year,state,county,race_category1,mean_tcost,mean_trans,mean_tcost_quality,mean_trans_quality
2016,30,033,1,9,13,1,1
2016,30,035,0,0,13.06,1,1
2016,30,035,1,0,0,1,1
2016,30,035,NA,NaN,NaN,1,1
2016,30,037,1,34,40,1,1
2016,30,039,1,16,17,1,1
2016,30,041,0,4,62,1,1
2016,30,041,1,17.36,30.99,1,1
2016,30,043,1,36.82,63,1,1
2016,30,045,1,11,56,1,1
2016,30,047,1,5.84,3.96,1,1
2016,30,047,2,5.55,7.46,1,1
2016,30,049,1,54.11,69.02,1,1
2016,30,051,1,17,48,1,1
2016,30,053,1,3.47,0,1,1
2016,30,055,1,8,0,1,1
2016,30,057,1,18.41,37.35,1,1
2016,30,059,1,4,0,1,1
2016,30,061,1,3.58,9.83,1,1
2016,30,063,1,38.73,34.23,1,1
2016,30,065,1,9.03,14.87,1,1
2016,30,067,1,14.73,9.96,1,1
2016,30,069,1,5,15,1,1
2016,30,071,1,3,0,1,1
2016,30,073,1,5.73,16.13,1,1
2016,30,075,1,16,0,1,1
2016,30,077,1,9.68,11.22,1,1
2016,30,079,1,12,23,1,1
2016,30,081,1,5.72,5.95,1,1
2016,30,083,1,53.9,30.62,1,1
2016,30,085,0,1,0,1,1
2016,30,085,1,1,0,1,1
2016,30,087,0,36,32,1,1
2016,30,087,1,32.58,15.85,1,1
2016,30,089,1,1.23,0,1,1
2016,30,091,1,21.14,11.46,1,1
2016,30,093,1,15.77,6.73,1,1
2016,30,095,1,37.67,25.47,1,1
2016,30,097,1,21,12,1,1
2016,30,099,1,17.79,22.96,1,1
2016,30,101,1,12.05,13.02,2,2
2016,30,101,NA,NaN,NaN,2,2
2016,30,103,1,15,33,1,1
2016,30,105,1,21.88,21.42,1,1
2016,30,107,1,4,9,1,1
2016,30,109,1,9,13,1,1
2016,30,111,1,55.26,42.68,1,1
2016,31,001,1,33.15,22.11,1,1
2016,31,003,1,10.88,10.21,1,1
2016,31,005,1,4,16,1,1
2016,31,007,1,8,22,1,1
2016,31,009,1,22,19,1,1
2016,31,011,1,22.24,12.46,1,1
2016,31,013,1,29.11,18.92,1,1
2016,31,015,1,6,18,1,1
2016,31,017,1,2,0,1,1
2016,31,019,1,46.44,33.97,1,1
2016,31,021,1,11.98,13.91,1,1
2016,31,023,1,19.26,24.18,1,1
2016,31,025,1,37.81,18.58,1,1
2016,31,027,1,19.55,38.48,1,1
2016,31,029,1,23,12,1,1
2016,31,031,1,22.83,4.62,1,1
2016,31,033,1,35.79,24.71,1,1
2016,31,035,1,21.03,17.92,1,1
2016,31,037,1,19.06,19.32,1,1
2016,31,037,2,30,28,1,1
2016,31,039,1,16.75,8.77,1,1
2016,31,041,1,13.32,5.95,1,1
2016,31,043,1,24.96,56.09,1,1
2016,31,043,2,46.87,69.69,1,1
2016,31,045,1,9.77,4.92,1,1
2016,31,047,1,22.64,14.88,1,1
2016,31,047,2,32.49,38,1,1
2016,31,047,3,33,38,1,1
2016,31,049,1,19,0,1,1
2016,31,051,1,19.52,42.27,1,1
2016,31,053,1,30.79,15.15,1,1
2016,31,055,1,70,52.34,1,1
2016,31,055,2,75.12,59.67,1,1
2016,31,055,3,68.67,56.33,1,1
2016,31,057,1,7,15,1,1
2016,31,059,1,18,17.51,1,1
2016,31,061,1,9.48,13.18,1,1
2016,31,063,1,18,31,1,1
2016,31,065,1,5,0,1,1
2016,31,067,1,22.4,13.97,1,1
2016,31,069,1,14,0,1,1
2016,31,071,1,11,0,1,1
2016,31,073,1,14,33,1,1
2016,31,075,1,7,25,1,1
2016,31,077,1,14,16,1,1
2016,31,079,1,44.47,31.56,1,1
2016,31,079,2,46.82,37.07,1,1
2016,31,081,1,21.23,15.55,1,1
2016,31,083,1,7,20,1,1
2016,31,085,1,4,33,1,1
2016,31,087,1,5,16,1,1
2016,31,089,1,16.52,14.98,1,1
2016,31,091,1,5,0,1,1
2016,31,093,1,21.2,15.59,1,1
2016,31,095,1,10.81,7.25,1,1
2016,31,097,1,15.47,4.22,1,1
2016,31,099,1,25.95,19.45,1,1
2016,31,101,1,13.82,8.76,1,1
2016,31,103,1,9,15,1,1
2016,31,105,1,4,0,1,1
2016,31,107,1,10.43,5.12,1,1
2016,31,107,2,13,9,1,1
2016,31,109,1,62.85,59.41,1,1
2016,31,109,2,68.51,67.97,1,1
2016,31,109,3,21,32,1,1
2016,31,109,NA,NaN,NaN,1,1
2016,31,111,1,38.43,19.57,1,1
2016,31,113,1,16,29,1,1
2016,31,115,1,28,43,1,1
2016,31,117,1,24,27,1,1
2016,31,119,1,34.54,32.47,1,1
2016,31,121,1,25.55,20.17,1,1
2016,31,123,1,8,0,1,1
2016,31,125,1,6,0,1,1
2016,31,127,1,24.6,16.37,1,1
2016,31,129,1,6.22,4.9,1,1
2016,31,131,1,29.7,12.83,1,1
2016,31,133,1,4,8,1,1
2016,31,135,1,29,25,1,1
2016,31,137,1,24.08,11.56,1,1
2016,31,139,1,16,24.24,1,1
2016,31,141,1,47.78,32.7,1,1
2016,31,141,2,44,34,1,1
2016,31,143,1,29.92,22.37,1,1
2016,31,145,1,10.14,4.93,1,1
2016,31,147,1,11.52,5.42,1,1
2016,31,149,1,14,22,1,1
2016,31,151,1,13.16,13.38,1,1
2016,31,151,2,20,16,1,1
2016,31,153,1,59.65,36.7,1,1
2016,31,153,2,70.26,59.59,1,1
2016,31,155,1,38.45,15.26,1,1
2016,31,157,1,22.71,26.16,1,1
2016,31,157,3,33,19,1,1
2016,31,159,1,29.09,19.56,1,1
2016,31,161,1,7,0,1,1
2016,31,163,1,10,11,1,1
2016,31,165,1,12,21,1,1
2016,31,167,1,13.38,43.86,1,1
2016,31,169,1,8.69,9.16,1,1
2016,31,171,1,29,0,1,1
2016,31,173,0,7,22.94,1,1
2016,31,175,1,10.27,3.65,1,1
2016,31,177,1,42.64,17.89,1,1
2016,31,179,1,34.64,34.76,1,1
2016,31,181,1,4.25,0,1,1
2016,31,183,1,12,32,1,1
2016,31,185,1,33.92,10.35,1,1
2016,32,001,0,12,15,1,1
2016,32,001,1,21.24,12.09,1,1
2016,32,003,0,43.52,67.51,1,1
2016,32,003,1,49.45,60.4,1,1
2016,32,003,2,64.53,75.08,1,1
2016,32,003,3,66.05,77,1,1
2016,32,005,1,46.54,40.75,1,1
2016,32,005,2,42,37,1,1
2016,32,007,0,58,60,1,1
2016,32,007,1,71.11,54.75,1,1
2016,32,007,2,74.05,69.01,1,1
2016,32,009,1,25,70,1,1
2016,32,011,1,69,57,1,1
2016,32,013,1,54.7,54,1,1
2016,32,013,2,71,54,1,1
2016,32,015,1,72,67,1,1
2016,32,017,1,22.33,11.66,1,1
2016,32,019,1,20.88,27.97,1,1
2016,32,021,0,5,0,1,1
2016,32,021,1,7,0,1,1
2016,32,023,1,11.48,24.71,1,1
2016,32,023,2,17,50,1,1
2016,32,027,2,15,29,1,1
2016,32,029,1,31,51,1,1
2016,32,031,0,33,46,1,1
2016,32,031,1,58.21,64.71,1,1
2016,32,031,2,67.83,77.32,1,1
2016,32,031,3,80.37,81.13,1,1
2016,32,031,NA,NaN,NaN,1,1
2016,32,033,1,36.2,40.08,1,1
2016,32,510,1,36.53,46.94,1,1
2016,32,510,2,39,58,1,1
2016,33,001,1,50.18,18.66,1,1
2016,33,003,1,35.02,24.99,1,1
2016,33,005,1,48.52,24.94,1,1
2016,33,007,1,13.74,13.59,1,1
2016,33,009,1,42.47,20.77,1,1
2016,33,011,1,80.63,37.07,1,1
2016,33,011,2,88.97,44.1,1,1
2016,33,013,1,65.53,23.4,1,1
2016,33,015,1,78.7,41.59,1,1
2016,33,017,1,79.98,54.15,1,1
2016,33,019,1,39.82,18.95,1,1
2016,34,001,1,44.06,39.44,1,1
2016,34,001,2,50.19,43.02,1,1
2016,34,001,3,69.82,71.04,1,1
2016,34,001,NA,NaN,NaN,1,1
2016,34,003,1,81.89,82.43,1,1
2016,34,003,2,90.86,91.65,1,1
2016,34,003,3,91.39,91.28,1,1
2016,34,005,1,66.06,58.9,1,1
2016,34,005,2,66.03,54.55,1,1
2016,34,005,3,67.63,66.23,1,1
2016,34,005,NA,NaN,NaN,1,1
2016,34,007,1,73,64.26,1,1
2016,34,007,2,75.23,65.51,1,1
2016,34,007,3,87.3,85.6,1,1
2016,34,009,1,52.57,41.16,1,1
2016,34,009,2,75,72,1,1
2016,34,009,3,46,32,1,1
2016,34,011,1,23.67,23.08,1,1
2016,34,011,2,31.01,26.58,1,1
2016,34,011,3,38.81,37.24,1,1
2016,34,011,NA,NaN,NaN,1,1
2016,34,013,1,81.9,82.14,1,1
2016,34,013,2,90.37,90.8,1,1
2016,34,013,3,93.32,93.7,1,1
2016,34,013,NA,NaN,NaN,1,1
2016,34,015,1,62.8,49.1,1,1
2016,34,015,2,65.17,53.12,1,1
2016,34,017,1,93.66,94.81,1,1
2016,34,017,2,95.15,96.02,1,1
2016,34,017,3,96.8,97.61,1,1
2016,34,019,1,61.69,44.35,1,1
2016,34,019,2,82,53,1,1
2016,34,021,1,79.78,65.64,1,1
2016,34,021,2,82.77,68.58,1,1
2016,34,021,3,89.84,82.35,1,1
2016,34,021,NA,NaN,NaN,1,1
2016,34,023,1,76.48,70.11,1,1
2016,34,023,2,81.6,77.9,1,1
2016,34,023,3,86.63,82.54,1,1
2016,34,025,1,73.74,61.95,1,1
2016,34,025,2,83,71.33,1,1
2016,34,025,3,83.46,69.25,1,1
2016,34,025,NA,NaN,NaN,1,1
2016,34,027,1,71.6,63.4,1,1
2016,34,027,2,76.96,65.22,1,1
2016,34,027,3,82.47,70.05,1,1
2016,34,029,1,70.73,54.32,1,1
2016,34,029,2,72.2,68.2,1,1
2016,34,031,1,78.2,70.76,1,1
2016,34,031,2,89.44,89.09,1,1
2016,34,031,3,93.37,92.86,1,1
2016,34,031,NA,NaN,NaN,1,1
2016,34,033,1,54.2,37.03,1,1
2016,34,033,2,61.09,45.54,1,1
2016,34,033,3,72.01,59.81,1,1
2016,34,035,1,72.85,67.87,1,1
2016,34,035,2,74.61,74.76,1,1
2016,34,035,3,81.79,76.64,1,1
2016,34,037,1,63.41,37.16,1,1
2016,34,039,1,79.94,77.09,1,1
2016,34,039,2,85.01,83.84,1,1
2016,34,039,3,90.09,88.68,1,1
2016,34,041,1,54.65,32.3,1,1
2016,34,041,2,58,29,1,1
2016,35,001,0,13.82,33.57,1,1
2016,35,001,1,49.44,68.23,1,1
2016,35,001,2,56.53,73.72,1,1
2016,35,001,3,44.77,70.02,1,1
2016,35,003,1,4,16,1,1
2016,35,005,1,10.1,3.46,1,1
2016,35,005,2,14.11,0,1,1
2016,35,005,3,10.03,14.01,1,1
2016,35,006,0,3.76,28.35,1,1
2016,35,006,1,2,13,1,1
2016,35,006,2,5,0,1,1
2016,35,007,2,1,0,1,1
2016,35,007,3,1,0,1,1
2016,35,009,1,10.36,10.18,1,1
2016,35,009,2,13.84,17.07,1,1
2016,35,009,3,18.23,8.21,1,1
2016,35,011,2,0,0,1,1
2016,35,013,1,4.93,16.59,1,1
2016,35,013,2,19.33,36.36,1,1
2016,35,013,3,11.86,48.93,1,1
2016,35,015,1,49.99,38.03,1,1
2016,35,015,2,49.34,54.54,1,1
2016,35,015,3,46.34,59.27,1,1
2016,35,017,1,6.51,31.94,1,1
2016,35,017,2,9.34,32.34,1,1
2016,35,017,3,7.52,13.24,1,1
2016,35,019,3,0,0,1,1
2016,35,021,1,1,10,1,1
2016,35,023,1,2,38,1,1
2016,35,023,3,3,0,1,1
2016,35,025,1,45.38,73.39,1,1
2016,35,025,2,43.99,65.76,1,1
2016,35,025,3,48.85,69.56,1,1
2016,35,027,1,8.44,11.29,1,1
2016,35,027,2,5.74,10.9,1,1
2016,35,028,1,89.13,77.42,1,1
2016,35,028,2,90,86,1,1
2016,35,029,2,0.23,20.19,1,1
2016,35,029,3,0,6.16,1,1
2016,35,031,0,0,14.68,1,1
2016,35,031,2,0.35,0,1,1
2016,35,033,3,0,0,1,1
2016,35,035,0,5,58,1,1
2016,35,035,1,7.49,20.54,1,1
2016,35,035,2,13.04,27.02,1,1
2016,35,035,3,12.16,52.18,1,1
2016,35,037,2,0,0,1,1
2016,35,037,3,0,0,1,1
2016,35,039,0,1,0,1,1
2016,35,039,2,1.35,18.44,1,1
2016,35,039,3,2.78,24.13,1,1
2016,35,041,1,2.42,28.51,1,1
2016,35,041,2,8,0,1,1
2016,35,041,3,4.13,14.58,1,1
2016,35,043,0,18.92,52.18,1,1
2016,35,043,1,30.71,37.46,1,1
2016,35,043,2,23.67,28.53,1,1
2016,35,043,3,26.19,44.54,1,1
2016,35,045,0,22.14,58.09,1,1
2016,35,045,1,21.24,48.45,1,1
2016,35,045,2,31.51,50.54,1,1
2016,35,045,3,24,62,1,1
2016,35,047,3,0,5.83,1,1
2016,35,049,1,41.41,43.15,1,1
2016,35,049,2,47.57,45.63,1,1
2016,35,049,3,53.79,52.37,1,1
2016,35,049,NA,NaN,NaN,1,1
2016,35,051,1,2.21,9.4,1,1
2016,35,051,2,0,48,1,1
2016,35,053,0,3,53,1,1
2016,35,053,2,2.9,29.43,1,1
2016,35,053,3,2,18.2,1,1
2016,35,055,2,2.28,0,1,1
2016,35,055,3,3.05,7.85,1,1
2016,35,057,1,23.65,67.24,1,1
2016,35,057,2,21,11,1,1
2016,35,057,3,22,53,1,1
2016,35,059,2,2,0,1,1
2016,35,061,0,20,50,1,1
2016,35,061,1,19,44,1,1
2016,35,061,2,19.69,41.64,1,1
2016,35,061,3,25.49,41.6,1,1
2016,36,001,1,72.09,57.39,1,1
2016,36,001,2,85.91,76.42,1,1
2016,36,001,3,88.45,85.89,1,1
2016,36,001,NA,NaN,NaN,1,1
2016,36,003,1,10.91,18.49,1,1
2016,36,003,NA,NaN,NaN,1,1
2016,36,005,0,90,92,1,1
2016,36,005,1,93.62,94.18,1,1
2016,36,005,2,94.56,95.23,1,1
2016,36,005,3,97.7,97.69,1,1
2016,36,005,NA,NaN,NaN,1,1
2016,36,007,1,41.71,36.63,1,1
2016,36,007,2,68.12,57.81,1,1
2016,36,007,3,30,24,1,1
2016,36,009,0,10,27,1,1
2016,36,009,1,14.55,15.46,1,1
2016,36,011,1,36.27,34.79,1,1
2016,36,013,1,19.2,28.44,1,1
2016,36,013,2,23.19,29.39,1,1
2016,36,015,1,34.41,48.52,1,1
2016,36,015,2,55,81,1,1
2016,36,015,NA,NaN,NaN,1,1
2016,36,017,1,18.51,21.28,1,1
2016,36,019,1,32.12,38.06,1,1
2016,36,019,NA,NaN,NaN,1,1
2016,36,021,1,44.89,22.77,1,1
2016,36,021,2,69,40,1,1
2016,36,023,1,35.28,38.78,1,1
2016,36,025,1,14.74,7.13,1,1
2016,36,025,NA,NaN,NaN,1,1
2016,36,027,1,66.95,11.77,1,1
2016,36,027,2,81.65,17.78,1,1
2016,36,027,3,86.66,21.82,1,1
2016,36,027,NA,NaN,NaN,1,1
2016,36,029,0,26,25,1,1
2016,36,029,1,48.42,55.16,1,1
2016,36,029,2,68.24,80.91,1,1
2016,36,029,3,69.3,85.61,1,1
2016,36,029,NA,NaN,NaN,1,1
2016,36,031,1,26.7,24.71,1,1
2016,36,033,0,19,63,1,1
2016,36,033,1,21.3,20.56,1,1
2016,36,035,1,20.8,24.14,1,1
2016,36,037,0,33,40,1,1
2016,36,037,1,31.7,24.45,1,1
2016,36,039,1,26.05,14.27,1,1
2016,36,039,NA,NaN,NaN,1,1
2016,36,041,1,20.26,21.2,1,1
2016,36,043,1,25.14,24.15,1,1
2016,36,045,1,30.93,34.33,1,1
2016,36,045,2,38.08,51.54,1,1
2016,36,045,NA,NaN,NaN,1,1
2016,36,047,0,98,98,1,1
2016,36,047,1,96.73,97.02,1,1
2016,36,047,2,97.31,97.33,1,1
2016,36,047,3,97.98,98.01,1,1
2016,36,047,NA,NaN,NaN,1,1
2016,36,049,1,18.28,20.01,1,1
2016,36,051,1,31.22,21.44,1,1
2016,36,051,NA,NaN,NaN,1,1
2016,36,053,1,33.46,25.38,1,1
2016,36,055,1,47.2,46.89,1,1
2016,36,055,2,68.34,74.2,1,1
2016,36,055,3,69.49,82.15,1,1
2016,36,055,NA,NaN,NaN,1,1
2016,36,057,1,12.29,15.85,1,1
2016,36,057,2,34.87,49.02,1,1
2016,36,059,1,79.26,79.4,1,1
2016,36,059,2,83.04,80.68,1,1
2016,36,059,3,84.67,84.34,1,1
2016,36,059,NA,NaN,NaN,1,1
2016,36,061,0,89.59,50.18,1,1
2016,36,061,1,97.95,98.95,1,1
2016,36,061,2,97.54,98.97,1,1
2016,36,061,3,98.49,98.72,1,1
2016,36,061,NA,NaN,NaN,1,1
2016,36,063,0,26,46,1,1
2016,36,063,1,41.43,37.85,1,1
2016,36,063,2,58.67,66.29,1,1
2016,36,063,3,54.08,63.06,1,1
2016,36,065,1,33.62,36.68,1,1
2016,36,065,2,61.38,72.33,1,1
2016,36,065,3,56.26,78.32,1,1
2016,36,065,NA,NaN,NaN,1,1
2016,36,067,1,49.82,50.21,1,1
2016,36,067,2,77.52,82.63,1,1
2016,36,067,3,72.47,83.11,1,1
2016,36,067,NA,NaN,NaN,1,1
2016,36,069,1,35.54,28.18,1,1
2016,36,069,2,47.91,32.67,1,1
2016,36,071,1,68.05,18.3,1,1
2016,36,071,2,75.91,15.38,1,1
2016,36,071,3,83.43,18.83,1,1
2016,36,073,1,32.86,33.42,1,1
2016,36,075,1,37.71,34.01,1,1
2016,36,077,1,25.68,24.01,1,1
2016,36,077,NA,NaN,NaN,1,1
2016,36,079,1,62.69,32.68,1,1
2016,36,081,1,94.86,95.66,1,1
2016,36,081,2,95.7,96.26,1,1
2016,36,081,3,95.22,95.91,1,1
2016,36,081,NA,NaN,NaN,1,1
2016,36,083,1,68.32,53.28,1,1
2016,36,083,2,80.48,70.57,1,1
2016,36,083,3,81,73,1,1
2016,36,085,1,86.72,86.95,1,1
2016,36,085,2,90.73,91.08,1,1
2016,36,085,3,92.04,92.45,1,1
2016,36,085,NA,NaN,NaN,1,1
2016,36,087,1,74.32,69.61,1,1
2016,36,087,2,81.38,72.82,1,1
2016,36,087,3,85.03,76.35,1,1
2016,36,089,1,16.91,17.52,1,1
2016,36,089,2,37,0,1,1
2016,36,089,NA,NaN,NaN,1,1
2016,36,091,1,59.2,39.35,1,1
2016,36,091,2,63,43,1,1
2016,36,091,NA,NaN,NaN,1,1
2016,36,093,1,66.44,48.65,1,1
2016,36,093,2,78.08,73.2,1,1
2016,36,093,3,84.18,76.01,1,1
2016,36,095,1,51.9,29.78,1,1
2016,36,095,NA,NaN,NaN,1,1
2016,36,097,1,16.13,27.77,1,1
2016,36,099,1,23.44,18.65,1,1
2016,36,101,1,23.77,34.02,1,1
2016,36,103,1,70.14,55.82,1,1
2016,36,103,2,72.11,51.42,1,1
2016,36,103,3,73.91,66.66,1,1
2016,36,105,1,26.78,10.47,1,1
2016,36,105,2,38.24,10.24,1,1
2016,36,105,3,47,11,1,1
2016,36,107,1,23.43,23.67,1,1
2016,36,109,1,40.65,50.1,1,1
2016,36,109,2,56.63,68.51,1,1
2016,36,109,3,67.08,83.06,1,1
2016,36,111,1,51.11,10.05,1,1
2016,36,111,2,63.27,13.19,1,1
2016,36,113,1,41.08,28.71,1,1
2016,36,115,1,31.79,23.19,1,1
2016,36,117,1,32.4,28.12,1,1
2016,36,119,1,78.9,72.04,1,1
2016,36,119,2,87.69,81.06,1,1
2016,36,119,3,90.98,83.9,1,1
2016,36,119,NA,NaN,NaN,1,1
2016,36,121,1,26.8,22.88,1,1
2016,36,123,1,25.86,28.37,1,1
2016,37,001,1,14.63,14.34,1,1
2016,37,001,2,21.27,17.25,1,1
2016,37,001,3,16,0,1,1
2016,37,003,1,9.29,23.71,1,1
2016,37,005,1,4.82,0,1,1
2016,37,007,1,1,0,1,1
2016,37,007,2,1.7,0,1,1
2016,37,007,3,1.73,7.38,1,1
2016,37,009,1,3.58,7.65,1,1
2016,37,011,1,2.56,7.38,1,1
2016,37,013,1,6.83,17.44,1,1
2016,37,013,2,8.84,8.72,1,1
2016,37,013,3,10.49,3.82,1,1
2016,37,015,3,0,5.03,1,1
2016,37,017,1,0,13,1,1
2016,37,017,2,0,15.98,1,1
2016,37,017,3,0,0,1,1
2016,37,019,1,16.39,38.16,1,1
2016,37,019,2,14.37,32.21,1,1
2016,37,019,3,16,17,1,1
2016,37,021,1,24.48,33.72,1,1
2016,37,021,2,37.36,46.14,1,1
2016,37,021,3,58,63,1,1
2016,37,023,1,10.71,16.59,1,1
2016,37,023,2,16.41,10.18,1,1
2016,37,025,1,35.91,27.26,1,1
2016,37,025,2,46.78,31.07,1,1
2016,37,025,3,48.44,31.25,1,1
2016,37,027,1,10.78,12.1,1,1
2016,37,029,1,8.16,8.72,1,1
2016,37,031,1,28.18,31.96,1,1
2016,37,031,2,28.63,30.56,1,1
2016,37,033,1,3.63,5.7,1,1
2016,37,033,2,3,15,1,1
2016,37,033,3,4.25,3.73,1,1
2016,37,035,1,13.01,18.22,1,1
2016,37,035,2,20.62,23.15,1,1
2016,37,035,3,22,31,1,1
2016,37,037,1,28.4,29.62,1,1
2016,37,037,2,32.66,24.69,1,1
2016,37,037,3,37,12.02,1,1
2016,37,039,1,1.68,4.38,1,1
2016,37,041,1,5.61,22.26,1,1
2016,37,041,3,11,0,1,1
2016,37,043,1,2.51,0,1,1
2016,37,045,1,5.49,6,1,1
2016,37,045,2,7.63,4.79,1,1
2016,37,045,3,8.59,0,1,1
2016,37,047,0,1,0,1,1
2016,37,047,1,2.39,5.92,1,1
2016,37,047,2,2.24,8.46,1,1
2016,37,047,3,6,0,1,1
2016,37,049,1,15.27,8.46,1,1
2016,37,049,2,20.7,18.21,1,1
2016,37,049,3,24.34,30.82,1,1
2016,37,051,1,10.56,31.7,1,1
2016,37,051,2,19.87,22.09,1,1
2016,37,051,3,24.81,22.94,1,1
2016,37,051,NA,NaN,NaN,1,1
2016,37,053,1,34.38,26.09,1,1
2016,37,055,1,28.99,12.81,1,1
2016,37,057,1,13.59,14.85,1,1
2016,37,057,2,25.17,13.34,1,1
2016,37,057,3,24.06,16.53,1,1
2016,37,059,1,10.65,14,1,1
2016,37,061,1,2,3.17,1,1
2016,37,061,2,2,32.58,1,1
2016,37,061,3,2.66,9.38,1,1
2016,37,063,1,42.58,47.32,1,1
2016,37,063,2,55.38,57.3,1,1
2016,37,063,3,59.11,63.08,1,1
2016,37,063,NA,NaN,NaN,1,1
2016,37,065,1,5.06,17.43,1,1
2016,37,065,2,7.39,3.55,1,1
2016,37,065,3,9.69,11.34,1,1
2016,37,067,1,18.7,23.99,1,1
2016,37,067,2,39.5,53.93,1,1
2016,37,067,3,30.48,47.43,1,1
2016,37,069,1,52.97,45.11,1,1
2016,37,069,2,51.2,44.17,1,1
2016,37,069,3,59.59,50.62,1,1
2016,37,071,1,39.63,35.03,1,1
2016,37,071,2,48.66,33.02,1,1
2016,37,071,3,47.83,28.79,1,1
2016,37,073,2,39.23,30.9,1,1
2016,37,075,1,1,9.75,1,1
2016,37,077,1,17,38.87,1,1
2016,37,077,2,25.48,31.65,1,1
2016,37,077,3,25.14,17.26,1,1
2016,37,077,NA,NaN,NaN,1,1
2016,37,079,2,3.2,14.99,1,1
2016,37,079,3,3,0,1,1
2016,37,081,1,23.38,46.75,1,1
2016,37,081,2,32.2,50.16,1,1
2016,37,081,3,31.02,55.46,1,1
2016,37,083,1,1,0,1,1
2016,37,083,2,1,0,1,1
2016,37,083,3,0.87,0,1,1
2016,37,085,1,16.09,14.02,1,1
2016,37,085,2,17.73,14.26,1,1
2016,37,085,3,19.22,25.2,1,1
2016,37,087,1,17.9,11.59,1,1
2016,37,089,1,21.4,25.86,1,1
2016,37,089,2,36,11,1,1
2016,37,091,2,1,8,1,1
2016,37,091,3,1.6,3.23,1,1
2016,37,093,0,12,40,1,1
2016,37,093,2,11.34,30.29,1,1
2016,37,093,3,11.57,3.57,1,1
2016,37,095,2,3,0,1,1
2016,37,097,1,32.77,34.38,1,1
2016,37,097,2,45.83,26.75,1,1
2016,37,097,3,45.11,30.44,1,1
2016,37,099,1,7.97,5.76,1,1
2016,37,099,2,7,40,1,1
2016,37,101,1,52.76,37.57,1,1
2016,37,101,2,55.49,39.34,1,1
2016,37,101,3,58.98,42.44,1,1
2016,37,103,1,15,38,1,1
2016,37,103,2,14,28,1,1
2016,37,103,3,16,30,1,1
2016,37,105,1,13.02,18.23,1,1
2016,37,105,2,23,18.43,1,1
2016,37,105,3,23.38,6.76,1,1
2016,37,107,1,3.06,3.38,1,1
2016,37,107,2,4.11,10.91,1,1
2016,37,107,3,10.93,9.93,1,1
2016,37,109,1,34.38,34.22,1,1
2016,37,109,2,43.48,16.71,1,1
2016,37,111,1,4.68,12.41,1,1
2016,37,113,1,6.47,4.98,1,1
2016,37,115,1,14.73,19.5,1,1
2016,37,117,1,1,17,1,1
2016,37,117,2,1.46,4.64,1,1
2016,37,117,3,2.39,0,1,1
2016,37,119,1,50.02,56.81,1,1
2016,37,119,2,54.13,60.42,1,1
2016,37,119,3,57.23,66.42,1,1
2016,37,121,1,5.66,10.27,1,1
2016,37,123,1,1.79,0,1,1
2016,37,123,2,1.64,3.32,1,1
2016,37,125,1,25.91,31.5,1,1
2016,37,125,2,29.49,39.72,1,1
2016,37,125,3,38,25,1,1
2016,37,127,1,6.87,32.92,1,1
2016,37,127,2,8.32,4.37,1,1
2016,37,127,3,10.13,8.96,1,1
2016,37,129,1,41.26,34.85,1,1
2016,37,129,2,60.45,58.97,1,1
2016,37,129,3,55.63,57.93,1,1
2016,37,131,2,0,0,1,1
2016,37,131,3,0.26,0,1,1
2016,37,133,1,13.64,11.18,1,1
2016,37,133,2,24.83,18.33,1,1
2016,37,133,3,29.12,14.32,1,1
2016,37,133,NA,NaN,NaN,1,1
2016,37,135,1,44.52,44.86,1,1
2016,37,135,2,48.54,50.83,1,1
2016,37,135,NA,NaN,NaN,1,1
2016,37,137,1,12.08,29.08,1,1
2016,37,137,2,17,23,1,1
2016,37,139,1,10.75,7.23,1,1
2016,37,139,2,19.67,0,1,1
2016,37,139,3,34.37,14.52,1,1
2016,37,141,1,18.99,31.32,1,1
2016,37,141,2,20.94,41.69,1,1
2016,37,141,3,25,17,1,1
2016,37,143,1,12.22,19.66,1,1
2016,37,143,2,13,0,1,1
2016,37,145,1,28.03,32.28,1,1
2016,37,145,2,35,22,1,1
2016,37,145,3,41.53,9.16,1,1
2016,37,147,1,28.65,34.66,1,1
2016,37,147,2,22.53,38.73,1,1
2016,37,147,3,23.63,34.8,1,1
2016,37,149,1,16.39,18.16,1,1
2016,37,151,1,14.21,25.52,1,1
2016,37,151,2,24.54,24.11,1,1
2016,37,151,3,21,0,1,1
2016,37,153,1,1,0,1,1
2016,37,153,2,1.34,3.68,1,1
2016,37,153,3,1,0,1,1
2016,37,155,0,0.82,23.48,1,1
2016,37,155,1,1.27,29.1,1,1
2016,37,155,2,1.05,7.75,1,1
2016,37,155,3,1.69,0,1,1
2016,37,157,1,13.32,7.57,1,1
2016,37,157,2,17.08,5.15,1,1
2016,37,157,3,15,0,1,1
2016,37,159,1,35.21,32.22,1,1
2016,37,159,2,47.22,27.11,1,1
2016,37,159,3,47.36,36.11,1,1
2016,37,161,1,2.47,6.42,1,1
2016,37,161,2,4.93,0,1,1
2016,37,163,1,2.57,5.69,1,1
2016,37,163,2,2.58,17.94,1,1
2016,37,163,3,3.76,2.37,1,1
2016,37,165,2,0,9.41,1,1
2016,37,165,3,1,0,1,1
2016,37,167,1,13.16,0.58,1,1
2016,37,169,1,13.03,15.8,1,1
2016,37,171,1,4.23,7.1,1,1
2016,37,171,2,3,34,1,1
2016,37,173,0,1,24,1,1
2016,37,173,1,1,0,1,1
