year,state,county,subgroup_type,subgroup,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2023,46,073,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,073,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,073,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,075,all,All,NA,NA,NA,NA
2023,46,075,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,075,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,075,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,075,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,077,all,All,101.2,66.1,148.3,1
2023,46,077,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,077,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,077,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,077,race-ethncity,"White, Hon-Hispanic",103.9,67.2,153.4,2
2023,46,079,all,All,46.4,30.6,67.6,1
2023,46,079,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,079,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,079,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,079,race-ethncity,"White, Hon-Hispanic",48.7,31.8,71.3,1
2023,46,081,all,All,77.9,62.9,92.9,1
2023,46,081,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,081,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,081,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,081,race-ethncity,"White, Hon-Hispanic",81.7,66.3,99.5,1
2023,46,083,all,All,46.4,39.1,53.7,1
2023,46,083,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,083,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,083,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,083,race-ethncity,"White, Hon-Hispanic",47.7,39.9,55.4,1
2023,46,085,all,All,122.7,77.8,184.2,2
2023,46,085,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,085,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,085,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,085,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,087,all,All,95.1,62.7,138.4,1
2023,46,087,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,087,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,087,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,087,race-ethncity,"White, Hon-Hispanic",98.9,64.6,144.9,1
2023,46,089,all,All,NA,NA,NA,NA
2023,46,089,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,089,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,089,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,089,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,091,all,All,NA,NA,NA,NA
2023,46,091,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,091,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,091,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,091,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,093,all,All,86.7,71.8,101.7,1
2023,46,093,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,093,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,093,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,093,race-ethncity,"White, Hon-Hispanic",89.4,73,105.7,1
2023,46,095,all,All,204.1,124.6,315.2,2
2023,46,095,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,095,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,095,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,095,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,097,all,All,NA,NA,NA,NA
2023,46,097,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,097,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,097,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,097,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,099,all,All,80.3,74.7,85.8,1
2023,46,099,race-ethncity,"Black, Non-Hispanic",67.5,49.1,90.7,1
2023,46,099,race-ethncity,Hispanic,42.9,27.8,63.4,2
2023,46,099,race-ethncity,Other Races and Ethnicities,119.2,95.2,147.4,1
2023,46,099,race-ethncity,"White, Hon-Hispanic",80.4,74.2,86.6,1
2023,46,101,all,All,93.1,62.8,132.9,1
2023,46,101,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,101,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,101,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,101,race-ethncity,"White, Hon-Hispanic",81.7,49.9,126.2,2
2023,46,102,all,All,280.6,241,320.2,1
2023,46,102,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,102,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,102,race-ethncity,Other Races and Ethnicities,304.7,261.2,348.1,1
2023,46,102,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,103,all,All,100.9,92.7,109.1,1
2023,46,103,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,103,race-ethncity,Hispanic,64.2,39.7,98.1,2
2023,46,103,race-ethncity,Other Races and Ethnicities,220.6,187.7,253.6,1
2023,46,103,race-ethncity,"White, Hon-Hispanic",83.5,75.1,91.9,1
2023,46,105,all,All,NA,NA,NA,NA
2023,46,105,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,105,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,105,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,105,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,107,all,All,NA,NA,NA,NA
2023,46,107,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,107,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,107,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,107,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,109,all,All,148.3,116.8,185.6,1
2023,46,109,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,109,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,109,race-ethncity,Other Races and Ethnicities,229.7,168.8,305.5,1
2023,46,109,race-ethncity,"White, Hon-Hispanic",87.8,56.8,129.6,2
2023,46,111,all,All,NA,NA,NA,NA
2023,46,111,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,111,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,111,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,111,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,115,all,All,102,69.8,144,1
2023,46,115,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,115,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,115,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,115,race-ethncity,"White, Hon-Hispanic",102.5,69.2,146.4,1
2023,46,117,all,All,NA,NA,NA,NA
2023,46,117,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,117,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,117,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,117,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,119,all,All,NA,NA,NA,NA
2023,46,119,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,119,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,119,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,119,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,121,all,All,269.7,223.4,316.1,1
2023,46,121,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,121,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,121,race-ethncity,Other Races and Ethnicities,291.8,240.4,343.1,1
2023,46,121,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,123,all,All,126.9,88.4,176.5,1
2023,46,123,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,123,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,123,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,123,race-ethncity,"White, Hon-Hispanic",118.7,77.5,173.9,1
2023,46,125,all,All,101.5,73.8,136.3,1
2023,46,125,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,125,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,125,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,125,race-ethncity,"White, Hon-Hispanic",105.2,76.1,141.7,1
2023,46,127,all,All,50.5,36.4,68.2,1
2023,46,127,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,127,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,127,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,127,race-ethncity,"White, Hon-Hispanic",53.3,38,72.5,1
2023,46,129,all,All,94.2,60.9,139,1
2023,46,129,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,129,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,129,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,129,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,46,135,all,All,65.7,51.7,82.2,1
2023,46,135,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,135,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,135,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,135,race-ethncity,"White, Hon-Hispanic",63.3,48.8,80.8,1
2023,46,137,all,All,NA,NA,NA,NA
2023,46,137,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,46,137,race-ethncity,Hispanic,NA,NA,NA,NA
2023,46,137,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,46,137,race-ethncity,"White, Hon-Hispanic",NA,NA,NA,NA
2023,47,001,all,All,160,147.5,172.5,1
2023,47,001,race-ethncity,"Black, Non-Hispanic",144.1,90.3,218.2,2
2023,47,001,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,001,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,001,race-ethncity,"White, Hon-Hispanic",169.4,155.7,183.1,1
2023,47,003,all,All,110.1,97.3,123,1
2023,47,003,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,003,race-ethncity,Hispanic,66.1,42.3,98.3,2
2023,47,003,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,003,race-ethncity,"White, Hon-Hispanic",123.1,107.4,138.8,1
2023,47,005,all,All,148.3,121.6,174.9,1
2023,47,005,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,005,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,005,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,005,race-ethncity,"White, Hon-Hispanic",157.2,128.6,185.8,1
2023,47,007,all,All,115.4,92.4,142.4,1
2023,47,007,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,007,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,007,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,007,race-ethncity,"White, Hon-Hispanic",125.7,100.1,155.8,1
2023,47,009,all,All,117.9,109.8,126,1
2023,47,009,race-ethncity,"Black, Non-Hispanic",101.1,61.7,156.1,2
2023,47,009,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,009,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,009,race-ethncity,"White, Hon-Hispanic",124.6,115.8,133.4,1
2023,47,011,all,All,93.2,85.1,101.2,1
2023,47,011,race-ethncity,"Black, Non-Hispanic",104.1,69.1,150.4,1
2023,47,011,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,011,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,011,race-ethncity,"White, Hon-Hispanic",100.1,91,109.3,1
2023,47,013,all,All,152.7,135.5,169.9,1
2023,47,013,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,013,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,013,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,013,race-ethncity,"White, Hon-Hispanic",154,136.4,171.6,1
2023,47,015,all,All,151.5,123.4,179.6,1
2023,47,015,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,015,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,015,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,015,race-ethncity,"White, Hon-Hispanic",158.7,128.9,188.5,1
2023,47,017,all,All,106.2,89.2,123.1,1
2023,47,017,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,017,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,017,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,017,race-ethncity,"White, Hon-Hispanic",115.4,96.1,134.7,1
2023,47,019,all,All,136,122.4,149.6,1
2023,47,019,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,019,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,019,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,019,race-ethncity,"White, Hon-Hispanic",141.1,126.8,155.4,1
2023,47,021,all,All,154.8,137.9,171.7,1
2023,47,021,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,021,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,021,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,021,race-ethncity,"White, Hon-Hispanic",163.7,145.4,181.9,1
2023,47,023,all,All,70.9,54.4,90.9,1
2023,47,023,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,023,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,023,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,023,race-ethncity,"White, Hon-Hispanic",73,54.9,95.3,1
2023,47,025,all,All,124,106.8,141.1,1
2023,47,025,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,025,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,025,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,025,race-ethncity,"White, Hon-Hispanic",127.7,109.8,145.6,1
2023,47,027,all,All,146.9,110.9,190.7,1
2023,47,027,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,027,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,027,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,027,race-ethncity,"White, Hon-Hispanic",150.8,113.3,196.7,1
2023,47,029,all,All,162.4,143.9,180.8,1
2023,47,029,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,029,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,029,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,029,race-ethncity,"White, Hon-Hispanic",168,148.4,187.5,1
2023,47,031,all,All,113.8,101.6,126,1
2023,47,031,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,031,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,031,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,031,race-ethncity,"White, Hon-Hispanic",120.5,107,134,1
2023,47,033,all,All,89.7,68.9,114.7,1
2023,47,033,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,033,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,033,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,033,race-ethncity,"White, Hon-Hispanic",98.2,72.9,129.5,1
2023,47,035,all,All,148.3,134.8,161.8,1
2023,47,035,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,035,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,035,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,035,race-ethncity,"White, Hon-Hispanic",153,138.9,167.2,1
2023,47,037,all,All,138.1,134.2,142,1
2023,47,037,race-ethncity,"Black, Non-Hispanic",172.5,164,181,1
2023,47,037,race-ethncity,Hispanic,92.7,83.2,102.2,1
2023,47,037,race-ethncity,Other Races and Ethnicities,50.1,40.8,59.3,1
2023,47,037,race-ethncity,"White, Hon-Hispanic",139.6,134.4,144.8,1
2023,47,039,all,All,121,94.3,152.8,1
2023,47,039,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,039,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,039,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,039,race-ethncity,"White, Hon-Hispanic",121.3,93.4,154.9,1
2023,47,041,all,All,134.6,112.3,156.9,1
2023,47,041,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,041,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,041,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,041,race-ethncity,"White, Hon-Hispanic",152.1,126.8,177.5,1
2023,47,043,all,All,131.1,117.6,144.6,1
2023,47,043,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,043,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,043,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,043,race-ethncity,"White, Hon-Hispanic",133.5,119,148,1
2023,47,045,all,All,98.7,84.3,113.1,1
2023,47,045,race-ethncity,"Black, Non-Hispanic",141,99.8,193.5,1
2023,47,045,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,045,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,045,race-ethncity,"White, Hon-Hispanic",96.5,80.4,112.5,1
2023,47,047,all,All,105.9,92.1,119.7,1
2023,47,047,race-ethncity,"Black, Non-Hispanic",127.2,99.9,159.7,1
2023,47,047,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,047,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,047,race-ethncity,"White, Hon-Hispanic",104,87.3,120.7,1
2023,47,049,all,All,157.6,132.4,182.8,1
2023,47,049,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,049,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,049,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,049,race-ethncity,"White, Hon-Hispanic",160.5,134.5,186.5,1
2023,47,051,all,All,97.5,84.3,110.6,1
2023,47,051,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,051,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,051,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,051,race-ethncity,"White, Hon-Hispanic",107.7,92.9,122.4,1
2023,47,053,all,All,106.9,94.1,119.7,1
2023,47,053,race-ethncity,"Black, Non-Hispanic",106.1,78,141.1,1
2023,47,053,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,053,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,053,race-ethncity,"White, Hon-Hispanic",112.6,97.6,127.6,1
2023,47,055,all,All,118.7,101.3,136.1,1
2023,47,055,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,055,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,055,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,055,race-ethncity,"White, Hon-Hispanic",125.2,105.6,144.7,1
2023,47,057,all,All,143,121.5,164.4,1
2023,47,057,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,057,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,057,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,057,race-ethncity,"White, Hon-Hispanic",150.8,128.1,173.6,1
2023,47,059,all,All,143.2,130.8,155.7,1
2023,47,059,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,059,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,059,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,059,race-ethncity,"White, Hon-Hispanic",150.5,137.1,163.8,1
2023,47,061,all,All,150.9,121.7,180,1
2023,47,061,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,061,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,061,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,061,race-ethncity,"White, Hon-Hispanic",156,125.6,186.5,1
2023,47,063,all,All,108.9,97.6,120.3,1
2023,47,063,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,063,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,063,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,063,race-ethncity,"White, Hon-Hispanic",124.6,111,138.1,1
2023,47,065,all,All,100.5,95.9,105,1
2023,47,065,race-ethncity,"Black, Non-Hispanic",130.1,118.1,142.2,1
2023,47,065,race-ethncity,Hispanic,50.4,38.7,64.4,1
2023,47,065,race-ethncity,Other Races and Ethnicities,28.6,18.1,42.8,2
2023,47,065,race-ethncity,"White, Hon-Hispanic",101.9,96.4,107.4,1
2023,47,067,all,All,133.5,97.4,178.7,1
2023,47,067,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,067,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,067,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,067,race-ethncity,"White, Hon-Hispanic",135.4,98.4,181.8,1
2023,47,069,all,All,127.4,107.7,147,1
2023,47,069,race-ethncity,"Black, Non-Hispanic",137.4,107.5,173,1
2023,47,069,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,069,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,069,race-ethncity,"White, Hon-Hispanic",129.2,103.6,159.2,1
2023,47,071,all,All,133.7,114,153.3,1
2023,47,071,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,071,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,071,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,071,race-ethncity,"White, Hon-Hispanic",131.2,110.8,151.6,1
2023,47,073,all,All,116.2,103.7,128.6,1
2023,47,073,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,073,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,073,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,073,race-ethncity,"White, Hon-Hispanic",121.1,108,134.2,1
2023,47,075,all,All,99,79.2,122.3,1
2023,47,075,race-ethncity,"Black, Non-Hispanic",107.7,79.1,143.2,1
2023,47,075,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,075,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,075,race-ethncity,"White, Hon-Hispanic",100.6,71.2,138,1
2023,47,077,all,All,104.9,87.9,121.8,1
2023,47,077,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,077,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,077,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,077,race-ethncity,"White, Hon-Hispanic",108,89.5,126.5,1
2023,47,079,all,All,124.4,107.2,141.6,1
2023,47,079,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,079,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,079,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,079,race-ethncity,"White, Hon-Hispanic",127.6,108.9,146.2,1
2023,47,081,all,All,170.7,148,193.4,1
2023,47,081,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,081,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,081,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,081,race-ethncity,"White, Hon-Hispanic",186.2,161.2,211.3,1
2023,47,083,all,All,132.8,100,172.8,1
2023,47,083,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,083,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,083,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,083,race-ethncity,"White, Hon-Hispanic",138.4,103.4,181.5,1
2023,47,085,all,All,141.5,117.5,165.5,1
2023,47,085,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,085,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,085,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,085,race-ethncity,"White, Hon-Hispanic",148.7,123,174.4,1
2023,47,087,all,All,145.6,116.6,179.6,1
2023,47,087,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,087,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,087,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,087,race-ethncity,"White, Hon-Hispanic",145.5,115.7,180.6,1
2023,47,089,all,All,111.4,99.1,123.8,1
2023,47,089,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,089,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,089,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,089,race-ethncity,"White, Hon-Hispanic",117.5,104.2,130.7,1
2023,47,091,all,All,168.4,141.6,195.2,1
2023,47,091,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,091,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,091,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,091,race-ethncity,"White, Hon-Hispanic",170.9,143,198.9,1
2023,47,093,all,All,146.5,141.7,151.4,1
2023,47,093,race-ethncity,"Black, Non-Hispanic",210.8,191,230.5,1
2023,47,093,race-ethncity,Hispanic,71.2,57.2,87.6,1
2023,47,093,race-ethncity,Other Races and Ethnicities,32.3,23,44.1,1
2023,47,093,race-ethncity,"White, Hon-Hispanic",151.4,146,156.8,1
2023,47,095,all,All,129.5,94.1,173.8,1
2023,47,095,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,095,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,095,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,095,race-ethncity,"White, Hon-Hispanic",141.2,96.6,199.4,1
2023,47,097,all,All,105.1,87.2,123,1
2023,47,097,race-ethncity,"Black, Non-Hispanic",80.3,55.9,111.6,1
2023,47,097,race-ethncity,Hispanic,NA,NA,NA,NA
2023,47,097,race-ethncity,Other Races and Ethnicities,NA,NA,NA,NA
2023,47,097,race-ethncity,"White, Hon-Hispanic",126.9,102.7,155.1,1
2023,47,099,all,All,103.6,90.3,116.9,1
2023,47,099,race-ethncity,"Black, Non-Hispanic",NA,NA,NA,NA
2023,47,099,race-ethncity,Hispanic,NA,NA,NA,NA
