year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2021,48,03000,income,"$50,000 or More",0.35991254736884626,0.2624727680294098,0.45735232670828274,3
2021,48,03000,income,"Less than $50,000",0.23864152559613677,0.11808546158375716,0.3591975896085164,3
2021,48,04000,all,All,0.3626618462940638,0.3096728146481137,0.41565087794001376,3
2021,48,04000,income,"$50,000 or More",0.3631423711155228,0.3075778044352151,0.41870693779583046,3
2021,48,04000,income,"Less than $50,000",0.3618786808654645,0.26563418034194164,0.45812318138898733,3
2021,48,05000,all,All,0.48713581843516907,0.4403010919995009,0.5339705448708372,2
2021,48,05000,income,"$50,000 or More",0.5706687247648027,0.5171331301768826,0.6242043193527228,2
2021,48,05000,income,"Less than $50,000",0.2793472532860212,0.21176442974961812,0.3469300768224243,2
2021,48,06128,all,All,0.3445426190564796,0.22083061957897523,0.468254618533984,2
2021,48,06128,income,"$50,000 or More",0.4239792764614276,0.2485457039002856,0.5994128490225696,2
2021,48,06128,income,"Less than $50,000",NA,NA,NA,NA
2021,48,07000,all,All,0.4291304481388447,0.3160486142978951,0.5422122819797943,3
2021,48,07000,income,"$50,000 or More",0.5561154916503736,0.4020467734894381,0.7101842098113089,3
2021,48,07000,income,"Less than $50,000",0.31236261154868156,0.19347786588074983,0.4312473572166133,3
2021,48,10768,all,All,0.4084099745432959,0.31221743168277827,0.5046025174038136,1
2021,48,10768,income,"$50,000 or More",0.3577082471539195,0.24267715238608523,0.4727393419217538,1
2021,48,10768,income,"Less than $50,000",0.440767454095888,0.30269834632202275,0.5788365618697532,1
2021,48,10912,all,All,0.3944860449285228,0.3172004648750022,0.4717716249820434,2
2021,48,10912,income,"$50,000 or More",0.4478458049886621,0.3396631056529495,0.5560285043243747,2
2021,48,10912,income,"Less than $50,000",NA,NA,NA,NA
2021,48,13024,all,All,0.53295665002187,0.4592874625923507,0.6066258374513892,2
2021,48,13024,income,"$50,000 or More",0.5349467636986794,0.4566644419514846,0.6132290854458743,2
2021,48,13024,income,"Less than $50,000",NA,NA,NA,NA
2021,48,13552,all,All,0.4906190242759133,0.40267829130828753,0.5785597572435391,3
2021,48,13552,income,"$50,000 or More",0.4990866786263141,0.4126172661670633,0.585556091085565,3
2021,48,13552,income,"Less than $50,000",NA,NA,NA,NA
2021,48,15976,all,All,0.3944860449285228,0.3172004648750022,0.4717716249820434,2
2021,48,15976,income,"$50,000 or More",0.44784580498866217,0.33966310565294955,0.5560285043243748,2
2021,48,15976,income,"Less than $50,000",0.3155194527575887,0.20081033922183028,0.4302285662933471,2
2021,48,16432,all,All,0.34308706689629714,0.26775149570380125,0.41842263808879304,3
2021,48,16432,income,"$50,000 or More",0.4002713476353906,0.31481581523585234,0.4857268800349288,3
2021,48,16432,income,"Less than $50,000",NA,NA,NA,NA
2021,48,17000,all,All,0.3849832979859562,0.32610966714036727,0.4438569288315451,2
2021,48,17000,income,"$50,000 or More",0.3994641307178024,0.31887594072944137,0.48005232070616344,2
2021,48,17000,income,"Less than $50,000",0.3697375051777797,0.28033677769087156,0.45913823266468784,2
2021,48,19000,all,All,0.4131995871735306,0.38006908776138065,0.4463300865856806,2
2021,48,19000,income,"$50,000 or More",0.4791614133831879,0.43766356764252207,0.5206592591238537,2
2021,48,19000,income,"Less than $50,000",0.33026652866274064,0.279862845403101,0.38067021192238026,2
2021,48,19972,all,All,0.49670643371959255,0.3848334850056564,0.6085793824335287,2
2021,48,19972,income,"$50,000 or More",0.48829695120758815,0.3713171588927318,0.6052767435224444,2
2021,48,19972,income,"Less than $50,000",NA,NA,NA,NA
2021,48,22660,all,All,0.3646160103261002,0.2590502418945118,0.4701817787576886,2
2021,48,22660,income,"$50,000 or More",0.3994011216114795,0.2473125948239534,0.5514896483990057,2
2021,48,22660,income,"Less than $50,000",0.33670132255436314,0.1980946587619595,0.47530798634676674,2
2021,48,24000,all,All,0.35199079846678255,0.2996062794889899,0.4043753174445752,2
2021,48,24000,income,"$50,000 or More",0.3678756952751034,0.2971197586772939,0.4386316318729129,2
2021,48,24000,income,"Less than $50,000",0.3332814029795215,0.2604189228731141,0.40614388308592897,2
2021,48,26232,all,All,0.48663622138096346,0.38315749189020537,0.5901149508717216,2
2021,48,26232,income,"$50,000 or More",0.5227916130443763,0.41373056140315745,0.6318526646855951,2
2021,48,26232,income,"Less than $50,000",NA,NA,NA,NA
2021,48,27000,all,All,0.36959838038721454,0.325872715660066,0.4133240451143631,2
2021,48,27000,income,"$50,000 or More",0.4037913534339145,0.34940476703783085,0.4581779398299981,2
2021,48,27000,income,"Less than $50,000",0.3086290665622587,0.24510689503030084,0.3721512380942166,2
2021,48,27684,all,All,0.4639006107478123,0.4064008154852985,0.5214004060103261,2
2021,48,27684,income,"$50,000 or More",0.4709778881473526,0.4129637098276337,0.5289920664670713,2
2021,48,27684,income,"Less than $50,000",NA,NA,NA,NA
2021,48,29000,all,All,0.25211241002527157,0.19136133957403176,0.3128634804765114,3
2021,48,29000,income,"$50,000 or More",0.3039724325783329,0.22654806926325324,0.3813967958934126,3
2021,48,29000,income,"Less than $50,000",0.19640567423481228,0.10210390976875734,0.29070743870086724,3
2021,48,30464,all,All,0.33729877057988944,0.2815035015602033,0.3930940395995755,2
2021,48,30464,income,"$50,000 or More",0.34992206838419365,0.28051056717834305,0.41933356959004425,2
2021,48,30464,income,"Less than $50,000",0.32079852946759063,0.2259919194942507,0.4156051394409306,2
2021,48,35000,all,All,0.3964058931188897,0.3736419059448998,0.4191698802928795,2
2021,48,35000,income,"$50,000 or More",0.4688288113558921,0.4371970778431069,0.5004605448686774,2
2021,48,35000,income,"Less than $50,000",0.3119556623538577,0.2804320276857775,0.34347929702193786,2
2021,48,37000,all,All,0.31233801049821674,0.2459636816535576,0.3787123393428759,3
2021,48,37000,income,"$50,000 or More",0.3419734189742668,0.27101545473777827,0.41293138321075534,3
2021,48,37000,income,"Less than $50,000",0.2682565218734805,0.14518522674720177,0.3913278169997592,3
2021,48,39148,all,All,0.30230066246233156,0.21897492504058225,0.3856263998840809,1
2021,48,39148,income,"$50,000 or More",0.33403554028130383,0.19875131241847688,0.4693197681441308,1
2021,48,39148,income,"Less than $50,000",0.2701031416936484,0.15231600338078016,0.38789028000651665,1
2021,48,41464,all,All,0.2776046472380242,0.2148355768525693,0.3403737176234791,1
2021,48,41464,income,"$50,000 or More",0.24911726432198217,0.17220107817939023,0.3260334504645741,1
2021,48,41464,income,"Less than $50,000",0.3091517140765223,0.2224877121060452,0.39581571604699944,1
2021,48,41980,all,All,0.5216017982931754,0.4139449878306831,0.6292586087556677,2
2021,48,41980,income,"$50,000 or More",0.5586400488792613,0.4429172169690539,0.6743628807894688,2
2021,48,41980,income,"Less than $50,000",NA,NA,NA,NA
2021,48,42508,all,All,0.44529069654405695,0.3427378071719107,0.5478435859162032,1
2021,48,42508,income,"$50,000 or More",0.514396929351404,0.3817208988589355,0.6470729598438725,1
2021,48,42508,income,"Less than $50,000",NA,NA,NA,NA
2021,48,43888,all,All,0.404229246497714,0.29528514332027067,0.5131733496751573,2
2021,48,43888,income,"$50,000 or More",0.48077549642415385,0.3396050411008631,0.6219459517474446,2
2021,48,43888,income,"Less than $50,000",0.2597249705683441,0.12603624306912803,0.39341369806756016,2
2021,48,45000,all,All,0.42136285422123926,0.35844246668917845,0.48428324175330006,3
2021,48,45000,income,"$50,000 or More",0.5182057668412122,0.4329507965324818,0.6034607371499426,3
2021,48,45000,income,"Less than $50,000",0.28770145758648596,0.18229595575586377,0.39310695941710816,3
2021,48,45384,all,All,0.2932437195811554,0.19351911986699025,0.3929683192953206,1
2021,48,45384,income,"$50,000 or More",0.19796757933758663,0.07072074275586837,0.32521441591930494,1
2021,48,45384,income,"Less than $50,000",0.3866254105340308,0.23515710067229123,0.5380937203957703,1
2021,48,45744,all,All,0.4631063755868245,0.3885521497688668,0.5376606014047821,1
2021,48,45744,income,"$50,000 or More",0.5258577828598753,0.4365531884784511,0.6151623772412995,1
2021,48,45744,income,"Less than $50,000",0.21740207838855213,0.07543840643417296,0.3593657503429313,1
2021,48,47892,all,All,0.3247184562260317,0.2516500547018412,0.39778685775022216,2
2021,48,47892,income,"$50,000 or More",0.35213177637855136,0.24611366789555383,0.4581498848615489,2
2021,48,47892,income,"Less than $50,000",0.27777507988149985,0.1795832315212642,0.3759669282417355,2
2021,48,48072,all,All,0.32766870153440025,0.23591742949965205,0.4194199735691485,1
2021,48,48072,income,"$50,000 or More",0.3357924797715373,0.22734766504782641,0.44423729449524824,1
2021,48,48072,income,"Less than $50,000",0.3093060785368478,0.12993950150830633,0.4886726555653892,1
2021,48,48768,all,All,0.2541321275565833,0.15017073961170607,0.35809351550146057,2
2021,48,48768,income,"$50,000 or More",0.235322763420935,0.097170885556921,0.373474641284949,2
2021,48,48768,income,"Less than $50,000",0.2715963984056493,0.10980766892065248,0.43338512789064615,2
2021,48,50820,all,All,0.38262825534884176,0.2986086788334539,0.4666478318642297,2
2021,48,50820,income,"$50,000 or More",0.37593153272022417,0.27663789219741464,0.4752251732430337,2
2021,48,50820,income,"Less than $50,000",NA,NA,NA,NA
2021,48,53388,all,All,0.4117010501151698,0.3164179939461273,0.5069841062842123,2
2021,48,53388,income,"$50,000 or More",0.46196063460878367,0.3429249856465317,0.5809962835710356,2
2021,48,53388,income,"Less than $50,000",0.3353547797238618,0.1388067423259315,0.5319028171217921,2
2021,48,56000,all,All,0.31013994431985864,0.20714732849354045,0.4131325601461768,3
2021,48,56000,income,"$50,000 or More",0.43253242392120195,0.30862037342111115,0.5564444744212927,3
2021,48,56000,income,"Less than $50,000",0.16805309197945595,0.04090753479426687,0.295198649164645,3
2021,48,56348,all,All,0.49463696487446374,0.3828909199955888,0.6063830097533387,2
2021,48,56348,income,"$50,000 or More",0.5028604344564928,0.3861315767755375,0.619589292137448,2
2021,48,56348,income,"Less than $50,000",NA,NA,NA,NA
2021,48,57200,all,All,0.3718503937007874,0.25553064362826194,0.4881701437733128,2
2021,48,57200,income,"$50,000 or More",0.4555045871559633,0.2680914652193237,0.6429177090926029,2
2021,48,57200,income,"Less than $50,000",0.3089655172413793,0.18435656589966348,0.43357446858309506,2
2021,48,58016,all,All,0.4125174294383648,0.3256700233907426,0.4993648354859871,1
2021,48,58016,income,"$50,000 or More",0.44015185922467,0.3421841976357358,0.5381195208136041,1
2021,48,58016,income,"Less than $50,000",0.27082203253289383,0.12004135197828604,0.4216027130875016,1
2021,48,61796,all,All,0.418490492771467,0.35253965069748766,0.4844413348454463,2
2021,48,61796,income,"$50,000 or More",0.4985557791551153,0.4138292171210776,0.583282341189153,2
2021,48,61796,income,"Less than $50,000",NA,NA,NA,NA
2021,48,63500,all,All,0.5418078511356061,0.4391789584035072,0.6444367438677051,2
2021,48,63500,income,"$50,000 or More",0.5952392150922704,0.47973547248985104,0.7107429576946898,2
2021,48,63500,income,"Less than $50,000",NA,NA,NA,NA
2021,48,64472,all,All,0.33589364844903985,0.2562924042428505,0.4154948926552292,1
2021,48,64472,income,"$50,000 or More",0.382999511480215,0.2676148209601093,0.4983842020003207,1
2021,48,64472,income,"Less than $50,000",0.26382660687593423,0.1158032683479122,0.41184994540395625,1
2021,48,65000,all,All,0.3816266160224401,0.35244385180190047,0.4108093802429797,2
2021,48,65000,income,"$50,000 or More",0.4198234762757797,0.3724692688112906,0.4671776837402688,2
2021,48,65000,income,"Less than $50,000",0.3301997460616193,0.2909389021726442,0.3694605899505944,2
2021,48,70808,all,All,0.4387401575794593,0.34261342461950345,0.5348668905394152,2
2021,48,70808,income,"$50,000 or More",0.4335462049903082,0.3245893533016989,0.5425030566789176,2
2021,48,70808,income,"Less than $50,000",NA,NA,NA,NA
2021,48,72176,all,All,0.32157865887082043,0.2492205141599412,0.3939368035816997,2
2021,48,72176,income,"$50,000 or More",0.3675282714054927,0.2754568085076968,0.4595997343032886,2
2021,48,72176,income,"Less than $50,000",NA,NA,NA,NA
2021,48,74144,all,All,0.35149026004554657,0.2526466310340679,0.4503338890570252,1
2021,48,74144,income,"$50,000 or More",0.4110863893746391,0.28973432268514865,0.5324384560641295,1
2021,48,74144,income,"Less than $50,000",0.24466811804938973,0.0891564188490008,0.4001798172497787,1
2021,48,76000,all,All,0.40578450383494286,0.3067044425277986,0.5048645651420871,1
2021,48,76000,income,"$50,000 or More",0.4368595709819091,0.29116327493627303,0.5825558670275451,1
2021,48,76000,income,"Less than $50,000",0.38119554460726474,0.253128165944073,0.5092629232704564,1
2021,48,79000,all,All,0.3563624678663239,0.25902308152087705,0.4537018542117708,3
2021,48,79000,income,"$50,000 or More",0.3553581343697946,0.22682698697509085,0.4838892817644983,3
2021,48,79000,income,"Less than $50,000",0.35774218154080856,0.21373857862085577,0.5017457844607613,3
2021,49,43660,all,All,0.3290950899499526,0.25730150297249077,0.4008886769274145,3
2021,49,43660,income,"$50,000 or More",0.3371685842921461,0.26622748122478107,0.4081096873595111,3
2021,49,43660,income,"Less than $50,000",NA,NA,NA,NA
2021,49,44320,all,All,0.3909417690198733,0.3398153296885057,0.44206820835124094,3
2021,49,44320,income,"$50,000 or More",0.388375707271762,0.3305533775411627,0.4461980370023613,3
2021,49,44320,income,"Less than $50,000",NA,NA,NA,NA
2021,49,55980,all,All,0.37546836923659144,0.2954364812722957,0.4555002572008872,2
2021,49,55980,income,"$50,000 or More",0.4010045794259633,0.30931761029973925,0.4926915485521874,2
2021,49,55980,income,"Less than $50,000",NA,NA,NA,NA
2021,49,57300,all,All,0.4079001626882986,0.33709499394238585,0.47870533143421135,2
2021,49,57300,income,"$50,000 or More",0.38765483342435825,0.31210195577588684,0.46320771107282965,2
2021,49,57300,income,"Less than $50,000",0.4815876924089296,0.32448935763798237,0.6386860271798769,2
2021,49,62470,all,All,0.26307053941908715,0.17644567473621037,0.3496954041019639,1
2021,49,62470,income,"$50,000 or More",0.2307206068268015,0.1371622144698209,0.3242789991837821,1
2021,49,62470,income,"Less than $50,000",0.3248792270531401,0.17578268882582532,0.4739757652804549,1
2021,49,65330,all,All,0.3701298701298701,0.26089921227048907,0.4793605279892511,2
2021,49,65330,income,"$50,000 or More",0.36422487223168654,0.23515599469470183,0.4932937497686712,2
2021,49,65330,income,"Less than $50,000",NA,NA,NA,NA
2021,49,67000,all,All,0.4485829929012643,0.3656378209517037,0.531528164850825,3
2021,49,67000,income,"$50,000 or More",0.49528571586064735,0.3954840418355162,0.5950873898857785,3
2021,49,67000,income,"Less than $50,000",NA,NA,NA,NA
2021,49,67440,all,All,0.4679872689603988,0.36729277875988026,0.5686817591609172,2
2021,49,67440,income,"$50,000 or More",0.4930557891115066,0.3870447511649211,0.5990668270580921,2
2021,49,67440,income,"Less than $50,000",NA,NA,NA,NA
2021,49,70850,all,All,0.4940747882997935,0.42450164197175166,0.5636479346278354,3
2021,49,70850,income,"$50,000 or More",0.4998632104923507,0.4298925402463804,0.5698338807383211,3
2021,49,70850,income,"Less than $50,000",NA,NA,NA,NA
2021,49,82950,all,All,0.4581539746566832,0.3939656477920248,0.5223423015213415,2
2021,49,82950,income,"$50,000 or More",0.44950275865712747,0.3921685295764215,0.5068369877378334,2
2021,49,82950,income,"Less than $50,000",NA,NA,NA,NA
2021,49,83470,all,All,0.36645213096149554,0.3016085991903287,0.4312956627326624,2
2021,49,83470,income,"$50,000 or More",0.3917355710842391,0.3102936987306301,0.4731774434378481,2
2021,49,83470,income,"Less than $50,000",0.3073852680222689,0.20731984928300148,0.4074506867615363,2
2021,51,01000,all,All,0.4650395778364116,0.3793191866025381,0.5507599690702851,3
2021,51,01000,income,"$50,000 or More",0.5746763498579097,0.48793930118076334,0.6614133985350561,3
2021,51,01000,income,"Less than $50,000",NA,NA,NA,NA
2021,51,16000,all,All,0.4030833707528813,0.3229478444824073,0.4832188970233553,3
2021,51,16000,income,"$50,000 or More",0.4867663981588032,0.387053841332281,0.5864789549853255,3
2021,51,16000,income,"Less than $50,000",0.24743150684931503,0.11611666535505166,0.37874634834357845,3
2021,51,35000,all,All,0.45730591827064376,0.3323404112947894,0.5822714252464981,3
2021,51,35000,income,"$50,000 or More",0.3536508051848427,0.24357112354609656,0.46373048682358886,3
2021,51,35000,income,"Less than $50,000",0.6002401312493421,0.3829562988202601,0.817523963678424,3
2021,51,47672,all,All,0.5233974358974359,0.4223977453933015,0.6243971264015703,2
2021,51,47672,income,"$50,000 or More",0.5480582524271844,0.43139551940629584,0.664720985448073,2
2021,51,47672,income,"Less than $50,000",NA,NA,NA,NA
2021,51,56000,all,All,0.3732976362148625,0.27082229176526146,0.47577298066446344,2
2021,51,56000,income,"$50,000 or More",0.3513135294808793,0.2222956637570394,0.4803313952047192,2
2021,51,56000,income,"Less than $50,000",0.396418855892586,0.23129517075250272,0.5615425410326693,2
2021,51,57000,all,All,0.41459798555276506,0.3491581185779149,0.4800378525276152,2
2021,51,57000,income,"$50,000 or More",0.4247244659532382,0.3438651711540599,0.5055837607524165,2
2021,51,57000,income,"Less than $50,000",0.40139916303842416,0.29373678451738117,0.5090615415594671,2
2021,51,64000,all,All,0.29291232784682564,0.19607722894584528,0.389747426747806,3
2021,51,64000,income,"$50,000 or More",0.3761153054221002,0.23503646832454028,0.5171941425196601,3
2021,51,64000,income,"Less than $50,000",0.21315789473684207,0.09140532803401764,0.3349104614396665,3
2021,51,67000,all,All,0.4818308647534679,0.373304203984721,0.5903575255222149,3
2021,51,67000,income,"$50,000 or More",0.5803046949987057,0.4502251316851232,0.7103842583122882,3
2021,51,67000,income,"Less than $50,000",0.3701557117365342,0.22122522550768436,0.519086197965384,3
2021,51,68000,all,All,0.4112090680100756,0.2828138970413133,0.5396042389788379,3
2021,51,68000,income,"$50,000 or More",0.47348484848484845,0.3024951942434121,0.6444745027262848,3
2021,51,68000,income,"Less than $50,000",NA,NA,NA,NA
2021,51,76432,all,All,0.4575249082328264,0.3743517103242478,0.540698106141405,2
2021,51,76432,income,"$50,000 or More",0.4365108575634891,0.3296712327595085,0.5433504823674697,2
2021,51,76432,income,"Less than $50,000",NA,NA,NA,NA
2021,51,82000,all,All,0.4993905624238203,0.4338965829069035,0.564884541940737,2
2021,51,82000,income,"$50,000 or More",0.4856746765249538,0.413519570052387,0.5578297829975205,2
2021,51,82000,income,"Less than $50,000",0.5415929203539823,0.38085502761584034,0.7023308130921243,2
2021,53,03180,all,All,0.37418975300804896,0.2691099028436517,0.4792696031724462,2
2021,53,03180,income,"$50,000 or More",0.3743913098143803,0.2610846174535623,0.48769800217519826,2
2021,53,03180,income,"Less than $50,000",NA,NA,NA,NA
2021,53,05210,all,All,0.5988433507614064,0.49728784077195054,0.7003988607508622,1
2021,53,05210,income,"$50,000 or More",0.6043258199090895,0.49468283613767694,0.7139688036805021,1
2021,53,05210,income,"Less than $50,000",NA,NA,NA,NA
2021,53,05280,all,All,0.3909517712334614,0.3050074941583011,0.47689604830862176,2
2021,53,05280,income,"$50,000 or More",0.3876704208654416,0.2755358856172053,0.4998049561136778,2
2021,53,05280,income,"Less than $50,000",NA,NA,NA,NA
2021,53,22640,all,All,0.4438564383842776,0.3501729574973118,0.5375399192712434,2
2021,53,22640,income,"$50,000 or More",0.42327028804251055,0.3052001610873219,0.5413404149976991,2
2021,53,22640,income,"Less than $50,000",NA,NA,NA,NA
2021,53,23515,all,All,0.32531971555297273,0.2065332693810847,0.4441061617248607,2
2021,53,23515,income,"$50,000 or More",0.2914707951084168,0.18885698442091345,0.3940846057959201,2
2021,53,23515,income,"Less than $50,000",NA,NA,NA,NA
2021,53,35275,all,All,0.27114357965720703,0.16997568982871775,0.3723114694856963,2
2021,53,35275,income,"$50,000 or More",0.3232682060390764,0.1950711725355441,0.4514652395426087,2
2021,53,35275,income,"Less than $50,000",NA,NA,NA,NA
2021,53,35415,all,All,0.3119722782087126,0.238346531299134,0.3855980251182912,1
2021,53,35415,income,"$50,000 or More",0.35294920882464287,0.24793530617700912,0.45796311147227664,1
2021,53,35415,income,"Less than $50,000",0.22938651288811068,0.09069221290768362,0.3680808128685378,1
2021,53,35940,all,All,0.6268264281854993,0.5369961109741137,0.7166567453968848,2
2021,53,35940,income,"$50,000 or More",0.6308524633093254,0.5374961911568077,0.7242087354618432,2
2021,53,35940,income,"Less than $50,000",NA,NA,NA,NA
2021,53,53545,all,All,0.3537154741525396,0.26186239949211887,0.4455685488129604,2
2021,53,53545,income,"$50,000 or More",0.4097760118178906,0.29831534751024447,0.5212366761255367,2
2021,53,53545,income,"Less than $50,000",NA,NA,NA,NA
2021,53,57745,all,All,0.3354521265470304,0.22632959903371336,0.4445746540603474,2
2021,53,57745,income,"$50,000 or More",0.34479296110705554,0.23346391446822773,0.45612200774588335,2
2021,53,57745,income,"Less than $50,000",NA,NA,NA,NA
2021,53,63000,all,All,0.6603186156681748,0.6096376246515671,0.7109996066847826,2
2021,53,63000,income,"$50,000 or More",0.6762412493417034,0.6267687022057361,0.7257137964776706,2
2021,53,63000,income,"Less than $50,000",0.5802453192259437,0.41577986265819367,0.7447107757936937,2
2021,53,67000,all,All,0.4458123718367677,0.3697309029134119,0.5218938407601235,3
2021,53,67000,income,"$50,000 or More",0.4684088418569076,0.37914759807716814,0.5576700856366471,3
2021,53,67000,income,"Less than $50,000",0.3920062665426261,0.25110254517433833,0.5329099879109138,3
2021,53,67167,all,All,0.4232982439092223,0.32998199113611687,0.5166144966823278,2
2021,53,67167,income,"$50,000 or More",0.4190638314134956,0.2999286075246229,0.5381990553023682,2
2021,53,67167,income,"Less than $50,000",0.4322754401320392,0.2731775092154003,0.591373371048678,2
2021,53,70000,all,All,0.4582301928930145,0.3878111420576853,0.5286492437283437,3
2021,53,70000,income,"$50,000 or More",0.4484269930098838,0.3649889252935344,0.5318650607262332,3
2021,53,70000,income,"Less than $50,000",0.4897844213729621,0.3359855488159763,0.6435832939299478,3
2021,53,74060,all,All,0.3487390001773079,0.26384552468533295,0.43363247566928287,1
2021,53,74060,income,"$50,000 or More",0.3582748241101611,0.26852731082793035,0.44802233739239183,1
2021,53,74060,income,"Less than $50,000",0.32816655644362674,0.1690196234558255,0.487313489431428,1
2021,53,80010,all,All,0.3168308875063535,0.2082260946842252,0.42543568032848184,2
2021,53,80010,income,"$50,000 or More",0.2854016162064952,0.16076753823072548,0.4100356941822649,2
2021,53,80010,income,"Less than $50,000",0.3607554373736183,0.1784167895505937,0.5430940851966429,2
2021,55,02375,all,All,0.4051306955716143,0.33043035407991783,0.4798310370633109,3
2021,55,02375,income,"$50,000 or More",0.4091054676245176,0.32715093323539524,0.49106000201364,3
2021,55,02375,income,"Less than $50,000",NA,NA,NA,NA
2021,55,31000,all,All,0.3432937383291543,0.22281448639580745,0.46377299026250113,2
2021,55,31000,income,"$50,000 or More",0.43098103032709134,0.2755347679089014,0.5864272927452813,2
2021,55,31000,income,"Less than $50,000",NA,NA,NA,NA
2021,55,39225,all,All,0.4650856389986825,0.3180685683893127,0.6121027096080522,2
2021,55,39225,income,"$50,000 or More",0.4829111379171692,0.3267592964298941,0.6390629794044443,2
2021,55,39225,income,"Less than $50,000",NA,NA,NA,NA
2021,55,48000,all,All,0.49134913738394725,0.40945273041929486,0.5732455443485996,3
2021,55,48000,income,"$50,000 or More",0.48793977625198354,0.40534616781755706,0.57053338468641,3
2021,55,48000,income,"Less than $50,000",NA,NA,NA,NA
2021,55,53000,all,All,0.194956084227092,0.147775205927738,0.24213696252644604,2
2021,55,53000,income,"$50,000 or More",0.25577551172425095,0.1884665779757902,0.3230844454727117,2
2021,55,53000,income,"Less than $50,000",0.14967403741035556,0.0848862380235247,0.21446183679718644,2
2021,55,66000,all,All,0.34783535935167414,0.21830498379418944,0.4773657349091589,3
2021,55,66000,income,"$50,000 or More",0.3904282115869018,0.23022734611733467,0.5506290770564689,3
2021,55,66000,income,"Less than $50,000",NA,NA,NA,NA
2023,01,03076,all,All,0.632878732030962,0.5357051948197883,0.7300522692421357,2
2023,01,03076,income,"$50,000 or More",0.7670822942643392,0.6444646719848842,0.8896999165437941,2
2023,01,03076,income,"Less than $50,000",NA,NA,NA,NA
2023,01,07000,all,All,0.46542040877730745,0.3796441424196719,0.551196675134943,2
2023,01,07000,income,"$50,000 or More",0.454955751498913,0.3496199759306333,0.5602915270671925,2
2023,01,07000,income,"Less than $50,000",0.4778621363100971,0.31869539097280375,0.6370288816473905,2
2023,01,35896,all,All,0.5119253617041397,0.438267001056472,0.5855837223518074,3
2023,01,35896,income,"$50,000 or More",0.5519466798411833,0.4729055711732017,0.6309877885091648,3
2023,01,35896,income,"Less than $50,000",NA,NA,NA,NA
2023,01,37000,all,All,0.48845048013841247,0.3969604103009885,0.5799405499758364,2
2023,01,37000,income,"$50,000 or More",0.5098804075308794,0.4027882208794225,0.6169725941823363,2
2023,01,37000,income,"Less than $50,000",0.44744635630916674,0.283663147956292,0.6112295646620415,2
2023,01,50000,all,All,0.35786715630198573,0.27492207496565574,0.4408122376383158,2
2023,01,50000,income,"$50,000 or More",0.4659307719281265,0.3448699129126295,0.5869916309436235,2
2023,01,50000,income,"Less than $50,000",0.270648199914667,0.1541602701693494,0.38713612965998456,2
2023,01,51000,all,All,0.4031049168974919,0.30738641341852485,0.49882342037645894,1
2023,01,51000,income,"$50,000 or More",0.5271568765612576,0.38999171594107696,0.6643220371814383,1
2023,01,51000,income,"Less than $50,000",0.32349730023840684,0.2032951909507532,0.44369940952606046,1
2023,01,77256,all,All,0.388266460847793,0.2451875370827082,0.5313453846128777,2
2023,01,77256,income,"$50,000 or More",0.5175089697760181,0.348020184576436,0.6869977549756002,2
2023,01,77256,income,"Less than $50,000",NA,NA,NA,NA
2023,02,03000,all,All,0.27005186346640936,0.19945585668604565,0.34064787024677307,1
2023,02,03000,income,"$50,000 or More",0.2530647985989492,0.17325586872448948,0.3328737284734089,1
2023,02,03000,income,"Less than $50,000",0.35093815149409313,0.08431246776826123,0.6175638352199251,1
2023,04,04720,all,All,0.1489635685463663,0.07451017596865522,0.22341696112407736,2
2023,04,04720,income,"$50,000 or More",0.15984213204361053,0.06552849023028161,0.25415577385693944,2
2023,04,04720,income,"Less than $50,000",NA,NA,NA,NA
2023,04,07940,all,All,0.29788174114818394,0.22869374607011153,0.3670697362262564,2
2023,04,07940,income,"$50,000 or More",0.27022386438043083,0.18753466268400587,0.3529130660768558,2
2023,04,07940,income,"Less than $50,000",NA,NA,NA,NA
2023,04,12000,all,All,0.4519734605404168,0.38406033570167947,0.5198865853791541,1
2023,04,12000,income,"$50,000 or More",0.4786084932834523,0.4008154119017792,0.5564015746651254,1
2023,04,12000,income,"Less than $50,000",0.33992176492482057,0.16655328625282756,0.5132902435968136,1
2023,04,23620,all,All,0.4797033567525371,0.3826133459771692,0.5767933675279051,2
2023,04,23620,income,"$50,000 or More",0.5509570615623383,0.4425121457774344,0.6594019773472422,2
2023,04,23620,income,"Less than $50,000",NA,NA,NA,NA
2023,04,27400,all,All,0.5026231118731099,0.43910110130753954,0.5661451224386803,1
2023,04,27400,income,"$50,000 or More",0.5120316207169952,0.44168375990857023,0.5823794815254201,1
2023,04,27400,income,"Less than $50,000",NA,NA,NA,NA
2023,04,27820,all,All,0.20915365926534327,0.146728782539413,0.2715785359912736,1
2023,04,27820,income,"$50,000 or More",0.24278885375773476,0.17274140877559657,0.31283629873987295,1
2023,04,27820,income,"Less than $50,000",0.143145305756106,0.03534694346905712,0.25094366804315493,1
2023,04,28380,all,All,0.2888104069246238,0.2019671957021051,0.3756536181471424,2
2023,04,28380,income,"$50,000 or More",0.28601232589669845,0.18987653657651785,0.3821481152168791,2
2023,04,28380,income,"Less than $50,000",NA,NA,NA,NA
2023,04,46000,all,All,0.2750956538969392,0.22474066727408656,0.32545064051979183,1
