year,state,county,index_transportation_cost,index_transportation_cost_quality
2015,01,001,32,1
2015,01,003,31,1
2015,01,005,42,1
2015,01,007,32,1
2015,01,009,32,1
2015,01,011,48,1
2015,01,013,45,1
2015,01,015,34,1
2015,01,017,42,1
2015,01,019,40,1
2015,01,021,32,1
2015,01,023,45,1
2015,01,025,45,1
2015,01,027,42,1
2015,01,029,40,1
2015,01,031,32,1
2015,01,033,33,1
2015,01,035,54,1
2015,01,037,43,1
2015,01,039,40,1
2015,01,041,42,1
2015,01,043,38,1
2015,01,045,32,1
2015,01,047,46,1
2015,01,049,40,1
2015,01,051,32,1
2015,01,053,43,1
2015,01,055,36,1
2015,01,057,42,1
2015,01,059,41,1
2015,01,061,37,1
2015,01,063,63,1
2015,01,065,36,1
2015,01,067,39,1
2015,01,069,34,1
2015,01,071,39,1
2015,01,073,27,1
2015,01,075,41,1
2015,01,077,33,1
2015,01,079,35,1
2015,01,081,32,1
2015,01,083,29,1
2015,01,085,34,1
2015,01,087,44,1
2015,01,089,26,1
2015,01,091,44,1
2015,01,093,44,1
2015,01,095,38,1
2015,01,097,31,1
2015,01,099,51,1
2015,01,101,28,1
2015,01,103,32,1
2015,01,105,54,1
2015,01,107,37,1
2015,01,109,42,1
2015,01,111,40,1
2015,01,113,33,1
2015,01,115,31,1
2015,01,117,29,1
2015,01,119,67,1
2015,01,121,40,1
2015,01,123,37,1
2015,01,125,32,1
2015,01,127,31,1
2015,01,129,38,1
2015,01,131,55,1
2015,01,133,44,1
2015,02,013,15,1
2015,02,016,7,1
2015,02,020,21,1
2015,02,050,25,1
2015,02,060,24,1
2015,02,068,20,1
2015,02,070,23,1
2015,02,090,22,1
2015,02,100,28,1
2015,02,105,29,1
2015,02,110,19,1
2015,02,122,25,1
2015,02,130,23,1
2015,02,150,23,1
2015,02,158,28,1
2015,02,164,28,1
2015,02,170,24,1
2015,02,180,22,1
2015,02,185,20,1
2015,02,188,19,1
2015,02,195,23,1
2015,02,198,29,1
2015,02,220,22,1
2015,02,230,24,1
2015,02,240,24,1
2015,02,261,22,1
2015,02,275,27,1
2015,02,282,20,1
2015,02,290,32,1
2015,04,001,51,1
2015,04,003,31,1
2015,04,005,32,1
2015,04,007,38,1
2015,04,009,34,1
2015,04,011,31,1
2015,04,012,40,1
2015,04,013,26,1
2015,04,015,35,1
2015,04,017,43,1
2015,04,019,29,1
2015,04,021,30,1
2015,04,023,38,1
2015,04,025,32,1
2015,04,027,35,1
2015,05,001,39,1
2015,05,003,43,1
2015,05,005,38,1
2015,05,007,30,1
2015,05,009,38,1
2015,05,011,43,1
2015,05,013,48,1
2015,05,015,41,1
2015,05,017,47,1
2015,05,019,40,1
2015,05,021,45,1
2015,05,023,35,1
2015,05,025,42,1
2015,05,027,39,1
2015,05,029,40,1
2015,05,031,34,1
2015,05,033,39,1
2015,05,035,30,1
2015,05,037,38,1
2015,05,039,42,1
2015,05,041,50,1
2015,05,043,43,1
2015,05,045,30,1
2015,05,047,38,1
2015,05,049,39,1
2015,05,051,35,1
2015,05,053,33,1
2015,05,055,35,1
2015,05,057,46,1
2015,05,059,37,1
2015,05,061,43,1
2015,05,063,41,1
2015,05,065,43,1
2015,05,067,43,1
2015,05,069,35,1
2015,05,071,43,1
2015,05,073,46,1
2015,05,075,44,1
2015,05,077,47,1
2015,05,079,40,1
2015,05,081,37,1
2015,05,083,42,1
2015,05,085,31,1
2015,05,087,34,1
2015,05,089,43,1
2015,05,091,33,1
2015,05,093,40,1
2015,05,095,50,1
2015,05,097,45,1
2015,05,099,47,1
2015,05,101,42,1
2015,05,103,44,1
2015,05,105,33,1
2015,05,107,48,1
2015,05,109,45,1
2015,05,111,36,1
2015,05,113,44,1
2015,05,115,38,1
2015,05,117,40,1
2015,05,119,27,1
2015,05,121,43,1
2015,05,123,41,1
2015,05,125,30,1
2015,05,127,42,1
2015,05,129,46,1
2015,05,131,35,1
2015,05,133,41,1
2015,05,135,45,1
2015,05,137,49,1
2015,05,139,37,1
2015,05,141,44,1
2015,05,143,28,1
2015,05,145,35,1
2015,05,147,49,1
2015,05,149,40,1
2015,06,001,19,1
2015,06,003,38,1
2015,06,005,32,1
2015,06,007,33,1
2015,06,009,34,1
2015,06,011,35,1
2015,06,013,21,1
2015,06,015,35,1
2015,06,017,30,1
2015,06,019,34,1
2015,06,021,41,1
2015,06,023,35,1
2015,06,025,39,1
2015,06,027,35,1
2015,06,029,33,1
2015,06,031,34,1
2015,06,033,40,1
2015,06,035,31,1
2015,06,037,23,1
2015,06,039,37,1
2015,06,041,20,1
2015,06,043,36,1
2015,06,045,36,1
2015,06,047,38,1
2015,06,049,42,1
2015,06,051,32,1
2015,06,053,29,1
2015,06,055,24,1
2015,06,057,30,1
2015,06,059,25,1
2015,06,061,28,1
2015,06,063,35,1
2015,06,065,31,1
2015,06,067,24,1
2015,06,069,21,1
2015,06,071,30,1
2015,06,073,24,1
2015,06,075,13,1
2015,06,077,31,1
2015,06,079,27,1
2015,06,081,20,1
2015,06,083,26,1
2015,06,085,18,1
2015,06,087,25,1
2015,06,089,34,1
2015,06,091,42,1
2015,06,093,41,1
2015,06,095,25,1
2015,06,097,26,1
2015,06,099,32,1
2015,06,101,32,1
2015,06,103,39,1
2015,06,105,46,1
2015,06,107,39,1
2015,06,109,32,1
2015,06,111,24,1
2015,06,113,25,1
2015,06,115,32,1
2015,08,001,22,1
2015,08,003,41,1
2015,08,005,21,1
2015,08,007,32,1
2015,08,009,43,1
2015,08,011,37,1
2015,08,013,20,1
2015,08,014,23,1
2015,08,015,31,1
2015,08,017,36,1
2015,08,019,27,1
2015,08,021,44,1
2015,08,023,50,1
2015,08,025,54,1
2015,08,027,44,1
2015,08,029,35,1
2015,08,031,19,1
2015,08,033,52,1
2015,08,035,24,1
2015,08,037,24,1
2015,08,039,29,1
2015,08,041,24,1
2015,08,043,33,1
2015,08,045,27,1
2015,08,047,28,1
2015,08,049,28,1
2015,08,051,31,1
2015,08,053,33,1
2015,08,055,46,1
2015,08,057,35,1
2015,08,059,22,1
2015,08,061,42,1
2015,08,063,37,1
2015,08,065,33,1
2015,08,067,27,1
2015,08,069,25,1
2015,08,071,32,1
2015,08,073,38,1
2015,08,075,36,1
2015,08,077,29,1
2015,08,079,36,1
2015,08,081,31,1
2015,08,083,34,1
2015,08,085,33,1
2015,08,087,33,1
2015,08,089,42,1
2015,08,091,29,1
2015,08,093,29,1
2015,08,095,37,1
2015,08,097,27,1
2015,08,099,36,1
2015,08,101,32,1
2015,08,103,26,1
2015,08,105,38,1
2015,08,107,25,1
2015,08,109,47,1
2015,08,111,46,1
2015,08,113,30,1
2015,08,115,36,1
2015,08,117,25,1
2015,08,119,30,1
2015,08,121,36,1
2015,08,123,27,1
2015,08,125,37,1
2015,09,001,18,1
2015,09,003,20,1
2015,09,005,23,1
2015,09,007,22,1
2015,09,009,23,1
2015,09,011,23,1
2015,09,013,23,1
2015,09,015,25,1
2015,10,001,28,1
2015,10,003,22,1
2015,10,005,29,1
2015,11,001,10,1
2015,12,001,30,1
2015,12,003,31,1
2015,12,005,29,1
2015,12,007,36,1
2015,12,009,27,1
2015,12,011,26,1
2015,12,013,43,1
2015,12,015,29,1
2015,12,017,34,1
2015,12,019,29,1
2015,12,021,25,1
2015,12,023,34,1
2015,12,027,41,1
2015,12,029,38,1
2015,12,031,26,1
2015,12,033,27,1
2015,12,035,34,1
2015,12,037,35,1
2015,12,039,35,1
2015,12,041,36,1
2015,12,043,42,1
2015,12,045,33,1
2015,12,047,39,1
2015,12,049,44,1
2015,12,051,41,1
2015,12,053,30,1
2015,12,055,37,1
2015,12,057,27,1
2015,12,059,43,1
2015,12,061,29,1
2015,12,063,40,1
2015,12,065,35,1
2015,12,067,43,1
2015,12,069,31,1
2015,12,071,28,1
2015,12,073,28,1
2015,12,075,40,1
2015,12,077,39,1
2015,12,079,45,1
2015,12,081,26,1
2015,12,083,34,1
2015,12,085,29,1
2015,12,086,24,1
2015,12,087,25,1
2015,12,089,31,1
2015,12,091,27,1
2015,12,093,41,1
2015,12,095,27,1
2015,12,097,29,1
2015,12,099,28,1
2015,12,101,29,1
2015,12,103,26,1
2015,12,105,32,1
2015,12,107,43,1
2015,12,109,29,1
2015,12,111,29,1
2015,12,113,30,1
2015,12,115,26,1
2015,12,117,28,1
2015,12,119,26,1
2015,12,121,39,1
2015,12,123,39,1
2015,12,125,35,1
2015,12,127,31,1
2015,12,129,34,1
2015,12,131,30,1
2015,12,133,39,1
2015,13,001,40,1
2015,13,003,50,1
2015,13,005,41,1
2015,13,007,43,1
2015,13,009,42,1
2015,13,011,39,1
2015,13,013,29,1
2015,13,015,29,1
2015,13,017,46,1
2015,13,019,47,1
2015,13,021,32,1
2015,13,023,39,1
2015,13,025,35,1
2015,13,027,43,1
2015,13,029,32,1
2015,13,031,38,1
2015,13,033,34,1
2015,13,035,30,1
2015,13,037,53,1
2015,13,039,30,1
2015,13,043,48,1
2015,13,045,29,1
2015,13,047,31,1
2015,13,049,38,1
2015,13,051,27,1
2015,13,053,31,1
2015,13,055,42,1
2015,13,057,29,1
2015,13,059,31,1
2015,13,061,61,1
2015,13,063,25,1
2015,13,065,57,1
2015,13,067,25,1
2015,13,069,42,1
2015,13,071,45,1
2015,13,073,33,1
2015,13,075,42,1
2015,13,077,29,1
2015,13,079,40,1
2015,13,081,44,1
2015,13,083,33,1
2015,13,085,30,1
2015,13,087,44,1
2015,13,089,24,1
2015,13,091,41,1
2015,13,093,49,1
2015,13,095,34,1
2015,13,097,28,1
2015,13,099,47,1
2015,13,101,44,1
2015,13,103,32,1
2015,13,105,41,1
2015,13,107,46,1
2015,13,109,37,1
2015,13,111,40,1
2015,13,113,29,1
2015,13,115,35,1
2015,13,117,30,1
2015,13,119,42,1
2015,13,121,23,1
2015,13,123,38,1
2015,13,125,39,1
2015,13,127,31,1
2015,13,129,37,1
2015,13,131,42,1
2015,13,133,35,1
2015,13,135,27,1
2015,13,137,38,1
2015,13,139,32,1
2015,13,141,48,1
2015,13,143,30,1
2015,13,145,39,1
2015,13,147,39,1
2015,13,149,30,1
2015,13,151,28,1
2015,13,153,30,1
2015,13,155,43,1
2015,13,157,32,1
2015,13,159,31,1
2015,13,161,42,1
2015,13,163,52,1
2015,13,165,55,1
2015,13,167,46,1
2015,13,169,39,1
2015,13,171,30,1
2015,13,173,41,1
2015,13,175,43,1
2015,13,177,40,1
2015,13,179,32,1
2015,13,181,35,1
2015,13,183,35,1
2015,13,185,38,1
2015,13,187,36,1
2015,13,189,33,1
2015,13,191,35,1
2015,13,193,48,1
2015,13,195,39,1
2015,13,197,37,1
2015,13,199,30,1
2015,13,201,45,1
2015,13,205,45,1
2015,13,207,39,1
2015,13,209,44,1
2015,13,211,31,1
2015,13,213,39,1
2015,13,215,30,1
2015,13,217,29,1
2015,13,219,39,1
2015,13,221,40,1
2015,13,223,30,1
2015,13,225,32,1
2015,13,227,30,1
2015,13,229,40,1
2015,13,231,31,1
2015,13,233,39,1
2015,13,235,32,1
2015,13,237,35,1
2015,13,239,44,1
2015,13,241,42,1
2015,13,243,51,1
2015,13,245,29,1
2015,13,247,28,1
2015,13,249,43,1
2015,13,251,44,1
2015,13,253,42,1
2015,13,255,28,1
2015,13,257,37,1
2015,13,259,60,1
2015,13,261,41,1
2015,13,263,45,1
2015,13,265,56,1
2015,13,267,40,1
2015,13,269,50,1
2015,13,271,49,1
2015,13,273,40,1
2015,13,275,38,1
2015,13,277,37,1
2015,13,279,42,1
2015,13,281,40,1
2015,13,283,38,1
2015,13,285,35,1
2015,13,287,45,1
2015,13,289,39,1
2015,13,291,37,1
2015,13,293,39,1
2015,13,295,31,1
2015,13,297,30,1
2015,13,299,36,1
2015,13,301,50,1
2015,13,303,38,1
2015,13,305,37,1
2015,13,307,42,1
2015,13,309,46,1
2015,13,311,37,1
2015,13,313,37,1
2015,13,315,45,1
2015,13,317,46,1
2015,13,319,41,1
2015,13,321,40,1
2015,15,001,32,1
2015,15,003,20,1
2015,15,005,25,1
2015,15,007,26,1
2015,15,009,25,1
2015,16,001,29,1
2015,16,003,42,1
2015,16,005,32,1
2015,16,007,35,1
2015,16,009,38,1
2015,16,011,34,1
2015,16,013,31,1
2015,16,015,37,1
2015,16,017,36,1
2015,16,019,31,1
2015,16,021,40,1
2015,16,023,38,1
2015,16,025,36,1
2015,16,027,31,1
2015,16,029,32,1
2015,16,031,36,1
2015,16,033,53,1
2015,16,035,37,1
2015,16,037,43,1
2015,16,039,34,1
2015,16,041,37,1
2015,16,043,46,1
2015,16,045,32,1
2015,16,047,39,1
2015,16,049,42,1
2015,16,051,35,1
2015,16,053,36,1
2015,16,055,30,1
2015,16,057,33,1
2015,16,059,43,1
2015,16,061,42,1
2015,16,063,34,1
2015,16,065,39,1
2015,16,067,36,1
2015,16,069,31,1
2015,16,071,40,1
2015,16,073,34,1
2015,16,075,37,1
2015,16,077,35,1
2015,16,079,38,1
2015,16,081,28,1
2015,16,083,35,1
2015,16,085,36,1
2015,16,087,43,1
2015,17,001,31,1
2015,17,003,35,1
2015,17,005,30,1
2015,17,007,30,1
2015,17,009,30,1
2015,17,011,32,1
2015,17,013,32,1
2015,17,015,31,1
2015,17,017,31,1
2015,17,019,26,1
2015,17,021,32,1
2015,17,023,32,1
2015,17,025,35,1
2015,17,027,30,1
2015,17,029,34,1
2015,17,031,19,1
2015,17,033,32,1
2015,17,035,39,1
2015,17,037,25,1
2015,17,039,28,1
2015,17,041,32,1
2015,17,043,23,1
2015,17,045,32,1
2015,17,047,35,1
2015,17,049,32,1
2015,17,051,36,1
2015,17,053,32,1
2015,17,055,36,1
2015,17,057,32,1
2015,17,059,39,1
2015,17,061,36,1
2015,17,063,26,1
2015,17,065,35,1
2015,17,067,36,1
2015,17,069,39,1
2015,17,071,36,1
2015,17,073,31,1
2015,17,075,33,1
2015,17,077,33,1
2015,17,079,32,1
2015,17,081,33,1
2015,17,083,31,1
2015,17,085,31,1
2015,17,087,36,1
2015,17,089,25,1
2015,17,091,29,1
2015,17,093,26,1
2015,17,095,34,1
2015,17,097,24,1
2015,17,099,30,1
2015,17,101,32,1
2015,17,103,29,1
2015,17,105,28,1
2015,17,107,27,1
2015,17,109,34,1
2015,17,111,26,1
2015,17,113,23,1
2015,17,115,29,1
2015,17,117,30,1
2015,17,119,27,1
2015,17,121,34,1
2015,17,123,31,1
2015,17,125,36,1
2015,17,127,33,1
2015,17,129,29,1
2015,17,131,32,1
2015,17,133,30,1
2015,17,135,30,1
2015,17,137,31,1
2015,17,139,32,1
2015,17,141,30,1
2015,17,143,26,1
2015,17,145,34,1
2015,17,147,33,1
2015,17,149,38,1
2015,17,151,41,1
2015,17,153,45,1
2015,17,155,34,1
2015,17,157,31,1
2015,17,159,33,1
2015,17,161,27,1
2015,17,163,26,1
2015,17,165,36,1
2015,17,167,24,1
2015,17,169,32,1
2015,17,171,35,1
2015,17,173,33,1
2015,17,175,32,1
2015,17,177,32,1
2015,17,179,28,1
2015,17,181,35,1
2015,17,183,32,1
2015,17,185,31,1
2015,17,187,34,1
2015,17,189,33,1
2015,17,191,34,1
2015,17,193,33,1
2015,17,195,31,1
2015,17,197,25,1
2015,17,199,35,1
2015,17,201,27,1
2015,17,203,31,1
2015,18,001,33,1
2015,18,003,28,1
2015,18,005,29,1
2015,18,007,34,1
2015,18,009,37,1
2015,18,011,30,1
2015,18,013,34,1
2015,18,015,35,1
2015,18,017,36,1
2015,18,019,29,1
2015,18,021,35,1
2015,18,023,33,1
2015,18,025,41,1
2015,18,027,33,1
2015,18,029,30,1
2015,18,031,32,1
2015,18,033,32,1
2015,18,035,34,1
2015,18,037,32,1
2015,18,039,30,1
2015,18,041,36,1
2015,18,043,29,1
2015,18,045,33,1
2015,18,047,34,1
2015,18,049,34,1
2015,18,051,33,1
2015,18,053,34,1
2015,18,055,34,1
2015,18,057,29,1
2015,18,059,31,1
2015,18,061,33,1
2015,18,063,30,1
2015,18,065,35,1
2015,18,067,31,1
2015,18,069,33,1
2015,18,071,32,1
2015,18,073,29,1
2015,18,075,38,1
2015,18,077,32,1
2015,18,079,35,1
2015,18,081,29,1
2015,18,083,34,1
2015,18,085,31,1
2015,18,087,34,1
2015,18,089,24,1
2015,18,091,30,1
2015,18,093,33,1
2015,18,095,29,1
2015,18,097,25,1
2015,18,099,33,1
2015,18,101,35,1
2015,18,103,33,1
2015,18,105,30,1
2015,18,107,32,1
2015,18,109,31,1
2015,18,111,29,1
2015,18,113,32,1
2015,18,115,30,1
2015,18,117,39,1
2015,18,119,37,1
2015,18,121,39,1
2015,18,123,32,1
2015,18,125,34,1
2015,18,127,26,1
2015,18,129,34,1
2015,18,131,37,1
2015,18,133,32,1
2015,18,135,37,1
2015,18,137,33,1
2015,18,139,35,1
2015,18,141,29,1
2015,18,143,31,1
2015,18,145,31,1
2015,18,147,32,1
2015,18,149,38,1
2015,18,151,32,1
2015,18,153,36,1
2015,18,155,36,1
2015,18,157,28,1
2015,18,159,33,1
2015,18,161,30,1
2015,18,163,28,1
2015,18,165,36,1
2015,18,167,32,1
2015,18,169,33,1
2015,18,171,32,1
2015,18,173,32,1
2015,18,175,32,1
2015,18,177,36,1
2015,18,179,32,1
2015,18,181,32,1
2015,18,183,32,1
2015,19,001,34,1
2015,19,003,34,1
2015,19,005,34,1
2015,19,007,36,1
2015,19,009,35,1
2015,19,011,30,1
2015,19,013,28,1
2015,19,015,30,1
2015,19,017,33,1
2015,19,019,30,1
2015,19,021,33,1
2015,19,023,33,1
2015,19,025,34,1
2015,19,027,32,1
2015,19,029,34,1
2015,19,031,29,1
2015,19,033,30,1
2015,19,035,32,1
2015,19,037,34,1
2015,19,039,36,1
2015,19,041,32,1
2015,19,043,34,1
2015,19,045,31,1
2015,19,047,33,1
2015,19,049,25,1
2015,19,051,38,1
2015,19,053,40,1
2015,19,055,30,1
2015,19,057,31,1
2015,19,059,28,1
2015,19,061,27,1
2015,19,063,32,1
2015,19,065,34,1
2015,19,067,34,1
2015,19,069,34,1
2015,19,071,33,1
2015,19,073,34,1
2015,19,075,34,1
2015,19,077,29,1
2015,19,079,32,1
2015,19,081,32,1
2015,19,083,33,1
2015,19,085,30,1
2015,19,087,31,1
2015,19,089,33,1
2015,19,091,33,1
2015,19,093,34,1
2015,19,095,29,1
2015,19,097,32,1
2015,19,099,28,1
2015,19,101,33,1
2015,19,103,25,1
2015,19,105,29,1
2015,19,107,37,1
2015,19,109,32,1
2015,19,111,33,1
2015,19,113,25,1
2015,19,115,33,1
2015,19,117,35,1
2015,19,119,32,1
2015,19,121,28,1
2015,19,123,32,1
2015,19,125,30,1
2015,19,127,30,1
2015,19,129,30,1
2015,19,131,33,1
2015,19,133,38,1
2015,19,135,34,1
2015,19,137,35,1
2015,19,139,29,1
2015,19,141,29,1
2015,19,143,34,1
2015,19,145,34,1
2015,19,147,33,1
2015,19,149,34,1
2015,19,151,35,1
2015,19,153,23,1
2015,19,155,27,1
2015,19,157,32,1
2015,19,159,34,1
2015,19,161,33,1
2015,19,163,26,1
2015,19,165,33,1
2015,19,167,29,1
2015,19,169,29,1
2015,19,171,31,1
2015,19,173,35,1
2015,19,175,33,1
2015,19,177,37,1
2015,19,179,33,1
2015,19,181,27,1
2015,19,183,30,1
2015,19,185,37,1
2015,19,187,33,1
2015,19,189,32,1
2015,19,191,32,1
2015,19,193,29,1
2015,19,195,35,1
2015,19,197,35,1
2015,20,001,38,1
2015,20,003,38,1
2015,20,005,35,1
2015,20,007,34,1
2015,20,009,34,1
2015,20,011,38,1
2015,20,013,35,1
2015,20,015,32,1
2015,20,017,40,1
2015,20,019,42,1
2015,20,021,38,1
2015,20,023,36,1
2015,20,025,41,1
2015,20,027,33,1
2015,20,029,38,1
2015,20,031,30,1
2015,20,033,37,1
2015,20,035,34,1
2015,20,037,40,1
2015,20,039,37,1
2015,20,041,32,1
2015,20,043,34,1
2015,20,045,27,1
2015,20,047,35,1
2015,20,049,43,1
2015,20,051,32,1
2015,20,053,32,1
2015,20,055,32,1
2015,20,057,33,1
2015,20,059,32,1
2015,20,061,31,1
2015,20,063,36,1
2015,20,065,36,1
2015,20,067,31,1
2015,20,069,31,1
2015,20,071,35,1
2015,20,073,40,1
2015,20,075,40,1
2015,20,077,36,1
2015,20,079,31,1
2015,20,081,32,1
2015,20,083,34,1
2015,20,085,33,1
2015,20,087,34,1
2015,20,089,40,1
2015,20,091,25,1
2015,20,093,35,1
2015,20,095,34,1
2015,20,097,36,1
2015,20,099,35,1
2015,20,101,33,1
2015,20,103,27,1
2015,20,105,38,1
2015,20,107,30,1
2015,20,109,34,1
2015,20,111,36,1
2015,20,113,29,1
2015,20,115,36,1
2015,20,117,35,1
2015,20,119,34,1
2015,20,121,29,1
2015,20,123,33,1
2015,20,125,36,1
2015,20,127,35,1
2015,20,129,35,1
2015,20,131,33,1
2015,20,133,36,1
2015,20,135,37,1
2015,20,137,32,1
2015,20,139,32,1
2015,20,141,40,1
2015,20,143,35,1
2015,20,145,35,1
2015,20,147,36,1
2015,20,149,34,1
2015,20,151,32,1
2015,20,153,39,1
2015,20,155,33,1
2015,20,157,39,1
2015,20,159,34,1
2015,20,161,28,1
2015,20,163,36,1
2015,20,165,42,1
2015,20,167,38,1
2015,20,169,29,1
2015,20,171,32,1
2015,20,173,29,1
2015,20,175,33,1
2015,20,177,27,1
2015,20,179,33,1
2015,20,181,34,1
2015,20,183,37,1
2015,20,185,35,1
2015,20,187,35,1
2015,20,189,32,1
2015,20,191,33,1
2015,20,193,34,1
2015,20,195,31,1
2015,20,197,35,1
2015,20,199,37,1
2015,20,201,37,1
2015,20,203,31,1
2015,20,205,38,1
2015,20,207,44,1
2015,20,209,24,1
2015,21,001,45,1
2015,21,003,36,1
2015,21,005,33,1
2015,21,007,37,1
2015,21,009,39,1
2015,21,011,43,1
2015,21,013,53,1
2015,21,015,27,1
2015,21,017,32,1
2015,21,019,31,1
2015,21,021,37,1
2015,21,023,31,1
2015,21,025,52,1
2015,21,027,36,1
2015,21,029,31,1
2015,21,031,37,1
2015,21,033,36,1
2015,21,035,38,1
2015,21,037,26,1
2015,21,039,40,1
2015,21,041,35,1
2015,21,043,40,1
2015,21,045,47,1
2015,21,047,31,1
2015,21,049,31,1
2015,21,051,59,1
2015,21,053,52,1
2015,21,055,43,1
2015,21,057,46,1
2015,21,059,30,1
2015,21,061,37,1
2015,21,063,49,1
2015,21,065,48,1
2015,21,067,27,1
2015,21,069,43,1
2015,21,071,45,1
2015,21,073,30,1
2015,21,075,37,1
2015,21,077,29,1
2015,21,079,36,1
2015,21,081,30,1
2015,21,083,39,1
2015,21,085,43,1
2015,21,087,44,1
2015,21,089,34,1
2015,21,091,34,1
2015,21,093,30,1
2015,21,095,52,1
2015,21,097,42,1
2015,21,099,43,1
2015,21,101,30,1
2015,21,103,33,1
2015,21,105,38,1
2015,21,107,35,1
2015,21,109,48,1
2015,21,111,26,1
2015,21,113,31,1
2015,21,115,39,1
2015,21,117,25,1
2015,21,119,47,1
2015,21,121,42,1
2015,21,123,33,1
2015,21,125,43,1
2015,21,127,40,1
2015,21,129,55,1
2015,21,131,54,1
2015,21,133,46,1
2015,21,135,51,1
2015,21,137,39,1
2015,21,139,36,1
2015,21,141,39,1
2015,21,143,31,1
2015,21,145,31,1
2015,21,147,65,1
2015,21,149,36,1
2015,21,151,35,1
2015,21,153,48,1
2015,21,155,39,1
2015,21,157,34,1
2015,21,159,50,1
2015,21,161,38,1
2015,21,163,31,1
2015,21,165,44,1
2015,21,167,37,1
2015,21,169,42,1
2015,21,171,48,1
2015,21,173,40,1
2015,21,175,47,1
2015,21,177,39,1
2015,21,179,32,1
2015,21,181,42,1
2015,21,183,39,1
2015,21,185,32,1
2015,21,187,38,1
2015,21,189,62,1
2015,21,191,31,1
2015,21,193,41,1
2015,21,195,42,1
2015,21,197,47,1
2015,21,199,40,1
2015,21,201,48,1
2015,21,203,38,1
2015,21,205,39,1
2015,21,207,46,1
2015,21,209,32,1
2015,21,211,32,1
2015,21,213,38,1
2015,21,215,33,1
2015,21,217,42,1
2015,21,219,40,1
2015,21,221,36,1
2015,21,223,33,1
2015,21,225,38,1
2015,21,227,32,1
2015,21,229,40,1
2015,21,231,50,1
2015,21,233,39,1
2015,21,235,43,1
2015,21,237,59,1
2015,21,239,33,1
2015,22,001,32,1
2015,22,003,36,1
2015,22,005,30,1
2015,22,007,32,1
2015,22,009,42,1
2015,22,011,34,1
2015,22,013,44,1
2015,22,015,32,1
2015,22,017,30,1
2015,22,019,31,1
2015,22,021,45,1
2015,22,023,37,1
2015,22,025,42,1
2015,22,027,44,1
2015,22,029,44,1
2015,22,031,35,1
2015,22,033,27,1
2015,22,035,53,1
2015,22,037,33,1
2015,22,039,46,1
2015,22,041,47,1
2015,22,043,38,1
2015,22,045,31,1
2015,22,047,32,1
2015,22,049,38,1
2015,22,051,26,1
2015,22,053,38,1
2015,22,055,29,1
2015,22,057,31,1
2015,22,059,39,1
2015,22,061,41,1
2015,22,063,31,1
2015,22,065,50,1
2015,22,067,49,1
2015,22,069,44,1
2015,22,071,24,1
2015,22,073,36,1
2015,22,075,30,1
2015,22,077,32,1
2015,22,079,35,1
2015,22,081,40,1
2015,22,083,41,1
2015,22,085,38,1
2015,22,087,29,1
2015,22,089,31,1
2015,22,091,33,1
2015,22,093,33,1
2015,22,095,31,1
2015,22,097,42,1
2015,22,099,33,1
2015,22,101,33,1
2015,22,103,31,1
2015,22,105,35,1
2015,22,107,60,1
2015,22,109,29,1
2015,22,111,41,1
2015,22,113,33,1
2015,22,115,32,1
2015,22,117,45,1
2015,22,119,34,1
2015,22,121,30,1
2015,22,123,46,1
2015,22,125,33,1
2015,22,127,45,1
2015,23,001,29,1
2015,23,003,39,1
2015,23,005,25,1
2015,23,007,38,1
2015,23,009,32,1
2015,23,011,30,1
2015,23,013,31,1
2015,23,015,32,1
2015,23,017,39,1
2015,23,019,33,1
2015,23,021,40,1
2015,23,023,27,1
2015,23,025,38,1
2015,23,027,34,1
2015,23,029,38,1
2015,23,031,27,1
2015,24,001,35,1
2015,24,003,21,1
2015,24,005,19,1
2015,24,009,20,1
2015,24,011,32,1
2015,24,013,24,1
2015,24,015,26,1
2015,24,017,19,1
2015,24,019,31,1
2015,24,021,19,1
2015,24,023,35,1
2015,24,025,22,1
2015,24,027,21,1
2015,24,029,27,1
2015,24,031,16,1
2015,24,033,16,1
2015,24,035,25,1
2015,24,037,20,1
2015,24,039,29,1
2015,24,041,25,1
2015,24,043,26,1
2015,24,045,28,1
2015,24,047,29,1
2015,24,510,15,1
2015,25,001,24,1
2015,25,003,27,1
2015,25,005,24,1
2015,25,007,26,1
2015,25,009,20,1
2015,25,011,28,1
2015,25,013,25,1
2015,25,015,28,1
2015,25,017,19,1
2015,25,019,21,1
2015,25,021,19,1
2015,25,023,22,1
2015,25,025,13,1
2015,25,027,23,1
2015,26,001,39,1
2015,26,003,40,1
2015,26,005,31,1
2015,26,007,36,1
2015,26,009,34,1
2015,26,011,39,1
2015,26,013,36,1
2015,26,015,32,1
2015,26,017,30,1
2015,26,019,33,1
2015,26,021,32,1
2015,26,023,34,1
2015,26,025,33,1
2015,26,027,35,1
2015,26,029,33,1
2015,26,031,37,1
2015,26,033,34,1
2015,26,035,43,1
2015,26,037,31,1
2015,26,039,36,1
2015,26,041,34,1
2015,26,043,33,1
2015,26,045,29,1
2015,26,047,31,1
2015,26,049,32,1
2015,26,051,39,1
2015,26,053,39,1
2015,26,055,30,1
2015,26,057,35,1
2015,26,059,37,1
2015,26,061,38,1
2015,26,063,37,1
2015,26,065,26,1
2015,26,067,32,1
2015,26,069,38,1
2015,26,071,43,1
2015,26,073,37,1
2015,26,075,31,1
2015,26,077,30,1
