year,state,county,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2022,21,021,0.01,1,0.34,1
2022,21,023,0,1,0.28,1
2022,21,025,0,1,0.47,1
2022,21,027,0,1,0.4,1
2022,21,029,0,1,0.29,1
2022,21,031,0,1,0.34,1
2022,21,033,0,1,0.38,1
2022,21,035,0.01,1,0.38,1
2022,21,037,0.02,1,0.23,1
2022,21,039,0,1,0.38,1
2022,21,041,0,2,0.38,2
2022,21,043,0,1,0.36,1
2022,21,045,0,1,0.47,1
2022,21,047,0.01,1,0.3,1
2022,21,049,0,1,0.29,1
2022,21,051,0,1,0.43,1
2022,21,053,0,1,0.47,1
2022,21,055,0,2,0.45,2
2022,21,057,0,1,0.46,1
2022,21,059,0.01,1,0.28,1
2022,21,061,0,1,0.35,1
2022,21,063,0,2,0.47,2
2022,21,065,0,2,0.35,2
2022,21,067,0.02,1,0.24,1
2022,21,069,0,1,0.42,1
2022,21,071,0,1,0.46,1
2022,21,073,0.01,1,0.27,1
2022,21,075,0,1,0.51,1
2022,21,077,0,1,0.27,1
2022,21,079,0,1,0.36,1
2022,21,081,0,1,0.27,1
2022,21,083,0,1,0.37,1
2022,21,085,0,1,0.44,1
2022,21,087,0,1,0.36,1
2022,21,089,0.01,1,0.33,1
2022,21,091,0,1,0.32,1
2022,21,093,0.01,1,0.29,1
2022,21,095,0,1,0.49,1
2022,21,097,0,1,0.34,1
2022,21,099,0,1,0.45,1
2022,21,101,0.01,1,0.28,1
2022,21,103,0,1,0.31,1
2022,21,105,0,2,0.33,2
2022,21,107,0,1,0.35,1
2022,21,109,0,2,0.51,2
2022,21,111,0.02,1,0.25,1
2022,21,113,0.01,1,0.29,1
2022,21,115,0,1,0.41,1
2022,21,117,0.02,1,0.23,1
2022,21,119,0,1,0.47,1
2022,21,121,0.01,1,0.4,1
2022,21,123,0,1,0.33,1
2022,21,125,0,1,0.42,1
2022,21,127,0,2,0.44,2
2022,21,129,0,1,0.55,1
2022,21,131,0,2,0.53,2
2022,21,133,0,1,0.47,1
2022,21,135,0,1,0.53,1
2022,21,137,0,1,0.37,1
2022,21,139,0,1,0.37,1
2022,21,141,0,1,0.34,1
2022,21,143,0,1,0.31,1
2022,21,145,0.01,1,0.31,1
2022,21,147,0,2,0.53,2
2022,21,149,0,1,0.33,1
2022,21,151,0.01,1,0.32,1
2022,21,153,0,1,0.53,1
2022,21,155,0,1,0.39,1
2022,21,157,0,1,0.32,1
2022,21,159,0,2,0.42,2
2022,21,161,0.01,1,0.39,1
2022,21,163,0,1,0.32,1
2022,21,165,0,1,0.39,1
2022,21,167,0,1,0.33,1
2022,21,169,0,1,0.42,1
2022,21,171,0,1,0.43,1
2022,21,173,0,1,0.36,1
2022,21,175,0,1,0.43,1
2022,21,177,0,1,0.39,1
2022,21,179,0,1,0.32,1
2022,21,181,0,1,0.36,1
2022,21,183,0,1,0.39,1
2022,21,185,0.01,1,0.29,1
2022,21,187,0,1,0.37,1
2022,21,189,0,2,0.54,2
2022,21,191,0,1,0.28,1
2022,21,193,0.01,2,0.4,2
2022,21,195,0,1,0.43,1
2022,21,197,0,2,0.5,2
2022,21,199,0,1,0.39,1
2022,21,201,0,2,0.38,2
2022,21,203,0,1,0.42,1
2022,21,205,0,1,0.37,1
2022,21,207,0,1,0.41,1
2022,21,209,0.01,1,0.29,1
2022,21,211,0,1,0.29,1
2022,21,213,0,1,0.35,1
2022,21,215,0,1,0.32,1
2022,21,217,0,1,0.34,1
2022,21,219,0,1,0.36,1
2022,21,221,0,1,0.35,1
2022,21,223,0,2,0.31,2
2022,21,225,0,1,0.35,1
2022,21,227,0.01,1,0.29,1
2022,21,229,0,1,0.32,1
2022,21,231,0,1,0.45,1
2022,21,233,0,1,0.38,1
2022,21,235,0,1,0.41,1
2022,21,237,0,1,0.59,1
2022,21,239,0,1,0.3,1
2022,22,001,0,1,0.33,1
2022,22,003,0,1,0.36,1
2022,22,005,0,1,0.32,1
2022,22,007,0,1,0.33,1
2022,22,009,0,1,0.48,1
2022,22,011,0,1,0.31,1
2022,22,013,0,1,0.53,1
2022,22,015,0.01,1,0.33,1
2022,22,017,0.01,1,0.32,1
2022,22,019,0.01,1,0.3,1
2022,22,021,0,1,0.41,1
2022,22,023,0,2,0.36,2
2022,22,025,0,1,0.4,1
2022,22,027,0,1,0.53,1
2022,22,029,0,1,0.47,1
2022,22,031,0,1,0.37,1
2022,22,033,0.01,1,0.27,1
2022,22,035,0,1,0.51,1
2022,22,037,0,1,0.33,1
2022,22,039,0,1,0.51,1
2022,22,041,0,1,0.46,1
2022,22,043,0,1,0.37,1
2022,22,045,0.01,1,0.31,1
2022,22,047,0,1,0.32,1
2022,22,049,0,1,0.46,1
2022,22,051,0.02,1,0.25,1
2022,22,053,0,1,0.38,1
2022,22,055,0.01,1,0.29,1
2022,22,057,0.01,1,0.31,1
2022,22,059,0,1,0.36,1
2022,22,061,0.01,1,0.46,1
2022,22,063,0,1,0.31,1
2022,22,065,0.01,2,0.48,2
2022,22,067,0,1,0.4,1
2022,22,069,0,1,0.43,1
2022,22,071,0.05,1,0.22,1
2022,22,073,0.01,1,0.36,1
2022,22,075,0.01,1,0.29,1
2022,22,077,0,1,0.32,1
2022,22,079,0.01,1,0.33,1
2022,22,081,0,2,0.44,2
2022,22,083,0,1,0.39,1
2022,22,085,0,1,0.47,1
2022,22,087,0.01,1,0.27,1
2022,22,089,0,1,0.31,1
2022,22,091,0,1,0.32,1
2022,22,093,0,1,0.32,1
2022,22,095,0,1,0.31,1
2022,22,097,0,1,0.4,1
2022,22,099,0,1,0.33,1
2022,22,101,0,1,0.38,1
2022,22,103,0.01,1,0.3,1
2022,22,105,0,1,0.34,1
2022,22,107,0,1,0.55,1
2022,22,109,0.01,1,0.29,1
2022,22,111,0,1,0.43,1
2022,22,113,0,1,0.33,1
2022,22,115,0,1,0.33,1
2022,22,117,0,1,0.44,1
2022,22,119,0,1,0.5,1
2022,22,121,0,1,0.3,1
2022,22,123,0,1,0.45,1
2022,22,125,0,1,0.32,1
2022,22,127,0,1,0.43,1
2022,23,001,0.01,1,0.28,1
2022,23,003,0,1,0.39,1
2022,23,005,0.02,1,0.22,1
2022,23,007,0,1,0.37,1
2022,23,009,0,1,0.32,1
2022,23,011,0.01,1,0.3,1
2022,23,013,0,1,0.3,1
2022,23,015,0,1,0.31,1
2022,23,017,0,1,0.38,1
2022,23,019,0.01,1,0.32,1
2022,23,021,0,1,0.4,1
2022,23,023,0,1,0.25,1
2022,23,025,0,1,0.38,1
2022,23,027,0,1,0.32,1
2022,23,029,0,1,0.39,1
2022,23,031,0.01,1,0.24,1
2022,24,001,0.01,1,0.31,1
2022,24,003,0.02,1,0.2,1
2022,24,005,0.03,1,0.18,1
2022,24,009,0.01,1,0.19,1
2022,24,011,0,1,0.32,1
2022,24,013,0.01,1,0.22,1
2022,24,015,0.01,1,0.24,1
2022,24,017,0.01,1,0.18,1
2022,24,019,0.01,1,0.32,1
2022,24,021,0.02,1,0.18,1
2022,24,023,0,1,0.32,1
2022,24,025,0.01,1,0.21,1
2022,24,027,0.02,1,0.2,1
2022,24,029,0.01,1,0.27,1
2022,24,031,0.08,1,0.15,1
2022,24,033,0.05,1,0.15,1
2022,24,035,0.01,1,0.23,1
2022,24,037,0.01,1,0.2,1
2022,24,039,0.01,1,0.28,1
2022,24,041,0.01,1,0.24,1
2022,24,043,0.01,1,0.26,1
2022,24,045,0.01,1,0.25,1
2022,24,047,0.01,1,0.28,1
2022,24,510,0.1,1,0.14,1
2022,25,001,0.01,1,0.22,1
2022,25,003,0.01,1,0.26,1
2022,25,005,0.02,1,0.22,1
2022,25,007,0.01,1,0.24,1
2022,25,009,0.03,1,0.17,1
2022,25,011,0.01,1,0.27,1
2022,25,013,0.03,1,0.23,1
2022,25,015,0.01,1,0.26,1
2022,25,017,0.06,1,0.16,1
2022,25,019,0.01,1,0.19,1
2022,25,021,0.05,1,0.17,1
2022,25,023,0.02,1,0.19,1
2022,25,025,0.16,1,0.12,1
2022,25,027,0.02,1,0.21,1
2022,26,001,0,1,0.4,1
2022,26,003,0,1,0.38,1
2022,26,005,0,1,0.29,1
2022,26,007,0.01,1,0.37,1
2022,26,009,0,1,0.32,1
2022,26,011,0,1,0.38,1
2022,26,013,0,1,0.38,1
2022,26,015,0,1,0.29,1
2022,26,017,0.01,1,0.3,1
2022,26,019,0,1,0.31,1
2022,26,021,0.01,1,0.3,1
2022,26,023,0,1,0.33,1
2022,26,025,0.01,1,0.31,1
2022,26,027,0,1,0.32,1
2022,26,029,0,1,0.3,1
2022,26,031,0,1,0.35,1
2022,26,033,0.01,1,0.33,1
2022,26,035,0,1,0.41,1
2022,26,037,0.01,1,0.29,1
2022,26,039,0,1,0.34,1
2022,26,041,0.01,1,0.34,1
2022,26,043,0,1,0.33,1
2022,26,045,0.01,1,0.27,1
2022,26,047,0,1,0.31,1
2022,26,049,0.01,1,0.29,1
2022,26,051,0,1,0.37,1
2022,26,053,0,1,0.39,1
2022,26,055,0.01,1,0.27,1
2022,26,057,0,1,0.33,1
2022,26,059,0,1,0.34,1
2022,26,061,0,1,0.36,1
2022,26,063,0,1,0.38,1
2022,26,065,0.03,1,0.24,1
2022,26,067,0,1,0.28,1
2022,26,069,0,1,0.4,1
2022,26,071,0,1,0.38,1
2022,26,073,0,1,0.35,1
2022,26,075,0.01,1,0.29,1
2022,26,077,0.02,1,0.26,1
2022,26,079,0,1,0.31,1
2022,26,081,0.02,1,0.24,1
2022,26,083,0,1,0.43,1
2022,26,085,0,1,0.44,1
2022,26,087,0,1,0.29,1
2022,26,089,0,1,0.31,1
2022,26,091,0,1,0.29,1
2022,26,093,0.01,1,0.28,1
2022,26,095,0,1,0.37,1
2022,26,097,0,1,0.33,1
2022,26,099,0.02,1,0.24,1
2022,26,101,0,1,0.34,1
2022,26,103,0.01,1,0.29,1
2022,26,105,0,1,0.33,1
2022,26,107,0,1,0.36,1
2022,26,109,0,1,0.34,1
2022,26,111,0.01,1,0.26,1
2022,26,113,0,1,0.37,1
2022,26,115,0.01,1,0.27,1
2022,26,117,0,1,0.29,1
2022,26,119,0,1,0.41,1
2022,26,121,0.01,1,0.3,1
2022,26,123,0,1,0.35,1
2022,26,125,0.02,1,0.24,1
2022,26,127,0,1,0.35,1
2022,26,129,0,1,0.4,1
2022,26,131,0,1,0.44,1
2022,26,133,0,1,0.39,1
2022,26,135,0,1,0.42,1
2022,26,137,0,1,0.32,1
2022,26,139,0.01,1,0.27,1
2022,26,141,0,1,0.36,1
2022,26,143,0,1,0.37,1
2022,26,145,0.01,1,0.31,1
2022,26,147,0.01,1,0.28,1
2022,26,149,0,1,0.32,1
2022,26,151,0,1,0.36,1
2022,26,153,0,1,0.37,1
2022,26,155,0.01,1,0.29,1
2022,26,157,0,1,0.34,1
2022,26,159,0,1,0.31,1
2022,26,161,0.03,1,0.2,1
2022,26,163,0.03,1,0.23,1
2022,26,165,0,1,0.35,1
2022,27,001,0,1,0.37,1
2022,27,003,0.02,1,0.2,1
2022,27,005,0,1,0.31,1
2022,27,007,0,1,0.32,1
2022,27,009,0.01,1,0.27,1
2022,27,011,0,1,0.32,1
2022,27,013,0.01,1,0.26,1
2022,27,015,0.01,1,0.29,1
2022,27,017,0,1,0.29,1
2022,27,019,0.01,1,0.21,1
2022,27,021,0,1,0.34,1
2022,27,023,0,1,0.31,1
2022,27,025,0,1,0.23,1
2022,27,027,0.02,1,0.25,1
2022,27,029,0,1,0.37,1
2022,27,031,0,1,0.31,1
2022,27,033,0,1,0.33,1
2022,27,035,0,1,0.3,1
2022,27,037,0.02,1,0.19,1
2022,27,039,0,1,0.25,1
2022,27,041,0,1,0.28,1
2022,27,043,0,1,0.32,1
2022,27,045,0,1,0.26,1
2022,27,047,0.01,1,0.29,1
2022,27,049,0.01,1,0.26,1
2022,27,051,0,1,0.33,1
2022,27,053,0.05,1,0.17,1
2022,27,055,0.01,1,0.3,1
2022,27,057,0,1,0.32,1
2022,27,059,0,1,0.23,1
2022,27,061,0,1,0.32,1
2022,27,063,0,1,0.32,1
2022,27,065,0,1,0.31,1
2022,27,067,0.01,1,0.28,1
2022,27,069,0,1,0.32,1
2022,27,071,0,1,0.33,1
2022,27,073,0,1,0.31,1
2022,27,075,0,1,0.3,1
2022,27,077,0,1,0.36,1
2022,27,079,0,1,0.23,1
2022,27,081,0,1,0.33,1
2022,27,083,0.01,1,0.29,1
2022,27,085,0,1,0.28,1
2022,27,087,0,1,0.41,1
2022,27,089,0,1,0.33,1
2022,27,091,0,1,0.32,1
2022,27,093,0,1,0.29,1
2022,27,095,0,1,0.23,1
2022,27,097,0,1,0.31,1
2022,27,099,0.01,1,0.28,1
2022,27,101,0,1,0.32,1
2022,27,103,0.01,1,0.27,1
2022,27,105,0.01,1,0.32,1
2022,27,107,0,1,0.33,1
2022,27,109,0.02,1,0.21,1
2022,27,111,0,1,0.31,1
2022,27,113,0,1,0.29,1
2022,27,115,0,1,0.32,1
2022,27,117,0,1,0.32,1
2022,27,119,0.01,1,0.3,1
2022,27,121,0,1,0.31,1
2022,27,123,0.06,1,0.17,1
2022,27,125,0,1,0.32,1
2022,27,127,0,1,0.32,1
2022,27,129,0,1,0.32,1
2022,27,131,0.01,1,0.25,1
2022,27,133,0,1,0.28,1
2022,27,135,0,1,0.31,1
2022,27,137,0.01,1,0.27,1
2022,27,139,0.01,1,0.21,1
2022,27,141,0.01,1,0.23,1
2022,27,143,0,1,0.3,1
2022,27,145,0.01,1,0.27,1
2022,27,147,0.01,1,0.25,1
2022,27,149,0,1,0.32,1
2022,27,151,0,1,0.34,1
2022,27,153,0,1,0.34,1
2022,27,155,0,1,0.33,1
2022,27,157,0,1,0.25,1
2022,27,159,0,1,0.36,1
2022,27,161,0.01,1,0.29,1
2022,27,163,0.01,1,0.2,1
2022,27,165,0,1,0.32,1
2022,27,167,0,1,0.3,1
2022,27,169,0.01,1,0.28,1
2022,27,171,0,1,0.23,1
2022,27,173,0,1,0.32,1
2022,28,001,0.01,1,0.45,1
2022,28,003,0,1,0.38,1
2022,28,005,0,1,0.52,1
2022,28,007,0,1,0.47,1
2022,28,009,0,1,0.51,1
2022,28,011,0,1,0.46,1
2022,28,013,0,1,0.44,1
2022,28,015,0,2,0.57,2
2022,28,017,0,1,0.46,1
2022,28,019,0,1,0.46,1
2022,28,021,0,1,0.55,1
2022,28,023,0,2,0.45,2
2022,28,025,0,1,0.47,1
2022,28,027,0.01,1,0.45,1
2022,28,029,0,1,0.33,1
2022,28,031,0,1,0.37,1
2022,28,033,0,1,0.31,1
2022,28,035,0.01,1,0.31,1
2022,28,037,0,1,0.46,1
2022,28,039,0,1,0.39,1
2022,28,041,0,1,0.38,1
2022,28,043,0,1,0.42,1
2022,28,045,0,1,0.33,1
2022,28,047,0.01,1,0.3,1
2022,28,049,0.01,1,0.28,1
2022,28,051,0,1,0.32,1
2022,28,053,0,1,0.53,1
2022,28,055,0,2,0.83,2
2022,28,057,0,1,0.35,1
2022,28,059,0.01,1,0.32,1
2022,28,061,0,1,0.43,1
2022,28,063,0,1,0.56,1
2022,28,065,0,1,0.55,1
2022,28,067,0.01,1,0.39,1
2022,28,069,0,1,0.47,1
2022,28,071,0.01,1,0.33,1
2022,28,073,0.01,1,0.34,1
2022,28,075,0.01,1,0.38,1
2022,28,077,0,1,0.48,1
2022,28,079,0,1,0.44,1
2022,28,081,0,1,0.32,1
2022,28,083,0.01,1,0.46,1
2022,28,085,0,1,0.41,1
2022,28,087,0,1,0.35,1
2022,28,089,0.01,1,0.31,1
2022,28,091,0,1,0.5,1
2022,28,093,0,1,0.33,1
2022,28,095,0,1,0.38,1
2022,28,097,0,1,0.52,1
2022,28,099,0,1,0.43,1
2022,28,101,0,1,0.41,1
2022,28,103,0,1,0.47,1
2022,28,105,0.01,1,0.35,1
2022,28,107,0,1,0.4,1
2022,28,109,0,1,0.36,1
2022,28,111,0,1,0.38,1
2022,28,113,0,1,0.45,1
2022,28,115,0,1,0.34,1
2022,28,117,0,1,0.34,1
2022,28,119,0,1,0.51,1
2022,28,121,0.01,1,0.31,1
2022,28,123,0,1,0.45,1
2022,28,125,0,2,0.45,2
2022,28,127,0,1,0.33,1
2022,28,129,0,2,0.4,2
2022,28,131,0,1,0.35,1
2022,28,133,0.01,1,0.46,1
2022,28,135,0,1,0.52,1
2022,28,137,0,1,0.32,1
2022,28,139,0,1,0.41,1
2022,28,141,0,1,0.41,1
2022,28,143,0,2,0.3,2
2022,28,145,0,1,0.36,1
2022,28,147,0,2,0.52,2
2022,28,149,0.01,1,0.35,1
2022,28,151,0.01,1,0.43,1
2022,28,153,0,1,0.57,1
2022,28,155,0,1,0.42,1
2022,28,157,0,2,0.52,2
2022,28,159,0,1,0.42,1
2022,28,161,0,1,0.41,1
2022,28,163,0.01,1,0.31,1
2022,29,001,0.01,1,0.35,1
2022,29,003,0,1,0.33,1
2022,29,005,0,1,0.36,1
2022,29,007,0,1,0.39,1
2022,29,009,0,1,0.36,1
2022,29,011,0,1,0.42,1
2022,29,013,0,1,0.27,1
2022,29,015,0,1,0.39,1
2022,29,017,0,2,0.35,2
2022,29,019,0.02,1,0.26,1
2022,29,021,0.01,1,0.28,1
2022,29,023,0.01,1,0.4,1
2022,29,025,0,1,0.28,1
2022,29,027,0,1,0.3,1
2022,29,029,0,1,0.35,1
2022,29,031,0.01,1,0.3,1
2022,29,033,0,1,0.35,1
2022,29,035,0,2,0.45,2
2022,29,037,0,1,0.26,1
2022,29,039,0,1,0.45,1
2022,29,041,0,1,0.36,1
2022,29,043,0,1,0.33,1
2022,29,045,0,1,0.36,1
2022,29,047,0.01,1,0.24,1
2022,29,049,0,1,0.27,1
2022,29,051,0.01,1,0.27,1
2022,29,053,0,1,0.31,1
2022,29,055,0,1,0.37,1
2022,29,057,0,1,0.43,1
2022,29,059,0,1,0.35,1
2022,29,061,0,1,0.36,1
2022,29,063,0,1,0.32,1
2022,29,065,0,1,0.38,1
2022,29,067,0,1,0.43,1
2022,29,069,0.01,1,0.4,1
2022,29,071,0,1,0.28,1
2022,29,073,0,1,0.33,1
2022,29,075,0,1,0.38,1
2022,29,077,0.02,1,0.28,1
2022,29,079,0,1,0.38,1
2022,29,081,0,1,0.4,1
2022,29,083,0,1,0.34,1
2022,29,085,0,1,0.53,1
2022,29,087,0,1,0.38,1
2022,29,089,0,1,0.31,1
2022,29,091,0,1,0.41,1
2022,29,093,0,1,0.37,1
2022,29,095,0.02,1,0.22,1
2022,29,097,0.01,1,0.32,1
2022,29,099,0.01,1,0.27,1
2022,29,101,0,1,0.31,1
2022,29,103,0,1,0.46,1
2022,29,105,0,1,0.39,1
2022,29,107,0,1,0.27,1
2022,29,109,0,1,0.37,1
2022,29,111,0,1,0.34,1
2022,29,113,0,1,0.28,1
2022,29,115,0,1,0.34,1
2022,29,117,0,1,0.32,1
2022,29,119,0,1,0.43,1
2022,29,121,0,1,0.37,1
2022,29,123,0,1,0.38,1
2022,29,125,0,1,0.36,1
2022,29,127,0.01,1,0.3,1
2022,29,129,0,2,0.42,2
2022,29,131,0,1,0.38,1
2022,29,133,0,2,0.43,2
2022,29,135,0,1,0.32,1
2022,29,137,0,1,0.4,1
2022,29,139,0,1,0.35,1
2022,29,141,0,1,0.42,1
2022,29,143,0,1,0.42,1
2022,29,145,0.01,1,0.34,1
2022,29,147,0,1,0.34,1
2022,29,149,0,1,0.46,1
2022,29,151,0,1,0.32,1
2022,29,153,0,2,0.51,2
2022,29,155,0,1,0.47,1
2022,29,157,0,1,0.34,1
2022,29,159,0.01,1,0.33,1
2022,29,161,0.01,1,0.33,1
2022,29,163,0,1,0.37,1
2022,29,165,0.01,1,0.24,1
2022,29,167,0,1,0.34,1
2022,29,169,0,1,0.33,1
2022,29,171,0,1,0.42,1
2022,29,173,0,1,0.35,1
2022,29,175,0.01,1,0.36,1
2022,29,177,0,1,0.27,1
2022,29,179,0,1,0.48,1
2022,29,181,0,1,0.44,1
2022,29,183,0.01,1,0.25,1
2022,29,185,0,1,0.44,1
2022,29,186,0,1,0.34,1
2022,29,187,0.01,1,0.34,1
2022,29,189,0.02,1,0.23,1
2022,29,195,0,1,0.36,1
2022,29,197,0,1,0.41,1
2022,29,199,0,1,0.37,1
2022,29,201,0,1,0.35,1
2022,29,203,0,2,0.44,2
2022,29,205,0,1,0.39,1
2022,29,207,0,1,0.38,1
2022,29,209,0,1,0.34,1
2022,29,211,0,1,0.41,1
2022,29,213,0,1,0.34,1
2022,29,215,0,1,0.46,1
2022,29,217,0,1,0.36,1
2022,29,219,0,1,0.28,1
2022,29,221,0,1,0.39,1
2022,29,223,0,1,0.45,1
2022,29,225,0,1,0.34,1
2022,29,227,0,1,0.47,1
2022,29,229,0,1,0.46,1
2022,29,510,0.06,1,0.19,1
2022,30,001,0,1,0.38,1
2022,30,003,0,1,0.42,1
2022,30,005,0,1,0.37,1
2022,30,007,0,1,0.37,1
2022,30,009,0,1,0.32,1
2022,30,011,0,1,0.46,1
2022,30,013,0.01,1,0.29,1
2022,30,015,0,1,0.43,1
2022,30,017,0.01,1,0.31,1
2022,30,019,0,2,0.44,2
2022,30,021,0,1,0.3,1
2022,30,023,0.01,1,0.36,1
2022,30,025,0,1,0.29,1
2022,30,027,0,1,0.33,1
2022,30,029,0,1,0.3,1
2022,30,031,0.01,1,0.24,1
2022,30,033,0,2,0.36,2
2022,30,035,0.01,1,0.48,1
2022,30,037,0,2,0.42,2
2022,30,039,0,1,0.42,1
2022,30,041,0.01,1,0.33,1
2022,30,043,0,1,0.32,1
2022,30,045,0,2,0.4,2
2022,30,047,0,1,0.36,1
2022,30,049,0.01,1,0.27,1
2022,30,051,0,2,0.43,2
2022,30,053,0,1,0.44,1
2022,30,055,0,2,0.32,2
2022,30,057,0,1,0.38,1
2022,30,059,0,1,0.44,1
2022,30,061,0,1,0.39,1
2022,30,063,0.02,1,0.26,1
2022,30,065,0,1,0.37,1
2022,30,067,0,1,0.28,1
2022,30,069,0,2,0.39,2
2022,30,071,0,1,0.34,1
2022,30,073,0,1,0.37,1
2022,30,075,0,1,0.41,1
2022,30,077,0,1,0.31,1
2022,30,079,0,2,0.49,2
2022,30,081,0,1,0.31,1
2022,30,083,0,1,0.32,1
2022,30,085,0,1,0.42,1
2022,30,087,0,1,0.37,1
2022,30,089,0,1,0.43,1
2022,30,091,0,1,0.34,1
2022,30,093,0.01,1,0.3,1
2022,30,095,0,1,0.33,1
2022,30,097,0,1,0.35,1
2022,30,099,0,1,0.36,1
2022,30,101,0,1,0.36,1
2022,30,103,0,2,0.36,2
2022,30,105,0,1,0.37,1
2022,30,107,0,2,0.45,2
2022,30,109,0,2,0.38,2
2022,30,111,0.02,1,0.26,1
2022,31,001,0.01,1,0.3,1
2022,31,003,0,1,0.37,1
2022,31,005,0,2,0.39,2
2022,31,007,0,2,0.41,2
2022,31,009,0,2,0.45,2
2022,31,011,0,1,0.34,1
2022,31,013,0,1,0.29,1
2022,31,015,0,1,0.39,1
2022,31,017,0,2,0.5,2
2022,31,019,0.01,1,0.28,1
2022,31,021,0,1,0.38,1
2022,31,023,0,1,0.3,1
2022,31,025,0,1,0.28,1
2022,31,027,0,1,0.33,1
2022,31,029,0,1,0.39,1
2022,31,031,0,1,0.37,1
2022,31,033,0.01,1,0.33,1
2022,31,035,0,1,0.32,1
2022,31,037,0,1,0.33,1
2022,31,039,0,1,0.33,1
2022,31,041,0,1,0.36,1
2022,31,043,0.01,1,0.28,1
2022,31,045,0.01,1,0.34,1
2022,31,047,0,1,0.32,1
2022,31,049,0,1,0.38,1
2022,31,051,0,1,0.35,1
2022,31,053,0.01,1,0.28,1
2022,31,055,0.02,1,0.22,1
2022,31,057,0,1,0.38,1
2022,31,059,0,1,0.32,1
2022,31,061,0,1,0.4,1
2022,31,063,0,1,0.35,1
2022,31,065,0,1,0.36,1
2022,31,067,0,1,0.32,1
2022,31,069,0,1,0.45,1
2022,31,071,0,1,0.34,1
2022,31,073,0,1,0.39,1
2022,31,075,0,2,0.4,2
2022,31,077,0,1,0.43,1
2022,31,079,0.01,1,0.29,1
2022,31,081,0,1,0.32,1
2022,31,083,0,1,0.36,1
2022,31,085,0,1,0.42,1
2022,31,087,0,1,0.44,1
2022,31,089,0,1,0.34,1
2022,31,091,0,1,0.46,1
2022,31,093,0,1,0.35,1
2022,31,095,0,1,0.37,1
2022,31,097,0,1,0.32,1
2022,31,099,0,1,0.33,1
2022,31,101,0,1,0.33,1
2022,31,103,0,1,0.39,1
2022,31,105,0,1,0.38,1
2022,31,107,0,1,0.36,1
2022,31,109,0.02,1,0.24,1
2022,31,111,0.01,1,0.3,1
2022,31,113,0,2,0.4,2
2022,31,115,0,2,0.46,2
2022,31,117,0,2,0.39,2
2022,31,119,0.01,1,0.29,1
2022,31,121,0,1,0.35,1
2022,31,123,0,1,0.39,1
2022,31,125,0,1,0.36,1
2022,31,127,0,1,0.34,1
2022,31,129,0,1,0.33,1
2022,31,131,0,1,0.3,1
2022,31,133,0,1,0.38,1
2022,31,135,0,1,0.38,1
2022,31,137,0,1,0.31,1
2022,31,139,0,1,0.35,1
2022,31,141,0,1,0.3,1
2022,31,143,0,1,0.34,1
2022,31,145,0.01,1,0.34,1
2022,31,147,0,1,0.39,1
2022,31,149,0,1,0.39,1
2022,31,151,0,1,0.31,1
2022,31,153,0.01,1,0.24,1
2022,31,155,0,1,0.28,1
2022,31,157,0.01,1,0.31,1
2022,31,159,0,1,0.31,1
2022,31,161,0,1,0.38,1
2022,31,163,0,1,0.35,1
2022,31,165,0,1,0.42,1
2022,31,167,0,1,0.35,1
2022,31,169,0,1,0.35,1
2022,31,171,0,2,0.35,2
2022,31,173,0,1,0.35,1
2022,31,175,0,1,0.35,1
2022,31,177,0,1,0.28,1
2022,31,179,0,1,0.31,1
2022,31,181,0,1,0.36,1
2022,31,183,0,2,0.44,2
2022,31,185,0,1,0.29,1
2022,32,001,0,1,0.33,1
2022,32,003,0.03,1,0.26,1
2022,32,005,0,1,0.26,1
2022,32,007,0,1,0.27,1
2022,32,009,0,3,0.54,3
2022,32,011,0,2,0.31,2
2022,32,013,0,1,0.3,1
2022,32,015,0,2,0.28,2
2022,32,017,0,1,0.36,1
2022,32,019,0,1,0.33,1
2022,32,021,0,1,0.49,1
2022,32,023,0,1,0.37,1
2022,32,027,0,2,0.33,2
2022,32,029,0,2,0.31,2
2022,32,031,0.02,1,0.24,1
2022,32,033,0,1,0.3,1
2022,32,510,0.02,1,0.26,1
2022,33,001,0,1,0.26,1
2022,33,003,0,1,0.29,1
2022,33,005,0.01,1,0.27,1
2022,33,007,0,1,0.35,1
2022,33,009,0.01,1,0.28,1
2022,33,011,0.01,1,0.2,1
2022,33,013,0.01,1,0.23,1
2022,33,015,0.01,1,0.2,1
2022,33,017,0.01,1,0.19,1
2022,33,019,0,1,0.28,1
2022,34,001,0.02,1,0.25,1
2022,34,003,0.09,1,0.17,1
2022,34,005,0.02,1,0.21,1
2022,34,007,0.05,1,0.2,1
2022,34,009,0.01,1,0.23,1
2022,34,011,0.01,1,0.29,1
2022,34,013,0.13,1,0.15,1
2022,34,015,0.02,1,0.22,1
2022,34,017,0.26,1,0.1,1
2022,34,019,0.01,1,0.22,1
2022,34,021,0.04,1,0.19,1
2022,34,023,0.03,1,0.18,1
2022,34,025,0.02,1,0.2,1
2022,34,027,0.02,1,0.2,1
2022,34,029,0.01,1,0.21,1
2022,34,031,0.08,1,0.17,1
2022,34,033,0.01,1,0.23,1
2022,34,035,0.02,1,0.2,1
2022,34,037,0.01,1,0.22,1
2022,34,039,0.07,1,0.17,1
2022,34,041,0.01,1,0.24,1
2022,35,001,0.02,1,0.25,1
