year,state,county,subgroup_type,subgroup,share_access,share_access_ub,share_access_lb,share_access_quality
2021,48,331,race-ethnicity,Other Races and Ethnicities,0.47016,0.55873,0.38160,2
2021,48,331,race-ethnicity,"White, Non-Hispanic",0.41388,0.43318,0.39457,2
2021,48,333,all,All,0.55768,0.57232,0.54304,2
2021,48,333,race-ethnicity,"Black, Non-Hispanic",0.70964,0.78378,0.63550,2
2021,48,333,race-ethnicity,Hispanic,0.51131,0.55608,0.46655,2
2021,48,333,race-ethnicity,Other Races and Ethnicities,0.56130,0.62842,0.49419,2
2021,48,333,race-ethnicity,"White, Non-Hispanic",0.55642,0.57267,0.54016,2
2021,48,335,all,All,0.48674,0.49948,0.47401,2
2021,48,335,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,335,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,335,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,335,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,337,all,All,0.47785,0.49249,0.46322,2
2021,48,337,race-ethnicity,"Black, Non-Hispanic",0.54141,0.69034,0.39247,3
2021,48,337,race-ethnicity,Hispanic,0.45972,0.51023,0.40921,2
2021,48,337,race-ethnicity,Other Races and Ethnicities,0.63068,0.70690,0.55445,2
2021,48,337,race-ethnicity,"White, Non-Hispanic",0.47349,0.48915,0.45783,2
2021,48,339,all,All,0.77892,0.78871,0.76914,1
2021,48,339,race-ethnicity,"Black, Non-Hispanic",0.71518,0.76993,0.66042,1
2021,48,339,race-ethnicity,Hispanic,0.68844,0.71683,0.66004,1
2021,48,339,race-ethnicity,Other Races and Ethnicities,0.87401,0.90878,0.83925,1
2021,48,339,race-ethnicity,"White, Non-Hispanic",0.80154,0.81230,0.79078,1
2021,48,341,all,All,0.55970,0.57348,0.54591,2
2021,48,341,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,341,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,341,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,341,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,343,all,All,0.41705,0.43217,0.40192,2
2021,48,343,race-ethnicity,"Black, Non-Hispanic",0.28458,0.32852,0.24063,2
2021,48,343,race-ethnicity,Hispanic,0.36964,0.41792,0.32135,2
2021,48,343,race-ethnicity,Other Races and Ethnicities,0.44831,0.52983,0.36680,2
2021,48,343,race-ethnicity,"White, Non-Hispanic",0.44632,0.46368,0.42897,2
2021,48,345,all,All,0.53993,0.55608,0.52377,2
2021,48,345,race-ethnicity,"Black, Non-Hispanic",0.46111,0.58047,0.34175,3
2021,48,345,race-ethnicity,Hispanic,0.46774,0.49381,0.44168,2
2021,48,345,race-ethnicity,Other Races and Ethnicities,0.55698,0.66019,0.45378,3
2021,48,345,race-ethnicity,"White, Non-Hispanic",0.61965,0.64046,0.59884,2
2021,48,347,all,All,0.60797,0.62618,0.58975,2
2021,48,347,race-ethnicity,"Black, Non-Hispanic",0.50069,0.55199,0.44940,2
2021,48,347,race-ethnicity,Hispanic,0.64179,0.69408,0.58950,2
2021,48,347,race-ethnicity,Other Races and Ethnicities,0.66162,0.75530,0.56794,3
2021,48,347,race-ethnicity,"White, Non-Hispanic",0.62523,0.64658,0.60388,2
2021,48,349,all,All,0.43104,0.44436,0.41772,2
2021,48,349,race-ethnicity,"Black, Non-Hispanic",0.37863,0.42464,0.33263,2
2021,48,349,race-ethnicity,Hispanic,0.41898,0.45833,0.37963,2
2021,48,349,race-ethnicity,Other Races and Ethnicities,0.46476,0.53996,0.38957,2
2021,48,349,race-ethnicity,"White, Non-Hispanic",0.44133,0.45650,0.42615,2
2021,48,351,all,All,0.29463,0.31261,0.27664,2
2021,48,351,race-ethnicity,"Black, Non-Hispanic",0.23776,0.28546,0.19006,2
2021,48,351,race-ethnicity,Hispanic,0.22473,0.30203,0.14742,2
2021,48,351,race-ethnicity,Other Races and Ethnicities,0.50236,0.61404,0.39068,3
2021,48,351,race-ethnicity,"White, Non-Hispanic",0.30532,0.32563,0.28500,2
2021,48,353,all,All,0.48674,0.49948,0.47401,2
2021,48,353,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,353,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,353,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,353,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,355,all,All,0.69469,0.70637,0.68301,1
2021,48,355,race-ethnicity,"Black, Non-Hispanic",0.56844,0.64040,0.49648,1
2021,48,355,race-ethnicity,Hispanic,0.65614,0.67267,0.63961,1
2021,48,355,race-ethnicity,Other Races and Ethnicities,0.80969,0.86217,0.75722,1
2021,48,355,race-ethnicity,"White, Non-Hispanic",0.76366,0.78066,0.74666,1
2021,48,357,all,All,0.55970,0.57348,0.54591,2
2021,48,357,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,357,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,357,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,357,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,359,all,All,0.55970,0.57348,0.54591,2
2021,48,359,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,359,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,359,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,359,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,361,all,All,0.62014,0.63887,0.60141,2
2021,48,361,race-ethnicity,"Black, Non-Hispanic",0.53231,0.61086,0.45376,2
2021,48,361,race-ethnicity,Hispanic,0.57598,0.66833,0.48362,2
2021,48,361,race-ethnicity,Other Races and Ethnicities,0.68624,0.78489,0.58760,3
2021,48,361,race-ethnicity,"White, Non-Hispanic",0.62867,0.64873,0.60862,2
2021,48,363,all,All,0.62000,0.63750,0.60250,2
2021,48,363,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,363,race-ethnicity,Hispanic,0.58011,0.64817,0.51205,2
2021,48,363,race-ethnicity,Other Races and Ethnicities,0.69585,0.79423,0.59747,3
2021,48,363,race-ethnicity,"White, Non-Hispanic",0.62229,0.64075,0.60383,2
2021,48,365,all,All,0.45452,0.47317,0.43587,2
2021,48,365,race-ethnicity,"Black, Non-Hispanic",0.34405,0.39279,0.29532,2
2021,48,365,race-ethnicity,Hispanic,0.28154,0.33707,0.22601,2
2021,48,365,race-ethnicity,Other Races and Ethnicities,0.46299,0.55703,0.36895,2
2021,48,365,race-ethnicity,"White, Non-Hispanic",0.50563,0.52747,0.48379,2
2021,48,367,all,All,0.58866,0.60709,0.57023,1
2021,48,367,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,367,race-ethnicity,Hispanic,0.60734,0.67502,0.53966,1
2021,48,367,race-ethnicity,Other Races and Ethnicities,0.60326,0.69153,0.51499,1
2021,48,367,race-ethnicity,"White, Non-Hispanic",0.58707,0.60675,0.56739,1
2021,48,369,all,All,0.55970,0.57348,0.54591,2
2021,48,369,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,369,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,369,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,369,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,371,all,All,0.55632,0.57863,0.53402,2
2021,48,371,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,371,race-ethnicity,Hispanic,0.51200,0.54463,0.47936,2
2021,48,371,race-ethnicity,Other Races and Ethnicities,0.71898,0.86382,0.57414,3
2021,48,371,race-ethnicity,"White, Non-Hispanic",0.60189,0.63307,0.57072,2
2021,48,373,all,All,0.52151,0.53852,0.50450,2
2021,48,373,race-ethnicity,"Black, Non-Hispanic",0.50275,0.55390,0.45159,2
2021,48,373,race-ethnicity,Hispanic,0.42238,0.48208,0.36268,2
2021,48,373,race-ethnicity,Other Races and Ethnicities,0.58338,0.65187,0.51488,2
2021,48,373,race-ethnicity,"White, Non-Hispanic",0.53572,0.55533,0.51611,2
2021,48,375,all,All,0.56977,0.58953,0.55001,1
2021,48,375,race-ethnicity,"Black, Non-Hispanic",0.38589,0.45864,0.31313,1
2021,48,375,race-ethnicity,Hispanic,0.53809,0.57693,0.49926,1
2021,48,375,race-ethnicity,Other Races and Ethnicities,0.56190,0.65298,0.47082,1
2021,48,375,race-ethnicity,"White, Non-Hispanic",0.62246,0.64705,0.59787,1
2021,48,377,all,All,0.55632,0.57863,0.53402,2
2021,48,377,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,377,race-ethnicity,Hispanic,0.51200,0.54463,0.47936,2
2021,48,377,race-ethnicity,Other Races and Ethnicities,0.71898,0.86382,0.57414,3
2021,48,377,race-ethnicity,"White, Non-Hispanic",0.60189,0.63307,0.57072,2
2021,48,379,all,All,0.43257,0.45052,0.41462,2
2021,48,379,race-ethnicity,"Black, Non-Hispanic",0.41687,0.51255,0.32119,2
2021,48,379,race-ethnicity,Hispanic,0.32989,0.40057,0.25921,2
2021,48,379,race-ethnicity,Other Races and Ethnicities,0.50127,0.60344,0.39910,3
2021,48,379,race-ethnicity,"White, Non-Hispanic",0.44171,0.46094,0.42249,2
2021,48,381,all,All,0.77742,0.79264,0.76219,1
2021,48,381,race-ethnicity,"Black, Non-Hispanic",0.67916,0.80367,0.55466,3
2021,48,381,race-ethnicity,Hispanic,0.74956,0.79489,0.70424,1
2021,48,381,race-ethnicity,Other Races and Ethnicities,0.81753,0.89176,0.74330,1
2021,48,381,race-ethnicity,"White, Non-Hispanic",0.78557,0.80214,0.76900,1
2021,48,383,all,All,0.53026,0.54926,0.51127,2
2021,48,383,race-ethnicity,"Black, Non-Hispanic",0.59221,0.74846,0.43596,3
2021,48,383,race-ethnicity,Hispanic,0.47968,0.51538,0.44397,2
2021,48,383,race-ethnicity,Other Races and Ethnicities,0.55803,0.67118,0.44488,3
2021,48,383,race-ethnicity,"White, Non-Hispanic",0.55751,0.58052,0.53449,2
2021,48,385,all,All,0.52048,0.54225,0.49871,2
2021,48,385,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,385,race-ethnicity,Hispanic,0.50263,0.52817,0.47709,2
2021,48,385,race-ethnicity,Other Races and Ethnicities,0.52000,0.66283,0.37716,3
2021,48,385,race-ethnicity,"White, Non-Hispanic",0.59495,0.63846,0.55144,2
2021,48,387,all,All,0.41705,0.43217,0.40192,2
2021,48,387,race-ethnicity,"Black, Non-Hispanic",0.28458,0.32852,0.24063,2
2021,48,387,race-ethnicity,Hispanic,0.36964,0.41792,0.32135,2
2021,48,387,race-ethnicity,Other Races and Ethnicities,0.44831,0.52983,0.36680,2
2021,48,387,race-ethnicity,"White, Non-Hispanic",0.44632,0.46368,0.42897,2
2021,48,389,all,All,0.55632,0.57863,0.53402,2
2021,48,389,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,389,race-ethnicity,Hispanic,0.51200,0.54463,0.47936,2
2021,48,389,race-ethnicity,Other Races and Ethnicities,0.71898,0.86382,0.57414,3
2021,48,389,race-ethnicity,"White, Non-Hispanic",0.60189,0.63307,0.57072,2
2021,48,391,all,All,0.59446,0.61378,0.57514,2
2021,48,391,race-ethnicity,"Black, Non-Hispanic",0.59902,0.74551,0.45253,3
2021,48,391,race-ethnicity,Hispanic,0.53351,0.56467,0.50236,2
2021,48,391,race-ethnicity,Other Races and Ethnicities,0.60784,0.73571,0.47996,3
2021,48,391,race-ethnicity,"White, Non-Hispanic",0.65433,0.67927,0.62939,2
2021,48,393,all,All,0.55970,0.57348,0.54591,2
2021,48,393,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,393,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,393,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,393,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,395,all,All,0.40139,0.41810,0.38469,2
2021,48,395,race-ethnicity,"Black, Non-Hispanic",0.31602,0.36610,0.26593,2
2021,48,395,race-ethnicity,Hispanic,0.41116,0.46249,0.35983,2
2021,48,395,race-ethnicity,Other Races and Ethnicities,0.47016,0.55873,0.38160,2
2021,48,395,race-ethnicity,"White, Non-Hispanic",0.41388,0.43318,0.39457,2
2021,48,397,all,All,0.66598,0.68148,0.65047,2
2021,48,397,race-ethnicity,"Black, Non-Hispanic",0.62700,0.69970,0.55430,2
2021,48,397,race-ethnicity,Hispanic,0.67452,0.72433,0.62472,2
2021,48,397,race-ethnicity,Other Races and Ethnicities,0.67819,0.74904,0.60733,2
2021,48,397,race-ethnicity,"White, Non-Hispanic",0.66771,0.68491,0.65050,2
2021,48,399,all,All,0.48674,0.49948,0.47401,2
2021,48,399,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,399,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,399,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,399,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,401,all,All,0.45452,0.47317,0.43587,2
2021,48,401,race-ethnicity,"Black, Non-Hispanic",0.34405,0.39279,0.29532,2
2021,48,401,race-ethnicity,Hispanic,0.28154,0.33707,0.22601,2
2021,48,401,race-ethnicity,Other Races and Ethnicities,0.46299,0.55703,0.36895,2
2021,48,401,race-ethnicity,"White, Non-Hispanic",0.50563,0.52747,0.48379,2
2021,48,403,all,All,0.29463,0.31261,0.27664,2
2021,48,403,race-ethnicity,"Black, Non-Hispanic",0.23776,0.28546,0.19006,2
2021,48,403,race-ethnicity,Hispanic,0.22473,0.30203,0.14742,2
2021,48,403,race-ethnicity,Other Races and Ethnicities,0.50236,0.61404,0.39068,3
2021,48,403,race-ethnicity,"White, Non-Hispanic",0.30532,0.32563,0.28500,2
2021,48,405,all,All,0.29463,0.31261,0.27664,2
2021,48,405,race-ethnicity,"Black, Non-Hispanic",0.23776,0.28546,0.19006,2
2021,48,405,race-ethnicity,Hispanic,0.22473,0.30203,0.14742,2
2021,48,405,race-ethnicity,Other Races and Ethnicities,0.50236,0.61404,0.39068,3
2021,48,405,race-ethnicity,"White, Non-Hispanic",0.30532,0.32563,0.28500,2
2021,48,407,all,All,0.52151,0.53852,0.50450,2
2021,48,407,race-ethnicity,"Black, Non-Hispanic",0.50275,0.55390,0.45159,2
2021,48,407,race-ethnicity,Hispanic,0.42238,0.48208,0.36268,2
2021,48,407,race-ethnicity,Other Races and Ethnicities,0.58338,0.65187,0.51488,2
2021,48,407,race-ethnicity,"White, Non-Hispanic",0.53572,0.55533,0.51611,2
2021,48,409,all,All,0.59446,0.61378,0.57514,2
2021,48,409,race-ethnicity,"Black, Non-Hispanic",0.59902,0.74551,0.45253,3
2021,48,409,race-ethnicity,Hispanic,0.53351,0.56467,0.50236,2
2021,48,409,race-ethnicity,Other Races and Ethnicities,0.60784,0.73571,0.47996,3
2021,48,409,race-ethnicity,"White, Non-Hispanic",0.65433,0.67927,0.62939,2
2021,48,411,all,All,0.55768,0.57232,0.54304,2
2021,48,411,race-ethnicity,"Black, Non-Hispanic",0.70964,0.78378,0.63550,2
2021,48,411,race-ethnicity,Hispanic,0.51131,0.55608,0.46655,2
2021,48,411,race-ethnicity,Other Races and Ethnicities,0.56130,0.62842,0.49419,2
2021,48,411,race-ethnicity,"White, Non-Hispanic",0.55642,0.57267,0.54016,2
2021,48,413,all,All,0.53026,0.54926,0.51127,2
2021,48,413,race-ethnicity,"Black, Non-Hispanic",0.59221,0.74846,0.43596,3
2021,48,413,race-ethnicity,Hispanic,0.47968,0.51538,0.44397,2
2021,48,413,race-ethnicity,Other Races and Ethnicities,0.55803,0.67118,0.44488,3
2021,48,413,race-ethnicity,"White, Non-Hispanic",0.55751,0.58052,0.53449,2
2021,48,415,all,All,0.48674,0.49948,0.47401,2
2021,48,415,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,415,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,415,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,415,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,417,all,All,0.48674,0.49948,0.47401,2
2021,48,417,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,417,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,417,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,417,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,419,all,All,0.29463,0.31261,0.27664,2
2021,48,419,race-ethnicity,"Black, Non-Hispanic",0.23776,0.28546,0.19006,2
2021,48,419,race-ethnicity,Hispanic,0.22473,0.30203,0.14742,2
2021,48,419,race-ethnicity,Other Races and Ethnicities,0.50236,0.61404,0.39068,3
2021,48,419,race-ethnicity,"White, Non-Hispanic",0.30532,0.32563,0.28500,2
2021,48,421,all,All,0.55970,0.57348,0.54591,2
2021,48,421,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,421,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,421,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,421,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,423,all,All,0.48610,0.50207,0.47014,1
2021,48,423,race-ethnicity,"Black, Non-Hispanic",0.38897,0.43088,0.34707,1
2021,48,423,race-ethnicity,Hispanic,0.37498,0.42140,0.32857,1
2021,48,423,race-ethnicity,Other Races and Ethnicities,0.40990,0.49286,0.32693,1
2021,48,423,race-ethnicity,"White, Non-Hispanic",0.53983,0.55865,0.52100,1
2021,48,425,all,All,0.62000,0.63750,0.60250,2
2021,48,425,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,425,race-ethnicity,Hispanic,0.58011,0.64817,0.51205,2
2021,48,425,race-ethnicity,Other Races and Ethnicities,0.69585,0.79423,0.59747,3
2021,48,425,race-ethnicity,"White, Non-Hispanic",0.62229,0.64075,0.60383,2
2021,48,427,all,All,0.48429,0.50893,0.45965,2
2021,48,427,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,427,race-ethnicity,Hispanic,0.49226,0.51891,0.46561,2
2021,48,427,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,48,427,race-ethnicity,"White, Non-Hispanic",0.43479,0.50030,0.36928,2
2021,48,429,all,All,0.48674,0.49948,0.47401,2
2021,48,429,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,429,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,429,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,429,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,431,all,All,0.53026,0.54926,0.51127,2
2021,48,431,race-ethnicity,"Black, Non-Hispanic",0.59221,0.74846,0.43596,3
2021,48,431,race-ethnicity,Hispanic,0.47968,0.51538,0.44397,2
2021,48,431,race-ethnicity,Other Races and Ethnicities,0.55803,0.67118,0.44488,3
2021,48,431,race-ethnicity,"White, Non-Hispanic",0.55751,0.58052,0.53449,2
2021,48,433,all,All,0.48674,0.49948,0.47401,2
2021,48,433,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,433,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,433,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,433,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,435,all,All,0.53026,0.54926,0.51127,2
2021,48,435,race-ethnicity,"Black, Non-Hispanic",0.59221,0.74846,0.43596,3
2021,48,435,race-ethnicity,Hispanic,0.47968,0.51538,0.44397,2
2021,48,435,race-ethnicity,Other Races and Ethnicities,0.55803,0.67118,0.44488,3
2021,48,435,race-ethnicity,"White, Non-Hispanic",0.55751,0.58052,0.53449,2
2021,48,437,all,All,0.55970,0.57348,0.54591,2
2021,48,437,race-ethnicity,"Black, Non-Hispanic",0.21359,0.30960,0.11758,3
2021,48,437,race-ethnicity,Hispanic,0.49618,0.52547,0.46688,2
2021,48,437,race-ethnicity,Other Races and Ethnicities,0.58603,0.65943,0.51264,2
2021,48,437,race-ethnicity,"White, Non-Hispanic",0.60673,0.62264,0.59081,2
2021,48,439,all,All,0.76424,0.76878,0.75969,1
2021,48,439,race-ethnicity,"Black, Non-Hispanic",0.69713,0.71079,0.68348,1
2021,48,439,race-ethnicity,Hispanic,0.67270,0.68421,0.66119,1
2021,48,439,race-ethnicity,Other Races and Ethnicities,0.80546,0.82114,0.78978,1
2021,48,439,race-ethnicity,"White, Non-Hispanic",0.82099,0.82626,0.81572,1
2021,48,441,all,All,0.69617,0.71277,0.67956,1
2021,48,441,race-ethnicity,"Black, Non-Hispanic",0.60021,0.67834,0.52207,1
2021,48,441,race-ethnicity,Hispanic,0.60755,0.65044,0.56466,1
2021,48,441,race-ethnicity,Other Races and Ethnicities,0.69282,0.77469,0.61096,1
2021,48,441,race-ethnicity,"White, Non-Hispanic",0.73496,0.75350,0.71642,1
2021,48,443,all,All,0.55632,0.57863,0.53402,2
2021,48,443,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,443,race-ethnicity,Hispanic,0.51200,0.54463,0.47936,2
2021,48,443,race-ethnicity,Other Races and Ethnicities,0.71898,0.86382,0.57414,3
2021,48,443,race-ethnicity,"White, Non-Hispanic",0.60189,0.63307,0.57072,2
2021,48,445,all,All,0.53993,0.55608,0.52377,2
2021,48,445,race-ethnicity,"Black, Non-Hispanic",0.46111,0.58047,0.34175,3
2021,48,445,race-ethnicity,Hispanic,0.46774,0.49381,0.44168,2
2021,48,445,race-ethnicity,Other Races and Ethnicities,0.55698,0.66019,0.45378,3
2021,48,445,race-ethnicity,"White, Non-Hispanic",0.61965,0.64046,0.59884,2
2021,48,447,all,All,0.48674,0.49948,0.47401,2
2021,48,447,race-ethnicity,"Black, Non-Hispanic",0.41600,0.51672,0.31528,3
2021,48,447,race-ethnicity,Hispanic,0.47588,0.51017,0.44159,2
2021,48,447,race-ethnicity,Other Races and Ethnicities,0.49183,0.56292,0.42074,2
2021,48,447,race-ethnicity,"White, Non-Hispanic",0.49189,0.50600,0.47778,2
2021,48,449,all,All,0.41705,0.43217,0.40192,2
2021,48,449,race-ethnicity,"Black, Non-Hispanic",0.28458,0.32852,0.24063,2
2021,48,449,race-ethnicity,Hispanic,0.36964,0.41792,0.32135,2
2021,48,449,race-ethnicity,Other Races and Ethnicities,0.44831,0.52983,0.36680,2
2021,48,449,race-ethnicity,"White, Non-Hispanic",0.44632,0.46368,0.42897,2
2021,48,451,all,All,0.65776,0.67817,0.63734,1
2021,48,451,race-ethnicity,"Black, Non-Hispanic",0.61588,0.74215,0.48962,3
2021,48,451,race-ethnicity,Hispanic,0.58726,0.62757,0.54695,1
2021,48,451,race-ethnicity,Other Races and Ethnicities,0.65508,0.76266,0.54750,3
2021,48,451,race-ethnicity,"White, Non-Hispanic",0.70224,0.72645,0.67802,1
2021,48,453,all,All,0.80857,0.81388,0.80326,1
2021,48,453,race-ethnicity,"Black, Non-Hispanic",0.70393,0.73114,0.67671,1
2021,48,453,race-ethnicity,Hispanic,0.70575,0.71964,0.69186,1
2021,48,453,race-ethnicity,Other Races and Ethnicities,0.84115,0.85692,0.82538,1
2021,48,453,race-ethnicity,"White, Non-Hispanic",0.86749,0.87315,0.86183,1
2021,48,455,all,All,0.52151,0.53852,0.50450,2
2021,48,455,race-ethnicity,"Black, Non-Hispanic",0.50275,0.55390,0.45159,2
2021,48,455,race-ethnicity,Hispanic,0.42238,0.48208,0.36268,2
2021,48,455,race-ethnicity,Other Races and Ethnicities,0.58338,0.65187,0.51488,2
2021,48,455,race-ethnicity,"White, Non-Hispanic",0.53572,0.55533,0.51611,2
2021,48,457,all,All,0.29463,0.31261,0.27664,2
2021,48,457,race-ethnicity,"Black, Non-Hispanic",0.23776,0.28546,0.19006,2
2021,48,457,race-ethnicity,Hispanic,0.22473,0.30203,0.14742,2
2021,48,457,race-ethnicity,Other Races and Ethnicities,0.50236,0.61404,0.39068,3
2021,48,457,race-ethnicity,"White, Non-Hispanic",0.30532,0.32563,0.28500,2
2021,48,459,all,All,0.46172,0.48274,0.44071,2
2021,48,459,race-ethnicity,"Black, Non-Hispanic",0.31977,0.37104,0.26851,2
2021,48,459,race-ethnicity,Hispanic,0.53240,0.62131,0.44350,2
2021,48,459,race-ethnicity,Other Races and Ethnicities,0.44890,0.56459,0.33320,3
2021,48,459,race-ethnicity,"White, Non-Hispanic",0.49051,0.51461,0.46640,2
2021,48,461,all,All,0.53026,0.54926,0.51127,2
2021,48,461,race-ethnicity,"Black, Non-Hispanic",0.59221,0.74846,0.43596,3
2021,48,461,race-ethnicity,Hispanic,0.47968,0.51538,0.44397,2
2021,48,461,race-ethnicity,Other Races and Ethnicities,0.55803,0.67118,0.44488,3
2021,48,461,race-ethnicity,"White, Non-Hispanic",0.55751,0.58052,0.53449,2
2021,48,463,all,All,0.52048,0.54225,0.49871,2
2021,48,463,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,463,race-ethnicity,Hispanic,0.50263,0.52817,0.47709,2
2021,48,463,race-ethnicity,Other Races and Ethnicities,0.52000,0.66283,0.37716,3
2021,48,463,race-ethnicity,"White, Non-Hispanic",0.59495,0.63846,0.55144,2
2021,48,465,all,All,0.52048,0.54225,0.49871,2
2021,48,465,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,465,race-ethnicity,Hispanic,0.50263,0.52817,0.47709,2
2021,48,465,race-ethnicity,Other Races and Ethnicities,0.51999,0.66283,0.37716,3
2021,48,465,race-ethnicity,"White, Non-Hispanic",0.59495,0.63846,0.55144,2
2021,48,467,all,All,0.43257,0.45052,0.41462,2
2021,48,467,race-ethnicity,"Black, Non-Hispanic",0.41687,0.51255,0.32119,2
2021,48,467,race-ethnicity,Hispanic,0.32989,0.40057,0.25921,2
2021,48,467,race-ethnicity,Other Races and Ethnicities,0.50127,0.60344,0.39910,3
2021,48,467,race-ethnicity,"White, Non-Hispanic",0.44171,0.46094,0.42249,2
2021,48,469,all,All,0.57633,0.59772,0.55494,1
2021,48,469,race-ethnicity,"Black, Non-Hispanic",0.50196,0.59996,0.40396,1
2021,48,469,race-ethnicity,Hispanic,0.56045,0.59771,0.52320,1
2021,48,469,race-ethnicity,Other Races and Ethnicities,0.69513,0.79299,0.59726,3
2021,48,469,race-ethnicity,"White, Non-Hispanic",0.58919,0.61723,0.56116,1
2021,48,471,all,All,0.52151,0.53852,0.50450,2
2021,48,471,race-ethnicity,"Black, Non-Hispanic",0.50275,0.55390,0.45159,2
2021,48,471,race-ethnicity,Hispanic,0.42238,0.48208,0.36268,2
2021,48,471,race-ethnicity,Other Races and Ethnicities,0.58338,0.65187,0.51488,2
2021,48,471,race-ethnicity,"White, Non-Hispanic",0.53572,0.55533,0.51611,2
