year,state,county,low_birth_weight,low_birth_weight_lb,low_birth_weight_ub,low_birth_weight_quality
2018,51,089,0.085492633,0.082691684,0.088293582,3
2018,51,091,0.085492633,0.082691684,0.088293582,3
2018,51,093,0.085492633,0.082691684,0.088293582,3
2018,51,095,0.085492633,0.082691684,0.088293582,3
2018,51,097,0.085492633,0.082691684,0.088293582,3
2018,51,099,0.085492633,0.082691684,0.088293582,3
2018,51,101,0.085492633,0.082691684,0.088293582,3
2018,51,103,0.085492633,0.082691684,0.088293582,3
2018,51,105,0.085492633,0.082691684,0.088293582,3
2018,51,107,0.070471086,0.063529246,0.077412926,1
2018,51,109,0.085492633,0.082691684,0.088293582,3
2018,51,111,0.085492633,0.082691684,0.088293582,3
2018,51,113,0.085492633,0.082691684,0.088293582,3
2018,51,115,0.085492633,0.082691684,0.088293582,3
2018,51,117,0.085492633,0.082691684,0.088293582,3
2018,51,119,0.085492633,0.082691684,0.088293582,3
2018,51,121,0.085492633,0.082691684,0.088293582,3
2018,51,125,0.085492633,0.082691684,0.088293582,3
2018,51,127,0.085492633,0.082691684,0.088293582,3
2018,51,131,0.085492633,0.082691684,0.088293582,3
2018,51,133,0.085492633,0.082691684,0.088293582,3
2018,51,135,0.085492633,0.082691684,0.088293582,3
2018,51,137,0.085492633,0.082691684,0.088293582,3
2018,51,139,0.085492633,0.082691684,0.088293582,3
2018,51,141,0.085492633,0.082691684,0.088293582,3
2018,51,143,0.085492633,0.082691684,0.088293582,3
2018,51,145,0.085492633,0.082691684,0.088293582,3
2018,51,147,0.085492633,0.082691684,0.088293582,3
2018,51,149,0.085492633,0.082691684,0.088293582,3
2018,51,153,0.073114298,0.066777319,0.079451278,1
2018,51,155,0.085492633,0.082691684,0.088293582,3
2018,51,157,0.085492633,0.082691684,0.088293582,3
2018,51,159,0.085492633,0.082691684,0.088293582,3
2018,51,161,0.085492633,0.082691684,0.088293582,3
2018,51,163,0.085492633,0.082691684,0.088293582,3
2018,51,165,0.085492633,0.082691684,0.088293582,3
2018,51,167,0.085492633,0.082691684,0.088293582,3
2018,51,169,0.085492633,0.082691684,0.088293582,3
2018,51,171,0.085492633,0.082691684,0.088293582,3
2018,51,173,0.085492633,0.082691684,0.088293582,3
2018,51,175,0.085492633,0.082691684,0.088293582,3
2018,51,177,0.090000004,0.075517207,0.1044828,1
2018,51,179,0.073925503,0.061648894,0.086202115,1
2018,51,181,0.085492633,0.082691684,0.088293582,3
2018,51,183,0.085492633,0.082691684,0.088293582,3
2018,51,185,0.085492633,0.082691684,0.088293582,3
2018,51,187,0.085492633,0.082691684,0.088293582,3
2018,51,191,0.085492633,0.082691684,0.088293582,3
2018,51,193,0.085492633,0.082691684,0.088293582,3
2018,51,195,0.085492633,0.082691684,0.088293582,3
2018,51,197,0.085492633,0.082691684,0.088293582,3
2018,51,199,0.085492633,0.082691684,0.088293582,3
2018,51,510,0.070710972,0.060834706,0.080587238,1
2018,51,520,0.085492633,0.082691684,0.088293582,3
2018,51,530,0.085492633,0.082691684,0.088293582,3
2018,51,540,0.085492633,0.082691684,0.088293582,3
2018,51,550,0.086525306,0.076334998,0.096715614,1
2018,51,570,0.085492633,0.082691684,0.088293582,3
2018,51,580,0.085492633,0.082691684,0.088293582,3
2018,51,590,0.085492633,0.082691684,0.088293582,3
2018,51,595,0.085492633,0.082691684,0.088293582,3
2018,51,600,0.085492633,0.082691684,0.088293582,3
2018,51,610,0.085492633,0.082691684,0.088293582,3
2018,51,620,0.085492633,0.082691684,0.088293582,3
2018,51,630,0.085492633,0.082691684,0.088293582,3
2018,51,640,0.085492633,0.082691684,0.088293582,3
2018,51,650,0.10091186,0.086355746,0.11546797,1
2018,51,660,0.085492633,0.082691684,0.088293582,3
2018,51,670,0.085492633,0.082691684,0.088293582,3
2018,51,678,0.085492633,0.082691684,0.088293582,3
2018,51,680,0.085492633,0.082691684,0.088293582,3
2018,51,683,0.085492633,0.082691684,0.088293582,3
2018,51,685,0.085492633,0.082691684,0.088293582,3
2018,51,690,0.085492633,0.082691684,0.088293582,3
2018,51,700,0.1035514,0.092005312,0.11509749,1
2018,51,710,0.10927536,0.098864675,0.11968605,1
2018,51,720,0.085492633,0.082691684,0.088293582,3
2018,51,730,0.085492633,0.082691684,0.088293582,3
2018,51,735,0.085492633,0.082691684,0.088293582,3
2018,51,740,0.085492633,0.082691684,0.088293582,3
2018,51,750,0.085492633,0.082691684,0.088293582,3
2018,51,760,0.10373444,0.093057282,0.1144116,1
2018,51,770,0.085492633,0.082691684,0.088293582,3
2018,51,775,0.085492633,0.082691684,0.088293582,3
2018,51,790,0.085492633,0.082691684,0.088293582,3
2018,51,800,0.085492633,0.082691684,0.088293582,3
2018,51,810,0.084579773,0.07730221,0.091857336,1
2018,51,820,0.085492633,0.082691684,0.088293582,3
2018,51,830,0.085492633,0.082691684,0.088293582,3
2018,51,840,0.085492633,0.082691684,0.088293582,3
2018,53,001,0.062525742,0.058218755,0.066832729,3
2018,53,003,0.062525742,0.058218755,0.066832729,3
2018,53,005,0.064756669,0.055201005,0.074312337,1
2018,53,007,0.062525742,0.058218755,0.066832729,3
2018,53,009,0.062525742,0.058218755,0.066832729,3
2018,53,011,0.06531655,0.05877516,0.071857944000000007,1
2018,53,013,0.062525742,0.058218755,0.066832729,3
2018,53,015,0.050243113,0.038054816,0.06243141,1
2018,53,017,0.062525742,0.058218755,0.066832729,3
2018,53,019,0.062525742,0.058218755,0.066832729,3
2018,53,021,0.062525742,0.058218755,0.066832729,3
2018,53,023,0.062525742,0.058218755,0.066832729,3
2018,53,025,0.062525742,0.058218755,0.066832729,3
2018,53,027,0.062525742,0.058218755,0.066832729,3
2018,53,029,0.062525742,0.058218755,0.066832729,3
2018,53,031,0.062525742,0.058218755,0.066832729,3
2018,53,033,0.066822834,0.063685194,0.069960475,1
2018,53,035,0.065705664,0.056814212,0.07459712,1
2018,53,037,0.062525742,0.058218755,0.066832729,3
2018,53,039,0.062525742,0.058218755,0.066832729,3
2018,53,041,0.062525742,0.058218755,0.066832729,3
2018,53,043,0.062525742,0.058218755,0.066832729,3
2018,53,045,0.062525742,0.058218755,0.066832729,3
2018,53,047,0.062525742,0.058218755,0.066832729,3
2018,53,049,0.062525742,0.058218755,0.066832729,3
2018,53,051,0.062525742,0.058218755,0.066832729,3
2018,53,053,0.070787199,0.066093765,0.075480632,1
2018,53,055,0.062525742,0.058218755,0.066832729,3
2018,53,057,0.052707583,0.040939391,0.064475775,1
2018,53,059,0.062525742,0.058218755,0.066832729,3
2018,53,061,0.063755639,0.058907513,0.068603769,1
2018,53,063,0.07357043,0.066814125,0.080326736,1
2018,53,065,0.062525742,0.058218755,0.066832729,3
2018,53,067,0.063733421,0.055121701,0.072345145,1
2018,53,069,0.062525742,0.058218755,0.066832729,3
2018,53,071,0.062525742,0.058218755,0.066832729,3
2018,53,073,0.064874887,0.054482784,0.075266995,1
2018,53,075,0.062525742,0.058218755,0.066832729,3
2018,53,077,0.070280574,0.062011488,0.078549661,1
2018,54,001,0.094125547,0.089436077,0.098815016,3
2018,54,003,0.078787878,0.065085299,0.092490457,1
2018,54,005,0.094125547,0.089436077,0.098815016,3
2018,54,007,0.094125547,0.089436077,0.098815016,3
2018,54,009,0.094125547,0.089436077,0.098815016,3
2018,54,011,0.094125547,0.089436077,0.098815016,3
2018,54,013,0.094125547,0.089436077,0.098815016,3
2018,54,015,0.094125547,0.089436077,0.098815016,3
2018,54,017,0.094125547,0.089436077,0.098815016,3
2018,54,019,0.094125547,0.089436077,0.098815016,3
2018,54,021,0.094125547,0.089436077,0.098815016,3
2018,54,023,0.094125547,0.089436077,0.098815016,3
2018,54,025,0.094125547,0.089436077,0.098815016,3
2018,54,027,0.094125547,0.089436077,0.098815016,3
2018,54,029,0.094125547,0.089436077,0.098815016,3
2018,54,031,0.094125547,0.089436077,0.098815016,3
2018,54,033,0.094125547,0.089436077,0.098815016,3
2018,54,035,0.094125547,0.089436077,0.098815016,3
2018,54,037,0.094125547,0.089436077,0.098815016,3
2018,54,039,0.10139485,0.087691538,0.11509816,1
2018,54,041,0.094125547,0.089436077,0.098815016,3
2018,54,043,0.094125547,0.089436077,0.098815016,3
2018,54,045,0.094125547,0.089436077,0.098815016,3
2018,54,047,0.094125547,0.089436077,0.098815016,3
2018,54,049,0.094125547,0.089436077,0.098815016,3
2018,54,051,0.094125547,0.089436077,0.098815016,3
2018,54,053,0.094125547,0.089436077,0.098815016,3
2018,54,055,0.094125547,0.089436077,0.098815016,3
2018,54,057,0.094125547,0.089436077,0.098815016,3
2018,54,059,0.094125547,0.089436077,0.098815016,3
2018,54,061,0.094125547,0.089436077,0.098815016,3
2018,54,063,0.094125547,0.089436077,0.098815016,3
2018,54,065,0.094125547,0.089436077,0.098815016,3
2018,54,067,0.094125547,0.089436077,0.098815016,3
2018,54,069,0.094125547,0.089436077,0.098815016,3
2018,54,071,0.094125547,0.089436077,0.098815016,3
2018,54,073,0.094125547,0.089436077,0.098815016,3
2018,54,075,0.094125547,0.089436077,0.098815016,3
2018,54,077,0.094125547,0.089436077,0.098815016,3
2018,54,079,0.094125547,0.089436077,0.098815016,3
2018,54,081,0.094125547,0.089436077,0.098815016,3
2018,54,083,0.094125547,0.089436077,0.098815016,3
2018,54,085,0.094125547,0.089436077,0.098815016,3
2018,54,087,0.094125547,0.089436077,0.098815016,3
2018,54,089,0.094125547,0.089436077,0.098815016,3
2018,54,091,0.094125547,0.089436077,0.098815016,3
2018,54,093,0.094125547,0.089436077,0.098815016,3
2018,54,095,0.094125547,0.089436077,0.098815016,3
2018,54,097,0.094125547,0.089436077,0.098815016,3
2018,54,099,0.094125547,0.089436077,0.098815016,3
2018,54,101,0.094125547,0.089436077,0.098815016,3
2018,54,103,0.094125547,0.089436077,0.098815016,3
2018,54,105,0.094125547,0.089436077,0.098815016,3
2018,54,107,0.094125547,0.089436077,0.098815016,3
2018,54,109,0.094125547,0.089436077,0.098815016,3
2018,55,001,0.065285861,0.06194105,0.068630673,3
2018,55,003,0.065285861,0.06194105,0.068630673,3
2018,55,005,0.065285861,0.06194105,0.068630673,3
2018,55,007,0.065285861,0.06194105,0.068630673,3
2018,55,009,0.073510773,0.064405702,0.082615845,1
2018,55,011,0.065285861,0.06194105,0.068630673,3
2018,55,013,0.065285861,0.06194105,0.068630673,3
2018,55,015,0.065285861,0.06194105,0.068630673,3
2018,55,017,0.065285861,0.06194105,0.068630673,3
2018,55,019,0.065285861,0.06194105,0.068630673,3
2018,55,021,0.065285861,0.06194105,0.068630673,3
2018,55,023,0.065285861,0.06194105,0.068630673,3
2018,55,025,0.069553122,0.06297823,0.076128013,1
2018,55,027,0.065285861,0.06194105,0.068630673,3
2018,55,029,0.065285861,0.06194105,0.068630673,3
2018,55,031,0.065285861,0.06194105,0.068630673,3
2018,55,033,0.065285861,0.06194105,0.068630673,3
2018,55,035,0.065285861,0.06194105,0.068630673,3
2018,55,037,0.065285861,0.06194105,0.068630673,3
2018,55,039,0.065298505,0.050509233,0.080087774,1
2018,55,041,0.065285861,0.06194105,0.068630673,3
2018,55,043,0.065285861,0.06194105,0.068630673,3
2018,55,045,0.065285861,0.06194105,0.068630673,3
2018,55,047,0.065285861,0.06194105,0.068630673,3
2018,55,049,0.065285861,0.06194105,0.068630673,3
2018,55,051,0.065285861,0.06194105,0.068630673,3
2018,55,053,0.065285861,0.06194105,0.068630673,3
2018,55,055,0.065285861,0.06194105,0.068630673,3
2018,55,057,0.065285861,0.06194105,0.068630673,3
2018,55,059,0.076621927,0.064292625,0.08895123,1
2018,55,061,0.065285861,0.06194105,0.068630673,3
2018,55,063,0.057069845,0.043800022,0.070339672,1
2018,55,065,0.065285861,0.06194105,0.068630673,3
2018,55,067,0.065285861,0.06194105,0.068630673,3
2018,55,069,0.065285861,0.06194105,0.068630673,3
2018,55,071,0.065285861,0.06194105,0.068630673,3
2018,55,073,0.073076926,0.060161591,0.085992262,1
2018,55,075,0.065285861,0.06194105,0.068630673,3
2018,55,077,0.065285861,0.06194105,0.068630673,3
2018,55,078,0.065285861,0.06194105,0.068630673,3
2018,55,079,0.10996775,0.10459431,0.11534119,1
2018,55,081,0.065285861,0.06194105,0.068630673,3
2018,55,083,0.065285861,0.06194105,0.068630673,3
2018,55,085,0.065285861,0.06194105,0.068630673,3
2018,55,087,0.065759636,0.055413913,0.076105356,1
2018,55,089,0.065285861,0.06194105,0.068630673,3
2018,55,091,0.065285861,0.06194105,0.068630673,3
2018,55,093,0.065285861,0.06194105,0.068630673,3
2018,55,095,0.065285861,0.06194105,0.068630673,3
2018,55,097,0.065285861,0.06194105,0.068630673,3
2018,55,099,0.065285861,0.06194105,0.068630673,3
2018,55,101,0.086745925,0.075169675,0.098322175,1
2018,55,103,0.065285861,0.06194105,0.068630673,3
2018,55,105,0.083467096,0.070927516,0.096006677,1
2018,55,107,0.065285861,0.06194105,0.068630673,3
2018,55,109,0.065285861,0.06194105,0.068630673,3
2018,55,111,0.065285861,0.06194105,0.068630673,3
2018,55,113,0.065285861,0.06194105,0.068630673,3
2018,55,115,0.065285861,0.06194105,0.068630673,3
2018,55,117,0.072440945,0.058184311,0.086697578,1
2018,55,119,0.065285861,0.06194105,0.068630673,3
2018,55,121,0.065285861,0.06194105,0.068630673,3
2018,55,123,0.065285861,0.06194105,0.068630673,3
2018,55,125,0.065285861,0.06194105,0.068630673,3
2018,55,127,0.066878982,0.050925907,0.082832061,1
2018,55,129,0.065285861,0.06194105,0.068630673,3
2018,55,131,0.064714946,0.051330727,0.078099161,1
2018,55,133,0.061334014,0.053815927,0.068852104,1
2018,55,135,0.065285861,0.06194105,0.068630673,3
2018,55,137,0.065285861,0.06194105,0.068630673,3
2018,55,139,0.07692308,0.064592257,0.089253902,1
2018,55,141,0.065285861,0.06194105,0.068630673,3
2018,56,001,0.093611829,0.086562306,0.10066135,3
2018,56,003,0.093611829,0.086562306,0.10066135,3
2018,56,005,0.093611829,0.086562306,0.10066135,3
2018,56,007,0.093611829,0.086562306,0.10066135,3
2018,56,009,0.093611829,0.086562306,0.10066135,3
2018,56,011,0.093611829,0.086562306,0.10066135,3
2018,56,013,0.093611829,0.086562306,0.10066135,3
2018,56,015,0.093611829,0.086562306,0.10066135,3
2018,56,017,0.093611829,0.086562306,0.10066135,3
2018,56,019,0.093611829,0.086562306,0.10066135,3
2018,56,021,0.093611829,0.086562306,0.10066135,3
2018,56,023,0.093611829,0.086562306,0.10066135,3
2018,56,025,0.093611829,0.086562306,0.10066135,3
2018,56,027,0.093611829,0.086562306,0.10066135,3
2018,56,029,0.093611829,0.086562306,0.10066135,3
2018,56,031,0.093611829,0.086562306,0.10066135,3
2018,56,033,0.093611829,0.086562306,0.10066135,3
2018,56,035,0.093611829,0.086562306,0.10066135,3
2018,56,037,0.093611829,0.086562306,0.10066135,3
2018,56,039,0.093611829,0.086562306,0.10066135,3
2018,56,041,0.093611829,0.086562306,0.10066135,3
2018,56,043,0.093611829,0.086562306,0.10066135,3
2018,56,045,0.093611829,0.086562306,0.10066135,3
2020,01,001,0.10317565,0.099224299,0.107127,3
2020,01,003,0.089005239,0.077347495,0.10066298,1
2020,01,005,0.10317565,0.099224299,0.107127,3
2020,01,007,0.10317565,0.099224299,0.107127,3
2020,01,009,0.10317565,0.099224299,0.107127,3
2020,01,011,0.10317565,0.099224299,0.107127,3
2020,01,013,0.10317565,0.099224299,0.107127,3
2020,01,015,0.097464345,0.08110065,0.11382804,1
2020,01,017,0.10317565,0.099224299,0.107127,3
2020,01,019,0.10317565,0.099224299,0.107127,3
2020,01,021,0.10317565,0.099224299,0.107127,3
2020,01,023,0.10317565,0.099224299,0.107127,3
2020,01,025,0.10317565,0.099224299,0.107127,3
2020,01,027,0.10317565,0.099224299,0.107127,3
2020,01,029,0.10317565,0.099224299,0.107127,3
2020,01,031,0.10317565,0.099224299,0.107127,3
2020,01,033,0.10317565,0.099224299,0.107127,3
2020,01,035,0.10317565,0.099224299,0.107127,3
2020,01,037,0.10317565,0.099224299,0.107127,3
2020,01,039,0.10317565,0.099224299,0.107127,3
2020,01,041,0.10317565,0.099224299,0.107127,3
2020,01,043,0.10317565,0.099224299,0.107127,3
2020,01,045,0.10317565,0.099224299,0.107127,3
2020,01,047,0.10317565,0.099224299,0.107127,3
2020,01,049,0.10317565,0.099224299,0.107127,3
2020,01,051,0.10317565,0.099224299,0.107127,3
2020,01,053,0.10317565,0.099224299,0.107127,3
2020,01,055,0.083689153,0.067828044,0.099550262,1
2020,01,057,0.10317565,0.099224299,0.107127,3
2020,01,059,0.10317565,0.099224299,0.107127,3
2020,01,061,0.10317565,0.099224299,0.107127,3
2020,01,063,0.10317565,0.099224299,0.107127,3
2020,01,065,0.10317565,0.099224299,0.107127,3
2020,01,067,0.10317565,0.099224299,0.107127,3
2020,01,069,0.11967091,0.10227259,0.13706923,1
2020,01,071,0.10317565,0.099224299,0.107127,3
2020,01,073,0.11420999,0.10720672,0.12121327,1
2020,01,075,0.10317565,0.099224299,0.107127,3
2020,01,077,0.10317565,0.099224299,0.107127,3
2020,01,079,0.10317565,0.099224299,0.107127,3
2020,01,081,0.10206298,0.088237874,0.11588808,1
2020,01,083,0.10317565,0.099224299,0.107127,3
2020,01,085,0.10317565,0.099224299,0.107127,3
2020,01,087,0.10317565,0.099224299,0.107127,3
2020,01,089,0.11159788,0.1022267,0.12096906,1
2020,01,091,0.10317565,0.099224299,0.107127,3
2020,01,093,0.10317565,0.099224299,0.107127,3
2020,01,095,0.10317565,0.099224299,0.107127,3
2020,01,097,0.12622641,0.11728527,0.13516754,1
2020,01,099,0.10317565,0.099224299,0.107127,3
2020,01,101,0.1255977,0.11400071,0.13719469,1
2020,01,103,0.082650274,0.068545207,0.096755341,1
2020,01,105,0.10317565,0.099224299,0.107127,3
2020,01,107,0.10317565,0.099224299,0.107127,3
2020,01,109,0.10317565,0.099224299,0.107127,3
2020,01,111,0.10317565,0.099224299,0.107127,3
2020,01,113,0.10317565,0.099224299,0.107127,3
2020,01,115,0.10317565,0.099224299,0.107127,3
2020,01,117,0.090623595,0.078705862,0.10254133,1
2020,01,119,0.10317565,0.099224299,0.107127,3
2020,01,121,0.10317565,0.099224299,0.107127,3
2020,01,123,0.10317565,0.099224299,0.107127,3
2020,01,125,0.12538941,0.11258097,0.13819785,1
2020,01,127,0.10317565,0.099224299,0.107127,3
2020,01,129,0.10317565,0.099224299,0.107127,3
2020,01,131,0.10317565,0.099224299,0.107127,3
2020,01,133,0.10317565,0.099224299,0.107127,3
2020,02,013,0.0628732,0.056568284,0.069178112,3
2020,02,016,0.0628732,0.056568284,0.069178112,3
2020,02,020,0.071031012,0.062834345,0.079227678,1
2020,02,050,0.0628732,0.056568284,0.069178112,3
2020,02,060,0.0628732,0.056568284,0.069178112,3
2020,02,063,0.0628732,0.056568284,0.069178112,3
2020,02,066,0.0628732,0.056568284,0.069178112,3
2020,02,068,0.0628732,0.056568284,0.069178112,3
2020,02,070,0.0628732,0.056568284,0.069178112,3
2020,02,090,0.0628732,0.056568284,0.069178112,3
2020,02,100,0.0628732,0.056568284,0.069178112,3
2020,02,105,0.0628732,0.056568284,0.069178112,3
2020,02,110,0.0628732,0.056568284,0.069178112,3
2020,02,122,0.0628732,0.056568284,0.069178112,3
2020,02,130,0.0628732,0.056568284,0.069178112,3
2020,02,150,0.0628732,0.056568284,0.069178112,3
2020,02,158,0.0628732,0.056568284,0.069178112,3
2020,02,164,0.0628732,0.056568284,0.069178112,3
2020,02,170,0.0628732,0.056568284,0.069178112,3
2020,02,180,0.0628732,0.056568284,0.069178112,3
2020,02,185,0.0628732,0.056568284,0.069178112,3
2020,02,188,0.0628732,0.056568284,0.069178112,3
2020,02,195,0.0628732,0.056568284,0.069178112,3
2020,02,198,0.0628732,0.056568284,0.069178112,3
2020,02,220,0.0628732,0.056568284,0.069178112,3
2020,02,230,0.0628732,0.056568284,0.069178112,3
2020,02,240,0.0628732,0.056568284,0.069178112,3
2020,02,275,0.0628732,0.056568284,0.069178112,3
2020,02,282,0.0628732,0.056568284,0.069178112,3
2020,02,290,0.0628732,0.056568284,0.069178112,3
2020,04,001,0.091225356,0.080129936,0.10232078,3
2020,04,003,0.071260765,0.05715058,0.08537095,1
2020,04,005,0.070783131,0.056989443,0.084576823,1
2020,04,007,0.091225356,0.080129936,0.10232078,3
2020,04,009,0.091225356,0.080129936,0.10232078,3
2020,04,011,0.091225356,0.080129936,0.10232078,3
2020,04,012,0.091225356,0.080129936,0.10232078,3
2020,04,013,0.073092595,0.070795417,0.075389773,1
2020,04,015,0.079271875,0.066440478,0.092103273,1
2020,04,017,0.070606291,0.056696985,0.084515594,1
2020,04,019,0.08213041,0.076761037,0.087499782,1
2020,04,021,0.064571671,0.057504546,0.071638793,1
2020,04,023,0.091225356,0.080129936,0.10232078,3
2020,04,025,0.066468842,0.054574799,0.07836289,1
2020,04,027,0.059179556,0.050698992,0.067660123,1
2020,05,001,0.098598182,0.094372191,0.10282417,3
2020,05,003,0.098598182,0.094372191,0.10282417,3
2020,05,005,0.098598182,0.094372191,0.10282417,3
2020,05,007,0.071565144,0.063215218,0.079915069,1
2020,05,009,0.098598182,0.094372191,0.10282417,3
2020,05,011,0.098598182,0.094372191,0.10282417,3
2020,05,013,0.098598182,0.094372191,0.10282417,3
2020,05,015,0.098598182,0.094372191,0.10282417,3
2020,05,017,0.098598182,0.094372191,0.10282417,3
2020,05,019,0.098598182,0.094372191,0.10282417,3
2020,05,021,0.098598182,0.094372191,0.10282417,3
2020,05,023,0.098598182,0.094372191,0.10282417,3
2020,05,025,0.098598182,0.094372191,0.10282417,3
2020,05,027,0.098598182,0.094372191,0.10282417,3
2020,05,029,0.098598182,0.094372191,0.10282417,3
2020,05,031,0.098598182,0.094372191,0.10282417,3
2020,05,033,0.098598182,0.094372191,0.10282417,3
2020,05,035,0.098598182,0.094372191,0.10282417,3
2020,05,037,0.098598182,0.094372191,0.10282417,3
2020,05,039,0.098598182,0.094372191,0.10282417,3
2020,05,041,0.098598182,0.094372191,0.10282417,3
2020,05,043,0.098598182,0.094372191,0.10282417,3
2020,05,045,0.092493296,0.07779213,0.10719446,1
2020,05,047,0.098598182,0.094372191,0.10282417,3
2020,05,049,0.098598182,0.094372191,0.10282417,3
2020,05,051,0.098598182,0.094372191,0.10282417,3
2020,05,053,0.098598182,0.094372191,0.10282417,3
2020,05,055,0.098598182,0.094372191,0.10282417,3
2020,05,057,0.098598182,0.094372191,0.10282417,3
2020,05,059,0.098598182,0.094372191,0.10282417,3
2020,05,061,0.098598182,0.094372191,0.10282417,3
2020,05,063,0.098598182,0.094372191,0.10282417,3
2020,05,065,0.098598182,0.094372191,0.10282417,3
2020,05,067,0.098598182,0.094372191,0.10282417,3
2020,05,069,0.098598182,0.094372191,0.10282417,3
2020,05,071,0.098598182,0.094372191,0.10282417,3
2020,05,073,0.098598182,0.094372191,0.10282417,3
2020,05,075,0.098598182,0.094372191,0.10282417,3
2020,05,077,0.098598182,0.094372191,0.10282417,3
2020,05,079,0.098598182,0.094372191,0.10282417,3
2020,05,081,0.098598182,0.094372191,0.10282417,3
2020,05,083,0.098598182,0.094372191,0.10282417,3
2020,05,085,0.098598182,0.094372191,0.10282417,3
2020,05,087,0.098598182,0.094372191,0.10282417,3
2020,05,089,0.098598182,0.094372191,0.10282417,3
2020,05,091,0.098598182,0.094372191,0.10282417,3
2020,05,093,0.098598182,0.094372191,0.10282417,3
2020,05,095,0.098598182,0.094372191,0.10282417,3
2020,05,097,0.098598182,0.094372191,0.10282417,3
2020,05,099,0.098598182,0.094372191,0.10282417,3
2020,05,101,0.098598182,0.094372191,0.10282417,3
2020,05,103,0.098598182,0.094372191,0.10282417,3
2020,05,105,0.098598182,0.094372191,0.10282417,3
2020,05,107,0.098598182,0.094372191,0.10282417,3
2020,05,109,0.098598182,0.094372191,0.10282417,3
2020,05,111,0.098598182,0.094372191,0.10282417,3
2020,05,113,0.098598182,0.094372191,0.10282417,3
2020,05,115,0.098598182,0.094372191,0.10282417,3
2020,05,117,0.098598182,0.094372191,0.10282417,3
2020,05,119,0.124305,0.11519258,0.13341743,1
2020,05,121,0.098598182,0.094372191,0.10282417,3
2020,05,123,0.098598182,0.094372191,0.10282417,3
2020,05,125,0.086448595,0.071076997,0.10182019,1
2020,05,127,0.098598182,0.094372191,0.10282417,3
2020,05,129,0.098598182,0.094372191,0.10282417,3
2020,05,131,0.092963204,0.078502201,0.10742421,1
2020,05,133,0.098598182,0.094372191,0.10282417,3
2020,05,135,0.098598182,0.094372191,0.10282417,3
2020,05,137,0.098598182,0.094372191,0.10282417,3
2020,05,139,0.098598182,0.094372191,0.10282417,3
2020,05,141,0.098598182,0.094372191,0.10282417,3
2020,05,143,0.072007783,0.062882818,0.081132747,1
2020,05,145,0.098598182,0.094372191,0.10282417,3
2020,05,147,0.098598182,0.094372191,0.10282417,3
2020,05,149,0.098598182,0.094372191,0.10282417,3
2020,06,001,0.070351757,0.066542268,0.074161246,1
2020,06,003,0.066992611,0.061994769,0.071990453,3
2020,06,005,0.066992611,0.061994769,0.071990453,3
2020,06,007,0.057788946,0.047536533,0.068041354,1
2020,06,009,0.066992611,0.061994769,0.071990453,3
2020,06,011,0.066992611,0.061994769,0.071990453,3
2020,06,013,0.068373159,0.063811377,0.07293494,1
2020,06,015,0.066992611,0.061994769,0.071990453,3
2020,06,017,0.068259388,0.055345234,0.081173539,1
2020,06,019,0.074012443,0.069648035,0.078376852,1
2020,06,021,0.066992611,0.061994769,0.071990453,3
2020,06,023,0.060079053,0.046983674,0.073174432,1
2020,06,025,0.059682269,0.050061025,0.069303513,1
2020,06,027,0.066992611,0.061994769,0.071990453,3
2020,06,029,0.069532134,0.065046787,0.07401748,1
2020,06,031,0.057282414,0.047684576,0.066880248,1
2020,06,033,0.066992611,0.061994769,0.071990453,3
2020,06,035,0.066992611,0.061994769,0.071990453,3
2020,06,037,0.072968729,0.071340688,0.07459677,1
2020,06,039,0.061993323,0.051672075,0.072314575,1
2020,06,041,0.047641963,0.038483381,0.056800544,1
2020,06,043,0.066992611,0.061994769,0.071990453,3
2020,06,045,0.066992611,0.061994769,0.071990453,3
2020,06,047,0.05574913,0.048386954,0.063111305,1
2020,06,049,0.066992611,0.061994769,0.071990453,3
2020,06,051,0.066992611,0.061994769,0.071990453,3
2020,06,053,0.060986549,0.054704715,0.067268386,1
2020,06,055,0.050538525,0.038180407,0.062896647,1
2020,06,057,0.066992611,0.061994769,0.071990453,3
2020,06,059,0.061530523,0.058855869,0.064205177,1
2020,06,061,0.05523755,0.047662716,0.062812388,1
2020,06,063,0.066992611,0.061994769,0.071990453,3
2020,06,065,0.06727273,0.064282022,0.070263438,1
2020,06,067,0.074725397,0.070886768,0.078564025,1
2020,06,069,0.066992611,0.061994769,0.071990453,3
2020,06,071,0.0791189,0.075880796,0.082357004,1
2020,06,073,0.066838942,0.064299285,0.0693786,1
2020,06,075,0.072747692,0.06706126,0.078434125,1
2020,06,077,0.071310632,0.066186659,0.076434605,1
2020,06,079,0.060644615,0.051010869,0.070278361,1
2020,06,081,0.068706252,0.063061334,0.074351169,1
2020,06,083,0.06999813,0.063156672,0.076839589,1
2020,06,085,0.070297331,0.066715889,0.073878773,1
2020,06,087,0.053016454,0.043627679,0.062405229,1
2020,06,089,0.065725148,0.054405518,0.077044778,1
2020,06,091,0.066992611,0.061994769,0.071990453,3
2020,06,093,0.066992611,0.061994769,0.071990453,3
2020,06,095,0.065765582,0.05886519,0.072665974,1
2020,06,097,0.060542796,0.053423505,0.06766209,1
2020,06,099,0.065186851,0.059452035,0.070921667,1
2020,06,101,0.066992611,0.061994769,0.071990453,3
2020,06,103,0.066992611,0.061994769,0.071990453,3
