year,state,county,lbw,lbw_lb,lbw_ub,lbw_quality,subgroup_type,subgroup
2018,18,159,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,159,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,159,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,161,.073873751,.070874207,.076873295,3,all,All
2018,18,161,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,161,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,161,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,161,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,163,.090909094,.078648359,.10316983,1,all,All
2018,18,163,.14336918,.10224675,.1844916,1,race-ethnicity,"Black, non-Hispanic"
2018,18,163,,,,3,race-ethnicity,Hispanic
2018,18,163,.10236221,.049642306,.15508211,2,race-ethnicity,Other Races and Ethnicities
2018,18,163,.081164807,.067841657,.094487958,1,race-ethnicity,"White, Non-Hispanic"
2018,18,165,.073873751,.070874207,.076873295,3,all,All
2018,18,165,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,165,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,165,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,165,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,167,.077807248,.062195711,.093418784,1,all,All
2018,18,167,.19101124,.10934138,.27268109,2,race-ethnicity,"Black, non-Hispanic"
2018,18,167,,,,3,race-ethnicity,Hispanic
2018,18,167,,,,3,race-ethnicity,Other Races and Ethnicities
2018,18,167,.071210578,.055133387,.087287769,1,race-ethnicity,"White, Non-Hispanic"
2018,18,169,.073873751,.070874207,.076873295,3,all,All
2018,18,169,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,169,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,169,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,169,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,171,.073873751,.070874207,.076873295,3,all,All
2018,18,171,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,171,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,171,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,171,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,173,.073873751,.070874207,.076873295,3,all,All
2018,18,173,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,173,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,173,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,173,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,175,.073873751,.070874207,.076873295,3,all,All
2018,18,175,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,175,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,175,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,175,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,177,.073873751,.070874207,.076873295,3,all,All
2018,18,177,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,177,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,177,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,177,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,179,.073873751,.070874207,.076873295,3,all,All
2018,18,179,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,179,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,179,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,179,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,181,.073873751,.070874207,.076873295,3,all,All
2018,18,181,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,181,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,181,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,181,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,18,183,.073873751,.070874207,.076873295,3,all,All
2018,18,183,.15473887,.12356391,.18591383,3,race-ethnicity,"Black, non-Hispanic"
2018,18,183,.081063554,.067440659,.094686449,3,race-ethnicity,Hispanic
2018,18,183,.093406595,.072267547,.11454564,3,race-ethnicity,Other Races and Ethnicities
2018,18,183,.071323112,.068219423,.0744268,3,race-ethnicity,"White, Non-Hispanic"
2018,19,001,.065663598,.062355276,.068971917,3,all,All
2018,19,001,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,001,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,001,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,001,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,003,.065663598,.062355276,.068971917,3,all,All
2018,19,003,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,003,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,003,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,003,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,005,.065663598,.062355276,.068971917,3,all,All
2018,19,005,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,005,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,005,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,005,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,007,.065663598,.062355276,.068971917,3,all,All
2018,19,007,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,007,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,007,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,007,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,009,.065663598,.062355276,.068971917,3,all,All
2018,19,009,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,009,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,009,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,009,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,011,.065663598,.062355276,.068971917,3,all,All
2018,19,011,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,011,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,011,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,011,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,013,.073664822,.060979262,.086350381,1,all,All
2018,19,013,.12,.079717346,.16028264,1,race-ethnicity,"Black, non-Hispanic"
2018,19,013,,,,3,race-ethnicity,Hispanic
2018,19,013,.1300813,.070631512,.18953107,2,race-ethnicity,Other Races and Ethnicities
2018,19,013,.059792027,.046112005,.073472045,1,race-ethnicity,"White, Non-Hispanic"
2018,19,015,.065663598,.062355276,.068971917,3,all,All
2018,19,015,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,015,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,015,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,015,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,017,.065663598,.062355276,.068971917,3,all,All
2018,19,017,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,017,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,017,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,017,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,019,.065663598,.062355276,.068971917,3,all,All
2018,19,019,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,019,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,019,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,019,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,021,.065663598,.062355276,.068971917,3,all,All
2018,19,021,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,021,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,021,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,021,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,023,.065663598,.062355276,.068971917,3,all,All
2018,19,023,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,023,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,023,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,023,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,025,.065663598,.062355276,.068971917,3,all,All
2018,19,025,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,025,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,025,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,025,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,027,.065663598,.062355276,.068971917,3,all,All
2018,19,027,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,027,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,027,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,027,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,029,.065663598,.062355276,.068971917,3,all,All
2018,19,029,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,029,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,029,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,029,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,031,.065663598,.062355276,.068971917,3,all,All
2018,19,031,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,031,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,031,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,031,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,033,.065663598,.062355276,.068971917,3,all,All
2018,19,033,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,033,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,033,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,033,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,035,.065663598,.062355276,.068971917,3,all,All
2018,19,035,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,035,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,035,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,035,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,037,.065663598,.062355276,.068971917,3,all,All
2018,19,037,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,037,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,037,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,037,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,039,.065663598,.062355276,.068971917,3,all,All
2018,19,039,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,039,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,039,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,039,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,041,.065663598,.062355276,.068971917,3,all,All
2018,19,041,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,041,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,041,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,041,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,043,.065663598,.062355276,.068971917,3,all,All
2018,19,043,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,043,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,043,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,043,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,045,.065663598,.062355276,.068971917,3,all,All
2018,19,045,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,045,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,045,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,045,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,047,.065663598,.062355276,.068971917,3,all,All
2018,19,047,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,047,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,047,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,047,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,049,.065663598,.062355276,.068971917,3,all,All
2018,19,049,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,049,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,049,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,049,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,051,.065663598,.062355276,.068971917,3,all,All
2018,19,051,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,051,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,051,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,051,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,053,.065663598,.062355276,.068971917,3,all,All
2018,19,053,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,053,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,053,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,053,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,055,.065663598,.062355276,.068971917,3,all,All
2018,19,055,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,055,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,055,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,055,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,057,.065663598,.062355276,.068971917,3,all,All
2018,19,057,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,057,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,057,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,057,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,059,.065663598,.062355276,.068971917,3,all,All
2018,19,059,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,059,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,059,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,059,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,061,.065663598,.062355276,.068971917,3,all,All
2018,19,061,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,061,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,061,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,061,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,063,.065663598,.062355276,.068971917,3,all,All
2018,19,063,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,063,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,063,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,063,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,065,.065663598,.062355276,.068971917,3,all,All
2018,19,065,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,065,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,065,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,065,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,067,.065663598,.062355276,.068971917,3,all,All
2018,19,067,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,067,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,067,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,067,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,069,.065663598,.062355276,.068971917,3,all,All
2018,19,069,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,069,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,069,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,069,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,071,.065663598,.062355276,.068971917,3,all,All
2018,19,071,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,071,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,071,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,071,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,073,.065663598,.062355276,.068971917,3,all,All
2018,19,073,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,073,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,073,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,073,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,075,.065663598,.062355276,.068971917,3,all,All
2018,19,075,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,075,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,075,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,075,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,077,.065663598,.062355276,.068971917,3,all,All
2018,19,077,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,077,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,077,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,077,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,079,.065663598,.062355276,.068971917,3,all,All
2018,19,079,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,079,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,079,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,079,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,081,.065663598,.062355276,.068971917,3,all,All
2018,19,081,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,081,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,081,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,081,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,083,.065663598,.062355276,.068971917,3,all,All
2018,19,083,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,083,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,083,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,083,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,085,.065663598,.062355276,.068971917,3,all,All
2018,19,085,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,085,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,085,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,085,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,087,.065663598,.062355276,.068971917,3,all,All
2018,19,087,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,087,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,087,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,087,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,089,.065663598,.062355276,.068971917,3,all,All
2018,19,089,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,089,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,089,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,089,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,091,.065663598,.062355276,.068971917,3,all,All
2018,19,091,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,091,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,091,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,091,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,093,.065663598,.062355276,.068971917,3,all,All
2018,19,093,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,093,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,093,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,093,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,095,.065663598,.062355276,.068971917,3,all,All
2018,19,095,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,095,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,095,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,095,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,097,.065663598,.062355276,.068971917,3,all,All
2018,19,097,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,097,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,097,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,097,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,099,.065663598,.062355276,.068971917,3,all,All
2018,19,099,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,099,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,099,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,099,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,101,.065663598,.062355276,.068971917,3,all,All
2018,19,101,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,101,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,101,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,101,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,103,.064665124,.053082667,.07624758,1,all,All
2018,19,103,.10211267,.066896059,.1373293,2,race-ethnicity,"Black, non-Hispanic"
2018,19,103,,,,3,race-ethnicity,Hispanic
2018,19,103,.095541403,.049558498,.1415243,2,race-ethnicity,Other Races and Ethnicities
2018,19,103,.05086207,.038217947,.063506193,1,race-ethnicity,"White, Non-Hispanic"
2018,19,105,.065663598,.062355276,.068971917,3,all,All
2018,19,105,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,105,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,105,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,105,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,107,.065663598,.062355276,.068971917,3,all,All
2018,19,107,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,107,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,107,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,107,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,109,.065663598,.062355276,.068971917,3,all,All
2018,19,109,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,109,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,109,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,109,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,111,.065663598,.062355276,.068971917,3,all,All
2018,19,111,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
2018,19,111,.072660744,.061028384,.084293105,3,race-ethnicity,Hispanic
2018,19,111,.09213759,.072268762,.11200642,3,race-ethnicity,Other Races and Ethnicities
2018,19,111,.062455449,.058943402,.0659675,3,race-ethnicity,"White, Non-Hispanic"
2018,19,113,.070303917,.06071531,.079892524,1,all,All
2018,19,113,.11357341,.080842189,.14630462,1,race-ethnicity,"Black, non-Hispanic"
2018,19,113,.11320755,.05288887,.17352623,2,race-ethnicity,Hispanic
2018,19,113,.063953489,.027387891,.10051909,2,race-ethnicity,Other Races and Ethnicities
2018,19,113,.061185468,.050915021,.071455911,1,race-ethnicity,"White, Non-Hispanic"
2018,19,115,.065663598,.062355276,.068971917,3,all,All
2018,19,115,.10758378,.082078993,.13308856,3,race-ethnicity,"Black, non-Hispanic"
