year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2025,26,063,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,063,race-ethnicity,White neighborhoods,0.0227488,1
2025,26,065,all,All,0.0242787,1
2025,26,065,race-ethnicity,Neighborhoods of color,0.0358705,1
2025,26,065,race-ethnicity,White neighborhoods,0.0224841,1
2025,26,067,all,All,0.0230316,1
2025,26,067,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,067,race-ethnicity,White neighborhoods,0.0230316,1
2025,26,069,all,All,0.0249433,1
2025,26,069,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,069,race-ethnicity,White neighborhoods,0.0249433,1
2025,26,071,all,All,0.0825,1
2025,26,071,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,071,race-ethnicity,White neighborhoods,0.0825,1
2025,26,073,all,All,0.0275028,1
2025,26,073,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,073,race-ethnicity,White neighborhoods,0.0275028,1
2025,26,075,all,All,0.0602385,1
2025,26,075,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,075,race-ethnicity,White neighborhoods,0.0602633,1
2025,26,077,all,All,0.0463263,1
2025,26,077,race-ethnicity,Neighborhoods of color,0.0825688,1
2025,26,077,race-ethnicity,White neighborhoods,0.0447877,1
2025,26,079,all,All,0.0194489,1
2025,26,079,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,079,race-ethnicity,White neighborhoods,0.0194489,1
2025,26,081,all,All,0.0207529,1
2025,26,081,race-ethnicity,Neighborhoods of color,0.0336377,1
2025,26,081,race-ethnicity,White neighborhoods,0.0173561,1
2025,26,083,all,All,0.0735294,1
2025,26,083,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,083,race-ethnicity,White neighborhoods,0.0735294,1
2025,26,085,all,All,0.0211082,1
2025,26,085,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,085,race-ethnicity,White neighborhoods,0.0232558,1
2025,26,087,all,All,0.0276224,1
2025,26,087,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,087,race-ethnicity,White neighborhoods,0.0276224,1
2025,26,089,all,All,0.0123153,1
2025,26,089,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,089,race-ethnicity,White neighborhoods,0.0123153,1
2025,26,091,all,All,0.0372109,1
2025,26,091,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,091,race-ethnicity,White neighborhoods,0.0372109,1
2025,26,093,all,All,0.0200065,1
2025,26,093,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,093,race-ethnicity,White neighborhoods,0.0200065,1
2025,26,095,all,All,0.0769231,1
2025,26,095,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,095,race-ethnicity,White neighborhoods,0.0769231,1
2025,26,097,all,All,0.0367232,1
2025,26,097,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,097,race-ethnicity,White neighborhoods,0.0367232,1
2025,26,099,all,All,0.0264253,1
2025,26,099,race-ethnicity,Neighborhoods of color,0.0414585,1
2025,26,099,race-ethnicity,White neighborhoods,0.0252728,1
2025,26,101,all,All,0.0194647,1
2025,26,101,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,101,race-ethnicity,White neighborhoods,0.0194647,1
2025,26,103,all,All,0.0250896,1
2025,26,103,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,103,race-ethnicity,White neighborhoods,0.0250896,1
2025,26,105,all,All,0.0216272,1
2025,26,105,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,105,race-ethnicity,White neighborhoods,0.0216272,1
2025,26,107,all,All,0.0141159,1
2025,26,107,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,107,race-ethnicity,White neighborhoods,0.0141159,1
2025,26,109,all,All,0.0551075,1
2025,26,109,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,109,race-ethnicity,White neighborhoods,0.0551075,1
2025,26,111,all,All,0.0253609,1
2025,26,111,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,111,race-ethnicity,White neighborhoods,0.0253609,1
2025,26,113,all,All,0.0215517,1
2025,26,113,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,113,race-ethnicity,White neighborhoods,0.0215517,1
2025,26,115,all,All,0.035514,1
2025,26,115,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,115,race-ethnicity,White neighborhoods,0.035514,1
2025,26,117,all,All,0.02002,1
2025,26,117,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,117,race-ethnicity,White neighborhoods,0.02002,1
2025,26,119,all,All,0.0393939,1
2025,26,119,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,119,race-ethnicity,White neighborhoods,0.0393939,1
2025,26,121,all,All,0.0153024,1
2025,26,121,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,121,race-ethnicity,White neighborhoods,0.0153024,1
2025,26,123,all,All,0.0229299,1
2025,26,123,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,123,race-ethnicity,White neighborhoods,0.0229299,1
2025,26,125,all,All,0.0282874,1
2025,26,125,race-ethnicity,Neighborhoods of color,0.0667192,1
2025,26,125,race-ethnicity,White neighborhoods,0.0212662,1
2025,26,127,all,All,0.0144058,1
2025,26,127,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,127,race-ethnicity,White neighborhoods,0.0144058,1
2025,26,129,all,All,0.0266106,1
2025,26,129,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,129,race-ethnicity,White neighborhoods,0.0266106,1
2025,26,131,all,All,0.0473684,1
2025,26,131,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,131,race-ethnicity,White neighborhoods,0.0473684,1
2025,26,133,all,All,0.0254958,1
2025,26,133,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,133,race-ethnicity,White neighborhoods,0.0254958,1
2025,26,135,all,All,0.0433333,1
2025,26,135,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,135,race-ethnicity,White neighborhoods,0.0433333,1
2025,26,137,all,All,0.0158192,1
2025,26,137,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,137,race-ethnicity,White neighborhoods,0.0158192,1
2025,26,139,all,All,0.0219264,1
2025,26,139,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,139,race-ethnicity,White neighborhoods,0.0219264,1
2025,26,141,all,All,0.0115473,1
2025,26,141,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,141,race-ethnicity,White neighborhoods,0.0115473,1
2025,26,143,all,All,0.0169492,1
2025,26,143,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,143,race-ethnicity,White neighborhoods,0.0169492,1
2025,26,145,all,All,0.0391858,1
2025,26,145,race-ethnicity,Neighborhoods of color,0.072407,1
2025,26,145,race-ethnicity,White neighborhoods,0.0322183,1
2025,26,147,all,All,0.0235913,1
2025,26,147,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,147,race-ethnicity,White neighborhoods,0.0235913,1
2025,26,149,all,All,0.058573,1
2025,26,149,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,149,race-ethnicity,White neighborhoods,0.058573,1
2025,26,151,all,All,0.0297177,1
2025,26,151,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,151,race-ethnicity,White neighborhoods,0.0297177,1
2025,26,153,all,All,0.0295203,1
2025,26,153,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,153,race-ethnicity,White neighborhoods,0.0295203,1
2025,26,155,all,All,0.0172101,1
2025,26,155,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,155,race-ethnicity,White neighborhoods,0.0172101,1
2025,26,157,all,All,0.044905,1
2025,26,157,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,157,race-ethnicity,White neighborhoods,0.044905,1
2025,26,159,all,All,0.0602253,1
2025,26,159,race-ethnicity,Neighborhoods of color,0.091954,1
2025,26,159,race-ethnicity,White neighborhoods,0.0589824,1
2025,26,161,all,All,0.0185667,1
2025,26,161,race-ethnicity,Neighborhoods of color,0.0425532,1
2025,26,161,race-ethnicity,White neighborhoods,0.0154974,1
2025,26,163,all,All,0.0422498,1
2025,26,163,race-ethnicity,Neighborhoods of color,0.0578638,1
2025,26,163,race-ethnicity,White neighborhoods,0.0315554,1
2025,26,165,all,All,0.0185529,1
2025,26,165,race-ethnicity,Neighborhoods of color,NA,NA
2025,26,165,race-ethnicity,White neighborhoods,0.0185529,1
2025,27,001,all,All,0,1
2025,27,001,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,001,race-ethnicity,White neighborhoods,0,1
2025,27,003,all,All,0.0020824,1
2025,27,003,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,003,race-ethnicity,White neighborhoods,0.0020824,1
2025,27,005,all,All,0.0074006,1
2025,27,005,race-ethnicity,Neighborhoods of color,0,1
2025,27,005,race-ethnicity,White neighborhoods,0.0079602,1
2025,27,007,all,All,0.0015798,1
2025,27,007,race-ethnicity,Neighborhoods of color,0,1
2025,27,007,race-ethnicity,White neighborhoods,0.001759,1
2025,27,009,all,All,0.0039651,1
2025,27,009,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,009,race-ethnicity,White neighborhoods,0.0039651,1
2025,27,011,all,All,0,1
2025,27,011,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,011,race-ethnicity,White neighborhoods,0,1
2025,27,013,all,All,0.0020387,1
2025,27,013,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,013,race-ethnicity,White neighborhoods,0.0020408,1
2025,27,015,all,All,0.0025907,1
2025,27,015,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,015,race-ethnicity,White neighborhoods,0.0025907,1
2025,27,017,all,All,0.0037629,1
2025,27,017,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,017,race-ethnicity,White neighborhoods,0.0037629,1
2025,27,019,all,All,0.0027481,1
2025,27,019,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,019,race-ethnicity,White neighborhoods,0.0024435,1
2025,27,021,all,All,0,1
2025,27,021,race-ethnicity,Neighborhoods of color,0,1
2025,27,021,race-ethnicity,White neighborhoods,0,1
2025,27,023,all,All,0.0056022,1
2025,27,023,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,023,race-ethnicity,White neighborhoods,0.0056022,1
2025,27,025,all,All,0.0039773,1
2025,27,025,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,025,race-ethnicity,White neighborhoods,0.0039773,1
2025,27,027,all,All,0.0038567,1
2025,27,027,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,027,race-ethnicity,White neighborhoods,0.0038567,1
2025,27,029,all,All,0,1
2025,27,029,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,029,race-ethnicity,White neighborhoods,0,1
2025,27,031,all,All,0,1
2025,27,031,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,031,race-ethnicity,White neighborhoods,0,1
2025,27,033,all,All,0.0082873,1
2025,27,033,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,033,race-ethnicity,White neighborhoods,0.0082873,1
2025,27,035,all,All,0.0023496,1
2025,27,035,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,035,race-ethnicity,White neighborhoods,0.0023507,1
2025,27,037,all,All,0.0017379,1
2025,27,037,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,037,race-ethnicity,White neighborhoods,0.001738,1
2025,27,039,all,All,0.0015699,1
2025,27,039,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,039,race-ethnicity,White neighborhoods,0.0015699,1
2025,27,041,all,All,0.0015302,1
2025,27,041,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,041,race-ethnicity,White neighborhoods,0.0015302,1
2025,27,043,all,All,0.0022936,1
2025,27,043,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,043,race-ethnicity,White neighborhoods,0.0022936,1
2025,27,045,all,All,0.0015773,1
2025,27,045,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,045,race-ethnicity,White neighborhoods,0.0015773,1
2025,27,047,all,All,0.006079,1
2025,27,047,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,047,race-ethnicity,White neighborhoods,0.006079,1
2025,27,049,all,All,0.0026667,1
2025,27,049,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,049,race-ethnicity,White neighborhoods,0.0026667,1
2025,27,051,all,All,0.005102,1
2025,27,051,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,051,race-ethnicity,White neighborhoods,0.005102,1
2025,27,053,all,All,0.0025795,1
2025,27,053,race-ethnicity,Neighborhoods of color,0.0046948,1
2025,27,053,race-ethnicity,White neighborhoods,0.0020142,1
2025,27,055,all,All,0.0016949,1
2025,27,055,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,055,race-ethnicity,White neighborhoods,0.0016949,1
2025,27,057,all,All,0,1
2025,27,057,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,057,race-ethnicity,White neighborhoods,0,1
2025,27,059,all,All,0.005,1
2025,27,059,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,059,race-ethnicity,White neighborhoods,0.005,1
2025,27,061,all,All,0,1
2025,27,061,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,061,race-ethnicity,White neighborhoods,0,1
2025,27,063,all,All,0.0032362,1
2025,27,063,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,063,race-ethnicity,White neighborhoods,0.0032573,1
2025,27,065,all,All,0.0037951,1
2025,27,065,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,065,race-ethnicity,White neighborhoods,0.0037951,1
2025,27,067,all,All,0.0036523,1
2025,27,067,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,067,race-ethnicity,White neighborhoods,0.0036523,1
2025,27,069,all,All,0,1
2025,27,069,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,069,race-ethnicity,White neighborhoods,0,1
2025,27,071,all,All,0.0025316,1
2025,27,071,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,071,race-ethnicity,White neighborhoods,0.0025316,1
2025,27,073,all,All,0,1
2025,27,073,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,073,race-ethnicity,White neighborhoods,0,1
2025,27,075,all,All,0.003096,1
2025,27,075,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,075,race-ethnicity,White neighborhoods,0.003096,1
2025,27,077,all,All,0,1
2025,27,077,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,077,race-ethnicity,White neighborhoods,0,1
2025,27,079,all,All,0.0058754,1
2025,27,079,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,079,race-ethnicity,White neighborhoods,0.0058754,1
2025,27,081,all,All,0.0050761,1
2025,27,081,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,081,race-ethnicity,White neighborhoods,0.0050761,1
2025,27,083,all,All,0.0013245,1
2025,27,083,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,083,race-ethnicity,White neighborhoods,0.0013245,1
2025,27,085,all,All,0.0044883,1
2025,27,085,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,085,race-ethnicity,White neighborhoods,0.0044883,1
2025,27,087,all,All,0,1
2025,27,087,race-ethnicity,Neighborhoods of color,0,1
2025,27,087,race-ethnicity,White neighborhoods,NA,NA
2025,27,089,all,All,0.0125,1
2025,27,089,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,089,race-ethnicity,White neighborhoods,0.0125,1
2025,27,091,all,All,0.0030722,1
2025,27,091,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,091,race-ethnicity,White neighborhoods,0.0030722,1
2025,27,093,all,All,0.0027548,1
2025,27,093,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,093,race-ethnicity,White neighborhoods,0.0027548,1
2025,27,095,all,All,0.0036276,1
2025,27,095,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,095,race-ethnicity,White neighborhoods,0.0036276,1
2025,27,097,all,All,9.524e-4,1
2025,27,097,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,097,race-ethnicity,White neighborhoods,9.524e-4,1
2025,27,099,all,All,0.0041118,1
2025,27,099,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,099,race-ethnicity,White neighborhoods,0.0041118,1
2025,27,101,all,All,0,1
2025,27,101,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,101,race-ethnicity,White neighborhoods,0,1
2025,27,103,all,All,0.0020921,1
2025,27,103,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,103,race-ethnicity,White neighborhoods,0.0020921,1
2025,27,105,all,All,0,1
2025,27,105,race-ethnicity,Neighborhoods of color,0,1
2025,27,105,race-ethnicity,White neighborhoods,0,1
2025,27,107,all,All,0.0057471,1
2025,27,107,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,107,race-ethnicity,White neighborhoods,0.0057803,1
2025,27,109,all,All,0.0024067,1
2025,27,109,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,109,race-ethnicity,White neighborhoods,0.0022186,1
2025,27,111,all,All,0.0030928,1
2025,27,111,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,111,race-ethnicity,White neighborhoods,0.0030928,1
2025,27,113,all,All,0,1
2025,27,113,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,113,race-ethnicity,White neighborhoods,0,1
2025,27,115,all,All,0.0031847,1
2025,27,115,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,115,race-ethnicity,White neighborhoods,0.0031847,1
2025,27,117,all,All,0.0039526,1
2025,27,117,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,117,race-ethnicity,White neighborhoods,0.0039526,1
2025,27,119,all,All,0.004635,1
2025,27,119,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,119,race-ethnicity,White neighborhoods,0.004635,1
2025,27,121,all,All,0.0027778,1
2025,27,121,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,121,race-ethnicity,White neighborhoods,0.0027778,1
2025,27,123,all,All,0.0026963,1
2025,27,123,race-ethnicity,Neighborhoods of color,0.0044507,1
2025,27,123,race-ethnicity,White neighborhoods,0.0018809,1
2025,27,125,all,All,0,1
2025,27,125,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,125,race-ethnicity,White neighborhoods,0,1
2025,27,127,all,All,0.0021186,1
2025,27,127,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,127,race-ethnicity,White neighborhoods,0.0021186,1
2025,27,129,all,All,0.0092593,1
2025,27,129,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,129,race-ethnicity,White neighborhoods,0.0092593,1
2025,27,131,all,All,0.0010707,1
2025,27,131,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,131,race-ethnicity,White neighborhoods,0.0010707,1
2025,27,133,all,All,0,1
2025,27,133,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,133,race-ethnicity,White neighborhoods,0,1
2025,27,135,all,All,0.0020492,1
2025,27,135,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,135,race-ethnicity,White neighborhoods,0.0020492,1
2025,27,137,all,All,0.002505,1
2025,27,137,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,137,race-ethnicity,White neighborhoods,0.0025054,1
2025,27,139,all,All,0.0018947,1
2025,27,139,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,139,race-ethnicity,White neighborhoods,0.0018947,1
2025,27,141,all,All,0.0026667,1
2025,27,141,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,141,race-ethnicity,White neighborhoods,0.0026667,1
2025,27,143,all,All,0,1
2025,27,143,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,143,race-ethnicity,White neighborhoods,0,1
2025,27,145,all,All,0.0019173,1
2025,27,145,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,145,race-ethnicity,White neighborhoods,0.0019173,1
2025,27,147,all,All,0.0050167,1
2025,27,147,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,147,race-ethnicity,White neighborhoods,0.0050167,1
2025,27,149,all,All,0,1
2025,27,149,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,149,race-ethnicity,White neighborhoods,0,1
2025,27,151,all,All,0,1
2025,27,151,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,151,race-ethnicity,White neighborhoods,0,1
2025,27,153,all,All,0.0026455,1
2025,27,153,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,153,race-ethnicity,White neighborhoods,0.0026455,1
2025,27,155,all,All,0,1
2025,27,155,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,155,race-ethnicity,White neighborhoods,0,1
2025,27,157,all,All,0.0013947,1
2025,27,157,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,157,race-ethnicity,White neighborhoods,0.0013947,1
2025,27,159,all,All,0.0047281,1
2025,27,159,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,159,race-ethnicity,White neighborhoods,0.0047281,1
2025,27,161,all,All,0.0073126,1
2025,27,161,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,161,race-ethnicity,White neighborhoods,0.0073126,1
2025,27,163,all,All,0.0021045,1
2025,27,163,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,163,race-ethnicity,White neighborhoods,0.0021062,1
2025,27,165,all,All,0,1
2025,27,165,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,165,race-ethnicity,White neighborhoods,0,1
2025,27,167,all,All,0.0049751,1
2025,27,167,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,167,race-ethnicity,White neighborhoods,0.0049751,1
2025,27,169,all,All,0.0043573,1
2025,27,169,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,169,race-ethnicity,White neighborhoods,0.0043573,1
2025,27,171,all,All,0.0013175,1
2025,27,171,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,171,race-ethnicity,White neighborhoods,0.0013175,1
2025,27,173,all,All,0,1
2025,27,173,race-ethnicity,Neighborhoods of color,NA,NA
2025,27,173,race-ethnicity,White neighborhoods,0,1
2025,28,001,all,All,0.0697674,1
2025,28,001,race-ethnicity,Neighborhoods of color,0.0698254,1
2025,28,001,race-ethnicity,White neighborhoods,NA,NA
2025,28,003,all,All,0.0227273,1
2025,28,003,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,003,race-ethnicity,White neighborhoods,0.0227273,1
2025,28,005,all,All,0.040201,1
2025,28,005,race-ethnicity,Neighborhoods of color,0.0365854,1
2025,28,005,race-ethnicity,White neighborhoods,0.042735,1
2025,28,007,all,All,0.0574257,1
2025,28,007,race-ethnicity,Neighborhoods of color,0.0625,1
2025,28,007,race-ethnicity,White neighborhoods,0.0273973,1
2025,28,009,all,All,0.1097561,1
2025,28,009,race-ethnicity,Neighborhoods of color,0.1573034,1
2025,28,009,race-ethnicity,White neighborhoods,0.0828025,1
2025,28,011,all,All,0.0722022,1
2025,28,011,race-ethnicity,Neighborhoods of color,0.072973,1
2025,28,011,race-ethnicity,White neighborhoods,0.0659341,1
2025,28,013,all,All,0.0840841,1
2025,28,013,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,013,race-ethnicity,White neighborhoods,0.0796178,1
2025,28,015,all,All,0.0516129,1
2025,28,015,race-ethnicity,Neighborhoods of color,0.0604027,1
2025,28,015,race-ethnicity,White neighborhoods,0.0434783,1
2025,28,017,all,All,0.0436508,1
2025,28,017,race-ethnicity,Neighborhoods of color,0.0145985,1
2025,28,017,race-ethnicity,White neighborhoods,0.0544959,1
2025,28,019,all,All,0.0692641,1
2025,28,019,race-ethnicity,Neighborhoods of color,0.12,1
2025,28,019,race-ethnicity,White neighborhoods,0.0552486,1
2025,28,021,all,All,0.0357143,1
2025,28,021,race-ethnicity,Neighborhoods of color,0.0357143,1
2025,28,021,race-ethnicity,White neighborhoods,NA,NA
2025,28,023,all,All,0.0366972,1
2025,28,023,race-ethnicity,Neighborhoods of color,0.0337079,1
2025,28,023,race-ethnicity,White neighborhoods,0.037464,1
2025,28,025,all,All,0.0778146,1
2025,28,025,race-ethnicity,Neighborhoods of color,0.0757856,1
2025,28,025,race-ethnicity,White neighborhoods,0.0952381,1
2025,28,027,all,All,0.19933,1
2025,28,027,race-ethnicity,Neighborhoods of color,0.1989619,1
2025,28,027,race-ethnicity,White neighborhoods,NA,NA
2025,28,029,all,All,0.0852619,1
2025,28,029,race-ethnicity,Neighborhoods of color,0.0838509,1
2025,28,029,race-ethnicity,White neighborhoods,0.0903955,1
2025,28,031,all,All,0.0248344,1
2025,28,031,race-ethnicity,Neighborhoods of color,0.0188679,1
2025,28,031,race-ethnicity,White neighborhoods,0.0261044,1
2025,28,033,all,All,0.0607762,1
2025,28,033,race-ethnicity,Neighborhoods of color,0.079409,1
2025,28,033,race-ethnicity,White neighborhoods,0.0503986,1
2025,28,035,all,All,0.034749,1
2025,28,035,race-ethnicity,Neighborhoods of color,0.0415094,1
2025,28,035,race-ethnicity,White neighborhoods,0.027668,1
2025,28,037,all,All,0.0465116,1
2025,28,037,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,037,race-ethnicity,White neighborhoods,0.0480349,1
2025,28,039,all,All,0.0246002,1
2025,28,039,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,039,race-ethnicity,White neighborhoods,0.0246002,1
2025,28,041,all,All,0.0318841,1
2025,28,041,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,041,race-ethnicity,White neighborhoods,0.0318841,1
2025,28,043,all,All,0.0673981,1
2025,28,043,race-ethnicity,Neighborhoods of color,0.0682261,1
2025,28,043,race-ethnicity,White neighborhoods,0.064,1
2025,28,045,all,All,0.0352711,1
2025,28,045,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,045,race-ethnicity,White neighborhoods,0.0352711,1
2025,28,047,all,All,0.0404215,1
2025,28,047,race-ethnicity,Neighborhoods of color,0.0537057,1
2025,28,047,race-ethnicity,White neighborhoods,0.0381426,1
2025,28,049,all,All,0.0636266,1
2025,28,049,race-ethnicity,Neighborhoods of color,0.0705949,1
2025,28,049,race-ethnicity,White neighborhoods,0.0322581,1
2025,28,051,all,All,0.0496032,1
2025,28,051,race-ethnicity,Neighborhoods of color,0.0435685,1
2025,28,051,race-ethnicity,White neighborhoods,NA,NA
2025,28,053,all,All,0.0552995,1
2025,28,053,race-ethnicity,Neighborhoods of color,0.0576923,1
2025,28,053,race-ethnicity,White neighborhoods,NA,NA
2025,28,055,all,All,NA,NA
2025,28,055,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,055,race-ethnicity,White neighborhoods,NA,NA
2025,28,057,all,All,0.0607287,1
2025,28,057,race-ethnicity,Neighborhoods of color,NA,NA
2025,28,057,race-ethnicity,White neighborhoods,0.0607287,1
2025,28,059,all,All,0.0381763,1
2025,28,059,race-ethnicity,Neighborhoods of color,0.0563003,1
2025,28,059,race-ethnicity,White neighborhoods,0.0346535,1
2025,28,061,all,All,0.0357143,1
2025,28,061,race-ethnicity,Neighborhoods of color,0.0356164,1
2025,28,061,race-ethnicity,White neighborhoods,0.0359712,1
2025,28,063,all,All,0.046875,1
2025,28,063,race-ethnicity,Neighborhoods of color,0.046875,1
2025,28,063,race-ethnicity,White neighborhoods,NA,NA
2025,28,065,all,All,0.037037,1
2025,28,065,race-ethnicity,Neighborhoods of color,0.042471,1
2025,28,065,race-ethnicity,White neighborhoods,0.0153846,1
2025,28,067,all,All,0.0275229,1
2025,28,067,race-ethnicity,Neighborhoods of color,0.034965,1
2025,28,067,race-ethnicity,White neighborhoods,0.0244604,1
2025,28,069,all,All,0.0512821,1
2025,28,069,race-ethnicity,Neighborhoods of color,0.0584416,1
2025,28,069,race-ethnicity,White neighborhoods,0.0375,1
2025,28,071,all,All,0.0376238,1
2025,28,071,race-ethnicity,Neighborhoods of color,NA,NA
