year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality
2018,29,195,0.3813814,0.4336304,0.3291323,1
2018,29,197,0.2804878,0.3783218,0.1826538,1
2018,29,199,0.2280702,0.337967,0.1181733,1
2018,29,201,0.404908,0.4426162,0.3671998,1
2018,29,203,0.3826087,0.4718285,0.2933889,1
2018,29,205,0.2413793,0.3318211,0.1509375,1
2018,29,207,0.4367589,0.4800181,0.3934997,1
2018,29,209,0.2905983,0.3317787,0.2494179,1
2018,29,211,0.3367347,0.4307845,0.2426849,1
2018,29,213,0.3287805,0.3575539,0.3000071,1
2018,29,215,0.3601108,0.4096986,0.3105229,1
2018,29,217,0.373494,0.425607,0.3213809,1
2018,29,219,0.3140496,0.3554427,0.2726565,1
2018,29,221,0.4354839,0.4907681,0.3801997,1
2018,29,223,0.3525641,0.4277796,0.2773485,1
2018,29,225,0.3040153,0.3434763,0.2645543,1
2018,29,227,NA,NA,NA,NA
2018,29,229,0.3394834,0.3959674,0.2829994,1
2018,29,510,0.4795002,0.4931833,0.4658172,1
2018,30,001,0.25,0.3230449,0.1769551,1
2018,30,003,0.5,0.5749425,0.4250575,1
2018,30,005,0.3894737,0.4880525,0.2908949,1
2018,30,007,0.2357143,0.3062761,0.1651525,1
2018,30,009,0.2,0.2570276,0.1429724,1
2018,30,011,NA,NA,NA,NA
2018,30,013,0.2902985,0.3146108,0.2659862,1
2018,30,015,0.1891892,0.279036,0.0993424,1
2018,30,017,0.2857143,0.3528392,0.2185894,1
2018,30,019,NA,NA,NA,NA
2018,30,021,0.2387097,0.3060392,0.1713801,1
2018,30,023,0.2608696,0.3289102,0.1928289,1
2018,30,025,NA,NA,NA,NA
2018,30,027,0.20689660000000001,0.2672601,0.146533,1
2018,30,029,0.2181045,0.2380608,0.1981482,1
2018,30,031,0.1732378,0.1913728,0.1551027,1
2018,30,033,NA,NA,NA,NA
2018,30,035,0.4347826,0.5115965,0.3579687,1
2018,30,037,NA,NA,NA,NA
2018,30,039,NA,NA,NA,NA
2018,30,041,0.3043478,0.3611594,0.2475362,1
2018,30,043,0.1268293,0.172496,0.0811625,1
2018,30,045,NA,NA,NA,NA
2018,30,047,0.3056093,0.3453574,0.2658612,1
2018,30,049,0.2120946,0.2358251,0.1883642,1
2018,30,051,NA,NA,NA,NA
2018,30,053,0.2248521,0.2694261,0.180278,1
2018,30,055,NA,NA,NA,NA
2018,30,057,0.1347518,0.1913144,0.0781891,1
2018,30,059,NA,NA,NA,NA
2018,30,061,0.2586207,0.3722971,0.1449442,1
2018,30,063,0.2286689,0.2483068,0.2090311,1
2018,30,065,0.24,0.3373089,0.1426911,1
2018,30,067,0.193662,0.2397029,0.1476211,1
2018,30,069,NA,NA,NA,NA
2018,30,071,0.2205882,0.3198754,0.121301,1
2018,30,073,0.2298851,0.3188134,0.1409568,1
2018,30,075,NA,NA,NA,NA
2018,30,077,0.2882883,0.372938,0.2036386,1
2018,30,079,NA,NA,NA,NA
2018,30,081,0.1931818,0.2223661,0.1639975,1
2018,30,083,0.2681564,0.3332367,0.2030762,1
2018,30,085,0.512987,0.5921886,0.4337854,1
2018,30,087,0.3894737,0.4880525,0.2908949,1
2018,30,089,0.2157895,0.2744379,0.157141,1
2018,30,091,0.1785714,0.2797913,0.0773516,1
2018,30,093,0.2460733,0.2813717,0.2107749,1
2018,30,095,0.221519,0.2864774,0.1565605,1
2018,30,097,0.1,0.1707869,0.0292131,1
2018,30,099,0.0842105,0.1403506,0.0280704,1
2018,30,101,0.2191781,0.3147355,0.1236207,1
2018,30,103,0.2407407,0.3558441,0.1256374,1
2018,30,105,0.1932773,0.2645245,0.1220301,1
2018,30,107,NA,NA,NA,NA
2018,30,109,NA,NA,NA,NA
2018,30,111,0.2515504,0.2682969,0.2348039,1
2018,31,001,0.1709742,0.2039088,0.1380395,1
2018,31,003,0.1914894,0.2714599,0.1115189,1
2018,31,005,NA,NA,NA,NA
2018,31,007,NA,NA,NA,NA
2018,31,009,NA,NA,NA,NA
2018,31,011,0.0842105,0.1403506,0.0280704,1
2018,31,013,0.2406417,0.3020757,0.1792078,1
2018,31,015,NA,NA,NA,NA
2018,31,017,NA,NA,NA,NA
2018,31,019,0.1803279,0.2081986,0.1524571,1
2018,31,021,0.1652174,0.2333913,0.0970435,1
2018,31,023,0.1851852,0.2587884,0.111582,1
2018,31,025,0.2018349,0.2395535,0.1641162,1
2018,31,027,0.092437,0.1446978,0.0401761,1
2018,31,029,0.1230769,0.2035657,0.0425882,1
2018,31,031,0.1888889,0.2702102,0.1075676,1
2018,31,033,0.2080537,0.2734511,0.1426563,1
2018,31,035,0.1908397,0.2583914,0.123288,1
2018,31,037,0.133758,0.1871742,0.0803417,1
2018,31,039,0.089172,0.1338945,0.0444495,1
2018,31,041,0.1890244,0.2491314,0.1289174,1
2018,31,043,0.2522523,0.29897,0.2055345,1
2018,31,045,0.1969697,0.2650758,0.1288636,1
2018,31,047,0.2151163,0.2586022,0.1716304,1
2018,31,049,NA,NA,NA,NA
2018,31,051,0.1948052,0.2838482,0.1057621,1
2018,31,053,0.19774920000000001,0.2290765,0.1664219,1
2018,31,055,0.2353009,0.2442284,0.2263734,1
2018,31,057,NA,NA,NA,NA
2018,31,059,0.1530612,0.2247133,0.0814091,1
2018,31,061,NA,NA,NA,NA
2018,31,063,NA,NA,NA,NA
2018,31,065,0.1587302,0.2496917,0.0677687,1
2018,31,067,0.1945205,0.235185,0.1538561,1
2018,31,069,NA,NA,NA,NA
2018,31,071,NA,NA,NA,NA
2018,31,073,NA,NA,NA,NA
2018,31,075,NA,NA,NA,NA
2018,31,077,NA,NA,NA,NA
2018,31,079,0.2609582,0.2884538,0.2334626,1
2018,31,081,0.1192053,0.1710609,0.0673497,1
2018,31,083,NA,NA,NA,NA
2018,31,085,NA,NA,NA,NA
2018,31,087,NA,NA,NA,NA
2018,31,089,0.125,0.1777505,0.0722495,1
2018,31,091,NA,NA,NA,NA
2018,31,093,0.1764706,0.2452551,0.1076861,1
2018,31,095,0.1587302,0.2227919,0.0946685,1
2018,31,097,0.1964286,0.3014286,0.0914286,1
2018,31,099,0.137931,0.2009555,0.0749066,1
2018,31,101,0.2016129,0.2725167,0.1307091,1
2018,31,103,NA,NA,NA,NA
2018,31,105,0.2592593,0.377242,0.1412765,1
2018,31,107,0.0939597,0.1409675,0.0469519,1
2018,31,109,0.1935681,0.2046172,0.182519,1
2018,31,111,0.2217125,0.2535739,0.1898512,1
2018,31,113,NA,NA,NA,NA
2018,31,115,NA,NA,NA,NA
2018,31,117,NA,NA,NA,NA
2018,31,119,0.1947368,0.227275,0.1621987,1
2018,31,121,0.2377049,0.3135529,0.1618569,1
2018,31,123,0.26,0.3828176,0.1371824,1
2018,31,125,0.1296296,0.2200617,0.0391976,1
2018,31,127,0.1842105,0.255687,0.112734,1
2018,31,129,0.1470588,0.2318643,0.0622534,1
2018,31,131,0.204918,0.2556695,0.1541665,1
2018,31,133,NA,NA,NA,NA
2018,31,135,0.1090909,0.1922424,0.0259394,1
2018,31,137,0.1818182,0.242934,0.1207023,1
2018,31,139,0.1666667,0.2304863,0.1028471,1
2018,31,141,0.1789883,0.2121613,0.1458153,1
2018,31,143,0.1351351,0.2135598,0.0567104,1
2018,31,145,0.1428571,0.1970789,0.0886354,1
2018,31,147,0.137931,0.1942529,0.0816092,1
2018,31,149,NA,NA,NA,NA
2018,31,151,0.1752577,0.228896,0.1216194,1
2018,31,153,0.1727672,0.186946,0.1585884,1
2018,31,155,0.1234177,0.1597411,0.0870944,1
2018,31,157,0.3135889,0.3515773,0.2756004,1
2018,31,159,0.1842105,0.230885,0.137536,1
2018,31,161,0.2857143,0.398165,0.1732636,1
2018,31,163,NA,NA,NA,NA
2018,31,165,NA,NA,NA,NA
2018,31,167,0.1666667,0.2440941,0.0892392,1
2018,31,169,0.1012658,0.1682166,0.034315,1
2018,31,171,NA,NA,NA,NA
2018,31,173,0.4868421,0.5999635,0.3737206,1
2018,31,175,0.1052632,0.1856432,0.0248832,1
2018,31,177,0.1275964,0.16327150000000001,0.0919214,1
2018,31,179,0.1296296,0.1932752,0.065984,1
2018,31,181,NA,NA,NA,NA
2018,31,183,NA,NA,NA,NA
2018,31,185,0.1926606,0.2451353,0.1401858,1
2018,32,001,0.4025317,0.4509562,0.3541071,1
2018,32,003,0.3917169,0.3967935,0.3866402,1
2018,32,005,0.2308546,0.2583847,0.2033245,1
2018,32,007,0.3039702,0.3357454,0.2721951,1
2018,32,009,NA,NA,NA,NA
2018,32,011,NA,NA,NA,NA
2018,32,013,0.2892857,0.3424923,0.2360792,1
2018,32,015,0.3846154,0.4785713,0.2906595,1
2018,32,017,0.3064516,0.4221455,0.1907577,1
2018,32,019,0.3726708,0.403178,0.3421636,1
2018,32,021,0.3918919,0.503879,0.2799048,1
2018,32,023,0.3648294,0.3990316,0.3306272,1
2018,32,027,0.3692308,0.4874669,0.2509946,1
2018,32,029,0.260274,0.3616279,0.15892,1
2018,32,031,0.327026,0.3375305,0.3165215,1
2018,32,033,0.4628099,0.5520235,0.3735964,1
2018,32,510,0.338726,0.3682376,0.3092144,1
2018,33,001,0.2078853,0.2317044,0.1840663,1
2018,33,003,0.2275785,0.2551087,0.2000482,1
2018,33,005,0.2229351,0.2460458,0.1998243,1
2018,33,007,0.2280405,0.2618677,0.1942134,1
2018,33,009,0.1851332,0.2052999,0.1649666,1
2018,33,011,0.2064233,0.2158598,0.1969868,1
2018,33,013,0.1830548,0.1980002,0.1681094,1
2018,33,015,0.1804259,0.1907274,0.1701243,1
2018,33,017,0.2348597,0.2533006,0.2164187,1
2018,33,019,0.2318436,0.2627768,0.20091030000000001,1
2018,34,001,0.3156139,0.3292007,0.302027,1
2018,34,003,0.1697015,0.1754917,0.1639112,1
2018,34,005,0.2576975,0.2676165,0.2477784,1
2018,34,007,0.3740386,0.3843557,0.3637214,1
2018,34,009,0.2360695,0.2564496,0.2156895,1
2018,34,011,0.4119429,0.4320143,0.3918715,1
2018,34,013,0.3916717,0.4000195,0.383324,1
2018,34,015,0.2957543,0.3085974,0.2829113,1
2018,34,017,0.2871995,0.2952876,0.2791115,1
2018,34,019,0.1416172,0.1562265,0.1270078,1
2018,34,021,0.3407708,0.3523757,0.3291658,1
2018,34,023,0.2467835,0.2537744,0.2397926,1
2018,34,025,0.2226097,0.2304204,0.2147989,1
2018,34,027,0.1362935,0.1436212,0.1289658,1
2018,34,029,0.2125655,0.2203895,0.2047414,1
2018,34,031,0.2983188,0.3082532,0.2883844,1
2018,34,033,0.3369458,0.366039,0.3078526,1
2018,34,035,0.1757439,0.185585,0.1659027,1
2018,34,037,0.2173913,0.2337678,0.2010148,1
2018,34,039,0.3125474,0.3220009,0.3030939,1
2018,34,041,0.259297,0.2786892,0.2399048,1
2018,35,001,0.3652502,0.3743016,0.3561987,1
2018,35,003,0.1785714,0.2797913,0.0773516,1
2018,35,005,0.4153355,0.4468715,0.3837994,1
2018,35,006,0.4757282,0.531503,0.4199533,1
2018,35,007,0.3703704,0.4349205,0.3058202,1
2018,35,009,0.4139344,0.44964,0.3782288,1
2018,35,011,NA,NA,NA,NA
2018,35,013,0.3845694,0.4010611,0.3680777,1
2018,35,015,0.4154176,0.4470389,0.3837962,1
2018,35,017,0.3363029,0.3800518,0.292554,1
2018,35,019,0.4788733,0.5959011,0.3618455,1
2018,35,021,NA,NA,NA,NA
2018,35,023,0.4307692,0.5520893,0.3094492,1
2018,35,025,0.5176367,0.5467331,0.4885401,1
2018,35,027,0.378453,0.4284848,0.3284213,1
2018,35,028,0.1143791,0.1500984,0.0786598,1
2018,35,029,0.43309,0.4810535,0.3851266,1
2018,35,031,0.5702811,0.6010408,0.5395215,1
2018,35,033,0.2941177,0.420416,0.1678193,1
2018,35,035,0.3758794,0.4059902,0.3457687,1
2018,35,037,0.4275362,0.5103793,0.3446931,1
2018,35,039,0.4027778,0.4428666,0.362689,1
2018,35,041,0.4048443,0.4615359,0.3481526,1
2018,35,043,0.3560844,0.3759767,0.3361921,1
2018,35,045,0.3893042,0.4122281,0.3663803,1
2018,35,047,0.3910891,0.4387342,0.343444,1
2018,35,049,0.3275602,0.3454126,0.3097079,1
2018,35,051,0.3794643,0.4431545,0.3157741,1
2018,35,053,0.4092527,0.4668462,0.3516591,1
2018,35,055,0.2972973,0.3353585,0.2592361,1
2018,35,057,0.3971963,0.4629101,0.3314824,1
2018,35,059,0.3943662,0.5088547,0.2798777,1
2018,35,061,0.4297371,0.4589655,0.4005087,1
2018,36,001,0.2401549,0.2524385,0.2278714,1
2018,36,003,0.287902,0.3226576,0.2531464,1
2018,36,005,0.345228,0.3518068,0.3386492,1
2018,36,007,0.2721157,0.2881164,0.256115,1
2018,36,009,0.3148974,0.3421,0.2876949,1
2018,36,011,0.3002566,0.3265442,0.2739691,1
2018,36,013,0.3174762,0.3378978,0.2970546,1
2018,36,015,0.2887865,0.3134131,0.2641598,1
2018,36,017,0.2522523,0.2828099,0.2216946,1
2018,36,019,0.2684564,0.2936248,0.2432879,1
2018,36,021,0.2949355,0.3231151,0.2667558,1
2018,36,023,0.3185976,0.3542803,0.2829148,1
2018,36,025,0.2299383,0.2623627,0.1975138,1
2018,36,027,0.2593697,0.2719068,0.2468325,1
2018,36,029,0.2585396,0.2656758,0.2514035,1
2018,36,031,0.2504259,0.2855055,0.2153463,1
2018,36,033,0.2795858,0.3134432,0.2457285,1
2018,36,035,0.305492,0.3360474,0.2749366,1
2018,36,037,0.2352285,0.2630009,0.2074562,1
2018,36,039,0.307054,0.3407008,0.2734071,1
2018,36,041,0.1219512,0.1932145,0.0506879,1
2018,36,043,0.2751606,0.3038175,0.2465037,1
2018,36,045,0.2971751,0.3184723,0.275878,1
2018,36,047,0.2411002,0.245304,0.2368964,1
2018,36,049,0.212766,0.2541891,0.1713428,1
2018,36,051,0.2084257,0.2349483,0.1819032,1
2018,36,053,0.2741597,0.302512,0.2458074,1
2018,36,055,0.2638735,0.2718616,0.2558853,1
2018,36,057,0.3098782,0.3432428,0.2765136,1
2018,36,059,0.1607472,0.1655143,0.15598,1
2018,36,061,0.1756184,0.1799272,0.1713095,1
2018,36,063,0.2550497,0.269886,0.2402135,1
2018,36,065,0.2765525,0.2914892,0.2616159,1
2018,36,067,0.3001335,0.3105138,0.2897532,1
2018,36,069,0.2436209,0.2643653,0.2228765,1
2018,36,071,0.2595291,0.2707132,0.2483449,1
2018,36,073,0.3033708,0.3394992,0.2672424,1
2018,36,075,0.3442888,0.3659111,0.3226665,1
2018,36,077,0.1940639,0.2202684,0.1678595,1
2018,36,079,0.1633695,0.1816805,0.1450585,1
2018,36,081,0.2146083,0.2186727,0.2105438,1
2018,36,083,0.2881027,0.3056087,0.2705967,1
2018,36,085,0.2196871,0.2289537,0.2104204,1
2018,36,087,0.1712772,0.1816214,0.160933,1
2018,36,089,0.2803375,0.3027712,0.2579038,1
2018,36,091,0.1971794,0.2097835,0.1845754,1
2018,36,093,0.3097913,0.3279504,0.2916322,1
2018,36,095,0.2434077,0.281328,0.2054874,1
2018,36,097,0.2833333,0.3344106,0.232256,1
2018,36,099,0.316,0.3567922,0.2752078,1
2018,36,101,0.2675862,0.2903808,0.2447916,1
2018,36,103,0.1852354,0.1901159,0.1803549,1
2018,36,105,0.3912639,0.4204383,0.3620896,1
2018,36,107,0.236413,0.26713,0.2056962,1
2018,36,109,0.1949348,0.2164532,0.1734163,1
2018,36,111,0.2519742,0.2680984,0.2358499,1
2018,36,113,0.2829314,0.3098324,0.2560303,1
2018,36,115,0.2969432,0.3265491,0.2673374,1
2018,36,117,0.2592078,0.2818568,0.2365588,1
2018,36,119,0.1954854,0.201675,0.1892958,1
2018,36,121,0.1827768,0.2145611,0.1509925,1
2018,36,123,0.2471591,0.2922867,0.2020315,1
2018,37,001,0.4035088,0.4229356,0.384082,1
2018,37,003,0.3409524,0.3815402,0.3003646,1
2018,37,005,0.3229814,0.3954391,0.2505236,1
2018,37,007,0.5432836,0.5967055,0.4898617,1
2018,37,009,0.2762836,0.3196734,0.2328938,1
2018,37,011,0.2970297,0.360202,0.2338574,1
2018,37,013,0.4755661,0.5093793,0.4417531,1
2018,37,015,0.5886076,0.6429504,0.5342648,1
2018,37,017,0.4705882,0.5163013,0.4248751,1
2018,37,019,0.3079323,0.3270371,0.2888274,1
2018,37,021,0.306741,0.3208171,0.2926649,1
2018,37,023,0.397786,0.4238563,0.3717156,1
2018,37,025,0.389929,0.4071068,0.3727511,1
2018,37,027,0.4021909,0.4290851,0.3752968,1
2018,37,029,0.3453608,0.4124442,0.2782774,1
2018,37,031,0.2907801,0.3172936,0.2642666,1
2018,37,033,0.4204204,0.4735193,0.3673215,1
2018,37,035,0.3654153,0.3842807,0.34655,1
2018,37,037,0.2854077,0.3144174,0.256398,1
2018,37,039,0.2729412,0.3153438,0.2305386,1
2018,37,041,0.5065502,0.5714467,0.4416537,1
2018,37,043,0.2768362,0.3429404,0.2107319,1
2018,37,045,0.5394574,0.5637223,0.5151926,1
2018,37,047,0.4671533,0.5012816,0.4330249,1
2018,37,049,0.3410804,0.3643756,0.3177852,1
2018,37,051,0.3935305,0.4070207,0.3800402,1
2018,37,053,0.3277512,0.3728043,0.282698,1
2018,37,055,0.3009118,0.3359837,0.26584,1
2018,37,057,0.3641026,0.3828378,0.3453674,1
2018,37,059,0.2962382,0.3316967,0.2607798,1
2018,37,061,0.5630462,0.5974179,0.5286745,1
2018,37,063,0.3104276,0.3238228,0.2970323,1
2018,37,065,0.575,0.6101693,0.5398307,1
2018,37,067,0.3731057,0.3856173,0.3605941,1
2018,37,069,0.3980154,0.4298893,0.3661416,1
2018,37,071,0.4322931,0.4487244,0.4158619,1
2018,37,073,0.5364239,0.6162279,0.4566198,1
2018,37,075,0.3553719,0.4410089,0.2697349,1
2018,37,077,0.396319,0.4299214,0.3627166,1
2018,37,079,0.5795454,0.6392052,0.5198857,1
2018,37,081,0.3977672,0.4085119,0.3870224,1
2018,37,083,0.5039164,0.5393474,0.4684856,1
2018,37,085,0.3759576,0.3990102,0.352905,1
2018,37,087,0.3638171,0.3935615,0.3340727,1
2018,37,089,0.2806574,0.302806,0.2585088,1
2018,37,091,0.5816619,0.63349,0.5298337,1
2018,37,093,0.4124457,0.4491772,0.3757142,1
2018,37,095,0.4626866,0.5829799,0.3423933,1
2018,37,097,0.3255121,0.3432391,0.3077851,1
2018,37,099,0.3213166,0.3575815,0.2850517,1
2018,37,101,0.3576183,0.3756876,0.3395491,1
2018,37,103,0.5047619,0.6008545,0.4086694,1
2018,37,105,0.3848684,0.4164648,0.3532721,1
2018,37,107,0.5255157,0.5577833,0.4932482,1
2018,37,109,0.3641102,0.3898548,0.3383656,1
2018,37,111,0.4400585,0.4772867,0.4028302,1
2018,37,113,0.3562152,0.3966813,0.3157491,1
2018,37,115,0.3343109,0.3844559,0.2841659,1
2018,37,117,0.4683908,0.5208947,0.4158869,1
2018,37,119,0.3713289,0.3785509,0.3641068,1
2018,37,121,0.4166667,0.4762508,0.3570825,1
2018,37,123,0.4114583,0.4607426,0.3621741,1
2018,37,125,0.2294969,0.2511414,0.2078524,1
2018,37,127,0.4496073,0.4745584,0.4246562,1
2018,37,129,0.3691257,0.384762,0.3534894,1
2018,37,131,0.5,0.5561146,0.4438854,1
2018,37,133,0.3789063,0.3968272,0.3609853,1
2018,37,135,0.2076662,0.2251832,0.1901492,1
2018,37,137,0.3297297,0.3976581,0.2618014,1
2018,37,139,0.4412698,0.4800745,0.4024652,1
2018,37,141,0.4170454,0.4496419,0.384449,1
2018,37,143,0.4409091,0.5066673,0.3751509,1
2018,37,145,0.4010695,0.4416634,0.3604757,1
2018,37,147,0.4699605,0.4894126,0.4505084,1
2018,37,149,0.2241379,0.2722171,0.1760587,1
2018,37,151,0.3766172,0.3974106,0.3558237,1
2018,37,153,0.4490399,0.4865359,0.4115438,1
2018,37,155,0.5210227,0.5443686,0.4976769,1
2018,37,157,0.4109782,0.4365692,0.3853872,1
2018,37,159,0.4319013,0.4526617,0.4111409,1
2018,37,161,0.4448858,0.4755953,0.4141763,1
2018,37,163,0.4693666,0.5009037,0.4378294,1
2018,37,165,0.5679513,0.6117232,0.5241794,1
2018,37,167,0.4022472,0.4344811,0.3700133,1
2018,37,169,0.3650307,0.402014,0.3280473,1
2018,37,171,0.3614896,0.3898813,0.3330978,1
2018,37,173,0.3733333,0.4509991,0.2956676,1
2018,37,175,0.2971312,0.3377196,0.2565427,1
2018,37,177,NA,NA,NA,NA
2018,37,179,0.2970623,0.3125716,0.2815531,1
2018,37,181,0.5398089,0.5788221,0.5007957,1
2018,37,183,0.2709208,0.2777641,0.2640774,1
2018,37,185,0.3891403,0.4535674,0.3247132,1
2018,37,187,0.4851485,0.5542419,0.4160551,1
2018,37,189,0.2474964,0.2795124,0.2154804,1
2018,37,191,0.5002698,0.5230421,0.4774976,1
2018,37,193,0.3837638,0.4127271,0.3548006,1
2018,37,195,0.4814509,0.5095813,0.4533206,1
2018,37,197,0.3126143,0.3514977,0.2737308,1
2018,37,199,0.3450704,0.4004582,0.2896826,1
2018,38,001,NA,NA,NA,NA
2018,38,003,0.2087912,0.2680044,0.149578,1
2018,38,005,0.4,0.4990371,0.300963,1
2018,38,007,NA,NA,NA,NA
2018,38,009,0.2745098,0.345456,0.2035636,1
2018,38,011,0.0545455,0.1151156,0,1
2018,38,013,NA,NA,NA,NA
2018,38,015,0.1631108,0.1821149,0.1441067,1
2018,38,017,0.1697108,0.1840656,0.155356,1
2018,38,019,0.119403,0.1976342,0.0411717,1
2018,38,021,0.125,0.2124045,0.0375955,1
2018,38,023,NA,NA,NA,NA
2018,38,025,0.20689660000000001,0.3120589,0.1017342,1
2018,38,027,0.1929825,0.2963448,0.0896201,1
2018,38,029,NA,NA,NA,NA
2018,38,031,0.1166667,0.1985821,0.0347512,1
2018,38,033,NA,NA,NA,NA
2018,38,035,0.2201835,0.2447946,0.1955724,1
2018,38,037,NA,NA,NA,NA
2018,38,039,NA,NA,NA,NA
2018,38,041,NA,NA,NA,NA
2018,38,043,NA,NA,NA,NA
2018,38,045,0.0983607,0.1737149,0.0230064,1
2018,38,047,NA,NA,NA,NA
2018,38,049,0.127907,0.1989097,0.0569042,1
2018,38,051,NA,NA,NA,NA
2018,38,053,0.3715847,0.4417905,0.301379,1
2018,38,055,0.14375,0.1982833,0.0892167,1
2018,38,057,0.125,0.1844212,0.0655788,1
2018,38,059,0.1640927,0.1960179,0.1321674,1
2018,38,061,0.2625,0.3308916,0.1941083,1
2018,38,063,0.1551724,0.2491685,0.0611763,1
2018,38,065,NA,NA,NA,NA
2018,38,067,0.2015504,0.2710475,0.1320533,1
2018,38,069,0.119403,0.1976342,0.0411717,1
2018,38,071,0.1860465,0.2443734,0.1277197,1
2018,38,073,0.0909091,0.1513184,0.0304998,1
2018,38,075,NA,NA,NA,NA
2018,38,077,0.1612903,0.2071591,0.1154215,1
2018,38,079,0.4137931,0.50381,0.3237762,1
2018,38,081,0.1358025,0.2108733,0.0607316,1
2018,38,083,NA,NA,NA,NA
2018,38,085,NA,NA,NA,NA
2018,38,087,NA,NA,NA,NA
2018,38,089,0.1978417,0.2309853,0.1646982,1
2018,38,091,NA,NA,NA,NA
2018,38,093,0.2215744,0.2655904,0.1775583,1
2018,38,095,0.1333333,0.2200745,0.0465921,1
2018,38,097,0.1532258,0.2168839,0.0895678,1
2018,38,099,0.1569767,0.2115017,0.1024518,1
2018,38,101,0.1778185,0.200518,0.1551191,1
2018,38,103,0.1318681,0.2017714,0.0619649,1
2018,38,105,0.2998172,0.3382492,0.2613851,1
2018,39,001,0.4030173,0.4476967,0.3583378,1
2018,39,003,0.3633615,0.386548,0.340175,1
2018,39,005,0.2560386,0.2857848,0.2262924,1
2018,39,007,0.3840097,0.4074775,0.3605419,1
2018,39,009,0.3125683,0.3426201,0.2825165,1
2018,39,011,0.2264631,0.2557424,0.1971838,1
2018,39,013,0.3238532,0.3516463,0.2960601,1
2018,39,015,0.3965517,0.4314922,0.3616113,1
2018,39,017,0.3277228,0.3395418,0.3159037,1
2018,39,019,0.2623967,0.3016317,0.2231617,1
2018,39,021,0.3776337,0.4159183,0.3393491,1
2018,39,023,0.3862506,0.4065503,0.3659508,1
2018,39,025,0.3244458,0.3403305,0.3085611,1
2018,39,027,0.3697749,0.4077437,0.3318061,1
2018,39,029,0.3331454,0.3550853,0.3112056,1
2018,39,031,0.3466204,0.3854851,0.3077558,1
2018,39,033,0.3296703,0.3638425,0.2954981,1
2018,39,035,0.3587585,0.3652053,0.3523117,1
2018,39,037,0.2783132,0.3088217,0.2478048,1
2018,39,039,0.2539683,0.2879855,0.219951,1
2018,39,041,0.1601525,0.1729683,0.1473368,1
2018,39,043,0.2889945,0.3140041,0.2639848,1
2018,39,045,0.2700579,0.2877586,0.2523572,1
2018,39,047,0.4008529,0.4452538,0.3564519,1
2018,39,049,0.3550163,0.3615634,0.3484693,1
2018,39,051,0.2184532,0.2483052,0.1886012,1
2018,39,053,0.3567961,0.4031109,0.3104813,1
2018,39,055,0.1736111,0.1922705,0.1549518,1
2018,39,057,0.2660962,0.2835844,0.2486079,1
2018,39,059,0.4130435,0.451102,0.374985,1
2018,39,061,0.349456,0.3575239,0.341388,1
2018,39,063,0.2673753,0.2921908,0.2425599,1
2018,39,065,0.3670635,0.4091868,0.3249401,1
2018,39,067,0.3195021,0.3784951,0.260509,1
2018,39,069,0.2523148,0.2933209,0.2113087,1
2018,39,071,0.3994039,0.4364904,0.3623174,1
2018,39,073,0.3486238,0.3934061,0.3038416,1
2018,39,075,0.1875,0.2224543,0.1525457,1
2018,39,077,0.307771,0.3367142,0.2788277,1
2018,39,079,0.4090909,0.4519735,0.3662083,1
2018,39,081,0.3826715,0.4113036,0.3540394,1
2018,39,083,0.266129,0.2936444,0.2386137,1
2018,39,085,0.2675383,0.2812983,0.2537783,1
2018,39,087,0.4834835,0.5144879,0.4524791,1
2018,39,089,0.3147752,0.3319747,0.2975757,1
2018,39,091,0.2883263,0.3216466,0.255006,1
2018,39,093,0.3182927,0.3313102,0.3052751,1
2018,39,095,0.3568838,0.3681946,0.345573,1
2018,39,097,0.3085881,0.3431543,0.2740218,1
2018,39,099,0.3239653,0.3386286,0.3093019,1
2018,39,101,0.3747391,0.4054077,0.3440704,1
2018,39,103,0.2055703,0.2199954,0.1911452,1
2018,39,105,0.3860103,0.4346405,0.3373802,1
2018,39,107,0.2199108,0.2512269,0.1885948,1
2018,39,109,0.2981818,0.3202618,0.2761019,1
2018,39,111,0.3359684,0.3942859,0.2776508,1
2018,39,113,0.3697661,0.379873,0.3596592,1
2018,39,115,0.3776824,0.4400676,0.3152972,1
2018,39,117,0.3319755,0.3736728,0.2902783,1
2018,39,119,0.3895184,0.4149629,0.364074,1
2018,39,121,0.2359551,0.2985074,0.1734027,1
2018,39,123,0.2222222,0.252803,0.1916414,1
2018,39,125,0.2491909,0.2974981,0.2008838,1
2018,39,127,0.350937,0.3895795,0.3122945,1
2018,39,129,0.3477738,0.3801752,0.3153723,1
2018,39,131,0.3917051,0.4376829,0.3457272,1
2018,39,133,0.2930179,0.3104463,0.2755896,1
2018,39,135,0.3178411,0.3532055,0.2824766,1
2018,39,137,0.1845018,0.2171884,0.1518153,1
2018,39,139,0.3288521,0.3497956,0.3079086,1
2018,39,141,0.3829787,0.41136,0.3545975,1
2018,39,143,0.2976313,0.3264048,0.2688578,1
2018,39,145,0.4173093,0.4456138,0.3890049,1
2018,39,147,0.2905702,0.3200535,0.2610868,1
2018,39,149,0.3097826,0.3432124,0.2763528,1
2018,39,151,0.3135266,0.3250663,0.3019869,1
2018,39,153,0.3210287,0.3306637,0.3113937,1
