year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2025,30,005,race-ethnicity,Majority Non-White,0.0365854,1
2025,30,005,race-ethnicity,Majority White,0.0125,1
2025,30,007,race-ethnicity,All,0.0163934,1
2025,30,007,race-ethnicity,Majority Non-White,NA,NA
2025,30,007,race-ethnicity,Majority White,0.0163934,1
2025,30,009,race-ethnicity,All,0.0433673,1
2025,30,009,race-ethnicity,Majority Non-White,NA,NA
2025,30,009,race-ethnicity,Majority White,0.0433673,1
2025,30,011,race-ethnicity,All,NA,NA
2025,30,011,race-ethnicity,Majority Non-White,NA,NA
2025,30,011,race-ethnicity,Majority White,NA,NA
2025,30,013,race-ethnicity,All,0.0435117,1
2025,30,013,race-ethnicity,Majority Non-White,NA,NA
2025,30,013,race-ethnicity,Majority White,0.0435117,1
2025,30,015,race-ethnicity,All,0.0232558,1
2025,30,015,race-ethnicity,Majority Non-White,NA,NA
2025,30,015,race-ethnicity,Majority White,0.0214286,1
2025,30,017,race-ethnicity,All,0.0434783,1
2025,30,017,race-ethnicity,Majority Non-White,NA,NA
2025,30,017,race-ethnicity,Majority White,0.0434783,1
2025,30,019,race-ethnicity,All,0.0392157,1
2025,30,019,race-ethnicity,Majority Non-White,NA,NA
2025,30,019,race-ethnicity,Majority White,0.0392157,1
2025,30,021,race-ethnicity,All,0.0703704,1
2025,30,021,race-ethnicity,Majority Non-White,NA,NA
2025,30,021,race-ethnicity,Majority White,0.0703704,1
2025,30,023,race-ethnicity,All,0.0296053,1
2025,30,023,race-ethnicity,Majority Non-White,NA,NA
2025,30,023,race-ethnicity,Majority White,0.0296053,1
2025,30,025,race-ethnicity,All,0.060241,1
2025,30,025,race-ethnicity,Majority Non-White,NA,NA
2025,30,025,race-ethnicity,Majority White,0.060241,1
2025,30,027,race-ethnicity,All,0.0368272,1
2025,30,027,race-ethnicity,Majority Non-White,NA,NA
2025,30,027,race-ethnicity,Majority White,0.0368272,1
2025,30,029,race-ethnicity,All,0.0165792,1
2025,30,029,race-ethnicity,Majority Non-White,NA,NA
2025,30,029,race-ethnicity,Majority White,0.0165792,1
2025,30,031,race-ethnicity,All,0.036678,1
2025,30,031,race-ethnicity,Majority Non-White,NA,NA
2025,30,031,race-ethnicity,Majority White,0.036678,1
2025,30,033,race-ethnicity,All,NA,NA
2025,30,033,race-ethnicity,Majority Non-White,NA,NA
2025,30,033,race-ethnicity,Majority White,NA,NA
2025,30,035,race-ethnicity,All,0.0358306,1
2025,30,035,race-ethnicity,Majority Non-White,0.0470588,1
2025,30,035,race-ethnicity,Majority White,0.0218978,1
2025,30,037,race-ethnicity,All,NA,NA
2025,30,037,race-ethnicity,Majority Non-White,NA,NA
2025,30,037,race-ethnicity,Majority White,NA,NA
2025,30,039,race-ethnicity,All,0.0408163,1
2025,30,039,race-ethnicity,Majority Non-White,NA,NA
2025,30,039,race-ethnicity,Majority White,0.0408163,1
2025,30,041,race-ethnicity,All,0.0307329,1
2025,30,041,race-ethnicity,Majority Non-White,NA,NA
2025,30,041,race-ethnicity,Majority White,0.0337662,1
2025,30,043,race-ethnicity,All,0.0243902,1
2025,30,043,race-ethnicity,Majority Non-White,NA,NA
2025,30,043,race-ethnicity,Majority White,0.0243902,1
2025,30,045,race-ethnicity,All,0.028169,1
2025,30,045,race-ethnicity,Majority Non-White,NA,NA
2025,30,045,race-ethnicity,Majority White,0.028169,1
2025,30,047,race-ethnicity,All,0.0236453,1
2025,30,047,race-ethnicity,Majority Non-White,0.0181818,1
2025,30,047,race-ethnicity,Majority White,0.0239583,1
2025,30,049,race-ethnicity,All,0.0272078,1
2025,30,049,race-ethnicity,Majority Non-White,NA,NA
2025,30,049,race-ethnicity,Majority White,0.0272078,1
2025,30,051,race-ethnicity,All,0.0555556,1
2025,30,051,race-ethnicity,Majority Non-White,NA,NA
2025,30,051,race-ethnicity,Majority White,0.0555556,1
2025,30,053,race-ethnicity,All,0.0464789,1
2025,30,053,race-ethnicity,Majority Non-White,NA,NA
2025,30,053,race-ethnicity,Majority White,0.0464789,1
2025,30,055,race-ethnicity,All,0.0517241,1
2025,30,055,race-ethnicity,Majority Non-White,NA,NA
2025,30,055,race-ethnicity,Majority White,0.04,1
2025,30,057,race-ethnicity,All,0.0307167,1
2025,30,057,race-ethnicity,Majority Non-White,NA,NA
2025,30,057,race-ethnicity,Majority White,0.0307167,1
2025,30,059,race-ethnicity,All,0.0327869,1
2025,30,059,race-ethnicity,Majority Non-White,NA,NA
2025,30,059,race-ethnicity,Majority White,0.0327869,1
2025,30,061,race-ethnicity,All,0.0320513,1
2025,30,061,race-ethnicity,Majority Non-White,NA,NA
2025,30,061,race-ethnicity,Majority White,0.0320513,1
2025,30,063,race-ethnicity,All,0.0289093,1
2025,30,063,race-ethnicity,Majority Non-White,NA,NA
2025,30,063,race-ethnicity,Majority White,0.0289093,1
2025,30,065,race-ethnicity,All,0.0867052,1
2025,30,065,race-ethnicity,Majority Non-White,NA,NA
2025,30,065,race-ethnicity,Majority White,0.0867052,1
2025,30,067,race-ethnicity,All,0.0363951,1
2025,30,067,race-ethnicity,Majority Non-White,NA,NA
2025,30,067,race-ethnicity,Majority White,0.0363951,1
2025,30,069,race-ethnicity,All,NA,NA
2025,30,069,race-ethnicity,Majority Non-White,NA,NA
2025,30,069,race-ethnicity,Majority White,NA,NA
2025,30,071,race-ethnicity,All,0.024,1
2025,30,071,race-ethnicity,Majority Non-White,NA,NA
2025,30,071,race-ethnicity,Majority White,0.009009,1
2025,30,073,race-ethnicity,All,0.0335196,1
2025,30,073,race-ethnicity,Majority Non-White,NA,NA
2025,30,073,race-ethnicity,Majority White,0.0295858,1
2025,30,075,race-ethnicity,All,0.0192308,1
2025,30,075,race-ethnicity,Majority Non-White,NA,NA
2025,30,075,race-ethnicity,Majority White,0.0192308,1
2025,30,077,race-ethnicity,All,0.1105528,1
2025,30,077,race-ethnicity,Majority Non-White,NA,NA
2025,30,077,race-ethnicity,Majority White,0.1105528,1
2025,30,079,race-ethnicity,All,0.0188679,1
2025,30,079,race-ethnicity,Majority Non-White,NA,NA
2025,30,079,race-ethnicity,Majority White,0.0188679,1
2025,30,081,race-ethnicity,All,0.0378788,1
2025,30,081,race-ethnicity,Majority Non-White,NA,NA
2025,30,081,race-ethnicity,Majority White,0.0378788,1
2025,30,083,race-ethnicity,All,0.075067,1
2025,30,083,race-ethnicity,Majority Non-White,NA,NA
2025,30,083,race-ethnicity,Majority White,0.0765027,1
2025,30,085,race-ethnicity,All,0.0454545,1
2025,30,085,race-ethnicity,Majority Non-White,0.052356,1
2025,30,085,race-ethnicity,Majority White,0.0273973,1
2025,30,087,race-ethnicity,All,0.0557769,1
2025,30,087,race-ethnicity,Majority Non-White,0.0574713,1
2025,30,087,race-ethnicity,Majority White,0.054878,1
2025,30,089,race-ethnicity,All,0.0307692,1
2025,30,089,race-ethnicity,Majority Non-White,NA,NA
2025,30,089,race-ethnicity,Majority White,0.0307692,1
2025,30,091,race-ethnicity,All,0.034188,1
2025,30,091,race-ethnicity,Majority Non-White,NA,NA
2025,30,091,race-ethnicity,Majority White,0.034188,1
2025,30,093,race-ethnicity,All,0.0287958,1
2025,30,093,race-ethnicity,Majority Non-White,NA,NA
2025,30,093,race-ethnicity,Majority White,0.0287958,1
2025,30,095,race-ethnicity,All,0.0340136,1
2025,30,095,race-ethnicity,Majority Non-White,NA,NA
2025,30,095,race-ethnicity,Majority White,0.0340136,1
2025,30,097,race-ethnicity,All,0.0592593,1
2025,30,097,race-ethnicity,Majority Non-White,NA,NA
2025,30,097,race-ethnicity,Majority White,0.0592593,1
2025,30,099,race-ethnicity,All,0.0167598,1
2025,30,099,race-ethnicity,Majority Non-White,NA,NA
2025,30,099,race-ethnicity,Majority White,0.0167598,1
2025,30,101,race-ethnicity,All,0.0072993,1
2025,30,101,race-ethnicity,Majority Non-White,NA,NA
2025,30,101,race-ethnicity,Majority White,0.0072993,1
2025,30,103,race-ethnicity,All,NA,NA
2025,30,103,race-ethnicity,Majority Non-White,NA,NA
2025,30,103,race-ethnicity,Majority White,NA,NA
2025,30,105,race-ethnicity,All,0.0322581,1
2025,30,105,race-ethnicity,Majority Non-White,NA,NA
2025,30,105,race-ethnicity,Majority White,0.0295567,1
2025,30,107,race-ethnicity,All,0.0545455,1
2025,30,107,race-ethnicity,Majority Non-White,NA,NA
2025,30,107,race-ethnicity,Majority White,0.0545455,1
2025,30,109,race-ethnicity,All,NA,NA
2025,30,109,race-ethnicity,Majority Non-White,NA,NA
2025,30,109,race-ethnicity,Majority White,NA,NA
2025,30,111,race-ethnicity,All,0.0583317,1
2025,30,111,race-ethnicity,Majority Non-White,NA,NA
2025,30,111,race-ethnicity,Majority White,0.0583317,1
2025,31,001,race-ethnicity,All,0.0204082,1
2025,31,001,race-ethnicity,Majority Non-White,NA,NA
2025,31,001,race-ethnicity,Majority White,0.0204082,1
2025,31,003,race-ethnicity,All,0.0194175,1
2025,31,003,race-ethnicity,Majority Non-White,NA,NA
2025,31,003,race-ethnicity,Majority White,0.0194175,1
2025,31,005,race-ethnicity,All,NA,NA
2025,31,005,race-ethnicity,Majority Non-White,NA,NA
2025,31,005,race-ethnicity,Majority White,NA,NA
2025,31,007,race-ethnicity,All,NA,NA
2025,31,007,race-ethnicity,Majority Non-White,NA,NA
2025,31,007,race-ethnicity,Majority White,NA,NA
2025,31,009,race-ethnicity,All,NA,NA
2025,31,009,race-ethnicity,Majority Non-White,NA,NA
2025,31,009,race-ethnicity,Majority White,NA,NA
2025,31,011,race-ethnicity,All,0.0055866,1
2025,31,011,race-ethnicity,Majority Non-White,NA,NA
2025,31,011,race-ethnicity,Majority White,0.0055866,1
2025,31,013,race-ethnicity,All,0.027439,1
2025,31,013,race-ethnicity,Majority Non-White,NA,NA
2025,31,013,race-ethnicity,Majority White,0.027439,1
2025,31,015,race-ethnicity,All,NA,NA
2025,31,015,race-ethnicity,Majority Non-White,NA,NA
2025,31,015,race-ethnicity,Majority White,NA,NA
2025,31,017,race-ethnicity,All,0.038835,1
2025,31,017,race-ethnicity,Majority Non-White,NA,NA
2025,31,017,race-ethnicity,Majority White,0.038835,1
2025,31,019,race-ethnicity,All,0.0555556,1
2025,31,019,race-ethnicity,Majority Non-White,NA,NA
2025,31,019,race-ethnicity,Majority White,0.0555556,1
2025,31,021,race-ethnicity,All,0,1
2025,31,021,race-ethnicity,Majority Non-White,NA,NA
2025,31,021,race-ethnicity,Majority White,0,1
2025,31,023,race-ethnicity,All,0.0084746,1
2025,31,023,race-ethnicity,Majority Non-White,NA,NA
2025,31,023,race-ethnicity,Majority White,0.0084746,1
2025,31,025,race-ethnicity,All,0.0118343,1
2025,31,025,race-ethnicity,Majority Non-White,NA,NA
2025,31,025,race-ethnicity,Majority White,0.0118343,1
2025,31,027,race-ethnicity,All,0.0122951,1
2025,31,027,race-ethnicity,Majority Non-White,NA,NA
2025,31,027,race-ethnicity,Majority White,0.0122951,1
2025,31,029,race-ethnicity,All,0.0285714,1
2025,31,029,race-ethnicity,Majority Non-White,NA,NA
2025,31,029,race-ethnicity,Majority White,0.0285714,1
2025,31,031,race-ethnicity,All,0.0204082,1
2025,31,031,race-ethnicity,Majority Non-White,NA,NA
2025,31,031,race-ethnicity,Majority White,0.0213904,1
2025,31,033,race-ethnicity,All,0.0129032,1
2025,31,033,race-ethnicity,Majority Non-White,NA,NA
2025,31,033,race-ethnicity,Majority White,0.0129032,1
2025,31,035,race-ethnicity,All,0.0201005,1
2025,31,035,race-ethnicity,Majority Non-White,NA,NA
2025,31,035,race-ethnicity,Majority White,0.0201005,1
2025,31,037,race-ethnicity,All,0.0272109,1
2025,31,037,race-ethnicity,Majority Non-White,0.0382514,1
2025,31,037,race-ethnicity,Majority White,0.009009,1
2025,31,039,race-ethnicity,All,0.0133779,1
2025,31,039,race-ethnicity,Majority Non-White,NA,NA
2025,31,039,race-ethnicity,Majority White,0.0133779,1
2025,31,041,race-ethnicity,All,0.0149254,1
2025,31,041,race-ethnicity,Majority Non-White,NA,NA
2025,31,041,race-ethnicity,Majority White,0.0149254,1
2025,31,043,race-ethnicity,All,0.0481928,1
2025,31,043,race-ethnicity,Majority Non-White,0.0541082,1
2025,31,043,race-ethnicity,Majority White,0.030303,1
2025,31,045,race-ethnicity,All,0.0186916,1
2025,31,045,race-ethnicity,Majority Non-White,NA,NA
2025,31,045,race-ethnicity,Majority White,0.0186916,1
2025,31,047,race-ethnicity,All,0.0284168,1
2025,31,047,race-ethnicity,Majority Non-White,0.0448549,1
2025,31,047,race-ethnicity,Majority White,0.0111421,1
2025,31,049,race-ethnicity,All,0.0163934,1
2025,31,049,race-ethnicity,Majority Non-White,NA,NA
2025,31,049,race-ethnicity,Majority White,0.0163934,1
2025,31,051,race-ethnicity,All,0.0301205,1
2025,31,051,race-ethnicity,Majority Non-White,NA,NA
2025,31,051,race-ethnicity,Majority White,0.0301205,1
2025,31,053,race-ethnicity,All,0.0189723,1
2025,31,053,race-ethnicity,Majority Non-White,NA,NA
2025,31,053,race-ethnicity,Majority White,0.0189723,1
2025,31,055,race-ethnicity,All,0.0155234,1
2025,31,055,race-ethnicity,Majority Non-White,0.0244616,1
2025,31,055,race-ethnicity,Majority White,0.0131364,1
2025,31,057,race-ethnicity,All,0,1
2025,31,057,race-ethnicity,Majority Non-White,NA,NA
2025,31,057,race-ethnicity,Majority White,0,1
2025,31,059,race-ethnicity,All,0.0051282,1
2025,31,059,race-ethnicity,Majority Non-White,NA,NA
2025,31,059,race-ethnicity,Majority White,0.0051282,1
2025,31,061,race-ethnicity,All,0.03,1
2025,31,061,race-ethnicity,Majority Non-White,NA,NA
2025,31,061,race-ethnicity,Majority White,0.03,1
2025,31,063,race-ethnicity,All,0.0136986,1
2025,31,063,race-ethnicity,Majority Non-White,NA,NA
2025,31,063,race-ethnicity,Majority White,0.0136986,1
2025,31,065,race-ethnicity,All,0.0074074,1
2025,31,065,race-ethnicity,Majority Non-White,NA,NA
2025,31,065,race-ethnicity,Majority White,0.0074074,1
2025,31,067,race-ethnicity,All,0.005891,1
2025,31,067,race-ethnicity,Majority Non-White,NA,NA
2025,31,067,race-ethnicity,Majority White,0.005891,1
2025,31,069,race-ethnicity,All,NA,NA
2025,31,069,race-ethnicity,Majority Non-White,NA,NA
2025,31,069,race-ethnicity,Majority White,NA,NA
2025,31,071,race-ethnicity,All,0.0175439,1
2025,31,071,race-ethnicity,Majority Non-White,NA,NA
2025,31,071,race-ethnicity,Majority White,0.0175439,1
2025,31,073,race-ethnicity,All,0.0188679,1
2025,31,073,race-ethnicity,Majority Non-White,NA,NA
2025,31,073,race-ethnicity,Majority White,0.0196078,1
2025,31,075,race-ethnicity,All,NA,NA
2025,31,075,race-ethnicity,Majority Non-White,NA,NA
2025,31,075,race-ethnicity,Majority White,NA,NA
2025,31,077,race-ethnicity,All,0,1
2025,31,077,race-ethnicity,Majority Non-White,NA,NA
2025,31,077,race-ethnicity,Majority White,0,1
2025,31,079,race-ethnicity,All,0.117207,1
2025,31,079,race-ethnicity,Majority Non-White,0.1457883,1
2025,31,079,race-ethnicity,Majority White,0.0926784,1
2025,31,081,race-ethnicity,All,0.0092879,1
2025,31,081,race-ethnicity,Majority Non-White,NA,NA
2025,31,081,race-ethnicity,Majority White,0.0092879,1
2025,31,083,race-ethnicity,All,0,1
2025,31,083,race-ethnicity,Majority Non-White,NA,NA
2025,31,083,race-ethnicity,Majority White,0,1
2025,31,085,race-ethnicity,All,NA,NA
2025,31,085,race-ethnicity,Majority Non-White,NA,NA
2025,31,085,race-ethnicity,Majority White,NA,NA
2025,31,087,race-ethnicity,All,0,1
2025,31,087,race-ethnicity,Majority Non-White,NA,NA
2025,31,087,race-ethnicity,Majority White,0,1
2025,31,089,race-ethnicity,All,0.0031153,1
2025,31,089,race-ethnicity,Majority Non-White,NA,NA
2025,31,089,race-ethnicity,Majority White,0.0031153,1
2025,31,091,race-ethnicity,All,NA,NA
2025,31,091,race-ethnicity,Majority Non-White,NA,NA
2025,31,091,race-ethnicity,Majority White,NA,NA
2025,31,093,race-ethnicity,All,0.0140845,1
2025,31,093,race-ethnicity,Majority Non-White,NA,NA
2025,31,093,race-ethnicity,Majority White,0.0140845,1
2025,31,095,race-ethnicity,All,0.0086207,1
2025,31,095,race-ethnicity,Majority Non-White,NA,NA
2025,31,095,race-ethnicity,Majority White,0.0086207,1
2025,31,097,race-ethnicity,All,0.023622,1
2025,31,097,race-ethnicity,Majority Non-White,NA,NA
2025,31,097,race-ethnicity,Majority White,0.023622,1
2025,31,099,race-ethnicity,All,0.0538117,1
2025,31,099,race-ethnicity,Majority Non-White,NA,NA
2025,31,099,race-ethnicity,Majority White,0.0538117,1
2025,31,101,race-ethnicity,All,0.0413534,1
2025,31,101,race-ethnicity,Majority Non-White,NA,NA
2025,31,101,race-ethnicity,Majority White,0.0413534,1
2025,31,103,race-ethnicity,All,NA,NA
2025,31,103,race-ethnicity,Majority Non-White,NA,NA
2025,31,103,race-ethnicity,Majority White,NA,NA
2025,31,105,race-ethnicity,All,0.0336134,1
2025,31,105,race-ethnicity,Majority Non-White,NA,NA
2025,31,105,race-ethnicity,Majority White,0.0336134,1
2025,31,107,race-ethnicity,All,0.0163265,1
2025,31,107,race-ethnicity,Majority Non-White,NA,NA
2025,31,107,race-ethnicity,Majority White,0.0163265,1
2025,31,109,race-ethnicity,All,0.0133453,1
2025,31,109,race-ethnicity,Majority Non-White,NA,NA
2025,31,109,race-ethnicity,Majority White,0.0133466,1
2025,31,111,race-ethnicity,All,0.0227704,1
2025,31,111,race-ethnicity,Majority Non-White,NA,NA
2025,31,111,race-ethnicity,Majority White,0.0227704,1
2025,31,113,race-ethnicity,All,NA,NA
2025,31,113,race-ethnicity,Majority Non-White,NA,NA
2025,31,113,race-ethnicity,Majority White,NA,NA
2025,31,115,race-ethnicity,All,NA,NA
2025,31,115,race-ethnicity,Majority Non-White,NA,NA
2025,31,115,race-ethnicity,Majority White,NA,NA
2025,31,117,race-ethnicity,All,NA,NA
2025,31,117,race-ethnicity,Majority Non-White,NA,NA
2025,31,117,race-ethnicity,Majority White,NA,NA
2025,31,119,race-ethnicity,All,0.0338248,1
2025,31,119,race-ethnicity,Majority Non-White,0.02,1
2025,31,119,race-ethnicity,Majority White,0.0351377,1
2025,31,121,race-ethnicity,All,0.0235294,1
2025,31,121,race-ethnicity,Majority Non-White,NA,NA
2025,31,121,race-ethnicity,Majority White,0.0172414,1
2025,31,123,race-ethnicity,All,0.0503597,1
2025,31,123,race-ethnicity,Majority Non-White,NA,NA
2025,31,123,race-ethnicity,Majority White,0.0503597,1
2025,31,125,race-ethnicity,All,0.0090909,1
2025,31,125,race-ethnicity,Majority Non-White,NA,NA
2025,31,125,race-ethnicity,Majority White,0.0090909,1
2025,31,127,race-ethnicity,All,0.0133333,1
2025,31,127,race-ethnicity,Majority Non-White,NA,NA
2025,31,127,race-ethnicity,Majority White,0.0133333,1
2025,31,129,race-ethnicity,All,0.0075758,1
2025,31,129,race-ethnicity,Majority Non-White,NA,NA
2025,31,129,race-ethnicity,Majority White,0.0075758,1
2025,31,131,race-ethnicity,All,0.0265849,1
2025,31,131,race-ethnicity,Majority Non-White,NA,NA
2025,31,131,race-ethnicity,Majority White,0.0265849,1
2025,31,133,race-ethnicity,All,0,1
2025,31,133,race-ethnicity,Majority Non-White,NA,NA
2025,31,133,race-ethnicity,Majority White,0,1
2025,31,135,race-ethnicity,All,0.0108696,1
2025,31,135,race-ethnicity,Majority Non-White,NA,NA
2025,31,135,race-ethnicity,Majority White,0.0108696,1
2025,31,137,race-ethnicity,All,0.0099338,1
2025,31,137,race-ethnicity,Majority Non-White,NA,NA
2025,31,137,race-ethnicity,Majority White,0.0099338,1
2025,31,139,race-ethnicity,All,0.0550847,1
2025,31,139,race-ethnicity,Majority Non-White,NA,NA
2025,31,139,race-ethnicity,Majority White,0.0550847,1
2025,31,141,race-ethnicity,All,0.0158465,1
2025,31,141,race-ethnicity,Majority Non-White,NA,NA
2025,31,141,race-ethnicity,Majority White,0.0158598,1
2025,31,143,race-ethnicity,All,0.0116959,1
2025,31,143,race-ethnicity,Majority Non-White,NA,NA
2025,31,143,race-ethnicity,Majority White,0.0116959,1
2025,31,145,race-ethnicity,All,0.0243902,1
2025,31,145,race-ethnicity,Majority Non-White,NA,NA
2025,31,145,race-ethnicity,Majority White,0.0243902,1
2025,31,147,race-ethnicity,All,0.0078125,1
2025,31,147,race-ethnicity,Majority Non-White,NA,NA
2025,31,147,race-ethnicity,Majority White,0.0078125,1
2025,31,149,race-ethnicity,All,NA,NA
2025,31,149,race-ethnicity,Majority Non-White,NA,NA
2025,31,149,race-ethnicity,Majority White,NA,NA
2025,31,151,race-ethnicity,All,0.0070093,1
2025,31,151,race-ethnicity,Majority Non-White,NA,NA
2025,31,151,race-ethnicity,Majority White,0.0070093,1
2025,31,153,race-ethnicity,All,0.0141326,1
2025,31,153,race-ethnicity,Majority Non-White,NA,NA
2025,31,153,race-ethnicity,Majority White,0.0141994,1
2025,31,155,race-ethnicity,All,0.0028369,1
2025,31,155,race-ethnicity,Majority Non-White,NA,NA
2025,31,155,race-ethnicity,Majority White,0.0028369,1
2025,31,157,race-ethnicity,All,0.0346084,1
2025,31,157,race-ethnicity,Majority Non-White,NA,NA
2025,31,157,race-ethnicity,Majority White,0.0346084,1
2025,31,159,race-ethnicity,All,0.008,1
2025,31,159,race-ethnicity,Majority Non-White,NA,NA
2025,31,159,race-ethnicity,Majority White,0.008,1
2025,31,161,race-ethnicity,All,0.0061728,1
2025,31,161,race-ethnicity,Majority Non-White,NA,NA
2025,31,161,race-ethnicity,Majority White,0.0061728,1
2025,31,163,race-ethnicity,All,0.025641,1
2025,31,163,race-ethnicity,Majority Non-White,NA,NA
2025,31,163,race-ethnicity,Majority White,0.025641,1
2025,31,165,race-ethnicity,All,NA,NA
2025,31,165,race-ethnicity,Majority Non-White,NA,NA
2025,31,165,race-ethnicity,Majority White,NA,NA
2025,31,167,race-ethnicity,All,0.0382166,1
2025,31,167,race-ethnicity,Majority Non-White,NA,NA
2025,31,167,race-ethnicity,Majority White,0.038961,1
2025,31,169,race-ethnicity,All,0.0143885,1
2025,31,169,race-ethnicity,Majority Non-White,NA,NA
2025,31,169,race-ethnicity,Majority White,0.0143885,1
2025,31,171,race-ethnicity,All,NA,NA
2025,31,171,race-ethnicity,Majority Non-White,NA,NA
2025,31,171,race-ethnicity,Majority White,NA,NA
2025,31,173,race-ethnicity,All,0.03125,1
2025,31,173,race-ethnicity,Majority Non-White,0.0480769,1
2025,31,173,race-ethnicity,Majority White,0,1
2025,31,175,race-ethnicity,All,0.0165289,1
2025,31,175,race-ethnicity,Majority Non-White,NA,NA
2025,31,175,race-ethnicity,Majority White,0.0165289,1
2025,31,177,race-ethnicity,All,0.0092736,1
2025,31,177,race-ethnicity,Majority Non-White,NA,NA
2025,31,177,race-ethnicity,Majority White,0.0093313,1
2025,31,179,race-ethnicity,All,0.0208333,1
2025,31,179,race-ethnicity,Majority Non-White,NA,NA
2025,31,179,race-ethnicity,Majority White,0.0208333,1
2025,31,181,race-ethnicity,All,0,1
2025,31,181,race-ethnicity,Majority Non-White,NA,NA
2025,31,181,race-ethnicity,Majority White,0,1
2025,31,183,race-ethnicity,All,NA,NA
2025,31,183,race-ethnicity,Majority Non-White,NA,NA
2025,31,183,race-ethnicity,Majority White,NA,NA
2025,31,185,race-ethnicity,All,0.0107991,1
2025,31,185,race-ethnicity,Majority Non-White,NA,NA
2025,31,185,race-ethnicity,Majority White,0.0107991,1
2025,32,001,race-ethnicity,All,0.066416,1
2025,32,001,race-ethnicity,Majority Non-White,NA,NA
2025,32,001,race-ethnicity,Majority White,0.0665829,1
2025,32,003,race-ethnicity,All,0.0660724,1
2025,32,003,race-ethnicity,Majority Non-White,0.0740531,1
2025,32,003,race-ethnicity,Majority White,0.0469631,1
2025,32,005,race-ethnicity,All,0.0790802,1
2025,32,005,race-ethnicity,Majority Non-White,NA,NA
2025,32,005,race-ethnicity,Majority White,0.0790802,1
2025,32,007,race-ethnicity,All,0.034965,1
2025,32,007,race-ethnicity,Majority Non-White,0.0625,1
2025,32,007,race-ethnicity,Majority White,0.0318923,1
2025,32,009,race-ethnicity,All,NA,NA
2025,32,009,race-ethnicity,Majority Non-White,NA,NA
2025,32,009,race-ethnicity,Majority White,NA,NA
2025,32,011,race-ethnicity,All,0.0925926,1
2025,32,011,race-ethnicity,Majority Non-White,NA,NA
2025,32,011,race-ethnicity,Majority White,0.0925926,1
2025,32,013,race-ethnicity,All,0.0804598,1
2025,32,013,race-ethnicity,Majority Non-White,NA,NA
2025,32,013,race-ethnicity,Majority White,0.0759494,1
2025,32,015,race-ethnicity,All,0.1377245,1
2025,32,015,race-ethnicity,Majority Non-White,NA,NA
2025,32,015,race-ethnicity,Majority White,0.1377245,1
2025,32,017,race-ethnicity,All,0.0508475,1
2025,32,017,race-ethnicity,Majority Non-White,NA,NA
2025,32,017,race-ethnicity,Majority White,0.0508475,1
2025,32,019,race-ethnicity,All,0.1111111,1
2025,32,019,race-ethnicity,Majority Non-White,NA,NA
2025,32,019,race-ethnicity,Majority White,0.1111111,1
2025,32,021,race-ethnicity,All,0.124031,1
2025,32,021,race-ethnicity,Majority Non-White,NA,NA
2025,32,021,race-ethnicity,Majority White,0.1272727,1
2025,32,023,race-ethnicity,All,0.0661548,1
2025,32,023,race-ethnicity,Majority Non-White,NA,NA
2025,32,023,race-ethnicity,Majority White,0.066233,1
2025,32,027,race-ethnicity,All,0.1490683,1
2025,32,027,race-ethnicity,Majority Non-White,NA,NA
2025,32,027,race-ethnicity,Majority White,0.1490683,1
2025,32,029,race-ethnicity,All,0.0607735,1
2025,32,029,race-ethnicity,Majority Non-White,NA,NA
2025,32,029,race-ethnicity,Majority White,0.0611111,1
2025,32,031,race-ethnicity,All,0.0650493,1
2025,32,031,race-ethnicity,Majority Non-White,0.1035931,1
2025,32,031,race-ethnicity,Majority White,0.050747,1
2025,32,033,race-ethnicity,All,0.1226766,1
2025,32,033,race-ethnicity,Majority Non-White,NA,NA
2025,32,033,race-ethnicity,Majority White,0.1198502,1
2025,32,510,race-ethnicity,All,0.1489255,1
2025,32,510,race-ethnicity,Majority Non-White,NA,NA
2025,32,510,race-ethnicity,Majority White,0.1489255,1
2025,33,001,race-ethnicity,All,0.0197542,1
2025,33,001,race-ethnicity,Majority Non-White,NA,NA
2025,33,001,race-ethnicity,Majority White,0.0197542,1
2025,33,003,race-ethnicity,All,0.038671,1
2025,33,003,race-ethnicity,Majority Non-White,NA,NA
2025,33,003,race-ethnicity,Majority White,0.038671,1
2025,33,005,race-ethnicity,All,0.0178789,1
2025,33,005,race-ethnicity,Majority Non-White,NA,NA
2025,33,005,race-ethnicity,Majority White,0.0178862,1
2025,33,007,race-ethnicity,All,0.013579,1
2025,33,007,race-ethnicity,Majority Non-White,NA,NA
2025,33,007,race-ethnicity,Majority White,0.0136319,1
2025,33,009,race-ethnicity,All,0.0104027,1
2025,33,009,race-ethnicity,Majority Non-White,NA,NA
2025,33,009,race-ethnicity,Majority White,0.0104027,1
2025,33,011,race-ethnicity,All,0.0189806,1
2025,33,011,race-ethnicity,Majority Non-White,NA,NA
2025,33,011,race-ethnicity,Majority White,0.0189806,1
2025,33,013,race-ethnicity,All,0.0237216,1
2025,33,013,race-ethnicity,Majority Non-White,NA,NA
2025,33,013,race-ethnicity,Majority White,0.0237631,1
2025,33,015,race-ethnicity,All,0.0169616,1
2025,33,015,race-ethnicity,Majority Non-White,NA,NA
2025,33,015,race-ethnicity,Majority White,0.0169678,1
2025,33,017,race-ethnicity,All,0.0229324,1
