year,state,county,subgroup_type,subgroup,share_medical_debt_coll,share_medical_debt_coll_quality
2023,48,363,race-ethnicity,Majority Non-White,NA,NA
2023,48,363,race-ethnicity,Majority White,0.164919,1
2023,48,365,race-ethnicity,All,0.1299735,1
2023,48,365,race-ethnicity,Majority Non-White,NA,NA
2023,48,365,race-ethnicity,Majority White,0.1299735,1
2023,48,367,race-ethnicity,All,0.1118151,1
2023,48,367,race-ethnicity,Majority Non-White,NA,NA
2023,48,367,race-ethnicity,Majority White,0.1120883,1
2023,48,369,race-ethnicity,All,0.0923077,1
2023,48,369,race-ethnicity,Majority Non-White,0.0933852,1
2023,48,369,race-ethnicity,Majority White,NA,NA
2023,48,371,race-ethnicity,All,0.2590909,1
2023,48,371,race-ethnicity,Majority Non-White,0.2898172,1
2023,48,371,race-ethnicity,Majority White,0.0526316,1
2023,48,373,race-ethnicity,All,0.1074074,1
2023,48,373,race-ethnicity,Majority Non-White,NA,NA
2023,48,373,race-ethnicity,Majority White,0.1064426,1
2023,48,375,race-ethnicity,All,0.1957883,1
2023,48,375,race-ethnicity,Majority Non-White,0.2471506,1
2023,48,375,race-ethnicity,Majority White,0.1513158,1
2023,48,377,race-ethnicity,All,0.0883721,1
2023,48,377,race-ethnicity,Majority Non-White,0.0883721,1
2023,48,377,race-ethnicity,Majority White,NA,NA
2023,48,379,race-ethnicity,All,0.1108434,1
2023,48,379,race-ethnicity,Majority Non-White,NA,NA
2023,48,379,race-ethnicity,Majority White,0.1108434,1
2023,48,381,race-ethnicity,All,0.1072386,1
2023,48,381,race-ethnicity,Majority Non-White,0.1811024,1
2023,48,381,race-ethnicity,Majority White,0.1050816,1
2023,48,383,race-ethnicity,All,0.0612245,1
2023,48,383,race-ethnicity,Majority Non-White,0.0612245,1
2023,48,383,race-ethnicity,Majority White,NA,NA
2023,48,385,race-ethnicity,All,0.0377358,1
2023,48,385,race-ethnicity,Majority Non-White,NA,NA
2023,48,385,race-ethnicity,Majority White,0.0377358,1
2023,48,387,race-ethnicity,All,0.1904762,1
2023,48,387,race-ethnicity,Majority Non-White,0.2316384,1
2023,48,387,race-ethnicity,Majority White,0.1628788,1
2023,48,389,race-ethnicity,All,0.2167488,1
2023,48,389,race-ethnicity,Majority Non-White,0.2139304,1
2023,48,389,race-ethnicity,Majority White,NA,NA
2023,48,391,race-ethnicity,All,0.1013216,1
2023,48,391,race-ethnicity,Majority Non-White,0.0769231,1
2023,48,391,race-ethnicity,Majority White,NA,NA
2023,48,393,race-ethnicity,All,NA,NA
2023,48,393,race-ethnicity,Majority Non-White,NA,NA
2023,48,393,race-ethnicity,Majority White,NA,NA
2023,48,395,race-ethnicity,All,0.1190019,1
2023,48,395,race-ethnicity,Majority Non-White,0.1363636,1
2023,48,395,race-ethnicity,Majority White,0.1011673,1
2023,48,397,race-ethnicity,All,0.069633,1
2023,48,397,race-ethnicity,Majority Non-White,0.0350877,1
2023,48,397,race-ethnicity,Majority White,0.0703505,1
2023,48,399,race-ethnicity,All,0.1147059,1
2023,48,399,race-ethnicity,Majority Non-White,NA,NA
2023,48,399,race-ethnicity,Majority White,0.1147059,1
2023,48,401,race-ethnicity,All,0.1349206,1
2023,48,401,race-ethnicity,Majority Non-White,NA,NA
2023,48,401,race-ethnicity,Majority White,0.1352785,1
2023,48,403,race-ethnicity,All,0.0884719,1
2023,48,403,race-ethnicity,Majority Non-White,NA,NA
2023,48,403,race-ethnicity,Majority White,0.0884719,1
2023,48,405,race-ethnicity,All,0.1124031,1
2023,48,405,race-ethnicity,Majority Non-White,NA,NA
2023,48,405,race-ethnicity,Majority White,0.1124031,1
2023,48,407,race-ethnicity,All,0.1163366,1
2023,48,407,race-ethnicity,Majority Non-White,NA,NA
2023,48,407,race-ethnicity,Majority White,0.1161616,1
2023,48,409,race-ethnicity,All,0.1385191,1
2023,48,409,race-ethnicity,Majority Non-White,0.1383863,1
2023,48,409,race-ethnicity,Majority White,0.1392758,1
2023,48,411,race-ethnicity,All,0.0982659,1
2023,48,411,race-ethnicity,Majority Non-White,NA,NA
2023,48,411,race-ethnicity,Majority White,0.0946746,1
2023,48,413,race-ethnicity,All,0.0454545,1
2023,48,413,race-ethnicity,Majority Non-White,0.0454545,1
2023,48,413,race-ethnicity,Majority White,NA,NA
2023,48,415,race-ethnicity,All,0.1018711,1
2023,48,415,race-ethnicity,Majority Non-White,0.1113744,1
2023,48,415,race-ethnicity,Majority White,0.0338983,1
2023,48,417,race-ethnicity,All,0.1565217,1
2023,48,417,race-ethnicity,Majority Non-White,NA,NA
2023,48,417,race-ethnicity,Majority White,0.1565217,1
2023,48,419,race-ethnicity,All,0.1739645,1
2023,48,419,race-ethnicity,Majority Non-White,0.1612903,1
2023,48,419,race-ethnicity,Majority White,0.1755319,1
2023,48,421,race-ethnicity,All,0.1,1
2023,48,421,race-ethnicity,Majority Non-White,NA,NA
2023,48,421,race-ethnicity,Majority White,0.1,1
2023,48,423,race-ethnicity,All,0.062387,1
2023,48,423,race-ethnicity,Majority Non-White,0.0779221,1
2023,48,423,race-ethnicity,Majority White,0.0582857,1
2023,48,425,race-ethnicity,All,0.1166078,1
2023,48,425,race-ethnicity,Majority Non-White,NA,NA
2023,48,425,race-ethnicity,Majority White,0.1166078,1
2023,48,427,race-ethnicity,All,0.0798628,1
2023,48,427,race-ethnicity,Majority Non-White,0.0791933,1
2023,48,427,race-ethnicity,Majority White,NA,NA
2023,48,429,race-ethnicity,All,0.2093863,1
2023,48,429,race-ethnicity,Majority Non-White,NA,NA
2023,48,429,race-ethnicity,Majority White,0.2093863,1
2023,48,431,race-ethnicity,All,NA,NA
2023,48,431,race-ethnicity,Majority Non-White,NA,NA
2023,48,431,race-ethnicity,Majority White,NA,NA
2023,48,433,race-ethnicity,All,NA,NA
2023,48,433,race-ethnicity,Majority Non-White,NA,NA
2023,48,433,race-ethnicity,Majority White,NA,NA
2023,48,435,race-ethnicity,All,0.0366972,1
2023,48,435,race-ethnicity,Majority Non-White,0.0377358,1
2023,48,435,race-ethnicity,Majority White,NA,NA
2023,48,437,race-ethnicity,All,0.1710526,1
2023,48,437,race-ethnicity,Majority Non-White,0.1827411,1
2023,48,437,race-ethnicity,Majority White,NA,NA
2023,48,439,race-ethnicity,All,0.112804,1
2023,48,439,race-ethnicity,Majority Non-White,0.1408447,1
2023,48,439,race-ethnicity,Majority White,0.0804928,1
2023,48,441,race-ethnicity,All,0.1716719,1
2023,48,441,race-ethnicity,Majority Non-White,0.2435703,1
2023,48,441,race-ethnicity,Majority White,0.1591686,1
2023,48,443,race-ethnicity,All,NA,NA
2023,48,443,race-ethnicity,Majority Non-White,NA,NA
2023,48,443,race-ethnicity,Majority White,NA,NA
2023,48,445,race-ethnicity,All,0.1746032,1
2023,48,445,race-ethnicity,Majority Non-White,0.1755319,1
2023,48,445,race-ethnicity,Majority White,NA,NA
2023,48,447,race-ethnicity,All,NA,NA
2023,48,447,race-ethnicity,Majority Non-White,NA,NA
2023,48,447,race-ethnicity,Majority White,NA,NA
2023,48,449,race-ethnicity,All,0.0770732,1
2023,48,449,race-ethnicity,Majority Non-White,0.0743534,1
2023,48,449,race-ethnicity,Majority White,0.1030928,1
2023,48,451,race-ethnicity,All,0.0731064,1
2023,48,451,race-ethnicity,Majority Non-White,0.0948012,1
2023,48,451,race-ethnicity,Majority White,0.0647144,1
2023,48,453,race-ethnicity,All,0.0641257,1
2023,48,453,race-ethnicity,Majority Non-White,0.0873559,1
2023,48,453,race-ethnicity,Majority White,0.0411781,1
2023,48,455,race-ethnicity,All,0.1310044,1
2023,48,455,race-ethnicity,Majority Non-White,NA,NA
2023,48,455,race-ethnicity,Majority White,0.1321586,1
2023,48,457,race-ethnicity,All,0.1753247,1
2023,48,457,race-ethnicity,Majority Non-White,NA,NA
2023,48,457,race-ethnicity,Majority White,0.1753247,1
2023,48,459,race-ethnicity,All,0.1185965,1
2023,48,459,race-ethnicity,Majority Non-White,NA,NA
2023,48,459,race-ethnicity,Majority White,0.1185965,1
2023,48,461,race-ethnicity,All,0.0900901,1
2023,48,461,race-ethnicity,Majority Non-White,0.0675676,1
2023,48,461,race-ethnicity,Majority White,NA,NA
2023,48,463,race-ethnicity,All,0.0669014,1
2023,48,463,race-ethnicity,Majority Non-White,0.0834697,1
2023,48,463,race-ethnicity,Majority White,0.0280899,1
2023,48,465,race-ethnicity,All,0.0444444,1
2023,48,465,race-ethnicity,Majority Non-White,0.0447663,1
2023,48,465,race-ethnicity,Majority White,NA,NA
2023,48,467,race-ethnicity,All,0.1314136,1
2023,48,467,race-ethnicity,Majority Non-White,NA,NA
2023,48,467,race-ethnicity,Majority White,0.1314136,1
2023,48,469,race-ethnicity,All,0.1188738,1
2023,48,469,race-ethnicity,Majority Non-White,0.1539623,1
2023,48,469,race-ethnicity,Majority White,0.0889175,1
2023,48,471,race-ethnicity,All,0.0923513,1
2023,48,471,race-ethnicity,Majority Non-White,NA,NA
2023,48,471,race-ethnicity,Majority White,0.0933333,1
2023,48,473,race-ethnicity,All,0.0745436,1
2023,48,473,race-ethnicity,Majority Non-White,0.0704307,1
2023,48,473,race-ethnicity,Majority White,0.1023622,1
2023,48,475,race-ethnicity,All,0.0989848,1
2023,48,475,race-ethnicity,Majority Non-White,0.0981912,1
2023,48,475,race-ethnicity,Majority White,NA,NA
2023,48,477,race-ethnicity,All,0.038715,1
2023,48,477,race-ethnicity,Majority Non-White,NA,NA
2023,48,477,race-ethnicity,Majority White,0.0390365,1
2023,48,479,race-ethnicity,All,0.1395065,1
2023,48,479,race-ethnicity,Majority Non-White,0.1395065,1
2023,48,479,race-ethnicity,Majority White,NA,NA
2023,48,481,race-ethnicity,All,0.129722,1
2023,48,481,race-ethnicity,Majority Non-White,0.1423456,1
2023,48,481,race-ethnicity,Majority White,0.0740741,1
2023,48,483,race-ethnicity,All,0.0786517,1
2023,48,483,race-ethnicity,Majority Non-White,NA,NA
2023,48,483,race-ethnicity,Majority White,0.0786517,1
2023,48,485,race-ethnicity,All,0.1666667,1
2023,48,485,race-ethnicity,Majority Non-White,0.2649903,1
2023,48,485,race-ethnicity,Majority White,0.1528194,1
2023,48,487,race-ethnicity,All,0.2010444,1
2023,48,487,race-ethnicity,Majority Non-White,NA,NA
2023,48,487,race-ethnicity,Majority White,0.2010444,1
2023,48,489,race-ethnicity,All,0.138,1
2023,48,489,race-ethnicity,Majority Non-White,0.1387164,1
2023,48,489,race-ethnicity,Majority White,NA,NA
2023,48,491,race-ethnicity,All,0.0518106,1
2023,48,491,race-ethnicity,Majority Non-White,0.0627777,1
2023,48,491,race-ethnicity,Majority White,0.0464857,1
2023,48,493,race-ethnicity,All,0.0974143,1
2023,48,493,race-ethnicity,Majority Non-White,0.1219512,1
2023,48,493,race-ethnicity,Majority White,0.0683311,1
2023,48,495,race-ethnicity,All,0.1748879,1
2023,48,495,race-ethnicity,Majority Non-White,0.1875,1
2023,48,495,race-ethnicity,Majority White,NA,NA
2023,48,497,race-ethnicity,All,0.1108903,1
2023,48,497,race-ethnicity,Majority Non-White,NA,NA
2023,48,497,race-ethnicity,Majority White,0.1108903,1
2023,48,499,race-ethnicity,All,0.0856622,1
2023,48,499,race-ethnicity,Majority Non-White,NA,NA
2023,48,499,race-ethnicity,Majority White,0.0856622,1
2023,48,501,race-ethnicity,All,0.1406844,1
2023,48,501,race-ethnicity,Majority Non-White,0.1406844,1
2023,48,501,race-ethnicity,Majority White,NA,NA
2023,48,503,race-ethnicity,All,0.1410256,1
2023,48,503,race-ethnicity,Majority Non-White,NA,NA
2023,48,503,race-ethnicity,Majority White,0.1410256,1
2023,48,505,race-ethnicity,All,0.1321839,1
2023,48,505,race-ethnicity,Majority Non-White,0.1321839,1
2023,48,505,race-ethnicity,Majority White,NA,NA
2023,48,507,race-ethnicity,All,0.0857143,1
2023,48,507,race-ethnicity,Majority Non-White,0.0857143,1
2023,48,507,race-ethnicity,Majority White,NA,NA
2023,49,001,race-ethnicity,All,0.0561798,1
2023,49,001,race-ethnicity,Majority Non-White,NA,NA
2023,49,001,race-ethnicity,Majority White,0.0508475,1
2023,49,003,race-ethnicity,All,0.0160091,1
2023,49,003,race-ethnicity,Majority Non-White,NA,NA
2023,49,003,race-ethnicity,Majority White,0.0160091,1
2023,49,005,race-ethnicity,All,0.0150479,1
2023,49,005,race-ethnicity,Majority Non-White,NA,NA
2023,49,005,race-ethnicity,Majority White,0.0151265,1
2023,49,007,race-ethnicity,All,0.0637958,1
2023,49,007,race-ethnicity,Majority Non-White,NA,NA
2023,49,007,race-ethnicity,Majority White,0.0623003,1
2023,49,009,race-ethnicity,All,NA,NA
2023,49,009,race-ethnicity,Majority Non-White,NA,NA
2023,49,009,race-ethnicity,Majority White,NA,NA
2023,49,011,race-ethnicity,All,0.0211435,1
2023,49,011,race-ethnicity,Majority Non-White,NA,NA
2023,49,011,race-ethnicity,Majority White,0.0211435,1
2023,49,013,race-ethnicity,All,0.1067504,1
2023,49,013,race-ethnicity,Majority Non-White,NA,NA
2023,49,013,race-ethnicity,Majority White,0.1067504,1
2023,49,015,race-ethnicity,All,0.0337838,1
2023,49,015,race-ethnicity,Majority Non-White,NA,NA
2023,49,015,race-ethnicity,Majority White,0.0337838,1
2023,49,017,race-ethnicity,All,0,1
2023,49,017,race-ethnicity,Majority Non-White,NA,NA
2023,49,017,race-ethnicity,Majority White,0,1
2023,49,019,race-ethnicity,All,0.1040462,1
2023,49,019,race-ethnicity,Majority Non-White,NA,NA
2023,49,019,race-ethnicity,Majority White,0.1040462,1
2023,49,021,race-ethnicity,All,0.0237248,1
2023,49,021,race-ethnicity,Majority Non-White,NA,NA
2023,49,021,race-ethnicity,Majority White,0.0237248,1
2023,49,023,race-ethnicity,All,0.037234,1
2023,49,023,race-ethnicity,Majority Non-White,NA,NA
2023,49,023,race-ethnicity,Majority White,0.037234,1
2023,49,025,race-ethnicity,All,0.0447154,1
2023,49,025,race-ethnicity,Majority Non-White,NA,NA
2023,49,025,race-ethnicity,Majority White,0.0447154,1
2023,49,027,race-ethnicity,All,0.007335,1
2023,49,027,race-ethnicity,Majority Non-White,NA,NA
2023,49,027,race-ethnicity,Majority White,0.007335,1
2023,49,029,race-ethnicity,All,0.0056022,1
2023,49,029,race-ethnicity,Majority Non-White,NA,NA
2023,49,029,race-ethnicity,Majority White,0.0056022,1
2023,49,031,race-ethnicity,All,0.0555556,1
2023,49,031,race-ethnicity,Majority Non-White,NA,NA
2023,49,031,race-ethnicity,Majority White,0.0555556,1
2023,49,033,race-ethnicity,All,0.0869565,1
2023,49,033,race-ethnicity,Majority Non-White,NA,NA
2023,49,033,race-ethnicity,Majority White,0.0869565,1
2023,49,035,race-ethnicity,All,0.0255877,1
2023,49,035,race-ethnicity,Majority Non-White,0.039751,1
2023,49,035,race-ethnicity,Majority White,0.0221921,1
2023,49,037,race-ethnicity,All,0.041543,1
2023,49,037,race-ethnicity,Majority Non-White,0.0422535,1
2023,49,037,race-ethnicity,Majority White,0.0410256,1
2023,49,039,race-ethnicity,All,0.0288809,1
2023,49,039,race-ethnicity,Majority Non-White,NA,NA
2023,49,039,race-ethnicity,Majority White,0.0292683,1
2023,49,041,race-ethnicity,All,0.021645,1
2023,49,041,race-ethnicity,Majority Non-White,NA,NA
2023,49,041,race-ethnicity,Majority White,0.021645,1
2023,49,043,race-ethnicity,All,0.0147436,1
2023,49,043,race-ethnicity,Majority Non-White,NA,NA
2023,49,043,race-ethnicity,Majority White,0.0147436,1
2023,49,045,race-ethnicity,All,0.0485813,1
2023,49,045,race-ethnicity,Majority Non-White,NA,NA
2023,49,045,race-ethnicity,Majority White,0.0464708,1
2023,49,047,race-ethnicity,All,0.0647059,1
2023,49,047,race-ethnicity,Majority Non-White,0.2,1
2023,49,047,race-ethnicity,Majority White,0.0531915,1
2023,49,049,race-ethnicity,All,0.0162165,1
2023,49,049,race-ethnicity,Majority Non-White,NA,NA
2023,49,049,race-ethnicity,Majority White,0.0162268,1
2023,49,051,race-ethnicity,All,0.0201536,1
2023,49,051,race-ethnicity,Majority Non-White,NA,NA
2023,49,051,race-ethnicity,Majority White,0.0201536,1
2023,49,053,race-ethnicity,All,0.0177544,1
2023,49,053,race-ethnicity,Majority Non-White,NA,NA
2023,49,053,race-ethnicity,Majority White,0.0177544,1
2023,49,055,race-ethnicity,All,0.0131579,1
2023,49,055,race-ethnicity,Majority Non-White,NA,NA
2023,49,055,race-ethnicity,Majority White,0.0131579,1
2023,49,057,race-ethnicity,All,0.0209121,1
2023,49,057,race-ethnicity,Majority Non-White,NA,NA
2023,49,057,race-ethnicity,Majority White,0.0209121,1
2023,50,001,race-ethnicity,All,0.0050804,1
2023,50,001,race-ethnicity,Majority Non-White,NA,NA
2023,50,001,race-ethnicity,Majority White,0.0050804,1
2023,50,003,race-ethnicity,All,0.0117253,1
2023,50,003,race-ethnicity,Majority Non-White,NA,NA
2023,50,003,race-ethnicity,Majority White,0.0117253,1
2023,50,005,race-ethnicity,All,0.0130785,1
2023,50,005,race-ethnicity,Majority Non-White,NA,NA
2023,50,005,race-ethnicity,Majority White,0.0130785,1
2023,50,007,race-ethnicity,All,0.0069047,1
2023,50,007,race-ethnicity,Majority Non-White,NA,NA
2023,50,007,race-ethnicity,Majority White,0.0069047,1
2023,50,009,race-ethnicity,All,0.0093023,1
2023,50,009,race-ethnicity,Majority Non-White,NA,NA
2023,50,009,race-ethnicity,Majority White,0.0093023,1
2023,50,011,race-ethnicity,All,0.0140673,1
2023,50,011,race-ethnicity,Majority Non-White,NA,NA
2023,50,011,race-ethnicity,Majority White,0.0141888,1
2023,50,013,race-ethnicity,All,0.0077821,1
2023,50,013,race-ethnicity,Majority Non-White,NA,NA
2023,50,013,race-ethnicity,Majority White,0.0077821,1
2023,50,015,race-ethnicity,All,0.0135287,1
2023,50,015,race-ethnicity,Majority Non-White,NA,NA
2023,50,015,race-ethnicity,Majority White,0.0135287,1
2023,50,017,race-ethnicity,All,0.0092975,1
2023,50,017,race-ethnicity,Majority Non-White,NA,NA
2023,50,017,race-ethnicity,Majority White,0.0092975,1
2023,50,019,race-ethnicity,All,0.0095137,1
2023,50,019,race-ethnicity,Majority Non-White,NA,NA
2023,50,019,race-ethnicity,Majority White,0.0095137,1
2023,50,021,race-ethnicity,All,0.0132483,1
2023,50,021,race-ethnicity,Majority Non-White,NA,NA
2023,50,021,race-ethnicity,Majority White,0.0132678,1
2023,50,023,race-ethnicity,All,0.0080321,1
2023,50,023,race-ethnicity,Majority Non-White,NA,NA
2023,50,023,race-ethnicity,Majority White,0.0080972,1
2023,50,025,race-ethnicity,All,0.0249344,1
2023,50,025,race-ethnicity,Majority Non-White,NA,NA
2023,50,025,race-ethnicity,Majority White,0.0249344,1
2023,50,027,race-ethnicity,All,0.0174913,1
2023,50,027,race-ethnicity,Majority Non-White,NA,NA
2023,50,027,race-ethnicity,Majority White,0.0175175,1
2023,51,001,race-ethnicity,All,0.1538462,1
2023,51,001,race-ethnicity,Majority Non-White,0.2011662,1
2023,51,001,race-ethnicity,Majority White,0.1324324,1
2023,51,003,race-ethnicity,All,0.0447804,1
2023,51,003,race-ethnicity,Majority Non-White,NA,NA
2023,51,003,race-ethnicity,Majority White,0.0447804,1
2023,51,005,race-ethnicity,All,0.0548204,1
2023,51,005,race-ethnicity,Majority Non-White,NA,NA
2023,51,005,race-ethnicity,Majority White,0.0548204,1
2023,51,007,race-ethnicity,All,0.0649351,1
2023,51,007,race-ethnicity,Majority Non-White,NA,NA
2023,51,007,race-ethnicity,Majority White,0.0649351,1
2023,51,009,race-ethnicity,All,0.0333333,1
2023,51,009,race-ethnicity,Majority Non-White,NA,NA
2023,51,009,race-ethnicity,Majority White,0.0333333,1
2023,51,011,race-ethnicity,All,0.0306905,1
2023,51,011,race-ethnicity,Majority Non-White,NA,NA
2023,51,011,race-ethnicity,Majority White,0.0306905,1
2023,51,013,race-ethnicity,All,0.020561,1
2023,51,013,race-ethnicity,Majority Non-White,0.0372861,1
2023,51,013,race-ethnicity,Majority White,0.0160256,1
2023,51,015,race-ethnicity,All,0.0920893,1
2023,51,015,race-ethnicity,Majority Non-White,NA,NA
2023,51,015,race-ethnicity,Majority White,0.0915751,1
2023,51,017,race-ethnicity,All,0.0147059,1
2023,51,017,race-ethnicity,Majority Non-White,NA,NA
2023,51,017,race-ethnicity,Majority White,0.0147059,1
2023,51,019,race-ethnicity,All,0.0157856,1
2023,51,019,race-ethnicity,Majority Non-White,NA,NA
2023,51,019,race-ethnicity,Majority White,0.015803,1
2023,51,021,race-ethnicity,All,0.031746,1
2023,51,021,race-ethnicity,Majority Non-White,NA,NA
2023,51,021,race-ethnicity,Majority White,0.031746,1
2023,51,023,race-ethnicity,All,0.0280374,1
2023,51,023,race-ethnicity,Majority Non-White,NA,NA
2023,51,023,race-ethnicity,Majority White,0.0280374,1
2023,51,025,race-ethnicity,All,0.0770925,1
2023,51,025,race-ethnicity,Majority Non-White,0.0833333,1
2023,51,025,race-ethnicity,Majority White,0.0662651,1
2023,51,027,race-ethnicity,All,0.0941781,1
2023,51,027,race-ethnicity,Majority Non-White,NA,NA
2023,51,027,race-ethnicity,Majority White,0.0941781,1
2023,51,029,race-ethnicity,All,0.0853659,1
2023,51,029,race-ethnicity,Majority Non-White,NA,NA
2023,51,029,race-ethnicity,Majority White,0.0357143,1
2023,51,031,race-ethnicity,All,0.024911,1
2023,51,031,race-ethnicity,Majority Non-White,NA,NA
2023,51,031,race-ethnicity,Majority White,0.0250149,1
2023,51,033,race-ethnicity,All,0.0820463,1
2023,51,033,race-ethnicity,Majority Non-White,NA,NA
2023,51,033,race-ethnicity,Majority White,0.0820313,1
2023,51,035,race-ethnicity,All,0.0791284,1
2023,51,035,race-ethnicity,Majority Non-White,NA,NA
2023,51,035,race-ethnicity,Majority White,0.0791284,1
2023,51,036,race-ethnicity,All,0.0747664,1
2023,51,036,race-ethnicity,Majority Non-White,0.0802469,1
2023,51,036,race-ethnicity,Majority White,0.06,1
2023,51,037,race-ethnicity,All,0.0356394,1
2023,51,037,race-ethnicity,Majority Non-White,NA,NA
2023,51,037,race-ethnicity,Majority White,0.0356394,1
2023,51,041,race-ethnicity,All,0.0517329,1
2023,51,041,race-ethnicity,Majority Non-White,0.0887513,1
2023,51,041,race-ethnicity,Majority White,0.0395939,1
2023,51,043,race-ethnicity,All,0.0242537,1
2023,51,043,race-ethnicity,Majority Non-White,NA,NA
2023,51,043,race-ethnicity,Majority White,0.0245747,1
2023,51,045,race-ethnicity,All,0.0272109,1
2023,51,045,race-ethnicity,Majority Non-White,NA,NA
2023,51,045,race-ethnicity,Majority White,0.0273973,1
2023,51,047,race-ethnicity,All,0.0967344,1
2023,51,047,race-ethnicity,Majority Non-White,NA,NA
2023,51,047,race-ethnicity,Majority White,0.096475,1
2023,51,049,race-ethnicity,All,0.0714286,1
2023,51,049,race-ethnicity,Majority Non-White,0.1818182,1
2023,51,049,race-ethnicity,Majority White,0.0594059,1
2023,51,051,race-ethnicity,All,0.0640394,1
2023,51,051,race-ethnicity,Majority Non-White,NA,NA
2023,51,051,race-ethnicity,Majority White,0.0640394,1
2023,51,053,race-ethnicity,All,0.1170084,1
2023,51,053,race-ethnicity,Majority Non-White,0.1323944,1
2023,51,053,race-ethnicity,Majority White,0.1054852,1
2023,51,057,race-ethnicity,All,0.088729,1
2023,51,057,race-ethnicity,Majority Non-White,0.0882353,1
2023,51,057,race-ethnicity,Majority White,0.0900901,1
2023,51,059,race-ethnicity,All,0.0240375,1
2023,51,059,race-ethnicity,Majority Non-White,0.0310983,1
2023,51,059,race-ethnicity,Majority White,0.0161733,1
2023,51,061,race-ethnicity,All,0.0521227,1
2023,51,061,race-ethnicity,Majority Non-White,NA,NA
2023,51,061,race-ethnicity,Majority White,0.0521407,1
2023,51,063,race-ethnicity,All,0.0194384,1
2023,51,063,race-ethnicity,Majority Non-White,NA,NA
2023,51,063,race-ethnicity,Majority White,0.0194384,1
2023,51,065,race-ethnicity,All,0.0766283,1
2023,51,065,race-ethnicity,Majority Non-White,NA,NA
2023,51,065,race-ethnicity,Majority White,0.0760157,1
2023,51,067,race-ethnicity,All,0.0247411,1
2023,51,067,race-ethnicity,Majority Non-White,NA,NA
2023,51,067,race-ethnicity,Majority White,0.0247411,1
2023,51,069,race-ethnicity,All,0.043941,1
2023,51,069,race-ethnicity,Majority Non-White,NA,NA
2023,51,069,race-ethnicity,Majority White,0.043941,1
2023,51,071,race-ethnicity,All,0.0480769,1
2023,51,071,race-ethnicity,Majority Non-White,NA,NA
2023,51,071,race-ethnicity,Majority White,0.0462428,1
2023,51,073,race-ethnicity,All,0.0956641,1
2023,51,073,race-ethnicity,Majority Non-White,NA,NA
2023,51,073,race-ethnicity,Majority White,0.0956641,1
2023,51,075,race-ethnicity,All,0.0468557,1
2023,51,075,race-ethnicity,Majority Non-White,NA,NA
2023,51,075,race-ethnicity,Majority White,0.0468557,1
2023,51,077,race-ethnicity,All,0.0844444,1
2023,51,077,race-ethnicity,Majority Non-White,NA,NA
2023,51,077,race-ethnicity,Majority White,0.0844444,1
2023,51,079,race-ethnicity,All,0.09062,1
2023,51,079,race-ethnicity,Majority Non-White,NA,NA
2023,51,079,race-ethnicity,Majority White,0.09062,1
2023,51,081,race-ethnicity,All,0.1222707,1
2023,51,081,race-ethnicity,Majority Non-White,0.1238095,1
2023,51,081,race-ethnicity,Majority White,NA,NA
2023,51,083,race-ethnicity,All,0.0758294,1
2023,51,083,race-ethnicity,Majority Non-White,NA,NA
2023,51,083,race-ethnicity,Majority White,0.076555,1
2023,51,085,race-ethnicity,All,0.0425532,1
2023,51,085,race-ethnicity,Majority Non-White,NA,NA
2023,51,085,race-ethnicity,Majority White,0.0425532,1
2023,51,087,race-ethnicity,All,0.0579885,1
2023,51,087,race-ethnicity,Majority Non-White,0.0877309,1
2023,51,087,race-ethnicity,Majority White,0.0362877,1
2023,51,089,race-ethnicity,All,0.1098834,1
2023,51,089,race-ethnicity,Majority Non-White,NA,NA
2023,51,089,race-ethnicity,Majority White,0.1098834,1
2023,51,091,race-ethnicity,All,0.0166667,1
2023,51,091,race-ethnicity,Majority Non-White,NA,NA
2023,51,091,race-ethnicity,Majority White,0.0166667,1
2023,51,093,race-ethnicity,All,0.0903277,1
2023,51,093,race-ethnicity,Majority Non-White,NA,NA
2023,51,093,race-ethnicity,Majority White,0.0897227,1
2023,51,095,race-ethnicity,All,0.0591829,1
2023,51,095,race-ethnicity,Majority Non-White,NA,NA
2023,51,095,race-ethnicity,Majority White,0.0591829,1
2023,51,097,race-ethnicity,All,0.106383,1
2023,51,097,race-ethnicity,Majority Non-White,NA,NA
2023,51,097,race-ethnicity,Majority White,0.1029412,1
2023,51,099,race-ethnicity,All,0.0615385,1
2023,51,099,race-ethnicity,Majority Non-White,NA,NA
2023,51,099,race-ethnicity,Majority White,0.0615385,1
2023,51,101,race-ethnicity,All,0.0690738,1
2023,51,101,race-ethnicity,Majority Non-White,NA,NA
2023,51,101,race-ethnicity,Majority White,0.0690738,1
2023,51,103,race-ethnicity,All,0.0861619,1
2023,51,103,race-ethnicity,Majority Non-White,NA,NA
2023,51,103,race-ethnicity,Majority White,0.0861619,1
2023,51,105,race-ethnicity,All,0.0894309,1
2023,51,105,race-ethnicity,Majority Non-White,NA,NA
2023,51,105,race-ethnicity,Majority White,0.0894309,1
2023,51,107,race-ethnicity,All,0.0198108,1
2023,51,107,race-ethnicity,Majority Non-White,0.0226834,1
2023,51,107,race-ethnicity,Majority White,0.017337,1
2023,51,109,race-ethnicity,All,0.0892283,1
2023,51,109,race-ethnicity,Majority Non-White,NA,NA
2023,51,109,race-ethnicity,Majority White,0.0892283,1
2023,51,111,race-ethnicity,All,0.0439276,1
