year,state,place,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2020,09,08000,156,155,157,0.0077770577,1,1
2020,09,18430,53,53,53,0.0044865826,1,1
2020,09,37000,334,333,335,0.0088096431,1,1
2020,09,52000,323,321,325,0.0145207696,1,1
2020,09,55990,57,57,57,0.0048535422,1,1
2020,09,73000,78,78,78,0.0048276289,1,1
2020,09,80000,551,550,552,0.0294101948,1,1
2020,11,50000,5075,5071,5079,0.0560544308,1,1
2020,12,07300,25,25,25,0.0092182891,3,3
2020,12,07875,21,21,21,0.0118309859,3,3
2020,12,10275,,,,,,
2020,12,12875,,,,,,
2020,12,14400,,,,,,
2020,12,16475,,,,,,
2020,12,16725,,,,,,
2020,12,17200,,,,,,
2020,12,17935,,,,,,
2020,12,24000,3256,3256,3256,0.0125117682,1,1
2020,12,24125,960,960,960,0.0101130342,1,1
2020,12,25175,810,809,810,0.0274167344,1,1
2020,12,30000,,,,,,
2020,12,32000,,,,,,
2020,12,32275,,,,,,
2020,12,35000,2435,2435,2435,0.0192011986,1,1
2020,12,36950,2501,2501,2501,0.0364364802,1,1
2020,12,38250,,,,,,
2020,12,39425,3334,3334,3334,0.0347045843,1,1
2020,12,43975,,,,,,
2020,12,45000,5729,5729,5729,0.0171047092,1,1
2020,12,45025,,,,,,
2020,12,45060,,,,,,
2020,12,45975,,,,,,
2020,12,49675,,,,,,
2020,12,53000,4250,4250,4250,0.0199220929,1,1
2020,12,54000,,,,,,
2020,12,54200,,,,,,
2020,12,55775,,,,,,
2020,12,57425,,,,,,
2020,12,58050,,,,,,
2020,12,58715,,,,,,
2020,12,63000,,,,,,
2020,12,69700,,,,,,
2020,12,70600,526,525,526,0.0146107053,1,1
2020,12,71000,4012,4012,4012,0.0183244041,1,1
2020,12,76600,2931,2931,2931,0.0156690207,1,1
2020,13,03440,688,688,688,0.0467740839,1,1
2020,13,04000,2398,2397,2399,0.0154307482,1,1
2020,13,04204,806,806,806,0.0277042588,1,1
2020,13,19000,995,995,995,0.0323503593,1,1
2020,13,42425,,,,,,
2020,13,49008,414,414,414,0.0189127455,1,1
2020,13,67284,,,,,,
2020,13,68516,,,,,,
2020,13,69000,523,523,523,0.014327982,1,1
2020,13,72122,,,,,,
2020,13,80508,,,,,,
2020,15,71550,,,,,,
2020,16,08830,921,919,923,0.0337115666,1,1
2020,16,52120,666,663,669,0.01498279,1,1
2020,16,56260,689,688,690,0.0428189671,1,1
2020,17,02154,239,239,239,0.0137372112,1,1
2020,17,03012,505,505,505,0.0099865528,1,1
2020,17,06613,80,80,80,0.0157511321,1,1
2020,17,12385,199,199,199,0.019553896,1,1
2020,17,14000,10648,10646,10650,0.0310306139,1,1
2020,17,14351,158,158,158,0.008666557,1,1
2020,17,23074,639,639,639,0.0173641304,1,1
2020,17,24582,309,309,309,0.0281292672,1,1
2020,17,38570,447,447,447,0.0254918734,1,1
2020,17,51622,160,160,160,0.0098225797,1,1
2020,17,59000,217,215,219,0.0147830234,1,1
2020,17,65000,1470,1470,1470,0.0549758779,1,1
2020,17,68003,117,117,117,0.0076510594,1,1
2020,17,72000,62,62,62,0.0045983831,1,1
2020,17,79293,492,492,492,0.0340366655,1,1
2020,18,05860,172,172,172,0.0157034602,1,1
2020,18,10342,74,74,74,0.0043429779,1,1
2020,18,22000,388,388,388,0.0174845658,1,1
2020,18,23278,39,39,39,0.0017922794,1,1
2020,18,25000,992,990,994,0.0223011555,1,1
2020,18,31000,197,196,198,0.0150244051,1,1
2020,18,36003,,,,,,
2020,18,71000,372,370,374,0.020786768,1,1
2020,19,12000,679,679,679,0.0316476346,1,1
2020,19,19000,264,264,264,0.0180710521,1,1
2020,19,21000,976,976,976,0.0295497896,1,1
2020,19,73335,193,193,193,0.0129174754,1,1
2020,20,36000,401,401,401,0.0140420913,1,1
2020,20,38900,95,95,95,0.0083136431,1,1
2020,20,52575,270,270,270,0.0092694315,1,1
2020,20,53775,101,101,101,0.0045602312,1,1
2020,20,71000,317,317,317,0.0141853493,1,1
2020,20,79000,1031,1031,1031,0.0219791933,1,1
2020,21,46027,535,535,535,0.0129844914,1,1
2020,21,48006,3953,3953,3953,0.0412152933,1,1
2020,22,05000,1032,1028,1036,0.019797042,1,1
2020,22,40735,675,673,677,0.0203939815,1,1
2020,22,41155,670,670,670,0.0222754172,1,1
2020,22,55000,2312,2308,2316,0.050051957,1,1
2020,22,70000,1110,1110,1110,0.0307028462,1,1
2020,24,04000,2620,2620,2620,0.0334785775,1,1
2020,24,30325,812,812,812,0.0187871636,1,1
2020,25,07000,120,120,120,0.0384738698,1,1
2020,25,09000,642,642,642,0.0398114846,1,1
2020,25,11000,188,188,188,0.0222933713,1,1
2020,25,23000,525,525,525,0.0394232935,1,1
2020,25,34550,276,275,277,0.0200188583,1,1
2020,25,37000,1370,1369,1371,0.0860066545,1,1
2020,25,37490,946,946,946,0.0549936054,1,1
2020,25,45000,1157,1157,1157,0.0724120666,1,1
2020,25,45560,,,,,,
2020,25,55745,166,166,166,0.0175105485,1,1
2020,25,62535,77,77,77,0.0164144106,1,1
2020,25,67000,1284,1283,1285,0.0466620635,1,1
2020,25,82000,2248,2247,2249,0.0862095413,1,1
2020,26,03000,268,267,269,0.0135039807,1,1
2020,26,21000,68,66,70,0.0028405531,2,2
2020,26,22000,2499,2485,2513,0.0332614598,1,1
2020,26,27440,,,,,,
2020,26,29000,419,419,419,0.0233725665,1,1
2020,26,34000,943,941,945,0.017367442,1,1
2020,26,46000,403,403,403,0.0259681681,1,1
2020,26,49000,50,49,51,0.0030131373,1,1
2020,26,69035,,,,,,
2020,26,74900,155,154,156,0.01789012,1,1
2020,26,76460,46,46,46,0.0017898136,1,1
2020,26,80700,30,30,30,0.0020399837,1,1
2020,26,84000,260,260,260,0.0117265019,1,1
2020,26,86000,150,150,150,0.0135427952,1,1
2020,26,88940,91,90,92,0.0137483003,1,1
2020,27,06616,389,389,389,0.0239384615,1,1
2020,27,07966,27,27,27,0.0215311005,3,3
2020,27,17000,258,258,258,0.0273247193,1,1
2020,27,43000,1833,1831,1835,0.0483896515,1,1
2020,27,51730,,,,,,
2020,27,54880,386,386,386,0.0220899622,1,1
2020,27,58000,,,,,,
2020,27,71428,,,,,,
2020,28,36000,2945,2945,2945,0.140124661,1,1
2020,29,15670,183,183,183,0.010085423,1,1
2020,29,35000,1079,1079,1079,0.0564566764,1,1
2020,29,38000,2716,2715,2717,0.0406897482,1,1
2020,29,41348,104,104,104,0.0058459809,1,1
2020,29,54074,174,174,174,0.0100519931,1,1
2020,29,65000,278,278,278,0.0237647461,1,1
2020,29,70000,1768,1768,1768,0.0745017066,1,1
2020,30,06550,440,440,440,0.0260201064,1,1
2020,31,28000,185,185,185,0.0044392187,1,1
2020,31,37000,1097,1097,1097,0.0134373699,1,1
2020,32,31900,,,,,,
2020,32,40000,10688,10688,10688,0.0334740614,1,1
2020,32,51800,,,,,,
2020,32,60600,1703,1703,1703,0.0262048378,1,1
2020,32,68400,,,,,,
2020,33,45140,731,730,732,0.0577454775,1,1
2020,33,50260,320,319,321,0.0296846011,1,1
2020,34,13690,41,41,41,0.0038995625,1,1
2020,34,21000,261,261,261,0.0092915628,1,1
2020,34,36000,311,311,311,0.0116122769,1,1
2020,34,51000,904,903,905,0.0185664407,1,1
2020,34,57000,266,266,266,0.0102556194,1,1
2020,34,74000,328,328,328,0.0207581799,1,1
2020,35,02000,1976,1973,1979,0.0224862306,1,1
2020,35,39380,667,667,667,0.0277304286,1,1
2020,35,63460,145,144,146,0.00824754,1,1
2020,35,70500,948,947,949,0.0523207683,1,1
2020,36,01000,597,597,597,0.0364135407,1,1
2020,36,11000,676,673,679,0.0139177699,1,1
2020,36,50617,105,105,105,0.0102659366,1,1
2020,36,51000,19497,19496,19498,0.1165809615,1,1
2020,36,63000,1494,1493,1495,0.0247367375,1,1
2020,36,73000,820,820,820,0.0347545986,1,1
2020,36,84000,500,500,500,0.0196170747,1,1
2020,37,02140,685,683,687,0.0240621048,1,1
2020,37,10740,3797,3797,3797,0.0237606538,1,1
2020,37,12000,3047,3041,3053,0.020324444,1,1
2020,37,14100,365,365,365,0.0111246571,1,1
2020,37,19000,782,779,785,0.0180596291,1,1
2020,37,22920,473,473,473,0.0094159334,1,1
2020,37,25580,490,490,490,0.0154112282,1,1
2020,37,28000,1625,1623,1627,0.0224363842,1,1
2020,37,28080,224,223,225,0.0095644748,1,1
2020,37,31400,,,,,,
2020,37,55000,54,52,56,0.0209221232,2,2
2020,37,74440,881,879,883,0.0332202112,1,1
2020,37,75000,,,,,,
2020,38,25700,206,206,206,0.0182236377,1,1
2020,39,01000,755,751,759,0.0302290199,1,1
2020,39,15000,3035,3030,3040,0.0327984006,1,1
2020,39,16000,2009,2001,2017,0.041773231,1,1
2020,39,18000,1836,1827,1845,0.022090407,1,1
2020,39,21000,436,431,441,0.0177163755,1,1
2020,39,61000,149,148,150,0.0136571952,1,1
2020,39,77000,1757,1754,1760,0.0466381759,1,1
2020,40,09050,293,293,293,0.0157366131,1,1
2020,40,23200,111,111,111,0.0036709991,1,1
2020,40,41850,659,659,659,0.0510971544,1,1
2020,40,52500,203,203,203,0.0130504661,1,1
2020,40,55000,2268,2265,2271,0.054180602,1,1
2020,40,75000,1615,1614,1616,0.0326737881,1,1
2020,41,05350,1044,1044,1044,0.0263676315,1,1
2020,41,05800,248,248,248,0.0141366927,1,1
2020,41,23850,924,924,924,0.0415430267,1,1
2020,41,31250,248,248,248,0.0212674728,1,1
2020,41,34100,360,360,360,0.0185500077,1,1
2020,41,47000,998,998,998,0.0714797307,1,1
2020,41,59000,1447,1447,1447,0.0222574294,1,1
2020,41,64900,662,662,662,0.0165149058,1,1
2020,42,02000,248,248,248,0.0083484818,1,1
2020,42,06088,270,269,271,0.0169736594,1,1
2020,42,24000,298,297,299,0.0140758585,1,1
2020,42,60000,3116,3098,3134,0.0162101704,1,1
2020,42,61000,818,817,819,0.0114740991,1,1
2020,42,63624,865,865,865,0.0323267808,1,1
2020,42,69000,130,130,130,0.0141059028,1,1
2020,44,19180,30,30,30,0.0028837835,1,1
2020,44,54640,89,89,89,0.0101124872,1,1
2020,44,59000,205,202,208,0.0080610279,1,1
2020,44,74300,66,66,66,0.0081081081,1,1
2020,45,13330,349,349,349,0.0072211877,1,1
2020,45,16000,1114,1114,1114,0.0124488747,1,1
2020,45,48535,,,,,,
2020,45,50875,,,,,,
2020,46,59020,688,688,688,0.0276660769,1,1
2020,47,14000,1278,1278,1278,0.0289795918,1,1
2020,47,15160,568,568,568,0.0155932576,1,1
2020,47,27740,191,191,191,0.0044304238,1,1
2020,47,40000,430,430,430,0.0072501644,1,1
2020,47,48000,645,645,645,0.0058223506,1,1
2020,47,51560,1072,1072,1072,0.0191036265,1,1
2020,47,52006,2737,2736,2738,0.0297144718,1,1
2020,48,01000,1321,1321,1321,0.0641573579,1,1
2020,48,01924,63,63,63,0.0024396856,1,1
2020,48,03000,1875,1875,1875,0.0558934001,1,1
2020,48,04000,2029,2029,2029,0.0356966925,1,1
2020,48,05000,1256,1252,1260,0.0118743737,1,1
2020,48,06128,257,257,257,0.0110215284,1,1
2020,48,07000,516,516,516,0.0292982058,1,1
2020,48,10768,1128,1128,1128,0.027670796,1,1
2020,48,10912,585,585,585,0.0355579869,1,1
2020,48,13024,226,226,226,0.0086477386,1,1
2020,48,13552,,,,,,
2020,48,15976,123,123,123,0.0090017564,1,1
2020,48,16432,703,703,703,0.0108885894,1,1
2020,48,17000,991,990,992,0.0208640364,1,1
2020,48,19000,4802,4796,4808,0.0243679654,1,1
2020,48,19972,795,795,795,0.0257281553,1,1
2020,48,22660,65,65,65,0.0019818886,1,1
2020,48,24000,1942,1941,1943,0.0123479555,1,1
2020,48,26232,,,,,,
2020,48,27000,2447,2447,2447,0.0223024271,1,1
2020,48,27684,106,105,107,0.0016347933,1,1
2020,48,29000,937,937,937,0.0173772742,1,1
2020,48,30464,993,993,993,0.030630186,1,1
2020,48,35000,13342,13337,13347,0.0231633955,1,1
2020,48,37000,617,616,618,0.0185057437,1,1
2020,48,39148,565,565,565,0.0128883617,1,1
2020,48,41464,829,829,829,0.0129646717,1,1
2020,48,41980,829,829,829,0.0203500503,1,1
2020,48,42508,911,911,911,0.01276554,1,1
2020,48,43888,79,79,79,0.0053360351,1,1
2020,48,45000,1048,1048,1048,0.0300105953,1,1
2020,48,45384,457,457,457,0.020678733,1,1
2020,48,45744,529,529,529,0.02260877,1,1
2020,48,47892,871,871,871,0.021647281,1,1
2020,48,48072,615,615,615,0.0216366451,1,1
2020,48,48768,176,176,176,0.0070941997,1,1
2020,48,50820,739,739,739,0.0212716963,1,1
2020,48,53388,1455,1454,1456,0.0445321825,1,1
2020,48,56000,745,745,745,0.0147192476,1,1
2020,48,56348,267,267,267,0.0126738501,1,1
2020,48,57200,103,103,103,0.0025576083,1,1
2020,48,58016,412,412,412,0.0082146987,1,1
2020,48,61796,682,682,682,0.0114994857,1,1
2020,48,63500,760,759,761,0.0152048656,1,1
2020,48,64472,240,240,240,0.0132875651,1,1
2020,48,65000,5507,5507,5507,0.0171689743,1,1
2020,48,70808,821,821,821,0.0101700794,1,1
2020,48,72176,189,189,189,0.0224919672,1,1
2020,48,74144,364,364,364,0.0165725733,1,1
2020,48,76000,978,977,979,0.0448007329,1,1
2020,48,79000,300,300,300,0.0205156261,1,1
2020,49,43660,14,13,15,0.0045691906,3,3
2020,49,44320,,,,,,
2020,49,55980,449,447,451,0.0100297094,1,1
2020,49,57300,,,,,,
2020,49,62470,351,350,352,0.0243108464,1,1
2020,49,65330,731,731,731,0.0197610294,1,1
2020,49,67000,1638,1637,1639,0.0185750088,1,1
2020,49,67440,1827,1827,1827,0.0531367245,1,1
2020,49,70850,,,,,,
2020,49,82950,1734,1733,1735,0.029600041,1,1
2020,49,83470,,,,,,
2020,51,01000,111,111,111,0.0070364501,1,1
2020,51,16000,139,139,139,0.0035036423,1,1
2020,51,35000,323,323,323,0.0168027883,1,1
2020,51,47672,130,130,130,0.0163831128,1,1
2020,51,56000,321,321,321,0.0118393391,1,1
2020,51,57000,512,512,512,0.0183151493,1,1
2020,51,64000,200,200,200,0.0149309444,1,1
2020,51,67000,543,543,543,0.019238264,1,1
2020,51,68000,578,578,578,0.0209853683,1,1
2020,51,76432,114,114,114,0.0082197707,1,1
2020,51,82000,622,622,622,0.0094799732,1,1
2020,53,03180,70,70,70,0.0041159523,1,1
2020,53,05210,332,332,332,0.0164429696,1,1
2020,53,05280,468,468,468,0.0351351351,1,1
2020,53,22640,1334,1334,1334,0.0375922899,1,1
2020,53,23515,622,622,622,0.0285779922,1,1
2020,53,35275,336,336,336,0.0174355249,1,1
2020,53,35415,450,450,450,0.017496112,1,1
2020,53,35940,38,38,38,0.0524137931,1,1
2020,53,53545,447,447,447,0.0239088575,1,1
2020,53,57745,577,577,577,0.037025154,1,1
2020,53,63000,2205,2205,2205,0.0399905691,1,1
2020,53,67000,1422,1422,1422,0.0400721411,1,1
2020,53,67167,336,336,336,0.0237321656,1,1
2020,53,70000,1979,1979,1979,0.0491603736,1,1
2020,53,74060,1643,1642,1644,0.0359652387,1,1
2020,53,80010,739,739,739,0.0303005453,1,1
2020,55,02375,354,354,354,0.022483328,1,1
2020,55,31000,898,898,898,0.0316643159,1,1
2020,55,39225,307,307,307,0.0159530243,1,1
2020,55,48000,727,727,727,0.0278000841,1,1
2020,55,53000,2781,2781,2781,0.0360219162,1,1
2020,55,66000,494,494,494,0.0294626349,1,1
2019,01,03076,34,34,34,0.0038073908,1,1
2019,01,07000,594,594,594,0.0100319197,1,1
2019,01,35896,40,40,40,0.0028447479,1,1
2019,01,37000,402,402,402,0.0092712177,1,1
2019,01,50000,4005,4004,4006,0.0738126394,1,1
2019,01,51000,288,288,288,0.0102182012,1,1
2019,01,77256,357,357,357,0.0119150925,1,1
2019,02,03000,1709,1709,1709,0.0366321566,1,1
2019,04,04720,334,334,334,0.0164087448,1,1
2019,04,07940,51,51,51,0.0036624776,1,1
2019,04,12000,335,333,337,0.0057311002,1,1
2019,04,23620,219,218,220,0.0221749696,1,1
2019,04,27400,412,411,413,0.0080076189,1,1
2019,04,27820,1388,1388,1388,0.0151199904,1,1
2019,04,28380,,,,,,
2019,04,46000,1456,1453,1459,0.0213333333,1,1
2019,04,54050,,,,,,
2019,04,55000,5001,4987,5015,0.0236822291,1,1
2019,04,65000,165,165,165,0.0057571528,1,1
2019,04,71510,111,111,111,0.0036739152,1,1
2019,04,73000,632,632,632,0.0148730379,1,1
2019,04,77000,2508,2503,2513,0.026928652,1,1
2019,04,85540,284,284,284,0.0100616453,1,1
2019,05,23290,240,240,240,0.0225818592,1,1
2019,05,24550,208,208,208,0.013890744,1,1
2019,05,35710,294,294,294,0.0193230365,1,1
2019,05,41000,423,420,426,0.0093716767,1,1
2019,05,66080,502,502,502,0.0213890072,1,1
2019,06,00562,95,94,96,0.0085477776,1,1
2019,06,00884,296,296,296,0.0181840521,1,1
2019,06,02000,6549,6549,6549,0.1189883537,1,1
2019,06,02252,468,468,468,0.0279119699,1,1
2019,06,02364,817,817,817,0.0554424539,1,1
2019,06,03526,3325,3324,3326,0.0251907298,1,1
2019,06,04982,194,194,194,0.0170100833,1,1
2019,06,06000,251,251,251,0.0186895011,1,1
2019,06,08786,755,755,755,0.0869615296,1,1
2019,06,08954,114,114,114,0.0075088921,1,1
2019,06,11194,79,79,79,0.0068809337,1,1
2019,06,11530,31,31,31,0.0623742455,1,1
2019,06,13014,777,777,777,0.0508740915,1,1
2019,06,13210,2590,2590,2590,0.0941441605,1,1
2019,06,13214,,,,,,
2019,06,13392,1131,1126,1136,0.0164415822,1,1
2019,06,13588,,,,,,
2019,06,14218,112,112,112,0.0025656297,1,1
2019,06,15044,352,352,352,0.017254902,1,1
2019,06,16000,655,655,655,0.0193764052,1,1
2019,06,16350,744,744,744,0.04045897,1,1
2019,06,16532,992,992,992,0.0427217916,1,1
2019,06,17918,153,153,153,0.0144544166,1,1
2019,06,19766,479,479,479,0.0199408851,1,1
2019,06,21712,1002,1001,1003,0.0259102193,1,1
2019,06,22020,664,663,665,0.0102977667,1,1
2019,06,22230,2350,2350,2350,0.1051407096,1,1
2019,06,22804,1764,1764,1764,0.0640406607,1,1
2019,06,23182,379,379,379,0.0139800812,1,1
2019,06,24638,,,,,,
2019,06,24680,721,721,721,0.0190312789,1,1
2019,06,26000,275,275,275,0.0076856432,1,1
2019,06,27000,1230,1228,1232,0.0123187245,1,1
2019,06,28000,504,504,504,0.0190317952,1,1
2019,06,29000,966,966,966,0.0233203776,1,1
2019,06,30000,1874,1874,1874,0.0734095895,1,1
2019,06,32548,41,40,42,0.0048122066,1,1
2019,06,33000,787,786,788,0.038654224,1,1
2019,06,33182,947,947,947,0.0417622156,1,1
2019,06,33434,2084,2084,2084,0.083728405,1,1
2019,06,36000,1135,1135,1135,0.0376613465,1,1
2019,06,36448,,,,,,
2019,06,36546,223,221,225,0.0178485673,1,1
2019,06,36770,124,124,124,0.003295068,1,1
2019,06,37692,293,293,293,0.015349154,1,1
2019,06,39496,,,,,,
2019,06,39892,,,,,,
2019,06,40130,1961,1960,1962,0.0440436618,1,1
2019,06,41992,141,141,141,0.01027547,1,1
2019,06,43000,6355,6355,6355,0.0880925977,1,1
2019,06,44000,9556,9528,9584,0.0177618837,1,1
2019,06,45484,1324,1324,1324,0.0555508937,1,1
2019,06,46842,50,49,51,0.0040413838,1,1
2019,06,46898,176,176,176,0.0107697956,1,1
2019,06,47766,365,365,365,0.0354093908,1,1
2019,06,48256,1233,1233,1233,0.0467080839,1,1
2019,06,48354,974,972,976,0.0191626662,1,1
2019,06,49270,6645,6644,6646,0.200102385,1,1
2019,06,49670,240,240,240,0.0249221184,1,1
2019,06,50076,463,463,463,0.0197273115,1,1
2019,06,50258,358,358,358,0.0204548052,1,1
2019,06,51182,14,14,14,0.0786516854,3,3
2019,06,52526,5374,5374,5374,0.3174246899,1,1
2019,06,53000,1266,1262,1270,0.027747337,1,1
2019,06,53322,435,434,436,0.0204975968,1,1
2019,06,53896,3989,3989,3989,0.0859494516,1,1
2019,06,53980,298,298,298,0.0109193507,1,1
2019,06,54652,3961,3961,3961,0.094915173,1,1
2019,06,55156,352,351,353,0.0150446638,1,1
2019,06,56000,829,829,829,0.0512677798,1,1
2019,06,56700,2467,2467,2467,0.0677765873,1,1
2019,06,57456,185,185,185,0.0162751825,1,1
2019,06,57792,,,,,,
2019,06,58072,3744,3744,3744,0.159163372,1,1
2019,06,59444,974,974,974,0.0472769634,1,1
2019,06,59451,256,256,256,0.0371445154,1,1
2019,06,59920,481,480,482,0.026529149,1,1
2019,06,60102,196,196,196,0.0101575456,1,1
2019,06,60466,2363,2363,2363,0.0920207173,1,1
2019,06,60620,972,971,973,0.0307380937,1,1
2019,06,62000,1241,1240,1242,0.0283029626,1,1
2019,06,62938,601,601,601,0.0209875681,1,1
2019,06,64000,1849,1843,1855,0.0267150205,1,1
2019,06,64224,5181,5179,5183,0.1333007436,1,1
2019,06,65000,6514,6513,6515,0.1198241451,1,1
2019,06,65042,944,943,945,0.0564289557,1,1
2019,06,66000,9386,9379,9393,0.0582576096,1,1
2019,06,67000,3575,3574,3576,0.060380354,1,1
2019,06,68000,1846,1840,1852,0.0136633458,1,1
2019,06,68084,169,169,169,0.0186390206,1,1
2019,06,68196,262,261,263,0.0105018438,1,1
2019,06,68252,38,38,38,0.0040798798,1,1
2019,06,68378,,,,,,
2019,06,69000,6699,6699,6699,0.1346722152,1,1
2019,06,69070,2029,2029,2029,0.1268442111,1,1
2019,06,69084,156,156,156,0.0101920815,1,1
2019,06,69088,893,893,893,0.0267061427,1,1
2019,06,69196,4981,4981,4981,0.190317897,1,1
2019,06,70000,73,73,73,0.0070531401,1,1
2019,06,70098,402,401,403,0.0136238859,1,1
2019,06,72016,348,345,351,0.0115060341,1,1
2019,06,73080,35,35,35,0.022845953,1,1
2019,06,75000,2659,2656,2662,0.0474152535,1,1
2019,06,77000,89,88,90,0.0025557087,1,1
2019,06,78120,637,637,637,0.0160316102,1,1
2019,06,78582,410,410,410,0.0195061611,1,1
2019,06,80000,196,196,196,0.0084848485,1,1
2019,06,80238,942,941,943,0.0472772898,1,1
2019,06,80854,394,394,394,0.0167509885,1,1
2019,06,81344,464,464,464,0.0438563327,1,1
2019,06,81554,189,189,189,0.0146670806,1,1
2019,06,81666,255,254,256,0.020048746,1,1
2019,06,82590,1273,1273,1273,0.0466197905,1,1
2019,06,82954,900,899,901,0.0274758823,1,1
2019,06,82996,1188,1187,1189,0.0514063176,1,1
2019,06,84200,1573,1573,1573,0.1603465851,1,1
2019,06,84550,701,701,701,0.0775785746,1,1
2019,06,85292,2758,2758,2758,0.0836568794,1,1
2019,08,03455,,,,,,
2019,08,04000,1781,1781,1781,0.04442726,1,1
2019,08,07850,388,388,388,0.012516129,1,1
2019,08,12815,,,,,,
2019,08,16000,1266,1265,1267,0.0159540282,1,1
2019,08,20000,2513,2513,2513,0.0210175048,1,1
2019,08,27425,1387,1387,1387,0.0450998244,1,1
2019,08,32155,501,501,501,0.0220870255,1,1
2019,08,43000,,,,,,
2019,08,45970,391,391,391,0.0119007761,1,1
2019,08,46465,778,778,778,0.0481346285,1,1
2019,08,62000,497,497,497,0.0186701728,1,1
2019,08,77290,1335,1335,1335,0.0344898856,1,1
2019,08,83835,908,908,908,0.099889989,1,1
2019,09,08000,112,111,113,0.0054195297,1,1
2019,09,18430,63,63,63,0.0051775148,1,1
2019,09,37000,589,589,589,0.0153257702,1,1
2019,09,52000,548,546,550,0.0227414201,1,1
2019,09,55990,31,31,31,0.0026627727,1,1
2019,09,73000,85,85,85,0.00515808,1,1
2019,09,80000,631,631,631,0.0337487297,1,1
2019,11,50000,6498,6494,6502,0.071379924,1,1
2019,12,07300,21,21,21,0.007918552,3,3
2019,12,07875,42,42,42,0.0255009107,1,1
2019,12,10275,,,,,,
2019,12,12875,,,,,,
2019,12,14400,,,,,,
2019,12,16475,,,,,,
2019,12,16725,,,,,,
2019,12,17200,,,,,,
2019,12,17935,,,,,,
2019,12,24000,5083,5083,5083,0.0188838364,1,1
2019,12,24125,1236,1236,1236,0.0129271124,1,1
2019,12,25175,1046,1045,1046,0.0338500372,1,1
2019,12,30000,,,,,,
2019,12,32000,,,,,,
2019,12,32275,,,,,,
2019,12,35000,3349,3349,3349,0.0257063686,1,1
2019,12,36950,2625,2625,2625,0.0375402217,1,1
2019,12,38250,,,,,,
2019,12,39425,4251,4251,4251,0.0426071443,1,1
2019,12,43975,,,,,,
2019,12,45000,9388,9388,9388,0.0270308402,1,1
2019,12,45025,,,,,,
2019,12,45060,,,,,,
2019,12,45975,,,,,,
2019,12,49675,,,,,,
2019,12,53000,4867,4867,4867,0.0226384728,1,1
2019,12,54000,,,,,,
2019,12,54200,,,,,,
2019,12,55775,,,,,,
2019,12,57425,,,,,,
2019,12,58050,,,,,,
2019,12,58715,,,,,,
2019,12,63000,,,,,,
2019,12,69700,,,,,,
2019,12,70600,856,856,856,0.023176477,1,1
2019,12,71000,4781,4781,4781,0.0214101789,1,1
2019,12,76600,4500,4500,4500,0.0231154488,1,1
2019,13,03440,551,551,551,0.0363360591,1,1
2019,13,04000,3256,3255,3257,0.0206777422,1,1
2019,13,04204,629,629,629,0.0205113155,1,1
2019,13,19000,1086,1086,1086,0.0342230486,1,1
2019,13,42425,,,,,,
2019,13,49008,516,515,517,0.0214143426,1,1
2019,13,67284,,,,,,
2019,13,68516,,,,,,
2019,13,69000,1012,1012,1012,0.0270183682,1,1
2019,13,72122,,,,,,
2019,13,80508,,,,,,
2019,15,71550,,,,,,
2019,16,08830,768,768,768,0.0275081486,1,1
2019,16,52120,652,652,652,0.0149390523,1,1
2019,16,56260,830,829,831,0.0491881,1,1
2019,17,02154,266,266,266,0.0153748338,1,1
2019,17,03012,781,781,781,0.0149279407,1,1
2019,17,06613,171,171,171,0.0315265487,1,1
2019,17,12385,268,268,268,0.026087803,1,1
2019,17,14000,14110,14107,14113,0.04039311,1,1
2019,17,14351,185,185,185,0.0098703516,1,1
2019,17,23074,777,777,777,0.0207061959,1,1
2019,17,24582,354,354,354,0.0313246615,1,1
2019,17,38570,602,601,603,0.0327993898,1,1
2019,17,51622,169,169,169,0.0101893163,1,1
2019,17,59000,511,509,513,0.0256977621,1,1
2019,17,65000,2646,2646,2646,0.0938098277,1,1
2019,17,68003,122,122,122,0.0078155029,1,1
2019,17,72000,372,372,372,0.026987812,1,1
2019,17,79293,549,549,549,0.0357981221,1,1
2019,18,05860,225,224,226,0.0188379102,1,1
2019,18,10342,68,68,68,0.0040281974,1,1
2019,18,22000,508,508,508,0.0222592236,1,1
2019,18,23278,90,90,90,0.0040571609,1,1
2019,18,25000,818,817,819,0.0181350596,1,1
2019,18,31000,154,154,154,0.011768302,1,1
2019,18,36003,,,,,,
2019,18,71000,351,348,354,0.0191667122,1,1
2019,19,12000,475,475,475,0.021189276,1,1
2019,19,19000,214,214,214,0.0139650222,1,1
2019,19,21000,858,858,858,0.0246445498,1,1
2019,19,73335,271,271,271,0.0176501237,1,1
2019,20,36000,983,983,983,0.0325109141,1,1
2019,20,38900,137,137,137,0.011608202,1,1
2019,20,52575,452,452,452,0.01498475,1,1
2019,20,53775,124,124,124,0.0054179228,1,1
2019,20,71000,451,451,451,0.0192842177,1,1
2019,20,79000,1541,1541,1541,0.0312430306,1,1
2019,21,46027,853,853,853,0.0196806792,1,1
2019,21,48006,4912,4912,4912,0.0489496552,1,1
2019,22,05000,1099,1095,1103,0.0211920785,1,1
2019,22,40735,804,804,804,0.0239421101,1,1
2019,22,41155,870,870,870,0.0262506789,1,1
