year,state,county,descriptive_representation_asian_other,descriptive_representation_asian_other_quality,descriptive_representation_black_nonhispanic,descriptive_representation_black_nonhispanic_quality,descriptive_representation_hispanic,descriptive_representation_hispanic_quality,descriptive_representation_white_nonhispanic,descriptive_representation_white_nonhispanic_quality
2018,26,105,0,3,0,3,0,3,1.1137448141350614,3
2018,26,107,0,3,0,3,0,3,1.1437623212514885,3
2018,26,109,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,115,0,3,0,3,0,3,1.0678883370440144,3
2018,26,117,0,3,0,3,0,3,1.062046490633349,3
2018,26,119,0,3,0,3,0,3,1.0252336448598132,3
2018,26,121,0,3,0.49702221135480656,3,0,3,0.7106296263975961,3
2018,26,123,0,3,0,3,1.0156767701055518,3,1.0525265892412523,3
2018,26,125,0.15151620218930065,3,0.29668427289639276,3,0.19410438698541932,3,1.2837796980768217,3
2018,26,127,0,3,0,3,0.14919644805149282,3,1.4876253721308852,3
2018,26,129,0,3,0,3,0,3,1.057169634489222,3
2018,26,131,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,133,0,3,0,3,0,3,1.1080624736175602,3
2018,26,135,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,137,0,3,0,3,0,3,1.0217004624688724,3
2018,26,139,0,3,0.8709305042550249,3,0.16532027281346204,3,1.112250154217761,3
2018,26,141,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,143,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,145,0,3,0.7980550815731648,3,0,3,1.412318189075718,3
2018,26,147,0,3,0.6720216997621252,3,0,3,1.0505511138150498,3
2018,26,149,0,3,0,3,0.27385484846412445,3,1.0344573978475693,3
2018,26,151,0,3,0,3,0,3,1.0957931208948677,3
2018,26,153,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,155,0,3,0,3,0,3,1.029700675716386,3
2018,26,157,0,3,0,3,0,3,1.0750573182464054,3
2018,26,159,0.49283428417463815,3,0,3,0.7698813946727617,3,1.2490184355951237,3
2018,26,161,0,3,0.6020215326977181,3,1.087660359760451,3,1.1191308337343004,3
2018,26,163,1.0702198139301209,2,0.7120397525594421,2,1.283804949227921,2,1.0634744493988066,2
2018,26,165,0,3,0,3,0,3,1.0723263725685366,3
2018,27,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,003,0.19596043655415393,2,0,2,0,2,1.2920507912175372,2
2018,27,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,007,0,3,0,3,0,3,1.205865102639296,3
2018,27,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,013,0,3,0,3,0,3,1.0161877782274382,3
2018,27,015,0,3,0,3,0,3,1.1349734042553192,3
2018,27,017,0,3,0,3,0,3,1.2152334650055707,3
2018,27,019,0,1,0,1,0,1,1.1365667108338984,1
2018,27,021,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,023,0,2,0,2,0,2,1.152885607876117,2
2018,27,025,0,3,0,3,0,3,1.063084527225999,3
2018,27,027,0,2,0,2,0,2,1.1625749400327878,2
2018,27,029,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,033,0,2,0,2,0,2,1.2737156010204502,2
2018,27,035,0,3,0,3,0,3,1.0078705728027983,3
2018,27,037,1.026814448947725,3,0,3,0,3,1.2195673913966956,3
2018,27,039,0,3,0,3,0,3,1.054968996145467,3
2018,27,041,0,3,0,3,0,3,1.075476247890041,3
2018,27,043,0,3,0,3,0,3,1.2183727034120737,3
2018,27,045,0,3,0,3,0,3,1.034763594199809,3
2018,27,047,0,2,0,2,0,2,1.2507602008344532,2
2018,27,049,0,3,0,3,0,3,1.148046602105219,3
2018,27,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,053,0.344985568061157,2,0.6861039522362231,2,0.41706641926638666,2,1.1498031886041695,2
2018,27,055,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,057,0,3,0,3,0,3,1.1481906950028715,3
2018,27,059,0,3,0,3,0,3,1.0689588935843255,3
2018,27,061,0,3,0,3,0,3,1.0378237376560462,3
2018,27,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,065,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,073,0,3,0,3,0,3,1.0806861499364675,3
2018,27,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,077,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,079,0,3,0,3,0,3,1.125766871165644,3
2018,27,081,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,083,0.2123038643115571,2,0,2,0,2,1.2237725836826094,2
2018,27,085,0,3,0,3,0,3,1.0839384711485909,3
2018,27,087,0.3873217115689382,3,0,3,0,3,1.8103703703703704,3
2018,27,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,091,0,2,0,2,0,2,1.0963516800679387,2
2018,27,093,0,3,0,3,0,3,1.103337959865381,3
2018,27,095,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,097,0,3,0,3,0,3,1.0753382152165818,3
2018,27,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,101,0,3,0,3,0,3,1.0318602261048304,3
2018,27,103,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,105,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,107,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,109,0,3,0,3,0,3,1.0727528393183032,3
2018,27,111,0,3,0,3,0,3,1.1006922438746534,3
2018,27,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,115,0,3,0,3,0,3,1.4344202981840206,3
2018,27,117,0,3,0,3,0,3,1.2131001778304682,3
2018,27,119,0,3,0,3,0,3,1.1248246844319776,3
2018,27,121,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,123,0.5481377602675489,2,0.03438166786699862,2,0,2,1.5611184664825324,2
2018,27,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,127,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,131,0,3,0,3,0,3,1.4056793929333649,3
2018,27,133,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,135,0,3,0,3,0,3,1.036764705882353,3
2018,27,137,2.759598548620804,3,0,3,0,3,0.9030159536311296,3
2018,27,139,0,3,0,3,0,3,1.2397236824460574,3
2018,27,141,0,3,0,3,0,3,1.0759537037025724,3
2018,27,143,0,3,0,3,0,3,1.3521939953810624,3
2018,27,145,0,2,0,2,0,2,1.256132752976225,2
2018,27,147,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,149,0,2,0,2,0,2,1.1298016040523429,2
2018,27,151,0,3,0,3,0,3,1.1152873147813516,3
2018,27,153,0,3,0,3,0,3,1.3250175316040398,3
2018,27,155,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,157,0,3,0,3,0,3,1.0450623202301057,3
2018,27,159,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,161,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,163,0,3,0,3,0,3,1.2275649653629532,3
2018,27,165,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,167,0,2,0,2,0,2,1.063564875491481,2
2018,27,169,0,2,0,2,0,2,1.1082912075609446,2
2018,27,171,0,3,0.9355195133659756,3,0,3,1.0811016876007218,3
2018,27,173,0,3,0,3,0,3,1.031705770450222,3
2018,28,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,013,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,017,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,021,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,029,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,035,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,037,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,041,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,043,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,045,0,3,0,3,0,3,1.1561460414264917,3
2018,28,047,0,3,0,3,0,3,1.2450092199150165,3
2018,28,049,0,3,0.1183388165958884,3,0,3,2.087298121064902,3
2018,28,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,055,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,059,0,3,0,3,0,3,1.293836773672225,3
2018,28,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,065,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,073,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,077,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,079,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,081,0,3,0.7461129794804309,3,0,3,1.2617454089875046,3
2018,28,083,0,3,1.000981354268891,3,0,3,1.0991379310344829,3
2018,28,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,091,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,095,0,3,0.5516636574671138,3,0,3,2.4359908883826877,3
2018,28,097,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,101,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,103,0,3,0.6068340881020996,3,0,3,3.169892473118279,3
2018,28,105,0,2,0.7828241123038812,2,0,2,1.2700322538244542,2
2018,28,107,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,109,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,115,0,3,0.8775241439859524,3,0,3,1.303468961919666,3
2018,28,117,0,3,1.0340882283557442,3,0,3,1.1084559753198806,3
2018,28,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,121,0,3,0,3,0,3,1.5396410524481616,3
2018,28,123,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,125,0,2,1.0136263736263735,2,0,2,0.9668763102725366,2
2018,28,127,0,3,0.45799676898222935,3,0,3,1.430012610340479,3
2018,28,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,131,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,133,0,3,0.8353014294592914,3,0,3,2.574712643678161,3
2018,28,135,0,3,1.450625869262865,3,0,3,0,3
2018,28,137,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,139,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,141,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,143,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,145,0,3,0.64309963099631,3,0,3,1.4532416093391705,3
2018,28,147,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,149,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,151,37.92388269544194,2,0.06576047678090095,2,0,2,1.9131785572508275,2
2018,28,153,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,155,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,157,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,159,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,161,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,163,0,3,1.2090383145944763,3,0,3,0,3
2018,29,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,007,0,3,3.2982857142857145,3,0,3,0.9507103150092652,3
2018,29,009,0,3,0,3,0,3,1.346212347077472,3
2018,29,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,013,0,3,2.8559670781893,3,0,3,0.9724995620949376,3
2018,29,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,017,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,019,0,3,0,3,0,3,1.0394996708360764,3
2018,29,021,0,1,1.7692859456707852,1,0,1,1.0854008861067197,1
2018,29,023,0,3,1.1915441944695966,3,0,3,1.064706858636571,3
2018,29,025,0,3,0,3,0,3,1.0845070422535212,3
2018,29,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,029,0,3,0,3,0,3,1.1228221706227202,3
2018,29,031,0,2,0.9136865630140228,2,0,2,1.0582619371675228,2
2018,29,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,035,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,037,0,3,0,3,0,3,1.1461089882818625,3
2018,29,039,0,3,0,3,0,3,1.04882329067296,3
2018,29,041,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,043,0,3,0,3,0,3,1.0878225242884394,3
2018,29,045,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,047,0,3,1.277134719957706,3,0,3,1.194710802937049,3
2018,29,049,0,3,0,3,0,3,1.2893543223052295,3
2018,29,051,0,2,0.5379987492182614,2,0,2,1.250620275247141,2
2018,29,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,055,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,059,0,3,0,3,0,3,1.049134948096886,3
2018,29,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,065,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,067,0,3,0,3,0,3,1.0034411562284928,3
2018,29,069,0,2,0,2,0,2,1.3099548240090315,2
2018,29,071,0,3,1.8076253840774683,3,0,3,1.005715878847948,3
2018,29,073,0,3,0,3,0,3,1.0354852501068834,3
2018,29,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,077,0,3,0,3,0,3,1.073751840449739,3
2018,29,079,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,081,0,3,0,3,0,3,1.1045045045045043,3
2018,29,083,0,3,0,3,0,3,1.111016225448335,3
2018,29,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,089,0,3,0,3,0,3,1.1973333333333334,3
2018,29,091,0,3,0,3,0,3,1.0568088269005471,3
2018,29,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,095,0,3,0.410157620912483,3,0,3,1.2986232752239086,3
2018,29,097,0,3,0,3,2.2283843635663394,3,1.0056924347108156,3
2018,29,099,0,3,5.287102473498233,3,0,3,0.9135412123855212,3
2018,29,101,0,3,0,3,0,3,1.226495988240338,3
2018,29,103,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,105,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,107,0,3,0,3,0,3,1.120492282150022,3
2018,29,109,0,3,0,3,0,3,1.1373718831268167,3
2018,29,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,115,0,3,0,3,0,3,1.060089898273007,3
2018,29,117,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,121,0,3,0,3,0,3,1.1444680851063829,3
2018,29,123,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,127,0,2,0,2,0,2,1.131243563336766,2
2018,29,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,131,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,133,0,3,0,3,0,3,1.1470915153760652,3
2018,29,135,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,137,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,139,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,141,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,143,0,3,0.7646766169154229,3,0,3,1.1411600928074246,3
2018,29,145,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,147,0,2,0,2,0,2,1.1165812938721305,2
2018,29,149,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,151,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,153,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,155,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,157,0,3,0,3,0,3,1.082024208086531,3
2018,29,159,0,2,2.314157399486741,2,0,2,1.0869446676615773,2
2018,29,161,0,2,0,2,0,2,1.1806224956956095,2
2018,29,163,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,165,0,3,0,3,0,3,1.188285719276436,3
2018,29,167,0,3,0,3,0,3,1.099867116426454,3
2018,29,169,0,3,1.1587301587301588,3,0,3,1.5097423239462957,3
2018,29,171,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,173,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,175,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,177,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,179,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,181,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,183,0,3,0,3,0,3,1.1461105401176426,3
2018,29,185,2.1578947368421053,3,0,3,0,3,0.9601873536299766,3
2018,29,186,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,187,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,189,0.7023042507189023,3,0.4388723480747458,3,0,3,1.2762896933101977,3
2018,29,195,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,197,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,199,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,201,0,3,0.56927197467738,3,0,3,1.2436170212765958,3
2018,29,203,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,205,0,3,0,3,0,3,1.0995203836930454,3
2018,29,207,0,3,0,3,0,3,1.0212335692618808,3
2018,29,209,0,3,0,3,0,3,1.1011060145323242,3
2018,29,211,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,213,0,3,0,3,0,3,1.2442421583680632,3
2018,29,215,0,3,0,3,0,3,1.2212979585965056,3
2018,29,217,0,3,0,3,0,3,1.0660980810234542,3
2018,29,219,0,3,0,3,0,3,1.0189228529839884,3
2018,29,221,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,223,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,225,0,3,0,3,0,3,1.0705052878965922,3
2018,29,227,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,229,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,510,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,009,0,3,0,3,0,3,1.0853193517635844,3
2018,30,011,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,013,0,2,0,2,0,2,1.1835399863568878,2
2018,30,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,017,0,2,0,2,0,2,1.0795568982880162,2
2018,30,019,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,021,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,025,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,027,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,029,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,031,3.3031478770131772,3,0,3,0,3,0.8879901599015991,3
2018,30,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,035,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,037,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,039,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,041,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,043,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,045,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,047,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,049,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,055,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,059,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,065,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,073,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,077,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,079,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,081,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,083,0,2,0,2,0,2,1.1464235127478752,2
2018,30,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,087,0,3,0,3,0,3,1.0568540745420087,3
2018,30,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,091,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,095,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,097,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,101,0,2,0,2,0,2,1.1857410881801125,2
2018,30,103,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,105,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,107,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,109,NA,NA,NA,NA,NA,NA,NA,NA
2018,30,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,001,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,003,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,005,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,007,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,009,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,011,0,3,0,3,0,3,1.0330350997935307,3
2018,31,013,0,1,0,1,0,1,1.270699746851248,1
2018,31,015,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,017,0,2,0,2,0,2,1.0596923076923075,2
2018,31,019,0,2,0,2,0,2,1.1805281229298092,2
2018,31,021,0,3,0,3,0,3,1.0363636363636364,3
2018,31,023,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,025,0,3,0,3,0,3,1.0649050371593725,3
2018,31,027,0,3,0,3,0,3,1.0397219463753724,3
2018,31,029,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,031,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,033,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,035,0,3,0,3,0,3,1.1414356787491116,3
2018,31,037,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,039,0,3,0,3,0,3,1.0518394648829432,3
2018,31,041,0,3,0,3,0,3,1.0579150579150578,3
2018,31,043,0,2,0,2,0.22734811841747732,2,2.1674729854904315,2
2018,31,045,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,047,0,3,0,3,0,3,1.169362221544095,3
2018,31,049,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,051,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,053,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,055,0,3,0,3,1.861068702290076,3,1.029734752491975,3
2018,31,057,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,059,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,061,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,063,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,065,0,3,0,3,0,3,1.1074380165289257,3
2018,31,067,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,069,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,071,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,073,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,075,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,077,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,079,0,1,0,1,0,1,1.5962515982162346,1
2018,31,081,0,3,0,3,0,3,1.0926365795724464,3
2018,31,083,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,085,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,087,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,089,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,091,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,093,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,095,0,2,0,2,0,2,1.0885890290407745,2
2018,31,097,0,3,0,3,12.9,3,0.8256000000000002,3
2018,31,099,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,101,0,2,30.406666666666663,2,2.644057971014493,2,0.6712288447387785,2
2018,31,103,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,105,0,2,0,2,0,2,1.1993052540165,2
2018,31,107,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,109,0,1,3.3501407577058875,1,0,1,1.0713675354962091,1
2018,31,111,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,113,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,115,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,117,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,119,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,121,0,3,0,3,0,3,1.066347217102838,3
2018,31,123,0,3,0,3,0,3,1.285532994923858,3
2018,31,125,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,127,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,129,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,131,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,133,NA,NA,NA,NA,NA,NA,NA,NA
2018,31,135,0,3,0,3,0,3,1.0770465489566612,3
