year,state,county,subgroup_type,subgroup,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2022,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,007,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,007,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,009,tenure,All,2.0676483783494612,2.062148447876059,1.717755045426944,3,3,3,0.7823048371829152,0.9193420355383976,1.1609929526332607,3,3,3
2023,54,009,tenure,All,2.3476820859051952,2.0946728603187914,1.7946227318491075,3,3,3,0.8166672543131742,0.8769702557738098,1.0713253616535587,3,3,3
2022,54,009,tenure,All,2.39855800535499,2.4396391589496975,1.9646195122400623,3,3,3,0.9561214887636216,1.081030335058829,1.1220190975253692,3,3,3
2021,54,009,tenure,All,NA,2.4738887244180976,2.090209381077574,NA,3,3,NA,1.4148695616666842,1.3741290677284774,NA,3,3
2019,54,009,tenure,All,NA,2.392899270365299,2.083913975752912,NA,3,3,NA,1.1512777819473594,1.2576554115586915,NA,3,3
2018,54,009,tenure,All,1.9377240105051678,1.8608865281310651,2.0102545307241693,3,3,3,0.7607206225496949,0.8229622644564507,1.1888149736648033,3,3,3
2017,54,009,tenure,All,NA,2.413875484872037,2.3341380635661872,NA,3,3,NA,1.1446169783487292,1.516905578959762,NA,3,3
2016,54,009,tenure,All,2.5331819580710233,2.367392299706224,2.1711644124784724,3,3,3,1.2049957901719348,1.1470719001204273,1.4077938708916724,3,3,3
2015,54,009,tenure,All,2.2012912130983073,2.241969872935237,2.176111811095169,3,3,3,1.0330337643687837,1.1708597283228632,1.3643983918381533,3,3,3
2014,54,009,tenure,All,2.5749727319191984,2.581256606868812,2.3333944124524497,3,3,3,1.3812581853977146,1.3636286244736309,1.4828671651993017,3,3,3
2024,54,009,tenure,Owner,NA,NA,1.7089020526401157,NA,NA,3,NA,NA,0.9981333914341375,NA,NA,3
2023,54,009,tenure,Owner,NA,NA,2.0710269668826693,NA,NA,3,NA,NA,1.0899434715329759,NA,NA,3
2022,54,009,tenure,Owner,NA,NA,2.3956782174407456,NA,NA,3,NA,NA,1.1057377638742951,NA,NA,3
2021,54,009,tenure,Owner,NA,NA,2.279404776872921,NA,NA,3,NA,NA,1.2060491076787736,NA,NA,3
2019,54,009,tenure,Owner,NA,NA,2.286859252933658,NA,NA,3,NA,NA,1.089174965833755,NA,NA,3
2018,54,009,tenure,Owner,NA,NA,2.245593262414791,NA,NA,3,NA,NA,1.0750933574537593,NA,NA,3
2017,54,009,tenure,Owner,NA,NA,2.563479376970087,NA,NA,3,NA,NA,1.3255202516306566,NA,NA,3
2016,54,009,tenure,Owner,NA,NA,2.128326797511818,NA,NA,3,NA,NA,1.0631265787599202,NA,NA,3
2015,54,009,tenure,Owner,NA,NA,2.3657786260057034,NA,NA,3,NA,NA,1.1319872706161629,NA,NA,3
2014,54,009,tenure,Owner,NA,NA,2.518802163564456,NA,NA,3,NA,NA,1.2342493180360044,NA,NA,3
2024,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,009,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,011,tenure,All,1.5503715525440447,1.6665611233899125,1.810287774070415,2,2,2,0.5882048279524155,0.6375583240690923,0.943869794602524,2,2,2
2023,54,011,tenure,All,1.8729068759124226,1.853985275591033,1.6893748015071726,2,2,2,0.6840654392063332,0.780499194408922,0.9591299528860272,2,2,2
2022,54,011,tenure,All,1.732288046297502,1.667059413034715,1.738989858496416,2,2,2,0.7128403187805793,0.767322441878726,0.9884311410137738,2,2,2
2021,54,011,tenure,All,1.6284902296924544,1.6415957291030283,1.6249893337606105,2,2,2,0.6951827086393132,0.7575068178886626,0.9666363030870981,2,2,2
2019,54,011,tenure,All,1.8653532056483857,1.8515595871988488,1.694334350916801,2,2,2,0.6925706516538378,0.7412455580288189,0.9964170461694825,2,2,2
2018,54,011,tenure,All,1.4766529610693817,1.548963070567715,1.77320537598914,2,2,2,0.7551323086095032,0.823227625186107,1.1280478737139434,2,2,2
2017,54,011,tenure,All,1.2607456901818286,1.2656450595705162,1.4474275923285584,2,2,2,0.6571437801919808,0.6745358421298125,0.9516959330603494,2,2,2
2016,54,011,tenure,All,1.4908190047141094,1.5039466002748902,1.6944323110139556,2,2,2,0.6959801040381348,0.7827790941403178,1.0458561165662006,2,2,2
2015,54,011,tenure,All,1.4649833289422622,1.4056436719907128,1.5621140071839963,2,2,2,0.6938608756584224,0.7021107039196757,0.9678395481693707,2,2,2
2014,54,011,tenure,All,1.3279220596102257,1.3754874295356845,1.4982747235582,2,2,2,0.6708711373219025,0.7065719789233798,0.9699248634005587,2,2,2
2024,54,011,tenure,Owner,2.690994633606454,2.7530910898167402,2.3622246675872542,2,2,2,0.6943974876130403,0.7187031943559438,0.8995993807861445,2,2,2
2023,54,011,tenure,Owner,3.477272527942288,2.9638669714238035,2.2485107843833148,2,2,2,0.9354876427217531,0.9795757836843371,1.006769371125819,2,2,2
2022,54,011,tenure,Owner,2.8758836113988484,2.638044659273242,2.078966176025051,2,2,2,1.0302412940184955,1.0407495773060302,1.0176973395188382,2,2,2
2021,54,011,tenure,Owner,2.2925372446749566,2.0374229726916315,1.795969426122769,2,2,2,0.8634655834371731,0.8623691250315575,0.9865628551065546,2,2,2
2019,54,011,tenure,Owner,3.8950322341172616,3.5095168030677635,2.361048418925508,2,2,2,1.1064676920711998,1.0902543202459594,1.1164266068658968,2,2,2
2018,54,011,tenure,Owner,2.300746819825748,2.222135535434959,2.0549526348897666,2,2,2,0.9360185730444478,0.9367077795142629,1.0939333646168536,2,2,2
2017,54,011,tenure,Owner,2.250107814265655,2.087396671183993,1.8117814172315363,2,2,2,0.8377494404676904,0.8171149332342285,0.9775907638442121,2,2,2
2016,54,011,tenure,Owner,2.3403809149289034,2.1475647660845834,2.0749645662517953,2,2,2,0.9033169471584414,0.9242710592095319,1.0169500767793036,2,2,2
2015,54,011,tenure,Owner,2.3380024183223505,2.1172681392278916,1.8500209914372199,2,2,2,0.9011057749780961,0.9064367128358264,1.0045278342876205,2,2,2
2014,54,011,tenure,Owner,2.0616696445521825,2.0791261224518376,1.8041088853723692,2,2,2,0.8592395666062865,0.8651750552993132,0.9735537324516556,2,2,2
2024,54,011,tenure,Renter,0.6083829505606734,0.7142919424468087,1.23446548553965,2,2,2,0.500505151630386,0.5664403967652449,0.9900560367207528,2,2,2
2023,54,011,tenure,Renter,0.6892483349191246,0.911862753069355,1.0980599590693607,2,2,2,0.4985727878211228,0.611513131148874,0.9087488363902007,2,2,2
2022,54,011,tenure,Renter,0.426017361105781,0.5092038755398428,1.1581215238907951,2,2,2,0.35028942923790213,0.4412730769864266,0.9384282228415619,2,2,2
2021,54,011,tenure,Renter,0.6556320402406344,0.9337912007392355,1.3209702367821425,2,2,2,0.4486408686825338,0.5699956825319528,0.9312049714791001,2,2,2
2019,54,011,tenure,Renter,0.5595603916747831,0.67616928038977675,1.0507363548501305,2,2,2,0.42629023316341164,0.4938196822733524,0.8805684140808534,2,2,2
2018,54,011,tenure,Renter,0.6276154619696368,0.779580716302674,1.350160325281769,2,2,2,0.5687709858724234,0.693528873594157,1.1792709957671916,2,2,2
2017,54,011,tenure,Renter,0.6150845500518195,0.6744655118749637,1.1111038161868665,2,2,2,0.5392799023570262,0.5719624593719113,0.9277932135703082,2,2,2
2016,54,011,tenure,Renter,0.6339318332318552,0.8126891970137484,1.2716931331000836,2,2,2,0.4868555200504876,0.6308141970137484,1.0779682840055165,2,2,2
2015,54,011,tenure,Renter,0.6710675317297468,0.7070740901502462,1.1777422206211265,2,2,2,0.5053942069874787,0.5015330942685539,0.9188586520727389,2,2,2
2014,54,011,tenure,Renter,0.6240278512273745,0.6911864601537855,1.158562940857192,2,2,2,0.49016669735302504,0.552327705543241,0.9658940201251578,2,2,2
2024,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,013,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,013,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,013,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,015,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,015,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,015,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,017,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,017,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,017,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,019,tenure,All,1.90878999738994,1.8127494690974675,1.6067642063636778,2,2,2,0.7736393104878327,0.7789489191678854,0.97997175353349,2,2,2
2023,54,019,tenure,All,2.075781978469101,2.0455424794454284,1.699873030824356,2,2,2,0.6486394846147324,0.6556504916975656,0.9424747011221054,2,2,2
2022,54,019,tenure,All,2.0202364987617285,2.0132884327797465,1.9882085363798427,2,2,2,0.8806958510419648,0.8800400048564785,1.025782765188503,2,2,2
2021,54,019,tenure,All,1.8621865260898387,1.8564581433548293,1.8603003441746515,3,3,3,0.8549391521161671,0.8603443273008694,1.1577411130615545,3,3,3
2019,54,019,tenure,All,1.8546714806582996,1.8046643655093737,1.8143153292023433,3,3,3,0.9709468487442535,0.9710356464777363,1.1080554286178685,3,3,3
2018,54,019,tenure,All,1.7070029367432988,1.7829891996758356,1.8265127931767446,3,3,3,0.8751860081521765,0.9289068199894807,1.1564709763816463,3,3,3
2017,54,019,tenure,All,2.149465797595003,2.149465797595003,1.9760432886269732,3,3,3,1.113982064535279,1.113982064535279,1.2232349201027821,3,3,3
2016,54,019,tenure,All,2.0767892668204735,2.0767892668204735,1.843453077144987,3,3,3,0.8575374202634091,0.8575374202634091,1.1215111204507355,3,3,3
2015,54,019,tenure,All,2.0283958803074422,2.0493134498006356,1.8534776730497617,3,3,3,1.04801392891216,1.0772669528846164,1.2237792272717725,3,3,3
2014,54,019,tenure,All,1.9449719723148784,1.9449719723148784,2.0184802036656455,3,3,3,1.039086624158557,1.039086624158557,1.2330394811322072,3,3,3
2024,54,019,tenure,Owner,NA,NA,1.7346337093155462,NA,NA,2,NA,NA,0.998311392947216,NA,NA,2
2023,54,019,tenure,Owner,NA,NA,1.8896891043924693,NA,NA,2,NA,NA,0.850399315459213,NA,NA,2
2022,54,019,tenure,Owner,NA,NA,2.748693818124144,NA,NA,2,NA,NA,1.2072798681620487,NA,NA,2
2021,54,019,tenure,Owner,NA,NA,2.2964389508148493,NA,NA,3,NA,NA,1.1542066732884524,NA,NA,3
2019,54,019,tenure,Owner,2.929799886910763,2.761015614733462,2.3301153288664747,3,3,3,1.3658860766201402,1.3407610016595088,1.294192584122016,3,3,3
2018,54,019,tenure,Owner,NA,2.387694231971905,2.0908714668832444,NA,3,3,NA,1.071769354174118,1.1612981058010374,NA,3,3
2017,54,019,tenure,Owner,3.130776082394809,3.130776082394809,2.3359992725499183,3,3,3,1.3062161218749875,1.3062161218749875,1.2527160077719923,3,3,3
2016,54,019,tenure,Owner,NA,NA,2.1412925739381774,NA,NA,3,NA,NA,1.0545191141307921,NA,NA,3
2015,54,019,tenure,Owner,NA,NA,2.1492298048492833,NA,NA,3,NA,NA,1.1814168868702541,NA,NA,3
2014,54,019,tenure,Owner,2.2121504109418826,2.2121504109418826,2.1019855168580346,3,3,3,0.8932366554833667,0.8932366554833667,1.0547698101427199,3,3,3
2024,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,019,tenure,Renter,NA,NA,1.4417871530066646,NA,NA,3,NA,NA,1.2827481139676258,NA,NA,3
2014,54,019,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,021,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,021,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,54,021,tenure,Renter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,54,023,tenure,All,NA,NA,2.4328822753036,NA,NA,3,NA,NA,1.8210406427678543,NA,NA,3
2017,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,54,023,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,54,023,tenure,All,NA,NA,2.611816453140037,NA,NA,3,NA,NA,1.8804428092344845,NA,NA,3
2014,54,023,tenure,All,NA,NA,2.222307596743317,NA,NA,3,NA,NA,1.5693653419312177,NA,NA,3
2024,54,023,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,54,023,tenure,Owner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
