year,state,place,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_quality
2021,12,16475,35017.551999999996,30897.84,39137.263999999996,80128.39839999999,73124.88799999999,88573.80799999999,157578.984,145652.41775999998,175087.75999999998,2
2021,12,16725,25748.199999999997,20598.559999999998,28837.984,54071.22,47788.659199999995,60291.98512,108348.4256,99388.052,123591.36,2
2021,12,17200,32957.695999999996,22967.394399999997,38519.307199999996,65194.4424,60456.7736,72918.90239999999,115969.8928,106700.5408,129255.96399999999,2
2021,12,17935,30897.84,26984.1136,36047.479999999996,62825.608,59735.824,71682.98879999999,128329.0288,113292.08,149339.56,2
2021,12,24000,25748.199999999997,21319.509599999998,30897.84,65194.4424,60971.7376,71065.03199999999,141100.136,131109.8344,149339.56,3
2021,12,24125,20598.559999999998,16272.8624,25748.199999999997,54483.1912,47479.680799999995,61795.68,108245.4328,97740.1672,122458.4392,2
2021,12,25175,17508.775999999998,14315.9992,21628.487999999998,42227.047999999995,38416.314399999996,49745.522399999994,97843.15999999999,85484.02399999999,109790.3248,1
2021,12,30000,18538.703999999998,15654.9056,21422.502399999998,46346.759999999995,43256.975999999995,49024.572799999994,90633.66399999999,86513.95199999999,95886.2968,2
2021,12,32000,24718.271999999997,21937.466399999998,27293.092,60765.752,56028.0832,67460.284,121531.504,113292.08,129770.928,2
2021,12,32275,20598.559999999998,17508.775999999998,22658.415999999997,55925.0904,50466.471999999994,60333.182239999995,102992.79999999999,100109.00159999999,118544.7128,3
2021,12,35000,25748.199999999997,24718.271999999997,28837.984,59735.824,56728.434239999995,61816.27856,114733.9792,111541.2024,120501.576,3
2021,12,36950,24924.257599999997,22143.451999999997,28529.0056,53556.256,49024.572799999994,60209.590879999996,91045.63519999999,82394.23999999999,100520.97279999999,2
2021,12,38250,23997.322399999997,20598.559999999998,27602.0704,55616.112,51290.414399999994,59529.8384,102992.79999999999,97843.15999999999,111850.1808,2
2021,12,39425,24718.271999999997,20598.559999999998,29867.912,56646.04,50672.457599999994,61795.68,104640.68479999999,102168.85759999999,113292.08,2
2021,12,43975,28837.984,24718.271999999997,32442.732,67975.24799999999,59220.86,74360.80159999999,128741,121274.022,137804.3664,2
2021,12,45000,16993.811999999998,14830.9632,19465.639199999998,49436.543999999994,46140.774399999995,51496.399999999994,110202.296,102992.79999999999,121531.504,2
2021,12,45025,23379.365599999997,20598.559999999998,25954.185599999997,64885.464,58396.9176,72094.95999999999,163758.552,142130.06399999998,195686.31999999998,2
2021,12,45060,21113.523999999998,18538.703999999998,25645.207199999997,51496.399999999994,47891.651999999995,57366.9896,96298.268,88367.82239999999,108142.44,2
2021,12,45975,25027.250399999997,19877.610399999998,29919.4084,66945.31999999999,59735.824,73639.852,125651.216,114116.0224,139040.28,2
2021,12,49675,29867.912,25027.250399999997,38313.321599999996,67460.284,61486.7016,76111.6792,124003.3312,117411.792,140997.1432,3
2021,12,53000,22967.394399999997,20598.559999999998,24718.271999999997,51547.8964,50157.493599999994,56646.04,110717.26,103198.78559999999,118441.72,3
2021,12,54000,22864.401599999997,18744.689599999998,26778.128,51496.399999999994,46758.731199999995,60765.752,105052.65599999999,92899.50559999999,116690.8424,1
2021,12,54200,30897.84,26469.1496,37077.407999999996,64885.464,59426.8456,73124.88799999999,119265.6624,108245.4328,136877.4312,2
2021,12,55775,32957.695999999996,29661.9264,36047.479999999996,81364.31199999999,77244.59999999999,89603.73599999999,162728.62399999998,149339.56,177765.5728,2
2021,12,57425,27911.0488,23482.358399999997,33575.652799999996,67151.30559999999,61795.68,76832.62879999999,128741,120501.576,149339.56,2
2021,12,58050,24718.271999999997,21113.523999999998,28220.0272,53556.256,50466.471999999994,60291.98512,116278.8712,110202.296,133684.6544,2
2021,12,58715,35017.551999999996,30176.8904,41073.52864,70035.10399999999,65915.39199999999,79304.45599999999,120501.576,112880.1088,130800.856,1
2021,12,63000,25748.199999999997,23894.329599999997,29146.9624,63855.536,60765.752,68284.2264,123591.36,118338.7272,132860.712,3
2021,12,69700,28220.0272,24718.271999999997,34564.38368,69417.14719999999,62825.608,77759.564,131830.78399999999,124003.3312,150369.48799999998,2
2021,12,70600,22658.415999999997,18538.703999999998,25748.199999999997,51496.399999999994,48509.608799999995,56646.04,106082.584,98914.28512,113292.08,1
2021,12,71000,20598.559999999998,19403.84352,23585.351199999997,61795.68,59735.824,65915.39199999999,141100.136,129266.26328,151399.416,2
2021,12,76600,20598.559999999998,18126.732799999998,24718.271999999997,55616.112,51496.399999999994,61795.68,112880.1088,102992.79999999999,129255.96399999999,2
2021,13,03440,22040.459199999998,15757.8984,25027.250399999997,49127.565599999994,45316.831999999995,56646.04,101962.87199999999,96710.2392,113292.08,2
2021,13,04000,24203.307999999997,20392.574399999998,27396.0848,72609.924,66945.31999999999,77244.59999999999,154489.19999999998,149545.54559999998,164788.47999999998,3
2021,13,04204,19568.631999999998,17302.790399999998,21834.473599999998,48200.630399999995,43256.975999999995,52320.342399999994,95783.30399999999,87008.31744,107545.08176,1
2021,13,19000,21628.487999999998,18538.703999999998,25748.199999999997,53556.256,49436.543999999994,58911.8816,102992.79999999999,92693.51999999999,114322.008,3
2021,13,42425,63340.572,54277.2056,72094.95999999999,139040.28,123591.36,159535.8472,257482,243063.008,281283.63607999997,2
2021,13,49008,17611.768799999998,12874.099999999999,22452.430399999997,47376.687999999995,41300.112799999995,53556.256,104640.68479999999,95989.28959999999,118441.72,1
2021,13,67284,49436.543999999994,44080.918399999995,59838.8168,118441.72,100932.94399999999,132963.7048,229467.9584,205985.59999999998,257996.96399999998,2
2021,13,68516,47994.644799999995,33369.667199999996,56646.04,97843.15999999999,87801.362,111232.224,226584.16,193729.45679999999,283230.2,1
2021,13,69000,23585.351199999997,20598.559999999998,25954.185599999997,55513.1192,51496.399999999994,59426.8456,104228.71359999999,96813.23199999999,116175.8784,3
2021,13,72122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,13,80508,30897.84,25542.214399999997,36861.12312,72094.95999999999,66739.33439999999,79304.45599999999,131830.78399999999,123591.36,148309.63199999998,2
2021,15,71550,28631.9984,23688.343999999997,33575.652799999996,75493.7224,70035.10399999999,81776.28319999999,157578.984,148515.6176,164788.47999999998,1
2021,16,08830,33987.623999999996,30897.84,37901.350399999996,72094.95999999999,66945.31999999999,78274.52799999999,134302.61119999998,123591.36,144189.91999999998,2
2021,16,52120,35017.551999999996,29867.912,41712.083999999995,76214.67199999999,68387.21919999999,83836.13919999999,128741,121531.504,152429.34399999998,3
2021,16,56260,32957.695999999996,27705.0632,41918.069599999995,74154.81599999999,64885.464,82394.23999999999,125486.42752,117411.792,149339.56,2
2021,17,02154,38519.307199999996,33266.674399999996,45007.853599999995,91663.59199999999,82394.23999999999,97843.15999999999,168908.19199999998,157578.984,185387.03999999998,3
2021,17,03012,39858.213599999995,32957.695999999996,42947.997599999995,83424.16799999999,77893.45464,92693.51999999999,157578.984,142233.0568,170247.0984,2
2021,17,06613,26366.156799999997,20598.559999999998,30897.84,72094.95999999999,68078.2408,78686.49919999999,142150.66256,131830.78399999999,151914.38,2
2021,17,12385,24718.271999999997,22040.459199999998,30897.84,59220.86,51496.399999999994,66100.77904,123591.36,118441.72,139040.28,3
2021,17,14000,22246.444799999997,21010.531199999998,23585.351199999997,66945.31999999999,65297.4352,70035.10399999999,143983.9344,139040.28,149030.5816,1
2021,17,14351,30897.84,27087.1064,38107.335999999996,73639.852,64885.464,84454.09599999999,144189.91999999998,132139.7624,164788.47999999998,2
2021,17,23074,39034.271199999996,35017.551999999996,41197.119999999995,78377.5208,74154.81599999999,82394.23999999999,142748.0208,134199.6184,149545.54559999998,2
2021,17,24582,36047.479999999996,30897.84,41197.119999999995,90633.66399999999,82394.23999999999,102992.79999999999,185799.01119999998,172512.94,210105.31199999998,2
2021,17,38570,33987.623999999996,30897.84,37582.07272,74165.11528,68181.23359999999,80334.38399999999,138010.35199999998,127319.69936,147279.704,2
2021,17,51622,48149.134,42227.047999999995,51496.399999999994,103919.7352,102786.81439999999,110202.296,197128.2192,185387.03999999998,208148.44879999998,2
2021,17,59000,25439.221599999997,19774.617599999998,28631.9984,53762.2416,51496.399999999994,57675.968,114219.0152,102992.79999999999,123591.36,3
2021,17,65000,23502.95696,20083.595999999998,26881.1208,51496.399999999994,47067.709599999995,56646.04,105052.65599999999,94804.8724,113292.08,3
2021,17,68003,38313.321599999996,32236.7464,45110.846399999995,82394.23999999999,72403.9384,92693.51999999999,147279.704,136980.424,159638.84,2
2021,17,72000,25748.199999999997,20598.559999999998,30897.84,67254.2984,62310.644,73433.8664,131109.8344,120501.576,144189.91999999998,2
2021,17,79293,31309.8112,26778.128,36356.458399999996,66945.31999999999,61074.7304,76008.68639999999,130800.856,116443.65968,143777.94879999998,2
2021,18,05860,15860.8912,12771.107199999999,20598.559999999998,50569.464799999994,45316.831999999995,56646.04,108451.4184,102992.79999999999,118441.72,2
2021,18,10342,48612.601599999995,41712.083999999995,53607.7524,105052.65599999999,93826.4408,118441.72,208251.4416,195171.356,239973.224,2
2021,18,22000,28734.9912,22658.415999999997,31206.8184,53556.256,50466.471999999994,56790.22992,97843.15999999999,89397.75039999999,107215.5048,3
2021,18,23278,52485.13088,47788.659199999995,56646.04,105670.6128,93002.4984,118029.7488,195686.31999999998,188476.824,215975.90159999998,2
2021,18,25000,25748.199999999997,24512.286399999997,28220.0272,56646.04,53556.256,61074.7304,101962.87199999999,98183.03624,107164.00839999999,1
2021,18,31000,19156.660799999998,15448.92,22143.451999999997,43256.975999999995,40167.191999999995,49539.536799999994,82394.23999999999,73639.852,97122.2104,3
2021,18,36003,25748.199999999997,24409.293599999997,28837.984,59735.824,56646.04,61795.68,113292.08,108142.44,118441.72,1
2021,18,71000,21628.487999999998,17714.761599999998,24718.271999999997,52237.94816,46861.723999999995,56646.04,99903.01599999999,92693.51999999999,108142.44,3
2021,19,12000,31979.2644,28837.984,36047.479999999996,70035.10399999999,65915.39199999999,74154.81599999999,132860.712,124621.288,142645.028,3
2021,19,19000,29146.9624,25748.199999999997,36047.479999999996,64885.464,60971.7376,73124.88799999999,136980.424,124621.288,158402.9264,3
2021,19,21000,27602.0704,22555.423199999997,34399.595199999996,61795.68,56646.04,67975.24799999999,110202.296,104949.6632,122870.4104,3
2021,19,73335,29249.9552,25748.199999999997,34502.587999999996,64885.464,55719.1048,72815.9096,120501.576,112159.1592,146249.77599999998,2
2021,20,36000,22452.430399999997,19383.24496,25954.185599999997,53556.256,50466.471999999994,60971.7376,104022.72799999999,97843.15999999999,113910.0368,3
2021,20,38900,20598.559999999998,16478.847999999998,27808.056,56872.62416,48066.73976,67975.24799999999,110923.2456,95618.51552,131418.81279999999,1
2021,20,52575,44492.889599999995,38725.292799999996,51496.399999999994,91663.59199999999,87543.87999999999,100314.98719999999,154489.19999999998,144189.91999999998,175087.75999999998,2
2021,20,53775,46346.759999999995,42227.047999999995,51496.399999999994,96833.83056,91148.628,104022.72799999999,189506.75199999998,174057.832,200835.96,2
2021,20,71000,18538.703999999998,14521.9848,23997.322399999997,43524.75728,38725.292799999996,51496.399999999994,88985.77919999999,82394.23999999999,101241.9224,3
2021,20,79000,25748.199999999997,23894.329599999997,27911.0488,56646.04,54586.184,60765.752,110511.2744,106082.584,117823.7632,2
2021,21,46027,24203.307999999997,22246.444799999997,25954.185599999997,60868.7448,56852.0256,64473.4928,121531.504,113436.26991999999,132860.712,1
2021,21,48006,28837.984,26675.1352,30897.84,61795.68,59529.8384,66018.3848,120398.5832,113601.0584,126732.64039999999,2
2021,22,05000,16478.847999999998,14418.992,20186.588799999998,46140.774399999995,41609.091199999995,50672.457599999994,110202.296,98873.08799999999,123591.36,3
2021,22,40735,23070.387199999997,17508.775999999998,27911.0488,61383.7088,55616.112,66945.31999999999,138010.35199999998,124621.288,155611.82152,2
2021,22,41155,19156.660799999998,13801.0352,25748.199999999997,52114.356799999994,41197.119999999995,59632.8312,114836.972,101035.9368,132654.72639999999,2
2021,22,55000,14418.992,12668.114399999999,16375.8552,47685.666399999995,45110.846399999995,51496.399999999994,117514.7848,113189.0872,123694.3528,3
2021,22,70000,17817.754399999998,15654.9056,19568.631999999998,43565.954399999995,40682.155999999995,49230.558399999994,92693.51999999999,83321.1752,105567.62,3
2021,24,04000,17611.768799999998,15036.9488,20701.552799999998,55513.1192,52392.437359999996,57449.383839999995,113652.5548,108554.4112,123591.36,2
2021,24,30325,43751.34144,37077.407999999996,51496.399999999994,88573.80799999999,77244.59999999999,99903.01599999999,167878.264,154489.19999999998,182297.256,2
2021,25,07000,20598.559999999998,17302.790399999998,23688.343999999997,77244.59999999999,72197.9528,83424.16799999999,180237.4,168063.65104,195686.31999999998,2
2021,25,09000,30897.84,24718.271999999997,37283.393599999996,72094.95999999999,66945.31999999999,82394.23999999999,139864.2224,132036.7696,155519.128,2
2021,25,11000,36047.479999999996,26026.28056,46449.752799999995,105052.65599999999,92693.51999999999,118441.72,216284.88,194862.37759999998,247182.72,3
2021,25,23000,18538.703999999998,14830.9632,24100.315199999997,56646.04,48612.601599999995,64885.464,117411.792,106082.584,128741,2
2021,25,34550,22143.451999999997,19053.667999999998,27190.0992,64885.464,58211.53056,72403.9384,125651.216,117926.756,138319.3304,2
2021,25,37000,25614.30936,21628.487999999998,30897.84,62825.608,57161.004,72094.95999999999,119471.648,109481.3464,135435.532,3
2021,25,37490,25027.250399999997,18744.689599999998,36253.465599999996,75184.74399999999,64885.464,85998.988,142233.0568,125033.2592,169938.12,1
2021,25,45000,19774.617599999998,15757.8984,24615.279199999997,51290.414399999994,46346.759999999995,57675.968,106700.5408,100417.98,123591.36,3
2021,25,45560,61795.68,55616.112,72094.95999999999,154489.19999999998,140585.172,175190.7528,359444.872,311656.2128,413001.12799999997,2
2021,25,55745,30846.3436,23286.67208,43462.961599999995,92075.56319999999,83939.132,105052.65599999999,187755.8744,176220.6808,211135.24,1
2021,25,62535,35017.551999999996,25336.228799999997,41197.119999999995,97740.1672,85484.02399999999,108142.44,191051.644,171997.976,216284.88,2
2021,25,67000,16478.847999999998,12359.135999999999,19877.610399999998,41815.076799999995,37695.364799999996,48406.615999999995,91663.59199999999,80334.38399999999,106103.18256,3
2021,25,82000,20289.581599999998,16375.8552,24718.271999999997,61795.68,56646.04,71888.97439999999,125445.2304,118441.72,135950.49599999998,3
2021,26,03000,24821.264799999997,12874.099999999999,32957.695999999996,69005.17599999999,58705.896,79922.41279999999,166127.3864,144189.91999999998,195686.31999999998,3
2021,26,21000,20598.559999999998,17611.768799999998,25748.199999999997,57572.9752,51496.399999999994,66430.356,122561.432,107936.4544,133890.63999999998,3
2021,26,22000,12359.135999999999,11123.222399999999,13801.0352,36047.479999999996,34605.580799999996,39549.235199999996,77244.59999999999,74154.81599999999,85082.35208,1
2021,26,27440,28601.10056,22040.459199999998,33575.652799999996,70447.07519999999,63237.5792,78274.52799999999,142645.028,131109.8344,152223.3584,2
2021,26,29000,14727.9704,10093.294399999999,20598.559999999998,39137.263999999996,36047.479999999996,46346.759999999995,72094.95999999999,66121.37759999999,92487.53439999999,3
2021,26,34000,25439.221599999997,17611.768799999998,31927.768,59107.567919999994,52938.2992,64782.4712,109172.368,102992.79999999999,121119.5328,1
2021,26,46000,25748.199999999997,20804.545599999998,29043.9696,50466.471999999994,46346.759999999995,58087.9392,89912.7144,81879.276,101035.9368,3
2021,26,49000,32957.695999999996,27087.1064,41197.119999999995,71579.996,66945.31999999999,77399.0892,133890.63999999998,123385.3744,154489.19999999998,2
2021,26,69035,46346.759999999995,40991.134399999995,51496.399999999994,111232.224,97843.15999999999,120182.29832,202895.816,188682.80959999998,214636.9952,2
2021,26,74900,28601.10056,22040.459199999998,33575.652799999996,70447.07519999999,63237.5792,78274.52799999999,142645.028,131109.8344,152223.3584,2
2021,26,76460,27808.056,22658.415999999997,32967.995279999996,64288.10576,57263.9968,72712.91679999999,124518.2952,114013.0296,135950.49599999998,1
2021,26,80700,46964.716799999995,41197.119999999995,51496.399999999994,112056.1664,97946.1528,120501.576,205985.59999999998,194141.42799999999,220919.55599999998,2
2021,26,84000,28323.02,22967.394399999997,33987.623999999996,61795.68,57675.968,70035.10399999999,109172.368,102992.79999999999,121222.5256,2
2021,26,86000,24306.300799999997,19980.603199999998,28014.0416,51496.399999999994,47345.79016,58705.896,102889.8072,92693.51999999999,109172.368,2
2021,26,88940,29352.948,22658.415999999997,37180.400799999996,64267.5072,56852.0256,70447.07519999999,106906.5264,99202.66496,119471.648,2
2021,27,06616,38313.321599999996,31072.92776,48406.615999999995,78171.5352,71065.03199999999,86513.95199999999,150369.48799999998,138319.3304,173027.90399999998,2
2021,27,07966,43256.975999999995,34090.616799999996,50775.450399999994,81364.31199999999,70035.10399999999,99079.07359999999,156549.05599999998,144189.91999999998,187137.9176,2
2021,27,17000,26366.156799999997,21422.502399999998,33987.623999999996,68696.1976,59220.86,77244.59999999999,133272.6832,122252.4536,148309.63199999998,3
2021,27,43000,25768.79856,23585.351199999997,30897.84,71065.03199999999,67769.26239999999,76832.62879999999,149339.56,144189.91999999998,159638.84,2
2021,27,51730,50116.29648,41197.119999999995,63855.536,127402.0936,118441.72,134920.568,232145.7712,192349.35327999998,268502.22959999996,2
2021,27,54880,41197.119999999995,37077.407999999996,46346.759999999995,84969.06,76420.65759999999,93723.44799999999,158608.91199999998,144189.91999999998,177147.61599999998,2
2021,27,58000,30176.8904,25439.221599999997,32957.695999999996,68490.212,64885.464,76214.67199999999,133890.63999999998,128123.0432,144601.89119999998,1
2021,27,71428,50569.464799999994,36562.443999999996,63546.5576,101962.87199999999,96555.75,115351.936,180237.4,168908.19199999998,218344.736,2
2021,28,36000,14007.0208,10917.236799999999,16478.847999999998,38519.307199999996,36047.479999999996,43153.983199999995,80334.38399999999,74154.81599999999,88367.82239999999,3
2021,29,15670,24203.307999999997,19671.624799999998,30897.84,61795.68,56337.0616,69520.14,122561.432,110202.296,133890.63999999998,2
2021,29,35000,28837.984,26160.171199999997,30897.84,61795.68,56646.04,66945.31999999999,107112.512,102065.8648,118338.7272,3
2021,29,38000,25954.185599999997,24203.307999999997,28631.9984,61795.68,59735.824,65709.40639999999,118132.7416,113292.08,122355.4464,1
2021,29,41348,46346.759999999995,41609.091199999995,55719.1048,97843.15999999999,88573.80799999999,110047.80679999999,166642.3504,156961.02719999998,182297.256,1
2021,29,54074,49436.543999999994,46346.759999999995,54998.1552,102271.8504,93929.43359999999,110202.296,177302.1052,162728.62399999998,189506.75199999998,2
2021,29,65000,16478.847999999998,14315.9992,19774.617599999998,51496.399999999994,48509.608799999995,54689.1768,108657.404,102992.79999999999,114219.0152,3
2021,29,70000,23379.365599999997,20598.559999999998,25748.199999999997,48303.623199999995,45316.831999999995,51496.399999999994,95783.30399999999,85793.0024,104331.7064,3
2021,30,06550,25851.192799999997,22864.401599999997,31762.979519999997,61280.716,57881.9536,66265.56752,110202.296,94959.36159999999,131006.8416,1
2021,31,28000,27705.0632,25542.214399999997,30897.84,62825.608,60147.7952,66945.31999999999,128741,122149.4608,136877.4312,3
2021,31,37000,27705.0632,25748.199999999997,30125.394,66945.31999999999,62722.6152,72094.95999999999,134817.5752,128741,143159.992,3
2021,32,31900,31773.2788,30588.8616,36047.479999999996,74154.81599999999,71065.03199999999,79819.42,150163.5024,143365.97759999998,157578.984,1
2021,32,40000,24100.315199999997,21525.495199999998,25748.199999999997,59735.824,57263.9968,62001.6656,123591.36,117617.7776,128741,2
2021,32,51800,31824.7752,27808.056,36459.451199999996,71065.03199999999,66327.36319999999,76214.67199999999,127711.072,118441.72,139380.15623999998,1
2021,32,60600,27705.0632,23688.343999999997,30691.8544,69005.17599999999,65915.39199999999,72094.95999999999,132860.712,126681.144,141048.6396,1
2021,32,68400,41197.119999999995,38107.335999999996,45934.788799999995,83506.56224,76214.67199999999,93774.9444,143159.992,132860.712,154283.2144,2
2021,33,45140,39652.227999999996,32957.695999999996,43256.975999999995,72094.95999999999,65915.39199999999,79716.42719999999,120501.576,113292.08,132860.712,1
2021,33,50260,43153.983199999995,38107.335999999996,51496.399999999994,93517.46239999999,84969.06,100623.9656,165633.02096,149339.56,183327.18399999998,2
2021,34,13690,27087.1064,23173.379999999997,31206.8184,66945.31999999999,61795.68,75905.6936,144498.8984,133169.6904,163037.6024,2
2021,34,21000,23688.343999999997,17302.790399999998,27911.0488,51496.399999999994,44183.911199999995,60765.752,114733.9792,94341.40479999999,128741,3
2021,34,36000,24718.271999999997,21010.531199999998,30279.8832,80334.38399999999,73845.8376,86925.92319999999,197746.17599999998,178177.544,216799.84399999998,3
2021,34,51000,15242.9344,12359.135999999999,16993.811999999998,45213.839199999995,40785.148799999995,49333.551199999994,91354.6136,81158.32639999999,98770.0952,3
2021,34,57000,15757.8984,12482.727359999999,19774.617599999998,46037.781599999995,40476.170399999995,51599.392799999994,95783.30399999999,82394.23999999999,123591.36,2
2021,34,74000,15448.92,12153.150399999999,23997.322399999997,54792.1696,46346.759999999995,64679.4784,106288.5696,99903.01599999999,120707.5616,2
2021,35,02000,23482.358399999997,21113.523999999998,25748.199999999997,60147.7952,56440.0544,64700.07696,126681.144,121531.504,134920.568,2
2021,35,39380,20392.574399999998,15757.8984,23482.358399999997,41197.119999999995,37489.379199999996,49436.543999999994,94753.37599999999,77244.59999999999,118647.7056,1
2021,35,63460,41197.119999999995,36006.28288,46037.781599999995,70756.0536,62825.608,77862.55679999999,133890.63999999998,123591.36,148309.63199999998,2
2021,35,70500,27705.0632,24924.257599999997,31515.7968,67357.29119999999,63649.5504,74154.81599999999,144498.8984,132860.712,161492.71039999998,2
2021,36,01000,17302.790399999998,13595.0496,20598.559999999998,49436.543999999994,45316.831999999995,60765.752,114733.9792,100119.30088,128741,3
2021,36,11000,14521.9848,12359.135999999999,16581.840799999998,40991.134399999995,36047.479999999996,44595.882399999995,88573.80799999999,81570.29759999999,96813.23199999999,2
2021,36,50617,37077.407999999996,29105.76528,46346.759999999995,107112.512,92693.51999999999,124312.3096,216284.88,202174.8664,253362.288,2
2021,36,51000,21638.78728,20979.63336,22658.415999999997,67975.24799999999,66945.31999999999,69829.11839999999,154489.19999999998,152944.308,157578.984,1
2021,36,63000,13389.064,11226.215199999999,15551.9128,41197.119999999995,36356.458399999996,45007.853599999995,82703.2184,75699.708,96195.27519999999,3
2021,36,73000,12977.092799999999,10917.236799999999,15448.92,37489.379199999996,35017.551999999996,41897.47104,85072.05279999999,77244.59999999999,93208.484,3
2021,36,84000,20804.545599999998,16478.847999999998,27293.092,67975.24799999999,59323.8528,79304.45599999999,154489.19999999998,140070.20799999998,175190.7528,2
2021,37,02140,24924.257599999997,20289.581599999998,32957.695999999996,62310.644,59735.824,72094.95999999999,139040.28,123179.3888,152429.34399999998,2
2021,37,10740,48406.615999999995,42947.997599999995,55719.1048,111953.1736,103301.7784,121840.4824,207015.528,197282.7084,218344.736,2
2021,37,12000,31927.768,30897.84,34811.566399999996,72815.9096,70035.10399999999,76214.67199999999,153459.272,146249.77599999998,156549.05599999998,2
2021,37,14100,35120.544799999996,28837.984,39806.7172,80334.38399999999,71065.03199999999,90633.66399999999,136980.424,129770.928,149339.56,2
2021,37,19000,30897.84,28529.0056,34193.609599999996,72094.95999999999,70550.068,81982.26879999999,145491.748992,139040.28,154489.19999999998,3
2021,37,22920,20598.559999999998,19568.631999999998,23688.343999999997,51496.399999999994,50260.486399999994,55307.1336,96504.2536,90633.66399999999,102992.79999999999,1
2021,37,25580,23791.336799999997,19362.646399999998,27808.056,55101.148,50466.471999999994,61795.68,118441.72,105052.65599999999,130182.8992,2
2021,37,28000,23688.343999999997,20598.559999999998,25851.192799999997,53865.2344,49642.529599999994,57675.968,108142.44,102992.79999999999,121222.5256,2
2021,37,28080,16272.8624,13080.085599999999,21113.523999999998,45316.831999999995,40476.170399999995,51496.399999999994,102992.79999999999,91045.63519999999,113292.08,2
2021,37,31400,22246.444799999997,18538.703999999998,28426.0128,61280.716,51496.399999999994,66121.37759999999,102992.79999999999,97843.15999999999,118441.72,2
2021,37,55000,30588.8616,27499.0776,32957.695999999996,77244.59999999999,74154.81599999999,82394.23999999999,165303.444,159329.8616,172409.9472,3
2021,37,74440,26778.128,19568.631999999998,32957.695999999996,58293.9248,53556.256,66945.31999999999,132665.02568,118956.684,154283.2144,2
2021,37,75000,20598.559999999998,18446.01048,23729.541119999998,51496.399999999994,47376.687999999995,56440.0544,102992.79999999999,96813.23199999999,110202.296,3
2021,38,25700,31412.804,24718.271999999997,36047.479999999996,65194.4424,60765.752,75184.74399999999,133890.63999999998,128741,154489.19999999998,2
2021,39,01000,18126.732799999998,15036.9488,20598.559999999998,43256.975999999995,41197.119999999995,49436.543999999994,89191.76479999999,84866.06719999999,96813.23199999999,3
2021,39,15000,15448.92,13595.0496,18229.725599999998,44183.911199999995,40167.191999999995,49539.536799999994,102992.79999999999,99903.01599999999,108863.3896,2
2021,39,16000,12359.135999999999,10814.243999999999,14624.9776,36356.458399999996,34708.573599999996,39343.249599999996,77244.59999999999,74700.67784,82394.23999999999,3
2021,39,18000,28837.984,26778.128,30897.84,62825.608,61589.6944,65606.4136,126166.18,122561.432,131521.8056,2
2021,39,21000,17920.747199999998,14830.9632,21937.466399999998,42536.026399999995,38416.314399999996,46964.716799999995,79819.42,73124.88799999999,84454.09599999999,3
2021,39,61000,33431.46288,25748.199999999997,35841.494399999996,59735.824,56038.38248,66224.3704,103919.7352,97843.15999999999,115351.936,3
2021,39,77000,14727.9704,13080.085599999999,18023.739999999998,44286.903999999995,40682.155999999995,48406.615999999995,89603.73599999999,82476.63424,95783.30399999999,3
2021,40,09050,29146.9624,26057.178399999997,32957.695999999996,72094.95999999999,67975.24799999999,77244.59999999999,140070.20799999998,128741,147279.704,2
2021,40,23200,37695.364799999996,36047.479999999996,43256.975999999995,77244.59999999999,69314.1544,84145.1176,161698.696,150369.48799999998,198776.104,2
2021,40,41850,21628.487999999998,19156.660799999998,28498.10776,44492.889599999995,41197.119999999995,57675.968,95268.34,84454.09599999999,116299.46975999999,1
2021,40,52500,28426.0128,25748.199999999997,32854.703199999996,70035.10399999999,65091.4496,76420.65759999999,123591.36,116381.864,132860.712,2
2021,40,55000,25748.199999999997,24615.279199999997,28837.984,60250.788,56646.04,63855.536,117205.8064,112056.1664,122561.432,3
2021,40,75000,23688.343999999997,20907.538399999998,25233.235999999997,55616.112,52526.327999999994,59117.8672,117823.7632,113292.08,123591.36,3
2021,41,05350,36459.451199999996,32545.7248,43256.975999999995,88573.80799999999,82394.23999999999,97132.50968,180237.4,168496.22079999998,195480.3344,2
2021,41,05800,35841.494399999996,29867.912,43256.975999999995,77347.5928,70035.10399999999,87543.87999999999,146249.77599999998,127814.0648,180237.4,2
2021,41,23850,25748.199999999997,23739.840399999997,29558.9336,60456.7736,55822.0976,67357.29119999999,116381.864,108142.44,123591.36,2
2021,41,31250,30897.84,25748.199999999997,36150.472799999996,67975.24799999999,63031.5936,77244.59999999999,121737.4896,111232.224,138216.3376,2
2021,41,34100,47994.644799999995,40682.155999999995,56543.0472,102992.79999999999,92693.51999999999,117205.8064,168908.19199999998,154489.19999999998,183224.1912,1
2021,41,47000,24718.271999999997,19568.631999999998,29455.9408,61795.68,54586.184,70035.10399999999,115351.936,108142.44,130285.89199999999,2
2021,41,59000,30897.84,28837.984,33884.631199999996,79304.45599999999,76214.67199999999,82909.204,158608.91199999998,153593.16264,165818.408,2
2021,41,64900,30897.84,25954.185599999997,36047.479999999996,65091.4496,60456.7736,70550.068,123591.36,113292.08,131418.81279999999,2
