year,state,county,injury_death_rate,injury_death_rate_lb,injury_death_rate_ub,injury_deaths_quality
2019,22,013,74.59,55.36057841,98.334849951,1
2019,22,015,64.23,57.999959168,70.465539344,1
2019,22,017,87.74,82.479124135,93.008957231,1
2019,22,019,85.1,79.420628257,90.783063307,1
2019,22,021,112.55,85.021904134,146.16042531,1
2019,22,023,60.45,37.4210691,92.40811427,2
2019,22,025,74.81,52.39372749,103.564073,1
2019,22,027,114.87,92.482642032,141.02954308,1
2019,22,029,94.33,76.042473435,115.68612339,1
2019,22,031,76.62,61.965277148,91.276889258,1
2019,22,033,103.61,99.371079352,107.85107336,1
2019,22,035,71.67,46.378516936,105.79329119,2
2019,22,037,113.05,91.827166623,134.2740396,1
2019,22,039,113.41,97.285436394,129.53825594,1
2019,22,041,88.57,71.130038755,108.99462441,1
2019,22,043,84.06,67.928360488,102.86712726,1
2019,22,045,94.59,84.477284361,104.70604611,1
2019,22,047,79.02,65.383971286,92.656813037,1
2019,22,049,68.46,51.431982621,89.33018028,1
2019,22,051,101.63,97.397508578,105.87237726,1
2019,22,053,105.06,89.032234824,121.09460538,1
2019,22,055,72.52,67.737867118,77.304770983,1
2019,22,057,85.7,77.50786706,93.901114771,1
2019,22,059,85.54,65.879567662,109.23821588,1
2019,22,061,52.97,43.684621861,62.257008539,1
2019,22,063,105.06,97.479615947,112.63940879,1
2019,22,065,79.15,57.510149769,106.25451293,1
2019,22,067,120.43,101.28712799,139.5793575,1
2019,22,069,98.1,84.116402332,112.08925026,1
2019,22,071,123.81,118.87825383,128.74206986,1
2019,22,073,95.72,88.82766129,102.62179217,1
2019,22,075,79.81,64.414068859,97.768237931,1
2019,22,077,113.11,93.202674272,133.02103178,1
2019,22,079,105.69,97.804394569,113.57679771,1
2019,22,081,94.58,67.571318819,128.79489008,1
2019,22,083,85.99,68.87824683,106.07417152,1
2019,22,085,96.06,78.504888002,113.61967554,1
2019,22,087,118.2,104.25522456,132.14532019,1
2019,22,089,70.28,60.183784594,80.385596976,1
2019,22,091,151.9,120.06964597,189.57649474,1
2019,22,093,87.91,70.958748699,107.70181032,1
2019,22,095,94.15,81.199902869,107.10392489,1
2019,22,097,101.52,91.811604561,111.23015436,1
2019,22,099,88.75,77.470167014,100.01991442,1
2019,22,101,85.82,74.350249697,97.294103204,1
2019,22,103,97.22,91.84401508,102.59752667,1
2019,22,105,108,100.12381126,115.87991047,1
2019,22,107,94.65,58.592495196,144.68913159,2
2019,22,109,99.17,90.892509384,107.43785079,1
2019,22,111,77.02,61.602367098,95.113374153,1
2019,22,113,75.24,65.404935464,85.066541831,1
2019,22,115,78.21,67.151208392,89.278288345000007,1
2019,22,117,152.49,136.58136925,168.39677254,1
2019,22,119,88.07,74.867602044,101.26762037,1
2019,22,121,100.19,83.101556371,117.28707613,1
2019,22,123,117.32,90.348465797,149.81132332,1
2019,22,125,103.6,82.151630588,128.94430626,1
2019,22,127,97.78,76.081455922,123.7513691,1
2019,23,001,95.83,87.573286774,104.095249,1
2019,23,003,85.57,75.683695805,95.448450299,1
2019,23,005,83.94,79.262578684,88.626209608,1
2019,23,007,101.95,85.796815455,118.10667023,1
2019,23,009,97.88,86.162050363,109.59985057,1
2019,23,011,99.55,91.632485661,107.47203601,1
2019,23,013,115.56,100.62660945,130.49664959,1
2019,23,015,101.64,86.583476399,116.70279132,1
2019,23,017,96.75,85.39451127,108.09951226,1
2019,23,019,104.26,96.996494413,111.52851409,1
2019,23,021,117.58,95.564348913,143.15111911,1
2019,23,023,76.88,64.006413153,89.754270128,1
2019,23,025,113.72,100.58664769,126.85479403,1
2019,23,027,95.7,82.095857736,109.3129108,1
2019,23,029,146.14,127.25172555,165.02517504,1
2019,23,031,104.81,98.557282349,111.06514473,1
2019,24,001,114.02,102.91750144,125.12753323,1
2019,24,003,87.55,84.128695345,90.963669177,1
2019,24,005,109.42,106.24035844,112.60927218,1
2019,24,009,83.41,75.071086934,91.757412066,1
2019,24,011,106.47,90.784021171,122.15471383,1
2019,24,013,87.95,81.611380442,94.284888299,1
2019,24,015,126.93,117.19615068,136.66769199,1
2019,24,017,76.49,70.457960007,82.529700559,1
2019,24,019,89.26,74.63283954,103.89400191,1
2019,24,021,72.5,67.8369819,77.166529904,1
2019,24,023,85.8,70.758910418,100.84185012,1
2019,24,025,85.63,80.540747887,90.722075161,1
2019,24,027,47.79,44.417940189,51.160208566,1
2019,24,029,93.71,75.4471929,115.05167789,1
2019,24,031,42.64,40.8767423,44.406983952,1
2019,24,033,61.68,59.400848496,63.96551443,1
2019,24,035,80.24,69.147140543,91.333182653,1
2019,24,037,70.83,63.900626302,77.766702775,1
2019,24,039,94.1,77.331052181,110.86398631,1
2019,24,041,87.87,74.380004067,101.35934106,1
2019,24,043,117.11,109.38565325,124.83464911,1
2019,24,045,85.03,77.074968796,92.98317637,1
2019,24,047,87.82,76.416463439,99.214034643,1
2019,24,510,200.24,195.18086236,205.29407006,1
2019,25,001,99.13,93.156503603,105.10319599,1
2019,25,003,102.53,94.618032649,110.44365277,1
2019,25,005,90.24,86.731661607,93.749201633,1
2019,25,007,78.42,60.893792094,99.412107519,1
2019,25,009,75.14,72.43466522,77.851549463,1
2019,25,011,75.75,66.660237085,84.831703204,1
2019,25,013,87.09,83.304755594,90.868594344,1
2019,25,015,58.35,53.077790454,63.616707809,1
2019,25,017,55.13,53.504363119,56.752667044,1
2019,25,019,53.25,35.926931648,76.016374793,2
2019,25,021,61.83,59.236324156,64.43253769,1
2019,25,023,79.87,76.427248804,83.308592871,1
2019,25,025,62.75,60.298301987,65.21140912,1
2019,25,027,72.33,69.741924274,74.925705232,1
2019,26,001,125.06,96.51876427,159.39939551,1
2019,26,003,65.85,44.426852549,94.001021499,2
2019,26,005,74.36,67.380826239,81.340883379,1
2019,26,007,80.19,65.466400288,94.906114113,1
2019,26,009,72.92,58.24195876,90.160598692,1
2019,26,011,95.94,75.070046493,120.82522793,1
2019,26,013,110.48,80.884264978,147.3630514,1
2019,26,015,70.48,61.05789053,79.899835265,1
2019,26,017,80.82,73.08327976,88.5610949,1
2019,26,019,74.56,57.666857086,94.862151975,1
2019,26,021,70.76,64.810354503,76.702269776,1
2019,26,023,82.34,70.274603131,94.398809933,1
2019,26,025,104.66,96.918216612,112.40283178,1
2019,26,027,77.52,66.774706662,88.261649363,1
2019,26,029,77.21,62.155302766,92.273044775,1
2019,26,031,81.21,65.530319602,96.899504406,1
2019,26,033,73.69,61.399032012,85.990412554,1
2019,26,035,104.24,88.089532894,120.3944627,1
2019,26,037,54.94,47.625862842,62.244495199,1
2019,26,039,122.19,97.603549359,151.09372404,1
2019,26,041,71.9,59.49095936,84.305718825,1
2019,26,043,98.67,81.372970399,115.96844604,1
2019,26,045,78.59,71.168618471,86.00760671,1
2019,26,047,73.3,60.292653452,86.306721698,1
2019,26,049,105.68,101.21173782,110.14809073,1
2019,26,051,89.28,72.81964683,105.74331637,1
2019,26,053,80.27,61.108511291,103.54798955,1
2019,26,055,71.47,63.768703776,79.167402489,1
2019,26,057,62.31,51.474597679,73.149444948,1
2019,26,059,75.66,64.382491847,86.930564371,1
2019,26,061,68.38,56.291684565,80.459311883,1
2019,26,063,94.5,79.220539158,109.77284607,1
2019,26,065,82.39,77.728357424,87.059910971,1
2019,26,067,68.33,59.297696441,77.355480901,1
2019,26,069,110.46,92.096871985,128.82384291,1
2019,26,071,125.97,98.201184329,159.15776856,1
2019,26,073,52.51,44.947135628,60.08205965,1
2019,26,075,65.96,60.304220005,71.621734657,1
2019,26,077,78.91,74.114688313,83.696790579,1
2019,26,079,91.26,72.46985421,113.42196456,1
2019,26,081,66.9,64.089793182,69.705022867,1
2019,26,083,103.27,51.550510395,184.77317418,3
2019,26,085,81.59,60.158780934,108.17786194,1
2019,26,087,67.08,59.423693105,74.733074762,1
2019,26,089,72.68,57.544432753,90.585675927,1
2019,26,091,71.39,63.923143152,78.860777182,1
2019,26,093,64.79,59.683147886,69.899827678,1
2019,26,095,86.11,56.749282808,125.29049705,2
2019,26,097,94.52,70.376132547,124.27596304,1
2019,26,099,89.43,86.62428394,92.239381154,1
2019,26,101,109.28,90.774530003,127.77974975,1
2019,26,103,77.11,67.665503967,86.557866898,1
2019,26,105,98.38,82.253905174,114.50304496,1
2019,26,107,64.82,54.122799372,75.522239867,1
2019,26,109,103.75,85.109526108,122.39191245,1
2019,26,111,54,46.942610499,61.054192796,1
2019,26,113,58.29,42.354526659,78.253310388,1
2019,26,115,87.02,80.349593695,93.699267925,1
2019,26,117,85.57,75.403595306,95.743087469,1
2019,26,119,131.6,100.66266814,169.04418682,1
2019,26,121,92.5,86.099097255,98.89453279,1
2019,26,123,99.42,86.897927525,111.95170271,1
2019,26,125,57.29,55.411845143,59.160265215,1
2019,26,127,86.12,70.307392828,101.92406207,1
2019,26,129,117.41,96.66423098,138.16494511,1
2019,26,131,107.03,72.723806164,151.92495772,2
2019,26,133,81.45,65.897333662,99.567524562,1
2019,26,135,135.15,102.08948302,175.5011536,1
2019,26,137,71.48,57.331546205,88.069193413,1
2019,26,139,54.23,50.437467833,58.030204926,1
2019,26,141,73.96,54.34290956,98.350910085,1
2019,26,143,95.41,77.895723801,112.92480447,1
2019,26,145,90.32,84.296093029,96.348555086,1
2019,26,147,98.78,91.881472867,105.68472248,1
2019,26,149,93.55,82.687430598,104.40944948,1
2019,26,151,70.95,59.441643085,82.459541206,1
2019,26,153,79.37,54.29104155,112.05092787,2
2019,26,155,77.41,68.069904136,86.745197373,1
2019,26,157,89.3,77.884176809,100.71982392,1
2019,26,159,89.61,80.059876299,99.167272902,1
2019,26,161,60.03,56.488561121,63.57415886,1
2019,26,163,103.75,101.61708579,105.88640033,1
2019,26,165,85.49,71.474488097,99.497361328,1
2019,27,001,129.04,103.99373839,154.07730705,1
2019,27,003,58.09,54.535993925,61.641462332,1
2019,27,005,87.09,73.10830537,101.07717294,1
2019,27,007,102.09,89.151089863,115.03864426,1
2019,27,009,72.66,60.91125633,84.402378932,1
2019,27,011,88.07,55.195495705,133.34506741,2
2019,27,013,56.72,48.67693025,64.765390863,1
2019,27,015,66.14,52.680720932,81.991384012,1
2019,27,017,76.1,63.309702468,88.889633898,1
2019,27,019,43.08,37.429713774,48.73954119,1
2019,27,021,115.87,98.506291225,133.24184869,1
2019,27,023,90.61,68.070244102,118.22851983,1
2019,27,025,54.41,45.761603541,63.062062742,1
2019,27,027,60.44,51.915157881,68.97012324,1
2019,27,029,110.48,81.737248588,146.06673865,1
2019,27,031,70.48,42.43514176,110.0673427,2
2019,27,033,67.28,47.611653055,92.347678681,1
2019,27,035,85.82,75.72735136,95.903013632,1
2019,27,037,59.37,56.098726829,62.650473355,1
2019,27,039,79.8,63.559658784,98.923179084,1
2019,27,041,70.73,58.75066486,82.701009337,1
2019,27,043,72.75,53.994505736,95.908348001,1
2019,27,045,82.67,66.211941446,101.96799652,1
2019,27,047,84.17,69.589749025,98.753776983,1
2019,27,049,86.19,74.246109169,98.137219639,1
2019,27,051,60.17,35.65964962,95.09212551,2
2019,27,053,74.05,71.921414746,76.178689329,1
2019,27,055,67.54,51.896284245,86.407494626,1
2019,27,057,76.17,60.489451011,94.671535405,1
2019,27,059,76.77,64.645230587,88.895682084,1
2019,27,061,104.04,90.733678179,117.33680016,1
2019,27,063,68.81,47.649475634,96.148117161,2
2019,27,065,95.28,75.193896917,119.08430284,1
2019,27,067,57.83,47.651063649,68.008710068,1
2019,27,069,79.65,46.39988038,127.52962009,2
2019,27,071,100.19,76.813141501,128.43578611,1
2019,27,073,81.31,53.580974861,118.29553856,2
2019,27,075,77.23,55.422811363,104.77354073,1
2019,27,077,53.16,25.493826136,97.769037969,3
2019,27,079,67.69,54.828737178,82.660502453,1
2019,27,081,74.1,45.867580481,113.26604825,2
2019,27,083,62.55,49.595809819,77.845043914,1
2019,27,085,63.62,51.937437432,75.29328544,1
2019,27,087,188.54,140.81249891,247.24830218,1
2019,27,089,59.92,39.818085167,86.604738039,2
2019,27,091,62.86,48.194831733,80.584402344,1
2019,27,093,57.79,44.783371189,73.386201758,1
2019,27,095,113.58,95.28439822,131.88367546,1
2019,27,097,81.51,67.758794112,95.258105306,1
2019,27,099,82.43,69.815710819,95.048175947,1
2019,27,101,70.22,47.026041495,100.84464271,2
2019,27,103,48.09,38.246646063,59.691186882,1
2019,27,105,68.97,54.248248381,86.4528479,1
2019,27,107,135.95,98.784042016,182.51126647,1
2019,27,109,60.62,55.164059282,66.079066437,1
2019,27,111,75.5,65.542705115,85.450192753,1
2019,27,113,84.93,64.812752605,109.32548186,1
2019,27,115,91.47,75.981487577,106.95616345,1
2019,27,117,54.85,35.49279742,80.962050979,2
2019,27,119,63.67,51.18671692,76.143424671,1
2019,27,121,70.09,49.841509093,95.816620297,1
2019,27,123,75.15,71.905913641,78.401515105,1
2019,27,125,84.42,49.178757857,135.16733782,2
2019,27,127,80.23,61.368309235,103.05663582,1
2019,27,129,80.97,61.636841451,104.4432417,1
2019,27,131,62.32,53.828175008,70.807176274,1
2019,27,133,91.33,66.093180724,123.01571194,1
2019,27,135,69.39,51.974388862,90.757746847,1
2019,27,137,89.54,83.665293654,95.410690311,1
2019,27,139,49.55,44.469006174,54.63633058,1
2019,27,141,61.02,54.03152635,68.005280451,1
2019,27,143,64.6,47.630559355,85.649542665,1
2019,27,145,63.71,58.160635379,69.251429563,1
2019,27,147,62.59,51.14909199,74.027788385,1
2019,27,149,47.28,29.969223098,70.937909342,2
2019,27,151,100.83,74.086268138,134.08284457,1
2019,27,153,79.04,64.094377373,96.419482369,1
2019,27,155,109.36,64.811304863,172.82964926,2
2019,27,157,65.87,51.441707922,83.080698648,1
2019,27,159,107.73,84.58905876,135.24169263,1
2019,27,161,69.48,53.623828424,88.559006121,1
2019,27,163,54.07,50.062876625,58.067577137,1
2019,27,165,82.69,60.318115273,110.65207655,1
2019,27,167,86.25,56.839925031,125.49061604,2
2019,27,169,62.3,52.584895225,72.013413235,1
2019,27,171,46.93,41.791413473,52.076241933,1
2019,27,173,63.41,43.085946854,90.009461816,2
2019,28,001,124.34,106.75498723,141.93195864,1
2019,28,003,102.55,87.965449477,117.12843495,1
2019,28,005,95.57,72.754496993,123.28203937,1
2019,28,007,103.31,83.586002853,126.29420539,1
2019,28,009,123.02,91.595749423,161.74730776,1
2019,28,011,82.92,68.662538934,97.169651645,1
2019,28,013,113.67,90.403428705,141.09179531,1
2019,28,015,110.04,82.893579888,143.22595226,1
2019,28,017,98.11,78.257460247,121.46853519,1
2019,28,019,109.57,79.918455329,146.60841104,1
2019,28,021,102.24,74.856148942,136.38042612,1
2019,28,023,107.47,85.723758623,133.05746644,1
2019,28,025,61.51,46.939146385,79.176467447,1
2019,28,027,109.46,90.197091868,128.73139444,1
2019,28,029,85.49,70.25625446,100.72135595,1
2019,28,031,131,107.94396883,154.06015139,1
2019,28,033,76.08,70.410336381,81.74730069,1
2019,28,035,83.16,73.945264568,92.37070389,1
2019,28,037,113.68,82.600354885,152.61063501,1
2019,28,039,106.64,88.240037767,125.0465599,1
2019,28,041,56.38,39.896533701,77.383414319,1
2019,28,043,108.79,88.822757671,128.76563761,1
2019,28,045,97.12,84.572073924,109.67647977,1
2019,28,047,84.8,79.184798693,90.423029242,1
2019,28,049,102.16,96.382677121,107.92823211,1
2019,28,051,127.45,103.73624351,151.15491108,1
2019,28,053,97.55,69.693891768,132.8406384,1
2019,28,055,NA,NA,NA,NA
2019,28,057,101.53,83.289044201,119.77396506,1
2019,28,059,91.73,84.70061619,98.749906084,1
2019,28,061,85.05,66.301877341,107.45755177,1
2019,28,063,115,82.526388052,156.0112464,1
2019,28,065,137.62,108.60788164,172.00190971,1
2019,28,067,93.41,83.143094329,103.67670974,1
2019,28,069,63.18,42.925260305,89.673776729,2
2019,28,071,56.74,47.782541602,65.707270108,1
2019,28,073,61.17,52.495095511,69.845517409,1
2019,28,075,90.43,80.828388209,100.02405794,1
2019,28,077,104.91,81.134892977,133.46714104,1
2019,28,079,88.01,70.759075908,105.25852585,1
2019,28,081,95.68,86.396432759,104.96509513,1
2019,28,083,124.28,106.06934926,142.48135022,1
2019,28,085,96.98,82.229421196,111.7365997,1
2019,28,087,88.59,77.840497632,99.335680657,1
2019,28,089,63.39,56.598539233,70.174149767,1
2019,28,091,112.05,93.424324904,130.68066587,1
2019,28,093,117.21,101.27713365,133.13396482,1
2019,28,095,102.43,87.547643218,117.31041941,1
2019,28,097,108.39,81.427692191,141.42854412,1
2019,28,099,108.9,91.96933134,125.82247887,1
2019,28,101,107.48,87.746701825,127.20568811,1
2019,28,103,111.39,84.793712484,143.68241459,1
2019,28,105,54.7,45.510652786,63.898977675,1
2019,28,107,109.17,93.480985511,124.85962584,1
2019,28,109,117.53,104.77084651,130.28744939,1
2019,28,111,84.94,63.242759086,111.67926549,1
2019,28,113,94.42,80.854268578,107.99451533,1
2019,28,115,98.34,82.953106259,113.71727668,1
2019,28,117,100.02,82.557933624,117.48810872,1
2019,28,119,110.73,78.739423893,151.37072731,1
2019,28,121,69.71,63.803666745,75.61800694,1
2019,28,123,104.18,87.340280881,121.02405905,1
2019,28,125,114.44,74.061258173,168.93994826,2
2019,28,127,82.9,67.473801115,98.316615901,1
2019,28,129,112.95,90.822032191,138.82997815,1
2019,28,131,88.49,70.272886367,109.9835085,1
2019,28,133,106.27,88.411359093,124.13347458,1
2019,28,135,107.11,84.248175861000007,134.26230249,1
2019,28,137,113.17,95.69058844,130.65394731,1
2019,28,139,91.89,73.966942131,109.80808812,1
2019,28,141,126.61,104.23855932,148.99114885,1
2019,28,143,109.7,82.408609216,143.13226017,1
2019,28,145,82.43,67.555884039,97.301542229,1
2019,28,147,83.17,63.46606178,107.05389768,1
2019,28,149,94.66,82.091194672,107.22215366,1
2019,28,151,117.64,103.47708286,131.80554484,1
2019,28,153,101.25,81.699670218,120.80907895,1
2019,28,155,121.19,92.253329832,156.32268946,1
2019,28,157,160.46,125.08810313,202.73424911,1
2019,28,159,100.7,81.074153763,123.63239858,1
2019,28,161,113.91,88.801357377,143.92317141,1
2019,28,163,102.7,85.866812895,119.53245887,1
2019,29,001,69.39,55.653873906,85.492056461,1
2019,29,003,71.75,55.131454043,91.794063645,1
2019,29,005,92.39,59.193366905,137.46284392,2
2019,29,007,72.24,58.233471605,88.592654566,1
2019,29,009,92.79,78.676732178,106.90906492,1
2019,29,011,67.91,48.515477304,92.473340403,1
2019,29,013,94.5,74.574701914,118.10368595,1
2019,29,015,120.51,98.575907123,142.43550975,1
2019,29,017,83.92,62.4851489,110.34141511,1
2019,29,019,56.66,51.738613734,61.583528388,1
2019,29,021,74.47,66.407296389,82.52520268,1
2019,29,023,102.49,88.886199719,116.09734518,1
2019,29,025,114.69,85.653353919,150.39606921,1
2019,29,027,73.01,61.835182897,84.183363239,1
2019,29,029,96.65,83.906231115,109.39132905,1
2019,29,031,85.23,76.119988471,94.347528842,1
2019,29,033,121.32,90.879333713,158.69361321,1
2019,29,035,118.56,83.038985039,164.13902809,1
2019,29,037,80.14,72.471938661,87.800065826,1
2019,29,039,97.29,75.694210161,123.12148903,1
2019,29,041,64.46,41.300064069,95.909804726,2
2019,29,043,66.96,59.281738388,74.642942738,1
2019,29,045,50.13,29.199842163,80.255482282,2
2019,29,047,70.79,66.095539512,75.493357451,1
2019,29,049,64.34,49.763483162,81.861078287,1
2019,29,051,71.79,63.303428621,80.273088525,1
2019,29,053,47.85,34.487758611,64.682464143,1
2019,29,055,112.48,93.506797137,131.45570911,1
2019,29,057,97.58,68.706423417,134.50332606,1
2019,29,059,103.6,82.976224739,127.7853996,1
2019,29,061,82.04,56.813986065,114.64045964,2
2019,29,063,68.49,49.362228454,92.579822541,1
2019,29,065,113.75,91.231577869,140.14433603,1
2019,29,067,93.15,71.416833663,119.4128634,1
2019,29,069,109.4,92.549783747,126.24199941,1
2019,29,071,132.94,123.01453158,142.86799388,1
2019,29,073,130.59,105.78050661,159.47603896,1
2019,29,075,87.85,58.837756786,126.17418716,2
2019,29,077,93.38,88.424049282,98.343049266,1
2019,29,079,97.02,71.536819727,128.637916,1
2019,29,081,94.86,67.770025,129.1736357,1
2019,29,083,112.84,92.898011493,132.78178007,1
2019,29,085,113.96,85.613958535,148.69950487,1
2019,29,087,54.79,28.31312835,95.71500022,2
2019,29,089,89.4,65.208417014,119.623213,1
2019,29,091,102.11,88.130115714,116.08569557,1
2019,29,093,100.69,74.974036168,132.39531941,1
2019,29,095,102.03,98.683852045,105.3768473,1
2019,29,097,75.13,68.213049152,82.050658679,1
2019,29,099,127.4,120.80263907,134.00004454,1
2019,29,101,56.34,47.386495674,65.301255464,1
2019,29,103,80.98,46.289327599,131.51286935,2
2019,29,105,103.78,88.823945274,118.73338543,1
2019,29,107,95.37,80.405211099,110.33764674,1
2019,29,109,85.55,72.455323305,98.641784736,1
2019,29,111,84.78,61.099482727,114.59327193,1
2019,29,113,104.07,92.293214707,115.84643312,1
2019,29,115,89.78,67.447771174,117.14737118,1
2019,29,117,95.75,74.92029376,120.58420093,1
2019,29,119,91.02,73.524976157,108.51120353,1
2019,29,121,75.21,56.964668096,97.445585468,1
2019,29,123,94.97,72.111062923,122.76455136,1
2019,29,125,93.21,66.890164753,126.4518928,1
2019,29,127,87.37,72.05170355,102.68427039,1
2019,29,129,76.95,42.070743013,129.11351136,2
2019,29,131,77.84,63.266484395,94.770363071,1
2019,29,133,136.65,110.0245127,167.7796656,1
2019,29,135,67.57,50.759471431,88.162122141,1
2019,29,137,64.89,43.118879851,93.783999869,2
2019,29,139,95.76,72.137345216,124.64101533,1
2019,29,141,77.41,61.28322241,96.471228568,1
2019,29,143,125.92,102.28160075,149.56100917,1
2019,29,145,76.73,66.680621534,86.777145039,1
2019,29,147,58.41,45.080137426,74.449219378,1
2019,29,149,113.58,86.670555293,146.19499774,1
2019,29,151,90.92,69.709700082,116.5584424,1
2019,29,153,102.85,75.571333276,136.77054586,1
2019,29,155,101.75,81.039811584,126.12899357,1
2019,29,157,80.22,63.305756698,100.25709814,1
2019,29,159,97.1,83.844174098,110.3653648,1
2019,29,161,96.38,83.498419129,109.26531977,1
2019,29,163,79.9,62.629671664,100.46357955,1
2019,29,165,67.97,60.842484829,75.105675683,1
2019,29,167,85.67,71.322849802,100.01388942,1
2019,29,169,85.86,74.644237778,97.083303122,1
2019,29,171,88.22,54.607565571,134.84869034,2
2019,29,173,95.58,70.707789945,126.35678902,1
2019,29,175,62.17,49.063571507,77.701800911,1
2019,29,177,100.5,82.133573627,118.8714515,1
2019,29,179,114.46,80.166467688,158.46106603,1
2019,29,181,114.29,90.199192303,142.84813493,1
2019,29,183,81.75,77.783382404,85.721028704,1
2019,29,185,106.12,78.76677011,139.91036117,1
2019,29,186,92.66,73.799703834,114.86061219,1
2019,29,187,98.28,87.648143453,108.92147695,1
2019,29,189,99.51,96.738088085,102.27899401,1
2019,29,195,74.46,59.476655224,92.071952204,1
2019,29,197,88.13,53.829123531,136.10212779,2
2019,29,199,69.01,40.201049239,110.49219297,2
2019,29,201,88.92,75.590537362,102.24547911,1
2019,29,203,104.94,75.947073123,141.35623627,1
2019,29,205,83.33,53.92534447,123.00823844,2
2019,29,207,80.03,65.53116753,94.535595359,1
2019,29,209,117.05,100.22475576,133.86706865,1
2019,29,211,110.27,76.363716626,154.0883184,2
2019,29,213,79.86,69.35780243,90.369366298,1
2019,29,215,105.02,87.240761237,122.80540189,1
2019,29,217,77.94,61.804016593,97.006912545,1
2019,29,219,97.64,83.007197102,112.27742167,1
2019,29,221,113.58,94.835013863,132.3315266,1
2019,29,223,118.1,93.202650124,147.60470023,1
2019,29,225,95.22,81.538088616,108.90787234,1
2019,29,227,109.05,54.437993132,195.12281663,3
2019,29,229,85.14,67.303172401,106.26415532,1
2019,29,510,174.87,168.22898804,181.52043491,1
2019,30,001,78.43,55.222924361,108.10731562,1
2019,30,003,198.73,164.82440484,232.62828474,1
2019,30,005,143.86,106.07346268,190.74190374,1
2019,30,007,62.4,37.568528242,97.444426981,2
2019,30,009,112.12,85.556321381,144.31551948,1
2019,30,011,NA,NA,NA,NA
2019,30,013,102.02,92.216009018,111.82358251,1
2019,30,015,101.39,67.901112252,145.61003195,2
2019,30,017,91.5,68.538000746,119.68114791000001,1
2019,30,019,NA,NA,NA,NA
2019,30,021,67.99,45.87166917,97.058051886,2
2019,30,023,140.15,107.9310615,178.96590726,1
2019,30,025,NA,NA,NA,NA
2019,30,027,123.28,95.917740539,156.01635864,1
2019,30,029,85.91,77.862926754,93.953997998,1
2019,30,031,57.25,50.960375275,63.54591537,1
2019,30,033,NA,NA,NA,NA
2019,30,035,132.99,107.0724316,163.27794896,1
2019,30,037,NA,NA,NA,NA
2019,30,039,83.33,45.559108788,139.81917334,2
2019,30,041,81.51,63.172591339,103.52049009,1
2019,30,043,102.61,78.671749505,131.54348065,1
2019,30,045,NA,NA,NA,NA
2019,30,047,104.14,87.897961459,120.37358245,1
2019,30,049,89.69,79.67076071,99.703525869,1
2019,30,051,NA,NA,NA,NA
2019,30,053,98.16,79.602964676,119.74960931,1
2019,30,055,154.67,82.355175384,264.49013585,2
2019,30,057,91.92,65.367492786,125.66417731,1
2019,30,059,NA,NA,NA,NA
2019,30,061,101.4,63.54757961,153.52260503,2
2019,30,063,79.85,72.664014934,87.041641476,1
2019,30,065,159.61,112.38261752,220.0061522,1
2019,30,067,115.06,93.086597952,140.6491221,1
2019,30,069,NA,NA,NA,NA
2019,30,071,99.01,60.480813829,152.92033221,2
2019,30,073,111.08,76.460606458,155.99403975,2
2019,30,075,NA,NA,NA,NA
2019,30,077,113.61,80.787731559,155.30844752,1
2019,30,079,NA,NA,NA,NA
2019,30,081,103.86,90.291786494,117.43471618,1
2019,30,083,95.88,71.817360587,125.40757042,1
2019,30,085,171.39,138.66258897,209.51212994,1
2019,30,087,169.71,133.93400157,212.11079434,1
2019,30,089,117.93,91.929503711,148.99305721,1
2019,30,091,111.04,66.853142215,173.40221829,2
2019,30,093,104.45,89.276558815,119.62709872,1
2019,30,095,71,49.167843105,99.211911076,2
2019,30,097,103.01,62.018114201,160.86122836,2
2019,30,099,133.55,95.841258244,181.1822195,1
2019,30,101,74.57,44.195628388,117.85467009,2
2019,30,103,NA,NA,NA,NA
2019,30,105,126.47,92.922807467,168.17359902,1
2019,30,107,129.92,71.027563811,217.98089386,2
2019,30,109,197.82,94.864266986,363.80526295,3
2019,30,111,93.66,86.960483179,100.3577483,1
2019,31,001,68.55,55.618653886,81.47458856,1
2019,31,003,75.98,48.679137848,113.04598941,2
2019,31,005,NA,NA,NA,NA
2019,31,007,NA,NA,NA,NA
2019,31,009,NA,NA,NA,NA
2019,31,011,72.49,43.642902462,113.200006,2
2019,31,013,92.03,68.305320604,121.32809384,1
2019,31,015,NA,NA,NA,NA
2019,31,017,67.19,32.220578486,123.56618989,3
2019,31,019,54.33,45.161168245,63.489431546,1
2019,31,021,104.6,72.438050714,146.1670269,2
2019,31,023,79.72,54.530447473,112.5450362,2
2019,31,025,66,52.794734444,81.514486651,1
2019,31,027,75.36,51.54599607,106.38544634,2
2019,31,029,76.34,42.726785754,125.91082941,2
2019,31,031,93.49,61.608566642,136.01877513,2
2019,31,033,80.75,57.144506025,110.83762361,1
2019,31,035,64.51,39.406856506,99.636714631,2
2019,31,037,65.82,45.845461115,91.538527473,1
2019,31,039,60.48,39.857466359,87.996914218,2
2019,31,041,88.98,65.604038822,117.96955564,1
2019,31,043,37.69,26.669703109,51.728621362,1
2019,31,045,57.43,37.162471225,84.770717118,2
2019,31,047,75.32,60.487892269,92.687354243,1
2019,31,049,130.89,67.632800052,228.63858037,2
2019,31,051,52.71,29.502007003,86.938956571,2
2019,31,053,74.85,62.31290533,87.379514988,1
