year,state,county,pctl_20,pctl_50,pctl_80
2018,37,003,19451.46,42854.00,91178.73
2018,37,005,19248.84,44576.27,83073.95
2018,37,007,24213.02,48122.11,104754.2
2018,37,009,17729.20,47818.18,90165.63
2018,37,011,17729.20,47818.18,90165.63
2018,37,013,20261.94,49337.82,92698.38
2018,37,015,16716.10,43968.41,91178.73
2018,37,017,15297.76,36167.56,68890.60
2018,37,019,24314.33,57138.67,105969.9
2018,37,021,25833.97,54707.24,111440.7
2018,37,023,22288.13,42550.07,90165.63
2018,37,025,29785.05,67168.33,123597.8
2018,37,027,19451.46,42854.00,91178.73
2018,37,029,21072.42,52073.19,96244.21
2018,37,031,20261.94,49337.82,92698.38
2018,37,033,21781.59,52478.42,102322.8
2018,37,035,22288.13,54707.24,91178.73
2018,37,037,25327.42,61474.73,132715.7
2018,37,039,19573.03,44677.58,83884.43
2018,37,041,21072.42,52073.19,96244.21
2018,37,043,19573.03,44677.58,83884.43
2018,37,045,19248.84,50654.85,98270.41
2018,37,047,15297.76,36167.56,68890.60
2018,37,049,20261.94,51262.71,96244.21
2018,37,051,20261.94,47109.01,91178.73
2018,37,053,21072.42,52073.19,96244.21
2018,37,055,16716.10,43968.41,91178.73
2018,37,057,19755.39,45589.36,88139.44
2018,37,059,25327.42,53694.14,101309.7
2018,37,061,18337.06,43563.17,80439.90
2018,37,063,27353.62,58354.39,123091.3
2018,37,065,18235.75,45589.36,95231.12
2018,37,067,20971.11,49337.82,101309.7
2018,37,069,21275.04,50654.85,101411.0
2018,37,071,24314.33,52782.35,102221.5
2018,37,073,21072.42,52073.19,96244.21
2018,37,075,18235.75,41536.98,89355.16
2018,37,077,21781.59,52478.42,102322.8
2018,37,079,17020.03,43563.17,85100.15
2018,37,081,23301.23,51364.02,106881.7
2018,37,083,15297.76,37788.52,71879.23
2018,37,085,22895.99,51161.40,101309.7
2018,37,087,18235.75,41536.98,89355.16
2018,37,089,24922.19,52681.04,101917.6
2018,37,091,15297.76,37788.52,71879.23
2018,37,093,15804.31,40523.88,87126.34
2018,37,095,16716.10,43968.41,91178.73
2018,37,097,28366.72,60177.96,125624.0
2018,37,099,19350.15,44576.27,83884.43
2018,37,101,27961.48,59164.86,108401.4
2018,37,103,20261.94,45589.36,81047.76
2018,37,105,25327.42,61474.73,132715.7
2018,37,107,20261.94,45589.36,81047.76
2018,37,109,23605.16,59874.03,105564.7
2018,37,111,22288.13,42550.07,90165.63
2018,37,113,19573.03,44677.58,83884.43
2018,37,115,18235.75,41536.98,89355.16
2018,37,117,16716.10,43968.41,91178.73
2018,37,119,28366.72,63318.56,132969.0
2018,37,121,17729.20,47818.18,90165.63
2018,37,123,24314.33,55720.33,110832.8
2018,37,125,24314.33,55720.33,110832.8
2018,37,127,18235.75,45589.36,95231.12
2018,37,129,20261.94,51667.95,106375.2
2018,37,131,15297.76,37788.52,71879.23
2018,37,133,22895.99,49641.75,90165.63
2018,37,135,29683.74,72942.98,177292.0
2018,37,137,20261.94,49337.82,92698.38
2018,37,139,21072.42,52073.19,96244.21
2018,37,141,25530.04,60785.82,106375.2
2018,37,143,21072.42,52073.19,96244.21
2018,37,145,21781.59,52478.42,102322.8
2018,37,147,15196.45,40523.88,90165.63
2018,37,149,16108.24,40726.50,84492.29
2018,37,151,19856.70,46095.91,91178.73
2018,37,153,15804.31,40523.88,87126.34
2018,37,155,13879.43,33938.75,70714.17
2018,37,157,17222.65,42550.07,86113.24
2018,37,159,21578.97,45589.36,93204.92
2018,37,161,16108.24,40726.50,84492.29
2018,37,163,18337.06,43563.17,80439.90
2018,37,165,15804.31,40523.88,87126.34
2018,37,167,27454.93,60785.82,107388.3
2018,37,169,17222.65,42550.07,86113.24
2018,37,171,19248.84,44576.27,83073.95
2018,37,173,18235.75,41536.98,89355.16
2018,37,175,24922.19,52681.04,101917.6
2018,37,177,16716.10,43968.41,91178.73
2018,37,179,34445.30,78515.02,147932.4
2018,37,181,21275.04,50654.85,101411.0
2018,37,183,36471.49,80034.66,156158.8
2018,37,185,20059.32,46805.08,94461.16
2018,37,187,16716.10,43968.41,91178.73
2018,37,189,17729.20,47818.18,90165.63
2018,37,191,17222.65,40929.12,84593.60
2018,37,193,19248.84,44576.27,83073.95
2018,37,195,17020.03,43563.17,85100.15
2018,37,197,25327.42,53694.14,101309.7
2018,37,199,17729.20,47818.18,90165.63
2018,38,001,31000.77,68080.12,124610.9
2018,38,003,25732.66,60785.82,111947.2
2018,38,005,25732.66,60785.82,111947.2
2018,38,007,31000.77,68080.12,124610.9
2018,38,009,25732.66,60785.82,111947.2
2018,38,011,31000.77,68080.12,124610.9
2018,38,013,31000.77,68080.12,124610.9
2018,38,015,30190.29,64838.21,130081.7
2018,38,017,29177.19,60785.82,134336.7
2018,38,019,21984.20,55720.33,111440.7
2018,38,021,25732.66,60785.82,111947.2
2018,38,023,31000.77,68080.12,124610.9
2018,38,025,31000.77,68080.12,124610.9
2018,38,027,25732.66,60785.82,111947.2
2018,38,029,30190.29,64838.21,130081.7
2018,38,031,25732.66,60785.82,111947.2
2018,38,033,31000.77,68080.12,124610.9
2018,38,035,21984.20,55720.33,111440.7
2018,38,037,31000.77,68080.12,124610.9
2018,38,039,21984.20,55720.33,111440.7
2018,38,041,31000.77,68080.12,124610.9
2018,38,043,30190.29,64838.21,130081.7
2018,38,045,25732.66,60785.82,111947.2
2018,38,047,30190.29,64838.21,130081.7
2018,38,049,31000.77,68080.12,124610.9
2018,38,051,30190.29,64838.21,130081.7
2018,38,053,31000.77,68080.12,124610.9
2018,38,055,31000.77,68080.12,124610.9
2018,38,057,31000.77,68080.12,124610.9
2018,38,059,30190.29,64838.21,130081.7
2018,38,061,31000.77,68080.12,124610.9
2018,38,063,25732.66,60785.82,111947.2
2018,38,065,31000.77,68080.12,124610.9
2018,38,067,21984.20,55720.33,111440.7
2018,38,069,25732.66,60785.82,111947.2
2018,38,071,25732.66,60785.82,111947.2
2018,38,073,25732.66,60785.82,111947.2
2018,38,075,31000.77,68080.12,124610.9
2018,38,077,25732.66,60785.82,111947.2
2018,38,079,25732.66,60785.82,111947.2
2018,38,081,25732.66,60785.82,111947.2
2018,38,083,25732.66,60785.82,111947.2
2018,38,085,31000.77,68080.12,124610.9
2018,38,087,31000.77,68080.12,124610.9
2018,38,089,31000.77,68080.12,124610.9
2018,38,091,21984.20,55720.33,111440.7
2018,38,093,25732.66,60785.82,111947.2
2018,38,095,21984.20,55720.33,111440.7
2018,38,097,21984.20,55720.33,111440.7
2018,38,099,21984.20,55720.33,111440.7
2018,38,101,31000.77,68080.12,124610.9
2018,38,103,25732.66,60785.82,111947.2
2018,38,105,31000.77,68080.12,124610.9
2018,39,001,19654.08,48527.35,100094.0
2018,39,003,21072.42,45589.36,91178.73
2018,39,005,26543.14,53694.14,90165.63
2018,39,007,16209.55,45994.60,89152.54
2018,39,009,17526.58,40523.88,86113.24
2018,39,011,28468.03,58658.32,103335.9
2018,39,013,20261.94,45082.82,85221.72
2018,39,015,27657.55,61900.23,106577.8
2018,39,017,26543.14,58759.63,124610.9
2018,39,019,24618.26,53947.42,101309.7
2018,39,021,29987.67,59063.56,103335.9
2018,39,023,23432.93,48628.66,91381.35
2018,39,025,28468.03,67674.88,119545.4
2018,39,027,19654.08,48527.35,100094.0
2018,39,029,20261.94,44373.65,91178.73
2018,39,031,21376.35,50654.85,89152.54
2018,39,033,23098.61,47412.94,91178.73
2018,39,035,18134.44,49743.06,106972.9
2018,39,037,26340.52,55922.95,106375.2
2018,39,039,26239.21,55011.17,91685.28
2018,39,041,51667.95,101309.7,192488.4
2018,39,043,25327.42,52073.19,95231.12
2018,39,045,28873.26,65344.76,122686.0
2018,39,047,19856.70,48527.35,95231.12
2018,39,049,26340.52,60785.82,120558.5
2018,39,051,24314.33,57341.29,108512.8
2018,39,053,17526.58,40523.88,86113.24
2018,39,055,45994.60,86113.24,168883.3
2018,39,057,25327.42,71929.89,142745.4
2018,39,059,21376.35,50654.85,89152.54
2018,39,061,21680.28,56632.12,121571.6
2018,39,063,31406.01,60785.82,116506.2
2018,39,065,29987.67,59063.56,103335.9
2018,39,067,22288.13,50654.85,101309.7
2018,39,069,26239.21,55011.17,91685.28
2018,39,071,19654.08,48527.35,100094.0
2018,39,073,18235.75,46602.46,87430.27
2018,39,075,21376.35,50654.85,89152.54
2018,39,077,26543.14,53694.14,90165.63
2018,39,079,18235.75,46602.46,87430.27
2018,39,081,20261.94,45082.82,85221.72
2018,39,083,21275.04,51667.95,98270.41
2018,39,085,31000.77,64838.21,116506.2
2018,39,087,15196.45,41840.91,87025.03
2018,39,089,30392.91,72233.82,121571.6
2018,39,091,29987.67,59063.56,103335.9
2018,39,093,24314.33,58739.36,114480.0
2018,39,095,18337.06,47615.56,99283.51
2018,39,097,27961.48,65851.30,124712.2
2018,39,099,19208.32,47412.94,96852.07
2018,39,101,21275.04,51667.95,98270.41
2018,39,103,34951.85,78008.47,139807.4
2018,39,105,17526.58,40523.88,86113.24
2018,39,107,28468.03,58658.32,103335.9
2018,39,109,30220.68,55720.33,111440.7
2018,39,111,19451.46,45589.36,87784.86
2018,39,113,20261.94,50857.47,104349.0
2018,39,115,19451.46,45589.36,87784.86
2018,39,117,21275.04,51667.95,98270.41
2018,39,119,18995.57,49540.44,89963.01
2018,39,121,19451.46,45589.36,87784.86
2018,39,123,29987.67,57746.53,113466.9
2018,39,125,26239.21,55011.17,91685.28
2018,39,127,18995.57,49540.44,89963.01
2018,39,129,27961.48,65851.30,124712.2
2018,39,131,18235.75,46602.46,87430.27
2018,39,133,24516.95,67674.88,123597.8
2018,39,135,26340.52,55922.95,106375.2
2018,39,137,31406.01,60785.82,116506.2
2018,39,139,21275.04,50756.16,87936.82
2018,39,141,19856.70,48527.35,95231.12
2018,39,143,25327.42,52073.19,95231.12
2018,39,145,15196.45,41840.91,87025.03
2018,39,147,23098.61,47412.94,91178.73
2018,39,149,26340.52,55922.95,106375.2
2018,39,151,21427.00,51769.26,101309.7
2018,39,153,24314.33,58597.53,115594.4
2018,39,155,18235.75,46906.39,96852.07
2018,39,157,22288.13,50654.85,101309.7
2018,39,159,27961.48,65851.30,124712.2
2018,39,161,28468.03,58658.32,103335.9
2018,39,163,18235.75,46602.46,87430.27
2018,39,165,40523.88,86113.24,155003.8
2018,39,167,19451.46,45589.36,87784.86
2018,39,169,29683.74,56733.43,101816.2
2018,39,171,26239.21,55011.17,91685.28
2018,39,173,26401.31,62102.85,117215.3
2018,39,175,23098.61,47412.94,91178.73
2018,40,001,14284.67,32115.17,75222.45
2018,40,003,24314.33,56733.43,98776.96
2018,40,005,17222.65,42347.45,93204.92
2018,40,007,24314.33,56733.43,98776.96
2018,40,009,20261.94,42144.84,88139.44
2018,40,011,24314.33,56733.43,98776.96
2018,40,013,17222.65,42347.45,93204.92
2018,40,015,20261.94,47615.56,90165.63
2018,40,017,35458.39,71929.89,126231.9
2018,40,019,23301.23,50654.85,95231.12
2018,40,021,14284.67,32115.17,75222.45
2018,40,023,17425.27,40523.88,85100.15
2018,40,025,24314.33,56733.43,98776.96
2018,40,027,30392.91,64301.27,112859.0
2018,40,029,17222.65,42347.45,93204.92
2018,40,031,22288.13,50654.85,96649.45
2018,40,033,20261.94,47615.56,90165.63
2018,40,035,20160.63,45791.98,89152.54
2018,40,037,22257.74,55720.33,107793.5
2018,40,039,20261.94,42144.84,88139.44
2018,40,041,20160.63,45791.98,89152.54
2018,40,043,24314.33,56733.43,98776.96
2018,40,045,24314.33,56733.43,98776.96
2018,40,047,20515.21,48648.92,91178.73
2018,40,049,23301.23,50654.85,95231.12
2018,40,051,25732.66,61798.92,111845.9
2018,40,053,24314.33,56733.43,98776.96
2018,40,055,20261.94,42144.84,88139.44
2018,40,057,20261.94,42144.84,88139.44
2018,40,059,24314.33,56733.43,98776.96
2018,40,061,17425.27,40523.88,85100.15
2018,40,063,16209.55,44677.58,95636.36
2018,40,065,20261.94,42144.84,88139.44
2018,40,067,20261.94,47615.56,90165.63
2018,40,069,17222.65,42347.45,93204.92
2018,40,071,20515.21,48648.92,91178.73
2018,40,073,24314.33,56733.43,98776.96
2018,40,075,20261.94,42144.84,88139.44
2018,40,077,17425.27,40523.88,85100.15
2018,40,079,17425.27,40523.88,85100.15
2018,40,081,20059.32,55619.03,103335.9
2018,40,083,20059.32,55619.03,103335.9
2018,40,085,23301.23,50654.85,95231.12
2018,40,087,25732.66,61798.92,111845.9
2018,40,089,17425.27,40523.88,85100.15
2018,40,091,19248.84,43563.17,89152.54
2018,40,093,24314.33,56733.43,98776.96
2018,40,095,17222.65,42347.45,93204.92
2018,40,097,20160.63,45791.98,89152.54
2018,40,099,23301.23,50654.85,95231.12
2018,40,101,19248.84,43563.17,89152.54
2018,40,103,20515.21,48648.92,91178.73
2018,40,105,20160.63,45791.98,89152.54
2018,40,107,16209.55,44677.58,95636.36
2018,40,109,22490.75,50857.47,106375.2
2018,40,111,19248.84,43563.17,89152.54
2018,40,113,24841.14,58253.08,111440.7
2018,40,115,20160.63,45791.98,89152.54
2018,40,117,24314.33,54707.24,105564.7
2018,40,119,16209.55,44677.58,95636.36
2018,40,121,17425.27,40523.88,85100.15
2018,40,123,17729.20,44576.27,93204.92
2018,40,125,21477.66,56936.05,106375.2
2018,40,127,17425.27,40523.88,85100.15
2018,40,129,20261.94,42144.84,88139.44
2018,40,131,29379.81,60785.82,114480.0
2018,40,133,16209.55,44677.58,95636.36
2018,40,135,14284.67,32115.17,75222.45
2018,40,137,20261.94,47615.56,90165.63
2018,40,139,24314.33,56733.43,98776.96
2018,40,141,20261.94,47615.56,90165.63
2018,40,143,23301.23,54808.55,107185.7
2018,40,145,29987.67,61191.06,115999.6
2018,40,147,24314.33,54707.24,105564.7
2018,40,149,20261.94,42144.84,88139.44
2018,40,151,24314.33,56733.43,98776.96
2018,40,153,24314.33,56733.43,98776.96
2018,41,001,21072.42,56733.43,101411.0
2018,41,003,24618.26,58759.63,114480.0
2018,41,005,36471.49,81655.62,157334.0
2018,41,007,26847.07,54099.38,108401.4
2018,41,009,26847.07,54099.38,108401.4
2018,41,011,22298.26,50654.85,93204.92
2018,41,013,25428.73,55720.33,101208.4
2018,41,015,22298.26,50654.85,93204.92
2018,41,017,28974.57,66260.60,139503.5
2018,41,019,22895.99,47919.49,90570.87
2018,41,021,25428.73,55720.33,101208.4
2018,41,023,25428.73,55720.33,101208.4
2018,41,025,20261.94,45082.82,87126.34
2018,41,027,25428.73,55720.33,101208.4
2018,41,029,23301.23,56733.43,101309.7
2018,41,031,25428.73,55720.33,101208.4
2018,41,033,22298.26,50654.85,93204.92
2018,41,035,20261.94,45082.82,87126.34
2018,41,037,20261.94,45082.82,87126.34
2018,41,039,23301.23,53694.14,101309.7
2018,41,041,26847.07,54099.38,108401.4
2018,41,043,24618.26,58759.63,114480.0
2018,41,045,20261.94,45082.82,87126.34
2018,41,047,25833.97,55720.33,106689.2
2018,41,049,25428.73,55720.33,101208.4
2018,41,051,27961.48,70612.86,140820.5
2018,41,053,25945.41,60785.82,121571.6
2018,41,055,25428.73,55720.33,101208.4
2018,41,057,26847.07,54099.38,108401.4
2018,41,059,21072.42,56733.43,101411.0
2018,41,061,21072.42,56733.43,101411.0
2018,41,063,21072.42,56733.43,101411.0
2018,41,065,25428.73,55720.33,101208.4
2018,41,067,38193.76,85100.15,151964.5
2018,41,069,25428.73,55720.33,101208.4
2018,41,071,25945.41,60785.82,121571.6
2018,42,001,31406.01,62254.81,114480.0
2018,42,003,23605.16,59570.10,121672.9
2018,42,005,20869.80,48628.66,97459.93
2018,42,007,22085.51,51667.95,103133.3
2018,42,009,24314.33,51060.09,90165.63
2018,42,011,27353.62,62812.01,125624.0
2018,42,013,21477.66,50654.85,94218.02
2018,42,015,20464.56,46805.08,96244.21
2018,42,017,37585.90,88139.44,172226.5
2018,42,019,26644.45,66155.23,128663.3
2018,42,021,20667.18,44981.51,91178.73
2018,42,023,19856.70,46298.53,91604.23
2018,42,025,30392.91,62812.01,127650.2
2018,42,027,21275.04,60785.82,118532.3
2018,42,029,44272.34,98270.41,189449.1
2018,42,031,20261.94,45589.36,86315.86
2018,42,033,19856.70,46298.53,91604.23
2018,42,035,24314.33,54707.24,102545.7
2018,42,037,22490.75,52377.11,102322.8
2018,42,039,23301.23,53288.90,90368.25
2018,42,041,32419.10,71524.65,126130.6
2018,42,043,27758.86,57037.36,122888.7
2018,42,045,30392.91,72132.51,153585.5
2018,42,047,19856.70,46298.53,91604.23
2018,42,049,21275.04,46602.46,99790.05
2018,42,051,20261.94,52681.04,96852.07
2018,42,053,20261.94,45589.36,86315.86
2018,42,055,32520.41,63521.18,106375.2
2018,42,057,24314.33,51060.09,90165.63
2018,42,059,22895.99,50249.61,101309.7
2018,42,061,21477.66,50654.85,94218.02
2018,42,063,20869.80,48628.66,97459.93
2018,42,065,20261.94,45589.36,86315.86
2018,42,067,23807.78,51667.95,98270.41
2018,42,069,21376.35,53795.45,97895.56
2018,42,071,30392.91,66104.58,115898.3
2018,42,073,22288.13,54707.24,95231.12
2018,42,075,26340.52,60785.82,104977.1
2018,42,077,26543.14,60785.82,120558.5
2018,42,079,24111.71,54707.24,102322.8
2018,42,081,24314.33,54707.24,102545.7
2018,42,083,19856.70,46298.53,91604.23
2018,42,085,18002.73,46197.22,87531.58
2018,42,087,23807.78,51667.95,98270.41
2018,42,089,24962.71,65851.30,114480.0
2018,42,091,40523.88,92212.09,176278.9
2018,42,093,20261.94,51667.95,108198.8
2018,42,095,30798.15,70916.79,131722.9
2018,42,097,20261.94,51667.95,108198.8
2018,42,099,29177.19,60279.27,111238.1
2018,42,101,15703.00,45619.76,101309.7
2018,42,103,22490.75,55416.41,105362.1
2018,42,105,19856.70,46298.53,91604.23
2018,42,107,19248.84,50654.85,94623.26
2018,42,109,23807.78,51667.95,98270.41
2018,42,111,24314.33,51060.09,90165.63
2018,42,113,20464.56,46805.08,96244.21
2018,42,115,22490.75,55416.41,105362.1
2018,42,117,20464.56,46805.08,96244.21
2018,42,119,23807.78,51667.95,98270.41
2018,42,121,20261.94,45589.36,86315.86
2018,42,123,23301.23,53288.90,90368.25
2018,42,125,25732.66,64534.28,128663.3
2018,42,127,22490.75,55416.41,105362.1
2018,42,129,26137.90,60076.65,114480.0
2018,42,131,27252.31,57341.29,107236.3
2018,42,133,30392.91,65851.30,121612.2
2018,44,001,30088.98,85708.01,166147.9
2018,44,003,31091.95,70916.79,127346.3
2018,44,005,30392.91,85708.01,166147.9
2018,44,007,20261.94,57746.53,114480.0
2018,44,009,41435.67,91989.21,167161.0
2018,45,001,18235.75,41541.03,84897.53
2018,45,003,21275.04,52681.04,107388.3
2018,45,005,14183.36,35762.32,69093.22
2018,45,007,19248.84,51465.33,99283.51
2018,45,009,14183.36,35762.32,69093.22
2018,45,011,14183.36,35762.32,69093.22
2018,45,013,30088.98,62812.01,128663.3
2018,45,015,25327.42,60785.82,121571.6
2018,45,017,18438.37,45589.36,87734.20
2018,45,019,27353.62,65851.30,131702.6
2018,45,021,18235.75,42651.38,83580.50
2018,45,023,18235.75,42651.38,83580.50
2018,45,025,15804.31,47615.56,101309.7
2018,45,027,16209.55,41536.98,76792.75
2018,45,029,14183.36,35762.32,69093.22
2018,45,031,17222.65,42550.07,87126.34
2018,45,033,15196.45,36836.21,84087.05
2018,45,035,24314.33,57037.36,108512.8
2018,45,037,21275.04,52681.04,107388.3
2018,45,039,27961.48,56267.41,104349.0
2018,45,041,17222.65,42550.07,87126.34
2018,45,043,15196.45,36836.21,84087.05
2018,45,045,26340.52,58850.80,113021.1
2018,45,047,18235.75,41541.03,84897.53
2018,45,049,14183.36,35762.32,69093.22
2018,45,051,23098.61,49540.44,93002.30
2018,45,053,30088.98,62812.01,128663.3
2018,45,055,18438.37,45589.36,87734.20
2018,45,057,15804.31,47615.56,101309.7
2018,45,059,28974.57,60785.82,115493.1
2018,45,061,16209.55,41536.98,76792.75
2018,45,063,28062.79,56936.05,107297.1
2018,45,065,18235.75,41541.03,84897.53
2018,45,067,15196.45,36836.21,84087.05
2018,45,069,15804.31,47615.56,101309.7
2018,45,071,18235.75,42651.38,83580.50
2018,45,073,19552.77,47716.87,94825.88
2018,45,075,14183.36,35762.32,69093.22
2018,45,077,19552.77,47716.87,94825.88
2018,45,079,20261.94,49641.75,98270.41
2018,45,081,28974.57,60785.82,107297.1
2018,45,083,23301.23,53592.83,94825.88
2018,45,085,16209.55,41536.98,76792.75
2018,45,087,18235.75,42651.38,83580.50
2018,45,089,16209.55,41536.98,76792.75
2018,45,091,26492.49,64432.97,127650.2
2018,46,003,27353.62,53086.28,102728.0
2018,46,005,27353.62,53086.28,102728.0
2018,46,007,15601.69,47818.18,96244.21
2018,46,009,27353.62,53086.28,102728.0
2018,46,011,27353.62,53086.28,102728.0
2018,46,013,25327.42,53086.28,96244.21
2018,46,015,27353.62,53086.28,102728.0
2018,46,017,15601.69,47818.18,96244.21
2018,46,019,25327.42,53187.59,104450.3
2018,46,021,25327.42,53086.28,96244.21
2018,46,023,15601.69,47818.18,96244.21
2018,46,025,25327.42,53086.28,96244.21
2018,46,027,30392.91,61393.68,118633.7
2018,46,029,25327.42,53086.28,96244.21
2018,46,031,15601.69,47818.18,96244.21
2018,46,033,25327.42,53187.59,104450.3
2018,46,035,27353.62,53086.28,102728.0
2018,46,037,25327.42,53086.28,96244.21
2018,46,039,25327.42,53086.28,96244.21
2018,46,041,15601.69,47818.18,96244.21
2018,46,043,27353.62,53086.28,102728.0
2018,46,045,25327.42,53086.28,96244.21
2018,46,047,15601.69,47818.18,96244.21
2018,46,049,25327.42,53086.28,96244.21
2018,46,051,25327.42,53086.28,96244.21
2018,46,053,15601.69,47818.18,96244.21
2018,46,055,15601.69,47818.18,96244.21
2018,46,057,25327.42,53086.28,96244.21
2018,46,059,27353.62,53086.28,102728.0
2018,46,061,27353.62,53086.28,102728.0
2018,46,063,25327.42,53187.59,104450.3
2018,46,065,15601.69,47818.18,96244.21
2018,46,067,27353.62,53086.28,102728.0
2018,46,069,15601.69,47818.18,96244.21
2018,46,071,15601.69,47818.18,96244.21
2018,46,073,27353.62,53086.28,102728.0
2018,46,075,15601.69,47818.18,96244.21
2018,46,077,27353.62,53086.28,102728.0
2018,46,079,27353.62,53086.28,102728.0
2018,46,081,25327.42,53187.59,104450.3
2018,46,083,29379.81,56733.43,105362.1
2018,46,085,15601.69,47818.18,96244.21
2018,46,087,30392.91,61393.68,118633.7
2018,46,089,25327.42,53086.28,96244.21
2018,46,091,25327.42,53086.28,96244.21
2018,46,093,25327.42,53187.59,104450.3
2018,46,095,15601.69,47818.18,96244.21
2018,46,097,27353.62,53086.28,102728.0
2018,46,099,28052.66,53592.83,100296.6
2018,46,101,27353.62,53086.28,102728.0
2018,46,103,25327.42,53187.59,104450.3
2018,46,105,25327.42,53187.59,104450.3
2018,46,107,25327.42,53086.28,96244.21
2018,46,109,25327.42,53086.28,96244.21
2018,46,111,27353.62,53086.28,102728.0
2018,46,113,15601.69,47818.18,96244.21
2018,46,115,25327.42,53086.28,96244.21
2018,46,117,15601.69,47818.18,96244.21
2018,46,119,15601.69,47818.18,96244.21
2018,46,121,15601.69,47818.18,96244.21
2018,46,123,15601.69,47818.18,96244.21
2018,46,125,30392.91,61393.68,118633.7
2018,46,127,30392.91,61393.68,118633.7
2018,46,129,25327.42,53086.28,96244.21
2018,46,135,30392.91,61393.68,118633.7
2018,46,137,15601.69,47818.18,96244.21
2018,47,001,19350.15,49540.44,94825.88
2018,47,003,23706.47,51667.95,96244.21
2018,47,005,15804.31,43563.17,79528.11
2018,47,007,18235.75,48628.66,84897.53
2018,47,009,27860.17,61798.92,106375.2
2018,47,011,22136.17,46602.46,95838.98
2018,47,013,17222.65,36471.49,69903.69
2018,47,015,18235.75,46602.46,91685.28
2018,47,017,15804.31,43563.17,79528.11
2018,47,019,19350.15,42246.14,81047.76
2018,47,021,29177.19,59367.48,106071.3
2018,47,023,17020.03,45589.36,91786.59
2018,47,025,17222.65,36471.49,69903.69
2018,47,027,19451.46,40929.12,87126.34
2018,47,029,17121.34,38902.92,75982.27
2018,47,031,20261.94,47716.87,95535.05
2018,47,033,18235.75,42752.69,88038.13
2018,47,035,17830.51,42955.31,78312.40
2018,47,037,26543.14,60785.82,119545.4
2018,47,039,15196.45,36775.42,78008.47
2018,47,041,18235.75,46602.46,91685.28
2018,47,043,29177.19,59367.48,106071.3
2018,47,045,18235.75,42752.69,88038.13
2018,47,047,23199.92,54605.93,101309.7
2018,47,049,17830.51,42955.31,78312.40
2018,47,051,20261.94,47716.87,95535.05
2018,47,053,18235.75,42752.69,88038.13
2018,47,055,15804.31,40118.64,85708.01
2018,47,057,17121.34,38902.92,75982.27
2018,47,059,19350.15,42246.14,81047.76
2018,47,061,18235.75,48628.66,84897.53
2018,47,063,17121.34,38902.92,75982.27
2018,47,065,25732.66,58151.77,109414.5
2018,47,067,17222.65,36471.49,69903.69
2018,47,069,15196.45,36775.42,78008.47
2018,47,071,15196.45,36775.42,78008.47
2018,47,073,16412.17,37484.59,87632.89
2018,47,075,15196.45,36775.42,78008.47
2018,47,077,15196.45,36775.42,78008.47
2018,47,079,15804.31,43563.17,79528.11
2018,47,081,29177.19,59367.48,106071.3
2018,47,083,15804.31,43563.17,79528.11
2018,47,085,15804.31,43563.17,79528.11
2018,47,087,19451.46,40929.12,87126.34
2018,47,089,24314.33,50654.85,93711.47
2018,47,091,19350.15,42246.14,81047.76
2018,47,093,22895.99,55720.33,108401.4
2018,47,095,18235.75,42752.69,88038.13
2018,47,097,23199.92,54605.93,101309.7
2018,47,099,15804.31,40118.64,85708.01
2018,47,101,15804.31,40118.64,85708.01
2018,47,103,20261.94,47716.87,95535.05
2018,47,105,22693.37,54302.00,101309.7
2018,47,107,22136.17,46602.46,95838.98
2018,47,109,15196.45,36775.42,78008.47
2018,47,111,18235.75,46602.46,91685.28
2018,47,113,17020.03,45589.36,91786.59
2018,47,115,18235.75,48628.66,84897.53
2018,47,117,23706.47,51667.95,96244.21
2018,47,119,23706.47,51667.95,96244.21
2018,47,121,18235.75,48628.66,84897.53
2018,47,123,22693.37,54302.00,101309.7
2018,47,125,24314.33,53187.59,102322.8
2018,47,127,20261.94,47716.87,95535.05
2018,47,129,17222.65,36471.49,69903.69
2018,47,131,18235.75,42752.69,88038.13
2018,47,133,19451.46,40929.12,87126.34
2018,47,135,15804.31,40118.64,85708.01
2018,47,137,19451.46,40929.12,87126.34
2018,47,139,22136.17,46602.46,95838.98
2018,47,141,19451.46,40929.12,87126.34
2018,47,143,18235.75,48628.66,84897.53
2018,47,145,22693.37,54302.00,101309.7
2018,47,147,29177.19,59367.48,106071.3
2018,47,149,33432.20,63825.11,106375.2
2018,47,151,17222.65,36471.49,69903.69
2018,47,153,18235.75,48628.66,84897.53
2018,47,155,24314.33,50654.85,93711.47
2018,47,157,17222.65,48628.66,106983.0
2018,47,159,18235.75,46602.46,91685.28
2018,47,161,24314.33,53187.59,102322.8
2018,47,163,18235.75,43867.10,92789.55
2018,47,165,30899.46,66459.16,127245.0
2018,47,167,23199.92,54605.93,101309.7
2018,47,169,18235.75,46602.46,91685.28
2018,47,171,19350.15,42246.14,81047.76
2018,47,173,19350.15,49540.44,94825.88
2018,47,175,17830.51,42955.31,78312.40
2018,47,177,18235.75,46602.46,91685.28
2018,47,179,21234.51,49925.42,94218.02
2018,47,181,15804.31,40118.64,85708.01
2018,47,183,15804.31,43563.17,79528.11
2018,47,185,17830.51,42955.31,78312.40
2018,47,187,53694.14,111136.7,202619.4
2018,47,189,32419.10,78008.47,128865.9
2018,48,001,17222.65,44525.61,95231.12
2018,48,003,23098.61,52681.04,101309.7
2018,48,005,20160.63,47615.56,89861.70
