year,state,place,subgroup,pctl_20,pctl_20_quality,pctl_50,pctl_50_quality,pctl_80,pctl_80_quality
2021,18,36003,Hispanic,23688.344,1,47479.6808,1,89094.49395,1
2021,18,36003,Other Races and Ethnicities,26822.799414,1,60120.215271,1,108764.33244,1
2021,18,36003,"White, Non-Hispanic",31151.861655,1,68513.084625,1,140070.208,1
2021,18,71000,"Black, Non-Hispanic",8972.836782,1,34256.03724,1,83822.512155,1
2021,18,71000,Hispanic,29867.912,1,69932.1112,1,10061488.993851,1
2021,18,71000,Other Races and Ethnicities,31206.8184,1,105124.780005,1,10101448.989855,1
2021,18,71000,"White, Non-Hispanic",31473.087765,1,72139.877151,1,10061488.993851,1
2021,19,12000,"Black, Non-Hispanic",15522.898215000001,2,38966.138472,2,73875.445962,2
2021,19,12000,Hispanic,27381.338886,2,44961.55395,2,127711.07200000001,2
2021,19,12000,Other Races and Ethnicities,34577.26335,2,78682.21434,2,171344.156253,2
2021,19,12000,"White, Non-Hispanic",36333.046539,2,72645.840138,2,144091.12338,2
2021,19,19000,"Black, Non-Hispanic",17128.01862,2,40444.858434,2,103301.7784,2
2021,19,19000,Hispanic,25477.87719,2,58975.423635,2,119897.140485,2
2021,19,19000,Other Races and Ethnicities,37077.408,2,76878.838941,2,147415.177176,2
2021,19,19000,"White, Non-Hispanic",34256.03724,2,73719.531081,2,150513.62529,2
2021,19,21000,"Black, Non-Hispanic",16849.977303,1,45823.040724,1,78147.847635,1
2021,19,21000,Hispanic,29867.912,1,52938.2992,1,103843.455597,1
2021,19,21000,Other Races and Ethnicities,29951.199708,1,67772.136912,1,108142.44,1
2021,19,21000,"White, Non-Hispanic",29803.139529,1,67058.009724,1,131641.516713,1
2021,19,73335,"Black, Non-Hispanic",9057.353298,2,35069.323395,2,104268.177045,2
2021,19,73335,Hispanic,28374.5164,2,58133.276922,2,107051.12652,2
2021,19,73335,Other Races and Ethnicities,15631.073613,2,42712.97118000001,2,107419.48568699998,2
2021,19,73335,"White, Non-Hispanic",29974.032585,2,74667.323439,2,141751.301865,2
2021,20,36000,"Black, Non-Hispanic",12742.877085,1,34753.392609,1,91743.38919,1
2021,20,36000,Hispanic,25130.243200000004,1,48172.804905,1,91517.30074199999,1
2021,20,36000,Other Races and Ethnicities,24718.272,1,47390.624049,1,104260.177827,1
2021,20,36000,"White, Non-Hispanic",26264.623086,1,64231.079970000006,1,117756.64323,1
2021,20,38900,"Black, Non-Hispanic",16317.556893,1,45282.78006,1,103206.739824,1
2021,20,38900,Hispanic,23470.707879,1,50963.9256,1,10101448.989855,1
2021,20,38900,Other Races and Ethnicities,26762.78163,1,55616.112,1,320307.608,1
2021,20,38900,"White, Non-Hispanic",30175.902138,1,78233.670552,1,197041.201713,1
2021,20,52575,"Black, Non-Hispanic",35862.16779,2,65915.392,2,154489.2,2
2021,20,52575,Hispanic,45390.399837,2,78010.197783,2,133825.019745,2
2021,20,52575,Other Races and Ethnicities,57921.985632,2,98436.5341133175,2,163761.817389,2
2021,20,52575,"White, Non-Hispanic",48057.768414,2,100587.014586,2,175467.582414,2
2021,20,53775,"Black, Non-Hispanic",34422.895938,2,65940.645879,2,152851.137633,2
2021,20,53775,Hispanic,39858.2136,2,78233.670552,2,139040.28,2
2021,20,53775,Other Races and Ethnicities,58705.89599999999,2,102890.809038,2,188878.982121,2
2021,20,53775,"White, Non-Hispanic",51484.576443,2,105312.609681,2,214102.25304,2
2021,20,71000,"Black, Non-Hispanic",9990.3016,1,34104.897408,1,80469.409431,1
2021,20,71000,Hispanic,16478.848,1,44816.371989,1,84034.972695,1
2021,20,71000,Other Races and Ethnicities,29282.011062,1,64872.462924,1,158075.063241,1
2021,20,71000,"White, Non-Hispanic",26781.219195,1,57700.492545,1,116043.43731000001,1
2021,20,79000,"Black, Non-Hispanic",12920.026041,2,37147.07223,2,94238.412,2
2021,20,79000,Hispanic,22116.161169,2,50849.689155,2,97534.1816,2
2021,20,79000,Other Races and Ethnicities,20598.56,2,53865.2344,2,119064.32829351815,2
2021,20,79000,"White, Non-Hispanic",29732.370756,2,65820.255282,2,130077.602412,2
2021,21,46027,"Black, Non-Hispanic",17881.866276,1,43699.543824,1,121004.509485,1
2021,21,46027,Hispanic,24141.126186,1,57807.567915,1,100047.43196399999,1
2021,21,46027,Other Races and Ethnicities,23894.3296,1,60590.51739,1,149872.183215,1
2021,21,46027,"White, Non-Hispanic",31918.634081999997,1,76512.626874,1,169879.752,1
2021,21,48006,"Black, Non-Hispanic",25705.435569,2,53561.425293,2,101657.192271,2
2021,21,48006,Hispanic,25748.2,2,52656.807915,2,97416.36351,2
2021,21,48006,Other Races and Ethnicities,31927.768,2,73719.531081,2,137644.201647,2
2021,21,48006,"White, Non-Hispanic",32436.231462,2,69623.1328,2,138065.778078,2
2021,22,05000,"Black, Non-Hispanic",16478.848,2,41609.0912,2,100363.541817,2
2021,22,05000,Hispanic,22555.4232,2,47479.6808,2,168069.94539,2
2021,22,05000,Other Races and Ethnicities,10814.244,2,48694.209147843016,2,103079.23638,2
2021,22,05000,"White, Non-Hispanic",31699.80513,2,83263.324638,2,202222.265976,2
2021,22,40735,"Black, Non-Hispanic",13809.692295,2,40037.097075,2,101698.36816500002,2
2021,22,40735,Hispanic,18419.116557,2,52011.364,2,164788.48,2
2021,22,40735,Other Races and Ethnicities,39987.379707,2,87781.6005,2,138802.279146,2
2021,22,40735,"White, Non-Hispanic",29908.785174,2,77116.306707,2,157969.417596,2
2021,22,41155,"Black, Non-Hispanic",17271.553734,2,39242.312295,2,100564.060608,2
2021,22,41155,Hispanic,16395.961848,2,59457.9132,2,243642.955983,2
2021,22,41155,Other Races and Ethnicities,22052.475495,2,53525.56326,2,160180.933098,2
2021,22,41155,"White, Non-Hispanic",27802.915317,2,66945.32,2,150833.49284818614,2
2021,22,55000,"Black, Non-Hispanic",10919.66745,1,32792.936793,1,88778.563164,1
2021,22,55000,Hispanic,22146.254182200006,1,62825.608,1,147862.122714,1
2021,22,55000,Other Races and Ethnicities,18113.700447,1,63188.169498,1,154599.824595,1
2021,22,55000,"White, Non-Hispanic",34199.423169,1,88264.8296,1,232145.77120000002,1
2021,22,70000,"Black, Non-Hispanic",12524.787855,1,31473.087765,1,75998.942862,1
2021,22,70000,Hispanic,37216.811145,1,79553.182983,1,175241.6346846411,1
2021,22,70000,Other Races and Ethnicities,18330.9845711772,1,41197.12,1,107730.4688,1
2021,22,70000,"White, Non-Hispanic",26234.146815,1,65365.472805,1,146659.922115,1
2021,24,04000,"Black, Non-Hispanic",15415.822845,1,47994.6448,1,110402.245575,1
2021,24,04000,Hispanic,31262.147226,1,77077.093935,1,177978.702759,1
2021,24,04000,Other Races and Ethnicities,30723.560175,1,73948.8304,1,283252.09380061406,1
2021,24,04000,"White, Non-Hispanic",36754.62297,1,94205.112555,1,214360.944921,1
2021,24,30325,"Black, Non-Hispanic",40116.615006,2,87447.493749,2,181874.98552,2
2021,24,30325,Hispanic,43723.240326,2,71051.531901,2,135810.51405790402,2
2021,24,30325,Other Races and Ethnicities,56201.437365,2,113211.88548,2,208520.355654,2
2021,24,30325,"White, Non-Hispanic",48172.804905,2,102640.909458,2,191290.949346,2
2021,25,07000,"Black, Non-Hispanic",17434.920738,1,57921.985631999996,1,146174.332869,1
2021,25,07000,Hispanic,14237.993774999999,1,53525.56326,1,156312.762324,1
2021,25,07000,Other Races and Ethnicities,16581.8408,1,90726.888738,1,737837.532003,1
2021,25,07000,"White, Non-Hispanic",54654.556956,1,142913.29431,1,651020.6176108602,1
2021,25,09000,"Black, Non-Hispanic",31594.084749,1,77116.306707,1,150656.037921,1
2021,25,09000,Hispanic,20430.861594,1,58469.880258,1,119254.688265,1
2021,25,09000,Other Races and Ethnicities,26855.122959,1,69739.682952,1,138809.958786,1
2021,25,09000,"White, Non-Hispanic",35054.84053454836,1,86040.831735,1,173130.8968,1
2021,25,11000,"Black, Non-Hispanic",18113.700447,1,74329.913793,1,10061488.993851,1
2021,25,11000,Hispanic,25141.015152,1,127428.77085,1,10111888.988811,1
2021,25,11000,Other Races and Ethnicities,54654.556956,1,174894.987498,1,10111888.988811,1
2021,25,11000,"White, Non-Hispanic",69005.176,1,181453.777476,1,10061488.993851,1
2021,25,23000,"Black, Non-Hispanic",22352.332845,1,53087.4225,1,94238.412,1
2021,25,23000,Hispanic,16057.26492,1,40440.146757,1,89516.070381,1
2021,25,23000,Other Races and Ethnicities,11772.18714,1,42820.04655,1,128741,1
2021,25,23000,"White, Non-Hispanic",21861.620163,1,61734.284193,1,124503.656814,1
2021,25,34550,"Black, Non-Hispanic",27327.278478,2,92885.663382,2,149872.183215,2
2021,25,34550,Hispanic,16581.8408,2,47812.20048,2,96782.478459,2
2021,25,34550,Other Races and Ethnicities,32792.936793,2,94753.376,2,195092.2911,2
2021,25,34550,"White, Non-Hispanic",36859.262466,2,86497.706205,2,168079.202748,2
2021,25,37000,"Black, Non-Hispanic",30962.223177,1,79795.572108,1,131641.516713,1
2021,25,37000,Hispanic,14756.770902,1,53233.181865,1,122038.64788499998,1
2021,25,37000,Other Races and Ethnicities,37468.29834,1,85935.18609,1,158389.611174,1
2021,25,37000,"White, Non-Hispanic",26572.1424,1,81090.578655,1,175564.211145,1
2021,25,37490,"Black, Non-Hispanic",25591.399815,1,65294.039355,1,105980.37282,1
2021,25,37490,Hispanic,23379.884312999995,1,54763.973862,1,111232.224,1
2021,25,37490,Other Races and Ethnicities,27833.53533,1,70498.09654096793,1,133890.64,1
2021,25,37490,"White, Non-Hispanic",25705.435569,1,87175.614879,1,169879.752,1
2021,25,45000,"Black, Non-Hispanic",16478.848,1,67392.713283,1,106515.74967,1
2021,25,45000,Hispanic,12846.013964999998,1,39351.726771,1,90358.217094,1
2021,25,45000,Other Races and Ethnicities,15448.92,1,43723.240326,1,113292.08,1
2021,25,45000,"White, Non-Hispanic",24116.385381,1,63374.47701,1,135011.109714,1
2021,25,45560,"Black, Non-Hispanic",69932.29084984057,2,224524.304,2,10111888.988811,2
2021,25,45560,Hispanic,70234.0159061753,2,156550.17998690665,2,10061488.993851,2
2021,25,45560,Other Races and Ethnicities,58117.07658600001,2,176206.663365,2,560280.832,2
2021,25,45560,"White, Non-Hispanic",67334.479008,2,181988.2776,2,544468.476009,2
2021,25,55745,"Black, Non-Hispanic",35635.5088,1,74422.59728,1,149775.247383,1
2021,25,55745,Hispanic,20117.605155,1,105361.6344,1,182200.863795,1
2021,25,55745,Other Races and Ethnicities,27381.986931,1,83499.595845,1,175087.76,1
2021,25,55745,"White, Non-Hispanic",39351.726771,1,102769.121865,1,218727.6423,1
2021,25,62535,"Black, Non-Hispanic",15423.665816999997,2,72795.08928,2,181125.534048,2
2021,25,62535,Hispanic,27414.40482,2,64724.75907034617,2,141938.577552,2
2021,25,62535,Other Races and Ethnicities,54952.805409696986,2,109727.000625,2,246217.793025,2
2021,25,62535,"White, Non-Hispanic",42124.0552,2,111333.13117500002,2,217314.808,2
2021,25,67000,"Black, Non-Hispanic",18801.054126,1,46548.477336,1,98016.572148,1
2021,25,67000,Hispanic,11149.132485,1,30622.847676,1,76878.838941,1
2021,25,67000,Other Races and Ethnicities,25336.2288,1,57675.968,1,115843.97126400002,1
2021,25,67000,"White, Non-Hispanic",29616.714621,1,82987.16952,1,425465.196885,1
2021,25,82000,"Black, Non-Hispanic",32972.142945,1,67772.136912,1,144189.92,1
2021,25,82000,Hispanic,15448.919999999998,1,41387.939115,1,113211.88548,1
2021,25,82000,Other Races and Ethnicities,24047.883489,1,72152.63706,1,208749.494685,1
2021,25,82000,"White, Non-Hispanic",25542.2144,1,81981.835434,1,676531.569153,1
2021,26,03000,"Black, Non-Hispanic",33529.004862,1,71572.02136473866,1,10061488.993851,1
2021,26,03000,Hispanic,32355.278889,1,100257.717105,1,10101448.989855,1
2021,26,03000,Other Races and Ethnicities,31699.80513,1,115867.90389,1,10101448.989855,1
2021,26,03000,"White, Non-Hispanic",34432.127739,1,108653.640153,1,506555.77553999994,1
2021,26,21000,"Black, Non-Hispanic",14848.746942000002,2,44598.556134,2,102282.24735555184,2
2021,26,21000,Hispanic,33529.004862,2,63160.32627,2,106050.116898,2
2021,26,21000,Other Races and Ethnicities,29841.785232,2,84168.09876,2,143195.182368,2
2021,26,21000,"White, Non-Hispanic",22909.078455,2,57921.985632,2,121333.562205,2
2021,26,22000,"Black, Non-Hispanic",10847.292369,1,34227.176682,1,74439.328269,1
2021,26,22000,Hispanic,16395.961848,1,41197.12,1,81359.09859,1
2021,26,22000,Other Races and Ethnicities,16478.848,1,46346.76,1,108472.92369,1
2021,26,22000,"White, Non-Hispanic",19269.52602,1,55799.91906717471,1,205985.6,1
2021,26,27440,"Black, Non-Hispanic",28601.10056,2,62852.53788,2,120218.366595,2
2021,26,27440,Hispanic,38258.595108,2,67442.330925,2,127402.42978065,2
2021,26,27440,Other Races and Ethnicities,50549.93190899999,2,99903.016,2,168500.779179,2
2021,26,27440,"White, Non-Hispanic",32957.696,2,87447.493749,2,180927.725478,2
2021,26,29000,"Black, Non-Hispanic",10170.13986,1,33613.58502,1,68490.212,1
2021,26,29000,Hispanic,16871.44179,1,34791.41409,1,110578.79354699998,1
2021,26,29000,Other Races and Ethnicities,14428.527474,1,33400.444425,1,54174.2128,1
2021,26,29000,"White, Non-Hispanic",16699.71714,1,42599.342511,1,104125.7208,1
2021,26,34000,"Black, Non-Hispanic",12637.23144,1,40786.624665,1,106174.845,1
2021,26,34000,Hispanic,20117.605155,1,43177.878186,1,94753.376,1
2021,26,34000,Other Races and Ethnicities,24011.745885000004,1,55747.688619,1,104048.886537,1
2021,26,34000,"White, Non-Hispanic",32188.168248,1,73565.025558,1,142130.064,1
2021,26,46000,"Black, Non-Hispanic",20117.605155,1,47102.051205,1,82703.2184,1
2021,26,46000,Hispanic,13773.053715000002,1,46350.961085952,1,83822.512155,1
2021,26,46000,Other Races and Ethnicities,21861.620163,1,43890.80025,1,83508.74443098981,1
2021,26,46000,"White, Non-Hispanic",25275.469029,1,53556.25600000001,1,100047.431964,1
2021,26,49000,"Black, Non-Hispanic",32752.162248,2,64240.601352,2,122038.64788500001,2
2021,26,49000,Hispanic,51746.585886,2,99557.87091,2,147567.70902,2
2021,26,49000,Other Races and Ethnicities,42820.04655,2,88977.270219,2,140237.420205,2
2021,26,49000,"White, Non-Hispanic",40037.097075,2,81810.246045,2,147191.704407,2
2021,26,69035,"Black, Non-Hispanic",36099.4473,2,102750.323934,2,180443.3856,2
2021,26,69035,Hispanic,42631.12176,2,102783.756135,2,170997.115845,2
2021,26,69035,Other Races and Ethnicities,83178.369735,2,134116.019448,2,222007.037289,2
2021,26,69035,"White, Non-Hispanic",46128.332604,2,106174.845,2,205985.6,2
2021,26,74900,"Black, Non-Hispanic",28601.10056,2,62852.53788,2,119967.64176934431,2
2021,26,74900,Hispanic,38258.595108,2,66371.577225,2,127017.036375,2
2021,26,74900,Other Races and Ethnicities,50549.931909,2,99903.016,2,168500.779179,2
2021,26,74900,"White, Non-Hispanic",32957.696,2,86711.856945,2,180578.461668,2
2021,26,76460,"Black, Non-Hispanic",28904.28903,1,64231.07997,1,123140.71608,1
2021,26,76460,Hispanic,53418.48789,1,92807.937609,1,136568.4528,1
2021,26,76460,Other Races and Ethnicities,40905.628617,1,80540.3696,1,153033.367335,1
2021,26,76460,"White, Non-Hispanic",32792.936793,1,68453.347215,1,129493.388598,1
2021,26,80700,"Black, Non-Hispanic",40682.156,2,107419.485687,2,184765.591569,2
2021,26,80700,Hispanic,43915.385403,2,104260.177827,2,170997.115845,2
2021,26,80700,Other Races and Ethnicities,83512.625001,2,134116.019448,2,222007.037289,2
2021,26,80700,"White, Non-Hispanic",46346.76,2,106836.97578,2,205985.6,2
2021,26,84000,"Black, Non-Hispanic",22967.3944,1,47959.098234,1,97457.384631,1
2021,26,84000,Hispanic,27327.278478,1,57675.968,1,90633.664,1
2021,26,84000,Other Races and Ethnicities,32857.807893,1,69516.210183,1,125651.21599999999,1
2021,26,84000,"White, Non-Hispanic",26015.317863,1,57378.908616,1,113104.523217,1
2021,26,86000,"Black, Non-Hispanic",16007.83059,2,40234.199121,2,80354.077587,2
2021,26,86000,Hispanic,23444.455305,2,44863.177761,2,79217.59119,2
2021,26,86000,Other Races and Ethnicities,16007.830590000001,2,54654.556956,2,100430.23381562403,2
2021,26,86000,"White, Non-Hispanic",27269.744952,2,57706.86584,2,105312.609681,2
2021,26,88940,"Black, Non-Hispanic",14752.236321,2,39116.835276,2,68865.268575,2
2021,26,88940,Hispanic,29352.948,2,56950.964955,2,92598.982005,2
2021,26,88940,Other Races and Ethnicities,26671.804719,2,65294.039355,2,93349.796871,2
2021,26,88940,"White, Non-Hispanic",35806.830612,2,67553.30796,2,122939.347431,2
2021,27,06616,"Black, Non-Hispanic",32792.936793,2,62825.608,2,97233.911862,2
2021,27,06616,Hispanic,38258.595108,2,75596.7152,2,128461.149795,2
2021,27,06616,Other Races and Ethnicities,36882.107586,2,63188.169498,2,142172.878296,2
2021,27,06616,"White, Non-Hispanic",39446.2424,2,84716.403231,2,158498.012553,2
2021,27,07966,"Black, Non-Hispanic",26234.146815,2,48172.804905,2,109620.9354,2
2021,27,07966,Hispanic,50282.03030399999,2,89516.070381,2,200207.70392,2
2021,27,07966,Other Races and Ethnicities,53452.010817,2,99557.87091,2,166333.372,2
2021,27,07966,"White, Non-Hispanic",50293.507293,2,92475.49416,2,162182.163459,2
2021,27,17000,"Black, Non-Hispanic",24047.883489,1,622520.306448,1,10130968.986903,1
2021,27,17000,Hispanic,33529.004862,1,115843.971264,1,10111888.988811,1
2021,27,17000,Other Races and Ethnicities,19590.75213,1,73763.203983,1,10061488.993851,1
2021,27,17000,"White, Non-Hispanic",28420.410141,1,72362.479419,1,165341.471319,1
2021,27,43000,"Black, Non-Hispanic",11915.033817,1,35755.09242,1,88779.7936,1
2021,27,43000,Hispanic,28388.119986,1,60555.077565,1,112296.809505,1
2021,27,43000,Other Races and Ethnicities,22352.332845,1,70035.104,1,204681.64077,1
2021,27,43000,"White, Non-Hispanic",41197.12,1,93791.824506,1,202291.393017,1
2021,27,51730,"Black, Non-Hispanic",31594.084749,2,66739.3344,2,166464.824985,2
2021,27,51730,Hispanic,25705.435569,2,85641.103245,2,277797.95616,2
2021,27,51730,Other Races and Ethnicities,110645.31156900001,2,172708.724172,2,305888.616,2
2021,27,51730,"White, Non-Hispanic",56736.814215,2,124262.425632,2,234823.584,2
2021,27,54880,"Black, Non-Hispanic",19675.356837,2,33886.068456,2,70411.112448,2
2021,27,54880,Hispanic,27833.53533,2,71065.032,2,118819.055451,2
2021,27,54880,Other Races and Ethnicities,38645.117265,2,97843.16,2,214101.464157,2
2021,27,54880,"White, Non-Hispanic",44533.25247,2,92913.152064,2,173766.963045,2
2021,27,58000,"Black, Non-Hispanic",15448.920000000002,1,42125.446332,1,88868.86884,1
2021,27,58000,Hispanic,22408.692543,1,52454.80956,1,98362.132389,1
2021,27,58000,Other Races and Ethnicities,27602.0704,1,58340.549355,1,132860.712,1
2021,27,58000,"White, Non-Hispanic",34859.038254,1,82188.2544,1,178898.4936,1
2021,27,71428,"Black, Non-Hispanic",39176.423613,2,96555.75,2,151502.577768,2
2021,27,71428,Hispanic,70560.223221,2,98873.088,2,135854.262576,2
2021,27,71428,Other Races and Ethnicities,50865.862695,2,102750.323934,2,218384.25769499998,2
2021,27,71428,"White, Non-Hispanic",60911.7435,2,114774.77222700001,2,198930.17015462634,2
2021,28,36000,"Black, Non-Hispanic",17199.7976,1,41537.990097,1,87885.151653,1
2021,28,36000,Hispanic,26017.16983960779,1,43676.64951,1,97285.678716,1
2021,28,36000,Other Races and Ethnicities,9955.98912,1,41576.046924,1,173567.558283,1
2021,28,36000,"White, Non-Hispanic",29513.541804,1,76214.672,1,178820.685138,1
2021,29,15670,"Black, Non-Hispanic",11775.260265,2,41100.332193,2,92913.152064,2
2021,29,15670,Hispanic,28420.410141,2,52656.807915,2,134116.019448,2
2021,29,15670,Other Races and Ethnicities,19877.6104,2,72094.96,2,129645.552879,2
2021,29,15670,"White, Non-Hispanic",30606.673467,2,73124.888,2,178589.5152,2
2021,29,35000,"Black, Non-Hispanic",22575.805614,2,50293.507293,2,100140.069048,2
2021,29,35000,Hispanic,29043.9696,2,52246.299123,2,84250.892664,2
2021,29,35000,Other Races and Ethnicities,22352.332845,2,60483.44202,2,110292.831099,2
2021,29,35000,"White, Non-Hispanic",29487.208743,2,63374.47701,2,114774.77222699998,2
2021,29,38000,"Black, Non-Hispanic",16057.26492,1,39899.495562,1,85641.103245,1
2021,29,38000,Hispanic,24718.272,1,51375.161967,1,97843.16,1
2021,29,38000,Other Races and Ethnicities,18305.84769,1,59682.557367,1,125174.075121,1
2021,29,38000,"White, Non-Hispanic",32115.539985,1,74935.586535,1,148175.56323,1
2021,29,41348,"Black, Non-Hispanic",20598.56,1,63340.572,1,139669.718715,1
2021,29,41348,Hispanic,35652.501762,1,85303.324518,1,169554.217182,1
2021,29,41348,Other Races and Ethnicities,43177.181043,1,97843.16,1,193776.248208,1
2021,29,41348,"White, Non-Hispanic",49188.898641,1,99099.639606,1,167644.013121,1
2021,29,54074,"Black, Non-Hispanic",44801.868,3,94205.112555,3,171282.20649,3
2021,29,54074,Hispanic,48952.670679,3,98562.35604,3,149544.932019,3
2021,29,54074,Other Races and Ethnicities,48654.347193,3,104910.629265,3,175638.600696,3
2021,29,54074,"White, Non-Hispanic",50421.387675,3,100587.014586,3,169320.564483,3
2021,29,65000,"Black, Non-Hispanic",11775.260265,1,33667.239504,1,82394.24,1
2021,29,65000,Hispanic,29513.541804,1,64231.079970000006,1,142804.739868,1
2021,29,65000,Other Races and Ethnicities,16178.145993,1,53525.56326,1,117351.517017,1
2021,29,65000,"White, Non-Hispanic",31594.084749,1,70560.223221,1,145448.414571,1
2021,29,70000,"Black, Non-Hispanic",14976.720279,2,42521.707284,2,10061488.993851,2
2021,29,70000,Hispanic,21410.023275,2,48095.766978,2,108410.583879,2
2021,29,70000,Other Races and Ethnicities,13698.0424,2,46861.724,2,120306.281847,2
2021,29,70000,"White, Non-Hispanic",22587.852345,2,52454.80956,2,124269.46299,2
2021,30,06550,"Black, Non-Hispanic",14563.18192,3,20117.605155,3,50549.931909,3
2021,30,06550,Hispanic,35017.552,1,55747.688619,1,122584.163415,1
2021,30,06550,Other Races and Ethnicities,23688.344,1,69085.208787,1,322047.16577100003,1
2021,30,06550,"White, Non-Hispanic",28220.0272,1,64556.532138,1,136636.39239,1
2021,31,28000,"Black, Non-Hispanic",30897.84,1,57933.951945,1,10101448.989855,1
2021,31,28000,Hispanic,22091.9556,1,53709.239769,1,113135.581281,1
2021,31,28000,Other Races and Ethnicities,27687.941010000002,1,63292.808994,1,138054.3647400182,1
2021,31,28000,"White, Non-Hispanic",33529.004862,1,72918.9024,1,156468.352293,1
2021,31,37000,"Black, Non-Hispanic",16094.084124,1,42712.97118,1,100932.944,1
2021,31,37000,Hispanic,29075.8839,1,59027.083608,1,116381.864,1
2021,31,37000,Other Races and Ethnicities,31594.084749,1,73719.531081,1,156080.534385,1
2021,31,37000,"White, Non-Hispanic",35962.917306,1,80025.4056,1,162182.163459,1
2021,32,31900,"Black, Non-Hispanic",31433.40256,1,64338.15534,1,133959.46371168742,1
2021,32,31900,Hispanic,34199.423169,1,74935.586535,1,139166.666505,1
2021,32,31900,Other Races and Ethnicities,38210.3288,1,83074.967097,1,161326.21737,1
2021,32,31900,"White, Non-Hispanic",36796.881228,1,84250.892664,1,162056.182707,1
2021,32,40000,"Black, Non-Hispanic",13117.579956,1,39176.423613,1,109309.113912,1
2021,32,40000,Hispanic,25796.488911,1,54654.556956,1,107834.17848085778,1
2021,32,40000,Other Races and Ethnicities,27941.174448000005,1,69783.134457,1,157578.984,1
2021,32,40000,"White, Non-Hispanic",31838.82359794795,1,75825.400938,1,156356.110314,1
2021,32,51800,"Black, Non-Hispanic",23123.229195,1,59573.142891,1,116150.51268,1
2021,32,51800,Hispanic,34041.8865,1,65400.428,1,109309.113912,1
2021,32,51800,Other Races and Ethnicities,30064.671348,1,75825.400938,1,128527.177845,1
2021,32,51800,"White, Non-Hispanic",39394.644855,1,81301.869945,1,139703.849862,1
2021,32,60600,"Black, Non-Hispanic",17658.393507,1,54654.556956,1,157026.528621,1
2021,32,60600,Hispanic,30175.902137999998,1,62134.731495,1,111762.675414,1
2021,32,60600,Other Races and Ethnicities,29487.208743,1,72815.9096,1,156549.056,1
2021,32,60600,"White, Non-Hispanic",30846.320445,1,78826.743405,1,160977.7464,1
2021,32,68400,"Black, Non-Hispanic",22954.751826,2,65400.428,2,154489.2,2
2021,32,68400,Hispanic,33699.954606,2,66371.577225,2,118582.70884199999,2
2021,32,68400,Other Races and Ethnicities,30897.84,2,67975.248,2,115867.90389,2
2021,32,68400,"White, Non-Hispanic",39351.726771,2,81563.02334602366,2,140353.445283,2
2021,33,45140,"Black, Non-Hispanic",30897.839999999997,1,78233.670552,1,139040.28,1
2021,33,45140,Hispanic,27808.056,1,50610.273732,1,92465.0931,1
2021,33,45140,Other Races and Ethnicities,32647.522751999997,1,52551.16227,1,118928.469927,1
2021,33,45140,"White, Non-Hispanic",35326.79094,1,71612.655075,1,139166.666505,1
2021,33,50260,"Black, Non-Hispanic",17165.908089,2,58705.89599999999,2,172994.402265,2
2021,33,50260,Hispanic,34331.816178,2,57921.985632,2,121709.76605525253,2
2021,33,50260,Other Races and Ethnicities,45495.039333,2,115508.36027103622,2,210113.951121,2
2021,33,50260,"White, Non-Hispanic",41609.0912,2,95481.352959,2,173661.3174,2
2021,34,13690,"Black, Non-Hispanic",24011.745885,2,54762.677772,2,142050.819531,2
2021,34,13690,Hispanic,23688.344,2,56736.814215,2,114791.53941,2
2021,34,13690,Other Races and Ethnicities,38654.232282,2,91929.434877,2,183147.67566,2
2021,34,13690,"White, Non-Hispanic",33121.180221,2,93131.981016,2,185292.294738,2
2021,34,21000,"Black, Non-Hispanic",23805.411438,1,54654.556956,1,125706.088857,1
2021,34,21000,Hispanic,26822.799414,1,52081.289445,1,100841.765205,1
2021,34,21000,Other Races and Ethnicities,36882.107586,1,71271.0176,1,162205.50053186808,1
2021,34,21000,"White, Non-Hispanic",29169.769083,1,78147.847635,1,176117.688,1
2021,34,36000,"Black, Non-Hispanic",19670.659617,1,55616.112,1,117756.64323,1
2021,34,36000,Hispanic,18538.704,1,52921.399565696265,1,120794.224344,1
2021,34,36000,Other Races and Ethnicities,51410.871138,1,123591.36,1,230951.44146,1
2021,34,36000,"White, Non-Hispanic",40888.1416,1,111762.675414,1,257111.31546,1
2021,34,51000,"Black, Non-Hispanic",13991.882667,1,46381.217052,1,128527.177845,1
2021,34,51000,Hispanic,16966.845956401714,1,43723.240326,1,101162.991315,1
2021,34,51000,Other Races and Ethnicities,17508.776,1,50466.472,1,143159.992,1
2021,34,51000,"White, Non-Hispanic",25477.87719,1,69983.6076,1,278333.33301,1
2021,34,57000,"Black, Non-Hispanic",14210.711618999998,1,46237.74708,1,123321.670632,1
2021,34,57000,Hispanic,19269.52602,1,52465.217913632994,1,96813.232,1
2021,34,57000,Other Races and Ethnicities,25481.9628,1,53525.56326,1,123591.36,1
2021,34,57000,"White, Non-Hispanic",19053.668,1,59949.075315,1,171586.0048,1
2021,34,74000,"Black, Non-Hispanic",12846.013965,2,54792.1696,2,135543.260727,2
2021,34,74000,Hispanic,15375.969018,2,50878.4432,2,124621.288,2
2021,34,74000,Other Races and Ethnicities,40018.570326,2,157969.417596,2,10111888.988811,2
2021,34,74000,"White, Non-Hispanic",32120.300676,2,87830.770806,2,10061488.993851,2
2021,35,02000,"Black, Non-Hispanic",15139.941600000002,1,50549.931909,1,99891.03354777923,1
