year,state,county,violent_crime_rate,property_crime_rate,coverage_indicator_crime,crime_rate_quality
2017,31,055,540.93518,3240.9814,98.25333639541708,2
2017,31,057,388.67297,1998.8895,0,3
2017,31,059,304.55035,913.651,72.55001911558557,3
2017,31,061,0,702.34113,100,1
2017,31,063,266.05853,1368.301,0,3
2017,31,065,418.41003,2217.5732,63.13694267515923,3
2017,31,067,222.21193,1703.6249,93.58850352355948,2
2017,31,069,367.26129,1888.7723,0,3
2017,31,071,347.22223,1785.7142,0,3
2017,31,073,98.619331,936.88361,100,1
2017,31,075,308.16641,2003.0817,0,3
2017,31,077,84.245995,547.599,0,3
2017,31,079,468.14804,3005.5754,97.86266270047373,2
2017,31,081,152.05821,944.93323,100,1
2017,31,083,145.22218,697.06653,75.05928001724509,3
2017,31,085,0,559.9104,91.66666666666666,2
2017,31,087,105.85744,705.71631,100,1
2017,31,089,98.019997,509.70398,84.30893599697578,2
2017,31,091,0,148.36795,91.66666666666666,2
2017,31,093,108.74631,528.19635,0,3
2017,31,095,222.90332,1671.7749,51.68539325842696,3
2017,31,097,173.57762,675.02411,76.07606132075472,3
2017,31,099,214.3951,1332.3124,100,1
2017,31,101,111.49653,2452.9236,100,1
2017,31,103,0,0,91.66666666666666,2
2017,31,105,138.15971,442.11108,100,1
2017,31,107,436.73276,1676.1095,72.47838616714697,3
2017,31,109,285.66156,2388.678,100,1
2017,31,111,260.77097,3129.2517,100,1
2017,31,113,260.41666,1692.7084,0,3
2017,31,115,328.40723,2134.647,0,3
2017,31,117,400.80161,2605.2104,0,3
2017,31,119,170.72615,1667.4254,94.65959446757083,2
2017,31,121,25.374271,532.85968,100,1
2017,31,123,124.06948,1612.9032,76.10264635124298,3
2017,31,125,332.68643,1635.7084,0,3
2017,31,127,172.68672,1870.7728,67.90232421300382,3
2017,31,129,116.95906,1263.1578,43.52662721893491,3
2017,31,131,81.113121,1285.3311,88.87970463437482,2
2017,31,133,113.59334,1211.6622,100,1
2017,31,135,241.12987,1240.0964,72.26259082936608,3
2017,31,137,165.56291,1169.9779,92.69511342060558,2
2017,31,139,336.22864,1050.7145,68.4950595388903,3
2017,31,141,90.429543,1772.4189,97.63217164532954,2
2017,31,143,93.843842,1032.2822,86.06857523302264,2
2017,31,145,74.571213,1733.7808,100,1
2017,31,147,163.13214,740.36896,90.58823529411765,2
2017,31,149,487.46518,2506.9639,0,3
2017,31,151,415.4837,1502.666,83.25614263970429,2
2017,31,153,95.348846,1251.1091,97.29026201246053,2
2017,31,155,85.482262,712.35217,100,1
2017,31,157,217.2538,2169.7881,96.9286630811652,2
2017,31,159,46.617329,495.30914,100,1
2017,31,161,491.5863,1644.9235,60.80119185565304,3
2017,31,163,194.42644,1360.9851,75.32242063492063,3
2017,31,165,166.25104,1080.6317,0,3
2017,31,167,116.90047,851.70343,79.69803181450526,3
2017,31,169,118.92963,792.8642,100,1
2017,31,171,275.86206,1793.1034,0,3
2017,31,173,678.38849,581.47583,100,1
2017,31,175,47.517223,1045.3789,100,1
2017,31,177,48.26022,641.8609,100,1
2017,31,179,128.783,1008.8002,40.40978330830293,3
2017,31,181,141.88422,1759.3644,79.21847246891652,3
2017,31,183,0,244.49878,100,1
2017,31,185,43.459366,1926.6985,100,1
2017,32,001,251.75403,2038.7949,100,1
2017,32,003,607.78223,2776.7607,100,1
2017,32,005,134.55049,1591.8359,100,1
2017,32,007,362.77991,2085.5098,97.74433316733986,2
2017,32,009,0,588.23529,100,1
2017,32,011,305.96634,1223.8654,100,1
2017,32,013,332.81827,1378.8185,100,1
2017,32,015,860.70612,1738.9777,100,1
2017,32,017,440.35995,2929.3508,82.15801501795626,2
2017,32,019,245.7411,1082.739,100,1
2017,32,021,22.436617,875.02808,100,1
2017,32,023,138.00281,1782.7247,100,1
2017,32,027,599.26245,1644.1302,100,1
2017,32,029,848.72693,2321.5178,100,1
2017,32,031,513.04095,2545.8816,100,1
2017,32,033,448.29025,2470.8091,70.71334600204648,3
2017,32,510,361.67688,1658.599,100,1
2017,33,001,245.12627,2288.3936,100,1
2017,33,003,174.76698,1391.8942,97.59288167343115,2
2017,33,005,197.47235,1793.049,72.48764804614548,3
2017,33,007,164.3801,1469.9374,86.46790986340304,2
2017,33,009,200.25507,1720.6274,87.48490050225698,2
2017,33,011,268.00293,1423.7351,97.85157665383186,2
2017,33,013,181.61591,1351.7317,87.91422130545568,2
2017,33,015,117.83408,989.02283,99.67846185046349,2
2017,33,017,221.59502,1739.3265,100,1
2017,33,019,213.57104,1462.4974,77.23626111652398,3
2017,34,001,313.79901,2572.2627,100,1
2017,34,003,74.86245,978.06213,100,1
2017,34,005,151.80698,1456.5444,97.81685804482065,2
2017,34,007,438.59735,2377.6284,100,1
2017,34,009,208.438,2935.2346,97.41977450130095,2
2017,34,011,541.50439,3797.0867,88.57045887286512,2
2017,34,013,530.87708,2029.8533,100,1
2017,34,015,129.01857,1944.1764,100,1
2017,34,017,319.81818,1644.3455,100,1
2017,34,019,54.374336,793.22559,91.39985053412072,2
2017,34,021,369.32962,1795.1448,100,1
2017,34,023,137.87408,1295.9214,100,1
2017,34,025,149.43698,1375.1075,99.79519601077446,2
2017,34,027,44.827522,772.87457,99.69678351933925,2
2017,34,029,80.944168,1133.2184,100,1
2017,34,031,341.58722,1667.9445,100,1
2017,34,033,256.4021,1775.7039,100,1
2017,34,035,62.009586,1011.5314,100,1
2017,34,037,63.522537,743.91949,95.98964983751867,2
2017,34,039,314.24457,1906.9254,100,1
2017,34,041,67.416992,1390.4755,93.37159655630994,2
2017,35,001,1285.9556,6631.1748,100,1
2017,35,003,83.635353,864.23193,100,1
2017,35,005,547.2821,3345.3582,100,1
2017,35,006,450.60141,1478.4196,100,1
2017,35,007,369.64023,2562.8389,100,1
2017,35,009,674.53625,4408.5762,98.75290306212065,2
2017,35,011,328.04813,2351.0115,100,1
2017,35,013,227.75873,2721.9719,84.31879870617509,2
2017,35,015,656.17487,3372.1074,97.60241646214838,2
2017,35,017,238.37903,1766.1719,65.01953818827708,3
2017,35,019,541.88306,2664.2583,91.415313225058,2
2017,35,021,9826.5898,27456.646,0,3
2017,35,023,232.28804,1370.4994,100,1
2017,35,025,445.03265,3451.1846,100,1
2017,35,027,484.66098,2253.158,100,1
2017,35,028,160.10246,496.31766,100,1
2017,35,029,589.75,3459.5896,100,1
2017,35,031,704.20593,2384.1023,100,1
2017,35,033,285.65152,1669.9626,93.94387001477105,2
2017,35,035,437.5769,2108.8777,100,1
2017,35,037,469.5401,2745.0037,40.60950538154553,3
2017,35,039,1095.5336,2295.7686,97.70760075737084,2
2017,35,041,451.00015,3369.2366,62.87822878228781,3
2017,35,043,303.84473,1964.8158,99.42473170260079,2
2017,35,045,984.82581,2477.0339,100,1
2017,35,047,385.61337,1365.8643,95.49346552501127,2
2017,35,049,679.66388,3126.0505,100,1
2017,35,051,296.86938,2150.054,100,1
2017,35,053,738.18311,3345.6365,100,1
2017,35,055,320.17075,1945.4185,100,1
2017,35,057,619.11517,2315.2329,94.20758234928527,2
2017,35,059,310.48483,644.85309,100,1
2017,35,061,1006.0574,3313.1418,100,1
2017,36,001,377.24637,2462.7598,98.92288983989506,2
2017,36,003,194.05467,1904.2948,87.79598920169688,2
2017,36,005,851.98077,1561.5569,,1
2017,36,007,364.59598,2634.7998,95.78044292275739,2
2017,36,009,188.75731,1834.5659,92.49677808387624,2
2017,36,011,311.84363,8466.168,92.79604485425745,2
2017,36,013,300.66797,2699.0376,84.10979634968885,2
2017,36,015,192.85388,1922.6948,89.2830102575272,2
2017,36,017,171.32231,1715.3125,66.29177688104571,3
2017,36,019,181.52631,1613.9788,91.28828591901451,2
2017,36,021,242.55824,1841.4626,85.12744858744084,2
2017,36,023,110.91115,2299.8367,94.36032563810123,2
2017,36,025,135.55254,1068.8651,95.16956013312944,2
2017,36,027,200.29231,1338.1016,68.28852109758743,3
2017,36,029,384.2131,2264.6533,93.50335189586067,2
2017,36,031,181.78944,1538.6237,82.6538591088442,2
2017,36,033,224.97849,1207.0585,100,1
2017,36,035,222.72955,1939.6031,98.53909843606256,2
2017,36,037,293.32596,1813.4447,98.79080810650386,2
2017,36,039,299.13629,1402.9913,71.92558875306226,3
2017,36,041,89.186172,691.19287,100,1
2017,36,043,263.49615,1802.6992,92.64395348104257,2
2017,36,045,213.68457,2104.4426,96.45263337893297,2
2017,36,047,550.93475,1327.8988,,1
2017,36,049,146.88712,1996.1583,91.65985003408316,2
2017,36,051,90.910515,1299.3934,97.99710167035313,2
2017,36,053,162.05171,1596.5616,98.87706034410874,2
2017,36,055,344.68369,2205.8687,98.64261369540824,2
2017,36,057,158.34991,1741.849,100,1
2017,36,059,141.51006,1120.9816,86.76247247564122,2
2017,36,061,520.86621,2311.1897,,1
2017,36,063,374.77286,2299.2693,94.9006116207951,2
2017,36,065,298.27261,1860.0972,97.71305710340782,2
2017,36,067,364.41928,2393.0056,87.6946938131728,2
2017,36,069,127.38969,1555.9741,94.27406488211309,2
2017,36,071,234.15466,1573.938,88.13375600205919,2
2017,36,073,224.48332,2025.23,94.3993766900408,2
2017,36,075,198.34906,2757.4739,90.5597205591867,2
2017,36,077,168.07002,1700.6689,92.03818051651348,2
2017,36,079,77.524841,955.46851,87.27872922213427,2
2017,36,081,389.38651,1003.8235,,1
2017,36,083,289.25256,2052.3159,91.72160460678907,2
2017,36,085,302.63339,942.31403,,1
2017,36,087,138.35338,1142.4037,90.05877461075571,2
2017,36,089,130.44708,1389.307,95.00931350458164,2
2017,36,091,127.46391,1255.9327,94.53697121981055,2
2017,36,093,428.11685,2517.2756,100,1
2017,36,095,136.8555,1613.6219,91.77537618893371,2
2017,36,097,83.333336,294.44446,100,1
2017,36,099,211.60648,1608.7889,93.45239776654144,2
2017,36,101,197.33904,1825.9054,82.39743046232837,2
2017,36,103,3538.2896,10984.271,53.87310674543964,3
2017,36,105,333.84116,1897.0657,83.29701764383806,2
2017,36,107,115.27852,1467.7426,94.34039325514908,2
2017,36,109,158.39392,2046.7167,38.62574421584144,3
2017,36,111,176.68336,1454.7117,88.32614977956187,2
2017,36,113,316.12222,2828.0542,66.53263223012682,3
2017,36,115,131.45082,889.32166,94.4853587232615,2
2017,36,117,221.68303,1663.1742,87.43685546011127,2
2017,36,119,213.41624,1103.8068,90.7546998492577,2
2017,36,121,182.74763,676.66016,98.01008441818465,2
2017,36,123,112.20197,1234.2216,93.812375249501,2
2017,37,001,445.83752,2228.5718,73.43184703350957,3
2017,37,003,171.64619,1705.734,100,1
2017,37,005,145.04578,1396.0657,84.10791832209183,2
2017,37,007,624.22473,4005.4419,80.6798406744267,2
2017,37,009,11.128835,359.83234,32.92800653473434,3
2017,37,011,74.133209,1169.0237,82.28564956393703,2
2017,37,013,324.92355,2291.4543,98.77317052666974,2
2017,37,015,234.0824,2387.6404,80.3494989172584,2
2017,37,017,268.83325,2727.1641,2.210502046227458,3
2017,37,019,168.83504,1832.7388,77.91328379870883,3
2017,37,021,302.01044,2443.6448,99.69417664572637,2
2017,37,023,176.94556,1900.4849,67.59198786989933,3
2017,37,025,114.5636,1657.0634,100,1
2017,37,027,185.40881,3023.8713,98.72542323266819,2
2017,37,029,0,557.60327,100,1
2017,37,031,180.02061,2428.8264,64.58801579068695,3
2017,37,033,198.71059,2004.769,91.98500967117988,2
2017,37,035,320.9389,2997.9617,99.367902360549,2
2017,37,037,204.2758,1481.6991,100,1
2017,37,039,327.55368,3232.8123,92.15632093747401,2
2017,37,041,460.8295,1644.8068,100,1
2017,37,043,180.60321,2781.2896,100,1
2017,37,045,180.82068,2091.7666,77.7685761891538,3
2017,37,047,395.09439,3373.4983,91.40286178749706,2
2017,37,049,285.63629,2628.2439,95.24029352645297,2
2017,37,051,513.01172,3097.0151,82.34716312056737,2
2017,37,053,159.5078,1317.8383,100,1
2017,37,055,213.30231,3825.5908,93.98243588686402,2
2017,37,057,203.06287,2031.8374,98.97353282472903,2
2017,37,059,211.98418,1947.899,97.71225577264654,2
2017,37,061,199.86789,1812.3613,68.11444869427592,3
2017,37,063,737.06842,3699.4609,100,1
2017,37,065,172.52167,1865.5089,93.52282369646908,2
2017,37,067,649.71301,4027.6892,100,1
2017,37,069,172.28873,1648.8333,96.16497904035313,2
2017,37,071,447.81137,3116.9668,90.906486275617,2
2017,37,073,259.87527,3239.7783,0,3
2017,37,075,280.99753,2833.3918,93.49638078525993,2
2017,37,077,226.6736,2248.2664,100,1
2017,37,079,304.54437,2731.3823,7.188876013904988,3
2017,37,081,604.22845,3036.5137,100,1
2017,37,083,518.41748,3474.9561,91.0209054764653,2
2017,37,085,273.43808,1993.1603,95.05596829375025,2
2017,37,087,294.67618,2823.98,97.19112769485903,2
2017,37,089,90.745667,1099.319,100,1
2017,37,091,284.44742,3087.0911,96.9553675128588,2
2017,37,093,171.85306,2283.9827,100,1
2017,37,095,969.60657,8428.1182,0,3
2017,37,097,178.13341,1714.7476,90.71465928406165,2
2017,37,099,207.10678,2527.1682,100,1
2017,37,101,173.35339,1830.6322,95.88144019436703,2
2017,37,103,62.519539,375.11722,9.899277647776984,3
2017,37,105,97.633629,790.99786,65.39761845282706,3
2017,37,107,680.34387,3526.5369,89.67967446910927,2
2017,37,109,175.96446,1673.4828,100,1
2017,37,111,157.22226,3323.8115,97.98538853221164,2
2017,37,113,118.04676,1511.5743,97.09792336432356,2
2017,37,115,105.76658,1287.5931,93.20297951582867,2
2017,37,117,504.62943,3826.4075,95.86735544075987,2
2017,37,119,616.52783,3706.1318,97.52713967350653,2
2017,37,121,398.08917,3695.5945,13.8824464912862,3
2017,37,123,196.82887,2048.4783,96.25935919875535,2
2017,37,125,167.58513,1926.715,96.97209680239435,2
2017,37,127,520.26257,2940.707,84.88347702053574,2
2017,37,129,429.14111,2902.7544,98.83535742908339,2
2017,37,131,372.57074,4058.0002,73.70521854826788,3
2017,37,133,230.53952,2002.1353,44.63196149881629,3
2017,37,135,162.12935,1989.7065,100,1
2017,37,137,55.165894,1694.381,54.32809977607666,3
2017,37,139,518.33026,2873.4619,100,1
2017,37,141,173.89021,2357.3608,99.29517159607404,2
2017,37,143,230.07274,1469.4968,95.49441487367869,2
2017,37,145,325.12064,1653.5433,100,1
2017,37,147,493.18036,3078.6072,97.1200676845322,2
2017,37,149,68.100006,1527.386,96.53851819119164,2
2017,37,151,244.97145,2891.5007,89.84040122967852,2
2017,37,153,629.49237,4629.6709,95.53944932732811,2
2017,37,155,353.67932,2879.2061,63.28139825218477,3
2017,37,157,302.36725,2544.283,98.67560861525868,2
2017,37,159,282.98398,2277.3811,94.02039384933586,2
2017,37,161,324.56311,2504.8459,91.78650025624793,2
2017,37,163,299.54282,2632.8235,81.97814880357006,2
2017,37,165,732.33978,3584.7605,96.32174843688391,2
2017,37,167,286.26263,2875.6384,81.25949026074747,2
2017,37,169,212.1749,2401.7324,97.13518352730529,2
2017,37,171,175.84183,2802.3926,99.83372646963599,2
2017,37,173,839.51306,7177.8369,89.90647731208867,2
2017,37,175,159.02933,1445.9889,100,1
2017,37,177,394.86673,2369.2004,83.83343539497857,2
2017,37,179,204.43799,1911.6897,97.87552383211495,2
2017,37,181,515.70874,2671.281,100,1
2017,37,183,390.03809,2474.9045,56.57398339602484,3
2017,37,185,201.17688,2399.0344,85.01862715350124,2
2017,37,187,899.10089,5844.1558,29.42980275153323,3
2017,37,189,114.29401,1569.2749,99.62848410534214,2
2017,37,191,391.39258,3043.3591,97.56578156914574,2
2017,37,193,236.23425,1819.8787,99.40268718453062,2
2017,37,195,460.38373,3019.4316,89.49093279601755,2
2017,37,197,240.90645,2448.7742,95.21381666755646,2
2017,37,199,61.992786,665.01355,100,1
2017,38,001,43.14064,474.54703,100,1
2017,38,003,111.7943,1751.444,100,1
2017,38,005,1715.6863,1903.1141,100,1
2017,38,007,106.38298,425.53192,100,1
2017,38,009,413.47626,2235.8347,72.37817201886369,3
2017,38,011,410.61276,2116.2351,88.27320827320827,2
2017,38,013,140.77898,422.33694,100,1
2017,38,015,304.1145,2798.0637,100,1
2017,38,017,323.42072,2655.4248,98.57093102944646,2
2017,38,019,345.56088,1435.4067,67.76844411979548,3
2017,38,021,82.287598,493.72559,100,1
2017,38,023,568.18182,1835.6643,62.13642213642214,3
2017,38,025,419.67825,792.72559,100,1
2017,38,027,518.1347,2892.9189,62.29997287767832,3
2017,38,029,484.7016,2090.2756,76.20169651272384,3
2017,38,031,30.7031,1074.6085,100,1
2017,38,033,111.7943,0,100,1
2017,38,035,305.10629,2868.8467,98.18248062667283,2
2017,38,037,1094.2761,3872.054,71.58739962940086,3
2017,38,039,575.73071,2081.488,70.53171044202435,3
2017,38,041,161.09544,765.20337,100,1
2017,38,043,0,725.22162,100,1
2017,38,045,636.16345,2226.572,80.49583150504607,2
2017,38,047,104.27528,677.78937,100,1
2017,38,049,220.33899,2152.5425,82.05768164170826,2
2017,38,051,498.84882,1803.5303,97.09214501510573,2
2017,38,053,361.52155,2082.6785,100,1
2017,38,055,61.951473,1042.8497,100,1
2017,38,057,248.08034,1075.0148,80.04499437570304,2
2017,38,059,211.06638,2825.0422,97.09014834537847,2
2017,38,061,311.73892,1792.4988,88.78536337455532,2
2017,38,063,34.048347,646.91864,100,1
2017,38,065,51.546391,515.46393,100,1
2017,38,067,86.058517,1032.7023,100,1
2017,38,069,48.792389,1951.6956,100,1
2017,38,071,234.39534,3385.7104,100,1
2017,38,073,358.6936,2473.0979,85.88657105606259,2
2017,38,075,40.600895,649.61432,100,1
2017,38,077,103.96918,1859.2135,100,1
2017,38,079,1231.8491,5133.8516,92.51155030800821,2
2017,38,081,336.96216,1399.689,81.37945761264147,2
2017,38,083,73.909828,739.09833,100,1
2017,38,085,1896.7094,1211.1517,100,1
2017,38,087,0,129.70169,100,1
2017,38,089,188.68549,1827.27,98.58897637795275,2
2017,38,091,0,208.65936,100,1
2017,38,093,289.27774,2077.1091,100,1
2017,38,095,577.00842,2352.4189,66.45645645645646,3
2017,38,097,511.66855,2346.1875,71.10141766630316,3
2017,38,099,193.45923,1658.222,100,1
2017,38,101,256.72266,1891.3352,100,1
2017,38,103,74.58976,944.80359,100,1
2017,38,105,356.83228,2665.7471,100,1
2017,39,001,90.168076,952.17487,92.56972601056641,2
2017,39,003,332.37079,3328.553,87.27546704566859,2
2017,39,005,128.66412,1364.9586,98.39915413010814,2
2017,39,007,119.62334,1696.1976,52.55693127417857,3
2017,39,009,132.13808,1878.463,96.57264628407376,2
2017,39,011,76.45594,1343.4401,89.1674636295137,2
2017,39,013,104.36726,961.35474,83.52169041922906,2
2017,39,015,135.39563,1615.5682,84.40810039758415,2
2017,39,017,232.26241,2910.374,95.75808392409671,2
2017,39,019,91.290855,1310.9366,0,3
2017,39,021,113.28527,1722.451,99.56730686269435,2
2017,39,023,303.21722,3788.729,90.528735960132,2
2017,39,025,131.72456,1783.913,97.73957130827775,2
2017,39,027,99.978577,2013.8541,100,1
2017,39,029,82.462624,1139.9246,79.29062692010386,3
2017,39,031,169.65849,2205.5603,76.61781002362682,3
2017,39,033,124.56284,2258.8992,97.79420531775366,2
2017,39,035,589.74109,2633.05,88.004202859066,2
2017,39,037,118.36386,875.11639,83.28853912886551,2
2017,39,039,117.93689,1805.7449,91.01097055272689,2
2017,39,041,104.25812,1479.0686,82.7481396031401,2
2017,39,043,124.3033,2512.7979,99.25159543211247,2
2017,39,045,133.13255,2002.1586,99.42375701134362,2
2017,39,047,271.28546,3408.4585,100,1
2017,39,049,416.0278,3489.3701,97.3244147992144,2
2017,39,051,122.96342,1414.0793,91.33903659464569,2
2017,39,053,166.8168,2522.27,92.95053830550788,2
2017,39,055,46.84938,819.86414,94.69571993887072,2
2017,39,057,146.32509,2155.8962,97.48332909753235,2
2017,39,059,97.204102,1949.1981,33.88130898645876,3
2017,39,061,452.80173,3337.0933,93.89430469408767,2
2017,39,063,179.52847,1965.5728,99.24633642084939,2
2017,39,065,60.579006,1868.3842,97.38675418769546,2
2017,39,067,276.02524,3062.5657,.8016811955168124,3
2017,39,069,143.46147,1868.6776,83.62863458595477,2
2017,39,071,127.9933,1729.0731,99.4099609737967,2
2017,39,073,151.01495,2247.6646,100,1
2017,39,075,9.099802,470.91476,30.23519971066254,3
2017,39,077,111.12251,1936.9508,39.31976545876849,3
2017,39,079,147.92444,1651.8229,98.5491621488418,2
2017,39,081,162.7511,2582.9202,79.66785618299639,3
2017,39,083,135.48587,1784.1694,100,1
2017,39,085,223.79919,1349.7482,84.09890906549974,2
2017,39,087,141.08118,1724.51,98.45333684349085,2
2017,39,089,127.99225,2302.1309,84.46828840781698,2
2017,39,091,99.282959,1542.1953,92.09510003541077,2
2017,39,093,228.62784,1621.8287,89.9587709371505,2
2017,39,095,703.66479,3410.407,99.03279510774158,2
2017,39,097,95.376511,1896.1759,85.90001950204771,2
2017,39,099,291.99811,2510.9229,98.04416094619279,2
2017,39,101,197.0231,2927.6401,97.60207679956784,2
2017,39,103,52.138519,848.23206,86.56276885284045,2
2017,39,105,121.31715,1109.1854,94.37249126454705,2
2017,39,107,78.29129,1291.8063,73.98364077945919,3
2017,39,109,126.51966,1902.5513,93.77313528431085,2
2017,39,111,71.705147,674.02838,96.12813115354673,2
2017,39,113,367.79785,2790.7485,93.85604590486625,2
2017,39,115,251.54668,1312.1218,95.76188935619541,2
2017,39,117,231.46825,2594.7305,5.826064865780345,3
2017,39,119,192.68941,2489.8723,99.34860505317627,2
2017,39,121,27.766209,1041.2328,88.10507880910683,2
2017,39,123,125.43965,1871.7563,83.44588333410555,2
2017,39,125,116.74184,1544.1761,70.58242011561514,3
2017,39,127,74.950035,735.62073,95.88297059946544,2
2017,39,129,150.44095,2638.7688,98.55164702846822,2
2017,39,131,141.49275,1489.2112,98.33263859941643,2
2017,39,133,97.980614,1768.5809,92.57465835888144,2
2017,39,135,97.276268,1186.7704,74.12249082840711,3
2017,39,137,79.697739,752.70087,85.53563393782891,2
2017,39,139,271.16901,3327.8325,98.6486800902203,2
2017,39,141,258.68872,3659.1519,98.90843713882111,2
2017,39,143,239.88513,2167.4128,62.3089405360134,3
2017,39,145,231.79549,2993.5862,100,1
2017,39,147,197.31007,2228.3367,70.40545724435846,3
2017,39,149,155.86867,2311.3682,92.6861432339217,2
2017,39,151,348.95395,2702.2456,87.36839098175942,2
2017,39,153,332.39227,2808.4282,96.59589340643053,2
2017,39,155,214.09322,2128.4561,76.63524094204772,3
2017,39,157,71.508286,935.02496,93.74824551117365,2
2017,39,159,77.545334,976.36627,95.58321964529331,2
2017,39,161,138.21455,1555.7997,100,1
2017,39,163,106.93553,1145.7379,100,1
2017,39,165,69.031204,1111.9266,86.11138625587314,2
2017,39,167,71.170845,1006.3226,95.47757769818608,2
2017,39,169,186.14592,1691.6873,92.68177646701159,2
2017,39,171,195.73727,1729.0126,18.95952612437435,3
2017,39,173,109.58526,1590.9021,81.36315629711579,2
2017,39,175,95.328888,1021.3809,96.26210516788851,2
2017,40,001,292.1174,2291.2959,100,1
2017,40,003,253.936,1726.7649,77.93822703569995,3
2017,40,005,115.21567,1569.8135,100,1
2017,40,007,56.444027,620.88428,100,1
2017,40,009,100.94984,1771.2109,100,1
2017,40,011,263.21332,2432.0911,81.36413440467494,2
2017,40,013,306.56967,3175.8025,98.12031684864054,2
2017,40,015,236.52007,1940.1501,97.92561273700204,2
2017,40,017,109.34351,865.45746,99.30845511482255,2
2017,40,019,358.99564,2890.6411,100,1
2017,40,021,284.32336,3070.2832,100,1
2017,40,023,706.45227,2529.772,81.96478618569749,2
2017,40,025,278.55154,1532.0334,70.39565826330532,3
2017,40,027,197.75356,1892.4264,100,1
2017,40,029,53.172634,1648.3517,100,1
2017,40,031,701.90741,3327.6829,100,1
2017,40,033,154.55951,1751.6744,86.0345838218054,2
2017,40,035,195.4352,2066.0293,97.10854689386824,2
2017,40,037,186.87939,2026.3862,100,1
2017,40,039,225.69444,1694.4445,100,1
2017,40,041,227.68884,1887.2354,100,1
2017,40,043,123.00123,840.50842,100,1
2017,40,045,75.642967,806.85828,100,1
2017,40,047,306.91284,3069.1284,100,1
2017,40,049,254.39822,2791.2144,100,1
2017,40,051,293.03094,1865.5698,100,1
2017,40,053,136.51877,1296.9283,100,1
2017,40,055,205.37395,941.2973,100,1
2017,40,057,595.01672,2082.5586,100,1
2017,40,059,183.82353,1601.8907,58.27168266960491,3
2017,40,061,188.04356,1386.8213,95.7842248413418,2
2017,40,063,187.94167,1278.0033,100,1
2017,40,065,246.76617,2296.5173,100,1
2017,40,067,210.25392,1018.9229,100,1
2017,40,069,90.415916,1130.199,100,1
2017,40,071,592.67242,2896.0129,99.1635065804149,2
2017,40,073,102.11245,1378.5181,100,1
2017,40,075,168.67198,1214.4384,100,1
2017,40,077,230.52541,1700.1249,100,1
2017,40,079,319.72009,2099.2942,97.31456543535101,2
2017,40,081,179.27266,1667.5204,96.84152401987852,2
2017,40,083,247.94801,1391.5013,100,1
2017,40,085,169.42397,1783.9346,100,1
2017,40,087,200.79811,2340.9502,98.25420987536866,2
2017,40,089,182.88222,2517.6787,100,1
2017,40,091,238.07112,2193.2935,100,1
2017,40,093,155.98596,1286.8842,95.66822544917548,2
2017,40,095,212.9731,1995.8622,100,1
2017,40,097,359.22876,1862.1246,98.94246104772421,2
2017,40,099,230.9969,1970.6923,100,1
2017,40,101,814.92633,3117.853,100,1
2017,40,103,257.16058,2039.5496,92.22767745693601,2
2017,40,105,194.06171,1397.2443,100,1
2017,40,107,280.06589,1976.9358,96.34146341463415,2
2017,40,109,737.22205,3885.1055,100,1
2017,40,111,382.73825,2756.2292,100,1
2017,40,113,213.83354,1393.0939,98.75854372994839,2
2017,40,115,319.36636,2682.6775,93.65823420321929,2
2017,40,117,254.97815,1450.947,98.0294681360805,2
2017,40,119,274.59393,2509.3472,99.26573896470416,2
2017,40,121,425.49338,3114.2495,100,1
2017,40,123,282.54498,4918.376,99.6899022801303,2
2017,40,125,683.96423,3491.8174,100,1
2017,40,127,71.601181,823.41357,100,1
2017,40,129,269.10657,2421.959,72.68165395423524,3
2017,40,131,207.77744,1708.1493,97.98547720094214,2
2017,40,133,317.54965,2182.6514,99.42357304095452,2
2017,40,135,395.13235,2188.9849,100,1
2017,40,137,152.31238,2642.3889,100,1
2017,40,139,143.54066,1119.6172,100,1
2017,40,141,174.89574,2340.9121,100,1
2017,40,143,759.43964,4350.9946,100,1
2017,40,145,132.21964,1470.9435,98.93887047874216,2
2017,40,147,213.74104,2742.0474,75.659895618218,3
2017,40,149,332.31543,1535.8362,88.8567180530558,2
2017,40,151,66.437828,1240.1727,100,1
2017,40,153,254.16687,2209.2966,98.39516661946568,2
2017,41,001,161.9534,2024.4176,100,1
2017,41,003,139.63564,2244.0654,98.24430110592401,2
2017,41,005,173.98805,2082.7678,89.64313695269655,2
2017,41,007,441.52927,3169.823,85.7612407878181,2
2017,41,009,152.56267,1127.8051,92.55206702160977,2
2017,41,011,225.39444,4216.7544,92.47368500308703,2
2017,41,013,341.65118,2400.2075,100,1
2017,41,015,216.15422,1839.5165,66.91231302364346,3
2017,41,017,182.47491,2067.1572,98.58041234377902,2
2017,41,019,273.29648,2881.9524,89.92738101457604,2
2017,41,021,1455.5256,11967.655,0,3
2017,41,023,375.52155,2350.4868,20.80620931397096,3
2017,41,025,192.07024,1330.7723,73.7421599597125,3
2017,41,027,205.33003,1244.8132,66.66809165526676,3
2017,41,029,340.26273,4051.4255,97.84994751066537,2
2017,41,031,197.82809,1978.281,93.98269269470718,2
2017,41,033,226.97795,2436.5388,97.77817959903261,2
2017,41,035,224.09801,1319.1903,33.80613078007868,3
2017,41,037,317.94479,2098.4358,4.937720528844114,3
2017,41,039,339.16125,3119.6965,96.18285458580382,2
2017,41,041,294.35812,1829.5176,95.6684938036225,2
