year,state,county,violent_crime_rate,property_crime_rate,crime_rate_quality
2017,31,081,152.05821,944.93323,2
2017,31,083,145.22218,697.06653,3
2017,31,085,0,559.9104,2
2017,31,087,105.85744,705.71631,2
2017,31,089,98.019997,509.70398,2
2017,31,091,0,148.36795,2
2017,31,093,108.74631,528.19635,3
2017,31,095,222.90332,1671.7749,3
2017,31,097,173.57762,675.02411,3
2017,31,099,214.3951,1332.3124,2
2017,31,101,111.49653,2452.9236,2
2017,31,103,0,0,2
2017,31,105,138.15971,442.11108,2
2017,31,107,436.73276,1676.1095,3
2017,31,109,285.66156,2388.678,2
2017,31,111,260.77097,3129.2517,2
2017,31,113,260.41666,1692.7084,3
2017,31,115,328.40723,2134.647,3
2017,31,117,400.80161,2605.2104,3
2017,31,119,170.72615,1667.4254,2
2017,31,121,25.374271,532.85968,2
2017,31,123,124.06948,1612.9032,3
2017,31,125,332.68643,1635.7084,3
2017,31,127,172.68672,1870.7728,3
2017,31,129,116.95906,1263.1578,3
2017,31,131,81.113121,1285.3311,2
2017,31,133,113.59334,1211.6622,2
2017,31,135,241.12987,1240.0964,3
2017,31,137,165.56291,1169.9779,2
2017,31,139,336.22864,1050.7145,3
2017,31,141,90.429543,1772.4189,2
2017,31,143,93.843842,1032.2822,2
2017,31,145,74.571213,1733.7808,2
2017,31,147,163.13214,740.36896,2
2017,31,149,487.46518,2506.9639,3
2017,31,151,415.4837,1502.666,2
2017,31,153,95.348846,1251.1091,2
2017,31,155,85.482262,712.35217,2
2017,31,157,217.2538,2169.7881,2
2017,31,159,46.617329,495.30914,2
2017,31,161,491.5863,1644.9235,3
2017,31,163,194.42644,1360.9851,3
2017,31,165,166.25104,1080.6317,3
2017,31,167,116.90047,851.70343,3
2017,31,169,118.92963,792.8642,2
2017,31,171,275.86206,1793.1034,3
2017,31,173,678.38849,581.47583,2
2017,31,175,47.517223,1045.3789,2
2017,31,177,48.26022,641.8609,2
2017,31,179,128.783,1008.8002,3
2017,31,181,141.88422,1759.3644,3
2017,31,183,0,244.49878,2
2017,31,185,43.459366,1926.6985,2
2017,32,001,251.75403,2038.7949,2
2017,32,003,607.78223,2776.7607,2
2017,32,005,134.55049,1591.8359,2
2017,32,007,362.77991,2085.5098,2
2017,32,009,0,588.23529,2
2017,32,011,305.96634,1223.8654,2
2017,32,013,332.81827,1378.8185,2
2017,32,015,860.70612,1738.9777,2
2017,32,017,440.35995,2929.3508,2
2017,32,019,245.7411,1082.739,2
2017,32,021,22.436617,875.02808,2
2017,32,023,138.00281,1782.7247,2
2017,32,027,599.26245,1644.1302,2
2017,32,029,848.72693,2321.5178,2
2017,32,031,513.04095,2545.8816,2
2017,32,033,448.29025,2470.8091,3
2017,32,510,361.67688,1658.599,2
2017,33,001,245.12627,2288.3936,2
2017,33,003,174.76698,1391.8942,2
2017,33,005,197.47235,1793.049,3
2017,33,007,164.3801,1469.9374,2
2017,33,009,200.25507,1720.6274,2
2017,33,011,268.00293,1423.7351,2
2017,33,013,181.61591,1351.7317,2
2017,33,015,117.83408,989.02283,2
2017,33,017,221.59502,1739.3265,2
2017,33,019,213.57104,1462.4974,3
2017,34,001,313.79901,2572.2627,2
2017,34,003,74.86245,978.06213,2
2017,34,005,151.80698,1456.5444,2
2017,34,007,438.59735,2377.6284,2
2017,34,009,208.438,2935.2346,2
2017,34,011,541.50439,3797.0867,2
2017,34,013,530.87708,2029.8533,2
2017,34,015,129.01857,1944.1764,2
2017,34,017,319.81818,1644.3455,2
2017,34,019,54.374336,793.22559,2
2017,34,021,369.32962,1795.1448,2
2017,34,023,137.87408,1295.9214,2
2017,34,025,149.43698,1375.1075,2
2017,34,027,44.827522,772.87457,2
2017,34,029,80.944168,1133.2184,2
2017,34,031,341.58722,1667.9445,2
2017,34,033,256.4021,1775.7039,2
2017,34,035,62.009586,1011.5314,2
2017,34,037,63.522537,743.91949,2
2017,34,039,314.24457,1906.9254,2
2017,34,041,67.416992,1390.4755,2
2017,35,001,1285.9556,6631.1748,2
2017,35,003,83.635353,864.23193,2
2017,35,005,547.2821,3345.3582,2
2017,35,006,450.60141,1478.4196,2
2017,35,007,369.64023,2562.8389,2
2017,35,009,674.53625,4408.5762,2
2017,35,011,328.04813,2351.0115,2
2017,35,013,227.75873,2721.9719,2
2017,35,015,656.17487,3372.1074,2
2017,35,017,238.37903,1766.1719,3
2017,35,019,541.88306,2664.2583,2
2017,35,021,9826.5898,27456.646,3
2017,35,023,232.28804,1370.4994,2
2017,35,025,445.03265,3451.1846,2
2017,35,027,484.66098,2253.158,2
2017,35,028,160.10246,496.31766,2
2017,35,029,589.75,3459.5896,2
2017,35,031,704.20593,2384.1023,2
2017,35,033,285.65152,1669.9626,2
2017,35,035,437.5769,2108.8777,2
2017,35,037,469.5401,2745.0037,3
2017,35,039,1095.5336,2295.7686,2
2017,35,041,451.00015,3369.2366,3
2017,35,043,303.84473,1964.8158,2
2017,35,045,984.82581,2477.0339,2
2017,35,047,385.61337,1365.8643,2
2017,35,049,679.66388,3126.0505,2
2017,35,051,296.86938,2150.054,2
2017,35,053,738.18311,3345.6365,2
2017,35,055,320.17075,1945.4185,2
2017,35,057,619.11517,2315.2329,2
2017,35,059,310.48483,644.85309,2
2017,35,061,1006.0574,3313.1418,2
2017,36,001,377.24637,2462.7598,2
2017,36,003,194.05467,1904.2948,2
2017,36,005,851.98077,1561.5569,1
2017,36,007,364.59598,2634.7998,2
2017,36,009,188.75731,1834.5659,2
2017,36,011,311.84363,8466.168,2
2017,36,013,300.66797,2699.0376,2
2017,36,015,192.85388,1922.6948,2
2017,36,017,171.32231,1715.3125,3
2017,36,019,181.52631,1613.9788,2
2017,36,021,242.55824,1841.4626,2
2017,36,023,110.91115,2299.8367,2
2017,36,025,135.55254,1068.8651,2
2017,36,027,200.29231,1338.1016,3
2017,36,029,384.2131,2264.6533,2
2017,36,031,181.78944,1538.6237,2
2017,36,033,224.97849,1207.0585,2
2017,36,035,222.72955,1939.6031,2
2017,36,037,293.32596,1813.4447,2
2017,36,039,299.13629,1402.9913,3
2017,36,041,89.186172,691.19287,2
2017,36,043,263.49615,1802.6992,2
2017,36,045,213.68457,2104.4426,2
2017,36,047,550.93475,1327.8988,1
2017,36,049,146.88712,1996.1583,2
2017,36,051,90.910515,1299.3934,2
2017,36,053,162.05171,1596.5616,2
2017,36,055,344.68369,2205.8687,2
2017,36,057,158.34991,1741.849,2
2017,36,059,141.51006,1120.9816,2
2017,36,061,520.86621,2311.1897,1
2017,36,063,374.77286,2299.2693,2
2017,36,065,298.27261,1860.0972,2
2017,36,067,364.41928,2393.0056,2
2017,36,069,127.38969,1555.9741,2
2017,36,071,234.15466,1573.938,2
2017,36,073,224.48332,2025.23,2
2017,36,075,198.34906,2757.4739,2
2017,36,077,168.07002,1700.6689,2
2017,36,079,77.524841,955.46851,2
2017,36,081,389.38651,1003.8235,1
2017,36,083,289.25256,2052.3159,2
2017,36,085,302.63339,942.31403,1
2017,36,087,138.35338,1142.4037,2
2017,36,089,130.44708,1389.307,2
2017,36,091,127.46391,1255.9327,2
2017,36,093,428.11685,2517.2756,2
2017,36,095,136.8555,1613.6219,2
2017,36,097,83.333336,294.44446,2
2017,36,099,211.60648,1608.7889,2
2017,36,101,197.33904,1825.9054,2
2017,36,103,3538.2896,10984.271,3
2017,36,105,333.84116,1897.0657,2
2017,36,107,115.27852,1467.7426,2
2017,36,109,158.39392,2046.7167,3
2017,36,111,176.68336,1454.7117,2
2017,36,113,316.12222,2828.0542,3
2017,36,115,131.45082,889.32166,2
2017,36,117,221.68303,1663.1742,2
2017,36,119,213.41624,1103.8068,2
2017,36,121,182.74763,676.66016,2
2017,36,123,112.20197,1234.2216,2
2017,37,001,445.83752,2228.5718,3
2017,37,003,171.64619,1705.734,2
2017,37,005,145.04578,1396.0657,2
2017,37,007,624.22473,4005.4419,2
2017,37,009,11.128835,359.83234,3
2017,37,011,74.133209,1169.0237,2
2017,37,013,324.92355,2291.4543,2
2017,37,015,234.0824,2387.6404,2
2017,37,017,268.83325,2727.1641,3
2017,37,019,168.83504,1832.7388,3
2017,37,021,302.01044,2443.6448,2
2017,37,023,176.94556,1900.4849,3
2017,37,025,114.5636,1657.0634,2
2017,37,027,185.40881,3023.8713,2
2017,37,029,0,557.60327,2
2017,37,031,180.02061,2428.8264,3
2017,37,033,198.71059,2004.769,2
2017,37,035,320.9389,2997.9617,2
2017,37,037,204.2758,1481.6991,2
2017,37,039,327.55368,3232.8123,2
2017,37,041,460.8295,1644.8068,2
2017,37,043,180.60321,2781.2896,2
2017,37,045,180.82068,2091.7666,3
2017,37,047,395.09439,3373.4983,2
2017,37,049,285.63629,2628.2439,2
2017,37,051,513.01172,3097.0151,2
2017,37,053,159.5078,1317.8383,2
2017,37,055,213.30231,3825.5908,2
2017,37,057,203.06287,2031.8374,2
2017,37,059,211.98418,1947.899,2
2017,37,061,199.86789,1812.3613,3
2017,37,063,737.06842,3699.4609,2
2017,37,065,172.52167,1865.5089,2
2017,37,067,649.71301,4027.6892,2
2017,37,069,172.28873,1648.8333,2
2017,37,071,447.81137,3116.9668,2
2017,37,073,259.87527,3239.7783,3
2017,37,075,280.99753,2833.3918,2
2017,37,077,226.6736,2248.2664,2
2017,37,079,304.54437,2731.3823,3
2017,37,081,604.22845,3036.5137,2
2017,37,083,518.41748,3474.9561,2
2017,37,085,273.43808,1993.1603,2
2017,37,087,294.67618,2823.98,2
2017,37,089,90.745667,1099.319,2
2017,37,091,284.44742,3087.0911,2
2017,37,093,171.85306,2283.9827,2
2017,37,095,969.60657,8428.1182,3
2017,37,097,178.13341,1714.7476,2
2017,37,099,207.10678,2527.1682,2
2017,37,101,173.35339,1830.6322,2
2017,37,103,62.519539,375.11722,3
2017,37,105,97.633629,790.99786,3
2017,37,107,680.34387,3526.5369,2
2017,37,109,175.96446,1673.4828,2
2017,37,111,157.22226,3323.8115,2
2017,37,113,118.04676,1511.5743,2
2017,37,115,105.76658,1287.5931,2
2017,37,117,504.62943,3826.4075,2
2017,37,119,616.52783,3706.1318,2
2017,37,121,398.08917,3695.5945,3
2017,37,123,196.82887,2048.4783,2
2017,37,125,167.58513,1926.715,2
2017,37,127,520.26257,2940.707,2
2017,37,129,429.14111,2902.7544,2
2017,37,131,372.57074,4058.0002,3
2017,37,133,230.53952,2002.1353,3
2017,37,135,162.12935,1989.7065,2
2017,37,137,55.165894,1694.381,3
2017,37,139,518.33026,2873.4619,2
2017,37,141,173.89021,2357.3608,2
2017,37,143,230.07274,1469.4968,2
2017,37,145,325.12064,1653.5433,2
2017,37,147,493.18036,3078.6072,2
2017,37,149,68.100006,1527.386,2
2017,37,151,244.97145,2891.5007,2
2017,37,153,629.49237,4629.6709,2
2017,37,155,353.67932,2879.2061,3
2017,37,157,302.36725,2544.283,2
2017,37,159,282.98398,2277.3811,2
2017,37,161,324.56311,2504.8459,2
2017,37,163,299.54282,2632.8235,2
2017,37,165,732.33978,3584.7605,2
2017,37,167,286.26263,2875.6384,2
2017,37,169,212.1749,2401.7324,2
2017,37,171,175.84183,2802.3926,2
2017,37,173,839.51306,7177.8369,2
2017,37,175,159.02933,1445.9889,2
2017,37,177,394.86673,2369.2004,2
2017,37,179,204.43799,1911.6897,2
2017,37,181,515.70874,2671.281,2
2017,37,183,390.03809,2474.9045,3
2017,37,185,201.17688,2399.0344,2
2017,37,187,899.10089,5844.1558,3
2017,37,189,114.29401,1569.2749,2
2017,37,191,391.39258,3043.3591,2
2017,37,193,236.23425,1819.8787,2
2017,37,195,460.38373,3019.4316,2
2017,37,197,240.90645,2448.7742,2
2017,37,199,61.992786,665.01355,2
2017,38,001,43.14064,474.54703,2
2017,38,003,111.7943,1751.444,2
2017,38,005,1715.6863,1903.1141,2
2017,38,007,106.38298,425.53192,2
2017,38,009,413.47626,2235.8347,3
2017,38,011,410.61276,2116.2351,2
2017,38,013,140.77898,422.33694,2
2017,38,015,304.1145,2798.0637,2
2017,38,017,323.42072,2655.4248,2
2017,38,019,345.56088,1435.4067,3
2017,38,021,82.287598,493.72559,2
2017,38,023,568.18182,1835.6643,3
2017,38,025,419.67825,792.72559,2
2017,38,027,518.1347,2892.9189,3
2017,38,029,484.7016,2090.2756,3
2017,38,031,30.7031,1074.6085,2
2017,38,033,111.7943,0,2
2017,38,035,305.10629,2868.8467,2
2017,38,037,1094.2761,3872.054,3
2017,38,039,575.73071,2081.488,3
2017,38,041,161.09544,765.20337,2
2017,38,043,0,725.22162,2
2017,38,045,636.16345,2226.572,2
2017,38,047,104.27528,677.78937,2
2017,38,049,220.33899,2152.5425,2
2017,38,051,498.84882,1803.5303,2
2017,38,053,361.52155,2082.6785,2
2017,38,055,61.951473,1042.8497,2
2017,38,057,248.08034,1075.0148,2
2017,38,059,211.06638,2825.0422,2
2017,38,061,311.73892,1792.4988,2
2017,38,063,34.048347,646.91864,2
2017,38,065,51.546391,515.46393,2
2017,38,067,86.058517,1032.7023,2
2017,38,069,48.792389,1951.6956,2
2017,38,071,234.39534,3385.7104,2
2017,38,073,358.6936,2473.0979,2
2017,38,075,40.600895,649.61432,2
2017,38,077,103.96918,1859.2135,2
2017,38,079,1231.8491,5133.8516,2
2017,38,081,336.96216,1399.689,2
2017,38,083,73.909828,739.09833,2
2017,38,085,1896.7094,1211.1517,2
2017,38,087,0,129.70169,2
2017,38,089,188.68549,1827.27,2
2017,38,091,0,208.65936,2
2017,38,093,289.27774,2077.1091,2
2017,38,095,577.00842,2352.4189,3
2017,38,097,511.66855,2346.1875,3
2017,38,099,193.45923,1658.222,2
2017,38,101,256.72266,1891.3352,2
2017,38,103,74.58976,944.80359,2
2017,38,105,356.83228,2665.7471,2
2017,39,001,90.168076,952.17487,2
2017,39,003,332.37079,3328.553,2
2017,39,005,128.66412,1364.9586,2
2017,39,007,119.62334,1696.1976,3
2017,39,009,132.13808,1878.463,2
2017,39,011,76.45594,1343.4401,2
2017,39,013,104.36726,961.35474,2
2017,39,015,135.39563,1615.5682,2
2017,39,017,232.26241,2910.374,2
2017,39,019,91.290855,1310.9366,3
2017,39,021,113.28527,1722.451,2
2017,39,023,303.21722,3788.729,2
2017,39,025,131.72456,1783.913,2
2017,39,027,99.978577,2013.8541,2
2017,39,029,82.462624,1139.9246,3
2017,39,031,169.65849,2205.5603,3
2017,39,033,124.56284,2258.8992,2
2017,39,035,589.74109,2633.05,2
2017,39,037,118.36386,875.11639,2
2017,39,039,117.93689,1805.7449,2
2017,39,041,104.25812,1479.0686,2
2017,39,043,124.3033,2512.7979,2
2017,39,045,133.13255,2002.1586,2
2017,39,047,271.28546,3408.4585,2
2017,39,049,416.0278,3489.3701,2
2017,39,051,122.96342,1414.0793,2
2017,39,053,166.8168,2522.27,2
2017,39,055,46.84938,819.86414,2
2017,39,057,146.32509,2155.8962,2
2017,39,059,97.204102,1949.1981,3
2017,39,061,452.80173,3337.0933,2
2017,39,063,179.52847,1965.5728,2
2017,39,065,60.579006,1868.3842,2
2017,39,067,276.02524,3062.5657,3
2017,39,069,143.46147,1868.6776,2
2017,39,071,127.9933,1729.0731,2
2017,39,073,151.01495,2247.6646,2
2017,39,075,9.099802,470.91476,3
2017,39,077,111.12251,1936.9508,3
2017,39,079,147.92444,1651.8229,2
2017,39,081,162.7511,2582.9202,3
2017,39,083,135.48587,1784.1694,2
2017,39,085,223.79919,1349.7482,2
2017,39,087,141.08118,1724.51,2
2017,39,089,127.99225,2302.1309,2
2017,39,091,99.282959,1542.1953,2
2017,39,093,228.62784,1621.8287,2
2017,39,095,703.66479,3410.407,2
2017,39,097,95.376511,1896.1759,2
2017,39,099,291.99811,2510.9229,2
2017,39,101,197.0231,2927.6401,2
2017,39,103,52.138519,848.23206,2
2017,39,105,121.31715,1109.1854,2
2017,39,107,78.29129,1291.8063,3
2017,39,109,126.51966,1902.5513,2
2017,39,111,71.705147,674.02838,2
2017,39,113,367.79785,2790.7485,2
2017,39,115,251.54668,1312.1218,2
2017,39,117,231.46825,2594.7305,3
2017,39,119,192.68941,2489.8723,2
2017,39,121,27.766209,1041.2328,2
2017,39,123,125.43965,1871.7563,2
2017,39,125,116.74184,1544.1761,3
2017,39,127,74.950035,735.62073,2
2017,39,129,150.44095,2638.7688,2
2017,39,131,141.49275,1489.2112,2
2017,39,133,97.980614,1768.5809,2
2017,39,135,97.276268,1186.7704,3
2017,39,137,79.697739,752.70087,2
2017,39,139,271.16901,3327.8325,2
2017,39,141,258.68872,3659.1519,2
2017,39,143,239.88513,2167.4128,3
2017,39,145,231.79549,2993.5862,2
2017,39,147,197.31007,2228.3367,3
2017,39,149,155.86867,2311.3682,2
2017,39,151,348.95395,2702.2456,2
2017,39,153,332.39227,2808.4282,2
2017,39,155,214.09322,2128.4561,3
2017,39,157,71.508286,935.02496,2
2017,39,159,77.545334,976.36627,2
2017,39,161,138.21455,1555.7997,2
2017,39,163,106.93553,1145.7379,2
2017,39,165,69.031204,1111.9266,2
2017,39,167,71.170845,1006.3226,2
2017,39,169,186.14592,1691.6873,2
2017,39,171,195.73727,1729.0126,3
2017,39,173,109.58526,1590.9021,2
2017,39,175,95.328888,1021.3809,2
2017,40,001,292.1174,2291.2959,2
2017,40,003,253.936,1726.7649,3
2017,40,005,115.21567,1569.8135,2
2017,40,007,56.444027,620.88428,2
2017,40,009,100.94984,1771.2109,2
2017,40,011,263.21332,2432.0911,2
2017,40,013,306.56967,3175.8025,2
2017,40,015,236.52007,1940.1501,2
2017,40,017,109.34351,865.45746,2
2017,40,019,358.99564,2890.6411,2
2017,40,021,284.32336,3070.2832,2
2017,40,023,706.45227,2529.772,2
2017,40,025,278.55154,1532.0334,3
2017,40,027,197.75356,1892.4264,2
2017,40,029,53.172634,1648.3517,2
2017,40,031,701.90741,3327.6829,2
2017,40,033,154.55951,1751.6744,2
2017,40,035,195.4352,2066.0293,2
2017,40,037,186.87939,2026.3862,2
2017,40,039,225.69444,1694.4445,2
2017,40,041,227.68884,1887.2354,2
2017,40,043,123.00123,840.50842,2
2017,40,045,75.642967,806.85828,2
2017,40,047,306.91284,3069.1284,2
2017,40,049,254.39822,2791.2144,2
2017,40,051,293.03094,1865.5698,2
2017,40,053,136.51877,1296.9283,2
2017,40,055,205.37395,941.2973,2
2017,40,057,595.01672,2082.5586,2
2017,40,059,183.82353,1601.8907,3
2017,40,061,188.04356,1386.8213,2
2017,40,063,187.94167,1278.0033,2
2017,40,065,246.76617,2296.5173,2
2017,40,067,210.25392,1018.9229,2
2017,40,069,90.415916,1130.199,2
2017,40,071,592.67242,2896.0129,2
2017,40,073,102.11245,1378.5181,2
2017,40,075,168.67198,1214.4384,2
2017,40,077,230.52541,1700.1249,2
2017,40,079,319.72009,2099.2942,2
2017,40,081,179.27266,1667.5204,2
2017,40,083,247.94801,1391.5013,2
2017,40,085,169.42397,1783.9346,2
2017,40,087,200.79811,2340.9502,2
2017,40,089,182.88222,2517.6787,2
2017,40,091,238.07112,2193.2935,2
2017,40,093,155.98596,1286.8842,2
2017,40,095,212.9731,1995.8622,2
2017,40,097,359.22876,1862.1246,2
2017,40,099,230.9969,1970.6923,2
2017,40,101,814.92633,3117.853,2
2017,40,103,257.16058,2039.5496,2
2017,40,105,194.06171,1397.2443,2
2017,40,107,280.06589,1976.9358,2
2017,40,109,737.22205,3885.1055,2
2017,40,111,382.73825,2756.2292,2
2017,40,113,213.83354,1393.0939,2
2017,40,115,319.36636,2682.6775,2
2017,40,117,254.97815,1450.947,2
2017,40,119,274.59393,2509.3472,2
2017,40,121,425.49338,3114.2495,2
2017,40,123,282.54498,4918.376,2
2017,40,125,683.96423,3491.8174,2
2017,40,127,71.601181,823.41357,2
2017,40,129,269.10657,2421.959,3
2017,40,131,207.77744,1708.1493,2
2017,40,133,317.54965,2182.6514,2
2017,40,135,395.13235,2188.9849,2
2017,40,137,152.31238,2642.3889,2
2017,40,139,143.54066,1119.6172,2
2017,40,141,174.89574,2340.9121,2
2017,40,143,759.43964,4350.9946,2
2017,40,145,132.21964,1470.9435,2
2017,40,147,213.74104,2742.0474,3
2017,40,149,332.31543,1535.8362,2
2017,40,151,66.437828,1240.1727,2
2017,40,153,254.16687,2209.2966,2
2017,41,001,161.9534,2024.4176,2
2017,41,003,139.63564,2244.0654,2
2017,41,005,173.98805,2082.7678,2
2017,41,007,441.52927,3169.823,2
2017,41,009,152.56267,1127.8051,2
2017,41,011,225.39444,4216.7544,2
2017,41,013,341.65118,2400.2075,2
2017,41,015,216.15422,1839.5165,3
2017,41,017,182.47491,2067.1572,2
2017,41,019,273.29648,2881.9524,2
2017,41,021,1455.5256,11967.655,3
2017,41,023,375.52155,2350.4868,3
2017,41,025,192.07024,1330.7723,3
2017,41,027,205.33003,1244.8132,3
2017,41,029,340.26273,4051.4255,2
2017,41,031,197.82809,1978.281,2
2017,41,033,226.97795,2436.5388,2
2017,41,035,224.09801,1319.1903,3
2017,41,037,317.94479,2098.4358,3
2017,41,039,339.16125,3119.6965,2
2017,41,041,294.35812,1829.5176,2
2017,41,043,175.13416,2825.3376,2
2017,41,045,239.50131,2611.5486,3
2017,41,047,309.41791,3629.8003,2
2017,41,049,420.92065,2874.7986,3
2017,41,051,486.035,5400.8706,2
2017,41,053,198.33684,1129.0862,2
2017,41,055,1023.8908,5915.8135,3
2017,41,057,157.3623,1907.0813,2
2017,41,059,318.2438,2613.4961,3
2017,41,061,129.66211,2360.6133,2
2017,41,063,439.65396,4013.615,3
2017,41,065,189.12888,1248.2506,2
2017,41,067,178.11148,1595.8721,2
2017,41,069,1179.0715,7516.5806,3
2017,41,071,201.47179,2371.3135,2
2017,42,001,146.57599,794.44183,2
2017,42,003,367.93323,1827.1564,2
2017,42,005,182.80978,979.55579,2
2017,42,007,275.67111,1883.3514,2
2017,42,009,185.64357,1068.4818,2
2017,42,011,265.40372,1517.5157,2
2017,42,013,213.02963,1487.1575,2
2017,42,015,154.47061,1513.4833,2
2017,42,017,128.11514,1367.7286,2
2017,42,019,96.201126,1037.3688,2
2017,42,021,228.47867,1651.9608,2
2017,42,023,174.21603,1502.6133,2
2017,42,025,357.07016,1844.8624,2
2017,42,027,126.02975,1276.8966,2
2017,42,029,135.95407,1079.3522,2
2017,42,031,101.40933,811.27466,2
2017,42,033,292.40134,1559.8921,2
2017,42,035,197.44603,1046.2075,2
2017,42,037,160.7717,1428.7448,2
2017,42,039,116.06448,1375.3641,2
2017,42,041,103.17276,1116.1053,2
2017,42,043,460.26624,2019.1505,2
2017,42,045,371.35025,1734.7386,2
2017,42,047,145.70984,1526.6417,2
2017,42,049,244.0437,1870.7588,2
2017,42,051,285.92285,2125.4106,2
2017,42,053,383.71933,698.91736,2
2017,42,055,130.96982,1386.8538,2
2017,42,057,205.62029,822.48114,2
2017,42,059,176.77455,1569.214,2
2017,42,061,248.40079,1132.092,2
2017,42,063,261.32095,1197.1326,2
2017,42,065,207.74359,990.7771,2
2017,42,067,81.586029,770.98804,2
2017,42,069,237.71001,1644.5167,2
2017,42,071,226.55981,1459.1925,2
2017,42,073,184.91081,1527.5242,2
2017,42,075,205.36086,1443.9658,2
2017,42,077,198.09328,1841.5035,2
2017,42,079,285.49551,1596.3799,2
2017,42,081,196.76567,1733.119,2
2017,42,083,275.8287,1454.1495,2
2017,42,085,220.13423,1499.7762,2
2017,42,087,217.72873,1621.1089,3
2017,42,089,313.00952,2353.5222,3
2017,42,091,140.66519,1484.3689,2
2017,42,093,426.88266,919.43958,2
2017,42,095,331.8996,1555.6764,2
2017,42,097,298.81885,1090.9604,2
2017,42,099,260.15131,1192.3602,3
2017,42,101,945.24323,3053.7751,2
2017,42,103,111.32858,1247.9575,2
2017,42,105,196.4052,993.92932,2
2017,42,107,209.72301,1395.1139,2
2017,42,109,196.07362,1156.8344,2
2017,42,111,181.20563,1046.9658,2
2017,42,113,49.269173,1051.0757,2
2017,42,115,156.15469,1229.7181,2
2017,42,117,132.37566,965.85199,2
2017,42,119,134.54424,1533.8042,3
2017,42,121,125.57475,1110.8535,2
2017,42,123,249.62808,1318.7423,2
2017,42,125,220.93797,1566.8265,2
2017,42,127,158.18768,1115.1255,2
2017,42,129,212.40575,1412.5408,2
2017,42,131,135.422,1500.6222,2
2017,42,133,292.54974,1795.2018,3
2017,44,001,81.779526,738.06018,2
2017,44,003,126.4045,1489.3746,2
2017,44,005,138.98874,1576.8032,2
2017,44,007,313.95279,2056.3044,2
2017,44,009,80.063416,1103.4482,2
2017,45,001,271.01367,2321.8186,2
2017,45,003,378.76309,2822.5879,2
2017,45,005,722.06177,3365.9187,3
2017,45,007,527.27173,4016.4219,2
2017,45,009,333.77374,2850.9839,2
2017,45,011,669.94611,3373.1553,2
2017,45,013,384.81299,1863.5868,2
2017,45,015,333.12378,2168.0579,2
2017,45,017,333.24265,2237.4863,2
2017,45,019,486.00281,3131.9905,2
2017,45,021,378.25058,3190.6138,2
2017,45,023,504.62833,2631.4976,2
2017,45,025,624.61914,3486.55,2
2017,45,027,460.99185,3591.0386,2
2017,45,029,797.63898,3161.3091,2
2017,45,031,942.54071,4953.542,2
2017,45,033,1177.1995,4682.7104,2
2017,45,035,345.78412,2337.3984,2
2017,45,037,359.64484,1970.5541,3
2017,45,039,942.18604,2764.6304,2
2017,45,041,780.85535,4146.7603,2
2017,45,043,532.40704,3066.21,2
2017,45,045,472.73581,2794.9814,2
2017,45,047,801.6488,4409.0684,2
2017,45,049,831.54779,3270.0745,2
2017,45,051,515.50104,4356.2539,2
2017,45,053,298.68579,2421.1118,2
2017,45,055,345.96225,2166.4924,2
2017,45,057,289.57321,2190.1675,2
2017,45,059,762.92487,3089.0977,2
2017,45,061,536.02307,2853.0259,2
2017,45,063,349.91501,2761.4729,2
2017,45,065,303.82401,1791.5139,2
2017,45,067,664.68536,4834.9473,2
2017,45,069,712.02234,3172.4138,2
2017,45,071,340.36581,2146.1235,2
2017,45,073,264.00931,2623.269,2
2017,45,075,591.01923,4468.6543,2
2017,45,077,400.06802,3387.6206,2
2017,45,079,746.37018,4572.2461,2
2017,45,081,264.03287,1212.5953,2
2017,45,083,532.17493,2828.7068,2
2017,45,085,698.19464,3646.3354,2
2017,45,087,581.03644,4190.7251,2
2017,45,089,504.28806,3012.8801,2
2017,45,091,365.5621,2416.6882,2
2017,46,003,36.52301,36.52301,2
2017,46,005,280.88339,1217.1614,2
2017,46,007,926.4621,2837.29,2
2017,46,009,3178.6941,2247.9954,3
2017,46,011,306.5246,1337.0311,2
2017,46,013,403.28757,1911.7872,2
2017,46,015,1298.9458,1863.7048,2
2017,46,017,4552.2764,3151.5757,3
2017,46,019,702.4834,1909.5676,2
2017,46,021,72.516319,72.516319,2
2017,46,023,1315.2312,1665.2524,3
2017,46,025,0,572.5191,2
2017,46,027,328.8063,2030.0215,2
2017,46,029,309.61957,1683.334,2
2017,46,031,2664.7632,2069.95,2
2017,46,033,793.92474,1150.6156,2
2017,46,035,461.83517,3019.6914,2
2017,46,037,2064.8433,1775.0408,3
2017,46,039,116.79514,93.436111,2
2017,46,041,6803.7705,1233.9331,3
2017,46,043,5663.5962,3991.8118,3
2017,46,045,25.516714,0,2
2017,46,047,89.726334,1555.2565,3
2017,46,049,42.936882,515.24261,2
2017,46,051,198.2722,1444.5546,3
2017,46,053,3999.0535,3241.8362,3
2017,46,055,3036.5415,3036.5415,3
2017,46,057,2874.916,2151.9839,3
2017,46,059,0,152.57858,2
2017,46,061,29.21414,262.92725,2
2017,46,063,4669.8872,3220.6118,3
2017,46,065,345.29605,2988.792,2
2017,46,067,801.84833,652.3512,3
2017,46,069,4476.4795,4476.4795,3
2017,46,071,121.61752,912.13135,3
2017,46,073,147.929,542.40631,2
2017,46,075,5876.0684,4166.6665,3
2017,46,077,1191.4377,1191.4377,3
2017,46,079,179.56125,968.06934,2
