year,state,county,desc_rep_total_population,desc_rep_total_nonhisp,desc_rep_asian_other,desc_rep_black_nonhispanic,desc_rep_total_hispanic,desc_rep_white_nonhispanic,desc_rep_total_population_quality,desc_rep_total_nonhisp_quality,desc_rep_asian_other_quality,desc_rep_black_nonhispanic_quality,desc_rep_total_hispanic_quality,desc_rep_white_nonhispanic_quality
2021,27,087,5429,5172,0.4969607662552956,0.01049917111806962,0.047338368023577083,0.4452016946030576,1,1,1,1,1,1
2021,27,089,9082,8666,0.02279233648975996,0.00451442413565294,0.04580488879101519,0.926888350583572,1,1,1,1,1,1
2021,27,091,20070,19033,0.03243647234678624,0.00378674638764324,0.05166915794718485,0.9121076233183856,1,1,1,1,1,1
2021,27,093,23268,22289,0.01985559566787003,0.00373904074265085,0.04207495272477222,0.9343304108647068,1,1,1,1,1,1
2021,27,095,26397,25707,0.0876614766829564,0.00405349092699928,0.026139334015229,0.8821456983748153,1,1,1,1,1,1
2021,27,097,33876,33269,0.02715786987837997,0.00283386468296138,0.01791829023497461,0.952089975203684,1,1,1,1,1,1
2021,27,099,39985,35082,0.0783543828935851,0.03578842065774666,0.12262098286857571,0.7632362135800925,1,1,1,1,1,1
2021,27,101,8224,7854,0.0303988326848249,0.00510700389105058,0.04499027237354085,0.9195038910505836,1,1,1,1,1,1
2021,27,103,34295,32643,0.05496428050736259,0.02466831899693833,0.04817028721387957,0.8721971132818195,1,1,1,1,1,1
2021,27,105,22223,15726,0.0850470233541826,0.04873329433469828,0.2923547675831346,0.5738649147279845,1,1,1,1,1,1
2021,27,107,6500,6148,0.04661538461538461,0.0103076923076923,0.05415384615384616,0.8889230769230769,1,1,1,1,1,1
2021,27,109,160928,152488,0.09803141777689402,0.0667130642274806,0.05244581427719228,0.7828097037184331,1,1,1,1,1,1
2021,27,111,59728,57546,0.03531007232788642,0.01130123225287972,0.03653227966782748,0.9168564157514064,1,1,1,1,1,1
2021,27,113,14063,13482,0.04778496764559482,0.01272843632226409,0.04131408661025385,0.8981725094218872,1,1,1,1,1,1
2021,27,115,28997,28119,0.06397213504845328,0.0216574128358106,0.03027899437872883,0.8840914577370073,1,1,1,1,1,1
2021,27,117,9370,8658,0.05474919957310566,0.00192102454642476,0.0759871931696905,0.8673425827107791,1,1,1,1,1,1
2021,27,119,31303,29184,0.05542599750822605,0.02434271475577421,0.06769319234578156,0.8525380953902182,1,1,1,1,1,1
2021,27,121,11216,11018,0.02853067047075606,0.00534950071326676,0.01765335235378031,0.9484664764621968,1,1,1,1,1,1
2021,27,123,549377,507445,0.20171940215917303,0.11973198732382316,0.076326457059542,0.6022221534574618,1,1,1,1,1,1
2021,27,125,3921,3778,0.03953073195613364,0.00841622035195103,0.03647028819178781,0.9155827595001276,1,1,1,1,1,1
2021,27,127,15435,14844,0.09322967282150955,0.0060900550696469,0.03828960155490767,0.8623906705539358,1,1,1,1,1,1
2021,27,129,14768,13409,0.03812296858071506,0.00358884073672806,0.09202329360780064,0.8662648970747562,1,1,1,1,1,1
2021,27,131,66795,61128,0.04530279212515907,0.06169623474810989,0.08484167976644959,0.8081592933602815,1,1,1,1,1,1
2021,27,133,9718,9395,0.03447211360362214,0.00411607326610413,0.0332372916237909,0.9281745215064828,1,1,1,1,1,1
2021,27,135,15321,15090,0.07088310162522028,0.00874616539390379,0.01507734482083414,0.9052933881600418,1,1,1,1,1,1
2021,27,137,200311,196595,0.05995177498989072,0.01610495679218815,0.01855115295715163,0.9053921152607696,1,1,1,1,1,1
2021,27,139,149568,141410,0.10569105691056913,0.04804503637141635,0.05454375267436884,0.7917201540436457,1,1,1,1,1,1
2021,27,141,96295,93591,0.05343995015317514,0.02935770289215432,0.02808037800508853,0.8891219689495821,1,1,1,1,1,1
2021,27,143,14948,13567,0.02113995183302114,0.0097671929355097609,0.0923869413968424,0.8767059138346267,1,1,1,1,1,1
2021,27,145,157638,151914,0.04949948616450348,0.07413821540491505,0.03631104175389182,0.8400512566766897,1,1,1,1,1,1
2021,27,147,37363,34330,0.03085940636458528,0.0325723309156117,0.08117656505098626,0.8553916976688167,1,1,1,1,1,1
2021,27,149,9669,8961,0.05191850243044782,0.01499638018409349,0.07322370462302202,0.8598614127624367,1,1,1,1,1,1
2021,27,151,9810,9272,0.03588175331294597,0.01264016309887869,0.05484199796126401,0.8966360856269113,1,1,1,1,1,1
2021,27,153,25121,23367,0.03773735122009474,0.00545360455395883,0.0698220612236774,0.886986983002269,1,1,1,1,1,1
2021,27,155,3362,3223,0.08625817965496728,0.00178465199286139,0.04134443783462225,0.8706127305175491,1,1,1,1,1,1
2021,27,157,21425,20769,0.0225904317386231,0.00443407234539089,0.03061843640606768,0.9423570595099184,1,1,1,1,1,1
2021,27,159,14009,13720,0.04789777999857234,0.00913698336783496,0.02062959526018987,0.9223356413734028,1,1,1,1,1,1
2021,27,161,18972,17767,0.03905755850727387,0.01085810668353362,0.0635146531730972,0.8865696816360953,1,1,1,1,1,1
2021,27,163,264818,252905,0.09948719497919326,0.04792725570014123,0.0449856127604619,0.8075999365602036,1,1,1,1,1,1
2021,27,165,11223,8231,0.02681992337164751,0.0032968012117972,0.2665953844783035,0.7032878909382518,1,1,1,1,1,1
2021,27,167,6495,6263,0.03648960739030023,0.0023094688221709,0.03571978444957659,0.9254811393379524,1,1,1,1,1,1
2021,27,169,49889,48350,0.05163462887610495,0.01030287237667622,0.03084848363366674,0.907214015113552,1,1,1,1,1,1
2021,27,171,139890,135389,0.04156837515190507,0.01640574737293588,0.03217528057759668,0.9098505968975624,1,1,1,1,1,1
2021,27,173,9616,9146,0.05418053244592346,0.00738352745424292,0.04887687188019966,0.8895590682196339,1,1,1,1,1,1
2021,28,001,29927,27010,0.02202024927323153,0.520633541617937,0.09747051157817356,0.35987569753065796,1,1,1,1,1,1
2021,28,003,34964,33777,0.04996567898409793,0.10367806887083858,0.03394920489646493,0.8124070472485986,1,1,1,1,1,1
2021,28,005,12718,12710,0.0157257430413587,0.4083189180688788,6.290297216543482e-4,0.5753263091681082,1,1,1,1,1,1
2021,28,007,18025,17632,0.01919556171983356,0.4295700416088766,0.02180305131761442,0.5294313453536754,1,1,1,1,1,1
2021,28,009,7687,7470,0.04943410953557955,0.31845973721868087,0.02822947834005463,0.603876674905685,1,1,1,1,1,1
2021,28,011,31301,30592,0.03977508705792147,0.6347081562889365,0.02265103351330628,0.3028657231398358,1,1,1,1,1,1
2021,28,013,13420,12601,0.01579731743666169,0.2836810730253353,0.06102831594634873,0.6394932935916543,1,1,1,1,1,1
2021,28,015,10053,10037,0.00119367353028946,0.35491892967273453,0.00159156470705262,0.6422958320899234,1,1,1,1,1,1
2021,28,017,17100,16258,0.0160233918128655,0.4435087719298246,0.04923976608187135,0.49122807017543857,1,1,1,1,1,1
2021,28,019,8264,8207,0.02093417231364956,0.29888673765730883,0.0068973862536302,0.6732817037754114,1,1,1,1,1,1
2021,28,021,9115,9096,0.02018650575973669,0.8699945145364784,0.00208447613823368,0.1077345035655513,1,1,1,1,1,1
2021,28,023,15678,15487,0.00886592677637453,0.34691924990432454,0.01218267636178084,0.6320321469575201,1,1,1,1,1,1
2021,28,025,18768,18744,0.01550511508951406,0.5999040920716112,0.00127877237851662,0.38331202046035806,1,1,1,1,1,1
2021,28,027,21839,21457,0.02912221255551994,0.7534227757681212,0.01749164339026512,0.19996336828609368,1,1,1,1,1,1
2021,28,029,28453,27468,0.02108740730327206,0.513091765367448,0.03461849365620497,0.4312023336730749,1,1,1,1,1,1
2021,28,031,18491,18032,0.01335784976475041,0.3608782651019415,0.02482288680979936,0.6009409983235088,1,1,1,1,1,1
2021,28,033,183220,173774,0.04197685842156969,0.2934232070734636,0.05155550704071608,0.6130444274642506,1,1,1,1,1,1
2021,28,035,77743,75326,0.03458832306445596,0.3661422893379469,0.03108961578534401,0.5681797718122532,1,1,1,1,1,1
2021,28,037,7705,7703,0.01804023361453601,0.35794938351719663,2.5957170668397143e-4,0.6237508111615834,1,1,1,1,1,1
2021,28,039,24260,23535,0.02267106347897774,0.07959604286892004,0.02988458367683429,0.867848309975268,1,1,1,1,1,1
2021,28,041,13653,13420,0.01618691862594301,0.2504943968358603,0.01706584633413901,0.7162528382040577,1,1,1,1,1,1
2021,28,043,21621,21493,0.02085934970630405,0.44424402201563296,0.00592017020489339,0.5289764580731696,1,1,1,1,1,1
2021,28,045,45911,44120,0.04711289233517022,0.07037529132451918,0.03901025897932957,0.843501557360981,1,1,1,1,1,1
2021,28,047,207382,195857,0.06671263658369579,0.24979988620034527,0.0555737720727932,0.6279137051431658,1,1,1,1,1,1
2021,28,049,230772,227221,0.01848577817066195,0.7277312672247933,0.01538748201688246,0.23839547258766228,1,1,1,1,1,1
2021,28,051,17243,17183,0.0039436292988459,0.8421968334976512,0.00347967291074639,0.1503798642927565,1,1,1,1,1,1
2021,28,053,7916,7843,0.01111672561899949,0.7784234461849419,0.00922182920667003,0.20123799898938857,1,1,1,1,1,1
2021,28,055,1111,1079,0.0117011701170117,0.6372637263726373,0.0288028802880288,0.32223222322232226,1,1,1,1,1,1
2021,28,057,23863,23443,0.01692997527553115,0.06973138331307882,0.01760046934584922,0.8957381720655408,1,1,1,1,1,1
2021,28,059,142993,133079,0.05335226199883911,0.20625485163609408,0.0693320652059891,0.6710608211590777,1,1,1,1,1,1
2021,28,061,16406,16257,0.01475070096306229,0.5332805071315373,0.00908204315494331,0.44288674875045714,1,1,1,1,1,1
2021,28,063,7286,6894,0.01386220148229481,0.8034586878945924,0.05380181169365907,0.12887729892945374,1,1,1,1,1,1
2021,28,065,11372,11361,0.00923320436158987,0.615722827998593,9.672880759760816e-4,0.374076679563841,1,1,1,1,1,1
2021,28,067,67374,64229,0.01720248166948674,0.293228841986523,0.04667972808501796,0.6428889482589724,1,1,1,1,1,1
2021,28,069,9211,9175,0.04082075778959939,0.6206709369232439,0.00390837042666377,0.3345999348604929,1,1,1,1,1,1
2021,28,071,55727,54261,0.04464622175964972,0.2334057099790048,0.02630681716223733,0.6956412510991081,1,1,1,1,1,1
2021,28,073,63610,61729,0.03394120421317403,0.20587957868259707,0.02957082219776764,0.7306083949064612,1,1,1,1,1,1
2021,28,075,73756,72013,0.02510982157383806,0.4359374152611313,0.02363197570367156,0.5153207874613591,1,1,1,1,1,1
2021,28,077,12055,11960,0.02239734549979261,0.3262546661136458,0.00788054749066777,0.6434674408958938,1,1,1,1,1,1
2021,28,079,21452,20410,0.07011001305239604,0.41800298340481074,0.04857355957486482,0.4633134439679284,1,1,1,1,1,1
2021,28,081,83388,80962,0.0342135559073248,0.29708111478869864,0.02909291504772869,0.6396124142562479,1,1,1,1,1,1
2021,28,083,28555,27748,0.01253720889511469,0.7471195937664157,0.02826125021887585,0.21208194711959377,1,1,1,1,1,1
2021,28,085,34910,34447,0.01291893440274992,0.30549985677456315,0.01326267545116012,0.6683185333715268,1,1,1,1,1,1
2021,28,087,58904,57663,0.02930191498030694,0.4420582642944452,0.02106817873149531,0.5075716419937526,1,1,1,1,1,1
2021,28,089,108248,104907,0.04163587318010494,0.377771413790555,0.03086431158081442,0.5497284014485256,1,1,1,1,1,1
2021,28,091,24609,24191,0.01962696574423991,0.3249624121256451,0.01698565565443537,0.6384249664756796,1,1,1,1,1,1
2021,28,093,34031,32650,0.02124533513561164,0.46387117628045016,0.040580647057095,0.4743028415268432,1,1,1,1,1,1
2021,28,095,34448,33973,0.01390501625638643,0.30332675336739434,0.01378889921040408,0.6689793311658151,1,1,1,1,1,1
2021,28,097,9948,9848,0.0305589063128267,0.438681141938078,0.01005227181342983,0.5207076799356655,1,1,1,1,1,1
2021,28,099,29153,29077,0.1926731382705039,0.22625458786402772,0.00260693582135629,0.578465338044112,1,1,1,1,1,1
2021,28,101,21385,20943,0.07374327799859715,0.3093757306523264,0.02066869300911854,0.5962122983399579,1,1,1,1,1,1
2021,28,103,10410,10387,0.01171950048030739,0.7302593659942364,0.00220941402497598,0.2558117195004803,1,1,1,1,1,1
2021,28,105,51339,50427,0.05987650713882234,0.36370011102670485,0.01776427277508327,0.5586591090593895,1,1,1,1,1,1
2021,28,107,33300,32643,0.02717717717717717,0.4866966966966967,0.01972972972972973,0.4663963963963964,1,1,1,1,1,1
2021,28,109,55972,54099,0.03049739155291931,0.12759951404273565,0.03346316015150432,0.8084399342528407,1,1,1,1,1,1
2021,28,111,11611,10956,0.03022995435363017,0.1380587374041857,0.05641202308156059,0.7752992851606235,1,1,1,1,1,1
2021,28,113,40262,39610,0.01798221648204262,0.5395906810391933,0.01619392976007153,0.42623317271869254,1,1,1,1,1,1
2021,28,115,31136,28861,0.02379881808838643,0.14703237410071943,0.07306654676258993,0.7561022610483042,1,1,1,1,1,1
2021,28,117,25022,24649,0.05742946207337543,0.1142594516825194,0.01490688194388937,0.8134042043002158,1,1,1,1,1,1
2021,28,119,6327,6297,0.01596333175280543,0.7281492018334124,0.00474158368895211,0.25114588272483007,1,1,1,1,1,1
2021,28,121,156052,151788,0.03025914438776818,0.21476815420500855,0.02732422525824725,0.727648476148976,1,1,1,1,1,1
2021,28,123,28062,24811,0.03353289145463616,0.3616990948613784,0.1158506164920533,0.48891739719193217,1,1,1,1,1,1
2021,28,125,4160,4141,0.00264423076923076,0.7240384615384615,0.00456730769230769,0.26875,1,1,1,1,1,1
2021,28,127,26064,25947,0.01695825659914057,0.3670963781461019,0.00448895027624309,0.6114564149785144,1,1,1,1,1,1
2021,28,129,14483,14359,0.01608782710764344,0.2392460125664572,0.00856176206587033,0.736104398260029,1,1,1,1,1,1
2021,28,131,18356,17960,0.05594900849858357,0.15798648943124863,0.02157332752233602,0.7644911745478318,1,1,1,1,1,1
2021,28,133,26295,26204,0.00631298725993534,0.7553146986119034,0.00346073397984407,0.23491158014831717,1,1,1,1,1,1
2021,28,135,12917,12506,0.01060617790508632,0.6148486490671209,0.03181853371525896,0.3427266393125339,1,1,1,1,1,1
2021,28,137,28123,27339,0.02521068164847278,0.30011023006080434,0.02787753795825481,0.6468015503324681,1,1,1,1,1,1
2021,28,139,21877,20829,0.02884307720436988,0.15477442062440006,0.04790419161676647,0.7684783105544636,1,1,1,1,1,1
2021,28,141,18945,18307,0.03167062549485352,0.02011084718923199,0.03367643177619425,0.9145420955397202,1,1,1,1,1,1
2021,28,143,9949,9771,8.041009146647904e-4,0.7970650316614735,0.01789124535129158,0.1842396220725701,1,1,1,1,1,1
2021,28,145,27775,26521,0.02433843384338433,0.15647164716471648,0.04514851485148515,0.774041404140414,1,1,1,1,1,1
2021,28,147,13981,13665,0.01280308990773192,0.4388813389600172,0.02260210285387311,0.5257134682783778,1,1,1,1,1,1
2021,28,149,45141,44182,0.02111162801001307,0.4893998803748256,0.02124454487051682,0.46824394674464453,1,1,1,1,1,1
2021,28,151,45616,44819,0.0176911609961417,0.7196378463696949,0.01747193967029112,0.24519905296387232,1,1,1,1,1,1
2021,28,153,19824,19107,0.00670903954802259,0.3852905569007264,0.0361682808716707,0.5718321226795803,1,1,1,1,1,1
2021,28,155,9938,9789,0.01016301066613,0.19239283558059972,0.01499295632924129,0.782451197424029,1,1,1,1,1,1
2021,28,157,8706,8623,0.02136457615437629,0.691477142200781,0.00953365495060877,0.2776246266942339,1,1,1,1,1,1
2021,28,159,17846,17603,0.01720273450633195,0.4723187268855766,0.01361649669393701,0.4968620419141545,1,1,1,1,1,1
2021,28,161,12586,12328,0.0236771015413952,0.37581439694899094,0.02049896710630859,0.5800095344033053,1,1,1,1,1,1
2021,28,163,27924,26500,0.02198825383182925,0.5891706059303825,0.05099555937544764,0.3378455808623406,1,1,1,1,1,1
2021,29,001,25339,24660,0.04597655787521212,0.03918860254942973,0.02679663759422234,0.8880382019811358,1,1,1,1,1,1
2021,29,003,18023,17551,0.02685457471009266,0.01093047772290961,0.02618875880818953,0.9360261887588082,1,1,1,1,1,1
2021,29,005,5312,5228,0.03219126506024096,0.00320030120481927,0.01581325301204819,0.9487951807228916,1,1,1,1,1,1
2021,29,007,25223,24392,0.0434920509059192,0.05165919993656583,0.03294612060421044,0.8719026285533045,1,1,1,1,1,1
2021,29,009,34648,31275,0.07994689448164397,0.0032036481182175,0.09735049642114985,0.8194989609789887,1,1,1,1,1,1
2021,29,011,11712,11363,0.05712090163934426,0.00119535519125683,0.02979849726775956,0.9118852459016392,1,1,1,1,1,1
2021,29,013,16100,15688,0.0270807453416149,0.0186335403726708,0.02559006211180124,0.928695652173913,1,1,1,1,1,1
2021,29,015,19351,18938,0.03793085628649682,0.00552943000361738,0.02134256627564467,0.9351971474342412,1,1,1,1,1,1
2021,29,017,10758,10587,0.03467187209518498,0.00501952035694366,0.01589514779698828,0.9444134597508832,1,1,1,1,1,1
2021,29,019,182170,175668,0.09431849371466212,0.08985013997914036,0.03569193610363946,0.780139430202558,1,1,1,1,1,1
2021,29,021,85545,79786,0.06167514173826641,0.05113098369279326,0.06732129288678473,0.8198725816821556,1,1,1,1,1,1
2021,29,023,42314,41343,0.0409084463770856,0.05780592711632084,0.0229474878290873,0.8783381386775062,1,1,1,1,1,1
2021,29,025,8856,8630,0.03263324299909666,0.00485546522131888,0.02551942186088527,0.9369918699186992,1,1,1,1,1,1
2021,29,027,44449,43485,0.0446579225629373,0.03977592296789579,0.0216877770028572,0.8938783774663097,1,1,1,1,1,1
2021,29,029,43053,41765,0.0279655308573154,0.00831533226488281,0.02991661440550019,0.9338025224723016,1,1,1,1,1,1
2021,29,031,81086,79066,0.04953999457366253,0.07358853562883852,0.02491182201613102,0.8519596477813679,1,1,1,1,1,1
2021,29,033,8564,8415,0.02954226996730499,0.01097617935544138,0.01739841195702942,0.9420831387202242,1,1,1,1,1,1
2021,29,035,5365,5182,0.03299161230195713,5.591798695246971e-4,0.03410997204100653,0.9323392357875117,1,1,1,1,1,1
2021,29,037,106966,101887,0.04619224800403866,0.04099433464839294,0.04748237757792196,0.8653310397696464,1,1,1,1,1,1
2021,29,039,14184,13852,0.03778905809362662,0.0021150592216582,0.02340665538635081,0.9366892272983643,1,1,1,1,1,1
2021,29,041,7432,7363,0.0246232508073197,0.02354682454251883,0.00928417653390742,0.942545748116254,1,1,1,1,1,1
2021,29,043,87824,84946,0.0377117872107852,0.00686600473674622,0.03277008562579705,0.9226521224266716,1,1,1,1,1,1
2021,29,045,6649,6593,0.03158369679651075,6.015942246954429e-4,0.0084223191457362,0.9593923898330576,1,1,1,1,1,1
2021,29,047,250134,232256,0.07288093581840134,0.06011977580017111,0.07147369010210528,0.7955255982793222,1,1,1,1,1,1
2021,29,049,21095,20586,0.03640673145295094,0.01151931737378525,0.0241289405072292,0.9279450106660346,1,1,1,1,1,1
2021,29,051,77412,75124,0.04687903684183331,0.11712654368831706,0.02955614116674417,0.8064382783031054,1,1,1,1,1,1
2021,29,053,17397,17041,0.04793929987928953,0.05794102431453699,0.02046329826981663,0.8736563775363568,1,1,1,1,1,1
2021,29,055,23204,22701,0.03568350284433718,0.00474056197207378,0.02167729701775556,0.9378986381658336,1,1,1,1,1,1
2021,29,057,7584,7412,0.03995253164556962,0.00435126582278481,0.02267932489451477,0.9330168776371308,1,1,1,1,1,1
2021,29,059,16946,16567,0.03605570636138321,2.3604390416617492e-4,0.02236515991974507,0.9413430898147056,1,1,1,1,1,1
2021,29,061,8427,8289,0.02147858075234365,0.00569597721609113,0.01637593449626201,0.9564495075353032,1,1,1,1,1,1
2021,29,063,11639,11320,0.03007131196838216,0.0840278374430793,0.02740785290832545,0.858492997680213,1,1,1,1,1,1
2021,29,065,14585,14310,0.0490229688035653,0.00521083304765169,0.01885498800137127,0.9269112101474116,1,1,1,1,1,1
2021,29,067,11808,11619,0.0415819783197832,0.00287940379403794,0.01600609756097561,0.9395325203252032,1,1,1,1,1,1
2021,29,069,28592,26601,0.0477406267487409,0.10370033575825406,0.06963486289871293,0.7789241745942921,1,1,1,1,1,1
2021,29,071,104331,102389,0.04131082803768774,0.00839635391206832,0.01861383481419712,0.9316789832360468,1,1,1,1,1,1
2021,29,073,14803,14690,0.03384449098155779,0.00668783354725393,0.00763358778625954,0.9518340876849288,1,1,1,1,1,1
2021,29,075,6231,6121,0.02503610977371208,0.00288878189696677,0.01765366714813031,0.9544214411811908,1,1,1,1,1,1
2021,29,077,296875,285081,0.06617263157894737,0.02944673684210526,0.03972715789473684,0.8646534736842105,1,1,1,1,1,1
2021,29,079,9901,9650,0.03474396525603474,0.00383799616200383,0.02535097464902535,0.936067063932936,1,1,1,1,1,1
2021,29,081,8229,8015,0.0235751610159193,0.00826345850042532,0.02600558998663264,0.9421557904970228,1,1,1,1,1,1
2021,29,083,21884,21285,0.03376896362639371,0.00964174739535733,0.02737159568634619,0.9292176932919028,1,1,1,1,1,1
2021,29,085,8429,8264,0.03796417131332305,2.3727607070826907e-4,0.01957527583343219,0.9422232767825364,1,1,1,1,1,1
2021,29,087,4295,4230,0.01885913853317811,0.01443538998835855,0.01513387660069848,0.9515715948777648,1,1,1,1,1,1
2021,29,089,10147,9962,0.04947275056666995,0.05223218685325712,0.01823198975066522,0.8800630728294077,1,1,1,1,1,1
2021,29,091,39753,38842,0.03987120468895429,0.00364752345734913,0.02291650944582798,0.9335647624078686,1,1,1,1,1,1
2021,29,093,9606,9428,0.04382677493233396,0.00510097855506974,0.01853008536331459,0.9325421611492816,1,1,1,1,1,1
2021,29,095,713229,646457,0.06315503155368052,0.2272495930479551,0.0936193003930014,0.6159760750053629,1,1,1,1,1,1
2021,29,097,122059,111767,0.06813917859395865,0.01809780515979977,0.08431987809174252,0.8294431381544991,1,1,1,1,1,1
2021,29,099,225913,221160,0.06120497713721654,0.00886624497040896,0.0210390725633319,0.9088897053290426,1,1,1,1,1,1
2021,29,101,53889,51264,0.07118335838482807,0.03258549982371171,0.04871123977063964,0.8475199020208206,1,1,1,1,1,1
2021,29,103,3782,3743,0.02882072977260708,0.00502379693283976,0.01031200423056583,0.9558434690639872,1,1,1,1,1,1
2021,29,105,35898,34957,0.0527048860660761,0.00493063680427879,0.02621315950749345,0.9161513176221516,1,1,1,1,1,1
2021,29,107,32752,31699,0.03092940889106009,0.02387640449438202,0.03215070835368832,0.9130434782608696,1,1,1,1,1,1
2021,29,109,38123,35113,0.03772001154158907,0.00125908244366917,0.07895496157175458,0.8820659444429871,1,1,1,1,1,1
2021,29,111,10031,9929,0.02741501345827933,0.03628750872295883,0.01016847771907088,0.926129000099691,1,1,1,1,1,1
2021,29,113,58689,57158,0.02632520574554005,0.02029341103102796,0.02608666019185878,0.9272947230315732,1,1,1,1,1,1
2021,29,115,11962,11639,0.02156829961544892,0.00718943320514964,0.02700217354957365,0.9442400936298276,1,1,1,1,1,1
2021,29,117,15001,14703,0.03499766682221185,0.026864875674955,0.01986534231051263,0.9182721151923204,1,1,1,1,1,1
2021,29,119,23267,20586,0.164352946232862,0.01886792452830188,0.11522757553616712,0.701551553702669,1,1,1,1,1,1
2021,29,121,15222,14977,0.03757719090789646,0.01708054132177112,0.01609512547628432,0.929247142294048,1,1,1,1,1,1
2021,29,123,12597,12303,0.02310073827101691,0.00793839803127728,0.02333889021195523,0.9456219734857506,1,1,1,1,1,1
2021,29,125,8457,8331,0.03523708170746127,0.00331086673761381,0.01489890031926215,0.9465531512356627,1,1,1,1,1,1
2021,29,127,28564,28022,0.03949026746954208,0.04404145077720207,0.0189749334827055,0.8974933482705504,1,1,1,1,1,1
2021,29,129,3561,3463,0.02836281943274361,0.0036506599269868,0.02752035944959281,0.9404661611906768,1,1,1,1,1,1
2021,29,131,24643,24144,0.02848679138091953,0.00819705393012214,0.02024915797589579,0.9430669967130624,1,1,1,1,1,1
2021,29,133,12976,12667,0.03706843403205918,0.23867139334155363,0.02381319358816276,0.7004469790382244,1,1,1,1,1,1
2021,29,135,15723,14918,0.02842968899065064,0.03529860713604274,0.05119888062074668,0.88507282325256,1,1,1,1,1,1
2021,29,137,8643,8497,0.02857804003239615,0.03135485363878283,0.01689228277218558,0.9231748235566354,1,1,1,1,1,1
2021,29,139,11384,11133,0.03610330288123682,0.01581166549543218,0.02204848910751932,0.9260365425158116,1,1,1,1,1,1
2021,29,141,20883,20386,0.03222717042570511,0.01010391227314083,0.02379926255806158,0.9338696547430924,1,1,1,1,1,1
2021,29,143,16658,16324,0.06765518069396086,0.13104814503541842,0.02005042622163525,0.7812462480489855,1,1,1,1,1,1
2021,29,145,58634,55296,0.10135757410376232,0.01100044342872736,0.05692942661254562,0.8307125558549647,1,1,1,1,1,1
2021,29,147,21571,21184,0.0340271661026378,0.02749061239627277,0.01794075378981039,0.920541467711279,1,1,1,1,1,1
2021,29,149,8891,8726,0.04712630750196828,8.99786300753571e-4,0.0185580924530424,0.9334158137442358,1,1,1,1,1,1
2021,29,151,13372,13245,0.01555489081663176,0.00172001196530062,0.00949745737361651,0.973227639844451,1,1,1,1,1,1
2021,29,153,8664,8506,0.03220221606648199,9.233610341643582e-4,0.01823638042474607,0.9486380424746076,1,1,1,1,1,1
2021,29,155,15949,15498,0.02758793654774594,0.26377829330992536,0.02827763496143958,0.6803561351808891,1,1,1,1,1,1
2021,29,157,19007,18566,0.02988372704792971,0.00536644394170568,0.02320197821855106,0.9415478507918136,1,1,1,1,1,1
2021,29,159,42919,39062,0.04452573452317156,0.02583937183997763,0.08986695868962465,0.8397679349472261,1,1,1,1,1,1
2021,29,161,44692,43472,0.08236373400161102,0.01995882932068379,0.02729795041618186,0.8703794862615233,1,1,1,1,1,1
2021,29,163,18052,17641,0.02337691114557943,0.06580988256148904,0.0227675603811212,0.8880456459118103,1,1,1,1,1,1
2021,29,165,105189,98396,0.07708980977098366,0.06396106056716958,0.06457899590261339,0.7943701337592334,1,1,1,1,1,1
2021,29,167,31541,30703,0.03395580355727466,0.01284042991661646,0.02656859325956691,0.926635173266542,1,1,1,1,1,1
2021,29,169,53460,47341,0.09001122334455668,0.10460157126823794,0.11445940890385337,0.690927796483352,1,1,1,1,1,1
2021,29,171,4715,4602,0.02014846235418876,0.00275715800636267,0.02396606574761399,0.9531283138918346,1,1,1,1,1,1
2021,29,173,10318,10217,0.03101376235704593,0.01870517542159333,0.00978871874394262,0.940492343477418,1,1,1,1,1,1
2021,29,175,24880,24345,0.03938906752411576,0.060008038585209,0.0215032154340836,0.8790996784565916,1,1,1,1,1,1
2021,29,177,23080,22474,0.03141247833622183,0.01096187175043327,0.02625649913344887,0.931369150779896,1,1,1,1,1,1
2021,29,179,6138,6094,0.05083088954056696,0.01319648093841642,0.007168458781362,0.9288041707396546,1,1,1,1,1,1
2021,29,181,11032,10868,0.03897751994198695,0.00271936185641769,0.01486584481508339,0.943437273386512,1,1,1,1,1,1
2021,29,183,402377,388447,0.05999348869343923,0.04567855518580834,0.03461927495855876,0.8597086811621937,1,1,1,1,1,1
2021,29,185,9235,9023,0.03974011911207363,0.00617217108825121,0.02295614510016242,0.9311315646995127,1,1,1,1,1,1
2021,29,186,18406,18192,0.02651309355644898,0.00847549712050418,0.01162664348581984,0.953384765837227,1,1,1,1,1,1
2021,29,187,67168,66057,0.03893222963315865,0.03518044306812768,0.01654061457837065,0.9093467127203432,1,1,1,1,1,1
2021,29,189,1001982,971716,0.08986887988007769,0.2408915529420688,0.03020613144747111,0.6390334357303824,1,1,1,1,1,1
2021,29,195,23278,20747,0.05202336970530114,0.04699716470487155,0.10872927227425036,0.7922501933155769,1,1,1,1,1,1
2021,29,197,4094,3988,0.00610649731314118,0.00317537860283341,0.02589154860771861,0.9648265754763068,1,1,1,1,1,1
2021,29,199,4760,4760,0.02373949579831932,2.100840336134454e-4,0,0.9760504201680672,1,1,1,1,1,1
2021,29,201,38161,37194,0.0463300227981447,0.10691543722648778,0.02534000681323865,0.8214145331621289,1,1,1,1,1,1
2021,29,203,7185,7117,0.05678496868475991,0.00236604036186499,0.00946416144745998,0.9313848295059152,1,1,1,1,1,1
