year,state_name,county_name,total_people,total_nonhisp,asian_other,black_nonhispanic,total_hispanic,white_nonhispanic,total_people_quality,total_nonhisp_quality,asian_other_quality,black_nonhispanic_quality,total_hispanic_quality,white_nonhispanic_quality
2020,Minnesota,Houston County,18806,18551,0.03259598000638094,0.010369031160268,0.013559502286504307,0.9434754865468468,1,1,1,1,1,1
2020,Minnesota,Hubbard County,21219,20694,0.05009661152740468,0.00673924313115604,0.024741976530467977,0.9184221688109713,1,1,1,1,1,1
2020,Minnesota,Isanti County,40604,39658,0.04039010934883263,0.0073145502906117625,0.023298197221948577,0.928997143138607,1,1,1,1,1,1
2020,Minnesota,Itasca County,44969,44232,0.0832351175254064,0.005603860437190064,0.016389068024639197,0.8947719540127643,1,1,1,1,1,1
2020,Minnesota,Jackson County,10016,9599,0.04163338658146965,0.002296325878594249,0.04163338658146965,0.9144369009584664,1,1,1,1,1,1
2020,Minnesota,Kanabec County,16004,15732,0.03905273681579605,0.003874031492126968,0.01699575106223444,0.9400774806298425,1,1,1,1,1,1
2020,Minnesota,Kandiyohi County,43504,37911,0.03296248620816477,0.05797168076498713,0.12856289076866495,0.7805029422581832,1,1,1,1,1,1
2020,Minnesota,Kittson County,4213,4145,0.025872300023736056,0.013054830287206266,0.016140517446000476,0.9449323522430572,1,1,1,1,1,1
2020,Minnesota,Koochiching County,12203,12034,0.06785216749979513,0.005818241416045235,0.013849053511431616,0.9124805375727281,1,1,1,1,1,1
2020,Minnesota,Lac qui Parle County,6753,6578,0.02695098474751962,0.00459055234710499,0.025914408411076558,0.9425440544942988,1,1,1,1,1,1
2020,Minnesota,Lake County,10835,10668,0.02879556991232118,0.0033225657591139826,0.01541301338255653,0.9524688509460083,1,1,1,1,1,1
2020,Minnesota,Lake of the Woods County,3757,3755,0.0806494543518765,5.323396326856535e-4,5.323396326856535e-4,0.9182858663827522,1,1,1,1,1,1
2020,Minnesota,Le Sueur County,28567,26701,0.023103581055063535,0.008051247943431232,0.065320124619316,0.9035250463821892,1,1,1,1,1,1
2020,Minnesota,Lincoln County,5655,5535,0.021927497789566756,0.00654288240495137,0.021220159151193633,0.9503094606542882,1,1,1,1,1,1
2020,Minnesota,Lyon County,25477,23612,0.07006319425364053,0.030458845232955216,0.0732032813910586,0.8262746791223456,1,1,1,1,1,1
2020,Minnesota,McLeod County,36662,34196,0.030140199661775134,0.004691506191697125,0.06726310621351808,0.8979051879330097,1,1,1,1,1,1
2020,Minnesota,Mahnomen County,5429,5172,0.4969607662552956,0.010499171118069627,0.047338368023577083,0.44520169460305764,1,1,1,1,1,1
2020,Minnesota,Marshall County,9082,8666,0.022792336489759965,0.00451442413565294,0.04580488879101519,0.9268883505835719,1,1,1,1,1,1
2020,Minnesota,Martin County,20070,19033,0.032436472346786246,0.003786746387643249,0.05166915794718485,0.9121076233183857,1,1,1,1,1,1
2020,Minnesota,Meeker County,23268,22289,0.019855595667870037,0.003739040742650851,0.04207495272477222,0.9343304108647069,1,1,1,1,1,1
2020,Minnesota,Mille Lacs County,26397,25707,0.0876614766829564,0.00405349092699928,0.026139334015229002,0.8821456983748153,1,1,1,1,1,1
2020,Minnesota,Morrison County,33876,33269,0.027157869878379974,0.0028338646829613886,0.017918290234974613,0.952089975203684,1,1,1,1,1,1
2020,Minnesota,Mower County,39985,35082,0.0783543828935851,0.03578842065774666,0.12262098286857571,0.7632362135800925,1,1,1,1,1,1
2020,Minnesota,Murray County,8224,7854,0.030398832684824902,0.005107003891050584,0.044990272373540856,0.9195038910505836,1,1,1,1,1,1
2020,Minnesota,Nicollet County,34295,32643,0.05496428050736259,0.02466831899693833,0.04817028721387957,0.8721971132818195,1,1,1,1,1,1
2020,Minnesota,Nobles County,22223,15726,0.0850470233541826,0.048733294334698286,0.2923547675831346,0.5738649147279845,1,1,1,1,1,1
2020,Minnesota,Norman County,6500,6148,0.046615384615384614,0.010307692307692308,0.05415384615384616,0.8889230769230769,1,1,1,1,1,1
2020,Minnesota,Olmsted County,160928,152488,0.09803141777689402,0.0667130642274806,0.05244581427719228,0.7828097037184331,1,1,1,1,1,1
2020,Minnesota,Otter Tail County,59728,57546,0.03531007232788642,0.011301232252879722,0.03653227966782748,0.9168564157514064,1,1,1,1,1,1
2020,Minnesota,Pennington County,14063,13482,0.047784967645594825,0.012728436322264097,0.041314086610253854,0.8981725094218872,1,1,1,1,1,1
2020,Minnesota,Pine County,28997,28119,0.06397213504845328,0.021657412835810602,0.030278994378728833,0.8840914577370073,1,1,1,1,1,1
