statefip,puma,county,pop20,afact,afact2,products,sum_products,county_pop,puma_flag,small_county
06,01902,039,21,1e-4,1e-4,1e-8,0.9999000100000001,156255,1,0
06,01903,019,110652,1,0.1097,0.1097,1.00008114,1008654,1,0
06,01904,019,180821,1,0.1793,0.1793,1.00008114,1008654,1,0
06,01905,019,116597,1,0.1156,0.1156,1.00008114,1008654,1,0
06,01906,019,129581,1,0.1285,0.1285,1.00008114,1008654,1,0
06,01907,019,133548,1,0.1324,0.1324,1.00008114,1008654,1,0
06,02300,023,136463,1,1,1,1,136463,1,0
06,02500,025,179702,1,1,1,1,179702,1,0
06,02901,029,206066,0.9999,0.2266,0.22657734,0.99965631,909232,1,0
06,02902,029,228249,1,0.251,0.251,0.99965631,909232,1,0
06,02903,029,168404,1,0.1852,0.1852,0.99965631,909232,1,0
06,02904,029,113912,1,0.1253,0.1253,0.99965631,909232,1,0
06,02905,029,192391,0.9999,0.2116,0.21157884000000002,0.99965631,909232,1,0
06,02905,107,25,1e-4,1e-4,1e-8,0.99966817,473117,1,0
06,03100,031,152479,1,1,1,1,152479,1,0
06,03300,033,68163,0.4266,1,0.4266,0.4266,68163,2,0
06,03300,045,91601,0.5734,1,0.5734,0.5734,91601,2,0
06,03701,037,141524,1,0.0141,0.0141,0.9997431300000001,10014009,1,0
06,03702,037,207092,1,0.0207,0.0207,0.9997431300000001,10014009,1,0
06,03703,037,180978,1,0.0181,0.0181,0.9997431300000001,10014009,1,0
06,03704,037,181306,1,0.0181,0.0181,0.9997431300000001,10014009,1,0
06,03705,037,179226,0.999,0.0179,0.017882099999999998,0.9997431300000001,10014009,1,0
06,03705,111,180,0.001,2e-4,2.0000000000000002e-7,0.9995010099999999,843843,1,0
06,03706,037,143063,1,0.0143,0.0143,0.9997431300000001,10014009,1,0
06,03707,037,148920,1,0.0149,0.0149,0.9997431300000001,10014009,1,0
06,03708,037,137131,1,0.0137,0.0137,0.9997431300000001,10014009,1,0
06,03709,037,111197,1,0.0111,0.0111,0.9997431300000001,10014009,1,0
06,03710,037,174268,1,0.0174,0.0174,0.9997431300000001,10014009,1,0
06,03711,037,171763,0.9946,0.0172,0.01710712,0.9997431300000001,10014009,1,0
06,03711,071,938,0.0054,4e-4,2.16e-6,0.9986229299999999,2181654,1,0
06,03712,037,149412,0.9969,0.0149,0.01485381,0.9997431300000001,10014009,1,0
06,03712,071,463,0.0031,2e-4,6.2e-7,0.9986229299999999,2181654,1,0
06,03713,037,113494,1,0.0113,0.0113,0.9997431300000001,10014009,1,0
06,03714,037,107253,0.9969,0.0107,0.010666829999999999,0.9997431300000001,10014009,1,0
06,03714,059,194,0.0018,1e-4,1.8e-7,0.9987624,3186989,1,0
06,03714,071,140,0.0013,1e-4,1.3e-7,0.9986229299999999,2181654,1,0
06,03715,037,122470,1,0.0122,0.0122,0.9997431300000001,10014009,1,0
06,03716,037,106698,1,0.0107,0.0107,0.9997431300000001,10014009,1,0
06,03717,037,190585,1,0.019,0.019,0.9997431300000001,10014009,1,0
06,03718,037,135289,1,0.0135,0.0135,0.9997431300000001,10014009,1,0
06,03719,037,196304,1,0.0196,0.0196,0.9997431300000001,10014009,1,0
06,03720,037,122309,1,0.0122,0.0122,0.9997431300000001,10014009,1,0
06,03721,037,135948,1,0.0136,0.0136,0.9997431300000001,10014009,1,0
06,03722,037,166269,1,0.0166,0.0166,0.9997431300000001,10014009,1,0
06,03723,037,142813,1,0.0143,0.0143,0.9997431300000001,10014009,1,0
06,03724,037,174337,1,0.0174,0.0174,0.9997431300000001,10014009,1,0
06,03725,037,180640,1,0.018,0.018,0.9997431300000001,10014009,1,0
06,03726,037,98164,0.9973,0.0098,0.009773539999999999,0.9997431300000001,10014009,1,0
06,03726,111,262,0.0027,3e-4,8.1e-7,0.9995010099999999,843843,1,0
06,03727,037,159219,1,0.0159,0.0159,0.9997431300000001,10014009,1,0
06,03728,037,107010,1,0.0107,0.0107,0.9997431300000001,10014009,1,0
06,03729,037,208471,1,0.0208,0.0208,0.9997431300000001,10014009,1,0
06,03730,037,167704,1,0.0167,0.0167,0.9997431300000001,10014009,1,0
06,03731,037,109652,1,0.0109,0.0109,0.9997431300000001,10014009,1,0
06,03732,037,172343,1,0.0172,0.0172,0.9997431300000001,10014009,1,0
06,03733,037,113324,1,0.0113,0.0113,0.9997431300000001,10014009,1,0
06,03734,037,192514,1,0.0192,0.0192,0.9997431300000001,10014009,1,0
06,03735,037,183615,1,0.0183,0.0183,0.9997431300000001,10014009,1,0
06,03736,037,115933,1,0.0116,0.0116,0.9997431300000001,10014009,1,0
06,03737,037,127455,1,0.0127,0.0127,0.9997431300000001,10014009,1,0
06,03738,037,127343,1,0.0127,0.0127,0.9997431300000001,10014009,1,0
06,03739,037,167414,1,0.0167,0.0167,0.9997431300000001,10014009,1,0
06,03740,037,127361,1,0.0127,0.0127,0.9997431300000001,10014009,1,0
06,03741,037,135271,1,0.0135,0.0135,0.9997431300000001,10014009,1,0
06,03742,037,127037,1,0.0127,0.0127,0.9997431300000001,10014009,1,0
06,03743,037,115584,1,0.0115,0.0115,0.9997431300000001,10014009,1,0
06,03744,037,190188,1,0.019,0.019,0.9997431300000001,10014009,1,0
06,03745,037,121879,1,0.0122,0.0122,0.9997431300000001,10014009,1,0
06,03746,037,109171,1,0.0109,0.0109,0.9997431300000001,10014009,1,0
06,03747,037,158959,1,0.0159,0.0159,0.9997431300000001,10014009,1,0
06,03748,037,194874,1,0.0195,0.0195,0.9997431300000001,10014009,1,0
06,03749,037,111720,1,0.0112,0.0112,0.9997431300000001,10014009,1,0
06,03750,037,178552,1,0.0178,0.0178,0.9997431300000001,10014009,1,0
06,03751,037,158027,1,0.0158,0.0158,0.9997431300000001,10014009,1,0
06,03752,037,165769,1,0.0166,0.0166,0.9997431300000001,10014009,1,0
06,03753,037,112920,1,0.0113,0.0113,0.9997431300000001,10014009,1,0
06,03754,037,139130,0.9985,0.0139,0.01387915,0.9997431300000001,10014009,1,0
06,03754,059,210,0.0015,1e-4,1.5000000000000002e-7,0.9987624,3186989,1,0
06,03755,037,119014,1,0.0119,0.0119,0.9997431300000001,10014009,1,0
06,03756,037,119669,1,0.012,0.012,0.9997431300000001,10014009,1,0
06,03757,037,160907,1,0.0161,0.0161,0.9997431300000001,10014009,1,0
06,03758,037,158114,1,0.0158,0.0158,0.9997431300000001,10014009,1,0
06,03759,037,114971,1,0.0115,0.0115,0.9997431300000001,10014009,1,0
06,03760,037,143857,1,0.0144,0.0144,0.9997431300000001,10014009,1,0
06,03761,037,127862,1,0.0128,0.0128,0.9997431300000001,10014009,1,0
06,03762,037,116777,1,0.0117,0.0117,0.9997431300000001,10014009,1,0
06,03763,037,145736,1,0.0146,0.0146,0.9997431300000001,10014009,1,0
06,03764,037,160496,1,0.016,0.016,0.9997431300000001,10014009,1,0
06,03765,037,134481,0.9984,0.0134,0.01337856,0.9997431300000001,10014009,1,0
06,03765,059,211,0.0016,1e-4,1.6e-7,0.9987624,3186989,1,0
06,03766,037,102261,1,0.0102,0.0102,0.9997431300000001,10014009,1,0
06,03767,037,180812,1,0.0181,0.0181,0.9997431300000001,10014009,1,0
06,03768,037,112093,1,0.0112,0.0112,0.9997431300000001,10014009,1,0
06,03769,037,97743,1,0.0098,0.0098,0.9997431300000001,10014009,1,0
06,03900,039,156234,1,0.9999,0.9999,0.9999000100000001,156255,1,0
06,04101,041,110784,1,0.4223,0.4223,1,262321,1,0
06,04102,041,151537,1,0.5777,0.5777,1,262321,1,0
06,04701,047,116422,1,0.414,0.414,1,281202,1,0
06,04702,047,164780,1,0.586,0.586,1,281202,1,0
06,05301,053,183635,1,0.4183,0.4183,0.919722,439035,1,0
06,05302,053,177254,1,0.4037,0.4037,0.919722,439035,1,0
06,05303,053,78146,0.549,0.178,0.097722,0.919722,439035,1,0
06,05303,069,64209,0.451,1,0.451,0.451,64209,2,0
06,05500,055,137994,0.9885,0.9998,0.9883023000000001,0.9883023200000001,138018,1,0
06,05500,095,1601,0.0115,0.0035,4.025e-5,0.99654025,453491,1,0
06,05700,057,102241,0.9693,1,0.9693,0.9693,102241,1,0
06,05700,091,3236,0.0307,1,0.0307,0.0307,3236,3,1
06,05901,059,177937,1,0.0558,0.0558,0.9987624,3186989,1,0
06,05902,059,107436,1,0.0337,0.0337,0.9987624,3186989,1,0
06,05903,059,214260,1,0.0672,0.0672,0.9987624,3186989,1,0
06,05904,059,267427,1,0.0839,0.0839,0.9987624,3186989,1,0
06,05905,059,233399,1,0.0732,0.0732,0.9987624,3186989,1,0
06,05906,037,687,0.0036,1e-4,3.6e-7,0.9997431300000001,10014009,1,0
06,05906,059,190998,0.9957,0.0599,0.05964243,0.9987624,3186989,1,0
06,05906,071,136,7e-4,1e-4,7e-8,0.9986229299999999,2181654,1,0
06,05907,059,197468,1,0.062,0.062,0.9987624,3186989,1,0
06,05908,037,1545,0.0083,2e-4,1.6600000000000002e-6,0.9997431300000001,10014009,1,0
06,05908,059,185126,0.9917,0.0581,0.05761777,0.9987624,3186989,1,0
06,05909,059,147609,1,0.0463,0.0463,0.9987624,3186989,1,0
06,05910,059,196511,1,0.0617,0.0617,0.9987624,3186989,1,0
06,05911,059,140935,1,0.0442,0.0442,0.9987624,3186989,1,0
06,05912,059,169734,1,0.0533,0.0533,0.9987624,3186989,1,0
06,05913,059,160493,1,0.0504,0.0504,0.9987624,3186989,1,0
06,05914,059,197149,1,0.0619,0.0619,0.9987624,3186989,1,0
06,05915,059,114093,1,0.0358,0.0358,0.9987624,3186989,1,0
06,05916,059,147685,1,0.0463,0.0463,0.9987624,3186989,1,0
06,05917,059,156226,1,0.049,0.049,0.9987624,3186989,1,0
06,05918,059,180875,1,0.0568,0.0568,0.9987624,3186989,1,0
06,06101,061,154981,0.9998,0.3829,0.38282342,0.99972168,404739,1,0
06,06101,115,35,2e-4,4e-4,8e-8,0.44917105999999996,81575,2,0
06,06102,061,133131,1,0.3289,0.3289,0.99972168,404739,1,0
06,06103,061,116627,0.9993,0.2882,0.28799826,0.99972168,404739,1,0
06,06103,115,80,7e-4,0.001,7e-7,0.44917105999999996,81575,2,0
06,06501,065,186540,1,0.0771,0.0771,0.9998939500000003,2418185,1,0
06,06502,065,131935,1,0.0546,0.0546,0.9998939500000003,2418185,1,0
06,06503,065,140084,1,0.0579,0.0579,0.9998939500000003,2418185,1,0
06,06504,065,146288,1,0.0605,0.0605,0.9998939500000003,2418185,1,0
06,06505,065,222506,1,0.092,0.092,0.9998939500000003,2418185,1,0
06,06506,065,172622,1,0.0714,0.0714,0.9998939500000003,2418185,1,0
06,06507,065,174533,1,0.0722,0.0722,0.9998939500000003,2418185,1,0
06,06508,065,197919,1,0.0818,0.0818,0.9998939500000003,2418185,1,0
06,06509,065,133063,1,0.055,0.055,0.9998939500000003,2418185,1,0
06,06510,065,155383,1,0.0643,0.0643,0.9998939500000003,2418185,1,0
06,06511,065,169190,1,0.07,0.07,0.9998939500000003,2418185,1,0
06,06512,065,106753,1,0.0441,0.0441,0.9998939500000003,2418185,1,0
06,06513,059,8,1e-4,0,0,0.9987624,3186989,1,0
06,06513,065,146302,0.9999,0.0605,0.06049395,0.9998939500000003,2418185,1,0
06,06514,065,175068,1,0.0724,0.0724,0.9998939500000003,2418185,1,0
06,06515,065,159913,1,0.0661,0.0661,0.9998939500000003,2418185,1,0
06,06701,067,111221,1,0.0702,0.0702,0.99975185,1585055,1,0
06,06702,067,127143,1,0.0802,0.0802,0.99975185,1585055,1,0
06,06703,067,119847,1,0.0756,0.0756,0.99975185,1585055,1,0
06,06704,067,138458,1,0.0874,0.0874,0.99975185,1585055,1,0
06,06705,067,123062,1,0.0776,0.0776,0.99975185,1585055,1,0
06,06706,067,126213,1,0.0796,0.0796,0.99975185,1585055,1,0
06,06707,067,133353,1,0.0841,0.0841,0.99975185,1585055,1,0
06,06708,067,148584,1,0.0937,0.0937,0.99975185,1585055,1,0
06,06709,067,147969,1,0.0934,0.0934,0.99975185,1585055,1,0
06,06710,067,162847,1,0.1027,0.1027,0.99975185,1585055,1,0
06,06711,067,127468,0.9994,0.0804,0.08035176,0.99975185,1585055,1,0
06,06711,077,78,6e-4,1e-4,6e-8,0.99939485,779233,1,0
06,06712,067,118728,1,0.0749,0.0749,0.99975185,1585055,1,0
06,07101,029,85,6e-4,1e-4,6e-8,0.99965631,909232,1,0
06,07101,071,141568,0.9994,0.0649,0.06486106,0.9986229299999999,2181654,1,0
06,07102,071,189719,1,0.087,0.087,0.9986229299999999,2181654,1,0
06,07103,071,182707,1,0.0837,0.0837,0.9986229299999999,2181654,1,0
06,07104,071,121011,1,0.0555,0.0555,0.9986229299999999,2181654,1,0
06,07105,065,86,6e-4,0,0,0.9998939500000003,2418185,1,0
06,07105,071,146789,0.9994,0.0673,0.06725961999999999,0.9986229299999999,2181654,1,0
06,07106,071,106074,1,0.0486,0.0486,0.9986229299999999,2181654,1,0
06,07107,071,113928,1,0.0522,0.0522,0.9986229299999999,2181654,1,0
06,07108,071,179584,1,0.0823,0.0823,0.9986229299999999,2181654,1,0
06,07109,071,115368,1,0.0529,0.0529,0.9986229299999999,2181654,1,0
06,07110,071,110688,1,0.0507,0.0507,0.9986229299999999,2181654,1,0
06,07111,071,173765,1,0.0796,0.0796,0.9986229299999999,2181654,1,0
06,07112,037,92,7e-4,0,0,0.9997431300000001,10014009,1,0
06,07112,071,127013,0.9993,0.0582,0.05815926,0.9986229299999999,2181654,1,0
06,07113,071,174043,1,0.0798,0.0798,0.9986229299999999,2181654,1,0
06,07114,059,1005,0.0057,3e-4,1.71e-6,0.9987624,3186989,1,0
06,07114,071,176085,0.9943,0.0807,0.08024000999999999,0.9986229299999999,2181654,1,0
06,07115,071,121635,1,0.0558,0.0558,0.9986229299999999,2181654,1,0
06,07301,073,197369,1,0.0598,0.0598,0.9999,3298634,1,0
06,07302,073,125548,1,0.0381,0.0381,0.9999,3298634,1,0
06,07303,073,113259,1,0.0343,0.0343,0.9999,3298634,1,0
06,07304,073,123578,1,0.0375,0.0375,0.9999,3298634,1,0
06,07305,073,129427,1,0.0392,0.0392,0.9999,3298634,1,0
06,07306,073,144589,1,0.0438,0.0438,0.9999,3298634,1,0
06,07307,073,112309,1,0.034,0.034,0.9999,3298634,1,0
06,07308,073,128315,1,0.0389,0.0389,0.9999,3298634,1,0
06,07309,073,179086,1,0.0543,0.0543,0.9999,3298634,1,0
06,07310,073,166107,1,0.0504,0.0504,0.9999,3298634,1,0
06,07311,073,124328,1,0.0377,0.0377,0.9999,3298634,1,0
06,07312,073,125354,1,0.038,0.038,0.9999,3298634,1,0
06,07313,073,188891,1,0.0573,0.0573,0.9999,3298634,1,0
06,07314,073,159800,1,0.0484,0.0484,0.9999,3298634,1,0
06,07315,073,165258,1,0.0501,0.0501,0.9999,3298634,1,0
06,07316,073,178619,1,0.0541,0.0541,0.9999,3298634,1,0
06,07317,073,164450,1,0.0499,0.0499,0.9999,3298634,1,0
06,07318,073,154780,1,0.0469,0.0469,0.9999,3298634,1,0
06,07319,073,137173,1,0.0416,0.0416,0.9999,3298634,1,0
06,07320,073,162351,1,0.0492,0.0492,0.9999,3298634,1,0
06,07321,073,178863,1,0.0542,0.0542,0.9999,3298634,1,0
06,07322,073,139180,1,0.0422,0.0422,0.9999,3298634,1,0
06,07501,075,146867,1,0.168,0.168,0.99797015,873965,1,0
06,07502,075,113580,1,0.13,0.13,0.99797015,873965,1,0
06,07503,075,163762,1,0.1874,0.1874,0.99797015,873965,1,0
06,07504,075,114494,1,0.131,0.131,0.99797015,873965,1,0
06,07505,075,107613,1,0.1231,0.1231,0.99797015,873965,1,0
06,07506,075,111367,1,0.1274,0.1274,0.99797015,873965,1,0
06,07507,075,114734,0.9981,0.1313,0.13105053,0.99797015,873965,1,0
06,07507,081,213,0.0019,3e-4,5.699999999999999e-7,0.9975940200000002,764442,1,0
06,07701,077,189249,1,0.2429,0.2429,0.99939485,779233,1,0
06,07702,077,165045,1,0.2118,0.2118,0.99939485,779233,1,0
06,07703,077,246714,1,0.3166,0.3166,0.99939485,779233,1,0
06,07704,067,162,9e-4,1e-4,9e-8,0.99975185,1585055,1,0
06,07704,077,177937,0.9991,0.2283,0.22809453,0.99939485,779233,1,0
06,07901,079,172424,1,0.6105,0.6105,1,282418,1,0
06,07902,079,109994,1,0.3895,0.3895,1,282418,1,0
06,08101,075,1548,0.0109,0.0018,1.962e-5,0.99797015,873965,1,0
06,08101,081,140745,0.9891,0.1841,0.18209331,0.9975940200000002,764442,1,0
06,08102,081,123979,1,0.1622,0.1622,0.9975940200000002,764442,1,0
06,08103,081,110125,1,0.1441,0.1441,0.9975940200000002,764442,1,0
06,08104,081,132295,1,0.1731,0.1731,0.9975940200000002,764442,1,0
06,08105,081,138646,1,0.1814,0.1814,0.9975940200000002,764442,1,0
06,08106,081,118288,1,0.1547,0.1547,0.9975940200000002,764442,1,0
06,08301,083,134060,1,0.2991,0.2991,0.9999517,448229,1,0
06,08302,083,108257,0.9998,0.2415,0.2414517,0.9999517,448229,1,0
06,08302,111,18,2e-4,0,0,0.9995010099999999,843843,1,0
06,08303,083,205912,1,0.4594,0.4594,0.9999517,448229,1,0
06,08501,081,151,7e-4,2e-4,1.4e-7,0.9975940200000002,764442,1,0
06,08501,085,221423,0.9993,0.1144,0.11431991999999999,0.9995251300000002,1936259,1,0
06,08502,001,15,1e-4,0,0,0.9979948,1682353,1,0
06,08502,085,160582,0.9999,0.0829,0.08289171000000001,0.9995251300000002,1936259,1,0
06,08503,085,157621,1,0.0814,0.0814,0.9995251300000002,1936259,1,0
06,08504,001,362,0.0025,2e-4,5.000000000000001e-7,0.9979948,1682353,1,0
06,08504,085,144363,0.9975,0.0746,0.07441350000000001,0.9995251300000002,1936259,1,0
06,08505,085,108902,1,0.0562,0.0562,0.9995251300000002,1936259,1,0
06,08506,085,128470,1,0.0663,0.0663,0.9995251300000002,1936259,1,0
06,08507,085,142213,1,0.0734,0.0734,0.9995251300000002,1936259,1,0
06,08508,085,141535,1,0.0731,0.0731,0.9995251300000002,1936259,1,0
06,08509,085,134572,1,0.0695,0.0695,0.9995251300000002,1936259,1,0
06,08510,085,159956,1,0.0826,0.0826,0.9995251300000002,1936259,1,0
06,08511,085,108851,1,0.0562,0.0562,0.9995251300000002,1936259,1,0
06,08512,085,112972,1,0.0583,0.0583,0.9995251300000002,1936259,1,0
06,08513,085,108663,1,0.0561,0.0561,0.9995251300000002,1936259,1,0
06,08514,085,106136,1,0.0548,0.0548,0.9995251300000002,1936259,1,0
06,08701,087,146364,1,0.5404,0.5404,1,270861,1,0
06,08702,087,124497,1,0.4596,0.4596,1,270861,1,0
06,08900,089,182155,1,1,1,1,182155,1,0
06,09501,095,154323,1,0.3403,0.3403,0.99654025,453491,1,0
06,09502,095,154506,1,0.3407,0.3407,0.99654025,453491,1,0
06,09503,095,143061,1,0.3155,0.3155,0.99654025,453491,1,0
06,09701,055,24,1e-4,2e-4,2e-8,0.9883023200000001,138018,1,0
06,09701,097,174865,0.9999,0.3577,0.35766423,0.99996423,488863,1,0
06,09702,097,126362,1,0.2585,0.2585,0.99996423,488863,1,0
06,09703,097,187636,1,0.3838,0.3838,0.99996423,488863,1,0
06,09901,077,145,0.0012,2e-4,2.4e-7,0.99939485,779233,1,0
06,09901,099,123317,0.9988,0.223,0.2227324,0.9996645,552878,1,0
06,09902,099,125903,1,0.2277,0.2277,0.9996645,552878,1,0
06,09903,077,46,2e-4,1e-4,2e-8,0.99939485,779233,1,0
06,09903,099,187690,0.9998,0.3395,0.3394321,0.9996645,552878,1,0
06,09904,099,115968,1,0.2098,0.2098,0.9996645,552878,1,0
06,10100,101,99633,0.5502,1,0.5502,0.5502,99633,2,0
06,10100,115,81460,0.4498,0.9986,0.44917028,0.44917105999999996,81575,2,0
06,10701,107,153999,1,0.3255,0.3255,0.99966817,473117,1,0
06,10702,107,162386,1,0.3432,0.3432,0.99966817,473117,1,0
06,10703,029,114,7e-4,1e-4,7e-8,0.99965631,909232,1,0
06,10703,107,156707,0.9993,0.3312,0.33096815999999996,0.99966817,473117,1,0
06,11101,111,115351,1,0.1367,0.1367,0.9995010099999999,843843,1,0
06,11102,111,147596,1,0.1749,0.1749,0.9995010099999999,843843,1,0
06,11103,111,194983,1,0.2311,0.2311,0.9995010099999999,843843,1,0
06,11104,111,127510,1,0.1511,0.1511,0.9995010099999999,843843,1,0
06,11105,111,121930,1,0.1445,0.1445,0.9995010099999999,843843,1,0
06,11106,111,136013,1,0.1612,0.1612,0.9995010099999999,843843,1,0
06,11300,113,216403,1,1,1,1,216403,1,0
08,00100,011,5650,0.0514,1,0.0514,0.0514,5650,3,1
08,00100,017,1748,0.0159,1,0.0159,0.0159,1748,3,1
08,00100,025,5922,0.053900000000000003,1,0.053900000000000003,0.053900000000000003,5922,3,1
08,00100,039,4090,0.0372,0.1569,0.00583668,0.12867635,26062,3,0
08,00100,061,1446,0.0132,1,0.0132,0.0132,1446,3,1
08,00100,063,7087,0.0645,1,0.0645,0.0645,7087,3,1
08,00100,073,5675,0.0516,1,0.0516,0.0516,5675,3,1
08,00100,075,21528,0.1959,1,0.1959,0.1959,21528,3,0
08,00100,087,29111,0.2649,1,0.2649,0.2649,29111,3,0
08,00100,095,4530,0.0412,1,0.0412,0.0412,4530,3,1
08,00100,115,2404,0.0219,1,0.0219,0.0219,2404,3,1
08,00100,121,4817,0.0438,1,0.0438,0.0438,4817,3,1
08,00100,123,5904,0.0537,0.0179,9.612299999999999e-4,0.76554146,328981,1,0
08,00100,125,9988,0.0909,1,0.0909,0.0909,9988,3,1
08,00102,069,137446,1,0.3828,0.3828,1,359066,1,0
08,00103,069,221620,1,0.6172,0.6172,1,359066,1,0
08,00200,045,61685,0.5801,1,0.5801,0.5801,61685,2,0
08,00200,081,13292,0.125,1,0.125,0.125,13292,3,1
08,00200,103,6529,0.0614,1,0.0614,0.0614,6529,3,1
08,00200,107,24829,0.2335,1,0.2335,0.2335,24829,3,0
08,00300,123,217839,1,0.6622,0.6622,0.76554146,328981,1,0
08,00400,037,55731,0.4597,1,0.4597,0.4597,55731,2,0
08,00400,049,15717,0.1296,1,0.1296,0.1296,15717,3,1
08,00400,057,1379,0.0114,1,0.0114,0.0114,1379,3,1
08,00400,097,17358,0.1432,1,0.1432,0.1432,17358,3,1
08,00400,117,31055,0.2561,1,0.2561,0.2561,31055,3,0
08,00600,015,19476,0.1776,1,0.1776,0.1776,19476,3,0
08,00600,027,4704,0.0429,1,0.0429,0.0429,4704,3,1
08,00600,043,48880,0.4458,0.9988,0.44526504,0.44526552,48939,2,0
08,00600,055,6820,0.0622,1,0.0622,0.0622,6820,3,1
08,00600,065,7436,0.0678,1,0.0678,0.0678,7436,3,1
08,00600,093,17348,0.1582,0.9976,0.15782032000000001,0.15782104000000002,17390,3,1
08,00600,101,4807,0.0438,0.0286,0.00125268,0.9528609800000001,168162,1,0
08,00600,119,177,0.0016,0.0072,1.152e-5,0.1713688,24709,3,0
08,00700,041,75,5e-4,1e-4,5.0000000000000004e-8,0.97191733,730395,1,0
08,00700,101,159991,0.9995,0.9514,0.9509243000000001,0.9528609800000001,168162,1,0
08,00800,003,16376,0.1667,1,0.1667,0.1667,16376,3,1
08,00800,009,3506,0.0357,1,0.0357,0.0357,3506,3,1
08,00800,021,7461,0.076,1,0.076,0.076,7461,3,1
08,00800,023,3499,0.0356,1,0.0356,0.0356,3499,3,1
08,00800,071,14555,0.1482,1,0.1482,0.1482,14555,3,1
08,00800,079,865,0.0088,1,0.0088,0.0088,865,3,1
08,00800,089,18690,0.1903,1,0.1903,0.1903,18690,3,1
08,00800,099,11999,0.1222,1,0.1222,0.1222,11999,3,1
08,00800,101,3364,0.0342,0.02,6.84e-4,0.9528609800000001,168162,1,0
08,00800,105,11539,0.1175,1,0.1175,0.1175,11539,3,1
08,00800,109,6368,0.0648,1,0.0648,0.0648,6368,3,1
08,00801,013,21687,0.2056,0.0656,0.013487360000000002,0.69320818,330758,2,0
08,00801,019,9397,0.0891,1,0.0891,0.0891,9397,3,1
08,00801,047,5808,0.0551,1,0.0551,0.0551,5808,3,1
08,00801,059,68582,0.6502,0.1177,0.07652854,0.79568642,582908,1,0
08,00802,013,124959,0.6369,0.3778,0.24062082,0.69320818,330758,2,0
08,00802,014,65,3e-4,9e-4,2.6999999999999996e-7,0.36204489,74112,2,0
08,00802,123,71187,0.3628,0.2164,0.07850992000000001,0.76554146,328981,1,0
08,00803,013,126244,1,0.3817,0.3817,0.69320818,330758,2,0
08,00804,001,11140,0.0631,0.0214,0.00135034,0.8414086400000002,519572,1,0
08,00804,013,57868,0.328,0.175,0.0574,0.69320818,330758,2,0
08,00804,014,68505,0.3882,0.9243,0.35881325999999997,0.36204489,74112,2,0
08,00804,059,38841,0.2201,0.0666,0.01465866,0.79568642,582908,1,0
08,00804,123,95,5e-4,3e-4,1.5e-7,0.76554146,328981,1,0
08,00805,001,103729,0.8086,0.1996,0.16139656,0.8414086400000002,519572,1,0
08,00805,014,5542,0.0432,0.0748,0.0032313600000000004,0.36204489,74112,2,0
08,00805,059,19005,0.1482,0.0326,0.004831319999999999,0.79568642,582908,1,0
08,00806,001,154492,1,0.2973,0.2973,0.8414086400000002,519572,1,0
08,00807,001,188442,0.9947,0.3627,0.36077769000000004,0.8414086400000002,519572,1,0
08,00807,031,997,0.0053,0.0014,7.42e-6,0.94528212,715522,1,0
08,00808,005,121652,0.9876,0.1857,0.18339732,0.82415596,655070,1,0
08,00808,031,1526,0.0124,0.0021,2.6039999999999998e-5,0.94528212,715522,1,0
08,00809,001,6581,0.053,0.0127,6.730999999999999e-4,0.8414086400000002,519572,1,0
08,00809,005,116654,0.9389,0.1781,0.16721809,0.82415596,655070,1,0
08,00809,031,1010,0.0081,0.0014,1.134e-5,0.94528212,715522,1,0
08,00810,001,28126,0.2262,0.0541,0.01223742,0.8414086400000002,519572,1,0
08,00810,005,95971,0.772,0.1465,0.11309799999999999,0.82415596,655070,1,0
08,00810,031,223,0.0018,3e-4,5.399999999999999e-7,0.94528212,715522,1,0
08,00811,005,122236,0.9948,0.1866,0.18562968,0.82415596,655070,1,0
08,00811,031,638,0.0052,9e-4,4.679999999999999e-6,0.94528212,715522,1,0
08,00812,001,151,8e-4,3e-4,2.4e-7,0.8414086400000002,519572,1,0
08,00812,031,196568,0.9992,0.2747,0.27448024,0.94528212,715522,1,0
08,00813,001,40,3e-4,1e-4,3e-8,0.8414086400000002,519572,1,0
08,00813,031,123394,0.9997,0.1725,0.17244825,0.94528212,715522,1,0
08,00814,031,119890,1,0.1676,0.1676,0.94528212,715522,1,0
08,00815,005,30439,0.1749,0.0465,0.00813285,0.82415596,655070,1,0
08,00815,031,143619,0.8251,0.2007,0.16559756999999997,0.94528212,715522,1,0
