"state","puma2k","placefp14","stab","placefp","placenm","placenm14","PUMA2kName","pop10","afact","AFACT2"
"27","00100","63112","MN"," "," ","Strandquist city, MN","2700100",69,0.0005,1 
"27","00100","63130","MN"," "," ","Strathcona city, MN","2700100",44,0.0003,0.016 
"27","00100","64570","MN"," "," ","Thief River Falls city, MN","2700100",8607,0.0593,1 
"27","00100","65344","MN"," "," ","Trail city, MN","2700100",46,0.0003,1 
"27","00100","65938","MN"," "," ","Twin Valley city, MN","2700100",821,0.0057,1 
"27","00100","66136","MN"," "," ","Ulen city, MN","2700100",547,0.0038,1 
"27","00100","67090","MN"," "," ","Viking city, MN","2700100",104,0.0007,0.298 
"27","00100","68170","MN"," "," ","Warren city, MN","2700100",1563,0.0108,1 
"27","00100","68224","MN"," "," ","Warroad city, MN","2700100",1781,0.0123,0.1193 
"27","00100","70870","MN"," "," ","Winger city, MN","2700100",220,0.0015,0.649 
"27","00100","99999","MN"," "," "," ","2700100",43942,0.3029,0.0006 
"27","00200","00496","MN"," "," ","Akeley city, MN","2700200",432,0.0037,0.4377 
"27","00200","01558","MN"," "," ","Angle Inlet CDP, MN","2700200",60,0.0005,1 
"27","00200","02728","MN"," "," ","Audubon city, MN","2700200",519,0.0045,1 
"27","00200","03196","MN"," "," ","Bagley city, MN","2700200",1392,0.012,1 
"27","00200","04024","MN"," "," ","Baudette city, MN","2700200",1106,0.0096,1 
"27","00200","04348","MN"," "," ","Beaulieu CDP, MN","2700200",48,0.0004,0.031 
"27","00200","04672","MN"," "," ","Bejou city, MN","2700200",89,0.0008,0.068 
"27","00200","05068","MN"," "," ","Bemidji city, MN","2700200",13995,0.1211,0.744 
"27","00200","06256","MN"," "," ","Blackduck city, MN","2700200",785,0.0068,0.5929 
"27","00200","09280","MN"," "," ","Callaway city, MN","2700200",234,0.002,0.004 
"27","00200","11746","MN"," "," ","Clearbrook city, MN","2700200",518,0.0045,0.6816 
"27","00200","15832","MN"," "," ","Detroit Lakes city, MN","2700200",8575,0.0742,1 
"27","00200","17882","MN"," "," ","Ebro CDP, MN","2700200",64,0.0006,0.2092 
"27","00200","18440","MN"," "," ","Elbow Lake CDP, MN","2700200",95,0.0008,1 
"27","00200","22472","MN"," "," ","Frazee city, MN","2700200",1350,0.0117,0.8738 
"27","00200","22976","MN"," "," ","Funkley city, MN","2700200",5,0,0.0009 
"27","00200","24344","MN"," "," ","Gonvick city, MN","2700200",282,0.0024,1 
"27","00200","32606","MN"," "," ","Kelliher city, MN","2700200",262,0.0023,0.0466 
"27","00200","34370","MN"," "," ","Lake George CDP, MN","2700200",230,0.002,0.3833 
"27","00200","34784","MN"," "," ","Lake Park city, MN","2700200",783,0.0068,0.404 
"27","00200","35612","MN"," "," ","Laporte city, MN","2700200",111,0.001,0.0204 
"27","00200","36494","MN"," "," ","Leonard city, MN","2700200",41,0.0004,1 
"27","00200","37656","MN"," "," ","Little Rock CDP, MN","2700200",1208,0.0105,0.808 
"27","00200","39392","MN"," "," ","Mahnomen city, MN","2700200",1214,0.0105,1 
"27","00200","42010","MN"," "," ","Midway CDP, MN","2700200",26,0.0002,0.0029 
"27","00200","45052","MN"," "," ","Naytahwaush CDP, MN","2700200",578,0.005,1 
"27","00200","45340","MN"," "," ","Nevis city, MN","2700200",390,0.0034,0.232 
"27","00200","48130","MN"," "," ","Ogema city, MN","2700200",184,0.0016,1 
"27","00200","48760","MN"," "," ","Osage CDP, MN","2700200",323,0.0028,0.0555 
"27","00200","49768","MN"," "," ","Park Rapids city, MN","2700200",3763,0.0326,0.7902 
"27","00200","51028","MN"," "," ","Pine Bend CDP, MN","2700200",28,0.0002,0.0514 
"27","00200","51234","MN"," "," ","Pine Point CDP, MN","2700200",338,0.0029,1 
"27","00200","51892","MN"," "," ","Ponemah CDP, MN","2700200",724,0.0063,1 
"27","00200","53386","MN"," "," ","Redby CDP, MN","2700200",1334,0.0115,1 
"27","00200","53458","MN"," "," ","Red Lake CDP, MN","2700200",1731,0.015,1 
"27","00200","54056","MN"," "," ","Rice Lake CDP, MN","2700200",235,0.002,0.0519 
"27","00200","54596","MN"," "," ","Riverland CDP, MN","2700200",276,0.0024,1 
"27","00200","55438","MN"," "," ","Roosevelt city, MN","2700200",7,0.0001,0.0464 
"27","00200","56212","MN"," "," ","Roy Lake CDP, MN","2700200",12,0.0001,0.017 
"27","00200","59782","MN"," "," ","Shevlin city, MN","2700200",176,0.0015,1 
"27","00200","61114","MN"," "," ","Solway city, MN","2700200",96,0.0008,1 
"27","00200","61340","MN"," "," ","South End CDP, MN","2700200",25,0.0002,0.0231 
"27","00200","64444","MN"," "," ","Tenstrike city, MN","2700200",201,0.0017,1 
"27","00200","64547","MN"," "," ","The Ranch CDP, MN","2700200",9,0.0001,0.008 
"27","00200","65794","MN"," "," ","Turtle River city, MN","2700200",77,0.0007,1 
"27","00200","65927","MN"," "," ","Twin Lakes CDP, MN","2700200",149,0.0013,1 
"27","00200","68674","MN"," "," ","Waubun city, MN","2700200",400,0.0035,1 
"27","00200","69690","MN"," "," ","West Roy Lake CDP, MN","2700200",74,0.0006,0.3776 
"27","00200","70006","MN"," "," ","White Earth CDP, MN","2700200",580,0.005,1 
"27","00200","70402","MN"," "," ","Williams city, MN","2700200",191,0.0017,1 
"27","00200","70708","MN"," "," ","Wilton city, MN","2700200",209,0.0018,1 
"27","00200","71338","MN"," "," ","Wolf Lake city, MN","2700200",57,0.0005,1 
"27","00200","99999","MN"," "," "," ","2700200",69936,0.6054,0.0009 
"27","00300","03124","MN"," "," ","Backus city, MN","2700300",250,0.0024,0.3577 
"27","00300","03376","MN"," "," ","Ball Club CDP, MN","2700300",342,0.0033,0.3292 
"27","00300","04456","MN"," "," ","Beaver Bay city, MN","2700300",181,0.0018,1 
"27","00300","05104","MN"," "," ","Bena city, MN","2700300",116,0.0011,0.4874 
"27","00300","05680","MN"," "," ","Big Falls city, MN","2700300",236,0.0023,0.0185 
"27","00300","05698","MN"," "," ","Bigfork city, MN","2700300",446,0.0043,1 
"27","00300","07048","MN"," "," ","Bovey city, MN","2700300",804,0.0078,1 
"27","00300","07174","MN"," "," ","Boy River city, MN","2700300",47,0.0005,0.0059 
"27","00300","09316","MN"," "," ","Calumet city, MN","2700300",367,0.0036,0.2729 
"27","00300","10252","MN"," "," ","Cass Lake city, MN","2700300",770,0.0075,0.0894 
"27","00300","11296","MN"," "," ","Chickamaw Beach city, MN","2700300",114,0.0011,1 
"27","00300","12412","MN"," "," ","Cohasset city, MN","2700300",2698,0.0262,0.1027 
"27","00300","12502","MN"," "," ","Coleraine city, MN","2700300",1970,0.0191,0.9129 
"27","00300","15310","MN"," "," ","Deer River city, MN","2700300",930,0.009,0.0932 
"27","00300","17630","MN"," "," ","East Gull Lake city, MN","2700300",1004,0.0097,1 
"27","00300","18260","MN"," "," ","Effie city, MN","2700300",123,0.0012,0.0981 
"27","00300","20798","MN"," "," ","Federal Dam city, MN","2700300",110,0.0011,1 
"27","00300","21104","MN"," "," ","Finland CDP, MN","2700300",195,0.0019,1 
"27","00300","24992","MN"," "," ","Grand Marais city, MN","2700300",1351,0.0131,1 
"27","00300","25118","MN"," "," ","Grand Rapids city, MN","2700300",10869,0.1055,1 
"27","00300","26378","MN"," "," ","Hackensack city, MN","2700300",313,0.003,1 
"27","00300","30950","MN"," "," ","Inger CDP, MN","2700300",212,0.0021,0.0297 
"27","00300","31040","MN"," "," ","International Falls city, MN","2700300",6424,0.0624,1 
"27","00300","32570","MN"," "," ","Keewatin city, MN","2700300",1068,0.0104,1 
"27","00300","34928","MN"," "," ","Lake Shore city, MN","2700300",1004,0.0097,0.2273 
"27","00300","35648","MN"," "," ","La Prairie city, MN","2700300",665,0.0065,0.0454 
"27","00300","37592","MN"," "," ","Littlefork city, MN","2700300",647,0.0063,0.0126 
"27","00300","38114","MN"," "," ","Longville city, MN","2700300",156,0.0015,0.0235 
"27","00300","38546","MN"," "," ","Lutsen CDP, MN","2700300",190,0.0018,1 
"27","00300","40418","MN"," "," ","Marble city, MN","2700300",701,0.0068,1 
"27","00300","43540","MN"," "," ","Mizpah city, MN","2700300",56,0.0005,1 
"27","00300","44422","MN"," "," ","Motley city, MN","2700300",11,0.0001,0.0164 
"27","00300","44980","MN"," "," ","Nashwauk city, MN","2700300",983,0.0095,0.3433 
"27","00300","45268","MN"," "," ","Nett Lake CDP, MN","2700300",70,0.0007,0.2465 
"27","00300","47122","MN"," "," ","Northome city, MN","2700300",200,0.0019,1 
"27","00300","50902","MN"," "," ","Pillager city, MN","2700300",469,0.0046,1 
"27","00300","51280","MN"," "," ","Pine River city, MN","2700300",944,0.0092,0.0612 
"27","00300","53134","MN"," "," ","Ranier city, MN","2700300",559,0.0054,1 
"27","00300","53782","MN"," "," ","Remer city, MN","2700300",370,0.0036,1 
"27","00300","60250","MN"," "," ","Silver Bay city, MN","2700300",1887,0.0183,0.3216 
"27","00300","62284","MN"," "," ","Squaw Lake city, MN","2700300",107,0.001,0.0672 
"27","00300","64048","MN"," "," ","Taconite city, MN","2700300",649,0.0063,1 
"27","00300","65956","MN"," "," ","Two Harbors city, MN","2700300",3745,0.0364,0.9605 
"27","00300","67792","MN"," "," ","Walker city, MN","2700300",941,0.0091,1 
"27","00300","68080","MN"," "," ","Warba city, MN","2700300",181,0.0018,0.0125 
"27","00300","69880","MN"," "," ","Whipholt CDP, MN","2700300",99,0.001,0.1864 
"27","00300","72184","MN"," "," ","Zemple city, MN","2700300",93,0.0009,0.0375 
"27","00300","99999","MN"," "," "," ","2700300",57311,0.5565,0.0007 
"27","00400","02260","MN"," "," ","Arnold CDP, MN","2700400",2960,0.0148,0.301 
"27","00400","02872","MN"," "," ","Aurora city, MN","2700400",1682,0.0084,0.412 
"27","00400","03106","MN"," "," ","Babbitt city, MN","2700400",1475,0.0074,1 
"27","00400","06148","MN"," "," ","Biwabik city, MN","2700400",969,0.0048,0.8568 
"27","00400","08056","MN"," "," ","Brookston city, MN","2700400",141,0.0007,1 
"27","00400","08524","MN"," "," ","Buhl city, MN","2700400",1000,0.005,0.085 
"27","00400","11386","MN"," "," ","Chisholm city, MN","2700400",4976,0.0249,1 
"27","00400","13006","MN"," "," ","Cook city, MN","2700400",574,0.0029,0.8606 
"27","00400","17000","MN"," "," ","Duluth city, MN","2700400",86203,0.4305,0.2187 
"27","00400","19142","MN"," "," ","Ely city, MN","2700400",3461,0.0173,1 
"27","00400","19934","MN"," "," ","Eveleth city, MN","2700400",3718,0.0186,1 
"27","00400","21338","MN"," "," ","Floodwood city, MN","2700400",528,0.0026,1 
"27","00400","23714","MN"," "," ","Gilbert city, MN","2700400",1799,0.009,1 
"27","00400","28682","MN"," "," ","Hermantown city, MN","2700400",9414,0.047,1 
"27","00400","28790","MN"," "," ","Hibbing city, MN","2700400",16361,0.0817,1 
"27","00400","30302","MN"," "," ","Hoyt Lakes city, MN","2700400",2017,0.0101,1 
"27","00400","31238","MN"," "," ","Iron Junction city, MN","2700400",86,0.0004,1 
"27","00400","33416","MN"," "," ","Kinney city, MN","2700400",169,0.0008,1 
"27","00400","36530","MN"," "," ","Leonidas city, MN","2700400",52,0.0003,1 
"27","00400","39140","MN"," "," ","McKinley city, MN","2700400",128,0.0006,0.0908 
"27","00400","39394","MN"," "," ","Mahnomen CDP, MN","2700400",239,0.0012,1 
"27","00400","41372","MN"," "," ","Meadowlands city, MN","2700400",134,0.0007,1 
"27","00400","44548","MN"," "," ","Mountain Iron city, MN","2700400",2869,0.0143,0.8232 
"27","00400","45268","MN"," "," ","Nett Lake CDP, MN","2700400",214,0.0011,0.7535 
"27","00400","48634","MN"," "," ","Orr city, MN","2700400",267,0.0013,1 
"27","00400","52630","MN"," "," ","Proctor city, MN","2700400",3119,0.0156,1 
"27","00400","61204","MN"," "," ","Soudan CDP, MN","2700400",446,0.0022,1 
"27","00400","65272","MN"," "," ","Tower city, MN","2700400",500,0.0025,1 
"27","00400","67288","MN"," "," ","Virginia city, MN","2700400",8712,0.0435,1 
"27","00400","71140","MN"," "," ","Winton city, MN","2700400",172,0.0009,0.0189 
"27","00400","99999","MN"," "," "," ","2700400",45841,0.2289,0.0006 
"27","00500","00460","MN"," "," ","Aitkin city, MN","2700500",2165,0.0116,0.3201 
"27","00500","02548","MN"," "," ","Askov city, MN","2700500",364,0.002,0.0462 
"27","00500","03628","MN"," "," ","Barnum city, MN","2700500",613,0.0033,0.0469 
"27","00500","04042","MN"," "," ","Baxter city, MN","2700500",7610,0.0409,1 
"27","00500","05744","MN"," "," ","Big Lake CDP, MN","2700500",443,0.0024,1 
"27","00500","06814","MN"," "," ","Bock city, MN","2700500",106,0.0006,1 
"27","00500","07300","MN"," "," ","Brainerd city, MN","2700500",13590,0.073,0.1047 
"27","00500","07516","MN"," "," ","Breezy Point city, MN","2700500",2294,0.0123,0.6949 
"27","00500","07984","MN"," "," ","Brook Park city, MN","2700500",139,0.0007,1 
"27","00500","08290","MN"," "," ","Bruno city, MN","2700500",102,0.0005,0.0682 
"27","00500","10018","MN"," "," ","Carlton city, MN","2700500",862,0.0046,1 
"27","00500","12160","MN"," "," ","Cloquet city, MN","2700500",12124,0.0651,0.5372 
"27","00500","13780","MN"," "," ","Cromwell city, MN","2700500",234,0.0013,0.0373 
"27","00500","13924","MN"," "," ","Crosby city, MN","2700500",2386,0.0128,0.7053 
"27","00500","13978","MN"," "," ","Crosslake city, MN","2700500",2141,0.0115,0.2397 
"27","00500","14428","MN"," "," ","Cuyuna city, MN","2700500",332,0.0018,1 
"27","00500","15346","MN"," "," ","Deerwood city, MN","2700500",532,0.0029,1 
"27","00500","15670","MN"," "," ","Denham city, MN","2700500",35,0.0002,0.0003 
"27","00500","19286","MN"," "," ","Emily city, MN","2700500",813,0.0044,1 
"27","00500","19718","MN"," "," ","Esko CDP, MN","2700500",1869,0.01,1 
"27","00500","21032","MN"," "," ","Fifty Lakes city, MN","2700500",387,0.0021,1 
"27","00500","21122","MN"," "," ","Finlayson city, MN","2700500",315,0.0017,1 
"27","00500","21824","MN"," "," ","Foreston city, MN","2700500",533,0.0029,1 
"27","00500","21932","MN"," "," ","Fort Ripley city, MN","2700500",69,0.0004,1 
"27","00500","23192","MN"," "," ","Garrison city, MN","2700500",210,0.0011,1 
"27","00500","25424","MN"," "," ","Grasston city, MN","2700500",158,0.0008,0.1017 
"27","00500","28574","MN"," "," ","Henriette city, MN","2700500",71,0.0004,0.0508 
"27","00500","29096","MN"," "," ","Hill City city, MN","2700500",633,0.0034,0.1158 
"27","00500","29294","MN"," "," ","Hinckley city, MN","2700500",1800,0.0097,1 
"27","00500","31274","MN"," "," ","Ironton city, MN","2700500",572,0.0031,1 
"27","00500","31472","MN"," "," ","Isle city, MN","2700500",803,0.0043,0.4768 
"27","00500","31832","MN"," "," ","Jenkins city, MN","2700500",430,0.0023,1 
"27","00500","32912","MN"," "," ","Kerrick city, MN","2700500",65,0.0003,1 
"27","00500","32966","MN"," "," ","Kettle River city, MN","2700500",180,0.001,1 
"27","00500","38996","MN"," "," ","McGrath city, MN","2700500",80,0.0004,1 
"27","00500","39014","MN"," "," ","McGregor city, MN","2700500",391,0.0021,1 
"27","00500","39446","MN"," "," ","Mahtowa CDP, MN","2700500",370,0.002,1 
"27","00500","39806","MN"," "," ","Manhattan Beach city, MN","2700500",57,0.0003,1 
"27","00500","41804","MN"," "," ","Merrifield CDP, MN","2700500",140,0.0008,1 
"27","00500","42110","MN"," "," ","Milaca city, MN","2700500",2946,0.0158,0.2939 
"27","00500","43954","MN"," "," ","Moose Lake city, MN","2700500",2751,0.0148,1 
"27","00500","44044","MN"," "," ","Mora city, MN","2700500",3571,0.0192,0.5241 
"27","00500","46348","MN"," "," ","Nisswa city, MN","2700500",1971,0.0106,1 
"27","00500","48166","MN"," "," ","Ogilvie city, MN","2700500",369,0.002,1 
"27","00500","48310","MN"," "," ","Onamia city, MN","2700500",878,0.0047,0.4103 
"27","00500","49498","MN"," "," ","Palisade city, MN","2700500",167,0.0009,1 
"27","00500","50056","MN"," "," ","Pease city, MN","2700500",242,0.0013,1 
"27","00500","50416","MN"," "," ","Pequot Lakes city, MN","2700500",2162,0.0116,1 
"27","00500","51064","MN"," "," ","Pine City city, MN","2700500",3127,0.0168,1 
"27","00500","52522","MN"," "," ","Princeton city, MN","2700500",4648,0.025,0.9894 
"27","00500","52756","MN"," "," ","Quamba city, MN","2700500",123,0.0007,1 
"27","00500","54736","MN"," "," ","Riverton city, MN","2700500",117,0.0006,1 
"27","00500","54934","MN"," "," ","Rock Creek city, MN","2700500",1628,0.0087,1 
"27","00500","56518","MN"," "," ","Rutledge city, MN","2700500",229,0.0012,0.1238 
"27","00500","58396","MN"," "," ","Sandstone city, MN","2700500",2849,0.0153,1 
"27","00500","58936","MN"," "," ","Scanlon city, MN","2700500",991,0.0053,0.2986 
"27","00500","63220","MN"," "," ","Sturgeon Lake city, MN","2700500",439,0.0024,1 
"27","00500","64156","MN"," "," ","Tamarack city, MN","2700500",94,0.0005,1 
"27","00500","64750","MN"," "," ","Thomson city, MN","2700500",159,0.0009,0.2966 
"27","00500","65506","MN"," "," ","Trommald city, MN","2700500",98,0.0005,1 
"27","00500","67180","MN"," "," ","Vineland CDP, MN","2700500",1001,0.0054,0.9644 
"27","00500","67558","MN"," "," ","Wahkon city, MN","2700500",206,0.0011,1 
"27","00500","70492","MN"," "," ","Willow River city, MN","2700500",415,0.0022,1 
"27","00500","71788","MN"," "," ","Wrenshall city, MN","2700500",399,0.0021,1 
"27","00500","71824","MN"," "," ","Wright city, MN","2700500",127,0.0007,0.7175 
"27","00500","99999","MN"," "," "," ","2700500",98449,0.5288,0.0012 
"27","00600","00892","MN"," "," ","Aldrich city, MN","2700600",48,0.0004,1 
"27","00600","00928","MN"," "," ","Alexandria city, MN","2700600",11070,0.1026,0.9692 
"27","00600","05482","MN"," "," ","Bertha city, MN","2700600",497,0.0046,1 
"27","00600","07066","MN"," "," ","Bowlus city, MN","2700600",290,0.0027,1 
"27","00600","07336","MN"," "," ","Brandon city, MN","2700600",489,0.0045,1 
"27","00600","08110","MN"," "," ","Browerville city, MN","2700600",790,0.0073,0.0619 
"27","00600","08416","MN"," "," ","Buckman city, MN","2700600",270,0.0025,0.0085 
"27","00600","08902","MN"," "," ","Burtrum city, MN","2700600",144,0.0013,0.0024 
"27","00600","09964","MN"," "," ","Carlos city, MN","2700600",502,0.0047,0.1587 
"27","00600","11602","MN"," "," ","Clarissa city, MN","2700600",681,0.0063,1 
"27","00600","17342","MN"," "," ","Eagle Bend city, MN","2700600",535,0.005,1 
"27","00600","18872","MN"," "," ","Elmdale city, MN","2700600",116,0.0011,1 
"27","00600","19898","MN"," "," ","Evansville city, MN","2700600",612,0.0057,1 
"27","00600","21266","MN"," "," ","Flensburg city, MN","2700600",225,0.0021,0.0377 
"27","00600","21608","MN"," "," ","Forada city, MN","2700600",185,0.0017,1 
"27","00600","23120","MN"," "," ","Garfield city, MN","2700600",354,0.0033,1 
"27","00600","23444","MN"," "," ","Genola city, MN","2700600",75,0.0007,1 
"27","00600","26000","MN"," "," ","Grey Eagle city, MN","2700600",348,0.0032,0.0012 
"27","00600","27098","MN"," "," ","Harding city, MN","2700600",125,0.0012,1 
"27","00600","28754","MN"," "," ","Hewitt city, MN","2700600",266,0.0025,1 
"27","00600","29150","MN"," "," ","Hillman city, MN","2700600",38,0.0004,0.0179 
"27","00600","32768","MN"," "," ","Kensington city, MN","2700600",292,0.0027,1 
