year,state,county,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2014,36,079,all,All,0,1
2014,36,079,race-ethnicity,Black,0,2
2014,36,079,race-ethnicity,Hispanic,0,1
2014,36,079,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,079,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,081,all,All,0.04213440797866172,1
2014,36,081,race-ethnicity,Black,0.10807836598582743,1
2014,36,081,race-ethnicity,Hispanic,0.05390624348681523,1
2014,36,081,race-ethnicity,Other Races and Ethnicities,0.02321347567060816,1
2014,36,081,race-ethnicity,"White, Non-Hispanic",0.013760272425595497,1
2014,36,083,all,All,0.10706241553631313,1
2014,36,083,race-ethnicity,Black,0.24386682242990654,1
2014,36,083,race-ethnicity,Hispanic,0.1768809167912307,1
2014,36,083,race-ethnicity,Other Races and Ethnicities,0.068573832562053,1
2014,36,083,race-ethnicity,"White, Non-Hispanic",0.06907996295152825,1
2014,36,085,all,All,0.017890427663095548,1
2014,36,085,race-ethnicity,Black,0.04135991397137894,1
2014,36,085,race-ethnicity,Hispanic,0.020719205944567987,1
2014,36,085,race-ethnicity,Other Races and Ethnicities,0.023004059539918808,1
2014,36,085,race-ethnicity,"White, Non-Hispanic",0.00364241388614084,1
2014,36,087,all,All,0.4058610545372256,1
2014,36,087,race-ethnicity,Black,0.008565310492505354,1
2014,36,087,race-ethnicity,Hispanic,0.04153354632587859,1
2014,36,087,race-ethnicity,Other Races and Ethnicities,0.06583515494406583,1
2014,36,087,race-ethnicity,"White, Non-Hispanic",0.5811495487031507,1
2014,36,089,all,All,0,1
2014,36,089,race-ethnicity,Black,0,2
2014,36,089,race-ethnicity,Hispanic,0,2
2014,36,089,race-ethnicity,Other Races and Ethnicities,0,1
2014,36,089,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,091,all,All,0,1
2014,36,091,race-ethnicity,Black,0,2
2014,36,091,race-ethnicity,Hispanic,0,2
2014,36,091,race-ethnicity,Other Races and Ethnicities,0,1
2014,36,091,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,093,all,All,0.15835958886421156,1
2014,36,093,race-ethnicity,Black,0.2918818425945053,1
2014,36,093,race-ethnicity,Hispanic,0.24297244642360144,1
2014,36,093,race-ethnicity,Other Races and Ethnicities,0.16576576576576577,1
2014,36,093,race-ethnicity,"White, Non-Hispanic",0.05006660746003552,1
2014,36,095,all,All,0,1
2014,36,095,race-ethnicity,Black,0,3
2014,36,095,race-ethnicity,Hispanic,0,2
2014,36,095,race-ethnicity,Other Races and Ethnicities,0,3
2014,36,095,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,097,all,All,0,1
2014,36,097,race-ethnicity,Black,NA,NA
2014,36,097,race-ethnicity,Hispanic,0,3
2014,36,097,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,097,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,099,all,All,0,1
2014,36,099,race-ethnicity,Black,0,3
2014,36,099,race-ethnicity,Hispanic,0,3
2014,36,099,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,099,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,101,all,All,0,1
2014,36,101,race-ethnicity,Black,0,2
2014,36,101,race-ethnicity,Hispanic,0,2
2014,36,101,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,101,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,103,all,All,0,1
2014,36,103,race-ethnicity,Black,0,1
2014,36,103,race-ethnicity,Hispanic,0,1
2014,36,103,race-ethnicity,Other Races and Ethnicities,0,1
2014,36,103,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,105,all,All,0.10220290723812378,1
2014,36,105,race-ethnicity,Black,0.14724524622135543,1
2014,36,105,race-ethnicity,Hispanic,0.05089605734767025,1
2014,36,105,race-ethnicity,Other Races and Ethnicities,0.06107784431137724,1
2014,36,105,race-ethnicity,"White, Non-Hispanic",0.11128932757557064,1
2014,36,107,all,All,0,1
2014,36,107,race-ethnicity,Black,0,3
2014,36,107,race-ethnicity,Hispanic,0,3
2014,36,107,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,107,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,109,all,All,0.23950536934591604,1
2014,36,109,race-ethnicity,Black,0.0049382716049382715,1
2014,36,109,race-ethnicity,Hispanic,0.21495327102803738,1
2014,36,109,race-ethnicity,Other Races and Ethnicities,0.43952569169960476,1
2014,36,109,race-ethnicity,"White, Non-Hispanic",0.18631213450292397,1
2014,36,111,all,All,0,1
2014,36,111,race-ethnicity,Black,0,1
2014,36,111,race-ethnicity,Hispanic,0,1
2014,36,111,race-ethnicity,Other Races and Ethnicities,0,1
2014,36,111,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,113,all,All,0,1
2014,36,113,race-ethnicity,Black,0,2
2014,36,113,race-ethnicity,Hispanic,0,2
2014,36,113,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,113,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,115,all,All,0,1
2014,36,115,race-ethnicity,Black,0,2
2014,36,115,race-ethnicity,Hispanic,0,2
2014,36,115,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,115,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,117,all,All,0,1
2014,36,117,race-ethnicity,Black,0,2
2014,36,117,race-ethnicity,Hispanic,0,2
2014,36,117,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,117,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,119,all,All,0.07059111709886097,1
2014,36,119,race-ethnicity,Black,0.07645533398909059,1
2014,36,119,race-ethnicity,Hispanic,0.08798283261802575,1
2014,36,119,race-ethnicity,Other Races and Ethnicities,0.09172343324250681,1
2014,36,119,race-ethnicity,"White, Non-Hispanic",0.036903134782417,1
2014,36,121,all,All,0,1
2014,36,121,race-ethnicity,Black,0,3
2014,36,121,race-ethnicity,Hispanic,0,3
2014,36,121,race-ethnicity,Other Races and Ethnicities,0,2
2014,36,121,race-ethnicity,"White, Non-Hispanic",0,1
2014,36,123,all,All,0,1
2014,36,123,race-ethnicity,Black,0,3
2014,36,123,race-ethnicity,Hispanic,0,2
2014,36,123,race-ethnicity,Other Races and Ethnicities,0,3
2014,36,123,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,001,all,All,0,1
2014,37,001,race-ethnicity,Black,0,1
2014,37,001,race-ethnicity,Hispanic,0,1
2014,37,001,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,001,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,003,all,All,0,1
2014,37,003,race-ethnicity,Black,0,3
2014,37,003,race-ethnicity,Hispanic,0,3
2014,37,003,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,003,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,005,all,All,0,1
2014,37,005,race-ethnicity,Black,NA,NA
2014,37,005,race-ethnicity,Hispanic,0,2
2014,37,005,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,005,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,007,all,All,0,1
2014,37,007,race-ethnicity,Black,0,1
2014,37,007,race-ethnicity,Hispanic,0,3
2014,37,007,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,007,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,009,all,All,0,1
2014,37,009,race-ethnicity,Black,0,3
2014,37,009,race-ethnicity,Hispanic,0,2
2014,37,009,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,009,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,011,all,All,0,1
2014,37,011,race-ethnicity,Black,0,3
2014,37,011,race-ethnicity,Hispanic,0,2
2014,37,011,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,011,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,013,all,All,0,1
2014,37,013,race-ethnicity,Black,0,1
2014,37,013,race-ethnicity,Hispanic,0,2
2014,37,013,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,013,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,015,all,All,0,1
2014,37,015,race-ethnicity,Black,0,1
2014,37,015,race-ethnicity,Hispanic,0,3
2014,37,015,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,015,race-ethnicity,"White, Non-Hispanic",0,2
2014,37,017,all,All,0,1
2014,37,017,race-ethnicity,Black,0,1
2014,37,017,race-ethnicity,Hispanic,0,2
2014,37,017,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,017,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,019,all,All,0,1
2014,37,019,race-ethnicity,Black,0,1
2014,37,019,race-ethnicity,Hispanic,0,2
2014,37,019,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,019,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,021,all,All,0.04309709552003659,1
2014,37,021,race-ethnicity,Black,0.1834616672246401,1
2014,37,021,race-ethnicity,Hispanic,0.014391213785267941,1
2014,37,021,race-ethnicity,Other Races and Ethnicities,0.06696035242290749,1
2014,37,021,race-ethnicity,"White, Non-Hispanic",0.016117348786671495,1
2014,37,023,all,All,0,1
2014,37,023,race-ethnicity,Black,0,1
2014,37,023,race-ethnicity,Hispanic,0,1
2014,37,023,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,023,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,025,all,All,0,1
2014,37,025,race-ethnicity,Black,0,1
2014,37,025,race-ethnicity,Hispanic,0,1
2014,37,025,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,025,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,027,all,All,0,1
2014,37,027,race-ethnicity,Black,0,1
2014,37,027,race-ethnicity,Hispanic,0,2
2014,37,027,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,027,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,029,all,All,0,2
2014,37,029,race-ethnicity,Black,0,2
2014,37,029,race-ethnicity,Hispanic,NA,NA
2014,37,029,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,37,029,race-ethnicity,"White, Non-Hispanic",0,2
2014,37,031,all,All,0.04745427582797825,1
2014,37,031,race-ethnicity,Black,0.09913793103448276,1
2014,37,031,race-ethnicity,Hispanic,0.030107526881720432,2
2014,37,031,race-ethnicity,Other Races and Ethnicities,0.12828282828282828,1
2014,37,031,race-ethnicity,"White, Non-Hispanic",0.029869408168935817,1
2014,37,033,all,All,0,1
2014,37,033,race-ethnicity,Black,0,1
2014,37,033,race-ethnicity,Hispanic,0,2
2014,37,033,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,033,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,035,all,All,0,1
2014,37,035,race-ethnicity,Black,0,1
2014,37,035,race-ethnicity,Hispanic,0,1
2014,37,035,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,035,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,037,all,All,0,1
2014,37,037,race-ethnicity,Black,0,1
2014,37,037,race-ethnicity,Hispanic,0,1
2014,37,037,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,037,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,039,all,All,0,1
2014,37,039,race-ethnicity,Black,0,3
2014,37,039,race-ethnicity,Hispanic,0,3
2014,37,039,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,039,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,041,all,All,0.5506329113924051,1
2014,37,041,race-ethnicity,Black,0.6612549363756033,1
2014,37,041,race-ethnicity,Hispanic,0,3
2014,37,041,race-ethnicity,Other Races and Ethnicities,0.017391304347826087,3
2014,37,041,race-ethnicity,"White, Non-Hispanic",0.48613138686131385,2
2014,37,043,all,All,0,1
2014,37,043,race-ethnicity,Black,0,3
2014,37,043,race-ethnicity,Hispanic,0,2
2014,37,043,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,043,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,045,all,All,0.07131339401820547,1
2014,37,045,race-ethnicity,Black,0.14859106529209623,1
2014,37,045,race-ethnicity,Hispanic,0.049162011173184354,2
2014,37,045,race-ethnicity,Other Races and Ethnicities,0.036635006784260515,2
2014,37,045,race-ethnicity,"White, Non-Hispanic",0.023324168009860625,1
2014,37,047,all,All,0.16657888796930254,1
2014,37,047,race-ethnicity,Black,0.20361990950226244,1
2014,37,047,race-ethnicity,Hispanic,0,2
2014,37,047,race-ethnicity,Other Races and Ethnicities,0.2002791346824843,2
2014,37,047,race-ethnicity,"White, Non-Hispanic",0.12573044297832234,1
2014,37,049,all,All,0.1929889298892989,1
2014,37,049,race-ethnicity,Black,0.3698956780923994,1
2014,37,049,race-ethnicity,Hispanic,0.00730260155180283,1
2014,37,049,race-ethnicity,Other Races and Ethnicities,0.14326183731282882,1
2014,37,049,race-ethnicity,"White, Non-Hispanic",0.048654744643144836,1
2014,37,051,all,All,0.08074098675227868,1
2014,37,051,race-ethnicity,Black,0.13614988430245578,1
2014,37,051,race-ethnicity,Hispanic,0.03546963008068199,1
2014,37,051,race-ethnicity,Other Races and Ethnicities,0.05104440448194771,1
2014,37,051,race-ethnicity,"White, Non-Hispanic",0.020475760313158686,1
2014,37,053,all,All,0,1
2014,37,053,race-ethnicity,Black,0,2
2014,37,053,race-ethnicity,Hispanic,0,3
2014,37,053,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,053,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,055,all,All,0,1
2014,37,055,race-ethnicity,Black,0,2
2014,37,055,race-ethnicity,Hispanic,0,3
2014,37,055,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,055,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,057,all,All,0.04751411118843269,1
2014,37,057,race-ethnicity,Black,0.12129324546952223,1
2014,37,057,race-ethnicity,Hispanic,0.05463024650233178,1
2014,37,057,race-ethnicity,Other Races and Ethnicities,0.011250827266710787,1
2014,37,057,race-ethnicity,"White, Non-Hispanic",0.02938077958562566,1
2014,37,059,all,All,0,1
2014,37,059,race-ethnicity,Black,0,2
2014,37,059,race-ethnicity,Hispanic,0,2
2014,37,059,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,059,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,061,all,All,0,1
2014,37,061,race-ethnicity,Black,0,1
2014,37,061,race-ethnicity,Hispanic,0,1
2014,37,061,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,061,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,063,all,All,0.2493650143383859,1
2014,37,063,race-ethnicity,Black,0.3041283041283041,1
2014,37,063,race-ethnicity,Hispanic,0.232266578686902,1
2014,37,063,race-ethnicity,Other Races and Ethnicities,0.24008955617015673,1
2014,37,063,race-ethnicity,"White, Non-Hispanic",0.1317415436171327,1
2014,37,065,all,All,0.1751219157143897,1
2014,37,065,race-ethnicity,Black,0.20042471432905248,1
2014,37,065,race-ethnicity,Hispanic,0.028037383177570093,2
2014,37,065,race-ethnicity,Other Races and Ethnicities,0.11152416356877323,2
2014,37,065,race-ethnicity,"White, Non-Hispanic",0.11757947146687094,1
2014,37,067,all,All,0.3411065111027475,1
2014,37,067,race-ethnicity,Black,0.49010367577756836,1
2014,37,067,race-ethnicity,Hispanic,0.386821956216974,1
2014,37,067,race-ethnicity,Other Races and Ethnicities,0.3132824866887322,1
2014,37,067,race-ethnicity,"White, Non-Hispanic",0.12232791244758105,1
2014,37,069,all,All,0,1
2014,37,069,race-ethnicity,Black,0,1
2014,37,069,race-ethnicity,Hispanic,0,2
2014,37,069,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,069,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,071,all,All,0.12334825521816514,1
2014,37,071,race-ethnicity,Black,0.25359951603145797,1
2014,37,071,race-ethnicity,Hispanic,0.1657901327322815,1
2014,37,071,race-ethnicity,Other Races and Ethnicities,0.1261730969760167,1
2014,37,071,race-ethnicity,"White, Non-Hispanic",0.06686263326459878,1
2014,37,073,all,All,0,1
2014,37,073,race-ethnicity,Black,0,2
2014,37,073,race-ethnicity,Hispanic,NA,NA
2014,37,073,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,37,073,race-ethnicity,"White, Non-Hispanic",0,2
2014,37,075,all,All,0,1
2014,37,075,race-ethnicity,Black,NA,NA
2014,37,075,race-ethnicity,Hispanic,0,3
2014,37,075,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,075,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,077,all,All,0,1
2014,37,077,race-ethnicity,Black,0,1
2014,37,077,race-ethnicity,Hispanic,0,2
2014,37,077,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,077,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,079,all,All,0,1
2014,37,079,race-ethnicity,Black,0,1
2014,37,079,race-ethnicity,Hispanic,0,1
2014,37,079,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,079,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,081,all,All,0.25563425627817127,1
2014,37,081,race-ethnicity,Black,0.3261122757978104,1
2014,37,081,race-ethnicity,Hispanic,0.2006325867669687,1
2014,37,081,race-ethnicity,Other Races and Ethnicities,0.22464409233491514,1
2014,37,081,race-ethnicity,"White, Non-Hispanic",0.16568728658778686,1
2014,37,083,all,All,0.09525574499629355,1
2014,37,083,race-ethnicity,Black,0.11563773111877154,1
2014,37,083,race-ethnicity,Hispanic,0.01939655172413793,2
2014,37,083,race-ethnicity,Other Races and Ethnicities,0.021026592455163882,1
2014,37,083,race-ethnicity,"White, Non-Hispanic",0.06357615894039735,1
2014,37,085,all,All,0,1
2014,37,085,race-ethnicity,Black,0,1
2014,37,085,race-ethnicity,Hispanic,0,1
2014,37,085,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,085,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,087,all,All,0,1
2014,37,087,race-ethnicity,Black,0,3
2014,37,087,race-ethnicity,Hispanic,0,2
2014,37,087,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,087,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,089,all,All,0.12463841026286002,1
2014,37,089,race-ethnicity,Black,0.552,2
2014,37,089,race-ethnicity,Hispanic,0.08954824913124833,1
2014,37,089,race-ethnicity,Other Races and Ethnicities,0.1732418524871355,2
2014,37,089,race-ethnicity,"White, Non-Hispanic",0.08110742834860597,1
2014,37,091,all,All,0,1
2014,37,091,race-ethnicity,Black,0,1
2014,37,091,race-ethnicity,Hispanic,0,3
2014,37,091,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,091,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,093,all,All,0.15225424981522542,1
2014,37,093,race-ethnicity,Black,0.13057893394542208,1
2014,37,093,race-ethnicity,Hispanic,0.1450980392156863,2
2014,37,093,race-ethnicity,Other Races and Ethnicities,0.2753262896208825,1
2014,37,093,race-ethnicity,"White, Non-Hispanic",0.07413068398930073,1
2014,37,095,all,All,0,1
2014,37,095,race-ethnicity,Black,0,2
2014,37,095,race-ethnicity,Hispanic,0,3
2014,37,095,race-ethnicity,Other Races and Ethnicities,NA,NA
2014,37,095,race-ethnicity,"White, Non-Hispanic",0,2
2014,37,097,all,All,0.13729849916620346,1
2014,37,097,race-ethnicity,Black,0.3218816067653277,1
2014,37,097,race-ethnicity,Hispanic,0.2488479262672811,1
2014,37,097,race-ethnicity,Other Races and Ethnicities,0.31163505894413124,1
2014,37,097,race-ethnicity,"White, Non-Hispanic",0.0293832741362609,1
2014,37,099,all,All,0,1
2014,37,099,race-ethnicity,Black,0,3
2014,37,099,race-ethnicity,Hispanic,0,2
2014,37,099,race-ethnicity,Other Races and Ethnicities,0,1
2014,37,099,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,101,all,All,0.05103909827404016,1
2014,37,101,race-ethnicity,Black,0.05397236614853195,1
2014,37,101,race-ethnicity,Hispanic,0.08575982996811903,1
2014,37,101,race-ethnicity,Other Races and Ethnicities,0.14351403678606,1
2014,37,101,race-ethnicity,"White, Non-Hispanic",0.031475230362193234,1
2014,37,103,all,All,0,1
2014,37,103,race-ethnicity,Black,0,1
2014,37,103,race-ethnicity,Hispanic,0,2
2014,37,103,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,103,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,105,all,All,0.16179319250991606,1
2014,37,105,race-ethnicity,Black,0.10065949323151684,1
2014,37,105,race-ethnicity,Hispanic,0.24297346992382454,1
2014,37,105,race-ethnicity,Other Races and Ethnicities,0.16803953871499178,2
2014,37,105,race-ethnicity,"White, Non-Hispanic",0.13779731127197517,1
2014,37,107,all,All,0.3296990841692106,1
2014,37,107,race-ethnicity,Black,0.46221036030571394,1
2014,37,107,race-ethnicity,Hispanic,0.12228714524207011,1
2014,37,107,race-ethnicity,Other Races and Ethnicities,0.1531322505800464,2
2014,37,107,race-ethnicity,"White, Non-Hispanic",0.09195402298850575,1
2014,37,109,all,All,0,1
2014,37,109,race-ethnicity,Black,0,1
2014,37,109,race-ethnicity,Hispanic,0,2
2014,37,109,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,109,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,111,all,All,0,1
2014,37,111,race-ethnicity,Black,0,2
2014,37,111,race-ethnicity,Hispanic,0,2
2014,37,111,race-ethnicity,Other Races and Ethnicities,0,2
2014,37,111,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,113,all,All,0,1
2014,37,113,race-ethnicity,Black,NA,NA
2014,37,113,race-ethnicity,Hispanic,0,2
2014,37,113,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,113,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,115,all,All,0,1
2014,37,115,race-ethnicity,Black,NA,NA
2014,37,115,race-ethnicity,Hispanic,0,3
2014,37,115,race-ethnicity,Other Races and Ethnicities,0,3
2014,37,115,race-ethnicity,"White, Non-Hispanic",0,1
2014,37,117,all,All,0,1
2014,37,117,race-ethnicity,Black,0,1
2014,37,117,race-ethnicity,Hispanic,0,2
2014,37,117,race-ethnicity,Other Races and Ethnicities,0,3
