year,state,place,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2022,48,35000,race-ethnicity,Hispanic,NA,NA
2022,48,35000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,35000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,37000,all,All,NA,NA
2022,48,37000,race-ethnicity,Black,NA,NA
2022,48,37000,race-ethnicity,Hispanic,NA,NA
2022,48,37000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,37000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,39148,all,All,NA,NA
2022,48,39148,race-ethnicity,Black,NA,NA
2022,48,39148,race-ethnicity,Hispanic,NA,NA
2022,48,39148,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,39148,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,41464,all,All,NA,NA
2022,48,41464,race-ethnicity,Black,NA,NA
2022,48,41464,race-ethnicity,Hispanic,NA,NA
2022,48,41464,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,41464,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,41980,all,All,NA,NA
2022,48,41980,race-ethnicity,Black,NA,NA
2022,48,41980,race-ethnicity,Hispanic,NA,NA
2022,48,41980,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,41980,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,42508,all,All,NA,NA
2022,48,42508,race-ethnicity,Black,NA,NA
2022,48,42508,race-ethnicity,Hispanic,NA,NA
2022,48,42508,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,42508,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,43888,all,All,NA,NA
2022,48,43888,race-ethnicity,Black,NA,NA
2022,48,43888,race-ethnicity,Hispanic,NA,NA
2022,48,43888,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,43888,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,45000,all,All,NA,NA
2022,48,45000,race-ethnicity,Black,NA,NA
2022,48,45000,race-ethnicity,Hispanic,NA,NA
2022,48,45000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,45000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,45384,all,All,NA,NA
2022,48,45384,race-ethnicity,Black,NA,NA
2022,48,45384,race-ethnicity,Hispanic,NA,NA
2022,48,45384,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,45384,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,45744,all,All,NA,NA
2022,48,45744,race-ethnicity,Black,NA,NA
2022,48,45744,race-ethnicity,Hispanic,NA,NA
2022,48,45744,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,45744,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,47892,all,All,NA,NA
2022,48,47892,race-ethnicity,Black,NA,NA
2022,48,47892,race-ethnicity,Hispanic,NA,NA
2022,48,47892,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,47892,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,48072,all,All,NA,NA
2022,48,48072,race-ethnicity,Black,NA,NA
2022,48,48072,race-ethnicity,Hispanic,NA,NA
2022,48,48072,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,48072,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,48768,all,All,NA,NA
2022,48,48768,race-ethnicity,Black,NA,NA
2022,48,48768,race-ethnicity,Hispanic,NA,NA
2022,48,48768,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,48768,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,50820,all,All,NA,NA
2022,48,50820,race-ethnicity,Black,NA,NA
2022,48,50820,race-ethnicity,Hispanic,NA,NA
2022,48,50820,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,50820,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,53388,all,All,NA,NA
2022,48,53388,race-ethnicity,Black,NA,NA
2022,48,53388,race-ethnicity,Hispanic,NA,NA
2022,48,53388,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,53388,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,56000,all,All,NA,NA
2022,48,56000,race-ethnicity,Black,NA,NA
2022,48,56000,race-ethnicity,Hispanic,NA,NA
2022,48,56000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,56000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,56348,all,All,NA,NA
2022,48,56348,race-ethnicity,Black,NA,NA
2022,48,56348,race-ethnicity,Hispanic,NA,NA
2022,48,56348,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,56348,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,57200,all,All,NA,NA
2022,48,57200,race-ethnicity,Black,NA,NA
2022,48,57200,race-ethnicity,Hispanic,NA,NA
2022,48,57200,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,57200,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,58016,all,All,NA,NA
2022,48,58016,race-ethnicity,Black,NA,NA
2022,48,58016,race-ethnicity,Hispanic,NA,NA
2022,48,58016,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,58016,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,61796,all,All,NA,NA
2022,48,61796,race-ethnicity,Black,NA,NA
2022,48,61796,race-ethnicity,Hispanic,NA,NA
2022,48,61796,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,61796,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,63500,all,All,NA,NA
2022,48,63500,race-ethnicity,Black,NA,NA
2022,48,63500,race-ethnicity,Hispanic,NA,NA
2022,48,63500,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,63500,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,64472,all,All,NA,NA
2022,48,64472,race-ethnicity,Black,NA,NA
2022,48,64472,race-ethnicity,Hispanic,NA,NA
2022,48,64472,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,64472,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,65000,all,All,NA,NA
2022,48,65000,race-ethnicity,Black,NA,NA
2022,48,65000,race-ethnicity,Hispanic,NA,NA
2022,48,65000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,65000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,70808,all,All,NA,NA
2022,48,70808,race-ethnicity,Black,NA,NA
2022,48,70808,race-ethnicity,Hispanic,NA,NA
2022,48,70808,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,70808,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,72176,all,All,NA,NA
2022,48,72176,race-ethnicity,Black,NA,NA
2022,48,72176,race-ethnicity,Hispanic,NA,NA
2022,48,72176,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,72176,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,74144,all,All,NA,NA
2022,48,74144,race-ethnicity,Black,NA,NA
2022,48,74144,race-ethnicity,Hispanic,NA,NA
2022,48,74144,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,74144,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,76000,all,All,NA,NA
2022,48,76000,race-ethnicity,Black,NA,NA
2022,48,76000,race-ethnicity,Hispanic,NA,NA
2022,48,76000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,76000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,48,79000,all,All,NA,NA
2022,48,79000,race-ethnicity,Black,NA,NA
2022,48,79000,race-ethnicity,Hispanic,NA,NA
2022,48,79000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,48,79000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,43660,all,All,NA,NA
2022,49,43660,race-ethnicity,Black,NA,NA
2022,49,43660,race-ethnicity,Hispanic,NA,NA
2022,49,43660,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,43660,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,44320,all,All,NA,NA
2022,49,44320,race-ethnicity,Black,NA,NA
2022,49,44320,race-ethnicity,Hispanic,NA,NA
2022,49,44320,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,44320,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,55980,all,All,NA,NA
2022,49,55980,race-ethnicity,Black,NA,NA
2022,49,55980,race-ethnicity,Hispanic,NA,NA
2022,49,55980,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,55980,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,57300,all,All,NA,NA
2022,49,57300,race-ethnicity,Black,NA,NA
2022,49,57300,race-ethnicity,Hispanic,NA,NA
2022,49,57300,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,57300,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,62470,all,All,NA,NA
2022,49,62470,race-ethnicity,Black,NA,NA
2022,49,62470,race-ethnicity,Hispanic,NA,NA
2022,49,62470,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,62470,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,65330,all,All,NA,NA
2022,49,65330,race-ethnicity,Black,NA,NA
2022,49,65330,race-ethnicity,Hispanic,NA,NA
2022,49,65330,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,65330,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,67000,all,All,NA,NA
2022,49,67000,race-ethnicity,Black,NA,NA
2022,49,67000,race-ethnicity,Hispanic,NA,NA
2022,49,67000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,67000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,67440,all,All,NA,NA
2022,49,67440,race-ethnicity,Black,NA,NA
2022,49,67440,race-ethnicity,Hispanic,NA,NA
2022,49,67440,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,67440,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,70850,all,All,NA,NA
2022,49,70850,race-ethnicity,Black,NA,NA
2022,49,70850,race-ethnicity,Hispanic,NA,NA
2022,49,70850,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,70850,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,82950,all,All,NA,NA
2022,49,82950,race-ethnicity,Black,NA,NA
2022,49,82950,race-ethnicity,Hispanic,NA,NA
2022,49,82950,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,82950,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,49,83470,all,All,NA,NA
2022,49,83470,race-ethnicity,Black,NA,NA
2022,49,83470,race-ethnicity,Hispanic,NA,NA
2022,49,83470,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,49,83470,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,01000,all,All,NA,NA
2022,51,01000,race-ethnicity,Black,NA,NA
2022,51,01000,race-ethnicity,Hispanic,NA,NA
2022,51,01000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,01000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,16000,all,All,NA,NA
2022,51,16000,race-ethnicity,Black,NA,NA
2022,51,16000,race-ethnicity,Hispanic,NA,NA
2022,51,16000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,16000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,35000,all,All,NA,NA
2022,51,35000,race-ethnicity,Black,NA,NA
2022,51,35000,race-ethnicity,Hispanic,NA,NA
2022,51,35000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,35000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,47672,all,All,NA,NA
2022,51,47672,race-ethnicity,Black,NA,NA
2022,51,47672,race-ethnicity,Hispanic,NA,NA
2022,51,47672,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,47672,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,56000,all,All,NA,NA
2022,51,56000,race-ethnicity,Black,NA,NA
2022,51,56000,race-ethnicity,Hispanic,NA,NA
2022,51,56000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,56000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,57000,all,All,NA,NA
2022,51,57000,race-ethnicity,Black,NA,NA
2022,51,57000,race-ethnicity,Hispanic,NA,NA
2022,51,57000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,57000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,64000,all,All,NA,NA
2022,51,64000,race-ethnicity,Black,NA,NA
2022,51,64000,race-ethnicity,Hispanic,NA,NA
2022,51,64000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,64000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,67000,all,All,NA,NA
2022,51,67000,race-ethnicity,Black,NA,NA
2022,51,67000,race-ethnicity,Hispanic,NA,NA
2022,51,67000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,67000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,68000,all,All,NA,NA
2022,51,68000,race-ethnicity,Black,NA,NA
2022,51,68000,race-ethnicity,Hispanic,NA,NA
2022,51,68000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,68000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,76432,all,All,NA,NA
2022,51,76432,race-ethnicity,Black,NA,NA
2022,51,76432,race-ethnicity,Hispanic,NA,NA
2022,51,76432,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,76432,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,51,82000,all,All,NA,NA
2022,51,82000,race-ethnicity,Black,NA,NA
2022,51,82000,race-ethnicity,Hispanic,NA,NA
2022,51,82000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,82000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,03180,all,All,NA,NA
2022,53,03180,race-ethnicity,Black,NA,NA
2022,53,03180,race-ethnicity,Hispanic,NA,NA
2022,53,03180,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,03180,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,05210,all,All,NA,NA
2022,53,05210,race-ethnicity,Black,NA,NA
2022,53,05210,race-ethnicity,Hispanic,NA,NA
2022,53,05210,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,05210,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,05280,all,All,NA,NA
2022,53,05280,race-ethnicity,Black,NA,NA
2022,53,05280,race-ethnicity,Hispanic,NA,NA
2022,53,05280,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,05280,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,22640,all,All,NA,NA
2022,53,22640,race-ethnicity,Black,NA,NA
2022,53,22640,race-ethnicity,Hispanic,NA,NA
2022,53,22640,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,22640,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,23515,all,All,NA,NA
2022,53,23515,race-ethnicity,Black,NA,NA
2022,53,23515,race-ethnicity,Hispanic,NA,NA
2022,53,23515,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,23515,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,35275,all,All,NA,NA
2022,53,35275,race-ethnicity,Black,NA,NA
2022,53,35275,race-ethnicity,Hispanic,NA,NA
2022,53,35275,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,35275,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,35415,all,All,NA,NA
2022,53,35415,race-ethnicity,Black,NA,NA
2022,53,35415,race-ethnicity,Hispanic,NA,NA
2022,53,35415,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,35415,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,35940,all,All,NA,NA
2022,53,35940,race-ethnicity,Black,NA,NA
2022,53,35940,race-ethnicity,Hispanic,NA,NA
2022,53,35940,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,35940,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,53545,all,All,NA,NA
2022,53,53545,race-ethnicity,Black,NA,NA
2022,53,53545,race-ethnicity,Hispanic,NA,NA
2022,53,53545,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,53545,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,57745,all,All,NA,NA
2022,53,57745,race-ethnicity,Black,NA,NA
2022,53,57745,race-ethnicity,Hispanic,NA,NA
2022,53,57745,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,57745,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,63000,all,All,NA,NA
2022,53,63000,race-ethnicity,Black,NA,NA
2022,53,63000,race-ethnicity,Hispanic,NA,NA
2022,53,63000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,63000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,67000,all,All,NA,NA
2022,53,67000,race-ethnicity,Black,NA,NA
2022,53,67000,race-ethnicity,Hispanic,NA,NA
2022,53,67000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,67000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,67167,all,All,NA,NA
2022,53,67167,race-ethnicity,Black,NA,NA
2022,53,67167,race-ethnicity,Hispanic,NA,NA
2022,53,67167,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,67167,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,70000,all,All,NA,NA
2022,53,70000,race-ethnicity,Black,NA,NA
2022,53,70000,race-ethnicity,Hispanic,NA,NA
2022,53,70000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,70000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,74060,all,All,NA,NA
2022,53,74060,race-ethnicity,Black,NA,NA
2022,53,74060,race-ethnicity,Hispanic,NA,NA
2022,53,74060,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,74060,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,53,80010,all,All,NA,NA
2022,53,80010,race-ethnicity,Black,NA,NA
2022,53,80010,race-ethnicity,Hispanic,NA,NA
2022,53,80010,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,53,80010,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,02375,all,All,NA,NA
2022,55,02375,race-ethnicity,Black,NA,NA
2022,55,02375,race-ethnicity,Hispanic,NA,NA
2022,55,02375,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,02375,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,31000,all,All,NA,NA
2022,55,31000,race-ethnicity,Black,NA,NA
2022,55,31000,race-ethnicity,Hispanic,NA,NA
2022,55,31000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,31000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,39225,all,All,NA,NA
2022,55,39225,race-ethnicity,Black,NA,NA
2022,55,39225,race-ethnicity,Hispanic,NA,NA
2022,55,39225,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,39225,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,48000,all,All,NA,NA
2022,55,48000,race-ethnicity,Black,NA,NA
2022,55,48000,race-ethnicity,Hispanic,NA,NA
2022,55,48000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,48000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,53000,all,All,NA,NA
2022,55,53000,race-ethnicity,Black,NA,NA
2022,55,53000,race-ethnicity,Hispanic,NA,NA
2022,55,53000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,53000,race-ethnicity,"White, Non-Hispanic",NA,NA
2022,55,66000,all,All,NA,NA
2022,55,66000,race-ethnicity,Black,NA,NA
2022,55,66000,race-ethnicity,Hispanic,NA,NA
2022,55,66000,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,55,66000,race-ethnicity,"White, Non-Hispanic",NA,NA
2023,01,03076,all,All,0.46678525825176675,1
2023,01,03076,race-ethnicity,Black,0.21783224346637287,2
2023,01,03076,race-ethnicity,Hispanic,0.6561161817086376,3
2023,01,03076,race-ethnicity,Other Races and Ethnicities,0.4918865656910802,2
2023,01,03076,race-ethnicity,"White, Non-Hispanic",0.518664952048819,1
2023,01,07000,all,All,0.19675005788055755,1
2023,01,07000,race-ethnicity,Black,0.23370869925651097,1
2023,01,07000,race-ethnicity,Hispanic,0.10615126711773498,3
2023,01,07000,race-ethnicity,Other Races and Ethnicities,0.08875240498536185,2
2023,01,07000,race-ethnicity,"White, Non-Hispanic",0.05695612841532437,1
2023,01,35896,all,All,0,1
2023,01,35896,race-ethnicity,Black,0,2
2023,01,35896,race-ethnicity,Hispanic,0,3
2023,01,35896,race-ethnicity,Other Races and Ethnicities,0,3
2023,01,35896,race-ethnicity,"White, Non-Hispanic",0,2
2023,01,37000,all,All,0.08087511980233514,1
2023,01,37000,race-ethnicity,Black,0.03835137272506571,1
2023,01,37000,race-ethnicity,Hispanic,0.3146226934117497,2
2023,01,37000,race-ethnicity,Other Races and Ethnicities,0.20238800390197426,2
2023,01,37000,race-ethnicity,"White, Non-Hispanic",0.05944351546280703,1
2023,01,50000,all,All,0.16388491919041281,1
2023,01,50000,race-ethnicity,Black,0.2136893472840433,1
2023,01,50000,race-ethnicity,Hispanic,0,3
2023,01,50000,race-ethnicity,Other Races and Ethnicities,0.0720357267735636,2
2023,01,50000,race-ethnicity,"White, Non-Hispanic",0.050017508491624674,1
2023,01,51000,all,All,0.18381522565320949,1
2023,01,51000,race-ethnicity,Black,0.20362795259433256,1
2023,01,51000,race-ethnicity,Hispanic,0.20827002289014127,2
2023,01,51000,race-ethnicity,Other Races and Ethnicities,0.23395793462891323,2
2023,01,51000,race-ethnicity,"White, Non-Hispanic",0.029717155903787217,1
2023,01,77256,all,All,0.29147863804929264,1
2023,01,77256,race-ethnicity,Black,0.12950807071649248,1
2023,01,77256,race-ethnicity,Hispanic,0.1773927241602913,3
2023,01,77256,race-ethnicity,Other Races and Ethnicities,0.2626093292313689,2
2023,01,77256,race-ethnicity,"White, Non-Hispanic",0.4530291805080897,1
2023,02,03000,all,All,0.09631663234957676,1
2023,02,03000,race-ethnicity,Black,0.06442795782897305,2
2023,02,03000,race-ethnicity,Hispanic,0.14864864864864866,2
2023,02,03000,race-ethnicity,Other Races and Ethnicities,0.13650935659434876,1
2023,02,03000,race-ethnicity,"White, Non-Hispanic",0.055578859060402684,1
2023,04,04720,all,All,0,1
2023,04,04720,race-ethnicity,Black,0,3
2023,04,04720,race-ethnicity,Hispanic,0,1
2023,04,04720,race-ethnicity,Other Races and Ethnicities,0,1
2023,04,04720,race-ethnicity,"White, Non-Hispanic",0,2
2023,04,07940,all,All,0.0032516483748243597,2
2023,04,07940,race-ethnicity,Black,0,3
2023,04,07940,race-ethnicity,Hispanic,0,2
2023,04,07940,race-ethnicity,Other Races and Ethnicities,0,2
2023,04,07940,race-ethnicity,"White, Non-Hispanic",0.009204030285295511,2
2023,04,12000,all,All,0,1
2023,04,12000,race-ethnicity,Black,0,2
2023,04,12000,race-ethnicity,Hispanic,0,2
2023,04,12000,race-ethnicity,Other Races and Ethnicities,0,1
2023,04,12000,race-ethnicity,"White, Non-Hispanic",0,1
2023,04,23620,all,All,0.34051221634668255,1
2023,04,23620,race-ethnicity,Black,0.24992680714933482,3
2023,04,23620,race-ethnicity,Hispanic,0.18874807238876415,2
2023,04,23620,race-ethnicity,Other Races and Ethnicities,0.4124784592993221,1
2023,04,23620,race-ethnicity,"White, Non-Hispanic",0.3001078055329161,1
2023,04,27400,all,All,0,1
2023,04,27400,race-ethnicity,Black,0,3
2023,04,27400,race-ethnicity,Hispanic,0,2
2023,04,27400,race-ethnicity,Other Races and Ethnicities,0,2
2023,04,27400,race-ethnicity,"White, Non-Hispanic",0,1
2023,04,27820,all,All,0.12441759335041772,1
2023,04,27820,race-ethnicity,Black,0.03869587554563363,2
2023,04,27820,race-ethnicity,Hispanic,0.17290599736782936,1
2023,04,27820,race-ethnicity,Other Races and Ethnicities,0.16139307123406818,1
2023,04,27820,race-ethnicity,"White, Non-Hispanic",0.05700767767142059,1
2023,04,28380,all,All,3.0950107961714096e-6,1
2023,04,28380,race-ethnicity,Black,0,3
2023,04,28380,race-ethnicity,Hispanic,0,2
2023,04,28380,race-ethnicity,Other Races and Ethnicities,0,2
2023,04,28380,race-ethnicity,"White, Non-Hispanic",6.734900185411801e-6,2
2023,04,46000,all,All,0.005247149793047931,1
2023,04,46000,race-ethnicity,Black,0.002862168080872588,2
2023,04,46000,race-ethnicity,Hispanic,0.0020804765224737235,1
2023,04,46000,race-ethnicity,Other Races and Ethnicities,0.006433068007960505,1
2023,04,46000,race-ethnicity,"White, Non-Hispanic",0.005738560047402655,1
2023,04,54050,all,All,0,1
2023,04,54050,race-ethnicity,Black,0,3
2023,04,54050,race-ethnicity,Hispanic,0,2
2023,04,54050,race-ethnicity,Other Races and Ethnicities,0,2
2023,04,54050,race-ethnicity,"White, Non-Hispanic",0,1
2023,04,55000,all,All,0.06338406837925528,1
2023,04,55000,race-ethnicity,Black,0.07626587295554386,1
2023,04,55000,race-ethnicity,Hispanic,0.08452656289063319,1
2023,04,55000,race-ethnicity,Other Races and Ethnicities,0.0746422178455132,1
2023,04,55000,race-ethnicity,"White, Non-Hispanic",0.01743764602046991,1
2023,04,65000,all,All,0,1
2023,04,65000,race-ethnicity,Black,0,3
2023,04,65000,race-ethnicity,Hispanic,0,2
2023,04,65000,race-ethnicity,Other Races and Ethnicities,0,2
2023,04,65000,race-ethnicity,"White, Non-Hispanic",0,1
2023,04,71510,all,All,0,1
2023,04,71510,race-ethnicity,Black,0,3
2023,04,71510,race-ethnicity,Hispanic,0,2
2023,04,71510,race-ethnicity,Other Races and Ethnicities,0,3
2023,04,71510,race-ethnicity,"White, Non-Hispanic",0,1
2023,04,73000,all,All,0.13149427641628425,1
2023,04,73000,race-ethnicity,Black,0.0644211265734699,3
2023,04,73000,race-ethnicity,Hispanic,0.09695551587051728,1
2023,04,73000,race-ethnicity,Other Races and Ethnicities,0.14896248511299334,1
2023,04,73000,race-ethnicity,"White, Non-Hispanic",0.12322606221798489,1
2023,04,77000,all,All,0.10295792772083527,1
2023,04,77000,race-ethnicity,Black,0.1349177985436794,1
2023,04,77000,race-ethnicity,Hispanic,0.042020554521836055,1
2023,04,77000,race-ethnicity,Other Races and Ethnicities,0.06320773604620904,1
2023,04,77000,race-ethnicity,"White, Non-Hispanic",0.17174527873375645,1
2023,04,85540,all,All,0.1419067441200479,1
2023,04,85540,race-ethnicity,Black,0.4410142949318371,3
2023,04,85540,race-ethnicity,Hispanic,0.16566877118552414,1
2023,04,85540,race-ethnicity,Other Races and Ethnicities,0.15709459915316243,1
2023,04,85540,race-ethnicity,"White, Non-Hispanic",0.07544444186737131,1
2023,05,23290,all,All,0.40653458238969137,1
2023,05,23290,race-ethnicity,Black,0.4993332142208812,2
2023,05,23290,race-ethnicity,Hispanic,0.54061392839987,2
2023,05,23290,race-ethnicity,Other Races and Ethnicities,0.4335991102750349,2
2023,05,23290,race-ethnicity,"White, Non-Hispanic",0.3742419614332599,1
2023,05,24550,all,All,0,1
2023,05,24550,race-ethnicity,Black,0,2
2023,05,24550,race-ethnicity,Hispanic,0,2
2023,05,24550,race-ethnicity,Other Races and Ethnicities,0,1
2023,05,24550,race-ethnicity,"White, Non-Hispanic",0,1
2023,05,35710,all,All,0.21259519009354189,1
2023,05,35710,race-ethnicity,Black,0.24341567607877396,2
2023,05,35710,race-ethnicity,Hispanic,0.4987240816343169,3
2023,05,35710,race-ethnicity,Other Races and Ethnicities,0.35810695952884836,2
2023,05,35710,race-ethnicity,"White, Non-Hispanic",0.13747767684560824,1
2023,05,41000,all,All,0.17870907583970766,1
2023,05,41000,race-ethnicity,Black,0.22292762659791066,1
