year,state,county,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality
2021,27,117,0.7089901023,0.7498823391,0.6680978655,0.086748557,0.1120877754,0.0614093387,0.0333007171,0.0494532038,0.0171482304,0.1329130187,0.1634750344,0.102351003,0,0,0,0.0380476049,0.0552705474,0.0208246623,2
2021,27,119,0.6874707598,0.7290249255,0.6459165942,0.1243569122,0.1539398057,0.0947740187,0.0110949436,0.0204852978,0.0017045895,0.165436789,0.198747798,0.13212578,0,0,0,0.0116405953,0.021256434,0.0020247566,2
2021,27,121,0.7000836059,0.7343238545,0.6658433573,0.0777937109,0.0978083672,0.0577790546,0.0528877731,0.0696117752,0.0361637709,0.1512871117,0.1780629586,0.1245112648,0.0001791794,0.0011793335,0,0.017768619,0.0276404018,0.0078968362,2
2021,27,123,0.6100280277,0.6482365724,0.571819483,0.0967419749,0.1198989748,0.0735849751,0.0270676226,0.0397802491,0.0143549961,0.2510800725,0.2850498514,0.2171102935,0.000596169,0.0025083285,0,0.0144861333,0.0238461476,0.005126119,1
2021,27,125,0.6874707635,0.729024929,0.645916598,0.124356911,0.1539398044,0.0947740176,0.0110949415,0.0204852947,0.0017045882,0.1654367891,0.1987477981,0.1321257801,0,0,0,0.0116405949,0.0212564334,0.0020247564,2
2021,27,127,0.7621220917,0.7996696696,0.7245745137,0.0960278396,0.1220096078,0.0700460714,0.0075918484,0.0152462549,0,0.114917081,0.1430410668,0.0867930953,0,0,0,0.0193411393,0.0314860018,0.0071962768,2
2021,27,129,0.6858685868,0.7255742597,0.646162914,0.106821398,0.1332439465,0.0803988495,0.0038896752,0.0092142731,0,0.1663237779,0.1981769214,0.1344706345,0.0011572583,0.0040655644,0,0.0359393037,0.0518618837,0.0200167238,2
2021,27,131,0.7266790333,0.769454606,0.6839034606,0.0531393043,0.074669056,0.0316095526,0.0135251603,0.0246118594,0.0024384612,0.1928661451,0.2307355801,0.15499671,0.0023536427,0.0070046458,0,0.0114367143,0.0216423702,0.0012310585,2
2021,27,133,0.7089901038,0.7498823405,0.6680978671,0.0867485549,0.112087773,0.0614093368,0.033300726,0.0494532147,0.0171482372,0.1329130086,0.1634750233,0.1023509939,0,0,0,0.0380476067,0.0552705496,0.0208246638,2
2021,27,135,0.6874707716,0.7290249368,0.6459166064,0.1243568994,0.1539397916,0.0947740072,0.0110949433,0.0204852974,0.0017045893,0.1654367876,0.1987477965,0.1321257788,0,0,0,0.011640598,0.0212564378,0.0020247582,2
2021,27,137,0.5924396835,0.6374918819,0.5473874852,0.1323518252,0.1634213612,0.1012822892,0.0330556408,0.0494472467,0.0166640349,0.2343924837,0.2732319189,0.1955530485,0.0009202854,0.0037003784,0,0.0068400813,0.0143968859,0,1
2021,27,139,0.8029567278,0.8408631472,0.7650503083,0.056388433,0.0783709556,0.0344059104,0.0272183691,0.0427252559,0.0117114822,0.0974538072,0.1257169213,0.0691906931,0,0,0,0.015982663,0.0279338718,0.0040314542,1
2021,27,141,0.6373693371,0.6984488322,0.5762898421,0.2026506347,0.25372064,0.1515806293,0.0110904677,0.0243956492,0,0.1454237887,0.1902116907,0.1006358866,0,0,0,0.0034657719,0.0109322138,0,2
2021,27,143,0.6858685765,0.7255742497,0.6461629033,0.1068214016,0.1332439505,0.0803988527,0.0038896756,0.0092142736,0,0.1663237782,0.1981769217,0.1344706347,0.001157258,0.0040655638,0,0.0359393102,0.0518618915,0.0200167289,2
2021,27,145,0.489428326,0.539822819,0.439033833,0.2193587719,0.2610758052,0.1776417385,0.02771081,0.0442583146,0.0111633054,0.2635020922,0.3079128275,0.2190913568,0,0,0,0,0,0,1
2021,27,147,0.6491307817,0.6929827518,0.6052788116,0.1281559771,0.1588701767,0.0974417774,0.0304792864,0.0462747114,0.0146838614,0.1674735974,0.2017837426,0.1331634522,0,0,0,0.0247603574,0.0390389204,0.0104817945,2
2021,27,149,0.700083604,0.7343238526,0.6658433553,0.0777937067,0.0978083625,0.0577790509,0.0528877814,0.0696117848,0.036163778,0.1512871114,0.1780629583,0.1245112645,0.0001791794,0.0011793336,0,0.0177686171,0.0276403994,0.0078968348,2
2021,27,151,0.700083604,0.7343238526,0.6658433553,0.0777937067,0.0978083625,0.0577790509,0.0528877814,0.0696117848,0.036163778,0.1512871114,0.1780629583,0.1245112645,0.0001791794,0.0011793336,0,0.0177686171,0.0276403994,0.0078968348,2
2021,27,153,0.6920639058,0.7303677507,0.6537600609,0.1418084115,0.1707539808,0.1128628423,0.0435288839,0.0604591455,0.0265986224,0.0802017985,0.1027378228,0.0576657741,0.0010025223,0.0036283618,0,0.041394478,0.0579228523,0.0248661037,2
2021,27,155,0.7000836171,0.7343238653,0.6658433689,0.0777937089,0.097808365,0.0577790529,0.0528877704,0.0696117721,0.0361637687,0.1512871029,0.1780629492,0.1245112566,0.0001791793,0.0011793334,0,0.0177686213,0.0276404048,0.0078968379,2
2021,27,157,0.7727906693,0.8137023729,0.7318789657,0.1189298868,0.150534777,0.0873249966,0.0081146196,0.0168738989,0,0.0814842945,0.1081949039,0.0547736851,0,0,0,0.0186805298,0.0318996743,0.0054613853,2
2021,27,159,0.692063903,0.730367748,0.653760058,0.1418084133,0.1707539827,0.1128628439,0.0435288839,0.0604591455,0.0265986224,0.0802017979,0.1027378222,0.0576657736,0.0010025225,0.0036283623,0,0.0413944795,0.0579228541,0.0248661048,2
2021,27,161,0.81027877,0.8544266601,0.7661308799,0.1047440575,0.1392245182,0.0702635968,0.0071731321,0.0166753707,0,0.0762960517,0.1061878601,0.0464042434,0,0,0,0.0015079886,0.0058772305,0,2
2021,27,163,0.8118476072,0.8503909746,0.7733042399,0.0474678643,0.0684378043,0.0264979243,0.0070156419,0.0152468283,0,0.1190336069,0.1509689798,0.0870982341,0.0056218058,0.0129952643,0,0.0090134737,0.018333937,0,1
2021,27,165,0.708990118,0.7498823542,0.6680978819,0.0867485609,0.1120877797,0.061409342,0.0333007171,0.0494532037,0.0171482304,0.1329129851,0.1634749975,0.1023509727,0,0,0,0.0380476189,0.0552705645,0.0208246733,2
2021,27,167,0.7000836287,0.7343238765,0.6658433808,0.0777937072,0.097808363,0.0577790513,0.0528877641,0.0696117649,0.0361637633,0.1512871008,0.178062947,0.1245112547,0.0001791794,0.0011793337,0,0.0177686198,0.0276404028,0.0078968367,2
2021,27,169,0.7727906706,0.8137023741,0.731878967,0.1189298811,0.1505347706,0.0873249915,0.0081146172,0.0168738952,0,0.0814843029,0.1081949135,0.0547736922,0,0,0,0.0186805283,0.0318996723,0.0054613843,2
2021,27,171,0.8607294274,0.9006475545,0.8208113003,0.0485007917,0.0732684975,0.023733086,0.0059764009,0.0148627906,0,0.0751902743,0.105593116,0.0447874326,0,0,0,0.0096031057,0.0208470229,0,1
2021,27,173,0.7621220867,0.7996696649,0.7245745084,0.0960278481,0.1220096173,0.0700460788,0.0075918479,0.0152462541,0,0.1149170837,0.1430410697,0.0867930976,0,0,0,0.0193411337,0.0314859945,0.0071962729,2
2021,28,001,0.4405578816,0.4940415444,0.3870742189,0.0591592309,0.0845754765,0.0337429853,0.026517106,0.0438259992,0.0092082128,0.3916316239,0.4442169131,0.3390463348,0,0,0,0.0821341575,0.111713845,0.05255447,2
2021,28,003,0.5762282274,0.6294642195,0.5229922354,0.0414608803,0.0629375163,0.0199842444,0.0160189758,0.0295444596,0.002493492,0.2929880453,0.3420201351,0.2439559556,0.0194957107,0.0343905685,0.004600853,0.0538081604,0.0781165252,0.0294997955,2
2021,28,005,0.440557892,0.4940415549,0.387074229,0.0591592205,0.084575464,0.033742977,0.0265171121,0.0438260072,0.0092082169,0.3916316147,0.4442169037,0.3390463258,0,0,0,0.0821341607,0.1117138488,0.0525544727,2
2021,28,007,0.3013501688,0.3602675738,0.2424327639,0.106047431,0.1455827662,0.0665120958,0.0931129831,0.1304259535,0.0558000127,0.4077001492,0.4707986961,0.3446016024,0,0,0,0.0917892678,0.1288630913,0.0547154443,2
2021,28,009,0.576228237,0.6294642289,0.5229922451,0.041460876,0.0629375108,0.0199842411,0.0160189713,0.0295444533,0.0024934894,0.2929880441,0.3420201338,0.2439559544,0.0194957118,0.0343905699,0.0046008536,0.0538081598,0.0781165245,0.0294997951,2
2021,28,011,0.2899187092,0.3432553708,0.2365820475,0.0868050463,0.1199019915,0.053708101,0.0374510111,0.0597701209,0.0151319014,0.4882421329,0.5470023734,0.4294818925,0.0267455346,0.0457113936,0.0077796756,0.0708375659,0.1009961751,0.0406789567,2
2021,28,013,0.6301311114,0.6850367831,0.5752254397,0.0403866541,0.0627761814,0.0179971269,0.0167505336,0.0313462034,0.0021548638,0.2580442085,0.3078080525,0.2082803646,0,0,0,0.0546874923,0.0805463629,0.0288286217,2
2021,28,015,0.3013501678,0.3602675727,0.2424327629,0.1060474314,0.1455827667,0.0665120961,0.0931129716,0.1304259399,0.0558000033,0.4077001723,0.4707987197,0.3446016249,0,0,0,0.0917892569,0.1288630784,0.0547154353,2
2021,28,017,0.6301310881,0.6850367606,0.5752254157,0.0403866586,0.0627761871,0.0179971302,0.0167505319,0.0313462009,0.0021548628,0.2580442244,0.3078080694,0.2082803795,0,0,0,0.0546874969,0.0805463686,0.0288286253,2
2021,28,019,0.5164003054,0.5672519931,0.4655486178,0.0593511051,0.0833945834,0.0353076268,0.0440559981,0.0649387565,0.0231732396,0.3399984777,0.388202144,0.2917948114,0,0,0,0.0401941137,0.0601808577,0.0202073697,2
2021,28,021,0.4405579068,0.4940415699,0.3870742436,0.0591592281,0.0845754732,0.0337429831,0.0265171067,0.0438260001,0.0092082132,0.391631603,0.4442168916,0.3390463143,0,0,0,0.0821341554,0.1117138426,0.0525544682,2
2021,28,023,0.4920504286,0.5569443105,0.4271565467,0.0627005869,0.0941681871,0.0312329867,0.0099649143,0.0228578176,0,0.3920654292,0.455437273,0.3286935854,0,0,0,0.043218641,0.0696141811,0.0168231008,2
2021,28,025,0.5164003206,0.5672520082,0.465548633,0.0593510964,0.0833945731,0.0353076198,0.0440559912,0.0649387481,0.0231732343,0.3399984736,0.3882021398,0.2917948074,0,0,0,0.0401941182,0.0601808633,0.0202073732,2
2021,28,027,0.3687943366,0.4252075029,0.3123811702,0.069378609,0.0990885795,0.0396686385,0.0644912387,0.0932107602,0.0357717171,0.4497850149,0.5079513378,0.391618692,0,0,0,0.0475508008,0.0724338008,0.0226678008,2
2021,28,029,0.5109296308,0.5849929664,0.4368662952,0.0567489708,0.0910280925,0.0224698491,0.0186487915,0.0386923405,0,0.3723620044,0.4439886051,0.3007354038,0,0,0,0.0413106025,0.0707959855,0.0118252195,2
2021,28,031,0.5283912578,0.6029949949,0.4537875207,0.0853739848,0.1271355146,0.043612455,0.0312937879,0.057314367,0.0052732088,0.2725028446,0.3390444107,0.2059612786,0,0,0,0.0824381249,0.1235411305,0.0413351193,2
2021,28,033,0.6656912044,0.7138253424,0.6175570663,0.0457711648,0.0670949912,0.0244473384,0.0477083505,0.0694566386,0.0259600624,0.2113799357,0.2530389203,0.1697209511,0.0011952848,0.0047207699,0,0.0282540598,0.0451607925,0.0113473272,1
2021,28,035,0.4614025637,0.5147064134,0.4080987141,0.085463244,0.1153567396,0.0555697484,0.0413417873,0.0626287135,0.020054861,0.3044922176,0.3536990635,0.2552853717,0.0244988364,0.0410288442,0.0079688287,0.082801351,0.1122684137,0.0533342883,2
2021,28,037,0.4405578809,0.4940415437,0.3870742181,0.0591592251,0.0845754695,0.0337429807,0.0265171081,0.0438260021,0.0092082142,0.3916316233,0.4442169125,0.3390463341,0,0,0,0.0821341626,0.111713851,0.0525544742,2
2021,28,039,0.7123324231,0.7842973836,0.6403674627,0.0287459026,0.0553096098,0.0021821954,0.0382782344,0.0687807001,0.0077757686,0.1392910395,0.1943368194,0.0842452596,0,0,0,0.0813524004,0.1248128221,0.0378919787,2
2021,28,041,0.5283912884,0.6029950253,0.4537875515,0.0853739944,0.1271355263,0.0436124624,0.0312937872,0.057314366,0.0052732084,0.2725028144,0.3390443782,0.2059612507,0,0,0,0.0824381156,0.1235411191,0.0413351121,2
2021,28,043,0.3013501751,0.3602675803,0.2424327698,0.1060474405,0.1455827773,0.0665121038,0.0931129857,0.1304259565,0.0558000148,0.4077001301,0.4707986765,0.3446015837,0,0,0,0.0917892687,0.1288630923,0.054715445,2
2021,28,045,0.7123324695,0.7842974265,0.6403675125,0.0287459033,0.0553096108,0.0021821958,0.0382782293,0.0687806931,0.0077757655,0.1392910114,0.1943367866,0.0842452361,0,0,0,0.0813523865,0.1248128048,0.0378919682,2
2021,28,047,0.4665046241,0.5215973297,0.4114119186,0.0706070666,0.0988965204,0.0423176129,0.0327839696,0.0524489405,0.0131189988,0.3759781835,0.429469342,0.322487025,0.0031025215,0.0092441487,0,0.0510236345,0.0753240773,0.0267231917,1
2021,28,049,0.363484876,0.4022322928,0.3247374592,0.0849789828,0.1074419187,0.062516047,0.0491466454,0.0665606611,0.0317326298,0.4496209854,0.4896937622,0.4095482085,0.0073556109,0.0142389861,0.0004722358,0.0454128995,0.0621851992,0.0286405997,1
2021,28,051,0.3013501954,0.3602676018,0.242432789,0.1060474001,0.1455827302,0.06651207,0.0931129575,0.1304259232,0.0557999917,0.4077001838,0.4707987314,0.3446016361,0,0,0,0.0917892633,0.128863086,0.0547154406,2
2021,28,053,0.2899187078,0.3432553694,0.2365820462,0.086805058,0.1199020053,0.0537081108,0.0374510015,0.0597701085,0.0151318944,0.488242139,0.5470023795,0.4294818986,0.0267455367,0.0457113964,0.007779677,0.070837557,0.1009961645,0.0406789496,2
2021,28,055,0.2899187054,0.3432553669,0.236582044,0.0868050524,0.1199019987,0.0537081061,0.0374510154,0.0597701264,0.0151319044,0.4882421232,0.5470023636,0.4294818828,0.0267455408,0.0457114019,0.0077796797,0.0708375628,0.1009961714,0.0406789542,2
2021,28,057,0.630131101,0.685036773,0.575225429,0.0403866491,0.062776175,0.0179971232,0.016750523,0.0313461883,0.0021548578,0.258044225,0.30780807,0.2082803801,0,0,0,0.0546875019,0.0805463746,0.0288286291,2
2021,28,059,0.5078787173,0.5793436892,0.4364137453,0.0816415693,0.1207832012,0.0424999375,0.0181458072,0.0372262651,0,0.3428771153,0.4107302151,0.2750240155,0,0,0,0.0494567908,0.0804506778,0.0184629039,1
2021,28,061,0.3650852756,0.428997316,0.3011732352,0.1439810691,0.1905849631,0.0973771751,0.0531149799,0.0828853996,0.0233445601,0.3744048686,0.4386507436,0.3101589936,0,0,0,0.0634138068,0.0957652465,0.0310623671,2
2021,28,063,0.4405578875,0.4940415504,0.3870742246,0.0591592245,0.0845754687,0.0337429802,0.0265171065,0.0438259999,0.0092082131,0.391631629,0.4442169183,0.3390463397,0,0,0,0.0821341525,0.1117138392,0.0525544658,2
2021,28,065,0.5283912785,0.6029950155,0.4537875415,0.0853739776,0.1271355058,0.0436124494,0.0312937881,0.0573143672,0.0052732089,0.2725028391,0.3390444047,0.2059612735,0,0,0,0.0824381168,0.1235411205,0.041335113,2
2021,28,067,0.5283912384,0.6029949757,0.4537875011,0.0853740004,0.1271355337,0.0436124672,0.0312937938,0.0573143752,0.0052732123,0.2725028515,0.3390444181,0.205961285,0,0,0,0.0824381158,0.1235411194,0.0413351123,2
2021,28,069,0.3650852619,0.4289973019,0.301173222,0.1439810985,0.1905849965,0.0973772005,0.0531149717,0.0828853893,0.0233445541,0.3744048618,0.4386507365,0.310158987,0,0,0,0.0634138061,0.0957652456,0.0310623665,2
2021,28,071,0.6301310981,0.6850367702,0.575225426,0.0403866487,0.0627761745,0.0179971229,0.0167505265,0.0313461932,0.0021548597,0.2580442227,0.3078080676,0.2082803779,0,0,0,0.054687504,0.0805463772,0.0288286307,2
2021,28,073,0.4614025657,0.5147064153,0.408098716,0.0854632386,0.1153567333,0.0555697439,0.0413417797,0.0626287041,0.0200548553,0.3044922356,0.3536990823,0.2552853889,0.0244988338,0.0410288407,0.0079688269,0.0828013466,0.1122684086,0.0533342846,2
2021,28,075,0.492050464,0.556944346,0.427156582,0.0627006,0.0941682032,0.0312329967,0.009964918,0.0228578237,0,0.3920653886,0.4554372313,0.328693546,0,0,0,0.0432186294,0.0696141661,0.0168230926,2
2021,28,077,0.4405579058,0.4940415689,0.3870742427,0.0591592197,0.084575463,0.0337429763,0.0265171078,0.0438260016,0.009208214,0.3916316157,0.4442169047,0.3390463267,0,0,0,0.082134151,0.1117138375,0.0525544646,2
2021,28,079,0.3650852502,0.4289972897,0.3011732108,0.143981092,0.1905849891,0.0973771949,0.0531149834,0.0828854041,0.0233445627,0.3744048594,0.4386507341,0.3101589847,0,0,0,0.0634138149,0.0957652566,0.0310623733,2
2021,28,081,0.6366807697,0.6865723226,0.5867892167,0.0172423645,0.0307457786,0.0037389503,0.0283369545,0.0455499475,0.0111239615,0.2316424541,0.2754060221,0.1878788861,0.0030881846,0.0088439352,0,0.0830092726,0.1116291481,0.0543893972,2
2021,28,083,0.3013501768,0.3602675821,0.2424327714,0.1060474247,0.1455827589,0.0665120905,0.0931129678,0.1304259354,0.0558000002,0.4077001594,0.4707987065,0.3446016123,0,0,0,0.0917892713,0.1288630955,0.0547154471,2
2021,28,085,0.4405578797,0.4940415424,0.3870742169,0.0591592306,0.0845754762,0.0337429851,0.0265171091,0.0438260034,0.0092082149,0.3916316203,0.4442169093,0.3390463312,0,0,0,0.0821341603,0.1117138483,0.0525544723,2
2021,28,087,0.5164003107,0.5672519983,0.465548623,0.0593510955,0.083394572,0.035307619,0.0440559954,0.0649387532,0.0231732375,0.3399984835,0.38820215,0.291794817,0,0,0,0.0401941149,0.0601808591,0.0202073706,2
2021,28,089,0.6008600443,0.6477519978,0.5539680909,0.0253280823,0.0403726405,0.010283524,0.0171157455,0.0295350753,0.0046964157,0.3304783262,0.3755187918,0.2854378606,0,0,0,0.0262178017,0.0415173325,0.0109182709,2
2021,28,091,0.4614025674,0.514706417,0.4080987177,0.0854632312,0.1153567247,0.0555697376,0.0413417813,0.0626287061,0.0200548565,0.30449224,0.3536990869,0.2552853931,0.0244988321,0.0410288385,0.0079688258,0.082801348,0.1122684103,0.0533342858,2
2021,28,093,0.5762282263,0.6294642184,0.5229922343,0.0414608806,0.0629375166,0.0199842446,0.016018974,0.0295444571,0.002493491,0.2929880423,0.3420201319,0.2439559527,0.0194957142,0.0343905732,0.0046008551,0.0538081626,0.078116528,0.0294997973,2
2021,28,095,0.63013109,0.6850367624,0.5752254176,0.0403866477,0.0627761732,0.0179971221,0.0167505287,0.0313461965,0.002154861,0.2580442348,0.3078080804,0.2082803892,0,0,0,0.0546874987,0.0805463708,0.0288286267,2
2021,28,097,0.3013501751,0.3602675803,0.2424327698,0.1060474405,0.1455827773,0.0665121038,0.0931129857,0.1304259565,0.0558000148,0.4077001301,0.4707986765,0.3446015837,0,0,0,0.0917892687,0.1288630923,0.054715445,2
2021,28,099,0.3650852567,0.4289972964,0.301173217,0.1439810744,0.1905849692,0.0973771797,0.0531149859,0.0828854072,0.0233445645,0.3744048742,0.4386507494,0.310158999,0,0,0,0.0634138088,0.095765249,0.0310623686,2
2021,28,101,0.4920504505,0.5569443324,0.4271565685,0.0627006173,0.0941682245,0.03123301,0.0099649194,0.0228578259,0,0.3920653831,0.4554372255,0.3286935406,0,0,0,0.0432186298,0.0696141667,0.0168230929,2
2021,28,103,0.5164003245,0.5672520121,0.4655486369,0.0593511004,0.0833945779,0.035307623,0.0440560002,0.0649387591,0.0231732413,0.3399984623,0.388202128,0.2917947965,0,0,0,0.0401941126,0.0601808563,0.0202073689,2
2021,28,105,0.5164003195,0.5672520071,0.4655486318,0.0593510972,0.0833945741,0.0353076204,0.0440559997,0.0649387586,0.0231732409,0.3399984751,0.3882021413,0.2917948089,0,0,0,0.0401941084,0.0601808512,0.0202073657,2
2021,28,107,0.3687943305,0.4252074966,0.3123811643,0.0693786054,0.0990885752,0.0396686356,0.064491235,0.0932107558,0.0357717143,0.44978502,0.5079513429,0.391618697,0,0,0,0.0475508091,0.0724338112,0.0226678071,2
2021,28,109,0.712332447,0.7842974057,0.6403674883,0.0287459021,0.055309609,0.0021821951,0.0382782202,0.0687806806,0.0077757599,0.1392910304,0.1943368088,0.084245252,0,0,0,0.0813524003,0.1248128219,0.0378919786,2
2021,28,111,0.4614025612,0.5147064108,0.4080987116,0.0854632277,0.1153567206,0.0555697347,0.0413417856,0.0626287114,0.0200548598,0.304492241,0.3536990879,0.255285394,0.0244988316,0.0410288377,0.0079688254,0.082801353,0.1122684161,0.05333429,2
2021,28,113,0.440557874,0.4940415367,0.3870742114,0.0591592173,0.0845754601,0.0337429744,0.0265171111,0.043826006,0.0092082163,0.3916316343,0.4442169237,0.3390463448,0,0,0,0.0821341633,0.1117138518,0.0525544748,2
2021,28,115,0.6366807596,0.6865723129,0.5867892064,0.0172423663,0.0307457812,0.0037389515,0.0283369548,0.0455499479,0.0111239617,0.2316424711,0.2754060402,0.187878902,0.0030881859,0.0088439376,0,0.0830092623,0.1116291361,0.0543893884,2
2021,28,117,0.5762282342,0.6294642261,0.5229922423,0.0414608762,0.0629375111,0.0199842413,0.0160189788,0.0295444639,0.0024934938,0.2929880357,0.342020125,0.2439559464,0.019495708,0.0343905647,0.0046008513,0.0538081671,0.0781165333,0.0294998008,2
2021,28,119,0.3687943388,0.4252075053,0.3123811724,0.0693786097,0.0990885803,0.039668639,0.0644912339,0.0932107545,0.0357717134,0.4497850148,0.5079513377,0.3916186919,0,0,0,0.0475508028,0.0724338033,0.0226678023,2
2021,28,121,0.7478750955,0.7937631091,0.7019870818,0.0472719664,0.069698552,0.0248453809,0.0100132746,0.0205348217,0,0.1600493559,0.1987956971,0.1213030146,0.0031669891,0.0091045947,0,0.0316233184,0.0501161209,0.0131305159,1
2021,28,123,0.3650852565,0.4289972962,0.3011732168,0.1439811048,0.1905850037,0.097377206,0.0531149719,0.0828853895,0.0233445542,0.3744048606,0.4386507353,0.3101589859,0,0,0,0.0634138062,0.0957652458,0.0310623666,2
2021,28,125,0.2899187097,0.3432553713,0.236582048,0.0868050546,0.1199020012,0.0537081079,0.0374510117,0.0597701216,0.0151319017,0.488242116,0.5470023564,0.4294818756,0.026745541,0.0457114022,0.0077796798,0.0708375671,0.1009961765,0.0406789576,2
2021,28,127,0.7478750953,0.793763109,0.7019870816,0.0472719623,0.0696985468,0.0248453777,0.010013272,0.0205348176,0,0.1600493672,0.1987957096,0.1213030249,0.0031669898,0.0091045959,0,0.0316233134,0.0501161145,0.0131305123,2
2021,28,129,0.3650852694,0.4289973096,0.3011732292,0.1439810877,0.1905849842,0.0973771911,0.053114988,0.0828854099,0.0233445661,0.3744048424,0.4386507165,0.3101589683,0,0,0,0.0634138125,0.0957652536,0.0310623714,2
2021,28,131,0.7123324464,0.7842974051,0.6403674876,0.0287459022,0.0553096093,0.0021821952,0.0382782264,0.0687806892,0.0077757637,0.1392910203,0.1943367971,0.0842452436,0,0,0,0.0813524046,0.1248128273,0.0378919819,2
2021,28,133,0.2899187241,0.3432553866,0.2365820617,0.0868050542,0.1199020008,0.0537081076,0.0374510129,0.0597701232,0.0151319026,0.488242098,0.5470023383,0.4294818576,0.0267455401,0.045711401,0.0077796792,0.0708375707,0.1009961808,0.0406789605,2
2021,28,135,0.3687943259,0.4252074919,0.3123811599,0.0693785906,0.0990885575,0.0396686237,0.0644912324,0.0932107526,0.0357717121,0.4497850507,0.507951374,0.3916187274,0,0,0,0.0475508004,0.0724338003,0.0226678005,2
2021,28,137,0.3687943405,0.425207507,0.312381174,0.069378602,0.0990885711,0.0396686328,0.064491238,0.0932107594,0.0357717166,0.4497850232,0.5079513462,0.3916187002,0,0,0,0.0475507964,0.0724337953,0.0226677975,2
2021,28,139,0.5762282425,0.6294642342,0.5229922507,0.0414608743,0.0629375087,0.0199842399,0.0160189738,0.0295444567,0.0024934908,0.292988032,0.3420201211,0.2439559429,0.0194957135,0.0343905723,0.0046008547,0.053808164,0.0781165296,0.0294997984,2
2021,28,141,0.5762282199,0.629464212,0.5229922277,0.0414608745,0.062937509,0.01998424,0.016018977,0.0295444613,0.0024934927,0.2929880573,0.3420201477,0.243955967,0.0194957075,0.0343905641,0.004600851,0.0538081637,0.0781165293,0.0294997982,2
2021,28,143,0.3687943253,0.4252074912,0.3123811593,0.0693786123,0.0990885835,0.0396686411,0.0644912392,0.0932107609,0.0357717176,0.4497850171,0.50795134,0.3916186942,0,0,0,0.0475508062,0.0724338075,0.0226678048,2
2021,28,145,0.6366807733,0.6865723262,0.5867892205,0.0172423658,0.0307457804,0.0037389511,0.0283369554,0.0455499487,0.0111239621,0.2316424531,0.275406021,0.1878788852,0.0030881853,0.0088439364,0,0.0830092671,0.1116291417,0.0543893925,2
2021,28,147,0.4405578875,0.4940415504,0.3870742246,0.0591592245,0.0845754687,0.0337429802,0.0265171065,0.0438259999,0.0092082131,0.391631629,0.4442169183,0.3390463397,0,0,0,0.0821341525,0.1117138392,0.0525544658,2
2021,28,149,0.5109296481,0.5849929837,0.4368663126,0.0567489697,0.0910280911,0.0224698483,0.0186487898,0.038692338,0,0.3723619837,0.4439885835,0.3007353839,0,0,0,0.0413106086,0.0707959938,0.0118252235,2
2021,28,151,0.2899186982,0.3432553592,0.2365820371,0.0868050438,0.1199019886,0.053708099,0.0374510135,0.059770124,0.0151319031,0.4882421435,0.547002384,0.429481903,0.026745537,0.0457113968,0.0077796772,0.070837564,0.1009961728,0.0406789551,2
2021,28,153,0.5283912682,0.6029950053,0.4537875312,0.0853739792,0.1271355078,0.0436124507,0.0312937859,0.0573143642,0.0052732076,0.2725028566,0.3390444236,0.2059612897,0,0,0,0.08243811,0.1235411122,0.0413351077,2
2021,28,155,0.5164003206,0.5672520082,0.465548633,0.0593510964,0.0833945731,0.0353076198,0.0440559912,0.0649387481,0.0231732343,0.3399984736,0.3882021398,0.2917948074,0,0,0,0.0401941182,0.0601808633,0.0202073732,2
2021,28,157,0.4405578915,0.4940415544,0.3870742286,0.0591592218,0.0845754655,0.033742978,0.0265171041,0.0438259968,0.0092082115,0.3916316207,0.4442169098,0.3390463316,0,0,0,0.0821341619,0.1117138501,0.0525544736,2
2021,28,159,0.516400346,0.5672520335,0.4655486584,0.0593510932,0.0833945692,0.0353076171,0.0440559957,0.0649387536,0.0231732378,0.3399984559,0.3882021214,0.2917947903,0,0,0,0.0401941093,0.0601808522,0.0202073664,2
2021,28,161,0.3013501746,0.3602675798,0.2424327693,0.1060474333,0.1455827688,0.0665120977,0.0931129724,0.1304259408,0.0558000039,0.407700159,0.4707987061,0.3446016119,0,0,0,0.0917892608,0.128863083,0.0547154385,2
2021,28,163,0.6382673839,0.7057099252,0.5708248426,0.0149727157,0.0320183507,0,0.0101978182,0.0242993601,0,0.316132343,0.3813941753,0.2508705107,0,0,0,0.0204297393,0.040285566,0.0005739126,2
2021,29,001,0.6925067151,0.7384233467,0.6465900835,0.0959865571,0.1252977073,0.066675407,0.0466673066,0.0676551986,0.0256794146,0.1310436197,0.1646210254,0.0974662141,0.0075353313,0.0161402924,0,0.0262604702,0.0421720337,0.0103489066,2
2021,29,003,0.5552135766,0.6111687901,0.4992583631,0.1372269394,0.1759707858,0.098483093,0.0059680201,0.0146406353,0,0.2381577851,0.286120048,0.1901955222,0.0156519778,0.0296283257,0.0016756298,0.047781701,0.071799534,0.0237638679,2
