year,state,county,subgroup_type,subgroup,famstruc_2par_married,famstruc_2par_married_ub,famstruc_2par_married_lb,famstruc_2par_unmarried,famstruc_2par_unmarried_ub,famstruc_2par_unmarried_lb,famstruc_1par_plusadults,famstruc_1par_plusadults_ub,famstruc_1par_plusadults_lb,famstruc_1par_noadults,famstruc_1par_noadults_ub,famstruc_1par_noadults_lb,famstruc_0par_2adults,famstruc_0par_2adults_ub,famstruc_0par_2adults_lb,famstruc_0par_other,famstruc_0par_other_ub,famstruc_0par_other_lb,famstruc_quality
2021,48,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,48,047,race-ethnicity,Hispanic,0.42910,0.46523,0.39297,0.07029,0.08896,0.05163,0.15019,0.17626,0.12411,0.24803,0.27956,0.21651,0.08893,0.10971,0.06815,0.01342,0.02183,0.00502,2
2021,48,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,48,047,race-ethnicity,"White, Non-Hispanic",0.73734,0.81158,0.66311,0.00000,0.00000,0.00000,0.11979,0.17457,0.06501,0.10901,0.16158,0.05644,0.03384,0.06434,0.00333,0.00000,0.00000,0.00000,2
2021,48,049,all,All,0.61292,0.63113,0.59470,0.05882,0.06762,0.05002,0.12397,0.13630,0.11165,0.11247,0.12428,0.10065,0.07058,0.08016,0.06100,0.02122,0.02661,0.01583,2
2021,48,049,race-ethnicity,"Black, Non-Hispanic",0.33991,0.46866,0.21116,0.05641,0.11912,0.00000,0.12411,0.21373,0.03450,0.24964,0.36728,0.13200,0.08885,0.16619,0.01151,0.14104,0.23564,0.04643,3
2021,48,049,race-ethnicity,Hispanic,0.56275,0.59616,0.52934,0.06304,0.07940,0.04667,0.17206,0.19748,0.14664,0.11073,0.13186,0.08959,0.07535,0.09313,0.05758,0.01604,0.02450,0.00758,2
2021,48,049,race-ethnicity,Other Races and Ethnicities,0.44829,0.53582,0.36076,0.10396,0.15769,0.05024,0.16154,0.22632,0.09676,0.10899,0.16385,0.05414,0.15371,0.21720,0.09023,0.02347,0.05012,0.00000,2
2021,48,049,race-ethnicity,"White, Non-Hispanic",0.66466,0.68694,0.64237,0.05293,0.06350,0.04236,0.09054,0.10408,0.07699,0.10990,0.12467,0.09514,0.06100,0.07230,0.04970,0.02094,0.02770,0.01418,2
2021,48,051,all,All,0.62682,0.65005,0.60358,0.05043,0.06095,0.03992,0.13095,0.14716,0.11474,0.11445,0.12974,0.09915,0.05665,0.06776,0.04555,0.02067,0.02751,0.01383,2
2021,48,051,race-ethnicity,"Black, Non-Hispanic",0.22557,0.29408,0.15706,0.09263,0.14015,0.04511,0.25427,0.32564,0.18290,0.24646,0.31710,0.17583,0.08904,0.13573,0.04236,0.09200,0.13937,0.04462,2
2021,48,051,race-ethnicity,Hispanic,0.64323,0.68574,0.60073,0.05710,0.07769,0.03651,0.13845,0.16909,0.10780,0.09610,0.12225,0.06995,0.05885,0.07974,0.03797,0.00623,0.01322,0.00000,2
2021,48,051,race-ethnicity,Other Races and Ethnicities,0.43773,0.55742,0.31804,0.00000,0.00000,0.00000,0.18993,0.28457,0.09530,0.18553,0.27931,0.09174,0.13773,0.22087,0.05459,0.04905,0.10116,0.00000,3
2021,48,051,race-ethnicity,"White, Non-Hispanic",0.74198,0.76956,0.71440,0.03925,0.05150,0.02701,0.08731,0.10511,0.06952,0.08417,0.10167,0.06667,0.03908,0.05130,0.02687,0.00817,0.01384,0.00249,2
2021,48,053,all,All,0.67379,0.69366,0.65392,0.06162,0.07181,0.05143,0.10357,0.11648,0.09065,0.09833,0.11095,0.08571,0.05063,0.05992,0.04134,0.01203,0.01665,0.00741,2
2021,48,053,race-ethnicity,"Black, Non-Hispanic",0.50104,0.59808,0.40401,0.02725,0.05885,0.00000,0.17735,0.25148,0.10322,0.19329,0.26992,0.11665,0.09475,0.15159,0.03791,0.00628,0.02163,0.00000,2
2021,48,053,race-ethnicity,Hispanic,0.65787,0.69741,0.61833,0.04466,0.06188,0.02744,0.13812,0.16687,0.10936,0.09156,0.11560,0.06752,0.05411,0.07297,0.03525,0.01365,0.02333,0.00398,2
2021,48,053,race-ethnicity,Other Races and Ethnicities,0.62955,0.69840,0.56070,0.07280,0.10984,0.03576,0.10492,0.14861,0.06123,0.14928,0.20008,0.09847,0.04343,0.07249,0.01437,0.00000,0.00000,0.00000,2
2021,48,053,race-ethnicity,"White, Non-Hispanic",0.70409,0.72895,0.67923,0.07153,0.08557,0.05749,0.07978,0.09454,0.06502,0.08550,0.10073,0.07027,0.04564,0.05701,0.03428,0.01343,0.01970,0.00716,2
2021,48,055,all,All,0.64238,0.66747,0.61729,0.05402,0.06585,0.04219,0.12813,0.14562,0.11063,0.09712,0.11262,0.08162,0.06717,0.08027,0.05407,0.01116,0.01666,0.00566,2
2021,48,055,race-ethnicity,"Black, Non-Hispanic",0.19261,0.29239,0.09282,0.04901,0.10364,0.00000,0.24680,0.35590,0.13771,0.18639,0.28493,0.08786,0.17259,0.26821,0.07697,0.15257,0.24355,0.06158,3
2021,48,055,race-ethnicity,Hispanic,0.64701,0.68450,0.60951,0.05535,0.07329,0.03741,0.13443,0.16120,0.10767,0.07893,0.10009,0.05777,0.08292,0.10455,0.06128,0.00134,0.00421,0.00000,2
2021,48,055,race-ethnicity,Other Races and Ethnicities,0.49507,0.61569,0.37444,0.09929,0.17144,0.02714,0.09084,0.16018,0.02150,0.30070,0.41133,0.19007,0.01408,0.04251,0.00000,0.00000,0.00000,0.00000,3
2021,48,055,race-ethnicity,"White, Non-Hispanic",0.73399,0.76791,0.70007,0.04838,0.06485,0.03191,0.09775,0.12055,0.07495,0.09320,0.11551,0.07088,0.02409,0.03586,0.01232,0.00257,0.00646,0.00000,2
2021,48,057,all,All,0.60632,0.63527,0.57737,0.06746,0.08232,0.05260,0.13066,0.15063,0.11068,0.13968,0.16023,0.11914,0.05215,0.06533,0.03898,0.00370,0.00730,0.00010,2
2021,48,057,race-ethnicity,"Black, Non-Hispanic",0.27351,0.39585,0.15117,0.10364,0.18730,0.01999,0.23608,0.35263,0.11953,0.16890,0.27173,0.06607,0.21785,0.33114,0.10455,0.00000,0.00000,0.00000,3
2021,48,057,race-ethnicity,Hispanic,0.54441,0.58488,0.50395,0.08328,0.10573,0.06083,0.16740,0.19773,0.13707,0.14261,0.17102,0.11420,0.05950,0.07871,0.04028,0.00277,0.00704,0.00000,2
2021,48,057,race-ethnicity,Other Races and Ethnicities,0.66883,0.78995,0.54770,0.03571,0.08347,0.00000,0.02207,0.05989,0.00000,0.27337,0.38808,0.15867,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3
2021,48,057,race-ethnicity,"White, Non-Hispanic",0.75342,0.79550,0.71134,0.03837,0.05713,0.01962,0.06668,0.09103,0.04232,0.10732,0.13754,0.07710,0.02762,0.04362,0.01162,0.00656,0.01445,0.00000,2
2021,48,059,all,All,0.61292,0.63113,0.59470,0.05882,0.06762,0.05002,0.12397,0.13630,0.11165,0.11247,0.12428,0.10065,0.07058,0.08016,0.06100,0.02122,0.02661,0.01583,2
2021,48,059,race-ethnicity,"Black, Non-Hispanic",0.33991,0.46866,0.21116,0.05641,0.11912,0.00000,0.12411,0.21373,0.03450,0.24964,0.36728,0.13200,0.08885,0.16619,0.01151,0.14104,0.23564,0.04643,3
2021,48,059,race-ethnicity,Hispanic,0.56275,0.59616,0.52934,0.06304,0.07940,0.04667,0.17206,0.19748,0.14664,0.11073,0.13186,0.08959,0.07535,0.09313,0.05758,0.01604,0.02450,0.00758,2
2021,48,059,race-ethnicity,Other Races and Ethnicities,0.44829,0.53582,0.36076,0.10396,0.15769,0.05024,0.16154,0.22632,0.09676,0.10899,0.16385,0.05414,0.15371,0.21720,0.09023,0.02347,0.05012,0.00000,2
2021,48,059,race-ethnicity,"White, Non-Hispanic",0.66466,0.68694,0.64237,0.05293,0.06350,0.04236,0.09054,0.10408,0.07699,0.10990,0.12467,0.09514,0.06100,0.07230,0.04970,0.02094,0.02770,0.01418,2
2021,48,061,all,All,0.56423,0.57842,0.55004,0.03531,0.04059,0.03003,0.19578,0.20714,0.18443,0.15570,0.16607,0.14532,0.03994,0.04554,0.03434,0.00901,0.01171,0.00631,1
2021,48,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2021,48,061,race-ethnicity,Hispanic,0.56061,0.57526,0.54596,0.03537,0.04082,0.02992,0.19850,0.21028,0.18673,0.15782,0.16858,0.14706,0.03973,0.04549,0.03396,0.00794,0.01056,0.00532,1
2021,48,061,race-ethnicity,Other Races and Ethnicities,0.86324,0.97249,0.75400,0.04178,0.10540,0.00000,0.02754,0.07957,0.00000,0.00000,0.00000,0.00000,0.04368,0.10867,0.00000,0.02374,0.07214,0.00000,3
2021,48,061,race-ethnicity,"White, Non-Hispanic",0.61004,0.67214,0.54794,0.01706,0.03355,0.00057,0.16698,0.21447,0.11950,0.12672,0.16907,0.08437,0.04716,0.07415,0.02017,0.03201,0.05443,0.00960,1
2021,48,063,all,All,0.61854,0.64354,0.59354,0.05075,0.06205,0.03946,0.13347,0.15098,0.11597,0.12230,0.13917,0.10544,0.06283,0.07532,0.05034,0.01207,0.01769,0.00645,2
2021,48,063,race-ethnicity,"Black, Non-Hispanic",0.43708,0.56585,0.30830,0.09839,0.17571,0.02107,0.27242,0.38800,0.15684,0.13654,0.22568,0.04740,0.05555,0.11502,0.00000,0.00000,0.00000,0.00000,3
2021,48,063,race-ethnicity,Hispanic,0.57622,0.63712,0.51533,0.03995,0.06408,0.01581,0.16917,0.21537,0.12297,0.11685,0.15643,0.07726,0.07338,0.10552,0.04125,0.02440,0.04342,0.00539,2
2021,48,063,race-ethnicity,Other Races and Ethnicities,0.37607,0.49383,0.25831,0.02870,0.06930,0.00000,0.16172,0.25123,0.07221,0.37224,0.48976,0.25472,0.03732,0.08340,0.00000,0.02392,0.06107,0.00000,3
2021,48,063,race-ethnicity,"White, Non-Hispanic",0.65917,0.68751,0.63084,0.05162,0.06484,0.03839,0.10993,0.12863,0.09123,0.10925,0.12790,0.09060,0.06149,0.07585,0.04713,0.00851,0.01400,0.00302,2
2021,48,065,all,All,0.65354,0.67070,0.63637,0.05998,0.06854,0.05141,0.12175,0.13354,0.10995,0.12230,0.13412,0.11048,0.03084,0.03708,0.02460,0.01157,0.01543,0.00771,2
2021,48,065,race-ethnicity,"Black, Non-Hispanic",0.55070,0.69604,0.40537,0.00545,0.02696,0.00000,0.11232,0.20458,0.02006,0.23227,0.35566,0.10889,0.09923,0.18659,0.01188,0.00000,0.00000,0.00000,3
2021,48,065,race-ethnicity,Hispanic,0.62040,0.64731,0.59348,0.07263,0.08702,0.05823,0.15923,0.17953,0.13894,0.11271,0.13025,0.09517,0.02383,0.03228,0.01537,0.01117,0.01701,0.00534,2
2021,48,065,race-ethnicity,Other Races and Ethnicities,0.62210,0.69498,0.54921,0.05002,0.08279,0.01725,0.14097,0.19328,0.08866,0.14643,0.19957,0.09328,0.04047,0.07009,0.01084,0.00000,0.00000,0.00000,2
2021,48,065,race-ethnicity,"White, Non-Hispanic",0.70975,0.73281,0.68669,0.04562,0.05622,0.03501,0.06615,0.07878,0.05353,0.12793,0.14490,0.11096,0.03648,0.04601,0.02695,0.01404,0.02002,0.00806,2
2021,48,067,all,All,0.55933,0.58512,0.53353,0.01962,0.02682,0.01241,0.17688,0.19671,0.15706,0.16554,0.18485,0.14623,0.05596,0.06790,0.04402,0.02264,0.03037,0.01491,2
2021,48,067,race-ethnicity,"Black, Non-Hispanic",0.26912,0.32222,0.21602,0.00978,0.02156,0.00000,0.30696,0.36218,0.25174,0.32158,0.37750,0.26566,0.04974,0.07577,0.02371,0.04279,0.06702,0.01856,2
2021,48,067,race-ethnicity,Hispanic,0.68836,0.77654,0.60019,0.01331,0.03512,0.00000,0.13512,0.20020,0.07004,0.15190,0.22024,0.08357,0.01041,0.02974,0.00000,0.00086,0.00647,0.00000,2
2021,48,067,race-ethnicity,Other Races and Ethnicities,0.55179,0.65127,0.45231,0.08530,0.14118,0.02942,0.13947,0.20877,0.07016,0.13608,0.20467,0.06749,0.08733,0.14381,0.03086,0.00000,0.00000,0.00000,3
2021,48,067,race-ethnicity,"White, Non-Hispanic",0.68370,0.71322,0.65417,0.02012,0.02904,0.01120,0.12142,0.14216,0.10068,0.08988,0.10804,0.07172,0.06602,0.08178,0.05025,0.01883,0.02746,0.01020,2
2021,48,069,all,All,0.65354,0.67070,0.63637,0.05998,0.06854,0.05141,0.12175,0.13354,0.10995,0.12230,0.13412,0.11048,0.03084,0.03708,0.02460,0.01157,0.01543,0.00771,2
2021,48,069,race-ethnicity,"Black, Non-Hispanic",0.55070,0.69604,0.40537,0.00545,0.02696,0.00000,0.11232,0.20458,0.02006,0.23227,0.35566,0.10889,0.09923,0.18659,0.01188,0.00000,0.00000,0.00000,3
2021,48,069,race-ethnicity,Hispanic,0.62040,0.64731,0.59348,0.07263,0.08702,0.05823,0.15923,0.17953,0.13894,0.11271,0.13025,0.09517,0.02383,0.03228,0.01537,0.01117,0.01701,0.00534,2
2021,48,069,race-ethnicity,Other Races and Ethnicities,0.62210,0.69498,0.54921,0.05002,0.08279,0.01725,0.14097,0.19328,0.08866,0.14643,0.19957,0.09328,0.04047,0.07009,0.01084,0.00000,0.00000,0.00000,2
2021,48,069,race-ethnicity,"White, Non-Hispanic",0.70975,0.73281,0.68669,0.04562,0.05622,0.03501,0.06615,0.07878,0.05353,0.12793,0.14490,0.11096,0.03648,0.04601,0.02695,0.01404,0.02002,0.00806,2
2021,48,071,all,All,0.63681,0.66505,0.60857,0.10060,0.11826,0.08293,0.10874,0.12702,0.09046,0.08678,0.10331,0.07025,0.06068,0.07470,0.04666,0.00636,0.01103,0.00169,2
2021,48,071,race-ethnicity,"Black, Non-Hispanic",0.19141,0.27456,0.10826,0.08704,0.14662,0.02746,0.35107,0.45195,0.25019,0.27764,0.37229,0.18298,0.04125,0.08328,0.00000,0.05156,0.09830,0.00482,3
2021,48,071,race-ethnicity,Hispanic,0.61944,0.67089,0.56798,0.16365,0.20287,0.12444,0.06880,0.09563,0.04197,0.07566,0.10369,0.04763,0.06677,0.09322,0.04031,0.00565,0.01360,0.00000,2
2021,48,071,race-ethnicity,Other Races and Ethnicities,0.70459,0.83233,0.57685,0.13263,0.22759,0.03766,0.07837,0.15362,0.00312,0.03767,0.09099,0.00000,0.04672,0.10581,0.00000,0.00000,0.00000,0.00000,3
2021,48,071,race-ethnicity,"White, Non-Hispanic",0.70016,0.73574,0.66458,0.05034,0.06732,0.03336,0.11283,0.13740,0.08826,0.07562,0.09615,0.05509,0.05917,0.07749,0.04085,0.00185,0.00519,0.00000,2
2021,48,073,all,All,0.61004,0.63416,0.58592,0.09407,0.10850,0.07963,0.10947,0.12491,0.09403,0.12474,0.14108,0.10840,0.05373,0.06488,0.04258,0.00792,0.01230,0.00353,2
2021,48,073,race-ethnicity,"Black, Non-Hispanic",0.32391,0.39098,0.25683,0.04461,0.07420,0.01502,0.16320,0.21617,0.11023,0.33083,0.39827,0.26340,0.12302,0.17010,0.07594,0.01440,0.03148,0.00000,2
2021,48,073,race-ethnicity,Hispanic,0.63502,0.68174,0.58831,0.12481,0.15688,0.09274,0.13451,0.16762,0.10140,0.06229,0.08574,0.03884,0.04084,0.06005,0.02163,0.00250,0.00736,0.00000,2
2021,48,073,race-ethnicity,Other Races and Ethnicities,0.48858,0.58607,0.39109,0.04441,0.08459,0.00423,0.10363,0.16308,0.04419,0.27513,0.36223,0.18804,0.07772,0.12994,0.02551,0.01048,0.03035,0.00000,2
2021,48,073,race-ethnicity,"White, Non-Hispanic",0.67348,0.70456,0.64241,0.09341,0.11269,0.07413,0.08412,0.10251,0.06573,0.09711,0.11673,0.07749,0.04268,0.05608,0.02929,0.00916,0.01548,0.00285,2
2021,48,075,all,All,0.65354,0.67070,0.63637,0.05998,0.06854,0.05141,0.12175,0.13354,0.10995,0.12230,0.13412,0.11048,0.03084,0.03708,0.02460,0.01157,0.01543,0.00771,2
2021,48,075,race-ethnicity,"Black, Non-Hispanic",0.55070,0.69604,0.40537,0.00545,0.02696,0.00000,0.11232,0.20458,0.02006,0.23227,0.35566,0.10889,0.09923,0.18659,0.01188,0.00000,0.00000,0.00000,3
2021,48,075,race-ethnicity,Hispanic,0.62040,0.64731,0.59348,0.07263,0.08702,0.05823,0.15923,0.17953,0.13894,0.11271,0.13025,0.09517,0.02383,0.03228,0.01537,0.01117,0.01701,0.00534,2
2021,48,075,race-ethnicity,Other Races and Ethnicities,0.62210,0.69498,0.54921,0.05002,0.08279,0.01725,0.14097,0.19328,0.08866,0.14643,0.19957,0.09328,0.04047,0.07009,0.01084,0.00000,0.00000,0.00000,2
2021,48,075,race-ethnicity,"White, Non-Hispanic",0.70975,0.73281,0.68669,0.04562,0.05622,0.03501,0.06615,0.07878,0.05353,0.12793,0.14490,0.11096,0.03648,0.04601,0.02695,0.01404,0.02002,0.00806,2
2021,48,077,all,All,0.63712,0.65636,0.61788,0.07551,0.08608,0.06493,0.11101,0.12358,0.09844,0.12543,0.13868,0.11217,0.04071,0.04862,0.03280,0.01020,0.01422,0.00618,2
2021,48,077,race-ethnicity,"Black, Non-Hispanic",0.35090,0.51891,0.18290,0.04118,0.11114,0.00000,0.23228,0.38094,0.08363,0.17627,0.31041,0.04213,0.00164,0.01592,0.00000,0.19769,0.33789,0.05749,3
2021,48,077,race-ethnicity,Hispanic,0.63218,0.67462,0.58975,0.08185,0.10598,0.05773,0.11313,0.14101,0.08525,0.11709,0.14539,0.08879,0.05255,0.07219,0.03291,0.00316,0.00811,0.00000,2
2021,48,077,race-ethnicity,Other Races and Ethnicities,0.48847,0.57473,0.40221,0.12029,0.17642,0.06415,0.07644,0.12230,0.03059,0.28724,0.36532,0.20915,0.02304,0.04894,0.00000,0.00449,0.01604,0.00000,2
2021,48,077,race-ethnicity,"White, Non-Hispanic",0.65623,0.67853,0.63393,0.07069,0.08272,0.05866,0.10970,0.12437,0.09503,0.11624,0.13129,0.10119,0.03818,0.04718,0.02919,0.00892,0.01334,0.00451,2
2021,48,079,all,All,0.59104,0.61083,0.57124,0.05196,0.06089,0.04302,0.14889,0.16322,0.13455,0.14666,0.16091,0.13242,0.04776,0.05635,0.03917,0.01366,0.01834,0.00899,2
2021,48,079,race-ethnicity,"Black, Non-Hispanic",0.57816,0.72933,0.42699,0.00000,0.00000,0.00000,0.12576,0.22726,0.02426,0.19912,0.32136,0.07688,0.00000,0.00000,0.00000,0.09694,0.18751,0.00637,3
2021,48,079,race-ethnicity,Hispanic,0.53752,0.56360,0.51144,0.05622,0.06827,0.04417,0.17337,0.19317,0.15357,0.16373,0.18308,0.14437,0.05597,0.06799,0.04395,0.01316,0.01912,0.00720,2
2021,48,079,race-ethnicity,Other Races and Ethnicities,0.68050,0.79052,0.57048,0.07169,0.13257,0.01082,0.14842,0.23231,0.06453,0.05786,0.11295,0.00277,0.02264,0.05774,0.00000,0.01886,0.05097,0.00000,3
2021,48,079,race-ethnicity,"White, Non-Hispanic",0.72285,0.75285,0.69285,0.04570,0.05970,0.03170,0.08870,0.10776,0.06965,0.10383,0.12428,0.08338,0.03468,0.04694,0.02241,0.00421,0.00855,0.00000,2
2021,48,081,all,All,0.61676,0.64267,0.59085,0.04532,0.05641,0.03424,0.12092,0.13829,0.10354,0.13582,0.15407,0.11756,0.06626,0.07951,0.05300,0.01489,0.02135,0.00844,2
2021,48,081,race-ethnicity,"Black, Non-Hispanic",0.25000,0.38952,0.11047,0.00000,0.00000,0.00000,0.21942,0.35277,0.08607,0.52697,0.68785,0.36610,0.00359,0.02288,0.00000,0.00000,0.00000,0.00000,3
2021,48,081,race-ethnicity,Hispanic,0.56262,0.60225,0.52300,0.04711,0.06403,0.03018,0.16051,0.18983,0.13118,0.14976,0.17827,0.12126,0.06501,0.08471,0.04532,0.01496,0.02465,0.00526,2
2021,48,081,race-ethnicity,Other Races and Ethnicities,0.47563,0.63441,0.31684,0.11764,0.22008,0.01520,0.00336,0.02176,0.00000,0.30756,0.45429,0.16083,0.09579,0.18937,0.00221,0.00000,0.00000,0.00000,3
2021,48,081,race-ethnicity,"White, Non-Hispanic",0.71381,0.74788,0.67974,0.04129,0.05629,0.02629,0.07257,0.09213,0.05301,0.08620,0.10736,0.06504,0.06956,0.08874,0.05038,0.01653,0.02615,0.00692,2
2021,48,083,all,All,0.61292,0.63113,0.59470,0.05882,0.06762,0.05002,0.12397,0.13630,0.11165,0.11247,0.12428,0.10065,0.07058,0.08016,0.06100,0.02122,0.02661,0.01583,2
2021,48,083,race-ethnicity,"Black, Non-Hispanic",0.33991,0.46866,0.21116,0.05641,0.11912,0.00000,0.12411,0.21373,0.03450,0.24964,0.36728,0.13200,0.08885,0.16619,0.01151,0.14104,0.23564,0.04643,3
2021,48,083,race-ethnicity,Hispanic,0.56275,0.59616,0.52934,0.06304,0.07940,0.04667,0.17206,0.19748,0.14664,0.11073,0.13186,0.08959,0.07535,0.09313,0.05758,0.01604,0.02450,0.00758,2
2021,48,083,race-ethnicity,Other Races and Ethnicities,0.44829,0.53582,0.36076,0.10396,0.15769,0.05024,0.16154,0.22632,0.09676,0.10899,0.16385,0.05414,0.15371,0.21720,0.09023,0.02347,0.05012,0.00000,2
2021,48,083,race-ethnicity,"White, Non-Hispanic",0.66466,0.68694,0.64237,0.05293,0.06350,0.04236,0.09054,0.10408,0.07699,0.10990,0.12467,0.09514,0.06100,0.07230,0.04970,0.02094,0.02770,0.01418,2
2021,48,085,all,All,0.77942,0.78698,0.77187,0.03657,0.03999,0.03315,0.07417,0.07894,0.06939,0.08998,0.09519,0.08476,0.01566,0.01792,0.01339,0.00418,0.00535,0.00300,1
2021,48,085,race-ethnicity,"Black, Non-Hispanic",0.56067,0.59394,0.52741,0.04226,0.05575,0.02878,0.16536,0.19027,0.14046,0.19898,0.22575,0.17222,0.02184,0.03164,0.01204,0.01085,0.01779,0.00390,1
2021,48,085,race-ethnicity,Hispanic,0.69503,0.71581,0.67425,0.06326,0.07425,0.05228,0.11303,0.12732,0.09874,0.10808,0.12209,0.09406,0.01561,0.02120,0.01001,0.00496,0.00814,0.00179,1
2021,48,085,race-ethnicity,Other Races and Ethnicities,0.89335,0.90443,0.88227,0.01416,0.01840,0.00991,0.03879,0.04573,0.03186,0.04600,0.05352,0.03848,0.00637,0.00923,0.00351,0.00129,0.00259,0.00000,1
2021,48,085,race-ethnicity,"White, Non-Hispanic",0.80666,0.81677,0.79654,0.03501,0.03972,0.03030,0.05474,0.06057,0.04892,0.08053,0.08750,0.07355,0.01919,0.02271,0.01568,0.00385,0.00543,0.00226,1
2021,48,087,all,All,0.65354,0.67070,0.63637,0.05998,0.06854,0.05141,0.12175,0.13354,0.10995,0.12230,0.13412,0.11048,0.03084,0.03708,0.02460,0.01157,0.01543,0.00771,2
2021,48,087,race-ethnicity,"Black, Non-Hispanic",0.55070,0.69604,0.40537,0.00545,0.02696,0.00000,0.11232,0.20458,0.02006,0.23227,0.35566,0.10889,0.09923,0.18659,0.01188,0.00000,0.00000,0.00000,3
2021,48,087,race-ethnicity,Hispanic,0.62040,0.64731,0.59348,0.07263,0.08702,0.05823,0.15923,0.17953,0.13894,0.11271,0.13025,0.09517,0.02383,0.03228,0.01537,0.01117,0.01701,0.00534,2
2021,48,087,race-ethnicity,Other Races and Ethnicities,0.62210,0.69498,0.54921,0.05002,0.08279,0.01725,0.14097,0.19328,0.08866,0.14643,0.19957,0.09328,0.04047,0.07009,0.01084,0.00000,0.00000,0.00000,2
2021,48,087,race-ethnicity,"White, Non-Hispanic",0.70975,0.73281,0.68669,0.04562,0.05622,0.03501,0.06615,0.07878,0.05353,0.12793,0.14490,0.11096,0.03648,0.04601,0.02695,0.01404,0.02002,0.00806,2
2021,48,089,all,All,0.63088,0.65439,0.60736,0.06378,0.07568,0.05187,0.10995,0.12519,0.09470,0.13448,0.15111,0.11786,0.04990,0.06051,0.03929,0.01099,0.01607,0.00591,2
2021,48,089,race-ethnicity,"Black, Non-Hispanic",0.19829,0.26709,0.12948,0.07515,0.12065,0.02966,0.07018,0.11426,0.02610,0.49431,0.58059,0.40803,0.11300,0.16764,0.05837,0.04904,0.08630,0.01177,2
2021,48,089,race-ethnicity,Hispanic,0.65516,0.69002,0.62030,0.07551,0.09489,0.05613,0.14330,0.16901,0.11760,0.08673,0.10738,0.06609,0.03740,0.05132,0.02349,0.00186,0.00502,0.00000,2
2021,48,089,race-ethnicity,Other Races and Ethnicities,0.60900,0.72763,0.49037,0.14147,0.22620,0.05675,0.15369,0.24137,0.06601,0.03086,0.07291,0.00000,0.06495,0.12486,0.00504,0.00000,0.00000,0.00000,3
2021,48,089,race-ethnicity,"White, Non-Hispanic",0.75617,0.78775,0.72458,0.03387,0.04718,0.02056,0.06965,0.08838,0.05093,0.08442,0.10487,0.06397,0.04398,0.05907,0.02890,0.01188,0.01985,0.00391,2
2021,48,091,all,All,0.76310,0.78744,0.73877,0.05284,0.06564,0.04003,0.05330,0.06616,0.04044,0.08771,0.10390,0.07152,0.03374,0.04407,0.02340,0.00928,0.01477,0.00379,1
2021,48,091,race-ethnicity,"Black, Non-Hispanic",0.49938,0.66998,0.32879,0.24235,0.38855,0.09614,0.03671,0.10088,0.00000,0.07833,0.17001,0.00000,0.14320,0.26272,0.02369,0.00000,0.00000,0.00000,3
2021,48,091,race-ethnicity,Hispanic,0.66248,0.71009,0.61488,0.09276,0.12197,0.06356,0.08565,0.11382,0.05747,0.11630,0.14858,0.08402,0.03396,0.05220,0.01573,0.00881,0.01822,0.00000,1
2021,48,091,race-ethnicity,Other Races and Ethnicities,0.79778,0.88749,0.70806,0.00000,0.00000,0.00000,0.04007,0.08388,0.00000,0.12638,0.20060,0.05216,0.03575,0.07723,0.00000,0.00000,0.00000,0.00000,3
2021,48,091,race-ethnicity,"White, Non-Hispanic",0.83415,0.86202,0.80627,0.02435,0.03590,0.01279,0.03483,0.04857,0.02108,0.06702,0.08576,0.04828,0.02890,0.04146,0.01635,0.01073,0.01845,0.00301,1
2021,48,093,all,All,0.61292,0.63113,0.59470,0.05882,0.06762,0.05002,0.12397,0.13630,0.11165,0.11247,0.12428,0.10065,0.07058,0.08016,0.06100,0.02122,0.02661,0.01583,2
2021,48,093,race-ethnicity,"Black, Non-Hispanic",0.33991,0.46866,0.21116,0.05641,0.11912,0.00000,0.12411,0.21373,0.03450,0.24964,0.36728,0.13200,0.08885,0.16619,0.01151,0.14104,0.23564,0.04643,3
2021,48,093,race-ethnicity,Hispanic,0.56275,0.59616,0.52934,0.06304,0.07940,0.04667,0.17206,0.19748,0.14664,0.11073,0.13186,0.08959,0.07535,0.09313,0.05758,0.01604,0.02450,0.00758,2
2021,48,093,race-ethnicity,Other Races and Ethnicities,0.44829,0.53582,0.36076,0.10396,0.15769,0.05024,0.16154,0.22632,0.09676,0.10899,0.16385,0.05414,0.15371,0.21720,0.09023,0.02347,0.05012,0.00000,2
2021,48,093,race-ethnicity,"White, Non-Hispanic",0.66466,0.68694,0.64237,0.05293,0.06350,0.04236,0.09054,0.10408,0.07699,0.10990,0.12467,0.09514,0.06100,0.07230,0.04970,0.02094,0.02770,0.01418,2
2021,48,095,all,All,0.61676,0.64267,0.59085,0.04532,0.05641,0.03424,0.12092,0.13829,0.10354,0.13582,0.15407,0.11756,0.06626,0.07951,0.05300,0.01489,0.02135,0.00844,2
