year,state,place,juv_arrest_rate_quality,subgroup,juv_arrest_rate,subgroup_type
2021,32,60600,2,hispanic,1298.849265124758,race-ethnicity
2021,32,68400,3,all,2017.3420633516191,race-ethnicity
2021,32,68400,3,white,3026.026967701474,race-ethnicity
2021,32,68400,3,black,13043.478260869564,race-ethnicity
2021,32,68400,3,asian_other,63.911376224968045,race-ethnicity
2021,32,68400,3,hispanic,1635.5589763324995,race-ethnicity
2021,33,45140,1,all,2353.0664395229983,race-ethnicity
2021,33,45140,1,white,2522.3499361430395,race-ethnicity
2021,33,45140,1,black,5004.389815627744,race-ethnicity
2021,33,45140,1,asian_other,50.27652086475615,race-ethnicity
2021,33,45140,1,hispanic,2501.276161306789,race-ethnicity
2021,33,50260,1,all,1040.3765172157541,race-ethnicity
2021,33,50260,1,white,1237.3260010311049,race-ethnicity
2021,33,50260,1,black,2521.008403361345,race-ethnicity
2021,33,50260,1,asian_other,0,race-ethnicity
2021,33,50260,1,hispanic,1226.3099219620958,race-ethnicity
2021,34,13690,NA,all,NA,race-ethnicity
2021,34,13690,NA,white,NA,race-ethnicity
2021,34,13690,NA,black,NA,race-ethnicity
2021,34,13690,NA,asian_other,NA,race-ethnicity
2021,34,13690,NA,hispanic,NA,race-ethnicity
2021,34,21000,1,all,495.3398944143909,race-ethnicity
2021,34,21000,1,white,627.6150627615062,race-ethnicity
2021,34,21000,1,black,1821.5613382899628,race-ethnicity
2021,34,21000,1,asian_other,0,race-ethnicity
2021,34,21000,1,hispanic,290.8886178098902,race-ethnicity
2021,34,36000,2,all,138.4210769159784,race-ethnicity
2021,34,36000,2,white,91.20758847136082,race-ethnicity
2021,34,36000,2,black,372.079178449174,race-ethnicity
2021,34,36000,2,asian_other,0,race-ethnicity
2021,34,36000,2,hispanic,110.74197120708749,race-ethnicity
2021,34,51000,2,all,1000.853669306173,race-ethnicity
2021,34,51000,2,white,258.23111684958036,race-ethnicity
2021,34,51000,2,black,1903.0006562071228,race-ethnicity
2021,34,51000,2,asian_other,27.243007628042136,race-ethnicity
2021,34,51000,2,hispanic,155.12621633055988,race-ethnicity
2021,34,57000,NA,all,NA,race-ethnicity
2021,34,57000,NA,white,NA,race-ethnicity
2021,34,57000,NA,black,NA,race-ethnicity
2021,34,57000,NA,asian_other,NA,race-ethnicity
2021,34,57000,NA,hispanic,NA,race-ethnicity
2021,34,74000,NA,all,NA,race-ethnicity
2021,34,74000,NA,white,NA,race-ethnicity
2021,34,74000,NA,black,NA,race-ethnicity
2021,34,74000,NA,asian_other,NA,race-ethnicity
2021,34,74000,NA,hispanic,NA,race-ethnicity
2021,35,02000,1,all,270.7383927220139,race-ethnicity
2021,35,02000,1,white,363.48949919224555,race-ethnicity
2021,35,02000,1,black,756.3025210084033,race-ethnicity
2021,35,02000,1,asian_other,26.758239307853543,race-ethnicity
2021,35,02000,1,hispanic,234.82140527565426,race-ethnicity
2021,35,39380,1,all,1862.9858582437125,race-ethnicity
2021,35,39380,1,white,2564.102564102564,race-ethnicity
2021,35,39380,1,black,4237.28813559322,race-ethnicity
2021,35,39380,1,asian_other,22.946305644791188,race-ethnicity
2021,35,39380,1,hispanic,66.29834254143647,race-ethnicity
2021,35,63460,NA,all,NA,race-ethnicity
2021,35,63460,NA,white,NA,race-ethnicity
2021,35,63460,NA,black,NA,race-ethnicity
2021,35,63460,NA,asian_other,NA,race-ethnicity
2021,35,63460,NA,hispanic,NA,race-ethnicity
2021,35,70500,3,all,12.643823492224048,race-ethnicity
2021,35,70500,3,white,0,race-ethnicity
2021,35,70500,3,black,0,race-ethnicity
2021,35,70500,3,asian_other,43.6871996505024,race-ethnicity
2021,35,70500,3,hispanic,0,race-ethnicity
2021,36,01000,NA,all,NA,race-ethnicity
2021,36,01000,NA,white,NA,race-ethnicity
2021,36,01000,NA,black,NA,race-ethnicity
2021,36,01000,NA,asian_other,NA,race-ethnicity
2021,36,01000,NA,hispanic,NA,race-ethnicity
2021,36,11000,2,all,697.0730427613087,race-ethnicity
2021,36,11000,2,white,362.04744069912607,race-ethnicity
2021,36,11000,2,black,1382.0775746767722,race-ethnicity
2021,36,11000,2,asian_other,26.81684097613301,race-ethnicity
2021,36,11000,2,hispanic,540.5405405405405,race-ethnicity
2021,36,50617,1,all,286.32784538296346,race-ethnicity
2021,36,50617,1,white,229.59183673469389,race-ethnicity
2021,36,50617,1,black,913.5200974421438,race-ethnicity
2021,36,50617,1,asian_other,0,race-ethnicity
2021,36,50617,1,hispanic,328.2994090610637,race-ethnicity
2021,36,51000,NA,all,NA,race-ethnicity
2021,36,51000,NA,white,NA,race-ethnicity
2021,36,51000,NA,black,NA,race-ethnicity
2021,36,51000,NA,asian_other,NA,race-ethnicity
2021,36,51000,NA,hispanic,NA,race-ethnicity
2021,36,63000,NA,all,NA,race-ethnicity
2021,36,63000,NA,white,NA,race-ethnicity
2021,36,63000,NA,black,NA,race-ethnicity
2021,36,63000,NA,asian_other,NA,race-ethnicity
2021,36,63000,NA,hispanic,NA,race-ethnicity
2021,36,73000,NA,all,NA,race-ethnicity
2021,36,73000,NA,white,NA,race-ethnicity
2021,36,73000,NA,black,NA,race-ethnicity
2021,36,73000,NA,asian_other,NA,race-ethnicity
2021,36,73000,NA,hispanic,NA,race-ethnicity
2021,36,84000,1,all,0,race-ethnicity
2021,36,84000,1,white,0,race-ethnicity
2021,36,84000,1,black,0,race-ethnicity
2021,36,84000,1,asian_other,0,race-ethnicity
2021,36,84000,1,hispanic,0,race-ethnicity
2021,37,02140,1,all,58.62523816503005,race-ethnicity
2021,37,02140,1,white,77.07129094412332,race-ethnicity
2021,37,02140,1,black,0,race-ethnicity
2021,37,02140,1,asian_other,0,race-ethnicity
2021,37,02140,1,hispanic,132.1003963011889,race-ethnicity
2021,37,10740,1,all,203.50585079321033,race-ethnicity
2021,37,10740,1,white,144.98590414820782,race-ethnicity
2021,37,10740,1,black,1509.433962264151,race-ethnicity
2021,37,10740,1,asian_other,26.26050420168067,race-ethnicity
2021,37,10740,1,hispanic,357.0153516601214,race-ethnicity
2021,37,12000,3,all,0,race-ethnicity
2021,37,12000,3,white,0,race-ethnicity
2021,37,12000,3,black,0,race-ethnicity
2021,37,12000,3,asian_other,0,race-ethnicity
2021,37,12000,3,hispanic,0,race-ethnicity
2021,37,14100,1,all,777.1622037550015,race-ethnicity
2021,37,14100,1,white,411.4661911946235,race-ethnicity
2021,37,14100,1,black,2427.3504273504273,race-ethnicity
2021,37,14100,1,asian_other,0,race-ethnicity
2021,37,14100,1,hispanic,509.3378607809848,race-ethnicity
2021,37,19000,1,all,677.8686167371924,race-ethnicity
2021,37,19000,1,white,193.1434089811685,race-ethnicity
2021,37,19000,1,black,1395.261728626276,race-ethnicity
2021,37,19000,1,asian_other,0,race-ethnicity
2021,37,19000,1,hispanic,104.67550593161201,race-ethnicity
2021,37,22920,2,all,914.8232375439321,race-ethnicity
2021,37,22920,2,white,551.702395964691,race-ethnicity
2021,37,22920,2,black,1585.295807007467,race-ethnicity
2021,37,22920,2,asian_other,69.78367062107466,race-ethnicity
2021,37,22920,2,hispanic,254.4529262086514,race-ethnicity
2021,37,25580,2,all,637.2926052082189,race-ethnicity
2021,37,25580,2,white,257.62980578676184,race-ethnicity
2021,37,25580,2,black,1572.8766165676336,race-ethnicity
2021,37,25580,2,asian_other,0,race-ethnicity
2021,37,25580,2,hispanic,168.91891891891893,race-ethnicity
2021,37,28000,1,all,506.8840331529557,race-ethnicity
2021,37,28000,1,white,246.01456406219248,race-ethnicity
2021,37,28000,1,black,847.9532163742689,race-ethnicity
2021,37,28000,1,asian_other,93.35324869305452,race-ethnicity
2021,37,28000,1,hispanic,116.7406023815083,race-ethnicity
2021,37,28080,2,all,945.6579648375067,race-ethnicity
2021,37,28080,2,white,123.40600575894693,race-ethnicity
2021,37,28080,2,black,1611.7563403650154,race-ethnicity
2021,37,28080,2,asian_other,0,race-ethnicity
2021,37,28080,2,hispanic,0,race-ethnicity
2021,37,31400,1,all,1936.0761078194107,race-ethnicity
2021,37,31400,1,white,1158.0775911986102,race-ethnicity
2021,37,31400,1,black,4213.694507148231,race-ethnicity
2021,37,31400,1,asian_other,142.09591474245116,race-ethnicity
2021,37,31400,1,hispanic,1284.0267077555213,race-ethnicity
2021,37,55000,2,all,634.9861311693372,race-ethnicity
2021,37,55000,2,white,908.018262966193,race-ethnicity
2021,37,55000,2,black,564.8215828294238,race-ethnicity
2021,37,55000,2,asian_other,0,race-ethnicity
2021,37,55000,2,hispanic,0,race-ethnicity
2021,37,74440,1,all,1442.7217915590008,race-ethnicity
2021,37,74440,1,white,554.1262616267563,race-ethnicity
2021,37,74440,1,black,5337.361530715005,race-ethnicity
2021,37,74440,1,asian_other,0,race-ethnicity
2021,37,74440,1,hispanic,226.88598979013048,race-ethnicity
2021,37,75000,2,all,202.94086232064654,race-ethnicity
2021,37,75000,2,white,91.04013352552917,race-ethnicity
2021,37,75000,2,black,491.6420845624385,race-ethnicity
2021,37,75000,2,asian_other,0,race-ethnicity
2021,37,75000,2,hispanic,135.95352861203807,race-ethnicity
2021,38,25700,1,all,6826.677159157977,race-ethnicity
2021,38,25700,1,white,4932.677369238737,race-ethnicity
2021,38,25700,1,black,17929.91035044825,race-ethnicity
2021,38,25700,1,asian_other,6172.839506172839,race-ethnicity
2021,38,25700,1,hispanic,0,race-ethnicity
2021,39,01000,1,all,1249.7840234982434,race-ethnicity
2021,39,01000,1,white,423.5656526761648,race-ethnicity
2021,39,01000,1,black,2839.625685705066,race-ethnicity
2021,39,01000,1,asian_other,177.83046828689982,race-ethnicity
2021,39,01000,1,hispanic,0,race-ethnicity
2021,39,15000,2,all,2034.0905063963996,race-ethnicity
2021,39,15000,2,white,740.4273323460969,race-ethnicity
2021,39,15000,2,black,3382.433169667212,race-ethnicity
2021,39,15000,2,asian_other,73.1528895391368,race-ethnicity
2021,39,15000,2,hispanic,516.0550458715596,race-ethnicity
2021,39,16000,2,all,190.05300069596873,race-ethnicity
2021,39,16000,2,white,80.40201005025126,race-ethnicity
2021,39,16000,2,black,304.78664934545816,race-ethnicity
2021,39,16000,2,asian_other,0,race-ethnicity
2021,39,16000,2,hispanic,14.245014245014245,race-ethnicity
2021,39,18000,2,all,713.6606229431413,race-ethnicity
2021,39,18000,2,white,268.0399951813035,race-ethnicity
2021,39,18000,2,black,1445.5071656297396,race-ethnicity
2021,39,18000,2,asian_other,44.81434058898848,race-ethnicity
2021,39,18000,2,hispanic,0,race-ethnicity
2021,39,21000,2,all,11169.731685257762,race-ethnicity
2021,39,21000,2,white,9482.116244411325,race-ethnicity
2021,39,21000,2,black,16359.017781541066,race-ethnicity
2021,39,21000,2,asian_other,150.37593984962407,race-ethnicity
2021,39,21000,2,hispanic,1565.9955257270694,race-ethnicity
2021,39,61000,1,all,1073.784322748888,race-ethnicity
2021,39,61000,1,white,894.7268227679422,race-ethnicity
2021,39,61000,1,black,5294.117647058823,race-ethnicity
2021,39,61000,1,asian_other,0,race-ethnicity
2021,39,61000,1,hispanic,0,race-ethnicity
2021,39,77000,2,all,1927.132572176569,race-ethnicity
2021,39,77000,2,white,787.6997652048776,race-ethnicity
2021,39,77000,2,black,4634.600635477155,race-ethnicity
2021,39,77000,2,asian_other,0,race-ethnicity
2021,39,77000,2,hispanic,0,race-ethnicity
2021,40,09050,3,all,275.277137117774,race-ethnicity
2021,40,09050,3,white,284.76506881822496,race-ethnicity
2021,40,09050,3,black,1509.8722415795587,race-ethnicity
2021,40,09050,3,asian_other,0,race-ethnicity
2021,40,09050,3,hispanic,330.03300330033005,race-ethnicity
2021,40,23200,1,all,3019.0349712262064,race-ethnicity
2021,40,23200,1,white,2760.1104044161766,race-ethnicity
2021,40,23200,1,black,12071.535022354694,race-ethnicity
2021,40,23200,1,asian_other,523.7887385421213,race-ethnicity
2021,40,23200,1,hispanic,2247.191011235955,race-ethnicity
2021,40,41850,1,all,1364.3026271281994,race-ethnicity
2021,40,41850,1,white,1172.3329425556858,race-ethnicity
2021,40,41850,1,black,3423.423423423423,race-ethnicity
2021,40,41850,1,asian_other,476.3525008506295,race-ethnicity
2021,40,41850,1,hispanic,328.76712328767127,race-ethnicity
2021,40,52500,3,all,2459.4363791631085,race-ethnicity
2021,40,52500,3,white,2086.213397008923,race-ethnicity
2021,40,52500,3,black,9685.230024213075,race-ethnicity
2021,40,52500,3,asian_other,512.4701059104885,race-ethnicity
2021,40,52500,3,hispanic,979.706088173548,race-ethnicity
2021,40,55000,2,all,1603.2885258469141,race-ethnicity
2021,40,55000,2,white,1233.1207801950486,race-ethnicity
2021,40,55000,2,black,5284.410112359551,race-ethnicity
2021,40,55000,2,asian_other,222.12966819380813,race-ethnicity
2021,40,55000,2,hispanic,1403.3480469725994,race-ethnicity
2021,40,75000,2,all,826.7823258335593,race-ethnicity
2021,40,75000,2,white,657.22729478188,race-ethnicity
2021,40,75000,2,black,2407.684630738523,race-ethnicity
2021,40,75000,2,asian_other,95.72196450924086,race-ethnicity
2021,40,75000,2,hispanic,104.37575270975512,race-ethnicity
2021,41,05350,1,all,833.2327013645695,race-ethnicity
2021,41,05350,1,white,903.1791907514452,race-ethnicity
2021,41,05350,1,black,4128.440366972477,race-ethnicity
2021,41,05350,1,asian_other,197.86307874950535,race-ethnicity
2021,41,05350,1,hispanic,0,race-ethnicity
2021,41,05800,1,all,931.9764327798607,race-ethnicity
2021,41,05800,1,white,962.2411693057248,race-ethnicity
2021,41,05800,1,black,1342.2818791946308,race-ethnicity
2021,41,05800,1,asian_other,0,race-ethnicity
2021,41,05800,1,hispanic,341.29692832764505,race-ethnicity
2021,41,23850,2,all,1022.8387277567606,race-ethnicity
2021,41,23850,2,white,1105.604269919939,race-ethnicity
2021,41,23850,2,black,6666.666666666667,race-ethnicity
2021,41,23850,2,asian_other,0,race-ethnicity
2021,41,23850,2,hispanic,82.03445447087778,race-ethnicity
2021,41,31250,1,all,146.5370970229832,race-ethnicity
2021,41,31250,1,white,130.36264517658213,race-ethnicity
2021,41,31250,1,black,792.3930269413629,race-ethnicity
2021,41,31250,1,asian_other,25.660764690787786,race-ethnicity
2021,41,31250,1,hispanic,90.99181073703367,race-ethnicity
2021,41,34100,1,all,268.5851318944844,race-ethnicity
2021,41,34100,1,white,345.9637561779242,race-ethnicity
2021,41,34100,1,black,1593.6254980079682,race-ethnicity
2021,41,34100,1,asian_other,0,race-ethnicity
2021,41,34100,1,hispanic,0,race-ethnicity
2021,41,47000,1,all,2029.639175257732,race-ethnicity
2021,41,47000,1,white,2091.5699528121413,race-ethnicity
2021,41,47000,1,black,4320.9876543209875,race-ethnicity
2021,41,47000,1,asian_other,687.5477463712758,race-ethnicity
2021,41,47000,1,hispanic,0,race-ethnicity
2021,41,59000,1,all,228.4720677733072,race-ethnicity
2021,41,59000,1,white,169.74666111520352,race-ethnicity
2021,41,59000,1,black,1280.4097311139565,race-ethnicity
2021,41,59000,1,asian_other,34.88940060009769,race-ethnicity
2021,41,59000,1,hispanic,0,race-ethnicity
2021,41,64900,1,all,685.4531607006854,race-ethnicity
2021,41,64900,1,white,844.7092540915604,race-ethnicity
2021,41,64900,1,black,2258.064516129032,race-ethnicity
2021,41,64900,1,asian_other,81.61932745674176,race-ethnicity
2021,41,64900,1,hispanic,353.9071347678369,race-ethnicity
2021,42,02000,NA,all,NA,race-ethnicity
2021,42,02000,NA,white,NA,race-ethnicity
2021,42,02000,NA,black,NA,race-ethnicity
2021,42,02000,NA,asian_other,NA,race-ethnicity
2021,42,02000,NA,hispanic,NA,race-ethnicity
2021,42,06088,NA,all,NA,race-ethnicity
2021,42,06088,NA,white,NA,race-ethnicity
2021,42,06088,NA,black,NA,race-ethnicity
2021,42,06088,NA,asian_other,NA,race-ethnicity
2021,42,06088,NA,hispanic,NA,race-ethnicity
2021,42,24000,2,all,278.32182249252656,race-ethnicity
2021,42,24000,2,white,57.47126436781609,race-ethnicity
2021,42,24000,2,black,1059.6026490066224,race-ethnicity
2021,42,24000,2,asian_other,0,race-ethnicity
2021,42,24000,2,hispanic,243.11183144246354,race-ethnicity
2021,42,60000,2,all,727.8241091736163,race-ethnicity
2021,42,60000,2,white,487.6170922622867,race-ethnicity
2021,42,60000,2,black,1247.4760047575583,race-ethnicity
2021,42,60000,2,asian_other,12.371950314247538,race-ethnicity
2021,42,60000,2,hispanic,388.0437533391446,race-ethnicity
2021,42,61000,NA,all,NA,race-ethnicity
2021,42,61000,NA,white,NA,race-ethnicity
2021,42,61000,NA,black,NA,race-ethnicity
2021,42,61000,NA,asian_other,NA,race-ethnicity
2021,42,61000,NA,hispanic,NA,race-ethnicity
2021,42,63624,NA,all,NA,race-ethnicity
2021,42,63624,NA,white,NA,race-ethnicity
2021,42,63624,NA,black,NA,race-ethnicity
2021,42,63624,NA,asian_other,NA,race-ethnicity
2021,42,63624,NA,hispanic,NA,race-ethnicity
2021,42,69000,2,all,1115.494490545504,race-ethnicity
2021,42,69000,2,white,961.9159795838241,race-ethnicity
2021,42,69000,2,black,5828.779599271403,race-ethnicity
2021,42,69000,2,asian_other,58.5480093676815,race-ethnicity
2021,42,69000,2,hispanic,0,race-ethnicity
2021,44,19180,1,all,1074.3285446595878,race-ethnicity
2021,44,19180,1,white,1030.5028854080792,race-ethnicity
2021,44,19180,1,black,5536.332179930796,race-ethnicity
2021,44,19180,1,asian_other,116.50485436893204,race-ethnicity
2021,44,19180,1,hispanic,1546.3917525773197,race-ethnicity
2021,44,54640,1,all,3021.5827338129498,race-ethnicity
2021,44,54640,1,white,3130.2876480541454,race-ethnicity
2021,44,54640,1,black,8561.15107913669,race-ethnicity
2021,44,54640,1,asian_other,0,race-ethnicity
2021,44,54640,1,hispanic,2450.6683640993,race-ethnicity
2021,44,59000,1,all,599.0176111177668,race-ethnicity
2021,44,59000,1,white,791.3790200370432,race-ethnicity
2021,44,59000,1,black,1171.875,race-ethnicity
2021,44,59000,1,asian_other,0,race-ethnicity
2021,44,59000,1,hispanic,0,race-ethnicity
2021,44,74300,1,all,834.0649692712907,race-ethnicity
2021,44,74300,1,white,761.4662652735966,race-ethnicity
2021,44,74300,1,black,4113.9240506329115,race-ethnicity
2021,44,74300,1,asian_other,114.8105625717566,race-ethnicity
2021,44,74300,1,hispanic,253.48542458808618,race-ethnicity
2021,45,13330,1,all,2000.6488590894344,race-ethnicity
2021,45,13330,1,white,690.3693476009665,race-ethnicity
2021,45,13330,1,black,5402.384500745156,race-ethnicity
2021,45,13330,1,asian_other,0,race-ethnicity
2021,45,13330,1,hispanic,468.01872074883,race-ethnicity
2021,45,16000,2,all,447.48858447488584,race-ethnicity
2021,45,16000,2,white,52.61773217574323,race-ethnicity
2021,45,16000,2,black,742.0551701887401,race-ethnicity
2021,45,16000,2,asian_other,0,race-ethnicity
2021,45,16000,2,hispanic,200,race-ethnicity
2021,45,48535,1,all,438.6801449551783,race-ethnicity
2021,45,48535,1,white,246.59590436367537,race-ethnicity
2021,45,48535,1,black,6395.3488372093025,race-ethnicity
2021,45,48535,1,asian_other,122.69938650306749,race-ethnicity
2021,45,48535,1,hispanic,348.4320557491289,race-ethnicity
2021,45,50875,1,all,3426.99216950714,race-ethnicity
2021,45,50875,1,white,1727.2400143936668,race-ethnicity
2021,45,50875,1,black,5504.273504273504,race-ethnicity
2021,45,50875,1,asian_other,0,race-ethnicity
2021,45,50875,1,hispanic,2333.3333333333335,race-ethnicity
2021,46,59020,1,all,5463.626273837151,race-ethnicity
2021,46,59020,1,white,2946.2027479663684,race-ethnicity
2021,46,59020,1,black,15129.924559932942,race-ethnicity
2021,46,59020,1,asian_other,9084.43177769861,race-ethnicity
2021,46,59020,1,hispanic,0,race-ethnicity
2021,47,14000,2,all,2562.300319488818,race-ethnicity
2021,47,14000,2,white,954.3859649122808,race-ethnicity
2021,47,14000,2,black,5541.645802036388,race-ethnicity
2021,47,14000,2,asian_other,39.46329913180742,race-ethnicity
2021,47,14000,2,hispanic,576.4966740576497,race-ethnicity
2021,47,15160,2,all,2100.79275198188,race-ethnicity
2021,47,15160,2,white,1471.7906786590352,race-ethnicity
2021,47,15160,2,black,4779.953674457781,race-ethnicity
2021,47,15160,2,asian_other,0,race-ethnicity
2021,47,15160,2,hispanic,860.6557377049181,race-ethnicity
2021,47,27740,2,all,1539.6458814472671,race-ethnicity
2021,47,27740,2,white,1326.5864332603937,race-ethnicity
2021,47,27740,2,black,11142.857142857143,race-ethnicity
2021,47,27740,2,asian_other,0,race-ethnicity
2021,47,27740,2,hispanic,3571.428571428571,race-ethnicity
2021,47,40000,2,all,2877.6513191929644,race-ethnicity
2021,47,40000,2,white,2221.988205560236,race-ethnicity
2021,47,40000,2,black,6273.661438615467,race-ethnicity
2021,47,40000,2,asian_other,88.1057268722467,race-ethnicity
2021,47,40000,2,hispanic,1557.8190533253446,race-ethnicity
2021,47,48000,2,all,3043.7706499809947,race-ethnicity
2021,47,48000,2,white,1079.3395086588805,race-ethnicity
2021,47,48000,2,black,3937.937774881903,race-ethnicity
2021,47,48000,2,asian_other,130.9090909090909,race-ethnicity
2021,47,48000,2,hispanic,1050.9107893507708,race-ethnicity
2021,47,51560,2,all,682.469075620011,race-ethnicity
2021,47,51560,2,white,396.2536023054755,race-ethnicity
2021,47,51560,2,black,2191.235059760956,race-ethnicity
2021,47,51560,2,asian_other,43.57298474945534,race-ethnicity
2021,47,51560,2,hispanic,500.8347245409015,race-ethnicity
2021,47,52006,1,all,1094.634580190535,race-ethnicity
2021,47,52006,1,white,549.430151835765,race-ethnicity
2021,47,52006,1,black,2387.1096081161727,race-ethnicity
2021,47,52006,1,asian_other,61.28523901243215,race-ethnicity
2021,47,52006,1,hispanic,762.3554153522608,race-ethnicity
2021,48,01000,2,all,1025.7562144354597,race-ethnicity
2021,48,01000,2,white,1161.8257261410788,race-ethnicity
2021,48,01000,2,black,2410.4234527687295,race-ethnicity
2021,48,01000,2,asian_other,0,race-ethnicity
2021,48,01000,2,hispanic,0,race-ethnicity
2021,48,01924,NA,all,NA,race-ethnicity
2021,48,01924,NA,white,NA,race-ethnicity
2021,48,01924,NA,black,NA,race-ethnicity
2021,48,01924,NA,asian_other,NA,race-ethnicity
2021,48,01924,NA,hispanic,NA,race-ethnicity
2021,48,03000,2,all,2494.968131499497,race-ethnicity
2021,48,03000,2,white,2407.215902562335,race-ethnicity
2021,48,03000,2,black,7654.075546719682,race-ethnicity
2021,48,03000,2,asian_other,225.7336343115124,race-ethnicity
2021,48,03000,2,hispanic,0,race-ethnicity
2021,48,04000,1,all,1820.7583630351696,race-ethnicity
2021,48,04000,1,white,1574.6224119726392,race-ethnicity
2021,48,04000,1,black,4210.889636724481,race-ethnicity
2021,48,04000,1,asian_other,75.74609907589759,race-ethnicity
2021,48,04000,1,hispanic,11.579434923575729,race-ethnicity
2021,48,05000,2,all,706.2020173538572,race-ethnicity
2021,48,05000,2,white,753.4652812863827,race-ethnicity
2021,48,05000,2,black,2852.153667054715,race-ethnicity
2021,48,05000,2,asian_other,11.70594662088341,race-ethnicity
2021,48,05000,2,hispanic,64.2153167490298,race-ethnicity
2021,48,06128,1,all,943.4809955970886,race-ethnicity
2021,48,06128,1,white,1087.719298245614,race-ethnicity
2021,48,06128,1,black,2196.11848825332,race-ethnicity
2021,48,06128,1,asian_other,0,race-ethnicity
2021,48,06128,1,hispanic,0,race-ethnicity
2021,48,07000,1,all,3102.3622047244094,race-ethnicity
2021,48,07000,1,white,2713.07207454097,race-ethnicity
2021,48,07000,1,black,4464.692482915718,race-ethnicity
2021,48,07000,1,asian_other,40.55150040551501,race-ethnicity
2021,48,07000,1,hispanic,1165.7662780779071,race-ethnicity
2021,48,10768,2,all,1382.0375881609523,race-ethnicity
2021,48,10768,2,white,1854.5014307726174,race-ethnicity
2021,48,10768,2,black,1333.3333333333335,race-ethnicity
2021,48,10768,2,asian_other,0,race-ethnicity
2021,48,10768,2,hispanic,1394.8812465965736,race-ethnicity
2021,48,10912,1,all,1894.1868060091442,race-ethnicity
2021,48,10912,1,white,1897.2059330803725,race-ethnicity
2021,48,10912,1,black,3037.4940673943997,race-ethnicity
2021,48,10912,1,asian_other,0,race-ethnicity
2021,48,10912,1,hispanic,1811.151811151811,race-ethnicity
2021,48,13024,1,all,790.6783187682065,race-ethnicity
2021,48,13024,1,white,891.79548156956,race-ethnicity
2021,48,13024,1,black,2048.857368006304,race-ethnicity
2021,48,13024,1,asian_other,189.91348385735387,race-ethnicity
2021,48,13024,1,hispanic,843.6521975779017,race-ethnicity
2021,48,13552,1,all,569.94300569943,race-ethnicity
2021,48,13552,1,white,578.5123966942149,race-ethnicity
2021,48,13552,1,black,4778.156996587031,race-ethnicity
2021,48,13552,1,asian_other,40.84967320261438,race-ethnicity
2021,48,13552,1,hispanic,383.28861632809503,race-ethnicity
2021,48,15976,1,all,1557.632398753894,race-ethnicity
2021,48,15976,1,white,1138.7360030366294,race-ethnicity
2021,48,15976,1,black,5971.563981042654,race-ethnicity
2021,48,15976,1,asian_other,346.19188921859546,race-ethnicity
2021,48,15976,1,hispanic,866.8242710795903,race-ethnicity
2021,48,16432,1,all,4267.623890716921,race-ethnicity
2021,48,16432,1,white,5245.535714285715,race-ethnicity
2021,48,16432,1,black,4953.560371517028,race-ethnicity
2021,48,16432,1,asian_other,164.92578339747115,race-ethnicity
2021,48,16432,1,hispanic,3947.368421052631,race-ethnicity
2021,48,17000,2,all,2639.760330111356,race-ethnicity
2021,48,17000,2,white,3418.8379996763233,race-ethnicity
2021,48,17000,2,black,7148.659626320065,race-ethnicity
2021,48,17000,2,asian_other,10.598834128245894,race-ethnicity
2021,48,17000,2,hispanic,2813.2091712966585,race-ethnicity
2021,48,19000,2,all,681.3789575399306,race-ethnicity
2021,48,19000,2,white,640.2313093762908,race-ethnicity
2021,48,19000,2,black,1556.2088579280373,race-ethnicity
2021,48,19000,2,asian_other,19.011406844106464,race-ethnicity
2021,48,19000,2,hispanic,0,race-ethnicity
2021,48,19972,1,all,936.5158296038454,race-ethnicity
2021,48,19972,1,white,1109.9079588521927,race-ethnicity
2021,48,19972,1,black,1819.2488262910797,race-ethnicity
2021,48,19972,1,asian_other,0,race-ethnicity
2021,48,19972,1,hispanic,948.5094850948509,race-ethnicity
2021,48,22660,2,all,880.1679586563308,race-ethnicity
2021,48,22660,2,white,1224.105461393597,race-ethnicity
2021,48,22660,2,black,6153.846153846154,race-ethnicity
2021,48,22660,2,asian_other,0,race-ethnicity
2021,48,22660,2,hispanic,884.8774444739404,race-ethnicity
2021,48,24000,2,all,873.2673746341228,race-ethnicity
2021,48,24000,2,white,1365.6531118980747,race-ethnicity
2021,48,24000,2,black,2471.0830704521554,race-ethnicity
2021,48,24000,2,asian_other,9.481069464635612,race-ethnicity
2021,48,24000,2,hispanic,4.1342244883897195,race-ethnicity
2021,48,26232,1,all,250.80616266571124,race-ethnicity
2021,48,26232,1,white,298.3912817851583,race-ethnicity
2021,48,26232,1,black,1000,race-ethnicity
2021,48,26232,1,asian_other,0,race-ethnicity
2021,48,26232,1,hispanic,388.8528839922229,race-ethnicity
2021,48,27000,2,all,1007.1955584776098,race-ethnicity
2021,48,27000,2,white,948.2982592881267,race-ethnicity
2021,48,27000,2,black,2638.0873866446827,race-ethnicity
2021,48,27000,2,asian_other,41.42992424242424,race-ethnicity
2021,48,27000,2,hispanic,2.020569396455921,race-ethnicity
2021,48,27684,1,all,738.2798080472498,race-ethnicity
2021,48,27684,1,white,765.0070948238633,race-ethnicity
2021,48,27684,1,black,3795.866722901729,race-ethnicity
2021,48,27684,1,asian_other,53.48070237989126,race-ethnicity
2021,48,27684,1,hispanic,1228.6196097325944,race-ethnicity
2021,48,29000,1,all,1646.0641772881572,race-ethnicity
2021,48,29000,1,white,2154.743279761058,race-ethnicity
