year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,quality
2018,28,13,0.3890989288,0.5483639053,0.2298339523,2
2018,28,15,0.7217806041,0.9232808481,0.5202803602,3
2018,28,17,0.3890989288,0.5483639053,0.2298339523,2
2018,28,19,0.4007918025,0.5608777125,0.2407058925,2
2018,28,21,0.7724388033,0.9778751227,0.5670024838,3
2018,28,23,0.2088647959,0.3543280913,0.0634015005,2
2018,28,25,0.4007918025,0.5608777125,0.2407058925,2
2018,28,27,0.636926541,0.806211023,0.4676420589,2
2018,28,29,0.4533443435,0.6715229167,0.2351657703,3
2018,28,31,0.1636103152,0.3299473463,-0.002726716,3
2018,28,33,0.6167664671,0.7778362886,0.4556966456,1
2018,28,35,0.5247405262,0.700538117,0.3489429354,2
2018,28,37,0.7724388033,0.9778751227,0.5670024838,3
2018,28,39,0.3519510329,0.5228504091,0.1810516567,2
2018,28,41,0.1636103152,0.3299473463,-0.002726716,3
2018,28,43,0.7217806041,0.9232808481,0.5202803602,3
2018,28,45,0.3519510329,0.5228504091,0.1810516567,2
2018,28,47,0.4793050588,0.6206346615,0.337975456,1
2018,28,49,0.5226093474,0.6364155032,0.4088031916,1
2018,28,51,0.7217806041,0.9232808481,0.5202803602,3
2018,28,53,0.452510917,0.6306247733,0.2743970608,2
2018,28,55,0.452510917,0.6306247733,0.2743970608,2
2018,28,57,0.3890989288,0.5483639053,0.2298339523,2
2018,28,59,0.3598311643,0.5701788434,0.1494834851,3
2018,28,61,0.1325605901,0.2482586004,0.0168625798,2
2018,28,63,0.7724388033,0.9778751227,0.5670024838,3
2018,28,65,0.1636103152,0.3299473463,-0.002726716,3
2018,28,67,0.1636103152,0.3299473463,-0.002726716,3
2018,28,69,0.1325605901,0.2482586004,0.0168625798,2
2018,28,71,0.3890989288,0.5483639053,0.2298339523,2
2018,28,73,0.5247405262,0.700538117,0.3489429354,2
2018,28,75,0.2088647959,0.3543280913,0.0634015005,2
2018,28,77,0.7724388033,0.9778751227,0.5670024838,3
2018,28,79,0.1325605901,0.2482586004,0.0168625798,2
2018,28,81,0.4311239193,0.5791477843,0.2831000543,2
2018,28,83,0.7217806041,0.9232808481,0.5202803602,3
2018,28,85,0.7724388033,0.9778751227,0.5670024838,3
2018,28,87,0.4007918025,0.5608777125,0.2407058925,2
2018,28,89,0.5183877555,0.6529100492,0.3838654617,2
2018,28,91,0.5247405262,0.700538117,0.3489429354,2
2018,28,93,0.3909341347,0.5440808529,0.2377874166,2
2018,28,95,0.3890989288,0.5483639053,0.2298339523,2
2018,28,97,0.7217806041,0.9232808481,0.5202803602,3
2018,28,99,0.1325605901,0.2482586004,0.0168625798,2
2018,28,101,0.2088647959,0.3543280913,0.0634015005,2
2018,28,103,0.4007918025,0.5608777125,0.2407058925,2
2018,28,105,0.4007918025,0.5608777125,0.2407058925,2
2018,28,107,0.636926541,0.806211023,0.4676420589,2
2018,28,109,0.3519510329,0.5228504091,0.1810516567,2
2018,28,111,0.5247405262,0.700538117,0.3489429354,2
2018,28,113,0.7724388033,0.9778751227,0.5670024838,3
2018,28,115,0.4311239193,0.5791477843,0.2831000543,2
2018,28,117,0.3909341347,0.5440808529,0.2377874166,2
2018,28,119,0.636926541,0.806211023,0.4676420589,2
2018,28,121,0.5973120956,0.7977487294,0.3968754618,3
2018,28,123,0.1325605901,0.2482586004,0.0168625798,2
2018,28,125,0.452510917,0.6306247733,0.2743970608,2
2018,28,127,0.5973120956,0.7977487294,0.3968754618,3
2018,28,129,0.1325605901,0.2482586004,0.0168625798,2
2018,28,131,0.3519510329,0.5228504091,0.1810516567,2
2018,28,133,0.452510917,0.6306247733,0.2743970608,2
2018,28,135,0.636926541,0.806211023,0.4676420589,2
2018,28,137,0.636926541,0.806211023,0.4676420589,2
2018,28,139,0.3909341347,0.5440808529,0.2377874166,2
2018,28,141,0.3909341347,0.5440808529,0.2377874166,2
2018,28,143,0.636926541,0.806211023,0.4676420589,2
2018,28,145,0.4311239193,0.5791477843,0.2831000543,2
2018,28,147,0.7724388033,0.9778751227,0.5670024838,3
2018,28,149,0.4533443435,0.6715229167,0.2351657703,3
2018,28,151,0.452510917,0.6306247733,0.2743970608,2
2018,28,153,0.1636103152,0.3299473463,-0.002726716,3
2018,28,155,0.4007918025,0.5608777125,0.2407058925,2
2018,28,157,0.7724388033,0.9778751227,0.5670024838,3
2018,28,159,0.4007918025,0.5608777125,0.2407058925,2
2018,28,161,0.7217806041,0.9232808481,0.5202803602,3
2018,28,163,0.531136554,0.7159796947,0.3462934133,3
2018,29,1,0.5126825519,0.6806970899,0.3446680138,2
2018,29,3,0.2841423948,0.4542624556,0.1140223341,3
2018,29,5,0.485218034,0.6106393296,0.3597967384,2
2018,29,7,0.3766133196,0.5249302539,0.2282963853,2
2018,29,9,0.4103641457,0.5807987311,0.2399295602,2
2018,29,11,0.4160997732,0.5794012495,0.252798297,2
2018,29,13,0.3586519115,0.5505337751,0.1667700479,3
2018,29,15,0.3445305771,0.5066702176,0.1823909366,2
2018,29,17,0.4376706096,0.6449775368,0.2303636825,3
2018,29,19,0.6753661784,0.8979523331,0.4527800238,3
2018,29,21,0.2841423948,0.4542624556,0.1140223341,3
2018,29,23,0.3893591294,0.5699705344,0.2087477244,3
2018,29,25,0.3983663211,0.5354435791,0.261289063,2
2018,29,27,0.5033436214,0.6765809091,0.3301063337,2
2018,29,29,0.2962507683,0.4497320164,0.1427695201,2
2018,29,31,0.4376706096,0.6449775368,0.2303636825,3
2018,29,33,0.4012018381,0.5477038301,0.2546998461,2
2018,29,35,0.3893591294,0.5699705344,0.2087477244,3
2018,29,37,0.3586519115,0.5505337751,0.1667700479,3
2018,29,39,0.4160997732,0.5794012495,0.252798297,2
2018,29,41,0.4012018381,0.5477038301,0.2546998461,2
2018,29,43,0.4369321219,0.5946393636,0.2792248801,2
2018,29,45,0.5126825519,0.6806970899,0.3446680138,2
2018,29,47,0.301367993,0.4059153393,0.1968206467,1
2018,29,49,0.3983663211,0.5354435791,0.261289063,2
2018,29,51,0.5033436214,0.6765809091,0.3301063337,2
2018,29,53,0.4012018381,0.5477038301,0.2546998461,2
2018,29,55,0.4236520163,0.6213478325,0.2259562002,3
2018,29,57,0.4160997732,0.5794012495,0.252798297,2
2018,29,59,0.3445305771,0.5066702176,0.1823909366,2
2018,29,61,0.485218034,0.6106393296,0.3597967384,2
2018,29,63,0.2841423948,0.4542624556,0.1140223341,3
2018,29,65,0.4236520163,0.6213478325,0.2259562002,3
2018,29,67,0.295357361,0.4613983959,0.1293163261,3
2018,29,69,0.3496932515,0.5099880275,0.1893984756,2
2018,29,71,0.3938461538,0.6028244389,0.1848678688,3
2018,29,73,0.4236520163,0.6213478325,0.2259562002,3
2018,29,75,0.485218034,0.6106393296,0.3597967384,2
2018,29,77,0.5520115688,0.6638154202,0.4402077173,1
2018,29,79,0.485218034,0.6106393296,0.3597967384,2
2018,29,81,0.485218034,0.6106393296,0.3597967384,2
2018,29,83,0.4160997732,0.5794012495,0.252798297,2
2018,29,85,0.3445305771,0.5066702176,0.1823909366,2
2018,29,87,0.485218034,0.6106393296,0.3597967384,2
2018,29,89,0.4012018381,0.5477038301,0.2546998461,2
2018,29,91,0.295357361,0.4613983959,0.1293163261,3
2018,29,93,0.3893591294,0.5699705344,0.2087477244,3
2018,29,95,0.4251062878,0.5091243759,0.3410881997,1
2018,29,97,0.559309849,0.7012482957,0.4173714024,2
2018,29,99,0.6044928523,0.7620463186,0.4469393859,1
2018,29,101,0.3983663211,0.5354435791,0.261289063,2
2018,29,103,0.5126825519,0.6806970899,0.3446680138,2
2018,29,105,0.3445305771,0.5066702176,0.1823909366,2
2018,29,107,0.3983663211,0.5354435791,0.261289063,2
2018,29,109,0.4160997732,0.5794012495,0.252798297,2
2018,29,111,0.5126825519,0.6806970899,0.3446680138,2
2018,29,113,0.3766133196,0.5249302539,0.2282963853,2
2018,29,115,0.485218034,0.6106393296,0.3597967384,2
2018,29,117,0.485218034,0.6106393296,0.3597967384,2
2018,29,119,0.4103641457,0.5807987311,0.2399295602,2
2018,29,121,0.5126825519,0.6806970899,0.3446680138,2
2018,29,123,0.3893591294,0.5699705344,0.2087477244,3
2018,29,125,0.4236520163,0.6213478325,0.2259562002,3
2018,29,127,0.5126825519,0.6806970899,0.3446680138,2
2018,29,129,0.485218034,0.6106393296,0.3597967384,2
2018,29,131,0.2962507683,0.4497320164,0.1427695201,2
2018,29,133,0.3496932515,0.5099880275,0.1893984756,2
2018,29,135,0.5033436214,0.6765809091,0.3301063337,2
2018,29,137,0.5126825519,0.6806970899,0.3446680138,2
2018,29,139,0.3766133196,0.5249302539,0.2282963853,2
2018,29,141,0.2962507683,0.4497320164,0.1427695201,2
2018,29,143,0.3496932515,0.5099880275,0.1893984756,2
2018,29,145,0.559309849,0.7012482957,0.4173714024,2
2018,29,147,0.485218034,0.6106393296,0.3597967384,2
2018,29,149,0.295357361,0.4613983959,0.1293163261,3
2018,29,151,0.5033436214,0.6765809091,0.3301063337,2
2018,29,153,0.295357361,0.4613983959,0.1293163261,3
2018,29,155,0.3496932515,0.5099880275,0.1893984756,2
2018,29,157,0.2489506821,0.3964839593,0.1014174048,2
2018,29,159,0.4012018381,0.5477038301,0.2546998461,2
2018,29,161,0.4236520163,0.6213478325,0.2259562002,3
2018,29,163,0.3766133196,0.5249302539,0.2282963853,2
2018,29,165,0.4873111782,0.6632676867,0.3113546698,1
2018,29,167,0.3445305771,0.5066702176,0.1823909366,2
2018,29,169,0.2962507683,0.4497320164,0.1427695201,2
2018,29,171,0.485218034,0.6106393296,0.3597967384,2
2018,29,173,0.5126825519,0.6806970899,0.3446680138,2
2018,29,175,0.4012018381,0.5477038301,0.2546998461,2
2018,29,177,0.3983663211,0.5354435791,0.261289063,2
2018,29,179,0.3893591294,0.5699705344,0.2087477244,3
2018,29,181,0.3893591294,0.5699705344,0.2087477244,3
2018,29,183,0.6204213323,0.7223956257,0.5184470389,1
2018,29,185,0.4160997732,0.5794012495,0.252798297,2
2018,29,186,0.2489506821,0.3964839593,0.1014174048,2
2018,29,187,0.2489506821,0.3964839593,0.1014174048,2
2018,29,189,0.5389350569,0.6109622397,0.4669078742,1
2018,29,195,0.4012018381,0.5477038301,0.2546998461,2
2018,29,197,0.5126825519,0.6806970899,0.3446680138,2
2018,29,199,0.5126825519,0.6806970899,0.3446680138,2
2018,29,201,0.4376706096,0.6449775368,0.2303636825,3
2018,29,203,0.295357361,0.4613983959,0.1293163261,3
2018,29,205,0.5126825519,0.6806970899,0.3446680138,2
2018,29,207,0.3496932515,0.5099880275,0.1893984756,2
2018,29,209,0.4103641457,0.5807987311,0.2399295602,2
2018,29,211,0.485218034,0.6106393296,0.3597967384,2
2018,29,213,0.4103641457,0.5807987311,0.2399295602,2
2018,29,215,0.295357361,0.4613983959,0.1293163261,3
2018,29,217,0.4160997732,0.5794012495,0.252798297,2
2018,29,219,0.3766133196,0.5249302539,0.2282963853,2
2018,29,221,0.2489506821,0.3964839593,0.1014174048,2
2018,29,223,0.3893591294,0.5699705344,0.2087477244,3
2018,29,225,0.4369321219,0.5946393636,0.2792248801,2
2018,29,227,0.485218034,0.6106393296,0.3597967384,2
2018,29,229,0.295357361,0.4613983959,0.1293163261,3
2018,29,510,0.6509198628,0.8111495349,0.4906901907,1
2018,30,1,0.1847859563,0.3749666325,-0.00539472,3
2018,30,3,0.4066448292,0.5628262128,0.2504634456,2
2018,30,5,0.3299067655,0.4629211717,0.1968923592,2
2018,30,7,0.1847859563,0.3749666325,-0.00539472,3
2018,30,9,0.4549793882,0.6679642559,0.2419945204,3
2018,30,11,0.4066448292,0.5628262128,0.2504634456,2
2018,30,13,0.3299067655,0.4629211717,0.1968923592,2
2018,30,15,0.3299067655,0.4629211717,0.1968923592,2
2018,30,17,0.4066448292,0.5628262128,0.2504634456,2
2018,30,19,0.4066448292,0.5628262128,0.2504634456,2
2018,30,21,0.4066448292,0.5628262128,0.2504634456,2
2018,30,23,0.1847859563,0.3749666325,-0.00539472,3
2018,30,25,0.4066448292,0.5628262128,0.2504634456,2
2018,30,27,0.3299067655,0.4629211717,0.1968923592,2
2018,30,29,0.3087927425,0.4898949542,0.1276905308,3
2018,30,31,0.4549793882,0.6679642559,0.2419945204,3
2018,30,33,0.4066448292,0.5628262128,0.2504634456,2
2018,30,35,0.3087927425,0.4898949542,0.1276905308,3
2018,30,37,0.4066448292,0.5628262128,0.2504634456,2
2018,30,39,0.1847859563,0.3749666325,-0.00539472,3
2018,30,41,0.3299067655,0.4629211717,0.1968923592,2
2018,30,43,0.1847859563,0.3749666325,-0.00539472,3
2018,30,45,0.3299067655,0.4629211717,0.1968923592,2
2018,30,47,0.6565048544,0.7968214392,0.5161882695,2
2018,30,49,0.1847859563,0.3749666325,-0.00539472,3
2018,30,51,0.3299067655,0.4629211717,0.1968923592,2
2018,30,53,0.3087927425,0.4898949542,0.1276905308,3
2018,30,55,0.4066448292,0.5628262128,0.2504634456,2
2018,30,57,0.1847859563,0.3749666325,-0.00539472,3
2018,30,59,0.3299067655,0.4629211717,0.1968923592,2
2018,30,61,0.6565048544,0.7968214392,0.5161882695,2
2018,30,63,0.6565048544,0.7968214392,0.5161882695,2
2018,30,65,0.4066448292,0.5628262128,0.2504634456,2
2018,30,67,0.4549793882,0.6679642559,0.2419945204,3
2018,30,69,0.3299067655,0.4629211717,0.1968923592,2
2018,30,71,0.4066448292,0.5628262128,0.2504634456,2
2018,30,73,0.3299067655,0.4629211717,0.1968923592,2
2018,30,75,0.4066448292,0.5628262128,0.2504634456,2
2018,30,77,0.1847859563,0.3749666325,-0.00539472,3
2018,30,79,0.4066448292,0.5628262128,0.2504634456,2
2018,30,81,0.6565048544,0.7968214392,0.5161882695,2
2018,30,83,0.4066448292,0.5628262128,0.2504634456,2
2018,30,85,0.4066448292,0.5628262128,0.2504634456,2
2018,30,87,0.4066448292,0.5628262128,0.2504634456,2
2018,30,89,0.6565048544,0.7968214392,0.5161882695,2
2018,30,91,0.4066448292,0.5628262128,0.2504634456,2
2018,30,93,0.1847859563,0.3749666325,-0.00539472,3
2018,30,95,0.4549793882,0.6679642559,0.2419945204,3
2018,30,97,0.4549793882,0.6679642559,0.2419945204,3
2018,30,99,0.3299067655,0.4629211717,0.1968923592,2
2018,30,101,0.3299067655,0.4629211717,0.1968923592,2
2018,30,103,0.4066448292,0.5628262128,0.2504634456,2
2018,30,105,0.4066448292,0.5628262128,0.2504634456,2
2018,30,107,0.3299067655,0.4629211717,0.1968923592,2
2018,30,109,0.4066448292,0.5628262128,0.2504634456,2
2018,30,111,0.4123365533,0.5379454274,0.2867276792,1
2018,31,1,0.3932475884,0.5427688431,0.2437263338,2
2018,31,3,0.4459290932,0.5696593185,0.3221988679,2
2018,31,5,0.5193582142,0.6924694859,0.3462469424,2
2018,31,7,0.5830618893,0.765691074,0.4004327045,3
2018,31,9,0.28046875,0.4468652264,0.1140722736,3
2018,31,11,0.4459290932,0.5696593185,0.3221988679,2
2018,31,13,0.5830618893,0.765691074,0.4004327045,3
2018,31,15,0.5830618893,0.765691074,0.4004327045,3
2018,31,17,0.5830618893,0.765691074,0.4004327045,3
2018,31,19,0.3932475884,0.5427688431,0.2437263338,2
2018,31,21,0.4459290932,0.5696593185,0.3221988679,2
2018,31,23,0.5563660477,0.7103299016,0.4024021939,2
2018,31,25,0.4829842932,0.6485385765,0.3174300099,2
2018,31,27,0.4459290932,0.5696593185,0.3221988679,2
2018,31,29,0.5193582142,0.6924694859,0.3462469424,2
2018,31,31,0.5830618893,0.765691074,0.4004327045,3
2018,31,33,0.5830618893,0.765691074,0.4004327045,3
2018,31,35,0.3932475884,0.5427688431,0.2437263338,2
2018,31,37,0.4459290932,0.5696593185,0.3221988679,2
2018,31,39,0.4459290932,0.5696593185,0.3221988679,2
2018,31,41,0.28046875,0.4468652264,0.1140722736,3
2018,31,43,0.4459290932,0.5696593185,0.3221988679,2
2018,31,45,0.5830618893,0.765691074,0.4004327045,3
2018,31,47,0.5193582142,0.6924694859,0.3462469424,2
2018,31,49,0.5830618893,0.765691074,0.4004327045,3
2018,31,51,0.4459290932,0.5696593185,0.3221988679,2
2018,31,53,0.4829842932,0.6485385765,0.3174300099,2
2018,31,55,0.3810086682,0.4752552694,0.286762067,1
2018,31,57,0.5193582142,0.6924694859,0.3462469424,2
2018,31,59,0.5563660477,0.7103299016,0.4024021939,2
2018,31,61,0.3932475884,0.5427688431,0.2437263338,2
2018,31,63,0.5193582142,0.6924694859,0.3462469424,2
2018,31,65,0.5193582142,0.6924694859,0.3462469424,2
2018,31,67,0.5563660477,0.7103299016,0.4024021939,2
2018,31,69,0.5830618893,0.765691074,0.4004327045,3
2018,31,71,0.28046875,0.4468652264,0.1140722736,3
2018,31,73,0.5193582142,0.6924694859,0.3462469424,2
2018,31,75,0.5193582142,0.6924694859,0.3462469424,2
2018,31,77,0.28046875,0.4468652264,0.1140722736,3
2018,31,79,0.28046875,0.4468652264,0.1140722736,3
2018,31,81,0.28046875,0.4468652264,0.1140722736,3
2018,31,83,0.3932475884,0.5427688431,0.2437263338,2
2018,31,85,0.5193582142,0.6924694859,0.3462469424,2
2018,31,87,0.5193582142,0.6924694859,0.3462469424,2
2018,31,89,0.5830618893,0.765691074,0.4004327045,3
2018,31,91,0.5193582142,0.6924694859,0.3462469424,2
2018,31,93,0.28046875,0.4468652264,0.1140722736,3
2018,31,95,0.5563660477,0.7103299016,0.4024021939,2
2018,31,97,0.5563660477,0.7103299016,0.4024021939,2
2018,31,99,0.3932475884,0.5427688431,0.2437263338,2
2018,31,101,0.5193582142,0.6924694859,0.3462469424,2
2018,31,103,0.5830618893,0.765691074,0.4004327045,3
2018,31,105,0.5830618893,0.765691074,0.4004327045,3
2018,31,107,0.4459290932,0.5696593185,0.3221988679,2
2018,31,109,0.5042050064,0.6317856272,0.3766243857,1
2018,31,111,0.5193582142,0.6924694859,0.3462469424,2
2018,31,113,0.5193582142,0.6924694859,0.3462469424,2
2018,31,115,0.28046875,0.4468652264,0.1140722736,3
2018,31,117,0.5193582142,0.6924694859,0.3462469424,2
2018,31,119,0.4459290932,0.5696593185,0.3221988679,2
2018,31,121,0.28046875,0.4468652264,0.1140722736,3
2018,31,123,0.5830618893,0.765691074,0.4004327045,3
2018,31,125,0.4459290932,0.5696593185,0.3221988679,2
2018,31,127,0.5563660477,0.7103299016,0.4024021939,2
2018,31,129,0.3932475884,0.5427688431,0.2437263338,2
2018,31,131,0.5563660477,0.7103299016,0.4024021939,2
2018,31,133,0.5563660477,0.7103299016,0.4024021939,2
2018,31,135,0.5193582142,0.6924694859,0.3462469424,2
2018,31,137,0.3932475884,0.5427688431,0.2437263338,2
2018,31,139,0.4459290932,0.5696593185,0.3221988679,2
2018,31,141,0.4459290932,0.5696593185,0.3221988679,2
2018,31,143,0.5563660477,0.7103299016,0.4024021939,2
2018,31,145,0.5193582142,0.6924694859,0.3462469424,2
2018,31,147,0.5563660477,0.7103299016,0.4024021939,2
2018,31,149,0.5830618893,0.765691074,0.4004327045,3
2018,31,151,0.5563660477,0.7103299016,0.4024021939,2
2018,31,153,0.3268981181,0.4624556859,0.1913405503,1
2018,31,155,0.4829842932,0.6485385765,0.3174300099,2
2018,31,157,0.5830618893,0.765691074,0.4004327045,3
2018,31,159,0.5563660477,0.7103299016,0.4024021939,2
2018,31,161,0.5830618893,0.765691074,0.4004327045,3
2018,31,163,0.28046875,0.4468652264,0.1140722736,3
2018,31,165,0.5830618893,0.765691074,0.4004327045,3
2018,31,167,0.4459290932,0.5696593185,0.3221988679,2
2018,31,169,0.5563660477,0.7103299016,0.4024021939,2
2018,31,171,0.5193582142,0.6924694859,0.3462469424,2
2018,31,173,0.4459290932,0.5696593185,0.3221988679,2
2018,31,175,0.28046875,0.4468652264,0.1140722736,3
2018,31,177,0.4829842932,0.6485385765,0.3174300099,2
2018,31,179,0.4459290932,0.5696593185,0.3221988679,2
2018,31,181,0.3932475884,0.5427688431,0.2437263338,2
2018,31,183,0.28046875,0.4468652264,0.1140722736,3
2018,31,185,0.5563660477,0.7103299016,0.4024021939,2
2018,32,1,0.3893932155,0.5532979942,0.2254884368,2
2018,32,3,0.3309637821,0.3748827197,0.2870448444,1
2018,32,5,0.3130861992,0.4913456157,0.1348267827,3
2018,32,7,0.3893932155,0.5532979942,0.2254884368,2
2018,32,9,0.3893932155,0.5532979942,0.2254884368,2
2018,32,11,0.3893932155,0.5532979942,0.2254884368,2
2018,32,13,0.3893932155,0.5532979942,0.2254884368,2
2018,32,15,0.3893932155,0.5532979942,0.2254884368,2
2018,32,17,0.3893932155,0.5532979942,0.2254884368,2
2018,32,19,0.3130861992,0.4913456157,0.1348267827,3
2018,32,21,0.3893932155,0.5532979942,0.2254884368,2
2018,32,23,0.3893932155,0.5532979942,0.2254884368,2
2018,32,27,0.3893932155,0.5532979942,0.2254884368,2
2018,32,29,0.3130861992,0.4913456157,0.1348267827,3
2018,32,31,0.4449234931,0.5390871411,0.3507598452,1
2018,32,33,0.3893932155,0.5532979942,0.2254884368,2
2018,32,510,0.3130861992,0.4913456157,0.1348267827,3
2018,33,1,0.615625,0.8236818958,0.4075681042,3
2018,33,3,0.6221716242,0.7805541289,0.4637891195,2
2018,33,5,0.5799327892,0.8297133668,0.3301522117,3
2018,33,7,0.3524370648,0.5326375552,0.1722365744,3
2018,33,9,0.3524370648,0.5326375552,0.1722365744,3
2018,33,11,0.498900374,0.602779915,0.395020833,1
2018,33,13,0.6078630537,0.7324440559,0.4832820514,1
2018,33,15,0.7346275355,0.8419673705,0.6272877006,1
2018,33,17,0.6725421073,0.9100335214,0.4350506933,3
2018,33,19,0.5799327892,0.8297133668,0.3301522117,3
2018,34,1,0.6316095601,0.7516807321,0.5115383881,1
2018,34,3,0.6343295259,0.7058917547,0.5627672971,1
2018,34,5,0.588785872,0.6779470595,0.4996246844,1
2018,34,7,0.5534050179,0.6513352852,0.4554747506,1
2018,34,9,0.474137931,0.7048169479,0.2434589142,3
2018,34,11,0.5278041675,0.6865351686,0.3690731663,1
2018,34,13,0.7371998412,0.8093427221,0.6650569604,1
2018,34,15,0.4478658537,0.5747555461,0.3209761612,1
2018,34,17,0.7093464337,0.7895919062,0.6291009612,1
2018,34,19,0.4819175778,0.6956312154,0.2682039402,3
2018,34,21,0.4893493976,0.6147970698,0.3639017253,1
2018,34,23,0.6314997405,0.7057852406,0.5572142405,1
2018,34,25,0.699697484,0.7781948465,0.6212001214,1
2018,34,27,0.6129759971,0.7153258281,0.5106261662,1
2018,34,29,0.5767832668,0.6598207846,0.493745749,1
2018,34,31,0.6240391335,0.7194539254,0.5286243415,1
2018,34,33,0.4466819222,0.65442729,0.2389365544,3
2018,34,35,0.5856676792,0.7027527843,0.4685825741,1
2018,34,37,0.6626821068,0.8444184182,0.4809457955,3
2018,34,39,0.6295588131,0.7210632115,0.5380544147,1
2018,34,41,0.7001484414,0.8669135885,0.5333832943,3
2018,35,1,0.4354954815,0.524957894,0.346033069,1
2018,35,3,0.6451355662,0.9766999001,0.3135712323,3
2018,35,5,0.546222664,0.7243791765,0.3680661515,2
2018,35,6,0.3697674419,0.4962052067,0.243329677,2
2018,35,7,0.2949291573,0.4854839883,0.1043743263,3
2018,35,9,0.2949291573,0.4854839883,0.1043743263,3
2018,35,11,0.2949291573,0.4854839883,0.1043743263,3
2018,35,13,0.2710956723,0.4328864003,0.1093049443,3
2018,35,15,0.2515377856,0.418322388,0.0847531831,3
2018,35,17,0.6451355662,0.9766999001,0.3135712323,3
2018,35,19,0.2949291573,0.4854839883,0.1043743263,3
2018,35,21,0.2949291573,0.4854839883,0.1043743263,3
2018,35,23,0.6451355662,0.9766999001,0.3135712323,3
2018,35,25,0.2515377856,0.418322388,0.0847531831,3
2018,35,27,0.546222664,0.7243791765,0.3680661515,2
2018,35,28,0.7349066959,0.9079287838,0.5618846081,3
2018,35,29,0.6451355662,0.9766999001,0.3135712323,3
2018,35,31,0.3697674419,0.4962052067,0.243329677,2
2018,35,33,0.7349066959,0.9079287838,0.5618846081,3
2018,35,35,0.546222664,0.7243791765,0.3680661515,2
2018,35,37,0.2949291573,0.4854839883,0.1043743263,3
2018,35,39,0.7349066959,0.9079287838,0.5618846081,3
2018,35,41,0.2949291573,0.4854839883,0.1043743263,3
2018,35,43,0.3062381853,0.4946148142,0.1178615564,3
2018,35,45,0.5094433794,0.6300515237,0.388835235,1
2018,35,47,0.7349066959,0.9079287838,0.5618846081,3
2018,35,49,0.3626126126,0.5266422357,0.1985829895,1
2018,35,51,0.6451355662,0.9766999001,0.3135712323,3
2018,35,53,0.6451355662,0.9766999001,0.3135712323,3
2018,35,55,0.7349066959,0.9079287838,0.5618846081,3
2018,35,57,0.6451355662,0.9766999001,0.3135712323,3
2018,35,59,0.2949291573,0.4854839883,0.1043743263,3
2018,35,61,0.4431718062,0.6461918062,0.2401518061,3
2018,36,1,0.5537202606,0.6839202206,0.4235203007,1
2018,36,3,0.5341207349,0.6573013041,0.4109401657,2
2018,36,5,0.5089664818,0.5747291983,0.4432037653,1
2018,36,7,0.3850953099,0.4856315951,0.2845590247,1
2018,36,9,0.5341207349,0.6573013041,0.4109401657,2
2018,36,11,0.4884248752,0.6396016315,0.3372481189,2
2018,36,13,0.3398576512,0.5014669792,0.1782483233,1
2018,36,15,0.3848798971,0.4988654015,0.2708943927,2
2018,36,17,0.4781971418,0.6292705897,0.3271236939,2
2018,36,19,0.4141333333,0.5580527212,0.2702139455,2
2018,36,21,0.3791178113,0.5774000658,0.1808355568,3
2018,36,23,0.5429779239,0.7104245065,0.3755313413,2
2018,36,25,0.4781971418,0.6292705897,0.3271236939,2
2018,36,27,0.6676636172,0.7969458318,0.5383814025,1
2018,36,29,0.5056782334,0.5843886516,0.4269678153,1
2018,36,31,0.4141333333,0.5580527212,0.2702139455,2
2018,36,33,0.4141333333,0.5580527212,0.2702139455,2
2018,36,35,0.5070422535,0.726155179,0.287929328,3
2018,36,37,0.4060232221,0.573578947,0.2384674971,2
2018,36,39,0.3791178113,0.5774000658,0.1808355568,3
2018,36,41,0.4141333333,0.5580527212,0.2702139455,2
2018,36,43,0.2127451352,0.307940191,0.1175500795,2
2018,36,45,0.3376173999,0.4614767868,0.213758013,1
2018,36,47,0.5466703597,0.5875388377,0.5058018816,1
2018,36,49,0.3376173999,0.4614767868,0.213758013,2
2018,36,51,0.6148055207,0.795059957,0.4345510844,3
2018,36,53,0.5429779239,0.7104245065,0.3755313413,2
2018,36,55,0.5292853912,0.6091646882,0.4494060943,1
2018,36,57,0.5070422535,0.726155179,0.287929328,3
2018,36,59,0.6277616747,0.6828320654,0.572691284,1
2018,36,61,0.7270114943,0.798069075,0.6559539135,1
2018,36,63,0.4993991829,0.6650492972,0.3337490686,1
2018,36,65,0.2770290002,0.3618273182,0.1922306821,1
2018,36,67,0.5612640714,0.640153625,0.4823745177,1
2018,36,69,0.3448963317,0.5046739401,0.1851187234,1
2018,36,71,0.5473598993,0.6464164511,0.4483033474,1
2018,36,73,0.4060232221,0.573578947,0.2384674971,2
2018,36,75,0.1853368068,0.3088843629,0.0617892508,1
2018,36,77,0.522673031,0.6702616148,0.3750844472,2
2018,36,79,0.6969309463,0.9035854821,0.4902764105,3
2018,36,81,0.5330606562,0.5813534902,0.4847678222,1
2018,36,83,0.4534653465,0.6259545776,0.2809761154,1
2018,36,85,0.4878514405,0.5980775044,0.3776253766,1
2018,36,87,0.593814433,0.6905588902,0.4970699758,1
2018,36,89,0.5466237942,0.7139601246,0.3792874638,1
2018,36,91,0.4566426365,0.6110105676,0.3022747054,1
2018,36,93,0.3874663073,0.5823755407,0.1925570738,3
2018,36,95,0.522673031,0.6702616148,0.3750844472,2
