year,state,county,subgroup_type,subgroup,share_digital_access,share_digital_access_quality
2021,47,133,all,All,0.76757288499374,1
2021,47,133,race-ethnicity,Other Races and Ethnicities,0.8230383973288815,2
2021,47,133,race-ethnicity,Black,NA,NA
2021,47,133,race-ethnicity,Hispanic,0.9023746701846965,1
2021,47,133,race-ethnicity,White,0.7682588169952791,1
2021,47,135,all,All,0.6711175267653073,1
2021,47,135,race-ethnicity,Other Races and Ethnicities,0.8707692307692307,3
2021,47,135,race-ethnicity,Black,NA,NA
2021,47,135,race-ethnicity,Hispanic,NA,NA
2021,47,135,race-ethnicity,White,0.6582478295185478,1
2021,47,137,all,All,0.7464648476399124,1
2021,47,137,race-ethnicity,Other Races and Ethnicities,0.9933774834437086,3
2021,47,137,race-ethnicity,Black,NA,NA
2021,47,137,race-ethnicity,Hispanic,1,3
2021,47,137,race-ethnicity,White,0.739568345323741,1
2021,47,139,all,All,0.7968232202034053,1
2021,47,139,race-ethnicity,Other Races and Ethnicities,0.8049476688867745,3
2021,47,139,race-ethnicity,Black,NA,NA
2021,47,139,race-ethnicity,Hispanic,0.4806201550387597,3
2021,47,139,race-ethnicity,White,0.803178109086447,1
2021,47,141,all,All,0.834703312013172,1
2021,47,141,race-ethnicity,Other Races and Ethnicities,0.7787541495801601,2
2021,47,141,race-ethnicity,Black,0.743740010655301,1
2021,47,141,race-ethnicity,Hispanic,0.7420289855072464,1
2021,47,141,race-ethnicity,White,0.8410578539961365,1
2021,47,143,all,All,0.8681050025975614,1
2021,47,143,race-ethnicity,Other Races and Ethnicities,0.897680763983629,2
2021,47,143,race-ethnicity,Black,0.8985024958402662,2
2021,47,143,race-ethnicity,Hispanic,0.7800230946882217,1
2021,47,143,race-ethnicity,White,0.8653209905423921,1
2021,47,145,all,All,0.8693376849924034,1
2021,47,145,race-ethnicity,Other Races and Ethnicities,0.9516129032258065,2
2021,47,145,race-ethnicity,Black,0.7849936948297604,2
2021,47,145,race-ethnicity,Hispanic,0.9629629629629629,1
2021,47,145,race-ethnicity,White,0.8684343281473859,1
2021,47,147,all,All,0.8682874884177627,1
2021,47,147,race-ethnicity,Other Races and Ethnicities,0.8301068090787717,1
2021,47,147,race-ethnicity,Black,0.8117896359083029,1
2021,47,147,race-ethnicity,Hispanic,0.8418979744936234,1
2021,47,147,race-ethnicity,White,0.8768281909498413,1
2021,47,149,all,All,0.9135416201075701,1
2021,47,149,race-ethnicity,Other Races and Ethnicities,0.9281731971654856,1
2021,47,149,race-ethnicity,Black,0.8553660826032541,1
2021,47,149,race-ethnicity,Hispanic,0.8998223922399071,1
2021,47,149,race-ethnicity,White,0.9233485725896576,1
2021,47,151,all,All,0.7464653397391902,1
2021,47,151,race-ethnicity,Other Races and Ethnicities,0.8722109533468559,3
2021,47,151,race-ethnicity,Black,NA,NA
2021,47,151,race-ethnicity,Hispanic,NA,NA
2021,47,151,race-ethnicity,White,0.7461921775103423,1
2021,47,153,all,All,0.7915050550009538,1
2021,47,153,race-ethnicity,Other Races and Ethnicities,0.7906976744186046,3
2021,47,153,race-ethnicity,Black,NA,NA
2021,47,153,race-ethnicity,Hispanic,0.6875,3
2021,47,153,race-ethnicity,White,0.7925460860272509,1
2021,47,155,all,All,0.8382880678574341,1
2021,47,155,race-ethnicity,Other Races and Ethnicities,0.8097458990028948,2
2021,47,155,race-ethnicity,Black,0.6956521739130435,3
2021,47,155,race-ethnicity,Hispanic,0.7342571208622017,1
2021,47,155,race-ethnicity,White,0.8419782738029659,1
2021,47,157,all,All,0.8369558900447492,1
2021,47,157,race-ethnicity,Other Races and Ethnicities,0.8824828232740012,1
2021,47,157,race-ethnicity,Black,0.7865555466623979,1
2021,47,157,race-ethnicity,Hispanic,0.8187974218813739,1
2021,47,157,race-ethnicity,White,0.8986677154233255,1
2021,47,159,all,All,0.8522199798183653,1
2021,47,159,race-ethnicity,Other Races and Ethnicities,0.9307010475423045,2
2021,47,159,race-ethnicity,Black,0.3812636165577342,3
2021,47,159,race-ethnicity,Hispanic,0.8073089700996677,2
2021,47,159,race-ethnicity,White,0.8587748344370861,1
2021,47,161,all,All,0.8348441300022109,1
2021,47,161,race-ethnicity,Other Races and Ethnicities,0.9947643979057592,2
2021,47,161,race-ethnicity,Black,NA,NA
2021,47,161,race-ethnicity,Hispanic,0.8917748917748918,1
2021,47,161,race-ethnicity,White,0.8235387673956263,1
2021,47,163,all,All,0.8553562717383729,1
2021,47,163,race-ethnicity,Other Races and Ethnicities,0.8709725315515962,1
2021,47,163,race-ethnicity,Black,0.7497527200791295,1
2021,47,163,race-ethnicity,Hispanic,0.8615990308903695,1
2021,47,163,race-ethnicity,White,0.8568090494681749,1
2021,47,165,all,All,0.9157203837626142,1
2021,47,165,race-ethnicity,Other Races and Ethnicities,0.9290591065738995,1
2021,47,165,race-ethnicity,Black,0.8868813318706846,1
2021,47,165,race-ethnicity,Hispanic,0.950640903003635,1
2021,47,165,race-ethnicity,White,0.9172113961519487,1
2021,47,167,all,All,0.8357429191036341,1
2021,47,167,race-ethnicity,Other Races and Ethnicities,0.8677409546974765,2
2021,47,167,race-ethnicity,Black,0.7166458296124308,1
2021,47,167,race-ethnicity,Hispanic,0.8594285714285714,1
2021,47,167,race-ethnicity,White,0.8622280675276514,1
2021,47,169,all,All,0.6634388903428422,1
2021,47,169,race-ethnicity,Other Races and Ethnicities,0.7705345501955672,3
2021,47,169,race-ethnicity,Black,NA,NA
2021,47,169,race-ethnicity,Hispanic,0.6694915254237288,3
2021,47,169,race-ethnicity,White,0.7096671949286846,1
2021,47,171,all,All,0.79805488793248,1
2021,47,171,race-ethnicity,Other Races and Ethnicities,0.6289954337899544,3
2021,47,171,race-ethnicity,Black,NA,NA
2021,47,171,race-ethnicity,Hispanic,0.5009920634920635,3
2021,47,171,race-ethnicity,White,0.8075879159782865,1
2021,47,173,all,All,0.7391947747104148,1
2021,47,173,race-ethnicity,Other Races and Ethnicities,0.7763371150729336,2
2021,47,173,race-ethnicity,Black,NA,NA
2021,47,173,race-ethnicity,Hispanic,0.9475138121546961,1
2021,47,173,race-ethnicity,White,0.7419029949642194,1
2021,47,175,all,All,0.7636034851224724,1
2021,47,175,race-ethnicity,Other Races and Ethnicities,0.9420289855072463,3
2021,47,175,race-ethnicity,Black,NA,NA
2021,47,175,race-ethnicity,Hispanic,NA,NA
2021,47,175,race-ethnicity,White,0.7560344827586207,1
2021,47,177,all,All,0.7888041959755888,1
2021,47,177,race-ethnicity,Other Races and Ethnicities,0.7403645055273379,2
2021,47,177,race-ethnicity,Black,0.4956383822363204,3
2021,47,177,race-ethnicity,Hispanic,0.7690295579387916,1
2021,47,177,race-ethnicity,White,0.8034979139612632,1
2021,47,179,all,All,0.852075083101759,1
2021,47,179,race-ethnicity,Other Races and Ethnicities,0.8306461103919031,1
2021,47,179,race-ethnicity,Black,0.7409250046065966,1
2021,47,179,race-ethnicity,Hispanic,0.8083771752326994,1
2021,47,179,race-ethnicity,White,0.8587220571680083,1
2021,47,181,all,All,0.7170642201834863,1
2021,47,181,race-ethnicity,Other Races and Ethnicities,0.7429048414023373,3
2021,47,181,race-ethnicity,Black,0.24397905759162303,3
2021,47,181,race-ethnicity,Hispanic,0.6305555555555555,2
2021,47,181,race-ethnicity,White,0.7465531224655312,1
2021,47,183,all,All,0.7303629962364939,1
2021,47,183,race-ethnicity,Other Races and Ethnicities,0.7637130801687764,2
2021,47,183,race-ethnicity,Black,0.6310344827586207,1
2021,47,183,race-ethnicity,Hispanic,0.6638477801268499,2
2021,47,183,race-ethnicity,White,0.7376884769677687,1
2021,47,185,all,All,0.8095009950615464,1
2021,47,185,race-ethnicity,Other Races and Ethnicities,0.8763600395647874,2
2021,47,185,race-ethnicity,Black,0.7343096234309623,3
2021,47,185,race-ethnicity,Hispanic,0.751004016064257,3
2021,47,185,race-ethnicity,White,0.8082667186586079,1
2021,47,187,all,All,0.9598202866502191,1
2021,47,187,race-ethnicity,Other Races and Ethnicities,0.9559122308004876,1
2021,47,187,race-ethnicity,Black,0.9301613232591383,1
2021,47,187,race-ethnicity,Hispanic,0.9293590912859631,1
2021,47,187,race-ethnicity,White,0.9616793760998548,1
2021,47,189,all,All,0.9009243651034902,1
2021,47,189,race-ethnicity,Other Races and Ethnicities,0.9302858112119413,1
2021,47,189,race-ethnicity,Black,0.8178955921186268,1
2021,47,189,race-ethnicity,Hispanic,0.9134489290397785,1
2021,47,189,race-ethnicity,White,0.9047526216178895,1
2021,48,001,all,All,0.6247742246228476,1
2021,48,001,race-ethnicity,Other Races and Ethnicities,0.6599850411368736,2
2021,48,001,race-ethnicity,Black,0.45,1
2021,48,001,race-ethnicity,Hispanic,0.5463111278620559,1
2021,48,001,race-ethnicity,White,0.6724243040032514,1
2021,48,003,all,All,0.913715354157501,1
2021,48,003,race-ethnicity,Other Races and Ethnicities,0.8222117425135581,2
2021,48,003,race-ethnicity,Black,0.9568527918781726,3
2021,48,003,race-ethnicity,Hispanic,0.8926174496644296,1
2021,48,003,race-ethnicity,White,0.941102664403277,1
2021,48,005,all,All,0.8804860020327081,1
2021,48,005,race-ethnicity,Other Races and Ethnicities,0.9383402874362541,1
2021,48,005,race-ethnicity,Black,0.8202567760342369,1
2021,48,005,race-ethnicity,Hispanic,0.9303884234577304,1
2021,48,005,race-ethnicity,White,0.8819542281080742,1
2021,48,007,all,All,0.9031015777050809,1
2021,48,007,race-ethnicity,Other Races and Ethnicities,0.9283667621776505,2
2021,48,007,race-ethnicity,Black,NA,NA
2021,48,007,race-ethnicity,Hispanic,0.8989855072463768,1
2021,48,007,race-ethnicity,White,0.9010826536939,1
2021,48,009,all,All,0.8393686165273909,1
2021,48,009,race-ethnicity,Other Races and Ethnicities,0.8982456140350877,2
2021,48,009,race-ethnicity,Black,NA,NA
2021,48,009,race-ethnicity,Hispanic,0.8475274725274725,1
2021,48,009,race-ethnicity,White,0.8359365238035736,1
2021,48,011,all,All,0.8626262626262626,1
2021,48,011,race-ethnicity,Other Races and Ethnicities,0.831858407079646,3
2021,48,011,race-ethnicity,Black,NA,NA
2021,48,011,race-ethnicity,Hispanic,0.8554913294797688,3
2021,48,011,race-ethnicity,White,0.8705501618122977,1
2021,48,013,all,All,0.8599539889902227,1
2021,48,013,race-ethnicity,Other Races and Ethnicities,0.8807079646017699,1
2021,48,013,race-ethnicity,Black,0.8571428571428571,3
2021,48,013,race-ethnicity,Hispanic,0.8536217303822937,1
2021,48,013,race-ethnicity,White,0.8536624717650855,1
2021,48,015,all,All,0.828853046594982,1
2021,48,015,race-ethnicity,Other Races and Ethnicities,0.8283372870390339,2
2021,48,015,race-ethnicity,Black,0.5921787709497207,2
2021,48,015,race-ethnicity,Hispanic,0.8206839032527106,1
2021,48,015,race-ethnicity,White,0.8568171854449803,1
2021,48,017,all,All,0.8338117106773824,2
2021,48,017,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,48,017,race-ethnicity,Black,NA,NA
2021,48,017,race-ethnicity,Hispanic,0.847497842968076,1
2021,48,017,race-ethnicity,White,0.8569773216354908,1
2021,48,019,all,All,0.8773933490090695,1
2021,48,019,race-ethnicity,Other Races and Ethnicities,0.8629316420014095,2
2021,48,019,race-ethnicity,Black,NA,NA
2021,48,019,race-ethnicity,Hispanic,0.8276687410244136,1
2021,48,019,race-ethnicity,White,0.8872273442770408,1
2021,48,021,all,All,0.8438036822747057,1
2021,48,021,race-ethnicity,Other Races and Ethnicities,0.8998025837287431,1
2021,48,021,race-ethnicity,Black,0.6028673835125448,2
2021,48,021,race-ethnicity,Hispanic,0.8543773475874025,1
2021,48,021,race-ethnicity,White,0.8448821965141686,1
2021,48,023,all,All,0.8450300773417359,1
2021,48,023,race-ethnicity,Other Races and Ethnicities,0.9093406593406593,3
2021,48,023,race-ethnicity,Black,0.9027777777777778,3
2021,48,023,race-ethnicity,Hispanic,0.9717741935483871,2
2021,48,023,race-ethnicity,White,0.8343949044585988,1
2021,48,025,all,All,0.5992433714853643,1
2021,48,025,race-ethnicity,Other Races and Ethnicities,0.49382716049382713,2
2021,48,025,race-ethnicity,Black,NA,NA
2021,48,025,race-ethnicity,Hispanic,0.6193399020082916,1
2021,48,025,race-ethnicity,White,0.6696107719617266,1
2021,48,027,all,All,0.8787506546422705,1
2021,48,027,race-ethnicity,Other Races and Ethnicities,0.8869658151375261,1
2021,48,027,race-ethnicity,Black,0.877597778292062,1
2021,48,027,race-ethnicity,Hispanic,0.8711578902648852,1
2021,48,027,race-ethnicity,White,0.8765989929544743,1
2021,48,029,all,All,0.8792784003392075,1
2021,48,029,race-ethnicity,Other Races and Ethnicities,0.8857717236347705,1
2021,48,029,race-ethnicity,Black,0.8543693175050622,1
2021,48,029,race-ethnicity,Hispanic,0.8669485155491309,1
2021,48,029,race-ethnicity,White,0.8793479737662793,1
2021,48,031,all,All,0.895076460708919,1
2021,48,031,race-ethnicity,Other Races and Ethnicities,0.8004694835680751,2
2021,48,031,race-ethnicity,Black,NA,NA
2021,48,031,race-ethnicity,Hispanic,0.7964019306713471,1
2021,48,031,race-ethnicity,White,0.9173202614379085,1
2021,48,033,all,All,0.92,2
2021,48,033,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,48,033,race-ethnicity,Black,NA,NA
2021,48,033,race-ethnicity,Hispanic,NA,NA
2021,48,033,race-ethnicity,White,0.9285714285714286,2
2021,48,035,all,All,0.8206292749658003,1
2021,48,035,race-ethnicity,Other Races and Ethnicities,0.8742544731610338,2
2021,48,035,race-ethnicity,Black,0.7634730538922155,3
2021,48,035,race-ethnicity,Hispanic,0.7927036199095022,1
2021,48,035,race-ethnicity,White,0.8150543034716554,1
2021,48,037,all,All,0.7523263444388265,1
2021,48,037,race-ethnicity,Other Races and Ethnicities,0.7838494231936854,1
2021,48,037,race-ethnicity,Black,0.6398187337009961,1
2021,48,037,race-ethnicity,Hispanic,0.6461165701978732,1
2021,48,037,race-ethnicity,White,0.7908158404522214,1
2021,48,039,all,All,0.8958909312894255,1
2021,48,039,race-ethnicity,Other Races and Ethnicities,0.9053550449096123,1
2021,48,039,race-ethnicity,Black,0.8617560037029642,1
2021,48,039,race-ethnicity,Hispanic,0.8763119470926737,1
2021,48,039,race-ethnicity,White,0.9007190867385042,1
2021,48,041,all,All,0.8004716674960514,1
2021,48,041,race-ethnicity,Other Races and Ethnicities,0.8080034750502253,1
2021,48,041,race-ethnicity,Black,0.6988073501417972,1
2021,48,041,race-ethnicity,Hispanic,0.7617437547188393,1
2021,48,041,race-ethnicity,White,0.81435437930216,1
2021,48,043,all,All,0.8434901589306388,1
2021,48,043,race-ethnicity,Other Races and Ethnicities,0.8353658536585366,2
2021,48,043,race-ethnicity,Black,NA,NA
2021,48,043,race-ethnicity,Hispanic,0.803699421965318,1
2021,48,043,race-ethnicity,White,0.8469361147327249,1
2021,48,045,all,All,0.778041074249605,1
2021,48,045,race-ethnicity,Other Races and Ethnicities,0.7358490566037735,3
2021,48,045,race-ethnicity,Black,NA,NA
2021,48,045,race-ethnicity,Hispanic,0.8308026030368764,3
2021,48,045,race-ethnicity,White,0.8011152416356877,2
2021,48,047,all,All,0.7290140845070423,1
2021,48,047,race-ethnicity,Other Races and Ethnicities,0.6627134724857685,3
2021,48,047,race-ethnicity,Black,NA,NA
2021,48,047,race-ethnicity,Hispanic,0.7391638487549954,1
2021,48,047,race-ethnicity,White,0.7527235354573484,1
2021,48,049,all,All,0.820716817644742,1
2021,48,049,race-ethnicity,Other Races and Ethnicities,0.8562887038223361,2
2021,48,049,race-ethnicity,Black,0.6727941176470589,2
2021,48,049,race-ethnicity,Hispanic,0.8565573770491803,1
2021,48,049,race-ethnicity,White,0.8217963922351913,1
2021,48,051,all,All,0.809294962401764,1
2021,48,051,race-ethnicity,Other Races and Ethnicities,0.6602336211274759,2
2021,48,051,race-ethnicity,Black,0.6941830624465355,1
2021,48,051,race-ethnicity,Hispanic,0.7401595744680851,1
2021,48,051,race-ethnicity,White,0.8513452914798206,1
2021,48,053,all,All,0.8808648603998017,1
2021,48,053,race-ethnicity,Other Races and Ethnicities,0.9342229199372056,2
2021,48,053,race-ethnicity,Black,0.7570621468926554,3
2021,48,053,race-ethnicity,Hispanic,0.8735778647492491,1
2021,48,053,race-ethnicity,White,0.8747641851690611,1
2021,48,055,all,All,0.7909287638563794,1
2021,48,055,race-ethnicity,Other Races and Ethnicities,0.888937741822019,1
2021,48,055,race-ethnicity,Black,0.3455163620909477,3
2021,48,055,race-ethnicity,Hispanic,0.8006533278889343,1
2021,48,055,race-ethnicity,White,0.788821646969361,1
2021,48,057,all,All,0.8253056414788629,1
2021,48,057,race-ethnicity,Other Races and Ethnicities,0.8984782608695652,2
2021,48,057,race-ethnicity,Black,0.7725563909774437,3
2021,48,057,race-ethnicity,Hispanic,0.7910830538567765,1
2021,48,057,race-ethnicity,White,0.8050541516245487,1
2021,48,059,all,All,0.8682243668819389,1
2021,48,059,race-ethnicity,Other Races and Ethnicities,0.8297213622291022,2
2021,48,059,race-ethnicity,Black,NA,NA
2021,48,059,race-ethnicity,Hispanic,0.9322033898305084,1
2021,48,059,race-ethnicity,White,0.8716370808678501,1
2021,48,061,all,All,0.7108028933264218,1
2021,48,061,race-ethnicity,Other Races and Ethnicities,0.8490227289553565,1
2021,48,061,race-ethnicity,Black,0.47015475313190863,3
2021,48,061,race-ethnicity,Hispanic,0.6983429472866456,1
2021,48,061,race-ethnicity,White,0.6646986287219482,1
2021,48,063,all,All,0.8294927188350136,1
2021,48,063,race-ethnicity,Other Races and Ethnicities,0.949528563505269,2
2021,48,063,race-ethnicity,Black,0.8690537084398977,1
2021,48,063,race-ethnicity,Hispanic,0.8539119804400978,1
2021,48,063,race-ethnicity,White,0.7958810068649885,1
2021,48,065,all,All,0.8346994535519126,1
2021,48,065,race-ethnicity,Other Races and Ethnicities,0.8554502369668247,3
2021,48,065,race-ethnicity,Black,NA,NA
2021,48,065,race-ethnicity,Hispanic,0.8174474959612278,2
2021,48,065,race-ethnicity,White,0.8363095238095238,1
2021,48,067,all,All,0.8139899623588457,1
2021,48,067,race-ethnicity,Other Races and Ethnicities,0.9343065693430657,2
2021,48,067,race-ethnicity,Black,0.6949939442874445,1
2021,48,067,race-ethnicity,Hispanic,0.826963168867269,2
2021,48,067,race-ethnicity,White,0.8323512212675993,1
2021,48,069,all,All,0.8330201342281879,1
2021,48,069,race-ethnicity,Other Races and Ethnicities,0.9158826784726065,2
2021,48,069,race-ethnicity,Black,NA,NA
2021,48,069,race-ethnicity,Hispanic,0.8179581795817958,1
2021,48,069,race-ethnicity,White,0.8115889868634155,1
2021,48,071,all,All,0.9286519212497514,1
2021,48,071,race-ethnicity,Other Races and Ethnicities,0.9502928870292887,2
2021,48,071,race-ethnicity,Black,0.9259796806966618,1
2021,48,071,race-ethnicity,Hispanic,0.9080459770114943,1
2021,48,071,race-ethnicity,White,0.9253006669085024,1
2021,48,073,all,All,0.8110513408749308,1
2021,48,073,race-ethnicity,Other Races and Ethnicities,0.8865552221745964,2
2021,48,073,race-ethnicity,Black,0.6416151745940508,1
2021,48,073,race-ethnicity,Hispanic,0.8297942658844915,1
2021,48,073,race-ethnicity,White,0.828825875539529,1
2021,48,075,all,All,0.6092275943396226,1
2021,48,075,race-ethnicity,Other Races and Ethnicities,0.3483927019982624,3
2021,48,075,race-ethnicity,Black,NA,NA
2021,48,075,race-ethnicity,Hispanic,0.45450625269512723,3
2021,48,075,race-ethnicity,White,0.7132367533240722,1
2021,48,077,all,All,0.8501367721766315,1
2021,48,077,race-ethnicity,Other Races and Ethnicities,0.9038737446197992,2
2021,48,077,race-ethnicity,Black,NA,NA
2021,48,077,race-ethnicity,Hispanic,0.7578347578347578,2
2021,48,077,race-ethnicity,White,0.8461376552304778,1
2021,48,079,all,All,0.7771249510379945,1
2021,48,079,race-ethnicity,Other Races and Ethnicities,0.8124137931034483,2
2021,48,079,race-ethnicity,Black,0.5732484076433121,3
2021,48,079,race-ethnicity,Hispanic,0.821522309711286,1
2021,48,079,race-ethnicity,White,0.7809694793536804,1
2021,48,081,all,All,0.7840632603406326,1
2021,48,081,race-ethnicity,Other Races and Ethnicities,0.7295081967213115,3
2021,48,081,race-ethnicity,Black,NA,NA
2021,48,081,race-ethnicity,Hispanic,0.8344549125168237,1
2021,48,081,race-ethnicity,White,0.800207756232687,1
2021,48,083,all,All,0.8376656472986749,1
2021,48,083,race-ethnicity,Other Races and Ethnicities,0.9763365468886941,2
2021,48,083,race-ethnicity,Black,NA,NA
2021,48,083,race-ethnicity,Hispanic,0.9514426460239268,1
2021,48,083,race-ethnicity,White,0.8237194277803415,1
2021,48,085,all,All,0.9518788011679035,1
2021,48,085,race-ethnicity,Other Races and Ethnicities,0.963357398795185,1
2021,48,085,race-ethnicity,Black,0.9416625414112182,1
2021,48,085,race-ethnicity,Hispanic,0.8850025940657658,1
2021,48,085,race-ethnicity,White,0.9485857289488457,1
2021,48,087,all,All,0.810719131614654,1
2021,48,087,race-ethnicity,Other Races and Ethnicities,0.9142394822006472,3
2021,48,087,race-ethnicity,Black,0.5236363636363637,3
2021,48,087,race-ethnicity,Hispanic,0.875,2
2021,48,087,race-ethnicity,White,0.8180048661800486,1
2021,48,089,all,All,0.7985310569580233,1
2021,48,089,race-ethnicity,Other Races and Ethnicities,0.914380081300813,2
2021,48,089,race-ethnicity,Black,0.6506211180124224,2
2021,48,089,race-ethnicity,Hispanic,0.8163297288826202,1
2021,48,089,race-ethnicity,White,0.7931942763579412,1
2021,48,091,all,All,0.9426329700429421,1
2021,48,091,race-ethnicity,Other Races and Ethnicities,0.9643911352668322,1
2021,48,091,race-ethnicity,Black,0.9428731447773733,1
2021,48,091,race-ethnicity,Hispanic,0.9326431897292166,1
2021,48,091,race-ethnicity,White,0.9390907775823607,1
2021,48,093,all,All,0.8381831610044314,1
2021,48,093,race-ethnicity,Other Races and Ethnicities,0.94692630775105,2
2021,48,093,race-ethnicity,Black,NA,NA
2021,48,093,race-ethnicity,Hispanic,0.8709677419354839,1
2021,48,093,race-ethnicity,White,0.8166666666666667,1
2021,48,095,all,All,0.6306193021062559,1
2021,48,095,race-ethnicity,Other Races and Ethnicities,0.5974683544303797,3
2021,48,095,race-ethnicity,Black,NA,NA
2021,48,095,race-ethnicity,Hispanic,0.3972727272727273,3
2021,48,095,race-ethnicity,White,0.6446159500183756,1
2021,48,097,all,All,0.8188038335557443,1
2021,48,097,race-ethnicity,Other Races and Ethnicities,0.8679372197309417,2
2021,48,097,race-ethnicity,Black,0.523931623931624,2
2021,48,097,race-ethnicity,Hispanic,0.7764095917044718,1
2021,48,097,race-ethnicity,White,0.8223408739637488,1
2021,48,099,all,All,0.745287176222886,1
2021,48,099,race-ethnicity,Other Races and Ethnicities,0.7306084533209475,1
2021,48,099,race-ethnicity,Black,0.6554123711340206,1
2021,48,099,race-ethnicity,Hispanic,0.6935401831129197,1
2021,48,099,race-ethnicity,White,0.7683381531801895,1
2021,48,101,all,All,0.8352564102564103,2
2021,48,101,race-ethnicity,Other Races and Ethnicities,0.6491803278688525,3
2021,48,101,race-ethnicity,Black,NA,NA
2021,48,101,race-ethnicity,Hispanic,0.7888198757763976,3
2021,48,101,race-ethnicity,White,0.909965034965035,2
2021,48,103,all,All,0.7537602062741727,1
2021,48,103,race-ethnicity,Other Races and Ethnicities,0.6540798611111112,2
2021,48,103,race-ethnicity,Black,NA,NA
2021,48,103,race-ethnicity,Hispanic,0.7216764898493778,2
2021,48,103,race-ethnicity,White,0.8529668411867365,2
2021,48,105,all,All,0.6447771350799592,2
2021,48,105,race-ethnicity,Other Races and Ethnicities,0.6671105193075899,3
2021,48,105,race-ethnicity,Black,NA,NA
2021,48,105,race-ethnicity,Hispanic,0.6908375491849353,2
2021,48,105,race-ethnicity,White,0.6139468008626887,3
2021,48,107,all,All,0.8414055080721747,1
2021,48,107,race-ethnicity,Other Races and Ethnicities,0.815843621399177,2
2021,48,107,race-ethnicity,Black,0.7649769585253456,3
2021,48,107,race-ethnicity,Hispanic,0.8307073416024137,1
2021,48,107,race-ethnicity,White,0.8515701668302257,1
2021,48,109,all,All,0.5785423268447262,3
2021,48,109,race-ethnicity,Other Races and Ethnicities,0.8705501618122977,3
2021,48,109,race-ethnicity,Black,NA,NA
2021,48,109,race-ethnicity,Hispanic,0.5204806116876024,3
2021,48,109,race-ethnicity,White,0.4659949622166247,3
2021,48,111,all,All,0.7974772249474422,1
2021,48,111,race-ethnicity,Other Races and Ethnicities,0.652320107599193,2
2021,48,111,race-ethnicity,Black,NA,NA
2021,48,111,race-ethnicity,Hispanic,0.8263455248290217,1
2021,48,111,race-ethnicity,White,0.8361381753764393,1
2021,48,113,all,All,0.8730601576674977,1
2021,48,113,race-ethnicity,Other Races and Ethnicities,0.9059321692621367,1
2021,48,113,race-ethnicity,Black,0.8294423535593763,1
2021,48,113,race-ethnicity,Hispanic,0.8499943912741422,1
2021,48,113,race-ethnicity,White,0.8756762209808199,1
2021,48,115,all,All,0.7081076711664377,1
2021,48,115,race-ethnicity,Other Races and Ethnicities,0.6659942363112392,2
2021,48,115,race-ethnicity,Black,0.2478386167146974,3
2021,48,115,race-ethnicity,Hispanic,0.72,1
2021,48,115,race-ethnicity,White,0.7876590330788804,1
2021,48,117,all,All,0.8024631860776439,1
2021,48,117,race-ethnicity,Other Races and Ethnicities,0.7638036809815951,2
2021,48,117,race-ethnicity,Black,NA,NA
2021,48,117,race-ethnicity,Hispanic,0.7962576466354804,1
2021,48,117,race-ethnicity,White,0.8160935639750683,1
2021,48,119,all,All,0.7686155018091793,1
2021,48,119,race-ethnicity,Other Races and Ethnicities,0.9879227053140096,2
2021,48,119,race-ethnicity,Black,0.6089887640449438,3
2021,48,119,race-ethnicity,Hispanic,0.9145299145299145,1
2021,48,119,race-ethnicity,White,0.7641165755919854,1
2021,48,121,all,All,0.9447544214089753,1
2021,48,121,race-ethnicity,Other Races and Ethnicities,0.9567113408005703,1
2021,48,121,race-ethnicity,Black,0.906257568751789,1
2021,48,121,race-ethnicity,Hispanic,0.9173325350588344,1
2021,48,121,race-ethnicity,White,0.9467689997663199,1
2021,48,123,all,All,0.6619441363315519,1
2021,48,123,race-ethnicity,Other Races and Ethnicities,0.5705992829093393,2
2021,48,123,race-ethnicity,Black,0.4389336639801612,2
2021,48,123,race-ethnicity,Hispanic,0.6084899095337508,1
2021,48,123,race-ethnicity,White,0.7343092850210288,1
2021,48,125,all,All,0.8221797323135756,1
2021,48,125,race-ethnicity,Other Races and Ethnicities,0.6576576576576577,3
2021,48,125,race-ethnicity,Black,NA,NA
2021,48,125,race-ethnicity,Hispanic,0.7231638418079096,2
2021,48,125,race-ethnicity,White,0.8592085235920852,1
2021,48,127,all,All,0.7467194570135747,2
2021,48,127,race-ethnicity,Other Races and Ethnicities,0.8253375466819879,2
2021,48,127,race-ethnicity,Black,NA,NA
2021,48,127,race-ethnicity,Hispanic,0.7770618556701031,1
2021,48,127,race-ethnicity,White,0.69812734082397,2
2021,48,129,all,All,0.6971830985915493,1
2021,48,129,race-ethnicity,Other Races and Ethnicities,0.717391304347826,3
2021,48,129,race-ethnicity,Black,NA,NA
2021,48,129,race-ethnicity,Hispanic,0.7054263565891473,2
2021,48,129,race-ethnicity,White,0.7322614470464872,1
2021,48,131,all,All,0.6990300969903009,1
2021,48,131,race-ethnicity,Other Races and Ethnicities,0.7942082563154652,3
2021,48,131,race-ethnicity,Black,NA,NA
2021,48,131,race-ethnicity,Hispanic,0.7211775240653683,1
2021,48,131,race-ethnicity,White,0.6885641830696776,1
2021,48,133,all,All,0.7691312904132697,1
2021,48,133,race-ethnicity,Other Races and Ethnicities,0.732780612244898,2
2021,48,133,race-ethnicity,Black,0.38095238095238093,3
