year,state,county,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,36,095,0.36136,0.52284,0.19988,2
2021,36,097,0.33867,0.47118,0.20616,2
2021,36,099,0.17121,0.29426,0.04815,2
2021,36,101,0.38674,0.50249,0.27098,2
2021,36,103,0.44585,0.50809,0.38361,1
2021,36,105,0.43049,0.71064,0.15033,3
2021,36,107,0.31815,0.53956,0.09674,3
2021,36,109,0.43892,0.68208,0.19575,3
2021,36,111,0.26637,0.42726,0.10547,3
2021,36,113,0.34205,0.49702,0.18708,2
2021,36,115,0.34205,0.49702,0.18708,2
2021,36,117,0.17121,0.29426,0.04815,2
2021,36,119,0.66694,0.72839,0.60549,1
2021,36,121,0.35549,0.50768,0.20329,2
2021,36,123,0.40863,0.56703,0.25023,2
2021,37,001,0.24295,0.39392,0.09197,1
2021,37,003,0.41368,0.66292,0.16444,3
2021,37,005,0.28904,0.46329,0.11479,3
2021,37,007,0.24133,0.42886,0.05380,3
2021,37,009,0.27201,0.42620,0.11783,2
2021,37,011,0.27201,0.42620,0.11783,2
2021,37,013,0.48183,0.66691,0.29675,3
2021,37,015,0.41291,0.66208,0.16375,3
2021,37,017,0.12041,0.27076,0.00000,3
2021,37,019,0.35643,0.59111,0.12175,3
2021,37,021,0.23609,0.37884,0.09334,1
2021,37,023,0.30458,0.48871,0.12045,3
2021,37,025,0.39027,0.53607,0.24446,1
2021,37,027,0.41368,0.66292,0.16444,3
2021,37,029,0.40630,0.65485,0.15774,3
2021,37,031,0.48183,0.66691,0.29675,3
2021,37,033,0.27795,0.46104,0.09486,3
2021,37,035,0.30088,0.44867,0.15310,1
2021,37,037,0.55414,0.73505,0.37322,3
2021,37,039,0.14043,0.31068,0.00000,3
2021,37,041,0.40630,0.65485,0.15774,3
2021,37,043,0.14043,0.31068,0.00000,3
2021,37,045,0.29109,0.41007,0.17211,2
2021,37,047,0.12041,0.27076,0.00000,3
2021,37,049,0.53790,0.78220,0.29361,3
2021,37,051,0.29761,0.38507,0.21016,1
2021,37,053,0.40630,0.65485,0.15774,3
2021,37,055,0.41291,0.66208,0.16375,3
2021,37,057,0.11071,0.22907,0.00000,3
2021,37,059,0.36893,0.54766,0.19020,3
2021,37,061,0.37125,0.53131,0.21118,2
2021,37,063,0.40187,0.53144,0.27229,1
2021,37,065,0.30113,0.47417,0.12809,3
2021,37,067,0.43777,0.56657,0.30898,1
2021,37,069,0.16551,0.29043,0.04059,2
2021,37,071,0.43601,0.58598,0.28603,1
2021,37,073,0.40630,0.65485,0.15774,3
2021,37,075,0.24882,0.43829,0.05934,3
2021,37,077,0.27795,0.46104,0.09486,3
2021,37,079,0.21135,0.43329,0.00000,3
2021,37,081,0.42017,0.53188,0.30847,1
2021,37,083,0.25683,0.44368,0.06997,3
2021,37,085,0.35514,0.46806,0.24222,1
2021,37,087,0.24882,0.43829,0.05934,3
2021,37,089,0.60833,0.83383,0.38283,3
2021,37,091,0.25683,0.44368,0.06997,3
2021,37,093,0.53023,0.74369,0.31677,3
2021,37,095,0.41291,0.66208,0.16375,3
2021,37,097,0.48929,0.61578,0.36280,1
2021,37,099,0.16036,0.28022,0.04049,2
2021,37,101,0.24068,0.38880,0.09256,1
2021,37,103,0.33235,0.55627,0.10842,3
2021,37,105,0.55414,0.73505,0.37322,3
2021,37,107,0.33235,0.55627,0.10842,3
2021,37,109,0.09370,0.22142,0.00000,3
2021,37,111,0.30458,0.48871,0.12045,3
2021,37,113,0.14043,0.31068,0.00000,3
2021,37,115,0.24882,0.43829,0.05934,3
2021,37,117,0.41291,0.66208,0.16375,3
2021,37,119,0.39764,0.45856,0.33673,1
2021,37,121,0.27201,0.42620,0.11783,2
2021,37,123,0.43724,0.63570,0.23878,3
2021,37,125,0.43724,0.63570,0.23878,3
2021,37,127,0.30113,0.47417,0.12809,3
2021,37,129,0.26854,0.38786,0.14921,1
2021,37,131,0.25683,0.44368,0.06997,3
2021,37,133,0.43837,0.59410,0.28264,1
2021,37,135,0.25837,0.41502,0.10173,1
2021,37,137,0.48183,0.66691,0.29675,3
2021,37,139,0.40630,0.65485,0.15774,3
2021,37,141,0.43475,0.61518,0.25433,3
2021,37,143,0.40630,0.65485,0.15774,3
2021,37,145,0.27795,0.46104,0.09486,3
2021,37,147,0.46735,0.69169,0.24300,3
2021,37,149,0.46681,0.62978,0.30383,2
2021,37,151,0.26367,0.43305,0.09430,3
2021,37,153,0.53023,0.74369,0.31677,3
2021,37,155,0.29880,0.42322,0.17439,1
2021,37,157,0.07010,0.20384,0.00000,3
2021,37,159,0.47202,0.66391,0.28012,3
2021,37,161,0.46681,0.62978,0.30383,2
2021,37,163,0.37125,0.53131,0.21118,2
2021,37,165,0.53023,0.74369,0.31677,3
2021,37,167,0.52002,0.73898,0.30107,3
2021,37,169,0.07010,0.20384,0.00000,3
2021,37,171,0.28904,0.46329,0.11479,3
2021,37,173,0.24882,0.43829,0.05934,3
2021,37,175,0.60833,0.83383,0.38283,3
2021,37,177,0.41291,0.66208,0.16375,3
2021,37,179,0.40446,0.53077,0.27815,1
2021,37,181,0.16551,0.29043,0.04059,2
2021,37,183,0.50294,0.57172,0.43416,1
2021,37,185,0.18754,0.29070,0.08437,2
2021,37,187,0.41291,0.66208,0.16375,3
2021,37,189,0.27201,0.42620,0.11783,2
2021,37,191,0.51415,0.72301,0.30530,3
2021,37,193,0.28904,0.46329,0.11479,3
2021,37,195,0.21135,0.43329,0.00000,3
2021,37,197,0.36893,0.54766,0.19020,3
2021,37,199,0.27201,0.42620,0.11783,2
2021,38,001,0.36567,0.48653,0.24480,2
2021,38,003,0.25075,0.38857,0.11294,2
2021,38,005,0.25075,0.38857,0.11294,2
2021,38,007,0.36567,0.48653,0.24480,2
2021,38,009,0.25075,0.38857,0.11294,2
2021,38,011,0.36567,0.48653,0.24480,2
2021,38,013,0.36567,0.48653,0.24480,2
2021,38,015,0.11170,0.22838,0.00000,3
2021,38,017,0.06718,0.16161,0.00000,3
2021,38,019,0.26931,0.41422,0.12440,2
2021,38,021,0.25075,0.38857,0.11294,2
2021,38,023,0.36567,0.48653,0.24480,2
2021,38,025,0.36567,0.48653,0.24480,2
2021,38,027,0.25075,0.38857,0.11294,2
2021,38,029,0.11170,0.22838,0.00000,3
2021,38,031,0.25075,0.38857,0.11294,2
2021,38,033,0.36567,0.48653,0.24480,2
2021,38,035,0.26931,0.41422,0.12440,2
2021,38,037,0.36567,0.48653,0.24480,2
2021,38,039,0.26931,0.41422,0.12440,2
2021,38,041,0.36567,0.48653,0.24480,2
2021,38,043,0.11170,0.22838,0.00000,3
2021,38,045,0.25075,0.38857,0.11294,2
2021,38,047,0.11170,0.22838,0.00000,3
2021,38,049,0.36567,0.48653,0.24480,2
2021,38,051,0.11170,0.22838,0.00000,3
2021,38,053,0.36567,0.48653,0.24480,2
2021,38,055,0.36567,0.48653,0.24480,2
2021,38,057,0.36567,0.48653,0.24480,2
2021,38,059,0.11170,0.22838,0.00000,3
2021,38,061,0.36567,0.48653,0.24480,2
2021,38,063,0.25075,0.38857,0.11294,2
2021,38,065,0.36567,0.48653,0.24480,2
2021,38,067,0.26931,0.41422,0.12440,2
2021,38,069,0.25075,0.38857,0.11294,2
2021,38,071,0.25075,0.38857,0.11294,2
2021,38,073,0.25075,0.38857,0.11294,2
2021,38,075,0.36567,0.48653,0.24480,2
2021,38,077,0.25075,0.38857,0.11294,2
2021,38,079,0.25075,0.38857,0.11294,2
2021,38,081,0.25075,0.38857,0.11294,2
2021,38,083,0.25075,0.38857,0.11294,2
2021,38,085,0.36567,0.48653,0.24480,2
2021,38,087,0.36567,0.48653,0.24480,2
2021,38,089,0.36567,0.48653,0.24480,2
2021,38,091,0.26931,0.41422,0.12440,2
2021,38,093,0.25075,0.38857,0.11294,2
2021,38,095,0.26931,0.41422,0.12440,2
2021,38,097,0.26931,0.41422,0.12440,2
2021,38,099,0.26931,0.41422,0.12440,2
2021,38,101,0.36567,0.48653,0.24480,2
2021,38,103,0.25075,0.38857,0.11294,2
2021,38,105,0.36567,0.48653,0.24480,2
2021,39,001,0.24269,0.39610,0.08927,2
2021,39,003,0.38203,0.58060,0.18345,3
2021,39,005,0.51822,0.70329,0.33314,3
2021,39,007,0.29827,0.47084,0.12570,3
2021,39,009,0.18373,0.34200,0.02546,3
2021,39,011,0.45970,0.60069,0.31871,2
2021,39,013,0.33983,0.53776,0.14190,3
2021,39,015,0.18697,0.33684,0.03710,3
2021,39,017,0.39355,0.51821,0.26889,1
2021,39,019,0.47827,0.66330,0.29324,3
2021,39,021,0.21383,0.35165,0.07601,2
2021,39,023,0.40046,0.57580,0.22512,1
2021,39,025,0.37315,0.50721,0.23909,1
2021,39,027,0.24269,0.39610,0.08927,2
2021,39,029,0.50215,0.74714,0.25715,3
2021,39,031,0.30217,0.44818,0.15617,2
2021,39,033,0.17719,0.30554,0.04885,2
2021,39,035,0.39097,0.45390,0.32804,1
2021,39,037,0.25635,0.37619,0.13652,2
2021,39,039,0.41591,0.56323,0.26859,2
2021,39,041,0.46750,0.60866,0.32635,1
2021,39,043,0.51731,0.70580,0.32882,3
2021,39,045,0.11571,0.20918,0.02225,1
2021,39,047,0.61498,0.80966,0.42030,3
2021,39,049,0.32268,0.37824,0.26712,1
2021,39,051,0.22595,0.37560,0.07629,2
2021,39,053,0.18373,0.34200,0.02546,3
2021,39,055,0.25595,0.43055,0.08136,3
2021,39,057,0.67034,0.83321,0.50746,1
2021,39,059,0.30217,0.44818,0.15617,2
2021,39,061,0.45608,0.53605,0.37610,1
2021,39,063,0.20380,0.32420,0.08340,2
2021,39,065,0.21383,0.35165,0.07601,2
2021,39,067,0.64133,0.80751,0.47516,2
2021,39,069,0.41591,0.56323,0.26859,2
2021,39,071,0.24269,0.39610,0.08927,2
2021,39,073,0.56177,0.77398,0.34955,3
2021,39,075,0.30217,0.44818,0.15617,2
2021,39,077,0.51822,0.70329,0.33314,3
2021,39,079,0.56177,0.77398,0.34955,3
2021,39,081,0.33983,0.53776,0.14190,3
2021,39,083,0.26720,0.40608,0.12832,2
2021,39,085,0.70100,0.82544,0.57656,1
2021,39,087,0.39719,0.66319,0.13120,3
2021,39,089,0.48794,0.64482,0.33106,1
2021,39,091,0.21383,0.35165,0.07601,2
2021,39,093,0.56282,0.72054,0.40510,1
2021,39,095,0.30256,0.38005,0.22507,1
2021,39,097,0.39195,0.53786,0.24603,2
2021,39,099,0.30938,0.41925,0.19951,1
2021,39,101,0.26720,0.40608,0.12832,2
2021,39,103,0.37723,0.51885,0.23562,1
2021,39,105,0.18373,0.34200,0.02546,3
2021,39,107,0.45970,0.60069,0.31871,2
2021,39,109,0.30183,0.55137,0.05228,3
2021,39,111,0.35885,0.56401,0.15369,3
2021,39,113,0.49968,0.60925,0.39011,1
2021,39,115,0.35885,0.56401,0.15369,3
2021,39,117,0.26720,0.40608,0.12832,2
2021,39,119,0.30833,0.47939,0.13728,3
2021,39,121,0.35885,0.56401,0.15369,3
2021,39,123,0.44271,0.64571,0.23972,3
2021,39,125,0.41591,0.56323,0.26859,2
2021,39,127,0.30833,0.47939,0.13728,3
2021,39,129,0.39195,0.53786,0.24603,2
2021,39,131,0.56177,0.77398,0.34955,3
2021,39,133,0.62365,0.84746,0.39984,3
2021,39,135,0.25635,0.37619,0.13652,2
2021,39,137,0.20380,0.32420,0.08340,2
2021,39,139,0.08495,0.20715,0.00000,3
2021,39,141,0.61498,0.80966,0.42030,3
2021,39,143,0.51731,0.70580,0.32882,3
2021,39,145,0.39719,0.66319,0.13120,3
2021,39,147,0.17720,0.30554,0.04885,2
2021,39,149,0.25635,0.37619,0.13652,2
2021,39,151,0.38916,0.48521,0.29312,1
2021,39,153,0.33319,0.43111,0.23526,1
2021,39,155,0.45457,0.60170,0.30744,1
2021,39,157,0.64133,0.80751,0.47516,1
2021,39,159,0.39195,0.53786,0.24603,2
2021,39,161,0.45970,0.60069,0.31871,2
2021,39,163,0.56177,0.77398,0.34955,3
2021,39,165,0.51095,0.66036,0.36154,1
2021,39,167,0.35885,0.56401,0.15369,3
2021,39,169,0.44733,0.59770,0.29695,1
2021,39,171,0.41591,0.56323,0.26859,2
2021,39,173,0.36194,0.46235,0.26153,2
2021,39,175,0.17720,0.30554,0.04885,2
2021,40,001,0.09697,0.20286,0.00000,2
2021,40,003,0.26789,0.46198,0.07379,3
2021,40,005,0.40938,0.55635,0.26241,2
2021,40,007,0.26789,0.46198,0.07379,3
2021,40,009,0.34722,0.59661,0.09783,3
2021,40,011,0.26789,0.46198,0.07379,3
2021,40,013,0.40938,0.55635,0.26241,2
2021,40,015,0.30069,0.45261,0.14877,2
2021,40,017,0.53753,0.73298,0.34208,3
2021,40,019,0.26231,0.41240,0.11222,2
2021,40,021,0.09697,0.20286,0.00000,2
2021,40,023,0.39815,0.52872,0.26759,2
2021,40,025,0.26789,0.46198,0.07379,3
2021,40,027,0.40283,0.56770,0.23797,1
2021,40,029,0.40938,0.55635,0.26241,2
2021,40,031,0.23650,0.34984,0.12316,1
2021,40,033,0.30069,0.45261,0.14877,2
2021,40,035,0.37584,0.49359,0.25810,2
2021,40,037,0.40988,0.50486,0.31490,2
2021,40,039,0.34722,0.59661,0.09783,3
2021,40,041,0.37584,0.49359,0.25810,2
2021,40,043,0.26789,0.46198,0.07379,3
2021,40,045,0.26789,0.46198,0.07379,3
2021,40,047,0.38562,0.57271,0.19852,3
2021,40,049,0.26231,0.41240,0.11222,2
2021,40,051,0.28664,0.46756,0.10573,3
2021,40,053,0.26789,0.46198,0.07379,3
2021,40,055,0.34722,0.59661,0.09783,3
2021,40,057,0.34722,0.59661,0.09783,3
2021,40,059,0.26789,0.46198,0.07379,3
2021,40,061,0.39815,0.52872,0.26759,2
2021,40,063,0.41282,0.57593,0.24971,2
2021,40,065,0.34722,0.59661,0.09783,3
2021,40,067,0.30069,0.45261,0.14877,2
2021,40,069,0.40938,0.55635,0.26241,2
2021,40,071,0.38562,0.57271,0.19852,3
2021,40,073,0.26789,0.46198,0.07379,3
2021,40,075,0.34722,0.59661,0.09783,3
2021,40,077,0.39815,0.52872,0.26759,2
2021,40,079,0.39815,0.52872,0.26759,2
2021,40,081,0.14400,0.27643,0.01156,3
2021,40,083,0.14399,0.27643,0.01156,3
2021,40,085,0.26231,0.41240,0.11222,2
2021,40,087,0.28664,0.46756,0.10573,3
2021,40,089,0.39815,0.52872,0.26759,2
2021,40,091,0.34787,0.50797,0.18777,2
2021,40,093,0.26789,0.46198,0.07379,3
2021,40,095,0.40938,0.55635,0.26241,2
2021,40,097,0.37584,0.49359,0.25810,2
2021,40,099,0.26231,0.41240,0.11222,2
2021,40,101,0.34787,0.50797,0.18777,2
2021,40,103,0.38562,0.57271,0.19852,3
2021,40,105,0.37584,0.49359,0.25810,2
2021,40,107,0.41282,0.57593,0.24971,2
2021,40,109,0.34115,0.43361,0.24869,1
2021,40,111,0.34787,0.50797,0.18777,2
2021,40,113,0.41872,0.53598,0.30146,2
2021,40,115,0.37584,0.49359,0.25810,2
2021,40,117,0.43881,0.61350,0.26412,2
2021,40,119,0.41282,0.57593,0.24971,2
2021,40,121,0.39815,0.52872,0.26759,2
2021,40,123,0.37821,0.48724,0.26918,2
2021,40,125,0.18075,0.28636,0.07513,2
2021,40,127,0.39815,0.52872,0.26759,2
2021,40,129,0.34722,0.59661,0.09783,3
2021,40,131,0.44807,0.55257,0.34357,2
2021,40,133,0.41282,0.57593,0.24971,2
2021,40,135,0.09697,0.20286,0.00000,2
2021,40,137,0.30069,0.45261,0.14877,2
2021,40,139,0.26789,0.46198,0.07379,3
2021,40,141,0.30069,0.45261,0.14877,2
2021,40,143,0.39860,0.47618,0.32102,1
2021,40,145,0.44502,0.57518,0.31485,2
2021,40,147,0.43881,0.61350,0.26412,2
2021,40,149,0.34722,0.59661,0.09783,3
2021,40,151,0.26789,0.46198,0.07379,3
2021,40,153,0.26789,0.46198,0.07379,3
2021,41,001,0.30226,0.46660,0.13792,2
2021,41,003,0.07860,0.16652,0.00000,2
2021,41,005,0.27562,0.37175,0.17949,1
2021,41,007,0.16192,0.29161,0.03224,2
2021,41,009,0.16192,0.29161,0.03224,2
2021,41,011,0.18501,0.36439,0.00562,3
2021,41,013,0.26343,0.40349,0.12337,2
2021,41,015,0.18501,0.36439,0.00562,3
2021,41,017,0.58371,0.78093,0.38649,3
2021,41,019,0.08897,0.22431,0.00000,3
2021,41,021,0.26343,0.40349,0.12337,2
2021,41,023,0.26343,0.40349,0.12337,2
2021,41,025,0.39282,0.58426,0.20137,3
2021,41,027,0.26343,0.40349,0.12337,2
2021,41,029,0.30151,0.45808,0.14493,1
2021,41,031,0.26343,0.40349,0.12337,2
2021,41,033,0.18501,0.36439,0.00562,3
2021,41,035,0.39282,0.58426,0.20137,3
2021,41,037,0.39282,0.58426,0.20137,3
2021,41,039,0.23389,0.33842,0.12936,1
2021,41,041,0.16192,0.29161,0.03224,2
2021,41,043,0.07860,0.16652,0.00000,2
2021,41,045,0.39282,0.58426,0.20137,3
2021,41,047,0.23660,0.33546,0.13774,1
2021,41,049,0.26343,0.40349,0.12337,2
2021,41,051,0.30226,0.37575,0.22876,1
2021,41,053,0.25540,0.38282,0.12798,2
2021,41,055,0.26343,0.40349,0.12337,2
2021,41,057,0.16192,0.29161,0.03224,2
2021,41,059,0.30226,0.46660,0.13792,2
2021,41,061,0.30226,0.46660,0.13792,2
2021,41,063,0.30226,0.46660,0.13792,2
2021,41,065,0.26343,0.40349,0.12337,2
2021,41,067,0.34690,0.43278,0.26102,1
2021,41,069,0.26343,0.40349,0.12337,2
2021,41,071,0.25540,0.38281,0.12798,2
2021,42,001,0.22667,0.39079,0.06255,3
2021,42,003,0.43837,0.50181,0.37493,1
2021,42,005,0.58501,0.73402,0.43599,2
2021,42,007,0.48564,0.60108,0.37019,1
2021,42,009,0.30356,0.42507,0.18204,2
2021,42,011,0.29030,0.38514,0.19547,1
2021,42,013,0.37908,0.52581,0.23235,2
2021,42,015,0.45034,0.60649,0.29419,2
2021,42,017,0.37451,0.47082,0.27819,1
2021,42,019,0.45962,0.60858,0.31066,1
2021,42,021,0.27191,0.43385,0.10997,3
2021,42,023,0.37768,0.50581,0.24955,2
2021,42,025,0.57152,0.76551,0.37754,3
2021,42,027,0.40402,0.59264,0.21540,3
2021,42,029,0.54890,0.64232,0.45549,1
2021,42,031,0.46909,0.60098,0.33720,2
2021,42,033,0.37768,0.50581,0.24955,2
2021,42,035,0.21765,0.34245,0.09285,2
2021,42,037,0.30205,0.43772,0.16638,2
2021,42,039,0.23858,0.37409,0.10306,2
2021,42,041,0.34323,0.45692,0.22954,1
2021,42,043,0.49526,0.65858,0.33193,1
2021,42,045,0.37406,0.47188,0.27624,1
2021,42,047,0.37768,0.50581,0.24955,2
2021,42,049,0.59489,0.73675,0.45302,1
2021,42,051,0.21695,0.37242,0.06148,3
2021,42,053,0.46909,0.60098,0.33720,2
2021,42,055,0.21604,0.34202,0.09007,1
2021,42,057,0.30356,0.42507,0.18204,2
2021,42,059,0.78281,0.98485,0.58077,3
2021,42,061,0.37908,0.52581,0.23235,2
2021,42,063,0.58501,0.73402,0.43599,2
2021,42,065,0.46909,0.60098,0.33720,2
2021,42,067,0.29939,0.42895,0.16982,2
2021,42,069,0.32986,0.45644,0.20328,1
2021,42,071,0.21282,0.29739,0.12826,1
2021,42,073,0.44649,0.61611,0.27688,1
2021,42,075,0.24231,0.39826,0.08636,3
2021,42,077,0.30790,0.40491,0.21090,1
2021,42,079,0.29469,0.39218,0.19719,1
2021,42,081,0.21765,0.34245,0.09285,2
2021,42,083,0.37768,0.50581,0.24955,2
2021,42,085,0.37039,0.54926,0.19151,3
2021,42,087,0.29939,0.42895,0.16982,2
2021,42,089,0.22328,0.48139,0.00000,3
2021,42,091,0.47220,0.54659,0.39781,1
2021,42,093,0.30731,0.47242,0.14221,2
2021,42,095,0.27596,0.40514,0.14679,1
2021,42,097,0.30731,0.47242,0.14221,1
2021,42,099,0.26043,0.38590,0.13496,2
2021,42,101,0.32544,0.40119,0.24970,1
2021,42,103,0.25555,0.40667,0.10442,2
2021,42,105,0.37768,0.50581,0.24955,2
2021,42,107,0.59299,0.76879,0.41719,1
2021,42,109,0.29939,0.42895,0.16982,2
2021,42,111,0.30356,0.42507,0.18204,2
2021,42,113,0.45034,0.60649,0.29419,2
2021,42,115,0.25555,0.40667,0.10442,2
2021,42,117,0.45034,0.60649,0.29419,2
2021,42,119,0.29939,0.42895,0.16982,2
2021,42,121,0.46909,0.60098,0.33720,2
2021,42,123,0.23858,0.37409,0.10306,2
2021,42,125,0.47620,0.62377,0.32862,1
2021,42,127,0.25555,0.40667,0.10442,2
2021,42,129,0.32209,0.44789,0.19628,1
2021,42,131,0.49889,0.66696,0.33082,2
2021,42,133,0.33419,0.43887,0.22950,1
2021,44,001,0.46701,0.68039,0.25362,3
2021,44,003,0.34284,0.51560,0.17008,3
2021,44,005,0.46701,0.68039,0.25362,3
2021,44,007,0.31279,0.39982,0.22575,1
2021,44,009,0.40209,0.59826,0.20592,3
2021,45,001,0.47455,0.71193,0.23717,3
2021,45,003,0.32238,0.45325,0.19151,1
2021,45,005,0.39278,0.55231,0.23324,2
2021,45,007,0.37150,0.52935,0.21366,1
2021,45,009,0.39278,0.55231,0.23324,2
2021,45,011,0.39278,0.55231,0.23324,2
2021,45,013,0.51955,0.69543,0.34367,1
2021,45,015,0.41861,0.49836,0.33886,2
2021,45,017,0.01940,0.07985,0.00000,3
2021,45,019,0.46950,0.55018,0.38882,2
2021,45,021,0.23817,0.35624,0.12009,2
2021,45,023,0.23817,0.35624,0.12009,2
2021,45,025,0.48748,0.67961,0.29535,3
2021,45,027,0.35769,0.52376,0.19161,2
2021,45,029,0.39278,0.55231,0.23324,2
2021,45,031,0.41552,0.57222,0.25883,2
2021,45,033,0.11344,0.25995,0.00000,3
2021,45,035,0.32847,0.44731,0.20963,2
2021,45,037,0.32238,0.45325,0.19151,2
2021,45,039,0.37029,0.52382,0.21675,2
2021,45,041,0.41552,0.57222,0.25883,2
2021,45,043,0.11344,0.25995,0.00000,3
2021,45,045,0.32966,0.40645,0.25288,1
2021,45,047,0.47455,0.71193,0.23717,3
2021,45,049,0.39278,0.55231,0.23324,2
2021,45,051,0.19981,0.30549,0.09413,1
2021,45,053,0.51955,0.69543,0.34367,2
2021,45,055,0.01940,0.07985,0.00000,3
2021,45,057,0.48748,0.67961,0.29535,3
2021,45,059,0.25078,0.38346,0.11810,2
2021,45,061,0.35769,0.52376,0.19161,2
2021,45,063,0.26355,0.36009,0.16701,1
2021,45,065,0.47455,0.71193,0.23717,3
2021,45,067,0.11344,0.25995,0.00000,3
2021,45,069,0.48748,0.67961,0.29535,3
2021,45,071,0.23817,0.35624,0.12009,2
2021,45,073,0.53552,0.69008,0.38096,2
2021,45,075,0.39278,0.55231,0.23324,2
2021,45,077,0.53552,0.69008,0.38096,2
2021,45,079,0.33915,0.43336,0.24493,1
2021,45,081,0.30596,0.44060,0.17132,2
2021,45,083,0.25179,0.34300,0.16058,1
2021,45,085,0.35769,0.52376,0.19161,2
2021,45,087,0.23817,0.35624,0.12009,2
2021,45,089,0.35769,0.52376,0.19161,2
2021,45,091,0.35230,0.46843,0.23617,1
2021,46,003,0.45687,0.61525,0.29848,2
2021,46,005,0.45687,0.61525,0.29848,2
2021,46,007,0.38660,0.52732,0.24587,2
2021,46,009,0.45687,0.61525,0.29848,2
2021,46,011,0.45687,0.61525,0.29848,2
2021,46,013,0.39335,0.54666,0.24003,2
2021,46,015,0.45687,0.61525,0.29848,2
2021,46,017,0.38660,0.52732,0.24587,2
2021,46,019,0.49016,0.69446,0.28585,3
2021,46,021,0.39335,0.54666,0.24003,2
2021,46,023,0.38660,0.52732,0.24587,2
2021,46,025,0.39335,0.54666,0.24003,2
2021,46,027,0.55923,0.72141,0.39704,2
2021,46,029,0.39335,0.54666,0.24003,2
2021,46,031,0.38660,0.52732,0.24587,2
2021,46,033,0.49016,0.69446,0.28585,3
2021,46,035,0.45687,0.61525,0.29848,2
2021,46,037,0.39335,0.54666,0.24003,2
2021,46,039,0.39335,0.54666,0.24003,2
2021,46,041,0.38660,0.52732,0.24587,2
2021,46,043,0.45687,0.61525,0.29848,2
2021,46,045,0.39335,0.54666,0.24003,2
2021,46,047,0.38660,0.52732,0.24587,2
2021,46,049,0.39335,0.54666,0.24003,2
2021,46,051,0.39335,0.54666,0.24003,2
2021,46,053,0.38660,0.52732,0.24587,2
2021,46,055,0.38660,0.52732,0.24587,2
2021,46,057,0.39335,0.54666,0.24003,2
2021,46,059,0.45687,0.61525,0.29848,2
2021,46,061,0.45687,0.61525,0.29848,2
2021,46,063,0.49016,0.69446,0.28585,3
2021,46,065,0.38660,0.52732,0.24587,2
2021,46,067,0.45687,0.61525,0.29848,2
2021,46,069,0.38660,0.52732,0.24587,2
2021,46,071,0.38660,0.52732,0.24587,2
2021,46,073,0.45687,0.61525,0.29848,2
2021,46,075,0.38660,0.52732,0.24587,2
2021,46,077,0.45687,0.61525,0.29848,2
2021,46,079,0.45687,0.61525,0.29848,2
2021,46,081,0.49016,0.69446,0.28585,3
2021,46,083,0.46945,0.59269,0.34621,2
2021,46,085,0.38660,0.52732,0.24587,2
2021,46,087,0.55923,0.72141,0.39704,2
2021,46,089,0.39335,0.54666,0.24003,2
2021,46,091,0.39335,0.54666,0.24003,2
2021,46,093,0.49016,0.69446,0.28585,3
2021,46,095,0.38660,0.52732,0.24587,2
2021,46,097,0.45687,0.61525,0.29848,2
2021,46,099,0.41301,0.53460,0.29142,2
2021,46,101,0.45687,0.61525,0.29848,2
2021,46,102,0.38660,0.52732,0.24587,2
2021,46,103,0.49016,0.69446,0.28585,3
2021,46,105,0.49016,0.69446,0.28585,3
2021,46,107,0.39335,0.54666,0.24003,2
2021,46,109,0.39335,0.54666,0.24003,2
2021,46,111,0.45687,0.61525,0.29848,2
2021,46,115,0.39335,0.54666,0.24003,2
2021,46,117,0.38660,0.52732,0.24587,2
2021,46,119,0.38660,0.52732,0.24587,2
2021,46,121,0.38660,0.52732,0.24587,2
2021,46,123,0.38660,0.52732,0.24587,2
2021,46,125,0.55923,0.72141,0.39704,2
2021,46,127,0.55923,0.72141,0.39704,2
2021,46,129,0.39335,0.54666,0.24003,2
2021,46,135,0.55923,0.72141,0.39704,2
2021,46,137,0.38660,0.52732,0.24587,2
2021,47,001,0.40918,0.59464,0.22371,3
2021,47,003,0.26071,0.43636,0.08506,3
2021,47,005,0.24473,0.39141,0.09804,2
2021,47,007,0.43761,0.63609,0.23914,3
2021,47,009,0.26384,0.43660,0.09108,3
2021,47,011,0.15299,0.27581,0.03017,2
2021,47,013,0.30443,0.47191,0.13694,3
2021,47,015,0.19956,0.34761,0.05152,3
2021,47,017,0.24473,0.39141,0.09804,2
2021,47,019,0.23882,0.40940,0.06824,3
2021,47,021,0.45266,0.59810,0.30723,2
2021,47,023,0.48904,0.70812,0.26996,3
2021,47,025,0.30443,0.47191,0.13694,3
2021,47,027,0.25642,0.45276,0.06007,3
2021,47,029,0.15541,0.28727,0.02354,3
2021,47,031,0.49386,0.68985,0.29788,3
2021,47,033,0.26431,0.42480,0.10381,3
2021,47,035,0.22271,0.42659,0.01884,3
2021,47,037,0.28321,0.36666,0.19977,1
2021,47,039,0.23607,0.36607,0.10608,2
2021,47,041,0.19956,0.34761,0.05152,3
2021,47,043,0.45266,0.59810,0.30723,2
2021,47,045,0.26431,0.42480,0.10381,3
2021,47,047,0.34619,0.49181,0.20056,2
2021,47,049,0.22271,0.42658,0.01884,3
2021,47,051,0.49386,0.68985,0.29788,3
2021,47,053,0.26431,0.42480,0.10381,3
2021,47,055,0.30305,0.45985,0.14624,2
