year,state,place,subgroup_type,subgroup,share_in_preschool,share_in_preschool_quality
2021,26,27440,race-ethnicity,Other Races and Ethnicities,0.5385366203618047,2
2021,26,27440,race-ethnicity,"White, Non-Hispanic",0.5557241180015435,2
2021,26,29000,race-ethnicity,"Black, Non-Hispanic",0.5011370216358253,1
2021,26,29000,race-ethnicity,Hispanic,2.0480992000943763e-4,3
2021,26,29000,race-ethnicity,Other Races and Ethnicities,0.07864218335126262,3
2021,26,29000,race-ethnicity,"White, Non-Hispanic",0.3280317271580846,1
2021,26,34000,race-ethnicity,"Black, Non-Hispanic",0.7291805168565967,1
2021,26,34000,race-ethnicity,Hispanic,0.41004368516146544,1
2021,26,34000,race-ethnicity,Other Races and Ethnicities,0.6460992566416169,1
2021,26,34000,race-ethnicity,"White, Non-Hispanic",0.45035910298300336,1
2021,26,46000,race-ethnicity,"Black, Non-Hispanic",0.38656770559367737,3
2021,26,46000,race-ethnicity,Hispanic,0.3708652988779892,1
2021,26,46000,race-ethnicity,Other Races and Ethnicities,0.4703814087790245,1
2021,26,46000,race-ethnicity,"White, Non-Hispanic",0.3998394777437457,1
2021,26,49000,race-ethnicity,"Black, Non-Hispanic",0.20745542949756887,3
2021,26,49000,race-ethnicity,Hispanic,0,3
2021,26,49000,race-ethnicity,Other Races and Ethnicities,0.489010989010989,3
2021,26,49000,race-ethnicity,"White, Non-Hispanic",0.5949131513647642,2
2021,26,69035,race-ethnicity,"Black, Non-Hispanic",0.8859044757563199,3
2021,26,69035,race-ethnicity,Hispanic,0.6805060616053414,2
2021,26,69035,race-ethnicity,Other Races and Ethnicities,0.6533660320163281,2
2021,26,69035,race-ethnicity,"White, Non-Hispanic",0.5256728134672358,2
2021,26,74900,race-ethnicity,"Black, Non-Hispanic",0.700615278455384,2
2021,26,74900,race-ethnicity,Hispanic,0.002148957409050577,3
2021,26,74900,race-ethnicity,Other Races and Ethnicities,0.538463256395654,2
2021,26,74900,race-ethnicity,"White, Non-Hispanic",0.5535073422256802,2
2021,26,76460,race-ethnicity,"Black, Non-Hispanic",0.11940298507462686,3
2021,26,76460,race-ethnicity,Hispanic,0.14728682170542637,3
2021,26,76460,race-ethnicity,Other Races and Ethnicities,0.23920265780730898,3
2021,26,76460,race-ethnicity,"White, Non-Hispanic",0.39456159822419534,1
2021,26,80700,race-ethnicity,"Black, Non-Hispanic",0.9919297204321915,3
2021,26,80700,race-ethnicity,Hispanic,0.7043420432226342,3
2021,26,80700,race-ethnicity,Other Races and Ethnicities,0.656792429246055,2
2021,26,80700,race-ethnicity,"White, Non-Hispanic",0.5254957858073479,2
2021,26,84000,race-ethnicity,"Black, Non-Hispanic",0.17052826691380907,3
2021,26,84000,race-ethnicity,Hispanic,0.5466666666666666,3
2021,26,84000,race-ethnicity,Other Races and Ethnicities,0.2487479131886477,1
2021,26,84000,race-ethnicity,"White, Non-Hispanic",0.29004854368932037,1
2021,26,86000,race-ethnicity,"Black, Non-Hispanic",0.33474576271186446,2
2021,26,86000,race-ethnicity,Hispanic,0.4329268292682927,3
2021,26,86000,race-ethnicity,Other Races and Ethnicities,0.5248868778280543,3
2021,26,86000,race-ethnicity,"White, Non-Hispanic",0.4097586568730325,2
2021,26,88940,race-ethnicity,"Black, Non-Hispanic",0.3035705779261404,2
2021,26,88940,race-ethnicity,Hispanic,0.39515661880584957,2
2021,26,88940,race-ethnicity,Other Races and Ethnicities,0.4766906746343764,2
2021,26,88940,race-ethnicity,"White, Non-Hispanic",0.42377536039294383,2
2021,27,06616,race-ethnicity,"Black, Non-Hispanic",0.5620268410379133,3
2021,27,06616,race-ethnicity,Hispanic,0.38227214954167527,3
2021,27,06616,race-ethnicity,Other Races and Ethnicities,0.38279185681956224,2
2021,27,06616,race-ethnicity,"White, Non-Hispanic",0.7214242533326367,2
2021,27,07966,race-ethnicity,"Black, Non-Hispanic",0.5098222637979419,3
2021,27,07966,race-ethnicity,Hispanic,0.2870967741935484,3
2021,27,07966,race-ethnicity,Other Races and Ethnicities,0.4237704918032787,3
2021,27,07966,race-ethnicity,"White, Non-Hispanic",0.3530751708428246,3
2021,27,17000,race-ethnicity,"Black, Non-Hispanic",0,3
2021,27,17000,race-ethnicity,Hispanic,0.5872744132962409,3
2021,27,17000,race-ethnicity,Other Races and Ethnicities,0.25022519739469445,1
2021,27,17000,race-ethnicity,"White, Non-Hispanic",0.6052904612410968,1
2021,27,43000,race-ethnicity,"Black, Non-Hispanic",0.45026638991523843,1
2021,27,43000,race-ethnicity,Hispanic,0.4405773262833239,1
2021,27,43000,race-ethnicity,Other Races and Ethnicities,0.46889914597683774,1
2021,27,43000,race-ethnicity,"White, Non-Hispanic",0.6372822229442758,1
2021,27,51730,race-ethnicity,"Black, Non-Hispanic",0.026541096997526284,3
2021,27,51730,race-ethnicity,Hispanic,0.33733639231431023,3
2021,27,51730,race-ethnicity,Other Races and Ethnicities,0.5529159342566804,2
2021,27,51730,race-ethnicity,"White, Non-Hispanic",0.6056592387968808,2
2021,27,54880,race-ethnicity,"Black, Non-Hispanic",0.533678756476684,3
2021,27,54880,race-ethnicity,Hispanic,0.5428571428571429,3
2021,27,54880,race-ethnicity,Other Races and Ethnicities,0.9108527131782945,3
2021,27,54880,race-ethnicity,"White, Non-Hispanic",0.4081481481481481,2
2021,27,58000,race-ethnicity,"Black, Non-Hispanic",0.21472304313277324,1
2021,27,58000,race-ethnicity,Hispanic,0.34496938756587636,3
2021,27,58000,race-ethnicity,Other Races and Ethnicities,0.36843923661250494,1
2021,27,58000,race-ethnicity,"White, Non-Hispanic",0.48378163314313377,1
2021,27,71428,race-ethnicity,"Black, Non-Hispanic",8.59912057455355e-5,3
2021,27,71428,race-ethnicity,Hispanic,5.7146340348364093e-5,3
2021,27,71428,race-ethnicity,Other Races and Ethnicities,0.08215247159768248,3
2021,27,71428,race-ethnicity,"White, Non-Hispanic",0.42185566747103165,2
2021,28,36000,race-ethnicity,"Black, Non-Hispanic",0.6585809236699246,1
2021,28,36000,race-ethnicity,Hispanic,0.2294266829083212,3
2021,28,36000,race-ethnicity,Other Races and Ethnicities,0.39943487871703254,3
2021,28,36000,race-ethnicity,"White, Non-Hispanic",0.5349856330648497,1
2021,29,15670,race-ethnicity,"Black, Non-Hispanic",0.6989528795811518,3
2021,29,15670,race-ethnicity,Hispanic,0.34980988593155893,3
2021,29,15670,race-ethnicity,Other Races and Ethnicities,0.2920353982300885,3
2021,29,15670,race-ethnicity,"White, Non-Hispanic",0.44073394495412843,2
2021,29,35000,race-ethnicity,"Black, Non-Hispanic",0.4304511362355675,2
2021,29,35000,race-ethnicity,Hispanic,0.26985083109562624,2
2021,29,35000,race-ethnicity,Other Races and Ethnicities,0.5950021899228285,2
2021,29,35000,race-ethnicity,"White, Non-Hispanic",0.4027419648296222,2
2021,29,38000,race-ethnicity,"Black, Non-Hispanic",0.31935584467749684,1
2021,29,38000,race-ethnicity,Hispanic,0.37683892413961595,1
2021,29,38000,race-ethnicity,Other Races and Ethnicities,0.47590223055852,1
2021,29,38000,race-ethnicity,"White, Non-Hispanic",0.45151760391917745,1
2021,29,41348,race-ethnicity,"Black, Non-Hispanic",0.93659978146419,3
2021,29,41348,race-ethnicity,Hispanic,0.007860150209265766,1
2021,29,41348,race-ethnicity,Other Races and Ethnicities,0.5103495024316941,3
2021,29,41348,race-ethnicity,"White, Non-Hispanic",0.5107411488737102,1
2021,29,54074,race-ethnicity,"Black, Non-Hispanic",0.3536677919558618,3
2021,29,54074,race-ethnicity,Hispanic,0.48491944337909315,3
2021,29,54074,race-ethnicity,Other Races and Ethnicities,0.6343425526800363,3
2021,29,54074,race-ethnicity,"White, Non-Hispanic",0.5682545571827954,3
2021,29,65000,race-ethnicity,"Black, Non-Hispanic",0.5147025935413478,1
2021,29,65000,race-ethnicity,Hispanic,0.6791839642015509,1
2021,29,65000,race-ethnicity,Other Races and Ethnicities,0.52235458701371,1
2021,29,65000,race-ethnicity,"White, Non-Hispanic",0.6187051130210806,1
2021,29,70000,race-ethnicity,"Black, Non-Hispanic",0,3
2021,29,70000,race-ethnicity,Hispanic,0.404975298590867,3
2021,29,70000,race-ethnicity,Other Races and Ethnicities,0.5289704943529171,3
2021,29,70000,race-ethnicity,"White, Non-Hispanic",0.5049781839494503,2
2021,30,06550,race-ethnicity,"Black, Non-Hispanic",NA,3
2021,30,06550,race-ethnicity,Hispanic,0.3949607520673688,3
2021,30,06550,race-ethnicity,Other Races and Ethnicities,0.54964205648309306,1
2021,30,06550,race-ethnicity,"White, Non-Hispanic",0.4104960305405351,1
2021,31,28000,race-ethnicity,"Black, Non-Hispanic",0.24855254265092977,3
2021,31,28000,race-ethnicity,Hispanic,0.37171915059659166,3
2021,31,28000,race-ethnicity,Other Races and Ethnicities,0.503109227586019,3
2021,31,28000,race-ethnicity,"White, Non-Hispanic",0.4850499518642257,1
2021,31,37000,race-ethnicity,"Black, Non-Hispanic",0.2146403018736558,1
2021,31,37000,race-ethnicity,Hispanic,0.2962247471655169,1
2021,31,37000,race-ethnicity,Other Races and Ethnicities,0.30658603633115084,1
2021,31,37000,race-ethnicity,"White, Non-Hispanic",0.4621095423843543,1
2021,32,31900,race-ethnicity,"Black, Non-Hispanic",0.3918768480889516,1
2021,32,31900,race-ethnicity,Hispanic,0.4263254948694783,1
2021,32,31900,race-ethnicity,Other Races and Ethnicities,0.24922227696739976,1
2021,32,31900,race-ethnicity,"White, Non-Hispanic",0.41229348707381164,1
2021,32,40000,race-ethnicity,"Black, Non-Hispanic",0.42909650985275993,1
2021,32,40000,race-ethnicity,Hispanic,0.2352206209238182,1
2021,32,40000,race-ethnicity,Other Races and Ethnicities,0.18797733990625184,1
2021,32,40000,race-ethnicity,"White, Non-Hispanic",0.4438338932955355,1
2021,32,51800,race-ethnicity,"Black, Non-Hispanic",0.29755441376569275,1
2021,32,51800,race-ethnicity,Hispanic,0.21286253475616684,1
2021,32,51800,race-ethnicity,Other Races and Ethnicities,0.21374916673341926,1
2021,32,51800,race-ethnicity,"White, Non-Hispanic",0.40020116078570833,1
2021,32,60600,race-ethnicity,"Black, Non-Hispanic",1,3
2021,32,60600,race-ethnicity,Hispanic,0.2619961065820408,1
2021,32,60600,race-ethnicity,Other Races and Ethnicities,0.3453990532599614,1
2021,32,60600,race-ethnicity,"White, Non-Hispanic",0.37635738063152585,1
2021,32,68400,race-ethnicity,"Black, Non-Hispanic",1,3
2021,32,68400,race-ethnicity,Hispanic,0.34318013879966874,2
2021,32,68400,race-ethnicity,Other Races and Ethnicities,0.18130740597017428,2
2021,32,68400,race-ethnicity,"White, Non-Hispanic",0.46495846210911007,2
2021,33,45140,race-ethnicity,"Black, Non-Hispanic",0.08996539792387544,3
2021,33,45140,race-ethnicity,Hispanic,0.20234913484569375,3
2021,33,45140,race-ethnicity,Other Races and Ethnicities,0.5613725610904974,3
2021,33,45140,race-ethnicity,"White, Non-Hispanic",0.47482598593471476,1
2021,33,50260,race-ethnicity,"Black, Non-Hispanic",0,3
2021,33,50260,race-ethnicity,Hispanic,0.309426604373997,3
2021,33,50260,race-ethnicity,Other Races and Ethnicities,0.4479844573745075,3
2021,33,50260,race-ethnicity,"White, Non-Hispanic",0.4339236346718763,2
2021,34,13690,race-ethnicity,"Black, Non-Hispanic",0.6142055832342355,3
2021,34,13690,race-ethnicity,Hispanic,0.5139763668172039,2
2021,34,13690,race-ethnicity,Other Races and Ethnicities,0.45165379590464,2
2021,34,13690,race-ethnicity,"White, Non-Hispanic",0.7249428544982807,2
2021,34,21000,race-ethnicity,"Black, Non-Hispanic",0.6335911042140766,1
2021,34,21000,race-ethnicity,Hispanic,0.5973816175585344,1
2021,34,21000,race-ethnicity,Other Races and Ethnicities,0.997967610736556,3
2021,34,21000,race-ethnicity,"White, Non-Hispanic",0.6098782140238793,1
2021,34,36000,race-ethnicity,"Black, Non-Hispanic",0.699751468640648,1
2021,34,36000,race-ethnicity,Hispanic,0.7893794821356558,1
2021,34,36000,race-ethnicity,Other Races and Ethnicities,0.776449788232687,1
2021,34,36000,race-ethnicity,"White, Non-Hispanic",0.8083524649819576,1
2021,34,51000,race-ethnicity,"Black, Non-Hispanic",0.6046988691073694,1
2021,34,51000,race-ethnicity,Hispanic,0.6139415888447491,1
2021,34,51000,race-ethnicity,Other Races and Ethnicities,0.6838704575111708,3
2021,34,51000,race-ethnicity,"White, Non-Hispanic",0.5890446769616448,1
2021,34,57000,race-ethnicity,"Black, Non-Hispanic",0.6249074203914118,1
2021,34,57000,race-ethnicity,Hispanic,0.5879784486676355,1
2021,34,57000,race-ethnicity,Other Races and Ethnicities,0.004272888282572874,3
2021,34,57000,race-ethnicity,"White, Non-Hispanic",0.6437801091149559,1
2021,34,74000,race-ethnicity,"Black, Non-Hispanic",0.5010203093422582,2
2021,34,74000,race-ethnicity,Hispanic,0.47649425559682057,2
2021,34,74000,race-ethnicity,Other Races and Ethnicities,0.4195599183670552,2
2021,34,74000,race-ethnicity,"White, Non-Hispanic",0.6926893463768883,2
2021,35,02000,race-ethnicity,"Black, Non-Hispanic",0.41220969861010953,3
2021,35,02000,race-ethnicity,Hispanic,0.3533471150040991,1
2021,35,02000,race-ethnicity,Other Races and Ethnicities,0.5637964367985463,1
2021,35,02000,race-ethnicity,"White, Non-Hispanic",0.5079352109746217,1
2021,35,39380,race-ethnicity,"Black, Non-Hispanic",1,3
2021,35,39380,race-ethnicity,Hispanic,0.2644747190399583,1
2021,35,39380,race-ethnicity,Other Races and Ethnicities,0,3
2021,35,39380,race-ethnicity,"White, Non-Hispanic",0.5052572356489469,3
2021,35,63460,race-ethnicity,"Black, Non-Hispanic",1,3
2021,35,63460,race-ethnicity,Hispanic,0.30661205383265067,2
2021,35,63460,race-ethnicity,Other Races and Ethnicities,0.33854166666666663,2
2021,35,63460,race-ethnicity,"White, Non-Hispanic",0.39768339768339767,2
2021,35,70500,race-ethnicity,"Black, Non-Hispanic",0.5178571428571429,3
2021,35,70500,race-ethnicity,Hispanic,0.46706586826347307,2
2021,35,70500,race-ethnicity,Other Races and Ethnicities,0.5095541401273885,3
2021,35,70500,race-ethnicity,"White, Non-Hispanic",0.4883720930232558,2
2021,36,01000,race-ethnicity,"Black, Non-Hispanic",0.6526315789473683,3
2021,36,01000,race-ethnicity,Hispanic,0.5934959349593495,3
2021,36,01000,race-ethnicity,Other Races and Ethnicities,0.6976439790575916,3
2021,36,01000,race-ethnicity,"White, Non-Hispanic",0.531760435571688,3
2021,36,11000,race-ethnicity,"Black, Non-Hispanic",0.37426060078567386,1
2021,36,11000,race-ethnicity,Hispanic,0.3310167490991526,1
2021,36,11000,race-ethnicity,Other Races and Ethnicities,0.5419114067329237,1
2021,36,11000,race-ethnicity,"White, Non-Hispanic",0.5882404237854717,1
2021,36,50617,race-ethnicity,"Black, Non-Hispanic",0.863990520602799,3
2021,36,50617,race-ethnicity,Hispanic,0.3811902919209083,2
2021,36,50617,race-ethnicity,Other Races and Ethnicities,0.5675468059689758,2
2021,36,50617,race-ethnicity,"White, Non-Hispanic",0.76728619693862,2
2021,36,51000,race-ethnicity,"Black, Non-Hispanic",0.5859919369247546,1
2021,36,51000,race-ethnicity,Hispanic,0.530994694567583,1
2021,36,51000,race-ethnicity,Other Races and Ethnicities,0.5278550366558986,1
2021,36,51000,race-ethnicity,"White, Non-Hispanic",0.7014995675383083,1
2021,36,63000,race-ethnicity,"Black, Non-Hispanic",0.431984176257837,1
2021,36,63000,race-ethnicity,Hispanic,0.5504499238389914,1
2021,36,63000,race-ethnicity,Other Races and Ethnicities,0.4126851295748257,1
2021,36,63000,race-ethnicity,"White, Non-Hispanic",0.333576506821443,1
2021,36,73000,race-ethnicity,"Black, Non-Hispanic",0.5764984642327396,1
2021,36,73000,race-ethnicity,Hispanic,0.4028421419098577,1
2021,36,73000,race-ethnicity,Other Races and Ethnicities,0.671440944577223,1
2021,36,73000,race-ethnicity,"White, Non-Hispanic",0.39194538623746766,1
2021,36,84000,race-ethnicity,"Black, Non-Hispanic",0.5372488289733341,1
2021,36,84000,race-ethnicity,Hispanic,0.7462383194105032,1
2021,36,84000,race-ethnicity,Other Races and Ethnicities,0.5998474563149359,1
2021,36,84000,race-ethnicity,"White, Non-Hispanic",0.789394800796855,1
2021,37,02140,race-ethnicity,"Black, Non-Hispanic",0.3930384694020436,3
2021,37,02140,race-ethnicity,Hispanic,0.22463324781540436,3
2021,37,02140,race-ethnicity,Other Races and Ethnicities,0.46812540663232616,3
2021,37,02140,race-ethnicity,"White, Non-Hispanic",0.3734389985735966,2
2021,37,10740,race-ethnicity,"Black, Non-Hispanic",0.3748707097359439,2
2021,37,10740,race-ethnicity,Hispanic,0.40790753188514894,2
2021,37,10740,race-ethnicity,Other Races and Ethnicities,0.551113603177984,2
2021,37,10740,race-ethnicity,"White, Non-Hispanic",0.6369291991150746,2
2021,37,12000,race-ethnicity,"Black, Non-Hispanic",0.41034459268716783,1
2021,37,12000,race-ethnicity,Hispanic,0.25607479095648616,1
2021,37,12000,race-ethnicity,Other Races and Ethnicities,0.3976043103584478,1
2021,37,12000,race-ethnicity,"White, Non-Hispanic",0.6500987693027258,1
2021,37,14100,race-ethnicity,"Black, Non-Hispanic",0.4974668285818137,3
2021,37,14100,race-ethnicity,Hispanic,0.24830196093106802,3
2021,37,14100,race-ethnicity,Other Races and Ethnicities,0.5159372637903432,2
2021,37,14100,race-ethnicity,"White, Non-Hispanic",0.5806701941977183,2
2021,37,19000,race-ethnicity,"Black, Non-Hispanic",0.5264820204646343,1
2021,37,19000,race-ethnicity,Hispanic,0.269365909743143,1
2021,37,19000,race-ethnicity,Other Races and Ethnicities,0.36316978680435535,1
2021,37,19000,race-ethnicity,"White, Non-Hispanic",0.5417539624135346,1
2021,37,22920,race-ethnicity,"Black, Non-Hispanic",0.35650972088615274,1
2021,37,22920,race-ethnicity,Hispanic,0.20303316271834496,1
2021,37,22920,race-ethnicity,Other Races and Ethnicities,0.21493380700867554,1
2021,37,22920,race-ethnicity,"White, Non-Hispanic",0.3593044733914193,1
2021,37,25580,race-ethnicity,"Black, Non-Hispanic",0.23259016013232836,2
2021,37,25580,race-ethnicity,Hispanic,0.2895428179622374,3
2021,37,25580,race-ethnicity,Other Races and Ethnicities,0.788476673821949,3
2021,37,25580,race-ethnicity,"White, Non-Hispanic",0.4235374118697364,2
2021,37,28000,race-ethnicity,"Black, Non-Hispanic",0.2915409039411114,1
2021,37,28000,race-ethnicity,Hispanic,0.33096530085287007,1
2021,37,28000,race-ethnicity,Other Races and Ethnicities,0.3091647915933852,1
2021,37,28000,race-ethnicity,"White, Non-Hispanic",0.5575424392008472,1
2021,37,28080,race-ethnicity,"Black, Non-Hispanic",0.5168282943525385,2
2021,37,28080,race-ethnicity,Hispanic,0.3743409490333919,3
2021,37,28080,race-ethnicity,Other Races and Ethnicities,0.3598326359832636,3
2021,37,28080,race-ethnicity,"White, Non-Hispanic",0.48737083811710674,2
2021,37,31400,race-ethnicity,"Black, Non-Hispanic",0.4481436210613063,2
2021,37,31400,race-ethnicity,Hispanic,0.15001762863523346,2
2021,37,31400,race-ethnicity,Other Races and Ethnicities,0.45899661678156123,2
2021,37,31400,race-ethnicity,"White, Non-Hispanic",0.44178097171405706,2
2021,37,55000,race-ethnicity,"Black, Non-Hispanic",0.39792937101158926,1
2021,37,55000,race-ethnicity,Hispanic,0.23078207656662475,1
2021,37,55000,race-ethnicity,Other Races and Ethnicities,0.6122738291733212,1
2021,37,55000,race-ethnicity,"White, Non-Hispanic",0.6633413152218247,1
2021,37,74440,race-ethnicity,"Black, Non-Hispanic",0.3751606086389253,3
2021,37,74440,race-ethnicity,Hispanic,0.09785753334590201,3
2021,37,74440,race-ethnicity,Other Races and Ethnicities,0.2558727844831018,3
2021,37,74440,race-ethnicity,"White, Non-Hispanic",0.5548416879851,2
2021,37,75000,race-ethnicity,"Black, Non-Hispanic",0.3288570388017332,1
2021,37,75000,race-ethnicity,Hispanic,0.1930538672434593,1
2021,37,75000,race-ethnicity,Other Races and Ethnicities,0.5458083464939278,3
2021,37,75000,race-ethnicity,"White, Non-Hispanic",0.4825871862577946,1
2021,38,25700,race-ethnicity,"Black, Non-Hispanic",0.060256410256410264,3
2021,38,25700,race-ethnicity,Hispanic,0,3
2021,38,25700,race-ethnicity,Other Races and Ethnicities,0.22718446601941747,3
2021,38,25700,race-ethnicity,"White, Non-Hispanic",0.315636785610676,2
2021,39,01000,race-ethnicity,"Black, Non-Hispanic",0.42609297623811454,1
2021,39,01000,race-ethnicity,Hispanic,0.7918502975298327,3
2021,39,01000,race-ethnicity,Other Races and Ethnicities,0.16465905855394997,1
2021,39,01000,race-ethnicity,"White, Non-Hispanic",0.40926478282335454,1
2021,39,15000,race-ethnicity,"Black, Non-Hispanic",0.5460856202493062,1
2021,39,15000,race-ethnicity,Hispanic,0.44536006875401196,3
2021,39,15000,race-ethnicity,Other Races and Ethnicities,0.5985065906205771,1
2021,39,15000,race-ethnicity,"White, Non-Hispanic",0.5700188699530646,1
2021,39,16000,race-ethnicity,"Black, Non-Hispanic",0.43593313613849183,1
2021,39,16000,race-ethnicity,Hispanic,0.402809741167878,1
2021,39,16000,race-ethnicity,Other Races and Ethnicities,0.3125621481773722,1
2021,39,16000,race-ethnicity,"White, Non-Hispanic",0.35451523353028475,1
2021,39,18000,race-ethnicity,"Black, Non-Hispanic",0.3546986213658365,2
2021,39,18000,race-ethnicity,Hispanic,0.22749245949879515,2
2021,39,18000,race-ethnicity,Other Races and Ethnicities,0.3600354103804778,2
2021,39,18000,race-ethnicity,"White, Non-Hispanic",0.45301823384986245,2
2021,39,21000,race-ethnicity,"Black, Non-Hispanic",0.47781847084721896,1
2021,39,21000,race-ethnicity,Hispanic,0.3399489305314879,3
2021,39,21000,race-ethnicity,Other Races and Ethnicities,0.6687905475217513,1
2021,39,21000,race-ethnicity,"White, Non-Hispanic",0.3516036883393449,1
2021,39,61000,race-ethnicity,"Black, Non-Hispanic",0.3951929771701025,2
2021,39,61000,race-ethnicity,Hispanic,0.10578477626170349,3
2021,39,61000,race-ethnicity,Other Races and Ethnicities,0.19179901917310893,2
2021,39,61000,race-ethnicity,"White, Non-Hispanic",0.38011826135877497,2
2021,39,77000,race-ethnicity,"Black, Non-Hispanic",0.34029312333514156,1
2021,39,77000,race-ethnicity,Hispanic,0.2018101527005581,1
2021,39,77000,race-ethnicity,Other Races and Ethnicities,0.2796402438933392,1
2021,39,77000,race-ethnicity,"White, Non-Hispanic",0.4085346923096873,1
2021,40,09050,race-ethnicity,"Black, Non-Hispanic",0.42388478020894105,3
2021,40,09050,race-ethnicity,Hispanic,0.42646364636841877,2
2021,40,09050,race-ethnicity,Other Races and Ethnicities,0.3559989587384885,2
2021,40,09050,race-ethnicity,"White, Non-Hispanic",0.47333228786110404,2
2021,40,23200,race-ethnicity,"Black, Non-Hispanic",0,3
2021,40,23200,race-ethnicity,Hispanic,0.6055194805194806,3
2021,40,23200,race-ethnicity,Other Races and Ethnicities,0.3965267727930536,3
2021,40,23200,race-ethnicity,"White, Non-Hispanic",0.5611172566371682,2
2021,40,41850,race-ethnicity,"Black, Non-Hispanic",0.45578231292517,3
2021,40,41850,race-ethnicity,Hispanic,0.6913580246913581,3
2021,40,41850,race-ethnicity,Other Races and Ethnicities,0.31262525050100204,3
2021,40,41850,race-ethnicity,"White, Non-Hispanic",0.27600554785020803,1
2021,40,52500,race-ethnicity,"Black, Non-Hispanic",0.38636363636363635,3
2021,40,52500,race-ethnicity,Hispanic,0,3
2021,40,52500,race-ethnicity,Other Races and Ethnicities,0.425531914893617,2
2021,40,52500,race-ethnicity,"White, Non-Hispanic",0.4597432905484248,2
2021,40,55000,race-ethnicity,"Black, Non-Hispanic",0.4168572551945849,2
2021,40,55000,race-ethnicity,Hispanic,0.305435315755592,2
2021,40,55000,race-ethnicity,Other Races and Ethnicities,0.3858742319334529,2
2021,40,55000,race-ethnicity,"White, Non-Hispanic",0.5184101572079415,2
2021,40,75000,race-ethnicity,"Black, Non-Hispanic",0.48334176407679696,2
2021,40,75000,race-ethnicity,Hispanic,0.3734231198463948,2
2021,40,75000,race-ethnicity,Other Races and Ethnicities,0.3631052288002823,2
2021,40,75000,race-ethnicity,"White, Non-Hispanic",0.5056486939432744,2
2021,41,05350,race-ethnicity,"Black, Non-Hispanic",0.08965508665836316,3
2021,41,05350,race-ethnicity,Hispanic,0.18534836987123332,2
2021,41,05350,race-ethnicity,Other Races and Ethnicities,0.35772523907694537,2
2021,41,05350,race-ethnicity,"White, Non-Hispanic",0.5981598572154687,2
2021,41,05800,race-ethnicity,"Black, Non-Hispanic",1,3
2021,41,05800,race-ethnicity,Hispanic,0.28524046434494194,3
2021,41,05800,race-ethnicity,Other Races and Ethnicities,0.579185520361991,3
2021,41,05800,race-ethnicity,"White, Non-Hispanic",0.41357027463651047,2
2021,41,23850,race-ethnicity,"Black, Non-Hispanic",0.2184881135625107,3
2021,41,23850,race-ethnicity,Hispanic,0.21503546347453767,2
2021,41,23850,race-ethnicity,Other Races and Ethnicities,0.35012387522027744,2
2021,41,23850,race-ethnicity,"White, Non-Hispanic",0.5069032597222918,2
2021,41,31250,race-ethnicity,"Black, Non-Hispanic",0.04936432802161037,3
2021,41,31250,race-ethnicity,Hispanic,0.36769011211998065,2
2021,41,31250,race-ethnicity,Other Races and Ethnicities,0.25772824584978066,2
2021,41,31250,race-ethnicity,"White, Non-Hispanic",0.3442627906784257,2
2021,41,34100,race-ethnicity,"Black, Non-Hispanic",0.3399677351293115,3
2021,41,34100,race-ethnicity,Hispanic,0.401824616975699,1
2021,41,34100,race-ethnicity,Other Races and Ethnicities,0.4389337589641716,1
2021,41,34100,race-ethnicity,"White, Non-Hispanic",0.3494543132946194,1
2021,41,47000,race-ethnicity,"Black, Non-Hispanic",NA,3
2021,41,47000,race-ethnicity,Hispanic,0.38444904873423275,2
2021,41,47000,race-ethnicity,Other Races and Ethnicities,0.2902450122023522,3
2021,41,47000,race-ethnicity,"White, Non-Hispanic",0.47494598598457133,2
2021,41,59000,race-ethnicity,"Black, Non-Hispanic",0.5570396667458778,1
2021,41,59000,race-ethnicity,Hispanic,0.3797287251810905,1
2021,41,59000,race-ethnicity,Other Races and Ethnicities,0.36302621561380105,1
2021,41,59000,race-ethnicity,"White, Non-Hispanic",0.562004714488399,1
2021,41,64900,race-ethnicity,"Black, Non-Hispanic",0,3
2021,41,64900,race-ethnicity,Hispanic,0.36507889913384733,2
2021,41,64900,race-ethnicity,Other Races and Ethnicities,0.4890547704415858,2
2021,41,64900,race-ethnicity,"White, Non-Hispanic",0.24585618377416482,2
2021,42,02000,race-ethnicity,"Black, Non-Hispanic",0.13657104970651898,3
2021,42,02000,race-ethnicity,Hispanic,0.21091349446403374,1
2021,42,02000,race-ethnicity,Other Races and Ethnicities,0.996960165608168,3
2021,42,02000,race-ethnicity,"White, Non-Hispanic",0.44455417144206416,1
2021,42,06088,race-ethnicity,"Black, Non-Hispanic",0.4849624060150376,3
2021,42,06088,race-ethnicity,Hispanic,0.1671619613670134,2
2021,42,06088,race-ethnicity,Other Races and Ethnicities,0.3414043583535109,3
2021,42,06088,race-ethnicity,"White, Non-Hispanic",0.4224983649444081,2
2021,42,24000,race-ethnicity,"Black, Non-Hispanic",0.34135338345864663,3
2021,42,24000,race-ethnicity,Hispanic,0.1995614035087719,3
2021,42,24000,race-ethnicity,Other Races and Ethnicities,0.4486215538847118,3
2021,42,24000,race-ethnicity,"White, Non-Hispanic",0.38883034773445735,1
2021,42,60000,race-ethnicity,"Black, Non-Hispanic",0.480208665484185,1
2021,42,60000,race-ethnicity,Hispanic,0.41823785193381163,1
2021,42,60000,race-ethnicity,Other Races and Ethnicities,0.4465125709285542,1
