year,state,county,frpl40_total,poverty_measure_used,frpl40_total_quality,frpl40_white,frpl40_white_quality,frpl40_black,frpl40_black_quality,frpl40_hispanic,frpl40_hispanic_quality
2018,37,161,.81337637,FRPL,1,.7970714,1,.91483516,1,.83835948,1
2018,37,163,1,FRPL,1,1,1,1,1,1,1
2018,37,165,1,FRPL,1,1,1,1,1,1,1
2018,37,167,.63169813,FRPL,1,.57034749,1,.91037345,1,.6229713,1
2018,37,169,.76794457,FRPL,1,.76445723,1,.87978142,1,.76838237,1
2018,37,171,.88039982,FRPL,1,.864196,1,.90053761,1,.93742889,1
2018,37,173,.91664183,FRPL,1,.86057371,1,.75,2,.79365081,1
2018,37,175,.70139438,FRPL,1,.70019531,1,.69178081,1,.73333335,1
2018,37,177,1,FRPL,1,1,1,1,1,1,1
2018,37,179,.23152193,FRPL,1,.1120674,1,.45791855,1,.53135848,1
2018,37,181,.89631599,FRPL,1,.59541065,1,.98483557,1,.97189099,1
2018,37,183,.29119697,FRPL,1,.16647848,1,.48957855,1,.48046088,1
2018,37,185,1,FRPL,1,1,1,1,1,1,1
2018,37,187,1,FRPL,1,1,1,1,1,1,1
2018,37,189,.20410256,FRPL,1,.22380492,1,.095238097,1,.076749437,1
2018,37,191,.94134295,FRPL,1,.90076005,1,.96525592,1,.97753572,1
2018,37,193,.90404409,FRPL,1,.89493948,1,.97478992,1,.91103202,1
2018,37,195,.496371,FRPL,1,.40180707,1,.5342257,1,.55639911,1
2018,37,197,.95235425,FRPL,1,.94029033,1,.98726118,1,.97810221,1
2018,37,199,1,FRPL,1,1,1,1,3,1,1
2018,38,001,0,FRPL,1,0,1,0,3,0,3
2018,38,003,.21527778,FRPL,1,.20560747,1,.42222223,1,.12820514,1
2018,38,005,.91121191,FRPL,1,.56842107,1,0,3,.33333334,3
2018,38,007,0,FRPL,1,0,1,,,0,3
2018,38,009,.3145434,FRPL,1,.30490956,1,.375,3,.32258064,1
2018,38,011,0,FRPL,1,0,1,0,3,0,1
2018,38,013,0,FRPL,1,0,1,0,3,0,3
2018,38,015,.10629227,Both,3,.070776045,3,.17749999,3,.22614108,3
2018,38,017,.17531851,Both,3,.132833,3,.30882353,3,.29644671,3
2018,38,019,0,FRPL,1,0,1,0,3,0,3
2018,38,021,0,Both,3,0,3,0,3,0,3
2018,38,023,0,FRPL,1,0,1,0,3,0,2
2018,38,025,.14017341,FRPL,1,.020920502,1,.2,3,.11363637,1
2018,38,027,0,FRPL,1,0,1,0,3,0,2
2018,38,029,.26476189,FRPL,1,.27218935,1,0,3,,
2018,38,031,.13043478,FRPL,1,.12407407,1,.33333334,3,.2857143,3
2018,38,033,.45541403,FRPL,1,.4391892,1,1,3,.25,3
2018,38,035,.24573044,FRPL,1,.20065302,1,.44237289,1,.2942943,1
2018,38,037,.7361111,FRPL,1,.745,1,,,1,3
2018,38,039,.2932961,FRPL,1,.28739002,1,1,3,.60000002,3
2018,38,041,.58070868,FRPL,1,.58333331,1,.33333334,3,.14285715,3
2018,38,043,.088311687,FRPL,1,.078488372,1,0,3,.24137931,2
2018,38,045,.31564626,FRPL,1,.30758226,1,.2857143,3,.5714286,3
2018,38,047,.054913294,FRPL,1,.052147239,1,.5,3,0,3
2018,38,049,.30296826,FRPL,1,.28848225,1,.66666669,3,.74193549,1
2018,38,051,.63705581,FRPL,1,.6189189,1,0,3,.90909094,3
2018,38,053,.17170954,FRPL,1,.00061124697,1,0,1,.031518623,1
2018,38,055,.16666667,FRPL,1,.00070821529,1,0,3,.15789473,2
2018,38,057,0,FRPL,1,0,1,0,3,0,2
2018,38,059,.075900167,Both,3,.056949321,3,.20869565,3,.17407407,3
2018,38,061,.59029037,FRPL,1,.14365882,1,.69565219,2,.4296875,1
2018,38,063,0,FRPL,1,0,1,0,3,0,2
2018,38,065,0,FRPL,1,0,1,,,0,3
2018,38,067,.22723004,FRPL,1,.22319475,1,.14285715,3,.31914893,1
2018,38,069,.070359282,FRPL,1,.076298699,1,0,3,0,3
2018,38,071,.71077091,FRPL,1,.67306089,1,.79166669,2,.83333331,1
2018,38,073,.041237112,FRPL,1,.043859649,1,0,3,0,3
2018,38,075,.43946931,FRPL,1,.40000001,1,1,3,.89999998,3
2018,38,077,.32099792,FRPL,1,.25142562,1,.44117647,1,.51655626,1
2018,38,079,1,FRPL,1,1,1,1,3,1,3
2018,38,081,0,FRPL,1,0,1,0,3,0,2
2018,38,083,.69230771,FRPL,1,.68468469,1,,,0,3
2018,38,085,1,FRPL,1,1,3,,,,
2018,38,087,0,DC,2,0,3,,,,
2018,38,089,0,Both,3,0,3,0,3,0,3
2018,38,091,0,FRPL,1,0,1,,,0,3
2018,38,093,.31984732,FRPL,1,.3100304,1,.4074074,1,.39784947,1
2018,38,095,0,FRPL,1,0,1,0,3,0,3
2018,38,097,0,FRPL,1,0,1,0,2,0,1
2018,38,099,.66339332,FRPL,1,.56646526,1,.86666667,2,.9366197,1
2018,38,101,.11470222,Both,3,.1049623,3,.11678832,3,.14449213,3
2018,38,103,0,FRPL,1,0,1,0,3,0,3
2018,38,105,.1452381,Both,3,.11618625,3,.13595167,3,.16499282,3
2018,39,001,1,Both,3,1,3,1,3,1,3
2018,39,003,.60008085,Both,3,.50590611,3,.89100349,3,.71641791,3
2018,39,005,.4458527,Both,3,.44144952,3,.47887325,3,.51145041,3
2018,39,007,.88963389,Both,3,.8791219,3,.94585985,3,.94410568,3
2018,39,009,.54947549,Both,3,.56765115,3,.39837399,3,.21590909,3
2018,39,011,.44667777,Both,3,.44195765,3,.40350878,3,.49275362,3
2018,39,013,.36035234,Both,3,.34482759,3,.65284973,3,.48091602,3
2018,39,015,.83572984,Both,3,.83161718,3,.90697676,3,.95161289,3
2018,39,017,.48686746,Both,3,.42622054,3,.67312813,3,.67516828,3
2018,39,019,.58202326,Both,3,.58642858,3,.30769232,3,.5106383,3
2018,39,021,.37986204,Both,3,.3592186,3,.78350514,3,.56296295,3
2018,39,023,.69324434,Both,3,.62808561,3,.94786727,3,.86331499,3
2018,39,025,.34655979,Both,3,.34599462,3,.35021096,3,.38573155,3
2018,39,027,.67039335,Both,3,.65209472,3,.95789474,3,.83333331,3
2018,39,029,.58148754,Both,3,.57083583,3,.68936169,3,.71428573,3
2018,39,031,.90423119,Both,3,.90336132,3,.94444442,3,.87692308,3
2018,39,033,.66719872,Both,3,.66570312,3,.6875,3,.65686274,3
2018,39,035,.54472643,Both,3,.27794066,3,.8344155,3,.64884108,3
2018,39,037,.17453556,Both,3,.17307931,3,.1025641,3,.33734939,3
2018,39,039,.5455873,Both,3,.49727106,3,.90607733,3,.7555297,3
2018,39,041,.037801988,Both,3,.026585583,3,.13691932,3,.10958904,3
2018,39,043,.40023834,Both,3,.30622977,3,.86177713,3,.43349755,3
2018,39,045,.29163164,Both,3,.30992499,3,.23082122,3,.24841572,3
2018,39,047,1,FRPL,1,1,1,1,1,1,1
2018,39,049,.55614489,Both,3,.3618581,3,.80125725,3,.71097994,3
2018,39,051,.16589126,Both,3,.16011505,3,.16666667,3,.1902834,3
2018,39,053,.87414885,Both,3,.87732249,3,.82608694,3,.87878788,3
2018,39,055,.048860881,Both,3,.049049471,3,.068571426,3,.033962265,3
2018,39,057,.33555314,Both,3,.31517422,3,.56050485,3,.26261321,3
2018,39,059,.66271806,Both,3,.66810936,3,.44736841,3,.59523809,3
2018,39,061,.56200784,Both,3,.32377812,3,.82047272,3,.75958902,3
2018,39,063,.25051776,Both,3,.23976894,3,.28688523,3,.35666665,3
2018,39,065,.63287473,Both,3,.63056493,3,.5,3,.76984125,3
2018,39,067,.95974028,Both,3,.95899928,3,.86363637,3,1,3
2018,39,069,.44426152,Both,3,.44326818,3,.33333334,3,.44666666,3
2018,39,071,.62173212,Both,3,.62484276,3,.55932206,3,.56730771,3
2018,39,073,1,Both,3,1,3,1,3,1,3
2018,39,075,.40832686,FRPL,1,.40344271,1,.30769232,3,.69512194,1
2018,39,077,.81575602,Both,3,.79151678,3,.83333331,3,.97823596,3
2018,39,079,1,Both,3,1,3,1,3,1,3
2018,39,081,.97086126,Both,3,.9666338,3,.99867201,3,.97826087,3
2018,39,083,.69555968,Both,3,.69078279,3,.86885244,3,.7845304,3
2018,39,085,.28596377,Both,3,.2224267,3,.44358355,3,.65469414,3
2018,39,087,.83972615,Both,3,.83843303,3,.87425148,3,.88732392,3
2018,39,089,.42696291,Both,3,.39892456,3,.57302904,3,.46864685,3
2018,39,091,.49418792,Both,3,.48203537,3,.5970149,3,.58045977,3
2018,39,093,.47275797,Both,3,.31871763,3,.87253141,3,.78624564,3
2018,39,095,.52556127,Both,3,.39389238,3,.74701101,3,.69232953,3
2018,39,097,.25491372,Both,3,.25516564,3,.13541667,3,.3287037,3
2018,39,099,.63468981,Both,3,.54844922,3,.83316344,3,.78210407,3
2018,39,101,.6047768,Both,3,.60012126,3,.57095712,3,.693578,3
2018,39,103,.0095648197,Both,3,.0075301207,3,.11298077,3,.016216217,3
2018,39,105,.8751145,Both,3,.87944162,3,.61538464,3,.86206895,3
2018,39,107,.30571249,Both,3,.29313594,3,.42500001,3,.38461539,3
2018,39,109,.21170506,Both,3,.20745216,3,.31097561,3,.1863517,3
2018,39,111,.91344666,Both,3,.91221577,3,1,3,1,3
2018,39,113,.58366227,Both,3,.44614851,3,.86537135,3,.65362942,3
2018,39,115,1,DC,1,1,1,1,1,1,3
2018,39,117,.47920293,Both,3,.47866911,3,.34999999,3,.45454547,3
2018,39,119,.72617006,Both,3,.70519,3,.91416311,3,.8216216,3
2018,39,121,.86974788,FRPL,1,.87068963,1,0,3,.78571427,3
2018,39,123,.3459281,Both,3,.32697147,3,.64285713,3,.45535713,3
2018,39,125,.58599144,Both,3,.58190274,3,.80000001,3,.62025315,3
2018,39,127,.6078878,Both,3,.60882086,3,.60000002,3,.58823532,3
2018,39,129,.36975423,Both,3,.35921651,3,.70135748,3,.38953489,3
2018,39,131,.80099827,DC,1,.80085993,1,.84615386,1,.80434781,1
2018,39,133,.28569347,Both,3,.27008015,3,.3799392,3,.32403433,3
2018,39,135,.4232612,Both,3,.42936385,3,.46153846,3,.32098764,3
2018,39,137,.29189825,Both,3,.22986963,3,.44999999,3,.76694214,3
2018,39,139,.57167542,Both,3,.53124136,3,.84810913,3,.58167332,3
2018,39,141,.44630587,Both,3,.44829413,3,.44,3,.43783784,3
2018,39,143,.71184224,Both,3,.6643002,3,.98039216,3,.8214286,3
2018,39,145,.71805787,Both,3,.7095955,3,.87234044,3,.82969433,3
2018,39,147,.51964086,Both,3,.49680132,3,.69892472,3,.65343916,3
2018,39,149,.51084834,Both,3,.47400486,3,.93333334,3,.74342108,3
2018,39,151,.50002706,Both,3,.43427333,3,.81717169,3,.64471406,3
2018,39,153,.46876934,Both,3,.33122835,3,.81015235,3,.60168236,3
2018,39,155,.67101419,Both,3,.63469464,3,.85263503,3,.69500673,3
2018,39,157,.49922138,Both,3,.49425617,3,.54320985,3,.54143649,3
2018,39,159,.034659199,FRPL,1,.03968345,1,.0066666668,1,.016949153,1
2018,39,161,.52943945,Both,3,.52463245,3,.59523809,3,.56983238,3
2018,39,163,1,DC,1,1,1,1,3,1,3
2018,39,165,.04373768,Both,3,.049101327,3,.044210527,3,.027813712,3
2018,39,167,.66283327,Both,3,.65633255,3,.69354838,3,.69026548,3
2018,39,169,.54413414,Both,3,.52286571,3,.73429954,3,.72794116,3
2018,39,171,.16060156,Both,3,.16302556,3,.1,3,.15428571,3
2018,39,173,.23055629,Both,3,.20522679,3,.28666666,3,.34886241,3
2018,39,175,.23579629,Both,3,.23457178,3,.29411766,3,.296875,3
2018,40,001,1,Both,3,1,3,1,3,1,3
2018,40,003,.84407973,FRPL,1,.84671533,1,.84615386,3,.796875,1
2018,40,005,1,FRPL,1,1,1,1,1,1,1
2018,40,007,.85618407,FRPL,1,.78056949,1,.42857143,3,.97836536,1
2018,40,009,1,FRPL,1,1,1,1,1,1,1
2018,40,011,1,FRPL,1,1,1,1,1,1,1
2018,40,013,1,FRPL,1,1,1,1,1,1,1
2018,40,015,1,FRPL,1,1,1,1,1,1,1
2018,40,017,.54796714,FRPL,1,.53316301,1,.51901138,1,.62810326,1
2018,40,019,.87355411,Both,3,.84398699,3,.9770115,3,.91106904,3
2018,40,021,.98508036,FRPL,1,.99876922,1,1,1,1,1
2018,40,023,.92589509,FRPL,1,.92203742,1,.98148149,1,.94915253,1
2018,40,025,1,FRPL,1,1,1,1,3,1,1
2018,40,027,.63762379,FRPL,1,.62466556,1,.69743592,1,.68655866,1
2018,40,029,1,FRPL,1,1,1,1,3,1,1
2018,40,031,.8967436,FRPL,1,.85671508,1,.9788087,1,.91694081,1
2018,40,033,1,FRPL,1,1,1,1,2,1,1
2018,40,035,1,Both,3,1,3,1,3,1,3
2018,40,037,1,FRPL,1,1,1,1,1,1,1
2018,40,039,.87947237,FRPL,1,.84684998,1,.85294116,1,.93495935,1
2018,40,041,1,FRPL,1,1,1,1,1,1,1
2018,40,043,.77240145,FRPL,1,.76346606,1,,,.76623374,1
2018,40,045,.93342036,FRPL,1,.93377483,1,.77777779,3,.92307693,1
2018,40,047,.80919498,FRPL,1,.73587167,1,.87820512,1,.92351508,1
2018,40,049,1,FRPL,1,1,1,1,1,1,1
2018,40,051,.7075212,FRPL,1,.68697172,1,.916318,1,.75956941,1
2018,40,053,.93808883,FRPL,1,.94088668,1,.66666669,3,.96363634,1
2018,40,055,1,FRPL,1,1,1,1,2,1,1
2018,40,057,1,FRPL,1,1,1,1,1,1,1
2018,40,059,1,FRPL,1,1,1,1,3,1,1
2018,40,061,1,FRPL,1,1,1,1,3,1,1
2018,40,063,1,FRPL,1,1,1,1,1,1,1
2018,40,065,.87369126,FRPL,1,.81258875,1,.92363638,1,.93870193,1
2018,40,067,1,FRPL,1,1,1,1,3,1,1
2018,40,069,1,FRPL,1,1,1,1,2,1,1
2018,40,071,1,FRPL,1,1,1,1,1,1,1
2018,40,073,.87645501,FRPL,1,.83353734,1,.93181819,1,.97222221,1
2018,40,075,1,FRPL,1,1,1,1,1,1,1
2018,40,077,1,FRPL,1,1,1,1,3,1,1
2018,40,079,1,FRPL,1,1,1,1,1,1,1
2018,40,081,1,FRPL,1,1,1,1,1,1,1
2018,40,083,1,FRPL,1,1,1,1,1,1,1
2018,40,085,1,FRPL,1,1,1,1,2,1,1
2018,40,087,.38390949,FRPL,1,.34708875,1,.45614034,1,.60641712,1
2018,40,089,1,FRPL,1,1,1,1,1,1,1
2018,40,091,1,FRPL,1,1,1,1,1,1,1
2018,40,093,.82863849,FRPL,1,.81592554,1,.33333334,3,.90099013,1
2018,40,095,1,FRPL,1,1,1,1,1,1,1
2018,40,097,.99015749,Both,3,.97973657,3,1,3,.99411762,3
2018,40,099,.74011934,FRPL,1,.71956962,1,.77777779,1,.77952754,1
2018,40,101,.97185826,Both,3,.97052544,3,.96510708,3,.97783458,3
2018,40,103,.82588452,FRPL,1,.78718859,1,.75862068,2,.81889766,1
2018,40,105,1,FRPL,1,1,1,1,1,1,1
2018,40,107,1,Both,3,1,3,1,3,1,3
2018,40,109,.75152582,Both,3,.60654187,3,.85734069,3,.91396058,3
2018,40,111,1,FRPL,1,1,1,1,1,1,1
2018,40,113,.89346677,Both,3,.86704117,3,.99067909,3,.91860467,3
2018,40,115,1,FRPL,1,1,1,1,1,1,1
2018,40,117,1,FRPL,1,1,1,1,2,1,1
2018,40,119,.66534829,FRPL,1,.65022236,1,.58073652,1,.67301232,1
2018,40,121,.98957396,FRPL,1,.98674095,1,1,1,.99643493,1
2018,40,123,.96939766,FRPL,1,.97085887,1,.99115044,1,.97389889,1
2018,40,125,.83864945,FRPL,1,.8129155,1,.9173333,1,.93803418,1
2018,40,127,.93444848,FRPL,1,.9335494,1,1,2,.92307693,1
2018,40,129,.92460883,FRPL,1,.92475247,1,.5,3,.95588237,1
2018,40,131,.69218588,FRPL,1,.65658313,1,.73988438,1,.76846844,1
2018,40,133,1,FRPL,1,1,1,1,1,1,1
2018,40,135,1,FRPL,1,1,1,1,1,1,1
2018,40,137,.98582578,FRPL,1,.98667681,1,1,1,.98997998,1
2018,40,139,.94709104,FRPL,1,.90736687,1,.99404764,1,.96025383,1
2018,40,141,1,FRPL,1,1,1,1,1,1,1
2018,40,143,.67973983,FRPL,1,.54380345,1,.87645781,1,.83942467,1
2018,40,145,.6133523,FRPL,1,.55062932,1,.6980198,1,.63923335,1
2018,40,147,.75700051,FRPL,1,.74788678,1,.77620399,1,.75,1
2018,40,149,1,FRPL,1,1,1,1,1,1,1
2018,40,151,.7344802,FRPL,1,.73791105,1,.79310346,2,.68456376,1
2018,40,153,.89364034,FRPL,1,.87271309,1,1,1,.96143961,1
2018,41,001,.36517793,FRPL,1,.36823735,1,.055555556,1,.38363171,1
2018,41,003,.31225452,FRPL,1,.28689885,1,.44444445,1,.45483461,1
2018,41,005,.23592833,FRPL,1,.21165971,1,.29635498,1,.40435836,1
2018,41,007,.93972445,FRPL,1,.93660164,1,1,2,.95329946,1
2018,41,009,.54687721,FRPL,1,.54690725,1,.65384614,1,.53903902,1
2018,41,011,.78924257,FRPL,1,.7942726,1,.4556962,1,.76558602,1
2018,41,013,.58145213,FRPL,1,.57698476,1,.11764706,2,.63238096,1
2018,41,015,1,FRPL,1,1,1,1,3,1,1
2018,41,017,.39453125,FRPL,1,.36857131,1,.47674417,1,.55031091,1
2018,41,019,.81618214,FRPL,1,.81981826,1,.67924529,1,.80636239,1
2018,41,021,1,FRPL,1,1,1,,,1,1
2018,41,023,1,FRPL,1,1,1,1,3,1,1
2018,41,025,.52948886,FRPL,1,.51057166,1,0,3,.75531918,1
2018,41,027,.72601044,FRPL,1,.64355952,1,.51724136,2,.83633298,1
2018,41,029,.75838882,FRPL,1,.72195363,1,.78191489,1,.8810941,1
2018,41,031,.99037671,FRPL,1,.97712934,1,1,2,.99755299,1
2018,41,033,.98317063,FRPL,1,.98139757,1,1,1,.99257058,1
2018,41,035,.99064142,FRPL,1,.98938948,1,1,1,.99299651,1
2018,41,037,.77190083,FRPL,1,.75303197,1,1,3,.8622449,1
2018,41,039,.777807,FRPL,1,.76806539,1,.7773788,1,.85186702,1
2018,41,041,.97783786,FRPL,1,.98163557,1,1,2,.99114335,1
2018,41,043,.80287123,FRPL,1,.7940408,1,.76923078,1,.85777944,1
2018,41,045,.98447317,FRPL,1,.96713614,1,1,1,.99755245,1
2018,41,047,.78857535,FRPL,1,.67028409,1,.75362319,1,.93102884,1
2018,41,049,.93271554,FRPL,1,.86735654,1,.75,3,.98743534,1
2018,41,051,.62061924,FRPL,1,.46691224,1,.84653139,1,.83343083,1
2018,41,053,.58890873,FRPL,1,.54076725,1,.43518519,1,.75412595,1
2018,41,055,1,FRPL,1,1,1,,,1,1
2018,41,057,1,FRPL,1,1,1,1,3,1,1
2018,41,059,.9610492,FRPL,1,.93994433,1,.984375,1,.99097103,1
2018,41,061,.68235594,FRPL,1,.68278587,1,.61538464,2,.66431093,1
2018,41,063,.38416764,FRPL,1,.37581274,1,,,.42857143,1
2018,41,065,.99577343,FRPL,1,.99414063,1,.93333334,2,1,1
2018,41,067,.38448045,FRPL,1,.30077079,1,.46275511,1,.61154932,1
2018,41,069,.12514484,FRPL,1,.10752688,1,.06666667,2,.37837839,1
2018,41,071,.55996299,FRPL,1,.52035266,1,.59876543,1,.63733399,1
2018,42,001,.58594823,FRPL,1,.56294149,1,.66144198,1,.695032,1
2018,42,003,.45147571,FRPL,1,.29354408,1,.91993082,1,.56727165,1
2018,42,005,.90858865,FRPL,1,.90871155,1,.9207921,1,.93333334,1
2018,42,007,.30454063,Both,3,.26101121,3,.57753211,3,.2060241,3
2018,42,009,.84176517,FRPL,1,.8399542,1,.7903226,1,.98387098,1
2018,42,011,.43713123,FRPL,1,.1880639,1,.59334165,1,.8194198,1
2018,42,013,.72355366,FRPL,1,.7132827,1,.91666669,1,.77536231,1
2018,42,015,.89008194,FRPL,1,.88784504,1,.93589741,1,.96799999,1
2018,42,017,.21423519,Both,3,.16283038,3,.54326302,3,.43304113,3
2018,42,019,.18843848,FRPL,1,.18868653,1,.22516556,1,.17983651,1
2018,42,021,.61739337,FRPL,1,.57555294,1,.93658954,1,.79084969,1
2018,42,023,.56554306,FRPL,1,.56886226,1,.40000001,3,.53333336,2
2018,42,025,.77218664,FRPL,1,.76367992,1,.84859157,1,.81337482,1
2018,42,027,.12137222,FRPL,1,.13370769,1,.070469797,1,.084398977,1
2018,42,029,.18710002,Both,3,.14469561,3,.45247656,3,.35664669,3
2018,42,031,.53091842,FRPL,1,.52677554,1,.52941179,1,.72972971,1
2018,42,033,.89137274,FRPL,1,.89106554,1,.93181819,1,.92792791,1
2018,42,035,.74517107,FRPL,1,.74375623,1,.625,1,.77419353,1
2018,42,037,.44632271,Both,3,.43696433,3,.63709676,3,.66044778,3
2018,42,039,.58063239,FRPL,1,.57602435,1,.5625,1,.59649122,1
2018,42,041,.17775859,FRPL,1,.17342782,1,.24613623,1,.24293286,1
2018,42,043,.71951121,FRPL,1,.57794166,1,.91644377,1,.8718248,1
2018,42,045,.50873405,Both,3,.25196952,3,.90683907,3,.69018406,3
2018,42,047,.57469559,FRPL,1,.57187599,1,.72222221,2,.5535714,1
2018,42,049,.75840461,FRPL,1,.71490878,1,.9146266,1,.8623656,1
2018,42,051,.85914105,FRPL,1,.85414481,1,.92500001,1,.85714287,1
2018,42,053,1,FRPL,1,1,1,1,3,1,3
2018,42,055,.67310506,FRPL,1,.63051754,1,.83287919,1,.85692066,1
2018,42,057,.6490978,FRPL,1,.64457834,1,.60869563,2,.78947371,1
2018,42,059,.68097371,FRPL,1,.68042374,1,.58823532,1,.67647058,1
2018,42,061,.64421552,FRPL,1,.63388324,1,.72072071,1,.78481013,1
2018,42,063,.70699775,FRPL,1,.70737022,1,.72636819,1,.72826087,1
2018,42,065,1,FRPL,1,1,1,1,2,1,1
2018,42,067,.15257353,Both,3,.26596543,3,.26923078,3,.42105263,3
2018,42,069,.64032316,FRPL,1,.54635161,1,.88064134,1,.91097993,1
2018,42,071,.43317774,FRPL,1,.32558975,1,.66589624,1,.71028519,1
2018,42,073,.61685824,FRPL,1,.5690158,1,.96893668,1,.74885845,1
2018,42,075,.34041271,FRPL,1,.17582659,1,.50899279,1,.78593588,1
2018,42,077,.54350418,Both,3,.27428389,3,.78965372,3,.85092843,3
2018,42,079,.77317274,FRPL,1,.6774205,1,.93491548,1,.96998388,1
2018,42,081,.66593122,FRPL,1,.63144267,1,.8888889,1,.70449173,1
2018,42,083,.93820322,FRPL,1,.93756616,1,.95384616,1,.94736844,1
2018,42,085,.66912496,FRPL,1,.63187516,1,.9085412,1,.73913044,1
2018,42,087,.76997674,FRPL,1,.76429331,1,.84684682,1,.83589745,1
2018,42,089,.7618801,Both,3,.71487164,3,.8272447,3,.81312007,3
2018,42,091,.19876124,Both,3,.12496258,3,.41051885,3,.46936733,3
2018,42,093,0,Both,3,0,3,0,3,0,3
2018,42,095,.48663914,FRPL,1,.38626823,1,.63108075,1,.69268441,1
2018,42,097,.79460049,FRPL,1,.77215999,1,.93220341,1,.95110595,1
2018,42,099,.52118289,Both,3,.51851851,3,.19444445,3,.55307263,3
2018,42,101,.99036181,Both,3,.94863927,3,.99735481,3,.99755979,3
2018,42,103,.73039484,FRPL,1,.6926918,1,.94336814,1,.80398405,1
2018,42,105,.52218735,FRPL,1,.52678156,1,.66666669,3,.44,2
2018,42,107,.76973468,FRPL,1,.75025821,1,.90356392,1,.91914386,1
2018,42,109,.27501056,FRPL,1,.29056516,1,.11666667,1,.080882356,1
2018,42,111,.74863762,FRPL,1,.74502134,1,.81818181,1,.87394959,1
2018,42,113,.55221522,FRPL,1,.5528053,1,.45454547,3,.75,3
2018,42,115,.73563218,FRPL,1,.73405212,1,.71698111,1,.7719298,1
2018,42,117,1,FRPL,1,1,1,1,1,1,1
2018,42,119,.26906976,FRPL,1,.28320736,1,.16911764,1,.21658987,1
2018,42,121,.91495407,FRPL,1,.91206431,1,.96899223,1,.96774191,1
2018,42,123,.73221016,FRPL,1,.73045081,1,.62857145,1,.80000001,2
2018,42,125,.31759784,FRPL,1,.29346716,1,.61235952,1,.36137667,1
2018,42,127,.76057565,FRPL,1,.74557364,1,.85185188,1,.90421456,1
2018,42,129,.35056764,FRPL,1,.32474369,1,.74577194,1,.38629737,1
2018,42,131,.8620044,FRPL,1,.86456281,1,.81818181,2,.72340423,1
2018,42,133,.40594137,FRPL,1,.31924772,1,.63765442,1,.71813697,1
2018,44,001,.046133567,FRPL,1,.0057471264,1,.36477986,1,.39219713,1
2018,44,003,.24001175,FRPL,1,.2236356,1,.42173111,1,.33454546,1
2018,44,005,.2332167,FRPL,1,.12598543,1,.54797441,1,.60315984,1
2018,44,007,.71606445,FRPL,1,.46240225,1,.92479616,1,.92502284,1
2018,44,009,.040405352,FRPL,1,.030300735,1,.081730768,1,.13270143,1
2018,45,001,1,FRPL,1,1,1,1,1,1,1
2018,45,003,.81264096,FRPL,1,.77619398,1,.85641533,1,.86150628,1
2018,45,005,1,FRPL,1,1,1,1,1,1,2
2018,45,007,.69673133,FRPL,1,.66496408,1,.80391216,1,.73248708,1
2018,45,009,1,FRPL,1,1,1,1,1,1,2
2018,45,011,1,FRPL,1,1,1,1,1,1,1
2018,45,013,.640746,FRPL,1,.48639175,1,.8317976,1,.70144284,1
2018,45,015,.75166661,Both,3,.67310208,3,.86308384,3,.81604278,3
2018,45,017,1,FRPL,1,1,1,1,1,1,1
2018,45,019,.50229073,Both,3,.2054569,3,.83289689,3,.81890863,3
2018,45,021,1,FRPL,1,1,1,1,1,1,1
2018,45,023,1,FRPL,1,1,1,1,1,1,1
2018,45,025,1,FRPL,1,1,1,1,1,1,1
2018,45,027,1,FRPL,1,1,1,1,1,1,1
2018,45,029,1,FRPL,1,1,1,1,1,1,1
2018,45,031,.97258806,FRPL,1,.95283949,1,.99406058,1,1,1
2018,45,033,1,FRPL,1,1,1,1,1,1,1
2018,45,035,.62684631,FRPL,1,.59096307,1,.68927407,1,.65538734,1
2018,45,037,.83871734,FRPL,1,.76138431,1,.92866242,1,.90799999,1
2018,45,039,1,FRPL,1,1,1,1,1,1,1
2018,45,041,.91648012,Both,3,.88039714,3,.93924195,3,.93806309,3
2018,45,043,.78325284,FRPL,1,.66572481,1,.91141731,1,.88022816,1
2018,45,045,.50662369,Both,3,.38747603,3,.65775347,3,.71119404,3
2018,45,047,1,FRPL,1,1,1,1,1,1,1
2018,45,049,1,FRPL,1,1,1,1,1,1,1
2018,45,051,.70894974,FRPL,1,.653543,1,.86299402,1,.75100535,1
2018,45,053,1,FRPL,1,1,1,1,1,1,1
2018,45,055,.84350473,FRPL,1,.82476425,1,.8759439,1,.88271606,1
2018,45,057,.59725094,FRPL,1,.50024915,1,.83109993,1,.60711396,1
2018,45,059,1,FRPL,1,1,1,1,1,1,1
2018,45,061,1,FRPL,1,1,1,1,1,1,1
2018,45,063,.64209586,Both,3,.54851043,3,.84167844,3,.8046788,3
2018,45,065,1,FRPL,1,1,1,1,1,1,3
2018,45,067,1,FRPL,1,1,1,1,1,1,1
2018,45,069,1,FRPL,1,1,1,1,1,1,1
2018,45,071,1,FRPL,1,1,1,1,1,1,1
2018,45,073,.89286053,FRPL,1,.88580012,1,.96954316,1,.86431718,1
2018,45,075,1,FRPL,1,1,1,1,1,1,1
2018,45,077,.6706903,FRPL,1,.68855244,1,.55212015,1,.71594429,1
2018,45,079,.69383204,FRPL,1,.46170035,1,.83587128,1,.73958331,1
2018,45,081,1,Both,3,1,3,1,3,1,3
2018,45,083,.86537743,FRPL,1,.84014881,1,.91178441,1,.89192462,1
2018,45,085,.99963832,FRPL,1,.99980098,1,.99970371,1,.99714285,1
