year,state,place,subgroup_type,subgroup,share_hs_degree,share_hs_degree_quality
2021,26,49000,race-ethnicity,"White, Non-Hispanic",0.9102950030102348,2
2021,26,69035,race-ethnicity,"Black, Non-Hispanic",0.8094855694834281,2
2021,26,69035,race-ethnicity,Hispanic,0.9994718824816647,3
2021,26,69035,race-ethnicity,Other Races and Ethnicities,0.9989276945140267,2
2021,26,69035,race-ethnicity,"White, Non-Hispanic",0.9971208964896432,2
2021,26,74900,race-ethnicity,"Black, Non-Hispanic",0.930018578694759,2
2021,26,74900,race-ethnicity,Hispanic,0.9999151175621763,3
2021,26,74900,race-ethnicity,Other Races and Ethnicities,0.9618019801665045,2
2021,26,74900,race-ethnicity,"White, Non-Hispanic",0.9876936217669453,2
2021,26,76460,race-ethnicity,"Black, Non-Hispanic",1,3
2021,26,76460,race-ethnicity,Hispanic,1,3
2021,26,76460,race-ethnicity,Other Races and Ethnicities,0.7416666666666667,3
2021,26,76460,race-ethnicity,"White, Non-Hispanic",0.8894523326572008,1
2021,26,80700,race-ethnicity,"Black, Non-Hispanic",0.8128997929552263,3
2021,26,80700,race-ethnicity,Hispanic,0.9997928597150387,3
2021,26,80700,race-ethnicity,Other Races and Ethnicities,0.9999447543630242,2
2021,26,80700,race-ethnicity,"White, Non-Hispanic",0.9975452937885568,2
2021,26,84000,race-ethnicity,"Black, Non-Hispanic",0.9228486646884272,3
2021,26,84000,race-ethnicity,Hispanic,1,3
2021,26,84000,race-ethnicity,Other Races and Ethnicities,0.8796791443850267,3
2021,26,84000,race-ethnicity,"White, Non-Hispanic",0.8485054347826088,1
2021,26,86000,race-ethnicity,"Black, Non-Hispanic",1,3
2021,26,86000,race-ethnicity,Hispanic,0.8424908424908425,3
2021,26,86000,race-ethnicity,Other Races and Ethnicities,0.8346456692913387,3
2021,26,86000,race-ethnicity,"White, Non-Hispanic",0.8095238095238095,2
2021,26,88940,race-ethnicity,"Black, Non-Hispanic",0.999636506789093,2
2021,26,88940,race-ethnicity,Hispanic,0.7011882516895674,2
2021,26,88940,race-ethnicity,Other Races and Ethnicities,0.9495730323355487,2
2021,26,88940,race-ethnicity,"White, Non-Hispanic",0.9418694600757492,2
2021,27,06616,race-ethnicity,"Black, Non-Hispanic",0.6326074302508192,3
2021,27,06616,race-ethnicity,Hispanic,0.8432327276997205,3
2021,27,06616,race-ethnicity,Other Races and Ethnicities,0.8904652045556728,3
2021,27,06616,race-ethnicity,"White, Non-Hispanic",0.8700223604624411,2
2021,27,07966,race-ethnicity,"Black, Non-Hispanic",0.8091603053435114,3
2021,27,07966,race-ethnicity,Hispanic,0.8425925925925927,3
2021,27,07966,race-ethnicity,Other Races and Ethnicities,0.7852906287069988,3
2021,27,07966,race-ethnicity,"White, Non-Hispanic",0.7932692307692307,3
2021,27,17000,race-ethnicity,"Black, Non-Hispanic",0.9650196963218369,3
2021,27,17000,race-ethnicity,Hispanic,1,3
2021,27,17000,race-ethnicity,Other Races and Ethnicities,0.9175007081344692,1
2021,27,17000,race-ethnicity,"White, Non-Hispanic",0.9621807596676126,1
2021,27,43000,race-ethnicity,"Black, Non-Hispanic",0.7355311826163836,1
2021,27,43000,race-ethnicity,Hispanic,0.835875843603799,1
2021,27,43000,race-ethnicity,Other Races and Ethnicities,0.9676521450421235,1
2021,27,43000,race-ethnicity,"White, Non-Hispanic",0.9784860253048262,1
2021,27,51730,race-ethnicity,"Black, Non-Hispanic",0.7312080283755629,3
2021,27,51730,race-ethnicity,Hispanic,0.8761928043969384,3
2021,27,51730,race-ethnicity,Other Races and Ethnicities,0.9968198012063969,2
2021,27,51730,race-ethnicity,"White, Non-Hispanic",0.9619334314900112,2
2021,27,54880,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,54880,race-ethnicity,Hispanic,0.8053691275167786,3
2021,27,54880,race-ethnicity,Other Races and Ethnicities,1,3
2021,27,54880,race-ethnicity,"White, Non-Hispanic",0.9909351145038168,2
2021,27,58000,race-ethnicity,"Black, Non-Hispanic",0.8016653128859622,1
2021,27,58000,race-ethnicity,Hispanic,0.6297948486818159,1
2021,27,58000,race-ethnicity,Other Races and Ethnicities,0.9261518544941257,1
2021,27,58000,race-ethnicity,"White, Non-Hispanic",0.9679420101988359,1
2021,27,71428,race-ethnicity,"Black, Non-Hispanic",0.44021095212389316,3
2021,27,71428,race-ethnicity,Hispanic,0.9999133545659774,3
2021,27,71428,race-ethnicity,Other Races and Ethnicities,0.5228553805402836,3
2021,27,71428,race-ethnicity,"White, Non-Hispanic",0.9664670437760792,2
2021,28,36000,race-ethnicity,"Black, Non-Hispanic",0.9117113268912448,1
2021,28,36000,race-ethnicity,Hispanic,0.43661897955704754,3
2021,28,36000,race-ethnicity,Other Races and Ethnicities,0.9996977101544197,3
2021,28,36000,race-ethnicity,"White, Non-Hispanic",0.8986507764049134,1
2021,29,15670,race-ethnicity,"Black, Non-Hispanic",0.8639391056137011,3
2021,29,15670,race-ethnicity,Hispanic,0.9392624728850324,3
2021,29,15670,race-ethnicity,Other Races and Ethnicities,0.9741267787839585,3
2021,29,15670,race-ethnicity,"White, Non-Hispanic",0.9915616210021877,2
2021,29,35000,race-ethnicity,"Black, Non-Hispanic",0.905688169229212,2
2021,29,35000,race-ethnicity,Hispanic,0.8580119848594537,2
2021,29,35000,race-ethnicity,Other Races and Ethnicities,0.9103339910519036,2
2021,29,35000,race-ethnicity,"White, Non-Hispanic",0.9265922414264265,2
2021,29,38000,race-ethnicity,"Black, Non-Hispanic",0.8757038781819595,1
2021,29,38000,race-ethnicity,Hispanic,0.8251105219547326,1
2021,29,38000,race-ethnicity,Other Races and Ethnicities,0.9611401057778234,1
2021,29,38000,race-ethnicity,"White, Non-Hispanic",0.9327106696855463,1
2021,29,41348,race-ethnicity,"Black, Non-Hispanic",0.9999082291585061,3
2021,29,41348,race-ethnicity,Hispanic,0.9996859979227555,3
2021,29,41348,race-ethnicity,Other Races and Ethnicities,0.9998616507828588,3
2021,29,41348,race-ethnicity,"White, Non-Hispanic",0.9347612453113132,1
2021,29,54074,race-ethnicity,"Black, Non-Hispanic",1,3
2021,29,54074,race-ethnicity,Hispanic,1,3
2021,29,54074,race-ethnicity,Other Races and Ethnicities,1,3
2021,29,54074,race-ethnicity,"White, Non-Hispanic",0.9855268203086806,3
2021,29,65000,race-ethnicity,"Black, Non-Hispanic",0.9586518480853199,1
2021,29,65000,race-ethnicity,Hispanic,0.8052820934209399,1
2021,29,65000,race-ethnicity,Other Races and Ethnicities,0.8521969015064934,1
2021,29,65000,race-ethnicity,"White, Non-Hispanic",0.9838072560601999,1
2021,29,70000,race-ethnicity,"Black, Non-Hispanic",0.938979288334248,3
2021,29,70000,race-ethnicity,Hispanic,0.8850483129376813,3
2021,29,70000,race-ethnicity,Other Races and Ethnicities,0.8598316208683182,3
2021,29,70000,race-ethnicity,"White, Non-Hispanic",0.9229521184922358,2
2021,30,06550,race-ethnicity,"Black, Non-Hispanic",1,3
2021,30,06550,race-ethnicity,Hispanic,0.5016252317500244,3
2021,30,06550,race-ethnicity,Other Races and Ethnicities,0.9555028391405233,1
2021,30,06550,race-ethnicity,"White, Non-Hispanic",0.8886327551692741,1
2021,31,28000,race-ethnicity,"Black, Non-Hispanic",0.826914075743358,3
2021,31,28000,race-ethnicity,Hispanic,0.8319457002457002,1
2021,31,28000,race-ethnicity,Other Races and Ethnicities,0.8487370028188925,1
2021,31,28000,race-ethnicity,"White, Non-Hispanic",0.960329027320419,1
2021,31,37000,race-ethnicity,"Black, Non-Hispanic",0.940073785692678,1
2021,31,37000,race-ethnicity,Hispanic,0.909622254470245,1
2021,31,37000,race-ethnicity,Other Races and Ethnicities,0.9401453422067477,1
2021,31,37000,race-ethnicity,"White, Non-Hispanic",0.9323626540310176,1
2021,32,31900,race-ethnicity,"Black, Non-Hispanic",0.9551973704683074,1
2021,32,31900,race-ethnicity,Hispanic,0.8565272627375042,1
2021,32,31900,race-ethnicity,Other Races and Ethnicities,0.9413265413772645,1
2021,32,31900,race-ethnicity,"White, Non-Hispanic",0.9620496205359678,1
2021,32,40000,race-ethnicity,"Black, Non-Hispanic",0.5941112207930138,1
2021,32,40000,race-ethnicity,Hispanic,0.8243273379479347,1
2021,32,40000,race-ethnicity,Other Races and Ethnicities,0.9429395424247498,1
2021,32,40000,race-ethnicity,"White, Non-Hispanic",0.9255169749639686,1
2021,32,51800,race-ethnicity,"Black, Non-Hispanic",0.916255415867031,1
2021,32,51800,race-ethnicity,Hispanic,0.8637351176175947,1
2021,32,51800,race-ethnicity,Other Races and Ethnicities,1,1
2021,32,51800,race-ethnicity,"White, Non-Hispanic",0.9561460177394967,1
2021,32,60600,race-ethnicity,"Black, Non-Hispanic",0.7376943953889883,3
2021,32,60600,race-ethnicity,Hispanic,0.8182771341161256,1
2021,32,60600,race-ethnicity,Other Races and Ethnicities,0.8385901450471449,1
2021,32,60600,race-ethnicity,"White, Non-Hispanic",0.9597156524481434,1
2021,32,68400,race-ethnicity,"Black, Non-Hispanic",0.7108989864554078,3
2021,32,68400,race-ethnicity,Hispanic,0.8901235338036416,2
2021,32,68400,race-ethnicity,Other Races and Ethnicities,0.9540459963692995,2
2021,32,68400,race-ethnicity,"White, Non-Hispanic",0.8918829622523115,2
2021,33,45140,race-ethnicity,"Black, Non-Hispanic",0.5229422669851644,3
2021,33,45140,race-ethnicity,Hispanic,0.4354680727979035,3
2021,33,45140,race-ethnicity,Other Races and Ethnicities,0.9071277943685052,3
2021,33,45140,race-ethnicity,"White, Non-Hispanic",0.9114711616338352,1
2021,33,50260,race-ethnicity,"Black, Non-Hispanic",NA,3
2021,33,50260,race-ethnicity,Hispanic,0.6365240824520316,3
2021,33,50260,race-ethnicity,Other Races and Ethnicities,1,3
2021,33,50260,race-ethnicity,"White, Non-Hispanic",0.9816256779619918,2
2021,34,13690,race-ethnicity,"Black, Non-Hispanic",0.9447948454364731,2
2021,34,13690,race-ethnicity,Hispanic,0.8559941060936606,2
2021,34,13690,race-ethnicity,Other Races and Ethnicities,0.9676458382507894,2
2021,34,13690,race-ethnicity,"White, Non-Hispanic",0.9186636504082984,2
2021,34,21000,race-ethnicity,"Black, Non-Hispanic",0.8442374218017348,1
2021,34,21000,race-ethnicity,Hispanic,0.9167387621632886,1
2021,34,21000,race-ethnicity,Other Races and Ethnicities,1,1
2021,34,21000,race-ethnicity,"White, Non-Hispanic",0.8686886798774911,1
2021,34,36000,race-ethnicity,"Black, Non-Hispanic",0.9253634097564694,1
2021,34,36000,race-ethnicity,Hispanic,0.883042907966591,1
2021,34,36000,race-ethnicity,Other Races and Ethnicities,0.9376631501880262,1
2021,34,36000,race-ethnicity,"White, Non-Hispanic",0.9786870706155778,1
2021,34,51000,race-ethnicity,"Black, Non-Hispanic",0.8501328892109118,1
2021,34,51000,race-ethnicity,Hispanic,0.8184538228254574,1
2021,34,51000,race-ethnicity,Other Races and Ethnicities,0.9684983681587108,1
2021,34,51000,race-ethnicity,"White, Non-Hispanic",0.9214809020413397,1
2021,34,57000,race-ethnicity,"Black, Non-Hispanic",0.8851550402821508,1
2021,34,57000,race-ethnicity,Hispanic,0.854728195125543,1
2021,34,57000,race-ethnicity,Other Races and Ethnicities,0.9992241621700928,3
2021,34,57000,race-ethnicity,"White, Non-Hispanic",0.8359226474511673,1
2021,34,74000,race-ethnicity,"Black, Non-Hispanic",0.913689680880296,2
2021,34,74000,race-ethnicity,Hispanic,0.838193473875052,2
2021,34,74000,race-ethnicity,Other Races and Ethnicities,0.9602173612720892,2
2021,34,74000,race-ethnicity,"White, Non-Hispanic",0.999761481387489,2
2021,35,02000,race-ethnicity,"Black, Non-Hispanic",0.9148409222803257,3
2021,35,02000,race-ethnicity,Hispanic,0.8597654426219079,1
2021,35,02000,race-ethnicity,Other Races and Ethnicities,0.7546729358715893,1
2021,35,02000,race-ethnicity,"White, Non-Hispanic",0.8766228343726422,1
2021,35,39380,race-ethnicity,"Black, Non-Hispanic",1,3
2021,35,39380,race-ethnicity,Hispanic,0.8498904874589629,1
2021,35,39380,race-ethnicity,Other Races and Ethnicities,1,3
2021,35,39380,race-ethnicity,"White, Non-Hispanic",0.9893499209597435,1
2021,35,63460,race-ethnicity,"Black, Non-Hispanic",1,3
2021,35,63460,race-ethnicity,Hispanic,0.9022919179734621,2
2021,35,63460,race-ethnicity,Other Races and Ethnicities,0.8799212598425197,2
2021,35,63460,race-ethnicity,"White, Non-Hispanic",0.7844217151848938,3
2021,35,70500,race-ethnicity,"Black, Non-Hispanic",0,3
2021,35,70500,race-ethnicity,Hispanic,0.7681984546563644,2
2021,35,70500,race-ethnicity,Other Races and Ethnicities,0.9182879377431907,3
2021,35,70500,race-ethnicity,"White, Non-Hispanic",0.931893687707641,3
2021,36,01000,race-ethnicity,"Black, Non-Hispanic",0.8858757062146894,1
2021,36,01000,race-ethnicity,Hispanic,1,1
2021,36,01000,race-ethnicity,Other Races and Ethnicities,0.9384615384615385,1
2021,36,01000,race-ethnicity,"White, Non-Hispanic",1,1
2021,36,11000,race-ethnicity,"Black, Non-Hispanic",0.8693545876176632,1
2021,36,11000,race-ethnicity,Hispanic,0.8314582951322735,1
2021,36,11000,race-ethnicity,Other Races and Ethnicities,0.8463918444346809,1
2021,36,11000,race-ethnicity,"White, Non-Hispanic",0.9288553561913935,1
2021,36,50617,race-ethnicity,"Black, Non-Hispanic",0.8920092815282133,2
2021,36,50617,race-ethnicity,Hispanic,0.7186464584114822,2
2021,36,50617,race-ethnicity,Other Races and Ethnicities,0.9999664177928127,2
2021,36,50617,race-ethnicity,"White, Non-Hispanic",0.9817284626871371,2
2021,36,51000,race-ethnicity,"Black, Non-Hispanic",0.8405725383988802,1
2021,36,51000,race-ethnicity,Hispanic,0.8371079149852989,1
2021,36,51000,race-ethnicity,Other Races and Ethnicities,0.9338180188572919,1
2021,36,51000,race-ethnicity,"White, Non-Hispanic",0.9327733527109764,1
2021,36,63000,race-ethnicity,"Black, Non-Hispanic",0.774864139064127,1
2021,36,63000,race-ethnicity,Hispanic,0.8553777200321441,1
2021,36,63000,race-ethnicity,Other Races and Ethnicities,0.8980004038113069,1
2021,36,63000,race-ethnicity,"White, Non-Hispanic",0.9927095258041652,1
2021,36,73000,race-ethnicity,"Black, Non-Hispanic",0.7914532889220253,1
2021,36,73000,race-ethnicity,Hispanic,0.9572486376888528,1
2021,36,73000,race-ethnicity,Other Races and Ethnicities,0.9746030577568058,1
2021,36,73000,race-ethnicity,"White, Non-Hispanic",0.9757745341669641,1
2021,36,84000,race-ethnicity,"Black, Non-Hispanic",0.49022710910418105,1
2021,36,84000,race-ethnicity,Hispanic,0.8521142696617234,1
2021,36,84000,race-ethnicity,Other Races and Ethnicities,0.9534173393085758,1
2021,36,84000,race-ethnicity,"White, Non-Hispanic",0.9577682640974239,1
2021,37,02140,race-ethnicity,"Black, Non-Hispanic",0.8615075030407263,2
2021,37,02140,race-ethnicity,Hispanic,0.9343268108395413,3
2021,37,02140,race-ethnicity,Other Races and Ethnicities,0.933846817868274,3
2021,37,02140,race-ethnicity,"White, Non-Hispanic",0.8561112941816983,2
2021,37,10740,race-ethnicity,"Black, Non-Hispanic",0.8750951867923198,2
2021,37,10740,race-ethnicity,Hispanic,0.8578190969792089,2
2021,37,10740,race-ethnicity,Other Races and Ethnicities,0.9743709295716042,2
2021,37,10740,race-ethnicity,"White, Non-Hispanic",0.9513535548674755,2
2021,37,12000,race-ethnicity,"Black, Non-Hispanic",0.8750947842224901,1
2021,37,12000,race-ethnicity,Hispanic,0.8342684782465292,1
2021,37,12000,race-ethnicity,Other Races and Ethnicities,0.8833391788015347,1
2021,37,12000,race-ethnicity,"White, Non-Hispanic",0.9210356321135836,1
2021,37,14100,race-ethnicity,"Black, Non-Hispanic",0.7981259581390984,3
2021,37,14100,race-ethnicity,Hispanic,0.8342855559557784,2
2021,37,14100,race-ethnicity,Other Races and Ethnicities,0.9563867418330665,3
2021,37,14100,race-ethnicity,"White, Non-Hispanic",0.94371426382103,2
2021,37,19000,race-ethnicity,"Black, Non-Hispanic",0.9257997170491326,1
2021,37,19000,race-ethnicity,Hispanic,0.850049668230616,1
2021,37,19000,race-ethnicity,Other Races and Ethnicities,0.8981266318967518,1
2021,37,19000,race-ethnicity,"White, Non-Hispanic",0.9913517087788524,1
2021,37,22920,race-ethnicity,"Black, Non-Hispanic",0.8347199171449416,1
2021,37,22920,race-ethnicity,Hispanic,0.8809341118437279,1
2021,37,22920,race-ethnicity,Other Races and Ethnicities,0.9686081594815179,1
2021,37,22920,race-ethnicity,"White, Non-Hispanic",0.9018908385520678,1
2021,37,25580,race-ethnicity,"Black, Non-Hispanic",0.877020654320637,2
2021,37,25580,race-ethnicity,Hispanic,0.6523349968589257,3
2021,37,25580,race-ethnicity,Other Races and Ethnicities,0.8508636052952696,3
2021,37,25580,race-ethnicity,"White, Non-Hispanic",0.9498185794815738,2
2021,37,28000,race-ethnicity,"Black, Non-Hispanic",0.95767991249753,1
2021,37,28000,race-ethnicity,Hispanic,0.7481266360640959,1
2021,37,28000,race-ethnicity,Other Races and Ethnicities,0.9893149110675061,1
2021,37,28000,race-ethnicity,"White, Non-Hispanic",0.9366821101050835,1
2021,37,28080,race-ethnicity,"Black, Non-Hispanic",0.8509708737864077,2
2021,37,28080,race-ethnicity,Hispanic,0.8731808731808731,3
2021,37,28080,race-ethnicity,Other Races and Ethnicities,0.9673913043478262,3
2021,37,28080,race-ethnicity,"White, Non-Hispanic",0.9749228395061729,2
2021,37,31400,race-ethnicity,"Black, Non-Hispanic",0.8648790112801239,2
2021,37,31400,race-ethnicity,Hispanic,0.7321622779355306,2
2021,37,31400,race-ethnicity,Other Races and Ethnicities,0.9309493166810139,2
2021,37,31400,race-ethnicity,"White, Non-Hispanic",0.9092096082109024,2
2021,37,55000,race-ethnicity,"Black, Non-Hispanic",0.8875653007098697,1
2021,37,55000,race-ethnicity,Hispanic,0.7880952372708289,1
2021,37,55000,race-ethnicity,Other Races and Ethnicities,0.9986906611828581,1
2021,37,55000,race-ethnicity,"White, Non-Hispanic",0.980517232203591,1
2021,37,74440,race-ethnicity,"Black, Non-Hispanic",0.8889702117783944,3
2021,37,74440,race-ethnicity,Hispanic,0.8572488715519957,3
2021,37,74440,race-ethnicity,Other Races and Ethnicities,0.9982811311115685,3
2021,37,74440,race-ethnicity,"White, Non-Hispanic",0.9889783639675821,2
2021,37,75000,race-ethnicity,"Black, Non-Hispanic",0.9391142867835932,1
2021,37,75000,race-ethnicity,Hispanic,0.6180950251648742,1
2021,37,75000,race-ethnicity,Other Races and Ethnicities,0.9883324054991991,1
2021,37,75000,race-ethnicity,"White, Non-Hispanic",0.9406002612633286,1
2021,38,25700,race-ethnicity,"Black, Non-Hispanic",1,3
2021,38,25700,race-ethnicity,Hispanic,0.5342465753424657,3
2021,38,25700,race-ethnicity,Other Races and Ethnicities,0.7914691943127962,3
2021,38,25700,race-ethnicity,"White, Non-Hispanic",0.9869257950530035,2
2021,39,01000,race-ethnicity,"Black, Non-Hispanic",0.9252513690773586,1
2021,39,01000,race-ethnicity,Hispanic,1,3
2021,39,01000,race-ethnicity,Other Races and Ethnicities,0.9145927603211961,1
2021,39,01000,race-ethnicity,"White, Non-Hispanic",0.9045856427554622,1
2021,39,15000,race-ethnicity,"Black, Non-Hispanic",0.7863922792086755,1
2021,39,15000,race-ethnicity,Hispanic,0.6838059979749053,3
2021,39,15000,race-ethnicity,Other Races and Ethnicities,0.9624327327382028,1
2021,39,15000,race-ethnicity,"White, Non-Hispanic",0.96268748997418,1
2021,39,16000,race-ethnicity,"Black, Non-Hispanic",0.8075415634616566,1
2021,39,16000,race-ethnicity,Hispanic,0.8932646307330326,1
2021,39,16000,race-ethnicity,Other Races and Ethnicities,0.9678713450709384,1
2021,39,16000,race-ethnicity,"White, Non-Hispanic",0.9259874939961653,1
2021,39,18000,race-ethnicity,"Black, Non-Hispanic",0.8076718991967827,2
2021,39,18000,race-ethnicity,Hispanic,0.886121080189251,2
2021,39,18000,race-ethnicity,Other Races and Ethnicities,0.9142370785567875,2
2021,39,18000,race-ethnicity,"White, Non-Hispanic",0.9418549779173228,2
2021,39,21000,race-ethnicity,"Black, Non-Hispanic",0.8006004727041474,1
2021,39,21000,race-ethnicity,Hispanic,0.960531365931369,3
2021,39,21000,race-ethnicity,Other Races and Ethnicities,0.98935739105967,1
2021,39,21000,race-ethnicity,"White, Non-Hispanic",0.975824626287818,1
2021,39,61000,race-ethnicity,"Black, Non-Hispanic",0.9973482381989233,2
2021,39,61000,race-ethnicity,Hispanic,0.9997281261494667,3
2021,39,61000,race-ethnicity,Other Races and Ethnicities,0.7384658815938054,3
2021,39,61000,race-ethnicity,"White, Non-Hispanic",0.9513104643063113,2
2021,39,77000,race-ethnicity,"Black, Non-Hispanic",0.880239882665577,1
2021,39,77000,race-ethnicity,Hispanic,0.7513469396995114,1
2021,39,77000,race-ethnicity,Other Races and Ethnicities,0.7342613834084009,1
2021,39,77000,race-ethnicity,"White, Non-Hispanic",0.9252467820451469,1
2021,40,09050,race-ethnicity,"Black, Non-Hispanic",0.7127379412308261,3
2021,40,09050,race-ethnicity,Hispanic,0.691566785978841,2
2021,40,09050,race-ethnicity,Other Races and Ethnicities,0.9257837321065682,2
2021,40,09050,race-ethnicity,"White, Non-Hispanic",0.9216925279813496,2
2021,40,23200,race-ethnicity,"Black, Non-Hispanic",0.918486171761281,3
2021,40,23200,race-ethnicity,Hispanic,1,3
2021,40,23200,race-ethnicity,Other Races and Ethnicities,0.8253546099290779,3
2021,40,23200,race-ethnicity,"White, Non-Hispanic",0.9842291599613775,2
2021,40,41850,race-ethnicity,"Black, Non-Hispanic",0.8323353293413174,3
2021,40,41850,race-ethnicity,Hispanic,0.9670958512160229,1
2021,40,41850,race-ethnicity,Other Races and Ethnicities,0.8183023872679046,3
2021,40,41850,race-ethnicity,"White, Non-Hispanic",0.9812755997659449,1
2021,40,52500,race-ethnicity,"Black, Non-Hispanic",0.9561855670103092,3
2021,40,52500,race-ethnicity,Hispanic,0.9561457689932057,2
2021,40,52500,race-ethnicity,Other Races and Ethnicities,0.9525240384615384,2
2021,40,52500,race-ethnicity,"White, Non-Hispanic",0.9697408235758453,2
2021,40,55000,race-ethnicity,"Black, Non-Hispanic",0.8465639006481173,2
2021,40,55000,race-ethnicity,Hispanic,0.8224801886919965,2
2021,40,55000,race-ethnicity,Other Races and Ethnicities,0.9025457424521157,2
2021,40,55000,race-ethnicity,"White, Non-Hispanic",0.899605619009851,2
2021,40,75000,race-ethnicity,"Black, Non-Hispanic",0.8273805714395426,2
2021,40,75000,race-ethnicity,Hispanic,0.7842937564965756,2
2021,40,75000,race-ethnicity,Other Races and Ethnicities,0.9237964695320766,2
2021,40,75000,race-ethnicity,"White, Non-Hispanic",0.9184824763682937,2
2021,41,05350,race-ethnicity,"Black, Non-Hispanic",0.9998958997276957,3
2021,41,05350,race-ethnicity,Hispanic,0.9834170741760018,2
2021,41,05350,race-ethnicity,Other Races and Ethnicities,0.9721724970916023,2
2021,41,05350,race-ethnicity,"White, Non-Hispanic",0.8630787458174898,2
2021,41,05800,race-ethnicity,"Black, Non-Hispanic",1,3
2021,41,05800,race-ethnicity,Hispanic,0.9756097560975611,3
2021,41,05800,race-ethnicity,Other Races and Ethnicities,1,3
2021,41,05800,race-ethnicity,"White, Non-Hispanic",0.7910807553234231,2
2021,41,23850,race-ethnicity,"Black, Non-Hispanic",0.7941940588730886,3
2021,41,23850,race-ethnicity,Hispanic,0.9418231604550864,2
2021,41,23850,race-ethnicity,Other Races and Ethnicities,0.964952958981244,2
2021,41,23850,race-ethnicity,"White, Non-Hispanic",0.9483097905345137,2
2021,41,31250,race-ethnicity,"Black, Non-Hispanic",0.7739655948219168,3
2021,41,31250,race-ethnicity,Hispanic,0.8827719680513089,2
2021,41,31250,race-ethnicity,Other Races and Ethnicities,0.9727823711165069,2
2021,41,31250,race-ethnicity,"White, Non-Hispanic",0.8885972844695548,2
2021,41,34100,race-ethnicity,"Black, Non-Hispanic",1,3
2021,41,34100,race-ethnicity,Hispanic,0.8902166766420837,1
2021,41,34100,race-ethnicity,Other Races and Ethnicities,0.9998364643390424,1
2021,41,34100,race-ethnicity,"White, Non-Hispanic",0.8961159276555505,1
2021,41,47000,race-ethnicity,"Black, Non-Hispanic",1,3
2021,41,47000,race-ethnicity,Hispanic,0.5747588042393422,3
2021,41,47000,race-ethnicity,Other Races and Ethnicities,0.988092820696717,3
2021,41,47000,race-ethnicity,"White, Non-Hispanic",0.8258963380655292,2
2021,41,59000,race-ethnicity,"Black, Non-Hispanic",0.8643242707570938,1
2021,41,59000,race-ethnicity,Hispanic,0.8747520658560792,1
2021,41,59000,race-ethnicity,Other Races and Ethnicities,0.9597124358481267,1
2021,41,59000,race-ethnicity,"White, Non-Hispanic",0.947562202225989,1
2021,41,64900,race-ethnicity,"Black, Non-Hispanic",0.4462565484836884,3
2021,41,64900,race-ethnicity,Hispanic,0.8384004380566998,2
2021,41,64900,race-ethnicity,Other Races and Ethnicities,0.9298338055173506,2
2021,41,64900,race-ethnicity,"White, Non-Hispanic",0.9561458114766448,2
2021,42,02000,race-ethnicity,"Black, Non-Hispanic",0.5456938793942817,3
2021,42,02000,race-ethnicity,Hispanic,0.9255829516830602,1
2021,42,02000,race-ethnicity,Other Races and Ethnicities,1,3
2021,42,02000,race-ethnicity,"White, Non-Hispanic",0.9558963791887273,1
2021,42,06088,race-ethnicity,"Black, Non-Hispanic",0.9760609357997824,2
2021,42,06088,race-ethnicity,Hispanic,0.9256791389031267,2
2021,42,06088,race-ethnicity,Other Races and Ethnicities,1,2
2021,42,06088,race-ethnicity,"White, Non-Hispanic",0.9705650459921157,2
2021,42,24000,race-ethnicity,"Black, Non-Hispanic",0.971264367816092,3
2021,42,24000,race-ethnicity,Hispanic,0.5685714285714286,3
2021,42,24000,race-ethnicity,Other Races and Ethnicities,1,3
2021,42,24000,race-ethnicity,"White, Non-Hispanic",0.8456889605157132,1
2021,42,60000,race-ethnicity,"Black, Non-Hispanic",0.8547513881090324,1
2021,42,60000,race-ethnicity,Hispanic,0.7893534934654741,1
2021,42,60000,race-ethnicity,Other Races and Ethnicities,0.9499990062622217,1
2021,42,60000,race-ethnicity,"White, Non-Hispanic",0.9581901426991793,1
2021,42,61000,race-ethnicity,"Black, Non-Hispanic",0.8603400156937793,1
2021,42,61000,race-ethnicity,Hispanic,0.8942890631716074,1
2021,42,61000,race-ethnicity,Other Races and Ethnicities,0.9548209031671497,1
2021,42,61000,race-ethnicity,"White, Non-Hispanic",0.9537856028745634,1
2021,42,63624,race-ethnicity,"Black, Non-Hispanic",0.8502988182748841,2
2021,42,63624,race-ethnicity,Hispanic,0.7131349798210213,2
2021,42,63624,race-ethnicity,Other Races and Ethnicities,0.9159902738223291,3
2021,42,63624,race-ethnicity,"White, Non-Hispanic",0.9720701187528268,2
2021,42,69000,race-ethnicity,"Black, Non-Hispanic",0.9206896551724139,3
2021,42,69000,race-ethnicity,Hispanic,0.7324137931034482,3
2021,42,69000,race-ethnicity,Other Races and Ethnicities,0.8947368421052632,3
2021,42,69000,race-ethnicity,"White, Non-Hispanic",0.947190059305281,2
2021,44,19180,race-ethnicity,"Black, Non-Hispanic",0.9990094434088703,2
2021,44,19180,race-ethnicity,Hispanic,0.9547496824088041,2
2021,44,19180,race-ethnicity,Other Races and Ethnicities,0.9416081796484631,2
2021,44,19180,race-ethnicity,"White, Non-Hispanic",0.9795524320730837,2
2021,44,54640,race-ethnicity,"Black, Non-Hispanic",0.7177568955722253,2
2021,44,54640,race-ethnicity,Hispanic,0.8486779255108013,2
2021,44,54640,race-ethnicity,Other Races and Ethnicities,0.8137785263577115,2
