year,state,county,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality
2021,31,175,0.93270,1.00000,0.82004,3
2021,31,177,0.98904,1.00000,0.93803,3
2021,31,179,0.97399,1.00000,0.91969,2
2021,31,181,0.95639,1.00000,0.88671,2
2021,31,183,0.93270,1.00000,0.82004,3
2021,31,185,1.00000,1.00000,1.00000,3
2021,32,001,0.76229,0.94017,0.58440,3
2021,32,003,0.85011,0.88413,0.81609,1
2021,32,005,0.96513,1.00000,0.87524,3
2021,32,007,0.76229,0.94017,0.58440,3
2021,32,009,0.76229,0.94017,0.58440,3
2021,32,011,0.76229,0.94017,0.58440,3
2021,32,013,0.76229,0.94017,0.58440,3
2021,32,015,0.76229,0.94017,0.58440,3
2021,32,017,0.76229,0.94017,0.58440,3
2021,32,019,0.96513,1.00000,0.87524,3
2021,32,021,0.76229,0.94017,0.58440,3
2021,32,023,0.76229,0.94017,0.58440,3
2021,32,027,0.76229,0.94017,0.58440,3
2021,32,029,0.96513,1.00000,0.87524,3
2021,32,031,0.90941,0.96210,0.85672,1
2021,32,033,0.76229,0.94017,0.58440,3
2021,32,510,0.96513,1.00000,0.87524,3
2021,33,001,0.94608,1.00000,0.82331,3
2021,33,003,0.94613,1.00000,0.87135,2
2021,33,005,0.85199,1.00000,0.69637,3
2021,33,007,0.93280,1.00000,0.83656,3
2021,33,009,0.93280,1.00000,0.83656,3
2021,33,011,0.84398,0.93220,0.75576,1
2021,33,013,0.86432,0.96222,0.76642,1
2021,33,015,0.92151,0.98543,0.85759,1
2021,33,017,0.94657,1.00000,0.85260,3
2021,33,019,0.85200,1.00000,0.69637,3
2021,34,001,1.00000,1.00000,1.00000,1
2021,34,003,0.93916,0.97890,0.89942,1
2021,34,005,0.85636,0.93370,0.77902,1
2021,34,007,0.87628,0.93956,0.81300,1
2021,34,009,1.00000,1.00000,1.00000,3
2021,34,011,0.83776,0.93609,0.73943,1
2021,34,013,0.87749,0.93520,0.81978,1
2021,34,015,0.88471,0.96421,0.80522,1
2021,34,017,0.96969,1.00000,0.93259,1
2021,34,019,0.97058,1.00000,0.90564,3
2021,34,021,0.89430,0.98514,0.80345,1
2021,34,023,0.95589,0.98564,0.92613,1
2021,34,025,0.93990,0.98431,0.89548,1
2021,34,027,1.00000,1.00000,1.00000,1
2021,34,029,0.88971,0.95337,0.82604,1
2021,34,031,0.87912,0.93745,0.82080,1
2021,34,033,0.95655,1.00000,0.88235,3
2021,34,035,0.94295,1.00000,0.88165,1
2021,34,037,0.89331,0.99147,0.79516,1
2021,34,039,0.89989,0.95785,0.84192,1
2021,34,041,0.97761,1.00000,0.91580,3
2021,35,001,0.80872,0.88092,0.73652,1
2021,35,003,0.89013,1.00000,0.71320,3
2021,35,005,0.89694,1.00000,0.76990,3
2021,35,006,0.57515,0.70462,0.44568,2
2021,35,007,0.74583,0.95917,0.53249,3
2021,35,009,0.74583,0.95917,0.53249,3
2021,35,011,0.74583,0.95917,0.53249,3
2021,35,013,0.60611,0.79764,0.41457,3
2021,35,015,0.97173,1.00000,0.86900,3
2021,35,017,0.89013,1.00000,0.71320,3
2021,35,019,0.74583,0.95917,0.53249,3
2021,35,021,0.74583,0.95917,0.53249,3
2021,35,023,0.89013,1.00000,0.71320,3
2021,35,025,0.97173,1.00000,0.86900,3
2021,35,027,0.89694,1.00000,0.76990,3
2021,35,028,0.94243,1.00000,0.84281,3
2021,35,029,0.89013,1.00000,0.71320,3
2021,35,031,0.57515,0.70462,0.44568,2
2021,35,033,0.94243,1.00000,0.84281,3
2021,35,035,0.89694,1.00000,0.76990,3
2021,35,037,0.74583,0.95917,0.53249,3
2021,35,039,0.94243,1.00000,0.84281,3
2021,35,041,0.74583,0.95917,0.53249,3
2021,35,043,0.81809,0.97929,0.65689,3
2021,35,045,0.84284,0.92633,0.75935,1
2021,35,047,0.94243,1.00000,0.84281,3
2021,35,049,0.93336,1.00000,0.83929,3
2021,35,051,0.89013,1.00000,0.71320,3
2021,35,053,0.89013,1.00000,0.71320,3
2021,35,055,0.94243,1.00000,0.84281,3
2021,35,057,0.89013,1.00000,0.71320,3
2021,35,059,0.74583,0.95917,0.53249,3
2021,35,061,0.89308,1.00000,0.67894,3
2021,36,001,0.94003,1.00000,0.87215,1
2021,36,003,0.95657,1.00000,0.90117,2
2021,36,005,0.87616,0.92251,0.82981,1
2021,36,007,0.91465,0.97626,0.85303,1
2021,36,009,0.95657,1.00000,0.90117,2
2021,36,011,0.89400,0.98394,0.80406,2
2021,36,013,0.83749,0.95800,0.71697,1
2021,36,015,0.75310,0.86919,0.63700,2
2021,36,017,0.90549,1.00000,0.80251,2
2021,36,019,0.96399,1.00000,0.90313,2
2021,36,021,1.00000,1.00000,1.00000,3
2021,36,023,0.99663,1.00000,0.97480,3
2021,36,025,0.90549,1.00000,0.80251,2
2021,36,027,0.98152,1.00000,0.94593,1
2021,36,029,0.91861,0.95983,0.87738,1
2021,36,031,0.96399,1.00000,0.90313,2
2021,36,033,0.96399,1.00000,0.90313,2
2021,36,035,0.98440,1.00000,0.93141,3
2021,36,037,0.97350,1.00000,0.91505,3
2021,36,039,1.00000,1.00000,1.00000,3
2021,36,041,0.96399,1.00000,0.90313,2
2021,36,043,0.73532,0.83722,0.63342,2
2021,36,045,0.94328,1.00000,0.86437,1
2021,36,047,0.90408,0.93365,0.87451,1
2021,36,049,0.94328,1.00000,0.86437,2
2021,36,051,0.98908,1.00000,0.94914,3
2021,36,053,0.99663,1.00000,0.97480,3
2021,36,055,0.91082,0.95908,0.86257,1
2021,36,057,0.98440,1.00000,0.93141,3
2021,36,059,0.93416,0.96497,0.90336,1
2021,36,061,0.87548,0.93138,0.81957,1
2021,36,063,0.88330,0.99284,0.77376,1
2021,36,065,0.81329,0.89084,0.73574,1
2021,36,067,0.90711,0.95994,0.85429,1
2021,36,069,0.86484,0.96703,0.76265,1
2021,36,071,0.93192,0.99462,0.86922,1
2021,36,073,0.97350,1.00000,0.91505,3
2021,36,075,0.96666,1.00000,0.89165,3
2021,36,077,0.76896,0.89350,0.64441,2
2021,36,079,1.00000,1.00000,1.00000,3
2021,36,081,0.90856,0.93680,0.88031,1
2021,36,083,0.77346,0.91849,0.62842,1
2021,36,085,0.93335,0.98800,0.87870,1
2021,36,087,0.86610,0.94826,0.78394,1
2021,36,089,0.89294,0.99843,0.78745,1
2021,36,091,0.97465,1.00000,0.92183,1
2021,36,093,0.66827,0.86069,0.47584,3
2021,36,095,0.76896,0.89350,0.64441,2
2021,36,097,0.74389,0.87750,0.61028,2
2021,36,099,0.80292,0.95583,0.65002,3
2021,36,101,0.74574,0.86297,0.62850,2
2021,36,103,0.94841,0.97499,0.92183,1
2021,36,105,0.86904,1.00000,0.70374,3
2021,36,107,0.83051,0.98384,0.67718,3
2021,36,109,0.97073,1.00000,0.90939,3
2021,36,111,0.89561,0.98596,0.80526,1
2021,36,113,0.98378,1.00000,0.93325,3
2021,36,115,0.98378,1.00000,0.93325,3
2021,36,117,0.80292,0.95583,0.65002,3
2021,36,119,0.88870,0.94117,0.83623,1
2021,36,121,0.98908,1.00000,0.94914,3
2021,36,123,0.86484,0.96703,0.76265,2
2021,37,001,0.90186,1.00000,0.78284,3
2021,37,003,0.71640,0.90475,0.52804,3
2021,37,005,0.90344,1.00000,0.79203,3
2021,37,007,0.91095,1.00000,0.79194,3
2021,37,009,1.00000,1.00000,1.00000,2
2021,37,011,1.00000,1.00000,1.00000,2
2021,37,013,0.94031,1.00000,0.83379,3
2021,37,015,1.00000,1.00000,1.00000,3
2021,37,017,0.61369,0.86875,0.35864,3
2021,37,019,0.90188,1.00000,0.78754,3
2021,37,021,0.85620,0.99658,0.71582,3
2021,37,023,0.98594,1.00000,0.93676,3
2021,37,025,0.95905,1.00000,0.89431,1
2021,37,027,0.71640,0.90475,0.52804,3
2021,37,029,0.94810,1.00000,0.85745,3
2021,37,031,0.94031,1.00000,0.83379,3
2021,37,033,0.85973,1.00000,0.69930,3
2021,37,035,0.75892,0.93373,0.58411,3
2021,37,037,0.74372,0.91485,0.57258,3
2021,37,039,0.94519,1.00000,0.85217,3
2021,37,041,0.94810,1.00000,0.85745,3
2021,37,043,0.94519,1.00000,0.85217,3
2021,37,045,0.94530,1.00000,0.88097,2
2021,37,047,0.61369,0.86875,0.35864,3
2021,37,049,0.83258,0.99226,0.67290,3
2021,37,051,0.97423,1.00000,0.93994,1
2021,37,053,0.94810,1.00000,0.85745,3
2021,37,055,1.00000,1.00000,1.00000,3
2021,37,057,0.81147,1.00000,0.61982,3
2021,37,059,0.97484,1.00000,0.89810,3
2021,37,061,0.84784,0.98332,0.71236,3
2021,37,063,0.87177,0.97950,0.76403,1
2021,37,065,0.95027,1.00000,0.86672,3
2021,37,067,0.87506,0.96090,0.78923,1
2021,37,069,0.64381,0.82788,0.45974,3
2021,37,071,0.79589,0.90761,0.68417,1
2021,37,073,0.94810,1.00000,0.85745,3
2021,37,075,0.95254,1.00000,0.86160,3
2021,37,077,0.85973,1.00000,0.69930,3
2021,37,079,0.99056,1.00000,0.94319,3
2021,37,081,0.95201,0.99856,0.90547,1
2021,37,083,0.75551,0.92071,0.59030,3
2021,37,085,0.90662,0.99794,0.81530,1
2021,37,087,0.95254,1.00000,0.86160,3
2021,37,089,0.88630,1.00000,0.63230,3
2021,37,091,0.75551,0.92071,0.59030,3
2021,37,093,0.91273,1.00000,0.79981,3
2021,37,095,1.00000,1.00000,1.00000,3
2021,37,097,0.91511,0.99655,0.83368,1
2021,37,099,0.94594,1.00000,0.87912,2
2021,37,101,1.00000,1.00000,1.00000,3
2021,37,103,0.75084,0.91399,0.58769,3
2021,37,105,0.74372,0.91485,0.57258,3
2021,37,107,0.75084,0.91399,0.58769,3
2021,37,109,0.94860,1.00000,0.86681,3
2021,37,111,0.98594,1.00000,0.93676,3
2021,37,113,0.94519,1.00000,0.85217,3
2021,37,115,0.95254,1.00000,0.86160,3
2021,37,117,1.00000,1.00000,1.00000,3
2021,37,119,0.89321,0.93884,0.84759,1
2021,37,121,1.00000,1.00000,1.00000,2
2021,37,123,0.83124,1.00000,0.65320,3
2021,37,125,0.83124,1.00000,0.65320,3
2021,37,127,0.95027,1.00000,0.86672,3
2021,37,129,0.99304,1.00000,0.96660,1
2021,37,131,0.75551,0.92071,0.59030,3
2021,37,133,0.93425,1.00000,0.86623,1
2021,37,135,0.97237,1.00000,0.92738,1
2021,37,137,0.94031,1.00000,0.83379,3
2021,37,139,0.94810,1.00000,0.85745,3
2021,37,141,0.96120,1.00000,0.86005,3
2021,37,143,0.94810,1.00000,0.85745,3
2021,37,145,0.85973,1.00000,0.69930,3
2021,37,147,0.73694,0.86558,0.60829,1
2021,37,149,0.94259,1.00000,0.84064,3
2021,37,151,0.93276,1.00000,0.83459,3
2021,37,153,0.91273,1.00000,0.79981,3
2021,37,155,0.69627,0.81463,0.57792,1
2021,37,157,1.00000,1.00000,1.00000,3
2021,37,159,0.84732,0.99122,0.70341,3
2021,37,161,0.94259,1.00000,0.84064,3
2021,37,163,0.84784,0.98332,0.71236,3
2021,37,165,0.91273,1.00000,0.79981,3
2021,37,167,1.00000,1.00000,1.00000,3
2021,37,169,1.00000,1.00000,1.00000,3
2021,37,171,0.90344,1.00000,0.79203,3
2021,37,173,0.95254,1.00000,0.86160,3
2021,37,175,0.88630,1.00000,0.63230,3
2021,37,177,1.00000,1.00000,1.00000,3
2021,37,179,0.93794,1.00000,0.86897,1
2021,37,181,0.64381,0.82788,0.45974,3
2021,37,183,0.92541,0.96690,0.88391,1
2021,37,185,0.67090,0.79862,0.54318,2
2021,37,187,1.00000,1.00000,1.00000,3
2021,37,189,1.00000,1.00000,1.00000,2
2021,37,191,0.84617,0.97528,0.71707,1
2021,37,193,0.90344,1.00000,0.79203,3
2021,37,195,0.99056,1.00000,0.94319,3
2021,37,197,0.97484,1.00000,0.89810,3
2021,37,199,1.00000,1.00000,1.00000,2
2021,38,001,0.78768,0.95481,0.62054,3
2021,38,003,0.98968,1.00000,0.95290,3
2021,38,005,0.98968,1.00000,0.95290,3
2021,38,007,0.78768,0.95481,0.62054,3
2021,38,009,0.98968,1.00000,0.95290,3
2021,38,011,0.78768,0.95481,0.62054,3
2021,38,013,0.78768,0.95481,0.62054,3
2021,38,015,0.94207,1.00000,0.82761,3
2021,38,017,0.92639,1.00000,0.81471,3
2021,38,019,1.00000,1.00000,1.00000,2
2021,38,021,0.98968,1.00000,0.95290,3
2021,38,023,0.78768,0.95481,0.62054,3
2021,38,025,0.78768,0.95481,0.62054,3
2021,38,027,0.98968,1.00000,0.95290,3
2021,38,029,0.94207,1.00000,0.82761,3
2021,38,031,0.98968,1.00000,0.95290,3
2021,38,033,0.78768,0.95481,0.62054,3
2021,38,035,1.00000,1.00000,1.00000,2
2021,38,037,0.78768,0.95481,0.62054,3
2021,38,039,1.00000,1.00000,1.00000,2
2021,38,041,0.78768,0.95481,0.62054,3
2021,38,043,0.94207,1.00000,0.82761,3
2021,38,045,0.98968,1.00000,0.95290,3
2021,38,047,0.94207,1.00000,0.82761,3
2021,38,049,0.78768,0.95481,0.62054,3
2021,38,051,0.94207,1.00000,0.82761,3
2021,38,053,0.78768,0.95481,0.62054,3
2021,38,055,0.78768,0.95481,0.62054,3
2021,38,057,0.78768,0.95481,0.62054,3
2021,38,059,0.94207,1.00000,0.82761,3
2021,38,061,0.78768,0.95481,0.62054,3
2021,38,063,0.98968,1.00000,0.95290,3
2021,38,065,0.78768,0.95481,0.62054,3
2021,38,067,1.00000,1.00000,1.00000,2
2021,38,069,0.98968,1.00000,0.95290,3
2021,38,071,0.98968,1.00000,0.95290,3
2021,38,073,0.98968,1.00000,0.95290,3
2021,38,075,0.78768,0.95481,0.62054,3
2021,38,077,0.98968,1.00000,0.95290,3
2021,38,079,0.98968,1.00000,0.95290,3
2021,38,081,0.98968,1.00000,0.95290,3
2021,38,083,0.98968,1.00000,0.95290,3
2021,38,085,0.78768,0.95481,0.62054,3
2021,38,087,0.78768,0.95481,0.62054,3
2021,38,089,0.78768,0.95481,0.62054,3
2021,38,091,1.00000,1.00000,1.00000,2
2021,38,093,0.98968,1.00000,0.95290,3
2021,38,095,1.00000,1.00000,1.00000,2
2021,38,097,1.00000,1.00000,1.00000,2
2021,38,099,1.00000,1.00000,1.00000,2
2021,38,101,0.78768,0.95481,0.62054,3
2021,38,103,0.98968,1.00000,0.95290,3
2021,38,105,0.78768,0.95481,0.62054,3
2021,39,001,0.96411,1.00000,0.89520,3
2021,39,003,0.98660,1.00000,0.94852,1
2021,39,005,0.80753,0.94861,0.66645,2
2021,39,007,0.69109,0.97747,0.40472,3
2021,39,009,1.00000,1.00000,1.00000,2
2021,39,011,0.91454,1.00000,0.80909,3
2021,39,013,0.82496,0.95662,0.69330,2
2021,39,015,0.89589,1.00000,0.77108,3
2021,39,017,0.97934,1.00000,0.94364,1
2021,39,019,0.97557,1.00000,0.91840,3
2021,39,021,0.98138,1.00000,0.92615,3
2021,39,023,0.81838,0.95870,0.67806,3
2021,39,025,0.95312,1.00000,0.88678,1
2021,39,027,0.96411,1.00000,0.89520,3
2021,39,029,0.87191,1.00000,0.71753,3
2021,39,031,0.53523,0.68979,0.38066,2
2021,39,033,0.91210,1.00000,0.80723,3
2021,39,035,0.94626,0.97775,0.91477,1
2021,39,037,0.99368,1.00000,0.97027,2
2021,39,039,0.86514,0.99643,0.73384,3
2021,39,041,0.85688,0.96972,0.74404,1
2021,39,043,0.87444,1.00000,0.73902,3
2021,39,045,0.98092,1.00000,0.93424,1
2021,39,047,0.92338,1.00000,0.79694,3
2021,39,049,0.86412,0.90993,0.81832,1
2021,39,051,0.93953,1.00000,0.86473,2
2021,39,053,1.00000,1.00000,1.00000,2
2021,39,055,0.73938,0.92282,0.55595,3
2021,39,057,0.91426,1.00000,0.81055,3
2021,39,059,0.53523,0.68979,0.38066,2
2021,39,061,0.92478,0.96847,0.88110,1
2021,39,063,1.00000,1.00000,1.00000,3
2021,39,065,0.98138,1.00000,0.92615,3
2021,39,067,0.81486,0.97359,0.65612,3
2021,39,069,0.86514,0.99643,0.73384,3
2021,39,071,0.96411,1.00000,0.89520,3
2021,39,073,0.99075,1.00000,0.94653,3
2021,39,075,0.53523,0.68979,0.38066,2
2021,39,077,0.80753,0.94861,0.66645,2
2021,39,079,0.99075,1.00000,0.94653,3
2021,39,081,0.82496,0.95662,0.69330,2
2021,39,083,1.00000,1.00000,1.00000,2
2021,39,085,0.97972,1.00000,0.94314,1
2021,39,087,0.95715,1.00000,0.85791,3
2021,39,089,0.95161,1.00000,0.87608,1
2021,39,091,0.98138,1.00000,0.92615,3
2021,39,093,0.95241,1.00000,0.88878,1
2021,39,095,0.90697,0.95810,0.85585,1
2021,39,097,0.73292,0.89125,0.57460,2
2021,39,099,0.92461,0.98518,0.86405,1
2021,39,101,1.00000,1.00000,1.00000,2
2021,39,103,0.93234,1.00000,0.84393,1
2021,39,105,1.00000,1.00000,1.00000,2
2021,39,107,0.91454,1.00000,0.80909,3
2021,39,109,1.00000,1.00000,1.00000,3
2021,39,111,0.80692,0.98927,0.62457,3
2021,39,113,0.93732,0.98606,0.88859,1
2021,39,115,0.80692,0.98927,0.62457,3
2021,39,117,1.00000,1.00000,1.00000,2
2021,39,119,0.95106,1.00000,0.86969,3
2021,39,121,0.80692,0.98927,0.62457,3
2021,39,123,0.93734,1.00000,0.84038,3
2021,39,125,0.86514,0.99643,0.73384,3
2021,39,127,0.95106,1.00000,0.86969,3
2021,39,129,0.73292,0.89125,0.57460,2
2021,39,131,0.99075,1.00000,0.94653,3
2021,39,133,0.77780,0.92184,0.63376,1
2021,39,135,0.99368,1.00000,0.97027,2
2021,39,137,1.00000,1.00000,1.00000,3
2021,39,139,0.91837,1.00000,0.80127,3
2021,39,141,0.92338,1.00000,0.79695,3
2021,39,143,0.87444,1.00000,0.73902,3
2021,39,145,0.95715,1.00000,0.85791,3
2021,39,147,0.91210,1.00000,0.80723,3
2021,39,149,0.99368,1.00000,0.97027,2
2021,39,151,0.95795,1.00000,0.90840,1
2021,39,153,0.96679,1.00000,0.92540,1
2021,39,155,0.90017,0.98012,0.82022,1
2021,39,157,0.81486,0.97359,0.65612,3
2021,39,159,0.73292,0.89125,0.57460,2
2021,39,161,0.91454,1.00000,0.80909,3
2021,39,163,0.99075,1.00000,0.94653,3
2021,39,165,1.00000,1.00000,1.00000,3
2021,39,167,0.80692,0.98927,0.62457,3
2021,39,169,0.89418,0.99913,0.78923,1
2021,39,171,0.86514,0.99643,0.73384,3
2021,39,173,0.94220,0.99334,0.89106,2
2021,39,175,0.91210,1.00000,0.80723,3
2021,40,001,0.95591,1.00000,0.88244,2
2021,40,003,0.72742,0.92257,0.53226,3
2021,40,005,0.89544,0.99404,0.79685,2
2021,40,007,0.72742,0.92257,0.53226,3
2021,40,009,0.89258,1.00000,0.73038,3
2021,40,011,0.72742,0.92257,0.53226,3
2021,40,013,0.89544,0.99404,0.79685,2
2021,40,015,0.86499,1.00000,0.72827,3
2021,40,017,1.00000,1.00000,1.00000,3
2021,40,019,0.81016,0.96090,0.65941,3
2021,40,021,0.95591,1.00000,0.88244,2
2021,40,023,0.93571,1.00000,0.86905,2
2021,40,025,0.72742,0.92257,0.53226,3
2021,40,027,0.98704,1.00000,0.95154,1
2021,40,029,0.89544,0.99404,0.79685,2
2021,40,031,0.98545,1.00000,0.94397,1
2021,40,033,0.86499,1.00000,0.72827,3
2021,40,035,0.93044,0.98452,0.87636,2
2021,40,037,0.92658,0.98077,0.87239,2
2021,40,039,0.89258,1.00000,0.73038,3
2021,40,041,0.93044,0.98452,0.87636,2
2021,40,043,0.72742,0.92257,0.53226,3
2021,40,045,0.72742,0.92257,0.53226,3
2021,40,047,0.92466,1.00000,0.80598,3
2021,40,049,0.81016,0.96090,0.65941,3
2021,40,051,0.91375,1.00000,0.80143,3
2021,40,053,0.72742,0.92257,0.53226,3
2021,40,055,0.89258,1.00000,0.73038,3
2021,40,057,0.89258,1.00000,0.73038,3
2021,40,059,0.72742,0.92257,0.53226,3
2021,40,061,0.93571,1.00000,0.86905,2
2021,40,063,0.93188,1.00000,0.85380,2
2021,40,065,0.89258,1.00000,0.73038,3
2021,40,067,0.86499,1.00000,0.72827,3
2021,40,069,0.89544,0.99404,0.79685,2
2021,40,071,0.92466,1.00000,0.80598,3
2021,40,073,0.72742,0.92257,0.53226,3
2021,40,075,0.89258,1.00000,0.73038,3
2021,40,077,0.93571,1.00000,0.86905,2
2021,40,079,0.93571,1.00000,0.86905,2
2021,40,081,0.96435,1.00000,0.89167,3
2021,40,083,0.96435,1.00000,0.89167,3
2021,40,085,0.81016,0.96090,0.65941,3
2021,40,087,0.91375,1.00000,0.80143,3
2021,40,089,0.93571,1.00000,0.86905,2
2021,40,091,0.87292,1.00000,0.74236,3
2021,40,093,0.72742,0.92257,0.53226,3
2021,40,095,0.89544,0.99404,0.79685,2
2021,40,097,0.93044,0.98452,0.87636,2
2021,40,099,0.81016,0.96090,0.65941,3
2021,40,101,0.87292,1.00000,0.74236,3
2021,40,103,0.92466,1.00000,0.80598,3
2021,40,105,0.93044,0.98452,0.87636,2
2021,40,107,0.93188,1.00000,0.85380,2
2021,40,109,0.72702,0.80481,0.64923,1
2021,40,111,0.87292,1.00000,0.74236,3
2021,40,113,0.86557,0.96108,0.77006,2
2021,40,115,0.93044,0.98452,0.87636,2
2021,40,117,0.76770,0.94832,0.58708,3
2021,40,119,0.93188,1.00000,0.85380,2
2021,40,121,0.93571,1.00000,0.86905,2
2021,40,123,0.88561,0.96421,0.80702,2
2021,40,125,0.95292,1.00000,0.89361,2
2021,40,127,0.93571,1.00000,0.86905,2
2021,40,129,0.89258,1.00000,0.73038,3
2021,40,131,0.93636,0.98240,0.89032,2
2021,40,133,0.93188,1.00000,0.85380,2
2021,40,135,0.95591,1.00000,0.88244,2
2021,40,137,0.86499,1.00000,0.72827,3
2021,40,139,0.72742,0.92257,0.53226,3
2021,40,141,0.86499,1.00000,0.72827,3
2021,40,143,0.87139,0.93231,0.81047,1
2021,40,145,0.92335,0.99861,0.84810,2
2021,40,147,0.76770,0.94832,0.58708,3
2021,40,149,0.89258,1.00000,0.73038,3
2021,40,151,0.72742,0.92257,0.53226,3
2021,40,153,0.72742,0.92257,0.53226,3
2021,41,001,0.87851,0.99741,0.75961,3
2021,41,003,0.99259,1.00000,0.97142,2
2021,41,005,0.89211,0.96997,0.81426,1
2021,41,007,0.75862,0.94616,0.57107,3
2021,41,009,0.75862,0.94616,0.57107,3
2021,41,011,0.82597,1.00000,0.63410,3
2021,41,013,0.89101,1.00000,0.75773,3
2021,41,015,0.82597,1.00000,0.63410,3
2021,41,017,0.73770,0.96812,0.50728,3
2021,41,019,1.00000,1.00000,1.00000,3
2021,41,021,0.89101,1.00000,0.75773,3
2021,41,023,0.89101,1.00000,0.75773,3
2021,41,025,0.99519,1.00000,0.96561,3
2021,41,027,0.89101,1.00000,0.75773,3
2021,41,029,0.86637,0.99716,0.73558,3
2021,41,031,0.89101,1.00000,0.75773,3
2021,41,033,0.82597,1.00000,0.63410,3
2021,41,035,0.99519,1.00000,0.96561,3
2021,41,037,0.99519,1.00000,0.96561,3
2021,41,039,0.93101,0.97995,0.88206,1
2021,41,041,0.75862,0.94616,0.57107,3
2021,41,043,0.99259,1.00000,0.97142,2
2021,41,045,0.99519,1.00000,0.96561,3
2021,41,047,0.83870,0.92744,0.74997,1
2021,41,049,0.89101,1.00000,0.75773,3
2021,41,051,0.91143,0.95953,0.86332,1
2021,41,053,0.96135,1.00000,0.89349,2
2021,41,055,0.89101,1.00000,0.75773,3
2021,41,057,0.75862,0.94616,0.57107,3
2021,41,059,0.87851,0.99741,0.75961,3
2021,41,061,0.87851,0.99741,0.75961,3
2021,41,063,0.87851,0.99741,0.75961,3
2021,41,065,0.89101,1.00000,0.75773,3
2021,41,067,0.94015,0.98574,0.89456,1
2021,41,069,0.89101,1.00000,0.75773,3
2021,41,071,0.96135,1.00000,0.89349,2
2021,42,001,0.94045,1.00000,0.84374,3
2021,42,003,0.95903,0.99033,0.92772,1
2021,42,005,0.96754,1.00000,0.91329,2
2021,42,007,0.90532,0.98902,0.82162,1
2021,42,009,0.84471,0.94612,0.74330,2
2021,42,011,0.84959,0.93929,0.75988,1
2021,42,013,0.96519,1.00000,0.91438,2
2021,42,015,0.77601,0.90857,0.64345,2
2021,42,017,0.93754,0.99548,0.87960,1
2021,42,019,0.89830,0.99440,0.80220,1
2021,42,021,0.90905,1.00000,0.81240,1
2021,42,023,0.92264,0.99669,0.84859,2
2021,42,025,0.97666,1.00000,0.90877,3
2021,42,027,0.95239,1.00000,0.88557,1
2021,42,029,0.96475,1.00000,0.92216,1
2021,42,031,0.92075,0.99968,0.84183,2
2021,42,033,0.92264,0.99669,0.84859,2
2021,42,035,0.78604,0.90328,0.66879,2
2021,42,037,0.98070,1.00000,0.93376,2
2021,42,039,0.84092,0.96967,0.71216,2
2021,42,041,0.89795,0.97944,0.81645,1
2021,42,043,0.87473,0.99318,0.75627,1
2021,42,045,0.96865,1.00000,0.92596,1
2021,42,047,0.92264,0.99669,0.84859,2
2021,42,049,0.78031,0.91196,0.64867,1
2021,42,051,0.81637,0.95729,0.67546,3
2021,42,053,0.92075,0.99968,0.84183,2
2021,42,055,0.80937,0.92288,0.69586,1
2021,42,057,0.84471,0.94612,0.74330,2
2021,42,059,0.98238,1.00000,0.92863,3
2021,42,061,0.96519,1.00000,0.91438,2
2021,42,063,0.96754,1.00000,0.91329,2
2021,42,065,0.92075,0.99968,0.84183,2
2021,42,067,0.75528,0.91176,0.59881,3
2021,42,069,0.90349,0.98702,0.81995,1
2021,42,071,0.84386,0.92547,0.76225,1
2021,42,073,0.75613,0.92793,0.58433,3
2021,42,075,0.77551,0.91576,0.63525,1
2021,42,077,0.87646,0.95585,0.79708,1
2021,42,079,0.84897,0.93168,0.76626,1
2021,42,081,0.78604,0.90328,0.66879,2
2021,42,083,0.92264,0.99669,0.84859,2
2021,42,085,0.77629,0.92796,0.62462,3
2021,42,087,0.75528,0.91176,0.59881,3
2021,42,089,0.90876,1.00000,0.75792,3
2021,42,091,0.91418,0.96676,0.86159,1
2021,42,093,0.91784,1.00000,0.79750,3
2021,42,095,0.93899,1.00000,0.85606,1
2021,42,097,0.91784,1.00000,0.79750,3
2021,42,099,0.75717,0.89724,0.61710,2
2021,42,101,0.82438,0.88428,0.76448,1
2021,42,103,0.97771,1.00000,0.91865,3
2021,42,105,0.92264,0.99669,0.84859,2
2021,42,107,0.96542,1.00000,0.90005,1
2021,42,109,0.75528,0.91176,0.59881,3
2021,42,111,0.84471,0.94612,0.74330,2
2021,42,113,0.77601,0.90857,0.64345,2
2021,42,115,0.97771,1.00000,0.91865,3
2021,42,117,0.77601,0.90857,0.64345,2
2021,42,119,0.75528,0.91176,0.59881,3
2021,42,121,0.92075,0.99968,0.84183,2
2021,42,123,0.84092,0.96967,0.71216,2
2021,42,125,0.88570,0.98430,0.78709,1
2021,42,127,0.97771,1.00000,0.91865,3
2021,42,129,0.89254,0.98203,0.80304,1
2021,42,131,0.97968,1.00000,0.93154,2
2021,42,133,0.97620,1.00000,0.94025,1
2021,44,001,1.00000,1.00000,1.00000,3
2021,44,003,0.93482,1.00000,0.84929,1
2021,44,005,1.00000,1.00000,1.00000,3
2021,44,007,0.92857,0.97606,0.88109,1
2021,44,009,0.97767,1.00000,0.91857,3
2021,45,001,0.63649,0.86515,0.40784,3
2021,45,003,0.71697,0.87066,0.56327,1
2021,45,005,0.76730,0.90533,0.62927,2
2021,45,007,0.81344,0.94841,0.67846,1
2021,45,009,0.76730,0.90533,0.62927,2
2021,45,011,0.76730,0.90533,0.62927,2
