year,state,county,rate_juv_arrest_quality,subgroup,rate_juv_arrest,subgroup_type
2022,37,061,3,1517,47.43833017077799,age
2022,37,063,2,all,675.6255644901851,NA
2022,37,063,2,white,667.7794327746166,race-ethnicity
2022,37,063,2,black,1095.7973361565769,race-ethnicity
2022,37,063,2,asian_other,20.67680993790011,race-ethnicity
2022,37,063,2,hispanic,220.66008599891006,race-ethnicity
2022,37,063,2,male,1023.0064402454399,sex
2022,37,063,2,female,164.74083627683456,sex
2022,37,063,2,1014,167.5033857161742,age
2022,37,063,2,1517,1596.5473145569322,age
2022,37,065,2,all,548.6497051397617,NA
2022,37,065,2,white,22.24357490166057,race-ethnicity
2022,37,065,2,black,928.7898026358531,race-ethnicity
2022,37,065,2,asian_other,0,race-ethnicity
2022,37,065,2,hispanic,0,race-ethnicity
2022,37,065,2,male,834.9310355262992,sex
2022,37,065,2,female,179.07929802511302,sex
2022,37,065,2,1014,194.59950385395618,age
2022,37,065,2,1517,1071.3789105121048,age
2022,37,067,2,all,2093.0950102935635,NA
2022,37,067,2,white,1347.2574982825333,race-ethnicity
2022,37,067,2,black,4891.340964952573,race-ethnicity
2022,37,067,2,asian_other,67.11071284651112,race-ethnicity
2022,37,067,2,hispanic,1691.8520255814071,race-ethnicity
2022,37,067,2,male,2497.787854591439,sex
2022,37,067,2,female,1530.9523039562916,sex
2022,37,067,2,1014,1727.9376562407974,age
2022,37,067,2,1517,2729.180862012319,age
2022,37,069,3,all,1289.2357012737718,NA
2022,37,069,3,white,537.2576500817565,race-ethnicity
2022,37,069,3,black,3837.307188245981,race-ethnicity
2022,37,069,3,asian_other,0,race-ethnicity
2022,37,069,3,hispanic,414.9377593360996,race-ethnicity
2022,37,069,3,male,1885.862836842164,sex
2022,37,069,3,female,678.1576716586607,sex
2022,37,069,3,1014,742.208812691545,age
2022,37,069,3,1517,2191.627464883119,age
2022,37,071,2,all,318.42934945688955,NA
2022,37,071,2,white,170.3481932574862,race-ethnicity
2022,37,071,2,black,949.0606236684098,race-ethnicity
2022,37,071,2,asian_other,0,race-ethnicity
2022,37,071,2,hispanic,142.70424545130217,race-ethnicity
2022,37,071,2,male,536.8677124402316,sex
2022,37,071,2,female,75.94295840013501,sex
2022,37,071,2,1014,108.96955663011647,age
2022,37,071,2,1517,656.8052035745603,age
2022,37,073,3,all,187.96992481203006,NA
2022,37,073,3,white,292.39766081871346,race-ethnicity
2022,37,073,3,black,0,race-ethnicity
2022,37,073,3,asian_other,0,race-ethnicity
2022,37,073,NA,hispanic,NA,race-ethnicity
2022,37,073,3,male,333.889816360601,sex
2022,37,073,3,female,0,sex
2022,37,073,3,1014,0,age
2022,37,073,3,1517,573.0659025787966,age
2022,37,075,3,all,0,NA
2022,37,075,3,white,0,race-ethnicity
2022,37,075,NA,black,NA,race-ethnicity
2022,37,075,3,asian_other,0,race-ethnicity
2022,37,075,3,hispanic,0,race-ethnicity
2022,37,075,3,male,0,sex
2022,37,075,3,female,0,sex
2022,37,075,3,1014,0,age
2022,37,075,3,1517,0,age
2022,37,077,1,all,951.1315185306659,NA
2022,37,077,1,white,485.5842185128983,race-ethnicity
2022,37,077,1,black,2787.7055039313796,race-ethnicity
2022,37,077,1,asian_other,71.22507122507123,race-ethnicity
2022,37,077,1,hispanic,182.14936247723134,race-ethnicity
2022,37,077,1,male,1256.6760917373547,sex
2022,37,077,1,female,102.91595197255575,sex
2022,37,077,1,1014,298.5074626865672,age
2022,37,077,1,1517,1947.7828429341068,age
2022,37,079,3,all,1086.3661053775122,NA
2022,37,079,3,white,349.65034965034965,race-ethnicity
2022,37,079,3,black,3534.3035343035344,race-ethnicity
2022,37,079,3,asian_other,0,race-ethnicity
2022,37,079,3,hispanic,178.57142857142856,race-ethnicity
2022,37,079,3,male,803.2128514056224,sex
2022,37,079,3,female,1301.775147928994,sex
2022,37,079,3,1014,1131.41862489121,age
2022,37,079,3,1517,1011.5606936416185,age
2022,37,081,2,all,940.6582923982459,NA
2022,37,081,2,white,614.9726245426659,race-ethnicity
2022,37,081,2,black,1968.5581381043762,race-ethnicity
2022,37,081,2,asian_other,7.908889591901297,race-ethnicity
2022,37,081,2,hispanic,551.4708983270846,race-ethnicity
2022,37,081,2,male,1382.9089127723987,sex
2022,37,081,2,female,412.4888542132082,sex
2022,37,081,2,1014,443.0072365686842,age
2022,37,081,2,1517,1763.77733832731,age
2022,37,083,3,all,581.9410550028158,NA
2022,37,083,3,white,58.17335660267597,race-ethnicity
2022,37,083,3,black,1156.0693641618498,race-ethnicity
2022,37,083,3,asian_other,0,race-ethnicity
2022,37,083,3,hispanic,0,race-ethnicity
2022,37,083,3,male,815.7715839564922,sex
2022,37,083,3,female,251.57232704402514,sex
2022,37,083,3,1014,145.1378809869376,age
2022,37,083,3,1517,1381.509032943677,age
2022,37,085,3,all,864.7172270034788,NA
2022,37,085,3,white,364.07237077119345,race-ethnicity
2022,37,085,3,black,3006.646459918173,race-ethnicity
2022,37,085,3,asian_other,140.5283867341203,race-ethnicity
2022,37,085,3,hispanic,474.1343349629311,race-ethnicity
2022,37,085,3,male,1376.6545393768265,sex
2022,37,085,3,female,224.30399788890355,sex
2022,37,085,3,1014,501.16366632017173,age
2022,37,085,3,1517,1550.0129471602856,age
2022,37,087,2,all,136.45224171539962,NA
2022,37,087,2,white,158.8021778584392,race-ethnicity
2022,37,087,NA,black,NA,race-ethnicity
2022,37,087,2,asian_other,0,race-ethnicity
2022,37,087,2,hispanic,0,race-ethnicity
2022,37,087,2,male,224.97187851518564,sex
2022,37,087,2,female,0,sex
2022,37,087,2,1014,64.26735218508998,age
2022,37,087,2,1517,247.7700693756194,age
2022,37,089,2,all,129.18704438497738,NA
2022,37,089,2,white,85.48052265233851,race-ethnicity
2022,37,089,2,black,1162.7906976744187,race-ethnicity
2022,37,089,2,asian_other,46.90431519699813,race-ethnicity
2022,37,089,2,hispanic,0,race-ethnicity
2022,37,089,2,male,224.67702677401235,sex
2022,37,089,2,female,18.19505094614265,sex
2022,37,089,2,1014,102.24948875255625,age
2022,37,089,2,1517,175.39463793535455,age
2022,37,091,3,all,1697.3125884016972,NA
2022,37,091,3,white,0,race-ethnicity
2022,37,091,3,black,2922.077922077922,race-ethnicity
2022,37,091,3,asian_other,0,race-ethnicity
2022,37,091,3,hispanic,0,race-ethnicity
2022,37,091,3,male,2777.777777777778,sex
2022,37,091,3,female,628.930817610063,sex
2022,37,091,3,1014,740.1924500370096,age
2022,37,091,3,1517,3376.6233766233763,age
2022,37,093,1,all,34.18803418803419,NA
2022,37,093,1,white,0,race-ethnicity
2022,37,093,1,black,92.20839096357768,race-ethnicity
2022,37,093,1,asian_other,0,race-ethnicity
2022,37,093,1,hispanic,0,race-ethnicity
2022,37,093,1,male,63.51222610352493,sex
2022,37,093,1,female,0,sex
2022,37,093,1,1014,0,age
2022,37,093,1,1517,95.37434430138292,age
2022,37,095,NA,all,NA,NA
2022,37,095,NA,white,NA,race-ethnicity
2022,37,095,NA,black,NA,race-ethnicity
2022,37,095,NA,asian_other,NA,race-ethnicity
2022,37,095,NA,hispanic,NA,race-ethnicity
2022,37,095,NA,male,NA,sex
2022,37,095,NA,female,NA,sex
2022,37,095,NA,1014,NA,age
2022,37,095,NA,1517,NA,age
2022,37,097,3,all,3196.380123826779,NA
2022,37,097,3,white,2119.4993944287444,race-ethnicity
2022,37,097,3,black,12159.476594098858,race-ethnicity
2022,37,097,3,asian_other,92.33610341643582,race-ethnicity
2022,37,097,3,hispanic,846.8335787923417,race-ethnicity
2022,37,097,3,male,4029.4721085789047,sex
2022,37,097,3,female,1831.2932915836418,sex
2022,37,097,3,1014,2563.6482114993905,age
2022,37,097,3,1517,4193.760926399369,age
2022,37,099,1,all,282.2304745971698,NA
2022,37,099,1,white,449.10229366941536,race-ethnicity
2022,37,099,NA,black,NA,race-ethnicity
2022,37,099,1,asian_other,0,race-ethnicity
2022,37,099,1,hispanic,245.7803683249709,race-ethnicity
2022,37,099,1,male,441.3527820765085,sex
2022,37,099,1,female,0,sex
2022,37,099,1,1014,313.69162915561515,age
2022,37,099,1,1517,239.22433305790025,age
2022,37,101,3,all,159.2241441702251,NA
2022,37,101,3,white,70.03618536243727,race-ethnicity
2022,37,101,3,black,625.5392579810181,race-ethnicity
2022,37,101,3,asian_other,34.106412005457024,race-ethnicity
2022,37,101,3,hispanic,50.718512256973796,race-ethnicity
2022,37,101,3,male,223.24643525853375,sex
2022,37,101,3,female,80.01163805644458,sex
2022,37,101,3,1014,67.98866855524079,age
2022,37,101,3,1517,320.5128205128205,age
2022,37,103,3,all,0,NA
2022,37,103,3,white,0,race-ethnicity
2022,37,103,3,black,0,race-ethnicity
2022,37,103,3,asian_other,0,race-ethnicity
2022,37,103,3,hispanic,0,race-ethnicity
2022,37,103,3,male,0,sex
2022,37,103,3,female,0,sex
2022,37,103,3,1014,0,age
2022,37,103,3,1517,0,age
2022,37,105,3,all,1070.9872305368667,NA
2022,37,105,3,white,584.1627001298139,race-ethnicity
2022,37,105,3,black,3358.992302309307,race-ethnicity
2022,37,105,3,asian_other,81.16883116883118,race-ethnicity
2022,37,105,3,hispanic,847.0588235294117,race-ethnicity
2022,37,105,3,male,1152.1340665095574,sex
2022,37,105,3,female,433.02540415704385,sex
2022,37,105,3,1014,941.9824448726183,age
2022,37,105,3,1517,1301.6845329249618,age
2022,37,107,3,all,514.5183641881725,NA
2022,37,107,3,white,35.16174402250352,race-ethnicity
2022,37,107,3,black,1185.5905152758778,race-ethnicity
2022,37,107,3,asian_other,0,race-ethnicity
2022,37,107,3,hispanic,25.22170435033983,race-ethnicity
2022,37,107,3,male,914.514583651587,sex
2022,37,107,3,female,0,sex
2022,37,107,3,1014,82.71298593879239,age
2022,37,107,3,1517,1210.2794067961252,age
2022,37,109,3,all,519.9870003249919,NA
2022,37,109,3,white,502.0352781546811,race-ethnicity
2022,37,109,3,black,1760,race-ethnicity
2022,37,109,3,asian_other,0,race-ethnicity
2022,37,109,3,hispanic,195.3125,race-ethnicity
2022,37,109,3,male,702.4793388429753,sex
2022,37,109,3,female,296.0601229788203,sex
2022,37,109,3,1014,312.2831367106176,age
2022,37,109,3,1517,865.3014133256416,age
2022,37,111,3,all,813.3860097606322,NA
2022,37,111,3,white,956.799072194839,race-ethnicity
2022,37,111,3,black,862.0689655172414,race-ethnicity
2022,37,111,3,asian_other,135.50135501355012,race-ethnicity
2022,37,111,3,hispanic,170.35775127768315,race-ethnicity
2022,37,111,3,male,1304.3478260869565,sex
2022,37,111,3,female,99.8502246630055,sex
2022,37,111,3,1014,1026.2257696693273,age
2022,37,111,3,1517,478.46889952153106,age
2022,37,113,1,all,216.4862703515309,NA
2022,37,113,1,white,272.67670520194736,race-ethnicity
2022,37,113,NA,black,NA,race-ethnicity
2022,37,113,1,asian_other,0,race-ethnicity
2022,37,113,1,hispanic,226.89948171870975,race-ethnicity
2022,37,113,1,male,431.2710162081586,sex
2022,37,113,1,female,0,sex
2022,37,113,1,1014,237.7262357283816,age
2022,37,113,1,1517,185.18442948459557,age
2022,37,115,3,all,55.15719801434088,NA
2022,37,115,3,white,62.421972534332085,race-ethnicity
2022,37,115,NA,black,NA,race-ethnicity
2022,37,115,3,asian_other,0,race-ethnicity
2022,37,115,3,hispanic,0,race-ethnicity
2022,37,115,3,male,100.90817356205852,sex
2022,37,115,3,female,0,sex
2022,37,115,3,1014,0,age
2022,37,115,3,1517,123.15270935960591,age
2022,37,117,3,all,546.218487394958,NA
2022,37,117,3,white,366.3003663003663,race-ethnicity
2022,37,117,3,black,876.3388510223954,race-ethnicity
2022,37,117,3,asian_other,0,race-ethnicity
2022,37,117,3,hispanic,0,race-ethnicity
2022,37,117,3,male,1036.7577756833177,sex
2022,37,117,3,female,151.6300227445034,sex
2022,37,117,3,1014,122.9256299938537,age
2022,37,117,3,1517,1460.8233731739706,age
2022,37,119,2,all,1920.0974890194288,NA
2022,37,119,2,white,969.0502960506,race-ethnicity
2022,37,119,2,black,4435.478348251771,race-ethnicity
2022,37,119,2,asian_other,43.56276388981971,race-ethnicity
2022,37,119,2,hispanic,1172.946734144719,race-ethnicity
2022,37,119,2,male,2957.9019032663605,sex
2022,37,119,2,female,698.3545534390794,sex
2022,37,119,2,1014,966.7071054039989,age
2022,37,119,2,1517,3491.633039444033,age
2022,37,121,3,all,0,NA
2022,37,121,3,white,0,race-ethnicity
2022,37,121,NA,black,NA,race-ethnicity
2022,37,121,3,asian_other,0,race-ethnicity
2022,37,121,3,hispanic,0,race-ethnicity
2022,37,121,3,male,0,sex
2022,37,121,3,female,0,sex
2022,37,121,3,1014,0,age
2022,37,121,3,1517,0,age
2022,37,123,1,all,384.172109104879,NA
2022,37,123,1,white,330.4692663582287,race-ethnicity
2022,37,123,1,black,998.003992015968,race-ethnicity
2022,37,123,1,asian_other,0,race-ethnicity
2022,37,123,1,hispanic,427.35042735042737,race-ethnicity
2022,37,123,1,male,788.091068301226,sex
2022,37,123,1,female,0,sex
2022,37,123,1,1014,60.350030175015085,age
2022,37,123,1,1517,951.3742071881607,age
2022,37,125,3,all,1459.5452141723956,NA
2022,37,125,3,white,388.4075291305647,race-ethnicity
2022,37,125,3,black,9680.284191829483,race-ethnicity
2022,37,125,3,asian_other,0,race-ethnicity
2022,37,125,3,hispanic,184.84288354898337,race-ethnicity
2022,37,125,3,male,2272.2782058881644,sex
2022,37,125,3,female,409.64952207555757,sex
2022,37,125,3,1014,379.5066413662239,age
2022,37,125,3,1517,3171.131765992345,age
2022,37,127,2,all,472.37585900516444,NA
2022,37,127,2,white,17.018086922724557,race-ethnicity
2022,37,127,2,black,1055.5372488150956,race-ethnicity
2022,37,127,2,asian_other,0,race-ethnicity
2022,37,127,2,hispanic,0,race-ethnicity
2022,37,127,2,male,721.1235053344584,sex
2022,37,127,2,female,169.8521231823765,sex
2022,37,127,2,1014,186.56456582367787,age
2022,37,127,2,1517,926.0050351085857,age
2022,37,129,2,all,998.2137228118105,NA
2022,37,129,2,white,463.1035529911934,race-ethnicity
2022,37,129,2,black,4620.938628158845,race-ethnicity
2022,37,129,2,asian_other,0,race-ethnicity
2022,37,129,2,hispanic,310.0088573959256,race-ethnicity
2022,37,129,2,male,1512.9382303839734,sex
2022,37,129,2,female,455.02645502645504,sex
2022,37,129,2,1014,450.87196937473414,age
2022,37,129,2,1517,1882.12666575079,age
2022,37,131,3,all,0,NA
2022,37,131,3,white,0,race-ethnicity
2022,37,131,3,black,0,race-ethnicity
2022,37,131,3,asian_other,0,race-ethnicity
2022,37,131,3,hispanic,0,race-ethnicity
2022,37,131,3,male,0,sex
2022,37,131,3,female,0,sex
2022,37,131,3,1014,0,age
2022,37,131,3,1517,0,age
2022,37,133,2,all,941.7491138035025,NA
2022,37,133,2,white,474.233322794815,race-ethnicity
2022,37,133,2,black,3615.604186489058,race-ethnicity
2022,37,133,2,asian_other,64.59948320413437,race-ethnicity
2022,37,133,2,hispanic,305.92734225621416,race-ethnicity
2022,37,133,2,male,1264.2487046632125,sex
2022,37,133,2,female,529.6724678413144,sex
2022,37,133,2,1014,439.5077513185233,age
2022,37,133,2,1517,1925.7867543447628,age
2022,37,135,1,all,384.37001068224697,NA
2022,37,135,1,white,93.0311229236965,race-ethnicity
2022,37,135,1,black,2563.102366265108,race-ethnicity
2022,37,135,1,asian_other,8.550749084623497,race-ethnicity
2022,37,135,1,hispanic,308.764424587285,race-ethnicity
2022,37,135,1,male,601.9413274293686,sex
2022,37,135,1,female,143.40223432300158,sex
2022,37,135,1,1014,153.81313620830522,age
2022,37,135,1,1517,751.5209579577314,age
2022,37,137,1,all,102.6694045174538,NA
2022,37,137,1,white,0,race-ethnicity
2022,37,137,1,black,485.43689320388347,race-ethnicity
2022,37,137,1,asian_other,0,race-ethnicity
2022,37,137,1,hispanic,0,race-ethnicity
2022,37,137,1,male,0,sex
2022,37,137,1,female,0,sex
2022,37,137,1,1014,185.87360594795538,age
2022,37,137,1,1517,0,age
2022,37,139,1,all,884.1758276643308,NA
2022,37,139,1,white,625.6339593278897,race-ethnicity
2022,37,139,1,black,1571.4285714285716,race-ethnicity
2022,37,139,1,asian_other,0,race-ethnicity
2022,37,139,1,hispanic,591.7159763313609,race-ethnicity
2022,37,139,1,male,1119.3220407463132,sex
2022,37,139,1,female,640,sex
2022,37,139,1,1014,563.4477178648169,age
2022,37,139,1,1517,1455.604075691412,age
2022,37,141,3,all,43.27755337564916,NA
2022,37,141,3,white,43.46881112801565,race-ethnicity
2022,37,141,3,black,90.25270758122744,race-ethnicity
2022,37,141,3,asian_other,0,race-ethnicity
2022,37,141,3,hispanic,0,race-ethnicity
2022,37,141,3,male,84.45945945945947,sex
2022,37,141,3,female,0,sex
2022,37,141,3,1014,21.963540522732266,age
2022,37,141,3,1517,84.06893652795293,age
2022,37,143,3,all,375.5868544600939,NA
2022,37,143,3,white,293.2551319648094,race-ethnicity
2022,37,143,3,black,544.959128065395,race-ethnicity
2022,37,143,NA,asian_other,NA,race-ethnicity
2022,37,143,NA,hispanic,NA,race-ethnicity
2022,37,143,3,male,819.672131147541,sex
2022,37,143,3,female,0,sex
2022,37,143,3,1014,0,age
2022,37,143,3,1517,938.9671361502348,age
2022,37,145,1,all,461.05314244115505,NA
2022,37,145,1,white,464.9196956889264,race-ethnicity
2022,37,145,1,black,589.101620029455,race-ethnicity
2022,37,145,1,asian_other,0,race-ethnicity
2022,37,145,1,hispanic,260.41666666666663,race-ethnicity
2022,37,145,1,male,719.7943444730078,sex
2022,37,145,1,female,229.77941176470588,sex
2022,37,145,1,1014,415.8790170132325,age
2022,37,145,1,1517,542.0054200542005,age
2022,37,147,2,all,1170.8529800370688,NA
2022,37,147,2,white,306.0138371474188,race-ethnicity
2022,37,147,2,black,2419.7933659597606,race-ethnicity
2022,37,147,2,asian_other,0,race-ethnicity
2022,37,147,2,hispanic,345.42998737317083,race-ethnicity
2022,37,147,2,male,1402.5164705890725,sex
2022,37,147,2,female,788.091068301226,sex
2022,37,147,2,1014,843.690465390547,age
2022,37,147,2,1517,1743.8292112014492,age
2022,37,149,1,all,188.08777429467085,NA
2022,37,149,1,white,252.95109612141653,race-ethnicity
2022,37,149,1,black,0,race-ethnicity
2022,37,149,1,asian_other,0,race-ethnicity
2022,37,149,1,hispanic,0,race-ethnicity
2022,37,149,1,male,147.49262536873155,sex
2022,37,149,1,female,218.10250817884406,sex
2022,37,149,1,1014,93.0232558139535,age
2022,37,149,1,1517,384.61538461538464,age
2022,37,151,2,all,491.37298355762874,NA
2022,37,151,2,white,242.73068260856635,race-ethnicity
2022,37,151,2,black,5448.2380690377895,race-ethnicity
2022,37,151,2,asian_other,0,race-ethnicity
2022,37,151,2,hispanic,86.69144168650817,race-ethnicity
2022,37,151,2,male,740.728283991862,sex
2022,37,151,2,female,159.22334351463002,sex
2022,37,151,2,1014,251.44767015179144,age
2022,37,151,2,1517,851.0806791781018,age
2022,37,153,3,all,144.17012074247612,NA
2022,37,153,3,white,134.6801346801347,race-ethnicity
2022,37,153,3,black,168.35016835016833,race-ethnicity
2022,37,153,3,asian_other,0,race-ethnicity
2022,37,153,3,hispanic,138.12154696132595,race-ethnicity
2022,37,153,3,male,226.07385079125848,sex
2022,37,153,3,female,34.542314335060446,sex
2022,37,153,3,1014,27.270248159258248,age
2022,37,153,3,1517,371.9447396386823,age
2022,37,155,2,all,668.7990694969468,NA
2022,37,155,2,white,287.35632183908046,race-ethnicity
2022,37,155,2,black,1265.001621796951,race-ethnicity
2022,37,155,2,asian_other,558.4557484521064,race-ethnicity
2022,37,155,2,hispanic,77.60962359332557,race-ethnicity
2022,37,155,2,male,1015.0044130626655,sex
2022,37,155,2,female,186.8352974992814,sex
2022,37,155,2,1014,504.9925398829335,age
2022,37,155,2,1517,951.8143961927425,age
2022,37,157,1,all,1540.7441223464962,NA
2022,37,157,1,white,961.0604805302403,race-ethnicity
2022,37,157,1,black,5831.363278171789,race-ethnicity
2022,37,157,1,asian_other,0,race-ethnicity
2022,37,157,1,hispanic,684.931506849315,race-ethnicity
2022,37,157,1,male,1995.917441596734,sex
2022,37,157,1,female,643.2345508844475,sex
2022,37,157,1,1014,1016.8238121649104,age
2022,37,157,1,1517,2385.923053981509,age
2022,37,159,2,all,1877.3165846151687,NA
2022,37,159,2,white,1691.3287325823933,race-ethnicity
2022,37,159,2,black,4402.809401218882,race-ethnicity
2022,37,159,2,asian_other,0,race-ethnicity
2022,37,159,2,hispanic,599.4636805273766,race-ethnicity
2022,37,159,2,male,2366.5446037831075,sex
2022,37,159,2,female,1121.6091350357037,sex
2022,37,159,2,1014,1073.0539272125095,age
2022,37,159,2,1517,3159.160900717592,age
2022,37,161,2,all,737.221494102228,NA
2022,37,161,2,white,578.8712011577423,race-ethnicity
2022,37,161,2,black,2735.042735042735,race-ethnicity
2022,37,161,2,asian_other,0,race-ethnicity
2022,37,161,2,hispanic,550.9641873278237,race-ethnicity
2022,37,161,2,male,959.2326139088728,sex
2022,37,161,2,female,361.271676300578,sex
2022,37,161,2,1014,441.0143329658214,age
2022,37,161,2,1517,1171.24394184168,age
2022,37,163,3,all,2234.218023691708,NA
2022,37,163,3,white,2127.659574468085,race-ethnicity
2022,37,163,3,black,6025.10460251046,race-ethnicity
2022,37,163,3,asian_other,129.03225806451613,race-ethnicity
2022,37,163,3,hispanic,1982.2859552931252,race-ethnicity
2022,37,163,3,male,2901.8492176386912,sex
2022,37,163,3,female,919.4673430564362,sex
2022,37,163,3,1014,1518.804243008679,age
2022,37,163,3,1517,3411.3447044823483,age
2022,37,165,3,all,3127.9033756580984,NA
2022,37,165,3,white,882.61253309797,race-ethnicity
2022,37,165,3,black,5750.350631136044,race-ethnicity
2022,37,165,3,asian_other,1343.2835820895523,race-ethnicity
2022,37,165,3,hispanic,0,race-ethnicity
2022,37,165,3,male,5060.975609756098,sex
2022,37,165,3,female,1006.9225928256766,sex
2022,37,165,3,1014,1215.80547112462,age
2022,37,165,3,1517,6135.458167330677,age
2022,37,167,3,all,65.59527714004591,NA
2022,37,167,3,white,42.716787697565145,race-ethnicity
2022,37,167,3,black,275.1031636863824,race-ethnicity
2022,37,167,3,asian_other,0,race-ethnicity
2022,37,167,3,hispanic,0,race-ethnicity
2022,37,167,3,male,136.93940431359124,sex
2022,37,167,3,female,0,sex
2022,37,167,3,1014,26.975991367682763,age
2022,37,167,3,1517,125.47051442910914,age
2022,37,169,3,all,41.194028206909444,NA
2022,37,169,3,white,38.59449042805852,race-ethnicity
2022,37,169,3,black,39.51661986136294,race-ethnicity
2022,37,169,3,asian_other,38.07440745766356,race-ethnicity
2022,37,169,3,hispanic,89.16570635384458,race-ethnicity
2022,37,169,3,male,79.77708197893978,sex
2022,37,169,3,female,8.87107792806107,sex
2022,37,169,3,1014,27.708864922708678,age
2022,37,169,3,1517,58.18398016396997,age
2022,37,171,2,all,183.98584242056145,NA
2022,37,171,2,white,189.11967987297413,race-ethnicity
2022,37,171,2,black,732.6007326007326,race-ethnicity
2022,37,171,2,asian_other,0,race-ethnicity
2022,37,171,2,hispanic,69.39625260235947,race-ethnicity
2022,37,171,2,male,244.08409489904759,sex
2022,37,171,2,female,0,sex
2022,37,171,2,1014,155.3829078801332,age
2022,37,171,2,1517,229.3098734105823,age
2022,37,173,1,all,316.25553447185325,NA
2022,37,173,1,white,544.2176870748299,race-ethnicity
2022,37,173,NA,black,NA,race-ethnicity
2022,37,173,1,asian_other,120.91898428053204,race-ethnicity
2022,37,173,1,hispanic,0,race-ethnicity
2022,37,173,1,male,539.8110661268556,sex
2022,37,173,1,female,0,sex
2022,37,173,1,1014,300.9027081243731,age
2022,37,173,1,1517,342.4657534246575,age
2022,37,175,1,all,3292.3617208077258,NA
2022,37,175,1,white,2863.0921395106716,race-ethnicity
2022,37,175,1,black,11333.333333333332,race-ethnicity
2022,37,175,1,asian_other,0,race-ethnicity
2022,37,175,1,hispanic,6896.551724137931,race-ethnicity
2022,37,175,1,male,4066.985645933014,sex
2022,37,175,1,female,1953.125,sex
2022,37,175,1,1014,2775.69392348087,age
2022,37,175,1,1517,4021.164021164021,age
2022,37,177,3,all,0,NA
2022,37,177,3,white,0,race-ethnicity
2022,37,177,3,black,0,race-ethnicity
2022,37,177,3,asian_other,0,race-ethnicity
2022,37,177,3,hispanic,0,race-ethnicity
2022,37,177,3,male,0,sex
2022,37,177,3,female,0,sex
2022,37,177,3,1014,0,age
2022,37,177,3,1517,0,age
2022,37,179,1,all,583.3675120942861,NA
2022,37,179,1,white,471.601879134804,race-ethnicity
2022,37,179,1,black,2318.067248794476,race-ethnicity
2022,37,179,1,asian_other,32.03074951953875,race-ethnicity
2022,37,179,1,hispanic,381.52334701869944,race-ethnicity
2022,37,179,1,male,795.9752299323537,sex
2022,37,179,1,female,261.89108491842404,sex
2022,37,179,1,1014,293.16541817370154,age
2022,37,179,1,1517,1036.369176976025,age
2022,37,181,1,all,658.9147286821706,NA
2022,37,181,1,white,458.41519318926004,race-ethnicity
2022,37,181,1,black,1018.483591097699,race-ethnicity
2022,37,181,1,asian_other,0,race-ethnicity
2022,37,181,1,hispanic,0,race-ethnicity
2022,37,181,1,male,944.081336238199,sex
2022,37,181,1,female,207.81379883624274,sex
2022,37,181,1,1014,173.96346767178892,age
2022,37,181,1,1517,1636.469900642899,age
2022,37,183,2,all,498.2152762106782,NA
2022,37,183,2,white,422.32802084234834,race-ethnicity
2022,37,183,2,black,1221.759888299201,race-ethnicity
2022,37,183,2,asian_other,25.962040408421597,race-ethnicity
2022,37,183,2,hispanic,241.57966960084593,race-ethnicity
2022,37,183,2,male,678.0210861638502,sex
2022,37,183,2,female,182.41629259615812,sex
2022,37,183,2,1014,199.46063712409537,age
2022,37,183,2,1517,983.3036573508846,age
2022,37,185,3,all,182.03883495145632,NA
2022,37,185,3,white,0,race-ethnicity
2022,37,185,3,black,395.778364116095,race-ethnicity
2022,37,185,3,asian_other,0,race-ethnicity
2022,37,185,3,hispanic,0,race-ethnicity
2022,37,185,3,male,246.91358024691357,sex
2022,37,185,3,female,0,sex
2022,37,185,3,1014,0,age
2022,37,185,3,1517,440.5286343612335,age
2022,37,187,3,all,249.16943521594683,NA
2022,37,187,3,white,0,race-ethnicity
2022,37,187,3,black,481.5409309791332,race-ethnicity
2022,37,187,3,asian_other,0,race-ethnicity
2022,37,187,3,hispanic,0,race-ethnicity
2022,37,187,3,male,346.02076124567475,sex
2022,37,187,3,female,0,sex
2022,37,187,3,1014,0,age
2022,37,187,3,1517,712.5890736342043,age
2022,37,189,2,all,100,NA
2022,37,189,2,white,36.76470588235294,race-ethnicity
2022,37,189,NA,black,NA,race-ethnicity
2022,37,189,2,asian_other,393.7007874015748,race-ethnicity
2022,37,189,2,hispanic,0,race-ethnicity
2022,37,189,2,male,191.81585677749362,sex
2022,37,189,2,female,0,sex
2022,37,189,2,1014,0,age
2022,37,189,2,1517,249.58402662229616,age
2022,37,191,2,all,457.5062034739454,NA
2022,37,191,2,white,47.073591715047854,race-ethnicity
2022,37,191,2,black,1514.741682445226,race-ethnicity
2022,37,191,2,asian_other,0,race-ethnicity
2022,37,191,2,hispanic,71.25044531528322,race-ethnicity
2022,37,191,2,male,726.8322228952151,sex
2022,37,191,2,female,174.82517482517483,sex
2022,37,191,2,1014,241.8379685610641,age
2022,37,191,2,1517,843.0609597924772,age
2022,37,193,2,all,382.51125467089287,NA
2022,37,193,2,white,332.3272846419195,race-ethnicity
2022,37,193,2,black,3157.8947368421054,race-ethnicity
2022,37,193,2,asian_other,0,race-ethnicity
2022,37,193,2,hispanic,235.84905660377356,race-ethnicity
2022,37,193,2,male,455.3943160800537,sex
2022,37,193,2,female,179.79144192736425,sex
2022,37,193,2,1014,341.20734908136484,age
2022,37,193,2,1517,443.2710540130172,age
