year,state,place,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2023,44,19180,race-ethnicity,"White, Non-Hispanic",2798.134576948701,1
2023,44,54640,age,Age 10 to 14,1638.5980883022303,1
2023,44,54640,age,Age 15 to 17,5871.822413175796,1
2023,44,54640,all,All,3283.706692639488,1
2023,44,54640,gender,Female,1811.023622047244,1
2023,44,54640,gender,Male,4945.217648800711,1
2023,44,54640,race-ethnicity,Black,14527.027027027027,1
2023,44,54640,race-ethnicity,Hispanic,2904.9897470950104,1
2023,44,54640,race-ethnicity,Other Races and Ethnicities,0,1
2023,44,54640,race-ethnicity,"White, Non-Hispanic",3177.9031779031775,1
2023,44,59000,age,Age 10 to 14,605.3935057787562,1
2023,44,59000,age,Age 15 to 17,1462.2500746045955,1
2023,44,59000,all,All,931.6064530788457,1
2023,44,59000,gender,Female,531.2241766025263,1
2023,44,59000,gender,Male,1302.9672615788897,1
2023,44,59000,race-ethnicity,Black,3469.545104086353,1
2023,44,59000,race-ethnicity,Hispanic,0,1
2023,44,59000,race-ethnicity,Other Races and Ethnicities,0,1
2023,44,59000,race-ethnicity,"White, Non-Hispanic",2027.027027027027,1
2023,44,74300,age,Age 10 to 14,1575.2165922814386,1
2023,44,74300,age,Age 15 to 17,2632.5686348251224,1
2023,44,74300,all,All,2009.8948670377242,1
2023,44,74300,gender,Female,1441.3177762525738,1
2023,44,74300,gender,Male,2476.0832864378167,1
2023,44,74300,race-ethnicity,Black,7988.165680473373,1
2023,44,74300,race-ethnicity,Hispanic,3231.292517006803,1
2023,44,74300,race-ethnicity,Other Races and Ethnicities,270.27027027027026,1
2023,44,74300,race-ethnicity,"White, Non-Hispanic",1873.8404452690168,1
2023,45,13330,age,Age 10 to 14,1400.3537735849056,2
2023,45,13330,age,Age 15 to 17,3742.824339839265,2
2023,45,13330,all,All,2316.1863722057633,2
2023,45,13330,gender,Female,1404.7574452144597,2
2023,45,13330,gender,Male,3155.1724137931037,2
2023,45,13330,race-ethnicity,Black,6685.768863419294,2
2023,45,13330,race-ethnicity,Hispanic,394.86673247778873,2
2023,45,13330,race-ethnicity,Other Races and Ethnicities,100.35122930255895,2
2023,45,13330,race-ethnicity,"White, Non-Hispanic",766.0283097418817,2
2023,45,16000,age,Age 10 to 14,459.12060745188063,2
2023,45,16000,age,Age 15 to 17,1934.1469030623994,2
2023,45,16000,all,All,1099.3403957625424,2
2023,45,16000,gender,Female,534.3197698314838,2
2023,45,16000,gender,Male,1634.2412451361868,2
2023,45,16000,race-ethnicity,Black,1892.5635633722043,2
2023,45,16000,race-ethnicity,Hispanic,673.4006734006733,2
2023,45,16000,race-ethnicity,Other Races and Ethnicities,0,2
2023,45,16000,race-ethnicity,"White, Non-Hispanic",305.5555555555556,2
2023,45,48535,age,Age 10 to 14,509.71647021344376,1
2023,45,48535,age,Age 15 to 17,1940.2202412165705,1
2023,45,48535,all,All,1050.3369005152595,1
2023,45,48535,gender,Female,432.9856327494588,1
2023,45,48535,gender,Male,1676.3121133506286,1
2023,45,48535,race-ethnicity,Black,38383.83838383838,1
2023,45,48535,race-ethnicity,Hispanic,0,1
2023,45,48535,race-ethnicity,Other Races and Ethnicities,0,1
2023,45,48535,race-ethnicity,"White, Non-Hispanic",718.3445909724455,1
2023,45,50875,age,Age 10 to 14,2186.48610523346,2
2023,45,50875,age,Age 15 to 17,6297.297297297297,2
2023,45,50875,all,All,3596.2554453610155,2
2023,45,50875,gender,Female,1762.114537444934,2
2023,45,50875,gender,Male,5811.336198076529,2
2023,45,50875,race-ethnicity,Black,6531.7035905271205,2
2023,45,50875,race-ethnicity,Hispanic,920.8103130755065,2
2023,45,50875,race-ethnicity,Other Races and Ethnicities,74.15647015202076,2
2023,45,50875,race-ethnicity,"White, Non-Hispanic",1540.6162464985996,2
2023,46,59020,age,Age 10 to 14,3661.9505182719226,1
2023,46,59020,age,Age 15 to 17,7479.906663209748,1
2023,46,59020,all,All,5069.0363575557785,1
2023,46,59020,gender,Female,4773.6625514403295,1
2023,46,59020,gender,Male,5325.127107305326,1
2023,46,59020,race-ethnicity,Black,10540.860639557837,1
2023,46,59020,race-ethnicity,Hispanic,0,1
2023,46,59020,race-ethnicity,Other Races and Ethnicities,8369.704749679076,1
2023,46,59020,race-ethnicity,"White, Non-Hispanic",2944.2184375646416,1
2023,47,14000,age,Age 10 to 14,75.56437139888543,2
2023,47,14000,age,Age 15 to 17,676.730869338886,2
2023,47,14000,all,All,287.46177370030586,2
2023,47,14000,gender,Female,87.7963125548727,2
2023,47,14000,gender,Male,477.49791094663965,2
2023,47,14000,race-ethnicity,Black,723.0255839822024,2
2023,47,14000,race-ethnicity,Hispanic,64.3293663557414,2
2023,47,14000,race-ethnicity,Other Races and Ethnicities,0,2
2023,47,14000,race-ethnicity,"White, Non-Hispanic",106.86615014694097,2
2023,47,15160,age,Age 10 to 14,948.905109489051,2
2023,47,15160,age,Age 15 to 17,2999.062792877226,2
2023,47,15160,all,All,1649.583600256246,2
2023,47,15160,gender,Female,1011.153966433858,2
2023,47,15160,gender,Male,2319.728635518109,2
2023,47,15160,race-ethnicity,Black,4201.3222435487305,2
2023,47,15160,race-ethnicity,Hispanic,578.8219271365339,2
2023,47,15160,race-ethnicity,Other Races and Ethnicities,95.62514941429596,2
2023,47,15160,race-ethnicity,"White, Non-Hispanic",1095.3346855983773,2
2023,47,27740,age,Age 10 to 14,841.2698412698413,2
2023,47,27740,age,Age 15 to 17,3465.8785599140247,2
2023,47,27740,all,All,1816.0047894631812,2
2023,47,27740,gender,Female,1424.4426094137077,2
2023,47,27740,gender,Male,2182.3097721127847,2
2023,47,27740,race-ethnicity,Black,8298.755186721992,2
2023,47,27740,race-ethnicity,Hispanic,4761.9047619047615,2
2023,47,27740,race-ethnicity,Other Races and Ethnicities,239.57834211787255,2
2023,47,27740,race-ethnicity,"White, Non-Hispanic",1704.0118073259089,2
2023,47,40000,age,Age 10 to 14,752.628666297731,2
2023,47,40000,age,Age 15 to 17,2565.7472738935217,2
2023,47,40000,all,All,1493.0259969877545,2
2023,47,40000,gender,Female,966.6194097177472,2
2023,47,40000,gender,Male,2036.7412140575082,2
2023,47,40000,race-ethnicity,Black,3175.990675990676,2
2023,47,40000,race-ethnicity,Hispanic,942.9726088908847,2
2023,47,40000,race-ethnicity,Other Races and Ethnicities,90.38867128653209,2
2023,47,40000,race-ethnicity,"White, Non-Hispanic",1279.3427230046948,2
2023,47,48000,age,Age 10 to 14,1241.527261108702,2
2023,47,48000,age,Age 15 to 17,3988.806281847799,2
2023,47,48000,all,All,2212.252246933987,2
2023,47,48000,gender,Female,1620.7011889196338,2
2023,47,48000,gender,Male,2770.130763936683,2
2023,47,48000,race-ethnicity,Black,3056.1307901907358,2
2023,47,48000,race-ethnicity,Hispanic,474.3752647183397,2
2023,47,48000,race-ethnicity,Other Races and Ethnicities,52.45213742460005,2
2023,47,48000,race-ethnicity,"White, Non-Hispanic",804.2125418860699,2
2023,47,51560,age,Age 10 to 14,272.8633042865945,2
2023,47,51560,age,Age 15 to 17,1844.9077546122694,2
2023,47,51560,all,All,854.2267583758598,2
2023,47,51560,gender,Female,411.14664230242124,2
2023,47,51560,gender,Male,1272.648835202761,2
2023,47,51560,race-ethnicity,Black,2772.4665391969406,2
2023,47,51560,race-ethnicity,Hispanic,1296.405421331762,2
2023,47,51560,race-ethnicity,Other Races and Ethnicities,78.74015748031496,2
2023,47,51560,race-ethnicity,"White, Non-Hispanic",568.5920577617329,2
2023,47,52006,age,Age 10 to 14,455.6550040683482,2
2023,47,52006,age,Age 15 to 17,2110.5480916740275,2
2023,47,52006,all,All,1065.415117932204,2
2023,47,52006,gender,Female,437.1508864448531,2
2023,47,52006,gender,Male,1678.0567020772717,2
2023,47,52006,race-ethnicity,Black,2620.6011338111025,2
2023,47,52006,race-ethnicity,Hispanic,568.25961933452,2
2023,47,52006,race-ethnicity,Other Races and Ethnicities,0,2
2023,47,52006,race-ethnicity,"White, Non-Hispanic",553.5055350553505,2
2023,48,01000,age,Age 10 to 14,2220.530389544474,2
2023,48,01000,age,Age 15 to 17,3710.3174603174602,2
2023,48,01000,all,All,2801.640739880814,2
2023,48,01000,gender,Female,1783.8405036726126,2
2023,48,01000,gender,Male,3888,2
2023,48,01000,race-ethnicity,Black,8316.961362148002,2
2023,48,01000,race-ethnicity,Hispanic,0,2
2023,48,01000,race-ethnicity,Other Races and Ethnicities,55.0357732526142,2
2023,48,01000,race-ethnicity,"White, Non-Hispanic",2951.0309278350514,2
2023,48,01924,age,Age 10 to 14,222.50476795931343,1
2023,48,01924,age,Age 15 to 17,1786.1231967025417,1
2023,48,01924,all,All,717.1314741035857,1
2023,48,01924,gender,Female,317.85516860143724,1
2023,48,01924,gender,Male,1156.9493073527171,1
2023,48,01924,race-ethnicity,Black,3314.0016570008283,1
2023,48,01924,race-ethnicity,Hispanic,1372.21269296741,1
2023,48,01924,race-ethnicity,Other Races and Ethnicities,34.47087211306446,1
2023,48,01924,race-ethnicity,"White, Non-Hispanic",838.728663919953,1
2023,48,03000,age,Age 10 to 14,1311.5631691648823,1
2023,48,03000,age,Age 15 to 17,3536.9774919614147,1
2023,48,03000,all,All,2166.9275768311772,1
2023,48,03000,gender,Female,1539.7631133671741,1
2023,48,03000,gender,Male,2762.164766340132,1
2023,48,03000,race-ethnicity,Black,5638.615976078599,1
2023,48,03000,race-ethnicity,Hispanic,0,1
2023,48,03000,race-ethnicity,Other Races and Ethnicities,188.83193957377932,1
2023,48,03000,race-ethnicity,"White, Non-Hispanic",2575.9349817480543,1
2023,48,04000,age,Age 10 to 14,1554.585152838428,1
2023,48,04000,age,Age 15 to 17,5361.764374929673,1
2023,48,04000,all,All,3012.995969740727,1
2023,48,04000,gender,Female,2245.4493113069666,1
2023,48,04000,gender,Male,3740.5541561712844,1
2023,48,04000,race-ethnicity,Black,6847.103513770181,1
2023,48,04000,race-ethnicity,Hispanic,0,1
2023,48,04000,race-ethnicity,Other Races and Ethnicities,112.49799110730166,1
2023,48,04000,race-ethnicity,"White, Non-Hispanic",3749.56400418556,1
2023,48,05000,age,Age 10 to 14,1031.766418357736,1
2023,48,05000,age,Age 15 to 17,2805.8242108619406,1
2023,48,05000,all,All,1699.958635229441,1
2023,48,05000,gender,Female,738.2658834940993,1
2023,48,05000,gender,Male,2643.4745829918843,1
2023,48,05000,race-ethnicity,Black,6600.2733841046675,1
2023,48,05000,race-ethnicity,Hispanic,404.3527383005292,1
2023,48,05000,race-ethnicity,Other Races and Ethnicities,25.979086835097746,1
2023,48,05000,race-ethnicity,"White, Non-Hispanic",2359.8442144101673,1
2023,48,06128,age,Age 10 to 14,219.1851469829809,1
2023,48,06128,age,Age 15 to 17,2840.746054519369,1
2023,48,06128,all,All,1031.9366604394627,1
2023,48,06128,gender,Female,510.3042198233563,1
2023,48,06128,gender,Male,1464.367068011715,1
2023,48,06128,race-ethnicity,Black,2240.325865580448,1
2023,48,06128,race-ethnicity,Hispanic,0,1
2023,48,06128,race-ethnicity,Other Races and Ethnicities,0,1
2023,48,06128,race-ethnicity,"White, Non-Hispanic",1636.3636363636365,1
2023,48,07000,age,Age 10 to 14,1736.1920298298764,1
2023,48,07000,age,Age 15 to 17,6279.069767441861,1
2023,48,07000,all,All,3350.3605769230767,1
2023,48,07000,gender,Female,1908.886750080205,1
2023,48,07000,gender,Male,4619.949138174626,1
2023,48,07000,race-ethnicity,Black,6239.057774948273,1
2023,48,07000,race-ethnicity,Hispanic,867.9642293529721,1
2023,48,07000,race-ethnicity,Other Races and Ethnicities,0,1
2023,48,07000,race-ethnicity,"White, Non-Hispanic",1529.745042492918,1
2023,48,10768,age,Age 10 to 14,1499.7040057883312,2
2023,48,10768,age,Age 15 to 17,3432.216259997975,2
2023,48,10768,all,All,2260.7655502392345,2
2023,48,10768,gender,Female,1422.7810406154356,2
2023,48,10768,gender,Male,3040.5665460703563,2
2023,48,10768,race-ethnicity,Black,0,2
2023,48,10768,race-ethnicity,Hispanic,1061.1606959239912,2
2023,48,10768,race-ethnicity,Other Races and Ethnicities,0,2
2023,48,10768,race-ethnicity,"White, Non-Hispanic",5174.301879905092,2
2023,48,10912,age,Age 10 to 14,NA,NA
2023,48,10912,age,Age 15 to 17,NA,NA
2023,48,10912,all,All,NA,NA
2023,48,10912,gender,Female,NA,NA
2023,48,10912,gender,Male,NA,NA
2023,48,10912,race-ethnicity,Black,NA,NA
2023,48,10912,race-ethnicity,Hispanic,NA,NA
2023,48,10912,race-ethnicity,Other Races and Ethnicities,NA,NA
2023,48,10912,race-ethnicity,"White, Non-Hispanic",NA,NA
2023,48,13024,age,Age 10 to 14,700.2967359050446,1
2023,48,13024,age,Age 15 to 17,3473.747254941106,1
2023,48,13024,all,All,1734.405240434718,1
2023,48,13024,gender,Female,1121.844811467747,1
2023,48,13024,gender,Male,2294.754846066134,1
2023,48,13024,race-ethnicity,Black,3655.7501904036562,1
2023,48,13024,race-ethnicity,Hispanic,2186.633815829997,1
2023,48,13024,race-ethnicity,Other Races and Ethnicities,106.60980810234541,1
2023,48,13024,race-ethnicity,"White, Non-Hispanic",3132.3132313231326,1
2023,48,13552,age,Age 10 to 14,222.5849532571598,1
2023,48,13552,age,Age 15 to 17,1293.4751365334866,1
2023,48,13552,all,All,587.1990604815032,1
2023,48,13552,gender,Female,517.8365937859609,1
2023,48,13552,gender,Male,659.4724220623501,1
2023,48,13552,race-ethnicity,Black,5535.055350553505,1
2023,48,13552,race-ethnicity,Hispanic,310.3983445421624,1
2023,48,13552,race-ethnicity,Other Races and Ethnicities,65.27415143603133,1
2023,48,13552,race-ethnicity,"White, Non-Hispanic",610.1990411157925,1
2023,48,15976,age,Age 10 to 14,846.6603951081843,1
2023,48,15976,age,Age 15 to 17,3050.288540807914,1
2023,48,15976,all,All,1742.2381058744693,1
2023,48,15976,gender,Female,1023.8148230580904,1
2023,48,15976,gender,Male,2465.8148397220357,1
2023,48,15976,race-ethnicity,Black,7894.736842105262,1
2023,48,15976,race-ethnicity,Hispanic,1584.7860538827258,1
2023,48,15976,race-ethnicity,Other Races and Ethnicities,191.57088122605364,1
2023,48,15976,race-ethnicity,"White, Non-Hispanic",1362.957430918596,1
2023,48,16432,age,Age 10 to 14,5865.0065530799475,1
2023,48,16432,age,Age 15 to 17,12120.335551055829,1
2023,48,16432,all,All,8126.76498274239,1
2023,48,16432,gender,Female,5327.868852459016,1
2023,48,16432,gender,Male,11044.648579363384,1
2023,48,16432,race-ethnicity,Black,9342.783505154639,1
2023,48,16432,race-ethnicity,Hispanic,6867.588932806325,1
2023,48,16432,race-ethnicity,Other Races and Ethnicities,324.5582401730977,1
2023,48,16432,race-ethnicity,"White, Non-Hispanic",11650.114591291062,1
2023,48,17000,age,Age 10 to 14,4635.387224420577,2
2023,48,17000,age,Age 15 to 17,8504.958047292144,2
2023,48,17000,all,All,6112.761372240667,2
2023,48,17000,gender,Female,4970.213760074757,2
2023,48,17000,gender,Male,7249.07063197026,2
2023,48,17000,race-ethnicity,Black,16111.54144074361,2
2023,48,17000,race-ethnicity,Hispanic,6705.85765273987,2
2023,48,17000,race-ethnicity,Other Races and Ethnicities,80.1430244744467,2
2023,48,17000,race-ethnicity,"White, Non-Hispanic",11113.752525852846,2
2023,48,19000,age,Age 10 to 14,252.8777719294231,1
2023,48,19000,age,Age 15 to 17,1353.4506194415317,1
2023,48,19000,all,All,660.9451948276359,1
2023,48,19000,gender,Female,329.60373649437605,1
2023,48,19000,gender,Male,975.6439952270654,1
2023,48,19000,race-ethnicity,Black,1718.5045554508324,1
2023,48,19000,race-ethnicity,Hispanic,32.04101249599487,1
2023,48,19000,race-ethnicity,Other Races and Ethnicities,19.00615108162278,1
2023,48,19000,race-ethnicity,"White, Non-Hispanic",727.8493880372464,1
2023,48,19972,age,Age 10 to 14,545.3306066803,1
2023,48,19972,age,Age 15 to 17,2392.440691596301,1
2023,48,19972,all,All,1291.7377528637583,1
2023,48,19972,gender,Female,681.1547194291275,1
2023,48,19972,gender,Male,1904.6068696076834,1
2023,48,19972,race-ethnicity,Black,1934.5238095238096,1
2023,48,19972,race-ethnicity,Hispanic,1315.136476426799,1
2023,48,19972,race-ethnicity,Other Races and Ethnicities,27.31494127287626,1
2023,48,19972,race-ethnicity,"White, Non-Hispanic",1779.252110977081,1
2023,48,22660,age,Age 10 to 14,933.916538597943,2
2023,48,22660,age,Age 15 to 17,4388.635210553019,2
2023,48,22660,all,All,2032.0941859527459,2
2023,48,22660,gender,Female,711.6898849182314,2
2023,48,22660,gender,Male,3536.3118854579952,2
2023,48,22660,race-ethnicity,Black,619.8347107438017,2
2023,48,22660,race-ethnicity,Hispanic,2202.2303439227812,2
2023,48,22660,race-ethnicity,Other Races and Ethnicities,14.078558355624384,2
2023,48,22660,race-ethnicity,"White, Non-Hispanic",5130.868300789364,2
2023,48,24000,age,Age 10 to 14,1750.521452659896,1
2023,48,24000,age,Age 15 to 17,4181.897447935879,1
2023,48,24000,all,All,2644.295963904435,1
2023,48,24000,gender,Female,1737.0666801322998,1
2023,48,24000,gender,Male,3509.9130350991304,1
2023,48,24000,race-ethnicity,Black,5040.733197556008,1
2023,48,24000,race-ethnicity,Hispanic,0,1
2023,48,24000,race-ethnicity,Other Races and Ethnicities,36.7047308319739,1
2023,48,24000,race-ethnicity,"White, Non-Hispanic",6731.08853025171,1
2023,48,26232,age,Age 10 to 14,137.1951219512195,1
2023,48,26232,age,Age 15 to 17,1330.7984790874525,1
2023,48,26232,all,All,603.6404160475483,1
2023,48,26232,gender,Female,224.63496817671285,1
2023,48,26232,gender,Male,976.7784740140067,1
2023,48,26232,race-ethnicity,Black,1326.2599469496022,1
2023,48,26232,race-ethnicity,Hispanic,1019.8604401502953,1
2023,48,26232,race-ethnicity,Other Races and Ethnicities,55.32503457814661,1
2023,48,26232,race-ethnicity,"White, Non-Hispanic",855.9622195985833,1
2023,48,27000,age,Age 10 to 14,1015.6371392651816,2
2023,48,27000,age,Age 15 to 17,2003.4575034930258,2
2023,48,27000,all,All,1384.710670677756,2
2023,48,27000,gender,Female,875.6289169388295,2
2023,48,27000,gender,Male,1896.230598669623,2
2023,48,27000,race-ethnicity,Black,3562.715571632876,2
2023,48,27000,race-ethnicity,Hispanic,0,2
2023,48,27000,race-ethnicity,Other Races and Ethnicities,46.86349333868916,2
2023,48,27000,race-ethnicity,"White, Non-Hispanic",1561.8318892764712,2
2023,48,27684,age,Age 10 to 14,651.890482398957,1
2023,48,27684,age,Age 15 to 17,1999.8347244029417,1
2023,48,27684,all,All,1186.5351207840308,1
2023,48,27684,gender,Female,1048.348161942203,1
2023,48,27684,gender,Male,1311.6801998750782,1
2023,48,27684,race-ethnicity,Black,5764.866091693146,1
2023,48,27684,race-ethnicity,Hispanic,1500,1
2023,48,27684,race-ethnicity,Other Races and Ethnicities,209.26339285714286,1
2023,48,27684,race-ethnicity,"White, Non-Hispanic",1467.430207587688,1
2023,48,29000,age,Age 10 to 14,1850.7402961184475,1
2023,48,29000,age,Age 15 to 17,5559.134836631385,1
2023,48,29000,all,All,3156.496094889328,1
2023,48,29000,gender,Female,2118.202652962011,1
2023,48,29000,gender,Male,4064.892453518046,1
2023,48,29000,race-ethnicity,Black,6384.725928967358,1
2023,48,29000,race-ethnicity,Hispanic,3075.002836718484,1
2023,48,29000,race-ethnicity,Other Races and Ethnicities,171.75244747237647,1
2023,48,29000,race-ethnicity,"White, Non-Hispanic",7371.757248503345,1
2023,48,30464,age,Age 10 to 14,428.8455027649249,1
2023,48,30464,age,Age 15 to 17,2502.3518344308563,1
2023,48,30464,all,All,1206.2641083521444,1
2023,48,30464,gender,Female,558.8673621460507,1
2023,48,30464,gender,Male,1788.1060809000805,1
2023,48,30464,race-ethnicity,Black,1681.9787985865726,1
2023,48,30464,race-ethnicity,Hispanic,766.3575476558475,1
2023,48,30464,race-ethnicity,Other Races and Ethnicities,7.540340823405217,1
2023,48,30464,race-ethnicity,"White, Non-Hispanic",2769.8066126013723,1
2023,48,35000,age,Age 10 to 14,483.1079275137649,2
2023,48,35000,age,Age 15 to 17,2131.980834614392,2
2023,48,35000,all,All,1098.5237147942623,2
2023,48,35000,gender,Female,457.94892365289473,2
2023,48,35000,gender,Male,1742.0725205900378,2
2023,48,35000,race-ethnicity,Black,2697.4501088697343,2
2023,48,35000,race-ethnicity,Hispanic,693.2214186682654,2
2023,48,35000,race-ethnicity,Other Races and Ethnicities,23.436302833088455,2
2023,48,35000,race-ethnicity,"White, Non-Hispanic",1506.9535736525288,2
2023,48,37000,age,Age 10 to 14,592.5491346435905,1
2023,48,37000,age,Age 15 to 17,2358.8137418028778,1
2023,48,37000,all,All,1254.4934340840732,1
2023,48,37000,gender,Female,695.0606329488317,1
2023,48,37000,gender,Male,1805.2118212257972,1
2023,48,37000,race-ethnicity,Black,3056.768558951965,1
2023,48,37000,race-ethnicity,Hispanic,1298.2959865176954,1
2023,48,37000,race-ethnicity,Other Races and Ethnicities,74.41986333806913,1
2023,48,37000,race-ethnicity,"White, Non-Hispanic",2512.1293800539083,1
2023,48,39148,age,Age 10 to 14,1546.3504526880859,2
2023,48,39148,age,Age 15 to 17,3480.278422273782,2
2023,48,39148,all,All,2206.27045286604,2
2023,48,39148,gender,Female,1581.1665495432185,2
2023,48,39148,gender,Male,2719.0622598001537,2
2023,48,39148,race-ethnicity,Black,3733.5379107531007,2
2023,48,39148,race-ethnicity,Hispanic,574.1626794258373,2
2023,48,39148,race-ethnicity,Other Races and Ethnicities,332.39155725444573,2
2023,48,39148,race-ethnicity,"White, Non-Hispanic",2036.0219263899764,2
2023,48,41464,age,Age 10 to 14,748.1940144478845,2
2023,48,41464,age,Age 15 to 17,2780.019071370938,2
2023,48,41464,all,All,1499.0918702052104,2
2023,48,41464,gender,Female,784.1890531447042,2
2023,48,41464,gender,Male,2248.0017761989343,2
2023,48,41464,race-ethnicity,Black,1685.3932584269662,2
2023,48,41464,race-ethnicity,Hispanic,294.88583705451174,2
2023,48,41464,race-ethnicity,Other Races and Ethnicities,12.648621300278268,2
2023,48,41464,race-ethnicity,"White, Non-Hispanic",4202.262756869083,2
2023,48,41980,age,Age 10 to 14,138.01756587202007,1
2023,48,41980,age,Age 15 to 17,1500.9712166696097,1
2023,48,41980,all,All,704.1736961783906,1
2023,48,41980,gender,Female,312.29454306377386,1
2023,48,41980,gender,Male,1020.0026493575308,1
2023,48,41980,race-ethnicity,Black,3761.7554858934172,1
2023,48,41980,race-ethnicity,Hispanic,534.4021376085504,1
2023,48,41980,race-ethnicity,Other Races and Ethnicities,31.308703819661865,1
2023,48,41980,race-ethnicity,"White, Non-Hispanic",622.231596709555,1
2023,48,42508,age,Age 10 to 14,1350.6753376688343,1
2023,48,42508,age,Age 15 to 17,3898.492092681133,1
2023,48,42508,all,All,2382.015780854548,1
2023,48,42508,gender,Female,1385.0415512465374,1
2023,48,42508,gender,Male,3422.0532319391637,1
2023,48,42508,race-ethnicity,Black,7617.051013277429,1
2023,48,42508,race-ethnicity,Hispanic,0,1
2023,48,42508,race-ethnicity,Other Races and Ethnicities,286.5812542144302,1
2023,48,42508,race-ethnicity,"White, Non-Hispanic",3113.1609290067536,1
2023,48,43888,age,Age 10 to 14,966.3445518160613,1
2023,48,43888,age,Age 15 to 17,3644.8841447539703,1
2023,48,43888,all,All,2011.5818348064615,1
2023,48,43888,gender,Female,1542.2998412338397,1
2023,48,43888,gender,Male,2392.3444976076553,1
2023,48,43888,race-ethnicity,Black,3933.5664335664337,1
2023,48,43888,race-ethnicity,Hispanic,1084.010840108401,1
2023,48,43888,race-ethnicity,Other Races and Ethnicities,35.62522265764161,1
2023,48,43888,race-ethnicity,"White, Non-Hispanic",2253.5804549283907,1
2023,48,45000,age,Age 10 to 14,2169.026064766997,2
2023,48,45000,age,Age 15 to 17,5817.718041793388,2
2023,48,45000,all,All,3564.460453249287,2
2023,48,45000,gender,Female,2418.639053254438,2
2023,48,45000,gender,Male,4744.136460554371,2
2023,48,45000,race-ethnicity,Black,10097.847358121331,2
2023,48,45000,race-ethnicity,Hispanic,3936.6015481017325,2
2023,48,45000,race-ethnicity,Other Races and Ethnicities,81.2536273940801,2
2023,48,45000,race-ethnicity,"White, Non-Hispanic",4424.492959565948,2
2023,48,45384,age,Age 10 to 14,1800.6375463082622,1
2023,48,45384,age,Age 15 to 17,5684.090259925736,1
2023,48,45384,all,All,3261.8625396313614,1
2023,48,45384,gender,Female,2679.644316270127,1
2023,48,45384,gender,Male,3732.86672499271,1
2023,48,45384,race-ethnicity,Black,5035.971223021583,1
2023,48,45384,race-ethnicity,Hispanic,978.8026181468805,1
2023,48,45384,race-ethnicity,Other Races and Ethnicities,67.72445820433437,1
2023,48,45384,race-ethnicity,"White, Non-Hispanic",7329.580988117574,1
2023,48,45744,age,Age 10 to 14,614.8039931823715,1
2023,48,45744,age,Age 15 to 17,1723.7819983484721,1
2023,48,45744,all,All,1026.1908408638383,1
2023,48,45744,gender,Female,810.9193095142513,1
2023,48,45744,gender,Male,1222.4580923797673,1
2023,48,45744,race-ethnicity,Black,3261.854424645122,1
2023,48,45744,race-ethnicity,Hispanic,820.3582789218149,1
2023,48,45744,race-ethnicity,Other Races and Ethnicities,129.19896640826875,1
2023,48,45744,race-ethnicity,"White, Non-Hispanic",995.6853634251577,1
2023,48,47892,age,Age 10 to 14,3060.174867135265,1
2023,48,47892,age,Age 15 to 17,7086.297141323313,1
2023,48,47892,all,All,4629.387456190825,1
2023,48,47892,gender,Female,3550.488599348534,1
2023,48,47892,gender,Male,5632.3811446452,1
2023,48,47892,race-ethnicity,Black,10332.611690612084,1
2023,48,47892,race-ethnicity,Hispanic,0,1
2023,48,47892,race-ethnicity,Other Races and Ethnicities,0,1
2023,48,47892,race-ethnicity,"White, Non-Hispanic",6669.136717302706,1
2023,48,48072,age,Age 10 to 14,1561.7277849164773,1
2023,48,48072,age,Age 15 to 17,4410.122813546706,1
2023,48,48072,all,All,2549.8676650958623,1
2023,48,48072,gender,Female,1795.9396147839666,1
2023,48,48072,gender,Male,3291.9175099269887,1
2023,48,48072,race-ethnicity,Black,6162.876008804109,1
2023,48,48072,race-ethnicity,Hispanic,2117.4691202419967,1
2023,48,48072,race-ethnicity,Other Races and Ethnicities,76.60487206986365,1
2023,48,48072,race-ethnicity,"White, Non-Hispanic",4012.6299171161686,1
2023,48,48768,age,Age 10 to 14,444.6640316205534,1
2023,48,48768,age,Age 15 to 17,2570.863546473303,1
2023,48,48768,all,All,1209.7730687119474,1
2023,48,48768,gender,Female,798.4031936127744,1
2023,48,48768,gender,Male,1646.5601565047277,1
2023,48,48768,race-ethnicity,Black,0,1
2023,48,48768,race-ethnicity,Hispanic,0,1
2023,48,48768,race-ethnicity,Other Races and Ethnicities,0,1
2023,48,48768,race-ethnicity,"White, Non-Hispanic",3071.94826192401,1
2023,48,50820,age,Age 10 to 14,990.0990099009902,1
2023,48,50820,age,Age 15 to 17,4544.260572629367,1
2023,48,50820,all,All,2257.6112412177986,1
2023,48,50820,gender,Female,1496.3575506989564,1
2023,48,50820,gender,Male,2948.5346676197287,1
2023,48,50820,race-ethnicity,Black,8823.529411764706,1
2023,48,50820,race-ethnicity,Hispanic,0,1
2023,48,50820,race-ethnicity,Other Races and Ethnicities,155.86034912718205,1
2023,48,50820,race-ethnicity,"White, Non-Hispanic",2932.5920778318277,1
2023,48,53388,age,Age 10 to 14,1465.7568865301996,2
2023,48,53388,age,Age 15 to 17,4369.865408145429,2
2023,48,53388,all,All,2684.268426842684,2
2023,48,53388,gender,Female,1562.0480185131617,2
2023,48,53388,gender,Male,3838.714477012349,2
2023,48,53388,race-ethnicity,Black,9493.67088607595,2
2023,48,53388,race-ethnicity,Hispanic,2367.6880222841223,2
