year,state,place,rate_juv_arrest_quality,subgroup,rate_juv_arrest,subgroup_type
2022,18,25000,1,asian_other,607.4974070232628,race-ethnicity
2022,18,25000,1,hispanic,0,race-ethnicity
2022,18,25000,1,male,3087.4334887998425,sex
2022,18,25000,1,female,1643.918256541739,sex
2022,18,25000,1,1014,1435.3526220614829,age
2022,18,25000,1,1517,4606.97070819429,age
2022,18,31000,1,all,1768.109729961423,NA
2022,18,31000,1,white,1790.1017901017901,race-ethnicity
2022,18,31000,1,black,5162.174508908177,race-ethnicity
2022,18,31000,1,asian_other,0,race-ethnicity
2022,18,31000,1,hispanic,0,race-ethnicity
2022,18,31000,1,male,3002.9351998193724,sex
2022,18,31000,1,female,346.72649398327553,sex
2022,18,31000,1,1014,830.8810801454042,age
2022,18,31000,1,1517,3291.1392405063293,age
2022,18,36003,1,all,2486.9891647470354,NA
2022,18,36003,1,white,1450.7398051245036,race-ethnicity
2022,18,36003,1,black,5377.541604352945,race-ethnicity
2022,18,36003,1,asian_other,187.7165960723912,race-ethnicity
2022,18,36003,1,hispanic,1004.6020877764058,race-ethnicity
2022,18,36003,1,male,3633.994498335023,sex
2022,18,36003,1,female,1032.6074990642683,sex
2022,18,36003,1,1014,1034.6051764069448,age
2022,18,36003,1,1517,4968.944099378881,age
2022,18,71000,1,all,15.744312367157363,NA
2022,18,71000,1,white,0,race-ethnicity
2022,18,71000,1,black,44.58314757021846,race-ethnicity
2022,18,71000,1,asian_other,0,race-ethnicity
2022,18,71000,1,hispanic,0,race-ethnicity
2022,18,71000,1,male,31.862354628007008,sex
2022,18,71000,1,female,0,sex
2022,18,71000,1,1014,12.344155042587335,age
2022,18,71000,1,1517,21.7296827466319,age
2022,19,12000,1,all,6807.143390869012,NA
2022,19,12000,1,white,5403.631590461606,race-ethnicity
2022,19,12000,1,black,27410.832232496698,race-ethnicity
2022,19,12000,1,asian_other,73.34066740007334,race-ethnicity
2022,19,12000,1,hispanic,3097.3451327433627,race-ethnicity
2022,19,12000,1,male,7710.011507479862,sex
2022,19,12000,1,female,5178.043850101073,sex
2022,19,12000,1,1014,4442.834721719184,age
2022,19,12000,1,1517,10647.058823529413,age
2022,19,19000,1,all,6549.3031541444,NA
2022,19,19000,1,white,2616.6097838452783,race-ethnicity
2022,19,19000,1,black,28048.78048780488,race-ethnicity
2022,19,19000,1,asian_other,171.42857142857142,race-ethnicity
2022,19,19000,1,hispanic,1832.0610687022902,race-ethnicity
2022,19,19000,1,male,9285.1099830795265,sex
2022,19,19000,1,female,3572.1703011422633,sex
2022,19,19000,1,1014,4278.707931675968,age
2022,19,19000,1,1517,10247.933884297521,age
2022,19,21000,1,all,1684.7335140018067,NA
2022,19,21000,1,white,1268.732970027248,race-ethnicity
2022,19,21000,1,black,5517.241379310345,race-ethnicity
2022,19,21000,1,asian_other,241.47298520977964,race-ethnicity
2022,19,21000,1,hispanic,665.8489574207114,race-ethnicity
2022,19,21000,1,male,2344.5370455169887,sex
2022,19,21000,1,female,935.7454772301934,sex
2022,19,21000,1,1014,1024.0165021364373,age
2022,19,21000,1,1517,2731.730095727294,age
2022,19,73335,1,all,11177.704525022475,NA
2022,19,73335,1,white,10849.465472406819,race-ethnicity
2022,19,73335,1,black,42268.0412371134,race-ethnicity
2022,19,73335,1,asian_other,6144.393241167435,race-ethnicity
2022,19,73335,1,hispanic,4180.168502916396,race-ethnicity
2022,19,73335,1,male,13263.929053402737,sex
2022,19,73335,1,female,7483.416252072969,sex
2022,19,73335,1,1014,9107.056353948006,age
2022,19,73335,1,1517,14536.406495547408,age
2022,20,36000,1,all,966.431912815504,NA
2022,20,36000,1,white,749.016122889425,race-ethnicity
2022,20,36000,1,black,3182.4062095730915,race-ethnicity
2022,20,36000,1,asian_other,77.81091946569835,race-ethnicity
2022,20,36000,1,hispanic,538.188480476354,race-ethnicity
2022,20,36000,1,male,1110.6703689012295,sex
2022,20,36000,1,female,704.4508485430675,sex
2022,20,36000,1,1014,627.1066865250451,age
2022,20,36000,1,1517,1612.9032258064515,age
2022,20,38900,1,all,183.206106870229,NA
2022,20,38900,1,white,77.07129094412332,race-ethnicity
2022,20,38900,1,black,3007.518796992481,race-ethnicity
2022,20,38900,1,asian_other,325.99837000814995,race-ethnicity
2022,20,38900,1,hispanic,130.89005235602096,race-ethnicity
2022,20,38900,1,male,200.86083213773313,sex
2022,20,38900,1,female,163.13213703099512,sex
2022,20,38900,1,1014,71.77033492822966,age
2022,20,38900,1,1517,379.746835443038,age
2022,20,52575,1,all,5528.792292180148,NA
2022,20,52575,1,white,5618.724158298877,race-ethnicity
2022,20,52575,1,black,18423.23651452282,race-ethnicity
2022,20,52575,1,asian_other,128.90750886239124,race-ethnicity
2022,20,52575,1,hispanic,8763.250883392226,race-ethnicity
2022,20,52575,1,male,7419.040398570345,sex
2022,20,52575,1,female,2587.30711219399,sex
2022,20,52575,1,1014,2788.734978442345,age
2022,20,52575,1,1517,9825.924327434901,age
2022,20,53775,1,all,4557.893743512314,NA
2022,20,53775,1,white,4465.620328849029,race-ethnicity
2022,20,53775,1,black,31607.629427792916,race-ethnicity
2022,20,53775,1,asian_other,386.0127157129882,race-ethnicity
2022,20,53775,1,hispanic,6253.203485392108,race-ethnicity
2022,20,53775,1,male,5407.677220509947,sex
2022,20,53775,1,female,3261.180509201869,sex
2022,20,53775,1,1014,2055.538318336953,age
2022,20,53775,1,1517,8443.7484943387135,age
2022,20,71000,1,all,2804.798962386511,NA
2022,20,71000,1,white,2463.115778944736,race-ethnicity
2022,20,71000,1,black,13357.40072202166,race-ethnicity
2022,20,71000,1,asian_other,30.959752321981426,race-ethnicity
2022,20,71000,1,hispanic,1442.6028238182935,race-ethnicity
2022,20,71000,1,male,4297.7111806356,sex
2022,20,71000,1,female,1245.409548139869,sex
2022,20,71000,1,1014,1756.4402810304448,age
2022,20,71000,1,1517,4537.634408602151,age
2022,20,79000,1,all,1964.7056238050238,NA
2022,20,79000,1,white,1666.7286729417017,race-ethnicity
2022,20,79000,1,black,8600.641539695269,race-ethnicity
2022,20,79000,1,asian_other,124.66999119976532,race-ethnicity
2022,20,79000,1,hispanic,1802.172481895984,race-ethnicity
2022,20,79000,1,male,2630.3368375885,sex
2022,20,79000,1,female,1166.7717812415533,sex
2022,20,79000,1,1014,860.6684870899727,age
2022,20,79000,1,1517,3892.1071687183203,age
2022,21,46027,1,all,2144.003277457239,NA
2022,21,46027,1,white,1659.1251885369531,race-ethnicity
2022,21,46027,1,black,6474.820143884892,race-ethnicity
2022,21,46027,1,asian_other,42.55922825932756,race-ethnicity
2022,21,46027,1,hispanic,3083.923154701719,race-ethnicity
2022,21,46027,1,male,3190.993271600826,sex
2022,21,46027,1,female,1008.4033613445379,sex
2022,21,46027,1,1014,1077.752117013087,age
2022,21,46027,1,1517,3890.1395767672225,age
2022,21,48006,1,all,15.671033661380307,NA
2022,21,48006,1,white,5.849492556520722,race-ethnicity
2022,21,48006,1,black,39.854530961988736,race-ethnicity
2022,21,48006,1,asian_other,0,race-ethnicity
2022,21,48006,1,hispanic,0,race-ethnicity
2022,21,48006,1,male,21.967676133689,sex
2022,21,48006,1,female,9.390553103577801,sex
2022,21,48006,1,1014,2.487933522416281,age
2022,21,48006,1,1517,38.10652891862139,age
2022,22,05000,1,all,3893.602623496955,NA
2022,22,05000,1,white,980.6386723661052,race-ethnicity
2022,22,05000,1,black,5124.757209024354,race-ethnicity
2022,22,05000,1,asian_other,108.22510822510823,race-ethnicity
2022,22,05000,1,hispanic,2135.678391959799,race-ethnicity
2022,22,05000,1,male,5447.6227667675485,sex
2022,22,05000,1,female,1884.4781445138267,sex
2022,22,05000,1,1014,1717.0818505338077,age
2022,22,05000,1,1517,6962.7399322544225,age
2022,22,40735,1,all,1322.0338983050847,NA
2022,22,40735,1,white,818.4399532320027,race-ethnicity
2022,22,40735,1,black,2369.7794462693573,race-ethnicity
2022,22,40735,1,asian_other,0,race-ethnicity
2022,22,40735,1,hispanic,694.4444444444445,race-ethnicity
2022,22,40735,1,male,2011.0003437607425,sex
2022,22,40735,1,female,568.3717820127048,sex
2022,22,40735,1,1014,821.4133975357598,age
2022,22,40735,1,1517,2067.94682422452,age
2022,22,41155,1,all,1872.5198412698412,NA
2022,22,41155,1,white,575.1848808545604,race-ethnicity
2022,22,41155,1,black,2849.4176372712145,race-ethnicity
2022,22,41155,1,asian_other,0,race-ethnicity
2022,22,41155,1,hispanic,303.030303030303,race-ethnicity
2022,22,41155,1,male,2537.8450578806764,sex
2022,22,41155,1,female,923.8521836506159,sex
2022,22,41155,1,1014,571.4285714285714,age
2022,22,41155,1,1517,4547.176960970065,age
2022,22,55000,1,all,0,NA
2022,22,55000,1,white,0,race-ethnicity
2022,22,55000,1,black,0,race-ethnicity
2022,22,55000,1,asian_other,0,race-ethnicity
2022,22,55000,1,hispanic,0,race-ethnicity
2022,22,55000,1,male,0,sex
2022,22,55000,1,female,0,sex
2022,22,55000,1,1014,0,age
2022,22,55000,1,1517,0,age
2022,22,70000,1,all,14.142937959645485,NA
2022,22,70000,1,white,18.463810930576074,race-ethnicity
2022,22,70000,1,black,13.939224979091163,race-ethnicity
2022,22,70000,1,asian_other,0,race-ethnicity
2022,22,70000,1,hispanic,0,race-ethnicity
2022,22,70000,1,male,27.442371020856204,sex
2022,22,70000,1,female,0,sex
2022,22,70000,1,1014,0,age
2022,22,70000,1,1517,38.669760247486465,age
2022,24,04000,1,all,908.6909111778547,NA
2022,24,04000,1,white,200.27537864563774,race-ethnicity
2022,24,04000,1,black,1166.8949531134758,race-ethnicity
2022,24,04000,1,asian_other,31.645569620253166,race-ethnicity
2022,24,04000,1,hispanic,0,race-ethnicity
2022,24,04000,1,male,1438.3408905076933,sex
2022,24,04000,1,female,331.138881223637,sex
2022,24,04000,1,1014,354.2226289222777,age
2022,24,04000,1,1517,1929.7673407262448,age
2022,24,30325,1,all,587.5590752331077,NA
2022,24,30325,1,white,548.7652781242206,race-ethnicity
2022,24,30325,1,black,1514.1540487162608,race-ethnicity
2022,24,30325,1,asian_other,0,race-ethnicity
2022,24,30325,1,hispanic,0,race-ethnicity
2022,24,30325,1,male,924.2618741976894,sex
2022,24,30325,1,female,254.1942043721403,sex
2022,24,30325,1,1014,438.68394815553336,age
2022,24,30325,1,1517,852.8784648187633,age
2022,25,07000,1,all,823.1078292974264,NA
2022,25,07000,1,white,652.0031421838178,race-ethnicity
2022,25,07000,1,black,1724.2496920982692,race-ethnicity
2022,25,07000,1,asian_other,16.77101967799642,race-ethnicity
2022,25,07000,1,hispanic,213.6215129429505,race-ethnicity
2022,25,07000,1,male,1272.7737101992168,sex
2022,25,07000,1,female,310.37999379240017,sex
2022,25,07000,1,1014,233.69233895549684,age
2022,25,07000,1,1517,1876.6269144621344,age
2022,25,09000,1,all,2809.8920450195237,NA
2022,25,09000,1,white,1376.762928139691,race-ethnicity
2022,25,09000,1,black,5597.147950089126,race-ethnicity
2022,25,09000,1,asian_other,0,race-ethnicity
2022,25,09000,1,hispanic,2063.1850419084462,race-ethnicity
2022,25,09000,1,male,4141.291108404385,sex
2022,25,09000,1,female,1386.1081164330817,sex
2022,25,09000,1,1014,1148.5642946317103,age
2022,25,09000,1,1517,5444.466442288655,age
2022,25,11000,1,all,744.1530829199149,NA
2022,25,11000,1,white,450.61960195268495,race-ethnicity
2022,25,11000,1,black,1716.171617161716,race-ethnicity
2022,25,11000,1,asian_other,136.4256480218281,race-ethnicity
2022,25,11000,1,hispanic,729.0400972053462,race-ethnicity
2022,25,11000,1,male,1333.3333333333335,sex
2022,25,11000,1,female,107.37294201861131,sex
2022,25,11000,1,1014,237.88284269997024,age
2022,25,11000,1,1517,1490.5743095133712,age
2022,25,23000,1,all,3886.46288209607,NA
2022,25,23000,1,white,4323.790720631787,race-ethnicity
2022,25,23000,1,black,13091.641490433032,race-ethnicity
2022,25,23000,1,asian_other,64.47453255963894,race-ethnicity
2022,25,23000,1,hispanic,4084.4424047728317,race-ethnicity
2022,25,23000,1,male,4832.019908751555,sex
2022,25,23000,1,female,2743.199631166436,sex
2022,25,23000,1,1014,2074.9665327978582,age
2022,25,23000,1,1517,7286.43216080402,age
2022,25,34550,1,all,2894.6352759552296,NA
2022,25,34550,1,white,11846.061334936861,race-ethnicity
2022,25,34550,1,black,6493.506493506493,race-ethnicity
2022,25,34550,1,asian_other,12.251899044351873,race-ethnicity
2022,25,34550,1,hispanic,2801.0033444816054,race-ethnicity
2022,25,34550,1,male,4093.7848902121327,sex
2022,25,34550,1,female,1563.1262525050101,sex
2022,25,34550,1,1014,1877.9342723004695,age
2022,25,34550,1,1517,4847.801578354002,age
2022,25,37000,1,all,3072.6770929162835,NA
2022,25,37000,1,white,5102.459016393443,race-ethnicity
2022,25,37000,1,black,4903.536977491962,race-ethnicity
2022,25,37000,1,asian_other,484.61862621154654,race-ethnicity
2022,25,37000,1,hispanic,127.1051795360661,race-ethnicity
2022,25,37000,1,male,4005.8266569555717,sex
2022,25,37000,1,female,2082.5585719598366,sex
2022,25,37000,1,1014,1256.51650848817,age
2022,25,37000,1,1517,7081.735025081144,age
2022,25,37490,1,all,2213.2087117538135,NA
2022,25,37490,1,white,2541.2960609911056,race-ethnicity
2022,25,37490,1,black,3184.7133757961783,race-ethnicity
2022,25,37490,1,asian_other,88.04366966015144,race-ethnicity
2022,25,37490,1,hispanic,2202.845341899954,race-ethnicity
2022,25,37490,1,male,3022.028035681777,sex
2022,25,37490,1,female,1162.7906976744187,sex
2022,25,37490,1,1014,933.471625425989,age
2022,25,37490,1,1517,4094.0766550522644,age
2022,25,45000,1,all,942.3604757548034,NA
2022,25,45000,1,white,1298.9733919966477,race-ethnicity
2022,25,45000,1,black,5555.555555555556,race-ethnicity
2022,25,45000,1,asian_other,0,race-ethnicity
2022,25,45000,1,hispanic,598.5037406483791,race-ethnicity
2022,25,45000,1,male,1428.3225918829473,sex
2022,25,45000,1,female,231.25843129697438,sex
2022,25,45000,1,1014,279.4597112249651,age
2022,25,45000,1,1517,1893.517487190911,age
2022,25,45560,1,all,827.814569536424,NA
2022,25,45560,1,white,575.9321006365566,race-ethnicity
2022,25,45560,1,black,11952.191235059761,race-ethnicity
2022,25,45560,1,asian_other,177.61989342806396,race-ethnicity
2022,25,45560,1,hispanic,3750,race-ethnicity
2022,25,45560,1,male,1137.3390557939913,sex
2022,25,45560,1,female,499.60031974420457,sex
2022,25,45560,1,1014,209.86358866736623,age
2022,25,45560,1,1517,1723.2640648758236,age
2022,25,55745,1,all,606.5442936951317,NA
2022,25,55745,1,white,496.3600264725348,race-ethnicity
2022,25,55745,1,black,6953.6423841059595,race-ethnicity
2022,25,55745,1,asian_other,34.002040122407344,race-ethnicity
2022,25,55745,1,hispanic,3389.830508474576,race-ethnicity
2022,25,55745,1,male,855.4842652001222,sex
2022,25,55745,1,female,300.80213903743316,sex
2022,25,55745,1,1014,248.75621890547262,age
2022,25,55745,1,1517,1247.216035634744,age
2022,25,62535,1,all,475.22063815342835,NA
2022,25,62535,1,white,193.98642095053347,race-ethnicity
2022,25,62535,1,black,4072.398190045249,race-ethnicity
2022,25,62535,1,asian_other,0,race-ethnicity
2022,25,62535,1,hispanic,584.7953216374269,race-ethnicity
2022,25,62535,1,male,684.5407872219054,sex
2022,25,62535,1,female,167.64459346186086,sex
2022,25,62535,1,1014,107.41138560687432,age
2022,25,62535,1,1517,1107.011070110701,age
2022,25,67000,1,all,1816.1872257435398,NA
2022,25,67000,1,white,3283.4731849689892,race-ethnicity
2022,25,67000,1,black,3125.842091080571,race-ethnicity
2022,25,67000,1,asian_other,13.86001386001386,race-ethnicity
2022,25,67000,1,hispanic,1530.470271774418,race-ethnicity
2022,25,67000,1,male,2360.7280750137893,sex
2022,25,67000,1,female,912.4336102410459,sex
2022,25,67000,1,1014,642.8708501247361,age
2022,25,67000,1,1517,3859.004343468092,age
2022,25,82000,1,all,1018.4055587970086,NA
2022,25,82000,1,white,1648.942525988768,race-ethnicity
2022,25,82000,1,black,1337.5071143995447,race-ethnicity
2022,25,82000,1,asian_other,0,race-ethnicity
2022,25,82000,1,hispanic,1444.9638759031025,race-ethnicity
2022,25,82000,1,male,1540.1650895913026,sex
2022,25,82000,1,female,437.2687521022536,sex
2022,25,82000,1,1014,554.7021676053935,age
2022,25,82000,1,1517,1779.9579537491243,age
2022,26,03000,1,all,923.1732123298389,NA
2022,26,03000,1,white,762.4200688637482,race-ethnicity
2022,26,03000,1,black,5393.258426966292,race-ethnicity
2022,26,03000,1,asian_other,106.38297872340426,race-ethnicity
2022,26,03000,1,hispanic,3157.8947368421054,race-ethnicity
2022,26,03000,1,male,1674.8768472906402,sex
2022,26,03000,1,female,149.43215780035865,sex
2022,26,03000,1,1014,149.55134596211366,age
2022,26,03000,1,1517,2227.8268179907523,age
2022,26,21000,1,all,2164.3938446140373,NA
2022,26,21000,1,white,1243.376898622395,race-ethnicity
2022,26,21000,1,black,41518.987341772154,race-ethnicity
2022,26,21000,1,asian_other,0,race-ethnicity
2022,26,21000,1,hispanic,1277.3722627737227,race-ethnicity
2022,26,21000,1,male,3366.840256751847,sex
2022,26,21000,1,female,763.3587786259542,sex
2022,26,21000,1,1014,718.8498402555911,age
2022,26,21000,1,1517,4589.614740368509,age
2022,26,22000,1,all,780.4657344437061,NA
2022,26,22000,1,white,339.2830801003098,race-ethnicity
2022,26,22000,1,black,946.7391106830696,race-ethnicity
2022,26,22000,1,asian_other,11.2145340361108,race-ethnicity
2022,26,22000,1,hispanic,0,race-ethnicity
2022,26,22000,1,male,1356.0283687943263,sex
2022,26,22000,1,female,197.31093384446262,sex
2022,26,22000,1,1014,210.73890327962417,age
2022,26,22000,1,1517,1811.4646645215112,age
2022,26,27440,1,all,1118.4399197017494,NA
2022,26,27440,1,white,992.2822491730982,race-ethnicity
2022,26,27440,1,black,2555.9105431309904,race-ethnicity
2022,26,27440,1,asian_other,56.14823133071309,race-ethnicity
2022,26,27440,1,hispanic,298.5074626865672,race-ethnicity
2022,26,27440,1,male,1609.260304912479,sex
2022,26,27440,1,female,495.3379953379953,sex
2022,26,27440,1,1014,356.3791874554526,age
2022,26,27440,1,1517,2278.481012658228,age
2022,26,29000,1,all,674.0731494195481,NA
2022,26,29000,1,white,1361.9696176008383,race-ethnicity
2022,26,29000,1,black,485.5275443510738,race-ethnicity
2022,26,29000,1,asian_other,0,race-ethnicity
2022,26,29000,1,hispanic,0,race-ethnicity
2022,26,29000,1,male,995.3872299101723,sex
2022,26,29000,1,female,205.54984583761563,sex
2022,26,29000,1,1014,563.0865484880084,age
2022,26,29000,1,1517,839.5522388059701,age
2022,26,34000,1,all,213.11199596208849,NA
2022,26,34000,1,white,74.92507492507492,race-ethnicity
2022,26,34000,1,black,711.8254879448909,race-ethnicity
2022,26,34000,1,asian_other,0,race-ethnicity
2022,26,34000,1,hispanic,0,race-ethnicity
2022,26,34000,1,male,322.98996424039683,sex
2022,26,34000,1,female,98.23182711198427,sex
2022,26,34000,1,1014,123.29286798179058,age
2022,26,34000,1,1517,343.07671195279266,age
2022,26,46000,1,all,1251.6980399767126,NA
2022,26,46000,1,white,228.25259954349482,race-ethnicity
2022,26,46000,1,black,2951.6261273572013,race-ethnicity
2022,26,46000,1,asian_other,73.96449704142012,race-ethnicity
2022,26,46000,1,hispanic,0,race-ethnicity
2022,26,46000,1,male,1875.2391886720245,sex
2022,26,46000,1,female,472.4409448818898,sex
2022,26,46000,1,1014,540.7911001236095,age
2022,26,46000,1,1517,2451.7475221700574,age
2022,26,49000,1,all,1361.8444630271174,NA
2022,26,49000,1,white,767.7543186180422,race-ethnicity
2022,26,49000,1,black,17514.12429378531,race-ethnicity
2022,26,49000,1,asian_other,0,race-ethnicity
2022,26,49000,1,hispanic,122.24938875305624,race-ethnicity
2022,26,49000,1,male,1622.6240148354195,sex
2022,26,49000,1,female,1084.5452304658616,sex
2022,26,49000,1,1014,610.6870229007634,age
2022,26,49000,1,1517,2618.9715745768126,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,26,74900,1,all,886.4182692307692,NA
2022,26,74900,1,white,272.2940776038121,race-ethnicity
2022,26,74900,1,black,1258.0054894784994,race-ethnicity
2022,26,74900,1,asian_other,0,race-ethnicity
2022,26,74900,1,hispanic,0,race-ethnicity
2022,26,74900,1,male,1496.3387456224134,sex
2022,26,74900,1,female,341.3940256045519,sex
2022,26,74900,1,1014,182.00728029121163,age
2022,26,74900,1,1517,1850.5338078291813,age
2022,26,76460,1,all,228.96393817973666,NA
2022,26,76460,1,white,175.054704595186,race-ethnicity
2022,26,76460,1,black,1251.5644555694619,race-ethnicity
2022,26,76460,1,asian_other,0,race-ethnicity
2022,26,76460,1,hispanic,0,race-ethnicity
2022,26,76460,1,male,231.21387283236996,sex
2022,26,76460,1,female,226.75736961451247,sex
2022,26,76460,1,1014,96.25962596259626,age
2022,26,76460,1,1517,423.6433326608836,age
2022,26,80700,1,all,1734.7154643537126,NA
2022,26,80700,1,white,1507.2463768115942,race-ethnicity
2022,26,80700,1,black,14981.2734082397,race-ethnicity
2022,26,80700,1,asian_other,53.4045393858478,race-ethnicity
2022,26,80700,1,hispanic,1016.9491525423728,race-ethnicity
2022,26,80700,1,male,2259.8870056497176,sex
2022,26,80700,1,female,1018.2828049062717,sex
2022,26,80700,1,1014,617.5081729022885,age
2022,26,80700,1,1517,3292.806484295846,age
2022,26,84000,1,all,2364.426817176417,NA
2022,26,84000,1,white,1114.1174598121918,race-ethnicity
2022,26,84000,1,black,6522.97220646625,race-ethnicity
2022,26,84000,1,asian_other,151.42337976983646,race-ethnicity
2022,26,84000,1,hispanic,442.4778761061947,race-ethnicity
2022,26,84000,1,male,3717.4170616113743,sex
2022,26,84000,1,female,723.3841799025004,sex
2022,26,84000,1,1014,1147.8813041885455,age
2022,26,84000,1,1517,4388.459975619667,age
2022,26,86000,1,all,2343.017806935333,NA
2022,26,86000,1,white,1752.3087852237745,race-ethnicity
2022,26,86000,1,black,4964.894684052156,race-ethnicity
2022,26,86000,1,asian_other,79.87220447284345,race-ethnicity
2022,26,86000,1,hispanic,373.13432835820896,race-ethnicity
2022,26,86000,1,male,3323.262839879154,sex
2022,26,86000,1,female,1227.7951933124348,sex
2022,26,86000,1,1014,1347.42951907131,age
2022,26,86000,1,1517,4158.790170132325,age
2022,26,88940,1,all,3571.0337202874516,NA
2022,26,88940,1,white,2792.498980839788,race-ethnicity
2022,26,88940,1,black,16132.596685082874,race-ethnicity
2022,26,88940,1,asian_other,185.5287569573284,race-ethnicity
2022,26,88940,1,hispanic,2039.5738203957383,race-ethnicity
2022,26,88940,1,male,4904.09764603313,sex
2022,26,88940,1,female,1323.760376935158,sex
2022,26,88940,1,1014,1903.7159070108,age
2022,26,88940,1,1517,6113.902847571189,age
2022,27,06616,1,all,7613.300808832969,NA
2022,27,06616,1,white,2972.7095516569198,race-ethnicity
2022,27,06616,1,black,29098.360655737702,race-ethnicity
2022,27,06616,1,asian_other,1170.6438541197658,race-ethnicity
2022,27,06616,1,hispanic,4335.047759000735,race-ethnicity
2022,27,06616,1,male,8515.81508515815,sex
2022,27,06616,1,female,4702.364773036151,sex
2022,27,06616,1,1014,3064.7235319331335,age
2022,27,06616,1,1517,14409.22190201729,age
2022,27,07966,1,all,6136.05175455793,NA
2022,27,07966,1,white,2568.093385214008,race-ethnicity
2022,27,07966,1,black,13299.57356076759,race-ethnicity
2022,27,07966,1,asian_other,386.59793814432993,race-ethnicity
2022,27,07966,1,hispanic,997.7827050997782,race-ethnicity
2022,27,07966,1,male,7874.950534230313,sex
2022,27,07966,1,female,2622.377622377622,sex
2022,27,07966,1,1014,4721.166032953105,age
2022,27,07966,1,1517,8431.876606683805,age
2022,27,17000,1,all,1504.4971381847915,NA
2022,27,17000,1,white,632.4110671936759,race-ethnicity
2022,27,17000,1,black,16831.68316831683,race-ethnicity
2022,27,17000,1,asian_other,2579.1324736225088,race-ethnicity
2022,27,17000,1,hispanic,0,race-ethnicity
2022,27,17000,1,male,2130.492676431425,sex
2022,27,17000,1,female,642.8801028608165,sex
2022,27,17000,1,1014,600,age
2022,27,17000,1,1517,3215.130023640662,age
2022,27,43000,1,all,2284.573913561493,NA
2022,27,43000,1,white,398.56205064082525,race-ethnicity
2022,27,43000,1,black,5487.04200178731,race-ethnicity
2022,27,43000,1,asian_other,625.8475018253886,race-ethnicity
2022,27,43000,1,hispanic,0,race-ethnicity
2022,27,43000,1,male,3327.066598302285,sex
2022,27,43000,1,female,867.665418227216,sex
2022,27,43000,1,1014,658.5446163977609,age
2022,27,43000,1,1517,5091.765470196524,age
2022,27,51730,1,all,1217.9965200099427,NA
2022,27,51730,1,white,963.1147540983607,race-ethnicity
2022,27,51730,1,black,10864.197530864198,race-ethnicity
2022,27,51730,1,asian_other,36.218761318362915,race-ethnicity
2022,27,51730,1,hispanic,0,race-ethnicity
2022,27,51730,1,male,1631.8350987689664,sex
2022,27,51730,1,female,351.41664836371626,sex
2022,27,51730,1,1014,486.8002246770268,age
2022,27,51730,1,1517,2661.7375231053607,age
2022,27,54880,1,all,3641.917293233083,NA
2022,27,54880,1,white,2555.1972215331184,race-ethnicity
2022,27,54880,1,black,12184.648416532475,race-ethnicity
2022,27,54880,1,asian_other,422.08934224410837,race-ethnicity
2022,27,54880,1,hispanic,76.74597083653109,race-ethnicity
2022,27,54880,1,male,4263.974687358746,sex
2022,27,54880,1,female,2332.409068667428,sex
2022,27,54880,1,1014,1518.574297188755,age
2022,27,54880,1,1517,7166.666666666667,age
2022,27,58000,1,all,1601.9979289760615,NA
2022,27,58000,1,white,315.0773792975628,race-ethnicity
2022,27,58000,1,black,5945.448973337419,race-ethnicity
2022,27,58000,1,asian_other,406.0063156537991,race-ethnicity
2022,27,58000,1,hispanic,0,race-ethnicity
2022,27,58000,1,male,2674.8971193415637,sex
2022,27,58000,1,female,547.7494641581329,sex
2022,27,58000,1,1014,620.347394540943,age
2022,27,58000,1,1517,3333.894595049672,age
2022,27,71428,1,all,1466.6808374960144,NA
2022,27,71428,1,white,640.4527852249032,race-ethnicity
2022,27,71428,1,black,12540.192926045016,race-ethnicity
2022,27,71428,1,asian_other,482.392667631452,race-ethnicity
2022,27,71428,1,hispanic,1434.4262295081967,race-ethnicity
2022,27,71428,1,male,1926.0106788710907,sex
2022,27,71428,1,female,576.2304921968787,sex
2022,27,71428,1,1014,741.1150412666329,age
2022,27,71428,1,1517,2707.373271889401,age
2022,NA,NA,NA,all,NA,NA
2022,NA,NA,NA,white,NA,race-ethnicity
2022,NA,NA,NA,black,NA,race-ethnicity
2022,NA,NA,NA,asian_other,NA,race-ethnicity
2022,NA,NA,NA,hispanic,NA,race-ethnicity
2022,NA,NA,NA,male,NA,sex
2022,NA,NA,NA,female,NA,sex
2022,NA,NA,NA,1014,NA,age
2022,NA,NA,NA,1517,NA,age
2022,29,15670,1,all,10931.382649907275,NA
2022,29,15670,1,white,5680.583579078069,race-ethnicity
2022,29,15670,1,black,54292.527821939584,race-ethnicity
2022,29,15670,1,asian_other,448.87780548628433,race-ethnicity
2022,29,15670,1,hispanic,4070.796460176991,race-ethnicity
2022,29,15670,1,male,13774.97371188223,sex
2022,29,15670,1,female,4241.5673601292665,sex
2022,29,15670,1,1014,6565.656565656566,age
2022,29,15670,1,1517,17817.312798725437,age
2022,29,35000,1,all,7652.897854626961,NA
2022,29,35000,1,white,8452.849346363751,race-ethnicity
