year,state,county,subgroup_type,subgroup,rate_juv_arrest,rate_juv_arrest_quality
2022,51,036,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,036,race-ethnicity,Hispanic,NA,NA
2022,51,036,gender,Male,0,1
2022,51,036,gender,Female,0,1
2022,51,036,age,Age 10 to 14,0,1
2022,51,036,age,Age 15 to 17,0,1
2022,51,037,all,All,0,1
2022,51,037,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,037,race-ethnicity,Black,0,1
2022,51,037,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,037,race-ethnicity,Hispanic,0,1
2022,51,037,gender,Male,0,1
2022,51,037,gender,Female,0,1
2022,51,037,age,Age 10 to 14,0,1
2022,51,037,age,Age 15 to 17,0,1
2022,51,041,all,All,1593.994491700992,3
2022,51,041,race-ethnicity,"White, Non-Hispanic",1338.3739625429105,3
2022,51,041,race-ethnicity,Black,3534.260690365791,3
2022,51,041,race-ethnicity,Other Races and Ethnicities,36.096739261220065,3
2022,51,041,race-ethnicity,Hispanic,1779.1732077446363,3
2022,51,041,gender,Male,2029.1693088142042,3
2022,51,041,gender,Female,1159.3920498830864,3
2022,51,041,age,Age 10 to 14,886.785700083509,3
2022,51,041,age,Age 15 to 17,2713.764009570583,3
2022,51,043,all,All,529.1005291005291,1
2022,51,043,race-ethnicity,"White, Non-Hispanic",322.8410008071025,1
2022,51,043,race-ethnicity,Black,2985.0746268656717,1
2022,51,043,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,043,race-ethnicity,Hispanic,930.2325581395348,1
2022,51,043,gender,Male,875.9124087591242,1
2022,51,043,gender,Female,241.8379685610641,1
2022,51,043,age,Age 10 to 14,468.93317702227426,1
2022,51,043,age,Age 15 to 17,606.9802731411229,1
2022,51,045,all,All,0,1
2022,51,045,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,045,race-ethnicity,Black,NA,NA
2022,51,045,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,045,race-ethnicity,Hispanic,NA,NA
2022,51,045,gender,Male,0,1
2022,51,045,gender,Female,0,1
2022,51,045,age,Age 10 to 14,0,1
2022,51,045,age,Age 15 to 17,0,1
2022,51,047,all,All,684.8198271645198,1
2022,51,047,race-ethnicity,"White, Non-Hispanic",814.2493638676845,1
2022,51,047,race-ethnicity,Black,1512.8593040847202,1
2022,51,047,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,047,race-ethnicity,Hispanic,531.5110098709188,1
2022,51,047,gender,Male,1027.8514588859416,1
2022,51,047,gender,Female,352.9034327879371,1
2022,51,047,age,Age 10 to 14,231.06546854942235,1
2022,51,047,age,Age 15 to 17,1474.5308310991957,1
2022,51,049,all,All,197.99851423065968,1
2022,51,049,race-ethnicity,"White, Non-Hispanic",143.26647564469914,1
2022,51,049,race-ethnicity,Black,336.77388937814044,1
2022,51,049,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,049,race-ethnicity,Hispanic,0,1
2022,51,049,gender,Male,215.98061004746856,1
2022,51,049,gender,Female,178.57142857142856,1
2022,51,049,age,Age 10 to 14,139.08205841446454,1
2022,51,049,age,Age 15 to 17,292.9781817908486,1
2022,51,051,all,All,66.09385327164573,3
2022,51,051,race-ethnicity,"White, Non-Hispanic",67.70480704129993,3
2022,51,051,race-ethnicity,Black,NA,NA
2022,51,051,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,051,race-ethnicity,Hispanic,NA,NA
2022,51,051,gender,Male,127.87723785166241,3
2022,51,051,gender,Female,0,3
2022,51,051,age,Age 10 to 14,0,3
2022,51,051,age,Age 15 to 17,198.80715705765405,3
2022,51,053,all,All,39.478878799842086,3
2022,51,053,race-ethnicity,"White, Non-Hispanic",0,3
2022,51,053,race-ethnicity,Black,124.22360248447205,3
2022,51,053,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,053,race-ethnicity,Hispanic,NA,NA
2022,51,053,gender,Male,65.44502617801048,3
2022,51,053,gender,Female,0,3
2022,51,053,age,Age 10 to 14,0,3
2022,51,053,age,Age 15 to 17,102.24948875255625,3
2022,51,057,all,All,111.60714285714285,1
2022,51,057,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,057,race-ethnicity,Black,228.83295194508008,1
2022,51,057,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,057,race-ethnicity,Hispanic,0,1
2022,51,057,gender,Male,0,1
2022,51,057,gender,Female,292.39766081871346,1
2022,51,057,age,Age 10 to 14,182.14936247723134,1
2022,51,057,age,Age 15 to 17,0,1
2022,51,059,all,All,1410.156376995351,2
2022,51,059,race-ethnicity,"White, Non-Hispanic",1934.3483819549372,2
2022,51,059,race-ethnicity,Black,3858.37142635779,2
2022,51,059,race-ethnicity,Other Races and Ethnicities,126.24744499218467,2
2022,51,059,race-ethnicity,Hispanic,2625.4045307443366,2
2022,51,059,gender,Male,1767.2033966194024,2
2022,51,059,gender,Female,1042.5430131472592,2
2022,51,059,age,Age 10 to 14,622.5070293598378,2
2022,51,059,age,Age 15 to 17,2703.3991110347642,2
2022,51,061,all,All,157.70957175785514,3
2022,51,061,race-ethnicity,"White, Non-Hispanic",197.23865877712032,3
2022,51,061,race-ethnicity,Black,0,3
2022,51,061,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,061,race-ethnicity,Hispanic,0,3
2022,51,061,gender,Male,253.93600812595227,3
2022,51,061,gender,Female,69.68641114982579,3
2022,51,061,age,Age 10 to 14,19.884668920262477,3
2022,51,061,age,Age 15 to 17,373.366521468575,3
2022,51,063,all,All,1478.8732394366198,3
2022,51,063,race-ethnicity,"White, Non-Hispanic",1385.8497447118891,3
2022,51,063,race-ethnicity,Black,NA,NA
2022,51,063,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,063,race-ethnicity,Hispanic,1587.3015873015872,3
2022,51,063,gender,Male,2678.5714285714284,3
2022,51,063,gender,Female,401.0695187165776,3
2022,51,063,age,Age 10 to 14,572.737686139748,3
2022,51,063,age,Age 15 to 17,2925.0457038391223,3
2022,51,065,all,All,43.084877208099954,1
2022,51,065,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,065,race-ethnicity,Black,427.35042735042737,1
2022,51,065,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,065,race-ethnicity,Hispanic,0,1
2022,51,065,gender,Male,77.82101167315176,1
2022,51,065,gender,Female,0,1
2022,51,065,age,Age 10 to 14,0,1
2022,51,065,age,Age 15 to 17,97.37098344693281,1
2022,51,067,all,All,3066.4395229982965,3
2022,51,067,race-ethnicity,"White, Non-Hispanic",2910.3053435114502,3
2022,51,067,race-ethnicity,Black,6717.85028790787,3
2022,51,067,race-ethnicity,Other Races and Ethnicities,877.1929824561403,3
2022,51,067,race-ethnicity,Hispanic,3267.9738562091507,3
2022,51,067,gender,Male,3188.691650230112,3
2022,51,067,gender,Female,2900.490852298081,3
2022,51,067,age,Age 10 to 14,1926.0165087129317,3
2022,51,067,age,Age 15 to 17,4920.477137176938,3
2022,51,069,all,All,1182.4489397048765,3
2022,51,069,race-ethnicity,"White, Non-Hispanic",1190.331592372161,3
2022,51,069,race-ethnicity,Black,5820.1058201058195,3
2022,51,069,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,069,race-ethnicity,Hispanic,1562.5,3
2022,51,069,gender,Male,1203.2085561497327,3
2022,51,069,gender,Female,1160.6964178507103,3
2022,51,069,age,Age 10 to 14,592.1770297646875,3
2022,51,069,age,Age 15 to 17,2175.0524109014677,3
2022,51,071,all,All,75.47169811320754,2
2022,51,071,race-ethnicity,"White, Non-Hispanic",76.5696784073507,2
2022,51,071,race-ethnicity,Black,NA,NA
2022,51,071,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,071,race-ethnicity,Hispanic,NA,NA
2022,51,071,gender,Male,154.08320493066256,2
2022,51,071,gender,Female,0,2
2022,51,071,age,Age 10 to 14,0,2
2022,51,071,age,Age 15 to 17,166.38935108153078,2
2022,51,073,all,All,937.7442042198489,1
2022,51,073,race-ethnicity,"White, Non-Hispanic",909.3664746892998,1
2022,51,073,race-ethnicity,Black,2307.6923076923076,1
2022,51,073,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,073,race-ethnicity,Hispanic,369.00369003690037,1
2022,51,073,gender,Male,1008.1613058089293,1
2022,51,073,gender,Female,854.2141230068337,1
2022,51,073,age,Age 10 to 14,405.1863857374392,1
2022,51,073,age,Age 15 to 17,1896.4259664478484,1
2022,51,075,all,All,0,1
2022,51,075,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,075,race-ethnicity,Black,0,1
2022,51,075,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,075,race-ethnicity,Hispanic,0,1
2022,51,075,gender,Male,0,1
2022,51,075,gender,Female,0,1
2022,51,075,age,Age 10 to 14,0,1
2022,51,075,age,Age 15 to 17,0,1
2022,51,077,all,All,669.4560669456066,3
2022,51,077,race-ethnicity,"White, Non-Hispanic",491.1591355599214,3
2022,51,077,race-ethnicity,Black,3529.4117647058824,3
2022,51,077,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,077,race-ethnicity,Hispanic,0,3
2022,51,077,gender,Male,1192.504258943782,3
2022,51,077,gender,Female,164.4736842105263,3
2022,51,077,age,Age 10 to 14,526.3157894736842,3
2022,51,077,age,Age 15 to 17,919.5402298850574,3
2022,51,079,all,All,355.4502369668246,1
2022,51,079,race-ethnicity,"White, Non-Hispanic",348.0278422273782,1
2022,51,079,race-ethnicity,Black,9677.41935483871,1
2022,51,079,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,079,race-ethnicity,Hispanic,0,1
2022,51,079,gender,Male,909.090909090909,1
2022,51,079,gender,Female,0,1
2022,51,079,age,Age 10 to 14,518.4705119896306,1
2022,51,079,age,Age 15 to 17,101.11223458038423,1
2022,51,081,all,All,223.96416573348264,1
2022,51,081,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,081,race-ethnicity,Black,391.38943248532286,1
2022,51,081,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,081,race-ethnicity,Hispanic,0,1
2022,51,081,gender,Male,486.61800486618006,1
2022,51,081,gender,Female,0,1
2022,51,081,age,Age 10 to 14,332.22591362126246,1
2022,51,081,age,Age 15 to 17,0,1
2022,51,083,all,All,437.12172158708813,1
2022,51,083,race-ethnicity,"White, Non-Hispanic",178.04154302670622,1
2022,51,083,race-ethnicity,Black,1004.0160642570281,1
2022,51,083,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,083,race-ethnicity,Hispanic,0,1
2022,51,083,gender,Male,748.5963817841547,1
2022,51,083,gender,Female,72.93946024799416,1
2022,51,083,age,Age 10 to 14,121.80267965895248,1
2022,51,083,age,Age 15 to 17,825.8258258258257,1
2022,51,085,all,All,1533.1919752079596,1
2022,51,085,race-ethnicity,"White, Non-Hispanic",1301.0590015128594,1
2022,51,085,race-ethnicity,Black,5979.381443298969,1
2022,51,085,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,085,race-ethnicity,Hispanic,1236.7491166077739,1
2022,51,085,gender,Male,2042.4072341752417,1
2022,51,085,gender,Female,974.6922024623802,1
2022,51,085,age,Age 10 to 14,703.1975587103622,1
2022,51,085,age,Age 15 to 17,2857.142857142857,1
2022,51,087,all,All,1389.578163771712,3
2022,51,087,race-ethnicity,"White, Non-Hispanic",975.2677205507393,3
2022,51,087,race-ethnicity,Black,2828.6922805780755,3
2022,51,087,race-ethnicity,Other Races and Ethnicities,27.70466823659787,3
2022,51,087,race-ethnicity,Hispanic,1080.5804260574253,3
2022,51,087,gender,Male,1876.0882997247656,3
2022,51,087,gender,Female,863.1169462679309,3
2022,51,087,age,Age 10 to 14,603.182142009024,3
2022,51,087,age,Age 15 to 17,2643.939393939394,3
2022,51,089,all,All,598.1092031641906,1
2022,51,089,race-ethnicity,"White, Non-Hispanic",607.90273556231,1
2022,51,089,race-ethnicity,Black,946.1426491994179,1
2022,51,089,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,089,race-ethnicity,Hispanic,389.61038961038963,1
2022,51,089,gender,Male,866.4828672705789,1
2022,51,089,gender,Female,340.39334341906203,1
2022,51,089,age,Age 10 to 14,513.9056831922612,1
2022,51,089,age,Age 15 to 17,746.6666666666666,1
2022,51,091,all,All,0,1
2022,51,091,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,091,race-ethnicity,Black,NA,NA
2022,51,091,race-ethnicity,Other Races and Ethnicities,NA,NA
2022,51,091,race-ethnicity,Hispanic,NA,NA
2022,51,091,gender,Male,0,1
2022,51,091,gender,Female,0,1
2022,51,091,age,Age 10 to 14,0,1
2022,51,091,age,Age 15 to 17,0,1
2022,51,093,all,All,284.1642986308447,1
2022,51,093,race-ethnicity,"White, Non-Hispanic",153.6688436419516,1
2022,51,093,race-ethnicity,Black,761.6974972796518,1
2022,51,093,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,093,race-ethnicity,Hispanic,0,1
2022,51,093,gender,Male,513.347022587269,1
2022,51,093,gender,Female,52.00208008320333,1
2022,51,093,age,Age 10 to 14,129.58963282937364,1
2022,51,093,age,Age 15 to 17,514.1388174807198,1
2022,51,095,all,All,2227.260602827421,3
2022,51,095,race-ethnicity,"White, Non-Hispanic",1317.2751223184043,3
2022,51,095,race-ethnicity,Black,10075.02679528403,3
2022,51,095,race-ethnicity,Other Races and Ethnicities,239.8081534772182,3
2022,51,095,race-ethnicity,Hispanic,2219.1400832177533,3
2022,51,095,gender,Male,2653.2236667551074,3
2022,51,095,gender,Female,1796.7283454009118,3
2022,51,095,age,Age 10 to 14,931.9462505418293,3
2022,51,095,age,Age 15 to 17,4299.5839112343965,3
2022,51,097,all,All,178.25311942959001,1
2022,51,097,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,097,race-ethnicity,Black,1020.408163265306,1
2022,51,097,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,097,race-ethnicity,Hispanic,0,1
2022,51,097,gender,Male,0,1
2022,51,097,gender,Female,467.28971962616816,1
2022,51,097,age,Age 10 to 14,290.69767441860466,1
2022,51,097,age,Age 15 to 17,0,1
2022,51,099,all,All,151.19443604475356,1
2022,51,099,race-ethnicity,"White, Non-Hispanic",132.9787234042553,1
2022,51,099,race-ethnicity,Black,455.5808656036446,1
2022,51,099,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,099,race-ethnicity,Hispanic,0,1
2022,51,099,gender,Male,353.8570417551309,1
2022,51,099,gender,Female,0,1
2022,51,099,age,Age 10 to 14,181.07741059302853,1
2022,51,099,age,Age 15 to 17,91.07468123861567,1
2022,51,101,all,All,919.7751660705161,1
2022,51,101,race-ethnicity,"White, Non-Hispanic",817.4386920980926,1
2022,51,101,race-ethnicity,Black,2298.8505747126437,1
2022,51,101,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,101,race-ethnicity,Hispanic,0,1
2022,51,101,gender,Male,1234.567901234568,1
2022,51,101,gender,Female,609.1370558375635,1
2022,51,101,age,Age 10 to 14,159.10898965791569,1
2022,51,101,age,Age 15 to 17,2285.714285714286,1
2022,51,103,all,All,131.57894736842104,3
2022,51,103,race-ethnicity,"White, Non-Hispanic",0,3
2022,51,103,race-ethnicity,Black,326.79738562091507,3
2022,51,103,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,103,race-ethnicity,Hispanic,NA,NA
2022,51,103,gender,Male,257.7319587628866,3
2022,51,103,gender,Female,0,3
2022,51,103,age,Age 10 to 14,0,3
2022,51,103,age,Age 15 to 17,289.8550724637681,3
2022,51,105,all,All,0,1
2022,51,105,race-ethnicity,"White, Non-Hispanic",0,1
2022,51,105,race-ethnicity,Black,NA,NA
2022,51,105,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,105,race-ethnicity,Hispanic,0,1
2022,51,105,gender,Male,0,1
2022,51,105,gender,Female,0,1
2022,51,105,age,Age 10 to 14,0,1
2022,51,105,age,Age 15 to 17,0,1
2022,51,107,all,All,286.0923363015413,1
2022,51,107,race-ethnicity,"White, Non-Hispanic",359.82008995502247,1
2022,51,107,race-ethnicity,Black,1042.4070125562664,1
2022,51,107,race-ethnicity,Other Races and Ethnicities,32.27293683725219,1
2022,51,107,race-ethnicity,Hispanic,704.9700387733521,1
2022,51,107,gender,Male,423.55228440494375,1
2022,51,107,gender,Female,140.10766167686748,1
2022,51,107,age,Age 10 to 14,90.41335857372927,1
2022,51,107,age,Age 15 to 17,623.3867432912872,1
2022,51,109,all,All,28.264556246466928,3
2022,51,109,race-ethnicity,"White, Non-Hispanic",38.24091778202677,3
2022,51,109,race-ethnicity,Black,0,3
2022,51,109,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,109,race-ethnicity,Hispanic,465.1162790697674,3
2022,51,109,gender,Male,54.46623093681918,3
2022,51,109,gender,Female,0,3
2022,51,109,age,Age 10 to 14,46.25346901017576,3
2022,51,109,age,Age 15 to 17,0,3
2022,51,111,all,All,565.8852061438965,3
2022,51,111,race-ethnicity,"White, Non-Hispanic",435.41364296081275,3
2022,51,111,race-ethnicity,Black,1162.7906976744187,3
2022,51,111,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,111,race-ethnicity,Hispanic,0,3
2022,51,111,gender,Male,345.42314335060445,3
2022,51,111,gender,Female,759.8784194528876,3
2022,51,111,age,Age 10 to 14,235.84905660377356,3
2022,51,111,age,Age 15 to 17,1285.3470437017995,3
2022,51,113,all,All,1868.4603886397608,1
2022,51,113,race-ethnicity,"White, Non-Hispanic",1611.5351993214588,1
2022,51,113,race-ethnicity,Black,10714.285714285714,1
2022,51,113,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,113,race-ethnicity,Hispanic,0,1
2022,51,113,gender,Male,2235.469448584203,1
2022,51,113,gender,Female,1499.2503748125937,1
2022,51,113,age,Age 10 to 14,913.2420091324201,1
2022,51,113,age,Age 15 to 17,3679.65367965368,1
2022,51,115,all,All,1271.1864406779662,1
2022,51,115,race-ethnicity,"White, Non-Hispanic",664.4518272425249,1
2022,51,115,race-ethnicity,Black,8771.929824561403,1
2022,51,115,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,115,race-ethnicity,Hispanic,0,1
2022,51,115,gender,Male,1408.4507042253522,1
2022,51,115,gender,Female,1063.8297872340424,1
2022,51,115,age,Age 10 to 14,1618.1229773462783,1
2022,51,115,age,Age 15 to 17,1002.5062656641603,1
2022,51,117,all,All,258.30258302583024,1
2022,51,117,race-ethnicity,"White, Non-Hispanic",202.02020202020202,1
2022,51,117,race-ethnicity,Black,431.0344827586207,1
2022,51,117,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,117,race-ethnicity,Hispanic,0,1
2022,51,117,gender,Male,477.16428084526245,1
2022,51,117,gender,Female,0,1
2022,51,117,age,Age 10 to 14,177.40981667652278,1
2022,51,117,age,Age 15 to 17,392.54170755642787,1
2022,51,119,all,All,1041.6666666666665,3
2022,51,119,race-ethnicity,"White, Non-Hispanic",1157.0247933884298,3
2022,51,119,race-ethnicity,Black,1562.5,3
2022,51,119,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,119,race-ethnicity,Hispanic,1562.5,3
2022,51,119,gender,Male,1463.4146341463415,3
2022,51,119,gender,Female,558.659217877095,3
2022,51,119,age,Age 10 to 14,0,3
2022,51,119,age,Age 15 to 17,3041.825095057034,3
2022,51,121,all,All,681.4310051107326,1
2022,51,121,race-ethnicity,"White, Non-Hispanic",594.3284088979453,1
2022,51,121,race-ethnicity,Black,3380.2816901408446,1
2022,51,121,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,121,race-ethnicity,Hispanic,0,1
2022,51,121,gender,Male,1031.4731552499338,1
2022,51,121,gender,Female,275.81979773214834,1
2022,51,121,age,Age 10 to 14,399.02460651740193,1
2022,51,121,age,Age 15 to 17,1184.3663639952624,1
2022,51,125,all,All,919.963201471941,1
2022,51,125,race-ethnicity,"White, Non-Hispanic",747.1980074719801,1
2022,51,125,race-ethnicity,Black,3478.2608695652175,1
2022,51,125,race-ethnicity,Other Races and Ethnicities,0,1
2022,51,125,race-ethnicity,Hispanic,0,1
2022,51,125,gender,Male,1373.6263736263736,1
2022,51,125,gender,Female,0,1
2022,51,125,age,Age 10 to 14,143.67816091954023,1
2022,51,125,age,Age 15 to 17,2301.7902813299233,1
2022,51,127,all,All,1658.2220175034547,1
2022,51,127,race-ethnicity,"White, Non-Hispanic",1540.3573629081945,1
2022,51,127,race-ethnicity,Black,2250.8038585209006,1
2022,51,127,race-ethnicity,Other Races and Ethnicities,421.94092827004215,1
2022,51,127,race-ethnicity,Hispanic,4201.680672268908,1
2022,51,127,gender,Male,2072.141212586339,1
2022,51,127,gender,Female,1036.8663594470047,1
2022,51,127,age,Age 10 to 14,746.2686567164179,1
2022,51,127,age,Age 15 to 17,3586.8005738880915,1
2022,51,131,all,All,87.26003490401396,2
2022,51,131,race-ethnicity,"White, Non-Hispanic",0,2
2022,51,131,race-ethnicity,Black,216.91973969631238,2
2022,51,131,race-ethnicity,Other Races and Ethnicities,0,2
2022,51,131,race-ethnicity,Hispanic,0,2
2022,51,131,gender,Male,144.50867052023122,2
2022,51,131,gender,Female,0,2
2022,51,131,age,Age 10 to 14,0,2
2022,51,131,age,Age 15 to 17,246.30541871921181,2
2022,51,133,all,All,93.0232558139535,3
2022,51,133,race-ethnicity,"White, Non-Hispanic",156.98587127158558,3
2022,51,133,race-ethnicity,Black,0,3
2022,51,133,race-ethnicity,Other Races and Ethnicities,0,3
2022,51,133,race-ethnicity,Hispanic,0,3
2022,51,133,gender,Male,233.64485981308408,3
2022,51,133,gender,Female,0,3
2022,51,133,age,Age 10 to 14,0,3
2022,51,133,age,Age 15 to 17,222.71714922048997,3
2022,51,135,all,All,650.759219088937,1
2022,51,135,race-ethnicity,"White, Non-Hispanic",133.86880856760374,1
