year,state,place,subgroup_type,subgroup,min_all,min_black,min_hispanic,min_other,min_white,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2021,06,02000,race-ethnicity,_supp_all,7,7,7,7,7,1652,,,,,
2021,06,02000,race-ethnicity,_supp_black,7,7,7,7,7,2576,,,,,
2021,06,02000,race-ethnicity,_supp_hispanic,7,7,7,7,7,2961,,,,,
2021,06,02000,race-ethnicity,_supp_other,7,7,7,7,7,6538,,,,,
2021,06,02000,race-ethnicity,_supp_white,7,7,7,7,7,2653,,,,,
2021,06,02252,all,All,2,2,2,2,2,380,380,380,.0240750127,1,1
2021,06,02252,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,124,124,124,.3263157904,1,1
2021,06,02252,race-ethnicity,Hispanic,2,2,2,2,2,178,178,178,.468421042,1,1
2021,06,02252,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,43,42,44,.1131578982,1,1
2021,06,02252,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,30,29,31,.0789473653,2,2
2021,06,02252,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,02252,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,02252,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,02252,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,02252,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,02364,all,All,2,2,2,2,2,843,843,843,.0571060814,1,1
2021,06,02364,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,100,100,100,.1186239645,1,1
2021,06,02364,race-ethnicity,Hispanic,2,2,2,2,2,494,494,494,.5860023499,1,1
2021,06,02364,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,47,46,48,.0557532609,1,1
2021,06,02364,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,198,197,199,.2348754406,1,1
2021,06,02364,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,02364,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,02364,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,02364,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,02364,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,03526,all,All,14,14,14,14,14,3197,3197,3197,.0254321564,1,1
2021,06,03526,race-ethnicity,"Black, Non-Hispanic",14,14,14,14,14,466,462,470,.1457616538,1,1
2021,06,03526,race-ethnicity,Hispanic,14,14,14,14,14,2129,2127,2131,.6659368277,1,1
2021,06,03526,race-ethnicity,Other Races and Ethnicities,14,14,14,14,14,153,147,159,.0478573665,2,2
2021,06,03526,race-ethnicity,"White, Non-Hispanic",14,14,14,14,14,424,423,425,.1326243281,1,1
2021,06,03526,race-ethnicity,_supp_all,14,14,14,14,14,3304,,,,,
2021,06,03526,race-ethnicity,_supp_black,14,14,14,14,14,5152,,,,,
2021,06,03526,race-ethnicity,_supp_hispanic,14,14,14,14,14,5922,,,,,
2021,06,03526,race-ethnicity,_supp_other,14,14,14,14,14,13076,,,,,
2021,06,03526,race-ethnicity,_supp_white,14,14,14,14,14,5306,,,,,
2021,06,04982,all,All,1,1,1,1,1,99,99,99,.0097287735,1,1
2021,06,04982,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,26,26,26,.2626262605,1,1
2021,06,04982,race-ethnicity,Hispanic,1,1,1,1,1,61,61,61,.6161616445,1,1
2021,06,04982,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,6,6,6,.0606060624,1,1
2021,06,04982,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,1,0,2,.0101010101,3,3
2021,06,04982,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,04982,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,04982,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,04982,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,04982,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,06000,all,All,2,2,2,2,2,222,222,222,.0174927115,1,1
2021,06,06000,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,126,125,127,.5675675869,1,1
2021,06,06000,race-ethnicity,Hispanic,2,2,2,2,2,56,56,56,.2522522509,1,1
2021,06,06000,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,26,26,26,.1171171144,1,1
2021,06,06000,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,8,7,9,.0360360369,3,3
2021,06,06000,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,06000,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,06000,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,06000,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,06000,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,08786,all,All,2,2,2,2,2,631,631,631,.0779782534,1,1
2021,06,08786,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,22,21,23,.0348652937,2,2
2021,06,08786,race-ethnicity,Hispanic,2,2,2,2,2,457,457,457,.7242472172,1,1
2021,06,08786,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,73,73,73,.115689382,1,1
2021,06,08786,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,57,57,57,.0903328061,1,1
2021,06,08786,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,08786,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,08786,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,08786,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,08786,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,08954,all,All,1,1,1,1,1,98,98,98,.0068383226,1,1
2021,06,08954,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,8,8,8,.0816326514,1,1
2021,06,08954,race-ethnicity,Hispanic,1,1,1,1,1,56,56,56,.571428597,1,1
2021,06,08954,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,16,16,16,.1632653028,1,1
2021,06,08954,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,18,18,18,.1836734712,1,1
2021,06,08954,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,08954,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,08954,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,08954,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,08954,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,11194,all,All,1,1,1,1,1,93,93,93,.008433844,1,1
2021,06,11194,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,1,0,2,.0107526882,3,3
2021,06,11194,race-ethnicity,Hispanic,1,1,1,1,1,54,54,54,.580645144,1,1
2021,06,11194,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,9,9,9,.0967741907,1,1
2021,06,11194,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,24,24,24,.2580645084,1,1
2021,06,11194,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,11194,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,11194,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,11194,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,11194,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,11530,all,All,1,1,1,1,1,3,3,3,.0071942448,1,1
2021,06,11530,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,11530,race-ethnicity,Hispanic,1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,11530,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,11530,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,11530,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,11530,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,11530,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,11530,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,11530,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,13014,all,All,10,10,10,10,10,784,782,786,.0530303046,1,1
2021,06,13014,race-ethnicity,"Black, Non-Hispanic",10,10,10,10,10,24,22,26,.0306122452,3,3
2021,06,13014,race-ethnicity,Hispanic,10,10,10,10,10,306,304,308,.3903061152,1,1
2021,06,13014,race-ethnicity,Other Races and Ethnicities,10,10,10,10,10,142,134,150,.181122452,3,3
2021,06,13014,race-ethnicity,"White, Non-Hispanic",10,10,10,10,10,311,309,313,.3966836631,1,1
2021,06,13014,race-ethnicity,_supp_all,10,10,10,10,10,2360,,,,,
2021,06,13014,race-ethnicity,_supp_black,10,10,10,10,10,3680,,,,,
2021,06,13014,race-ethnicity,_supp_hispanic,10,10,10,10,10,4230,,,,,
2021,06,13014,race-ethnicity,_supp_other,10,10,10,10,10,9340,,,,,
2021,06,13014,race-ethnicity,_supp_white,10,10,10,10,10,3790,,,,,
2021,06,13210,all,All,1,1,1,1,1,1805,1805,1805,.0695997551,1,1
2021,06,13210,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,61,61,61,.033795014,1,1
2021,06,13210,race-ethnicity,Hispanic,1,1,1,1,1,1310,1310,1310,.7257617712,1,1
2021,06,13210,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,320,320,320,.1772853136,1,1
2021,06,13210,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,114,114,114,.0631578937,1,1
2021,06,13210,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,13210,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,13210,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,13210,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,13210,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,13214,all,All,1,1,1,1,1,6,6,6,.0210526325,1,1
2021,06,13214,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,13214,race-ethnicity,Hispanic,1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,13214,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,13214,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,NA,NA,NA,NA,NA,NA
2021,06,13214,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,13214,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,13214,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,13214,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,13214,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,13392,all,All,12,12,12,12,12,1633,1631,1635,.024831593,1,1
2021,06,13392,race-ethnicity,"Black, Non-Hispanic",12,12,12,12,12,43,40,46,.0263319053,3,3
2021,06,13392,race-ethnicity,Hispanic,12,12,12,12,12,1342,1339,1345,.8218003511,1,1
2021,06,13392,race-ethnicity,Other Races and Ethnicities,12,12,12,12,12,122,115,129,.0747091249,3,3
2021,06,13392,race-ethnicity,"White, Non-Hispanic",12,12,12,12,12,87,84,90,.0532761775,2,2
2021,06,13392,race-ethnicity,_supp_all,12,12,12,12,12,2832,,,,,
2021,06,13392,race-ethnicity,_supp_black,12,12,12,12,12,4416,,,,,
2021,06,13392,race-ethnicity,_supp_hispanic,12,12,12,12,12,5076,,,,,
2021,06,13392,race-ethnicity,_supp_other,12,12,12,12,12,11208,,,,,
2021,06,13392,race-ethnicity,_supp_white,12,12,12,12,12,4548,,,,,
2021,06,13588,all,All,,,,,,,,,,,
2021,06,13588,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2021,06,13588,race-ethnicity,Hispanic,,,,,,,,,,,
2021,06,13588,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2021,06,13588,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2021,06,13588,race-ethnicity,_supp_all,,,,,,.,,,,,
2021,06,13588,race-ethnicity,_supp_black,,,,,,.,,,,,
2021,06,13588,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2021,06,13588,race-ethnicity,_supp_other,,,,,,.,,,,,
2021,06,13588,race-ethnicity,_supp_white,,,,,,.,,,,,
2021,06,14218,all,All,1,1,1,1,1,92,92,92,.0021546171,1,1
2021,06,14218,race-ethnicity,"Black, Non-Hispanic",1,1,1,1,1,9,9,9,.097826086,1,1
2021,06,14218,race-ethnicity,Hispanic,1,1,1,1,1,44,44,44,.4782608747,1,1
2021,06,14218,race-ethnicity,Other Races and Ethnicities,1,1,1,1,1,8,8,8,.0869565234,1,1
2021,06,14218,race-ethnicity,"White, Non-Hispanic",1,1,1,1,1,28,28,28,.3043478131,1,1
2021,06,14218,race-ethnicity,_supp_all,1,1,1,1,1,236,,,,,
2021,06,14218,race-ethnicity,_supp_black,1,1,1,1,1,368,,,,,
2021,06,14218,race-ethnicity,_supp_hispanic,1,1,1,1,1,423,,,,,
2021,06,14218,race-ethnicity,_supp_other,1,1,1,1,1,934,,,,,
2021,06,14218,race-ethnicity,_supp_white,1,1,1,1,1,379,,,,,
2021,06,15044,all,All,2,2,2,2,2,680,679,681,.0359693207,1,1
2021,06,15044,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,162,162,162,.2382352948,1,1
2021,06,15044,race-ethnicity,Hispanic,2,2,2,2,2,510,509,511,.75,1,1
2021,06,15044,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,3,2,4,.0044117649,3,3
2021,06,15044,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,4,4,4,.0058823531,1,1
2021,06,15044,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,15044,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,15044,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,15044,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,15044,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,16000,all,All,3,3,3,3,3,623,623,623,.0193869621,1,1
2021,06,16000,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,36,36,36,.0577849112,1,1
2021,06,16000,race-ethnicity,Hispanic,3,3,3,3,3,378,377,379,.6067415476,1,1
2021,06,16000,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,148,146,150,.2375601977,1,1
2021,06,16000,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,49,47,51,.078651689,2,2
2021,06,16000,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,16000,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,16000,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,16000,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,16000,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,16350,all,All,3,3,3,3,3,1076,1076,1076,.0605889969,1,1
2021,06,16350,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,50,49,51,.0464684032,1,1
2021,06,16350,race-ethnicity,Hispanic,3,3,3,3,3,915,914,916,.8503717184,1,1
2021,06,16350,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,36,34,38,.0334572494,3,3
2021,06,16350,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,74,73,75,.0687732324,1,1
2021,06,16350,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,16350,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,16350,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,16350,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,16350,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,16532,all,All,3,3,3,3,3,1481,1481,1481,.0722016394,1,1
2021,06,16532,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,6,5,7,.0040513165,3,3
2021,06,16532,race-ethnicity,Hispanic,3,3,3,3,3,1231,1231,1231,.831195116,1,1
2021,06,16532,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,142,141,143,.0958811641,1,1
2021,06,16532,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,91,91,91,.061444968,1,1
2021,06,16532,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,16532,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,16532,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,16532,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,16532,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,17918,all,All,3,3,3,3,3,95,94,96,.0100571672,1,1
2021,06,17918,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,1,0,2,.0105263162,3,3
2021,06,17918,race-ethnicity,Hispanic,3,3,3,3,3,44,43,45,.4631578922,1,1
2021,06,17918,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,41,40,42,.4315789342,1,1
2021,06,17918,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,5,4,6,.0526315793,3,3
2021,06,17918,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,17918,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,17918,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,17918,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,17918,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,19766,all,All,2,2,2,2,2,334,334,334,.0140987756,1,1
2021,06,19766,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,56,56,56,.1676646769,1,1
2021,06,19766,race-ethnicity,Hispanic,2,2,2,2,2,253,253,253,.7574850321,1,1
2021,06,19766,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,9,9,9,.0269461069,1,1
2021,06,19766,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,13,13,13,.0389221571,1,1
2021,06,19766,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,19766,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,19766,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,19766,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,19766,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,21712,all,All,8,8,8,8,8,1002,1001,1003,.0262654331,1,1
2021,06,21712,race-ethnicity,"Black, Non-Hispanic",8,8,8,8,8,124,122,126,.1237524971,1,1
2021,06,21712,race-ethnicity,Hispanic,8,8,8,8,8,538,536,540,.5369261503,1,1
2021,06,21712,race-ethnicity,Other Races and Ethnicities,8,8,8,8,8,100,95,105,.0998004004,3,3
2021,06,21712,race-ethnicity,"White, Non-Hispanic",8,8,8,8,8,216,212,220,.2155688554,1,1
2021,06,21712,race-ethnicity,_supp_all,8,8,8,8,8,1888,,,,,
2021,06,21712,race-ethnicity,_supp_black,8,8,8,8,8,2944,,,,,
2021,06,21712,race-ethnicity,_supp_hispanic,8,8,8,8,8,3384,,,,,
2021,06,21712,race-ethnicity,_supp_other,8,8,8,8,8,7472,,,,,
2021,06,21712,race-ethnicity,_supp_white,8,8,8,8,8,3032,,,,,
2021,06,22020,all,All,3,3,3,3,3,870,870,870,.0138005428,1,1
2021,06,22020,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,308,306,310,.3540229797,1,1
2021,06,22020,race-ethnicity,Hispanic,3,3,3,3,3,281,281,281,.3229885101,1,1
2021,06,22020,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,198,197,199,.2275862098,1,1
2021,06,22020,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,81,81,81,.0931034461,1,1
2021,06,22020,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,22020,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,22020,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,22020,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,22020,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,22230,all,All,3,3,3,3,3,1768,1768,1768,.0853199512,1,1
2021,06,22230,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,5,3,7,.0028280544,3,3
2021,06,22230,race-ethnicity,Hispanic,3,3,3,3,3,1517,1517,1517,.8580316901,1,1
2021,06,22230,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,228,228,228,.1289592832,1,1
2021,06,22230,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,14,13,15,.0079185525,3,3
2021,06,22230,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,22230,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,22230,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,22230,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,22230,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,22804,all,All,8,8,8,8,8,1426,1426,1426,.0544378683,1,1
2021,06,22804,race-ethnicity,"Black, Non-Hispanic",8,8,8,8,8,31,29,33,.0217391308,3,3
2021,06,22804,race-ethnicity,Hispanic,8,8,8,8,8,1186,1184,1188,.8316970468,1,1
2021,06,22804,race-ethnicity,Other Races and Ethnicities,8,8,8,8,8,75,69,81,.0525946692,3,3
2021,06,22804,race-ethnicity,"White, Non-Hispanic",8,8,8,8,8,98,95,101,.0687237009,2,2
2021,06,22804,race-ethnicity,_supp_all,8,8,8,8,8,1888,,,,,
2021,06,22804,race-ethnicity,_supp_black,8,8,8,8,8,2944,,,,,
2021,06,22804,race-ethnicity,_supp_hispanic,8,8,8,8,8,3384,,,,,
2021,06,22804,race-ethnicity,_supp_other,8,8,8,8,8,7472,,,,,
2021,06,22804,race-ethnicity,_supp_white,8,8,8,8,8,3032,,,,,
2021,06,23182,all,All,3,3,3,3,3,401,401,401,.0152384574,1,1
2021,06,23182,race-ethnicity,"Black, Non-Hispanic",3,3,3,3,3,79,78,80,.1970074773,1,1
2021,06,23182,race-ethnicity,Hispanic,3,3,3,3,3,218,218,218,.5436409116,1,1
2021,06,23182,race-ethnicity,Other Races and Ethnicities,3,3,3,3,3,50,49,51,.1246882826,1,1
2021,06,23182,race-ethnicity,"White, Non-Hispanic",3,3,3,3,3,42,42,42,.1047381535,1,1
2021,06,23182,race-ethnicity,_supp_all,3,3,3,3,3,708,,,,,
2021,06,23182,race-ethnicity,_supp_black,3,3,3,3,3,1104,,,,,
2021,06,23182,race-ethnicity,_supp_hispanic,3,3,3,3,3,1269,,,,,
2021,06,23182,race-ethnicity,_supp_other,3,3,3,3,3,2802,,,,,
2021,06,23182,race-ethnicity,_supp_white,3,3,3,3,3,1137,,,,,
2021,06,24638,all,All,,,,,,,,,,,
2021,06,24638,race-ethnicity,"Black, Non-Hispanic",,,,,,,,,,,
2021,06,24638,race-ethnicity,Hispanic,,,,,,,,,,,
2021,06,24638,race-ethnicity,Other Races and Ethnicities,,,,,,,,,,,
2021,06,24638,race-ethnicity,"White, Non-Hispanic",,,,,,,,,,,
2021,06,24638,race-ethnicity,_supp_all,,,,,,.,,,,,
2021,06,24638,race-ethnicity,_supp_black,,,,,,.,,,,,
2021,06,24638,race-ethnicity,_supp_hispanic,,,,,,.,,,,,
2021,06,24638,race-ethnicity,_supp_other,,,,,,.,,,,,
2021,06,24638,race-ethnicity,_supp_white,,,,,,.,,,,,
2021,06,24680,all,All,4,4,4,4,4,1399,1399,1399,.0378333069,1,1
2021,06,24680,race-ethnicity,"Black, Non-Hispanic",4,4,4,4,4,102,102,102,.0729092211,1,1
2021,06,24680,race-ethnicity,Hispanic,4,4,4,4,4,1205,1205,1205,.8613294959,1,1
2021,06,24680,race-ethnicity,Other Races and Ethnicities,4,4,4,4,4,35,33,37,.0250178706,3,3
2021,06,24680,race-ethnicity,"White, Non-Hispanic",4,4,4,4,4,57,56,58,.0407433882,1,1
2021,06,24680,race-ethnicity,_supp_all,4,4,4,4,4,944,,,,,
2021,06,24680,race-ethnicity,_supp_black,4,4,4,4,4,1472,,,,,
2021,06,24680,race-ethnicity,_supp_hispanic,4,4,4,4,4,1692,,,,,
2021,06,24680,race-ethnicity,_supp_other,4,4,4,4,4,3736,,,,,
2021,06,24680,race-ethnicity,_supp_white,4,4,4,4,4,1516,,,,,
2021,06,26000,all,All,2,2,2,2,2,222,221,223,.0065419185,1,1
2021,06,26000,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,25,25,25,.1126126125,1,1
2021,06,26000,race-ethnicity,Hispanic,2,2,2,2,2,121,120,122,.5450450182,1,1
2021,06,26000,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,47,46,48,.2117117047,1,1
2021,06,26000,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,30,30,30,.1351351291,1,1
2021,06,26000,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,26000,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,26000,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
2021,06,26000,race-ethnicity,_supp_other,2,2,2,2,2,1868,,,,,
2021,06,26000,race-ethnicity,_supp_white,2,2,2,2,2,758,,,,,
2021,06,27000,all,All,25,25,25,25,25,1321,1319,1323,.0132355448,1,1
2021,06,27000,race-ethnicity,"Black, Non-Hispanic",25,25,25,25,25,214,206,222,.1619984806,2,2
2021,06,27000,race-ethnicity,Hispanic,25,25,25,25,25,838,834,842,.6343678832,1,1
2021,06,27000,race-ethnicity,Other Races and Ethnicities,25,25,25,25,25,125,108,142,.0946252868,3,3
2021,06,27000,race-ethnicity,"White, Non-Hispanic",25,25,25,25,25,102,94,110,.0772142336,3,3
2021,06,27000,race-ethnicity,_supp_all,25,25,25,25,25,5900,,,,,
2021,06,27000,race-ethnicity,_supp_black,25,25,25,25,25,9200,,,,,
2021,06,27000,race-ethnicity,_supp_hispanic,25,25,25,25,25,10575,,,,,
2021,06,27000,race-ethnicity,_supp_other,25,25,25,25,25,23350,,,,,
2021,06,27000,race-ethnicity,_supp_white,25,25,25,25,25,9475,,,,,
2021,06,28000,all,All,2,2,2,2,2,466,466,466,.0185568649,1,1
2021,06,28000,race-ethnicity,"Black, Non-Hispanic",2,2,2,2,2,28,28,28,.0600858368,1,1
2021,06,28000,race-ethnicity,Hispanic,2,2,2,2,2,347,347,347,.7446351647,1,1
2021,06,28000,race-ethnicity,Other Races and Ethnicities,2,2,2,2,2,30,30,30,.0643776804,1,1
2021,06,28000,race-ethnicity,"White, Non-Hispanic",2,2,2,2,2,54,54,54,.1158798262,1,1
2021,06,28000,race-ethnicity,_supp_all,2,2,2,2,2,472,,,,,
2021,06,28000,race-ethnicity,_supp_black,2,2,2,2,2,736,,,,,
2021,06,28000,race-ethnicity,_supp_hispanic,2,2,2,2,2,846,,,,,
