year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,01,045,tenure,All,2,2,2,0.8395855666641248,0.9003001451013678,1.0708794524700194,1.7607199877985455,1.7558218253181697,1.7258999899075411,2,2,2
2021,01,045,tenure,All,3,3,3,0.8689326524398474,0.9276338791676819,1.1484906588228025,1.9284116949052237,1.937033293230182,1.9079866318027976,3,3,3
2019,01,045,tenure,All,3,3,3,0.8941178765297204,1.0672034367219332,1.293671493052298,1.8635853100173532,2.0197912485625684,1.963852292644862,3,3,3
2018,01,045,tenure,All,3,3,3,0.8106280154071769,1.0980292874045754,1.4670913190001453,1.7127999192888774,1.981104504262024,2.1882775332667763,3,3,3
2017,01,045,tenure,All,3,3,3,0.7355320485573388,0.8770201958955742,1.2109161995541757,1.5736234025540763,1.7418652800624441,1.8521732001764533,3,3,3
2016,01,045,tenure,All,3,3,3,0.8609673125149853,1.025607075043753,1.3534430727023319,1.7168785336662808,1.86042748227322,1.9650650394967124,3,3,3
2015,01,045,tenure,All,3,3,3,0.9841419832326979,1.2091747783626907,1.3570786386770415,1.9087451578358723,2.1042844583787907,1.9380444424008008,3,3,3
2014,01,045,tenure,All,3,3,3,0.9178576359855724,1.1892480692736813,1.4360493476042222,1.8071756382676754,2.0282012083544867,2.023340979090484,3,3,3
2023,01,047,tenure,All,3,3,3,0.6681349788210452,0.7759033686428319,0.93442638824482,1.47053624264411,1.5621714953075254,1.4935936353619164,3,3,3
2022,01,047,tenure,All,3,3,3,0.776026914779162,0.7273518354318718,0.9486179453825846,1.6157057707033922,1.4420988752596435,1.510354819619459,3,3,3
2021,01,047,tenure,All,3,3,3,0.6845042565004164,0.7347997939714247,0.9432174944056644,1.3408843804941242,1.347600438930443,1.368119802277813,3,3,3
2019,01,047,tenure,All,3,3,3,0.6544599237665754,0.6544599237665754,0.8624700991001253,1.3747047296934556,1.3747047296934556,1.4317832327144322,3,3,3
2018,01,047,tenure,All,3,3,3,0.7395977722772278,0.7395977722772278,0.991472961468705,1.314795792079208,1.314795792079208,1.5036319724617833,3,3,3
2017,01,047,tenure,All,3,3,3,0.7134758976611397,0.7134758976611397,1.1245451411498832,1.454718897551334,1.454718897551334,1.631918642509672,3,3,3
2016,01,047,tenure,All,3,3,3,0.577084461288576,0.577084461288576,1.0020470367564838,1.0912351725156273,1.0912351725156273,1.5131389099303827,3,3,3
2015,01,047,tenure,All,3,3,3,0.6384503174875579,0.6384503174875579,0.8753399476228849,1.132915737085979,1.132915737085979,1.2729695474080045,3,3,3
2014,01,047,tenure,All,3,3,3,0.6692817799681113,0.6692817799681113,0.9478234991313301,1.2806747354689088,1.2806747354689088,1.3652676790425327,3,3,3
2023,01,049,tenure,All,2,2,2,0.7344936367022193,0.8025950537772559,0.8614434504017693,1.836964849019466,1.8491221191323943,1.5013529625701934,2,2,2
2022,01,049,tenure,All,2,2,2,0.6301847832397837,0.6981812885444795,0.8910275533220516,1.7043046102935206,1.7203845336341466,1.5259834781211778,2,2,2
2021,01,049,tenure,All,2,2,2,0.6444309875819836,0.7399524465809028,0.9290402084946585,1.7616512735198169,1.8559873524985464,1.6721251936849069,2,2,2
2019,01,049,tenure,All,2,2,2,0.7118988837745813,0.7118988837745813,0.9257604919528861,1.8183759304181597,1.8183759304181597,1.9140350242370072,2,2,2
2018,01,049,tenure,All,2,2,2,0.6860618354855906,0.6860618354855906,0.9254363455731783,1.6954276369306,1.6954276369306,1.4787370311755288,2,2,2
2017,01,049,tenure,All,2,2,2,0.7593263219428105,0.7593263219428105,0.9736546080894215,1.6645347958329737,1.6645347958329737,1.757613621509806,2,2,2
2016,01,049,tenure,All,2,2,2,0.6389561668495529,0.6441654658398299,0.8974637182070241,1.6593353137689841,1.6288992948850363,1.4053727356415004,2,2,2
2015,01,049,tenure,All,2,2,2,0.744554068028045,0.744554068028045,0.9272994991678295,1.6871812083296038,1.6871812083296038,1.6568909147683248,2,2,2
2014,01,049,tenure,All,2,2,2,0.8152771840154949,0.8152771840154949,1.164095267561909,1.7191541070924181,1.7191541070924181,1.73019361201459,2,2,2
2023,01,051,tenure,All,1,1,1,0.4945723937608437,0.6834187590764504,0.8516442898957812,1.7376456101977331,1.9230387825581452,1.705064691848485,1,1,1
2022,01,051,tenure,All,1,1,1,0.5398757731343069,0.7859196339463179,0.8872564491475774,2.308640684127149,2.0674413730767527,1.8625096137045394,1,1,1
2021,01,051,tenure,All,2,2,2,0.8112476080172211,0.9316582944729315,1.0367404153187565,2.178887954890795,1.9541375611686975,1.780036391343481,2,2,2
2019,01,051,tenure,All,2,2,2,0.5521248183106107,0.6600690862338708,0.9618103496405855,1.8514690806056926,1.7720389733104078,1.7353207905441876,2,2,2
2018,01,051,tenure,All,2,2,2,0.47312234940000986,0.5959284540214651,0.9205232106997073,1.402576289608703,1.4821846244553438,1.6473154677601138,2,2,2
2017,01,051,tenure,All,2,2,2,0.5717952891349566,0.6584587601786184,1.068008028272929,1.4555983320828925,1.457660887838193,1.9213665902407626,2,2,2
2016,01,051,tenure,All,2,2,2,0.4564227488450562,0.6753831461471023,0.9472708986047725,1.3290919697901393,1.4003691433974716,1.5794834867153082,2,2,2
2015,01,051,tenure,All,2,2,2,0.5797953395174729,0.6949303798738089,0.9916514777648623,1.539521734710211,1.4756594419344637,1.73992451754224,2,2,2
2014,01,051,tenure,All,2,2,2,0.6588444628199981,0.7153081919896118,0.8868351767531387,1.4184774903429338,1.400181922788883,1.5418869902246413,2,2,2
2023,01,053,tenure,All,3,3,3,0.9466171717695713,0.9884683448717136,1.0742265358884486,2.2288978136268605,2.2533070950285716,1.8608249648339379,3,3,3
2022,01,053,tenure,All,3,3,3,0.7828788369872713,0.8307726616995129,1.063384813513178,1.7972731540361249,1.7025798136790786,1.7201911060877895,3,3,3
2021,01,053,tenure,All,3,3,3,0.9946235658921637,0.987410263647702,1.0859043608202306,1.8834935743883405,1.8448412962504719,1.5990335028585614,3,3,3
2019,01,053,tenure,All,3,3,3,0.66376350885806,0.66376350885806,0.8910357221776182,1.7476710889148088,1.7476710889148088,1.6386153874463047,3,3,3
2018,01,053,tenure,All,3,3,3,0.8669375915879528,0.8669375915879528,1.0748719754220848,1.9638522469748652,1.9638522469748652,1.6486442927080058,3,3,3
2017,01,053,tenure,All,3,3,3,1.215960719810549,1.215960719810549,1.4578505664049835,2.1253675502479368,2.1253675502479368,2.1146807244917283,3,3,3
2016,01,053,tenure,All,3,3,3,0.8185461277457674,0.8185461277457674,1.0983390425459894,1.5836677342184486,1.5836677342184486,1.5146762013848356,3,3,3
2015,01,053,tenure,All,3,3,3,0.6739441612332268,0.6739441612332268,0.8671352832937845,1.4657796707634683,1.4657796707634683,1.433961949960451,3,3,3
2014,01,053,tenure,All,3,3,3,0.7004849531979543,0.7004849531979543,0.8268165694334445,1.3523070141131537,1.3523070141131537,1.4037649056856334,3,3,3
2023,01,055,tenure,All,1,1,1,0.584395320333179,0.6529662255575384,0.8447842984521953,1.6292653231288179,1.6180459894063008,1.6440821334434184,1,1,1
2022,01,055,tenure,All,1,1,1,0.5621071118091363,0.6623449157839391,0.9215438805023971,1.5061949737403872,1.6270674598807588,1.7040970719917587,1,1,1
2021,01,055,tenure,All,1,1,1,0.6416712278781245,0.7966320260942122,0.9328499829691986,1.635285531837256,1.7458848517029508,1.617536859520218,1,1,1
2019,01,055,tenure,All,1,1,1,0.6400657843214034,0.7066693559230872,0.9373941696032219,1.579136972354922,1.5244722334274574,1.5612100132717037,1,1,1
2018,01,055,tenure,All,1,1,1,0.5757782322199501,0.63797319769148,0.9310698477814963,1.9527380140877073,1.8653037268903454,1.7012307027960705,1,1,1
2017,01,055,tenure,All,1,1,1,0.6907647661317856,0.7517385777312495,0.9430260408704072,1.6159952202116763,1.579376355342855,1.5751923762931255,1,1,1
2016,01,055,tenure,All,1,1,1,0.6008790465725636,0.6462480857580398,0.9104195142466618,1.509508917251289,1.5347787539292335,1.6406266428346126,1,1,1
2015,01,055,tenure,All,1,1,1,0.6694380995888534,0.6700410396716826,0.9136385593902635,1.6391046139789858,1.6361149110807114,1.651065428586764,1,1,1
2014,01,055,tenure,All,1,1,1,0.6331260599208592,0.6331260599208592,0.9121095832000853,1.3491076475813615,1.3491076475813615,1.5681164055004797,1,1,1
2023,01,057,tenure,All,NA,3,3,NA,1.0303414031340232,1.328610105085143,NA,1.7472243888418157,1.7484285619686526,NA,3,3
2022,01,057,tenure,All,NA,NA,3,NA,NA,1.0955622263880131,NA,NA,1.7530604415460187,NA,NA,3
2021,01,057,tenure,All,NA,NA,3,NA,NA,1.9555403623477405,NA,NA,2.682078020201833,NA,NA,3
2019,01,057,tenure,All,NA,NA,3,NA,NA,1.8390628338377242,NA,NA,2.6905707323537604,NA,NA,3
2018,01,057,tenure,All,NA,NA,3,NA,NA,1.68554307323267,NA,NA,2.5433920918054014,NA,NA,3
2017,01,057,tenure,All,NA,NA,3,NA,NA,1.5125078603264421,NA,NA,2.308959225012089,NA,NA,3
2016,01,057,tenure,All,NA,NA,3,NA,NA,1.3939669618869521,NA,NA,2.024470382339504,NA,NA,3
2015,01,057,tenure,All,NA,NA,3,NA,NA,1.3755460712996779,NA,NA,2.0025435317411704,NA,NA,3
2014,01,057,tenure,All,NA,NA,3,NA,NA,1.2839340173754923,NA,NA,1.8496458466771453,NA,NA,3
2023,01,059,tenure,All,3,3,3,0.8128294880931822,1.0008557097387316,1.219979024734772,2.085060093223522,2.1704192662280835,2.2175128235759543,3,3,3
2022,01,059,tenure,All,3,3,3,0.6393137834063045,0.7696141912487968,1.1362271612623351,1.6979496239754017,1.7555786094058639,2.0565027806729788,3,3,3
2021,01,059,tenure,All,3,3,3,0.9390391920482853,0.9742580786192278,1.0566686155654386,2.051417204396423,2.045830369507414,1.9562250353260269,3,3,3
2019,01,059,tenure,All,3,3,3,0.8542351762085362,0.8542351762085362,1.137481100784608,1.997915821834707,1.997915821834707,1.941131731968504,3,3,3
2018,01,059,tenure,All,3,3,3,1.1942372688000118,1.1942372688000118,1.3849646963076896,2.426654320233492,2.426654320233492,2.2639675726260022,3,3,3
2017,01,059,tenure,All,3,3,3,0.952445168661385,0.952445168661385,1.359616687220337,2.1258451798992337,2.1258451798992337,2.265860780220148,3,3,3
2016,01,059,tenure,All,3,3,3,0.8450530666217478,0.8450530666217478,1.5842445311158724,1.7353405152916284,1.7353405152916284,2.44364002323165,3,3,3
2015,01,059,tenure,All,3,3,3,1.014869690505555,0.9875751256026071,1.3292750266582152,1.911248351864963,1.8151808505156823,2.0428468309717345,3,3,3
2014,01,059,tenure,All,3,3,3,0.9958872468556348,0.9842188585380132,1.3595679290495748,1.9063949519239547,1.8723520472219821,2.0701686637801298,3,3,3
2023,01,061,tenure,All,3,3,3,0.9159670135576137,0.9382433504921681,1.3272243761064455,1.8892584026521115,1.872852083739034,2.0778192351834925,3,3,3
2022,01,061,tenure,All,3,3,3,0.8321348050645005,0.976605231296713,1.3346697847237838,2.0368220883816552,2.058446244618399,2.0814706085749504,3,3,3
2021,01,061,tenure,All,3,3,3,1.1159496313316846,1.2130760251458481,1.3768306333725004,2.175428673797061,2.168722395871703,2.0788679641032553,3,3,3
2019,01,061,tenure,All,3,3,3,1.1513973756260634,1.3949259475877784,1.6163780342387197,2.1208648091136957,2.349794598330743,2.3103392991019005,3,3,3
2018,01,061,tenure,All,3,3,3,1.0081495714023199,1.043418615238047,1.8853264638285931,1.9103214752840205,1.9251846853382528,2.634476148412447,3,3,3
2017,01,061,tenure,All,3,3,3,0.9143829227470223,0.9223065891488124,1.5003447124497793,1.7524742767437598,1.7762442153547804,2.2010702436935063,3,3,3
2016,01,061,tenure,All,3,3,3,1.1639699582023115,1.2781782631635894,1.6863686347013576,2.019881179353607,2.1342263600347526,2.3239870824200413,3,3,3
2015,01,061,tenure,All,3,3,3,1.3337909475585985,1.5716936273367208,1.7535462482049247,2.258394122161773,2.472800801827421,2.4344569216898555,3,3,3
2014,01,061,tenure,All,3,3,3,1.224614683377451,1.4534859005326592,1.868449346699205,2.1139326856595537,2.3078164503733145,2.525509562318453,3,3,3
2023,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,01,065,tenure,All,NA,3,3,NA,1.200441526456495,1.4092132403005733,NA,1.7535002031106772,1.8011160995838795,NA,3,3
2022,01,065,tenure,All,NA,3,3,NA,1.0486859740890695,1.1285026710399706,NA,1.9346492598298446,1.5952714593355815,NA,3,3
2021,01,065,tenure,All,NA,NA,3,NA,NA,1.0668229312197135,NA,NA,1.4068967838661,NA,NA,3
2019,01,065,tenure,All,NA,NA,3,NA,NA,1.1634885935624797,NA,NA,1.5993442851488304,NA,NA,3
2018,01,065,tenure,All,NA,NA,3,NA,NA,1.27153683039044,NA,NA,1.7054273090584942,NA,NA,3
2017,01,065,tenure,All,NA,NA,3,NA,NA,1.6041256971987936,NA,NA,1.9933869989192308,NA,NA,3
2016,01,065,tenure,All,NA,NA,3,NA,NA,1.3387591245563444,NA,NA,1.757854699263423,NA,NA,3
2015,01,065,tenure,All,NA,NA,3,NA,NA,1.131779287153927,NA,NA,1.5279250361417813,NA,NA,3
2014,01,065,tenure,All,NA,NA,3,NA,NA,1.2150481660249655,NA,NA,1.5452521155231846,NA,NA,3
2023,01,067,tenure,All,3,3,3,1.1233347028524039,1.1500728952552124,1.5876769256503296,2.0966260919469017,2.0650460204151813,2.3066107905508213,3,3,3
2022,01,067,tenure,All,3,3,3,0.9749636049183302,1.0841483446839835,1.5713564285647381,2.179650888235485,2.1227889922058814,2.391767484553399,3,3,3
2021,01,067,tenure,All,3,3,3,1.4066871368224003,1.470158163688092,1.668428350568187,2.466166179287777,2.4429581636880924,2.4136933331066155,3,3,3
2019,01,067,tenure,All,3,3,3,1.4542138059651502,1.5861163171041295,1.9929262400088301,2.423681239452783,2.5418769653124573,2.704699879206336,3,3,3
2018,01,067,tenure,All,3,3,3,1.240631260427504,1.839512998353837,2.500378674580236,2.1428031643092047,2.749862049180537,3.230156838527126,3,3,3
2017,01,067,tenure,All,3,3,3,1.1248893310514951,1.2854551738031035,1.8853008768934993,1.9629806850482325,2.155263286506528,2.524665939817524,3,3,3
2016,01,067,tenure,All,3,3,3,1.5206022583762802,1.8250215544482997,2.235255240100399,2.3765134795275755,2.644249482761482,2.8489501309121006,3,3,3
2015,01,067,tenure,All,3,3,3,1.7453256855412755,2.082203555597463,2.2311323253963664,2.66992886014445,2.9833107300881623,2.9120429988812973,3,3,3
2014,01,067,tenure,All,3,3,3,1.5856658918835045,1.932264724876688,2.408484839862446,2.4749838941656073,2.7961077000832995,3.0775136689814664,3,3,3
2023,01,069,tenure,All,2,2,2,0.6352606645563693,0.6755121745833295,0.9819675872290935,1.608552053650867,1.6101209078301952,1.7325624463061404,2,2,2
2022,01,069,tenure,All,2,2,2,0.6387924812167259,0.7718399138432184,1.0172974043610514,1.8434797645338803,1.8536809271649044,1.764098228212218,2,2,2
2021,01,069,tenure,All,2,2,2,0.726309753913013,0.8120079687766151,1.0254980367704534,1.7857887963783894,1.76765433950247,1.7275353675012086,2,2,2
2019,01,069,tenure,All,2,2,2,0.7455695943133794,0.8689067290705077,1.1126231506962594,1.715037027801012,1.8237753798134717,1.8065844155594404,2,2,2
2018,01,069,tenure,All,2,2,2,0.6965828312909336,0.7036522476180288,1.1498071469921427,1.5987547351726343,1.5854183177182344,1.898956831575997,2,2,2
2017,01,069,tenure,All,2,2,2,0.6322669604835335,0.6429377286942166,1.00022738127228,1.4703583144802708,1.4968753549001845,1.7009529125160068,2,2,2
2016,01,069,tenure,All,2,2,2,0.6860193563740886,0.7421129619959658,1.0672832574956874,1.5419305775253842,1.598161058867129,1.7049017052143707,2,2,2
2015,01,069,tenure,All,2,2,2,0.7822613312111957,0.887519683102057,1.1134961099895095,1.7068645058143703,1.7886268575927566,1.7944067834744404,2,2,2
2014,01,069,tenure,All,2,2,2,0.7407419598128806,0.8298459989969664,1.139342640475518,1.6300599620949836,1.6841765488376217,1.796402856094766,2,2,2
2023,01,071,tenure,All,2,2,2,0.7401770338668303,0.8078967225582924,0.8657022256174137,1.842648246184077,1.8544237879134307,1.505611737785838,2,2,2
2022,01,071,tenure,All,2,2,2,0.6489188978295225,0.7238274956752557,0.9153327074172457,1.7230387248832595,1.7460307407649225,1.550288632216372,2,2,2
2021,01,071,tenure,All,2,2,2,0.6500709070040349,0.7573709932848686,0.942261836238895,1.7672911929418684,1.8734058992025124,1.6853468214291434,2,2,2
2019,01,071,tenure,All,2,2,2,0.7215069211900537,0.7215069211900537,0.9487168231711821,1.8279839678336318,1.8279839678336318,1.9369913554553033,2,2,2
2018,01,071,tenure,All,2,2,2,0.6996177732889106,0.6996177732889106,0.949160266956401,1.7089835747339197,1.7089835747339197,1.5024609525587516,2,2,2
2017,01,071,tenure,All,2,2,2,0.8305636175757183,0.8305636175757183,1.0144830074480775,1.8000617427559895,1.8000617427559895,1.8241491049627805,2,2,2
2016,01,071,tenure,All,2,2,2,0.6559760602381418,0.6559760602381418,0.9130532820120574,1.676355207157573,1.676355207157573,1.414405468691087,2,2,2
2015,01,071,tenure,All,2,2,2,0.7898095328833095,0.7949822437917127,0.9710088588234327,1.7324366731848682,1.7190875132599701,1.6882349894766995,2,2,2
2014,01,071,tenure,All,2,2,2,0.8981932476669562,0.9489718041993238,1.3000977095418536,1.7727691080644357,1.775515670063062,1.8353259887913904,2,2,2
2023,01,073,tenure,All,1,1,1,0.4775031688164773,0.6691930749499837,0.9093029871114389,1.2426712246888325,1.3835185391557168,1.4711879888341726,1,1,1
2022,01,073,tenure,All,1,1,1,0.4272612211964982,0.6323692405762363,0.9151689943076485,1.2749414155076353,1.295708915001807,1.461510494308705,1,1,1
2021,01,073,tenure,All,1,1,1,0.418814022499036,0.6194364393211655,0.9065480062559688,1.3195466662195918,1.4121380540688897,1.4577237685291553,1,1,1
2019,01,073,tenure,All,1,1,1,0.4380833549390718,0.6716605788142737,0.9775793097032283,1.1459197562872698,1.3408373138522056,1.5763040569069038,1,1,1
2018,01,073,tenure,All,1,1,1,0.4768073692018423,0.6717986254125003,0.9999920798979891,1.2041538010384503,1.3782472768776517,1.6512145476433737,1,1,1
2017,01,073,tenure,All,1,1,1,0.5301298985509512,0.6549974511872725,0.9630671136733927,1.2075406812248917,1.254596754116629,1.5289509963654593,1,1,1
2016,01,073,tenure,All,1,1,1,0.48833087149187593,0.5896385715312208,0.9302753990704414,1.2329558509765304,1.2546525831716606,1.529817556787088,1,1,1
2015,01,073,tenure,All,1,1,1,0.4314836267058458,0.5860437544738726,0.9207008114579971,1.0136043850478909,1.1712039191123838,1.4576968404933304,1,1,1
2014,01,073,tenure,All,1,1,1,0.4505650752700781,0.571954098720694,0.9423736075407027,1.0219287316222279,1.0910668204030087,1.4170237075121395,1,1,1
2023,01,075,tenure,All,NA,NA,3,NA,NA,1.4044965746932463,NA,NA,1.824315031576756,NA,NA,3
2022,01,075,tenure,All,NA,NA,3,NA,NA,1.1364211692246862,NA,NA,1.7939193843826915,NA,NA,3
2021,01,075,tenure,All,NA,NA,3,NA,NA,2.151396207885951,NA,NA,2.877933865740044,NA,NA,3
2019,01,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,01,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,01,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,01,075,tenure,All,NA,NA,3,NA,NA,1.4911512913007692,NA,NA,2.1216547117533215,NA,NA,3
2015,01,075,tenure,All,NA,NA,3,NA,NA,1.4597475076457898,NA,NA,2.0867449680872823,NA,NA,3
2014,01,075,tenure,All,NA,NA,3,NA,NA,1.3612002230787137,NA,NA,1.9269120523803667,NA,NA,3
2023,01,077,tenure,All,2,2,2,0.6297251258923932,0.8258223647746442,1.0080335616399603,1.9019557310227329,1.890727287613522,1.8856213931112216,2,2,2
2022,01,077,tenure,All,2,2,2,0.5460064504471227,0.692917873548374,0.9282417740306373,1.60464229101622,1.6770528733379628,1.7186504391972954,2,2,2
2021,01,077,tenure,All,2,2,2,0.7223350610480684,0.816096470990595,0.9316303011873116,1.8347130733962063,1.8834162398928809,1.6517185108390886,2,2,2
2019,01,077,tenure,All,2,2,2,0.6686194953081637,0.8529369131965175,1.0076937086074875,1.8123001409343347,1.8703805568094605,1.676849631740545,2,2,2
2018,01,077,tenure,All,2,2,2,0.8252160079179109,0.9378022646088972,1.0760378018851176,1.9765516174780637,1.9792539404533234,1.9004498513128267,2,2,2
2017,01,077,tenure,All,2,2,2,0.7393920301482136,0.8255762009007718,1.0479121448351816,1.8638593877156817,1.9658813380193505,1.8064549597296564,2,2,2
2016,01,077,tenure,All,2,2,2,0.6138865591168617,0.7562288928539432,1.1044478167275686,1.51898260332351,1.6754804521055024,1.831584328741268,2,2,2
2015,01,077,tenure,All,2,2,2,0.770559895551769,0.8396729873803974,1.0242711674087632,1.6669385569111772,1.7096216973586378,1.7106153529897044,2,2,2
2014,01,077,tenure,All,2,2,2,0.7036996554085572,0.7459731582237643,1.0288595337774167,1.6142073604768767,1.6168072905344069,1.7008813277026147,2,2,2
2023,01,079,tenure,All,NA,3,3,NA,0.7782078860856891,0.9622162914532566,NA,2.1091198217137626,1.9085835024773805,NA,3,3
2022,01,079,tenure,All,NA,3,3,NA,0.8970600619468903,1.0712960682837809,NA,2.0513116240224134,1.8890228670324773,NA,3,3
2021,01,079,tenure,All,NA,3,3,NA,0.8329173547932834,0.9466794482307173,NA,2.239332720312327,1.9190641629614016,NA,3,3
2019,01,079,tenure,All,3,3,3,0.7903110943666696,0.99247555447532,1.2223737921566162,1.8972046992662566,1.9777224062588703,2.1160506927414113,3,3,3
