year,state,county,index_air_hazard,index_air_hazard_quality
2018,17,147,77,1
2018,17,149,63,1
2018,17,151,55,1
2018,17,153,55,1
2018,17,155,76,1
2018,17,157,53,1
2018,17,159,77,1
2018,17,161,53,1
2018,17,163,38,1
2018,17,165,52,1
2018,17,167,54,1
2018,17,169,77,1
2018,17,171,69,1
2018,17,173,76,1
2018,17,175,77,1
2018,17,177,74,1
2018,17,179,64,1
2018,17,181,44,1
2018,17,183,72,1
2018,17,185,62,1
2018,17,187,77,1
2018,17,189,55,1
2018,17,191,77,1
2018,17,193,53,1
2018,17,195,72,1
2018,17,197,43,1
2018,17,199,50,1
2018,17,201,52,1
2018,17,203,76,1
2018,18,001,77,1
2018,18,003,63,1
2018,18,005,51,1
2018,18,007,77,1
2018,18,009,69,1
2018,18,011,68,1
2018,18,013,60,1
2018,18,015,77,1
2018,18,017,77,1
2018,18,019,31,1
2018,18,021,77,1
2018,18,023,77,1
2018,18,025,48,1
2018,18,027,66,1
2018,18,029,55,1
2018,18,031,77,1
2018,18,033,74,1
2018,18,035,77,1
2018,18,037,52,1
2018,18,039,73,1
2018,18,041,77,1
2018,18,043,29,1
2018,18,045,77,1
2018,18,047,77,1
2018,18,049,77,1
2018,18,051,58,1
2018,18,053,77,1
2018,18,055,77,1
2018,18,057,56,1
2018,18,059,66,1
2018,18,061,11,1
2018,18,063,56,1
2018,18,065,77,1
2018,18,067,57,1
2018,18,069,77,1
2018,18,071,51,1
2018,18,073,77,1
2018,18,075,77,1
2018,18,077,53,1
2018,18,079,58,1
2018,18,081,55,1
2018,18,083,67,1
2018,18,085,68,1
2018,18,087,77,1
2018,18,089,51,1
2018,18,091,76,1
2018,18,093,54,1
2018,18,095,72,1
2018,18,097,53,1
2018,18,099,76,1
2018,18,101,68,1
2018,18,103,77,1
2018,18,105,54,1
2018,18,107,76,1
2018,18,109,58,1
2018,18,111,77,1
2018,18,113,77,1
2018,18,115,55,1
2018,18,117,52,1
2018,18,119,77,1
2018,18,121,77,1
2018,18,123,44,1
2018,18,125,55,1
2018,18,127,72,1
2018,18,129,44,1
2018,18,131,77,1
2018,18,133,77,1
2018,18,135,77,1
2018,18,137,77,1
2018,18,139,77,1
2018,18,141,71,1
2018,18,143,55,1
2018,18,145,66,1
2018,18,147,54,1
2018,18,149,77,1
2018,18,151,77,1
2018,18,153,77,1
2018,18,155,53,1
2018,18,157,63,1
2018,18,159,77,1
2018,18,161,75,1
2018,18,163,41,1
2018,18,165,77,1
2018,18,167,60,1
2018,18,169,77,1
2018,18,171,77,1
2018,18,173,52,1
2018,18,175,54,1
2018,18,177,74,1
2018,18,179,77,1
2018,18,181,77,1
2018,18,183,77,1
2018,19,001,87,1
2018,19,003,84,1
2018,19,005,77,1
2018,19,007,77,1
2018,19,009,93,1
2018,19,011,74,1
2018,19,013,76,1
2018,19,015,77,1
2018,19,017,77,1
2018,19,019,79,1
2018,19,021,85,1
2018,19,023,77,1
2018,19,025,97,1
2018,19,027,83,1
2018,19,029,85,1
2018,19,031,77,1
2018,19,033,77,1
2018,19,035,88,1
2018,19,037,77,1
2018,19,039,84,1
2018,19,041,83,1
2018,19,043,77,1
2018,19,045,67,1
2018,19,047,83,1
2018,19,049,77,1
2018,19,051,77,1
2018,19,053,89,1
2018,19,055,77,1
2018,19,057,61,1
2018,19,059,88,1
2018,19,061,76,1
2018,19,063,88,1
2018,19,065,77,1
2018,19,067,80,1
2018,19,069,77,1
2018,19,071,81,1
2018,19,073,80,1
2018,19,075,77,1
2018,19,077,80,1
2018,19,079,77,1
2018,19,081,79,1
2018,19,083,77,1
2018,19,085,77,1
2018,19,087,77,1
2018,19,089,77,1
2018,19,091,80,1
2018,19,093,96,1
2018,19,095,72,1
2018,19,097,77,1
2018,19,099,77,1
2018,19,101,76,1
2018,19,103,64,1
2018,19,105,68,1
2018,19,107,77,1
2018,19,109,85,1
2018,19,111,67,1
2018,19,113,58,1
2018,19,115,77,1
2018,19,117,77,1
2018,19,119,95,1
2018,19,121,77,1
2018,19,123,77,1
2018,19,125,77,1
2018,19,127,77,1
2018,19,129,80,1
2018,19,131,77,1
2018,19,133,80,1
2018,19,135,83,1
2018,19,137,84,1
2018,19,139,70,1
2018,19,141,95,1
2018,19,143,96,1
2018,19,145,85,1
2018,19,147,89,1
2018,19,149,84,1
2018,19,151,96,1
2018,19,153,56,1
2018,19,155,66,1
2018,19,157,80,1
2018,19,159,93,1
2018,19,161,96,1
2018,19,163,56,1
2018,19,165,85,1
2018,19,167,88,1
2018,19,169,77,1
2018,19,171,77,1
2018,19,173,82,1
2018,19,175,80,1
2018,19,177,77,1
2018,19,179,76,1
2018,19,181,79,1
2018,19,183,77,1
2018,19,185,86,1
2018,19,187,78,1
2018,19,189,77,1
2018,19,191,77,1
2018,19,193,77,1
2018,19,195,77,1
2018,19,197,77,1
2018,20,001,58,1
2018,20,003,57,1
2018,20,005,58,1
2018,20,007,74,1
2018,20,009,93,1
2018,20,011,54,1
2018,20,013,87,1
2018,20,015,52,1
2018,20,017,74,1
2018,20,019,74,1
2018,20,021,55,1
2018,20,023,99,1
2018,20,025,97,1
2018,20,027,93,1
2018,20,029,93,1
2018,20,031,74,1
2018,20,033,93,1
2018,20,035,57,1
2018,20,037,55,1
2018,20,039,99,1
2018,20,041,78,1
2018,20,043,72,1
2018,20,045,55,1
2018,20,047,97,1
2018,20,049,50,1
2018,20,051,81,1
2018,20,053,88,1
2018,20,055,96,1
2018,20,057,96,1
2018,20,059,59,1
2018,20,061,56,1
2018,20,063,99,1
2018,20,065,99,1
2018,20,067,97,1
2018,20,069,97,1
2018,20,071,99,1
2018,20,073,50,1
2018,20,075,99,1
2018,20,077,46,1
2018,20,079,55,1
2018,20,081,97,1
2018,20,083,97,1
2018,20,085,55,1
2018,20,087,59,1
2018,20,089,94,1
2018,20,091,49,1
2018,20,093,97,1
2018,20,095,80,1
2018,20,097,93,1
2018,20,099,61,1
2018,20,101,99,1
2018,20,103,55,1
2018,20,105,93,1
2018,20,107,55,1
2018,20,109,97,1
2018,20,111,54,1
2018,20,113,79,1
2018,20,115,93,1
2018,20,117,87,1
2018,20,119,97,1
2018,20,121,53,1
2018,20,123,93,1
2018,20,125,47,1
2018,20,127,65,1
2018,20,129,99,1
2018,20,131,81,1
2018,20,133,62,1
2018,20,135,99,1
2018,20,137,99,1
2018,20,139,57,1
2018,20,141,97,1
2018,20,143,93,1
2018,20,145,94,1
2018,20,147,97,1
2018,20,149,62,1
2018,20,151,86,1
2018,20,153,99,1
2018,20,155,62,1
2018,20,157,93,1
2018,20,159,85,1
2018,20,161,56,1
2018,20,163,97,1
2018,20,165,97,1
2018,20,167,94,1
2018,20,169,60,1
2018,20,171,99,1
2018,20,173,38,1
2018,20,175,94,1
2018,20,177,55,1
2018,20,179,99,1
2018,20,181,99,1
2018,20,183,97,1
2018,20,185,93,1
2018,20,187,97,1
2018,20,189,97,1
2018,20,191,62,1
2018,20,193,99,1
2018,20,195,99,1
2018,20,197,61,1
2018,20,199,99,1
2018,20,201,93,1
2018,20,203,99,1
2018,20,205,56,1
2018,20,207,74,1
2018,20,209,37,1
2018,21,001,55,1
2018,21,003,55,1
2018,21,005,48,1
2018,21,007,55,1
2018,21,009,54,1
2018,21,011,52,1
2018,21,013,49,1
2018,21,015,41,1
2018,21,017,45,1
2018,21,019,35,1
2018,21,021,54,1
2018,21,023,75,1
2018,21,025,55,1
2018,21,027,51,1
2018,21,029,43,1
2018,21,031,55,1
2018,21,033,55,1
2018,21,035,50,1
2018,21,037,31,1
2018,21,039,55,1
2018,21,041,51,1
2018,21,043,55,1
2018,21,045,55,1
2018,21,047,49,1
2018,21,049,40,1
2018,21,051,55,1
2018,21,053,55,1
2018,21,055,55,1
2018,21,057,55,1
2018,21,059,38,1
2018,21,061,55,1
2018,21,063,55,1
2018,21,065,55,1
2018,21,067,36,1
2018,21,069,64,1
2018,21,071,43,1
2018,21,073,53,1
2018,21,075,55,1
2018,21,077,53,1
2018,21,079,55,1
2018,21,081,50,1
2018,21,083,53,1
2018,21,085,54,1
2018,21,087,55,1
2018,21,089,45,1
2018,21,091,53,1
2018,21,093,40,1
2018,21,095,61,1
2018,21,097,55,1
2018,21,099,55,1
2018,21,101,52,1
2018,21,103,55,1
2018,21,105,55,1
2018,21,107,47,1
2018,21,109,55,1
2018,21,111,26,1
2018,21,113,50,1
2018,21,115,55,1
2018,21,117,32,1
2018,21,119,55,1
2018,21,121,55,1
2018,21,123,55,1
2018,21,125,50,1
2018,21,127,49,1
2018,21,129,55,1
2018,21,131,55,1
2018,21,133,59,1
2018,21,135,55,1
2018,21,137,55,1
2018,21,139,19,1
2018,21,141,46,1
2018,21,143,49,1
2018,21,145,33,1
2018,21,147,55,1
2018,21,149,55,1
2018,21,151,51,1
2018,21,153,55,1
2018,21,155,45,1
2018,21,157,26,1
2018,21,159,55,1
2018,21,161,54,1
2018,21,163,44,1
2018,21,165,53,1
2018,21,167,55,1
2018,21,169,55,1
2018,21,171,55,1
2018,21,173,49,1
2018,21,175,55,1
2018,21,177,55,1
2018,21,179,48,1
2018,21,181,48,1
2018,21,183,55,1
2018,21,185,54,1
2018,21,187,55,1
2018,21,189,55,1
2018,21,191,53,1
2018,21,193,55,1
2018,21,195,53,1
2018,21,197,50,1
2018,21,199,55,1
2018,21,201,77,1
2018,21,203,55,1
2018,21,205,55,1
2018,21,207,55,1
2018,21,209,51,1
2018,21,211,55,1
2018,21,213,49,1
2018,21,215,55,1
2018,21,217,51,1
2018,21,219,52,1
2018,21,221,55,1
2018,21,223,55,1
2018,21,225,54,1
2018,21,227,33,1
2018,21,229,55,1
2018,21,231,55,1
2018,21,233,55,1
2018,21,235,52,1
2018,21,237,55,1
2018,21,239,51,1
2018,22,001,55,1
2018,22,003,35,1
2018,22,005,1,1
2018,22,007,25,1
2018,22,009,40,1
2018,22,011,25,1
2018,22,013,26,1
2018,22,015,15,1
2018,22,017,15,1
2018,22,019,22,1
2018,22,021,26,1
2018,22,023,55,1
2018,22,025,46,1
2018,22,027,26,1
2018,22,029,38,1
2018,22,031,18,1
2018,22,033,3,1
2018,22,035,44,1
2018,22,037,25,1
2018,22,039,50,1
2018,22,041,42,1
2018,22,043,26,1
2018,22,045,52,1
2018,22,047,3,1
2018,22,049,25,1
2018,22,051,14,1
2018,22,053,59,1
2018,22,055,48,1
2018,22,057,34,1
2018,22,059,29,1
2018,22,061,21,1
2018,22,063,8,1
2018,22,065,30,1
2018,22,067,28,1
2018,22,069,26,1
2018,22,071,13,1
2018,22,073,22,1
2018,22,075,47,1
2018,22,077,23,1
2018,22,079,26,1
2018,22,081,26,1
2018,22,083,38,1
2018,22,085,26,1
2018,22,087,17,1
2018,22,089,1,1
2018,22,091,26,1
2018,22,093,2,1
2018,22,095,0,1
2018,22,097,54,1
2018,22,099,52,1
2018,22,101,55,1
2018,22,103,40,1
2018,22,105,26,1
2018,22,107,40,1
2018,22,109,45,1
2018,22,111,22,1
2018,22,113,55,1
2018,22,115,28,1
2018,22,117,29,1
2018,22,119,26,1
2018,22,121,2,1
2018,22,123,40,1
2018,22,125,23,1
2018,22,127,26,1
2018,23,001,76,1
2018,23,003,97,1
2018,23,005,70,1
2018,23,007,89,1
2018,23,009,97,1
2018,23,011,76,1
2018,23,013,96,1
2018,23,015,82,1
2018,23,017,79,1
2018,23,019,80,1
2018,23,021,88,1
2018,23,023,77,1
2018,23,025,79,1
2018,23,027,87,1
2018,23,029,94,1
2018,23,031,77,1
2018,24,001,68,1
2018,24,003,42,1
2018,24,005,45,1
2018,24,009,59,1
2018,24,011,77,1
2018,24,013,65,1
2018,24,015,66,1
2018,24,017,48,1
2018,24,019,77,1
2018,24,021,56,1
2018,24,023,77,1
2018,24,025,59,1
2018,24,027,43,1
2018,24,029,77,1
2018,24,031,34,1
2018,24,033,32,1
2018,24,035,72,1
2018,24,037,58,1
2018,24,039,77,1
2018,24,041,75,1
2018,24,043,56,1
2018,24,045,68,1
2018,24,047,77,1
2018,24,510,34,1
2018,25,001,94,1
2018,25,003,79,1
2018,25,005,76,1
2018,25,007,98,1
2018,25,009,64,1
2018,25,011,77,1
2018,25,013,55,1
2018,25,015,70,1
2018,25,017,54,1
2018,25,019,98,1
2018,25,021,59,1
2018,25,023,76,1
2018,25,025,30,1
2018,25,027,77,1
2018,26,001,96,1
2018,26,003,98,1
2018,26,005,77,1
2018,26,007,96,1
2018,26,009,95,1
2018,26,011,96,1
2018,26,013,95,1
2018,26,015,77,1
2018,26,017,79,1
2018,26,019,98,1
2018,26,021,77,1
2018,26,023,77,1
2018,26,025,77,1
2018,26,027,77,1
2018,26,029,96,1
2018,26,031,98,1
2018,26,033,89,1
2018,26,035,93,1
2018,26,037,78,1
2018,26,039,87,1
2018,26,041,96,1
2018,26,043,69,1
2018,26,045,77,1
2018,26,047,97,1
2018,26,049,77,1
2018,26,051,92,1
2018,26,053,95,1
2018,26,055,88,1
2018,26,057,87,1
2018,26,059,77,1
2018,26,061,98,1
2018,26,063,98,1
2018,26,065,76,1
2018,26,067,76,1
2018,26,069,92,1
2018,26,071,95,1
2018,26,073,83,1
2018,26,075,76,1
2018,26,077,76,1
2018,26,079,95,1
2018,26,081,66,1
2018,26,083,98,1
2018,26,085,86,1
2018,26,087,79,1
2018,26,089,97,1
2018,26,091,77,1
2018,26,093,73,1
2018,26,095,98,1
2018,26,097,98,1
2018,26,099,58,1
2018,26,101,97,1
2018,26,103,97,1
2018,26,105,96,1
2018,26,107,84,1
2018,26,109,84,1
2018,26,111,70,1
2018,26,113,95,1
2018,26,115,75,1
2018,26,117,84,1
2018,26,119,81,1
2018,26,121,77,1
2018,26,123,77,1
2018,26,125,67,1
2018,26,127,87,1
2018,26,129,91,1
2018,26,131,97,1
2018,26,133,95,1
2018,26,135,92,1
2018,26,137,77,1
2018,26,139,75,1
2018,26,141,97,1
2018,26,143,95,1
2018,26,145,78,1
2018,26,147,77,1
2018,26,149,77,1
2018,26,151,97,1
2018,26,153,98,1
2018,26,155,76,1
2018,26,157,94,1
2018,26,159,77,1
2018,26,161,76,1
2018,26,163,56,1
2018,26,165,90,1
2018,27,001,76,1
2018,27,003,30,1
2018,27,005,84,1
2018,27,007,63,1
2018,27,009,64,1
2018,27,011,95,1
2018,27,013,74,1
2018,27,015,81,1
2018,27,017,70,1
2018,27,019,60,1
2018,27,021,67,1
2018,27,023,80,1
2018,27,025,68,1
2018,27,027,61,1
2018,27,029,88,1
2018,27,031,98,1
2018,27,033,90,1
2018,27,035,49,1
2018,27,037,36,1
2018,27,039,69,1
2018,27,041,77,1
2018,27,043,76,1
2018,27,045,77,1
2018,27,047,77,1
2018,27,049,76,1
2018,27,051,77,1
2018,27,053,19,1
2018,27,055,77,1
2018,27,057,71,1
2018,27,059,68,1
2018,27,061,67,1
2018,27,063,59,1
2018,27,065,77,1
2018,27,067,78,1
2018,27,069,77,1
2018,27,071,64,1
2018,27,073,96,1
2018,27,075,76,1
2018,27,077,52,1
2018,27,079,76,1
2018,27,081,99,1
2018,27,083,89,1
2018,27,085,72,1
2018,27,087,84,1
2018,27,089,85,1
2018,27,091,76,1
2018,27,093,79,1
2018,27,095,71,1
2018,27,097,77,1
2018,27,099,76,1
2018,27,101,97,1
2018,27,103,73,1
2018,27,105,84,1
2018,27,107,77,1
2018,27,109,59,1
2018,27,111,80,1
2018,27,113,77,1
2018,27,115,77,1
2018,27,117,97,1
2018,27,119,73,1
2018,27,121,81,1
2018,27,123,7,1
2018,27,125,77,1
2018,27,127,89,1
2018,27,129,86,1
2018,27,131,76,1
2018,27,133,95,1
2018,27,135,49,1
2018,27,137,63,1
2018,27,139,56,1
2018,27,141,66,1
2018,27,143,77,1
2018,27,145,67,1
2018,27,147,77,1
2018,27,149,87,1
2018,27,151,76,1
2018,27,153,79,1
2018,27,155,95,1
2018,27,157,76,1
2018,27,159,77,1
2018,27,161,77,1
2018,27,163,35,1
2018,27,165,77,1
2018,27,167,77,1
2018,27,169,73,1
2018,27,171,65,1
2018,27,173,90,1
2018,28,001,26,1
2018,28,003,26,1
2018,28,005,26,1
2018,28,007,26,1
2018,28,009,35,1
2018,28,011,54,1
2018,28,013,25,1
2018,28,015,26,1
2018,28,017,26,1
2018,28,019,28,1
2018,28,021,26,1
2018,28,023,22,1
2018,28,025,19,1
2018,28,027,55,1
2018,28,029,25,1
2018,28,031,26,1
2018,28,033,31,1
2018,28,035,23,1
2018,28,037,26,1
2018,28,039,26,1
2018,28,041,26,1
2018,28,043,26,1
2018,28,045,51,1
2018,28,047,38,1
2018,28,049,21,1
2018,28,051,30,1
2018,28,053,42,1
2018,28,055,40,1
2018,28,057,26,1
2018,28,059,34,1
2018,28,061,26,1
2018,28,063,26,1
2018,28,065,26,1
2018,28,067,24,1
2018,28,069,26,1
2018,28,071,27,1
2018,28,073,27,1
2018,28,075,20,1
2018,28,077,26,1
2018,28,079,26,1
2018,28,081,22,1
2018,28,083,34,1
2018,28,085,24,1
2018,28,087,11,1
2018,28,089,25,1
2018,28,091,31,1
2018,28,093,39,1
2018,28,095,18,1
2018,28,097,26,1
2018,28,099,22,1
2018,28,101,26,1
2018,28,103,18,1
2018,28,105,26,1
2018,28,107,43,1
2018,28,109,35,1
2018,28,111,26,1
2018,28,113,25,1
2018,28,115,25,1
2018,28,117,26,1
2018,28,119,55,1
2018,28,121,25,1
2018,28,123,26,1
2018,28,125,40,1
2018,28,127,26,1
2018,28,129,26,1
2018,28,131,26,1
2018,28,133,49,1
2018,28,135,48,1
2018,28,137,43,1
2018,28,139,29,1
2018,28,141,26,1
2018,28,143,55,1
2018,28,145,26,1
2018,28,147,40,1
2018,28,149,26,1
2018,28,151,38,1
2018,28,153,29,1
2018,28,155,26,1
2018,28,157,26,1
2018,28,159,24,1
2018,28,161,26,1
2018,28,163,26,1
2018,29,001,77,1
2018,29,003,64,1
2018,29,005,77,1
2018,29,007,55,1
2018,29,009,44,1
2018,29,011,55,1
2018,29,013,55,1
2018,29,015,61,1
2018,29,017,40,1
2018,29,019,46,1
2018,29,021,55,1
2018,29,023,44,1
2018,29,025,60,1
2018,29,027,55,1
2018,29,029,39,1
2018,29,031,22,1
2018,29,033,66,1
2018,29,035,34,1
2018,29,037,59,1
2018,29,039,55,1
2018,29,041,61,1
2018,29,043,38,1
2018,29,045,77,1
2018,29,047,43,1
2018,29,049,55,1
2018,29,051,37,1
2018,29,053,55,1
2018,29,055,44,1
2018,29,057,63,1
2018,29,059,55,1
2018,29,061,77,1
2018,29,063,62,1
2018,29,065,55,1
2018,29,067,40,1
2018,29,069,54,1
2018,29,071,36,1
2018,29,073,55,1
2018,29,075,77,1
2018,29,077,31,1
2018,29,079,77,1
2018,29,081,93,1
2018,29,083,58,1
2018,29,085,55,1
2018,29,087,74,1
2018,29,089,62,1
2018,29,091,32,1
2018,29,093,55,1
2018,29,095,39,1
2018,29,097,39,1
2018,29,099,34,1
2018,29,101,55,1
2018,29,103,77,1
2018,29,105,43,1
2018,29,107,55,1
2018,29,109,45,1
2018,29,111,75,1
2018,29,113,52,1
2018,29,115,65,1
2018,29,117,66,1
2018,29,119,35,1
2018,29,121,65,1
2018,29,123,55,1
2018,29,125,55,1
2018,29,127,54,1
2018,29,129,83,1
2018,29,131,48,1
2018,29,133,55,1
2018,29,135,55,1
2018,29,137,61,1
2018,29,139,55,1
2018,29,141,55,1
2018,29,143,55,1
2018,29,145,47,1
2018,29,147,70,1
2018,29,149,33,1
2018,29,151,55,1
2018,29,153,31,1
2018,29,155,55,1
2018,29,157,40,1
2018,29,159,55,1
2018,29,161,42,1
2018,29,163,55,1
2018,29,165,48,1
2018,29,167,55,1
2018,29,169,37,1
2018,29,171,86,1
2018,29,173,55,1
2018,29,175,55,1
2018,29,177,55,1
2018,29,179,59,1
2018,29,181,38,1
2018,29,183,24,1
2018,29,185,55,1
2018,29,186,55,1
2018,29,187,47,1
2018,29,189,21,1
2018,29,195,49,1
2018,29,197,77,1
2018,29,199,77,1
2018,29,201,45,1
2018,29,203,74,1
2018,29,205,83,1
2018,29,207,51,1
2018,29,209,33,1
2018,29,211,80,1
2018,29,213,26,1
2018,29,215,62,1
2018,29,217,54,1
2018,29,219,52,1
2018,29,221,48,1
2018,29,223,52,1
2018,29,225,55,1
2018,29,227,93,1
2018,29,229,51,1
2018,29,510,19,1
2018,30,001,99,1
2018,30,003,99,1
2018,30,005,99,1
2018,30,007,98,1
2018,30,009,99,1
2018,30,011,99,1
2018,30,013,82,1
2018,30,015,99,1
2018,30,017,98,1
2018,30,019,99,1
2018,30,021,96,1
2018,30,023,99,1
2018,30,025,99,1
2018,30,027,99,1
2018,30,029,45,1
2018,30,031,94,1
2018,30,033,99,1
2018,30,035,97,1
2018,30,037,99,1
2018,30,039,97,1
2018,30,041,96,1
2018,30,043,97,1
2018,30,045,99,1
2018,30,047,80,1
2018,30,049,84,1
2018,30,051,97,1
2018,30,053,52,1
2018,30,055,99,1
2018,30,057,99,1
2018,30,059,99,1
2018,30,061,84,1
2018,30,063,62,1
2018,30,065,99,1
2018,30,067,99,1
2018,30,069,99,1
2018,30,071,99,1
2018,30,073,97,1
2018,30,075,99,1
2018,30,077,97,1
2018,30,079,99,1
2018,30,081,95,1
2018,30,083,83,1
2018,30,085,98,1
2018,30,087,99,1
2018,30,089,74,1
2018,30,091,98,1
2018,30,093,96,1
2018,30,095,98,1
2018,30,097,99,1
2018,30,099,97,1
2018,30,101,97,1
2018,30,103,99,1
2018,30,105,99,1
2018,30,107,99,1
2018,30,109,99,1
2018,30,111,82,1
2018,31,001,65,1
2018,31,003,99,1
2018,31,005,99,1
2018,31,007,98,1
2018,31,009,99,1
2018,31,011,97,1
2018,31,013,99,1
2018,31,015,99,1
2018,31,017,99,1
2018,31,019,78,1
2018,31,021,81,1
2018,31,023,77,1
2018,31,025,80,1
2018,31,027,97,1
2018,31,029,99,1
2018,31,031,99,1
2018,31,033,98,1
2018,31,035,84,1
2018,31,037,81,1
2018,31,039,95,1
2018,31,041,99,1
2018,31,043,77,1
2018,31,045,96,1
2018,31,047,88,1
2018,31,049,99,1
2018,31,051,95,1
2018,31,053,77,1
2018,31,055,56,1
2018,31,057,99,1
2018,31,059,93,1
2018,31,061,97,1
2018,31,063,99,1
2018,31,065,97,1
2018,31,067,68,1
2018,31,069,99,1
2018,31,071,99,1
2018,31,073,97,1
2018,31,075,99,1
2018,31,077,99,1
2018,31,079,80,1
2018,31,081,86,1
2018,31,083,97,1
2018,31,085,99,1
2018,31,087,99,1
2018,31,089,98,1
2018,31,091,99,1
2018,31,093,97,1
2018,31,095,90,1
2018,31,097,83,1
2018,31,099,97,1
2018,31,101,98,1
2018,31,103,99,1
2018,31,105,99,1
2018,31,107,99,1
2018,31,109,58,1
2018,31,111,96,1
2018,31,113,99,1
2018,31,115,99,1
2018,31,117,99,1
2018,31,119,87,1
2018,31,121,88,1
2018,31,123,99,1
2018,31,125,97,1
2018,31,127,85,1
2018,31,129,95,1
2018,31,131,65,1
2018,31,133,93,1
2018,31,135,99,1
2018,31,137,96,1
2018,31,139,97,1
2018,31,141,46,1
2018,31,143,93,1
2018,31,145,97,1
2018,31,147,84,1
2018,31,149,99,1
2018,31,151,84,1
2018,31,153,62,1
2018,31,155,77,1
2018,31,157,92,1
2018,31,159,67,1
2018,31,161,99,1
2018,31,163,97,1
2018,31,165,99,1
2018,31,167,95,1
2018,31,169,93,1
2018,31,171,99,1
2018,31,173,77,1
2018,31,175,99,1
2018,31,177,72,1
2018,31,179,95,1
2018,31,181,97,1
2018,31,183,99,1
2018,31,185,93,1
2018,32,001,83,1
2018,32,003,40,1
2018,32,005,87,1
2018,32,007,98,1
2018,32,009,99,1
2018,32,011,99,1
2018,32,013,98,1
2018,32,015,98,1
2018,32,017,99,1
2018,32,019,87,1
2018,32,021,98,1
2018,32,023,98,1
2018,32,027,95,1
2018,32,029,77,1
2018,32,031,24,1
2018,32,033,100,1
2018,32,510,85,1
2018,33,001,83,1
2018,33,003,81,1
2018,33,005,78,1
2018,33,007,96,1
2018,33,009,82,1
2018,33,011,64,1
2018,33,013,81,1
2018,33,015,73,1
2018,33,017,77,1
2018,33,019,82,1
2018,34,001,76,1
2018,34,003,24,1
2018,34,005,45,1
2018,34,007,30,1
2018,34,009,80,1
2018,34,011,78,1
2018,34,013,18,1
2018,34,015,36,1
2018,34,017,10,1
2018,34,019,57,1
2018,34,021,50,1
2018,34,023,36,1
2018,34,025,54,1
2018,34,027,57,1
2018,34,029,66,1
2018,34,031,28,1
2018,34,033,49,1
2018,34,035,48,1
2018,34,037,76,1
2018,34,039,18,1
2018,34,041,62,1
2018,35,001,58,1
2018,35,003,99,1
2018,35,005,77,1
2018,35,006,99,1
2018,35,007,99,1
2018,35,009,97,1
2018,35,011,99,1
2018,35,013,69,1
2018,35,015,86,1
2018,35,017,99,1
2018,35,019,99,1
2018,35,021,99,1
2018,35,023,98,1
2018,35,025,88,1
2018,35,027,99,1
2018,35,028,99,1
2018,35,029,91,1
2018,35,031,98,1
2018,35,033,100,1
2018,35,035,95,1
2018,35,037,99,1
2018,35,039,98,1
2018,35,041,98,1
2018,35,043,76,1
2018,35,045,63,1
2018,35,047,99,1
2018,35,049,88,1
2018,35,051,99,1
2018,35,053,99,1
2018,35,055,99,1
2018,35,057,99,1
2018,35,059,99,1
2018,35,061,87,1
2018,36,001,64,1
2018,36,003,97,1
2018,36,005,9,1
2018,36,007,77,1
2018,36,009,86,1
2018,36,011,80,1
2018,36,013,83,1
2018,36,015,77,1
2018,36,017,85,1
2018,36,019,86,1
2018,36,021,80,1
2018,36,023,87,1
2018,36,025,92,1
2018,36,027,79,1
2018,36,029,74,1
2018,36,031,90,1
2018,36,033,90,1
2018,36,035,80,1
2018,36,037,82,1
2018,36,039,86,1
2018,36,041,98,1
2018,36,043,84,1
2018,36,045,94,1
2018,36,047,9,1
2018,36,049,98,1
2018,36,051,89,1
2018,36,053,87,1
2018,36,055,79,1
2018,36,057,80,1
2018,36,059,48,1
2018,36,061,6,1
2018,36,063,77,1
2018,36,065,81,1
2018,36,067,73,1
2018,36,069,84,1
2018,36,071,69,1
2018,36,073,82,1
2018,36,075,80,1
2018,36,077,91,1
2018,36,079,83,1
2018,36,081,14,1
2018,36,083,80,1
2018,36,085,24,1
2018,36,087,54,1
2018,36,089,92,1
2018,36,091,78,1
2018,36,093,77,1
2018,36,095,96,1
2018,36,097,80,1
2018,36,099,79,1
2018,36,101,87,1
2018,36,103,71,1
2018,36,105,80,1
2018,36,107,77,1
2018,36,109,81,1
2018,36,111,84,1
2018,36,113,81,1
2018,36,115,72,1
2018,36,117,81,1
2018,36,119,38,1
2018,36,121,95,1
2018,36,123,83,1
2018,37,001,43,1
2018,37,003,41,1
2018,37,005,93,1
2018,37,007,33,1
2018,37,009,87,1
2018,37,011,81,1
2018,37,013,65,1
2018,37,015,61,1
2018,37,017,59,1
2018,37,019,61,1
2018,37,021,63,1
2018,37,023,42,1
2018,37,025,26,1
2018,37,027,41,1
2018,37,029,77,1
2018,37,031,88,1
2018,37,033,52,1
2018,37,035,19,1
2018,37,037,41,1
2018,37,039,63,1
2018,37,041,77,1
2018,37,043,65,1
2018,37,045,38,1
2018,37,047,57,1
2018,37,049,60,1
2018,37,051,45,1
2018,37,053,77,1
2018,37,055,82,1
2018,37,057,35,1
2018,37,059,52,1
2018,37,061,58,1
2018,37,063,30,1
2018,37,065,55,1
2018,37,067,37,1
2018,37,069,55,1
2018,37,071,22,1
2018,37,073,76,1
2018,37,075,89,1
2018,37,077,49,1
2018,37,079,55,1
2018,37,081,31,1
2018,37,083,51,1
2018,37,085,52,1
2018,37,087,74,1
2018,37,089,56,1
2018,37,091,55,1
2018,37,093,53,1
2018,37,095,77,1
