year,state,place,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2020,45,50875,race-ethnicity,"White, Non-Hispanic",0.002668926832527421,1
2020,46,59020,all,All,0,1
2020,46,59020,race-ethnicity,Black,0,2
2020,46,59020,race-ethnicity,Hispanic,0,2
2020,46,59020,race-ethnicity,Other Races and Ethnicities,0,2
2020,46,59020,race-ethnicity,"White, Non-Hispanic",0,1
2020,47,14000,all,All,0.1914802747066397,1
2020,47,14000,race-ethnicity,Black,0.28028362326687273,1
2020,47,14000,race-ethnicity,Hispanic,0.2379507737993038,2
2020,47,14000,race-ethnicity,Other Races and Ethnicities,0.19603530298232838,2
2020,47,14000,race-ethnicity,"White, Non-Hispanic",0.05934273203396892,1
2020,47,15160,all,All,0.08837458697339413,1
2020,47,15160,race-ethnicity,Black,0.16510857906201723,1
2020,47,15160,race-ethnicity,Hispanic,0.22501636241029016,2
2020,47,15160,race-ethnicity,Other Races and Ethnicities,0.11278037200480395,2
2020,47,15160,race-ethnicity,"White, Non-Hispanic",0.03403201925005116,1
2020,47,27740,all,All,0,2
2020,47,27740,race-ethnicity,Black,0,3
2020,47,27740,race-ethnicity,Hispanic,0,3
2020,47,27740,race-ethnicity,Other Races and Ethnicities,0,3
2020,47,27740,race-ethnicity,"White, Non-Hispanic",0,2
2020,47,40000,all,All,0.29087011632794746,1
2020,47,40000,race-ethnicity,Black,0.21585854517586847,1
2020,47,40000,race-ethnicity,Hispanic,0.12792224556280327,2
2020,47,40000,race-ethnicity,Other Races and Ethnicities,0.29255356905254193,2
2020,47,40000,race-ethnicity,"White, Non-Hispanic",0.3280894489032702,1
2020,47,48000,all,All,0.3418946410369996,1
2020,47,48000,race-ethnicity,Black,0.3767435451120561,1
2020,47,48000,race-ethnicity,Hispanic,0.2719616505244464,1
2020,47,48000,race-ethnicity,Other Races and Ethnicities,0.2853337731933037,1
2020,47,48000,race-ethnicity,"White, Non-Hispanic",0.18477478402981526,1
2020,47,51560,all,All,0,1
2020,47,51560,race-ethnicity,Black,0,2
2020,47,51560,race-ethnicity,Hispanic,0,3
2020,47,51560,race-ethnicity,Other Races and Ethnicities,0,2
2020,47,51560,race-ethnicity,"White, Non-Hispanic",0,1
2020,47,52006,all,All,0.0734901324240132,1
2020,47,52006,race-ethnicity,Black,0.16043432964540913,1
2020,47,52006,race-ethnicity,Hispanic,0.009212868489636178,1
2020,47,52006,race-ethnicity,Other Races and Ethnicities,0.02204573697875413,1
2020,47,52006,race-ethnicity,"White, Non-Hispanic",0.015940068748192968,1
2020,48,01000,all,All,0.06977217133480806,1
2020,48,01000,race-ethnicity,Black,0.05384667487268399,2
2020,48,01000,race-ethnicity,Hispanic,0.0792717608934098,1
2020,48,01000,race-ethnicity,Other Races and Ethnicities,0.08430688267339,1
2020,48,01000,race-ethnicity,"White, Non-Hispanic",0.07070769639961064,1
2020,48,01924,all,All,0,2
2020,48,01924,race-ethnicity,Black,0,3
2020,48,01924,race-ethnicity,Hispanic,0,3
2020,48,01924,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,01924,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,03000,all,All,0.10721323448939703,1
2020,48,03000,race-ethnicity,Black,0.16488114304548207,2
2020,48,03000,race-ethnicity,Hispanic,0.17963917356373302,1
2020,48,03000,race-ethnicity,Other Races and Ethnicities,0.06939184666539475,1
2020,48,03000,race-ethnicity,"White, Non-Hispanic",0.012638630205700718,1
2020,48,04000,all,All,0.11845927501746317,1
2020,48,04000,race-ethnicity,Black,0.11371125893835113,1
2020,48,04000,race-ethnicity,Hispanic,0.1131052726375869,1
2020,48,04000,race-ethnicity,Other Races and Ethnicities,0.21396687421139265,1
2020,48,04000,race-ethnicity,"White, Non-Hispanic",0.07669290891026548,1
2020,48,05000,all,All,0.12481839293946789,1
2020,48,05000,race-ethnicity,Black,0.086373556840412,1
2020,48,05000,race-ethnicity,Hispanic,0.10188276067819942,1
2020,48,05000,race-ethnicity,Other Races and Ethnicities,0.1656686826082464,1
2020,48,05000,race-ethnicity,"White, Non-Hispanic",0.1249487768349453,1
2020,48,06128,all,All,0,1
2020,48,06128,race-ethnicity,Black,0,2
2020,48,06128,race-ethnicity,Hispanic,0,2
2020,48,06128,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,06128,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,07000,all,All,0.18811705544752982,1
2020,48,07000,race-ethnicity,Black,0.24486281276190813,1
2020,48,07000,race-ethnicity,Hispanic,0.11986917215612052,2
2020,48,07000,race-ethnicity,Other Races and Ethnicities,0.1669599862773993,2
2020,48,07000,race-ethnicity,"White, Non-Hispanic",0.056626378103061516,2
2020,48,10768,all,All,0.3219262876736417,1
2020,48,10768,race-ethnicity,Black,0,3
2020,48,10768,race-ethnicity,Hispanic,0.32643383610069265,1
2020,48,10768,race-ethnicity,Other Races and Ethnicities,0.2555878036108292,1
2020,48,10768,race-ethnicity,"White, Non-Hispanic",0.12206288806264941,2
2020,48,10912,all,All,0.3973458110098354,1
2020,48,10912,race-ethnicity,Black,0.32124569860631097,2
2020,48,10912,race-ethnicity,Hispanic,0.395331238664562,1
2020,48,10912,race-ethnicity,Other Races and Ethnicities,0.40164522540695885,2
2020,48,10912,race-ethnicity,"White, Non-Hispanic",0.4752576632456226,1
2020,48,13024,all,All,0,1
2020,48,13024,race-ethnicity,Black,0,2
2020,48,13024,race-ethnicity,Hispanic,0,2
2020,48,13024,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,13024,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,13552,all,All,0,2
2020,48,13552,race-ethnicity,Black,0,3
2020,48,13552,race-ethnicity,Hispanic,0,3
2020,48,13552,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,13552,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,15976,all,All,0.6090266053286691,1
2020,48,15976,race-ethnicity,Black,0.7334678367849132,2
2020,48,15976,race-ethnicity,Hispanic,0.5642454949657385,1
2020,48,15976,race-ethnicity,Other Races and Ethnicities,0.6936877728793265,1
2020,48,15976,race-ethnicity,"White, Non-Hispanic",0.5817110258985653,1
2020,48,16432,all,All,0,1
2020,48,16432,race-ethnicity,Black,0,2
2020,48,16432,race-ethnicity,Hispanic,0,2
2020,48,16432,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,16432,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,17000,all,All,0.11231951343042172,1
2020,48,17000,race-ethnicity,Black,0.07010248306909382,2
2020,48,17000,race-ethnicity,Hispanic,0.12908160657457865,1
2020,48,17000,race-ethnicity,Other Races and Ethnicities,0.1373317837855928,1
2020,48,17000,race-ethnicity,"White, Non-Hispanic",0.05789339139368836,1
2020,48,19000,all,All,0.11208883794547128,1
2020,48,19000,race-ethnicity,Black,0.1770807216114094,1
2020,48,19000,race-ethnicity,Hispanic,0.09665635123787636,1
2020,48,19000,race-ethnicity,Other Races and Ethnicities,0.10254631046635089,1
2020,48,19000,race-ethnicity,"White, Non-Hispanic",0.02497056034058722,1
2020,48,19972,all,All,0.17743502193714417,1
2020,48,19972,race-ethnicity,Black,0.5574891220883164,2
2020,48,19972,race-ethnicity,Hispanic,0.14668172113633496,2
2020,48,19972,race-ethnicity,Other Races and Ethnicities,0.09767538086293788,1
2020,48,19972,race-ethnicity,"White, Non-Hispanic",0.09243228096884297,1
2020,48,22660,all,All,0.11634030194106451,1
2020,48,22660,race-ethnicity,Black,0,3
2020,48,22660,race-ethnicity,Hispanic,0.11573198988182012,1
2020,48,22660,race-ethnicity,Other Races and Ethnicities,0.1840145417795488,2
2020,48,22660,race-ethnicity,"White, Non-Hispanic",0.13861125892693207,3
2020,48,24000,all,All,0.15053571931435605,1
2020,48,24000,race-ethnicity,Black,0.17799540611495995,2
2020,48,24000,race-ethnicity,Hispanic,0.15536446560777264,1
2020,48,24000,race-ethnicity,Other Races and Ethnicities,0.19455995244629265,1
2020,48,24000,race-ethnicity,"White, Non-Hispanic",0.053601711096824795,1
2020,48,26232,all,All,0,2
2020,48,26232,race-ethnicity,Black,0,3
2020,48,26232,race-ethnicity,Hispanic,0,3
2020,48,26232,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,26232,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,27000,all,All,0.1307348685398189,1
2020,48,27000,race-ethnicity,Black,0.17772783834658457,1
2020,48,27000,race-ethnicity,Hispanic,0.1216207355447017,1
2020,48,27000,race-ethnicity,Other Races and Ethnicities,0.08361131816933282,1
2020,48,27000,race-ethnicity,"White, Non-Hispanic",0.1137222717687967,1
2020,48,27684,all,All,0,1
2020,48,27684,race-ethnicity,Black,0,3
2020,48,27684,race-ethnicity,Hispanic,0,3
2020,48,27684,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,27684,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,29000,all,All,0,1
2020,48,29000,race-ethnicity,Black,0,2
2020,48,29000,race-ethnicity,Hispanic,0,1
2020,48,29000,race-ethnicity,Other Races and Ethnicities,0,1
2020,48,29000,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,30464,all,All,0,1
2020,48,30464,race-ethnicity,Black,0,2
2020,48,30464,race-ethnicity,Hispanic,0,1
2020,48,30464,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,30464,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,35000,all,All,0.1662640272459872,1
2020,48,35000,race-ethnicity,Black,0.23772969959260976,1
2020,48,35000,race-ethnicity,Hispanic,0.15878554068905906,1
2020,48,35000,race-ethnicity,Other Races and Ethnicities,0.1456897453369696,1
2020,48,35000,race-ethnicity,"White, Non-Hispanic",0.06995432611494248,1
2020,48,37000,all,All,0,1
2020,48,37000,race-ethnicity,Black,0,2
2020,48,37000,race-ethnicity,Hispanic,0,1
2020,48,37000,race-ethnicity,Other Races and Ethnicities,0,1
2020,48,37000,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,39148,all,All,0,1
2020,48,39148,race-ethnicity,Black,0,1
2020,48,39148,race-ethnicity,Hispanic,0,2
2020,48,39148,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,39148,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,41464,all,All,0.1919116152311716,1
2020,48,41464,race-ethnicity,Black,0.35384615384615387,3
2020,48,41464,race-ethnicity,Hispanic,0.1814899595504576,1
2020,48,41464,race-ethnicity,Other Races and Ethnicities,0.18196804641105022,1
2020,48,41464,race-ethnicity,"White, Non-Hispanic",0.47553145885359155,2
2020,48,41980,all,All,0,2
2020,48,41980,race-ethnicity,Black,0,3
2020,48,41980,race-ethnicity,Hispanic,0,3
2020,48,41980,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,41980,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,42508,all,All,0.09064009543098916,1
2020,48,42508,race-ethnicity,Black,0,2
2020,48,42508,race-ethnicity,Hispanic,0.22785674115260665,2
2020,48,42508,race-ethnicity,Other Races and Ethnicities,0.3454737774233772,2
2020,48,42508,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,43888,all,All,0,1
2020,48,43888,race-ethnicity,Black,0,2
2020,48,43888,race-ethnicity,Hispanic,0,2
2020,48,43888,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,43888,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,45000,all,All,0.10728683231593718,1
2020,48,45000,race-ethnicity,Black,0.18086365991056516,1
2020,48,45000,race-ethnicity,Hispanic,0.06048825304870516,1
2020,48,45000,race-ethnicity,Other Races and Ethnicities,0.10704174498278053,1
2020,48,45000,race-ethnicity,"White, Non-Hispanic",0.13421310480037132,1
2020,48,45384,all,All,0.3260105191227575,1
2020,48,45384,race-ethnicity,Black,0.9217623676247715,3
2020,48,45384,race-ethnicity,Hispanic,0.3373147247472351,1
2020,48,45384,race-ethnicity,Other Races and Ethnicities,0.32433791650541033,2
2020,48,45384,race-ethnicity,"White, Non-Hispanic",0.024685544145348483,2
2020,48,45744,all,All,0,1
2020,48,45744,race-ethnicity,Black,0,2
2020,48,45744,race-ethnicity,Hispanic,0,2
2020,48,45744,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,45744,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,47892,all,All,0.014326169608746681,1
2020,48,47892,race-ethnicity,Black,0.02625940097207143,2
2020,48,47892,race-ethnicity,Hispanic,0.011419826249340766,2
2020,48,47892,race-ethnicity,Other Races and Ethnicities,0.011044497801159353,2
2020,48,47892,race-ethnicity,"White, Non-Hispanic",0.005090719886063312,2
2020,48,48072,all,All,0,1
2020,48,48072,race-ethnicity,Black,0,3
2020,48,48072,race-ethnicity,Hispanic,0,2
2020,48,48072,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,48072,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,48768,all,All,0.09566714324440773,1
2020,48,48768,race-ethnicity,Black,0.15423433505869186,3
2020,48,48768,race-ethnicity,Hispanic,0.10038550913935763,1
2020,48,48768,race-ethnicity,Other Races and Ethnicities,0.0629677436281404,2
2020,48,48768,race-ethnicity,"White, Non-Hispanic",0,3
2020,48,50820,all,All,0,1
2020,48,50820,race-ethnicity,Black,0,3
2020,48,50820,race-ethnicity,Hispanic,0,2
2020,48,50820,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,50820,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,53388,all,All,0,1
2020,48,53388,race-ethnicity,Black,0,3
2020,48,53388,race-ethnicity,Hispanic,0,1
2020,48,53388,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,53388,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,56000,all,All,0.05107389878727887,1
2020,48,56000,race-ethnicity,Black,0,2
2020,48,56000,race-ethnicity,Hispanic,0.05746347872694833,1
2020,48,56000,race-ethnicity,Other Races and Ethnicities,0.03343747121115285,2
2020,48,56000,race-ethnicity,"White, Non-Hispanic",0.03810878325912535,2
2020,48,56348,all,All,0,2
2020,48,56348,race-ethnicity,Black,0,3
2020,48,56348,race-ethnicity,Hispanic,0,3
2020,48,56348,race-ethnicity,Other Races and Ethnicities,0,3
2020,48,56348,race-ethnicity,"White, Non-Hispanic",0,3
2020,48,57200,all,All,0.4374928575981212,1
2020,48,57200,race-ethnicity,Black,1,3
2020,48,57200,race-ethnicity,Hispanic,0.43470422173473455,1
2020,48,57200,race-ethnicity,Other Races and Ethnicities,0.5442438361441677,2
2020,48,57200,race-ethnicity,"White, Non-Hispanic",0.5515334369823517,3
2020,48,58016,all,All,0,1
2020,48,58016,race-ethnicity,Black,0,2
2020,48,58016,race-ethnicity,Hispanic,0,2
2020,48,58016,race-ethnicity,Other Races and Ethnicities,0,1
2020,48,58016,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,61796,all,All,0.15555346706765633,1
2020,48,61796,race-ethnicity,Black,0.0415032131787643,3
2020,48,61796,race-ethnicity,Hispanic,0.07785360803594635,2
2020,48,61796,race-ethnicity,Other Races and Ethnicities,0.21076338621741392,2
2020,48,61796,race-ethnicity,"White, Non-Hispanic",0.15369902209463887,2
2020,48,63500,all,All,0,1
2020,48,63500,race-ethnicity,Black,0,3
2020,48,63500,race-ethnicity,Hispanic,0,2
2020,48,63500,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,63500,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,64472,all,All,0,1
2020,48,64472,race-ethnicity,Black,0,3
2020,48,64472,race-ethnicity,Hispanic,0,2
2020,48,64472,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,64472,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,65000,all,All,0.08833208259196057,1
2020,48,65000,race-ethnicity,Black,0.14213492822486506,1
2020,48,65000,race-ethnicity,Hispanic,0.09231870208713557,1
2020,48,65000,race-ethnicity,Other Races and Ethnicities,0.06721206429669299,1
2020,48,65000,race-ethnicity,"White, Non-Hispanic",0.0436821571898397,1
2020,48,70808,all,All,0,1
2020,48,70808,race-ethnicity,Black,0,3
2020,48,70808,race-ethnicity,Hispanic,0,3
2020,48,70808,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,70808,race-ethnicity,"White, Non-Hispanic",0,2
2020,48,72176,all,All,0.09836813590690688,1
2020,48,72176,race-ethnicity,Black,0.1626043761347812,2
2020,48,72176,race-ethnicity,Hispanic,0.11488648633865116,2
2020,48,72176,race-ethnicity,Other Races and Ethnicities,0.22946567987750563,2
2020,48,72176,race-ethnicity,"White, Non-Hispanic",0.03876020465018526,1
2020,48,74144,all,All,0,1
2020,48,74144,race-ethnicity,Black,0,1
2020,48,74144,race-ethnicity,Hispanic,0,2
2020,48,74144,race-ethnicity,Other Races and Ethnicities,0,2
2020,48,74144,race-ethnicity,"White, Non-Hispanic",0,1
2020,48,76000,all,All,0.42766887011199534,1
2020,48,76000,race-ethnicity,Black,0.44549857499722983,1
2020,48,76000,race-ethnicity,Hispanic,0.20921790742208926,1
2020,48,76000,race-ethnicity,Other Races and Ethnicities,0.33435937224509527,1
2020,48,76000,race-ethnicity,"White, Non-Hispanic",0.5953198304789785,1
2020,48,79000,all,All,0.15103884531513836,1
2020,48,79000,race-ethnicity,Black,0.34306353248082294,2
2020,48,79000,race-ethnicity,Hispanic,0.14953877761943804,1
2020,48,79000,race-ethnicity,Other Races and Ethnicities,0.18697544395727794,2
2020,48,79000,race-ethnicity,"White, Non-Hispanic",0.09279166803002571,1
2020,49,43660,all,All,0,2
2020,49,43660,race-ethnicity,Black,0,3
2020,49,43660,race-ethnicity,Hispanic,0,3
2020,49,43660,race-ethnicity,Other Races and Ethnicities,0,3
2020,49,43660,race-ethnicity,"White, Non-Hispanic",0,2
2020,49,44320,all,All,0,2
2020,49,44320,race-ethnicity,Black,0,3
2020,49,44320,race-ethnicity,Hispanic,0,3
2020,49,44320,race-ethnicity,Other Races and Ethnicities,0,3
2020,49,44320,race-ethnicity,"White, Non-Hispanic",0,2
2020,49,55980,all,All,0,1
2020,49,55980,race-ethnicity,Black,0,3
2020,49,55980,race-ethnicity,Hispanic,0,2
2020,49,55980,race-ethnicity,Other Races and Ethnicities,0,2
2020,49,55980,race-ethnicity,"White, Non-Hispanic",0,1
2020,49,57300,all,All,0,1
2020,49,57300,race-ethnicity,Black,NA,NA
2020,49,57300,race-ethnicity,Hispanic,0,2
2020,49,57300,race-ethnicity,Other Races and Ethnicities,0,2
2020,49,57300,race-ethnicity,"White, Non-Hispanic",0,1
2020,49,62470,all,All,0.47213548320111143,1
2020,49,62470,race-ethnicity,Black,0.20465508959947767,3
2020,49,62470,race-ethnicity,Hispanic,0.3186288903013765,1
2020,49,62470,race-ethnicity,Other Races and Ethnicities,0.35056771169361567,1
2020,49,62470,race-ethnicity,"White, Non-Hispanic",0.529065492984501,1
2020,49,65330,all,All,0,1
2020,49,65330,race-ethnicity,Black,0,3
2020,49,65330,race-ethnicity,Hispanic,0,3
2020,49,65330,race-ethnicity,Other Races and Ethnicities,0,3
2020,49,65330,race-ethnicity,"White, Non-Hispanic",0,1
2020,49,67000,all,All,0.02050121776009019,1
2020,49,67000,race-ethnicity,Black,0,3
2020,49,67000,race-ethnicity,Hispanic,0.004840413148362222,2
2020,49,67000,race-ethnicity,Other Races and Ethnicities,0.03540043541224428,1
2020,49,67000,race-ethnicity,"White, Non-Hispanic",0.016654464305119143,1
2020,49,67440,all,All,0,1
2020,49,67440,race-ethnicity,Black,0,3
2020,49,67440,race-ethnicity,Hispanic,0,3
2020,49,67440,race-ethnicity,Other Races and Ethnicities,0,3
2020,49,67440,race-ethnicity,"White, Non-Hispanic",0,2
2020,49,70850,all,All,0,2
2020,49,70850,race-ethnicity,Black,NA,NA
2020,49,70850,race-ethnicity,Hispanic,0,3
2020,49,70850,race-ethnicity,Other Races and Ethnicities,0,3
2020,49,70850,race-ethnicity,"White, Non-Hispanic",0,2
2020,49,82950,all,All,0,1
2020,49,82950,race-ethnicity,Black,0,3
2020,49,82950,race-ethnicity,Hispanic,0,2
2020,49,82950,race-ethnicity,Other Races and Ethnicities,0,2
2020,49,82950,race-ethnicity,"White, Non-Hispanic",0,2
2020,49,83470,all,All,0,1
2020,49,83470,race-ethnicity,Black,0,3
2020,49,83470,race-ethnicity,Hispanic,0,1
2020,49,83470,race-ethnicity,Other Races and Ethnicities,0,2
2020,49,83470,race-ethnicity,"White, Non-Hispanic",0,2
2020,51,01000,all,All,0.12944940674576724,1
2020,51,01000,race-ethnicity,Black,0.026246719160104987,2
2020,51,01000,race-ethnicity,Hispanic,0.32854061826024444,2
2020,51,01000,race-ethnicity,Other Races and Ethnicities,0.22979323308270677,2
2020,51,01000,race-ethnicity,"White, Non-Hispanic",0.012767315671879987,2
2020,51,16000,all,All,0.07326691573266916,1
2020,51,16000,race-ethnicity,Black,0.09826230864708316,1
2020,51,16000,race-ethnicity,Hispanic,0.003458498023715415,2
2020,51,16000,race-ethnicity,Other Races and Ethnicities,0.1234927234927235,2
2020,51,16000,race-ethnicity,"White, Non-Hispanic",0.02514094164254152,1
2020,51,35000,all,All,0.08876830681698451,1
2020,51,35000,race-ethnicity,Black,0.11208911045334165,1
2020,51,35000,race-ethnicity,Hispanic,0.004,3
2020,51,35000,race-ethnicity,Other Races and Ethnicities,0.08963911525029103,2
2020,51,35000,race-ethnicity,"White, Non-Hispanic",0.021936099189318072,1
2020,51,47672,all,All,0.10080013198053288,1
2020,51,47672,race-ethnicity,Black,0.19256943167187787,1
2020,51,47672,race-ethnicity,Hispanic,0.022617124394184167,3
2020,51,47672,race-ethnicity,Other Races and Ethnicities,0.022364217252396165,3
2020,51,47672,race-ethnicity,"White, Non-Hispanic",0.027673192771084338,1
2020,51,56000,all,All,0.14582436504520016,1
2020,51,56000,race-ethnicity,Black,0.2204246713852376,1
2020,51,56000,race-ethnicity,Hispanic,0.016144349477682812,2
2020,51,56000,race-ethnicity,Other Races and Ethnicities,0.06701708278580815,2
2020,51,56000,race-ethnicity,"White, Non-Hispanic",0.047619047619047616,1
2020,51,57000,all,All,0.18916946036552396,1
2020,51,57000,race-ethnicity,Black,0.23344546742209632,1
2020,51,57000,race-ethnicity,Hispanic,0.05235602094240838,2
2020,51,57000,race-ethnicity,Other Races and Ethnicities,0.14378791282857784,1
2020,51,57000,race-ethnicity,"White, Non-Hispanic",0.1111111111111111,1
2020,51,64000,all,All,0.17208317768646494,1
2020,51,64000,race-ethnicity,Black,0.22327617657789128,1
2020,51,64000,race-ethnicity,Hispanic,0.052269601100412656,3
2020,51,64000,race-ethnicity,Other Races and Ethnicities,0.1347941567065073,2
2020,51,64000,race-ethnicity,"White, Non-Hispanic",0.028554607006181926,1
2020,51,67000,all,All,0.2372730883349298,1
2020,51,67000,race-ethnicity,Black,0.2957715700914157,1
2020,51,67000,race-ethnicity,Hispanic,0.06733393994540492,2
2020,51,67000,race-ethnicity,Other Races and Ethnicities,0.12931910569105692,1
2020,51,67000,race-ethnicity,"White, Non-Hispanic",0.14952974743738773,1
2020,51,68000,all,All,0.08101967303962317,1
2020,51,68000,race-ethnicity,Black,0.1366896551724138,1
2020,51,68000,race-ethnicity,Hispanic,0.010006253908692933,2
2020,51,68000,race-ethnicity,Other Races and Ethnicities,0.14254062038404727,2
2020,51,68000,race-ethnicity,"White, Non-Hispanic",0.011200421662933193,1
2020,51,76432,all,All,0,1
2020,51,76432,race-ethnicity,Black,0,1
2020,51,76432,race-ethnicity,Hispanic,0,3
2020,51,76432,race-ethnicity,Other Races and Ethnicities,0,3
2020,51,76432,race-ethnicity,"White, Non-Hispanic",0,2
2020,51,82000,all,All,0.04713179180838597,1
2020,51,82000,race-ethnicity,Black,0.12513592639063154,1
2020,51,82000,race-ethnicity,Hispanic,0.01176759009561167,1
2020,51,82000,race-ethnicity,Other Races and Ethnicities,0.005247622171203673,1
2020,51,82000,race-ethnicity,"White, Non-Hispanic",0.006837718155769732,1
2020,53,03180,all,All,0,1
2020,53,03180,race-ethnicity,Black,0,3
2020,53,03180,race-ethnicity,Hispanic,0,3
2020,53,03180,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,03180,race-ethnicity,"White, Non-Hispanic",0,1
2020,53,05210,all,All,0,1
2020,53,05210,race-ethnicity,Black,0,3
2020,53,05210,race-ethnicity,Hispanic,0,3
2020,53,05210,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,05210,race-ethnicity,"White, Non-Hispanic",0,1
2020,53,05280,all,All,0.3126733988555507,1
2020,53,05280,race-ethnicity,Black,0.4752719078548057,3
2020,53,05280,race-ethnicity,Hispanic,0.1849479793442464,2
2020,53,05280,race-ethnicity,Other Races and Ethnicities,0.3700997863043834,2
2020,53,05280,race-ethnicity,"White, Non-Hispanic",0.3135340554406353,1
2020,53,22640,all,All,0,1
2020,53,22640,race-ethnicity,Black,0,2
2020,53,22640,race-ethnicity,Hispanic,0,2
2020,53,22640,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,22640,race-ethnicity,"White, Non-Hispanic",0,1
2020,53,23515,all,All,0,1
2020,53,23515,race-ethnicity,Black,0,2
2020,53,23515,race-ethnicity,Hispanic,0,2
2020,53,23515,race-ethnicity,Other Races and Ethnicities,0,1
2020,53,23515,race-ethnicity,"White, Non-Hispanic",0,2
2020,53,35275,all,All,0.1301490373335209,1
2020,53,35275,race-ethnicity,Black,0,3
2020,53,35275,race-ethnicity,Hispanic,0.1377061451912172,2
2020,53,35275,race-ethnicity,Other Races and Ethnicities,0.16788782932514268,2
2020,53,35275,race-ethnicity,"White, Non-Hispanic",0.0965506164745915,1
2020,53,35415,all,All,0,1
2020,53,35415,race-ethnicity,Black,0,2
2020,53,35415,race-ethnicity,Hispanic,0,2
2020,53,35415,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,35415,race-ethnicity,"White, Non-Hispanic",0,2
2020,53,35940,all,All,0,1
2020,53,35940,race-ethnicity,Black,0,3
2020,53,35940,race-ethnicity,Hispanic,0,3
2020,53,35940,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,35940,race-ethnicity,"White, Non-Hispanic",0,1
2020,53,53545,all,All,0.1314961959444603,1
2020,53,53545,race-ethnicity,Black,0.31745819878186243,3
2020,53,53545,race-ethnicity,Hispanic,0.14115336953091737,1
2020,53,53545,race-ethnicity,Other Races and Ethnicities,0.07665252442343273,2
2020,53,53545,race-ethnicity,"White, Non-Hispanic",0.07834079448236893,2
2020,53,57745,all,All,0,1
2020,53,57745,race-ethnicity,Black,0,2
2020,53,57745,race-ethnicity,Hispanic,0,3
2020,53,57745,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,57745,race-ethnicity,"White, Non-Hispanic",0,2
2020,53,63000,all,All,0.07067434294357136,1
2020,53,63000,race-ethnicity,Black,0.03457915937289405,1
2020,53,63000,race-ethnicity,Hispanic,0.04136918533239895,1
2020,53,63000,race-ethnicity,Other Races and Ethnicities,0.09687086903101334,1
2020,53,63000,race-ethnicity,"White, Non-Hispanic",0.062110269499426,1
2020,53,67000,all,All,0.14552706528718815,1
2020,53,67000,race-ethnicity,Black,0.17170342215880155,2
2020,53,67000,race-ethnicity,Hispanic,0.12516750134356536,2
2020,53,67000,race-ethnicity,Other Races and Ethnicities,0.13856629158194647,1
2020,53,67000,race-ethnicity,"White, Non-Hispanic",0.14798593404604463,1
2020,53,67167,all,All,0,1
2020,53,67167,race-ethnicity,Black,0,3
2020,53,67167,race-ethnicity,Hispanic,0,3
2020,53,67167,race-ethnicity,Other Races and Ethnicities,0,2
2020,53,67167,race-ethnicity,"White, Non-Hispanic",0,1
2020,53,70000,all,All,0,1
2020,53,70000,race-ethnicity,Black,0,1
2020,53,70000,race-ethnicity,Hispanic,0,2
2020,53,70000,race-ethnicity,Other Races and Ethnicities,0,1
