statefip,puma,place,pop20,afact,afact2,products,sum_products,place_pop,puma_flag,small_place
12,09504,53000,36114,0.2528,0.1174,0.029678720000000006,0.54807275,307568,2,0
12,09505,53000,103421,0.8098,0.3362,0.27225476,0.54807275,307568,2,0
12,09506,53000,81207,0.6905,0.264,0.182292,0.54807275,307568,2,0
12,09507,53000,29671,0.2461,0.0965,0.023748650000000003,0.54807275,307568,2,0
12,09509,53000,46763,0.2563,0.152,0.038957599999999995,0.54807275,307568,2,0
12,00903,54000,629,0.0046,0.0053,2.438e-5,0.8068255500000001,119760,1,0
12,00904,54000,119131,0.8111,0.9947,0.8068011700000001,0.8068255500000001,119760,1,0
12,03500,54200,89258,0.7224,1,0.7224,0.7224,89258,2,1
12,01109,55775,3847,0.0351,0.0225,7.8975e-4,0.40136467,171178,2,0
12,01111,55775,50603,0.3667,0.2956,0.10839652,0.40136467,171178,2,0
12,01112,55775,71922,0.4843,0.4202,0.20350286,0.40136467,171178,2,0
12,01113,55775,44469,0.3413,0.2598,0.08866973999999998,0.40136467,171178,2,0
12,01114,55775,337,0.0029,0.002,5.7999999999999995e-6,0.40136467,171178,2,0
12,01106,57425,90249,0.4804,0.9836,0.47252144,0.4726201,91750,2,1
12,01107,57425,786,0.0073,0.0086,6.278e-5,0.4726201,91750,2,1
12,01108,57425,715,0.0046,0.0078,3.5879999999999995e-5,0.4726201,91750,2,1
12,01103,58050,16323,0.1411,0.1457,0.02055827,0.62934301,112046,2,0
12,01104,58050,93688,0.7278,0.8362,0.60858636,0.62934301,112046,2,0
12,01105,58050,2035,0.0109,0.0182,1.9838e-4,0.62934301,112046,2,0
12,11101,58715,3756,0.0333,0.0183,6.0939e-4,0.91309954,204851,1,0
12,11102,58715,201095,0.9295,0.9817,0.91249015,0.91309954,204851,1,0
12,10304,63000,10,1e-4,0,0,0.8525948999999999,258308,1,0
12,10306,63000,16897,0.1433,0.0654,0.009371820000000001,0.8525948999999999,258308,1,0
12,10307,63000,160525,0.9952,0.6214,0.61841728,0.8525948999999999,258308,1,0
12,10308,63000,80876,0.718,0.3131,0.22480579999999997,0.8525948999999999,258308,1,0
12,01106,69700,91958,0.4895,0.9448,0.4624796,0.46375583,97335,2,1
12,01110,69700,1549,0.0118,0.0159,1.8762e-4,0.46375583,97335,2,1
12,01111,69700,3828,0.0277,0.0393,0.00108861,0.46375583,97335,2,1
12,07300,70600,56231,0.3849,0.2866,0.11031234000000001,0.79360686,196169,1,0
12,07301,70600,139938,0.9578,0.7134,0.68329452,0.79360686,196169,1,0
12,05701,71000,143304,0.9466,0.3723,0.35241918,0.84626941,384959,1,0
12,05702,71000,175762,0.9643,0.4566,0.44029938,0.84626941,384959,1,0
12,05704,71000,3979,0.0238,0.0103,2.4514000000000003e-4,0.84626941,384959,1,0
12,05705,71000,60694,0.3379,0.1577,0.05328683,0.84626941,384959,1,0
12,05707,71000,1220,0.0059,0.0032,1.888e-5,0.84626941,384959,1,0
12,09902,76600,3635,0.0277,0.031,8.587e-4,0.52704926,117415,2,0
12,09903,76600,99838,0.6054,0.8503,0.51477162,0.52704926,117415,2,0
12,09911,76600,13942,0.0962,0.1187,0.011418939999999999,0.52704926,117415,2,0
13,03600,03440,127315,0.9895,1,0.9895,0.9895,127315,1,0
13,01001,04000,20400,0.1586,0.0409,0.0064867399999999995,0.88836021,498715,1,0
13,01003,04000,48334,0.4057,0.0969,0.03931233,0.88836021,498715,1,0
13,01006,04000,140700,0.9985,0.2821,0.28167685000000003,0.88836021,498715,1,0
13,01007,04000,154062,0.9969,0.3089,0.30794241,0.88836021,498715,1,0
13,01008,04000,112,9e-4,2e-4,1.8e-7,0.88836021,498715,1,0
13,02002,04000,9297,0.0667,0.0186,0.0012406199999999998,0.88836021,498715,1,0
13,02004,04000,278,0.0018,6e-4,1.0799999999999998e-6,0.88836021,498715,1,0
13,04600,04000,125532,1,0.2517,0.2517,0.88836021,498715,1,0
13,04000,04204,200541,0.9738,0.9924,0.96639912,0.9664735999999999,202081,1,0
13,04100,04204,1540,0.0098,0.0076,7.447999999999999e-5,0.9664735999999999,202081,1,0
13,01700,19000,206922,0.951,1,0.951,0.951,206922,1,0
13,01002,42425,78630,0.6817,0.9536,0.65006912,0.65112704,82453,2,1
13,01005,42425,3823,0.0228,0.0464,0.00105792,0.65112704,82453,2,1
13,01400,49008,156423,0.9997,0.9941,0.99380177,0.99383186,157346,1,0
13,01600,49008,923,0.0051,0.0059,3.009e-5,0.99383186,157346,1,0
13,01002,67284,1840,0.016,0.0198,3.1680000000000006e-4,0.5323693599999999,92833,2,1
13,01005,67284,90993,0.5428,0.9802,0.5320525599999999,0.5323693599999999,92833,2,1
13,01001,68516,108040,0.8398,0.9996,0.8394640800000001,0.8394642000000001,108080,1,1
13,02004,68516,40,3e-4,4e-4,1.2e-7,0.8394642000000001,108080,1,1
13,00401,69000,128612,0.7588,0.8703,0.66038364,0.6801499200000001,147780,2,0
13,00402,69000,19168,0.1524,0.1297,0.019766280000000004,0.6801499200000001,147780,2,0
13,01003,72122,15578,0.1307,0.145,0.0189515,0.5562334999999999,107436,2,1
13,01004,72122,91858,0.6284,0.855,0.5372819999999999,0.5562334999999999,107436,2,1
13,01500,80508,79743,0.4596,0.993,0.45638280000000003,0.45640450000000005,80308,2,1
13,01600,80508,565,0.0031,0.007,2.17e-5,0.45640450000000005,80308,2,1
15,00303,71550,59655,0.55,0.17,0.09350000000000001,0.83030076,350964,1,0
15,00304,71550,126915,1,0.3616,0.3616,0.83030076,350964,1,0
15,00305,71550,116216,1,0.3311,0.3311,0.83030076,350964,1,0
15,00306,71550,48178,0.3212,0.1373,0.04410076,0.83030076,350964,1,0
16,00400,08830,4290,0.0318,0.0182,5.787600000000001e-4,0.7139944,235684,2,0
16,00600,08830,957,0.0063,0.0041,2.5830000000000002e-5,0.7139944,235684,2,0
16,00701,08830,38190,0.2851,0.162,0.046186200000000004,0.7139944,235684,2,0
16,00702,08830,101445,0.9188,0.4304,0.39545152,0.7139944,235684,2,0
16,00800,08830,90802,0.7053,0.3853,0.27175209,0.7139944,235684,2,0
16,00600,52120,61920,0.4089,0.5264,0.21524495999999999,0.41203737999999995,117635,2,0
16,00701,52120,55690,0.4157,0.4734,0.19679238,0.41203737999999995,117635,2,0
16,00800,52120,25,2e-4,2e-4,4e-8,0.41203737999999995,117635,2,0
16,00500,56260,42795,0.3203,0.4271,0.13680013,0.35398651999999997,100200,2,1
16,00600,56260,57405,0.3791,0.5729,0.21718638999999998,0.35398651999999997,100200,2,1
17,03401,02154,1106,0.0086,0.0142,1.2212e-4,0.29605896,77676,3,1
17,03415,02154,40329,0.3135,0.5192,0.1627692,0.29605896,77676,3,1
17,03419,02154,36241,0.2854,0.4666,0.13316764,0.29605896,77676,3,1
17,03005,03012,103496,0.8173,0.5733,0.46855809000000004,0.59355207,180542,2,0
17,03007,03012,2641,0.0225,0.0146,3.285e-4,0.59355207,180542,2,0
17,03009,03012,5609,0.0418,0.0311,0.0012999799999999998,0.59355207,180542,2,0
17,03106,03012,11949,0.068,0.0662,0.0045016,0.59355207,180542,2,0
17,03209,03012,51881,0.411,0.2874,0.11812139999999999,0.59355207,180542,2,0
17,03700,03012,4966,0.027,0.0275,7.425e-4,0.59355207,180542,2,0
17,02000,06613,78680,0.4602,1,0.4602,0.4602,78680,2,1
17,02100,12385,88302,0.429,1,0.429,0.429,88302,2,1
17,03411,14000,193,0.0011,1e-4,1.1e-7,0.9816196899999999,2746388,1,0
17,03420,14000,44703,0.2325,0.0163,0.0037897499999999997,0.9816196899999999,2746388,1,0
17,03421,14000,99,5e-4,0,0,0.9816196899999999,2746388,1,0
17,03422,14000,18448,0.1397,0.0067,9.359899999999999e-4,0.9816196899999999,2746388,1,0
17,03501,14000,169106,0.9999,0.0616,0.061593840000000004,0.9816196899999999,2746388,1,0
17,03502,14000,173542,1,0.0632,0.0632,0.9816196899999999,2746388,1,0
17,03503,14000,152730,1,0.0556,0.0556,0.9816196899999999,2746388,1,0
17,03504,14000,137487,1,0.0501,0.0501,0.9816196899999999,2746388,1,0
17,03520,14000,132383,1,0.0482,0.0482,0.9816196899999999,2746388,1,0
17,03521,14000,189074,1,0.0688,0.0688,0.9816196899999999,2746388,1,0
17,03522,14000,132805,1,0.0484,0.0484,0.9816196899999999,2746388,1,0
17,03523,14000,197791,1,0.072,0.072,0.9816196899999999,2746388,1,0
17,03524,14000,188584,1,0.0687,0.0687,0.9816196899999999,2746388,1,0
17,03525,14000,176574,1,0.0643,0.0643,0.9816196899999999,2746388,1,0
17,03526,14000,165466,1,0.0602,0.0602,0.9816196899999999,2746388,1,0
17,03527,14000,152511,1,0.0555,0.0555,0.9816196899999999,2746388,1,0
17,03528,14000,141262,1,0.0514,0.0514,0.9816196899999999,2746388,1,0
17,03529,14000,194000,1,0.0706,0.0706,0.9816196899999999,2746388,1,0
17,03530,14000,125995,1,0.0459,0.0459,0.9816196899999999,2746388,1,0
17,03531,14000,127389,1,0.0464,0.0464,0.9816196899999999,2746388,1,0
17,03532,14000,126246,1,0.046,0.046,0.9816196899999999,2746388,1,0
17,03408,14351,85268,0.4329,1,0.4329,0.4329,85268,2,1
17,03007,23074,3757,0.0319,0.0327,0.00104313,0.3703387,114797,2,0
17,03008,23074,70356,0.5053,0.6129,0.30969837,0.3703387,114797,2,0
17,03009,23074,15978,0.1191,0.1392,0.016578719999999998,0.3703387,114797,2,0
17,03417,23074,24706,0.1999,0.2152,0.04301848,0.3703387,114797,2,0
17,03421,24582,78089,0.4077,0.9997,0.40757769000000005,0.40757772000000003,78110,2,1
17,03501,24582,21,1e-4,3e-4,3e-8,0.40757772000000003,78110,2,1
17,03102,38570,93794,0.6985,0.6238,0.4357243,0.5130614800000001,150362,2,0
17,03105,38570,38456,0.2714,0.2558,0.06942412,0.5130614800000001,150362,2,0
17,03107,38570,3855,0.0299,0.0256,7.6544e-4,0.5130614800000001,150362,2,0
17,03108,38570,210,0.0018,0.0014,2.52e-6,0.5130614800000001,150362,2,0
17,03700,38570,14047,0.0765,0.0934,0.0071451,0.5130614800000001,150362,2,0
17,03106,51622,50758,0.2887,0.3394,0.09798478,0.3657862,149540,2,0
17,03203,51622,46061,0.3913,0.308,0.12052039999999999,0.3657862,149540,2,0
17,03209,51622,52721,0.4177,0.3526,0.14728102,0.3657862,149540,2,0
17,01701,59000,113150,0.6223,1,0.6223,0.6223,113150,2,0
17,02801,65000,147968,0.7567,0.9954,0.75321918,0.75324126,148653,1,0
17,02901,65000,685,0.0048,0.0046,2.208e-5,0.75324126,148653,1,0
17,03401,68003,4929,0.0382,0.0626,0.00239132,0.50872027,78723,2,1
17,03417,68003,7499,0.0607,0.0953,0.005784709999999999,0.50872027,78723,2,1
17,03418,68003,66295,0.5944,0.8421,0.50054424,0.50872027,78723,2,1
17,01300,72000,114394,0.5826,1,0.5826,0.5826,114394,2,0
17,03307,79293,78595,0.5555,0.8799,0.48878445,0.49710738,89321,2,1
17,03309,79293,10726,0.0693,0.1201,0.00832293,0.49710738,89321,2,1
18,02800,05860,79168,0.5666,1,0.5666,0.5666,79168,2,1
18,01801,10342,664,0.0047,0.0067,3.1490000000000005e-5,0.7355701400000001,99757,2,1
18,01802,10342,99093,0.7405,0.9933,0.7355386500000001,0.7355701400000001,99757,2,1
18,03300,22000,117298,0.652,1,0.652,0.652,117298,2,0
18,01802,23278,32000,0.2391,0.3233,0.07730102999999999,0.39697411,98977,2,1
18,01803,23278,66977,0.4724,0.6767,0.31967308,0.39697411,98977,2,1
18,01001,25000,130351,0.9691,0.494,0.4787354,0.8442946,263886,1,0
18,01002,25000,107135,0.8482,0.406,0.3443692,0.8442946,263886,1,0
18,01003,25000,26400,0.2119,0.1,0.02119,0.8442946,263886,1,0
18,00101,31000,77879,0.7143,1,0.7143,0.7143,77879,2,1
18,02301,36003,109409,0.997,0.1233,0.1229301,0.92486163,887642,1,0
18,02302,36003,109481,0.9709,0.1233,0.11971197,0.92486163,887642,1,0
18,02303,36003,72316,0.5943,0.0815,0.048435450000000005,0.92486163,887642,1,0
18,02304,36003,138449,0.9022,0.156,0.1407432,0.92486163,887642,1,0
18,02305,36003,150493,0.9793,0.1695,0.16599135,0.92486163,887642,1,0
18,02306,36003,165810,0.9663,0.1868,0.18050484,0.92486163,887642,1,0
18,02307,36003,141684,0.9182,0.1596,0.14654472,0.92486163,887642,1,0
18,00401,71000,96956,0.8251,0.9372,0.77328372,0.77590876,103453,1,1
18,00402,71000,6497,0.0418,0.0628,0.0026250399999999995,0.77590876,103453,1,1
19,01000,12000,137710,0.5979,1,0.5979,0.5979,137710,2,0
19,00900,19000,101724,0.5824,1,0.5824,0.5824,101724,2,1
19,01400,21000,212,0.0013,0.001,1.3e-6,0.92517146,214133,1,0
19,01500,21000,239,0.0011,0.0011,1.21e-6,0.92517146,214133,1,0
19,01600,21000,16524,0.1044,0.0772,0.008059680000000001,0.92517146,214133,1,0
19,01700,21000,197158,0.9961,0.9207,0.91710927,0.92517146,214133,1,0
19,02000,73335,85797,0.6518,1,0.6518,0.6518,85797,2,1
20,00500,36000,156607,0.9253,1,0.9253,0.9253,156607,1,0
20,00700,38900,94934,0.7992,1,0.7992,0.7992,94934,1,1
20,00601,52575,7,1e-4,0,0,0.7333136699999999,141290,2,0
20,00603,52575,132860,0.7765,0.9403,0.73014295,0.7333136699999999,141290,2,0
20,00604,52575,8423,0.0532,0.0596,0.0031707199999999997,0.7333136699999999,141290,2,0
20,00602,53775,78448,0.5062,0.3977,0.20131574,0.6533418899999999,197238,2,0
20,00604,53775,118790,0.7505,0.6023,0.4520261499999999,0.6533418899999999,197238,2,0
20,00801,71000,100386,0.993,0.793,0.7874490000000001,0.8314779000000001,126587,1,0
20,00802,71000,26201,0.2127,0.207,0.044028899999999996,0.8314779000000001,126587,1,0
20,01301,79000,102775,0.6115,0.2585,0.15807275,0.68822461,397532,2,0
20,01302,79000,90454,0.5353,0.2275,0.12178075000000001,0.68822461,397532,2,0
20,01303,79000,120386,1,0.3028,0.3028,0.68822461,397532,2,0
20,01304,79000,83917,0.5001,0.2111,0.10557111,0.68822461,397532,2,0
21,01901,46027,113590,1,0.3521,0.3521,1,322570,1,0
21,01902,46027,208980,1,0.6479,0.6479,1,322570,1,0
21,01701,48006,10756,0.0867,0.0278,0.00241026,0.70529328,386884,2,0
21,01702,48006,1686,0.0143,0.0044,6.292e-5,0.70529328,386884,2,0
21,01703,48006,70136,0.5936,0.1813,0.10761968,0.70529328,386884,2,0
21,01704,48006,70724,0.5057,0.1828,0.09244196,0.70529328,386884,2,0
21,01705,48006,121586,0.9017,0.3143,0.28340431,0.70529328,386884,2,0
21,01706,48006,111996,0.7577,0.2895,0.21935415,0.70529328,386884,2,0
22,01500,05000,26680,0.1883,0.1173,0.02208759,0.7362581500000001,227470,2,0
22,01501,05000,166141,0.9244,0.7304,0.6751817600000001,0.7362581500000001,227470,2,0
22,01502,05000,34649,0.256,0.1523,0.0389888,0.7362581500000001,227470,2,0
22,01200,40735,51681,0.445,0.4258,0.189481,0.5090233,121374,2,0
22,01201,40735,69693,0.5565,0.5742,0.3195423,0.5090233,121374,2,0
22,00900,41155,84872,0.5151,1,0.5151,0.5151,84872,2,1
22,02400,55000,147175,1,0.3833,0.3833,1,383997,1,0
22,02401,55000,119814,1,0.312,0.312,1,383997,1,0
22,02402,55000,117008,1,0.3047,0.3047,1,383997,1,0
22,00100,70000,85774,0.7362,0.4572,0.33659064,0.76475824,187593,1,0
22,00101,70000,98665,0.8134,0.526,0.4278484,0.76475824,187593,1,0
22,00200,70000,3154,0.019,0.0168,3.1919999999999995e-4,0.76475824,187593,1,0
24,00801,04000,121985,1,0.2083,0.2083,1,585708,1,0
24,00802,04000,106716,1,0.1822,0.1822,1,585708,1,0
24,00803,04000,108910,1,0.1859,0.1859,1,585708,1,0
24,00804,04000,136100,1,0.2324,0.2324,1,585708,1,0
24,00805,04000,111997,1,0.1912,0.1912,1,585708,1,0
24,00302,30325,78171,0.5704,1,0.5704,0.5704,78171,2,1
25,00507,07000,24,2e-4,0,0,0.9990475999999999,675647,1,0
25,03301,07000,123863,0.9974,0.1833,0.18282342,0.9990475999999999,675647,1,0
25,03302,07000,161302,1,0.2387,0.2387,0.9990475999999999,675647,1,0
25,03303,07000,123203,1,0.1823,0.1823,0.9990475999999999,675647,1,0
25,03304,07000,138664,1,0.2052,0.2052,0.9990475999999999,675647,1,0
25,03305,07000,128426,0.9996,0.1901,0.19002396,0.9990475999999999,675647,1,0
25,03400,07000,165,0.0011,2e-4,2.2e-7,0.9990475999999999,675647,1,0
25,04000,09000,105643,0.7562,1,0.7562,0.7562,105643,1,1
25,00505,11000,8,1e-4,1e-4,1e-8,0.99870103,118403,1,0
25,00506,11000,118289,0.9997,0.999,0.9987003,0.99870103,118403,1,0
25,00507,11000,106,8e-4,9e-4,7.2e-7,0.99870103,118403,1,0
25,04301,23000,757,0.0068,0.0081,5.5079999999999994e-5,0.83136647,94000,1,1
25,04302,23000,93243,0.8381,0.9919,0.83131139,0.83136647,94000,1,1
25,00701,34550,88756,0.4234,0.9957,0.42157938,0.42159443,89143,2,1
25,00702,34550,387,0.0035,0.0043,1.505e-5,0.42159443,89143,2,1
25,00502,37000,115554,1,1,1,1,115554,1,0
25,00704,37490,100374,0.8448,0.9913,0.83745024,0.83750157,101253,1,1
25,02800,37490,879,0.0059,0.0087,5.133e-5,0.83750157,101253,1,1
25,04301,45000,204,0.0018,0.002,3.6e-6,0.8579842,101079,1,1
25,04500,45000,100875,0.8597,0.998,0.8579806,0.8579842,101079,1,1
25,03400,45560,88923,0.5852,1,0.5852,0.5852,88923,2,1
25,03603,55745,101636,0.7754,1,0.7754,0.7754,101636,1,1
25,00507,62535,80570,0.6198,0.9941,0.61614318,0.6161656,81045,2,1
25,00508,62535,475,0.0038,0.0059,2.242e-5,0.6161656,81045,2,1
25,01900,67000,155929,1,1,1,1,155929,1,0
25,00300,82000,206518,1,1,1,1,206518,1,0
26,02702,03000,123471,0.9909,0.9969,0.98782821,0.9878372,123851,1,0
26,02703,03000,380,0.0029,0.0031,8.989999999999999e-6,0.9878372,123851,1,0
26,03203,21000,109813,0.634,0.9985,0.6330490000000001,0.63305065,109976,2,1
26,03208,21000,163,0.0011,0.0015,1.65e-6,0.63305065,109976,2,1
26,03203,22000,117,7e-4,2e-4,1.4e-7,0.97270621,639111,1,0
26,03207,22000,90,7e-4,1e-4,7e-8,0.97270621,639111,1,0
26,03208,22000,154309,0.9988,0.2414,0.24111032000000002,0.97270621,639111,1,0
26,03209,22000,126589,1,0.1981,0.1981,0.97270621,639111,1,0
26,03210,22000,108773,1,0.1702,0.1702,0.97270621,639111,1,0
26,03211,22000,122115,1,0.1911,0.1911,0.97270621,639111,1,0
26,03212,22000,106790,0.9982,0.1671,0.16679922,0.97270621,639111,1,0
26,03213,22000,20328,0.1697,0.0318,0.00539646,0.97270621,639111,1,0
26,02905,27440,12,1e-4,1e-4,1e-8,0.46724018,83986,2,1
26,02906,27440,972,0.0061,0.0116,7.076e-5,0.46724018,83986,2,1
26,02907,27440,83002,0.4727,0.9883,0.46716941,0.46724018,83986,2,1
26,01702,29000,256,0.0025,0.0032,8.000000000000001e-6,0.98464704,81248,1,1
26,01703,29000,80992,0.9878,0.9968,0.98463904,0.98464704,81248,1,1
26,01001,34000,2764,0.0179,0.0139,2.4880999999999997e-4,0.94001104,198917,1,0
26,01002,34000,191765,0.9743,0.964,0.9392252,0.94001104,198917,1,0
26,01003,34000,4388,0.0243,0.0221,5.3703e-4,0.94001104,198917,1,0
26,01801,46000,5211,0.0299,0.0463,0.00138437,0.84403163,112644,1,0
26,01802,46000,102426,0.9254,0.9093,0.84146622,0.84403163,112644,1,0
26,01900,46000,5007,0.0266,0.0444,0.00118104,0.84403163,112644,1,0
26,03202,49000,95535,0.6584,1,0.6584,0.6584,95535,2,1
26,02903,69035,75596,0.4287,0.9908,0.42475596000000004,0.42479736000000007,76300,2,1
26,02904,69035,704,0.0045,0.0092,4.14e-5,0.42479736000000007,76300,2,1
26,02906,74900,25,2e-4,3e-4,6e-8,0.4360692,76618,2,1
26,02907,74900,76593,0.4362,0.9997,0.43606913999999997,0.4360692,76618,2,1
26,03003,76460,134346,1,1,1,1,134346,1,0
26,02903,80700,87082,0.4938,0.9976,0.49261488000000003,0.49261800000000006,87294,2,1
26,02906,80700,212,0.0013,0.0024,3.1199999999999998e-6,0.49261800000000006,87294,2,1
26,03006,84000,139387,0.9422,1,0.9422,0.9422,139387,1,0
26,03204,86000,85420,0.5455,1,0.5455,0.5455,85420,2,1
26,01001,88940,76491,0.4951,0.9999,0.49505049,0.4950505,76501,2,1
26,01002,88940,10,1e-4,1e-4,1e-8,0.4950505,76501,2,1
27,01408,06616,10,1e-4,1e-4,1e-8,0.70553548,89987,2,1
27,01409,06616,64,5e-4,7e-4,3.5e-7,0.70553548,89987,2,1
27,01410,06616,89913,0.7061,0.9992,0.70553512,0.70553548,89987,2,1
27,01403,07966,86478,0.699,1,0.699,0.699,86478,2,1
27,00400,17000,22,2e-4,3e-4,6e-8,0.84524641,86697,1,1
27,00500,17000,86675,0.8455,0.9997,0.84524635,0.84524641,86697,1,1
27,01404,43000,136,0.0012,3e-4,3.5999999999999994e-7,0.98214338,429954,1,0
27,01405,43000,150288,0.9633,0.3495,0.33667335,0.98214338,429954,1,0
27,01406,43000,132131,0.9997,0.3073,0.30720781,0.98214338,429954,1,0
27,01407,43000,146827,0.9905,0.3415,0.33825575,0.98214338,429954,1,0
27,01408,43000,572,0.0047,0.0013,6.11e-6,0.98214338,429954,1,0
27,01401,51730,1476,0.012,0.0182,2.1840000000000002e-4,0.66131764,81026,2,1
27,01402,51730,78629,0.6812,0.9704,0.66103648,0.66131764,81026,2,1
27,01403,51730,160,0.0013,0.002,2.6e-6,0.66131764,81026,2,1
27,01409,51730,761,0.0064,0.0094,6.016000000000001e-5,0.66131764,81026,2,1
27,02500,54880,121395,0.747,1,0.747,0.747,121395,2,0
27,01302,58000,74,7e-4,2e-4,1.4e-7,0.9998001400000001,311527,1,0
27,01303,58000,145043,1,0.4656,0.4656,0.9998001400000001,311527,1,0
27,01304,58000,166410,1,0.5342,0.5342,0.9998001400000001,311527,1,0
27,01201,71428,20,1e-4,3e-4,3e-8,0.5701289400000001,75102,2,1
27,01202,71428,75082,0.5703,0.9997,0.5701289100000001,0.5701289400000001,75102,2,1
28,01000,36000,40510,0.3712,0.2636,0.09784831999999999,0.83394856,153698,1,0
28,01100,36000,113132,1,0.7361,0.7361,0.83394856,153698,1,0
28,01200,36000,56,6e-4,4e-4,2.4e-7,0.83394856,153698,1,0
29,00600,15670,126254,0.6876,1,0.6876,0.6876,126254,2,0
29,01001,35000,129,7e-4,0.001,7e-7,0.5243115,123011,2,0
29,01002,35000,86430,0.6449,0.7026,0.45310674,0.5243115,123011,2,0
29,01003,35000,35142,0.2488,0.2857,0.07108216,0.5243115,123011,2,0
29,01004,35000,1310,0.0115,0.0106,1.219e-4,0.5243115,123011,2,0
29,00901,38000,36093,0.3048,0.071,0.021640799999999998,0.7770803700000001,508090,1,0
29,00902,38000,90348,0.7334,0.1778,0.13039852000000002,0.7770803700000001,508090,1,0
29,00903,38000,65089,0.5495,0.1281,0.07039095,0.7770803700000001,508090,1,0
29,01001,38000,182997,0.9993,0.3602,0.35994786,0.7770803700000001,508090,1,0
29,01002,38000,13898,0.1037,0.0274,0.00284138,0.7770803700000001,508090,1,0
29,01004,38000,488,0.0043,0.001,4.3e-6,0.7770803700000001,508090,1,0
29,01005,38000,119073,0.8185,0.2344,0.1918564,0.7770803700000001,508090,1,0
29,01100,38000,104,8e-4,2e-4,1.6e-7,0.7770803700000001,508090,1,0
29,01002,41348,40,3e-4,4e-4,1.2e-7,0.8440428,101108,1,1
29,01004,41348,98398,0.8667,0.9732,0.84347244,0.8440428,101108,1,1
29,01100,41348,2670,0.0216,0.0264,5.702400000000001e-4,0.8440428,101108,1,1
29,01701,54074,31187,0.2701,0.3415,0.09223915,0.3497785,91316,3,1
29,01702,54074,60129,0.3911,0.6585,0.25753935,0.3497785,91316,3,1
29,01803,65000,736,0.007,0.0024,1.68e-5,0.98591113,301578,1,0
29,01805,65000,1064,0.0084,0.0035,2.94e-5,0.98591113,301578,1,0
29,01807,65000,1304,0.0079,0.0043,3.397e-5,0.98591113,301578,1,0
29,01901,65000,119061,0.9902,0.3948,0.39093096,0.98591113,301578,1,0
29,01902,65000,179413,1,0.5949,0.5949,0.98591113,301578,1,0
29,02602,70000,107076,0.8644,0.6329,0.54707876,0.71846776,169172,2,0
29,02603,70000,62096,0.467,0.367,0.171389,0.71846776,169172,2,0
30,00600,06550,10230,0.0666,0.0873,0.00581418,0.89186334,117116,1,0
30,00700,06550,106886,0.9708,0.9127,0.88604916,0.89186334,117116,1,0
31,00801,28000,159087,0.9288,0.5465,0.5075892,0.9031319,291082,1,0
31,00802,28000,131995,0.8722,0.4535,0.3955427,0.9031319,291082,1,0
31,00702,37000,61,3e-4,1e-4,3e-8,0.85353366,486051,1,0
31,00901,37000,132353,0.6737,0.2723,0.18344850999999998,0.85353366,486051,1,0
31,00902,37000,127721,0.8004,0.2628,0.21034511999999997,0.85353366,486051,1,0
31,00903,37000,111806,0.978,0.23,0.22494,0.85353366,486051,1,0
31,00904,37000,114110,1,0.2348,0.2348,0.85353366,486051,1,0
32,00404,31900,706,0.0043,0.0022,9.460000000000001e-6,0.79639209,317610,1,0
32,00410,31900,4422,0.0275,0.0139,3.8225e-4,0.79639209,317610,1,0
32,00411,31900,228891,0.9688,0.7207,0.69821416,0.79639209,317610,1,0
32,00412,31900,77443,0.3981,0.2438,0.09705678,0.79639209,317610,1,0
32,00413,31900,6148,0.0376,0.0194,7.2944e-4,0.79639209,317610,1,0
32,00401,40000,140822,0.9096,0.2194,0.19956624,0.89492172,641903,1,0
32,00402,40000,88989,0.6299,0.1386,0.08730414,0.89492172,641903,1,0
32,00405,40000,131841,0.9956,0.2054,0.20449624,0.89492172,641903,1,0
32,00406,40000,137897,0.9772,0.2148,0.20990256,0.89492172,641903,1,0
32,00407,40000,140998,0.8814,0.2197,0.19364358,0.89492172,641903,1,0
32,00409,40000,726,0.0046,0.0011,5.06e-6,0.89492172,641903,1,0
32,00410,40000,630,0.0039,0.001,3.9e-6,0.89492172,641903,1,0
32,00402,51800,45060,0.3189,0.1716,0.054723240000000006,0.87575968,262527,1,0
32,00403,51800,215587,0.9997,0.8212,0.82095364,0.87575968,262527,1,0
32,00404,51800,1880,0.0115,0.0072,8.28e-5,0.87575968,262527,1,0
32,00101,60600,188689,0.9644,0.7143,0.68887092,0.8458574400000001,264165,1,0
32,00102,60600,74078,0.5597,0.2804,0.15693987999999998,0.8458574400000001,264165,1,0
32,00103,60600,1398,0.0088,0.0053,4.664e-5,0.8458574400000001,264165,1,0
32,00101,68400,3380,0.0173,0.0312,5.397599999999999e-4,0.6428541600000001,108445,2,1
32,00103,68400,105065,0.663,0.9688,0.6423144000000001,0.6428541600000001,108445,2,1
33,00700,45140,260,0.0016,0.0022,3.52e-6,0.9845327800000001,115644,1,0
33,00800,45140,115384,0.9867,0.9978,0.9845292600000001,0.9845327800000001,115644,1,0
33,00600,50260,1197,0.0109,0.0131,1.4279e-4,0.64370028,91322,2,1
33,00900,50260,90125,0.6521,0.9869,0.6435574900000001,0.64370028,91322,2,1
34,00501,13690,72638,0.5073,0.8044,0.40807212,0.43654378,90296,2,1
34,00502,13690,17151,0.1498,0.1899,0.02844702,0.43654378,90296,2,1
34,01403,13690,507,0.0044,0.0056,2.464e-5,0.43654378,90296,2,1
34,01800,21000,136800,1,0.9964,0.9964,0.99641656,137298,1,0
