year,state,county,share_affordable_80_ami,share_affordable_50_ami,housing_quality
2018,36,009,1.6654188452,1.9136297963,2
2018,36,011,1.6817920797,1.9831661569,2
2018,36,013,1.6023053803,1.6820573339,1
2018,36,015,1.6599171177,1.6483600545,2
2018,36,017,1.7265994077,2.0780523303,2
2018,36,019,1.6938051093,1.9624388022,2
2018,36,021,1.5573186242,1.5577340606,2
2018,36,023,1.7286649874,1.8592386972,2
2018,36,025,1.726599372,2.0780523304,2
2018,36,027,1.395873967,1.2848528485,1
2018,36,029,1.6177563984,1.6641993376,1
2018,36,031,1.6351062825,2.0597415842,2
2018,36,033,1.7138855824,1.9495554575,2
2018,36,035,1.6921893032,1.7210335292,2
2018,36,037,1.7024674358,1.9800986318,2
2018,36,039,1.48443388,1.5298991464,2
2018,36,041,1.7138855392,1.9495554261,2
2018,36,043,2.0807308651,2.4478412386,2
2018,36,045,1.6840670841,1.5421003436,1
2018,36,047,1.1818398827,0.919860603,1
2018,36,049,1.684067122,1.5421003818,2
2018,36,051,1.7112224526,1.8031432488,2
2018,36,053,1.7054639453,1.8639983062,2
2018,36,055,1.603697792,1.3568722808,1
2018,36,057,1.6921893224,1.7210335762,2
2018,36,059,1.283076024,1.0046835649,1
2018,36,061,1.2135400758,1.0401990183,1
2018,36,063,1.7179476351,1.9143394635,1
2018,36,065,1.7390709264,1.6832486847,1
2018,36,067,1.6770466467,1.6483621764,1
2018,36,069,1.719870231,1.7675969509,1
2018,36,071,1.3528955533,1.0745619112,1
2018,36,073,1.6974378512,1.8742635552,2
2018,36,075,1.6348803481,1.7100076785,1
2018,36,077,1.7380344801,1.7547828436,2
2018,36,079,1.3678777277,1.202288571,1
2018,36,081,1.2555046809,0.9681818032,1
2018,36,083,1.7430160372,1.7975241648,1
2018,36,085,1.2844191317,1.1871179155,1
2018,36,087,1.1303094566,0.7552657378,1
2018,36,089,1.6949075131,1.9024972046,1
2018,36,091,1.8147322014,1.9220665948,1
2018,36,093,1.6565893123,1.537953621,1
2018,36,095,1.5764639753,1.740794461,2
2018,36,097,1.7200521472,1.9374754816,2
2018,36,099,1.6939651292,1.83456547,2
2018,36,101,1.7170546938,1.8497063569,2
2018,36,103,1.2309336031,1.0304642301,1
2018,36,105,1.5110127848,1.3519556649,2
2018,36,107,2.0743138801,1.9997028353,2
2018,36,109,1.435265594,1.1099439325,1
2018,36,111,1.4060576246,1.2311206393,1
2018,36,113,1.5582925697,1.6127092931,2
2018,36,115,1.5582925981,1.612709286,2
2018,36,117,1.720650133,1.9025534818,2
2018,36,119,1.2440087883,1.0019891727,1
2018,36,121,1.7199451417,1.7571976098,2
2018,36,123,1.8462460166,1.7337057862,2
2018,37,001,1.7363753347,1.5233768474,1
2018,37,003,1.6421075069,1.7875636993,2
2018,37,005,1.7759213713,2.1424165438,2
2018,37,007,1.5340317731,1.6916768584,2
2018,37,009,1.769716734,1.8828487503,2
2018,37,011,1.7697167528,1.8828487574,2
2018,37,013,1.5681405941,1.3703264095,2
2018,37,015,1.5305941893,1.5325218396,2
2018,37,017,1.5256225722,1.4232737861,2
2018,37,019,1.594591351,1.6163372529,1
2018,37,021,1.5279497925,1.5268965517,1
2018,37,023,1.6911527045,2.0976145496,2
2018,37,025,1.7292646373,1.7602491833,1
2018,37,027,1.6421074313,1.787563678,2
2018,37,029,1.446685443,1.547813193,2
2018,37,031,1.5254105927,1.524486476,2
2018,37,033,1.737599067,1.9627640098,2
2018,37,035,1.9552324911,1.7726573556,1
2018,37,037,1.5890987682,1.6756602054,2
2018,37,039,1.6373883847,1.9706382799,2
2018,37,041,1.5820290189,1.417566622,2
2018,37,043,1.6373883627,1.9706382191,2
2018,37,045,1.7635164108,1.7582853608,2
2018,37,047,1.5256226135,1.4232738202,2
2018,37,049,1.497305141,1.3673995329,1
2018,37,051,1.4625887493,1.0307819587,1
2018,37,053,1.4498888135,1.5933443456,2
2018,37,055,1.4002447856,1.5014213109,2
2018,37,057,1.6082848434,1.8223140496,1
2018,37,059,1.8007055651,2.2238952862,2
2018,37,061,1.746263198,1.8641470544,2
2018,37,063,1.5791720891,1.2646181591,1
2018,37,065,1.6049980199,1.6526589408,2
2018,37,067,1.6079017787,1.4735870117,1
2018,37,069,1.4872164244,1.6695950757,2
2018,37,071,1.6521325991,1.6087721673,1
2018,37,073,1.5926101595,1.3693486757,2
2018,37,075,1.5692248431,1.7342241137,2
2018,37,077,1.719175132,1.9638015459,2
2018,37,079,1.6914154843,1.2924070222,2
2018,37,081,1.6026667211,1.3071267978,1
2018,37,083,1.5658673122,1.5089181592,2
2018,37,085,1.646756174,1.4823577906,1
2018,37,087,1.5935694485,1.6938750672,2
2018,37,089,1.5880160828,1.9439262783,1
2018,37,091,1.5658673358,1.5089181443,2
2018,37,093,1.5069671886,1.4764652111,2
2018,37,095,1.5173989302,1.5322349707,2
2018,37,097,1.6337195111,1.8578808501,1
2018,37,099,1.642075256,1.9025146862,2
2018,37,101,1.5002986786,1.6242008051,1
2018,37,103,1.507617748,1.446064571,2
2018,37,105,1.6182480987,1.6218669301,2
2018,37,107,1.5076177929,1.4460646113,2
2018,37,109,1.9418232561,1.9843313115,2
2018,37,111,1.7258592918,2.0864795472,2
2018,37,113,1.6373884271,1.9706383355,2
2018,37,115,1.5239401038,1.6622804408,2
2018,37,117,1.5305941942,1.5325218445,2
2018,37,119,1.5185477868,1.0053460483,1
2018,37,121,1.7697167529,1.8828487597,2
2018,37,123,1.7006608821,1.9276133769,2
2018,37,125,1.5659308712,1.9053423657,1
2018,37,127,1.6049980426,1.6526589277,2
2018,37,129,1.4063213306,1.0734699551,1
2018,37,131,1.565867308,1.5089181175,2
2018,37,133,1.4864524746,1.1954107631,1
2018,37,135,1.5118813439,1.372992,1
2018,37,137,1.5910009574,1.448197279,2
2018,37,139,1.5909520822,1.3756486543,2
2018,37,141,1.5589565673,1.3708073535,2
2018,37,143,1.5820289961,1.4175665689,2
2018,37,145,1.721420161,2.0194776753,2
2018,37,147,1.4657516374,1.3720584487,1
2018,37,149,1.5802736135,1.7154957523,2
2018,37,151,1.6858861606,1.8425586404,1
2018,37,153,1.5350513215,1.4353475122,2
2018,37,155,1.4935432242,1.5296738071,1
2018,37,157,1.630746701,1.7292202769,2
2018,37,159,1.669830866,1.9590324689,1
2018,37,161,1.6439944581,1.6088676506,2
2018,37,163,1.7462631607,1.8641469835,2
2018,37,165,1.5350512717,1.435347463,2
2018,37,167,1.8142627245,1.9028134027,2
2018,37,169,1.6374749898,1.8111494318,2
2018,37,171,1.779015903,2.0383057221,2
2018,37,173,1.569224875,1.7342241238,2
2018,37,175,1.5880420199,2.025675741,2
2018,37,177,1.5305942319,1.5325219133,2
2018,37,179,1.6607059113,1.5756187782,1
2018,37,181,1.6575934692,1.6241193485,2
2018,37,183,1.7726231255,1.5141346068,1
2018,37,185,1.6261311967,1.5944834076,2
2018,37,187,1.5305942,1.5325218944,2
2018,37,189,1.6405443056,1.8909836112,2
2018,37,191,1.4562451311,1.4138364028,1
2018,37,193,1.7933555472,2.0388412438,2
2018,37,195,1.6572977468,1.3902419513,1
2018,37,197,1.8007055802,2.2238952955,2
2018,37,199,1.7697167398,1.8828487035,2
2018,38,001,1.9912635563,2.2657118283,2
2018,38,003,1.8051962175,2.6618241549,2
2018,38,005,1.8051962085,2.6618242132,2
2018,38,007,1.9030710709,2.2233350364,2
2018,38,009,1.8051962124,2.6618241844,2
2018,38,011,1.8431246917,2.2521699909,2
2018,38,013,1.9030709862,2.2233349089,2
2018,38,015,1.5788998026,1.8345674967,2
2018,38,017,1.7004724897,1.9187096774,1
2018,38,019,1.5407695326,1.8869594386,2
2018,38,021,1.805196223,2.661824203,2
2018,38,023,1.9912635308,2.2657117699,2
2018,38,025,1.9023439282,2.2390452655,2
2018,38,027,1.8051962211,2.6618241727,2
2018,38,029,1.5931210259,2.0086820235,2
2018,38,031,1.8051962085,2.6618242132,2
2018,38,033,1.9912636028,2.2657118724,2
2018,38,035,1.5850232584,1.864939447,2
2018,38,037,1.991263569,2.2657118214,2
2018,38,039,1.5850232202,1.8649393062,2
2018,38,041,1.991263569,2.2657118214,2
2018,38,043,1.5931210142,2.008681989,2
2018,38,045,1.8051962007,2.661824189,2
2018,38,047,1.5931210296,2.0086820256,2
2018,38,049,1.9912636219,2.2657118537,2
2018,38,051,1.593121026,2.0086818532,2
2018,38,053,1.9020464865,2.2304354238,2
2018,38,055,1.9912635293,2.2657117923,2
2018,38,057,1.8486923135,2.2314928647,2
2018,38,059,1.5788998152,1.8345675866,2
2018,38,061,1.9912635286,2.2657117882,2
2018,38,063,1.8051962165,2.6618242198,2
2018,38,065,1.9912635286,2.2657117882,2
2018,38,067,1.5850232437,1.864939377,2
2018,38,069,1.8051962306,2.661824241,2
2018,38,071,1.8051962518,2.6618242566,2
2018,38,073,1.805196192,2.6618241379,2
2018,38,075,1.9288553495,2.2695280014,2
2018,38,077,1.8051962294,2.6618242593,2
2018,38,079,1.8051962314,2.6618242232,2
2018,38,081,1.8051962338,2.661824176,2
2018,38,083,1.805196192,2.6618241379,2
2018,38,085,1.9912635308,2.2657117699,2
2018,38,087,1.991263613,2.2657119138,2
2018,38,089,1.8513588366,2.182288159,2
2018,38,091,1.5850232019,1.8649392736,2
2018,38,093,1.8051962256,2.6618241922,2
2018,38,095,1.5850232679,1.8649394208,2
2018,38,097,1.5850232261,1.864939399,2
2018,38,099,1.5850232377,1.8649393007,2
2018,38,101,1.933568003,2.2738775571,2
2018,38,103,1.8051961889,2.6618241522,2
2018,38,105,1.8486923845,2.2414195859,2
2018,39,001,1.7010341869,1.6070046698,2
2018,39,003,1.6446666667,1.9493720259,1
2018,39,005,1.9043473805,2.1738347342,2
2018,39,007,1.741190186,1.724156777,1
2018,39,009,1.5004197935,1.735246343,2
2018,39,011,1.8951561204,2.6537123548,2
2018,39,013,1.8792993049,2.1650512319,2
2018,39,015,1.9161147528,1.9502530157,2
2018,39,017,1.5310312954,1.5242305587,1
2018,39,019,1.7507768312,2.0220261106,2
2018,39,021,1.9817278157,2.1863341831,2
2018,39,023,1.6961156397,2.010398919,1
2018,39,025,1.7521221681,1.8321660136,1
2018,39,027,1.7010342028,1.607004708,2
2018,39,029,1.6990395797,1.8637104441,1
2018,39,031,1.8234846845,1.9317822785,2
2018,39,033,1.7366479665,1.8762474014,2
2018,39,035,1.5283244225,1.4607413894,1
2018,39,037,1.7782901564,2.131988941,2
2018,39,039,1.9620185975,2.1945192803,2
2018,39,041,1.9067591717,1.8548806696,1
2018,39,043,1.7800713433,1.8283645277,2
2018,39,045,1.63782651,1.5684766939,1
2018,39,047,1.6011008209,1.6932733098,2
2018,39,049,1.5873427313,1.3714294518,1
2018,39,051,1.7893911334,1.5959231911,2
2018,39,053,1.5004198014,1.7352463412,2
2018,39,055,1.9569730627,2.3423287959,1
2018,39,057,2.0174358121,1.5935327706,1
2018,39,059,1.8234846346,1.9317822525,2
2018,39,061,1.5354459467,1.4758849504,1
2018,39,063,1.8611332686,2.391122303,2
2018,39,065,2.0012314891,2.2181799534,2
2018,39,067,1.797098824,2.1875307104,2
2018,39,069,1.9117610481,2.214968024,2
2018,39,071,1.701034181,1.6070046739,2
2018,39,073,1.670258738,1.6629896082,2
2018,39,075,1.7798936687,1.8601694675,2
2018,39,077,1.9043473973,2.1738348865,2
2018,39,079,1.6702587205,1.662989527,2
2018,39,081,1.8869124349,2.1275898076,2
2018,39,083,1.7270916335,1.6767813754,2
2018,39,085,1.8212153126,1.8341747222,1
2018,39,087,1.6098788818,1.6648678872,2
2018,39,089,1.8968918111,2.0039100058,1
2018,39,091,2.0186563124,2.2256311578,2
2018,39,093,1.713548825,1.8104127372,1
2018,39,095,1.5409413378,1.4999007164,1
2018,39,097,1.7003101104,1.6737766656,2
2018,39,099,1.7495564787,1.8058205526,1
2018,39,101,1.7221989202,1.6674012741,2
2018,39,103,1.9130022894,2.0550180097,1
2018,39,105,1.5004198379,1.735246389,2
2018,39,107,1.8518961173,2.5510817752,2
2018,39,109,1.7649278809,1.9847051721,1
2018,39,111,1.6921424802,1.807398301,2
2018,39,113,1.6695291705,1.5044580198,1
2018,39,115,1.6921424878,1.8073983216,2
2018,39,117,1.6244448314,1.6853394097,2
2018,39,119,1.7321533385,1.56334135,2
2018,39,121,1.6921424802,1.807398301,2
2018,39,123,1.764411532,2.1781391361,2
2018,39,125,1.9852591367,2.1776406646,2
2018,39,127,1.7321533714,1.5633413275,2
2018,39,129,1.7003100965,1.6737766703,2
2018,39,131,1.6702587184,1.6629895804,2
2018,39,133,1.7241829091,1.3841761827,1
2018,39,135,1.7782901668,2.1319889788,2
2018,39,137,1.8241401054,2.3616916043,2
2018,39,139,1.8414592422,1.9735255388,1
2018,39,141,1.6011008093,1.6932732898,2
2018,39,143,1.8557329277,1.7753474864,2
2018,39,145,1.5593837101,1.6742828482,2
2018,39,147,1.7366479549,1.8762473739,2
2018,39,149,1.7648926808,2.2120865667,2
2018,39,151,1.7193231771,1.7307300465,1
2018,39,153,1.7361136954,1.7948603833,1
2018,39,155,1.7654557471,1.8079030034,1
2018,39,157,1.7633360011,2.1632217186,1
2018,39,159,1.6799818986,1.8443051942,2
2018,39,161,2.0855794396,2.552872772,2
2018,39,163,1.6702587556,1.6629895779,2
2018,39,165,2.0360466323,1.8129527317,1
2018,39,167,1.6921424727,1.8073983154,2
2018,39,169,1.9176683002,2.2969512757,1
2018,39,171,2.0273473407,2.2922985418,2
2018,39,173,1.7888773176,1.7617615475,2
2018,39,175,1.7155477591,1.9362525895,2
2018,40,001,1.5590367428,1.4655344506,2
2018,40,003,2.1694324764,2.7371142606,2
2018,40,005,1.7106409452,1.7304231065,2
2018,40,007,2.0876716857,2.6967205317,2
2018,40,009,1.5437352207,1.91060717,2
2018,40,011,2.2984381784,3.0055818229,2
2018,40,013,1.7106409486,1.7304231509,2
2018,40,015,1.9973742873,2.1512199039,2
2018,40,017,2.0358537678,1.9125255276,1
2018,40,019,1.9875339121,2.3345784587,2
2018,40,021,1.5590367162,1.465534466,2
2018,40,023,1.7677935556,2.0024338112,2
2018,40,025,2.2147075547,2.7837759213,2
2018,40,027,1.7470130191,1.8077442429,1
2018,40,029,1.7106409716,1.730423147,2
2018,40,031,1.8825342651,1.9466818039,1
2018,40,033,1.8486940101,2.2299482431,2
2018,40,035,1.7172695778,2.0170971814,2
2018,40,037,1.7943974553,1.7497408378,2
2018,40,039,1.6214392442,1.9215493336,2
2018,40,041,1.7172696043,2.0170971383,2
2018,40,043,2.169432439,2.737114239,2
2018,40,045,1.9811050929,2.8368345783,2
2018,40,047,2.03039964,2.146026249,2
2018,40,049,2.0788854795,2.3114150861,2
2018,40,051,1.8112115771,2.2631731315,2
2018,40,053,2.1694324367,2.737114262,2
2018,40,055,1.6214392285,1.9215493275,2
2018,40,057,1.6214392345,1.9215492968,2
2018,40,059,2.1995456763,2.7234175842,2
2018,40,061,1.7677935536,2.0024338146,2
2018,40,063,1.7204176268,1.6540133688,2
2018,40,065,1.621439259,1.9215493129,2
2018,40,067,1.9973742702,2.1512198295,2
2018,40,069,1.710640946,1.7304231533,2
2018,40,071,2.0833372855,2.1239115382,2
2018,40,073,1.9999999636,2.8933228991,2
2018,40,075,1.6214392173,1.9215492777,2
2018,40,077,1.7677935769,2.0024338677,2
2018,40,079,1.7732700942,2.0760059983,2
2018,40,081,1.7340386196,1.62860032,2
2018,40,083,1.724985669,1.7446602743,2
2018,40,085,2.078885515,2.3114151353,2
2018,40,087,1.8167938832,2.2511783991,2
2018,40,089,1.7677935182,2.0024337542,2
2018,40,091,1.7436362315,1.9061519139,2
2018,40,093,2.0090788792,2.8497995998,2
2018,40,095,1.7106409567,1.7304232136,2
2018,40,097,1.7172696049,2.0170971881,2
2018,40,099,1.8844464782,2.2207391124,2
2018,40,101,1.7436362204,1.9061518449,2
2018,40,103,1.98791004,2.0550942314,2
2018,40,105,1.7172695477,2.0170971601,2
2018,40,107,1.7204176385,1.6540133617,2
2018,40,109,1.5434607721,1.4704898424,1
2018,40,111,1.743636257,1.9061518827,2
2018,40,113,1.8543050851,1.9522619644,2
2018,40,115,1.7172695862,2.0170971972,2
2018,40,117,1.9982504528,2.4117218696,2
2018,40,119,1.7204175991,1.6540133029,2
2018,40,121,1.767793518,2.0024338004,2
2018,40,123,1.7525352925,1.8063700877,2
2018,40,125,1.7512233193,1.7021496223,2
2018,40,127,1.7677935389,2.0024338023,2
2018,40,129,1.5481386038,1.9045252522,2
2018,40,131,1.7501708135,2.1113375716,2
2018,40,133,1.7204176425,1.6540133387,2
2018,40,135,1.6084642649,1.5059236902,2
2018,40,137,1.8985081906,2.2000166276,2
2018,40,139,2.2375350714,2.7699942157,2
2018,40,141,1.997374314,2.1512199782,2
2018,40,143,1.6859935554,1.6034108328,1
2018,40,145,1.7685879073,2.0666898174,2
2018,40,147,1.9524476825,2.242877197,2
2018,40,149,1.583037297,1.9441890157,2
2018,40,151,1.8488943888,2.6060584235,2
2018,40,153,1.9602140026,2.8569162712,2
2018,41,001,1.7122498298,1.5115831928,2
2018,41,003,1.4250663742,1.3657828918,2
2018,41,005,1.3998373119,1.2352747343,1
2018,41,007,1.4539958691,1.6062094261,2
2018,41,009,1.4012954752,1.5385305003,2
2018,41,011,1.5305075023,1.6693647816,2
2018,41,013,1.7484386152,1.9408936231,2
2018,41,015,1.5305075037,1.6693647495,2
2018,41,017,1.327976889,1.1767598214,1
2018,41,019,1.4496800465,1.6595916174,1
2018,41,021,1.7273261108,1.8754272309,2
2018,41,023,1.7484386174,1.9408936172,2
2018,41,025,1.6442057289,1.8357727201,2
2018,41,027,1.6175918985,1.8608075451,2
2018,41,029,1.4504612276,1.2271839821,1
2018,41,031,1.7484385854,1.9408936412,2
2018,41,033,1.5305074955,1.6693647793,2
2018,41,035,1.6442057555,1.8357726966,2
2018,41,037,1.644205766,1.8357726978,2
2018,41,039,1.3535042269,1.2284743369,1
2018,41,041,1.5468033715,1.7187344199,2
2018,41,043,1.5553370339,1.2404627512,2
2018,41,045,1.6442057517,1.8357727008,2
2018,41,047,1.3606872586,1.037287251,1
2018,41,049,1.7842893462,1.9003294815,2
2018,41,051,1.3501437764,0.9193671425,1
2018,41,053,1.3866406469,1.0734416895,2
2018,41,055,1.6834973396,1.9113923722,2
2018,41,057,1.5468033466,1.7187344484,2
2018,41,059,1.7131202875,1.517995971,2
2018,41,061,1.7599483211,1.5174885176,2
2018,41,063,1.7405209875,1.5617759366,2
2018,41,065,1.8063316616,1.9424766678,2
2018,41,067,1.498126434,1.0784875622,1
2018,41,069,1.7484386003,1.9408936475,2
2018,41,071,1.4268150955,1.2768069088,2
2018,42,001,1.6655154919,1.8520918296,1
2018,42,003,1.5977188976,1.5897377988,1
2018,42,005,1.742579802,1.9235105565,2
2018,42,007,1.6792729627,1.7330924336,1
2018,42,009,1.834234867,2.1985260127,2
2018,42,011,1.6124926899,1.3767930105,1
2018,42,013,1.748757905,1.918721031,2
2018,42,015,1.701362749,1.8825144104,2
2018,42,017,1.5638234859,1.2723318017,1
2018,42,019,1.6784247539,1.9152911129,1
2018,42,021,1.6815689041,1.9313298419,1
2018,42,023,1.6864671794,2.0671234781,2
2018,42,025,1.6041816615,1.6149897454,2
2018,42,027,1.5644681539,1.4894695244,1
2018,42,029,1.6474226804,1.5290397386,1
2018,42,031,1.7490912637,2.1606399967,2
2018,42,033,1.6864671638,2.06712347,2
2018,42,035,1.8906279438,1.9524545335,2
2018,42,037,1.8491887428,1.7859093589,2
2018,42,039,1.9722754058,2.200196417,2
2018,42,041,1.7392582919,1.7004308076,1
2018,42,043,1.5716848941,1.6764396331,1
2018,42,045,1.5428362746,1.4069970138,1
2018,42,047,1.667351608,2.035693353,2
2018,42,049,1.5370277773,1.4540112691,1
2018,42,051,1.64208297,1.7828500377,1
2018,42,053,1.749091258,2.1606399692,2
2018,42,055,1.7319514635,2.0266117808,1
2018,42,057,1.8342348674,2.1985259982,2
2018,42,059,1.8576708876,2.0670564558,2
2018,42,061,1.7858246084,1.9478610318,2
2018,42,063,1.7390815899,1.8979809029,2
2018,42,065,1.7490912645,2.1606399905,2
2018,42,067,1.7548478151,1.9299220065,2
2018,42,069,1.6946803127,1.8447189961,1
2018,42,071,1.6795560774,1.5954172906,1
2018,42,073,1.9548483423,2.2334806771,1
2018,42,075,1.7149141929,1.731981982,1
2018,42,077,1.4688568554,1.2275995465,1
2018,42,079,1.7997445355,1.8687049523,1
2018,42,081,1.7870927438,2.097282822,2
2018,42,083,1.6864671806,2.0671234705,2
2018,42,085,1.6259953162,1.6653144016,1
2018,42,087,1.7548478362,1.929922043,2
2018,42,089,1.6305333708,1.3490927677,1
2018,42,091,1.6380939433,1.4970999761,1
2018,42,093,1.7028334517,1.7135208622,2
2018,42,095,1.6988234793,1.4360529993,1
2018,42,097,1.704994227,1.8381064659,1
2018,42,099,1.6281839708,1.722374109,2
2018,42,101,1.3500729847,1.2313152387,1
2018,42,103,1.5569424126,1.535719674,2
2018,42,105,1.6864671733,2.0671234523,2
2018,42,107,1.7601946576,1.7690797011,1
2018,42,109,1.7548477802,1.9299220245,2
2018,42,111,1.8342348874,2.1985260348,2
2018,42,113,1.6863594346,1.8922490311,2
2018,42,115,1.5941302611,1.4716850696,2
2018,42,117,1.6863594144,1.8922489539,2
2018,42,119,1.68880819,1.9039749734,2
2018,42,121,1.7490912706,2.1606400149,2
2018,42,123,1.9722753824,2.2001964587,2
2018,42,125,1.7281493321,2.0063581404,1
2018,42,127,1.5918480218,1.5051828641,2
2018,42,129,1.7166999055,2.0242075416,1
2018,42,131,1.6995847052,1.9105330043,2
2018,42,133,1.5818419959,1.6269674142,1
2018,44,001,1.4183591243,1.1323876829,2
2018,44,003,1.4460231708,1.2377939471,1
2018,44,005,1.3952366553,1.2044720358,2
2018,44,007,1.3797704503,1.1874195496,1
2018,44,009,1.824706256,1.7722460014,1
2018,45,001,1.7744879249,1.5958891447,2
2018,45,003,1.7562355958,1.7525232466,1
2018,45,005,1.6013043458,1.7353167062,2
2018,45,007,1.8655570485,1.8047473832,1
2018,45,009,1.6013043528,1.7353167104,2
2018,45,011,1.6013043681,1.735316755,2
2018,45,013,1.4263337824,1.3516042017,1
2018,45,015,1.4660102731,1.1913420751,2
2018,45,017,1.4172166969,1.6196352638,2
2018,45,019,1.4355242208,1.1753761339,2
2018,45,021,1.8151110677,1.8719738962,2
2018,45,023,1.8151110668,1.8719739178,2
2018,45,025,1.6890913636,1.5649203759,2
2018,45,027,1.6295371646,1.5513097426,2
2018,45,029,1.6013043764,1.7353167379,2
2018,45,031,1.6991371759,1.527990994,2
2018,45,033,1.4821384704,1.4728981803,2
2018,45,035,1.5011030588,1.1954273961,2
2018,45,037,1.7562356272,1.7525233085,2
2018,45,039,1.5553035457,1.4358761372,2
2018,45,041,1.6506561726,1.6245002933,2
2018,45,043,1.4076007449,1.4766697559,2
2018,45,045,1.7830919789,1.722059218,1
2018,45,047,1.6614616596,1.5409540818,2
2018,45,049,1.6013043403,1.7353167001,2
2018,45,051,1.6421438298,1.5838512891,1
2018,45,053,1.3410696174,1.4137388866,2
2018,45,055,1.6155542433,1.7264020975,2
2018,45,057,1.690271031,1.6200194868,2
2018,45,059,1.8563381684,2.2976499248,2
2018,45,061,1.6295371894,1.5513097668,2
2018,45,063,1.7125826047,1.7300650139,1
2018,45,065,1.6684240973,1.4512415204,2
2018,45,067,1.4821384578,1.472898185,2
2018,45,069,1.6890913619,1.5649203776,2
2018,45,071,1.7679232957,1.8039286769,2
2018,45,073,1.625489406,1.6860227792,2
2018,45,075,1.4958761806,1.6940220317,2
2018,45,077,1.555575608,1.5601248918,2
2018,45,079,1.4950871608,1.2363281063,1
2018,45,081,1.7494007023,1.9835922095,2
2018,45,083,1.9056038358,1.9077143656,1
2018,45,085,1.6497298201,1.5454775342,2
2018,45,087,1.8151110955,1.8719739278,2
2018,45,089,1.6295371661,1.5513097342,2
2018,45,091,1.6898931337,1.5318248467,1
2018,46,003,1.7585890095,2.33213597,2
2018,46,005,1.7585889762,2.3321359891,2
2018,46,007,1.6828317832,2.0441266296,2
2018,46,009,1.7585889675,2.3321359754,2
2018,46,011,1.7200969322,2.2191815168,2
2018,46,013,1.7553380697,2.0826522936,2
2018,46,015,1.7585890056,2.3321360926,2
2018,46,017,1.6828317947,2.0441267133,2
2018,46,019,1.5325906332,1.5758887631,2
2018,46,021,1.8199746822,2.1223736241,2
2018,46,023,1.6828317972,2.044126629,2
2018,46,025,1.8182599323,2.0835443145,2
2018,46,027,1.8281582089,2.1653110613,2
2018,46,029,1.7640831632,2.0646278347,2
2018,46,031,1.6828318012,2.0441267279,2
2018,46,033,1.5325906867,1.5758887839,2
2018,46,035,1.7585890498,2.3321359333,2
2018,46,037,1.8199746822,2.1223736241,2
2018,46,039,1.746581852,2.0963916861,2
2018,46,041,1.6828317958,2.0441267165,2
2018,46,043,1.758589024,2.3321360061,2
2018,46,045,1.7106922362,2.0238813785,2
2018,46,047,1.682831814,2.0441267058,2
2018,46,049,1.7565424064,2.0752597887,2
2018,46,051,1.8199746575,2.1223736517,2
2018,46,053,1.6828318124,2.0441267246,2
2018,46,055,1.6828317947,2.0441267133,2
2018,46,057,1.8199746751,2.1223736219,2
2018,46,059,1.7200969516,2.2283669172,2
2018,46,061,1.6971102584,2.1371293936,2
2018,46,063,1.5325906813,1.5758887672,2
2018,46,065,1.5180896231,1.8382966042,2
2018,46,067,1.7585889536,2.3321359816,2
2018,46,069,1.6064877954,1.8973315304,2
2018,46,071,1.6828317933,2.0441266755,2
2018,46,073,1.7585890268,2.3321359362,2
2018,46,075,1.6828318012,2.0441267279,2
2018,46,077,1.7200969441,2.2283668692,2
2018,46,079,1.6646679709,2.1563859476,2
2018,46,081,1.5236598956,1.5568167249,2
2018,46,083,1.5994773639,1.7781356879,2
2018,46,085,1.6828318231,2.044126708,2
2018,46,087,1.6888341717,1.9613088185,2
2018,46,089,1.8199746724,2.1223735536,2
2018,46,091,1.8176990881,2.1246286874,2
2018,46,093,1.5325906851,1.5758888477,2
2018,46,095,1.6828318012,2.0441267279,2
2018,46,097,1.7585890014,2.3321360099,2
2018,46,099,1.5506418418,1.671008756,2
2018,46,101,1.758589028,2.3321359581,2
2018,46,102,1.6828317462,2.0441266984,2
2018,46,103,1.5391862986,1.5689810157,2
2018,46,105,1.5325906546,1.5758888122,2
2018,46,107,1.8199746427,2.1223735978,2
2018,46,109,1.8199746939,2.1223735812,2
2018,46,111,1.7585890014,2.3321360099,2
2018,46,115,1.8199747066,2.1223737097,2
2018,46,117,1.6623332003,1.9270753749,2
2018,46,119,1.5884646958,1.8664879391,2
2018,46,121,1.6828318017,2.0441267123,2
2018,46,123,1.6828317624,2.0441266604,2
2018,46,125,1.6888341906,1.9613088361,2
2018,46,127,1.8204596983,2.1666666172,2
2018,46,129,1.8199746515,2.1223735698,2
2018,46,135,1.8281581974,2.1653109468,2
2018,46,137,1.6828317624,2.0441266604,2
2018,47,001,1.7285434336,1.9588514329,2
2018,47,003,1.7201732907,1.6072274386,2
2018,47,005,1.8918367502,1.9268532935,2
2018,47,007,1.8686543808,1.7969221392,2
2018,47,009,1.8230632659,2.0598176562,1
2018,47,011,1.6888949102,1.8827098052,2
2018,47,013,1.6274466878,1.8755509519,2
2018,47,015,1.569106772,1.9521252903,2
2018,47,017,1.8918367403,1.9268532642,2
2018,47,019,1.7633678768,2.053292387,2
2018,47,021,1.679732237,1.9050945767,2
2018,47,023,1.5847570433,1.3826047885,2
2018,47,025,1.6274467064,1.8755509489,2
2018,47,027,1.5365758378,1.76775186,2
2018,47,029,1.6475827824,1.7013817676,2
2018,47,031,1.6724284139,1.6213674939,2
2018,47,033,1.725560974,1.7697385598,2
