year,state,county,homeless_count,homeless_share,homeless_count_lb,homeless_count_ub,homeless_quality
2018,17,189,109,.060121346,109,109,1
2018,17,191,108,.044444446,107,109,1
2018,17,193,314,.12333071,314,314,1
2018,17,195,219,.024023695,219,219,1
2018,17,197,1911,.017291771,1909,1913,1
2018,17,199,622,.060312226,622,622,1
2018,17,201,3025,.068158261,3024,3026,1
2018,17,203,60,.0088823093,57,63,3
2018,18,001,108,.024994215,108,108,1
2018,18,003,1414,.0259245,1413,1415,1
2018,18,005,380,.030563822,380,380,1
2018,18,007,6,.0034149117,6,6,1
2018,18,009,15,.0094577549,15,15,1
2018,18,011,175,.014058483,175,175,1
2018,18,013,21,.011029412,21,21,1
2018,18,015,34,.013804303,34,34,1
2018,18,017,358,.054005127,358,358,1
2018,18,019,445,.025908245,443,447,1
2018,18,021,11,.0026296915,11,11,1
2018,18,023,120,.022342209,119,121,1
2018,18,025,23,.015221708,23,23,1
2018,18,027,31,.0066041755,31,31,1
2018,18,029,40,.0049370527,40,40,1
2018,18,031,66,.016081871,66,66,1
2018,18,033,93,.01714918,93,93,1
2018,18,035,113,.0082301525,112,114,1
2018,18,037,14,.0022300095,13,15,3
2018,18,039,634,.017492551,634,634,1
2018,18,041,8,.0022870211,8,8,1
2018,18,043,85,.0069752173,84,86,1
2018,18,045,30,.01148985,30,30,1
2018,18,047,16,.0035971224,16,16,1
2018,18,049,22,.0089467261,22,22,1
2018,18,051,101,.024895243,101,101,1
2018,18,053,181,.0167221,181,181,1
2018,18,055,49,.011594889,49,49,1
2018,18,057,275,.0045791357,275,275,1
2018,18,059,80,.0058466708,80,80,1
2018,18,061,27,.0051136361,27,27,1
2018,18,063,200,.0068561244,200,200,1
2018,18,065,53,.010772358,52,54,1
2018,18,067,377,.027135968,376,378,1
2018,18,069,27,.0052672648,27,27,1
2018,18,071,107,.015183766,106,108,1
2018,18,073,95,.019022828,95,95,1
2018,18,075,8,.00252605,8,8,1
2018,18,077,91,.021954162,91,91,1
2018,18,079,191,.045617387,191,191,1
2018,18,081,502,.018438935,502,502,1
2018,18,083,26,.0094994521,26,26,1
2018,18,085,155,.013242204,155,155,1
2018,18,087,98,.018178446,98,98,1
2018,18,089,898,.011931969,894,902,1
2018,18,091,162,.010188679,162,162,1
2018,18,093,64,.010155506,64,64,1
2018,18,095,327,.018287567,325,329,1
2018,18,097,4574,.029700913,4569,4579,1
2018,18,099,68,.010063638,68,68,1
2018,18,101,1,.0015576323,0,2,3
2018,18,103,96,.018575851,96,96,1
2018,18,105,249,.017178338,249,249,1
2018,18,107,81,.013187887,81,81,1
2018,18,109,514,.049714673,514,514,1
2018,18,111,25,.012036591,25,25,1
2018,18,113,105,.014638226,105,105,1
2018,18,115,47,.058971141,47,47,1
2018,18,117,25,.011145787,25,25,1
2018,18,119,218,.087095484,218,218,1
2018,18,121,18,.008130081,17,19,3
2018,18,123,147,.049478289,147,147,1
2018,18,125,23,.013150372,23,23,1
2018,18,127,382,.01431194,382,382,1
2018,18,129,47,.013646922,47,47,1
2018,18,131,14,.0070457975,14,14,1
2018,18,133,173,.031386066,173,173,1
2018,18,135,105,.021645023,105,105,1
2018,18,137,97,.043831903,97,97,1
2018,18,139,29,.014043584,29,29,1
2018,18,141,389,.010087651,387,391,1
2018,18,143,23,.0087319668,23,23,1
2018,18,145,112,.018663555,110,114,1
2018,18,147,25,.0076103499,25,25,1
2018,18,149,23,.0080701755,22,24,2
2018,18,151,75,.020048115,75,75,1
2018,18,153,52,.017224247,52,52,1
2018,18,155,56,.036793694,56,56,1
2018,18,157,547,.022690505,546,548,1
2018,18,159,17,.0073244292,16,18,3
2018,18,161,,,,,
2018,18,163,527,.023317553,527,527,1
2018,18,165,61,.02513391,61,61,1
2018,18,167,366,.024860753,366,366,1
2018,18,169,37,.011526479,37,37,1
2018,18,171,,,,,
2018,18,173,32,.0031243898,32,32,1
2018,18,175,92,.028368793,92,92,1
2018,18,177,104,.010350319,104,104,1
2018,18,179,74,.014811849,74,74,1
2018,18,181,19,.0048162229,18,20,3
2018,18,183,60,.0097608585,59,61,1
2018,19,001,3,.0046012271,3,3,1
2018,19,003,,,,,
2018,19,005,1,.0029761905,0,2,3
2018,19,007,,,,,
2018,19,009,8,.014705882,8,8,1
2018,19,011,19,.0060741687,19,19,1
2018,19,013,303,.016393442,301,305,1
2018,19,015,54,.022861982,54,54,1
2018,19,017,25,.0068194219,24,26,2
2018,19,019,33,.015471167,32,34,2
2018,19,021,57,.014285714,56,58,1
2018,19,023,4,.0042780749,3,5,3
2018,19,025,,,,,
2018,19,027,26,.0088165477,25,27,2
2018,19,029,4,.00153787,3,5,3
2018,19,031,12,.0080808084,11,13,3
2018,19,033,131,.024417521,131,131,1
2018,19,035,1,.00086430425,0,2,3
2018,19,037,16,.0095465397,15,17,3
2018,19,039,10,.0071174377,10,10,1
2018,19,041,5,.0020790021,4,6,3
2018,19,043,1,.0018903592,0,2,3
2018,19,045,123,.017319065,123,123,1
2018,19,047,4,.0016590626,4,4,1
2018,19,049,153,.0079513565,152,154,1
2018,19,051,11,.0085403724,11,11,1
2018,19,053,,,,,
2018,19,055,10,.0068212822,10,10,1
2018,19,057,258,.058904111,258,258,1
2018,19,059,24,.0099543761,24,24,1
2018,19,061,217,.014794109,217,217,1
2018,19,063,3,.0022675737,3,3,1
2018,19,065,39,.011676647,37,41,3
2018,19,067,29,.018181818,29,29,1
2018,19,069,22,.016200295,22,22,1
2018,19,071,8,.015209125,8,8,1
2018,19,073,11,.0087579619,11,11,1
2018,19,075,1,.0010729614,0,2,3
2018,19,077,3,.0056390977,3,3,1
2018,19,079,29,.011875512,29,29,1
2018,19,081,6,.0035756854,5,7,3
2018,19,083,5,.0021168501,3,7,3
2018,19,085,2,.0017636684,0,4,3
2018,19,087,17,.0057374281,16,18,3
2018,19,089,37,.025,36,38,2
2018,19,091,3,.0020229265,3,3,1
2018,19,093,,,,,
2018,19,095,15,.0066050198,14,16,3
2018,19,097,25,.013048016,24,26,2
2018,19,099,33,.006231118,31,35,3
2018,19,101,11,.0066305003,11,11,1
2018,19,103,461,.024620807,460,462,1
2018,19,105,32,.011375755,31,33,2
2018,19,107,13,.022298457,12,14,3
2018,19,109,,,,,
2018,19,111,9,.0023993601,9,9,1
2018,19,113,881,.024543809,881,881,1
2018,19,115,86,.039649609,85,87,1
2018,19,117,15,.01173709,15,15,1
2018,19,119,,,,,
2018,19,121,63,.019283747,62,64,1
2018,19,123,42,.015016088,42,42,1
2018,19,125,21,.0039712559,19,23,3
2018,19,127,70,.0099800397,68,72,2
2018,19,129,137,.063899256,137,137,1
2018,19,131,,,,,
2018,19,133,1,.0015384615,0,2,3
2018,19,135,10,.0083472459,10,10,1
2018,19,137,,,,,
2018,19,139,77,.010501909,76,78,1
2018,19,141,1,.0015576323,0,2,3
2018,19,143,,,,,
2018,19,145,15,.010217983,14,16,3
2018,19,147,3,.0019749836,0,6,3
2018,19,149,13,.0070118662,12,14,3
2018,19,151,11,.01542777,11,11,1
2018,19,153,1557,.019613771,1557,1557,1
2018,19,155,179,.01321716,178,180,1
2018,19,157,9,.0038395904,8,10,3
2018,19,159,4,.0062305294,4,4,1
2018,19,161,10,.010893246,10,10,1
2018,19,163,451,.015623918,451,451,1
2018,19,165,3,.0019169329,3,3,1
2018,19,167,46,.011575239,44,48,2
2018,19,169,179,.016150862,178,180,1
2018,19,171,57,.028023599,57,57,1
2018,19,173,,,,,
2018,19,175,1,.00067750679,0,2,3
2018,19,177,21,.030042918,21,21,1
2018,19,179,179,.02701479,179,179,1
2018,19,181,29,.0038983733,29,29,1
2018,19,183,149,.038741551,149,149,1
2018,19,185,,,,,
2018,19,187,70,.0157871,69,71,1
2018,19,189,2,.0012026458,0,4,3
2018,19,191,4,.0017582418,3,5,3
2018,19,193,675,.040484615,675,675,1
2018,19,195,3,.0050251256,3,3,1
2018,19,197,16,.015936255,16,16,1
2018,20,001,6,.0048701297,6,6,1
2018,20,003,8,.0064257029,7,9,3
2018,20,005,1,.00059136603,0,2,3
2018,20,007,1,.001953125,0,2,3
2018,20,009,29,.0078548212,29,29,1
2018,20,011,99,.041526847,98,100,1
2018,20,013,11,.011111111,11,11,1
2018,20,015,86,.0050713527,83,89,2
2018,20,017,5,.012919896,5,5,1
2018,20,019,,,,,
2018,20,021,79,.022411348,79,79,1
2018,20,023,,,,,
2018,20,025,7,.015283843,6,8,3
2018,20,027,3,.0022288261,3,3,1
2018,20,029,,,,,
2018,20,031,67,.052180685,67,67,1
2018,20,033,,,,,
2018,20,035,61,.010939742,61,61,1
2018,20,037,242,.039646134,242,242,1
2018,20,039,,,,,
2018,20,041,8,.0022929206,5,11,3
2018,20,043,,,,,
2018,20,045,213,.014012236,213,213,1
2018,20,047,44,.093023255,43,45,1
2018,20,049,,,,,
2018,20,051,18,.0049409829,17,19,3
2018,20,053,10,.017699115,10,10,1
2018,20,055,255,.029685682,255,255,1
2018,20,057,33,.0044444446,33,33,1
2018,20,059,240,.054225035,240,240,1
2018,20,061,309,.041448694,309,309,1
2018,20,063,1,.003021148,0,2,3
2018,20,065,1,.0024154589,0,2,3
2018,20,067,1,.00059844402,0,2,3
2018,20,069,17,.013333334,15,19,3
2018,20,071,4,.014981274,4,4,1
2018,20,073,22,.033033032,22,22,1
2018,20,075,,,,,
2018,20,077,7,.039772727,7,7,1
2018,20,079,84,.014603616,84,84,1
2018,20,081,52,.072829135,52,52,1
2018,20,083,,,,,
2018,20,085,18,.015202703,18,18,1
2018,20,087,18,.007856831,17,19,3
2018,20,089,6,.018808777,6,6,1
2018,20,091,1039,.011060605,1039,1039,1
2018,20,093,5,.0072463769,5,5,1
2018,20,095,1,.00101833,0,2,3
2018,20,097,3,.0063965884,3,3,1
2018,20,099,16,.0046269521,14,18,3
2018,20,101,,,,,
2018,20,103,158,.013428523,157,159,1
2018,20,105,1,.0028490028,0,2,3
2018,20,107,37,.019576719,36,38,2
2018,20,109,,,,,
2018,20,111,64,.011579519,64,64,1
2018,20,113,66,.012694749,64,68,2
2018,20,115,13,.0091292132,12,14,3
2018,20,117,,,,,
2018,20,119,9,.021951219,9,9,1
2018,20,121,133,.014431424,133,133,1
2018,20,123,,,,,
2018,20,125,19,.0033723819,17,21,3
2018,20,127,22,.027093597,22,22,1
2018,20,129,19,.015224359,19,19,1
2018,20,131,2,.0011254924,0,4,3
2018,20,133,14,.0057283142,13,15,3
2018,20,135,5,.016286645,5,5,1
2018,20,137,,,,,
2018,20,139,59,.026083112,59,59,1
2018,20,141,,,,,
2018,20,143,,,,,
2018,20,145,,,,,
2018,20,147,1,.0063694268,0,2,3
2018,20,149,26,.0086956518,25,27,2
2018,20,151,9,.0067014149,9,9,1
2018,20,153,1,.0026954177,0,2,3
2018,20,155,106,.014050901,106,106,1
2018,20,157,1,.0043290043,0,2,3
2018,20,159,47,.048057258,47,47,1
2018,20,161,373,.048745427,373,373,1
2018,20,163,,,,,
2018,20,165,14,.052830189,14,14,1
2018,20,167,5,.0058275056,5,5,1
2018,20,169,112,.013796502,111,113,1
2018,20,171,6,.005899705,6,6,1
2018,20,173,2321,.027778443,2319,2323,1
2018,20,175,249,.044897225,249,249,1
2018,20,177,521,.018724842,520,522,1
2018,20,179,3,.015306123,3,3,1
2018,20,181,1,.0010060362,0,2,3
2018,20,183,,,,,
2018,20,185,1,.003649635,0,2,3
2018,20,187,16,.03628118,16,16,1
2018,20,189,54,.043795619,54,54,1
2018,20,191,107,.036112048,105,109,1
2018,20,193,9,.0092024542,9,9,1
2018,20,195,,,,,
2018,20,197,,,,,
2018,20,199,,,,,
2018,20,201,5,.014492754,5,5,1
2018,20,203,26,.063260339,26,26,1
2018,20,205,28,.019337017,28,28,1
2018,20,207,48,.099378884,48,48,1
2018,20,209,1156,.035516776,1155,1157,1
2018,21,001,26,.0098671727,26,26,1
2018,21,003,42,.013676327,42,42,1
2018,21,005,16,.0043045469,16,16,1
2018,21,007,58,.046068307,58,58,1
2018,21,009,725,.087793656,725,725,1
2018,21,011,107,.053660981,107,107,1
2018,21,013,581,.1290251,581,581,1
2018,21,015,360,.015991472,360,360,1
2018,21,017,273,.076406382,273,273,1
2018,21,019,450,.061779242,450,450,1
2018,21,021,87,.018629551,87,87,1
2018,21,023,35,.02240717,35,35,1
2018,21,025,265,.11846223,264,266,1
2018,21,027,100,.032237265,100,100,1
2018,21,029,435,.033054709,435,435,1
2018,21,031,40,.017605634,40,40,1
2018,21,033,22,.011088709,22,22,1
2018,21,035,41,.0085666524,41,41,1
2018,21,037,726,.062371135,726,726,1
2018,21,039,101,.1278481,101,101,1
2018,21,041,29,.013425926,29,29,1
2018,21,043,399,.090764329,399,399,1
2018,21,045,87,.037037037,87,87,1
2018,21,047,216,.024799082,216,216,1
2018,21,049,63,.01164295,63,63,1
2018,21,051,10,.0030883262,10,10,1
2018,21,053,28,.015521064,28,28,1
2018,21,055,315,.2248394,315,315,1
2018,21,057,64,.066945605,64,64,1
2018,21,059,203,.012128816,203,203,1
2018,21,061,14,.007179487,14,14,1
2018,21,063,60,.057971016,60,60,1
2018,21,065,73,.030454734,73,73,1
2018,21,067,1221,.02908043,1221,1221,1
2018,21,069,26,.011479029,26,26,1
2018,21,071,59,.010165404,59,59,1
2018,21,073,228,.031220047,228,228,1
2018,21,075,83,.085303187,83,83,1
2018,21,077,89,.05643627,89,89,1
2018,21,079,31,.0116937,31,31,1
2018,21,081,61,.013427251,61,61,1
2018,21,083,218,.034880001,218,218,1
2018,21,085,11,.0025827659,11,11,1
2018,21,087,8,.0047789724,8,8,1
2018,21,089,148,.023924991,148,148,1
2018,21,091,6,.0035735557,6,6,1
2018,21,093,160,.0092123449,160,160,1
2018,21,095,1481,.31794763,1481,1481,1
2018,21,097,165,.055780932,165,165,1
2018,21,099,31,.01286841,31,31,1
2018,21,101,242,.032540001,242,242,1
2018,21,103,173,.057609059,173,173,1
2018,21,105,7,.0090556275,7,7,1
2018,21,107,112,.015186441,111,113,1
2018,21,109,244,.11450023,244,244,1
2018,21,111,5172,.052809998,5172,5172,1
2018,21,113,366,.043478262,366,366,1
2018,21,115,92,.021067094,92,92,1
2018,21,117,1771,.076879665,1770,1772,1
2018,21,119,92,.040333185,92,92,1
2018,21,121,135,.026679842,135,135,1
2018,21,123,4,.0016949152,4,4,1
2018,21,125,200,.020807324,199,201,1
2018,21,127,556,.2208979,556,556,1
2018,21,129,143,.15310493,143,143,1
2018,21,131,139,.077783994,139,139,1
2018,21,133,373,.10777232,373,373,1
2018,21,135,45,.020026702,45,45,1
2018,21,137,22,.005830904,22,22,1
2018,21,139,37,.030730898,37,37,1
2018,21,141,173,.03812252,173,173,1
2018,21,143,12,.012552301,12,12,1
2018,21,145,253,.024553571,253,253,1
2018,21,147,8,.0027797082,8,8,1
2018,21,149,,,,,
2018,21,151,160,.01236954,160,160,1
2018,21,153,86,.040681172,86,86,1
2018,21,155,50,.015243903,50,50,1
2018,21,157,295,.061831903,295,295,1
2018,21,159,26,.013727561,26,26,1
2018,21,161,31,.011532738,31,31,1
2018,21,163,193,.039557286,193,193,1
2018,21,165,79,.079000004,79,79,1
2018,21,167,63,.018890554,63,63,1
2018,21,169,22,.014030612,22,22,1
2018,21,171,34,.018847007,34,34,1
2018,21,173,144,.030769231,144,144,1
2018,21,175,17,.0086558042,17,17,1
2018,21,177,36,.0077402708,36,36,1
2018,21,179,49,.0066332747,49,49,1
2018,21,181,320,.28419182,320,320,1
2018,21,183,43,.010091527,43,43,1
2018,21,185,41,.0032214976,41,41,1
2018,21,187,36,.019088017,36,36,1
2018,21,189,25,.031133249,25,25,1
2018,21,191,37,.015625,37,37,1
2018,21,193,684,.13644524,684,684,1
2018,21,195,591,.060287666,591,591,1
2018,21,197,18,.0078397216,18,18,1
2018,21,199,106,.010435125,106,106,1
2018,21,201,30,.065934069,30,30,1
2018,21,203,319,.11292035,319,319,1
2018,21,205,370,.10653614,370,370,1
2018,21,207,263,.084052414,263,263,1
2018,21,209,466,.04920283,466,466,1
2018,21,211,35,.0048449612,35,35,1
2018,21,213,93,.030989669,93,93,1
2018,21,215,35,.011415525,35,35,1
2018,21,217,72,.01857106,72,72,1
2018,21,219,43,.021521522,43,43,1
2018,21,221,53,.026134122,53,53,1
2018,21,223,12,.0096230954,12,12,1
2018,21,225,12,.0054029715,12,12,1
2018,21,227,194,.0094353389,194,194,1
2018,21,229,41,.023672055,41,41,1
2018,21,231,69,.021508729,69,69,1
2018,21,233,410,.18197958,410,410,1
2018,21,235,346,.041691769,346,346,1
2018,21,237,,,,,
2018,21,239,42,.010286554,42,42,1
2018,22,001,215,.022024175,215,215,1
2018,22,003,13,.0030566659,13,13,1
2018,22,005,62,.0027510317,62,62,1
2018,22,007,138,.0411449,138,138,1
2018,22,009,41,.0068128947,41,41,1
2018,22,011,36,.0061287028,36,36,1
2018,22,013,31,.014371812,31,31,1
2018,22,015,439,.019434238,439,439,1
2018,22,017,2298,.060158644,2298,2298,1
2018,22,019,817,.024321267,817,817,1
2018,22,021,55,.036303632,55,55,1
2018,22,023,14,.010439971,14,14,1
2018,22,025,16,.013344454,16,16,1
2018,22,027,29,.017200474,29,29,1
2018,22,029,140,.042029422,140,140,1
2018,22,031,68,.013508145,68,68,1
2018,22,033,1270,.020166092,1265,1275,1
2018,22,035,12,.01268499,12,12,1
2018,22,037,118,.062632695,118,118,1
2018,22,039,56,.0096219927,56,56,1
2018,22,041,11,.0036642239,11,11,1
2018,22,043,196,.064879179,196,196,1
2018,22,045,75,.0059737158,75,75,1
2018,22,047,158,.031237643,158,158,1
2018,22,049,10,.0044247787,10,10,1
2018,22,051,1298,.025993271,1298,1298,1
2018,22,053,120,.020746889,120,120,1
2018,22,055,862,.026518181,859,865,1
2018,22,057,839,.058255799,839,839,1
2018,22,059,312,.11840607,312,312,1
2018,22,061,54,.0090878494,54,54,1
2018,22,063,30,.0011755485,30,30,1
2018,22,065,33,.026548672,33,33,1
2018,22,067,193,.051357105,193,193,1
2018,22,069,170,.028653296,170,170,1
2018,22,071,2767,.054011323,2762,2772,1
2018,22,073,308,.011109508,308,308,1
2018,22,075,50,.012456402,50,50,1
2018,22,077,79,.027593434,79,79,1
2018,22,079,963,.041618049,963,963,1
2018,22,081,144,.10013908,144,144,1
2018,22,083,23,.0082585281,23,23,1
2018,22,085,43,.0097994534,43,43,1
2018,22,087,80,.010319917,80,80,1
2018,22,089,21,.0022512865,21,21,1
2018,22,091,28,.023708722,28,28,1
2018,22,093,37,.0096404376,36,38,2
2018,22,095,71,.011952862,71,71,1
2018,22,097,152,.011184694,152,152,1
2018,22,099,155,.019795658,155,155,1
2018,22,101,319,.037854515,319,319,1
2018,22,103,638,.016771378,638,638,1
2018,22,105,290,.01503058,290,290,1
2018,22,107,5,.011135858,5,5,1
2018,22,109,756,.043810848,756,756,1
2018,22,111,50,.016863406,50,50,1
2018,22,113,88,.0091906004,88,88,1
2018,22,115,9,.0010363888,9,9,1
2018,22,117,70,.0097601786,70,70,1
2018,22,119,97,.015798045,97,97,1
2018,22,121,108,.028406102,108,108,1
2018,22,123,4,.0020110609,4,4,1
2018,22,125,40,.017644465,40,40,1
2018,22,127,49,.022622345,49,49,1
2018,23,001,390,.022863172,390,390,1
2018,23,003,37,.0059275874,33,41,3
2018,23,005,756,.021997847,755,757,1
2018,23,007,37,.012087553,36,38,2
2018,23,009,85,.018809471,82,88,2
2018,23,011,229,.015583532,229,229,1
2018,23,013,69,.013421513,68,70,1
2018,23,015,26,.0086666662,26,26,1
2018,23,017,139,.015646106,138,140,1
2018,23,019,206,.011143568,202,210,1
2018,23,021,4,.0025673942,3,5,3
2018,23,023,99,.022217235,98,100,1
2018,23,025,68,.01002063,66,70,2
2018,23,027,67,.019454123,66,68,1
2018,23,029,14,.0084439088,12,16,3
2018,23,031,313,.01207422,311,315,1
2018,24,001,76,.0089003397,76,76,1
2018,24,003,1246,.01495206,1246,1246,1
2018,24,005,3031,.026631171,3031,3031,1
2018,24,009,217,.013616968,217,217,1
2018,24,011,162,.027792074,162,162,1
2018,24,013,175,.0069502364,175,175,1
2018,24,015,642,.041941594,642,642,1
2018,24,017,699,.025785746,699,699,1
2018,24,019,80,.016718913,80,80,1
2018,24,021,853,.019970501,853,853,1
2018,24,023,59,.015356585,59,59,1
2018,24,025,415,.010971289,415,415,1
2018,24,027,465,.0080301175,465,465,1
2018,24,029,101,.052824266,101,101,1
2018,24,031,1437,.0088332919,1437,1437,1
2018,24,033,1444,.010885215,1444,1444,1
2018,24,035,181,.023357853,181,181,1
2018,24,037,205,.011389522,205,205,1
2018,24,039,117,.039931741,117,117,1
2018,24,041,252,.053915277,252,252,1
2018,24,043,740,.032626428,740,740,1
2018,24,045,702,.046959665,702,702,1
2018,24,047,248,.036417034,248,248,1
2018,24,510,2928,.036737304,2928,2928,1
2018,25,001,406,.017581847,403,409,1
2018,25,003,205,.014670102,203,207,1
2018,25,005,2304,.029665109,2299,2309,1
2018,25,007,10,.015576324,10,10,1
2018,25,009,2989,.028205564,2985,2993,1
2018,25,011,187,.023319615,180,194,2
2018,25,013,3052,.04289047,3050,3054,1
2018,25,015,181,.012408309,180,182,1
2018,25,017,3049,.014784535,3038,3060,1
2018,25,019,1,.00059880241,0,2,3
2018,25,021,756,.0079961922,752,760,1
2018,25,023,1020,.012521022,1012,1028,1
2018,25,025,5582,.068339862,5580,5584,1
2018,25,027,4889,.039550856,4880,4898,1
2018,26,001,21,.030612245,21,21,1
2018,26,003,37,.03609756,37,37,1
2018,26,005,539,.029455161,538,540,1
2018,26,007,194,.048903454,194,194,1
2018,26,009,180,.055796653,180,180,1
2018,26,011,95,.048028313,95,95,1
2018,26,013,46,.047767393,45,47,1
2018,26,015,360,.039973352,360,360,1
2018,26,017,489,.033691607,489,489,1
2018,26,019,101,.053981829,101,101,1
2018,26,021,858,.032958169,858,858,1
2018,26,023,628,.088876307,628,628,1
2018,26,025,894,.045096852,893,895,1
2018,26,027,323,.047029704,323,323,1
2018,26,029,208,.053292338,206,210,1
2018,26,031,201,.07132718,201,201,1
2018,26,033,154,.033683289,153,155,1
2018,26,035,177,.042243436,177,177,1
2018,26,037,198,.018681008,197,199,1
2018,26,039,50,.031826861,50,50,1
2018,26,041,148,.03264226,148,148,1
2018,26,043,96,.02586207,96,96,1
2018,26,045,685,.037345983,685,685,1
2018,26,047,164,.036550034,164,164,1
2018,26,049,1328,.020007532,1327,1329,1
2018,26,051,63,.023586672,63,63,1
2018,26,053,64,.040175769,64,64,1
2018,26,055,607,.046549078,607,607,1
2018,26,057,282,.04681275,281,283,1
2018,26,059,541,.090422861,540,542,1
2018,26,061,86,.015557163,84,88,1
2018,26,063,107,.022814499,106,108,1
2018,26,065,1030,.024406426,1030,1030,1
2018,26,067,308,.037041493,307,309,1
2018,26,069,384,.099404611,384,384,1
2018,26,071,38,.029897718,38,38,1
2018,26,073,215,.033625275,215,215,1
2018,26,075,962,.039873995,961,963,1
2018,26,077,1473,.040457029,1472,1474,1
2018,26,079,133,.065196082,132,134,1
2018,26,081,2694,.024581637,2687,2701,1
2018,26,083,,,,,
2018,26,085,94,.18252428,94,94,1
2018,26,087,384,.032072164,384,384,1
2018,26,089,114,.058914728,114,114,1
2018,26,091,533,.034258902,532,534,1
2018,26,093,374,.01443681,374,374,1
2018,26,095,69,.11577182,69,69,1
2018,26,097,86,.066511989,85,87,1
2018,26,099,1606,.013076153,1606,1606,1
2018,26,101,286,.050934996,285,287,1
2018,26,103,147,.01746258,146,148,1
2018,26,105,273,.062229313,273,273,1
2018,26,107,186,.029556651,186,186,1
2018,26,109,150,.043215211,149,151,1
2018,26,111,356,.026389919,356,356,1
2018,26,113,103,.046946216,103,103,1
2018,26,115,735,.031388793,735,735,1
2018,26,117,450,.042126942,450,450,1
2018,26,119,23,.035384614,23,23,1
2018,26,121,759,.026783824,758,760,1
2018,26,123,703,.089794353,703,703,1
2018,26,125,2187,.012307537,2185,2189,1
2018,26,127,308,.098089173,308,308,1
2018,26,129,127,.058769088,127,127,1
2018,26,131,2,.0042918455,0,4,3
2018,26,133,210,.054081894,210,210,1
2018,26,135,96,.11552346,96,96,1
2018,26,137,56,.014617593,56,56,1
2018,26,139,945,.020620132,945,945,1
