year,state,county,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,housing_quality
2021,20,101,1.8138182809,2.0832510253,1.911492541,2
2021,20,103,1.786687549,2.0855113082,2.1206792821,2
2021,20,105,1.8453526814,1.9963890492,1.9474791872,2
2021,20,107,1.5763544833,1.8767544262,2.2262913521,2
2021,20,109,1.8178090353,2.1294301851,1.9114925987,2
2021,20,111,1.5898549088,1.9438202369,1.7883636395,2
2021,20,113,1.6036100004,1.8568890948,1.7073304049,2
2021,20,115,1.5913116186,1.9299076138,1.788363775,2
2021,20,117,1.8527719109,1.9671729196,1.9474791978,2
2021,20,119,2.0380528666,2.6987818684,2.5896569237,2
2021,20,121,1.5763544921,1.8767544279,2.2262913071,2
2021,20,123,1.8329856238,2.0065789471,1.9474791276,2
2021,20,125,1.6671755975,1.7934661529,1.7015657884,2
2021,20,127,1.5794498464,1.9602578809,1.7883637472,2
2021,20,129,2.0471058759,2.6468734899,2.5896568724,2
2021,20,131,1.6661272383,2.0030450274,1.9474791978,2
2021,20,133,1.6671755968,1.793466172,1.7015657931,2
2021,20,135,1.8413378033,2.0599460981,1.9114925455,2
2021,20,137,1.8413378587,2.0599461401,1.9114925409,2
2021,20,139,1.8157371972,2.0174530486,1.938925944,2
2021,20,141,1.8253813378,2.1120582797,1.9114925643,2
2021,20,143,1.7743710304,1.9778366982,1.9474792636,2
2021,20,145,1.8638196442,2.2440065779,2.2520717277,2
2021,20,147,1.8413378514,2.059946193,1.911492624,2
2021,20,149,1.5165311608,1.2819614619,1.1435731812,2
2021,20,151,1.8070222765,2.3491958188,2.2520718145,2
2021,20,153,1.8276853264,2.116659795,1.9114924435,2
2021,20,155,1.6729323741,1.9015263761,1.7073303849,2
2021,20,157,1.8507516222,1.9781417867,1.9474792072,2
2021,20,159,1.6729323457,1.9029214461,1.7073304062,2
2021,20,161,1.5165311705,1.2819614704,1.143573205,2
2021,20,163,1.8413378619,2.0599461378,1.9114925399,2
2021,20,165,1.8513744192,2.2954054081,2.2520717763,2
2021,20,167,1.8611454429,2.0852459826,1.9114926078,2
2021,20,169,1.7674378627,1.9948552403,1.9474791784,2
2021,20,171,1.7665298638,2.1238649507,1.9114925249,2
2021,20,173,1.6340427943,1.7253736574,1.3731814169,1
2021,20,175,2.0471058672,2.6468733855,2.5896567899,2
2021,20,177,1.5562992131,1.574280556,1.4184773406,1
2021,20,179,1.8073831304,2.0947202564,1.9114924435,2
2021,20,181,1.8413378312,2.0599460898,1.9114925235,2
2021,20,183,1.8413378576,2.0599461492,1.9114925643,2
2021,20,185,1.8425579273,2.276408522,2.2520717386,2
2021,20,187,2.047105878,2.6468735482,2.5896569844,2
2021,20,189,2.0552632086,2.5954854646,2.5896568227,2
2021,20,191,1.7396455273,2.2460459526,2.252071685,2
2021,20,193,1.7767723937,2.1220150495,1.9114925496,2
2021,20,195,1.778100141,2.1013411551,1.9114925375,2
2021,20,197,1.8157372355,2.0174531367,1.9389260118,2
2021,20,199,1.5604559339,2.0345696582,1.9114925409,2
2021,20,201,1.8329856424,2.0065789355,1.9474791501,2
2021,20,203,1.8242784482,2.1142110832,1.9114925109,2
2021,20,205,1.5898549025,1.9438202481,1.7883636798,2
2021,20,207,1.5898548697,1.9438202121,1.7883637013,2
2021,20,209,1.4985293735,1.5012771643,1.1764131284,1
2021,21,001,1.7842583895,1.9088801249,1.9138785246,2
2021,21,003,1.8875811768,1.8718222765,1.8427139138,2
2021,21,005,1.7014865423,1.9015276192,1.8241614674,2
2021,21,007,1.8205210393,1.9533276212,1.8611553883,2
2021,21,009,1.9723165362,1.8676341922,1.842713922,2
2021,21,011,1.9573742519,1.9582081918,1.9387349669,2
2021,21,013,1.4689021659,1.4152474159,1.4432750469,2
2021,21,015,2.0236094243,2.2879882592,2.4092712466,1
2021,21,017,1.7644501075,1.6463541781,1.6063973895,2
2021,21,019,1.661942596,1.828885215,1.8032968278,2
2021,21,021,1.6725028683,1.6354140932,1.6000704267,2
2021,21,023,1.5475967836,1.982011365,1.938734916,2
2021,21,025,1.4833250945,1.4945390601,1.5065057746,2
2021,21,027,1.8408309783,2.0974168634,2.0097378645,2
2021,21,029,1.8002161257,1.7052994333,1.4069868223,2
2021,21,031,1.9034322781,1.8776789055,1.8427140243,2
2021,21,033,1.7671808867,1.847381029,1.6249999963,2
2021,21,035,1.81857067,1.955812556,1.8611553547,2
2021,21,037,1.7317138298,1.8220670619,1.6209719532,2
2021,21,039,1.8260454001,1.9335480566,1.861155369,2
2021,21,041,1.8038998656,1.6383102609,1.6209719415,2
2021,21,043,1.783881576,1.8139834141,1.8032968112,2
2021,21,045,1.7842583612,1.9088800616,1.9138784627,2
2021,21,047,1.6431031564,1.4702488873,1.4630684543,2
2021,21,049,1.764450071,1.6463542429,1.6063974065,2
2021,21,051,1.8616459777,1.7524549904,1.6784610065,2
2021,21,053,1.784258346,1.9088800268,1.9138784237,2
2021,21,055,1.7648135319,1.8336957591,1.6249999694,2
2021,21,057,1.7842583469,1.9088800902,1.9138784949,2
2021,21,059,1.9326430543,2.3195325975,2.0719719865,1
2021,21,061,1.7913210488,1.9431256639,1.8427139874,2
2021,21,063,1.783881625,1.8139835021,1.8032969006,2
2021,21,065,1.5508711096,1.4289112152,1.362598334,2
2021,21,067,1.6056587728,1.3546262392,0.9301857731,1
2021,21,069,1.95737419,1.9582080913,1.9387348633,2
2021,21,071,1.4908420711,1.3882796165,1.3941068566,2
2021,21,073,1.714387813,1.889029412,1.8241614369,2
2021,21,075,1.8154765475,1.861536972,1.8611553733,2
2021,21,077,1.7317138459,1.8220670342,1.6209719019,2
2021,21,079,1.6311078036,1.8727431719,1.600070441,2
2021,21,081,1.8292077216,1.6640885849,1.6209718679,2
2021,21,083,1.8134583284,1.9560545253,1.8611553547,2
2021,21,085,2.0811966005,2.0097656623,2.0097379216,2
2021,21,087,1.7842583487,1.9088800515,1.9138784475,2
2021,21,089,1.6619425894,1.8288851977,1.8032967835,2
2021,21,091,1.9326430542,2.3195326118,2.0719720669,2
2021,21,093,1.7630491973,2.0894806865,1.9948020002,2
2021,21,095,1.4689021842,1.4152474584,1.4432750909,2
2021,21,097,1.8411266098,1.7288446032,1.6063973635,2
2021,21,099,1.9723165195,1.8676341916,1.8427139223,2
2021,21,101,1.8169079581,2.4256895407,2.2921263112,2
2021,21,103,2.0832789386,2.5457089779,1.8727070377,2
2021,21,105,1.8285378784,1.8967698941,1.8611553864,2
2021,21,107,1.7602706197,1.8440677911,1.6249999812,2
2021,21,109,1.8616459921,1.7524549756,1.6784609977,2
2021,21,111,1.6072556541,1.3938668534,1.1425197763,1
2021,21,113,1.5477529055,1.8610043678,1.6000704712,2
2021,21,115,1.4908420548,1.3882795856,1.3941068277,2
2021,21,117,1.7882608433,1.9451572848,1.5715118701,1
2021,21,119,1.4833250855,1.4945390266,1.5065057438,2
2021,21,121,1.4689021395,1.4152473942,1.4432750278,2
2021,21,123,1.8167165201,1.9660113361,1.9215513139,2
2021,21,125,1.8616460532,1.7524550772,1.6784611062,2
2021,21,127,1.7838816236,1.813983452,1.8032968512,2
2021,21,129,1.483325084,1.4945390703,1.5065057927,2
2021,21,131,1.4833250716,1.4945390041,1.5065057129,2
2021,21,133,1.4833251062,1.4945390611,1.5065057722,2
2021,21,135,1.9573742596,1.9582081605,1.9387349443,2
2021,21,137,1.6714787227,1.627406384,1.6000704597,2
2021,21,139,1.7649441331,1.8853157971,1.6249999984,2
2021,21,141,1.859396437,1.9081515257,1.8427140068,2
2021,21,143,1.5993729385,1.4912669084,1.4630683944,2
2021,21,145,1.7902821733,1.9027506706,1.8611553566,2
2021,21,147,1.5743775059,1.572198028,1.5947091126,2
2021,21,149,2.0509797934,2.5276038651,2.2921263707,2
2021,21,151,1.5963528596,1.5535361152,1.3625983183,1
2021,21,153,1.4908420281,1.388279573,1.3941068122,2
2021,21,155,1.8957605293,2.0787080319,1.9215514127,2
2021,21,157,1.7147493665,1.8633573169,1.861155399,2
2021,21,159,1.4908420597,1.3882796248,1.3941068648,2
2021,21,161,1.9694385893,2.0372826162,1.9387349815,2
2021,21,163,1.7168183139,2.0893609214,2.0097378517,2
2021,21,165,1.9573742137,1.9582081271,1.9387349003,2
2021,21,167,1.8132357169,1.8223513267,1.8241614698,2
2021,21,169,1.9723165748,1.8676342143,1.8427139469,2
2021,21,171,1.972316582,1.8676342634,1.84271399,2
2021,21,173,1.9718974275,1.9874904023,1.9387349169,2
2021,21,175,1.9573742166,1.9582081634,1.9387349399,2
2021,21,177,1.7719282308,1.7220697564,1.6250000223,2
2021,21,179,1.8487316431,2.0523282874,1.9215512432,2
2021,21,181,1.7925465053,1.6836782605,1.606397389,2
2021,21,183,2.2452134668,2.3522605436,2.2921264405,2
2021,21,185,2.0832789065,2.5457091314,1.8727072538,2
2021,21,187,1.8185085483,1.6339267094,1.6209719415,2
2021,21,189,1.4833250463,1.4945390035,1.5065057174,2
2021,21,191,1.7317138346,1.822067039,1.6209719239,2
2021,21,193,1.4833250784,1.4945390548,1.5065057712,2
2021,21,195,1.4908420507,1.388279626,1.3941068671,2
2021,21,197,1.5508711266,1.4289112386,1.3625983669,2
2021,21,199,1.5743774942,1.5721980203,1.5947090971,2
2021,21,201,1.9872185855,2.0008935968,1.9387349637,2
2021,21,203,1.861645994,1.7524549906,1.6784610033,2
2021,21,205,1.9573742594,1.9582082078,1.9387349921,2
2021,21,207,1.7842583629,1.9088800828,1.9138784784,2
2021,21,209,1.7644501103,1.64635422,1.6063974133,2
2021,21,211,1.9013911654,2.1065772987,1.6517124502,2
2021,21,213,1.8519803824,1.9017393173,1.8427139395,2
2021,21,215,1.8002161523,1.705299405,1.4069867802,2
2021,21,217,1.7842583638,1.9088800578,1.9138784551,2
2021,21,219,1.5664075303,1.4951027542,1.4630684743,2
2021,21,221,1.6431031319,1.4702488661,1.4630684537,2
2021,21,223,2.0832788727,2.5457089494,1.872707097,2
2021,21,225,2.1744485483,2.5465673159,2.2921263076,2
2021,21,227,1.6121962839,1.4864188018,1.3473161544,1
2021,21,229,1.8797895426,2.0557600208,1.9215513268,2
2021,21,231,1.5743774866,1.5721979776,1.5947090573,2
2021,21,233,2.2452134751,2.3755137827,2.2921263593,2
2021,21,235,1.4689021563,1.4152474103,1.4432750376,2
2021,21,237,1.4833250853,1.4945390812,1.5065057993,2
2021,21,239,1.7543470544,1.8295748845,1.8241614531,2
2021,22,001,1.6766652536,1.7201009074,1.9510550323,2
2021,22,003,1.8325954158,2.2773484755,2.2953555778,2
2021,22,005,1.6788187085,1.5383495146,1.9000358723,1
2021,22,007,1.7287527699,1.8687381554,1.8444967,2
2021,22,009,1.7220402276,1.8481032056,1.8481032056,2
2021,22,011,1.8558245687,2.0107131045,2.2953555787,2
2021,22,013,1.4419944174,1.5458451381,1.5458451381,2
2021,22,015,1.3911738591,1.405100527,1.4343428698,2
2021,22,017,1.486105198,1.3273108614,1.1986933128,1
2021,22,019,1.6896980225,1.7579046264,1.8665194955,2
2021,22,021,1.509395856,1.7006049683,1.7006049683,2
2021,22,023,1.5834883819,1.5537773519,1.6315191383,2
2021,22,025,1.6243637171,1.8243598323,1.9015324648,2
2021,22,027,1.441994424,1.5458451446,1.5458451446,2
2021,22,029,1.8082975318,1.8525509796,1.8525509796,2
2021,22,031,1.4718521914,1.5090455782,1.4698953722,2
2021,22,033,1.4316515064,1.263093065,1.089533473,1
2021,22,035,1.5093958493,1.7006049417,1.7006049417,2
2021,22,037,1.6889990802,2.0432881487,2.0333333284,2
2021,22,039,1.6022003863,1.4490301206,1.4490301206,2
2021,22,041,1.5093958487,1.7006049396,1.7006049396,2
2021,22,043,1.6070863871,1.8329127826,1.9015324262,2
2021,22,045,1.6889752349,1.6219289089,1.5525227772,2
2021,22,047,1.7631502389,2.1941867018,2.0333332779,2
2021,22,049,1.4782224502,1.6884355781,1.6884355781,2
2021,22,051,1.5141552165,1.2644630525,1.1674399133,1
2021,22,053,1.5526584615,1.6183947756,1.6315191891,2
2021,22,055,1.7458455097,1.530736619,1.3540651114,1
2021,22,057,1.7306659914,1.8951607941,1.844496762,1
2021,22,059,1.7438161381,1.8494470717,1.8494470717,2
2021,22,061,1.4323289912,1.4770301717,1.469895381,2
2021,22,063,1.8339555213,1.7924074936,1.8678238466,1
2021,22,065,1.5093958506,1.7006049978,1.7006049978,2
2021,22,067,1.5093958485,1.7006049711,1.7006049711,2
2021,22,069,1.4474688981,1.4911597037,1.4911597037,2
2021,22,071,1.2109780686,0.9001527872,0.7571431328,1
2021,22,073,1.5509272073,1.2470943747,1.1536637186,1
2021,22,075,1.8499839276,1.5983219893,1.5648231242,2
2021,22,077,1.6889990243,2.04328814,2.0333332777,2
2021,22,079,1.5652687149,1.6312886924,1.5686841628,2
2021,22,081,1.4389928286,1.4698953588,1.4698953588,2
2021,22,083,1.5093958397,1.7006049736,1.7006049736,2
2021,22,085,1.470572841,1.4756282683,1.4698953457,2
2021,22,087,1.8499839277,1.5983220103,1.5648231696,2
2021,22,089,1.8862956335,1.8537213842,2.1553410188,2
2021,22,091,1.833955414,1.7924074248,1.8678237055,2
2021,22,093,1.8519789153,1.9291034275,2.1553411398,2
2021,22,095,1.8862956924,1.8537215383,2.1553412291,2
2021,22,097,1.6022003609,1.449030173,1.449030173,2
2021,22,099,1.5871676059,1.6894286579,1.5525228896,2
2021,22,101,1.6815319147,1.5525228637,1.5525228637,2
2021,22,103,1.5128949065,1.3743100276,1.2818259002,1
2021,22,105,1.6258178562,1.6416797564,1.5648838973,2
2021,22,107,1.5093958371,1.7006049373,1.7006049373,2
2021,22,109,1.801916414,1.8021365891,2.0635802469,1
2021,22,111,1.4748918675,1.6659984567,1.6934533153,2
2021,22,113,1.604088893,1.8025224562,1.9510548397,2
2021,22,115,1.5656715966,1.6307856489,1.5686842031,2
2021,22,117,1.674992517,1.57627127,1.57627127,2
2021,22,119,1.4129904393,1.4589944143,1.4589944143,2
2021,22,121,1.6889990036,2.0432881525,2.0333333643,2
2021,22,123,1.5047232794,1.6850584759,1.6850584759,2
2021,22,125,1.6889990248,2.0432881464,2.0333333013,2
2021,22,127,1.8082975297,1.8525509809,1.8525509809,2
2021,23,001,1.4531534971,1.5047923323,1.1923776789,1
2021,23,003,1.6521702166,1.7320496077,1.8011156871,2
2021,23,005,1.529913858,1.3617791252,1.2030178282,2
2021,23,007,1.5771036048,1.5472751336,1.7031120997,2
2021,23,009,1.6853239726,1.756698486,1.8887411718,2
2021,23,011,,,,1
2021,23,013,1.7042373045,1.7715629196,1.8887412001,2
2021,23,015,1.6987411863,1.7604365959,1.8887411171,2
2021,23,017,1.5771036192,1.5472751211,1.7031120681,2
2021,23,019,1.6625733078,1.3853523429,1.1994584318,1
2021,23,021,1.5771036245,1.5472751551,1.7031121025,2
2021,23,023,1.5817850816,1.6866539296,1.577575689,2
2021,23,025,1.5771036014,1.5472751088,1.7031120553,2
2021,23,027,1.6771410079,1.7763080776,1.888741203,2
2021,23,029,1.6521702838,1.7320496368,1.8011157485,2
2021,23,031,1.5981236242,1.6497100665,1.6004427182,2
2021,24,001,1.5226483823,1.961104915,1.9525187369,2
2021,24,003,1.6582536567,1.4040348269,1.6911460963,1
2021,24,005,1.5689441827,1.3006659541,1.0804815498,1
2021,24,009,1.9235480154,1.7836213563,1.7354694647,2
2021,24,011,1.4469726889,1.3671189563,1.313228076,2
2021,24,013,1.7317022254,1.8818062061,1.9724955842,1
2021,24,015,1.4534064213,1.4225448335,1.2957577375,1
2021,24,017,1.6503712004,1.2312285146,1.2922162805,1
2021,24,019,1.4469726486,1.367118934,1.3132280459,2
2021,24,021,1.6258510089,1.5639799486,1.5731199584,1
2021,24,023,1.5226483811,1.9611048757,1.9525186768,2
2021,24,025,1.7149830415,1.7315144326,1.841277081,1
2021,24,027,1.8054895115,1.3905013193,1.319782672,1
2021,24,029,1.4713299519,1.3852557768,1.3132280259,2
2021,24,031,1.5577153023,1.2910277048,1.0773801576,1
2021,24,033,1.4470143894,1.199378649,0.7956821689,1
2021,24,035,1.509495684,1.4436741041,1.3727887844,2
2021,24,037,1.8863162139,1.7873200187,1.8089347865,2
2021,24,039,1.5351003778,1.4092768082,1.2397323292,2
2021,24,041,1.5143860652,1.3764983394,1.3132280038,2
2021,24,043,1.5605965133,1.4496825397,1.3295391228,1
2021,24,045,1.5351003794,1.4092768063,1.2397322849,2
2021,24,047,1.551640712,1.4402013351,1.2397323173,2
2021,24,510,1.3609456895,1.2180700326,0.7746205888,1
2021,25,001,1.3935554594,1.3552264432,1.0242053146,1
2021,25,003,1.4074956876,1.3168601716,0.9411764706,1
2021,25,005,1.4106356712,1.3403416546,0.8342725424,1
2021,25,007,1.3957108834,1.2997162875,1.0206122484,2
2021,25,009,1.304486035,1.1386859392,0.8847608538,1
2021,25,011,1.4534076544,1.4747653801,1.2230139241,2
2021,25,013,1.4033731151,1.1886914957,0.8617609796,1
2021,25,015,1.5486028462,1.458416008,1.2141927906,2
2021,25,017,1.3855114352,1.1536281772,0.9441600023,1
2021,25,019,1.4221196369,1.2978823694,1.1681912777,2
2021,25,021,1.4573017448,1.1863682581,0.9413136626,1
2021,25,023,1.4197918008,1.2543600924,0.9812167646,1
2021,25,025,1.231233993,0.9316834866,0.7681562811,1
2021,25,027,1.5158360189,1.3082362817,0.8878147531,1
2021,26,001,1.7379978219,2.0106474234,1.9281548783,2
2021,26,003,1.7780728449,1.8839494497,1.7781923523,2
2021,26,005,2.1339150457,2.1581170791,2.2943554657,1
2021,26,007,1.7379978435,2.0106474188,1.9281548405,2
2021,26,009,1.716954024,1.866578138,1.9206136102,2
2021,26,011,1.6730335921,1.9445656573,1.8860263068,2
2021,26,013,1.7292603288,1.9879385347,2.1146907451,2
2021,26,015,1.7554323709,1.846805959,1.7176989103,2
2021,26,017,1.9640982572,1.9649963672,1.8138327744,2
2021,26,019,1.7065369011,1.9081492931,2.2468134032,2
2021,26,021,1.5679860196,1.4104366446,1.3749504034,1
2021,26,023,1.8910043627,2.1202581577,2.3456196473,2
2021,26,025,1.7001435388,1.8189336576,1.7176988983,2
2021,26,027,1.5679377459,1.5766052749,1.6059921469,2
2021,26,029,1.7280419899,1.8274927341,1.9206135811,2
2021,26,031,1.737997801,2.0106473961,1.928154807,2
2021,26,033,1.7780728449,1.8839494497,1.7781923523,2
2021,26,035,1.5859067766,1.8460400744,1.7665255094,2
2021,26,037,1.7861882517,1.9509098389,1.6775696182,2
2021,26,039,1.7379978363,2.0106474075,1.9281548166,2
2021,26,041,1.7780728128,1.8839494242,1.7781923301,2
2021,26,043,1.7292603617,1.9879385547,2.1146907669,2
2021,26,045,1.7861882451,1.9509098348,1.6775697376,2
2021,26,047,1.6815538683,1.8198887435,1.9206135651,2
2021,26,049,1.5883115908,1.6433058193,1.4713779892,1
2021,26,051,1.6730335961,1.9445657029,1.8860263893,2
2021,26,053,1.7292603253,1.9879385548,2.114690755,2
2021,26,055,1.582151107,1.7836277204,2.2468131474,2
2021,26,057,1.5859067854,1.8460401841,1.7665256295,2
2021,26,059,1.624303567,1.5636396267,1.3821571311,2
2021,26,061,1.7313412233,1.9879385422,2.1146907239,2
2021,26,063,1.7467455986,2.21327242,2.1847826486,2
2021,26,065,1.5915357132,1.572722043,1.0955376367,1
2021,26,067,1.7938841689,1.8322307592,1.7866113627,2
2021,26,069,1.6730336123,1.9445657362,1.886026392,2
2021,26,071,1.7292603329,1.9879384894,2.1146907166,2
2021,26,073,1.5859067976,1.8460402214,1.7665256865,2
2021,26,075,1.7278894104,1.7377906177,1.6703434445,1
2021,26,077,1.5578728027,1.5014317885,1.1105146164,1
2021,26,079,1.7795745395,1.811057855,1.9206135246,2
2021,26,081,1.7860164111,1.6853096387,1.5199009421,1
2021,26,083,1.7272751771,1.9607390583,2.1146907169,2
2021,26,085,1.7425320621,2.0097138652,2.015531782,2
2021,26,087,1.8249588187,1.736327173,1.2689862574,2
2021,26,089,1.6372942393,1.8202535772,2.2468131474,2
2021,26,091,1.6632807098,1.6026693153,1.3821570668,2
2021,26,093,1.9000677298,1.8132431433,1.903102518,1
2021,26,095,1.7780728316,1.8839494417,1.7781923181,2
2021,26,097,1.7780727992,1.88394939,1.778192262,2
2021,26,099,1.7013637562,1.6063095238,1.4099895432,1
2021,26,101,1.7421267101,2.0599968389,2.2468132558,2
2021,26,103,1.7224542156,1.967225972,2.1146907485,2
2021,26,105,1.7425320604,2.0179970086,2.0155317791,2
2021,26,107,1.7495336475,1.8450676392,1.7866113199,2
2021,26,109,1.7780728101,1.8839494444,1.7781923106,2
2021,26,111,1.8015398292,1.9785540501,1.8138326234,2
2021,26,113,1.7795745314,1.8110578549,1.92061359,2
2021,26,115,1.6518088072,1.6763527054,1.5586000647,1
2021,26,117,1.7495336686,1.8450676546,1.786611343,2
2021,26,119,1.7379978409,2.0106474885,1.9281548575,2
2021,26,121,1.8178200584,1.6170278478,1.4458871769,1
2021,26,123,1.7425320754,2.0097138665,2.0155317417,2
2021,26,125,1.705736071,1.4966469293,1.1932543805,1
2021,26,127,1.7425320914,2.0097138576,2.0155317738,2
2021,26,129,1.6730336053,1.9445657429,1.8860264268,2
2021,26,131,1.7292603193,1.9879385224,2.1146907462,2
2021,26,133,1.7495336488,1.8450676424,1.7866113473,2
2021,26,135,1.7379978285,2.0106474202,1.9281548585,2
2021,26,137,1.7379978214,2.0106474078,1.9281548579,2
2021,26,139,1.8084225202,1.9381244075,2.3713665219,1
2021,26,141,1.7379978252,2.0106474191,1.9281548251,2
2021,26,143,1.6730336057,1.9445657049,1.8860263632,2
2021,26,145,1.7196141317,1.6135334502,1.3311739875,1
2021,26,147,1.6315050838,1.8697071835,1.6843341791,1
2021,26,149,1.8910043633,2.1202580874,2.3456195347,2
2021,26,151,1.7467455885,2.2132723762,2.1847826004,2
2021,26,153,1.7780728175,1.883949442,1.7781923283,2
2021,26,155,1.6651235365,2.1826386931,2.0185232255,2
2021,26,157,1.7467456331,2.2132724607,2.1847826512,2
2021,26,159,1.5508901376,1.6486545061,1.6059921555,2
2021,26,161,1.5096575378,1.4888312686,1.0472748252,1
2021,26,163,1.5234793721,1.4651769265,1.2506656482,1
2021,26,165,1.7795745484,1.81105783,1.9206135352,2
2021,27,001,1.5643859503,1.8742067531,1.9109311721,2
2021,27,003,1.8600247924,1.9765553489,1.9947544111,1
2021,27,005,1.7367026042,1.8102387174,1.9561525754,2
2021,27,007,1.7367026156,1.8102387019,1.9561526037,2
2021,27,009,1.7005711395,1.9504876038,1.7369293389,2
2021,27,011,1.6591653861,1.903260912,1.8680896083,2
2021,27,013,1.8599627679,1.899009057,1.8114072483,2
2021,27,015,1.669995948,2.2365396207,2.1700688134,2
2021,27,017,1.5928554512,1.879287599,1.9544146196,2
2021,27,019,1.4767355662,1.4950789122,1.4436245184,1
2021,27,021,1.5643859825,1.874206766,1.9109311796,2
2021,27,023,1.7991571709,2.1566274914,2.1700688687,2
2021,27,025,1.5507597185,1.6835353021,1.5509099436,2
2021,27,027,1.6228191099,1.7224183372,1.6684931627,2
2021,27,029,1.7367026266,1.8102387608,1.9561525614,2
2021,27,031,1.8166171267,1.9712479399,2.3950841353,2
2021,27,033,1.8742009278,2.3703206859,2.5908772704,2
2021,27,035,1.6408934291,1.9407325124,2.2459240732,2
2021,27,037,1.8995177192,1.8181383449,1.4764764291,1
2021,27,039,1.5564241954,1.8179842555,1.7515415846,2
2021,27,041,1.6592226793,1.9621715322,1.8680894993,2
2021,27,043,1.8742009145,2.3703206912,2.5908773383,2
2021,27,045,1.9080113415,2.1170329754,1.9706053011,2
2021,27,047,1.7904957654,1.7670710922,1.7048146556,2
2021,27,049,1.5910062665,1.832916784,1.7109955335,2
2021,27,051,1.6591654124,1.903260924,1.86808961,2
2021,27,053,1.5669999569,1.3963969965,1.0914305292,1
2021,27,055,1.8041104039,2.0396356652,1.9706051949,2
2021,27,057,1.7367026446,1.8102387897,1.9561526822,2
2021,27,059,1.5507597048,1.6835352952,1.5509099216,2
2021,27,061,1.5643859766,1.8742067513,1.9109311841,2
2021,27,063,1.852894628,2.4153789686,2.5908773089,2
2021,27,065,1.6091294123,1.5666666329,1.4176122347,2
2021,27,067,1.7376746547,2.0805312412,1.8149945473,2
2021,27,069,1.6889303294,1.7433416936,1.6384434977,2
2021,27,071,1.8166171216,1.9712480037,2.3950841317,2
2021,27,073,1.7991571757,2.156627515,2.1700688859,2
2021,27,075,1.8166171472,1.9712480351,2.3950843064,2
2021,27,077,1.736702622,1.8102387194,1.9561525293,2
2021,27,079,1.5882571188,1.833828708,1.7109955783,2
2021,27,081,1.7991571802,2.1566274631,2.1700688382,2
2021,27,083,1.7703789389,2.1923507236,2.1700688134,2
2021,27,085,1.6704073597,1.9494004082,1.8149944568,2
2021,27,087,1.7367026487,1.8102388011,1.956152624,2
2021,27,089,1.6782203596,1.7551839347,1.6384435536,2
2021,27,091,1.8742009002,2.3703206302,2.5908772187,2
2021,27,093,1.6652652669,2.0262411744,1.8149944841,2
2021,27,095,1.6091294247,1.5666666838,1.4176122254,2
2021,27,097,1.6408933905,1.9407325035,2.2459240885,2
2021,27,099,1.7904957312,1.7670710281,1.7048145922,2
2021,27,101,1.7899566423,2.3365999581,2.5908773649,2
2021,27,103,1.8599628034,1.8990090323,1.8114072368,2
2021,27,105,1.8742009536,2.3703206884,2.5908773518,2
2021,27,107,1.6945455224,1.7451724269,1.6384435688,2
2021,27,109,1.8568829988,1.9398714165,1.931227899,1
2021,27,111,1.6591654054,1.9032609,1.8680895467,2
2021,27,113,1.6784090966,1.736968704,1.6384435178,2
2021,27,115,1.6091294186,1.5666666961,1.4176123015,2
2021,27,117,1.8742009516,2.3703206303,2.5908772822,2
2021,27,119,1.680888427,1.7532125722,1.6384435129,2
2021,27,121,1.6601792035,1.9615326296,1.868089625,2
2021,27,123,1.5880810079,1.4920380738,1.1808961873,1
2021,27,125,1.6798072199,1.7701431143,1.638443531,2
2021,27,127,1.7991571748,2.1566274427,2.1700688489,2
2021,27,129,1.727276387,2.0889383487,1.8149944903,2
2021,27,131,1.5882571057,1.8479754273,1.7109954844,2
2021,27,133,1.8742009422,2.3703206482,2.5908773041,2
2021,27,135,1.69255185,1.7270479558,1.6384434785,2
2021,27,137,1.7081045626,1.7611499644,1.7017784145,1
2021,27,139,1.7532665764,1.4652692892,1.3757278775,1
2021,27,141,1.7074829793,1.7050611997,1.8458428414,2
2021,27,143,1.6678698892,2.0902811183,1.8149944578,2
2021,27,145,1.5596490136,1.8136400604,1.2088034188,1
2021,27,147,1.713559851,1.683195765,1.7048145762,2
2021,27,149,1.6462405249,1.9073547134,1.8680896396,2
2021,27,151,1.6591653875,1.9032609552,1.8680896396,2
2021,27,153,1.6408934031,1.9407324911,2.2459240647,2
2021,27,155,1.6591653665,1.9032608788,1.8680895746,2
2021,27,157,1.8062761996,1.997304384,1.970605204,2
2021,27,159,1.6408934204,1.9407325332,2.2459241012,2
2021,27,161,1.8598176856,1.8505443768,1.8114072958,2
2021,27,163,1.7302987347,1.8302905149,1.7046164526,1
2021,27,165,1.8742009402,2.3703206918,2.5908773088,2
2021,27,167,1.6591653924,1.9032608932,1.8680895312,2
2021,27,169,1.9097431885,2.1198379334,1.9706051939,2
2021,27,171,2.0284484465,2.5743384401,3.2766401214,1
2021,27,173,1.7991571839,2.1566275193,2.1700688738,2
2021,28,001,1.4936698731,1.88100024,1.88100024,2
2021,28,003,1.637935458,1.7156532047,1.7156532047,2
2021,28,005,1.4936698907,1.8810002347,1.8810002347,2
2021,28,007,1.5604721666,1.4726521538,1.4690490821,2
2021,28,009,1.6379354411,1.7156531907,1.7156531907,2
2021,28,011,1.4723685935,1.3694953568,1.3694953568,2
2021,28,013,1.7694873644,1.7610480079,1.7610480079,2
