year,state,place,subgroup_type,subgroup,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2021,48,48768,race-ethnicity,"White, Non-Hispanic",0.7491627859474875,0.6339358060306233,0.8643897658643518,2
2021,48,50820,race-ethnicity,"Black, Non-Hispanic",0.831347698253173,0.7651353120350484,0.8975600844712976,2
2021,48,50820,race-ethnicity,Hispanic,0.8367016211890139,0.8105768529719088,0.862826389406119,2
2021,48,50820,race-ethnicity,Other Races and Ethnicities,0.6730579210313737,0.5821097658781764,0.7640060761845711,2
2021,48,50820,race-ethnicity,"White, Non-Hispanic",0.7945512301125821,0.7723972708165097,0.8167051894086546,2
2021,48,53388,race-ethnicity,"Black, Non-Hispanic",0.8465454295260744,0.7502284119058874,0.9428624471462613,2
2021,48,53388,race-ethnicity,Hispanic,0.7495122747790656,0.7235218167192837,0.7755027328388474,2
2021,48,53388,race-ethnicity,Other Races and Ethnicities,0.7744908216838033,0.6857622732591016,0.8632193701085051,2
2021,48,53388,race-ethnicity,"White, Non-Hispanic",0.7990391248142665,0.7671011035480084,0.8309771460805246,2
2021,48,56000,race-ethnicity,"Black, Non-Hispanic",0.6917963011142282,0.5998579725501436,0.7837346296783128,3
2021,48,56000,race-ethnicity,Hispanic,0.7283661171636138,0.7011565377906355,0.7555756965365921,3
2021,48,56000,race-ethnicity,Other Races and Ethnicities,0.755135594316148,0.6735088935411077,0.8367622950911883,3
2021,48,56000,race-ethnicity,"White, Non-Hispanic",0.7469000258778917,0.7048793304923616,0.7889207212634218,3
2021,48,56348,race-ethnicity,"Black, Non-Hispanic",0.8253597203466825,0.7574396830826726,0.8932797576106923,2
2021,48,56348,race-ethnicity,Hispanic,0.8480811631654447,0.8154664980093671,0.8806958283215223,2
2021,48,56348,race-ethnicity,Other Races and Ethnicities,0.8166628920968922,0.7580823447060939,0.8752434394876906,2
2021,48,56348,race-ethnicity,"White, Non-Hispanic",0.868301921683098,0.8401233407351635,0.8964805026310326,2
2021,48,57200,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,57200,race-ethnicity,Hispanic,0.7219661738024232,0.696626536111701,0.7473058114931455,2
