year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2021,27,089,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,089,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,089,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,089,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,089,all,All,0.9105250522994616,3
2021,27,091,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,091,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,091,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,091,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,091,all,All,0.902651744303287,3
2021,27,093,race-ethnicity,"Black, Non-Hispanic",0.6729678638941399,3
2021,27,093,race-ethnicity,Hispanic,0.862708719851577,3
2021,27,093,race-ethnicity,Other Races and Ethnicities,0.7874720357941835,3
2021,27,093,race-ethnicity,"White, Non-Hispanic",0.9041466050899086,3
2021,27,093,all,All,0.8950663171485582,3
2021,27,095,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,095,race-ethnicity,Hispanic,0.6939721792890263,3
2021,27,095,race-ethnicity,Other Races and Ethnicities,0.7682403433476395,3
2021,27,095,race-ethnicity,"White, Non-Hispanic",0.8742767730431935,3
2021,27,095,all,All,0.854837138310655,3
2021,27,097,race-ethnicity,"Black, Non-Hispanic",0.9224137931034483,3
2021,27,097,race-ethnicity,Hispanic,0.9376693766937669,3
2021,27,097,race-ethnicity,Other Races and Ethnicities,0.7451820128479657,3
2021,27,097,race-ethnicity,"White, Non-Hispanic",0.873385598404858,3
2021,27,097,all,All,0.8456021302181755,3
2021,27,099,race-ethnicity,"Black, Non-Hispanic",0.9579067121729238,3
2021,27,099,race-ethnicity,Hispanic,0.8046324269889225,3
2021,27,099,race-ethnicity,Other Races and Ethnicities,0.9253840526700805,3
2021,27,099,race-ethnicity,"White, Non-Hispanic",0.912005928853755,3
2021,27,099,all,All,0.8841184811722074,3
2021,27,101,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,101,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,101,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,101,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,101,all,All,0.902651744303287,3
2021,27,103,race-ethnicity,"Black, Non-Hispanic",0.8390596745027125,3
2021,27,103,race-ethnicity,Hispanic,0.8962859145059565,3
2021,27,103,race-ethnicity,Other Races and Ethnicities,0.8243243243243243,3
2021,27,103,race-ethnicity,"White, Non-Hispanic",0.8774661459654105,3
2021,27,103,all,All,0.8213601745869149,3
2021,27,105,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,105,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,105,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,105,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,105,all,All,0.902651744303287,3
2021,27,107,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,107,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,107,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,107,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,107,all,All,0.9105250522994616,3
2021,27,109,race-ethnicity,"Black, Non-Hispanic",0.7008953553441523,1
2021,27,109,race-ethnicity,Hispanic,0.9207972724888539,1
2021,27,109,race-ethnicity,Other Races and Ethnicities,0.9421018134149006,1
2021,27,109,race-ethnicity,"White, Non-Hispanic",0.9170865164675807,1
2021,27,109,all,All,0.8890217866604934,1
2021,27,111,race-ethnicity,"Black, Non-Hispanic",0.8953771289537713,3
2021,27,111,race-ethnicity,Hispanic,0.8723163841807909,2
2021,27,111,race-ethnicity,Other Races and Ethnicities,0.724167747514051,2
2021,27,111,race-ethnicity,"White, Non-Hispanic",0.8719616734229543,2
2021,27,111,all,All,0.8350567721005677,2
2021,27,113,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,113,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,113,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,113,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,113,all,All,0.9105250522994616,3
2021,27,115,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,115,race-ethnicity,Hispanic,0.6939721792890263,3
2021,27,115,race-ethnicity,Other Races and Ethnicities,0.7682403433476395,3
2021,27,115,race-ethnicity,"White, Non-Hispanic",0.8742767730431935,3
2021,27,115,all,All,0.854837138310655,3
2021,27,117,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,117,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,117,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,117,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,117,all,All,0.902651744303287,3
2021,27,119,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,119,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,119,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,119,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,119,all,All,0.9105250522994616,3
2021,27,121,race-ethnicity,"Black, Non-Hispanic",0.8046875,3
2021,27,121,race-ethnicity,Hispanic,0.7689713322091062,3
2021,27,121,race-ethnicity,Other Races and Ethnicities,0.5957446808510638,3
2021,27,121,race-ethnicity,"White, Non-Hispanic",0.8640840178170078,3
2021,27,121,all,All,0.7883325120351768,3
2021,27,123,race-ethnicity,"Black, Non-Hispanic",0.8044458558272467,1
2021,27,123,race-ethnicity,Hispanic,0.9205306888233717,1
2021,27,123,race-ethnicity,Other Races and Ethnicities,0.8129717514124294,1
2021,27,123,race-ethnicity,"White, Non-Hispanic",0.8883959874644037,1
2021,27,123,all,All,0.8579804223739378,1
2021,27,125,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,125,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,125,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,125,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,125,all,All,0.9105250522994616,3
2021,27,127,race-ethnicity,"Black, Non-Hispanic",0.8794642857142857,3
2021,27,127,race-ethnicity,Hispanic,0.8485549132947977,3
2021,27,127,race-ethnicity,Other Races and Ethnicities,0.6997518610421837,3
2021,27,127,race-ethnicity,"White, Non-Hispanic",0.9069085249042146,3
2021,27,127,all,All,0.8851812926957435,3
2021,27,129,race-ethnicity,"Black, Non-Hispanic",0.6729678638941399,3
2021,27,129,race-ethnicity,Hispanic,0.862708719851577,3
2021,27,129,race-ethnicity,Other Races and Ethnicities,0.7874720357941835,3
2021,27,129,race-ethnicity,"White, Non-Hispanic",0.9041466050899086,3
2021,27,129,all,All,0.8950663171485582,3
2021,27,131,race-ethnicity,"Black, Non-Hispanic",0.5635208711433757,3
2021,27,131,race-ethnicity,Hispanic,0.9007832898172323,2
2021,27,131,race-ethnicity,Other Races and Ethnicities,0.8767908309455588,2
2021,27,131,race-ethnicity,"White, Non-Hispanic",0.9081618686983896,2
2021,27,131,all,All,0.85047450042435,2
2021,27,133,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,133,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,133,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,133,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,133,all,All,0.902651744303287,3
2021,27,135,race-ethnicity,"Black, Non-Hispanic",0.8314332247557004,3
2021,27,135,race-ethnicity,Hispanic,0.8404494382022472,3
2021,27,135,race-ethnicity,Other Races and Ethnicities,0.801945181255526,3
2021,27,135,race-ethnicity,"White, Non-Hispanic",0.8969992855441772,3
2021,27,135,all,All,0.9105250522994616,3
2021,27,137,race-ethnicity,"Black, Non-Hispanic",0.444015444015444,3
2021,27,137,race-ethnicity,Hispanic,0.7073170731707317,1
2021,27,137,race-ethnicity,Other Races and Ethnicities,0.7137618636755824,1
2021,27,137,race-ethnicity,"White, Non-Hispanic",0.8665894321452492,1
2021,27,137,all,All,0.847689656293695,1
2021,27,139,race-ethnicity,"Black, Non-Hispanic",0.8239475123018043,1
2021,27,139,race-ethnicity,Hispanic,0.8964606444796619,1
2021,27,139,race-ethnicity,Other Races and Ethnicities,0.8763178599527931,1
2021,27,139,race-ethnicity,"White, Non-Hispanic",0.9154356367323373,1
2021,27,139,all,All,0.9182024334373166,1
2021,27,141,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,141,race-ethnicity,Hispanic,1,3
2021,27,141,race-ethnicity,Other Races and Ethnicities,0.9135338345864662,2
2021,27,141,race-ethnicity,"White, Non-Hispanic",0.9375726575215066,2
2021,27,141,all,All,0.93817269845693,2
2021,27,143,race-ethnicity,"Black, Non-Hispanic",0.6729678638941399,3
2021,27,143,race-ethnicity,Hispanic,0.862708719851577,3
2021,27,143,race-ethnicity,Other Races and Ethnicities,0.7874720357941835,3
2021,27,143,race-ethnicity,"White, Non-Hispanic",0.9041466050899086,3
2021,27,143,all,All,0.8950663171485582,3
2021,27,145,race-ethnicity,"Black, Non-Hispanic",0.7327502429543246,1
2021,27,145,race-ethnicity,Hispanic,0.8660271253721469,1
2021,27,145,race-ethnicity,Other Races and Ethnicities,0.8103448275862069,1
2021,27,145,race-ethnicity,"White, Non-Hispanic",0.9105355051163613,1
2021,27,145,all,All,0.8886835295981412,1
2021,27,147,race-ethnicity,"Black, Non-Hispanic",0.9579067121729238,3
2021,27,147,race-ethnicity,Hispanic,0.8046324269889225,3
2021,27,147,race-ethnicity,Other Races and Ethnicities,0.9253840526700805,3
2021,27,147,race-ethnicity,"White, Non-Hispanic",0.912005928853755,3
2021,27,147,all,All,0.8841184811722074,3
2021,27,149,race-ethnicity,"Black, Non-Hispanic",0.8046875,3
2021,27,149,race-ethnicity,Hispanic,0.7689713322091062,3
2021,27,149,race-ethnicity,Other Races and Ethnicities,0.5957446808510638,3
2021,27,149,race-ethnicity,"White, Non-Hispanic",0.8640840178170078,3
2021,27,149,all,All,0.7883325120351768,3
2021,27,151,race-ethnicity,"Black, Non-Hispanic",0.8046875,3
2021,27,151,race-ethnicity,Hispanic,0.7689713322091062,3
2021,27,151,race-ethnicity,Other Races and Ethnicities,0.5957446808510638,3
2021,27,151,race-ethnicity,"White, Non-Hispanic",0.8640840178170078,3
2021,27,151,all,All,0.7883325120351768,3
2021,27,153,race-ethnicity,"Black, Non-Hispanic",0.9224137931034483,3
2021,27,153,race-ethnicity,Hispanic,0.9376693766937669,3
2021,27,153,race-ethnicity,Other Races and Ethnicities,0.7451820128479657,3
2021,27,153,race-ethnicity,"White, Non-Hispanic",0.873385598404858,3
2021,27,153,all,All,0.8456021302181755,3
2021,27,155,race-ethnicity,"Black, Non-Hispanic",0.8046875,3
2021,27,155,race-ethnicity,Hispanic,0.7689713322091062,3
2021,27,155,race-ethnicity,Other Races and Ethnicities,0.5957446808510638,3
2021,27,155,race-ethnicity,"White, Non-Hispanic",0.8640840178170078,3
2021,27,155,all,All,0.7883325120351768,3
2021,27,157,race-ethnicity,"Black, Non-Hispanic",0.6885245901639344,3
2021,27,157,race-ethnicity,Hispanic,0.9752380952380952,3
2021,27,157,race-ethnicity,Other Races and Ethnicities,0.9427662957074722,3
2021,27,157,race-ethnicity,"White, Non-Hispanic",0.9168717528028438,3
2021,27,157,all,All,0.928213600511618,3
2021,27,159,race-ethnicity,"Black, Non-Hispanic",0.9224137931034483,3
2021,27,159,race-ethnicity,Hispanic,0.9376693766937669,3
2021,27,159,race-ethnicity,Other Races and Ethnicities,0.7451820128479657,3
2021,27,159,race-ethnicity,"White, Non-Hispanic",0.873385598404858,3
2021,27,159,all,All,0.8456021302181755,3
2021,27,161,race-ethnicity,"Black, Non-Hispanic",0.8390596745027125,3
2021,27,161,race-ethnicity,Hispanic,0.8962859145059565,3
2021,27,161,race-ethnicity,Other Races and Ethnicities,0.8243243243243243,3
2021,27,161,race-ethnicity,"White, Non-Hispanic",0.8774661459654105,3
2021,27,161,all,All,0.8213601745869149,3
2021,27,163,race-ethnicity,"Black, Non-Hispanic",0.9116269165247018,1
2021,27,163,race-ethnicity,Hispanic,0.9136873281150836,1
2021,27,163,race-ethnicity,Other Races and Ethnicities,0.8901038215153523,1
2021,27,163,race-ethnicity,"White, Non-Hispanic",0.9038383931556919,1
2021,27,163,all,All,0.8943147501853492,1
2021,27,165,race-ethnicity,"Black, Non-Hispanic",1,3
2021,27,165,race-ethnicity,Hispanic,0.7746243739565943,3
2021,27,165,race-ethnicity,Other Races and Ethnicities,0.7745762711864407,3
2021,27,165,race-ethnicity,"White, Non-Hispanic",0.8861655773420479,3
2021,27,165,all,All,0.902651744303287,3
2021,27,167,race-ethnicity,"Black, Non-Hispanic",0.8046875,3
2021,27,167,race-ethnicity,Hispanic,0.7689713322091062,3
2021,27,167,race-ethnicity,Other Races and Ethnicities,0.5957446808510638,3
2021,27,167,race-ethnicity,"White, Non-Hispanic",0.8640840178170078,3
2021,27,167,all,All,0.7883325120351768,3
2021,27,169,race-ethnicity,"Black, Non-Hispanic",0.6885245901639344,3
2021,27,169,race-ethnicity,Hispanic,0.9752380952380952,3
2021,27,169,race-ethnicity,Other Races and Ethnicities,0.9427662957074722,2
2021,27,169,race-ethnicity,"White, Non-Hispanic",0.9168717528028438,2
2021,27,169,all,All,0.928213600511618,2
2021,27,171,race-ethnicity,"Black, Non-Hispanic",0.8357298474945534,1
2021,27,171,race-ethnicity,Hispanic,0.852258336850992,1
2021,27,171,race-ethnicity,Other Races and Ethnicities,0.8909044455799694,1
2021,27,171,race-ethnicity,"White, Non-Hispanic",0.9025317040493405,1
2021,27,171,all,All,0.8882175226586103,1
2021,27,173,race-ethnicity,"Black, Non-Hispanic",0.8794642857142857,3
2021,27,173,race-ethnicity,Hispanic,0.8485549132947977,3
2021,27,173,race-ethnicity,Other Races and Ethnicities,0.6997518610421837,3
2021,27,173,race-ethnicity,"White, Non-Hispanic",0.9069085249042146,3
2021,27,173,all,All,0.8851812926957435,3
2021,28,001,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,001,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,001,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,001,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,001,all,All,0.7036708950464177,3
2021,28,003,race-ethnicity,"Black, Non-Hispanic",0.7284419144001687,3
2021,28,003,race-ethnicity,Hispanic,0.7773319959879639,3
2021,28,003,race-ethnicity,Other Races and Ethnicities,0.7538910505836576,3
2021,28,003,race-ethnicity,"White, Non-Hispanic",0.7841221716916512,3
2021,28,003,all,All,0.7772113476281278,3
2021,28,005,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,005,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,005,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,005,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,005,all,All,0.7036708950464177,3
2021,28,007,race-ethnicity,"Black, Non-Hispanic",0.6845897505178781,3
2021,28,007,race-ethnicity,Hispanic,0.9112271540469974,3
2021,28,007,race-ethnicity,Other Races and Ethnicities,0.6421052631578947,3
2021,28,007,race-ethnicity,"White, Non-Hispanic",0.7871877001921845,3
2021,28,007,all,All,0.7319337255113606,3
2021,28,009,race-ethnicity,"Black, Non-Hispanic",0.7284419144001687,3
2021,28,009,race-ethnicity,Hispanic,0.7773319959879639,3
2021,28,009,race-ethnicity,Other Races and Ethnicities,0.7538910505836576,3
2021,28,009,race-ethnicity,"White, Non-Hispanic",0.7841221716916512,3
2021,28,009,all,All,0.7772113476281278,3
2021,28,011,race-ethnicity,"Black, Non-Hispanic",0.6220628948676085,3
2021,28,011,race-ethnicity,Hispanic,0.9795081967213115,3
2021,28,011,race-ethnicity,Other Races and Ethnicities,0.9675675675675676,3
2021,28,011,race-ethnicity,"White, Non-Hispanic",0.8921547895961092,3
2021,28,011,all,All,0.6863646684831971,3
2021,28,013,race-ethnicity,"Black, Non-Hispanic",0.7542332647570819,3
2021,28,013,race-ethnicity,Hispanic,0.718804920913884,3
2021,28,013,race-ethnicity,Other Races and Ethnicities,0.8117782909930716,3
2021,28,013,race-ethnicity,"White, Non-Hispanic",0.8324663575709601,3
2021,28,013,all,All,0.8158275573158656,3
2021,28,015,race-ethnicity,"Black, Non-Hispanic",0.6845897505178781,3
2021,28,015,race-ethnicity,Hispanic,0.9112271540469974,3
2021,28,015,race-ethnicity,Other Races and Ethnicities,0.6421052631578947,3
2021,28,015,race-ethnicity,"White, Non-Hispanic",0.7871877001921845,3
2021,28,015,all,All,0.7319337255113606,3
2021,28,017,race-ethnicity,"Black, Non-Hispanic",0.7542332647570819,3
2021,28,017,race-ethnicity,Hispanic,0.718804920913884,3
2021,28,017,race-ethnicity,Other Races and Ethnicities,0.8117782909930716,3
2021,28,017,race-ethnicity,"White, Non-Hispanic",0.8324663575709601,3
2021,28,017,all,All,0.8158275573158656,3
2021,28,019,race-ethnicity,"Black, Non-Hispanic",0.7018345585800384,3
2021,28,019,race-ethnicity,Hispanic,0.9420654911838791,3
2021,28,019,race-ethnicity,Other Races and Ethnicities,0.8420634920634921,3
2021,28,019,race-ethnicity,"White, Non-Hispanic",0.8400106482097698,3
2021,28,019,all,All,0.7737285585314475,3
2021,28,021,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,021,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,021,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,021,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,021,all,All,0.7036708950464177,3
2021,28,023,race-ethnicity,"Black, Non-Hispanic",0.6895616319444444,3
2021,28,023,race-ethnicity,Hispanic,0.8514851485148515,3
2021,28,023,race-ethnicity,Other Races and Ethnicities,0.8489583333333334,3
2021,28,023,race-ethnicity,"White, Non-Hispanic",0.8431179082387765,3
2021,28,023,all,All,0.7718247258321658,3
2021,28,025,race-ethnicity,"Black, Non-Hispanic",0.7018345585800384,3
2021,28,025,race-ethnicity,Hispanic,0.9420654911838791,3
2021,28,025,race-ethnicity,Other Races and Ethnicities,0.8420634920634921,3
2021,28,025,race-ethnicity,"White, Non-Hispanic",0.8400106482097698,3
2021,28,025,all,All,0.7737285585314475,3
2021,28,027,race-ethnicity,"Black, Non-Hispanic",0.6812593968338198,3
2021,28,027,race-ethnicity,Hispanic,0.7679814385150812,3
2021,28,027,race-ethnicity,Other Races and Ethnicities,0.9278350515463918,3
2021,28,027,race-ethnicity,"White, Non-Hispanic",0.734525260734119,3
2021,28,027,all,All,0.7116658176260825,3
2021,28,029,race-ethnicity,"Black, Non-Hispanic",0.7784540474741327,3
2021,28,029,race-ethnicity,Hispanic,0.8829268292682927,3
2021,28,029,race-ethnicity,Other Races and Ethnicities,0.7534246575342466,3
2021,28,029,race-ethnicity,"White, Non-Hispanic",0.8305913739439751,3
2021,28,029,all,All,0.8565889008963193,3
2021,28,031,race-ethnicity,"Black, Non-Hispanic",0.6497080900750626,3
2021,28,031,race-ethnicity,Hispanic,0.5809628008752735,3
2021,28,031,race-ethnicity,Other Races and Ethnicities,0.8140350877192982,3
2021,28,031,race-ethnicity,"White, Non-Hispanic",0.7643103034184613,3
2021,28,031,all,All,0.703429724277068,3
2021,28,033,race-ethnicity,"Black, Non-Hispanic",0.8800086950220999,1
2021,28,033,race-ethnicity,Hispanic,0.9259962049335864,1
2021,28,033,race-ethnicity,Other Races and Ethnicities,0.8767605633802817,1
2021,28,033,race-ethnicity,"White, Non-Hispanic",0.8803079902254599,1
2021,28,033,all,All,0.8695788647658906,1
2021,28,035,race-ethnicity,"Black, Non-Hispanic",0.7876065209336791,2
2021,28,035,race-ethnicity,Hispanic,0.7418630751964085,2
2021,28,035,race-ethnicity,Other Races and Ethnicities,0.825219473264166,2
2021,28,035,race-ethnicity,"White, Non-Hispanic",0.8128529174509277,2
2021,28,035,all,All,0.8218032322086759,2
2021,28,037,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,037,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,037,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,037,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,037,all,All,0.7036708950464177,3
2021,28,039,race-ethnicity,"Black, Non-Hispanic",0.5460179733498606,3
2021,28,039,race-ethnicity,Hispanic,0.8015607580824972,3
2021,28,039,race-ethnicity,Other Races and Ethnicities,0.8954372623574145,3
2021,28,039,race-ethnicity,"White, Non-Hispanic",0.7802247191011236,3
2021,28,039,all,All,0.7667574277248338,3
2021,28,041,race-ethnicity,"Black, Non-Hispanic",0.6497080900750626,3
2021,28,041,race-ethnicity,Hispanic,0.5809628008752735,3
2021,28,041,race-ethnicity,Other Races and Ethnicities,0.8140350877192982,3
2021,28,041,race-ethnicity,"White, Non-Hispanic",0.7643103034184613,3
2021,28,041,all,All,0.703429724277068,3
2021,28,043,race-ethnicity,"Black, Non-Hispanic",0.6845897505178781,3
2021,28,043,race-ethnicity,Hispanic,0.9112271540469974,3
2021,28,043,race-ethnicity,Other Races and Ethnicities,0.6421052631578947,3
2021,28,043,race-ethnicity,"White, Non-Hispanic",0.7871877001921845,3
2021,28,043,all,All,0.7319337255113606,3
2021,28,045,race-ethnicity,"Black, Non-Hispanic",0.5460179733498606,3
2021,28,045,race-ethnicity,Hispanic,0.8015607580824972,3
2021,28,045,race-ethnicity,Other Races and Ethnicities,0.8954372623574145,3
2021,28,045,race-ethnicity,"White, Non-Hispanic",0.7802247191011236,3
2021,28,045,all,All,0.7667574277248338,3
2021,28,047,race-ethnicity,"Black, Non-Hispanic",0.76094459582198,1
2021,28,047,race-ethnicity,Hispanic,0.7306201550387597,1
2021,28,047,race-ethnicity,Other Races and Ethnicities,0.7780590717299578,1
2021,28,047,race-ethnicity,"White, Non-Hispanic",0.7573952170652446,1
2021,28,047,all,All,0.7481818608361094,1
2021,28,049,race-ethnicity,"Black, Non-Hispanic",0.80975555307512,1
2021,28,049,race-ethnicity,Hispanic,0.9106881405563689,1
2021,28,049,race-ethnicity,Other Races and Ethnicities,0.7308319738988581,1
2021,28,049,race-ethnicity,"White, Non-Hispanic",0.8301786973900775,1
2021,28,049,all,All,0.8064368541453025,1
2021,28,051,race-ethnicity,"Black, Non-Hispanic",0.6845897505178781,3
2021,28,051,race-ethnicity,Hispanic,0.9112271540469974,3
2021,28,051,race-ethnicity,Other Races and Ethnicities,0.6421052631578947,3
2021,28,051,race-ethnicity,"White, Non-Hispanic",0.7871877001921845,3
2021,28,051,all,All,0.7319337255113606,3
2021,28,053,race-ethnicity,"Black, Non-Hispanic",0.6220628948676085,3
2021,28,053,race-ethnicity,Hispanic,0.9795081967213115,3
2021,28,053,race-ethnicity,Other Races and Ethnicities,0.9675675675675676,3
2021,28,053,race-ethnicity,"White, Non-Hispanic",0.8921547895961092,3
2021,28,053,all,All,0.6863646684831971,3
2021,28,055,race-ethnicity,"Black, Non-Hispanic",0.6220628948676085,3
2021,28,055,race-ethnicity,Hispanic,0.9795081967213115,3
2021,28,055,race-ethnicity,Other Races and Ethnicities,0.9675675675675676,3
2021,28,055,race-ethnicity,"White, Non-Hispanic",0.8921547895961092,3
2021,28,055,all,All,0.6863646684831971,3
2021,28,057,race-ethnicity,"Black, Non-Hispanic",0.7542332647570819,3
2021,28,057,race-ethnicity,Hispanic,0.718804920913884,3
2021,28,057,race-ethnicity,Other Races and Ethnicities,0.8117782909930716,3
2021,28,057,race-ethnicity,"White, Non-Hispanic",0.8324663575709601,3
2021,28,057,all,All,0.8158275573158656,3
2021,28,059,race-ethnicity,"Black, Non-Hispanic",0.7376614773103677,1
2021,28,059,race-ethnicity,Hispanic,0.8688524590163934,1
2021,28,059,race-ethnicity,Other Races and Ethnicities,0.9129251700680272,1
2021,28,059,race-ethnicity,"White, Non-Hispanic",0.8553944315545243,1
2021,28,059,all,All,0.8310349729883424,1
2021,28,061,race-ethnicity,"Black, Non-Hispanic",0.6938461538461539,3
2021,28,061,race-ethnicity,Hispanic,0.849942726231386,3
2021,28,061,race-ethnicity,Other Races and Ethnicities,0.7451146983857264,3
2021,28,061,race-ethnicity,"White, Non-Hispanic",0.7903773002981392,3
2021,28,061,all,All,0.7787688002798181,3
2021,28,063,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,063,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,063,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,063,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,063,all,All,0.7036708950464177,3
2021,28,065,race-ethnicity,"Black, Non-Hispanic",0.6497080900750626,3
2021,28,065,race-ethnicity,Hispanic,0.5809628008752735,3
2021,28,065,race-ethnicity,Other Races and Ethnicities,0.8140350877192982,3
2021,28,065,race-ethnicity,"White, Non-Hispanic",0.7643103034184613,3
2021,28,065,all,All,0.703429724277068,3
2021,28,067,race-ethnicity,"Black, Non-Hispanic",0.6497080900750626,2
2021,28,067,race-ethnicity,Hispanic,0.5809628008752735,3
2021,28,067,race-ethnicity,Other Races and Ethnicities,0.8140350877192982,3
2021,28,067,race-ethnicity,"White, Non-Hispanic",0.7643103034184613,2
2021,28,067,all,All,0.703429724277068,2
2021,28,069,race-ethnicity,"Black, Non-Hispanic",0.6938461538461539,3
2021,28,069,race-ethnicity,Hispanic,0.849942726231386,3
2021,28,069,race-ethnicity,Other Races and Ethnicities,0.7451146983857264,3
2021,28,069,race-ethnicity,"White, Non-Hispanic",0.7903773002981392,3
2021,28,069,all,All,0.7787688002798181,3
2021,28,071,race-ethnicity,"Black, Non-Hispanic",0.7542332647570819,2
2021,28,071,race-ethnicity,Hispanic,0.718804920913884,2
2021,28,071,race-ethnicity,Other Races and Ethnicities,0.8117782909930716,2
2021,28,071,race-ethnicity,"White, Non-Hispanic",0.8324663575709601,2
2021,28,071,all,All,0.8158275573158656,2
2021,28,073,race-ethnicity,"Black, Non-Hispanic",0.7876065209336791,2
2021,28,073,race-ethnicity,Hispanic,0.7418630751964085,2
2021,28,073,race-ethnicity,Other Races and Ethnicities,0.825219473264166,2
2021,28,073,race-ethnicity,"White, Non-Hispanic",0.8128529174509277,2
2021,28,073,all,All,0.8218032322086759,2
2021,28,075,race-ethnicity,"Black, Non-Hispanic",0.6895616319444444,2
2021,28,075,race-ethnicity,Hispanic,0.8514851485148515,3
2021,28,075,race-ethnicity,Other Races and Ethnicities,0.8489583333333334,2
2021,28,075,race-ethnicity,"White, Non-Hispanic",0.8431179082387765,2
2021,28,075,all,All,0.7718247258321658,2
2021,28,077,race-ethnicity,"Black, Non-Hispanic",0.6471599550353766,3
2021,28,077,race-ethnicity,Hispanic,0.8057259713701431,3
2021,28,077,race-ethnicity,Other Races and Ethnicities,0.7507374631268436,3
2021,28,077,race-ethnicity,"White, Non-Hispanic",0.7314249464752993,3
2021,28,077,all,All,0.7036708950464177,3
2021,28,079,race-ethnicity,"Black, Non-Hispanic",0.6938461538461539,3
2021,28,079,race-ethnicity,Hispanic,0.849942726231386,3
2021,28,079,race-ethnicity,Other Races and Ethnicities,0.7451146983857264,3
2021,28,079,race-ethnicity,"White, Non-Hispanic",0.7903773002981392,3
2021,28,079,all,All,0.7787688002798181,3
2021,28,081,race-ethnicity,"Black, Non-Hispanic",0.7828594973217965,2
2021,28,081,race-ethnicity,Hispanic,0.861890694239291,2
