year,state,county,subgroup_type,subgroup,share_employed,share_employed_quality
2022,48,285,race-ethnicity,"White, Non-Hispanic",0.8152616386647916,3
2022,48,285,all,All,0.8238842896564849,3
2022,48,287,race-ethnicity,"Black, Non-Hispanic",0.8034787915776626,3
2022,48,287,race-ethnicity,Hispanic,0.76970177664974615,3
2022,48,287,race-ethnicity,Other Races and Ethnicities,0.6475670759436108,3
2022,48,287,race-ethnicity,"White, Non-Hispanic",0.8269196079610366,3
2022,48,287,all,All,0.794542970195565,3
2022,48,289,race-ethnicity,"Black, Non-Hispanic",0.6376137904319195,3
2022,48,289,race-ethnicity,Hispanic,0.7504640514787774,3
2022,48,289,race-ethnicity,Other Races and Ethnicities,0.9073929961089494,3
2022,48,289,race-ethnicity,"White, Non-Hispanic",0.7766369140503089,3
2022,48,289,all,All,0.7622503888302912,3
2022,48,291,race-ethnicity,"Black, Non-Hispanic",0.464857341684064,2
2022,48,291,race-ethnicity,Hispanic,0.732274229662011,2
2022,48,291,race-ethnicity,Other Races and Ethnicities,0.7374154770848985,2
2022,48,291,race-ethnicity,"White, Non-Hispanic",0.731309015651274,2
2022,48,291,all,All,0.711640631894802,2
2022,48,293,race-ethnicity,"Black, Non-Hispanic",0.6597997968954011,3
2022,48,293,race-ethnicity,Hispanic,0.7177324440957238,3
2022,48,293,race-ethnicity,Other Races and Ethnicities,0.5645222687476208,3
2022,48,293,race-ethnicity,"White, Non-Hispanic",0.7843635250917993,3
2022,48,293,all,All,0.7416599993042752,3
2022,48,295,race-ethnicity,"Black, Non-Hispanic",0.9674315321983714,3
2022,48,295,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,295,race-ethnicity,Other Races and Ethnicities,0.8868360277136258,3
2022,48,295,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,295,all,All,0.8351678125105836,3
2022,48,297,race-ethnicity,"Black, Non-Hispanic",0,3
2022,48,297,race-ethnicity,Hispanic,0.7544663974093075,3
2022,48,297,race-ethnicity,Other Races and Ethnicities,0.5720221606648199,3
2022,48,297,race-ethnicity,"White, Non-Hispanic",0.8059418457648546,3
2022,48,297,all,All,0.753902273498473,3
2022,48,299,race-ethnicity,"Black, Non-Hispanic",0.8663201663201664,3
2022,48,299,race-ethnicity,Hispanic,0.7451203875195898,3
2022,48,299,race-ethnicity,Other Races and Ethnicities,0.7382488479262672,3
2022,48,299,race-ethnicity,"White, Non-Hispanic",0.7777535230056514,3
2022,48,299,all,All,0.7739916338432413,3
2022,48,301,race-ethnicity,"Black, Non-Hispanic",0.5070821529745042,3
2022,48,301,race-ethnicity,Hispanic,0.7588688946015424,3
2022,48,301,race-ethnicity,Other Races and Ethnicities,0.8634686346863468,3
2022,48,301,race-ethnicity,"White, Non-Hispanic",0.7784478032735531,3
2022,48,301,all,All,0.766579590460942,3
2022,48,303,race-ethnicity,"Black, Non-Hispanic",0.844785059901339,1
2022,48,303,race-ethnicity,Hispanic,0.8115419496118029,1
2022,48,303,race-ethnicity,Other Races and Ethnicities,0.6720775560816142,1
2022,48,303,race-ethnicity,"White, Non-Hispanic",0.871113644303076,1
2022,48,303,all,All,0.8307416005957335,1
2022,48,305,race-ethnicity,"Black, Non-Hispanic",0.5281456953642385,3
2022,48,305,race-ethnicity,Hispanic,0.7800126452224769,3
2022,48,305,race-ethnicity,Other Races and Ethnicities,0.7493128092358438,3
2022,48,305,race-ethnicity,"White, Non-Hispanic",0.8523338268526456,3
2022,48,305,all,All,0.7977663823282876,3
2022,48,307,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,307,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,307,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,307,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,307,all,All,0.7896633350867964,3
2022,48,309,race-ethnicity,"Black, Non-Hispanic",0.8196232205268094,1
2022,48,309,race-ethnicity,Hispanic,0.7517061129664585,1
2022,48,309,race-ethnicity,Other Races and Ethnicities,0.9394979618107702,1
2022,48,309,race-ethnicity,"White, Non-Hispanic",0.8059967946767289,1
2022,48,309,all,All,0.7983439340147802,1
2022,48,311,race-ethnicity,Hispanic,0.6930552959709502,3
2022,48,311,race-ethnicity,Other Races and Ethnicities,1,3
2022,48,311,race-ethnicity,"White, Non-Hispanic",0.7656500802568218,3
2022,48,311,all,All,0.6960392679042323,3
2022,48,313,race-ethnicity,"Black, Non-Hispanic",0.6376137904319193,3
2022,48,313,race-ethnicity,Hispanic,0.7504640514787773,3
2022,48,313,race-ethnicity,Other Races and Ethnicities,0.9073929961089494,3
2022,48,313,race-ethnicity,"White, Non-Hispanic",0.7766369140503089,3
2022,48,313,all,All,0.7622503888302913,3
2022,48,315,race-ethnicity,"Black, Non-Hispanic",0.7739662525496013,3
2022,48,315,race-ethnicity,Hispanic,0.7386598758554831,3
2022,48,315,race-ethnicity,Other Races and Ethnicities,0.7556584362139918,3
2022,48,315,race-ethnicity,"White, Non-Hispanic",0.8283292978208233,3
2022,48,315,all,All,0.8027161937311688,3
2022,48,317,race-ethnicity,"Black, Non-Hispanic",0.6757369614512471,3
2022,48,317,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,317,race-ethnicity,Other Races and Ethnicities,0.689102564102564,3
2022,48,317,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,317,all,All,0.7896633350867964,3
2022,48,319,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,319,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,319,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,319,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,319,all,All,0.7896633350867964,3
2022,48,321,race-ethnicity,"Black, Non-Hispanic",0.6669604633593554,3
2022,48,321,race-ethnicity,Hispanic,0.8080173632806077,3
2022,48,321,race-ethnicity,Other Races and Ethnicities,0.8017385489802743,3
2022,48,321,race-ethnicity,"White, Non-Hispanic",0.84438909741467,3
2022,48,321,all,All,0.8063563975837453,3
2022,48,323,race-ethnicity,Hispanic,0.7559061605322238,2
2022,48,323,race-ethnicity,Other Races and Ethnicities,0.5044987146529563,2
2022,48,323,race-ethnicity,"White, Non-Hispanic",0.7539744086855371,2
2022,48,323,all,All,0.7486474260381797,2
2022,48,325,race-ethnicity,"Black, Non-Hispanic",1,2
2022,48,325,race-ethnicity,Hispanic,0.7828599900348779,2
2022,48,325,race-ethnicity,Other Races and Ethnicities,0.7053701015965167,2
2022,48,325,race-ethnicity,"White, Non-Hispanic",0.7824383498501959,2
2022,48,325,all,All,0.7817476969805968,2
2022,48,327,race-ethnicity,"Black, Non-Hispanic",0.6757369614512471,3
2022,48,327,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,327,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,327,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,327,all,All,0.7896633350867963,3
2022,48,329,race-ethnicity,"Black, Non-Hispanic",0.9398770211796857,1
2022,48,329,race-ethnicity,Hispanic,0.7740227899590449,1
2022,48,329,race-ethnicity,Other Races and Ethnicities,0.8284453672463016,1
2022,48,329,race-ethnicity,"White, Non-Hispanic",0.8594010869951334,1
2022,48,329,all,All,0.8202467906153165,1
2022,48,331,race-ethnicity,"Black, Non-Hispanic",0.6376137904319195,3
2022,48,331,race-ethnicity,Hispanic,0.7504640514787774,3
2022,48,331,race-ethnicity,Other Races and Ethnicities,0.9073929961089495,3
2022,48,331,race-ethnicity,"White, Non-Hispanic",0.776636914050309,3
2022,48,331,all,All,0.7622503888302912,3
2022,48,333,race-ethnicity,"Black, Non-Hispanic",0.8663201663201663,3
2022,48,333,race-ethnicity,Hispanic,0.7451203875195895,3
2022,48,333,race-ethnicity,Other Races and Ethnicities,0.7382488479262673,3
2022,48,333,race-ethnicity,"White, Non-Hispanic",0.7777535230056515,3
2022,48,333,all,All,0.7739916338432414,3
2022,48,335,race-ethnicity,"Black, Non-Hispanic",0.6845329249617151,3
2022,48,335,race-ethnicity,Hispanic,0.8393353199656549,3
2022,48,335,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,335,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,335,all,All,0.8279534731629841,3
2022,48,337,race-ethnicity,"Black, Non-Hispanic",0.32437619961612285,3
2022,48,337,race-ethnicity,Hispanic,0.7970090916815363,3
2022,48,337,race-ethnicity,Other Races and Ethnicities,0.6331642358909322,3
2022,48,337,race-ethnicity,"White, Non-Hispanic",0.8324389210563481,3
2022,48,337,all,All,0.8098221992059382,3
2022,48,339,race-ethnicity,"Black, Non-Hispanic",0.8345750176736092,1
2022,48,339,race-ethnicity,Hispanic,0.767910447761194,1
2022,48,339,race-ethnicity,Other Races and Ethnicities,0.7830176240495759,1
2022,48,339,race-ethnicity,"White, Non-Hispanic",0.8265019140126559,1
2022,48,339,all,All,0.8068942115473986,1
2022,48,341,race-ethnicity,"Black, Non-Hispanic",0.9674315321983716,3
2022,48,341,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,341,race-ethnicity,Other Races and Ethnicities,0.8868360277136259,3
2022,48,341,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,341,all,All,0.8351678125105836,3
2022,48,343,race-ethnicity,"Black, Non-Hispanic",0.8132765353212638,3
2022,48,343,race-ethnicity,Hispanic,0.7565217391304347,3
2022,48,343,race-ethnicity,Other Races and Ethnicities,0.7867543447627995,3
2022,48,343,race-ethnicity,"White, Non-Hispanic",0.8012697884610054,3
2022,48,343,all,All,0.7921306607275428,3
2022,48,345,race-ethnicity,"Black, Non-Hispanic",0.5281456953642384,3
2022,48,345,race-ethnicity,Hispanic,0.7800126452224769,3
2022,48,345,race-ethnicity,Other Races and Ethnicities,0.7493128092358439,3
2022,48,345,race-ethnicity,"White, Non-Hispanic",0.8523338268526455,3
2022,48,345,all,All,0.7977663823282876,3
2022,48,347,race-ethnicity,"Black, Non-Hispanic",0.7715080143931959,2
2022,48,347,race-ethnicity,Hispanic,0.8244369276462339,2
2022,48,347,race-ethnicity,Other Races and Ethnicities,0.8164251207729467,2
2022,48,347,race-ethnicity,"White, Non-Hispanic",0.7445334782018198,2
2022,48,347,all,All,0.7714268907233475,2
2022,48,349,race-ethnicity,"Black, Non-Hispanic",0.6597997968954011,3
2022,48,349,race-ethnicity,Hispanic,0.7177324440957238,3
2022,48,349,race-ethnicity,Other Races and Ethnicities,0.5645222687476208,3
2022,48,349,race-ethnicity,"White, Non-Hispanic",0.7843635250917994,3
2022,48,349,all,All,0.7416599993042753,3
2022,48,351,race-ethnicity,"Black, Non-Hispanic",0.6929221211448857,3
2022,48,351,race-ethnicity,Hispanic,0.800711743772242,3
2022,48,351,race-ethnicity,Other Races and Ethnicities,0.8018234165067177,3
2022,48,351,race-ethnicity,"White, Non-Hispanic",0.7474166700172892,3
2022,48,351,all,All,0.748779927656887,3
2022,48,353,race-ethnicity,"Black, Non-Hispanic",0.68453292496171525,3
2022,48,353,race-ethnicity,Hispanic,0.8393353199656548,3
2022,48,353,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,353,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,353,all,All,0.8279534731629841,3
2022,48,355,race-ethnicity,"Black, Non-Hispanic",0.7546382189239332,1
2022,48,355,race-ethnicity,Hispanic,0.795742123596381,1
2022,48,355,race-ethnicity,Other Races and Ethnicities,0.7763111580429426,1
2022,48,355,race-ethnicity,"White, Non-Hispanic",0.8005172313593305,1
2022,48,355,all,All,0.7948236696086098,1
2022,48,357,race-ethnicity,"Black, Non-Hispanic",0.9674315321983717,3
2022,48,357,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,357,race-ethnicity,Other Races and Ethnicities,0.8868360277136259,3
2022,48,357,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,357,all,All,0.8351678125105836,3
2022,48,359,race-ethnicity,"Black, Non-Hispanic",0.9674315321983715,3
2022,48,359,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,359,race-ethnicity,Other Races and Ethnicities,0.8868360277136258,3
2022,48,359,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,359,all,All,0.8351678125105836,3
2022,48,361,race-ethnicity,"Black, Non-Hispanic",0.7684927267099969,2
2022,48,361,race-ethnicity,Hispanic,0.8038488291212613,2
2022,48,361,race-ethnicity,Other Races and Ethnicities,0.8284883720930232,2
2022,48,361,race-ethnicity,"White, Non-Hispanic",0.7812875042004706,2
2022,48,361,all,All,0.7857142857142857,2
2022,48,363,race-ethnicity,"Black, Non-Hispanic",0.832183908045977,3
2022,48,363,race-ethnicity,Hispanic,0.7410392565901763,3
2022,48,363,race-ethnicity,Other Races and Ethnicities,0.8451688009313155,3
2022,48,363,race-ethnicity,"White, Non-Hispanic",0.8122879964985228,3
2022,48,363,all,All,0.7986516401690481,3
2022,48,365,race-ethnicity,"Black, Non-Hispanic",0.8479958355023425,3
2022,48,365,race-ethnicity,Hispanic,0.7862014690451208,3
2022,48,365,race-ethnicity,Other Races and Ethnicities,0.8873849485652409,3
2022,48,365,race-ethnicity,"White, Non-Hispanic",0.8046832056872733,3
2022,48,365,all,All,0.8090734446578985,3
2022,48,367,race-ethnicity,"Black, Non-Hispanic",0.8096054888507719,1
2022,48,367,race-ethnicity,Hispanic,0.7512733446519525,1
2022,48,367,race-ethnicity,Other Races and Ethnicities,0.821814608581723,1
2022,48,367,race-ethnicity,"White, Non-Hispanic",0.8108281918848852,1
2022,48,367,all,All,0.8024825715277121,1
2022,48,369,race-ethnicity,"Black, Non-Hispanic",0.9674315321983715,3
2022,48,369,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,369,race-ethnicity,Other Races and Ethnicities,0.8868360277136258,3
2022,48,369,race-ethnicity,"White, Non-Hispanic",0.8094492774724276,3
2022,48,369,all,All,0.8351678125105835,3
2022,48,371,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,371,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,371,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,371,race-ethnicity,"White, Non-Hispanic",0.7342313696016649,3
2022,48,371,all,All,0.7896633350867964,3
2022,48,373,race-ethnicity,"Black, Non-Hispanic",0.6032941176470588,3
2022,48,373,race-ethnicity,Hispanic,0.7555440414507772,3
2022,48,373,race-ethnicity,Other Races and Ethnicities,0.7990255785627284,3
2022,48,373,race-ethnicity,"White, Non-Hispanic",0.7795214013867889,3
2022,48,373,all,All,0.7523137073758187,3
2022,48,375,race-ethnicity,"Black, Non-Hispanic",0.5449886104783599,1
2022,48,375,race-ethnicity,Hispanic,0.797569667581936,1
2022,48,375,race-ethnicity,Other Races and Ethnicities,0.9301598332175122,1
2022,48,375,race-ethnicity,"White, Non-Hispanic",0.7578532514199606,1
2022,48,375,all,All,0.7683570079242413,1
2022,48,377,race-ethnicity,"Black, Non-Hispanic",0.5070821529745043,3
2022,48,377,race-ethnicity,Hispanic,0.7588688946015424,3
2022,48,377,race-ethnicity,Other Races and Ethnicities,0.8634686346863468,3
2022,48,377,race-ethnicity,"White, Non-Hispanic",0.7784478032735531,3
2022,48,377,all,All,0.7665795904609422,3
2022,48,379,race-ethnicity,"Black, Non-Hispanic",0.6818950930626058,3
2022,48,379,race-ethnicity,Hispanic,0.7610591900311527,3
2022,48,379,race-ethnicity,Other Races and Ethnicities,0.7402826855123675,3
2022,48,379,race-ethnicity,"White, Non-Hispanic",0.7940498509389311,3
2022,48,379,all,All,0.7830578025139731,3
2022,48,381,race-ethnicity,"Black, Non-Hispanic",0.9602184087363494,1
2022,48,381,race-ethnicity,Hispanic,0.8471764925141331,1
2022,48,381,race-ethnicity,Other Races and Ethnicities,0.9067185978578384,1
2022,48,381,race-ethnicity,"White, Non-Hispanic",0.884051262765065,1
2022,48,381,all,All,0.8774022879767348,1
2022,48,383,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,383,race-ethnicity,Hispanic,0.8492697278554168,3
2022,48,383,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,383,race-ethnicity,"White, Non-Hispanic",0.7342313696016651,3
2022,48,383,all,All,0.7896633350867964,3
2022,48,385,race-ethnicity,Hispanic,0.7559061605322238,3
2022,48,385,race-ethnicity,Other Races and Ethnicities,0.5044987146529564,3
2022,48,385,race-ethnicity,"White, Non-Hispanic",0.7539744086855371,3
2022,48,385,all,All,0.7486474260381798,3
2022,48,387,race-ethnicity,"Black, Non-Hispanic",0.8132765353212638,3
2022,48,387,race-ethnicity,Hispanic,0.7565217391304347,3
2022,48,387,race-ethnicity,Other Races and Ethnicities,0.7867543447627995,3
2022,48,387,race-ethnicity,"White, Non-Hispanic",0.8012697884610054,3
2022,48,387,all,All,0.7921306607275426,3
2022,48,389,race-ethnicity,"Black, Non-Hispanic",0.5070821529745043,3
2022,48,389,race-ethnicity,Hispanic,0.7588688946015424,3
2022,48,389,race-ethnicity,Other Races and Ethnicities,0.863468634686347,3
2022,48,389,race-ethnicity,"White, Non-Hispanic",0.7784478032735531,3
2022,48,389,all,All,0.766579590460942,3
2022,48,391,race-ethnicity,"Black, Non-Hispanic",0.6003694581280787,3
2022,48,391,race-ethnicity,Hispanic,0.6864580175810852,3
2022,48,391,race-ethnicity,Other Races and Ethnicities,0.7578347578347578,3
2022,48,391,race-ethnicity,"White, Non-Hispanic",0.7397298660539148,3
2022,48,391,all,All,0.7061158482799176,3
2022,48,393,race-ethnicity,"Black, Non-Hispanic",0.9674315321983715,3
2022,48,393,race-ethnicity,Hispanic,0.8494137232194555,3
2022,48,393,race-ethnicity,Other Races and Ethnicities,0.8868360277136259,3
2022,48,393,race-ethnicity,"White, Non-Hispanic",0.8094492774724276,3
2022,48,393,all,All,0.8351678125105835,3
2022,48,395,race-ethnicity,"Black, Non-Hispanic",0.6376137904319193,3
2022,48,395,race-ethnicity,Hispanic,0.7504640514787775,3
2022,48,395,race-ethnicity,Other Races and Ethnicities,0.9073929961089494,3
2022,48,395,race-ethnicity,"White, Non-Hispanic",0.7766369140503089,3
2022,48,395,all,All,0.7622503888302912,3
2022,48,397,race-ethnicity,"Black, Non-Hispanic",0.8400686891814538,2
2022,48,397,race-ethnicity,Hispanic,0.8413599208621857,2
2022,48,397,race-ethnicity,Other Races and Ethnicities,0.7618196588139723,2
2022,48,397,race-ethnicity,"White, Non-Hispanic",0.8362008550003504,2
2022,48,397,all,All,0.8326368552093273,2
2022,48,399,race-ethnicity,"Black, Non-Hispanic",0.68453292496171525,3
2022,48,399,race-ethnicity,Hispanic,0.8393353199656549,3
2022,48,399,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,399,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,399,all,All,0.8279534731629841,3
2022,48,401,race-ethnicity,"Black, Non-Hispanic",0.8479958355023426,2
2022,48,401,race-ethnicity,Hispanic,0.7862014690451208,2
2022,48,401,race-ethnicity,Other Races and Ethnicities,0.8873849485652409,2
2022,48,401,race-ethnicity,"White, Non-Hispanic",0.8046832056872733,2
2022,48,401,all,All,0.8090734446578987,2
2022,48,403,race-ethnicity,"Black, Non-Hispanic",0.6929221211448857,3
2022,48,403,race-ethnicity,Hispanic,0.800711743772242,3
2022,48,403,race-ethnicity,Other Races and Ethnicities,0.8018234165067178,3
2022,48,403,race-ethnicity,"White, Non-Hispanic",0.7474166700172893,3
2022,48,403,all,All,0.748779927656887,3
2022,48,405,race-ethnicity,"Black, Non-Hispanic",0.6929221211448857,3
2022,48,405,race-ethnicity,Hispanic,0.800711743772242,3
2022,48,405,race-ethnicity,Other Races and Ethnicities,0.801823416506718,3
2022,48,405,race-ethnicity,"White, Non-Hispanic",0.7474166700172892,3
2022,48,405,all,All,0.748779927656887,3
2022,48,407,race-ethnicity,"Black, Non-Hispanic",0.6032941176470588,3
2022,48,407,race-ethnicity,Hispanic,0.7555440414507771,3
2022,48,407,race-ethnicity,Other Races and Ethnicities,0.7990255785627284,3
2022,48,407,race-ethnicity,"White, Non-Hispanic",0.779521401386789,3
2022,48,407,all,All,0.7523137073758187,3
2022,48,409,race-ethnicity,"Black, Non-Hispanic",0.600369458128079,2
2022,48,409,race-ethnicity,Hispanic,0.6864580175810853,2
2022,48,409,race-ethnicity,Other Races and Ethnicities,0.7578347578347578,2
2022,48,409,race-ethnicity,"White, Non-Hispanic",0.7397298660539147,2
2022,48,409,all,All,0.7061158482799177,2
2022,48,411,race-ethnicity,"Black, Non-Hispanic",0.8663201663201664,3
2022,48,411,race-ethnicity,Hispanic,0.7451203875195896,3
2022,48,411,race-ethnicity,Other Races and Ethnicities,0.7382488479262672,3
2022,48,411,race-ethnicity,"White, Non-Hispanic",0.7777535230056513,3
2022,48,411,all,All,0.7739916338432414,3
2022,48,413,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,413,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,413,race-ethnicity,Other Races and Ethnicities,0.689102564102564,3
2022,48,413,race-ethnicity,"White, Non-Hispanic",0.7342313696016651,3
2022,48,413,all,All,0.7896633350867964,3
2022,48,415,race-ethnicity,"Black, Non-Hispanic",0.684532924961715,3
2022,48,415,race-ethnicity,Hispanic,0.8393353199656548,3
2022,48,415,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,415,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,415,all,All,0.827953473162984,3
2022,48,417,race-ethnicity,"Black, Non-Hispanic",0.6845329249617151,3
2022,48,417,race-ethnicity,Hispanic,0.8393353199656548,3
2022,48,417,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,417,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,417,all,All,0.8279534731629842,3
2022,48,419,race-ethnicity,"Black, Non-Hispanic",0.6929221211448857,3
2022,48,419,race-ethnicity,Hispanic,0.8007117437722421,3
2022,48,419,race-ethnicity,Other Races and Ethnicities,0.8018234165067177,3
2022,48,419,race-ethnicity,"White, Non-Hispanic",0.7474166700172891,3
2022,48,419,all,All,0.748779927656887,3
2022,48,421,race-ethnicity,"Black, Non-Hispanic",0.9674315321983715,3
2022,48,421,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,421,race-ethnicity,Other Races and Ethnicities,0.8868360277136259,3
2022,48,421,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,421,all,All,0.8351678125105836,3
2022,48,423,race-ethnicity,"Black, Non-Hispanic",0.7370734614811504,1
2022,48,423,race-ethnicity,Hispanic,0.854849362393944,1
2022,48,423,race-ethnicity,Other Races and Ethnicities,0.7873284054910243,1
2022,48,423,race-ethnicity,"White, Non-Hispanic",0.8037293808271575,1
2022,48,423,all,All,0.8041142259984552,1
2022,48,425,race-ethnicity,"Black, Non-Hispanic",0.832183908045977,3
2022,48,425,race-ethnicity,Hispanic,0.7410392565901763,3
2022,48,425,race-ethnicity,Other Races and Ethnicities,0.8451688009313154,3
2022,48,425,race-ethnicity,"White, Non-Hispanic",0.8122879964985229,3
2022,48,425,all,All,0.7986516401690482,3
2022,48,427,race-ethnicity,Hispanic,0.6930552959709503,2
2022,48,427,race-ethnicity,Other Races and Ethnicities,1,2
2022,48,427,race-ethnicity,"White, Non-Hispanic",0.7656500802568218,2
2022,48,427,all,All,0.6960392679042322,2
2022,48,429,race-ethnicity,"Black, Non-Hispanic",0.6845329249617151,3
2022,48,429,race-ethnicity,Hispanic,0.8393353199656549,3
2022,48,429,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,429,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,429,all,All,0.8279534731629841,3
2022,48,431,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,431,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,431,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,431,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,431,all,All,0.7896633350867964,3
2022,48,433,race-ethnicity,"Black, Non-Hispanic",0.6845329249617151,3
2022,48,433,race-ethnicity,Hispanic,0.8393353199656549,3
2022,48,433,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,433,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,433,all,All,0.8279534731629841,3
2022,48,435,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,435,race-ethnicity,Hispanic,0.8492697278554165,3
2022,48,435,race-ethnicity,Other Races and Ethnicities,0.6891025641025642,3
2022,48,435,race-ethnicity,"White, Non-Hispanic",0.734231369601665,3
2022,48,435,all,All,0.7896633350867963,3
2022,48,437,race-ethnicity,"Black, Non-Hispanic",0.9674315321983716,3
2022,48,437,race-ethnicity,Hispanic,0.8494137232194557,3
2022,48,437,race-ethnicity,Other Races and Ethnicities,0.8868360277136259,3
2022,48,437,race-ethnicity,"White, Non-Hispanic",0.8094492774724275,3
2022,48,437,all,All,0.8351678125105836,3
2022,48,439,race-ethnicity,"Black, Non-Hispanic",0.8147691330736259,1
2022,48,439,race-ethnicity,Hispanic,0.8146704425971857,1
2022,48,439,race-ethnicity,Other Races and Ethnicities,0.80703991693846,1
2022,48,439,race-ethnicity,"White, Non-Hispanic",0.8475147146742563,1
2022,48,439,all,All,0.8271948022780867,1
2022,48,441,race-ethnicity,"Black, Non-Hispanic",0.7186696067622198,1
2022,48,441,race-ethnicity,Hispanic,0.83198606271777,1
2022,48,441,race-ethnicity,Other Races and Ethnicities,0.7642153146322972,1
2022,48,441,race-ethnicity,"White, Non-Hispanic",0.8513755274261603,1
2022,48,441,all,All,0.8277398905004323,1
2022,48,443,race-ethnicity,"Black, Non-Hispanic",0.6757369614512472,3
2022,48,443,race-ethnicity,Hispanic,0.8492697278554167,3
2022,48,443,race-ethnicity,Other Races and Ethnicities,0.6891025641025641,3
2022,48,443,race-ethnicity,"White, Non-Hispanic",0.7342313696016651,3
2022,48,443,all,All,0.7896633350867964,3
2022,48,445,race-ethnicity,"Black, Non-Hispanic",0.5281456953642384,3
2022,48,445,race-ethnicity,Hispanic,0.7800126452224769,3
2022,48,445,race-ethnicity,Other Races and Ethnicities,0.7493128092358439,3
2022,48,445,race-ethnicity,"White, Non-Hispanic",0.8523338268526456,3
2022,48,445,all,All,0.7977663823282876,3
2022,48,447,race-ethnicity,"Black, Non-Hispanic",0.6845329249617151,3
2022,48,447,race-ethnicity,Hispanic,0.8393353199656549,3
2022,48,447,race-ethnicity,Other Races and Ethnicities,0.7351905219340378,3
2022,48,447,race-ethnicity,"White, Non-Hispanic",0.8342459930487836,3
2022,48,447,all,All,0.827953473162984,3
2022,48,449,race-ethnicity,"Black, Non-Hispanic",0.8132765353212638,3
2022,48,449,race-ethnicity,Hispanic,0.7565217391304347,3
2022,48,449,race-ethnicity,Other Races and Ethnicities,0.7867543447627995,3
2022,48,449,race-ethnicity,"White, Non-Hispanic",0.8012697884610053,3
2022,48,449,all,All,0.7921306607275427,3
2022,48,451,race-ethnicity,"Black, Non-Hispanic",0.6085526315789473,1
2022,48,451,race-ethnicity,Hispanic,0.8086640752864157,1
2022,48,451,race-ethnicity,Other Races and Ethnicities,0.7562189054726368,1
2022,48,451,race-ethnicity,"White, Non-Hispanic",0.7961613827061247,1
2022,48,451,all,All,0.7983211211496052,1
2022,48,453,race-ethnicity,"Black, Non-Hispanic",0.8684771790132234,1
2022,48,453,race-ethnicity,Hispanic,0.8374916727854472,1
2022,48,453,race-ethnicity,Other Races and Ethnicities,0.8695377487627672,1
