year,state,county,share_medical_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,Arkansas,"Arkansas County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Arkansas County, Arkansas",.0366972,1,race-ethnicity,Majority White
2023,Arkansas,"Ashley County, Arkansas",.1362916,1,race-ethnicity,All
2023,Arkansas,"Ashley County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Ashley County, Arkansas",.1353135,1,race-ethnicity,Majority White
2023,Arkansas,"Baxter County, Arkansas",.1066056,1,race-ethnicity,All
2023,Arkansas,"Baxter County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Baxter County, Arkansas",.1066056,1,race-ethnicity,Majority White
2023,Arkansas,"Benton County, Arkansas",.0573726,1,race-ethnicity,All
2023,Arkansas,"Benton County, Arkansas",.107438,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Benton County, Arkansas",.0567056,1,race-ethnicity,Majority White
2023,Arkansas,"Boone County, Arkansas",.0637611,1,race-ethnicity,All
2023,Arkansas,"Boone County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Boone County, Arkansas",.0637611,1,race-ethnicity,Majority White
2023,Arkansas,"Bradley County, Arkansas",.1446541,1,race-ethnicity,All
2023,Arkansas,"Bradley County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Bradley County, Arkansas",.1446541,1,race-ethnicity,Majority White
2023,Arkansas,"Calhoun County, Arkansas",.1923077,1,race-ethnicity,All
2023,Arkansas,"Calhoun County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Calhoun County, Arkansas",.1880342,1,race-ethnicity,Majority White
2023,Arkansas,"Carroll County, Arkansas",.0598389,1,race-ethnicity,All
2023,Arkansas,"Carroll County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Carroll County, Arkansas",.0598389,1,race-ethnicity,Majority White
2023,Arkansas,"Chicot County, Arkansas",.1941748,1,race-ethnicity,All
2023,Arkansas,"Chicot County, Arkansas",.2038217,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Chicot County, Arkansas",.1842105,1,race-ethnicity,Majority White
2023,Arkansas,"Clark County, Arkansas",.0504886,1,race-ethnicity,All
2023,Arkansas,"Clark County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Clark County, Arkansas",.0486577,1,race-ethnicity,Majority White
2023,Arkansas,"Clay County, Arkansas",.1512415,1,race-ethnicity,All
2023,Arkansas,"Clay County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Clay County, Arkansas",.1512415,1,race-ethnicity,Majority White
2023,Arkansas,"Cleburne County, Arkansas",.0357895,1,race-ethnicity,All
2023,Arkansas,"Cleburne County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Cleburne County, Arkansas",.0357895,1,race-ethnicity,Majority White
2023,Arkansas,"Cleveland County, Arkansas",.1032864,1,race-ethnicity,All
2023,Arkansas,"Cleveland County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Cleveland County, Arkansas",.1032864,1,race-ethnicity,Majority White
2023,Arkansas,"Columbia County, Arkansas",.1169591,1,race-ethnicity,All
2023,Arkansas,"Columbia County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Columbia County, Arkansas",.1178203,1,race-ethnicity,Majority White
2023,Arkansas,"Conway County, Arkansas",.0486322,1,race-ethnicity,All
2023,Arkansas,"Conway County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Conway County, Arkansas",.0490798,1,race-ethnicity,Majority White
2023,Arkansas,"Craighead County, Arkansas",.1359807,1,race-ethnicity,All
2023,Arkansas,"Craighead County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Craighead County, Arkansas",.1359807,1,race-ethnicity,Majority White
2023,Arkansas,"Crawford County, Arkansas",.0484375,1,race-ethnicity,All
2023,Arkansas,"Crawford County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Crawford County, Arkansas",.0484627,1,race-ethnicity,Majority White
2023,Arkansas,"Crittenden County, Arkansas",.1525424,1,race-ethnicity,All
2023,Arkansas,"Crittenden County, Arkansas",.1688312,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Crittenden County, Arkansas",.1305732,1,race-ethnicity,Majority White
2023,Arkansas,"Cross County, Arkansas",.1058601,1,race-ethnicity,All
2023,Arkansas,"Cross County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Cross County, Arkansas",.1037924,1,race-ethnicity,Majority White
2023,Arkansas,"Dallas County, Arkansas",.1606218,1,race-ethnicity,All
2023,Arkansas,"Dallas County, Arkansas",.2,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Dallas County, Arkansas",NA,3,race-ethnicity,Majority White
2023,Arkansas,"Desha County, Arkansas",.1034483,1,race-ethnicity,All
2023,Arkansas,"Desha County, Arkansas",.1333333,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Desha County, Arkansas",.0718954,1,race-ethnicity,Majority White
2023,Arkansas,"Drew County, Arkansas",.1516755,1,race-ethnicity,All
2023,Arkansas,"Drew County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Drew County, Arkansas",.1507353,1,race-ethnicity,Majority White
2023,Arkansas,"Faulkner County, Arkansas",.0512284,1,race-ethnicity,All
2023,Arkansas,"Faulkner County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Faulkner County, Arkansas",.0512284,1,race-ethnicity,Majority White
2023,Arkansas,"Franklin County, Arkansas",.0646465,1,race-ethnicity,All
2023,Arkansas,"Franklin County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Franklin County, Arkansas",.0646465,1,race-ethnicity,Majority White
2023,Arkansas,"Fulton County, Arkansas",.0833333,1,race-ethnicity,All
2023,Arkansas,"Fulton County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Fulton County, Arkansas",.0809249,1,race-ethnicity,Majority White
2023,Arkansas,"Garland County, Arkansas",.0504615,1,race-ethnicity,All
2023,Arkansas,"Garland County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Garland County, Arkansas",.0504615,1,race-ethnicity,Majority White
2023,Arkansas,"Grant County, Arkansas",.0551601,1,race-ethnicity,All
2023,Arkansas,"Grant County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Grant County, Arkansas",.0554562,1,race-ethnicity,Majority White
2023,Arkansas,"Greene County, Arkansas",.1160261,1,race-ethnicity,All
2023,Arkansas,"Greene County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Greene County, Arkansas",.1160261,1,race-ethnicity,Majority White
2023,Arkansas,"Hempstead County, Arkansas",.1093502,1,race-ethnicity,All
2023,Arkansas,"Hempstead County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Hempstead County, Arkansas",.106961,1,race-ethnicity,Majority White
2023,Arkansas,"Hot Spring County, Arkansas",.04,1,race-ethnicity,All
2023,Arkansas,"Hot Spring County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Hot Spring County, Arkansas",.04,1,race-ethnicity,Majority White
2023,Arkansas,"Howard County, Arkansas",.1264368,1,race-ethnicity,All
2023,Arkansas,"Howard County, Arkansas",.1014493,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Howard County, Arkansas",.1311475,1,race-ethnicity,Majority White
2023,Arkansas,"Independence County, Arkansas",.0620748,1,race-ethnicity,All
2023,Arkansas,"Independence County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Independence County, Arkansas",.0620748,1,race-ethnicity,Majority White
2023,Arkansas,"Izard County, Arkansas",.0860534,1,race-ethnicity,All
2023,Arkansas,"Izard County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Izard County, Arkansas",.0860534,1,race-ethnicity,Majority White
2023,Arkansas,"Jackson County, Arkansas",.0951374,1,race-ethnicity,All
2023,Arkansas,"Jackson County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Jackson County, Arkansas",.0951374,1,race-ethnicity,Majority White
2023,Arkansas,"Jefferson County, Arkansas",.1059908,1,race-ethnicity,All
2023,Arkansas,"Jefferson County, Arkansas",.1144131,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Jefferson County, Arkansas",.0873147,1,race-ethnicity,Majority White
2023,Arkansas,"Johnson County, Arkansas",.0727003,1,race-ethnicity,All
2023,Arkansas,"Johnson County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Johnson County, Arkansas",.0727003,1,race-ethnicity,Majority White
2023,Arkansas,"Lafayette County, Arkansas",.102439,1,race-ethnicity,All
2023,Arkansas,"Lafayette County, Arkansas",.1351351,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Lafayette County, Arkansas",.0839695,1,race-ethnicity,Majority White
2023,Arkansas,"Lawrence County, Arkansas",.1026549,1,race-ethnicity,All
2023,Arkansas,"Lawrence County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Lawrence County, Arkansas",.1026549,1,race-ethnicity,Majority White
2023,Arkansas,"Lee County, Arkansas",.1128205,1,race-ethnicity,All
2023,Arkansas,"Lee County, Arkansas",.1271676,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Lee County, Arkansas",NA,3,race-ethnicity,Majority White
2023,Arkansas,"Lincoln County, Arkansas",.1025641,1,race-ethnicity,All
2023,Arkansas,"Lincoln County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Lincoln County, Arkansas",.1073171,1,race-ethnicity,Majority White
2023,Arkansas,"Little River County, Arkansas",.1305556,1,race-ethnicity,All
2023,Arkansas,"Little River County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Little River County, Arkansas",.1305556,1,race-ethnicity,Majority White
2023,Arkansas,"Logan County, Arkansas",.0682853,1,race-ethnicity,All
2023,Arkansas,"Logan County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Logan County, Arkansas",.0682853,1,race-ethnicity,Majority White
2023,Arkansas,"Lonoke County, Arkansas",.0452946,1,race-ethnicity,All
2023,Arkansas,"Lonoke County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Lonoke County, Arkansas",.0453944,1,race-ethnicity,Majority White
2023,Arkansas,"Madison County, Arkansas",.0595534,1,race-ethnicity,All
2023,Arkansas,"Madison County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Madison County, Arkansas",.0595534,1,race-ethnicity,Majority White
2023,Arkansas,"Marion County, Arkansas",.1175439,1,race-ethnicity,All
2023,Arkansas,"Marion County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Marion County, Arkansas",.1175439,1,race-ethnicity,Majority White
2023,Arkansas,"Miller County, Arkansas",.1156463,1,race-ethnicity,All
2023,Arkansas,"Miller County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Miller County, Arkansas",.1156463,1,race-ethnicity,Majority White
2023,Arkansas,"Mississippi County, Arkansas",.1436077,1,race-ethnicity,All
2023,Arkansas,"Mississippi County, Arkansas",.1405473,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Mississippi County, Arkansas",.1510574,1,race-ethnicity,Majority White
2023,Arkansas,"Monroe County, Arkansas",.0628019,1,race-ethnicity,All
2023,Arkansas,"Monroe County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Monroe County, Arkansas",.05,1,race-ethnicity,Majority White
2023,Arkansas,"Montgomery County, Arkansas",.0588235,1,race-ethnicity,All
2023,Arkansas,"Montgomery County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Montgomery County, Arkansas",.0588235,1,race-ethnicity,Majority White
2023,Arkansas,"Nevada County, Arkansas",.0846561,1,race-ethnicity,All
2023,Arkansas,"Nevada County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Nevada County, Arkansas",.0846561,1,race-ethnicity,Majority White
2023,Arkansas,"Newton County, Arkansas",.0301724,1,race-ethnicity,All
2023,Arkansas,"Newton County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Newton County, Arkansas",.0301724,1,race-ethnicity,Majority White
2023,Arkansas,"Ouachita County, Arkansas",.0632911,1,race-ethnicity,All
2023,Arkansas,"Ouachita County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Ouachita County, Arkansas",.0648968,1,race-ethnicity,Majority White
2023,Arkansas,"Perry County, Arkansas",.0384615,1,race-ethnicity,All
2023,Arkansas,"Perry County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Perry County, Arkansas",.0384615,1,race-ethnicity,Majority White
2023,Arkansas,"Phillips County, Arkansas",.1150628,1,race-ethnicity,All
2023,Arkansas,"Phillips County, Arkansas",.1189427,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Phillips County, Arkansas",NA,3,race-ethnicity,Majority White
2023,Arkansas,"Pike County, Arkansas",.0510949,1,race-ethnicity,All
2023,Arkansas,"Pike County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Pike County, Arkansas",.0510949,1,race-ethnicity,Majority White
2023,Arkansas,"Poinsett County, Arkansas",.172028,1,race-ethnicity,All
2023,Arkansas,"Poinsett County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Poinsett County, Arkansas",.172028,1,race-ethnicity,Majority White
2023,Arkansas,"Polk County, Arkansas",.0559322,1,race-ethnicity,All
2023,Arkansas,"Polk County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Polk County, Arkansas",.0559322,1,race-ethnicity,Majority White
2023,Arkansas,"Pope County, Arkansas",.055332,1,race-ethnicity,All
2023,Arkansas,"Pope County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Pope County, Arkansas",.055332,1,race-ethnicity,Majority White
2023,Arkansas,"Prairie County, Arkansas",.0420561,1,race-ethnicity,All
2023,Arkansas,"Prairie County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Prairie County, Arkansas",.0420561,1,race-ethnicity,Majority White
2023,Arkansas,"Pulaski County, Arkansas",.0406132,1,race-ethnicity,All
2023,Arkansas,"Pulaski County, Arkansas",.0521317,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Pulaski County, Arkansas",.0334674,1,race-ethnicity,Majority White
2023,Arkansas,"Randolph County, Arkansas",.0998152,1,race-ethnicity,All
2023,Arkansas,"Randolph County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Randolph County, Arkansas",.0998152,1,race-ethnicity,Majority White
2023,Arkansas,"Saline County, Arkansas",.0356961,1,race-ethnicity,All
2023,Arkansas,"Saline County, Arkansas",.0574713,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Saline County, Arkansas",.0352021,1,race-ethnicity,Majority White
2023,Arkansas,"Scott County, Arkansas",.1254613,1,race-ethnicity,All
2023,Arkansas,"Scott County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Scott County, Arkansas",.1254613,1,race-ethnicity,Majority White
2023,Arkansas,"Searcy County, Arkansas",.035,1,race-ethnicity,All
2023,Arkansas,"Searcy County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Searcy County, Arkansas",.035,1,race-ethnicity,Majority White
2023,Arkansas,"Sebastian County, Arkansas",.0546777,1,race-ethnicity,All
2023,Arkansas,"Sebastian County, Arkansas",.0758621,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Sebastian County, Arkansas",.0510863,1,race-ethnicity,Majority White
2023,Arkansas,"Sevier County, Arkansas",.1208054,1,race-ethnicity,All
2023,Arkansas,"Sevier County, Arkansas",.1328671,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Sevier County, Arkansas",.0993789,1,race-ethnicity,Majority White
2023,Arkansas,"Sharp County, Arkansas",.0765217,1,race-ethnicity,All
2023,Arkansas,"Sharp County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Sharp County, Arkansas",.0765217,1,race-ethnicity,Majority White
2023,Arkansas,"St. Francis County, Arkansas",.0998308,1,race-ethnicity,All
2023,Arkansas,"St. Francis County, Arkansas",.1163311,1,race-ethnicity,Majority Non-White
2023,Arkansas,"St. Francis County, Arkansas",.0486111,1,race-ethnicity,Majority White
2023,Arkansas,"Stone County, Arkansas",.0534591,1,race-ethnicity,All
2023,Arkansas,"Stone County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Stone County, Arkansas",.0534591,1,race-ethnicity,Majority White
2023,Arkansas,"Union County, Arkansas",.0885874,1,race-ethnicity,All
2023,Arkansas,"Union County, Arkansas",.0842105,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Union County, Arkansas",.0889465,1,race-ethnicity,Majority White
2023,Arkansas,"Van Buren County, Arkansas",.0381679,1,race-ethnicity,All
2023,Arkansas,"Van Buren County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Van Buren County, Arkansas",.0381679,1,race-ethnicity,Majority White
2023,Arkansas,"Washington County, Arkansas",.0683463,1,race-ethnicity,All
2023,Arkansas,"Washington County, Arkansas",.1074681,1,race-ethnicity,Majority Non-White
2023,Arkansas,"Washington County, Arkansas",.0577712,1,race-ethnicity,Majority White
2023,Arkansas,"White County, Arkansas",.0334021,1,race-ethnicity,All
2023,Arkansas,"White County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"White County, Arkansas",.0334021,1,race-ethnicity,Majority White
2023,Arkansas,"Woodruff County, Arkansas",.0582011,1,race-ethnicity,All
2023,Arkansas,"Woodruff County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Woodruff County, Arkansas",.0535714,1,race-ethnicity,Majority White
2023,Arkansas,"Yell County, Arkansas",.0463576,1,race-ethnicity,All
2023,Arkansas,"Yell County, Arkansas",NA,3,race-ethnicity,Majority Non-White
2023,Arkansas,"Yell County, Arkansas",.0465116,1,race-ethnicity,Majority White
2023,California,"Alameda County, California",.0231784,1,race-ethnicity,All
2023,California,"Alameda County, California",.0248748,1,race-ethnicity,Majority Non-White
2023,California,"Alameda County, California",.0108297,1,race-ethnicity,Majority White
2023,California,"Alpine County, California",NA,3,race-ethnicity,All
2023,California,"Alpine County, California",NA,3,race-ethnicity,Majority Non-White
2023,California,"Alpine County, California",NA,3,race-ethnicity,Majority White
2023,California,"Amador County, California",.0313695,1,race-ethnicity,All
2023,California,"Amador County, California",NA,3,race-ethnicity,Majority Non-White
2023,California,"Amador County, California",.0313936,1,race-ethnicity,Majority White
2023,California,"Butte County, California",.0342616,1,race-ethnicity,All
2023,California,"Butte County, California",NA,3,race-ethnicity,Majority Non-White
2023,California,"Butte County, California",.0341746,1,race-ethnicity,Majority White
2023,California,"Calaveras County, California",.0393103,1,race-ethnicity,All
2023,California,"Calaveras County, California",NA,3,race-ethnicity,Majority Non-White
2023,California,"Calaveras County, California",.0393812,1,race-ethnicity,Majority White
2023,California,"Colusa County, California",.0225035,1,race-ethnicity,All
2023,California,"Colusa County, California",.0221566,1,race-ethnicity,Majority Non-White
