year,state,county,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2021,27,097,race-ethnicity,Hispanic,0,3
2021,27,097,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,097,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,099,all,All,0,1
2021,27,099,race-ethnicity,Black,0,3
2021,27,099,race-ethnicity,Hispanic,0,2
2021,27,099,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,099,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,101,all,All,0,1
2021,27,101,race-ethnicity,Black,NA,NA
2021,27,101,race-ethnicity,Hispanic,0,2
2021,27,101,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,101,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,103,all,All,0,1
2021,27,103,race-ethnicity,Black,0,2
2021,27,103,race-ethnicity,Hispanic,0,2
2021,27,103,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,103,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,105,all,All,0,1
2021,27,105,race-ethnicity,Black,0,3
2021,27,105,race-ethnicity,Hispanic,0,2
2021,27,105,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,105,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,107,all,All,0,1
2021,27,107,race-ethnicity,Black,NA,NA
2021,27,107,race-ethnicity,Hispanic,0,2
2021,27,107,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,107,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,109,all,All,0.06468487918292784,1
2021,27,109,race-ethnicity,Black,0.05715197956577267,1
2021,27,109,race-ethnicity,Hispanic,0.10320284697508895,2
2021,27,109,race-ethnicity,Other Races and Ethnicities,0.0905511811023622,1
2021,27,109,race-ethnicity,"White, Non-Hispanic",0.05155387743247168,1
2021,27,111,all,All,0,1
2021,27,111,race-ethnicity,Black,0,3
2021,27,111,race-ethnicity,Hispanic,0,2
2021,27,111,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,111,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,113,all,All,0,1
2021,27,113,race-ethnicity,Black,NA,NA
2021,27,113,race-ethnicity,Hispanic,0,3
2021,27,113,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,113,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,115,all,All,0,1
2021,27,115,race-ethnicity,Black,0,3
2021,27,115,race-ethnicity,Hispanic,0,2
2021,27,115,race-ethnicity,Other Races and Ethnicities,0,1
2021,27,115,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,117,all,All,0,1
2021,27,117,race-ethnicity,Black,0,3
2021,27,117,race-ethnicity,Hispanic,0,2
2021,27,117,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,117,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,119,all,All,0,1
2021,27,119,race-ethnicity,Black,0,3
2021,27,119,race-ethnicity,Hispanic,0,2
2021,27,119,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,119,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,121,all,All,0,1
2021,27,121,race-ethnicity,Black,NA,NA
2021,27,121,race-ethnicity,Hispanic,0,3
2021,27,121,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,121,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,123,all,All,0.04475278208198337,1
2021,27,123,race-ethnicity,Black,0.02352806807149791,1
2021,27,123,race-ethnicity,Hispanic,0.03495945766316629,1
2021,27,123,race-ethnicity,Other Races and Ethnicities,0.0912128806865649,1
2021,27,123,race-ethnicity,"White, Non-Hispanic",0.00578483854256605,1
2021,27,125,all,All,0,1
2021,27,125,race-ethnicity,Black,NA,NA
2021,27,125,race-ethnicity,Hispanic,NA,NA
2021,27,125,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,125,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,127,all,All,0,1
2021,27,127,race-ethnicity,Black,NA,NA
2021,27,127,race-ethnicity,Hispanic,0,2
2021,27,127,race-ethnicity,Other Races and Ethnicities,0,1
2021,27,127,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,129,all,All,0,1
2021,27,129,race-ethnicity,Black,NA,NA
2021,27,129,race-ethnicity,Hispanic,0,2
2021,27,129,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,129,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,131,all,All,0,1
2021,27,131,race-ethnicity,Black,0,2
2021,27,131,race-ethnicity,Hispanic,0,2
2021,27,131,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,131,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,133,all,All,0,1
2021,27,133,race-ethnicity,Black,NA,NA
2021,27,133,race-ethnicity,Hispanic,0,2
2021,27,133,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,133,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,135,all,All,0,1
2021,27,135,race-ethnicity,Black,NA,NA
2021,27,135,race-ethnicity,Hispanic,0,2
2021,27,135,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,135,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,137,all,All,0.17509101360413873,1
2021,27,137,race-ethnicity,Black,0.4185832566697332,1
2021,27,137,race-ethnicity,Hispanic,0.09076923076923075,2
2021,27,137,race-ethnicity,Other Races and Ethnicities,0.17665890570430734,1
2021,27,137,race-ethnicity,"White, Non-Hispanic",0.1608283968468679,1
2021,27,139,all,All,0,1
2021,27,139,race-ethnicity,Black,0,2
2021,27,139,race-ethnicity,Hispanic,0,2
2021,27,139,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,139,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,141,all,All,0,1
2021,27,141,race-ethnicity,Black,0,2
2021,27,141,race-ethnicity,Hispanic,0,3
2021,27,141,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,141,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,143,all,All,0,1
2021,27,143,race-ethnicity,Black,NA,NA
2021,27,143,race-ethnicity,Hispanic,0,3
2021,27,143,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,143,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,145,all,All,0.23232479958624255,1
2021,27,145,race-ethnicity,Black,0.2843691148775895,1
2021,27,145,race-ethnicity,Hispanic,0.05807200929152149,2
2021,27,145,race-ethnicity,Other Races and Ethnicities,0.37803373097490744,1
2021,27,145,race-ethnicity,"White, Non-Hispanic",0.18078594872704692,1
2021,27,147,all,All,0,1
2021,27,147,race-ethnicity,Black,0,2
2021,27,147,race-ethnicity,Hispanic,0,2
2021,27,147,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,147,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,149,all,All,0,1
2021,27,149,race-ethnicity,Black,0,3
2021,27,149,race-ethnicity,Hispanic,0,2
2021,27,149,race-ethnicity,Other Races and Ethnicities,0,1
2021,27,149,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,151,all,All,0,1
2021,27,151,race-ethnicity,Black,0,3
2021,27,151,race-ethnicity,Hispanic,0,2
2021,27,151,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,151,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,153,all,All,0,1
2021,27,153,race-ethnicity,Black,NA,NA
2021,27,153,race-ethnicity,Hispanic,0,2
2021,27,153,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,153,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,155,all,All,0,1
2021,27,155,race-ethnicity,Black,NA,NA
2021,27,155,race-ethnicity,Hispanic,0,3
2021,27,155,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,155,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,157,all,All,0,1
2021,27,157,race-ethnicity,Black,NA,NA
2021,27,157,race-ethnicity,Hispanic,0,2
2021,27,157,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,157,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,159,all,All,0,1
2021,27,159,race-ethnicity,Black,0,3
2021,27,159,race-ethnicity,Hispanic,NA,NA
2021,27,159,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,159,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,161,all,All,0,1
2021,27,161,race-ethnicity,Black,0,3
2021,27,161,race-ethnicity,Hispanic,0,2
2021,27,161,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,161,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,163,all,All,0,1
2021,27,163,race-ethnicity,Black,0,2
2021,27,163,race-ethnicity,Hispanic,0,2
2021,27,163,race-ethnicity,Other Races and Ethnicities,0,1
2021,27,163,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,165,all,All,0,1
2021,27,165,race-ethnicity,Black,NA,NA
2021,27,165,race-ethnicity,Hispanic,0,2
2021,27,165,race-ethnicity,Other Races and Ethnicities,0,3
2021,27,165,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,167,all,All,0,1
2021,27,167,race-ethnicity,Black,NA,NA
2021,27,167,race-ethnicity,Hispanic,0,2
2021,27,167,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,167,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,169,all,All,0.25572457966373097,1
2021,27,169,race-ethnicity,Black,0.8059701492537313,3
2021,27,169,race-ethnicity,Hispanic,0.23351648351648352,2
2021,27,169,race-ethnicity,Other Races and Ethnicities,0.35397039030955585,2
2021,27,169,race-ethnicity,"White, Non-Hispanic",0.23772948669913824,1
2021,27,171,all,All,0,1
2021,27,171,race-ethnicity,Black,0,3
2021,27,171,race-ethnicity,Hispanic,0,2
2021,27,171,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,171,race-ethnicity,"White, Non-Hispanic",0,1
2021,27,173,all,All,0,1
2021,27,173,race-ethnicity,Black,NA,NA
2021,27,173,race-ethnicity,Hispanic,0,2
2021,27,173,race-ethnicity,Other Races and Ethnicities,0,2
2021,27,173,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,001,all,All,0.2323394779166151,1
2021,28,001,race-ethnicity,Black,0.29991769547325103,1
2021,28,001,race-ethnicity,Hispanic,0.08472012102874432,3
2021,28,001,race-ethnicity,Other Races and Ethnicities,0.2679425837320574,3
2021,28,001,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,003,all,All,0,1
2021,28,003,race-ethnicity,Black,0,1
2021,28,003,race-ethnicity,Hispanic,0,3
2021,28,003,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,003,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,005,all,All,0.3319630010277492,1
2021,28,005,race-ethnicity,Black,0.3725008768853034,1
2021,28,005,race-ethnicity,Hispanic,NA,NA
2021,28,005,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,005,race-ethnicity,"White, Non-Hispanic",0.22308438409311349,2
2021,28,007,all,All,0,1
2021,28,007,race-ethnicity,Black,0,1
2021,28,007,race-ethnicity,Hispanic,0,3
2021,28,007,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,007,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,009,all,All,0,2
2021,28,009,race-ethnicity,Black,0,3
2021,28,009,race-ethnicity,Hispanic,0,3
2021,28,009,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,009,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,011,all,All,0.5403076923076923,1
2021,28,011,race-ethnicity,Black,0.615078377705897,1
2021,28,011,race-ethnicity,Hispanic,0,3
2021,28,011,race-ethnicity,Other Races and Ethnicities,0.3235294117647059,3
2021,28,011,race-ethnicity,"White, Non-Hispanic",0.16757123473541383,1
2021,28,013,all,All,0,1
2021,28,013,race-ethnicity,Black,0,1
2021,28,013,race-ethnicity,Hispanic,0,3
2021,28,013,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,013,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,015,all,All,0,2
2021,28,015,race-ethnicity,Black,0,2
2021,28,015,race-ethnicity,Hispanic,NA,NA
2021,28,015,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,015,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,017,all,All,0,1
2021,28,017,race-ethnicity,Black,0,1
2021,28,017,race-ethnicity,Hispanic,NA,NA
2021,28,017,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,017,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,019,all,All,0,1
2021,28,019,race-ethnicity,Black,0,1
2021,28,019,race-ethnicity,Hispanic,NA,NA
2021,28,019,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,019,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,021,all,All,0,1
2021,28,021,race-ethnicity,Black,0,1
2021,28,021,race-ethnicity,Hispanic,NA,NA
2021,28,021,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,021,race-ethnicity,"White, Non-Hispanic",0,3
2021,28,023,all,All,0,1
2021,28,023,race-ethnicity,Black,0,1
2021,28,023,race-ethnicity,Hispanic,NA,NA
2021,28,023,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,023,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,025,all,All,0.3098166627987932,1
2021,28,025,race-ethnicity,Black,0.33405405405405403,1
2021,28,025,race-ethnicity,Hispanic,NA,NA
2021,28,025,race-ethnicity,Other Races and Ethnicities,0.9701492537313432,3
2021,28,025,race-ethnicity,"White, Non-Hispanic",0.06273062730627306,2
2021,28,027,all,All,0.5640350877192982,1
2021,28,027,race-ethnicity,Black,0.617742619013985,1
2021,28,027,race-ethnicity,Hispanic,0.4196428571428571,3
2021,28,027,race-ethnicity,Other Races and Ethnicities,0.14285714285714285,2
2021,28,027,race-ethnicity,"White, Non-Hispanic",0.14165261382799327,2
2021,28,029,all,All,0,1
2021,28,029,race-ethnicity,Black,0,1
2021,28,029,race-ethnicity,Hispanic,0,2
2021,28,029,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,029,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,031,all,All,0,1
2021,28,031,race-ethnicity,Black,0,1
2021,28,031,race-ethnicity,Hispanic,0,3
2021,28,031,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,031,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,033,all,All,0,1
2021,28,033,race-ethnicity,Black,0,1
2021,28,033,race-ethnicity,Hispanic,0,2
2021,28,033,race-ethnicity,Other Races and Ethnicities,0,1
2021,28,033,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,035,all,All,0.2405616406432067,1
2021,28,035,race-ethnicity,Black,0.27060350421804025,1
2021,28,035,race-ethnicity,Hispanic,0.07165109034267912,2
2021,28,035,race-ethnicity,Other Races and Ethnicities,0.39145299145299145,1
2021,28,035,race-ethnicity,"White, Non-Hispanic",0.1903183023872679,1
2021,28,037,all,All,0,1
2021,28,037,race-ethnicity,Black,0,2
2021,28,037,race-ethnicity,Hispanic,NA,NA
2021,28,037,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,037,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,039,all,All,0,1
2021,28,039,race-ethnicity,Black,0,2
2021,28,039,race-ethnicity,Hispanic,0,2
2021,28,039,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,039,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,041,all,All,0,1
2021,28,041,race-ethnicity,Black,0,3
2021,28,041,race-ethnicity,Hispanic,0,3
2021,28,041,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,041,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,043,all,All,0,1
2021,28,043,race-ethnicity,Black,0,1
2021,28,043,race-ethnicity,Hispanic,NA,NA
2021,28,043,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,043,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,045,all,All,0.11380858826831322,1
2021,28,045,race-ethnicity,Black,0.20682451253481896,2
2021,28,045,race-ethnicity,Hispanic,0.08333333333333333,3
2021,28,045,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,045,race-ethnicity,"White, Non-Hispanic",0.09413819875776396,1
2021,28,047,all,All,0.28703908758719965,1
2021,28,047,race-ethnicity,Black,0.4077974324084482,1
2021,28,047,race-ethnicity,Hispanic,0.16366423917209658,1
2021,28,047,race-ethnicity,Other Races and Ethnicities,0.24901477832512312,1
2021,28,047,race-ethnicity,"White, Non-Hispanic",0.16649716693302338,1
2021,28,049,all,All,0.18244808649390767,1
2021,28,049,race-ethnicity,Black,0.20606060606060608,1
2021,28,049,race-ethnicity,Hispanic,0,2
2021,28,049,race-ethnicity,Other Races and Ethnicities,0.03267136450992953,2
2021,28,049,race-ethnicity,"White, Non-Hispanic",0.03398580339858034,1
2021,28,051,all,All,0.375,1
2021,28,051,race-ethnicity,Black,0.3888888888888889,1
2021,28,051,race-ethnicity,Hispanic,NA,NA
2021,28,051,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,051,race-ethnicity,"White, Non-Hispanic",0.07526881720430108,2
2021,28,053,all,All,0.3436711143166246,1
2021,28,053,race-ethnicity,Black,0.3232963549920761,1
2021,28,053,race-ethnicity,Hispanic,NA,NA
2021,28,053,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,053,race-ethnicity,"White, Non-Hispanic",0.6171171171171171,2
2021,28,055,all,All,0,2
2021,28,055,race-ethnicity,Black,0,2
2021,28,055,race-ethnicity,Hispanic,NA,NA
2021,28,055,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,055,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,28,057,all,All,0,1
2021,28,057,race-ethnicity,Black,0,3
2021,28,057,race-ethnicity,Hispanic,0,3
2021,28,057,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,057,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,059,all,All,0,1
2021,28,059,race-ethnicity,Black,0,1
2021,28,059,race-ethnicity,Hispanic,0,2
2021,28,059,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,059,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,061,all,All,0,1
2021,28,061,race-ethnicity,Black,0,1
2021,28,061,race-ethnicity,Hispanic,NA,NA
2021,28,061,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,061,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,063,all,All,0.36666666666666664,1
2021,28,063,race-ethnicity,Black,0.40301724137931033,1
2021,28,063,race-ethnicity,Hispanic,NA,NA
2021,28,063,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,063,race-ethnicity,"White, Non-Hispanic",0,3
2021,28,065,all,All,0,1
2021,28,065,race-ethnicity,Black,0,2
2021,28,065,race-ethnicity,Hispanic,NA,NA
2021,28,065,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,065,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,067,all,All,0.29193109700815956,1
2021,28,067,race-ethnicity,Black,0.4137092853670394,1
2021,28,067,race-ethnicity,Hispanic,0.00981873111782477,2
2021,28,067,race-ethnicity,Other Races and Ethnicities,0.1351851851851852,2
2021,28,067,race-ethnicity,"White, Non-Hispanic",0.15882616487455198,1
2021,28,069,all,All,0,1
2021,28,069,race-ethnicity,Black,0,1
2021,28,069,race-ethnicity,Hispanic,NA,NA
2021,28,069,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,069,race-ethnicity,"White, Non-Hispanic",0,3
2021,28,071,all,All,0.06830188679245283,1
2021,28,071,race-ethnicity,Black,0.06683722417652702,1
2021,28,071,race-ethnicity,Hispanic,0,2
2021,28,071,race-ethnicity,Other Races and Ethnicities,0.08477011494252873,2
2021,28,071,race-ethnicity,"White, Non-Hispanic",0.06904906117504543,1
2021,28,073,all,All,0.3865235432076493,1
2021,28,073,race-ethnicity,Black,0.5842468534307754,1
2021,28,073,race-ethnicity,Hispanic,0.5856573705179283,3
2021,28,073,race-ethnicity,Other Races and Ethnicities,0.166,2
2021,28,073,race-ethnicity,"White, Non-Hispanic",0.20972300734878463,1
2021,28,075,all,All,0.257139443183176,1
2021,28,075,race-ethnicity,Black,0.3437161655700841,1
2021,28,075,race-ethnicity,Hispanic,0,3
2021,28,075,race-ethnicity,Other Races and Ethnicities,0.22128851540616248,2
2021,28,075,race-ethnicity,"White, Non-Hispanic",0.02459222082810539,1
2021,28,077,all,All,0,1
2021,28,077,race-ethnicity,Black,0,2
2021,28,077,race-ethnicity,Hispanic,0,3
2021,28,077,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,077,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,079,all,All,0,1
2021,28,079,race-ethnicity,Black,0,1
2021,28,079,race-ethnicity,Hispanic,0,2
2021,28,079,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,079,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,081,all,All,0,1
2021,28,081,race-ethnicity,Black,0,1
2021,28,081,race-ethnicity,Hispanic,0,2
2021,28,081,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,081,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,083,all,All,0.5242673462295842,1
2021,28,083,race-ethnicity,Black,0.5459190031152648,1
2021,28,083,race-ethnicity,Hispanic,0.02479338842975206,3
2021,28,083,race-ethnicity,Other Races and Ethnicities,0.09271523178807949,3
2021,28,083,race-ethnicity,"White, Non-Hispanic",0.2895927601809955,3
2021,28,085,all,All,0,1
2021,28,085,race-ethnicity,Black,0,1
2021,28,085,race-ethnicity,Hispanic,0,3
2021,28,085,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,085,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,087,all,All,0.3622661583473713,1
2021,28,087,race-ethnicity,Black,0.43299655823248584,1
2021,28,087,race-ethnicity,Hispanic,0,3
2021,28,087,race-ethnicity,Other Races and Ethnicities,0.17293233082706766,3
2021,28,087,race-ethnicity,"White, Non-Hispanic",0.07912621359223301,1
2021,28,089,all,All,0.31086556169429097,1
2021,28,089,race-ethnicity,Black,0.4343081623745089,1
2021,28,089,race-ethnicity,Hispanic,0.48064918851435706,2
2021,28,089,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,089,race-ethnicity,"White, Non-Hispanic",0.00205620287868403,1
2021,28,091,all,All,0.20213131660364383,1
2021,28,091,race-ethnicity,Black,0.31205911991938196,1
2021,28,091,race-ethnicity,Hispanic,0,3
2021,28,091,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,091,race-ethnicity,"White, Non-Hispanic",0.09370257966616084,1
2021,28,093,all,All,0,1
2021,28,093,race-ethnicity,Black,0,1
2021,28,093,race-ethnicity,Hispanic,0,2
2021,28,093,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,093,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,095,all,All,0,1
2021,28,095,race-ethnicity,Black,0,1
2021,28,095,race-ethnicity,Hispanic,NA,NA
2021,28,095,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,095,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,097,all,All,0,1
2021,28,097,race-ethnicity,Black,0,1
2021,28,097,race-ethnicity,Hispanic,NA,NA
2021,28,097,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,097,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,099,all,All,0,1
2021,28,099,race-ethnicity,Black,0,1
2021,28,099,race-ethnicity,Hispanic,NA,NA
2021,28,099,race-ethnicity,Other Races and Ethnicities,0,1
2021,28,099,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,101,all,All,0,1
2021,28,101,race-ethnicity,Black,0,1
2021,28,101,race-ethnicity,Hispanic,0,3
2021,28,101,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,101,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,103,all,All,0.3786713286713287,1
2021,28,103,race-ethnicity,Black,0.3848101265822785,1
2021,28,103,race-ethnicity,Hispanic,NA,NA
2021,28,103,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,103,race-ethnicity,"White, Non-Hispanic",0.2,3
2021,28,105,all,All,0.403005673976384,1
2021,28,105,race-ethnicity,Black,0.2074810052600818,1
2021,28,105,race-ethnicity,Hispanic,0.29615384615384616,2
2021,28,105,race-ethnicity,Other Races and Ethnicities,0.5444546287809349,2
2021,28,105,race-ethnicity,"White, Non-Hispanic",0.532483120780195,1
2021,28,107,all,All,0.3293923563376409,1
2021,28,107,race-ethnicity,Black,0.4490856192851206,1
2021,28,107,race-ethnicity,Hispanic,0,3
2021,28,107,race-ethnicity,Other Races and Ethnicities,0.07339449541284404,3
2021,28,107,race-ethnicity,"White, Non-Hispanic",0.10702498821310702,1
2021,28,109,all,All,0,1
2021,28,109,race-ethnicity,Black,0,1
2021,28,109,race-ethnicity,Hispanic,0,2
2021,28,109,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,109,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,111,all,All,0,1
2021,28,111,race-ethnicity,Black,0,2
2021,28,111,race-ethnicity,Hispanic,0,2
2021,28,111,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,111,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,113,all,All,0.42688128772635814,1
2021,28,113,race-ethnicity,Black,0.47375407264390007,1
2021,28,113,race-ethnicity,Hispanic,0.867231638418079,2
2021,28,113,race-ethnicity,Other Races and Ethnicities,0.49696969696969695,2
2021,28,113,race-ethnicity,"White, Non-Hispanic",0.31133113311331134,1
2021,28,115,all,All,0,1
2021,28,115,race-ethnicity,Black,0,2
2021,28,115,race-ethnicity,Hispanic,0,2
2021,28,115,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,115,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,117,all,All,0,1
2021,28,117,race-ethnicity,Black,0,2
2021,28,117,race-ethnicity,Hispanic,0,3
2021,28,117,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,117,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,119,all,All,0,1
2021,28,119,race-ethnicity,Black,0,1
2021,28,119,race-ethnicity,Hispanic,NA,NA
2021,28,119,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,119,race-ethnicity,"White, Non-Hispanic",0,2
2021,28,121,all,All,0.02020968409435784,1
2021,28,121,race-ethnicity,Black,0.02235318024791709,1
2021,28,121,race-ethnicity,Hispanic,0,2
2021,28,121,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,121,race-ethnicity,"White, Non-Hispanic",0.02141853932584269,1
2021,28,123,all,All,0,1
2021,28,123,race-ethnicity,Black,0,1
2021,28,123,race-ethnicity,Hispanic,0,2
2021,28,123,race-ethnicity,Other Races and Ethnicities,0,2
2021,28,123,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,125,all,All,0,1
2021,28,125,race-ethnicity,Black,0,1
2021,28,125,race-ethnicity,Hispanic,NA,NA
2021,28,125,race-ethnicity,Other Races and Ethnicities,NA,NA
2021,28,125,race-ethnicity,"White, Non-Hispanic",NA,NA
2021,28,127,all,All,0,1
2021,28,127,race-ethnicity,Black,0,1
2021,28,127,race-ethnicity,Hispanic,0,3
2021,28,127,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,127,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,129,all,All,0,1
2021,28,129,race-ethnicity,Black,0,2
2021,28,129,race-ethnicity,Hispanic,NA,NA
2021,28,129,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,129,race-ethnicity,"White, Non-Hispanic",0,1
2021,28,131,all,All,0,1
2021,28,131,race-ethnicity,Black,0,2
2021,28,131,race-ethnicity,Hispanic,NA,NA
2021,28,131,race-ethnicity,Other Races and Ethnicities,0,3
2021,28,131,race-ethnicity,"White, Non-Hispanic",0,2
