year,state,place,population,subgroup_type,subgroup,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2016,06,64000,495234,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,64000,495234,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,64224,157218,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,64224,157218,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,64224,157218,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65000,216239,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65000,216239,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65000,216239,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65042,109592,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65042,109592,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,65042,109592,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,66000,1406630,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,66000,1406630,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,66000,1406630,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,67000,870887,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,67000,870887,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,67000,870887,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68000,1025350,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68000,1025350,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68000,1025350,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68084,90465,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68084,90465,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68084,90465,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68196,95261,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68196,95261,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68196,95261,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68252,103959,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68252,103959,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68252,103959,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68378,75639,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68378,75639,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,68378,75639,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69000,334217,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69000,334217,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69000,334217,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69070,91930,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69070,91930,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69070,91930,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69084,125948,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69084,125948,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69084,125948,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69088,181972,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69088,181972,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69088,181972,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69196,106290,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69196,106290,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,69196,106290,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70000,92478,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70000,92478,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70000,92478,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70098,175155,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70098,175155,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,70098,175155,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,72016,126327,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,72016,126327,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,72016,126327,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,73080,95538,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,73080,95538,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,73080,95538,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,75000,307072,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,75000,307072,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,75000,307072,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,77000,152771,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,77000,152771,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,77000,152771,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78120,113054,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78120,113054,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78120,113054,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78582,128888,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78582,128888,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,78582,128888,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80000,147195,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80000,147195,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80000,147195,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80238,89274,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80238,89274,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80238,89274,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80854,80395,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80854,80395,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,80854,80395,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81344,76684,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81344,76684,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81344,76684,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81554,98303,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81554,98303,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81554,98303,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81666,121299,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81666,121299,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,81666,121299,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82590,122265,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82590,122265,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82590,122265,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82954,131074,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82954,131074,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82954,131074,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82996,101659,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82996,101659,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,82996,101659,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84200,107847,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84200,107847,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84200,107847,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84550,91565,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84550,91565,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,84550,91565,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,85292,86883,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,85292,86883,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,06,85292,86883,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,03455,117453,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,03455,117453,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,03455,117453,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,04000,361710,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,04000,361710,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,04000,361710,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,07850,108090,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,07850,108090,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,07850,108090,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,12815,109932,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,12815,109932,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,12815,109932,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,16000,465101,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,16000,465101,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,16000,465101,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,20000,693060,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,20000,693060,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,20000,693060,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,27425,164207,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,27425,164207,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,27425,164207,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,32155,103990,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,32155,103990,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,32155,103990,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,43000,154393,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,43000,154393,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,43000,154393,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,45970,92858,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,45970,92858,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,45970,92858,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,46465,76897,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,46465,76897,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,46465,76897,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,62000,110291,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,62000,110291,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,62000,110291,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,77290,136703,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,77290,136703,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,77290,136703,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,83835,113875,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,83835,113875,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,08,83835,113875,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,08000,145936,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,08000,145936,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,08000,145936,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,18430,84992,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,18430,84992,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,18430,84992,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,37000,123243,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,37000,123243,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,37000,123243,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,52000,129934,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,52000,129934,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,52000,129934,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,55990,88438,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,55990,88438,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,55990,88438,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,73000,129113,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,73000,129113,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,73000,129113,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,80000,108272,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,80000,108272,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,09,80000,108272,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,11,50000,681170,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,11,50000,681170,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,11,50000,681170,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07300,96114,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07300,96114,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07300,96114,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07875,75569,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07875,75569,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,07875,75569,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,10275,179804,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,10275,179804,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,10275,179804,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,12875,114361,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,12875,114361,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,12875,114361,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,14400,130059,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,14400,130059,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,14400,130059,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16475,101871,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16475,101871,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16475,101871,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16725,79764,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16725,79764,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,16725,79764,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17200,90124,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17200,90124,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17200,90124,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17935,57947,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17935,57947,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,17935,57947,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24000,178752,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24000,178752,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24000,178752,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24125,77146,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24125,77146,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,24125,77146,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,25175,131591,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,25175,131591,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,25175,131591,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,30000,236387,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,30000,236387,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,30000,236387,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32000,151998,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32000,151998,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32000,151998,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32275,67996,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32275,67996,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,32275,67996,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,35000,880619,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,35000,880619,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,35000,880619,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,36950,69369,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,36950,69369,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,36950,69369,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,38250,106420,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,38250,106420,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,38250,106420,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,39425,83065,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,39425,83065,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,39425,83065,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,43975,81185,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,43975,81185,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,43975,81185,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45000,453579,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45000,453579,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45000,453579,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45025,91917,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45025,91917,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45025,91917,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45060,113058,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45060,113058,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45060,113058,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45975,138449,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45975,138449,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,45975,138449,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,49675,64274,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,49675,64274,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,49675,64274,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,53000,277173,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,53000,277173,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,53000,277173,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54000,110104,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54000,110104,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54000,110104,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54200,85109,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54200,85109,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,54200,85109,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,55775,168587,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,55775,168587,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,55775,168587,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,57425,92706,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,57425,92706,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,57425,92706,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58050,109393,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58050,109393,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58050,109393,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58715,185132,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58715,185132,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,58715,185132,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,63000,260999,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,63000,260999,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,63000,260999,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,69700,93734,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,69700,93734,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,69700,93734,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,70600,190894,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,70600,190894,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,70600,190894,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,71000,377165,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,71000,377165,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,71000,377165,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,76600,108161,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,76600,108161,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,76600,108161,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,03440,123371,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,03440,123371,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,03440,123371,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04000,472522,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04000,472522,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04000,472522,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04204,197081,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04204,197081,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,04204,197081,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,19000,197485,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,19000,197485,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,19000,197485,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,42425,83873,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,42425,83873,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,42425,83873,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,49008,152555,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,49008,152555,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,49008,152555,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,67284,94598,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,67284,94598,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,67284,94598,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,68516,105703,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,68516,105703,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,68516,105703,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,69000,146763,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,69000,146763,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,69000,146763,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,80508,74388,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,80508,74388,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,13,80508,74388,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,15,71550,351792,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,15,71550,351792,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,15,71550,351792,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,08830,223154,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,08830,223154,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,08830,223154,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,52120,95623,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,52120,95623,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,52120,95623,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,56260,91382,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,56260,91382,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,16,56260,91382,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,02154,75525,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,02154,75525,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,02154,75525,disability,Without Disability,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,03012,201110,all,All,NA,NA,NA,NA,NA,NA,NA,NA
2016,17,03012,201110,disability,With Disability,NA,NA,NA,NA,NA,NA,NA,NA
