state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,share_poverty_exposure,share_poverty_exposure_quality
53,53545,Washington,Pasco city,all,All,0.9263200607345742,1,0.1314961959444603,1
53,53545,Washington,Pasco city,race-ethnicity,Other Races and Ethnicities,0.9152614275108708,1,0.07665252442343273,2
53,53545,Washington,Pasco city,race-ethnicity,Black,0.9521460286137148,2,0.31745819878186243,3
53,53545,Washington,Pasco city,race-ethnicity,Hispanic,0.9236446813026152,1,0.14115336953091737,1
53,53545,Washington,Pasco city,race-ethnicity,White,0.9319720510372363,1,NA,NA
53,57745,Washington,Renton city,all,All,0.9440999686648373,1,0,1
53,57745,Washington,Renton city,race-ethnicity,Other Races and Ethnicities,0.9579434155705342,1,0,2
53,57745,Washington,Renton city,race-ethnicity,Black,0.9598336304218658,2,0,2
53,57745,Washington,Renton city,race-ethnicity,Hispanic,0.9090576841079367,1,0,3
53,57745,Washington,Renton city,race-ethnicity,White,0.9290764861423956,1,NA,NA
53,63000,Washington,Seattle city,all,All,0.9162514082974544,1,0.07067434294357136,1
53,63000,Washington,Seattle city,race-ethnicity,Other Races and Ethnicities,0.9033148902180054,1,0.09687086903101334,1
53,63000,Washington,Seattle city,race-ethnicity,Black,0.840985669630171,1,0.03457915937289405,1
53,63000,Washington,Seattle city,race-ethnicity,Hispanic,0.8933404694548512,1,0.04136918533239895,1
53,63000,Washington,Seattle city,race-ethnicity,White,0.9297498048664607,1,NA,NA
53,67000,Washington,Spokane city,all,All,0.9026224031828594,1,0.14552706528718817,1
53,67000,Washington,Spokane city,race-ethnicity,Other Races and Ethnicities,0.9076575200146672,1,0.13856629158194647,1
53,67000,Washington,Spokane city,race-ethnicity,Black,0.8872084548104956,1,0.17170342215880155,2
53,67000,Washington,Spokane city,race-ethnicity,Hispanic,0.9168296180419764,1,0.12516750134356536,2
53,67000,Washington,Spokane city,race-ethnicity,White,0.902194725192672,1,NA,NA
53,67167,Washington,Spokane Valley city,all,All,0.9118792695100708,1,0,1
53,67167,Washington,Spokane Valley city,race-ethnicity,Other Races and Ethnicities,0.9478275744098528,1,0,2
53,67167,Washington,Spokane Valley city,race-ethnicity,Black,0.9029850746268656,2,0,3
53,67167,Washington,Spokane Valley city,race-ethnicity,Hispanic,0.9382525903108372,2,0,3
53,67167,Washington,Spokane Valley city,race-ethnicity,White,0.9073046330831798,1,NA,NA
53,70000,Washington,Tacoma city,all,All,0.8937432131485469,1,0,1
53,70000,Washington,Tacoma city,race-ethnicity,Other Races and Ethnicities,0.8960575287559575,1,0,1
53,70000,Washington,Tacoma city,race-ethnicity,Black,0.8791780354706685,1,0,1
53,70000,Washington,Tacoma city,race-ethnicity,Hispanic,0.8913669064748202,1,0,2
53,70000,Washington,Tacoma city,race-ethnicity,White,0.8952616043480524,1,NA,NA
53,74060,Washington,Vancouver city,all,All,0.9206875129426382,1,0,1
53,74060,Washington,Vancouver city,race-ethnicity,Other Races and Ethnicities,0.9178676157297176,1,0,1
53,74060,Washington,Vancouver city,race-ethnicity,Black,0.9067309901217552,2,0,2
53,74060,Washington,Vancouver city,race-ethnicity,Hispanic,0.9279123414071512,1,0,2
53,74060,Washington,Vancouver city,race-ethnicity,White,0.9218900741954068,1,NA,NA
53,80010,Washington,Yakima city,all,All,0.875345397128789,1,0,1
53,80010,Washington,Yakima city,race-ethnicity,Other Races and Ethnicities,0.8709521361835939,1,0,2
53,80010,Washington,Yakima city,race-ethnicity,Black,0.7343862167982771,2,0,3
53,80010,Washington,Yakima city,race-ethnicity,Hispanic,0.9018001074691028,1,0,1
53,80010,Washington,Yakima city,race-ethnicity,White,0.880873786407767,1,NA,NA
55,02375,Wisconsin,Appleton city,all,All,0.9104906892123288,1,0,1
55,02375,Wisconsin,Appleton city,race-ethnicity,Other Races and Ethnicities,0.9004877133746014,1,0,2
55,02375,Wisconsin,Appleton city,race-ethnicity,Black,0.8410147991543341,2,0,3
55,02375,Wisconsin,Appleton city,race-ethnicity,Hispanic,0.8950125733445097,1,0,3
55,02375,Wisconsin,Appleton city,race-ethnicity,White,0.9148805184285136,1,NA,NA
55,31000,Wisconsin,Green Bay city,all,All,0.8659544465508063,1,0,1
55,31000,Wisconsin,Green Bay city,race-ethnicity,Other Races and Ethnicities,0.8798207853817096,1,0,1
55,31000,Wisconsin,Green Bay city,race-ethnicity,Black,0.837532023911187,1,0,2
55,31000,Wisconsin,Green Bay city,race-ethnicity,Hispanic,0.8556602715135195,1,0,2
55,31000,Wisconsin,Green Bay city,race-ethnicity,White,0.8636620496527821,1,NA,NA
55,39225,Wisconsin,Kenosha city,all,All,0.8789418201897495,1,0,1
55,39225,Wisconsin,Kenosha city,race-ethnicity,Other Races and Ethnicities,0.9162190529110328,1,0,2
55,39225,Wisconsin,Kenosha city,race-ethnicity,Black,0.8134931963079265,1,0,2
55,39225,Wisconsin,Kenosha city,race-ethnicity,Hispanic,0.8944235075645858,1,0,2
55,39225,Wisconsin,Kenosha city,race-ethnicity,White,0.8800943771519499,1,NA,NA
55,48000,Wisconsin,Madison city,all,All,0.8817315697672229,1,0.4062958218460183,1
55,48000,Wisconsin,Madison city,race-ethnicity,Other Races and Ethnicities,0.8966499569374821,1,0.34423904300757713,1
55,48000,Wisconsin,Madison city,race-ethnicity,Black,0.8724636082928982,1,0.10446289781393808,2
55,48000,Wisconsin,Madison city,race-ethnicity,Hispanic,0.9096151073951276,1,0.14201992938484564,2
55,48000,Wisconsin,Madison city,race-ethnicity,White,0.8792197121191122,1,NA,NA
55,53000,Wisconsin,Milwaukee city,all,All,0.8111633039201104,1,0.3054114284076664,1
55,53000,Wisconsin,Milwaukee city,race-ethnicity,Other Races and Ethnicities,0.8303054702833275,1,0.3137751772114528,1
55,53000,Wisconsin,Milwaukee city,race-ethnicity,Black,0.7798092314439207,1,0.33681073025335323,1
55,53000,Wisconsin,Milwaukee city,race-ethnicity,Hispanic,0.8179601292446503,1,0.2926891560689664,1
55,53000,Wisconsin,Milwaukee city,race-ethnicity,White,0.8322385655583315,1,NA,NA
55,66000,Wisconsin,Racine city,all,All,0.8784376809729104,1,0.09979074281518238,1
55,66000,Wisconsin,Racine city,race-ethnicity,Other Races and Ethnicities,0.925296442687747,1,0.05782472564347007,2
55,66000,Wisconsin,Racine city,race-ethnicity,Black,0.8142743583920055,1,0.1903576485203986,2
55,66000,Wisconsin,Racine city,race-ethnicity,Hispanic,0.9152645225354444,1,0.05274942898743121,2
55,66000,Wisconsin,Racine city,race-ethnicity,White,0.8897624517842464,1,NA,NA
01,03076,Alabama,Auburn city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.5134383214647198,1
01,07000,Alabama,Birmingham city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.28528711673784807,1
01,35896,Alabama,Hoover city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
01,37000,Alabama,Huntsville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.09384814655063436,1
01,50000,Alabama,Mobile city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01728880170197453,1
01,51000,Alabama,Montgomery city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.06308710436499676,1
01,77256,Alabama,Tuscaloosa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.449692822629362,1
02,03000,Alaska,Anchorage municipality,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00345658321985964,1
04,04720,Arizona,Avondale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
04,07940,Arizona,Buckeye city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
04,12000,Arizona,Chandler city,race-ethnicity,"White, Non-Hispanic",NA,NA,2.2746420819407743e-4,1
04,23620,Arizona,Flagstaff city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.33823767896742485,1
04,27400,Arizona,Gilbert town,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
04,27820,Arizona,Glendale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.0267037749722129,1
04,28380,Arizona,Goodyear city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
04,46000,Arizona,Mesa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04425499840323713,1
04,54050,Arizona,Peoria city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
04,55000,Arizona,Phoenix city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04253601922169148,1
04,65000,Arizona,Scottsdale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
04,71510,Arizona,Surprise city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
04,73000,Arizona,Tempe city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.05241606520858891,1
04,77000,Arizona,Tucson city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.15095588542526803,1
04,85540,Arizona,Yuma city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.08654591924820788,1
05,23290,Arkansas,Fayetteville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.23487299045867516,1
05,24550,Arkansas,Fort Smith city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
05,35710,Arkansas,Jonesboro city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.15377791362616453,1
05,41000,Arkansas,Little Rock city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04257843380060833,1
05,66080,Arkansas,Springdale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.02952838786236634,2
06,00562,California,Alameda city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,00884,California,Alhambra city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,02000,California,Anaheim city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,02252,California,Antioch city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,02364,California,Apple Valley town,race-ethnicity,"White, Non-Hispanic",NA,NA,0.03459201433237625,2
06,03526,California,Bakersfield city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.16072374884306193,1
06,04982,California,Bellflower city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,06000,California,Berkeley city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.39968674355688455,1
06,08786,California,Buena Park city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,08954,California,Burbank city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,11194,California,Carlsbad city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,11530,California,Carson city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,13014,California,Chico city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.4153029283338018,1
06,13210,California,Chino city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,13214,California,Chino Hills city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,13392,California,Chula Vista city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,13588,California,Citrus Heights city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,14218,California,Clovis city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,15044,California,Compton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,16000,California,Concord city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,16350,California,Corona city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,16532,California,Costa Mesa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,17918,California,Daly City city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,19766,California,Downey city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,21712,California,El Cajon city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.16305003945048577,1
06,22020,California,Elk Grove city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,22230,California,El Monte city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,22804,California,Escondido city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,23182,California,Fairfield city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,24638,California,Folsom city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,24680,California,Fontana city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,26000,California,Fremont city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,27000,California,Fresno city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.1987877830857332,1
06,28000,California,Fullerton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,29000,California,Garden Grove city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,30000,California,Glendale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,32548,California,Hawthorne city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01076087389296015,2
06,33000,California,Hayward city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,33182,California,Hemet city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,33434,California,Hesperia city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.05543498365137273,2
06,36000,California,Huntington Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,36448,California,Indio city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,36546,California,Inglewood city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,36770,California,Irvine city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.0704701202476759,1
06,37692,California,Jurupa Valley city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,39496,California,Lake Forest city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,39892,California,Lakewood city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,40130,California,Lancaster city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,41992,California,Livermore city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,43000,California,Long Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,44000,California,Los Angeles city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.06167906809963384,1
06,45484,California,Manteca city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,46842,California,Menifee city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,46898,California,Merced city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.1293419751355109,2
06,47766,California,Milpitas city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,48256,California,Mission Viejo city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,48354,California,Modesto city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04819616575890111,1
06,49270,California,Moreno Valley city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,49670,California,Mountain View city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,50076,California,Murrieta city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,50258,California,Napa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00530465643684682,1
06,51182,California,Newport Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,52526,California,Norwalk city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,53000,California,Oakland city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00622545829230006,1
06,53322,California,Oceanside city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,53896,California,Ontario city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,53980,California,Orange city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,54652,California,Oxnard city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,55156,California,Palmdale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,56000,California,Pasadena city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04489906571304217,1
06,56700,California,Perris city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,57456,California,Pittsburg city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,57792,California,Pleasanton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,58072,California,Pomona city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.03766094871907496,1
06,59444,California,Rancho Cordova city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,59451,California,Rancho Cucamonga city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,59920,California,Redding city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,60102,California,Redwood City city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,60466,California,Rialto city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,60620,California,Richmond city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,62000,California,Riverside city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,62938,California,Roseville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,64000,California,Sacramento city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04336006556133923,1
06,64224,California,Salinas city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,65000,California,San Bernardino city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01854419147345332,1
06,65042,California,San Buenaventura (Ventura) city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,66000,California,San Diego city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.08022477571320447,1
06,67000,California,San Francisco city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.0339817880794702,1
06,68000,California,San Jose city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00511156050166052,1
06,68084,California,San Leandro city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,68196,California,San Marcos city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,68252,California,San Mateo city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,68378,California,San Ramon city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,69000,California,Santa Ana city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,69070,California,Santa Barbara city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,69084,California,Santa Clara city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,69088,California,Santa Clarita city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,69196,California,Santa Maria city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,70000,California,Santa Monica city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,70098,California,Santa Rosa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,72016,California,Simi Valley city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,73080,California,South Gate city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,75000,California,Stockton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.05014932388596054,1
06,77000,California,Sunnyvale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,78120,California,Temecula city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,78582,California,Thousand Oaks city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,80000,California,Torrance city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,80238,California,Tracy city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,80854,California,Tustin city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,81344,California,Upland city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,81554,California,Vacaville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,81666,California,Vallejo city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
06,82590,California,Victorville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.110868325063124,2
06,82954,California,Visalia city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.08919097276758785,2
06,82996,California,Vista city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
06,84200,California,West Covina city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,84550,California,Westminster city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
06,85292,California,Whittier city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
08,03455,Colorado,Arvada city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,04000,Colorado,Aurora city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,07850,Colorado,Boulder city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.4336912456346545,1
08,12815,Colorado,Centennial city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,16000,Colorado,Colorado Springs city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,20000,Colorado,Denver city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00185286103542234,1
08,27425,Colorado,Fort Collins city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.22558253802881,1
08,32155,Colorado,Greeley city,race-ethnicity,"White, Non-Hispanic",NA,NA,6.330175756206561e-4,1
08,43000,Colorado,Lakewood city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,45970,Colorado,Longmont city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,46465,Colorado,Loveland city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
08,62000,Colorado,Pueblo city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.14810739782276455,1
08,77290,Colorado,Thornton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
08,83835,Colorado,Westminster city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
09,08000,Connecticut,Bridgeport city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04596815613764766,2
09,18430,Connecticut,Danbury city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
09,37000,Connecticut,Hartford city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.29298864081472775,2
09,52000,Connecticut,New Haven city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01416910519020483,1
09,55990,Connecticut,Norwalk city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
09,73000,Connecticut,Stamford city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
09,80000,Connecticut,Waterbury city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.09201643674787202,1
11,50000,District of Columbia,Washington city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01387755102040816,1
12,07300,Florida,Boca Raton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,07875,Florida,Boynton Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,10275,Florida,Cape Coral city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,12875,Florida,Clearwater city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,14400,Florida,Coral Springs city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,16475,Florida,Davie town,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,16725,Florida,Deerfield Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,17200,Florida,Deltona city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,17935,Florida,Doral city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
12,24000,Florida,Fort Lauderdale city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00452691451561363,1
12,24125,Florida,Fort Myers city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01757758085028031,2
12,25175,Florida,Gainesville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.5687237892721747,1
12,30000,Florida,Hialeah city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.01306768838566258,2
12,32000,Florida,Hollywood city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,32275,Florida,Homestead city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.1706375450453598,3
12,35000,Florida,Jacksonville city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.03811337885832886,1
12,36950,Florida,Kissimmee city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,38250,Florida,Lakeland city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.08168932077633413,1
12,39425,Florida,Largo city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00243612975257026,1
12,43975,Florida,Melbourne city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,45000,Florida,Miami city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.07947091402539709,1
12,45025,Florida,Miami Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,45060,Florida,Miami Gardens city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
12,45975,Florida,Miramar city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,49675,Florida,North Port city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,53000,Florida,Orlando city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,54000,Florida,Palm Bay city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04227329439182197,1
12,54200,Florida,Palm Coast city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,55775,Florida,Pembroke Pines city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.12215818180422518,1
12,57425,Florida,Plantation city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,58050,Florida,Pompano Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.00743185269770679,1
12,58715,Florida,Port St. Lucie city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
12,63000,Florida,St. Petersburg city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.02280250836108571,1
12,69700,Florida,Sunrise city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
12,70600,Florida,Tallahassee city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.6072672096641845,1
12,71000,Florida,Tampa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.09025877633555653,1
12,76600,Florida,West Palm Beach city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.03067009485977232,1
13,03440,Georgia,Athens-Clarke County unified government (balance),race-ethnicity,"White, Non-Hispanic",NA,NA,0.569834546413486,1
13,04000,Georgia,Atlanta city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.13665714860982292,1
13,04204,Georgia,Augusta-Richmond County consolidated government (balance),race-ethnicity,"White, Non-Hispanic",NA,NA,0.13940036233017594,1
13,19000,Georgia,Columbus city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.10127226463104326,1
13,42425,Georgia,Johns Creek city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
13,49008,Georgia,Macon-Bibb County,race-ethnicity,"White, Non-Hispanic",NA,NA,0.19596180935983723,1
13,67284,Georgia,Roswell city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
13,68516,Georgia,Sandy Springs city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
13,69000,Georgia,Savannah city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.04570124169536569,1
13,72122,Georgia,South Fulton city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,3
13,80508,Georgia,Warner Robins city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.0780841115492928,2
15,71550,Hawaii,Urban Honolulu CDP,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
16,08830,Idaho,Boise City city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.1431940322104619,1
16,52120,Idaho,Meridian city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
16,56260,Idaho,Nampa city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,1
17,02154,Illinois,Arlington Heights village,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
17,03012,Illinois,Aurora city,race-ethnicity,"White, Non-Hispanic",NA,NA,0,2
17,06613,Illinois,Bloomington city,race-ethnicity,"White, Non-Hispanic",NA,NA,0.08372396703713741,1
