year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2022,28,003,Mississippi,Alcorn County,TRUE,White neighborhoods,race-ethnicity,0.2856,Strong,NA,NA,0.0036,Strong,0.3861,Strong
2022,28,003,Mississippi,Alcorn County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.01,Marginal,0.31,Marginal
2022,28,005,Mississippi,Amite County,TRUE,All,all,0.3473,Strong,NA,NA,0,Strong,0.5254,Strong
2022,28,005,Mississippi,Amite County,TRUE,Neighborhoods of color,race-ethnicity,0.4355,Strong,NA,NA,0,Marginal,0.53,Marginal
2022,28,005,Mississippi,Amite County,TRUE,White neighborhoods,race-ethnicity,0.315,Strong,NA,NA,0,Strong,0.52,Strong
2022,28,005,Mississippi,Amite County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.5272,Strong
2022,28,007,Mississippi,Attala County,TRUE,All,all,0.4022,Strong,NA,NA,0,Strong,0.4659,Strong
2022,28,007,Mississippi,Attala County,TRUE,Neighborhoods of color,race-ethnicity,0.5357,Strong,NA,NA,0,Strong,0.4521,Strong
2022,28,007,Mississippi,Attala County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.503,Strong
2022,28,007,Mississippi,Attala County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.42,Strong
2022,28,009,Mississippi,Benton County,TRUE,All,all,0.3913,Strong,NA,NA,0,Strong,0.5127,Strong
2022,28,009,Mississippi,Benton County,TRUE,Neighborhoods of color,race-ethnicity,0.4386,Strong,NA,NA,0,Strong,0.51,Strong
2022,28,009,Mississippi,Benton County,TRUE,White neighborhoods,race-ethnicity,0.3701,Strong,NA,NA,0,Strong,0.5142,Strong
2022,28,009,Mississippi,Benton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,011,Mississippi,Bolivar County,TRUE,All,all,0.4437,Strong,NA,NA,0.002,Strong,0.4631,Strong
2022,28,011,Mississippi,Bolivar County,TRUE,Neighborhoods of color,race-ethnicity,0.4969,Strong,NA,NA,0.0025,Strong,0.4628,Strong
2022,28,011,Mississippi,Bolivar County,TRUE,White neighborhoods,race-ethnicity,0.3214,Strong,NA,NA,0,Strong,0.464,Strong
2022,28,011,Mississippi,Bolivar County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,013,Mississippi,Calhoun County,TRUE,All,all,0.3488,Strong,NA,NA,0,Strong,0.4416,Strong
2022,28,013,Mississippi,Calhoun County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,013,Mississippi,Calhoun County,TRUE,White neighborhoods,race-ethnicity,0.3057,Strong,NA,NA,0,Strong,0.4638,Strong
2022,28,013,Mississippi,Calhoun County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.39,Strong
2022,28,015,Mississippi,Carroll County,TRUE,All,all,0.3488,Strong,NA,NA,0,Marginal,0.5747,Marginal
2022,28,015,Mississippi,Carroll County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,015,Mississippi,Carroll County,TRUE,White neighborhoods,race-ethnicity,0.3175,Strong,NA,NA,0,Marginal,0.5775,Marginal
2022,28,015,Mississippi,Carroll County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.57,Marginal
2022,28,017,Mississippi,Chickasaw County,TRUE,All,all,0.4162,Strong,NA,NA,0,Strong,0.4628,Strong
2022,28,017,Mississippi,Chickasaw County,TRUE,Neighborhoods of color,race-ethnicity,0.473,Strong,NA,NA,0,Strong,0.44,Strong
2022,28,017,Mississippi,Chickasaw County,TRUE,White neighborhoods,race-ethnicity,0.3767,Strong,NA,NA,0,Strong,0.48,Strong
2022,28,017,Mississippi,Chickasaw County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4662,Strong
2022,28,019,Mississippi,Choctaw County,TRUE,All,all,0.4108,Strong,NA,NA,0,Strong,0.4623,Strong
2022,28,019,Mississippi,Choctaw County,TRUE,Neighborhoods of color,race-ethnicity,0.4833,Strong,NA,NA,NA,NA,NA,NA
2022,28,019,Mississippi,Choctaw County,TRUE,White neighborhoods,race-ethnicity,0.376,Strong,NA,NA,0,Strong,0.4768,Strong
2022,28,019,Mississippi,Choctaw County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4,Strong
2022,28,021,Mississippi,Claiborne County,TRUE,All,all,0.5053,Strong,NA,NA,0.0018,Strong,0.5475,Strong
2022,28,021,Mississippi,Claiborne County,TRUE,Neighborhoods of color,race-ethnicity,0.5053,Strong,NA,NA,0.0018,Strong,0.5475,Strong
2022,28,021,Mississippi,Claiborne County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,021,Mississippi,Claiborne County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,023,Mississippi,Clarke County,TRUE,All,all,0.3227,Strong,NA,NA,0,Marginal,0.45,Marginal
2022,28,023,Mississippi,Clarke County,TRUE,Neighborhoods of color,race-ethnicity,0.2784,Strong,NA,NA,0,Marginal,0.45,Marginal
2022,28,023,Mississippi,Clarke County,TRUE,White neighborhoods,race-ethnicity,0.3667,Strong,NA,NA,0,Marginal,0.4628,Marginal
2022,28,023,Mississippi,Clarke County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.4,Marginal
2022,28,025,Mississippi,Clay County,TRUE,All,all,0.3616,Strong,NA,NA,0.004,Strong,0.4711,Strong
2022,28,025,Mississippi,Clay County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.4078,Strong
2022,28,025,Mississippi,Clay County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,025,Mississippi,Clay County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.5134,Strong
2022,28,027,Mississippi,Coahoma County,TRUE,All,all,0.5048,Strong,NA,NA,0.0061,Strong,0.4456,Strong
2022,28,027,Mississippi,Coahoma County,TRUE,Neighborhoods of color,race-ethnicity,0.5017,Strong,NA,NA,0.0068,Strong,0.4347,Strong
2022,28,027,Mississippi,Coahoma County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,027,Mississippi,Coahoma County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.54,Strong
2022,28,029,Mississippi,Copiah County,TRUE,All,all,0.3945,Strong,NA,NA,0.0015,Strong,0.3302,Strong
2022,28,029,Mississippi,Copiah County,TRUE,Neighborhoods of color,race-ethnicity,0.4398,Strong,NA,NA,0.0039,Strong,0.3048,Strong
2022,28,029,Mississippi,Copiah County,TRUE,White neighborhoods,race-ethnicity,0.32,Strong,NA,NA,0,Strong,0.3409,Strong
2022,28,029,Mississippi,Copiah County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.3477,Strong
2022,28,031,Mississippi,Covington County,TRUE,All,all,0.3629,Strong,NA,NA,0,Strong,0.3634,Strong
2022,28,031,Mississippi,Covington County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.33,Marginal
2022,28,031,Mississippi,Covington County,TRUE,White neighborhoods,race-ethnicity,0.2887,Strong,NA,NA,0,Strong,0.3598,Strong
2022,28,031,Mississippi,Covington County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.3751,Strong
2022,28,033,Mississippi,DeSoto County,TRUE,All,all,0.3212,Strong,NA,NA,0.0036,Strong,0.3061,Strong
2022,28,033,Mississippi,DeSoto County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0083,Strong,0.2856,Strong
2022,28,033,Mississippi,DeSoto County,TRUE,White neighborhoods,race-ethnicity,0.2494,Strong,NA,NA,0.0011,Strong,0.3215,Strong
2022,28,033,Mississippi,DeSoto County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0043,Strong,0.2985,Strong
2022,28,035,Mississippi,Forrest County,TRUE,All,all,0.3563,Strong,NA,NA,0.0109,Strong,0.3139,Strong
2022,28,035,Mississippi,Forrest County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0172,Strong,0.2904,Strong
2022,28,035,Mississippi,Forrest County,TRUE,White neighborhoods,race-ethnicity,0.2843,Strong,NA,NA,0.0054,Strong,0.3447,Strong
2022,28,035,Mississippi,Forrest County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0135,Strong,0.287,Strong
2022,28,037,Mississippi,Franklin County,TRUE,All,all,0.3387,Strong,NA,NA,0,Strong,0.4553,Strong
2022,28,037,Mississippi,Franklin County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,037,Mississippi,Franklin County,TRUE,White neighborhoods,race-ethnicity,0.2887,Strong,NA,NA,0,Strong,0.4654,Strong
2022,28,037,Mississippi,Franklin County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.43,Strong
2022,28,039,Mississippi,George County,TRUE,All,all,0.2949,Strong,NA,NA,0,Strong,0.3945,Strong
2022,28,039,Mississippi,George County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,039,Mississippi,George County,TRUE,White neighborhoods,race-ethnicity,0.2949,Strong,NA,NA,0,Strong,0.3945,Strong
2022,28,039,Mississippi,George County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,041,Mississippi,Greene County,TRUE,All,all,0.3596,Strong,NA,NA,0,Strong,0.38,Strong
2022,28,041,Mississippi,Greene County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,041,Mississippi,Greene County,TRUE,White neighborhoods,race-ethnicity,0.3349,Strong,NA,NA,0,Strong,0.38,Strong
2022,28,041,Mississippi,Greene County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.38,Marginal
2022,28,043,Mississippi,Grenada County,TRUE,All,all,0.3795,Strong,NA,NA,0,Strong,0.4159,Strong
2022,28,043,Mississippi,Grenada County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.3746,Strong
2022,28,043,Mississippi,Grenada County,TRUE,White neighborhoods,race-ethnicity,0.287,Strong,NA,NA,0,Strong,0.45,Strong
2022,28,043,Mississippi,Grenada County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.409,Strong
2022,28,045,Mississippi,Hancock County,TRUE,All,all,0.3005,Strong,NA,NA,0.0033,Strong,0.3343,Strong
2022,28,045,Mississippi,Hancock County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,045,Mississippi,Hancock County,TRUE,White neighborhoods,race-ethnicity,0.3018,Strong,NA,NA,0.0026,Strong,0.3376,Strong
2022,28,045,Mississippi,Hancock County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.01,Marginal,0.3,Marginal
2022,28,047,Mississippi,Harrison County,TRUE,All,all,0.3561,Strong,NA,NA,0.0118,Strong,0.295,Strong
2022,28,047,Mississippi,Harrison County,TRUE,Neighborhoods of color,race-ethnicity,0.5633,Strong,NA,NA,0.0182,Strong,0.2694,Strong
2022,28,047,Mississippi,Harrison County,TRUE,White neighborhoods,race-ethnicity,0.3202,Strong,NA,NA,0.0085,Strong,0.3078,Strong
2022,28,047,Mississippi,Harrison County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0161,Strong,0.2786,Strong
2022,28,049,Mississippi,Hinds County,TRUE,All,all,0.4197,Strong,NA,NA,0.013,Strong,0.2792,Strong
2022,28,049,Mississippi,Hinds County,TRUE,Neighborhoods of color,race-ethnicity,0.5141,Strong,NA,NA,0.0144,Strong,0.2726,Strong
2022,28,049,Mississippi,Hinds County,TRUE,White neighborhoods,race-ethnicity,0.2079,Strong,NA,NA,0.014,Strong,0.2807,Strong
2022,28,049,Mississippi,Hinds County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0038,Strong,0.3171,Strong
2022,28,051,Mississippi,Holmes County,TRUE,All,all,0.5072,Strong,NA,NA,0.0044,Strong,0.321,Strong
2022,28,051,Mississippi,Holmes County,TRUE,Neighborhoods of color,race-ethnicity,0.5242,Strong,NA,NA,0.0044,Strong,0.321,Strong
2022,28,051,Mississippi,Holmes County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,051,Mississippi,Holmes County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,053,Mississippi,Humphreys County,TRUE,All,all,0.4897,Strong,NA,NA,0.0046,Strong,0.5314,Strong
2022,28,053,Mississippi,Humphreys County,TRUE,Neighborhoods of color,race-ethnicity,0.4897,Strong,NA,NA,0.0046,Strong,0.5314,Strong
2022,28,053,Mississippi,Humphreys County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,053,Mississippi,Humphreys County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,055,Mississippi,Issaquena County,TRUE,All,all,NA,NA,NA,NA,0,Marginal,0.83,Marginal
2022,28,055,Mississippi,Issaquena County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.83,Marginal
2022,28,055,Mississippi,Issaquena County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,055,Mississippi,Issaquena County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,057,Mississippi,Itawamba County,TRUE,All,all,0.3109,Strong,NA,NA,0,Strong,0.3533,Strong
2022,28,057,Mississippi,Itawamba County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,057,Mississippi,Itawamba County,TRUE,White neighborhoods,race-ethnicity,0.3109,Strong,NA,NA,0,Strong,0.3533,Strong
2022,28,057,Mississippi,Itawamba County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,059,Mississippi,Jackson County,TRUE,All,all,0.284,Strong,NA,NA,0.0041,Strong,0.3219,Strong
2022,28,059,Mississippi,Jackson County,TRUE,Neighborhoods of color,race-ethnicity,0.3823,Strong,NA,NA,0.0044,Strong,0.3006,Strong
2022,28,059,Mississippi,Jackson County,TRUE,White neighborhoods,race-ethnicity,0.2557,Strong,NA,NA,0.0044,Strong,0.329,Strong
2022,28,059,Mississippi,Jackson County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0024,Strong,0.3133,Strong
2022,28,061,Mississippi,Jasper County,TRUE,All,all,0.3688,Strong,NA,NA,0,Strong,0.4242,Strong
2022,28,061,Mississippi,Jasper County,TRUE,Neighborhoods of color,race-ethnicity,0.4386,Strong,NA,NA,0,Marginal,0.4287,Marginal
2022,28,061,Mississippi,Jasper County,TRUE,White neighborhoods,race-ethnicity,0.2734,Strong,NA,NA,0,Strong,0.4305,Strong
2022,28,061,Mississippi,Jasper County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4188,Strong
2022,28,063,Mississippi,Jefferson County,TRUE,All,all,0.4545,Strong,NA,NA,0,Strong,0.5601,Strong
2022,28,063,Mississippi,Jefferson County,TRUE,Neighborhoods of color,race-ethnicity,0.4746,Strong,NA,NA,0,Strong,0.5601,Strong
2022,28,063,Mississippi,Jefferson County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,063,Mississippi,Jefferson County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,065,Mississippi,Jefferson Davis County,TRUE,All,all,0.4026,Strong,NA,NA,0,Strong,0.5449,Strong
2022,28,065,Mississippi,Jefferson Davis County,TRUE,Neighborhoods of color,race-ethnicity,0.4074,Strong,NA,NA,0,Strong,0.5427,Strong
2022,28,065,Mississippi,Jefferson Davis County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,065,Mississippi,Jefferson Davis County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.55,Strong
2022,28,067,Mississippi,Jones County,TRUE,All,all,0.3607,Strong,NA,NA,0.0036,Strong,0.3917,Strong
2022,28,067,Mississippi,Jones County,TRUE,Neighborhoods of color,race-ethnicity,0.5064,Strong,NA,NA,0.01,Strong,0.3562,Strong
2022,28,067,Mississippi,Jones County,TRUE,White neighborhoods,race-ethnicity,0.2913,Strong,NA,NA,0,Strong,0.4155,Strong
2022,28,067,Mississippi,Jones County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0068,Strong,0.3653,Strong
2022,28,069,Mississippi,Kemper County,TRUE,All,all,0.3438,Strong,NA,NA,0,Strong,0.4699,Strong
2022,28,069,Mississippi,Kemper County,TRUE,Neighborhoods of color,race-ethnicity,0.3388,Strong,NA,NA,0,Strong,0.4699,Strong
2022,28,069,Mississippi,Kemper County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,069,Mississippi,Kemper County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,071,Mississippi,Lafayette County,TRUE,All,all,0.2674,Strong,NA,NA,0.0078,Strong,0.3283,Strong
2022,28,071,Mississippi,Lafayette County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,071,Mississippi,Lafayette County,TRUE,White neighborhoods,race-ethnicity,0.2558,Strong,NA,NA,0.008,Strong,0.3304,Strong
2022,28,071,Mississippi,Lafayette County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0064,Strong,0.3174,Strong
2022,28,073,Mississippi,Lamar County,TRUE,All,all,0.2493,Strong,NA,NA,0.0072,Strong,0.3365,Strong
2022,28,073,Mississippi,Lamar County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.02,Weak,0.26,Weak
2022,28,073,Mississippi,Lamar County,TRUE,White neighborhoods,race-ethnicity,0.244,Strong,NA,NA,0.0058,Strong,0.3485,Strong
2022,28,073,Mississippi,Lamar County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.2912,Strong
2022,28,075,Mississippi,Lauderdale County,TRUE,All,all,0.3566,Strong,NA,NA,0.0057,Strong,0.3784,Strong
2022,28,075,Mississippi,Lauderdale County,TRUE,Neighborhoods of color,race-ethnicity,0.4486,Strong,NA,NA,0.0105,Strong,0.3281,Strong
2022,28,075,Mississippi,Lauderdale County,TRUE,White neighborhoods,race-ethnicity,0.2762,Strong,NA,NA,0.0013,Strong,0.4166,Strong
2022,28,075,Mississippi,Lauderdale County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0065,Strong,0.3898,Strong
2022,28,077,Mississippi,Lawrence County,TRUE,All,all,0.396,Strong,NA,NA,0,Strong,0.4787,Strong
2022,28,077,Mississippi,Lawrence County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,077,Mississippi,Lawrence County,TRUE,White neighborhoods,race-ethnicity,0.3681,Strong,NA,NA,0,Strong,0.5,Strong
2022,28,077,Mississippi,Lawrence County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.469,Strong
2022,28,079,Mississippi,Leake County,TRUE,All,all,0.4183,Strong,NA,NA,0,Strong,0.4381,Strong
2022,28,079,Mississippi,Leake County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.425,Strong
2022,28,079,Mississippi,Leake County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.46,Strong
2022,28,079,Mississippi,Leake County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.44,Strong
2022,28,081,Mississippi,Lee County,TRUE,All,all,0.3276,Strong,NA,NA,0.0039,Strong,0.3157,Strong
2022,28,081,Mississippi,Lee County,TRUE,Neighborhoods of color,race-ethnicity,0.56,Strong,NA,NA,0.0034,Strong,0.2932,Strong
2022,28,081,Mississippi,Lee County,TRUE,White neighborhoods,race-ethnicity,0.3039,Strong,NA,NA,0.0013,Strong,0.3333,Strong
2022,28,081,Mississippi,Lee County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0078,Strong,0.2986,Strong
2022,28,083,Mississippi,Leflore County,TRUE,All,all,0.4393,Strong,NA,NA,0.0069,Strong,0.4625,Strong
2022,28,083,Mississippi,Leflore County,TRUE,Neighborhoods of color,race-ethnicity,0.4506,Strong,NA,NA,0.0062,Strong,0.4551,Strong
2022,28,083,Mississippi,Leflore County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.47,Strong
2022,28,083,Mississippi,Leflore County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.6,Marginal
2022,28,085,Mississippi,Lincoln County,TRUE,All,all,0.3192,Strong,NA,NA,0.0031,Strong,0.4083,Strong
2022,28,085,Mississippi,Lincoln County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.3464,Strong
2022,28,085,Mississippi,Lincoln County,TRUE,White neighborhoods,race-ethnicity,0.3197,Strong,NA,NA,0.0013,Strong,0.4242,Strong
2022,28,085,Mississippi,Lincoln County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,087,Mississippi,Lowndes County,TRUE,All,all,0.3372,Strong,NA,NA,0.0012,Strong,0.3473,Strong
2022,28,087,Mississippi,Lowndes County,TRUE,Neighborhoods of color,race-ethnicity,0.4408,Strong,NA,NA,0.0038,Strong,0.3165,Strong
2022,28,087,Mississippi,Lowndes County,TRUE,White neighborhoods,race-ethnicity,0.2471,Strong,NA,NA,0,Strong,0.3664,Strong
2022,28,087,Mississippi,Lowndes County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.3583,Strong
2022,28,089,Mississippi,Madison County,TRUE,All,all,0.2382,Strong,NA,NA,0.0057,Strong,0.3084,Strong
2022,28,089,Mississippi,Madison County,TRUE,Neighborhoods of color,race-ethnicity,0.3838,Strong,NA,NA,0.0075,Strong,0.2856,Strong
2022,28,089,Mississippi,Madison County,TRUE,White neighborhoods,race-ethnicity,0.1109,Strong,NA,NA,0.0042,Strong,0.3219,Strong
2022,28,089,Mississippi,Madison County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0067,Strong,0.3122,Strong
2022,28,091,Mississippi,Marion County,TRUE,All,all,0.3596,Strong,NA,NA,0.0015,Strong,0.5035,Strong
2022,28,091,Mississippi,Marion County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.49,Marginal
2022,28,091,Mississippi,Marion County,TRUE,White neighborhoods,race-ethnicity,0.3478,Strong,NA,NA,0.0021,Strong,0.4973,Strong
2022,28,091,Mississippi,Marion County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.54,Strong
2022,28,093,Mississippi,Marshall County,TRUE,All,all,0.3876,Strong,NA,NA,0,Strong,0.3263,Strong
2022,28,093,Mississippi,Marshall County,TRUE,Neighborhoods of color,race-ethnicity,0.4304,Strong,NA,NA,0,Strong,0.3219,Strong
2022,28,093,Mississippi,Marshall County,TRUE,White neighborhoods,race-ethnicity,0.3544,Strong,NA,NA,0,Strong,0.3295,Strong
2022,28,093,Mississippi,Marshall County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.3274,Strong
2022,28,095,Mississippi,Monroe County,TRUE,All,all,0.3656,Strong,NA,NA,0.001,Strong,0.3844,Strong
2022,28,095,Mississippi,Monroe County,TRUE,Neighborhoods of color,race-ethnicity,0.42,Strong,NA,NA,0.0031,Strong,0.3625,Strong
2022,28,095,Mississippi,Monroe County,TRUE,White neighborhoods,race-ethnicity,0.3443,Strong,NA,NA,0,Strong,0.3951,Strong
2022,28,095,Mississippi,Monroe County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,097,Mississippi,Montgomery County,TRUE,All,all,0.3493,Strong,NA,NA,0,Strong,0.5162,Strong
2022,28,097,Mississippi,Montgomery County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.48,Strong
2022,28,097,Mississippi,Montgomery County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.5554,Strong
2022,28,097,Mississippi,Montgomery County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.46,Marginal
2022,28,099,Mississippi,Neshoba County,TRUE,All,all,0.3677,Strong,NA,NA,0,Strong,0.4328,Strong
2022,28,099,Mississippi,Neshoba County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4141,Strong
2022,28,099,Mississippi,Neshoba County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4493,Strong
2022,28,099,Mississippi,Neshoba County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.39,Marginal
2022,28,101,Mississippi,Newton County,TRUE,All,all,0.3028,Strong,NA,NA,0.0016,Strong,0.4153,Strong
2022,28,101,Mississippi,Newton County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.36,Strong
2022,28,101,Mississippi,Newton County,TRUE,White neighborhoods,race-ethnicity,0.2752,Strong,NA,NA,0,Strong,0.433,Strong
2022,28,101,Mississippi,Newton County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.4122,Strong
2022,28,103,Mississippi,Noxubee County,TRUE,All,all,0.4078,Strong,NA,NA,0.0027,Strong,0.4678,Strong
2022,28,103,Mississippi,Noxubee County,TRUE,Neighborhoods of color,race-ethnicity,0.4078,Strong,NA,NA,0.0039,Strong,0.4668,Strong
2022,28,103,Mississippi,Noxubee County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2022,28,103,Mississippi,Noxubee County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.47,Strong
2022,28,105,Mississippi,Oktibbeha County,TRUE,All,all,0.3126,Strong,NA,NA,0.0103,Strong,0.3495,Strong
2022,28,105,Mississippi,Oktibbeha County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0148,Strong,0.3105,Strong
2022,28,105,Mississippi,Oktibbeha County,TRUE,White neighborhoods,race-ethnicity,0.31,Strong,NA,NA,0.0144,Strong,0.3298,Strong
