year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2014,16,08830,Idaho,Boise City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3846,0.3199,0.4494,NA
2014,16,08830,Idaho,Boise City city,TRUE,Without Disability,disability,0.8842,0.8421,0.9262,Marginal,0.8223,0.8089,0.8356,NA
2014,16,52120,Idaho,Meridian city,TRUE,All,all,0.9101,0.8596,0.9607,Weak,0.7916,0.7714,0.8117,NA
2014,16,52120,Idaho,Meridian city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5423,0.4608,0.6238,NA
2014,16,52120,Idaho,Meridian city,TRUE,Without Disability,disability,0.9151,0.8623,0.968,Weak,0.8089,0.789,0.8288,NA
2014,16,56260,Idaho,Nampa city,TRUE,All,all,0.8671,0.8139,0.9203,Marginal,0.752,0.7308,0.7733,Marginal
2014,16,56260,Idaho,Nampa city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4034,0.3351,0.4717,Marginal
2014,16,56260,Idaho,Nampa city,TRUE,Without Disability,disability,0.8718,0.8162,0.9275,Marginal,0.7917,0.7698,0.8137,Marginal
2014,17,02154,Illinois,Arlington Heights village,TRUE,All,all,NA,NA,NA,NA,0.8115,0.7971,0.826,Weak
2014,17,02154,Illinois,Arlington Heights village,TRUE,With Disability,disability,NA,NA,NA,NA,0.499,0.4009,0.5972,Weak
2014,17,02154,Illinois,Arlington Heights village,TRUE,Without Disability,disability,NA,NA,NA,NA,0.8249,0.8101,0.8397,Weak
2014,17,03012,Illinois,Aurora city,TRUE,All,all,0.8129,0.748,0.8779,Marginal,0.7752,0.7603,0.7902,Marginal
2014,17,03012,Illinois,Aurora city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4973,0.4238,0.5707,Marginal
2014,17,03012,Illinois,Aurora city,TRUE,Without Disability,disability,0.8494,0.791,0.9077,Marginal,0.7918,0.7773,0.8062,Marginal
2014,17,06613,Illinois,Bloomington city,TRUE,All,all,0.9613,0.9376,0.9851,Marginal,0.8509,0.8351,0.8667,Marginal
2014,17,06613,Illinois,Bloomington city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4662,0.3614,0.571,Marginal
2014,17,06613,Illinois,Bloomington city,TRUE,Without Disability,disability,0.9642,0.9402,0.9882,Marginal,0.8783,0.8635,0.893,Marginal
2014,17,12385,Illinois,Champaign city,TRUE,All,all,0.9784,0.9642,0.9926,Weak,0.8088,0.7882,0.8295,Weak
2014,17,12385,Illinois,Champaign city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4367,0.3423,0.5311,Weak
2014,17,12385,Illinois,Champaign city,TRUE,Without Disability,disability,0.9838,0.9711,0.9965,Weak,0.8323,0.8135,0.8511,Weak
2014,17,14000,Illinois,Chicago city,TRUE,All,all,0.8464,0.8304,0.8623,Strong,0.741,0.7371,0.7449,Strong
2014,17,14000,Illinois,Chicago city,TRUE,With Disability,disability,0.6405,0.5233,0.7577,Strong,0.335,0.3157,0.3542,Strong
2014,17,14000,Illinois,Chicago city,TRUE,Without Disability,disability,0.8553,0.8397,0.871,Strong,0.7697,0.766,0.7735,Strong
2014,17,14351,Illinois,Cicero town,TRUE,All,all,0.8615,0.79990000000000006,0.9231,Marginal,0.7593,0.7416,0.777,Marginal
2014,17,14351,Illinois,Cicero town,TRUE,With Disability,disability,NA,NA,NA,NA,0.4099,0.3087,0.5111,Marginal
2014,17,14351,Illinois,Cicero town,TRUE,Without Disability,disability,0.864,0.8058,0.9222,Marginal,0.7767,0.7592,0.7942,Marginal
2014,17,23074,Illinois,Elgin city,TRUE,All,all,0.9164,0.8675,0.9653,Marginal,0.8053,0.7903,0.8203,Marginal
2014,17,23074,Illinois,Elgin city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4666,0.3902,0.543,Marginal
2014,17,23074,Illinois,Elgin city,TRUE,Without Disability,disability,0.9296,0.8815,0.9777,Marginal,0.8247,0.8099,0.8395,Marginal
2014,17,24582,Illinois,Evanston city,TRUE,All,all,0.9794,0.9452,1,Marginal,0.7741,0.7559,0.7923,NA
2014,17,24582,Illinois,Evanston city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3824,0.2912,0.4737,NA
2014,17,24582,Illinois,Evanston city,TRUE,Without Disability,disability,0.9946,0.9842,1,Marginal,0.7975,0.7796,0.8154,NA
2014,17,38570,Illinois,Joliet city,TRUE,All,all,0.8241,0.7676,0.8805,Marginal,0.7727,0.7593,0.7862,Marginal
2014,17,38570,Illinois,Joliet city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3993,0.3297,0.4689,Marginal
2014,17,38570,Illinois,Joliet city,TRUE,Without Disability,disability,0.8404,0.7832,0.8976,Marginal,0.8003,0.7865,0.8141,Marginal
2014,17,51622,Illinois,Naperville city,TRUE,All,all,0.8958,0.8472,0.9443,Marginal,0.8182,0.8085,0.828,NA
2014,17,51622,Illinois,Naperville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.525,0.4575,0.5926,NA
2014,17,51622,Illinois,Naperville city,TRUE,Without Disability,disability,0.9285,0.8946,0.9623,Marginal,0.8315,0.8219,0.841,NA
2014,17,59000,Illinois,Peoria city,TRUE,All,all,0.8952,0.8444,0.9461,Weak,0.7705,0.7509,0.7901,Weak
2014,17,59000,Illinois,Peoria city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3,0.2326,0.3674,Weak
2014,17,59000,Illinois,Peoria city,TRUE,Without Disability,disability,0.9048,0.8554,0.9542,Weak,0.8054,0.7861,0.8247,Weak
2014,17,65000,Illinois,Rockford city,TRUE,All,all,0.7652,0.6772,0.8532,Weak,0.7016,0.6835,0.7197,Weak
2014,17,65000,Illinois,Rockford city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3222,0.2685,0.3759,Weak
2014,17,65000,Illinois,Rockford city,TRUE,Without Disability,disability,0.819,0.7283,0.9097,Weak,0.751,0.7325,0.7694,Weak
2014,17,68003,Illinois,Schaumburg village,TRUE,All,all,0.9617,0.9309,0.9925,Marginal,0.8118,0.7952,0.8285,NA
2014,17,68003,Illinois,Schaumburg village,TRUE,With Disability,disability,NA,NA,NA,NA,0.4412,0.3372,0.5453,NA
2014,17,68003,Illinois,Schaumburg village,TRUE,Without Disability,disability,NA,NA,NA,NA,0.8348,0.8179,0.8516,NA
2014,17,72000,Illinois,Springfield city,TRUE,All,all,0.8442,0.7826,0.9058,Marginal,0.803,0.7845,0.8216,NA
2014,17,72000,Illinois,Springfield city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4494,0.3757,0.5231,NA
2014,17,72000,Illinois,Springfield city,TRUE,Without Disability,disability,0.897,0.8417,0.9522,Marginal,0.8436,0.8259,0.8613,NA
2014,17,79293,Illinois,Waukegan city,TRUE,All,all,0.8401,0.7442,0.9361,Marginal,0.7534,0.731,0.7758,Marginal
2014,17,79293,Illinois,Waukegan city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4032,0.32,0.4863,Marginal
2014,17,79293,Illinois,Waukegan city,TRUE,Without Disability,disability,0.8812,0.8075,0.9548,Marginal,0.7819,0.7604,0.8033,Marginal
2014,18,05860,Indiana,Bloomington city,TRUE,All,all,0.9791,0.9644,0.9938,Marginal,0.7727,0.7493,0.796,Marginal
2014,18,05860,Indiana,Bloomington city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4139,0.3333,0.4945,Marginal
2014,18,05860,Indiana,Bloomington city,TRUE,Without Disability,disability,0.9797,0.9645,0.9948,Marginal,0.8161,0.797,0.8352,Marginal
2014,18,10342,Indiana,Carmel city,TRUE,All,all,NA,NA,NA,NA,0.8471,0.8293,0.865,Marginal
2014,18,10342,Indiana,Carmel city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5042,0.3456,0.6629,Marginal
2014,18,10342,Indiana,Carmel city,TRUE,Without Disability,disability,NA,NA,NA,NA,0.8556,0.838,0.8732,Marginal
2014,18,22000,Indiana,Evansville city,TRUE,All,all,0.8591,0.7988,0.9195,Weak,0.7549,0.7365,0.7733,Weak
2014,18,22000,Indiana,Evansville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3079,0.2443,0.3715,Weak
2014,18,22000,Indiana,Evansville city,TRUE,Without Disability,disability,0.8664,0.8092,0.9237,Weak,0.8167,0.797,0.8364,Weak
2014,18,23278,Indiana,Fishers town,TRUE,All,all,NA,NA,NA,NA,0.8524,0.8376,0.8672,Marginal
2014,18,23278,Indiana,Fishers town,TRUE,With Disability,disability,NA,NA,NA,NA,0.5414,0.4429,0.6399,Marginal
2014,18,23278,Indiana,Fishers town,TRUE,Without Disability,disability,NA,NA,NA,NA,0.8623,0.8475,0.877,Marginal
2014,18,25000,Indiana,Fort Wayne city,TRUE,All,all,0.8991,0.8533,0.9448,Strong,0.7506,0.7379,0.7633,Strong
2014,18,25000,Indiana,Fort Wayne city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3364,0.2926,0.3803,Strong
2014,18,25000,Indiana,Fort Wayne city,TRUE,Without Disability,disability,0.9097,0.8653,0.954,Strong,0.7929,0.779,0.8068,Strong
2014,18,31000,Indiana,Hammond city,TRUE,All,all,0.8576,0.7775,0.9377,Weak,0.6731,0.6493,0.6968,Weak
2014,18,31000,Indiana,Hammond city,TRUE,With Disability,disability,NA,NA,NA,NA,0.322,0.2533,0.3906,Weak
2014,18,31000,Indiana,Hammond city,TRUE,Without Disability,disability,0.8603,0.7769,0.9437,Weak,0.7212,0.6986,0.7437,Weak
2014,18,36003,Indiana,Indianapolis city (balance),TRUE,All,all,0.7904,0.7573,0.8234,Strong,0.753,0.745,0.7609,Strong
2014,18,36003,Indiana,Indianapolis city (balance),TRUE,With Disability,disability,0.5822,0.4392,0.7252,Strong,0.3768,0.354,0.3997,Strong
2014,18,36003,Indiana,Indianapolis city (balance),TRUE,Without Disability,disability,0.8091,0.7748,0.8433,Strong,0.7982,0.7896,0.8067,Strong
2014,18,71000,Indiana,South Bend city,TRUE,All,all,0.9096,0.8713,0.948,Weak,0.726,0.7021,0.75,Weak
2014,18,71000,Indiana,South Bend city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3536,0.2868,0.4204,Weak
2014,18,71000,Indiana,South Bend city,TRUE,Without Disability,disability,0.9251,0.8894,0.9609,Weak,0.774,0.7505,0.7975,Weak
2014,19,12000,Iowa,Cedar Rapids city,TRUE,All,all,0.9204,0.8616,0.9793,Weak,0.855,0.8386,0.8715,Weak
2014,19,12000,Iowa,Cedar Rapids city,TRUE,With Disability,disability,NA,NA,NA,NA,0.512,0.4258,0.5981,Weak
2014,19,12000,Iowa,Cedar Rapids city,TRUE,Without Disability,disability,0.9291,0.8738,0.9844,Weak,0.8782,0.8621,0.8942,Weak
2014,19,19000,Iowa,Davenport city,TRUE,All,all,0.8158,0.7221,0.9095,Weak,0.8069,0.7886,0.8251,Weak
2014,19,19000,Iowa,Davenport city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4161,0.3347,0.4975,Weak
2014,19,19000,Iowa,Davenport city,TRUE,Without Disability,disability,0.8529,0.7651,0.9408,Weak,0.8376,0.8189,0.8563,Weak
2014,19,21000,Iowa,Des Moines city,TRUE,All,all,0.8807,0.8191,0.9423,Weak,0.7862,0.766,0.8064,NA
2014,19,21000,Iowa,Des Moines city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4027,0.3385,0.4668,NA
2014,19,21000,Iowa,Des Moines city,TRUE,Without Disability,disability,0.9051,0.8442,0.9659,Weak,0.8287,0.8098,0.8476,NA
2014,19,73335,Iowa,Sioux City city,TRUE,All,all,0.8905,0.7884,0.9926,Marginal,0.8195,0.7968,0.8422,NA
2014,19,73335,Iowa,Sioux City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.375,0.2533,0.4967,NA
2014,19,73335,Iowa,Sioux City city,TRUE,Without Disability,disability,0.8863,0.7783,0.9942,Marginal,0.8564,0.8342,0.8786,NA
2014,20,36000,Kansas,Kansas City city,TRUE,All,all,0.7888,0.7159,0.8616,Weak,0.7354,0.7155,0.7553,Weak
2014,20,36000,Kansas,Kansas City city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3851,0.3158,0.4544,Weak
2014,20,36000,Kansas,Kansas City city,TRUE,Without Disability,disability,0.7864,0.7079,0.865,Weak,0.7821,0.7647,0.7995,Weak
2014,20,38900,Kansas,Lawrence city,TRUE,All,all,0.9825,0.9649,1,Strong,0.8193,0.7965,0.8422,NA
2014,20,38900,Kansas,Lawrence city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5803,0.482,0.6786,NA
2014,20,38900,Kansas,Lawrence city,TRUE,Without Disability,disability,0.9867,0.9722,1,Strong,0.8423,0.8183,0.8663,NA
2014,20,52575,Kansas,Olathe city,TRUE,All,all,0.879,0.7883,0.9696,Marginal,0.8494,0.833,0.8658,Marginal
2014,20,52575,Kansas,Olathe city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5374,0.4515,0.6234,Marginal
2014,20,52575,Kansas,Olathe city,TRUE,Without Disability,disability,0.8742,0.781,0.9673,Marginal,0.87,0.8533,0.8868,Marginal
2014,20,53775,Kansas,Overland Park city,TRUE,All,all,0.9641,0.9316,0.9967,Marginal,0.8422,0.8304,0.854,Marginal
2014,20,53775,Kansas,Overland Park city,TRUE,With Disability,disability,NA,NA,NA,NA,0.6159,0.5487,0.6832,Marginal
2014,20,53775,Kansas,Overland Park city,TRUE,Without Disability,disability,0.973,0.944,1,Marginal,0.8541,0.8421,0.866,Marginal
2014,20,71000,Kansas,Topeka city,TRUE,All,all,0.8017,0.7067,0.8966,Weak,0.7882,0.7637,0.8126,Weak
2014,20,71000,Kansas,Topeka city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4269,0.3572,0.4965,Weak
2014,20,71000,Kansas,Topeka city,TRUE,Without Disability,disability,0.8139,0.7266,0.9013,Weak,0.8409,0.8183,0.8635,Weak
2014,20,79000,Kansas,Wichita city,TRUE,All,all,0.9161,0.8786,0.9536,Marginal,0.7774,0.7659,0.7889,Marginal
2014,20,79000,Kansas,Wichita city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3828,0.3383,0.4274,Marginal
2014,20,79000,Kansas,Wichita city,TRUE,Without Disability,disability,0.9319,0.8987,0.9651,Marginal,0.8193,0.8082,0.8304,Marginal
2014,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,All,all,0.9177,0.8759,0.9596,Strong,0.8004,0.7867,0.8141,Strong
2014,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,With Disability,disability,NA,NA,NA,NA,0.4002,0.3429,0.4575,Strong
2014,21,46027,Kentucky,Lexington-Fayette urban county,TRUE,Without Disability,disability,0.9223,0.8804,0.9643,Strong,0.8365,0.8236,0.8494,Strong
2014,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,All,all,0.8456,0.803,0.8882,Marginal,0.7832,0.7726,0.7939,Marginal
2014,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,With Disability,disability,NA,NA,NA,NA,0.3606,0.3217,0.3995,Marginal
2014,21,48006,Kentucky,Louisville/Jefferson County metro government (balance),TRUE,Without Disability,disability,0.8813,0.8377,0.92490000000000006,Marginal,0.8351,0.8253,0.8449,Marginal
2014,22,05000,Louisiana,Baton Rouge city,TRUE,All,all,0.8905,0.8541,0.9268,Weak,0.7812,0.7648,0.7975,Weak
2014,22,05000,Louisiana,Baton Rouge city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4223,0.3538,0.4909,Weak
2014,22,05000,Louisiana,Baton Rouge city,TRUE,Without Disability,disability,0.9062,0.8716,0.9407,Weak,0.8157,0.8004,0.8309,Weak
2014,22,40735,Louisiana,Lafayette city,TRUE,All,all,0.8347,0.7578,0.9116,Marginal,0.799,0.7776,0.8205,NA
2014,22,40735,Louisiana,Lafayette city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3852,0.3069,0.4636,NA
2014,22,40735,Louisiana,Lafayette city,TRUE,Without Disability,disability,0.8485,0.7695,0.9274,Marginal,0.8414,0.8209,0.8619,NA
2014,22,41155,Louisiana,Lake Charles city,TRUE,All,all,0.8142,0.7538,0.8745,Marginal,0.7481,0.7286,0.7677,Marginal
2014,22,41155,Louisiana,Lake Charles city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4116,0.3517,0.4715,Marginal
2014,22,41155,Louisiana,Lake Charles city,TRUE,Without Disability,disability,0.8185,0.7553,0.8816,Marginal,0.8016,0.7812,0.822,Marginal
2014,22,55000,Louisiana,New Orleans city,TRUE,All,all,0.824,0.7815,0.8665,Weak,0.7302,0.7169,0.7435,Weak
2014,22,55000,Louisiana,New Orleans city,TRUE,With Disability,disability,0.552,0.3518,0.7521,Weak,0.3402,0.3023,0.378,Weak
2014,22,55000,Louisiana,New Orleans city,TRUE,Without Disability,disability,0.8472,0.8068,0.8875,Weak,0.7716,0.7587,0.7846,Weak
2014,22,70000,Louisiana,Shreveport city,TRUE,All,all,0.7866,0.7242,0.8489,Weak,0.7473,0.731,0.7635,Weak
2014,22,70000,Louisiana,Shreveport city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3893,0.3318,0.4468,Weak
2014,22,70000,Louisiana,Shreveport city,TRUE,Without Disability,disability,0.8009,0.7355,0.8662,Weak,0.791,0.7753,0.8067,Weak
2014,24,04000,Maryland,Baltimore city,TRUE,All,all,0.82,0.7909,0.8491,Marginal,0.7006,0.6906,0.7106,Marginal
2014,24,04000,Maryland,Baltimore city,TRUE,With Disability,disability,0.5804,0.4156,0.7451,Marginal,0.2638,0.2361,0.2915,Marginal
2014,24,04000,Maryland,Baltimore city,TRUE,Without Disability,disability,0.8357,0.8076,0.8637,Marginal,0.761,0.7512,0.7709,Marginal
2014,24,30325,Maryland,Frederick city,TRUE,All,all,0.9154,0.8417,0.9892,Marginal,0.8452,0.8307,0.8597,NA
2014,24,30325,Maryland,Frederick city,TRUE,With Disability,disability,NA,NA,NA,NA,0.6102,0.5375,0.6829,NA
2014,24,30325,Maryland,Frederick city,TRUE,Without Disability,disability,0.925,0.8498,1,Marginal,0.8623,0.8479,0.8766,NA
2014,25,07000,Massachusetts,Boston city,TRUE,All,all,0.9345,0.919,0.9499,Marginal,0.7792,0.7693,0.7891,Marginal
2014,25,07000,Massachusetts,Boston city,TRUE,With Disability,disability,0.7847,0.6888,0.8806,Marginal,0.3297,0.2961,0.3633,Marginal
2014,25,07000,Massachusetts,Boston city,TRUE,Without Disability,disability,0.9401,0.9247,0.9555,Marginal,0.8194,0.81,0.8288,Marginal
2014,25,09000,Massachusetts,Brockton city,TRUE,All,all,0.8166,0.7557,0.8774,Marginal,0.7602,0.7382,0.7821,Marginal
2014,25,09000,Massachusetts,Brockton city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2996,0.2461,0.3532,Marginal
2014,25,09000,Massachusetts,Brockton city,TRUE,Without Disability,disability,0.8471,0.7836,0.9105,Marginal,0.8213,0.799,0.8436,Marginal
2014,25,11000,Massachusetts,Cambridge city,TRUE,All,all,0.9691,0.9261,1,Weak,0.7986,0.7806,0.8166,Weak
2014,25,11000,Massachusetts,Cambridge city,TRUE,With Disability,disability,NA,NA,NA,NA,0.5502,0.4223,0.6782,Weak
2014,25,11000,Massachusetts,Cambridge city,TRUE,Without Disability,disability,0.9773,0.944,1,Weak,0.8081,0.7898,0.8265,Weak
2014,25,23000,Massachusetts,Fall River city,TRUE,All,all,0.8294,0.7092,0.9496,Marginal,0.6877,0.6639,0.7116,Marginal
2014,25,23000,Massachusetts,Fall River city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2121,0.1578,0.2665,Marginal
2014,25,23000,Massachusetts,Fall River city,TRUE,Without Disability,disability,0.8494,0.728,0.9709,Marginal,0.7661,0.7414,0.7907,Marginal
2014,25,34550,Massachusetts,Lawrence city,TRUE,All,all,0.7577,0.6851,0.8302,Marginal,0.7475,0.7298,0.7653,Marginal
2014,25,34550,Massachusetts,Lawrence city,TRUE,With Disability,disability,NA,NA,NA,NA,0.348,0.299,0.3969,Marginal
2014,25,34550,Massachusetts,Lawrence city,TRUE,Without Disability,disability,0.7665,0.6912,0.8417,Marginal,0.796,0.7775,0.8144,Marginal
2014,25,37000,Massachusetts,Lowell city,TRUE,All,all,0.8648,0.7757,0.9539,Weak,0.7431,0.72,0.7663,Weak
2014,25,37000,Massachusetts,Lowell city,TRUE,With Disability,disability,NA,NA,NA,NA,0.343,0.2682,0.4178,Weak
2014,25,37000,Massachusetts,Lowell city,TRUE,Without Disability,disability,0.8898,0.812,0.9677,Weak,0.7937,0.7718,0.8157,Weak
2014,25,37490,Massachusetts,Lynn city,TRUE,All,all,0.7945,0.683,0.906,Strong,0.7565,0.731,0.782,NA
2014,25,37490,Massachusetts,Lynn city,TRUE,With Disability,disability,NA,NA,NA,NA,0.3967,0.3206,0.4727,NA
2014,25,37490,Massachusetts,Lynn city,TRUE,Without Disability,disability,0.7967,0.6786,0.9148,Strong,0.7946,0.7705,0.8187,NA
2014,25,45000,Massachusetts,New Bedford city,TRUE,All,all,0.9011,0.8485,0.9537,Weak,0.7293,0.708,0.7507,Weak
2014,25,45000,Massachusetts,New Bedford city,TRUE,With Disability,disability,NA,NA,NA,NA,0.251,0.1921,0.3098,Weak
2014,25,45000,Massachusetts,New Bedford city,TRUE,Without Disability,disability,0.9191,0.8674,0.9707,Weak,0.7958,0.7763,0.8154,Weak
2014,25,45560,Massachusetts,Newton city,TRUE,All,all,0.974,0.9469,1,Marginal,0.809,0.7917,0.8263,Marginal
2014,25,45560,Massachusetts,Newton city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4608,0.3372,0.5843,Marginal
2014,25,45560,Massachusetts,Newton city,TRUE,Without Disability,disability,0.9736,0.9458,1,Marginal,0.8214,0.805,0.8379,Marginal
2014,25,55745,Massachusetts,Quincy city,TRUE,All,all,0.9907,0.972,1,Strong,0.8246,0.8057,0.8435,Strong
2014,25,55745,Massachusetts,Quincy city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4595,0.3678,0.5511,Strong
2014,25,55745,Massachusetts,Quincy city,TRUE,Without Disability,disability,0.9903,0.9706,1,Strong,0.8483,0.831,0.8656,Strong
2014,25,62535,Massachusetts,Somerville city,TRUE,All,all,0.862,0.7609,0.9631,Marginal,0.8149,0.7961,0.8337,Marginal
2014,25,62535,Massachusetts,Somerville city,TRUE,With Disability,disability,NA,NA,NA,NA,0.41,0.3019,0.5181,Marginal
2014,25,62535,Massachusetts,Somerville city,TRUE,Without Disability,disability,0.8622,0.7532,0.9711,Marginal,0.8357,0.8171,0.8544,Marginal
2014,25,67000,Massachusetts,Springfield city,TRUE,All,all,0.7753,0.7155,0.835,Weak,0.6556,0.6327,0.6786,Weak
2014,25,67000,Massachusetts,Springfield city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2536,0.1979,0.3093,Weak
2014,25,67000,Massachusetts,Springfield city,TRUE,Without Disability,disability,0.8147,0.7541,0.8754,Weak,0.7351,0.7114,0.7588,Weak
2014,25,82000,Massachusetts,Worcester city,TRUE,All,all,0.9386,0.9063,0.971,Weak,0.7288,0.7108,0.7467,Weak
2014,25,82000,Massachusetts,Worcester city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2323,0.175,0.2895,Weak
2014,25,82000,Massachusetts,Worcester city,TRUE,Without Disability,disability,0.948,0.9188,0.9772,Weak,0.787,0.7723,0.8018,Weak
2014,26,03000,Michigan,Ann Arbor city,TRUE,All,all,0.9767,0.9447,1,Weak,0.7822,0.7589,0.8056,Weak
2014,26,03000,Michigan,Ann Arbor city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4046,0.3038,0.5053,Weak
2014,26,03000,Michigan,Ann Arbor city,TRUE,Without Disability,disability,0.9823,0.9511,1,Weak,0.7998,0.7749,0.8247,Weak
2014,26,21000,Michigan,Dearborn city,TRUE,All,all,0.9118,0.8475,0.9762,Weak,0.6526,0.6297,0.6754,Weak
2014,26,21000,Michigan,Dearborn city,TRUE,With Disability,disability,NA,NA,NA,NA,0.2864,0.2258,0.347,Weak
2014,26,21000,Michigan,Dearborn city,TRUE,Without Disability,disability,0.9292,0.8687,0.9897,Weak,0.6932,0.6697,0.7167,Weak
2014,26,22000,Michigan,Detroit city,TRUE,All,all,0.7771,0.7279,0.8264,Strong,0.5399,0.5268,0.553,Strong
2014,26,22000,Michigan,Detroit city,TRUE,With Disability,disability,0.5214,0.3496,0.6933,Strong,0.2157,0.1918,0.2395,Strong
2014,26,22000,Michigan,Detroit city,TRUE,Without Disability,disability,0.8009,0.7544,0.8474,Strong,0.6094,0.5943,0.6245,Strong
2014,26,27440,Michigan,Farmington Hills city,TRUE,All,all,0.9034,0.8319,0.9749,Marginal,0.7736,0.7542,0.7931,Marginal
2014,26,27440,Michigan,Farmington Hills city,TRUE,With Disability,disability,NA,NA,NA,NA,0.4917,0.4091,0.5742,Marginal
2014,26,27440,Michigan,Farmington Hills city,TRUE,Without Disability,disability,0.9163,0.838,0.9947,Marginal,0.7963,0.7768,0.8159,Marginal
