year,state,county,state_name,county_name,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2014,01,057,Alabama,Fayette County,Not High-Poverty,income,21,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,All,all,37,Strong,0.87,0.72,1.02,Strong,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,Economically Disadvantaged,income,NA,NA,0.91,0.76,1.06,Strong,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,Not Economically Disadvantaged,income,NA,NA,0.81,0.56,1.05,Strong,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,059,Alabama,Franklin County,Not High-Poverty,income,37,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,All,all,19,Strong,0.92,0.75,1.08,Strong,NA,NA,0.3874,0.309,0.4658,Weak
2014,01,061,Alabama,Geneva County,Economically Disadvantaged,income,NA,NA,0.93,0.75,1.11,Strong,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,Not Economically Disadvantaged,income,NA,NA,0.88,0.64,1.12,Strong,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,061,Alabama,Geneva County,Not High-Poverty,income,19,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,All,all,14,Strong,0.69,0.38,1.01,Strong,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,Economically Disadvantaged,income,NA,NA,0.75,0.47,1.03,Strong,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,High-Poverty,income,14,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,063,Alabama,Greene County,Not High-Poverty,income,14,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,All,all,15,Strong,0.94,0.74,1.15,Strong,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,Economically Disadvantaged,income,NA,NA,1.03,0.83,1.22,Strong,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,Not Economically Disadvantaged,income,NA,NA,0.5,0.11,0.9,Strong,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,High-Poverty,income,15,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,065,Alabama,Hale County,Not High-Poverty,income,15,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,All,all,16,Strong,0.9,0.68,1.13,Strong,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,Economically Disadvantaged,income,NA,NA,0.98,0.75,1.21,Strong,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,Not Economically Disadvantaged,income,NA,NA,0.66,0.3,1.03,Strong,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,067,Alabama,Henry County,Not High-Poverty,income,16,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,069,Alabama,Houston County,All,all,16,Strong,0.94,0.86,1.03,Strong,NA,NA,0.3874,0.309,0.4658,Marginal
2014,01,069,Alabama,Houston County,Economically Disadvantaged,income,NA,NA,0.96,0.87,1.06,Strong,NA,NA,NA,NA,NA,NA
2014,01,069,Alabama,Houston County,Not Economically Disadvantaged,income,NA,NA,0.89,0.75,1.02,Strong,NA,NA,NA,NA,NA,NA
2014,01,069,Alabama,Houston County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3396,0.2558,0.4234,Marginal
2014,01,069,Alabama,Houston County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4465,0.3182,0.5748,Marginal
2014,01,069,Alabama,Houston County,High-Poverty,income,13,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,069,Alabama,Houston County,Not High-Poverty,income,16,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,All,all,49,Strong,0.9,0.77,1.02,Strong,NA,NA,0.2659,0.1639,0.3679,Marginal
2014,01,071,Alabama,Jackson County,Economically Disadvantaged,income,NA,NA,0.93,0.8,1.07,Strong,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,Not Economically Disadvantaged,income,NA,NA,0.76,0.57,0.95,Strong,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,071,Alabama,Jackson County,Not High-Poverty,income,49,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,073,Alabama,Jefferson County,All,all,9,Strong,0.93,0.89,0.97,Strong,NA,NA,0.4368,0.371,0.5026,Strong
2014,01,073,Alabama,Jefferson County,Economically Disadvantaged,income,NA,NA,0.96,0.92,1,Strong,NA,NA,NA,NA,NA,NA
2014,01,073,Alabama,Jefferson County,Not Economically Disadvantaged,income,NA,NA,0.8,0.75,0.85,Strong,NA,NA,NA,NA,NA,NA
2014,01,073,Alabama,Jefferson County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3157,0.2363,0.3951,Strong
2014,01,073,Alabama,Jefferson County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5624,0.4732,0.6515,Strong
2014,01,073,Alabama,Jefferson County,High-Poverty,income,4,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,073,Alabama,Jefferson County,Not High-Poverty,income,9,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,All,all,26,Strong,0.7,0.47,0.93,Strong,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,Economically Disadvantaged,income,NA,NA,0.62,0.33,0.9,Strong,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,Not Economically Disadvantaged,income,NA,NA,0.77,0.45,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,075,Alabama,Lamar County,Not High-Poverty,income,26,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,077,Alabama,Lauderdale County,All,all,36,Strong,0.83,0.73,0.93,Strong,NA,NA,0.4195,0.3212,0.5177,Marginal
2014,01,077,Alabama,Lauderdale County,Economically Disadvantaged,income,NA,NA,0.83,0.71,0.95,Strong,NA,NA,NA,NA,NA,NA
2014,01,077,Alabama,Lauderdale County,Not Economically Disadvantaged,income,NA,NA,0.81,0.68,0.94,Strong,NA,NA,NA,NA,NA,NA
2014,01,077,Alabama,Lauderdale County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4093,0.2909,0.5276,Marginal
2014,01,077,Alabama,Lauderdale County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4327,0.2762,0.5892,Marginal
2014,01,077,Alabama,Lauderdale County,High-Poverty,income,22,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,077,Alabama,Lauderdale County,Not High-Poverty,income,37,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,All,all,36,Strong,1.01,0.86,1.16,Strong,NA,NA,0.3944,0.2821,0.5066,Weak
2014,01,079,Alabama,Lawrence County,Economically Disadvantaged,income,NA,NA,1.06,0.89,1.22,Strong,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,Not Economically Disadvantaged,income,NA,NA,0.87,0.65,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,079,Alabama,Lawrence County,Not High-Poverty,income,36,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,081,Alabama,Lee County,All,all,8,Strong,0.91,0.83,0.98,Strong,NA,NA,0.4376,0.3364,0.5388,Strong
2014,01,081,Alabama,Lee County,Economically Disadvantaged,income,NA,NA,0.93,0.83,1.03,Strong,NA,NA,NA,NA,NA,NA
2014,01,081,Alabama,Lee County,Not Economically Disadvantaged,income,NA,NA,0.85,0.75,0.94,Strong,NA,NA,NA,NA,NA,NA
2014,01,081,Alabama,Lee County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.409,0.2668,0.5512,Strong
2014,01,081,Alabama,Lee County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4782,0.3381,0.6183,Strong
2014,01,081,Alabama,Lee County,High-Poverty,income,7,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,081,Alabama,Lee County,Not High-Poverty,income,8,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,083,Alabama,Limestone County,All,all,35,Strong,0.92,0.82,1.02,Strong,NA,NA,0.3656,0.2733,0.458,Marginal
2014,01,083,Alabama,Limestone County,Economically Disadvantaged,income,NA,NA,1,0.88,1.12,Strong,NA,NA,NA,NA,NA,NA
2014,01,083,Alabama,Limestone County,Not Economically Disadvantaged,income,NA,NA,0.84,0.71,0.97,Strong,NA,NA,NA,NA,NA,NA
2014,01,083,Alabama,Limestone County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2403,0.1163,0.3642,Marginal
2014,01,083,Alabama,Limestone County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4982,0.3698,0.6267,Marginal
2014,01,083,Alabama,Limestone County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,083,Alabama,Limestone County,Not High-Poverty,income,35,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,All,all,15,Strong,1.1,0.84,1.37,Strong,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,Economically Disadvantaged,income,NA,NA,1.06,0.82,1.3,Strong,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,High-Poverty,income,16,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,085,Alabama,Lowndes County,Not High-Poverty,income,15,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,All,all,5,Strong,0.76,0.48,1.05,Strong,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,Economically Disadvantaged,income,NA,NA,0.73,0.46,1,Strong,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,High-Poverty,income,4,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,087,Alabama,Macon County,Not High-Poverty,income,5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,089,Alabama,Madison County,All,all,28,Strong,0.98,0.93,1.03,Strong,NA,NA,0.354,0.2896,0.4184,Strong
2014,01,089,Alabama,Madison County,Economically Disadvantaged,income,NA,NA,1.02,0.95,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,01,089,Alabama,Madison County,Not Economically Disadvantaged,income,NA,NA,0.86,0.8,0.92,Strong,NA,NA,NA,NA,NA,NA
2014,01,089,Alabama,Madison County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2937,0.2033,0.3841,Strong
2014,01,089,Alabama,Madison County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4295,0.3355,0.5235,Strong
2014,01,089,Alabama,Madison County,High-Poverty,income,16,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,089,Alabama,Madison County,Not High-Poverty,income,28,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,All,all,14,Strong,1.05,0.87,1.22,Strong,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,Economically Disadvantaged,income,NA,NA,1.07,0.89,1.25,Strong,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,Not Economically Disadvantaged,income,NA,NA,0.82,0.55,1.1,Strong,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,High-Poverty,income,11,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,091,Alabama,Marengo County,Not High-Poverty,income,15,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,All,all,32,Strong,0.83,0.67,0.99,Strong,NA,NA,0.3702,0.2877,0.4526,Weak
2014,01,093,Alabama,Marion County,Economically Disadvantaged,income,NA,NA,0.92,0.75,1.1,Strong,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,Not Economically Disadvantaged,income,NA,NA,0.67,0.44,0.89,Strong,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,093,Alabama,Marion County,Not High-Poverty,income,32,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,095,Alabama,Marshall County,All,all,35,Strong,0.84,0.75,0.92,Strong,NA,NA,0.2925,0.2211,0.3639,Strong
2014,01,095,Alabama,Marshall County,Economically Disadvantaged,income,NA,NA,0.87,0.77,0.97,Strong,NA,NA,NA,NA,NA,NA
2014,01,095,Alabama,Marshall County,Not Economically Disadvantaged,income,NA,NA,0.66,0.53,0.79,Strong,NA,NA,NA,NA,NA,NA
2014,01,095,Alabama,Marshall County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.1999,0.1085,0.2913,Strong
2014,01,095,Alabama,Marshall County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3969,0.271,0.5228,Strong
2014,01,095,Alabama,Marshall County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,095,Alabama,Marshall County,Not High-Poverty,income,35,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,097,Alabama,Mobile County,All,all,17,Strong,0.76,0.72,0.81,Strong,NA,NA,0.4042,0.3208,0.4875,Strong
2014,01,097,Alabama,Mobile County,Economically Disadvantaged,income,NA,NA,0.75,0.7,0.8,Strong,NA,NA,NA,NA,NA,NA
2014,01,097,Alabama,Mobile County,Not Economically Disadvantaged,income,NA,NA,0.53,0.46,0.6,Strong,NA,NA,NA,NA,NA,NA
2014,01,097,Alabama,Mobile County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3804,0.2926,0.4681,Strong
2014,01,097,Alabama,Mobile County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.4407,0.2873,0.594,Strong
2014,01,097,Alabama,Mobile County,High-Poverty,income,10,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,097,Alabama,Mobile County,Not High-Poverty,income,17,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,All,all,22,Strong,0.82,0.64,1,Strong,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,Economically Disadvantaged,income,NA,NA,0.81,0.63,1,Strong,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,Not Economically Disadvantaged,income,NA,NA,0.8,0.5,1.11,Strong,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,High-Poverty,income,17,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,099,Alabama,Monroe County,Not High-Poverty,income,22,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,101,Alabama,Montgomery County,All,all,6,Strong,0.79,0.72,0.86,Strong,NA,NA,0.5122,0.4411,0.5833,Strong
2014,01,101,Alabama,Montgomery County,Economically Disadvantaged,income,NA,NA,0.75,0.68,0.82,Strong,NA,NA,NA,NA,NA,NA
2014,01,101,Alabama,Montgomery County,Not Economically Disadvantaged,income,NA,NA,0.59,0.48,0.69,Strong,NA,NA,NA,NA,NA,NA
2014,01,101,Alabama,Montgomery County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.467,0.3553,0.5787,Strong
2014,01,101,Alabama,Montgomery County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5568,0.4587,0.6549,Strong
2014,01,101,Alabama,Montgomery County,High-Poverty,income,6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,101,Alabama,Montgomery County,Not High-Poverty,income,6,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,All,all,24,Strong,0.91,0.83,0.99,Strong,NA,NA,0.3944,0.2821,0.5066,Strong
2014,01,103,Alabama,Morgan County,Economically Disadvantaged,income,NA,NA,0.95,0.85,1.04,Strong,NA,NA,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,Not Economically Disadvantaged,income,NA,NA,0.84,0.73,0.95,Strong,NA,NA,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.1392,0.3608,Strong
2014,01,103,Alabama,Morgan County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.5617,0.4178,0.7057,Strong
2014,01,103,Alabama,Morgan County,High-Poverty,income,5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,Not High-Poverty,income,25,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,All,all,13,Strong,0.5,0.25,0.75,Strong,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,Economically Disadvantaged,income,NA,NA,0.51,0.28,0.73,Strong,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,High-Poverty,income,14,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,Not High-Poverty,income,13,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,All,all,19,Strong,0.99,0.77,1.2,Strong,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,Economically Disadvantaged,income,NA,NA,0.99,0.77,1.21,Strong,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,Not Economically Disadvantaged,income,NA,NA,0.83,0.46,1.19,Strong,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,Not High-Poverty,income,19,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,All,all,10,Strong,0.99,0.83,1.15,Strong,NA,NA,0.4107,0.3045,0.5169,Weak
2014,01,109,Alabama,Pike County,Economically Disadvantaged,income,NA,NA,1.02,0.85,1.19,Strong,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,Not Economically Disadvantaged,income,NA,NA,0.83,0.58,1.07,Strong,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,High-Poverty,income,8,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,Not High-Poverty,income,10,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,All,all,21,Strong,0.93,0.75,1.1,Strong,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,Economically Disadvantaged,income,NA,NA,0.95,0.75,1.15,Strong,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,Not Economically Disadvantaged,income,NA,NA,0.84,0.56,1.13,Strong,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,Not High-Poverty,income,21,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,All,all,5,Strong,1.03,0.91,1.15,Strong,NA,NA,0.4107,0.3045,0.5169,Marginal
2014,01,113,Alabama,Russell County,Economically Disadvantaged,income,NA,NA,0.99,0.87,1.11,Strong,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,Not Economically Disadvantaged,income,NA,NA,0.98,0.75,1.21,Strong,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,High-Poverty,income,4,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,Not High-Poverty,income,5,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,All,all,17,Strong,0.93,0.84,1.03,Strong,NA,NA,0.3148,0.2229,0.4067,Marginal
2014,01,115,Alabama,St. Clair County,Economically Disadvantaged,income,NA,NA,0.97,0.86,1.09,Strong,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,Not Economically Disadvantaged,income,NA,NA,0.92,0.79,1.05,Strong,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,0.3353,0.2161,0.4545,Marginal
2014,01,115,Alabama,St. Clair County,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,0.2933,0.1769,0.4097,Marginal
2014,01,115,Alabama,St. Clair County,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,Not High-Poverty,income,17,Strong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,All,all,11,Strong,0.98,0.92,1.04,Strong,NA,NA,0.4402,0.3355,0.5449,Strong
