state,place,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_poverty_exposure,share_poverty_exposure_quality
06,40130,all,All,1.1839614,1.0301887,1.3377339,1,0.05988465612076331,1
06,40130,race-ethnicity,"Black, Non-Hispanic",1.080332,0.89281052,1.2678536,1,NA,NA
06,40130,race-ethnicity,Hispanic,1.2441841,1.0884659,1.3999025,1,0.1106457217824963,1
06,40130,race-ethnicity,"White, Non-Hispanic",1.2283428,0.96708387,1.4896016,2,0,1
06,41992,all,All,1.1016427,0.93768477,1.2656007,1,0,1
06,41992,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,41992,race-ethnicity,Hispanic,0.99883318,0.78344274,1.2142236,1,0,3
06,41992,race-ethnicity,"White, Non-Hispanic",1.0965682,0.94395643,1.24918,1,0,2
06,43000,all,All,1.2251835,1.1579545,1.2924125,1,9.16507277003624e-4,1
06,43000,race-ethnicity,"Black, Non-Hispanic",1.0999366,0.98363799,1.2162353,1,NA,NA
06,43000,race-ethnicity,Hispanic,1.2367011,1.1718909,1.3015114,1,0.00144176487236542,1
06,43000,race-ethnicity,"White, Non-Hispanic",1.2279795,1.1104511,1.345508,1,0,1
06,44000,all,All,1.0389625,1.0150136,1.0629114,1,0.07672192535232289,1
06,44000,race-ethnicity,"Black, Non-Hispanic",0.91365767,0.86031985,0.96699548,1,NA,NA
06,44000,race-ethnicity,Hispanic,1.0695817,1.0495491,1.0896144,1,0.0673154643019654,1
06,44000,race-ethnicity,"White, Non-Hispanic",0.91572833,0.86575305,0.96570361,1,0.06167906809963384,1
06,45484,all,All,1.2668494,1.1394836,1.3942152,1,0,1
06,45484,race-ethnicity,"Black, Non-Hispanic",1.0993897,0.79738992,1.4013895,1,NA,NA
06,45484,race-ethnicity,Hispanic,1.2903486,1.1616385,1.4190588,1,0,2
06,45484,race-ethnicity,"White, Non-Hispanic",1.2437873,1.0669323,1.4206423,1,0,2
06,46842,all,All,1.0704601,0.91828799,1.2226322,1,0,1
06,46842,race-ethnicity,"Black, Non-Hispanic",1.1440891,0.7290042,1.5591741,1,NA,NA
06,46842,race-ethnicity,Hispanic,1.0972662,0.92768198,1.2668505,1,0,2
06,46842,race-ethnicity,"White, Non-Hispanic",1.0271828,0.87014771,1.1842179,1,0,2
06,46898,all,All,1.0684544,0.86342841,1.2734804,1,0.2456677961681396,1
06,46898,race-ethnicity,"Black, Non-Hispanic",0.99385035,0.38293925,1.6047615,1,NA,NA
06,46898,race-ethnicity,Hispanic,1.0530412,0.87487102,1.2312114,1,0.2600095863871096,1
06,46898,race-ethnicity,"White, Non-Hispanic",1.0708486,0.72235644,1.4193405,1,0.1293419751355109,2
06,47766,all,All,1.3879143,1.1967152,1.5791134,1,0,1
06,47766,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,47766,race-ethnicity,Hispanic,1.3874027,1.0598354,1.7149699,2,0,2
06,47766,race-ethnicity,"White, Non-Hispanic",1.3041613,0.74026215,1.8680605,1,0,3
06,48256,all,All,1.1598039,1.0481815,1.2714262,1,0,1
06,48256,race-ethnicity,"Black, Non-Hispanic",0.96067184,0.27095419,1.6503896,3,NA,NA
06,48256,race-ethnicity,Hispanic,1.2169379,1.0787696,1.3551062,1,0,3
06,48256,race-ethnicity,"White, Non-Hispanic",1.1178588,1.013183,1.2225345,1,0,1
06,48354,all,All,1.1092035,0.92208022,1.2963266,1,0.08430248253021705,1
06,48354,race-ethnicity,"Black, Non-Hispanic",1.1791351,0.57522392,1.7830462,2,NA,NA
06,48354,race-ethnicity,Hispanic,1.1229552,0.95506018,1.29085,1,0.1081709782957056,1
06,48354,race-ethnicity,"White, Non-Hispanic",1.0660801,0.84009141,1.2920688,1,0.04819616575890111,1
06,49270,all,All,0.89966512,0.79934484,0.9999854,1,0,1
06,49270,race-ethnicity,"Black, Non-Hispanic",0.7551223,0.59072697,0.91951764,1,NA,NA
06,49270,race-ethnicity,Hispanic,0.92862242,0.84135956,1.0158854,1,0,1
06,49270,race-ethnicity,"White, Non-Hispanic",0.74640524,0.52608663,0.96672386,1,0,2
06,49670,all,All,1.0855143,0.86657274,1.3044559,1,0,1
06,49670,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,49670,race-ethnicity,Hispanic,1.1156721,0.88087112,1.3504732,1,0,3
06,49670,race-ethnicity,"White, Non-Hispanic",1.0127752,0.74421453,1.2813358,2,0,2
06,50076,all,All,1.0284711,0.90214944,1.1547928,1,0,1
06,50076,race-ethnicity,"Black, Non-Hispanic",1.1188495,0.75047177,1.4872272,1,NA,NA
06,50076,race-ethnicity,Hispanic,1.053322,0.90174031,1.2049036,1,0,2
06,50076,race-ethnicity,"White, Non-Hispanic",0.99313706,0.87003338,1.1162407,1,0,2
06,50258,all,All,1.1523156,1.0113978,1.2932334,1,0.00616343354905623,1
06,50258,race-ethnicity,"Black, Non-Hispanic",1.2380465,0.57341599,1.9026771,3,NA,NA
06,50258,race-ethnicity,Hispanic,1.1997206,1.0591815,1.3402598,1,0.0025372818634152,2
06,50258,race-ethnicity,"White, Non-Hispanic",1.0702065,0.90632969,1.2340833,1,0.00530465643684682,1
06,51182,all,All,NA,NA,NA,NA,0,1
06,51182,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,51182,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
06,51182,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
06,52526,all,All,0.87353981,0.73415595,1.0129237,1,0,1
06,52526,race-ethnicity,"Black, Non-Hispanic",0.89001197,0.28300145,1.4970225,3,NA,NA
06,52526,race-ethnicity,Hispanic,0.87691373,0.76340002,0.99042743,1,0,1
06,52526,race-ethnicity,"White, Non-Hispanic",0.85492778,0.56395835,1.1458973,1,0,3
06,53000,all,All,1.0540106,0.96944463,1.1385766,2,0.01028740093121826,1
06,53000,race-ethnicity,"Black, Non-Hispanic",0.95137018,0.84259248,1.0601479,2,NA,NA
06,53000,race-ethnicity,Hispanic,1.1732062,1.081105,1.2653074,2,0.00310213683605353,1
06,53000,race-ethnicity,"White, Non-Hispanic",0.83186191,0.66130584,1.0024179,2,0.00622545829230006,1
06,53322,all,All,1.1201097,0.99120593,1.2490134,1,0,1
06,53322,race-ethnicity,"Black, Non-Hispanic",1.1091869,0.75249076,1.465883,1,NA,NA
06,53322,race-ethnicity,Hispanic,1.2386781,1.1103181,1.3670381,1,0,1
06,53322,race-ethnicity,"White, Non-Hispanic",0.67705429,0.27227476,1.0818338,3,0,1
06,53896,all,All,1.2304121,1.0967942,1.36403,1,0,1
06,53896,race-ethnicity,"Black, Non-Hispanic",0.73525393000000006,-0.12046979,1.5909777,2,NA,NA
06,53896,race-ethnicity,Hispanic,1.2548354,1.15363,1.3560407,1,0,1
06,53896,race-ethnicity,"White, Non-Hispanic",1.0851395,0.64180058,1.5284783,1,0,2
06,53980,all,All,1.0677049,0.95706093,1.1783489,1,0,1
06,53980,race-ethnicity,"Black, Non-Hispanic",0.8001197,0.17831522,1.4219242,3,NA,NA
06,53980,race-ethnicity,Hispanic,1.0918456,0.98194468,1.2017466,1,0,1
06,53980,race-ethnicity,"White, Non-Hispanic",1.0117154,0.87850392,1.1449269,1,0,1
06,54652,all,All,1.1730261,1.0087534,1.3372988,1,0,1
06,54652,race-ethnicity,"Black, Non-Hispanic",0.91139942,0.29873785,1.524061,3,NA,NA
06,54652,race-ethnicity,Hispanic,1.1878997,1.0635391,1.3122603,1,0,1
06,54652,race-ethnicity,"White, Non-Hispanic",1.0223035,0.47130498,1.5733019,2,0,2
06,55156,all,All,1.0809723,0.94639754,1.215547,1,0,1
06,55156,race-ethnicity,"Black, Non-Hispanic",0.99973255,0.80920696,1.1902581,1,NA,NA
06,55156,race-ethnicity,Hispanic,1.1067789,0.99378616,1.2197715,1,0,1
06,55156,race-ethnicity,"White, Non-Hispanic",1.0154511,0.68549258,1.3454095,1,0,2
06,56000,all,All,0.84533155,0.70746815,0.98319495,1,0.08384036967537978,1
06,56000,race-ethnicity,"Black, Non-Hispanic",0.69935745,0.37708899,1.0216259,3,NA,NA
06,56000,race-ethnicity,Hispanic,0.84957743,0.71696556,0.9821893,1,0.11917661681179678,1
06,56000,race-ethnicity,"White, Non-Hispanic",0.87201673,0.62004471,1.1239887,2,0.04489906571304217,1
06,56700,all,All,0.9215458,0.76985294,1.0732387,1,0,1
06,56700,race-ethnicity,"Black, Non-Hispanic",0.7580564,0.4394803,1.0766325,1,NA,NA
06,56700,race-ethnicity,Hispanic,0.96900874,0.84525853,1.092759,1,0,2
06,56700,race-ethnicity,"White, Non-Hispanic",0.79471236,0.23390022,1.3555244,2,0,2
06,57456,all,All,0.87546682,0.69692314,1.0540105,1,0,1
06,57456,race-ethnicity,"Black, Non-Hispanic",0.69730347,0.41714835,0.9774586,1,NA,NA
06,57456,race-ethnicity,Hispanic,0.93944901,0.77864742,1.1002506,1,0,2
06,57456,race-ethnicity,"White, Non-Hispanic",0.70746297,0.20115839,1.2137675,2,0,2
06,57792,all,All,1.1720189,1.0184484,1.3255894,1,0,2
06,57792,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,57792,race-ethnicity,Hispanic,1.3182375,0.93148524,1.7049898000000001,1,0,3
06,57792,race-ethnicity,"White, Non-Hispanic",1.1272087,0.97825432,1.2761631,1,0,2
06,58072,all,All,1.2003043,1.0842084,1.3164002,1,0.0964694298429174,1
06,58072,race-ethnicity,"Black, Non-Hispanic",1.0493724,0.6038307,1.4949142,2,NA,NA
06,58072,race-ethnicity,Hispanic,1.2323525,1.1413929,1.323312,1,0.11669439297588334,1
06,58072,race-ethnicity,"White, Non-Hispanic",1.2176585,0.77154714,1.66377,1,0.03766094871907496,1
06,59444,all,All,1.0963913,0.96358848,1.2291942,1,0,1
06,59444,race-ethnicity,"Black, Non-Hispanic",0.98170793,0.53442055,1.4289953,3,NA,NA
06,59444,race-ethnicity,Hispanic,1.1767424,0.94887561,1.4046093,1,0,2
06,59444,race-ethnicity,"White, Non-Hispanic",1.0433047,0.92474437,1.161865,1,0,1
06,59451,all,All,1.0985099,0.83749795,1.3595219,1,0,1
06,59451,race-ethnicity,"Black, Non-Hispanic",1.1139135,0.5510658,1.6767613,2,NA,NA
06,59451,race-ethnicity,Hispanic,1.1657736,0.91709071,1.4144566,1,0,1
06,59451,race-ethnicity,"White, Non-Hispanic",0.98872608,0.5694772,1.407975,1,0,1
06,59920,all,All,1.078133,0.73571932,1.4205467,1,0,1
06,59920,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,59920,race-ethnicity,Hispanic,1.1849463,0.55797118,1.8119214,1,0,2
06,59920,race-ethnicity,"White, Non-Hispanic",1.0464597,0.77666485,1.3162546,1,0,1
06,60102,all,All,1.259253,1.0937771,1.424729,1,0,1
06,60102,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,60102,race-ethnicity,Hispanic,1.2911365,1.148376,1.433897,1,0,2
06,60102,race-ethnicity,"White, Non-Hispanic",1.1597877,0.92536658,1.3942088,1,0,2
06,60466,all,All,0.91683823,0.79896587,1.0347105,1,0,1
06,60466,race-ethnicity,"Black, Non-Hispanic",0.75648469,0.45908159,1.0538878,2,NA,NA
06,60466,race-ethnicity,Hispanic,0.93277568,0.83929986,1.0262516,1,0,1
06,60466,race-ethnicity,"White, Non-Hispanic",0.68506122,-0.019819343,1.3899418,3,0,2
06,60620,all,All,1.0533644,0.94939351,1.1573353,1,0,1
06,60620,race-ethnicity,"Black, Non-Hispanic",0.93082517,0.77320057,1.0884498,1,NA,NA
06,60620,race-ethnicity,Hispanic,1.1112447,1.0085286,1.2139608,1,0,1
06,60620,race-ethnicity,"White, Non-Hispanic",1.0087131,0.79747975,1.2199465,1,0,2
06,62000,all,All,1.0974847,0.99451464,1.2004547,1,1.5763520541025886e-4,1
06,62000,race-ethnicity,"Black, Non-Hispanic",1.0728006,0.7986927,1.3469085,1,NA,NA
06,62000,race-ethnicity,Hispanic,1.10886,1.015869,1.2018511,1,2.6727562150324143e-4,1
06,62000,race-ethnicity,"White, Non-Hispanic",1.0393943,0.89433426,1.1844542,1,0,1
06,62938,all,All,1.0132143,0.85123718,1.1751915,1,0,1
06,62938,race-ethnicity,"Black, Non-Hispanic",0.84703314,0.24294868,1.4511176,2,NA,NA
06,62938,race-ethnicity,Hispanic,1.1231502,0.86120415,1.3850963,1,0,2
06,62938,race-ethnicity,"White, Non-Hispanic",0.96303171,0.82523394,1.1008295,1,0,1
06,64000,all,All,1.189734,1.0705959,1.308872,1,0.0760818510668788,1
06,64000,race-ethnicity,"Black, Non-Hispanic",0.995915,0.80276382,1.1890662,1,NA,NA
06,64000,race-ethnicity,Hispanic,1.2345504,1.0903075,1.3787931,1,0.0760206007858858,1
06,64000,race-ethnicity,"White, Non-Hispanic",1.1957693,1.021841,1.3696975,1,0.04336006556133923,1
06,64224,all,All,1.2286675,1.0401331,1.4172019,1,0,1
06,64224,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,64224,race-ethnicity,Hispanic,1.2386252,1.1040547,1.3731956,1,0,1
06,64224,race-ethnicity,"White, Non-Hispanic",1.2154418,0.76047754,1.6704061,2,0,2
06,65000,all,All,1.313519,1.2323986,1.3946394,1,0.01898605574919781,1
06,65000,race-ethnicity,"Black, Non-Hispanic",1.2420173,1.0943955,1.389639,1,NA,NA
06,65000,race-ethnicity,Hispanic,1.3468482,1.2791215,1.414575,1,0.01884199911534286,1
06,65000,race-ethnicity,"White, Non-Hispanic",1.1223587,0.91343886,1.3312784,1,0.01854419147345332,1
06,65042,all,All,1.1865579,1.0470408,1.326075,1,0,1
06,65042,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,65042,race-ethnicity,Hispanic,1.2793977,1.1340903,1.4247051,1,0,2
06,65042,race-ethnicity,"White, Non-Hispanic",1.1145433,0.97578967,1.253297,1,0,1
06,66000,all,All,1.0403417,0.96893299,1.1117505,1,0.03838504762077066,1
06,66000,race-ethnicity,"Black, Non-Hispanic",0.96918344,0.8116374,1.1267295,3,NA,NA
06,66000,race-ethnicity,Hispanic,1.0763013,1.0031044,1.1494982,1,0.014657829557911,1
06,66000,race-ethnicity,"White, Non-Hispanic",0.96594387,0.87568814,1.0561996,1,0.08022477571320447,1
06,67000,all,All,1.0723838,0.99311793,1.1516496,1,0.03770170926553929,1
06,67000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,67000,race-ethnicity,Hispanic,0.24151248,-0.37132666,0.85435164,3,0.02361336737061963,1
06,67000,race-ethnicity,"White, Non-Hispanic",1.1254635,0.87964714,1.3712798,2,0.0339817880794702,1
06,68000,all,All,1.1248783,0.96860862,1.2811478,1,0.01031592278363415,1
06,68000,race-ethnicity,"Black, Non-Hispanic",0.91712093,0.31202579,1.5222161,2,NA,NA
06,68000,race-ethnicity,Hispanic,1.1400563,0.98123109,1.2988814,1,0.00980945677873099,1
06,68000,race-ethnicity,"White, Non-Hispanic",1.0422293,0.82933587,1.2551227,1,0.00511156050166052,1
06,68084,all,All,0.97292268,0.77272081,1.1731246,1,0,1
06,68084,race-ethnicity,"Black, Non-Hispanic",0.7532891,0.40250659,1.1040716,1,NA,NA
06,68084,race-ethnicity,Hispanic,0.95965028,0.75185394,1.1674466,1,0,2
06,68084,race-ethnicity,"White, Non-Hispanic",0.90138376,0.4699713,1.3327962,2,0,2
06,68196,all,All,1.0485315,0.92232275,1.1747403,1,0,1
06,68196,race-ethnicity,"Black, Non-Hispanic",0.95705938,0.42501011,1.4891087,1,NA,NA
06,68196,race-ethnicity,Hispanic,1.0135446,0.87565184,1.1514373,1,0,2
06,68196,race-ethnicity,"White, Non-Hispanic",1.0306259,0.90725237,1.1539996,1,0,2
06,68252,all,All,NA,NA,NA,NA,0,1
06,68252,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,68252,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
06,68252,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
06,68378,all,All,NA,NA,NA,NA,0,2
06,68378,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,68378,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
06,68378,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,2
06,69000,all,All,1.0432302,0.96507162,1.1213888,1,0,1
06,69000,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,69000,race-ethnicity,Hispanic,1.0048404,0.94646454,1.0632162,1,0,1
06,69000,race-ethnicity,"White, Non-Hispanic",1.4459826,1.0613995,1.8305657,2,0,1
06,69070,all,All,1.330866,1.0691533,1.5925786,1,0,1
06,69070,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,69070,race-ethnicity,Hispanic,1.2637409,1.0834854,1.4439963,1,0,2
06,69070,race-ethnicity,"White, Non-Hispanic",1.1292911,0.78705794,1.4715241,1,0,1
06,69084,all,All,0.98240346,0.8279323,1.1368747,1,0,1
06,69084,race-ethnicity,"Black, Non-Hispanic",0.80604714,0.21812873,1.3939656,3,NA,NA
06,69084,race-ethnicity,Hispanic,1.0549834,0.86743671,1.24253,1,0,2
06,69084,race-ethnicity,"White, Non-Hispanic",0.98227429,0.75615066,1.2083979,1,0,2
06,69088,all,All,1.0804065,0.95748872,1.2033243,1,0,1
06,69088,race-ethnicity,"Black, Non-Hispanic",0.85752243,0.44245458,1.2725903,1,NA,NA
06,69088,race-ethnicity,Hispanic,1.1561089,0.99682808,1.3153896,1,0,2
06,69088,race-ethnicity,"White, Non-Hispanic",1.1014212,0.98297429,1.2198682,1,0,1
06,69196,all,All,1.332773,1.161916,1.5036299,1,0,1
06,69196,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,69196,race-ethnicity,Hispanic,1.3474534,1.2548194,1.4400873,1,0,1
06,69196,race-ethnicity,"White, Non-Hispanic",1.1781085,0.75747395,1.598743,2,0,2
06,70000,all,All,1.095978,0.77505916,1.4168968,3,0,1
06,70000,race-ethnicity,"Black, Non-Hispanic",0.70339733,-0.19386859,1.6006633,3,NA,NA
06,70000,race-ethnicity,Hispanic,1.0108445,0.57407463,1.4476143,3,0,2
06,70000,race-ethnicity,"White, Non-Hispanic",1.5344267,1.0957553,1.973098,3,0,1
06,70098,all,All,1.0579213,0.68619126,1.4296511,2,0,1
06,70098,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,70098,race-ethnicity,Hispanic,1.1476922,0.76109058,1.5342938,2,0,1
06,70098,race-ethnicity,"White, Non-Hispanic",0.93343067,0.52880239,1.3380589,3,0,1
06,72016,all,All,0.95905268,0.81481528,1.1032901,1,0,1
06,72016,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,72016,race-ethnicity,Hispanic,1.0251586,0.84535885,1.2049584,1,0,2
06,72016,race-ethnicity,"White, Non-Hispanic",0.94365531,0.81391829,1.0733923,1,0,1
06,73080,all,All,NA,NA,NA,NA,0,1
06,73080,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,73080,race-ethnicity,Hispanic,NA,NA,NA,NA,0,1
06,73080,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,3
06,75000,all,All,1.182871,1.0736405,1.2921015,1,0.06288978540329733,1
06,75000,race-ethnicity,"Black, Non-Hispanic",0.99590153,0.78314668,1.2086563,1,NA,NA
06,75000,race-ethnicity,Hispanic,1.229607,1.1306765,1.3285373,1,0.06326986231804586,1
06,75000,race-ethnicity,"White, Non-Hispanic",1.1571357,0.91936809,1.3949034,2,0.05014932388596054,1
06,77000,all,All,1.0874877,0.9253335,1.2496418,1,0,1
06,77000,race-ethnicity,"Black, Non-Hispanic",1.1759316,-0.81737316,3.1692364,3,NA,NA
06,77000,race-ethnicity,Hispanic,0.98765939,0.74712473,1.2281941,1,0,2
06,77000,race-ethnicity,"White, Non-Hispanic",1.1428099,0.89627111,1.3893486,1,0,2
06,78120,all,All,1.045478,0.94689983,1.1440561,1,0,1
06,78120,race-ethnicity,"Black, Non-Hispanic",0.9342674,0.58871871,1.279816,1,NA,NA
06,78120,race-ethnicity,Hispanic,1.0941019,0.96894568,1.2192582,1,0,2
06,78120,race-ethnicity,"White, Non-Hispanic",1.0031136,0.90854663,1.0976807,1,0,1
06,78582,all,All,0.94267398,0.80785817,1.0774899,1,0,1
06,78582,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,78582,race-ethnicity,Hispanic,1.0311533,0.83960885,1.2226977,1,0,3
06,78582,race-ethnicity,"White, Non-Hispanic",1.034573,0.88418102,1.1849649,2,0,1
06,80000,all,All,1.1038656,0.97957736,1.2281538,1,0,1
06,80000,race-ethnicity,"Black, Non-Hispanic",1.1233987,0.73902285,1.5077745,1,NA,NA
06,80000,race-ethnicity,Hispanic,1.0812011,0.90822613,1.254176,1,0,2
06,80000,race-ethnicity,"White, Non-Hispanic",1.0892007,0.92914116,1.2492603,1,0,1
06,80238,all,All,1.1691124,0.93579376,1.4024311,1,0,2
06,80238,race-ethnicity,"Black, Non-Hispanic",1.177192,0.71369612,1.6406877,1,NA,NA
06,80238,race-ethnicity,Hispanic,1.2284801,0.9673034,1.4896569,1,0,2
06,80238,race-ethnicity,"White, Non-Hispanic",1.1356972,0.62756979,1.6438246,1,0,2
06,80854,all,All,1.1654811,1.0474359,1.2835263,1,0,2
06,80854,race-ethnicity,"Black, Non-Hispanic",1.3261726,0.7349183,1.9174269,3,NA,NA
06,80854,race-ethnicity,Hispanic,1.2531133,1.1277966,1.3784299,1,0,2
06,80854,race-ethnicity,"White, Non-Hispanic",0.95310062,0.80717409,1.0990272,1,0,2
06,81344,all,All,1.0069504,0.82946134,1.1844394,1,0,1
06,81344,race-ethnicity,"Black, Non-Hispanic",0.90229028,0.48482215,1.3197584,2,NA,NA
06,81344,race-ethnicity,Hispanic,0.96632892,0.78957587,1.143082,1,0,2
06,81344,race-ethnicity,"White, Non-Hispanic",1.1275136,0.91365963,1.3413676,1,0,1
06,81554,all,All,1.0853313,0.91583472,1.2548279,1,0,2
06,81554,race-ethnicity,"Black, Non-Hispanic",1.2463636,0.7392149,1.7535124,1,NA,NA
06,81554,race-ethnicity,Hispanic,1.1705675,0.96044177,1.3806932,1,0,3
06,81554,race-ethnicity,"White, Non-Hispanic",1.0431858,0.87953198,1.2068397,1,0,2
06,81666,all,All,0.9233827,0.76499552,1.0817698,1,0,1
06,81666,race-ethnicity,"Black, Non-Hispanic",0.71359646,0.51289105,0.91430187,1,NA,NA
06,81666,race-ethnicity,Hispanic,0.9599514,0.77939796,1.1405048,1,0,2
06,81666,race-ethnicity,"White, Non-Hispanic",0.78881681,0.33815786,1.2394757,2,0,1
06,82590,all,All,1.0670133,0.94134402,1.1926825,1,0.08514171910095789,1
06,82590,race-ethnicity,"Black, Non-Hispanic",1.0767165,0.88620132,1.2672318,1,NA,NA
06,82590,race-ethnicity,Hispanic,1.0923853,0.97092807,1.2138425,1,0.09509338632483644,2
06,82590,race-ethnicity,"White, Non-Hispanic",1.0160531,0.66638154,1.3657247,3,0.110868325063124,2
06,82954,all,All,1.2733055,1.1648039,1.3818072,1,0.1721685016497234,1
06,82954,race-ethnicity,"Black, Non-Hispanic",1.3731411,0.78501433,1.9612678,3,NA,NA
06,82954,race-ethnicity,Hispanic,1.2729422,1.1770803,1.3688041,1,0.1959917364862548,1
06,82954,race-ethnicity,"White, Non-Hispanic",1.2876461,1.1411152,1.4341769,1,0.08919097276758785,2
06,82996,all,All,1.1349111,1.0136944,1.2561277,1,0,1
06,82996,race-ethnicity,"Black, Non-Hispanic",0.99244964,0.49312034,1.491779,2,NA,NA
06,82996,race-ethnicity,Hispanic,1.1811126,1.0687206,1.2935047,1,0,2
06,82996,race-ethnicity,"White, Non-Hispanic",1.0303046,0.87647331,1.1841358,1,0,3
06,84200,all,All,0.89933908,0.71298832,1.0856898,1,0,1
06,84200,race-ethnicity,"Black, Non-Hispanic",1.034407,0.13118477,1.9376292,3,NA,NA
06,84200,race-ethnicity,Hispanic,0.885665,0.73120791,1.040122,1,0,1
06,84200,race-ethnicity,"White, Non-Hispanic",0.75389475,-0.22407898,1.7318685,3,0,2
06,84550,all,All,1.1788207,1.0167657,1.3408757,1,0,1
06,84550,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,84550,race-ethnicity,Hispanic,1.2183894,1.0346072,1.4021716,1,0,2
06,84550,race-ethnicity,"White, Non-Hispanic",0.92919886,0.63277572,1.2256219,1,0,2
06,85292,all,All,1.1177107,0.89490688,1.3405147,1,0,1
06,85292,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
06,85292,race-ethnicity,Hispanic,1.1289504,0.95511425,1.3027865,1,0,1
06,85292,race-ethnicity,"White, Non-Hispanic",1.1126662,0.71687424,1.5084584,1,0,2
08,03455,all,All,NA,NA,NA,NA,0,1
08,03455,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
08,03455,race-ethnicity,Hispanic,NA,NA,NA,NA,0,2
08,03455,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
08,04000,all,All,1.2208769,0.70018536,1.7415686,3,0,1
08,04000,race-ethnicity,"Black, Non-Hispanic",1.1252486,0.32807013,1.9224269,3,NA,NA
08,04000,race-ethnicity,Hispanic,1.3194283,0.81999391,1.8188627,3,0,1
08,04000,race-ethnicity,"White, Non-Hispanic",1.273538,0.43644291,2.1106331,3,0,1
08,07850,all,All,0.81899238,0.21415307,1.4238317,3,0.4157396703581469,1
08,07850,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
08,07850,race-ethnicity,Hispanic,0.15220322,-0.86850381,1.1729102,3,0.3602768533622861,2
08,07850,race-ethnicity,"White, Non-Hispanic",1.0378025,0.56624824,1.5093567,3,0.4336912456346545,1
08,12815,all,All,NA,NA,NA,NA,0,1
08,12815,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA
08,12815,race-ethnicity,Hispanic,NA,NA,NA,NA,0,3
08,12815,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,0,1
08,16000,all,All,0.63760304,-0.14647943,1.4216855,3,0,1
08,16000,race-ethnicity,"Black, Non-Hispanic",0.79787505,-0.99054968,2.5862997,3,NA,NA
08,16000,race-ethnicity,Hispanic,0.63136381,-0.41188779,1.6746154,3,0,1
08,16000,race-ethnicity,"White, Non-Hispanic",0.62494016,-0.060292382,1.3101727,3,0,1
08,20000,all,All,0.63253957,0.20690964,1.0581696,3,0.01091540560654924,1
08,20000,race-ethnicity,"Black, Non-Hispanic",0.76345819,0.12767237,1.399244,3,NA,NA
