year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,rate_juv_arrest,rate_juv_arrest_quality
2018,25,45000,Massachusetts,New Bedford city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,45000,Massachusetts,New Bedford city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,45560,Massachusetts,Newton city,TRUE,All,all,0.017:0.021,Marginal,0.056:0.045,Marginal,0.150:0.149,Marginal,0.777:0.784,Marginal,NA,NA
2018,25,45560,Massachusetts,Newton city,TRUE,Under Age 45,age,NA,NA,0.097:0.097,Marginal,0.224:0.204,Marginal,0.678:0.678,Marginal,NA,NA
2018,25,45560,Massachusetts,Newton city,TRUE,Age 45 and Over,age,0.021:0.021,Marginal,0.046:0.018,Marginal,0.131:0.120,Marginal,0.801:0.841,Marginal,NA,NA
2018,25,45560,Massachusetts,Newton city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,45560,Massachusetts,Newton city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,55745,Massachusetts,Quincy city,TRUE,All,all,0.041:0.067,Strong,0.022:0.028,Strong,0.166:0.229,Strong,0.771:0.676,Strong,NA,NA
2018,25,55745,Massachusetts,Quincy city,TRUE,Under Age 45,age,0.069:0.079,Strong,0.015:0.044,Strong,0.278:0.325,Strong,0.639:0.552,Strong,NA,NA
2018,25,55745,Massachusetts,Quincy city,TRUE,Age 45 and Over,age,0.028:0.058,Strong,0.026:0.015,Strong,0.115:0.156,Strong,0.831:0.771,Strong,NA,NA
2018,25,55745,Massachusetts,Quincy city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,55745,Massachusetts,Quincy city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,62535,Massachusetts,Somerville city,TRUE,All,all,0.072:0.060,Marginal,0.050:0.156,Marginal,0.145:0.099,Marginal,0.732:0.685,Marginal,NA,NA
2018,25,62535,Massachusetts,Somerville city,TRUE,Under Age 45,age,NA,NA,0.023:0.187,Marginal,0.270:0.122,Marginal,0.707:0.656,Marginal,NA,NA
2018,25,62535,Massachusetts,Somerville city,TRUE,Age 45 and Over,age,0.103:0.086,Marginal,0.062:0.122,Marginal,0.091:0.075,Marginal,0.743:0.717,Marginal,NA,NA
2018,25,62535,Massachusetts,Somerville city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,62535,Massachusetts,Somerville city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,67000,Massachusetts,Springfield city,TRUE,All,all,0.141:0.173,Weak,0.240:0.454,Weak,0.039:0.037,Weak,0.581:0.336,Weak,NA,NA
2018,25,67000,Massachusetts,Springfield city,TRUE,Under Age 45,age,0.056:0.147,Weak,0.405:0.576,Weak,0.095:0.047,Weak,0.443:0.230,Weak,NA,NA
2018,25,67000,Massachusetts,Springfield city,TRUE,Age 45 and Over,age,0.165:0.190,Weak,0.193:0.370,Weak,0.023:0.030,Weak,0.619:0.409,Weak,NA,NA
2018,25,67000,Massachusetts,Springfield city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,67000,Massachusetts,Springfield city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,82000,Massachusetts,Worcester city,TRUE,All,all,0.074:0.093,Weak,0.078:0.209,Weak,0.081:0.097,Weak,0.767:0.602,Weak,NA,NA
2018,25,82000,Massachusetts,Worcester city,TRUE,Under Age 45,age,0.162:0.125,Weak,0.119:0.277,Weak,0.167:0.130,Weak,0.551:0.468,Weak,NA,NA
2018,25,82000,Massachusetts,Worcester city,TRUE,Age 45 and Over,age,0.050:0.070,Weak,0.067:0.161,Weak,0.057:0.073,Weak,0.826:0.696,Weak,NA,NA
2018,25,82000,Massachusetts,Worcester city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,25,82000,Massachusetts,Worcester city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,03000,Michigan,Ann Arbor city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,03000,Michigan,Ann Arbor city,TRUE,Under Age 45,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,03000,Michigan,Ann Arbor city,TRUE,Age 45 and Over,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,03000,Michigan,Ann Arbor city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,03000,Michigan,Ann Arbor city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,21000,Michigan,Dearborn city,TRUE,All,all,0.006:0.044,Weak,0.053:0.039,Weak,0.033:0.057,Weak,0.908:0.860,Weak,NA,NA
2018,26,21000,Michigan,Dearborn city,TRUE,Under Age 45,age,0.007:0.044,Weak,0.021:0.027,Weak,0.035:0.096,Weak,0.937:0.832,Weak,NA,NA
2018,26,21000,Michigan,Dearborn city,TRUE,Age 45 and Over,age,0.005:0.044,Weak,0.067:0.045,Weak,0.033:0.035,Weak,0.895:0.875,Weak,NA,NA
2018,26,21000,Michigan,Dearborn city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,21000,Michigan,Dearborn city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,22000,Michigan,Detroit city,TRUE,All,all,0.603:0.781,Strong,0.066:0.050,Strong,0.047:0.039,Strong,0.284:0.130,Strong,NA,NA
2018,26,22000,Michigan,Detroit city,TRUE,Under Age 45,age,0.393:0.721,Strong,0.199:0.075,Strong,0.051:0.054,Strong,0.357:0.150,Strong,NA,NA
2018,26,22000,Michigan,Detroit city,TRUE,Age 45 and Over,age,0.663:0.819,Strong,0.028:0.034,Strong,0.046:0.029,Strong,0.263:0.117,Strong,NA,NA
2018,26,22000,Michigan,Detroit city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,22000,Michigan,Detroit city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,27440,Michigan,Farmington Hills city,TRUE,All,all,0.307:0.423,Marginal,0.004:0.016,Marginal,0.087:0.107,Marginal,0.602:0.454,Marginal,NA,NA
2018,26,27440,Michigan,Farmington Hills city,TRUE,Under Age 45,age,0.287:0.386,Marginal,0.011:0.034,Marginal,0.100:0.206,Marginal,0.601:0.373,Marginal,NA,NA
2018,26,27440,Michigan,Farmington Hills city,TRUE,Age 45 and Over,age,0.313:0.440,Marginal,0.003:0.008,Marginal,0.083:0.063,Marginal,0.602:0.490,Marginal,NA,NA
2018,26,27440,Michigan,Farmington Hills city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,27440,Michigan,Farmington Hills city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,29000,Michigan,Flint city,TRUE,All,all,0.510:0.561,Weak,0.016:0.019,Weak,0.016:0.031,Weak,0.458:0.388,Weak,NA,NA
2018,26,29000,Michigan,Flint city,TRUE,Under Age 45,age,0.238:0.600,Weak,0.009:0.023,Weak,0.039:0.039,Weak,0.715:0.338,Weak,NA,NA
2018,26,29000,Michigan,Flint city,TRUE,Age 45 and Over,age,0.567:0.533,Weak,0.017:0.017,Weak,0.011:0.025,Weak,0.404:0.425,Weak,NA,NA
2018,26,29000,Michigan,Flint city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,29000,Michigan,Flint city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,34000,Michigan,Grand Rapids city,TRUE,All,all,0.085:0.163,Strong,0.059:0.104,Strong,0.026:0.054,Strong,0.830:0.679,Strong,NA,NA
2018,26,34000,Michigan,Grand Rapids city,TRUE,Under Age 45,age,0.045:0.129,Strong,0.110:0.154,Strong,0.051:0.068,Strong,0.793:0.649,Strong,NA,NA
2018,26,34000,Michigan,Grand Rapids city,TRUE,Age 45 and Over,age,0.107:0.193,Strong,0.030:0.061,Strong,0.011:0.042,Strong,0.852:0.704,Strong,NA,NA
2018,26,34000,Michigan,Grand Rapids city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,34000,Michigan,Grand Rapids city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,46000,Michigan,Lansing city,TRUE,All,all,0.108:0.181,Weak,0.076:0.106,Weak,0.040:0.068,Weak,0.776:0.645,Weak,NA,NA
2018,26,46000,Michigan,Lansing city,TRUE,Under Age 45,age,0.056:0.195,Weak,0.112:0.096,Weak,0.054:0.107,Weak,0.778:0.602,Weak,NA,NA
2018,26,46000,Michigan,Lansing city,TRUE,Age 45 and Over,age,0.131:0.169,Weak,0.060:0.114,Weak,0.033:0.036,Weak,0.775:0.681,Weak,NA,NA
2018,26,46000,Michigan,Lansing city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,46000,Michigan,Lansing city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,49000,Michigan,Livonia city,TRUE,All,all,0.070:0.182,Marginal,0.021:0.016,Marginal,0.066:0.043,Marginal,0.843:0.759,Marginal,NA,NA
2018,26,49000,Michigan,Livonia city,TRUE,Under Age 45,age,0.133:0.288,Marginal,0.018:0.014,Marginal,0.137:0.087,Marginal,0.713:0.611,Marginal,NA,NA
2018,26,49000,Michigan,Livonia city,TRUE,Age 45 and Over,age,0.047:0.128,Marginal,0.022:0.017,Marginal,0.040:0.021,Marginal,0.891:0.834,Marginal,NA,NA
2018,26,49000,Michigan,Livonia city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,49000,Michigan,Livonia city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,69035,Michigan,Rochester Hills city,TRUE,All,all,0.017:0.041,Marginal,0.008:0.020,Marginal,0.206:0.174,Marginal,0.769:0.765,Marginal,NA,NA
2018,26,69035,Michigan,Rochester Hills city,TRUE,Under Age 45,age,0.007:0.049,Marginal,0.015:0.042,Marginal,0.302:0.288,Marginal,0.677:0.620,Marginal,NA,NA
2018,26,69035,Michigan,Rochester Hills city,TRUE,Age 45 and Over,age,0.020:0.037,Marginal,0.006:0.010,Marginal,0.177:0.121,Marginal,0.797:0.832,Marginal,NA,NA
2018,26,69035,Michigan,Rochester Hills city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,69035,Michigan,Rochester Hills city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,74900,Michigan,Southfield city,TRUE,All,all,0.307:0.423,Marginal,0.004:0.016,Marginal,0.087:0.107,Marginal,0.602:0.454,Marginal,NA,NA
2018,26,74900,Michigan,Southfield city,TRUE,Under Age 45,age,0.287:0.386,Marginal,0.011:0.034,Marginal,0.100:0.206,Marginal,0.601:0.373,Marginal,NA,NA
2018,26,74900,Michigan,Southfield city,TRUE,Age 45 and Over,age,0.313:0.440,Marginal,0.003:0.008,Marginal,0.083:0.063,Marginal,0.602:0.490,Marginal,NA,NA
2018,26,74900,Michigan,Southfield city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,74900,Michigan,Southfield city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,76460,Michigan,Sterling Heights city,TRUE,All,all,0.013:0.034,Strong,0.004:0.006,Strong,0.089:0.085,Strong,0.894:0.875,Strong,NA,NA
2018,26,76460,Michigan,Sterling Heights city,TRUE,Under Age 45,age,NA,NA,0.005:0.012,Strong,0.184:0.141,Strong,0.811:0.807,Strong,NA,NA
2018,26,76460,Michigan,Sterling Heights city,TRUE,Age 45 and Over,age,0.017:0.031,Strong,0.003:0.002,Strong,0.057:0.056,Strong,0.922:0.911,Strong,NA,NA
2018,26,76460,Michigan,Sterling Heights city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,76460,Michigan,Sterling Heights city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,80700,Michigan,Troy city,TRUE,All,all,0.016:0.038,Marginal,0.008:0.019,Marginal,0.207:0.176,Marginal,0.769:0.767,Marginal,NA,NA
2018,26,80700,Michigan,Troy city,TRUE,Under Age 45,age,0.006:0.046,Marginal,0.015:0.040,Marginal,0.303:0.291,Marginal,0.676:0.622,Marginal,NA,NA
2018,26,80700,Michigan,Troy city,TRUE,Age 45 and Over,age,0.019:0.034,Marginal,0.006:0.009,Marginal,0.178:0.122,Marginal,0.797:0.835,Marginal,NA,NA
2018,26,80700,Michigan,Troy city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,80700,Michigan,Troy city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,84000,Michigan,Warren city,TRUE,All,all,0.038:0.170,Marginal,0.016:0.025,Marginal,0.074:0.054,Marginal,0.872:0.751,Marginal,NA,NA
2018,26,84000,Michigan,Warren city,TRUE,Under Age 45,age,0.052:0.269,Marginal,0.014:0.022,Marginal,0.141:0.077,Marginal,0.794:0.631,Marginal,NA,NA
2018,26,84000,Michigan,Warren city,TRUE,Age 45 and Over,age,0.033:0.120,Marginal,0.017:0.026,Marginal,0.050:0.043,Marginal,0.900:0.811,Marginal,NA,NA
2018,26,84000,Michigan,Warren city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,84000,Michigan,Warren city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,86000,Michigan,Westland city,TRUE,All,all,0.081:0.235,Marginal,0.018:0.016,Marginal,0.043:0.031,Marginal,0.859:0.718,Marginal,NA,NA
2018,26,86000,Michigan,Westland city,TRUE,Under Age 45,age,0.108:0.317,Marginal,0.039:0.020,Marginal,0.034:0.035,Marginal,0.819:0.629,Marginal,NA,NA
2018,26,86000,Michigan,Westland city,TRUE,Age 45 and Over,age,0.071:0.192,Marginal,0.011:0.015,Marginal,0.045:0.029,Marginal,0.873:0.764,Marginal,NA,NA
2018,26,86000,Michigan,Westland city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,86000,Michigan,Westland city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,88940,Michigan,Wyoming city,TRUE,All,all,0.012:0.073,Marginal,0.041:0.096,Marginal,0.044:0.048,Marginal,0.904:0.783,Marginal,NA,NA
2018,26,88940,Michigan,Wyoming city,TRUE,Under Age 45,age,0.011:0.114,Marginal,0.098:0.169,Marginal,0.063:0.062,Marginal,0.828:0.655,Marginal,NA,NA
2018,26,88940,Michigan,Wyoming city,TRUE,Age 45 and Over,age,0.012:0.046,Marginal,0.021:0.049,Marginal,0.038:0.040,Marginal,0.929:0.865,Marginal,NA,NA
2018,26,88940,Michigan,Wyoming city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,26,88940,Michigan,Wyoming city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,06616,Minnesota,Bloomington city,TRUE,All,all,0.018:0.056,Marginal,0.029:0.074,Marginal,0.043:0.085,Marginal,0.910:0.786,Marginal,NA,NA
2018,27,06616,Minnesota,Bloomington city,TRUE,Under Age 45,age,0.036:0.088,Marginal,0.054:0.097,Marginal,0.036:0.143,Marginal,0.875:0.673,Marginal,NA,NA
2018,27,06616,Minnesota,Bloomington city,TRUE,Age 45 and Over,age,0.012:0.039,Marginal,0.021:0.062,Marginal,0.045:0.055,Marginal,0.922:0.844,Marginal,NA,NA
2018,27,06616,Minnesota,Bloomington city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,06616,Minnesota,Bloomington city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,TRUE,All,all,0.098:0.218,Marginal,0.015:0.041,Marginal,0.149:0.114,Marginal,0.738:0.627,Marginal,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,TRUE,Under Age 45,age,0.107:0.300,Marginal,0.032:0.072,Marginal,0.274:0.181,Marginal,0.587:0.446,Marginal,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,TRUE,Age 45 and Over,age,0.092:0.159,Marginal,0.005:0.018,Marginal,0.075:0.066,Marginal,0.827:0.757,Marginal,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,07966,Minnesota,Brooklyn Park city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,17000,Minnesota,Duluth city,TRUE,All,all,NA,NA,0.016:0.014,Weak,0.026:0.048,Weak,0.958:0.922,Weak,NA,NA
2018,27,17000,Minnesota,Duluth city,TRUE,Under Age 45,age,NA,NA,0.022:0.012,Weak,0.061:0.073,Weak,0.917:0.900,Weak,NA,NA
2018,27,17000,Minnesota,Duluth city,TRUE,Age 45 and Over,age,NA,NA,0.014:0.016,Weak,0.011:0.030,Weak,0.975:0.938,Weak,NA,NA
2018,27,17000,Minnesota,Duluth city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,17000,Minnesota,Duluth city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,43000,Minnesota,Minneapolis city,TRUE,All,all,0.030:0.161,Marginal,0.021:0.061,Marginal,0.043:0.088,Marginal,0.906:0.690,Marginal,NA,NA
2018,27,43000,Minnesota,Minneapolis city,TRUE,Under Age 45,age,0.018:0.147,Marginal,0.033:0.082,Marginal,0.032:0.102,Marginal,0.916:0.668,Marginal,NA,NA
2018,27,43000,Minnesota,Minneapolis city,TRUE,Age 45 and Over,age,0.038:0.177,Marginal,0.013:0.036,Marginal,0.050:0.071,Marginal,0.899:0.716,Marginal,NA,NA
2018,27,43000,Minnesota,Minneapolis city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,43000,Minnesota,Minneapolis city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,51730,Minnesota,Plymouth city,TRUE,All,all,0.021:0.050,Marginal,0.006:0.029,Marginal,0.129:0.119,Marginal,0.843:0.802,Marginal,NA,NA
2018,27,51730,Minnesota,Plymouth city,TRUE,Under Age 45,age,0.022:0.086,Marginal,0.024:0.087,Marginal,0.175:0.137,Marginal,0.779:0.690,Marginal,NA,NA
2018,27,51730,Minnesota,Plymouth city,TRUE,Age 45 and Over,age,0.021:0.032,Marginal,NA,NA,0.113:0.110,Marginal,0.866:0.859,Marginal,NA,NA
2018,27,51730,Minnesota,Plymouth city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,51730,Minnesota,Plymouth city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,54880,Minnesota,Rochester city,TRUE,All,all,0.005:0.062,Marginal,0.035:0.033,Marginal,0.064:0.071,Marginal,0.897:0.833,Marginal,NA,NA
2018,27,54880,Minnesota,Rochester city,TRUE,Under Age 45,age,NA,NA,0.089:0.050,Marginal,0.022:0.077,Marginal,0.889:0.788,Marginal,NA,NA
2018,27,54880,Minnesota,Rochester city,TRUE,Age 45 and Over,age,0.006:0.048,Marginal,0.012:0.022,Marginal,0.082:0.068,Marginal,0.900:0.862,Marginal,NA,NA
2018,27,54880,Minnesota,Rochester city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,54880,Minnesota,Rochester city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,58000,Minnesota,St. Paul city,TRUE,All,all,0.047:0.155,Strong,0.041:0.067,Strong,0.116:0.160,Strong,0.796:0.618,Strong,NA,NA
2018,27,58000,Minnesota,St. Paul city,TRUE,Under Age 45,age,0.071:0.153,Strong,0.032:0.081,Strong,0.201:0.247,Strong,0.696:0.520,Strong,NA,NA
2018,27,58000,Minnesota,St. Paul city,TRUE,Age 45 and Over,age,0.035:0.156,Strong,0.045:0.055,Strong,0.073:0.082,Strong,0.846:0.706,Strong,NA,NA
2018,27,58000,Minnesota,St. Paul city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,58000,Minnesota,St. Paul city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,71428,Minnesota,Woodbury city,TRUE,All,all,0.013:0.028,Marginal,0.030:0.043,Marginal,0.086:0.095,Marginal,0.870:0.834,Marginal,NA,NA
2018,27,71428,Minnesota,Woodbury city,TRUE,Under Age 45,age,0.014:0.034,Marginal,0.038:0.052,Marginal,0.157:0.191,Marginal,0.791:0.723,Marginal,NA,NA
2018,27,71428,Minnesota,Woodbury city,TRUE,Age 45 and Over,age,0.013:0.024,Marginal,0.027:0.037,Marginal,0.057:0.045,Marginal,0.903:0.894,Marginal,NA,NA
2018,27,71428,Minnesota,Woodbury city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,27,71428,Minnesota,Woodbury city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,36000,Mississippi,Jackson city,TRUE,All,all,0.457:0.722,Weak,0.002:0.012,Weak,0.028:0.018,Weak,0.513:0.248,Weak,NA,NA
2018,28,36000,Mississippi,Jackson city,TRUE,Under Age 45,age,0.462:0.757,Weak,0.011:0.022,Weak,0.070:0.025,Weak,0.457:0.196,Weak,NA,NA
2018,28,36000,Mississippi,Jackson city,TRUE,Age 45 and Over,age,0.456:0.695,Weak,0.000:0.004,Weak,0.018:0.013,Weak,0.526:0.287,Weak,NA,NA
2018,28,36000,Mississippi,Jackson city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,36000,Mississippi,Jackson city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,15670,Missouri,Columbia city,TRUE,All,all,0.015:0.094,Marginal,0.015:0.018,Marginal,0.077:0.097,Marginal,0.893:0.791,Marginal,NA,NA
2018,29,15670,Missouri,Columbia city,TRUE,Under Age 45,age,NA,NA,0.047:0.036,Marginal,0.104:0.167,Marginal,0.849:0.702,Marginal,NA,NA
2018,29,15670,Missouri,Columbia city,TRUE,Age 45 and Over,age,0.022:0.091,Marginal,NA,NA,0.065:0.030,Marginal,0.913:0.878,Marginal,NA,NA
2018,29,15670,Missouri,Columbia city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,15670,Missouri,Columbia city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,35000,Missouri,Independence city,TRUE,All,all,0.070:0.138,Weak,0.034:0.057,Weak,0.026:0.037,Weak,0.870:0.769,Weak,NA,NA
2018,29,35000,Missouri,Independence city,TRUE,Under Age 45,age,0.130:0.218,Weak,0.069:0.091,Weak,0.046:0.053,Weak,0.755:0.637,Weak,NA,NA
2018,29,35000,Missouri,Independence city,TRUE,Age 45 and Over,age,0.045:0.087,Weak,0.020:0.035,Weak,0.018:0.027,Weak,0.917:0.851,Weak,NA,NA
2018,29,35000,Missouri,Independence city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,35000,Missouri,Independence city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,38000,Missouri,Kansas City city,TRUE,All,all,0.106:0.276,Strong,0.046:0.074,Strong,0.030:0.043,Strong,0.817:0.607,Strong,NA,NA
2018,29,38000,Missouri,Kansas City city,TRUE,Under Age 45,age,0.075:0.267,Strong,0.072:0.085,Strong,0.035:0.059,Strong,0.817:0.589,Strong,NA,NA
2018,29,38000,Missouri,Kansas City city,TRUE,Age 45 and Over,age,0.121:0.284,Strong,0.034:0.064,Strong,0.028:0.031,Strong,0.817:0.621,Strong,NA,NA
2018,29,38000,Missouri,Kansas City city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,38000,Missouri,Kansas City city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,41348,Missouri,Lee's Summit city,TRUE,All,all,0.039:0.057,Strong,0.014:0.023,Strong,0.037:0.039,Strong,0.910:0.881,Strong,NA,NA
2018,29,41348,Missouri,Lee's Summit city,TRUE,Under Age 45,age,0.008:0.059,Strong,0.022:0.029,Strong,0.069:0.044,Strong,0.900:0.867,Strong,NA,NA
2018,29,41348,Missouri,Lee's Summit city,TRUE,Age 45 and Over,age,0.050:0.056,Strong,0.011:0.020,Strong,0.025:0.036,Strong,0.914:0.888,Strong,NA,NA
2018,29,41348,Missouri,Lee's Summit city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,41348,Missouri,Lee's Summit city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,54074,Missouri,O'Fallon city,TRUE,All,all,0.022:0.030,Marginal,0.015:0.021,Marginal,0.031:0.035,Marginal,0.932:0.913,Marginal,NA,NA
2018,29,54074,Missouri,O'Fallon city,TRUE,Under Age 45,age,0.018:0.021,Marginal,0.034:0.040,Marginal,0.031:0.047,Marginal,0.916:0.892,Marginal,NA,NA
2018,29,54074,Missouri,O'Fallon city,TRUE,Age 45 and Over,age,0.023:0.035,Marginal,0.007:0.011,Marginal,0.030:0.029,Marginal,0.939:0.926,Marginal,NA,NA
2018,29,54074,Missouri,O'Fallon city,TRUE,Age 10 to 14,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,54074,Missouri,O'Fallon city,TRUE,Age 15 to 17,age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,65000,Missouri,St. Louis city,TRUE,All,all,0.297:0.424,Weak,0.026:0.037,Weak,0.035:0.059,Weak,0.641:0.480,Weak,NA,NA
2018,29,65000,Missouri,St. Louis city,TRUE,Under Age 45,age,0.351:0.361,Weak,0.034:0.051,Weak,0.029:0.079,Weak,0.586:0.508,Weak,NA,NA
