state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,rate_low_birth_weight,rate_low_birth_weight_lb,rate_low_birth_weight_ub,rate_low_birth_weight_quality,share_employed,share_employed_ub,share_employed_lb,share_employed_quality
48,101,race-ethnicity,"White, Non-Hispanic",0.37345556,0.4435406978,0.3033704222,2,0.8927648579,0.9457504184,0.8397792974,2,NA,NA,NA,NA,25221.942816,57232.25024,110636.3236,2,0.074098848,0.070969261,0.077228434,3,0.755302761,0.7701565798,0.7404489422,2
48,103,all,All,0.2572207084,0.4086688474,0.1057725695,2,0.9051094693,1,0.7853377882,3,1.015783,0.66143471,1.3701311,1,23098.61,52681.04,101309.7,2,0.081795335,0.079519384,0.084071286,3,0.7363808903,0.7803352662,0.6924265143,2
48,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22069.199925,46209.334864,87591.640016,3,0.14425489,0.13334741,0.15516238,3,0.8253768844,0.9612308942,0.6895228747,3
48,103,race-ethnicity,Hispanic,0.1957084721,0.2685392931,0.122877651,2,0.8990444537,0.9627185105,0.8353703969,3,1.0709137,0.74113333,1.400694,1,18649.358727,44408.060928,93663.403503,2,0.079876587,0.076398216,0.083354957,3,0.740900754,0.7655984258,0.7162030823,2
48,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16749.93925,51805.234848,95320.742274,3,0.080588646,0.066465355,0.094711937,3,0.8366477273,0.9434821146,0.7298133399,3
48,103,race-ethnicity,"White, Non-Hispanic",0.6014492754,0.7223494982,0.4805490526,3,0.7293777135,0.8745096015,0.5842458254,3,0.79708791,-0.23782444,1.8320003,3,25902.617424,63591.277904,120307.01479,2,0.074098848,0.070969261,0.077228434,3,0.7451257963,0.7733169254,0.7169346671,2
48,105,all,All,0.3362948338,0.4845710397,0.1880186279,2,0.768178294,0.9486688523,0.5876877356,3,1.1950659,0.7853635,1.6047683,1,18235.75,46298.53,98270.41,2,0.081795335,0.079519384,0.084071286,3,0.7464360973,0.7885993831,0.7042728115,2
48,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14414.196544,23111.045956,59570.1036,3,0.14425489,0.13334741,0.15516238,3,NA,NA,NA,NA
48,105,race-ethnicity,Hispanic,0.3781512605,0.4951440939,0.2611584271,3,0.8829499323,0.9686957734,0.7972040912,3,1.1367604,0.77257603,1.5009447,1,17176.503025,40755.496375,84788.036784,2,0.079876587,0.076398216,0.083354957,3,0.7529646902,0.7813159272,0.7246134532,2
48,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31659.422548,47480.940144,82209.10492,3,0.080588646,0.066465355,0.094711937,3,0.7808599168,0.9179069143,0.64381291919999994,3
48,105,race-ethnicity,"White, Non-Hispanic",0.3408644401,0.4503528233,0.2313760569,3,0.8254504505,0.9257686195,0.7251322814,3,NA,NA,NA,NA,24432.1209,54707.238,107574.8029,2,0.074098848,0.070969261,0.077228434,3,0.783407541,0.8056128021,0.7612022799,2
48,107,all,All,0.4678196768,0.6104709956,0.3251683579,2,0.8035606654,0.9251758225,0.6819455084,2,1.0037076,0.65963191,1.3477833,1,18651.12,44778.89,90874.8,2,0.081795335,0.079519384,0.084071286,3,0.8051223644,0.8354575997,0.7747871291,2
48,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12663.365984,24936.899076,67427.3292,3,0.14425489,0.13334741,0.15516238,3,0.6431679721,0.7523206338,0.5340153105,3
48,107,race-ethnicity,Hispanic,0.2802976612,0.3486240112,0.2119713112,2,0.8673565381,0.9290826368,0.8056304394,2,1.1703856,0.8537693,1.4870019,1,18547.414336,40200.829884,70812.277052,2,0.079876587,0.076398216,0.083354957,3,0.7531717172,0.7735663263,0.732777108,2
48,107,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19271.239962,60065.8267,84960.09978,3,0.080588646,0.066465355,0.094711937,3,0.6831460674,0.7971323057,0.5691598291,3
48,107,race-ethnicity,"White, Non-Hispanic",0.3826185102,0.4933573583,0.271879662,3,0.8959143969,0.9597177238,0.83211107,3,NA,NA,NA,NA,23614.278759,55264.715275,108790.79094,2,0.074098848,0.070969261,0.077228434,3,0.7790711416,0.7995932051,0.758549078,2
48,109,all,All,0.2572207084,0.4086688474,0.1057725695,2,0.905109493,1,0.7853378253,3,0.80422407,-0.069228046,1.6776762,3,23098.61,52681.04,101309.7,2,0.081795335,0.079519384,0.084071286,3,0.7363808997,0.7803352752,0.6924265243,2
48,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22069.199925,46209.334864,87591.640016,3,0.14425489,0.13334741,0.15516238,3,0.8253768844,0.9612308942,0.6895228747,3
48,109,race-ethnicity,Hispanic,0.1957084721,0.2685392931,0.122877651,2,0.8990444537,0.9627185105,0.8353703969,3,0.40244642,-0.61860138,1.4234942,3,18649.358727,44408.060928,93663.403503,2,0.079876587,0.076398216,0.083354957,3,0.740900754,0.7655984258,0.7162030823,2
48,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16749.93925,51805.234848,95320.742274,3,0.080588646,0.066465355,0.094711937,3,0.8366477273,0.9434821146,0.7298133399,3
48,109,race-ethnicity,"White, Non-Hispanic",0.6014492754,0.7223494982,0.4805490526,3,0.7293777135,0.8745096015,0.5842458254,3,NA,NA,NA,NA,25902.617424,63591.277904,120307.01479,2,0.074098848,0.070969261,0.077228434,3,0.7451257963,0.7733169254,0.7169346671,2
48,111,all,All,0.4806576402,0.5944950512,0.3668202293,2,0.8817626414,0.9740751067,0.7894501761,2,0.99001098,-0.71245098,2.6924729,3,22288.13,48719.83,99283.51,2,0.081795335,0.079519384,0.084071286,3,0.7717713235,0.7991001761,0.744442471,2
48,111,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9325.184958,29481.1227,51637.41055,3,0.14425489,0.13334741,0.15516238,3,0.6671251719,0.7634207399,0.570829604,3
48,111,race-ethnicity,Hispanic,0.3238126868,0.3937440972,0.2538812765,2,0.8082141547,0.8725193893,0.7439089202,2,1.0299094,-0.75051188,2.8103306,3,20804.816175,43769.135616,83004.470175,2,0.079876587,0.076398216,0.083354957,3,0.7562825648,0.7772085736,0.7353565559,2
48,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16577.432466,35458.395,82263.4764,2,0.080588646,0.066465355,0.094711937,3,0.7197003085,0.7817936736,0.6576069434,2
48,111,race-ethnicity,"White, Non-Hispanic",0.3444863336,0.4129637051,0.2760089622,2,0.909555442,0.9610887949,0.8580220892,2,0.50212884,-1.6853455,2.6896031,3,24538.005525,55112.574352,107756.2618,2,0.074098848,0.070969261,0.077228434,3,0.7877022654,0.8027956015,0.7726089292,2
48,113,all,All,0.3707503848,0.4104726666,0.331028103,1,0.8975941754,0.9256378709,0.8695504798,1,0.95600706,0.93912649,0.97288764,1,27353.62,59772.72,121571.6,1,0.083721317,0.080863528,0.086579107,1,0.8055401483,0.8133409359,0.7977393607,1
48,113,race-ethnicity,"Black, Non-Hispanic",0.4298202413,0.4736986604,0.3859418223,1,0.8736865149,0.9054199947,0.841953035,1,1.0007205,0.973813,1.0276279,1,16370.138721,41443.581165,84087.051,1,0.13433401,0.12682743,0.14184059,1,0.7777499312,0.7866084376,0.7688914248,1
48,113,race-ethnicity,Hispanic,0.3153089223,0.3398506179,0.2907672267,1,0.8311193112,0.8523081057,0.8099305166,1,0.95270503,0.9348588,0.97055125,1,24658.854954,47660.371137,84788.036784,1,0.067694061,0.063974053,0.071414068,1,0.7796110456,0.7857365903,0.773485501,1
48,113,race-ethnicity,Other Races and Ethnicities,0.4271749756,0.48112215,0.3732278011,1,0.9032894737,0.9432652376,0.8633137097,1,NA,NA,NA,NA,29872.573775,73129.318768,141820.79953,1,0.086149767,0.076139145,0.096160389,1,0.7865361815,0.7980386287,0.7750337342,1
48,113,race-ethnicity,"White, Non-Hispanic",0.5287671233,0.5634230027,0.4941112438,1,0.9086321102,0.93448968080000006,0.8827745396,1,0.91027498,0.87160575,0.94894421,1,33914.814208,78225.58104,160069.326,1,0.066200711,0.060604505,0.071796916,1,0.8310472034,0.8365683125,0.8255260944,1
48,115,all,All,0.3362948338,0.4845710397,0.1880186279,2,0.768178279,0.9486688415,0.5876877166,3,1.0868152,0.83903897,1.3345915,1,18235.75,46298.53,98270.41,2,0.081795335,0.079519384,0.084071286,3,0.7464361019,0.7885993874,0.7042728164,2
48,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14414.196544,23111.045956,59570.1036,3,0.14425489,0.13334741,0.15516238,3,NA,NA,NA,NA
48,115,race-ethnicity,Hispanic,0.3781512605,0.4951440939,0.2611584271,3,0.8829499323,0.9686957734,0.7972040912,3,1.0881089,0.86059427,1.3156235,1,17176.503025,40755.496375,84788.036784,2,0.079876587,0.076398216,0.083354957,3,0.7529646902,0.7813159272,0.7246134532,2
48,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31659.422548,47480.940144,82209.10492,3,0.080588646,0.066465355,0.094711937,3,0.7808599168,0.9179069143,0.64381291919999994,3
48,115,race-ethnicity,"White, Non-Hispanic",0.3408644401,0.4503528233,0.2313760569,3,0.8254504505,0.9257686195,0.7251322814,3,0.91282463,0.3217518,1.5038974,1,24432.1209,54707.238,107574.8029,2,0.074098848,0.070969261,0.077228434,3,0.783407541,0.8056128021,0.7612022799,2
48,117,all,All,0.4806576402,0.5944950512,0.3668202293,2,0.8817626499,0.9740751123,0.7894501874,2,0.75807488,0.57382786,0.9423219,1,22288.13,48719.83,99283.51,2,0.081795335,0.079519384,0.084071286,3,0.7717713185,0.7991001713,0.7444424658,2
48,117,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9325.184958,29481.1227,51637.41055,3,0.14425489,0.13334741,0.15516238,3,0.6671251719,0.7634207399,0.570829604,3
48,117,race-ethnicity,Hispanic,0.3238126868,0.3937440972,0.2538812765,2,0.8082141547,0.8725193893,0.7439089202,2,0.768852,0.61304629,0.9246577,1,20804.816175,43769.135616,83004.470175,2,0.079876587,0.076398216,0.083354957,3,0.7562825648,0.7772085736,0.7353565559,2
48,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16577.432466,35458.395,82263.4764,2,0.080588646,0.066465355,0.094711937,3,0.7197003085,0.7817936736,0.6576069434,2
48,117,race-ethnicity,"White, Non-Hispanic",0.3444863336,0.4129637051,0.2760089622,2,0.909555442,0.9610887949,0.8580220892,2,0.66057491,0.16392067,1.1572292,3,24538.005525,55112.574352,107756.2618,2,0.074098848,0.070969261,0.077228434,3,0.7877022654,0.8027956015,0.7726089292,2
48,119,all,All,0.3179021389,0.4444702994,0.1913339784,2,0.8860759377,0.9700447344,0.8021071411,2,0.91853654,0.51725382,1.3198192,1,20748.23,50046.99,94218.02,2,0.081795335,0.079519384,0.084071286,3,0.7529003469,0.7850375325,0.7207631614,2
48,119,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14183.358,29886.3615,56653.886103,2,0.14425489,0.13334741,0.15516238,3,0.7408450704,0.7881930615,0.6934970793,2
48,119,race-ethnicity,Hispanic,0.2349914237,0.3388698215,0.1311130259,3,0.9349693252,1,0.8672942425,3,NA,NA,NA,NA,22586.928693,46832.207346,79183.66152,2,0.079876587,0.076398216,0.083354957,3,0.716838685,0.7523888129,0.6812885572,2
48,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21984.2049,44551.976151,84788.036784,2,0.080588646,0.066465355,0.094711937,3,0.76525276,0.8372860002,0.6932195198,2
48,119,race-ethnicity,"White, Non-Hispanic",0.4384439359,0.5250851229,0.351802749,2,0.9054794521,0.9526127283,0.8583461758,2,0.79034019,0.4062486,1.1744318,1,22044.829488,50654.85,100287.86625,2,0.074098848,0.070969261,0.077228434,3,0.7734571997,0.7899155443,0.7569988552,2
48,121,all,All,0.4754128025,0.5449741132,0.4058514919,1,0.9583994614,0.9880685499,0.9287303728,1,0.99049181,0.96031487,1.0206687,1,39510.78,88139.44,165459,1,0.068674698,0.06370791,0.073641486,1,0.843991019,0.8558876095,0.8320944286,1
48,121,race-ethnicity,"Black, Non-Hispanic",0.4689984102,0.5997044492,0.3382923711,3,0.9491593275,1,0.895755228,3,0.96418649,0.89010262,1.0382704,1,30392.91,57619.927368,116397.45563,1,0.12623763,0.1075396,0.14493567,1,0.8772451083,0.8953864045,0.8591038121,1
48,121,race-ethnicity,Hispanic,0.3844173674,0.4479811146,0.3208536202,1,0.9365117393,0.9729531496,0.9000703291,1,1.0298175,0.98332953,1.0763054,1,30406.0306,60153.0036,116303.5356,1,0.056581058,0.047509748,0.065652363,1,0.8167718692,0.8313263799,0.8022173584,1
48,121,race-ethnicity,Other Races and Ethnicities,0.5029644269,0.5797226019,0.4262062519,1,0.9399903985,0.9858583705,0.8941224264,1,NA,NA,NA,NA,36263.259918,96020.21165,174788.2884,1,0.076419212,0.062371634,0.09046679,1,0.7886307759,0.8059819978,0.7712795541,1
48,121,race-ethnicity,"White, Non-Hispanic",0.5574206568,0.5980544367,0.5167868768,1,0.9483512966,0.9682965626,0.9284060305,1,0.96271169,0.92853218,0.9968912,1,43315.88745,93248.816013,167330.54453,1,0.05859375,0.051993299,0.065194197,1,0.8436930295,0.8503398289,0.8370462302,1
48,123,all,All,0.427184466,0.5733499579,0.2810189741,2,0.8906666669,1,0.780814376,2,0.97607273,0.79696524,1.1551802,1,25530.04,60785.82,112453.8,2,0.081795335,0.079519384,0.084071286,3,0.7876615807,0.8200102192,0.7553129422,2
48,123,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,1.0262744,0.55267543,1.4998734,3,11736.05015,30815.063804,66864.402,2,0.14425489,0.13334741,0.15516238,3,0.8496007098,0.9203746477,0.778826772,3
48,123,race-ethnicity,Hispanic,0.4632911392,0.5686820665,0.357900212,3,0.9165109034,0.9779001734,0.8551216335,3,0.87182677,0.67720711,1.0664464,1,20484.137025,52170.867375,93248.816013,2,0.079876587,0.076398216,0.083354957,3,0.7583118939,0.7830552568,0.733568531,2
48,123,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17283.396075,74681.93865,106586.68899,3,0.080588646,0.066465355,0.094711937,3,0.6770072993,0.8053478838,0.5486667148,3
48,123,race-ethnicity,"White, Non-Hispanic",0.38767507,0.4779094353,0.2974407048,2,0.944200627,0.9918884909,0.896512763,3,1.1012219,0.8594653,1.3429786,1,29114.153688,70178.5042,130160.44003,2,0.074098848,0.070969261,0.077228434,3,0.8022354098,0.8199010804,0.7845697391,2
48,125,all,All,0.4678196768,0.6104709956,0.3251683579,2,0.8035606628,0.9251758204,0.6819455051,2,1.0544571,0.53599513,1.572919,1,18651.12,44778.89,90874.8,2,0.081795335,0.079519384,0.084071286,3,0.8051223598,0.8354575954,0.7747871243,2
48,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12663.365984,24936.899076,67427.3292,3,0.14425489,0.13334741,0.15516238,3,0.6431679721,0.7523206338,0.5340153105,3
48,125,race-ethnicity,Hispanic,0.2802976612,0.3486240112,0.2119713112,2,0.8673565381,0.9290826368,0.8056304394,2,NA,NA,NA,NA,18547.414336,40200.829884,70812.277052,2,0.079876587,0.076398216,0.083354957,3,0.7531717172,0.7735663263,0.732777108,2
48,125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19271.239962,60065.8267,84960.09978,3,0.080588646,0.066465355,0.094711937,3,0.6831460674,0.7971323057,0.5691598291,3
48,125,race-ethnicity,"White, Non-Hispanic",0.3826185102,0.4933573583,0.271879662,3,0.8959143969,0.9597177238,0.83211107,3,1.0026064,0.45730075,1.547912,3,23614.278759,55264.715275,108790.79094,2,0.074098848,0.070969261,0.077228434,3,0.7790711416,0.7995932051,0.758549078,2
48,127,all,All,0.3265682657,0.4776767983,0.1754597331,2,0.8204182435,0.9494407204,0.6913957666,2,0.96510857,0.7271384,1.2030787,1,15196.45,39510.78,83073.95,2,0.081795335,0.079519384,0.084071286,3,0.7020825259,0.7494583338,0.6547067181,2
48,127,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14425489,0.13334741,0.15516238,3,NA,NA,NA,NA
48,127,race-ethnicity,Hispanic,0.372898729,0.450030249,0.295767209,2,0.8788860104,0.9349711527,0.822800868,2,0.96684635,0.77037954,1.1633132,1,13507.724728,37299.728643,78950.603553,2,0.079876587,0.076398216,0.083354957,3,0.7175434458,0.7390905776,0.6959963139,2
48,127,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25327.739556,84425.79852,166147.908,3,0.080588646,0.066465355,0.094711937,3,0.9045837231,0.9860178955,0.8231495507,3
48,127,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21001.156684,55157.822225,118211.6122,2,0.074098848,0.070969261,0.077228434,3,0.754077472,0.797780225,0.7103747189,2
48,129,all,All,0.4806576402,0.5944950512,0.3668202293,2,0.8817626627,0.9740751208,0.7894502047,2,0.92170364,0.4157635,1.4276438,1,22288.13,48719.83,99283.51,2,0.081795335,0.079519384,0.084071286,3,0.7717713183,0.7991001711,0.7444424656,2
48,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9325.184958,29481.1227,51637.41055,3,0.14425489,0.13334741,0.15516238,3,0.6671251719,0.7634207399,0.570829604,3
48,129,race-ethnicity,Hispanic,0.3238126868,0.3937440972,0.2538812765,2,0.8082141547,0.8725193893,0.7439089202,2,NA,NA,NA,NA,20804.816175,43769.135616,83004.470175,2,0.079876587,0.076398216,0.083354957,3,0.7562825648,0.7772085736,0.7353565559,2
48,129,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16577.432466,35458.395,82263.4764,2,0.080588646,0.066465355,0.094711937,3,0.7197003085,0.7817936736,0.6576069434,2
48,129,race-ethnicity,"White, Non-Hispanic",0.3444863336,0.4129637051,0.2760089622,2,0.909555442,0.9610887949,0.8580220892,2,0.91389912,0.45547649,1.3723217,3,24538.005525,55112.574352,107756.2618,2,0.074098848,0.070969261,0.077228434,3,0.7877022654,0.8027956015,0.7726089292,2
48,131,all,All,0.4767378216,0.6315216385,0.3219540047,2,0.760338049,0.9387186563,0.5819574416,3,1.1722181,0.94793367,1.3965025,1,13778.12,34293.33,70916.79,2,0.081795335,0.079519384,0.084071286,3,0.6764665132,0.7252700716,0.6276629547,2
48,131,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14425489,0.13334741,0.15516238,3,NA,NA,NA,NA
48,131,race-ethnicity,Hispanic,0.4859653405,0.5725517909,0.3993788901,2,0.7935092725,0.8753403792,0.7116781658,3,1.1952753,1.0114521,1.3790985,1,12484.01532,30815.063804,67830.62968,2,0.079876587,0.076398216,0.083354957,3,0.6675575041,0.6917803893,0.6433346188,2
48,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080588646,0.066465355,0.094711937,3,NA,NA,NA,NA
48,131,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21124.4869,56224.735875,105682.39596,2,0.074098848,0.070969261,0.077228434,3,0.7515991471,0.8196227926,0.6835755016,2
48,133,all,All,0.2801807618,0.395758171,0.1646033525,2,0.7553516484,0.8823726318,0.628330665,2,0.97630471,0.7571553,1.1954541,1,23382.28,49641.75,97358.62,2,0.081795335,0.079519384,0.084071286,3,0.7690642799,0.79667459920000006,0.7414539605,2
48,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12157.164,32113.294125,67016.36655,2,0.14425489,0.13334741,0.15516238,3,0.8105345912,0.8938446328,0.7272245496,3
48,133,race-ethnicity,Hispanic,0.3728448276,0.4649013796,0.2807882756,2,0.8353383459,0.9316205646,0.7390561272,3,0.96952522,0.6171329,1.3219175,1,19077.082992,42001.30578,82668.360896,2,0.079876587,0.076398216,0.083354957,3,0.7261134838,0.7547290818,0.6974978858,2
48,133,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22288.134,40968.27405,76815.76595,3,0.080588646,0.066465355,0.094711937,3,0.6529284165,0.7636594136,0.5421974194,3
48,133,race-ethnicity,"White, Non-Hispanic",0.3197358197,0.3892330454,0.2502385941,2,0.7433628319,0.8218399035,0.6648857602,2,0.98014742,0.7674343,1.1928605,1,20985.492176,47412.9396,97257.312,2,0.074098848,0.070969261,0.077228434,3,0.7452458538,0.7601101285,0.7303815791,2
48,135,all,All,0.2477173482,0.3673748148,0.1280598816,1,0.6012125295,0.805823773,0.396601286,3,0.99020976,0.92639476,1.0540248,1,28974.57,63825.11,124307,1,0.086433262,0.075915270000000007,0.096951254,1,0.7891919568,0.8267119766,0.751671937,1
48,135,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.99546212,0.75286478,1.2380594,1,23098.6116,44513.193648,74361.3198,3,0.16,0.095731124,0.22426887,2,0.7734507281,0.8576274347,0.6892740214,3
48,135,race-ethnicity,Hispanic,0.3273480663,0.4086406963,0.2460554363,1,0.8242964997,0.9029226027,0.7456703966,3,0.98511463,0.9254989,1.0447303,1,25327.425,54052.235776,109414.476,1,0.078361981,0.066518597,0.090205364,1,0.7656701004,0.7888934757,0.742446725,1
48,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37299.728643,95822.626388,149438.652,3,NA,NA,NA,3,0.8620689655,0.9532021883,0.7709357427,3
48,135,race-ethnicity,"White, Non-Hispanic",0.4938828075,0.6193495588,0.3684160561,3,0.8277919864,0.9462899959,0.7092939768,3,0.99328631,0.87914401,1.1074287,1,30311.265072,70812.277052,131420.90632,1,0.097222224,0.073027648,0.1214168,1,0.7863176093,0.8130980787,0.7595371399,1
48,137,all,All,0.3265682657,0.4776767983,0.1754597331,2,0.8204182087,0.9494406953,0.691395722,2,1.0561901,0.47502053,1.6373597,3,15196.45,39510.78,83073.95,2,0.081795335,0.079519384,0.084071286,3,0.7020825185,0.7494583266,0.6547067103,2
48,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14425489,0.13334741,0.15516238,3,NA,NA,NA,NA
48,137,race-ethnicity,Hispanic,0.372898729,0.450030249,0.295767209,2,0.8788860104,0.9349711527,0.822800868,2,1.0732377,0.037669212,2.1088061,3,13507.724728,37299.728643,78950.603553,2,0.079876587,0.076398216,0.083354957,3,0.7175434458,0.7390905776,0.6959963139,2
48,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25327.739556,84425.79852,166147.908,3,0.080588646,0.066465355,0.094711937,3,0.9045837231,0.9860178955,0.8231495507,3
48,137,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21001.156684,55157.822225,118211.6122,2,0.074098848,0.070969261,0.077228434,3,0.754077472,0.797780225,0.7103747189,2
48,139,all,All,0.2032698878,0.3279847511,0.0785550244,1,0.9334408107,1,0.8580568711,1,0.88809633,0.82704997,0.94914269,1,37484.59,79528.11,135755,1,0.062237173,0.052527122,0.071947224,1,0.8358893281,0.8632296935,0.8085489626,1
48,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.78973913,0.6550169,0.92446136,1,20971.1079,58022.02482,106689.34815,1,0.11455108,0.079818569,0.14928359,1,0.7809251168,0.8317925944,0.7300576391,1
48,139,race-ethnicity,Hispanic,0.2801771872,0.3773798883,0.182974486,3,0.960625,1,0.917184188,3,0.95184416,0.87287259,1.0308157,1,26960.676999,58145.7855,101227.09722,1,0.054020099,0.038315814,0.069724388,1,0.7384087006,0.7685645137,0.7082528876,1
48,139,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34931.060784,95737.6665,155518.84582,3,NA,NA,NA,3,0.796016898,0.8738376993,0.7181960967,1
48,139,race-ethnicity,"White, Non-Hispanic",0.2700041034,0.3478340006,0.1921742063,1,0.8929539295,0.9529545687,0.8329532904,1,0.88131273,0.80813515,0.9544903,1,38366.433952,81047.76,139807.386,1,0.052320674,0.039642278,0.064999066,1,0.8293323424,0.8450821666,0.8135825181,1
48,141,all,All,0.2850972794,0.3590932488,0.21110131,1,0.9038536244,0.9482991688,0.8594080801,1,0.91990441,0.89204776,0.94776106,1,17222.65,44576.27,92698.38,1,0.089466088,0.084153496,0.094778679,1,0.7620225834,0.7783632898,0.745681877,1
48,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,0.8598178,0.71642822,1.0032073,1,24377.584072,51805.234848,106689.34815,1,0.14117648,0.10807139,0.17428157,1,0.7818566212,0.8271063165,0.7366069259,1
48,141,race-ethnicity,Hispanic,0.3455925541,0.3799268884,0.3112582198,1,0.8916767775,0.9135016571,0.8698518979,1,0.93426913,0.91082168,0.95771658,1,17020.0296,41334.180448,82888.173519,1,0.086909167,0.081147112,0.092671223,1,0.7510928534,0.7593679911,0.7428177157,1
48,141,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23830.691163,52766.375972,111440.67,1,0.10887097,0.070104472,0.14763747,2,0.7694278395,0.8088741508,0.7299815281,1
48,141,race-ethnicity,"White, Non-Hispanic",0.3921646221,0.5019328033,0.2823964408,3,0.9188432836,0.9768969382,0.860789629,3,0.86496931,0.77151299,0.95842564,1,29979.466825,61471.602016,119039.46908,1,0.087133549,0.071359135,0.10290796,1,0.7589109425,0.7790558967,0.7387659883,1
48,143,all,All,0.2922814983,0.4638371881,0.1207258085,3,0.9158533911,1,0.8225391559,2,0.99848151,0.84236044,1.1546026,1,20768.49,50350.92,107388.3,2,0.081795335,0.079519384,0.084071286,3,0.7786783344,0.8162100272,0.7411466416,2
