year,state,place,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,08,27425,tenure,All,2,2,2,0.26939483201962067,0.5066871468984477,0.8300721470819155,0.8409310552161366,1.035393570785047,1.3528278816840524,2,2,2
2022,08,27425,tenure,Owner,2,2,2,0.59588263980289,0.6995451450309209,0.815259013105607,2.2133187036776305,1.8776046150245445,1.7466748874520848,2,2,2
2022,08,27425,tenure,Renter,2,2,2,0.1055399490751981,0.39043322845331313,0.8409142896611506,0.15216898774467563,0.5277126086330076,1.0645603619430362,2,2,2
2022,08,32155,tenure,All,1,1,1,0.40394415255989524,0.6989863613569849,0.9563505768786288,1.3240725871167338,1.2617081700990733,1.3620347377688158,1,1,1
2022,08,32155,tenure,Owner,1,1,1,0.5524472528543164,0.6913272939135822,0.8253398095652104,2.756706260349652,1.7735493532225917,1.4678309348273653,1,1,1
2022,08,32155,tenure,Renter,1,1,1,0.31887248884338376,0.704967191003663,1.1166504036373817,0.5033723469426915,0.8620204868351404,1.2325865068486137,1,1,1
2022,08,43000,tenure,All,2,2,2,0.37261384523511754,0.6042788078166879,0.9933892823665156,1.1787768602883768,1.2789967743413766,1.5976931138401889,2,2,2
2022,08,43000,tenure,Owner,2,2,2,0.6604532597344729,0.718635402012685,0.912848326667278,2.7095373797046163,2.075626001007275,1.865425546706671,2,2,2
2022,08,43000,tenure,Renter,2,2,2,0.20692867538380355,0.5198096216911706,1.0711915583389626,0.2976455631646007,0.6905687707499221,1.3390645385046978,2,2,2
2022,08,45970,tenure,All,1,1,1,0.3797640689542869,0.6693404201340425,0.8714451483881086,1.2183575135611846,1.3500750825618033,1.5035139040380072,1,1,1
