year,state,county,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,28,17,0.768481569,0.8026920484,0.7342710895,2
2018,28,19,0.7565214379,0.7911823038,0.721860572,2
2018,28,21,0.6391461788,0.6820206034,0.5962717541,2
2018,28,23,0.7176710591,0.762811397,0.6725307212,2
2018,28,25,0.7565214396,0.7911823054,0.7218605738,2
2018,28,27,0.6700505275,0.7164203058,0.6236807493,2
2018,28,29,0.7090754681,0.760048745,0.6581021911,2
2018,28,31,0.7277927026,0.7765606876,0.6790247175,2
2018,28,33,0.8241894762,0.85312166,0.7952572924,1
2018,28,35,0.7314772047,0.7700555032,0.6928989061,2
2018,28,37,0.6391461966,0.6820206207,0.5962717724,2
2018,28,39,0.7062642144,0.7570496126,0.6554788161,2
2018,28,41,0.7277926869,0.7765606728,0.6790247009,2
2018,28,43,0.6835307687,0.7298098777,0.6372516597,2
2018,28,45,0.7062642233,0.7570496211,0.6554788255,2
2018,28,47,0.7154066078,0.7520658479,0.6787473676,1
2018,28,49,0.7857609694,0.8105783503,0.7609435886,1
2018,28,51,0.6835307594,0.7298098688,0.63725165,2
2018,28,53,0.642280734,0.6848528468,0.5997086213,2
2018,28,55,0.6422807276,0.6848528405,0.5997086147,2
2018,28,57,0.7684815643,0.802692044,0.7342710846,2
2018,28,59,0.7437548897,0.7870826737,0.7004271056,1
2018,28,61,0.7063684559,0.7505603883,0.6621765235,2
2018,28,63,0.6391461947,0.6820206189,0.5962717705,2
2018,28,65,0.7277926866,0.7765606725,0.6790247006,2
2018,28,67,0.7277926861,0.7765606721,0.6790247001,2
2018,28,69,0.7063684596,0.7505603919,0.6621765274,2
2018,28,71,0.7684815641,0.8026920438,0.7342710844,2
2018,28,73,0.731477202,0.7700555007,0.6928989034,2
2018,28,75,0.7176710617,0.7628113995,0.6725307239,2
2018,28,77,0.6391461824,0.682020607,0.5962717579,2
2018,28,79,0.7063684658,0.7505603978,0.6621765339,2
2018,28,81,0.760895543,0.7960979918,0.7256930943,2
2018,28,83,0.6835307644,0.7298098736,0.6372516552,2
2018,28,85,0.6391461915,0.6820206158,0.5962717672,2
2018,28,87,0.7565214434,0.791182309,0.7218605778,2
2018,28,89,0.7807885365,0.8109453373,0.7506317356,2
2018,28,91,0.7314771873,0.7700554866,0.6928988879,2
2018,28,93,0.7144228452,0.7548315426,0.6740141478,2
2018,28,95,0.7684815656,0.8026920452,0.7342710859,2
2018,28,97,0.6835307687,0.7298098777,0.6372516597,2
2018,28,99,0.7063684656,0.7505603976,0.6621765336,2
2018,28,101,0.7176710523,0.7628113905,0.672530714,2
2018,28,103,0.7565214486,0.791182314,0.7218605832,2
2018,28,105,0.7565214513,0.7911823166,0.7218605861,2
2018,28,107,0.6700505135,0.7164202923,0.6236807347,2
2018,28,109,0.7062642197,0.7570496177,0.6554788218,2
2018,28,111,0.7314771988,0.7700554976,0.6928989,2
2018,28,113,0.6391461903,0.6820206146,0.5962717659,2
2018,28,115,0.7608955467,0.7960979953,0.7256930981,2
2018,28,117,0.7144228385,0.7548315361,0.6740141408,2
2018,28,119,0.670050515,0.7164202937,0.6236807363,2
2018,28,121,0.8072428054,0.8406689718,0.7738166391,1
2018,28,123,0.7063684588,0.7505603911,0.6621765265,2
2018,28,125,0.6422807503,0.6848528627,0.599708638,2
2018,28,127,0.8072428158,0.8406689815,0.7738166501,2
2018,28,129,0.7063684673,0.7505603992,0.6621765354,2
2018,28,131,0.706264206,0.7570496046,0.6554788073,2
2018,28,133,0.6422807409,0.6848528535,0.5997086284,2
2018,28,135,0.6700505153,0.716420294,0.6236807365,2
2018,28,137,0.6700505104,0.7164202893,0.6236807315,2
2018,28,139,0.7144228367,0.7548315344,0.674014139,2
2018,28,141,0.714422835,0.7548315328,0.6740141372,2
2018,28,143,0.6700505185,0.7164202971,0.6236807399,2
2018,28,145,0.7608955409,0.7960979898,0.725693092,2
2018,28,147,0.6391461947,0.6820206189,0.5962717705,2
2018,28,149,0.7090754666,0.7600487436,0.6581021896,2
2018,28,151,0.6422807341,0.6848528468,0.5997086213,2
2018,28,153,0.7277927049,0.7765606898,0.6790247199,2
2018,28,155,0.7565214396,0.7911823054,0.7218605738,2
2018,28,157,0.6391461931,0.6820206173,0.5962717688,2
2018,28,159,0.7565214455,0.791182311,0.72186058,2
2018,28,161,0.6835307693,0.7298098783,0.6372516603,2
2018,28,163,0.7738581496,0.8164268378,0.7312894613,2
2018,29,1,0.851430167,0.8797713659,0.8230889681,2
2018,29,3,0.8545906937,0.8876043935,0.821576994,2
2018,29,5,0.8211849611,0.8481293338,0.7942405885,2
2018,29,7,0.80805348,0.840997764,0.7751091961,2
2018,29,9,0.7228477737,0.7624389071,0.6832566403,2
2018,29,11,0.7556978439,0.7921075289,0.7192881588,2
2018,29,13,0.8312417622,0.8649598602,0.7975236642,2
2018,29,15,0.7888922247,0.8321440032,0.7456404461,2
2018,29,17,0.7624161667,0.8039182482,0.7209140851,2
2018,29,19,0.8838288702,0.9136680861,0.8539896544,1
2018,29,21,0.8545906839,0.8876043845,0.8215769832,2
2018,29,23,0.6928084393,0.7404642702,0.6451526084,2
2018,29,25,0.8191482561,0.8493482171,0.7889482951,2
2018,29,27,0.8678986289,0.8966718458,0.839125412,2
2018,29,29,0.7874867529,0.827182193,0.7477913128,2
2018,29,31,0.7624161717,0.803918253,0.7209140904,2
2018,29,33,0.839303215,0.8654652287,0.8131412013,2
2018,29,35,0.6928084581,0.7404642882,0.6451526281,2
2018,29,37,0.8312417711,0.8649598684,0.7975236739,1
2018,29,39,0.7556978523,0.7921075368,0.7192881677,2
2018,29,41,0.8393032214,0.8654652347,0.8131412081,2
2018,29,43,0.8110695322,0.8433479241,0.7787911402,2
2018,29,45,0.8514301774,0.8797713755,0.8230889793,2
2018,29,47,0.8343760111,0.8558430606,0.8129089617,1
2018,29,49,0.8191482564,0.8493482174,0.7889482954,2
2018,29,51,0.8678986209,0.8966718385,0.8391254033,2
2018,29,53,0.8393032138,0.8654652276,0.8131412,2
2018,29,55,0.754408912,0.7993759671,0.7094418569,2
2018,29,57,0.7556978548,0.7921075393,0.7192881703,2
2018,29,59,0.7888922244,0.832144003,0.7456404458,2
2018,29,61,0.8211849724,0.8481293444,0.7942406004,2
2018,29,63,0.8545906879,0.8876043881,0.8215769876,2
2018,29,65,0.7544089278,0.7993759819,0.7094418737,2
2018,29,67,0.6746014221,0.7196250884,0.6295777557,2
2018,29,69,0.6828995987,0.7252875474,0.6405116499,2
2018,29,71,0.8516425756,0.892343623,0.8109415281,1
2018,29,73,0.7544089123,0.7993759674,0.7094418573,2
2018,29,75,0.8211849747,0.8481293466,0.7942406029,2
2018,29,77,0.7639209452,0.7873606137,0.7404812767,1
2018,29,79,0.8211849744,0.8481293463,0.7942406026,2
2018,29,81,0.8211849684,0.8481293406,0.7942405962,2
2018,29,83,0.7556978509,0.7921075356,0.7192881663,2
2018,29,85,0.7888922347,0.8321440125,0.7456404569,2
2018,29,87,0.8211849668,0.8481293391,0.7942405945,2
2018,29,89,0.8393032155,0.8654652291,0.8131412018,2
2018,29,91,0.6746014321,0.7196250981,0.6295777661,2
2018,29,93,0.6928084352,0.7404642662,0.6451526041,2
2018,29,95,0.8257806754,0.8412218337,0.8103395171,1
2018,29,97,0.7478263361,0.7807337122,0.7149189601,2
2018,29,99,0.8505293585,0.8784606816,0.8225980354,1
2018,29,101,0.8191482588,0.8493482196,0.7889482979,2
2018,29,103,0.85143017,0.8797713687,0.8230889713,2
2018,29,105,0.7888922235,0.8321440022,0.7456404449,2
2018,29,107,0.8191482563,0.8493482173,0.7889482953,2
2018,29,109,0.7556978429,0.792107528,0.7192881579,2
2018,29,111,0.8514301807,0.8797713785,0.8230889828,2
2018,29,113,0.8080534829,0.8409977667,0.7751091991,2
2018,29,115,0.8211849678,0.84812934,0.7942405955,2
2018,29,117,0.8211849696,0.8481293417,0.7942405974,2
2018,29,119,0.7228477641,0.7624388979,0.6832566302,2
2018,29,121,0.8514301786,0.8797713766,0.8230889806,2
2018,29,123,0.6928084572,0.7404642873,0.6451526271,2
2018,29,125,0.7544089079,0.7993759632,0.7094418525,2
2018,29,127,0.8514301774,0.8797713755,0.8230889793,2
2018,29,129,0.8211849687,0.8481293409,0.7942405965,2
2018,29,131,0.7874867569,0.8271821968,0.7477913171,2
2018,29,133,0.682899608,0.7252875564,0.6405116596,2
2018,29,135,0.8678986228,0.8966718403,0.8391254054,2
2018,29,137,0.8514301844,0.879771382,0.8230889869,2
2018,29,139,0.8080534843,0.840997768,0.7751092005,2
2018,29,141,0.7874867463,0.8271821869,0.7477913057,2
2018,29,143,0.682899613,0.7252875612,0.6405116648,2
2018,29,145,0.7478263538,0.7807337291,0.7149189785,2
2018,29,147,0.8211849671,0.8481293394,0.7942405948,2
2018,29,149,0.6746014218,0.7196250882,0.6295777554,2
2018,29,151,0.8678986258,0.896671843,0.8391254087,2
2018,29,153,0.674601431,0.719625097,0.6295777649,2
2018,29,155,0.6828996147,0.7252875629,0.6405116666,2
2018,29,157,0.7618711828,0.8040908148,0.7196515508,2
2018,29,159,0.8393032142,0.865465228,0.8131412004,2
2018,29,161,0.7544089234,0.7993759778,0.7094418691,2
2018,29,163,0.8080534843,0.840997768,0.7751092006,2
2018,29,165,0.8658269203,0.89793101,0.8337228306,1
2018,29,167,0.7888922303,0.8321440084,0.7456404522,2
2018,29,169,0.7874867543,0.8271821943,0.7477913142,2
2018,29,171,0.8211849657,0.8481293381,0.7942405934,2
2018,29,173,0.8514301807,0.8797713785,0.8230889828,2
2018,29,175,0.8393032184,0.8654652319,0.8131412049,2
2018,29,177,0.8191482467,0.8493482083,0.788948285,2
2018,29,179,0.6928084613,0.7404642912,0.6451526314,2
2018,29,181,0.6928084509,0.7404642812,0.6451526205,2
2018,29,183,0.8793099093,0.8970941941,0.8615256246,1
2018,29,185,0.7556978466,0.7921075315,0.7192881617,2
2018,29,186,0.7618712016,0.8040908325,0.7196515707,2
2018,29,187,0.7618711889,0.8040908205,0.7196515572,2
2018,29,189,0.8383080473,0.8517755011,0.8248405934,1
2018,29,195,0.839303221,0.8654652344,0.8131412077,2
2018,29,197,0.8514301844,0.879771382,0.8230889869,2
2018,29,199,0.8514301821,0.8797713799,0.8230889844,2
2018,29,201,0.7624161709,0.8039182522,0.7209140896,2
2018,29,203,0.674601436,0.7196251019,0.6295777701,2
2018,29,205,0.8514301802,0.8797713781,0.8230889823,2
2018,29,207,0.6828996063,0.7252875547,0.6405116578,2
2018,29,209,0.7228477812,0.7624389142,0.6832566481,2
2018,29,211,0.8211849747,0.8481293466,0.7942406029,2
2018,29,213,0.7228477802,0.7624389133,0.683256647,2
2018,29,215,0.6746014291,0.7196250953,0.629577763,2
2018,29,217,0.7556978508,0.7921075355,0.7192881661,2
2018,29,219,0.8080534853,0.8409977689,0.7751092016,2
2018,29,221,0.7618711834,0.8040908153,0.7196515514,2
2018,29,223,0.6928084504,0.7404642807,0.64515262,2
2018,29,225,0.8110695398,0.8433479313,0.7787911483,2
2018,29,227,0.8211849673,0.8481293396,0.794240595,2
2018,29,229,0.6746014336,0.7196250996,0.6295777677,2
2018,29,510,0.8208731625,0.8445222149,0.7972241102,1
2018,30,1,0.8188245166,0.8561073814,0.7815416518,2
2018,30,3,0.8140254806,0.8450555913,0.78299537,2
2018,30,5,0.798148406,0.8323531349,0.7639436771,2
2018,30,7,0.8188245181,0.8561073828,0.7815416534,2
2018,30,9,0.8678259623,0.8978139573,0.8378379673,2
2018,30,11,0.8140254693,0.8450555807,0.7829953579,2
2018,30,13,0.798148413,0.8323531414,0.7639436845,2
2018,30,15,0.7981484128,0.8323531413,0.7639436844,2
2018,30,17,0.8140254779,0.8450555887,0.782995367,2
2018,30,19,0.8140254791,0.8450555899,0.7829953684,2
2018,30,21,0.8140254747,0.8450555857,0.7829953637,2
2018,30,23,0.8188245121,0.8561073773,0.781541647,2
2018,30,25,0.8140254771,0.845055588,0.7829953662,2
2018,30,27,0.7981484128,0.8323531413,0.7639436844,2
2018,30,29,0.781354779,0.8263615336,0.7363480244,2
2018,30,31,0.8678259715,0.8978139655,0.8378379774,2
2018,30,33,0.8140254729,0.845055584,0.7829953617,2
2018,30,35,0.7813547733,0.8263615283,0.7363480182,2
2018,30,37,0.8140254791,0.8450555899,0.7829953684,2
2018,30,39,0.8188245084,0.8561073739,0.781541643,2
2018,30,41,0.7981484023,0.8323531314,0.7639436732,2
2018,30,43,0.8188245102,0.8561073756,0.7815416449,2
2018,30,45,0.7981484089,0.8323531376,0.7639436802,2
2018,30,47,0.8549220716,0.8842754061,0.8255687372,2
2018,30,49,0.8188245076,0.8561073732,0.7815416421,2
2018,30,51,0.798148412,0.8323531405,0.7639436835,2
2018,30,53,0.7813547511,0.8263615078,0.7363479945,2
2018,30,55,0.8140254791,0.8450555899,0.7829953684,2
2018,30,57,0.8188245062,0.8561073718,0.7815416406,2
2018,30,59,0.7981484165,0.8323531447,0.7639436883,2
2018,30,61,0.8549220703,0.8842754049,0.8255687357,2
2018,30,63,0.8549220717,0.8842754061,0.8255687372,2
2018,30,65,0.8140254693,0.8450555807,0.7829953579,2
2018,30,67,0.8678259694,0.8978139637,0.8378379751,2
2018,30,69,0.7981484095,0.8323531382,0.7639436809,2
2018,30,71,0.8140254788,0.8450555896,0.782995368,2
2018,30,73,0.7981484078,0.8323531365,0.763943679,2
2018,30,75,0.8140254791,0.8450555899,0.7829953684,2
2018,30,77,0.8188245067,0.8561073723,0.7815416411,2
2018,30,79,0.8140254693,0.8450555807,0.7829953579,2
2018,30,81,0.8549220779,0.8842754119,0.825568744,2
2018,30,83,0.8140254677,0.8450555792,0.7829953563,2
2018,30,85,0.814025479,0.8450555898,0.7829953683,2
2018,30,87,0.814025476,0.8450555869,0.782995365,2
2018,30,89,0.8549220715,0.884275406,0.825568737,2
2018,30,91,0.8140254791,0.8450555899,0.7829953684,2
2018,30,93,0.8188245104,0.8561073757,0.7815416451,2
2018,30,95,0.8678259602,0.8978139553,0.837837965,2
2018,30,97,0.8678259656,0.8978139603,0.837837971,2
2018,30,99,0.7981484057,0.8323531346,0.7639436769,2
2018,30,101,0.798148419,0.832353147,0.7639436909,2
2018,30,103,0.8140254771,0.845055588,0.7829953662,2
2018,30,105,0.8140254736,0.8450555847,0.7829953625,2
2018,30,107,0.7981483983,0.8323531277,0.763943669,2
2018,30,109,0.8140254843,0.8450555947,0.7829953739,2
2018,30,111,0.8310099098,0.8560852104,0.8059346093,1
2018,31,1,0.8780293625,0.9072146968,0.8488440281,2
2018,31,3,0.8468374996,0.8718725674,0.8218024319,2
2018,31,5,0.8714844626,0.904614405,0.8383545202,2
2018,31,7,0.8019485396,0.8426672896,0.7612297896,2
2018,31,9,0.8176581981,0.8546748342,0.780641562,2
2018,31,11,0.8468375088,0.871872576,0.8218024417,2
2018,31,13,0.8019485254,0.8426672764,0.7612297743,2
2018,31,15,0.8019485377,0.8426672878,0.7612297876,2
2018,31,17,0.8019485497,0.8426672989,0.7612298006,2
2018,31,19,0.8780293635,0.9072146977,0.8488440292,2
2018,31,21,0.8468375084,0.8718725756,0.8218024412,2
2018,31,23,0.8721809515,0.8981100516,0.8462518515,2
2018,31,25,0.870206881,0.9031835446,0.8372302173,2
2018,31,27,0.846837502,0.8718725696,0.8218024344,2
2018,31,29,0.8714844662,0.9046144082,0.8383545242,2
2018,31,31,0.801948537,0.8426672872,0.7612297869,2
2018,31,33,0.8019485273,0.8426672782,0.7612297763,2
2018,31,35,0.8780293743,0.9072147074,0.8488440412,2
2018,31,37,0.8468375024,0.87187257,0.8218024348,2
2018,31,39,0.8468375001,0.8718725679,0.8218024324,2
2018,31,41,0.8176582023,0.8546748381,0.7806415666,2
2018,31,43,0.8468375024,0.87187257,0.8218024348,2
2018,31,45,0.8019485359,0.8426672861,0.7612297856,2
2018,31,47,0.8714844632,0.9046144055,0.8383545209,2
2018,31,49,0.8019485382,0.8426672883,0.7612297882,2
2018,31,51,0.846837509,0.8718725761,0.8218024418,2
2018,31,53,0.8702068815,0.9031835451,0.8372302179,2
2018,31,55,0.8435495289,0.8614343734,0.8256646843,1
2018,31,57,0.8714844579,0.9046144008,0.838354515,2
2018,31,59,0.8721809464,0.8981100469,0.8462518459,2
2018,31,61,0.8780293563,0.9072146913,0.8488440214,2
2018,31,63,0.8714844626,0.904614405,0.8383545203,2
2018,31,65,0.8714844604,0.904614403,0.8383545178,2
2018,31,67,0.8721809465,0.898110047,0.8462518459,2
2018,31,69,0.8019485411,0.8426672909,0.7612297912,2
2018,31,71,0.8176582005,0.8546748364,0.7806415646,2
2018,31,73,0.8714844579,0.9046144008,0.838354515,2
2018,31,75,0.8714844612,0.9046144037,0.8383545186,2
2018,31,77,0.8176581939,0.8546748303,0.7806415575,2
2018,31,79,0.8176581987,0.8546748347,0.7806415626,2
2018,31,81,0.817658189,0.8546748258,0.7806415522,2
2018,31,83,0.878029367,0.9072147008,0.8488440331,2
2018,31,85,0.8714844624,0.9046144048,0.83835452,2
2018,31,87,0.871484471,0.9046144125,0.8383545296,2
2018,31,89,0.8019485321,0.8426672826,0.7612297815,2
2018,31,91,0.8714844678,0.9046144096,0.838354526,2
2018,31,93,0.8176581917,0.8546748283,0.7806415551,2
2018,31,95,0.8721809497,0.8981100499,0.8462518494,2
2018,31,97,0.8721809471,0.8981100476,0.8462518467,2
2018,31,99,0.8780293743,0.9072147074,0.8488440412,2
2018,31,101,0.8714844641,0.9046144063,0.8383545219,2
2018,31,103,0.8019485497,0.8426672989,0.7612298006,2
2018,31,105,0.8019485382,0.8426672883,0.7612297882,2
2018,31,107,0.8468375007,0.8718725684,0.821802433,2
2018,31,109,0.8879293341,0.909843993,0.8660146752,1
2018,31,111,0.8714844655,0.9046144075,0.8383545234,2
2018,31,113,0.8714844678,0.9046144096,0.838354526,2
2018,31,115,0.8176581939,0.8546748303,0.7806415575,2
2018,31,117,0.8714844619,0.9046144043,0.8383545194,2
2018,31,119,0.8468375003,0.8718725681,0.8218024326,2
2018,31,121,0.8176581882,0.854674825,0.7806415513,2
2018,31,123,0.8019485273,0.8426672782,0.7612297763,2
2018,31,125,0.8468375056,0.8718725729,0.8218024382,2
2018,31,127,0.8721809431,0.8981100439,0.8462518423,2
2018,31,129,0.8780293589,0.9072146936,0.8488440242,2
2018,31,131,0.872180945,0.8981100457,0.8462518444,2
2018,31,133,0.8721809466,0.8981100471,0.8462518461,2
2018,31,135,0.8714844678,0.9046144096,0.838354526,2
2018,31,137,0.8780293644,0.9072146985,0.8488440302,2
2018,31,139,0.8468375079,0.8718725751,0.8218024407,2
2018,31,141,0.8468374944,0.8718725625,0.8218024263,2
2018,31,143,0.8721809388,0.8981100399,0.8462518376,2
2018,31,145,0.8714844626,0.904614405,0.8383545203,2
2018,31,147,0.8721809456,0.8981100462,0.846251845,2
2018,31,149,0.8019485497,0.8426672989,0.7612298006,2
2018,31,151,0.8721809466,0.8981100471,0.846251846,2
2018,31,153,0.8867374914,0.9134675441,0.8600074387,1
2018,31,155,0.8702068815,0.9031835451,0.8372302179,2
2018,31,157,0.8019485473,0.8426672967,0.7612297979,2
2018,31,159,0.8721809493,0.8981100496,0.846251849,2
2018,31,161,0.8019485319,0.8426672824,0.7612297813,2
2018,31,163,0.8176581848,0.854674822,0.7806415477,2
2018,31,165,0.8019485396,0.8426672896,0.7612297896,2
2018,31,167,0.846837509,0.8718725761,0.8218024418,2
2018,31,169,0.8721809471,0.8981100476,0.8462518467,2
2018,31,171,0.8714844612,0.9046144037,0.8383545186,2
2018,31,173,0.8468374969,0.8718725648,0.8218024289,2
2018,31,175,0.8176581984,0.8546748344,0.7806415623,2
2018,31,177,0.8702068864,0.9031835494,0.8372302233,2
2018,31,179,0.8468374931,0.8718725613,0.8218024249,2
2018,31,181,0.878029357,0.9072146919,0.8488440221,2
2018,31,183,0.8176581981,0.8546748342,0.780641562,2
2018,31,185,0.8721809487,0.898110049,0.8462518484,2
2018,32,1,0.7409934101,0.7783970049,0.7035898152,2
2018,32,3,0.78687999,0.7958723778,0.7778876022,1
2018,32,5,0.8145757328,0.8465656828,0.7825857828,2
2018,32,7,0.7409934133,0.778397008,0.7035898187,2
2018,32,9,0.7409934185,0.7783970129,0.7035898241,2
2018,32,11,0.7409934245,0.7783970186,0.7035898304,2
2018,32,13,0.7409934144,0.778397009,0.7035898198,2
2018,32,15,0.7409934158,0.7783970104,0.7035898213,2
2018,32,17,0.7409934139,0.7783970086,0.7035898193,2
2018,32,19,0.8145757227,0.8465656734,0.782585772,2
2018,32,21,0.7409934168,0.7783970113,0.7035898223,2
2018,32,23,0.7409934236,0.7783970177,0.7035898294,2
2018,32,27,0.7409934185,0.7783970129,0.7035898241,2
2018,32,29,0.8145757278,0.8465656781,0.7825857774,2
2018,32,31,0.8317515006,0.8497366048,0.8137663964,1
2018,32,33,0.7409934179,0.7783970123,0.7035898234,2
2018,32,510,0.8145757286,0.8465656789,0.7825857783,2
2018,33,1,0.834208018,0.8702945321,0.798121504,2
2018,33,3,0.8336958858,0.8576402627,0.8097515089,2
2018,33,5,0.8375994501,0.8716764814,0.8035224187,2
2018,33,7,0.8143555553,0.8463319808,0.7823791299,2
2018,33,9,0.8143555657,0.8463319905,0.7823791409,2
2018,33,11,0.8493484658,0.8668000172,0.8318969145,1
2018,33,13,0.8652637191,0.8838318428,0.8466955954,1
2018,33,15,0.8698988395,0.886414155,0.8533835241,1
2018,33,17,0.8304601126,0.8626806325,0.7982395927,1
2018,33,19,0.8375994345,0.8716764672,0.8035224019,2
2018,34,1,0.8157221052,0.8385411801,0.7929030302,1
2018,34,3,0.8385640456,0.8509920891,0.8261360021,1
2018,34,5,0.8332388042,0.8501341666,0.8163434418,1
2018,34,7,0.793540458,0.8120705193,0.7750103967,1
2018,34,9,0.8275029455,0.8676038804,0.7874020106,1
2018,34,11,0.7762498599,0.8045348136,0.7479649063,1
2018,34,13,0.816528531,0.8316707374,0.8013863246,1
2018,34,15,0.8419364503,0.8628220903,0.8210508104,1
2018,34,17,0.8279491369,0.841837679,0.8140605948,1
2018,34,19,0.8589764012,0.8887487387,0.8292040638,1
2018,34,21,0.8130035601,0.8366782939,0.7893288262,1
2018,34,23,0.8286510581,0.8417769002,0.815525216,1
2018,34,25,0.8428689287,0.8577388551,0.8279990022,1
2018,34,27,0.8446213011,0.861237529,0.8280050733,1
2018,34,29,0.8051391753,0.8235869734,0.7866913771,1
2018,34,31,0.8222398851,0.8409731085,0.8035066618,1
2018,34,33,0.7883931437,0.8238077084,0.752978579,2
2018,34,35,0.8355704178,0.8563191871,0.8148216486,1
2018,34,37,0.824094689,0.8539685812,0.7942207967,1
2018,34,39,0.8574230397,0.8736342726,0.8412118068,1
2018,34,41,0.8651964512,0.8949240697,0.8354688327,1
2018,35,1,0.7767876644,0.7952224585,0.7583528702,1
2018,35,3,0.7103080163,0.7650279679,0.6555880646,2
2018,35,5,0.7619838691,0.8059156243,0.7180521139,2
2018,35,6,0.5793521638,0.6133914965,0.5453128312,2
2018,35,7,0.7605328452,0.807218722,0.7138469684,2
2018,35,9,0.7605328601,0.8072187359,0.7138469843,2
2018,35,11,0.7605328631,0.8072187387,0.7138469875,2
2018,35,13,0.7367403582,0.7789602683,0.6945204481,1
2018,35,15,0.7503414457,0.7981387592,0.7025441321,2
2018,35,17,0.710308012,0.7650279639,0.6555880602,2
2018,35,19,0.7605328635,0.8072187391,0.7138469879,2
2018,35,21,0.7605328469,0.8072187236,0.7138469702,2
2018,35,23,0.7103080236,0.7650279748,0.6555880724,2
2018,35,25,0.7503414271,0.7981387419,0.7025441124,2
2018,35,27,0.7619838691,0.8059156243,0.718052114,2
2018,35,28,0.6699256023,0.7149521104,0.6248990943,2
2018,35,29,0.7103080333,0.7650279839,0.6555880826,2
2018,35,31,0.5793521705,0.6133915031,0.5453128379,2
2018,35,33,0.6699255969,0.7149521052,0.6248990887,2
2018,35,35,0.7619838614,0.8059156171,0.7180521058,2
2018,35,37,0.7605328612,0.8072187369,0.7138469854,2
2018,35,39,0.6699255891,0.7149520976,0.6248990806,2
2018,35,41,0.7605328599,0.8072187358,0.7138469841,2
2018,35,43,0.7739294361,0.8049608134,0.7428980588,1
2018,35,45,0.6986406149,0.7263028873,0.6709783426,1
2018,35,47,0.6699256003,0.7149521085,0.6248990922,2
2018,35,49,0.7679764399,0.8021544879,0.7337983919,1
2018,35,51,0.710308013,0.7650279648,0.6555880612,2
2018,35,53,0.710308007,0.7650279591,0.6555880548,2
2018,35,55,0.6699255921,0.7149521005,0.6248990837,2
2018,35,57,0.710308015,0.7650279667,0.6555880633,2
2018,35,59,0.7605328612,0.8072187369,0.7138469854,2
2018,35,61,0.7591313792,0.8138041047,0.7044586536,1
2018,36,1,0.836464826,0.8592410003,0.8136886516,1
2018,36,3,0.7853540873,0.812074705,0.7586334696,2
2018,36,5,0.7241718155,0.7383337871,0.710009844,1
2018,36,7,0.7592548118,0.7814066025,0.7371030211,1
2018,36,9,0.7853540928,0.8120747103,0.7586334754,2
2018,36,11,0.7893216402,0.8210396682,0.7576036122,2
2018,36,13,0.774422251,0.8076454404,0.7411990616,1
2018,36,15,0.7756832126,0.8002228232,0.751143602,2
2018,36,17,0.8114077375,0.8429464412,0.7798690338,2
2018,36,19,0.8064917739,0.8348406826,0.7781428653,2
2018,36,21,0.7655962452,0.804183844,0.7270086463,2
2018,36,23,0.8384962008,0.8672780153,0.8097143862,2
2018,36,25,0.8114077342,0.8429464381,0.7798690303,2
2018,36,27,0.8159784474,0.8401048702,0.7918520247,1
2018,36,29,0.8231629323,0.8364678078,0.8098580569,1
2018,36,31,0.8064917742,0.8348406828,0.7781428656,2
2018,36,33,0.8064917753,0.8348406839,0.7781428667,2
2018,36,35,0.7866419801,0.8232542436,0.7500297167,2
2018,36,37,0.8294742096,0.8619566714,0.7969917478,2
2018,36,39,0.7655962354,0.8041838348,0.727008636,2
2018,36,41,0.8064917757,0.8348406843,0.7781428672,2
2018,36,43,0.8163405429,0.8380418141,0.7946392717,2
2018,36,45,0.8102588638,0.8379180925,0.7825996351,1
2018,36,47,0.796934948,0.8045773991,0.7892924969,1
2018,36,49,0.8102588629,0.8379180916,0.7825996342,2
2018,36,51,0.8254900314,0.8572105854,0.7937694774,2
2018,36,53,0.8384962038,0.8672780181,0.8097143895,2
2018,36,55,0.813612946,0.8287041051,0.7985217869,1
2018,36,57,0.78664198,0.8232542435,0.7500297165,2
2018,36,59,0.8325890846,0.8433234649,0.8218547043,1
2018,36,61,0.8262192836,0.8374386502,0.814999917,1
2018,36,63,0.8061920474,0.8351054298,0.7772786649,1
2018,36,65,0.793099122,0.8119816372,0.7742166068,1
2018,36,67,0.7920620997,0.8087793291,0.7753448702,1
2018,36,69,0.8652098275,0.8936730024,0.8367466525,1
2018,36,71,0.8043909219,0.8272973786,0.7814844652,1
2018,36,73,0.82947421,0.8619566718,0.7969917483,2
2018,36,75,0.7867228369,0.8211768023,0.7522688715,1
2018,36,77,0.8285925147,0.8558567572,0.8013282722,2
2018,36,79,0.8514166155,0.888840384,0.813992847,1
2018,36,81,0.8108008653,0.8188517393,0.8027499912,1
2018,36,83,0.8233546398,0.8529014546,0.793807825,1
2018,36,85,0.7652641012,0.786585496,0.7439427064,1
2018,36,87,0.7775999858,0.8041568105,0.751043161,1
2018,36,89,0.8241296182,0.8561223066,0.7921369298,1
2018,36,91,0.8716347722,0.8942555431,0.8490140014,1
2018,36,93,0.8324025281,0.8648512508,0.7999538053,1
2018,36,95,0.8285925156,0.855856758,0.8013282731,2
2018,36,97,0.7860699433,0.8158590088,0.7562808777,2
2018,36,99,0.8394172581,0.8686011133,0.8102334028,2
2018,36,101,0.7829984753,0.8072481788,0.7587487718,2
